SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
42,1,59265,-0.0445767044979375,0.120002942560391,0.710515245209458
43,1,60165,0.027085339344372,0.119927030086801,0.821449962188567
44,1,62308,-0.0418032286573226,0.11978312877657,0.727304172026782
45,1,62869,0.0168720582429988,0.119785378223491,0.888066885823907
46,1,65431,-0.064076241076984,0.125060914151694,0.608719326314605
47,1,65451,-0.0610919370236039,0.123290617268079,0.620547325591451
48,1,65719,-0.026328104144149,0.128606336884167,0.837910005114996
49,1,66841,-0.0620444836869172,0.119799694132031,0.604851170649467
50,1,66948,-0.0845505327177021,0.120496699501228,0.48333898383654
51,1,68621,-0.0998440156054183,0.120136571144773,0.406485921760908
52,1,69417,-0.0874193151786639,0.119845407356277,0.466219942149886
53,1,69820,-0.130061203667014,0.469260966155375,0.781818119255776
54,1,69821,0.022981978682191,0.291187358157817,0.937136954028571
55,1,70906,0.114411484298059,0.192566425300582,0.552798808161374
56,1,74327,-0.0873476418148728,0.120505446108933,0.469027959159272
57,1,74572,-0.0981810431623941,0.120160453960865,0.414432200950113
58,1,75211,-0.0875505219931414,0.11996431197781,0.465993557588035
59,1,76030,-0.0528671537407973,0.120021800643768,0.659859397037222
60,1,80108,0.0362834454133219,0.120010857522806,0.762574995758832
61,1,81262,-0.11850060636786,0.1198151271162,0.323326503170123
62,1,81999,-0.0863729683196145,0.120186139572869,0.472825865687347
63,1,82431,-0.0598953883601562,0.120801318011448,0.620331831193828
64,1,83284,-0.111469887268892,0.119817216295607,0.35283457496808
65,1,83613,-0.0836679943586118,0.119868105288958,0.485636416490051
66,1,84112,-0.0593596175004369,0.119922405623435,0.620919682393238
67,1,84701,-0.0145635633685339,0.128458290867533,0.909800147119311
68,1,84858,-0.0487102024545809,0.120274652353906,0.685729128264421
69,1,85751,-0.0751224772087783,0.120730875583199,0.534191770171102
70,1,87445,-0.0317896836495667,0.121040597581257,0.792983944675481
71,1,87467,-0.0509353896847307,0.121655935127896,0.675701735549667
72,1,89070,-0.0536799082261972,0.120890785380826,0.657288344011925
73,1,89616,-0.0663535915892651,0.120222167638477,0.581349138549411
74,1,89679,-0.052203673300361,0.120257165483845,0.664480797493282
75,1,89880,-0.0802940437562935,0.120243817331434,0.504722959705574
76,1,91472,-0.0359828582834804,0.121197714676922,0.766722155562117
77,1,93789,0.0608276327482454,0.11992032167146,0.612307554946824
78,1,94351,0.00816281649110765,0.120278955369606,0.945930960120271
79,1,99148,0.00279109217314601,0.119963924036801,0.981451161810935
80,1,101281,0.0602576731895166,1.31201007610113,0.96339380540348
81,1,106011,0.0159071624359391,0.125022143781033,0.898827040529634
82,1,106800,-0.0463164162559053,0.12010053626671,0.699990386631177
83,1,107970,-0.123886013655511,0.119588299397267,0.300940389079449
84,1,109000,-0.0582437809424125,0.119940963875651,0.627549405161546
85,1,112549,-0.0936748818770467,0.119741444596573,0.434557091168734
86,1,112742,-0.095163200658499,0.120205452878891,0.429084031302399
87,1,113050,-0.125393751579462,0.119924148507377,0.296457114796608
88,1,113135,-0.130656540043899,0.119601790315967,0.275389291824718
89,1,114076,-0.203562780022893,0.119312869557005,0.0888641921182526
90,1,114628,-0.199302736081559,0.119637516666228,0.0966227719975991
91,1,116283,-0.124379644009567,0.120593325985734,0.3030606241025
92,1,126880,2.30059479222856,2.26277187435434,0.309985213974486
93,1,127853,-0.15160640246297,0.120279661631384,0.208339896110336
94,1,128302,-0.248575034478288,0.119355940297875,0.0380038845265537
95,1,128704,-0.314853383880753,0.119032671066331,0.00853164870543972
96,1,128911,-0.3044151366898,0.119122992120752,0.0110229909428785
97,1,130267,-0.151172895772602,0.119893143750691,0.208178707619284
98,1,130271,-0.141314801519131,0.120070100776687,0.240014103878682
99,1,130613,-0.119559928256364,0.121262841354919,0.324829593796648
100,1,132012,-0.245055356458296,0.120467930097567,0.0426790375460695
101,1,133231,-0.262957848352319,0.119495280325108,0.0284135509138823
102,1,137074,-0.219366836610405,0.11957231863075,0.0674070774959419
103,1,137304,-0.222550399200234,0.119597615457937,0.0635999359044643
104,1,139686,-0.321050483711126,0.119121336467321,0.00737217318035134
105,1,149562,-0.352650859698651,0.119145855768448,0.00328609237808256
106,1,150447,-0.363443446809499,0.12040918686189,0.00272582819675544
107,1,151446,-0.468792763340781,0.243725125476003,0.0552277272823696
108,1,154084,-0.357454573788834,0.120841390779532,0.00330463112141447
109,1,156633,-0.307102592675491,0.122925067552356,0.0129335433208593
110,1,157269,-0.306815965400985,0.118994410905677,0.0103302335224058
111,1,160054,-0.193940580698136,0.120810670250213,0.109316148087418
112,1,166222,-0.183852622110314,0.119955586146753,0.126252277368399
113,1,166416,-0.171891792453946,0.119760770711452,0.152089066428682
114,1,167326,-0.165855021524311,0.120469251625759,0.169464702792107
115,1,168836,-0.0772368995177786,0.120149510693083,0.520745310962418
116,1,171200,-0.0712000549594947,0.120340201156619,0.554459379823146
117,1,171431,-0.10312862085953,0.12102711019343,0.394729808519884
118,1,173339,-0.0880455450119087,0.120117986742524,0.464049658278724
119,1,173845,-0.0545715284497879,0.120074592417704,0.649762556360985
120,1,175121,-0.0387067776072568,0.11985386816525,0.746924503022759
121,1,175281,-0.0636030282428222,0.119925691373671,0.596200211457087
122,1,175315,-0.063740088917025,0.119887703420057,0.595292487986629
123,1,175523,-0.0805066974499534,0.120539106965415,0.504641119878465
124,1,175541,-0.0638504950243433,0.120074906802791,0.59522980720137
125,1,175653,-0.0557692660233141,0.120466533460681,0.64368972649041
126,1,175805,-0.161949532306901,0.127026635253255,0.203174017621445
127,1,175818,-0.140236473645652,0.124169616668599,0.25949836169404
128,1,175856,-0.109225861618912,0.122354424307188,0.372625702688481
129,1,175876,-0.0624841129402886,0.120569385718855,0.604614141019717
130,1,175989,-0.0619686349706181,0.120914402820678,0.608621620785973
131,1,176001,-0.0810766426599639,0.121513059603179,0.505063862759489
132,1,176451,-0.0461734665338092,0.123026678631052,0.707653381543717
133,1,177692,-0.0457557173112615,0.11991096671772,0.703001941324181
134,1,178191,-0.0432885734837479,0.120032669699009,0.71858434482826
135,1,178224,-0.0457557173112615,0.11991096671772,0.703001941324181
136,1,178960,-0.0339702247255916,0.120880080989905,0.778856504220142
137,1,179139,-0.164252387939934,0.23944804497415,0.493187007452881
138,1,179139,0.399954630253838,0.482106453384446,0.407326661812057
139,1,180955,0.107501463654824,0.138717497922469,0.438878041272565
140,1,183802,0.0622576208735615,0.119905018392779,0.603929588642576
141,1,183954,0.0373590654649593,0.1208077100748,0.757318336299283
142,1,184450,0.0845012679826463,0.119681707049682,0.480622760140479
143,1,184641,0.0701745750893732,0.123194865737477,0.569296026066855
144,1,184718,0.0506010731269856,0.120416549088979,0.674582653918884
145,1,185296,0.0548768164884494,0.119900123912922,0.64745837840987
146,1,185438,0.0763369130047233,0.119872520349434,0.524656502777365
147,1,185469,0.0709804250367903,0.120055029481159,0.554743097485808
148,1,185503,0.0813472944202092,0.119725528885991,0.497299199215441
149,1,185705,0.0741552904406733,0.121078451802499,0.540630060683032
150,1,185749,0.0311463923441054,0.121131421449613,0.797229058347321
151,1,185806,0.0484676998275064,0.121277090592374,0.689660209470162
152,1,185879,0.0412460058046708,0.12187091088249,0.735232750577056
153,1,185916,0.0577028751238429,0.121796528780931,0.635960707798032
154,1,185941,0.049786164723641,0.122337281485553,0.68428530397414
155,1,185954,0.0383528823660273,0.122706359822838,0.754800878138976
156,1,186055,0.0818969052711247,0.12019501578015,0.496086109997608
157,1,186896,0.0830611957419436,0.122165917126092,0.497010357563757
158,1,187697,0.0943285867493877,0.249258724106407,0.705333880372019
159,1,189392,0.000245820574104272,0.250616386146329,0.999217938001435
160,1,189416,-0.011218738033854,0.242424955805635,0.96311551356967
161,1,190132,-0.103235348755853,0.120301179109394,0.391397007298674
162,1,190148,-0.0997036592048073,0.120345972773963,0.407961202553693
163,1,190165,-0.0987060396233379,0.121274842813827,0.416248812315415
164,1,190169,-0.0959904889828019,0.121129509457231,0.428623799513788
165,1,190933,-0.00843600971446007,0.12025320963113,0.944112359350894
166,1,192149,-0.206367458572215,0.12073862672018,0.088291265564085
167,1,192302,0.0964227978561558,0.15999664321627,0.547125086438412
168,1,192303,0.0827909446986386,0.14446577969218,0.566953075967369
169,1,192305,0.0321982556004317,0.150185531907922,0.830366836126763
170,1,192315,-0.00196082955312082,0.170383251358816,0.990824371603729
171,1,192795,-0.12228033892852,0.11984981038136,0.308294511109206
172,1,194020,-0.0453298804837625,0.126400961805497,0.720093955206657
173,1,194187,-0.0133589606957899,0.120123729284788,0.911513021183607
174,1,194867,-0.0168327555759348,0.120057117199039,0.888577016472227
175,1,197325,-0.0309077336344301,0.122979113993128,0.801709038239314
176,1,197392,-0.0523959089099088,0.124539800603185,0.674218356778065
177,1,198857,0.148336278258205,0.575635742829205,0.796795377752155
178,1,206666,0.0743131221267164,0.134968724909741,0.582259511292846
179,1,206675,0.0349365023116839,0.175783063421256,0.842574426295741
180,1,223051,-0.146036473732945,0.138916289097408,0.293860504891271
181,1,223059,-0.254756180246234,0.143837505591038,0.0774004507431303
182,2,7366,-0.0863357597350998,0.17407115590876,0.620217391815663
183,2,8180,-0.00244946838545523,0.239743110007557,0.99185388354448
184,2,8187,0.0252140544580737,0.249305669853556,0.919499040578149
185,2,8250,0.179208907425021,0.245435491377664,0.465772366234607
186,2,8253,0.190990307992639,0.245410319673333,0.436943625277528
187,2,8285,0.225940798308104,0.132620325573622,0.0893235007924679
188,2,8302,0.128955029052095,0.124461295850226,0.30086217825328
189,2,8306,0.128955029052095,0.124461295850226,0.30086217825328
190,2,8314,0.063420038027316,0.122046603304782,0.603641670346472
191,2,8317,0.11479963042612,0.124728172828278,0.357993067742829
192,2,8328,0.128444527443028,0.124130949674669,0.301493919794812
193,2,8331,0.117092768856834,0.123928738715065,0.345387069733344
194,2,8498,0.159362941901803,0.121619042741667,0.19093100248775
195,2,8651,0.142825745428386,0.121791601510181,0.241704467393003
196,2,9418,0.315791155893312,0.309895151829462,0.308888599813022
197,2,9812,0.155077534112692,0.122475869860147,0.206280546899179
198,2,9932,0.150031209666795,0.122008835098418,0.219637789237796
199,2,10135,0.148467737036826,0.121545018543391,0.222710355656376
200,2,11616,0.120433893411842,0.121503373958041,0.322267869664678
201,2,12133,0.13312743770021,0.121950368179004,0.275730336603037
202,2,12194,0.132708583930671,0.122424815035834,0.279104307308422
203,2,12359,0.127094241267412,0.122082606013841,0.298564276585434
204,2,13061,0.169430767511379,0.121927843795849,0.165526574786623
205,2,14298,0.149313250523786,0.122388822370487,0.223282744779859
206,2,15222,0.133858013708163,0.123637446007099,0.279695852474061
207,2,17986,0.0630352367357017,0.121626076188938,0.604594072567684
208,2,19770,0.0809417635272769,0.122437806317274,0.508989206207271
209,2,19836,0.0888191663744857,0.122085496027372,0.467392083533644
210,2,19851,0.0864995319069725,0.122448184252511,0.480394575396759
211,2,21595,0.0539899107964678,0.12199477343535,0.658355639828712
212,2,22385,0.0359464311564042,0.122129094339532,0.768677657557749
213,2,23441,-0.0094227223616723,0.123329389401122,0.939141849943953
214,2,24209,0.0211204043210309,0.12230972728413,0.863002181838984
215,2,24341,0.0122100456530736,0.122602483512081,0.920725949480177
216,2,26815,0.0389713503733868,0.122439715640523,0.750453109341724
217,2,28209,-0.0805595806332994,0.122423425526767,0.510940964176305
218,2,28695,-0.0263299167864484,0.127968676101198,0.837102597745766
219,2,35849,0.231780771777699,1.31195599696733,0.859870415614859
220,2,35850,-1.060632166064,1.60362428535399,0.508789263548894
221,2,41245,-0.011485988935759,0.122027081210605,0.925062028546712
222,2,43214,-0.0570120249386427,0.12396990439033,0.645881158979639
223,2,47104,-0.0282231112580712,0.120540667018287,0.815013834506625
224,2,50915,-0.037876351998276,0.121717769949045,0.755846117433581
225,2,55834,-0.0208455221076724,0.121166870655391,0.863504839546297
226,2,56422,-0.0125294810898878,0.1213867497209,0.917847368073357
227,2,57715,0.00826792830666823,0.120987631745384,0.945556085641117
228,2,59046,-0.0177263598229185,0.121596816886919,0.884178429467291
229,2,59191,-0.0196070865931404,0.120899731296581,0.87125971125922
230,2,59383,-0.036085609669176,0.120923802029007,0.765561180253088
231,2,59477,-0.0678440494662054,0.122705620506696,0.580681219088696
232,2,59755,0.19598629037895,0.275621461692296,0.477510122940214
233,2,60471,-0.0322903147682556,0.121089744306426,0.789883329229291
234,2,60478,-0.0185775319526703,0.121236100062474,0.878301045814002
235,2,60786,-0.0494977191527487,0.121012106892663,0.682764864288042
236,2,61035,-0.00704935357565972,0.121031469645583,0.95358725135102
237,2,61071,-0.0205937190764622,0.120478015704969,0.864374054130425
238,2,61675,-0.0519655453248314,0.120798202738358,0.667323753971293
239,2,62776,-0.0600296431754799,0.126076247275246,0.634270896269186
240,2,62939,-0.0397138620888373,0.120602481142493,0.742127589734784
241,2,63527,-0.0341962464031231,0.12106009458,0.777746155382721
242,2,63857,-0.0515993314198742,0.121070795125713,0.670228145631964
243,2,65527,-0.0353168252263384,0.120688047860954,0.769977656873182
244,2,67007,0.029431045843894,0.132883484518234,0.824846702777888
245,2,67023,-0.176423456346501,0.27465375615747,0.521063811682162
246,2,67024,-0.120889102028942,0.275743725565349,0.661356498489051
247,2,67976,-0.00551978369608686,0.122440862671724,0.964068059981525
248,2,69628,-0.00176570938902987,0.124469595839887,0.98868970773114
249,2,71825,0.346054419208061,0.239985178002266,0.150193911360992
250,2,72389,0.101594034910378,0.121565937747144,0.403882602859761
251,2,72392,0.11471134292332,0.122361347463907,0.349152546525844
252,2,73646,0.0338020013674238,0.119988322439663,0.778330378088029
253,2,74564,0.0903401887410484,0.119669624281459,0.450804371239845
254,2,74739,0.117497144704247,0.119997135200961,0.328168417625955
255,2,79931,0.0699823365394274,0.135385334677712,0.605541129844109
256,2,80748,0.0553174669546412,0.12493263458764,0.65819725683209
257,2,80873,0.103570764271072,0.120320450958399,0.389937427158003
258,2,81501,0.0881249089289958,0.12033521936625,0.464454045075225
259,2,83526,0.133214487557709,0.120030549588157,0.267824224775
260,2,83845,0.169207862430167,0.120016623501859,0.159458455860888
261,2,84412,0.035609894898343,0.303299334644156,0.906603187086613
262,2,84412,0.210234360499038,0.151467420901779,0.166017302974475
263,2,84447,0.199715012469498,0.121426300819173,0.100913069758421
264,2,87391,0.111199307236817,0.119676347798546,0.353437504138366
265,2,87562,0.100013969095005,0.120007830444214,0.405185328580935
266,2,87849,0.0889240723115471,0.12002117255045,0.459244684627721
267,2,87878,0.080102673062191,0.120555239673954,0.506837493924943
268,2,88125,-0.00114248889934565,0.134142579004415,0.993209331034257
269,2,89785,0.186292472841207,0.120235903903884,0.122183705642394
270,2,93441,0.16737693715182,0.12392576577886,0.177681538684034
271,2,93588,0.207716266022641,0.128132080896845,0.105886786987323
272,2,93721,0.174219803997158,0.11992177170942,0.147173504757585
273,2,93952,0.177649186619776,0.119562401484923,0.138217092876696
274,2,95085,0.229785537937716,0.119478749112661,0.0552548243164581
275,2,103188,0.143231955776584,0.122782180500516,0.244178305497373
276,2,107124,0.169274881663803,0.119824593568855,0.158628242252245
277,2,111645,0.122030351751398,0.120064231906008,0.310146677842823
278,2,111916,0.118052979584852,0.120359305072325,0.327344379606022
279,2,111931,0.120212555513817,0.120537801552028,0.319301218230704
280,2,111999,0.128360441288662,0.12007983489354,0.285818487378125
281,2,114528,0.122162940350645,0.120791282332456,0.312538975323345
282,2,116024,0.117612331521907,0.121092087821015,0.332082090349141
283,2,119244,-0.0233628714769416,0.132145929916539,0.859770024195388
284,2,119246,-0.095187538274166,0.133465339386725,0.476192949084597
285,2,119247,0.104357998155107,0.134411101715507,0.438027400417321
286,2,120090,0.0976814506206147,0.120662940699262,0.418750066532617
287,2,120291,0.0854529661436638,0.122071342707562,0.484372897856815
288,2,120726,0.10788323953317,0.121314454987731,0.374455033179293
289,2,121716,0.115672349001423,0.12115601018154,0.340363117826088
290,2,123100,0.0769445649816484,0.121410627308178,0.526651292939119
291,2,124677,0.0542842647433806,0.121277924308229,0.654714868400657
292,2,127636,0.0520949866355227,0.153407956455618,0.734371291384725
293,2,127887,-0.000485346710667689,0.122144076756748,0.99683181144138
294,2,128935,-0.0261838841744811,0.122020654335401,0.83021427321228
295,2,129053,-0.00982950042754194,0.12239894926675,0.936038547779599
296,2,130040,-0.00239777636892979,0.123147072219844,0.98447650327553
297,2,130976,-0.0160323950945139,0.122141098742202,0.895643409089467
298,2,132199,-0.0368647345415483,0.122694508467561,0.764003532355658
299,2,133355,-0.153793668664753,0.123268795306142,0.212994132366357
300,2,133435,-0.168077971126123,0.123483617034932,0.174339030639055
301,2,133943,-0.0721656417361937,0.144900073221855,0.618767880030455
302,2,135183,-0.131331577165803,0.123678435257186,0.289016390690523
303,2,135402,-0.155607075083231,0.123579881552514,0.20880385656192
304,2,135898,-0.142462917245249,0.124282866906443,0.252455899105324
305,2,135912,-0.14052301937344,0.124381260866402,0.259337533901186
306,2,135925,-0.141374327406565,0.123813035183658,0.254295646403586
307,2,136002,-0.164456829475977,0.123639205746398,0.184332541404386
308,2,136173,-0.152008417690467,0.124563107893953,0.223153411996012
309,2,138209,-0.108382392330199,0.128356586991188,0.399026115174845
310,2,138318,-0.158739378959079,0.1278421781321,0.215178162777625
311,2,138695,-0.159719927358307,0.12563786527943,0.204468846271012
312,2,138818,-0.158431879952524,0.125411037134232,0.207314781147106
313,2,139728,-0.19042769348321,0.125058828464536,0.128727840920183
314,2,140174,-0.202003718815883,0.125007365649157,0.107001800989226
315,2,140863,-0.245532612797695,0.124735410041096,0.0498010017991679
316,2,141152,-0.190141530620831,0.125363586074859,0.130232228905472
317,2,141292,-0.222905303662981,0.124302194000128,0.0737883609401343
318,2,141545,-0.222987337793089,0.124912791031807,0.0750964513466706
319,2,145823,-0.0818004643303327,0.130186359653314,0.530191737331367
320,2,145934,-0.256829124225352,0.21419011138111,0.231304661631402
321,2,145980,-0.173306171597404,0.131136352490756,0.187166476410036
322,2,146723,-0.161016646199698,0.124955495203824,0.19838387388221
323,2,147946,-0.185973490731081,0.126008184232572,0.140866403195246
324,2,150394,-0.184470005938281,0.137338458272198,0.180077220254645
325,2,151274,-0.12667286937582,0.215582882906221,0.557187788612597
326,2,151397,-0.155783402872804,0.126440780001516,0.218744422218094
327,2,153035,-0.0672270430288686,0.125281869140099,0.591877590217536
328,2,153228,-0.0438966904425899,0.12622588405123,0.728225460279532
329,2,153455,-0.0787598839064922,0.127131287059473,0.53597604047007
330,2,153732,-0.0191074864908509,0.131508660967288,0.884561274121397
331,2,153815,-0.042814813190756,0.126691858890256,0.735605919446887
332,2,154160,-0.0936719634059144,0.125285519941436,0.455158260203073
333,2,154235,-0.0865744381847553,0.126552881513596,0.494362800130413
334,2,155527,0.0144368734487106,0.137447559647014,0.916407294039456
335,2,159870,-0.0798282032617139,0.123365150464962,0.517995047817133
336,2,161229,-0.0030692971549251,0.125332849222234,0.980476261519192
337,2,161451,-0.211005560304953,0.268137282319673,0.431850212269604
338,2,161451,0.210925552402462,0.268998773830233,0.43349938584012
339,2,162696,0.0668507931231725,0.124742940424145,0.592359343940712
340,2,163284,0.121170897806802,0.122970986267307,0.325121334211333
341,2,164166,0.154425030196251,0.124011264777903,0.213865829416967
342,2,165270,0.199574987782758,0.122779520374622,0.104953895183371
343,2,165675,0.182582453858784,0.124897351954783,0.144669187709362
344,2,166404,0.476343344979507,0.323685311374723,0.142013126712327
345,2,168012,0.154555056841706,0.15120629981294,0.3074113329882
346,2,168062,0.215380383035848,0.123618758971016,0.0823277030473953
347,2,168518,0.189657439269854,0.123024855281748,0.124062167817465
348,2,168980,0.214201708244086,0.122851822993025,0.0821033218749723
349,2,169651,0.224785585163716,0.122857122226386,0.0681454952600359
350,2,169902,0.209737010642979,0.206021658205438,0.309359112532654
351,2,169960,0.0881989723689003,0.192125970742738,0.646467554883195
352,2,170725,0.222293523737727,0.123090709655639,0.0717805513826899
353,2,171254,0.205548706663494,0.123374021159851,0.0965882405166663
354,2,172242,0.277080691758852,0.121502321049559,0.0231762541720332
355,2,173254,0.146965402482408,0.121204001076261,0.226114392775795
356,2,173340,0.164820450604963,0.121124189470294,0.174458997549249
357,2,173385,0.158263357663861,0.121261072141522,0.192693352210351
358,2,173973,0.148028055592876,0.120974095123606,0.221906340764198
359,2,174714,0.402089187209458,0.310104742497396,0.195607606087546
360,2,177341,0.258217350955064,0.120033080120612,0.0321371145276795
361,2,180314,0.249245958551598,0.120127574667969,0.0387250696472687
362,2,180339,0.274022437712474,0.120282186773583,0.0233139517914075
363,2,182758,0.162956800298098,0.120416711691471,0.176834089501914
364,2,183619,0.18919002646944,0.120785067369103,0.118165891490996
365,2,183913,0.193235190631964,0.123847575064027,0.119593019133094
366,2,184146,0.170827520534391,0.124776578877177,0.171848740540199
367,2,187176,0.172883073767313,0.121516050797513,0.155701004787035
368,2,191066,0.231641309411932,0.122154328113065,0.058736614691785
369,2,191124,-0.045185835038728,0.155101510225576,0.770969503073376
370,2,191128,0.0274116226983563,0.142788496774643,0.847873263082788
371,2,191599,0.188263899573086,0.120658415632103,0.119583922033218
372,2,191762,0.159264794493647,0.125580425988155,0.205551798700846
373,2,191763,0.177658454332279,0.121184944848111,0.143535502557219
374,2,191959,0.189181358818987,0.120837917511911,0.118343086356562
375,2,192390,0.251337712880299,0.123882577081233,0.0432249118463747
376,2,195759,0.0981979244476385,0.122186146966539,0.422125670184834
377,2,196912,0.0509906066182759,0.120289126202348,0.671896654965709
378,2,197598,0.0819232452587135,0.392914570896855,0.834957728514277
379,2,198110,0.0474706091182543,0.121014407643312,0.695093708465008
380,2,198283,0.0128551733023712,0.124846053862142,0.91804668011417
381,2,198805,0.0328753774847914,0.121549542161751,0.78695756382243
382,2,198891,0.0982529400242388,0.120501824006057,0.415413344328927
383,2,199248,0.0556094245543184,0.120854464677493,0.645702286479271
384,2,201782,0.0606952124074395,0.120698920593914,0.615373072582837
385,2,203285,0.0624029922020042,0.120228160474091,0.604059438645897
386,2,203783,0.0789664052480238,0.119941428731772,0.510726528345322
387,2,204179,0.103399359453345,0.120179505944413,0.390166706692758
388,2,205406,0.10765730084924,0.121406361190483,0.375816304170966
389,2,205834,0.139221584142288,0.12073219519846,0.249631580589021
390,2,205965,0.046351059126422,0.132147695339506,0.725983686864612
391,2,207192,0.134924574789244,0.120632706692305,0.264125055673007
392,2,207561,0.132646898874251,0.120104790215198,0.270160460496377
393,2,208682,0.167092326939075,0.119780011287924,0.163894912676461
394,2,210102,0.18654220584033,0.12000990210678,0.120987451955383
395,2,212519,0.34541993215552,0.255637108439252,0.177492877701072
396,2,214801,0.151995088292059,0.120142116385682,0.206660138689423
397,2,215016,0.12228600898248,0.120169341171662,0.309558346276152
398,2,218876,0.170453903789607,0.121250722828338,0.160663968216615
399,2,227511,0.183056503945848,0.122062017879213,0.134585729451762
400,2,230378,0.167411601890557,0.120578355629168,0.165889226394784
401,2,231943,0.166075107310498,0.120931165386884,0.170529849941823
402,2,232156,0.134739358944275,0.120991731082387,0.266198005159677
403,2,232789,0.173313978996627,0.120422102366261,0.150974133319113
404,2,238524,0.15908794780533,0.120648092997988,0.188153920084373
405,2,241518,0.133996722973596,0.121786183026549,0.27196767219785
406,2,250396,0.050478838851757,0.121133400533257,0.677135731909067
407,2,250466,0.0364641027846639,0.1211048529876,0.763519094776155
408,2,252305,0.0457904500013786,0.121416993523904,0.70630080603481
409,2,254571,-0.058834418519305,0.12310731808546,0.633008913990945
410,2,254742,-0.0588434246785201,0.122996068682306,0.632649517744551
411,2,254908,-0.0595698137490903,0.123935205097661,0.631060971724
412,2,255033,0.0149844694368946,0.145304939433262,0.917922882493817
413,2,255862,-0.0514449005410667,0.123198521714937,0.676510095607778
414,2,255975,-0.071772571282513,0.12272460762568,0.559038163770447
415,2,258311,-0.224426332198241,0.120164349431507,0.0626377250185816
416,2,259284,-0.14254214863242,0.120925433030989,0.23928740508583
417,2,266330,-0.0957419096253527,0.121577419627903,0.431519145617284
418,2,267100,-0.0637985876262813,0.121627905852347,0.600232889068037
419,2,268086,-0.0493089596213432,0.121655861673062,0.685491428046384
420,2,274614,-0.0456587736306954,0.120920442543298,0.705959515795223
421,2,274729,-0.0701926239603716,0.121548977277154,0.563980493211375
422,2,275746,-0.0599423511939028,0.12151141675393,0.622102904575898
423,2,277029,-0.0473381983089692,0.120962194560676,0.695776838180861
424,2,277741,-0.044089359674747,0.121013180330668,0.715825870335603
425,2,278218,-0.0695482300019352,0.120760599193556,0.565037431952214
426,2,278379,-0.0104266085577297,0.123805995862776,0.932931391516622
427,2,279910,-0.077794449810857,0.120703898295749,0.519665617896541
428,2,280616,-0.000830151316192906,0.12605312399716,0.994749109193502
429,2,283431,-0.023710007735916,0.122537265086167,0.846684783353863
430,2,283573,-0.0300508648758759,0.121063210647602,0.804104984138759
431,2,286762,-0.102430961632961,0.121261195159929,0.398842982471041
432,2,287187,-0.0645009161684718,0.120768534800177,0.593617452383423
