SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
135,1,178224,0.0216621582495912,0.0830538335599761,0.794382875736659
136,1,178960,0.00351745516346047,0.083725028605235,0.966512891332256
137,1,179139,-0.0390112876343842,0.165927981126832,0.814259870407174
138,1,179139,-0.361715274230571,0.333654666666688,0.279060006601423
139,1,180955,0.0318388137291704,0.096135986173557,0.740701127362971
140,1,183802,0.0334765484002874,0.083053184706509,0.687138075476329
141,1,183954,0.0150440128636621,0.0836732542459311,0.857416858143509
142,1,184450,0.0565748222919412,0.0828897652431457,0.495350980511367
143,1,184641,0.0524185262777477,0.0853125803659467,0.539327663093913
144,1,184718,0.0465247080690124,0.0833789462279887,0.577204181877017
145,1,185296,0.0656019733017757,0.0829884150445286,0.42976915249405
146,1,185438,0.0605843591717149,0.0830031455997294,0.465932717359435
147,1,185469,0.0686628518727427,0.0831053225985187,0.409240295685119
148,1,185503,0.0630695577085822,0.0829025517190546,0.447303882028276
149,1,185705,0.0542866650422034,0.0838480270480576,0.517767277479056
150,1,185749,0.0519274634422023,0.0838522599560904,0.53613581145246
151,1,185806,0.0707884458871467,0.0839252932606303,0.39953696618034
152,1,185879,0.0649342201987312,0.0843449899800376,0.441895098517527
153,1,185916,0.0641995502025126,0.0843081584073584,0.44687477661711
154,1,185941,0.0837849375940192,0.084627522663444,0.322830939892747
155,1,185954,0.087026669814861,0.0848661158184144,0.305849137815806
156,1,186055,0.0605547154667389,0.0832337731640465,0.467386177593996
157,1,186896,0.0478892602699399,0.0846233855252367,0.571814195522362
158,1,187697,0.208102197178525,0.172304278833584,0.227948185675478
159,1,189392,0.0338541199951683,0.173555799937759,0.845456728653302
160,1,189416,0.0870066935357032,0.167828783899523,0.604486342760633
161,1,190132,0.00995459112241859,0.0834001284186229,0.905058505844676
162,1,190148,0.0128278904677783,0.0834241710217233,0.877881265317893
163,1,190165,0.0355481319243545,0.0840467436661628,0.672584408962587
164,1,190169,0.0319669442324301,0.0839459624105248,0.70357787764413
165,1,190933,0.107032743458116,0.0830872452242438,0.198521122565581
166,1,192149,0.035600701154139,0.0839418195451301,0.671742745362166
167,1,192302,0.115760158546157,0.110691816886139,0.296374558209815
168,1,192303,0.0577150007528169,0.100049606879929,0.564399116005963
169,1,192305,0.0897273518012707,0.103908536347757,0.388436626885315
170,1,192315,0.0216111501253402,0.117993863275473,0.854781658010447
171,1,192795,0.0705189643577832,0.0830398694661543,0.396335456571438
172,1,194020,0.1115428842676,0.0873538120327327,0.202473616031082
173,1,194187,0.0821557127782711,0.0830785217432058,0.323393161724268
174,1,194867,0.107930496433941,0.0829495647880476,0.194052979161225
175,1,197325,0.0451240549495074,0.0851433183724705,0.596460616397195
176,1,197392,0.00543734288077319,0.0862715597850783,0.949781550540355
177,1,198857,-0.514449789273772,0.39775445529204,0.196723535325552
178,1,206666,-0.0019345634860517,0.0935130795418877,0.983506529420604
179,1,206675,0.0259979644120865,0.121738051333577,0.831016135072317
180,1,223051,0.102512553422797,0.0962027841294424,0.287338116758378
181,1,223059,0.0598395792159725,0.100006041493123,0.549983715193948
182,2,7366,0.154073518451318,0.12031637444526,0.201185564973953
183,2,8180,-0.0688793420264329,0.165994377864587,0.678430691569023
184,2,8187,-0.0303065813289844,0.172652378858162,0.860759709320641
185,2,8250,-0.120775481880216,0.16998391628864,0.477856310453378
186,2,8253,-0.11391884968705,0.169997324899699,0.503218521791951
187,2,8285,-0.0276883773052952,0.0922116642526419,0.764148124649585
188,2,8302,-0.0697170498520338,0.086247235808891,0.419439571418532
189,2,8306,-0.0697170498520338,0.086247235808891,0.419439571418532
190,2,8314,-0.102404957006336,0.0843802232622722,0.225706829305363
191,2,8317,-0.0757119859558127,0.0863905346246417,0.381412878275556
192,2,8328,-0.0448681065769981,0.0860644252322068,0.602462679495819
193,2,8331,-0.0456718475172823,0.0859013013837327,0.595283328076339
194,2,8498,-0.0142397081578042,0.0844288370194161,0.866161234424259
195,2,8651,-0.0251622905469858,0.0845006806350554,0.766049164907826
196,2,9418,0.390304983884396,0.213928011300995,0.0689263875095956
197,2,9812,-0.00578158633339099,0.085012884631448,0.945817488922065
198,2,9932,-0.00360395235021704,0.0846781610305452,0.966075876050985
199,2,10135,0.0188964004659079,0.0843480945358311,0.822864515329661
200,2,11616,0.00297504090843348,0.0842644073046507,0.971855678341367
201,2,12133,0.00763477615184327,0.0845985693536596,0.928142035351391
202,2,12194,-0.0225702262550784,0.0849181865468393,0.790557725556656
203,2,12359,0.0102437471924989,0.084676623017184,0.903779734741903
204,2,13061,0.0183229105146938,0.084666530218935,0.828791092654277
205,2,14298,0.0120575665578634,0.0849368361790056,0.887193205765998
206,2,15222,0.00631146927987847,0.0857668829704257,0.941379381574545
207,2,17986,-0.0217643304408915,0.0842565933610554,0.796318117913057
208,2,19770,-0.0396278887347874,0.0848209356059034,0.640648856090023
209,2,19836,-0.0143964622669442,0.0846105810663318,0.8649899072385
210,2,19851,-0.0154309465746437,0.0848578138846214,0.855808952215876
211,2,21595,-0.0289604607382371,0.0844972347707008,0.731999147926335
212,2,22385,-0.0372650170375378,0.084568004037046,0.659735045819238
213,2,23441,-0.0502255009403574,0.0853710127331057,0.556693528738421
214,2,24209,-0.0185694481827681,0.0847037912878963,0.826599099676148
215,2,24341,-0.0200119934735254,0.0849032409476156,0.81379941897566
216,2,26815,0.0011297161706717,0.0848081493638621,0.989379343406608
217,2,28209,-0.0161587344403031,0.0848323481851209,0.849043720649222
218,2,28695,-0.0771772340109408,0.0885351753019182,0.383957633008474
219,2,35849,0.278213481732522,0.908518682220842,0.759611900826104
220,2,35850,0.7970988802698,1.11047275382248,0.47335451504235
221,2,41245,0.0156860869064918,0.0845071688861352,0.852850619934867
222,2,43214,0.064071662498324,0.0858137235389475,0.455779955656795
223,2,47104,-0.00850657411020228,0.0834860659136747,0.918900139473183
224,2,50915,-0.043678848784596,0.0842755197703452,0.604583218243139
225,2,55834,-0.02407562024294,0.0839082246748298,0.77433578326327
226,2,56422,-0.0476697524117844,0.0840297418359219,0.570873545548707
227,2,57715,-0.024041566223832,0.0837811414363706,0.774313778049452
228,2,59046,0.0104429564543309,0.0842129521142044,0.901380680363778
229,2,59191,0.0145971791833696,0.0837289973565581,0.861699465893698
230,2,59383,0.000982552504102147,0.0837566993866722,0.990646832523401
231,2,59477,-0.00155658459069891,0.0850169050997782,0.985402597232282
232,2,59755,0.0689423081331704,0.190983904606476,0.718326661269119
233,2,60471,-0.0122795747915224,0.0838669764179211,0.883675563883763
234,2,60478,-0.00689677477043937,0.0839644259754397,0.934582537442524
235,2,60786,0.0134598766006019,0.0838241056359344,0.872521679582289
236,2,61035,0.0111054786734116,0.0838190371425592,0.894669443817014
237,2,61071,0.0189543506546562,0.0834347764148865,0.820418659723283
238,2,61675,-0.0154101008814156,0.0836770752485906,0.853992459421206
239,2,62776,-0.0257724022887252,0.0873317560723293,0.768083973865687
240,2,62939,-0.0112785127681547,0.0835342918200166,0.892675733409679
241,2,63527,-0.0467042003082981,0.0838131625348575,0.577715364282788
242,2,63857,-0.0418453470225667,0.0838399454986779,0.618012859947412
243,2,65527,-0.0612958322109454,0.0835293306764652,0.463543078082179
244,2,67007,-0.0871746843585958,0.0919182318357282,0.343577799209556
245,2,67023,-0.337949130455218,0.189471561835705,0.0753411046219746
246,2,67024,-0.281397545528237,0.190431083615726,0.140383199308875
247,2,67976,-0.0663216043257427,0.084723537765317,0.434269259341441
248,2,69628,-0.0919998601537806,0.0860626393113871,0.285805875034063
249,2,71825,-0.0300959981518991,0.166683561531785,0.856818385222525
250,2,72389,-0.0129245959699676,0.0842713034015942,0.878195014034557
251,2,72392,0.0281736677562944,0.0848339033450789,0.740007932208375
252,2,73646,-0.0428462147538366,0.083076330164269,0.60635527593409
253,2,74564,-0.0412959103773932,0.0829153141739603,0.618759465542288
254,2,74739,-0.0506064654603099,0.0831735662150063,0.5432842721742
255,2,79931,0.045255865818891,0.0937660777094555,0.629645944728067
256,2,80748,-0.00913314943789838,0.0865451406843047,0.916014833159705
257,2,80873,-0.0357605485105329,0.0833939915632551,0.668319824801132
258,2,81501,-0.023039381957857,0.0833927959694457,0.782498192279645
259,2,83526,-0.0203037918865084,0.0832654200718323,0.807493121008606
260,2,83845,-0.0499185339130116,0.0833092164388487,0.54942666651832
261,2,84412,0.428611147666936,0.208812552916152,0.0408470590433611
262,2,84412,-0.188568947672355,0.104705160228826,0.0725638410342817
263,2,84447,-0.0235932384633024,0.0844064279202456,0.780009916286219
264,2,87391,-0.0683038411501402,0.0829038461865978,0.41055705248192
265,2,87562,-0.0609480028809397,0.0831302485944389,0.463945753838619
266,2,87849,-0.0636429801217664,0.0831166416098483,0.444362432462915
267,2,87878,-0.0796816659167251,0.0834353816131069,0.340225914617218
268,2,88125,-0.0672601775637728,0.09283186676522,0.469215699264465
269,2,89785,-0.14269371090574,0.0832065132969333,0.0872348681731723
270,2,93441,-0.0397128212505174,0.0860206788105239,0.64460523389567
271,2,93588,-0.0310219482719598,0.0890526681496955,0.727781199985747
272,2,93721,-0.0420536330478814,0.0832700287840172,0.613854843845438
273,2,93952,-0.0480135595603872,0.0830225149358627,0.563417028443704
274,2,95085,-0.0402187149818157,0.0831502116765163,0.628907593047851
275,2,103188,-0.0530667170261167,0.0851500951123996,0.533546453733543
276,2,107124,-0.0482860730362469,0.0831794467105491,0.561944598084213
277,2,111645,-0.0467345640593457,0.0832352731858983,0.574829725064179
278,2,111916,-0.029983994967761,0.0834534592424721,0.719592960961135
279,2,111931,-0.0240370805510317,0.083586558812516,0.773843799259204
280,2,111999,-0.0411483259376351,0.0832673536362513,0.621492661960455
281,2,114528,-0.0540179742225069,0.0837261358134003,0.519233156626959
282,2,116024,-0.0306184684371658,0.0839588673905723,0.71556556228896
283,2,119244,-0.0222223920068287,0.091514480931863,0.808278715543479
284,2,119246,-0.0242000308649803,0.0924894358379428,0.79374247672138
285,2,119247,-0.0125934471699125,0.0931638602139488,0.892550367590619
286,2,120090,0.0141956075823293,0.0836396149607233,0.865324820397269
287,2,120291,0.0236604870137864,0.0845901718591111,0.779865912752396
288,2,120726,0.0763845053163879,0.0840124475838741,0.363862467978905
289,2,121716,0.0545641621303467,0.0839650239678668,0.516215683529542
290,2,123100,0.00869864471061682,0.0841298529779039,0.917707831406601
291,2,124677,-0.0434731450320767,0.0839833645108413,0.605033732062619
292,2,127636,0.00194796370502437,0.106260456248825,0.985384378787235
293,2,127887,-0.0479923893727411,0.0845526842038875,0.570665119333797
294,2,128935,-0.0607647164113608,0.0844493854969039,0.472284319635714
295,2,129053,-0.0524965370796394,0.084722483383728,0.535901572487017
296,2,130040,0.00553377029115543,0.0852854228159851,0.948302053243304
297,2,130976,-0.00764080079544083,0.0845902823087128,0.928078460181405
298,2,132199,-0.104507045118737,0.0848010964131877,0.218627925086639
299,2,133355,-0.117120451012244,0.0853308082587115,0.170764972696875
300,2,133435,-0.123636438776043,0.0854901974948064,0.14900671107182
301,2,133943,-0.169656861375291,0.0999792903089097,0.0905932553465249
302,2,135183,-0.16088178802343,0.085362170072664,0.0602921400969274
303,2,135402,-0.162365503552443,0.0853411858179234,0.0579133799934812
304,2,135898,-0.161269360033085,0.0858042667472178,0.060999401590248
305,2,135912,-0.149088108879735,0.0859306183964244,0.083616728648009
306,2,135925,-0.148027059226044,0.0855432519242977,0.0844264783992546
307,2,136002,-0.15685802956703,0.0854340760390142,0.067196710487305
308,2,136173,-0.141727279993726,0.0861185993802941,0.100711034624403
309,2,138209,-0.132868609895653,0.088702018362913,0.135047448730811
310,2,138318,-0.0753236218845721,0.0886400185676747,0.396028972354077
311,2,138695,-0.0925602848143705,0.0870705848316404,0.288486477265116
312,2,138818,-0.112250695462642,0.0868446489433527,0.197013564756272
313,2,139728,-0.149381606268278,0.0865293426377326,0.0851559166332288
314,2,140174,-0.14572016871431,0.0865470278778038,0.0931215988387387
315,2,140863,-0.175421032942247,0.0863554327117645,0.0429648079648278
316,2,141152,-0.161036071946956,0.0866806496710217,0.0640286232775767
317,2,141292,-0.173338088961265,0.0859835509394028,0.044562955247127
318,2,141545,-0.197056302924218,0.0862630802411054,0.0229431728323593
319,2,145823,-0.116826681928526,0.0899968176778047,0.195093556145606
320,2,145934,-0.137212943957376,0.148460287739889,0.355992695580992
321,2,145980,-0.136624763542038,0.0907524123142903,0.133098300449003
322,2,146723,-0.197608652517415,0.0861016013791396,0.0223155354384354
323,2,147946,-0.227227924893929,0.0866966951258768,0.00914753253310929
324,2,150394,-0.118184700288007,0.0951492197776292,0.21502480474776
325,2,151274,0.0811293237491189,0.149313161903362,0.587231710391167
326,2,151397,-0.125791058656513,0.0874992569873599,0.151426527131201
327,2,153035,-0.0523640086466179,0.0867549696008324,0.546507156801727
328,2,153228,-0.00558813010690296,0.087432593969295,0.949075215501415
329,2,153455,-0.0466394177946596,0.0880580344467528,0.596691656907962
330,2,153732,-0.0554964761676996,0.0910315437217374,0.542492466181206
331,2,153815,-0.0726951034066905,0.0876696924022552,0.407555492883605
332,2,154160,-0.0600133991784721,0.086776780549908,0.48965344600356
333,2,154235,-0.0589366113317356,0.0876465507241369,0.501746690466568
334,2,155527,-0.0867776270933163,0.0950791033083336,0.36202916786739
335,2,159870,-0.0846141817304158,0.0853688653340085,0.322286494319773
336,2,161229,-0.0519040643899251,0.0867557525894453,0.550038071327274
337,2,161451,0.0618388384879838,0.185832971900723,0.739508686579448
338,2,161451,-0.326741873861887,0.185645324699966,0.0792682955244459
339,2,162696,-0.0481497776212603,0.0863882410696651,0.577631351607004
340,2,163284,0.00189995870364756,0.0852809193949673,0.982238127495072
341,2,164166,0.00838686140436395,0.0860716557488491,0.922431918969763
342,2,165270,0.0932486345800568,0.0852045410486584,0.274521739792872
343,2,165675,0.0473158475743214,0.0867229203805539,0.585686926354489
344,2,166404,0.369439690549279,0.223994446802749,0.0999705843094694
345,2,168012,0.11599008718596,0.104691379981651,0.268648987935337
346,2,168062,0.120897345693575,0.0857387500452815,0.159400513750461
347,2,168518,0.112330302910972,0.0852782498073206,0.188618921838837
348,2,168980,0.107555643953136,0.085255009561775,0.207934528929842
349,2,169651,0.107588492565498,0.0852955686733838,0.20801177548414
350,2,169902,-0.230437166333816,0.14236288417598,0.106413430630651
351,2,169960,0.11222818897263,0.132963040949812,0.39921001208577
352,2,170725,0.0981375024085891,0.0854803080976083,0.251716484598699
353,2,171254,0.0771576059589203,0.0856799748321281,0.368450859804093
354,2,172242,0.0853420667827309,0.08464258474428,0.314018383049214
355,2,173254,0.088620937781043,0.0839824781178403,0.292041240219052
356,2,173340,0.0972862645438735,0.0839451050842073,0.247269243951271
357,2,173385,0.0858577702104755,0.0840579853045898,0.307759128549719
358,2,173973,0.094551333451057,0.0838075196492143,0.260003219303703
359,2,174714,0.0297025621024355,0.215269014054097,0.890335837125169
360,2,177341,0.0749209275571749,0.0835773333461811,0.370635984446251
361,2,180314,0.0425209384936574,0.0836698802948592,0.611631306699262
362,2,180339,0.0559064648266206,0.0838591679716436,0.50541788150311
363,2,182758,-0.0070831603510918,0.0836101611263438,0.932534801530537
364,2,183619,-0.0373858940792429,0.0839166709420977,0.656222797518744
365,2,183913,-0.0138185844505513,0.0860631260122443,0.872529161055049
366,2,184146,0.00165087489942894,0.0866434770249674,0.984809067697133
367,2,187176,-0.079247664359849,0.0842917851325128,0.347778991694879
368,2,191066,-0.0817514146145512,0.0849167551024115,0.33634496235463
369,2,191124,-0.179608205793302,0.107002767299386,0.0941270969486204
370,2,191128,0.104752771155814,0.0987364862031518,0.289445796692968
371,2,191599,-0.0743835940437262,0.0837565011951971,0.375095246669525
372,2,191762,-0.112105528369886,0.0869645697219893,0.198209402399877
373,2,191763,-0.0840457724357289,0.0840631728635644,0.318095532425704
374,2,191959,-0.0837938795990688,0.0838581945863734,0.318366267253586
375,2,192390,-0.083661162973843,0.0861790619474416,0.332321079754219
376,2,195759,-0.0980495026479189,0.0845368482758624,0.246896459470517
377,2,196912,-0.100106316635977,0.0831572877498973,0.229466196727478
378,2,197598,-0.83751512764634,0.268455208457778,0.00195899385040868
379,2,198110,-0.0798900641677053,0.0837192534223055,0.34060426399031
380,2,198283,-0.120259736822062,0.0862265737437799,0.16398497029313
381,2,198805,-0.0910888920311976,0.0840485206822784,0.279208428232413
382,2,198891,-0.0999224277408155,0.0833629844889786,0.231470991419472
383,2,199248,-0.0723492236734674,0.0836346272059286,0.387591690230504
384,2,201782,-0.0720180013347496,0.0835324444095632,0.389186963560348
385,2,203285,-0.0138124158758764,0.0832929065265408,0.868386112278501
386,2,203783,0.00205576235969593,0.0831167188875828,0.980281557689468
387,2,204179,-0.0220332734640469,0.0833096569557162,0.79156871834104
388,2,205406,-0.0616022886806294,0.0841100640578527,0.464409898562703
389,2,205834,-0.0526368918580823,0.0837239314858242,0.529954755666831
390,2,205965,2.79860376922736e-05,0.091535241636919,0.999756227021625
391,2,207192,-0.0772255224607831,0.0835914650467135,0.356198297664813
392,2,207561,-0.0935407540636966,0.0831736529588693,0.261504041528854
393,2,208682,-0.0930784244597247,0.0830347010873077,0.263067681708802
394,2,210102,-0.0657458303069996,0.0833237337143817,0.430617745728962
395,2,212519,0.129088417802029,0.177366499486046,0.467214761361693
396,2,214801,-0.072808346590097,0.0833031245493916,0.382703211698047
397,2,215016,-0.0658591543389621,0.0832718834225821,0.42953744229324
398,2,218876,-0.0503458432530801,0.0841646480182822,0.550101573525412
399,2,227511,-0.0857878575438494,0.0846802888730858,0.311716108837288
400,2,230378,-0.0793604423747166,0.0836280062037894,0.343285247188333
401,2,231943,-0.0799814903000642,0.083866711341818,0.340901332907109
402,2,232156,-0.0740156945647601,0.0838477658484275,0.377978028154851
403,2,232789,-0.0785129663603905,0.0835385748581394,0.347941850401584
404,2,238524,-0.0655979940665853,0.0836879378307893,0.433659335920704
405,2,241518,-0.0716708119017349,0.0844017369990677,0.396366231487108
406,2,250396,-0.0822046984335448,0.0837977975571824,0.327270125967342
407,2,250466,-0.0892843892656329,0.0837475919553097,0.287101225025644
408,2,252305,-0.155674676542175,0.0836955156675205,0.0637153724135076
409,2,254571,-0.131712928223649,0.0849973222024654,0.122130550033239
410,2,254742,-0.160551194703882,0.0847793491748725,0.0590751340916047
411,2,254908,-0.141778775094847,0.0855275388373689,0.0982669327608394
412,2,255033,-0.111721010918689,0.100457066156341,0.266840389297266
413,2,255862,-0.140080310498403,0.0850162893328113,0.100306515032384
414,2,255975,-0.152817091874411,0.0846445825372074,0.0718644134017435
415,2,258311,-0.164432112845351,0.0831711534116752,0.048815653539125
416,2,259284,-0.152041785713374,0.0835208227820458,0.0695438613282681
417,2,266330,-0.165100137830173,0.0838133486154339,0.0496364093871477
418,2,267100,-0.161639155541154,0.0838262825968207,0.0546241117338573
