SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
29,1,36146,-0.0215733680471478,0.0773978080687775,0.780612504210842
30,1,37255,-0.0461067224004506,0.156220251225002,0.768061043621454
31,1,37409,-0.00379092788096735,0.0778245884372276,0.961177010783242
32,1,37478,-0.00782087355056033,0.0778906390647614,0.920077111964697
33,1,39144,-0.070694870236981,0.0774449586572705,0.361949613062447
34,1,41499,0.00405654134995859,0.0773209415105311,0.958188908395081
35,1,45359,-0.266489094956221,0.129397447792021,0.0401829558531798
36,1,45634,-0.0622870869852332,0.119521366266017,0.602597631359223
37,1,51248,0.131746527612219,0.0773330958651185,0.089331420808628
38,1,51462,0.121665444603621,0.0774855349971002,0.117271512059619
39,1,52124,0.0387542610001818,0.0776229569910788,0.617905210101987
40,1,52667,-0.00555183399772918,0.0775253497435852,0.942950335545605
41,1,55470,-0.0218691189399371,0.0796272100262981,0.783750580554324
42,1,59265,-0.0737577198991691,0.0773872940351448,0.341192292918232
43,1,60165,-0.0745647068247233,0.0773264719458345,0.335563499149544
44,1,62308,-0.0525749205895377,0.0772924567644302,0.496818846877638
45,1,62869,-0.0287898993003541,0.0773181975688735,0.709851212356927
46,1,65431,0.0489831238889884,0.0807249210289923,0.544379938854749
47,1,65451,0.0402267245317804,0.0795930086444643,0.613589645010701
48,1,65719,0.018680013484716,0.083024829345755,0.822114831629342
49,1,66841,0.00741337596633856,0.0773688206990472,0.923718976835964
50,1,66948,-0.00110742567112654,0.0778446323305041,0.988657632552708
51,1,68621,0.0157320697903108,0.0776292559335553,0.839520314055031
52,1,69417,-0.020887713909733,0.0774202667792187,0.787474493918299
53,1,69820,-0.40400053369135,0.302215091714659,0.182149469337497
54,1,69821,-0.0563601965304175,0.187962853674264,0.764469946974069
55,1,70906,0.108272814816896,0.124245865131388,0.384106243322006
56,1,74327,-0.080410497432817,0.0777362182926209,0.301656397181806
57,1,74572,-0.0775823452553152,0.0775367945588844,0.317711675204112
58,1,75211,-0.0945992511999791,0.0773414092592108,0.222093314110145
59,1,76030,-0.0214523122609502,0.077496717513506,0.782083600300957
60,1,80108,-0.0982030124340287,0.0773103161075398,0.204834114348227
61,1,81262,-0.127464037001103,0.0771598340554087,0.099434338287988
62,1,81999,-0.147052694657608,0.0772511900680401,0.0577798757927831
63,1,82431,-0.11110877160863,0.0777897677780657,0.154083601645539
64,1,83284,-0.189061270812467,0.0767900198127056,0.0142915871152407
65,1,83613,-0.167058726465553,0.0769258237130781,0.0305447487225532
66,1,84112,-0.156089826963665,0.0769996459176393,0.0433981580639263
67,1,84701,-0.139057870219867,0.0826008603616377,0.0931640006813688
68,1,84858,-0.157846134652148,0.0772093744424703,0.0416564354375637
69,1,85751,-0.183182865731685,0.0773724564310983,0.0184450727542782
70,1,87445,-0.202600493797793,0.0774016486004344,0.00923819594072613
71,1,87467,-0.219124265061457,0.0776877453483055,0.00506463127976059
72,1,89070,-0.186807027779007,0.0774308776839941,0.0163499243635751
73,1,89616,-0.165760278682085,0.0771438172132973,0.032336474597837
74,1,89679,-0.150835696296863,0.0772404104862029,0.0516322707060049
75,1,89880,-0.155978047259326,0.0772312622375983,0.0441776905933521
76,1,91472,-0.153135544799381,0.0778271254079629,0.0498923319375808
77,1,93789,-0.0982274807859007,0.0772698657042065,0.204485178670671
78,1,94351,-0.0902559102233999,0.077501620964226,0.244980313369941
79,1,99148,-0.070773803998738,0.0773548692136615,0.360856221391906
80,1,101281,-0.271837335940647,0.84688819668431,0.748412665877384
81,1,106011,-0.0489334918426232,0.0806717849148655,0.544522858012516
82,1,106800,-0.00886926197485373,0.0775495621500101,0.90901034912816
83,1,107970,-0.0143363887814604,0.0773174777689501,0.853004269741681
84,1,109000,-0.0766602963323537,0.0773499680313534,0.322323539685095
85,1,112549,0.0306201095359321,0.0773526601986539,0.692454267407846
86,1,112742,0.0242445079049834,0.0776605398103508,0.755083741612175
87,1,113050,0.0576850814754454,0.0774797860493178,0.457058607180487
88,1,113135,0.0286302892300268,0.0773280813780063,0.711422443376802
89,1,114076,0.0473606961167356,0.0773020054021666,0.54048839152468
90,1,114628,0.0811640613767127,0.0774183269309506,0.295179418966159
91,1,116283,0.0787593771653904,0.0778572533048331,0.312428484395825
92,1,126880,-3.07733206099213,1.45374283948553,0.034973116418774
93,1,127853,0.0551613998913136,0.0777694509641999,0.478610297045785
94,1,128302,0.0586638651560724,0.0774630106718563,0.449366640511147
95,1,128704,0.0687029269759039,0.0775168840448805,0.376061270493768
96,1,128911,0.0761303845014068,0.0775058255413563,0.326647602675182
97,1,130267,0.0273290128168441,0.0775612455494703,0.724783088917008
98,1,130271,0.0318277691712355,0.0776484784224796,0.682131174793332
99,1,130613,0.015368918413665,0.0783884807137475,0.844675292572092
100,1,132012,-0.0387192663556331,0.0781992022016737,0.620811943125128
101,1,133231,-0.0345714614137718,0.0776494609934861,0.656430242412896
102,1,137074,-0.00609979081749301,0.0775601157031309,0.937358780751379
103,1,137304,-0.00801752698153244,0.0775865806017103,0.917754575663973
104,1,139686,-0.038224023113894,0.0776630736678632,0.622899760838827
105,1,149562,0.0205823259063553,0.0778592465441529,0.791662191612195
106,1,150447,-0.0152081028277742,0.0787265121655739,0.846931933118729
107,1,151446,-0.147432290287254,0.157972006324458,0.351312759021312
108,1,154084,0.0153679110029113,0.0789696741365033,0.845813963527261
109,1,156633,-0.00243525691290601,0.0800565260944203,0.975749909209347
110,1,157269,0.00795583656071591,0.0775394382191741,0.918335732988629
111,1,160054,-0.0351087577693284,0.0782549854528157,0.65396257990451
112,1,166222,-0.034740655137092,0.0776763290527232,0.654969637359403
113,1,166416,-0.0226776607333906,0.0775311996088143,0.770078326009293
114,1,167326,-0.0345045390575068,0.0779595940628846,0.658329657806048
115,1,168836,0.00642333881304874,0.0776109200327126,0.934086631068479
116,1,171200,-0.0156767852798144,0.0777234233331336,0.840267737557876
117,1,171431,-0.0274502193907322,0.0781995144595911,0.725776744236772
118,1,173339,-0.00763478254401434,0.0776038605217117,0.921685221185485
119,1,173845,-0.02273146969531,0.0775311549703468,0.769548121212033
120,1,175121,0.0290963185181005,0.0773713558460433,0.707097750093878
121,1,175281,0.00145887889205498,0.0774525911170573,0.984982763343325
122,1,175315,0.0097938947200723,0.0774264938295978,0.899413857589629
123,1,175523,-0.00234222295038428,0.0778668531678884,0.976020373012269
124,1,175541,0.00564351254465495,0.0775485808026482,0.942027258283131
125,1,175653,0.00303147947203442,0.07779438607271,0.968938054772647
126,1,175805,-0.0521565656068258,0.0821477233949636,0.525897187465603
127,1,175818,-0.0358632596130801,0.0802835988828129,0.655360426402367
128,1,175856,-0.0127680552548077,0.0790759267546209,0.871818943580362
129,1,175876,-0.00353894375421759,0.0778667251429577,0.963775339530212
130,1,175989,-0.0104848872412389,0.0780871260938482,0.89326429110956
131,1,176001,-0.014875616934002,0.0784920244190261,0.849796117361289
132,1,176451,-0.0187313981047514,0.0794333189972815,0.813714642827859
133,1,177692,0.00463968695538769,0.077427854766291,0.952251101040805
134,1,178191,0.00705371321355447,0.0775042190094656,0.927535710088557
135,1,178224,0.00463968695538769,0.077427854766291,0.952251101040805
136,1,178960,0.0171561954134132,0.0780413140487896,0.826126899025342
137,1,179139,0.0935225093919847,0.154606078417386,0.545628529883509
138,1,179139,0.105814568721014,0.311491287936954,0.734282122642935
139,1,180955,-0.110459837879514,0.0894365508181878,0.217628203593867
140,1,183802,-0.0408358611182184,0.0774074906417831,0.598147247821889
141,1,183954,-0.0532957174692139,0.0779501729553359,0.494603577660276
142,1,184450,-0.0364053023285104,0.0772945328701545,0.637935562094147
143,1,184641,-0.024292298812811,0.0795583471137789,0.760287628570984
144,1,184718,-0.0238329256296353,0.0777477732801972,0.759373051973207
145,1,185296,-0.00426967636395683,0.0774279150716115,0.956055027387982
146,1,185438,-0.0302483808113356,0.0774151654313235,0.696232968204904
147,1,185469,-0.0274855138041119,0.0775298536281681,0.723164479993113
148,1,185503,-0.0418803013560127,0.0773109663838225,0.588358461787925
149,1,185705,-0.0530451578687783,0.0781565329644951,0.497770086859563
150,1,185749,-0.0380659232297689,0.0781812628515929,0.626636215877577
151,1,185806,-0.00797853579062332,0.0783107877962056,0.918907413292359
152,1,185879,-0.0540287796000694,0.0786377902633536,0.492496840062633
153,1,185916,-0.0454874986430955,0.0786172927647864,0.563232078874831
154,1,185941,-0.0466114220266212,0.0789582282032389,0.555347052170828
155,1,185954,-0.0257177988828377,0.0792160739920996,0.745635414619759
156,1,186055,-0.0351943863346488,0.0776240726246516,0.650542732818057
157,1,186896,-0.0306500471650508,0.0789028003054689,0.69791483755147
158,1,187697,-0.0568811353726311,0.160920948899061,0.72394522088388
159,1,189392,-0.0158353270477427,0.161791072126546,0.922086974672988
160,1,189416,0.106962195154622,0.156401928607372,0.49449137589397
161,1,190132,-0.011994971570237,0.077742544145135,0.877468500161853
162,1,190148,-0.0165626877236889,0.0777636165164928,0.831459564512297
163,1,190165,-0.00524662076979782,0.0783657079308235,0.946659038962788
164,1,190169,-0.0150479955908835,0.0782643832978115,0.847640249847723
165,1,190933,-0.0949727444418357,0.0774690299418958,0.221036712208674
166,1,192149,-0.0660560387767261,0.0781894766900352,0.398783521064896
167,1,192302,0.295809017296307,0.102137618292524,0.00401272133842434
168,1,192303,0.136372683586818,0.0930250478330771,0.143544441544255
169,1,192305,0.257385588505255,0.09599067893911,0.00767665055673758
170,1,192315,0.169777974178102,0.109624467127128,0.122344268143537
171,1,192795,-0.0285128801594384,0.0774719403486382,0.713062966642927
172,1,194020,-0.0304266878708216,0.0816009001836559,0.70946752835075
173,1,194187,-0.0335030313139637,0.077530495158113,0.665912849075136
174,1,194867,0.0768779296827307,0.0774007136509957,0.321270553171557
175,1,197325,0.0229106705302794,0.0793907620647511,0.773071369795965
176,1,197392,0.00262763999164645,0.0804206069347639,0.97395325142882
177,1,198857,-0.158366399102714,0.371559061765406,0.67020635417576
178,1,206666,-0.0581989057128363,0.0871156453643835,0.504528720766495
179,1,206675,-0.110963893334189,0.113334837857427,0.328210879567146
180,1,223051,0.101008655810229,0.0896610058890004,0.260693088121952
181,1,223059,0.0462541480316765,0.0932379985704929,0.620141848985145
182,2,7366,0.311864501573978,0.111184032501382,0.00531123304011277
183,2,8180,-0.086926302943219,0.15470453891074,0.574550323516335
184,2,8187,-0.258357404071562,0.160360930537422,0.108051798550755
185,2,8250,-0.288103802164006,0.157825003559469,0.0687758950087632
186,2,8253,-0.30367796657146,0.157742266576869,0.0550134472567742
187,2,8285,-0.168290798761453,0.0855005677262203,0.0498156849427512
188,2,8302,-0.160011520806633,0.0800200432143873,0.0463047777108085
189,2,8306,-0.160011520806633,0.0800200432143873,0.0463047777108085
190,2,8314,-0.164452576949534,0.0783336364511432,0.0364924691564626
191,2,8317,-0.161976743001701,0.0801564576142677,0.0440594825127664
192,2,8328,-0.152250786033069,0.0798479246780165,0.0573633817875535
193,2,8331,-0.156395706130723,0.0796735244276091,0.0504360518842715
194,2,8498,-0.139351834768489,0.0783554521378483,0.0761893592912436
195,2,8651,-0.153123694795903,0.0783566957057786,0.0514682653052359
196,2,9418,0.24732694287278,0.199923660996763,0.21686972720688
197,2,9812,-0.120868975939269,0.0789859372550138,0.126848137179926
198,2,9932,-0.110632176251024,0.07871521610864,0.160759913024333
199,2,10135,-0.100971189477994,0.0784489943447102,0.198905020555562
200,2,11616,-0.0955246312953816,0.0783846782758936,0.223785320797714
201,2,12133,-0.0774655444530725,0.0787538084853767,0.325965318800601
202,2,12194,-0.079194799300691,0.0790543208388105,0.317137513836621
203,2,12359,-0.091793460418405,0.0787838066524249,0.244752669973259
204,2,13061,-0.0880320991488093,0.0787901470309553,0.264626656439089
205,2,14298,-0.0849080789160253,0.0790492640976882,0.283504361352225
206,2,15222,-0.0914295000398602,0.0798022069874632,0.252694829332242
207,2,17986,-0.137679241271854,0.0782068348132304,0.0791974401911161
208,2,19770,-0.110316856515081,0.0788742357994821,0.162798162801297
209,2,19836,-0.101504343370058,0.0786899459718118,0.197920158255299
210,2,19851,-0.103765664790114,0.0789130919051827,0.189384990467191
211,2,21595,-0.102936716308804,0.0785886542279506,0.19110968586917
212,2,22385,-0.0833827759708872,0.078728952677035,0.290272956451382
213,2,23441,-0.0749479133633948,0.0795198209671078,0.346578183977246
214,2,24209,-0.0748940029040903,0.0788635365307259,0.34293180950222
215,2,24341,-0.0793205800609902,0.0790383168553249,0.316272757024335
216,2,26815,-0.0570220514698974,0.078997861773378,0.470884441421321
217,2,28209,-0.0524567284846927,0.0790334408963325,0.507297491651551
218,2,28695,-0.0632521279941618,0.0825505263953501,0.44405557748512
219,2,35849,-0.618698888878597,0.846371412158176,0.46526307778408
220,2,35850,-0.331931682724104,1.03576055122082,0.748800591868587
221,2,41245,-0.0525173507187509,0.0787297926015548,0.505170773942347
222,2,43214,-0.021773775464724,0.0800482424452325,0.78577476398262
223,2,47104,0.074843835280162,0.0777228326964243,0.336227701234735
224,2,50915,0.0516893931291601,0.0785413314784692,0.510891849941949
225,2,55834,0.0269742860533836,0.0782131764743691,0.73038877118018
226,2,56422,0.0291166250225237,0.0783508808042397,0.710399982673199
227,2,57715,0.0401113881171439,0.0780786942658978,0.607761999090913
228,2,59046,0.0227296030154009,0.0784936790757628,0.772313388788596
229,2,59191,0.0377463292246266,0.0780276607404832,0.628859175325707
230,2,59383,0.0231649840269795,0.0780662630807018,0.766843434532333
231,2,59477,0.0226004670904865,0.0792416251294544,0.775650880601816
232,2,59755,0.336134911898293,0.177162418040498,0.0586007270444653
233,2,60471,0.0284120454221837,0.078166528650967,0.71646320786713
234,2,60478,0.0297786602871231,0.0782543201356441,0.703775758613912
235,2,60786,0.016566880963237,0.0781366965507571,0.832210418754232
236,2,61035,0.0321344178142211,0.0781173147841889,0.681057469156992
237,2,61071,0.0264748854408408,0.0777688149216788,0.733734765475938
238,2,61675,0.050127281549412,0.0779598669438379,0.52064913228074
239,2,62776,0.0607855596191084,0.0813543023137875,0.455457852110691
240,2,62939,0.069481370967693,0.077782808779572,0.372318958983147
241,2,63527,0.0650823019058694,0.0780861776893103,0.405144636262569
242,2,63857,0.066072752030744,0.0781020220571513,0.398136967087606
243,2,65527,0.0503256902663208,0.0778773531036133,0.518558549165409
244,2,67007,0.0413396923329593,0.0857648414119287,0.630096054840828
245,2,67023,0.112029230980457,0.177314713715862,0.527919906081373
246,2,67024,0.0895706353622572,0.177999635352276,0.615132686092897
247,2,67976,0.0797028168105777,0.0789318520921217,0.31329834552658
248,2,69628,0.0582269518642758,0.0802954889850044,0.468835256199493
249,2,71825,-0.0334605027197572,0.15537538142852,0.829616740102074
250,2,72389,0.0427592230777483,0.0785253296632639,0.586422148350953
251,2,72392,0.0582351089796105,0.0790317233196727,0.461698520226066
252,2,73646,0.107045295342617,0.077261143524128,0.166774483545784
253,2,74564,0.120523254734209,0.0770522524153817,0.11867233070034
254,2,74739,0.124151563960281,0.0772910913950214,0.109105306885032
255,2,79931,0.180612010701055,0.0869052671414513,0.0384072010928969
256,2,80748,0.170765338901463,0.080162966030068,0.0338438890197372
257,2,80873,0.173099734191142,0.0772103804655516,0.0255869616476891
258,2,81501,0.155621433876883,0.0773026806860769,0.0448581942657802
259,2,83526,0.156620130776548,0.0771756623669864,0.043167610584329
260,2,83845,0.184231099509725,0.0770771087489859,0.0173621404855895
261,2,84412,0.384994869371105,0.194733071839081,0.0488149742428765
262,2,84412,0.0721861345490095,0.0979757063368485,0.461748046074271
263,2,84447,0.141790187379267,0.0783276346605722,0.0711120114789228
264,2,87391,0.161827000293862,0.076874225638102,0.0359898823847168
265,2,87562,0.157883525680263,0.0770943714813,0.0413067922362551
266,2,87849,0.155075919307628,0.0771031265297261,0.0450556949327831
267,2,87878,0.153292851518754,0.0774482940352465,0.0485596383236831
268,2,88125,0.123540869881599,0.0863499653039909,0.153400903109789
269,2,89785,0.0828895837965644,0.0777604985510074,0.287170233540398
270,2,93441,0.090216213646864,0.0800667606898442,0.260608327804699
271,2,93588,0.091146371944501,0.0828851771384708,0.27222515736552
272,2,93721,0.0914075110837194,0.0774977974325206,0.2389993024096
273,2,93952,0.0895531498540008,0.0772814000267308,0.247323853270422
274,2,95085,0.0621710265377108,0.0774656692763459,0.4227677529073
275,2,103188,0.0512732066749952,0.0793716274784823,0.518706127449174
276,2,107124,0.0441821927314534,0.0775392331130051,0.569172839874825
277,2,111645,0.0187944907620461,0.0776181158333638,0.808811896294969
278,2,111916,0.0243748469839093,0.0777967167973772,0.754226703417215
279,2,111931,0.0293346479371368,0.0779108661090353,0.706759909841026
280,2,111999,0.0264551062248157,0.0776339031448718,0.733481383193382
281,2,114528,-0.0139694291730972,0.0780899558533513,0.858127536997151
282,2,116024,-0.00494730912052666,0.0782787387473559,0.949642072161208
283,2,119244,-0.144686097510511,0.0849664590135348,0.0894742719323859
284,2,119246,-0.124793884914328,0.0859685812495909,0.14749487463673
285,2,119247,-0.141075221932112,0.0865221580252856,0.103885687723626
286,2,120090,0.0261268081315503,0.0779576199114163,0.737717665208393
287,2,120291,0.00770608149830498,0.0788605977139651,0.922211866877574
288,2,120726,0.0264113841276489,0.0783934276729583,0.736386360247042
289,2,121716,-0.0198867206304378,0.0783098294887666,0.79968263605948
290,2,123100,-0.0250477690073931,0.078413683846718,0.74958858671908
291,2,124677,-0.0468739491279307,0.0782772346826783,0.549677204800468
292,2,127636,-0.0214349062491554,0.0990469221603317,0.828791905632799
293,2,127887,0.00486466424330456,0.0788535157620857,0.950842690621934
294,2,128935,-0.00378052351013047,0.0787791405774065,0.961752235700743
295,2,129053,-0.00421956736054985,0.0790188826955715,0.957443825201957
296,2,130040,-0.033950947415704,0.0794809579250024,0.669524487474697
297,2,130976,-0.0189541816320073,0.0788474872841176,0.810167138055017
298,2,132199,-0.0671077038274674,0.0791388535240982,0.397026954412585
299,2,133355,-0.037953679865488,0.0797297135188066,0.634347978828756
300,2,133435,-0.0271751550648158,0.0799145578936106,0.734019151872403
301,2,133943,-0.0741248994579823,0.0934944417577248,0.428411263493019
302,2,135183,-0.0763993449350617,0.0798684672369507,0.339441722547644
303,2,135402,-0.0676330137908552,0.0798787636481329,0.397738331628084
304,2,135898,-0.0702941879774996,0.0802967740389818,0.381935368040823
305,2,135912,-0.0600598501354987,0.0803797258200418,0.455439362221382
306,2,135925,-0.0610938749184284,0.0800128164531135,0.44564480246609
307,2,136002,-0.0612146104960638,0.0799525879898039,0.444404303815387
308,2,136173,-0.0477964311797674,0.080544903582287,0.553284495133746
309,2,138209,-0.0862405895715923,0.0828211626496152,0.298455062623783
310,2,138318,-0.0718308619666677,0.0826241614561662,0.385236211074942
311,2,138695,-0.0814869971769836,0.0811791469238392,0.316166344063241
312,2,138818,-0.078368495855216,0.0810385650286271,0.334180174387258
313,2,139728,-0.069584352436487,0.0809156501121254,0.390393860054472
314,2,140174,-0.0678939357371087,0.0809197181001975,0.40202123188507
315,2,140863,-0.0702412995979327,0.0808812435344554,0.385738181578744
316,2,141152,-0.0776931997588812,0.0810903090297373,0.338664496396244
317,2,141292,-0.0732386314645836,0.080517564109455,0.363655078102983
318,2,141545,-0.114278584111128,0.0807758697914591,0.158019939617172
319,2,145823,-0.103481318722737,0.0839123112110523,0.218318800010692
320,2,145934,-0.230124725838811,0.138016033803043,0.0963263768556223
321,2,145980,-0.118402767221776,0.084634061780019,0.162692016338025
322,2,146723,-0.11697051554064,0.0806184130296351,0.147691386181919
323,2,147946,-0.125967652703148,0.0813232279468065,0.122283750083476
324,2,150394,-0.172316762819985,0.0884150139618299,0.0520927810223718
325,2,151274,0.046156659870535,0.139222662002345,0.740439993859625
326,2,151397,-0.128261233656517,0.0815177845184147,0.116518769104159
327,2,153035,-0.0855783019035767,0.0807843127354955,0.290167880290617
328,2,153228,-0.0703690400357582,0.0814169336250337,0.388007440704981
329,2,153455,-0.0786013926057261,0.0820115596650422,0.338507746514062
330,2,153732,-0.16374660170666,0.0844535706755176,0.0533108234809863
331,2,153815,-0.0993229652546526,0.0816321389674325,0.224525923527861
332,2,154160,-0.0931696041028132,0.0807939733933673,0.249618729863276
333,2,154235,-0.111202706241793,0.0815397914521693,0.173504391504851
334,2,155527,-0.15706073225372,0.0883403276564389,0.0762801868011525
335,2,159870,-0.0316892429739559,0.0796716116192636,0.691056196886022
336,2,161229,-0.114713949442423,0.0806819286676974,0.155965847217432
337,2,161451,-0.153794617252775,0.173062723482945,0.374788814708825
338,2,161451,-0.0934902114310772,0.173740521727707,0.590845384036532
339,2,162696,-0.120854578638612,0.0803072698643735,0.133243458190928
340,2,163284,-0.0765269269599842,0.0793924666936963,0.335752574897652
341,2,164166,-0.036093504080837,0.0802120080743138,0.653003715347956
342,2,165270,-0.0532168947782294,0.0795098231348533,0.50373385982363
343,2,165675,-0.0625620261352713,0.0808065238902256,0.439318932416443
344,2,166404,0.211254105175304,0.20930343323512,0.313512608611847
345,2,168012,-0.0557536516776378,0.0977152718256129,0.568652439285416
346,2,168062,-0.0199690675345139,0.0801413266291329,0.803371758916917
347,2,168518,-0.051800704949283,0.0796417542926473,0.515843120031191
348,2,168980,-0.034646678888054,0.0796302810922132,0.66375988913781
349,2,169651,-0.0479513100809084,0.0796485831811059,0.547536695326791
350,2,169902,-0.0709282094417496,0.133145337488915,0.594567662137278
351,2,169960,-0.0697375439376646,0.124014430107317,0.574245314396584
352,2,170725,-0.0433688636922824,0.0797979367288084,0.58713997631172
353,2,171254,-0.085538676766044,0.0798307877123358,0.284676762188128
354,2,172242,-0.0516347284366447,0.0789675087963282,0.51361929912332
355,2,173254,-0.0468109603973114,0.0783702323523292,0.550686458627102
356,2,173340,-0.0249475464234514,0.0783890922467391,0.75048139934711
357,2,173385,-0.0286880171419545,0.0784576836929821,0.714845602362789
358,2,173973,-0.0219279598757116,0.0782553739337396,0.779480319457966
359,2,174714,-0.135446544919115,0.200544483090001,0.499867633571484
360,2,177341,-0.0651089013334382,0.0779203882640708,0.403955100840754
361,2,180314,-0.0918238459320248,0.0778703625271072,0.239117225636868
362,2,180339,-0.0799538046186209,0.0781048543737632,0.306690903174726
363,2,182758,-0.0795323151380917,0.0778251383230854,0.307510997548795
364,2,183619,-0.0501955750421523,0.0782014708586856,0.521370886263562
365,2,183913,-0.0302967046757825,0.0802127017509193,0.705877065188109
366,2,184146,-0.0627344808057961,0.0806979605647234,0.437444312972942
367,2,187176,-0.0411246282500455,0.0786426354080732,0.601350721536015
368,2,191066,0.0290832280830572,0.0792460926082401,0.713839746620096
369,2,191124,-0.0578565632822867,0.10009532353276,0.563622763746828
370,2,191128,0.0533280339532984,0.0921426975129158,0.563123678770304
371,2,191599,-0.00771871788008271,0.0781618931155376,0.921390475429802
372,2,191762,-0.01500596863857,0.0812529456001104,0.853584403124019
373,2,191763,-0.0159427764145683,0.07846795236098,0.839114816024788
374,2,191959,0.00794731613739919,0.0782799275376778,0.919191897022237
375,2,192390,-0.0317644732415984,0.0804234476007795,0.693107023093375
376,2,195759,-0.0742371863335041,0.0788542983707615,0.347119367175711
377,2,196912,-0.105575994430814,0.0774726602159369,0.173829508057439
378,2,197598,-0.0881328360606028,0.253630567308416,0.728434021189381
379,2,198110,-0.0793739933815933,0.0780273873697937,0.3097273493833
380,2,198283,-0.0830873522004542,0.0804780839668069,0.302581231475351
381,2,198805,-0.0802142576614165,0.0783620317255058,0.306707836911451
382,2,198891,-0.068233332059395,0.0777822162409769,0.380955285168301
383,2,199248,-0.0698057651530276,0.0779562969871963,0.371158143469523
384,2,201782,-0.0805659453119604,0.0778308409014057,0.301311364089878
385,2,203285,-0.0460031589256628,0.0776080562962762,0.553719526931212
386,2,203783,-0.0617693318143593,0.0774096932172407,0.425433963403867
387,2,204179,-0.0460182371654458,0.0776283248633165,0.553693139959011
388,2,205406,-0.0591185484891644,0.0784018142420804,0.451324485800496
389,2,205834,-0.0477075313276783,0.0780478255293174,0.541420739337134
390,2,205965,-0.0169665496365281,0.0853221751969368,0.8424924082153
391,2,207192,-0.0674972429673773,0.0779333410184789,0.387029385497571
392,2,207561,-0.0768240779631018,0.0775635559703421,0.322624743898059
393,2,208682,-0.033028272805761,0.0775206650642953,0.670325503309166
394,2,210102,-0.00961411322360506,0.0777391644408248,0.901645824242524
395,2,212519,-0.0690078748612866,0.165420023403535,0.676809405881925
396,2,214801,-0.0326691734714561,0.0777176998587978,0.674480494043539
397,2,215016,-0.0600316262016585,0.077627064583111,0.43984244937467
398,2,218876,-0.0513268794835102,0.0784484654859831,0.513360598408118
399,2,227511,-0.112264777426514,0.0788254525477526,0.155266208299903
400,2,230378,-0.104080903623692,0.0778585669654752,0.182150616774968
401,2,231943,-0.0956725128413893,0.0781133819989255,0.221470916757312
402,2,232156,-0.103051080870621,0.0780546223398603,0.187609259565842
403,2,232789,-0.102022670874194,0.0777807048764011,0.190483696272593
404,2,238524,-0.110273225368133,0.0778588388854091,0.157562905443147
405,2,241518,-0.101863393498121,0.0785707552476603,0.195665895482829
406,2,250396,-0.0625198463678232,0.0781498865195252,0.424249291599141
407,2,250466,-0.0622854339782015,0.0781227680662208,0.425826503218446
408,2,252305,-0.111606714242234,0.07817497434968,0.154275879660449
409,2,254571,-0.0890833404646383,0.0793599828653192,0.262403397516216
410,2,254742,-0.077751286188114,0.0793218321105474,0.327658537631283
411,2,254908,-0.0891717743057159,0.079895589899646,0.26513685402135
412,2,255033,0.000295102579421447,0.0938075719887866,0.997491772761501
413,2,255862,-0.0587774176743464,0.0794927756978984,0.460152037561347
414,2,255975,-0.0403051775658576,0.0792380582777633,0.611308788679195
415,2,258311,-0.0317232051910462,0.0779399168570135,0.68423904134454
416,2,259284,-0.0518288267248949,0.0781720406987258,0.507756993034207
417,2,266330,-0.0879395266405706,0.0784174686042565,0.262868098747096
