SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
51,1,68621,-0.0290080785167851,0.0711295341500609,0.683652728665933
52,1,69417,-0.00111719337363916,0.070957915234514,0.98744715984996
53,1,69820,0.0650784081748532,0.277638973929738,0.814810820191579
54,1,69821,0.0562114528921049,0.172251651619189,0.744365568313775
55,1,70906,-0.167050041855691,0.113638346872618,0.142448481111738
56,1,74327,0.00622819764622612,0.0713472915067978,0.930487239935396
57,1,74572,-0.00176778555389379,0.0711580481090463,0.980194161009408
58,1,75211,0.0175164407143791,0.071022276508263,0.805335585018278
59,1,76030,0.0290020767046705,0.0710116200176601,0.683218039584694
60,1,80108,-0.0317776272521876,0.0709914561649033,0.654697641749833
61,1,81262,-0.0569755003812126,0.0709199510759866,0.422297133495174
62,1,81999,-0.0729241182188786,0.0710521760014003,0.305431287274722
63,1,82431,-0.0846914378654562,0.0713527108962152,0.236049157640978
64,1,83284,-0.0336604378000033,0.070952080991668,0.635500282542205
65,1,83613,-0.0534696690300147,0.0709097892682418,0.451320684226702
66,1,84112,-0.0337207151878355,0.0709519999097014,0.634894918957148
67,1,84701,0.011072132089105,0.0759992901668808,0.88425139417736
68,1,84858,0.00209600194285389,0.0711749211707137,0.976523452546814
69,1,85751,-0.0144122586858966,0.0714634396357405,0.840288401194622
70,1,87445,-0.00511736398496453,0.0716181159756251,0.943077308126964
71,1,87467,-0.0359466003865762,0.071968133784773,0.617752857303262
72,1,89070,-0.00477127968123288,0.0715425248327721,0.946865041552433
73,1,89616,-0.0122449314584112,0.0711551256697572,0.863467091836235
74,1,89679,-0.0190731777177878,0.0711598804758318,0.788830670599508
75,1,89880,-0.023230122681262,0.0711744148990853,0.74432797663715
76,1,91472,-0.0230490813275677,0.0717030514365584,0.748058214920309
77,1,93789,-0.00146026835553701,0.0709746536379768,0.983596702787822
78,1,94351,-0.0262134403086374,0.0711478104590908,0.712768741248496
79,1,99148,-0.0465567506061314,0.0709314259359185,0.512018329337995
80,1,101281,1.62833942099904,0.77137756672413,0.0354793250992364
81,1,106011,-0.0545457732530187,0.0739119538103507,0.461015021528929
82,1,106800,-0.0405536286077193,0.0710376485394932,0.568447506095386
83,1,107970,-0.0429880016209615,0.0708229274892082,0.544255310028106
84,1,109000,-0.026361963831128,0.0709708870631058,0.710527041545236
85,1,112549,0.0253255048395521,0.0708915866586267,0.721123566142147
86,1,112742,0.0328338226021867,0.0711591883832134,0.644786030649842
87,1,113050,-0.00725367718994921,0.0710598490374586,0.918752388334323
88,1,113135,-0.00844206205445212,0.0708784776781954,0.905259016274388
89,1,114076,-0.0474886961229218,0.0708348211702479,0.503031908046622
90,1,114628,-0.0196114531514049,0.0710515486981796,0.782696334674328
91,1,116283,-0.00737688226568117,0.071453360912051,0.917830705939847
92,1,126880,-2.44143749440144,1.33437748610046,0.0681462632676312
93,1,127853,-0.0427845079878204,0.071285036532633,0.548765259298923
94,1,128302,0.0170714573064558,0.0710416327393736,0.810235516225254
95,1,128704,0.0101333788598875,0.0711161204393723,0.886773795087241
96,1,128911,0.013428871815482,0.0711224453650203,0.850347562549696
97,1,130267,-0.0473301478653543,0.0710476756017122,0.505734702189539
98,1,130271,-0.0478470647344052,0.0711311261427611,0.5016036850837
99,1,130613,-0.0283812463899261,0.0718259587112489,0.692978879304067
100,1,132012,-0.0217544484786875,0.0716799990438903,0.761692226176362
101,1,133231,0.00214427028643877,0.071180552542313,0.975984878235167
102,1,137074,0.0410255753240137,0.0710458627456351,0.564002273308511
103,1,137304,0.0391606595609768,0.0710735607631287,0.58199063834777
104,1,139686,0.027173358776615,0.0711828670345264,0.702883798339296
105,1,149562,0.0458467159749778,0.0713182506916207,0.520740777725576
106,1,150447,0.0620361040641933,0.0720759371371786,0.389984869414923
107,1,151446,-0.00262026900617052,0.144949472586526,0.985587543533721
108,1,154084,0.0559508991634449,0.0723131455309836,0.439607920982344
109,1,156633,0.103695100911336,0.0731587936309498,0.157248726943985
110,1,157269,0.0606691279253595,0.0709874930136967,0.393327179157927
111,1,160054,0.0220132060392801,0.0717264653121037,0.759096694277509
112,1,166222,0.0284739243609879,0.0711893261877587,0.68941712413782
113,1,166416,0.031060807060406,0.0710416647361164,0.66221946135936
114,1,167326,0.00719690842690232,0.0714636777750403,0.919840051552925
115,1,168836,0.050091036184884,0.07107605174632,0.481428888161518
116,1,171200,0.0412388643565706,0.0711987282939799,0.562818337706435
117,1,171431,0.0482821829457153,0.0716311802770644,0.500727884235218
118,1,173339,0.0600903732792389,0.0710479015235594,0.398252508051896
119,1,173845,0.0873896569210909,0.0709085098790001,0.218609327806945
120,1,175121,0.0925343372338639,0.070748782701471,0.191748710698464
121,1,175281,0.0865250684388087,0.070830729766578,0.222683452543967
122,1,175315,0.0888619009435429,0.0708001395409824,0.210269408671615
123,1,175523,0.0852146756175357,0.0712157032938823,0.232276669873586
124,1,175541,0.0879402691544759,0.0709144506268208,0.215765948269844
125,1,175653,0.0884240458626522,0.0711381243149043,0.214696131131504
126,1,175805,0.0818270686083351,0.0751999932088072,0.277281837179406
127,1,175818,0.109013191278638,0.07336639952768,0.138205101385025
128,1,175856,0.0695230102930568,0.0723760748825554,0.337420877289884
129,1,175876,0.0737041757711302,0.0712520762203086,0.30165058368254
130,1,175989,0.0720435754196054,0.0714607828624963,0.314070401009459
131,1,176001,0.0658335333281732,0.0718510924648397,0.360161517507448
132,1,176451,0.0725104876976999,0.072698821974172,0.319249043028289
133,1,177692,0.0969266931945912,0.0707701572106243,0.171682916753085
134,1,178191,0.0871893559222471,0.0708766364198185,0.219457665438943
135,1,178224,0.0969266931945912,0.0707701572106243,0.171682916753085
136,1,178960,0.0766440565297603,0.0714082441994474,0.283859727524802
137,1,179139,0.216470855634674,0.141290817589383,0.126394844791544
138,1,179139,-0.0271589811055514,0.285504447283875,0.924268485739203
139,1,180955,0.0414814910202812,0.0821099860735611,0.613737686085414
140,1,183802,0.0870718368183437,0.0708153940126389,0.219680484328535
141,1,183954,0.0725038643993546,0.0713792959728534,0.310441836213108
142,1,184450,0.0983878409185955,0.0706638828988028,0.164697244449927
143,1,184641,0.103655451651276,0.0727106586554303,0.154870909130275
144,1,184718,0.1125010237209,0.0710082296296513,0.114012289331969
145,1,185296,0.0845431956124357,0.070815120191309,0.233335195064531
146,1,185438,0.0740731221882612,0.0708516853429641,0.296522396387122
147,1,185469,0.0701874426981167,0.0709654441237308,0.323322526504935
148,1,185503,0.0767321079055923,0.0707621447171453,0.278942316630291
149,1,185705,0.0647143252509859,0.0715892702749479,0.366629476479062
150,1,185749,0.078921864720504,0.0715488822482157,0.270757652982928
151,1,185806,0.0773042373754261,0.0716497448335828,0.281360710902445
152,1,185879,0.0666487855834058,0.0720272744860224,0.355427951229095
153,1,185916,0.0915575747369092,0.0719168638411072,0.203819264254951
154,1,185941,0.0832361006196732,0.0722600966378692,0.250143435300155
155,1,185954,0.0913772007876853,0.0724441308447936,0.208016696083689
156,1,186055,0.077654773517465,0.0710379740925676,0.275075766981275
157,1,186896,0.0554678285282847,0.0722644441120969,0.443257363248398
158,1,187697,-0.00891110686351659,0.147498888794359,0.951859508856602
159,1,189392,0.306036476278648,0.147375557447645,0.0385638056770691
160,1,189416,0.423885825225594,0.141641533718752,0.00296021201652895
161,1,190132,0.0416266736252252,0.0712139175503479,0.55923715155838
162,1,190148,0.0438143130817808,0.0712316994022229,0.538887822203927
163,1,190165,0.0549211091965735,0.0717580018837521,0.44456525319732
164,1,190169,0.0604800951730792,0.0716556899354916,0.399220023917509
165,1,190933,0.0438907902624955,0.0711079261701247,0.537473123124868
166,1,192149,-0.0756780878294817,0.0716147734237892,0.291353597551025
167,1,192302,0.230228103503133,0.0939119362063175,0.0147089660964443
168,1,192303,0.156241859514246,0.0851051814098129,0.0672181690738246
169,1,192305,0.216898931072484,0.088107445811379,0.0143033546896854
170,1,192315,0.0769633473570659,0.100721144175351,0.445304370719717
171,1,192795,-0.0269506938898082,0.0709971119226901,0.704468634085177
172,1,194020,0.0241600250980717,0.0747855741506816,0.746843132381739
173,1,194187,-0.00494880703420912,0.0710699447426325,0.944525271205517
174,1,194867,-0.00457741306888956,0.0710313378479615,0.948654635330649
175,1,197325,-0.0119139878406723,0.0727622744617603,0.870030690528003
176,1,197392,-0.0436891331489601,0.0736636600985658,0.553501129569366
177,1,198857,-0.194474347399234,0.340439936860266,0.568197610719752
178,1,206666,0.110061710746609,0.079671190804503,0.168014606599893
179,1,206675,0.0721928674787504,0.103933913862282,0.487760683747691
180,1,223051,0.0980035999315713,0.0821506055372921,0.233680472175978
181,1,223059,0.0566721244493913,0.0854230870547442,0.507489069732467
182,2,7366,0.024995359110481,0.103013564911363,0.80842409942445
183,2,8180,0.0648622555448206,0.141797988417995,0.647645421335265
184,2,8187,-0.00419345917089498,0.147499482476182,0.977334999016845
185,2,8250,-0.0538272911490818,0.145289158272314,0.711244191207569
186,2,8253,-0.0790954889963915,0.145256410276694,0.586425275379031
187,2,8285,0.0175401134571725,0.0787789698235579,0.823936927756066
188,2,8302,-0.00485405323093291,0.0737468657837379,0.947558020799368
189,2,8306,-0.00485405323093291,0.0737468657837379,0.947558020799368
190,2,8314,-0.00567973204548519,0.0722338030657778,0.937371608275305
191,2,8317,-0.00656529097683495,0.0738809952220533,0.929241138103125
192,2,8328,-0.0157204130500241,0.0735465267564827,0.83086708705001
193,2,8331,-0.0152310422443573,0.0734085352344868,0.835752107016765
194,2,8498,0.00435217363657842,0.0721282738371748,0.951919502930254
195,2,8651,0.00279390506256605,0.072196026930901,0.969152346209745
196,2,9418,0.103712325571807,0.183530741990919,0.572368023345372
197,2,9812,0.0455758220164704,0.0725846321753992,0.530476054298847
198,2,9932,0.0208738738590867,0.0723303854495266,0.773064029094441
199,2,10135,0.0116490521816065,0.0720592181457541,0.871666540335843
200,2,11616,0.0359874616384518,0.0719599104427801,0.617313239173055
201,2,12133,0.0264232621782469,0.0722578872905395,0.714822923030548
202,2,12194,0.0322085629119195,0.0725307829605708,0.657265881161491
203,2,12359,0.0193179392452541,0.0723316100649555,0.78956764588326
204,2,13061,0.0270804429022305,0.0723192321140293,0.70828918080036
205,2,14298,0.0173670995157428,0.0725558958094313,0.810964074836196
206,2,15222,0.0344763913092805,0.073246383838565,0.638152338465331
207,2,17986,0.0263407188702674,0.0719717445126717,0.71459405032405
208,2,19770,0.0284989239532154,0.0724672269213726,0.694360150740564
209,2,19836,0.0311347058252247,0.0722649661299,0.66684698545024
210,2,19851,0.0328700423944483,0.0724744879206482,0.65043899518616
211,2,21595,0.0445925508972857,0.0721571568570065,0.53697906000837
212,2,22385,0.0565289379897306,0.0722018327171463,0.434193490849764
213,2,23441,0.0726273732083961,0.0728639005093649,0.319566762838852
214,2,24209,0.0542051229568806,0.0723080201243835,0.453969689560973
215,2,24341,0.0352869728099524,0.0725124015838864,0.626819985535518
216,2,26815,0.0640118160198769,0.0723696435717746,0.377021958634793
217,2,28209,0.0661342218708371,0.0723886444633182,0.361550952759032
218,2,28695,0.0361562502615529,0.07569059905201,0.633170196507576
219,2,35849,-0.97722215067653,0.774486522477401,0.207865440681976
220,2,35850,-0.540530707389991,0.948909041668665,0.569288379343014
221,2,41245,0.00365004007924485,0.0721959186938653,0.959706780596754
222,2,43214,0.0484796136223472,0.0733212924140846,0.508919086608478
223,2,47104,0.00824002691097631,0.0713200510382206,0.908086054115301
224,2,50915,0.071375181855886,0.0719218920860458,0.321682902851863
225,2,55834,0.0779283885272965,0.0715692632109528,0.276961629403891
226,2,56422,0.0636044969291593,0.0717376835626452,0.375883909629296
227,2,57715,0.0598686665757891,0.0715098147677622,0.403041488549085
228,2,59046,0.0775861980783861,0.0718242672931621,0.280780532655025
229,2,59191,0.0578731103608699,0.0714646087252139,0.418592071280275
230,2,59383,0.0500278810273209,0.0715019987810613,0.484593541833349
231,2,59477,0.0510267842147727,0.072577351122953,0.482477036483542
232,2,59755,-0.177319428798251,0.162910407609264,0.277140145563554
233,2,60471,0.0691368708251229,0.0715533719951721,0.334591598279764
234,2,60478,0.0708910384166918,0.0716303819156506,0.323009239764813
235,2,60786,0.070690431173084,0.071512837739298,0.323584961106044
236,2,61035,0.0647859276072906,0.0715235090834886,0.365660050171907
237,2,61071,0.0672851090663744,0.0711917273667951,0.34524132258468
238,2,61675,0.0677785656436134,0.0713958783266305,0.343100022148352
239,2,62776,0.0281840236654686,0.0745997629565864,0.705803915409109
240,2,62939,0.0531232660769841,0.0713073565831198,0.45677348507971
241,2,63527,0.0297443521862883,0.0716137703297432,0.678142414594307
242,2,63857,0.0403391352903106,0.0716157531209246,0.573607410534298
243,2,65527,0.0376555678118222,0.0713835875304214,0.598170749831066
244,2,67007,0.0708639965550388,0.0785332254549055,0.367489364759253
245,2,67023,-0.109398709926861,0.162484927959757,0.501206372600259
246,2,67024,-0.092157329403507,0.163109818293314,0.57243147056114
247,2,67976,0.0434768787682438,0.0724033200424719,0.548570479174656
248,2,69628,0.0251493866074645,0.0736282012274361,0.732875693526872
249,2,71825,-0.0698395745893219,0.142352232826763,0.624006415072831
250,2,72389,0.0619155274487629,0.0719180986913454,0.389868026254211
251,2,72392,0.0345894513646808,0.0724597162215869,0.633400412376471
252,2,73646,0.00371536240731704,0.0709967806670185,0.95829421839471
253,2,74564,0.00692823760221049,0.0708566929635877,0.922163938286913
254,2,74739,0.0148137455719179,0.0710862648761282,0.835043784885966
255,2,79931,0.100853880334772,0.079948766289038,0.207968428965881
256,2,80748,0.0367546593819249,0.0739089338053687,0.619289529485517
257,2,80873,0.044823457334995,0.0712202998151703,0.52951820020336
258,2,81501,0.0499839881719556,0.0711986879107274,0.483119806269607
259,2,83526,0.0368574337583764,0.0711107945102207,0.604566735345669
260,2,83845,0.0571137370568361,0.0711405384600173,0.422613372080237
261,2,84412,0.0279320559987331,0.179439304814056,0.876387658495428
262,2,84412,0.0468604423714296,0.0898227354023098,0.602207005874899
263,2,84447,0.101579990465882,0.0719116203997354,0.158664063074205
264,2,87391,0.0809485594151767,0.070759988430122,0.253403868061698
265,2,87562,0.0922375157572324,0.070900670823899,0.194127555120825
266,2,87849,0.0882983770648985,0.070908130871983,0.213865697246748
267,2,87878,0.0886792556986597,0.0712128273700765,0.213858197287286
268,2,88125,0.106103009450031,0.079162034297183,0.181001077118313
269,2,89785,0.0525617921644149,0.0713221807772263,0.461634507852475
270,2,93441,0.0548952347526818,0.0734497071487486,0.455328542072746
271,2,93588,0.050132521139512,0.0760420543804777,0.510149916148231
272,2,93721,0.0448493887316485,0.0711214405737055,0.528708216102154
273,2,93952,0.0366255862350066,0.0709311579989171,0.605930499579057
274,2,95085,0.0599536004501865,0.0709852860993955,0.398910749386801
275,2,103188,0.0981555406004377,0.0725941596886752,0.177204641078865
276,2,107124,0.0919824046211527,0.0709235507838482,0.195504639217018
277,2,111645,0.116439267781675,0.0708673777556411,0.101261158596241
278,2,111916,0.108366101338018,0.0710718770238681,0.128219463136897
279,2,111931,0.117487250472111,0.0711402638964098,0.0995283487127115
280,2,111999,0.12970877067057,0.0708224228080543,0.0678738005398392
281,2,114528,0.12267713453084,0.071269117234737,0.0860684563901124
282,2,116024,0.104453826414452,0.0715220153449619,0.145057799243093
283,2,119244,0.179123966718575,0.0776019364364686,0.0215631766333496
284,2,119246,0.165896150915272,0.078524521647265,0.0353309727687681
285,2,119247,0.13694693852553,0.0792554735489361,0.0848775310199057
286,2,120090,0.146622801724312,0.07102700471392,0.0397170803286739
287,2,120291,0.156186794079324,0.0717918828310115,0.0302519252147769
288,2,120726,0.144598175214158,0.0714406606054024,0.0437196608391069
289,2,121716,0.130205208983829,0.0714370475125884,0.0692012262065533
290,2,123100,0.114571533794732,0.0716122474702331,0.110518137305587
291,2,124677,0.0894289237135094,0.0716144013239003,0.212581787352014
292,2,127636,-0.0171720885181131,0.0907714645023979,0.850060958425263
293,2,127887,0.037598299940198,0.0722367807347722,0.603050531036183
294,2,128935,0.0398345987011127,0.0721650417235646,0.581302429655971
295,2,129053,0.039950858218502,0.0723847197517539,0.581349717224515
296,2,130040,0.00768600971205635,0.072856788604195,0.916043144460807
297,2,130976,0.0206833755894102,0.0722561084675188,0.774853884882735
298,2,132199,-0.00577680101271705,0.0725987766063481,0.936623070721772
299,2,133355,-0.0167818048784085,0.0730850732397637,0.818519944745061
300,2,133435,-0.0045472266601444,0.0732480750795618,0.950534409007343
301,2,133943,0.0381815781195826,0.0857337276366245,0.656339296120253
302,2,135183,0.0088395829102228,0.0732875337162066,0.904064533519017
303,2,135402,0.0129003101767816,0.0732747560787932,0.860352512096294
304,2,135898,-0.00217004310929458,0.0736665027307608,0.976516230309896
305,2,135912,0.000332478603336517,0.0737210044984851,0.996404134252601
306,2,135925,0.00619327361985667,0.0733863153394597,0.932792004264789
307,2,136002,-0.00620235247086465,0.0733314022610816,0.932643436589254
308,2,136173,-0.0131899420090984,0.0738476223137356,0.858346210965285
309,2,138209,0.00421809242844784,0.0760163411934312,0.955780058587927
310,2,138318,-0.000396750208382701,0.0758006701650614,0.995826747929619
311,2,138695,-0.0162449574262659,0.0744964774208998,0.827505692196169
312,2,138818,-0.00867357581239614,0.0743634374933166,0.907213538165529
313,2,139728,-0.00503501667907069,0.0742310679676607,0.94596018687799
314,2,140174,-0.0368779257226651,0.0742055970260987,0.619519856966146
315,2,140863,-0.0462566477619314,0.0741606705061541,0.533204096482936
316,2,141152,-0.0473563432635231,0.0743678416139043,0.524677468422467
317,2,141292,-0.049496932001986,0.0738285317130238,0.50302148685182
318,2,141545,-0.0668699165386358,0.0741500192896023,0.367767777304271
319,2,145823,-0.0321923238377232,0.0770465841423409,0.6763259319269
320,2,145934,-0.125659662704045,0.126803531038279,0.322374513332364
321,2,145980,-0.0472594964779899,0.077735633577466,0.543610558985622
322,2,146723,-0.0858263016465541,0.0739605546953417,0.246656569162115
323,2,147946,-0.0673269400824353,0.074694377106743,0.368008541743119
324,2,150394,-0.0612404860731155,0.0813961297080848,0.452326437048808
325,2,151274,0.11318038863679,0.127466086081786,0.375185422344867
326,2,151397,-0.063904515936438,0.0748900368560992,0.39406532179694
327,2,153035,-0.0367050820862042,0.0741253994143527,0.620784323574654
328,2,153228,-0.0523671336215015,0.074640194710189,0.483394502366683
329,2,153455,-0.0593513112171148,0.0751896401362664,0.430434464911245
330,2,153732,-0.0804029588032791,0.0776894443357081,0.301411132635346
331,2,153815,-0.0496573567106887,0.0749206313572769,0.507891511945576
332,2,154160,-0.0214308826893729,0.0741729716332676,0.77280365961851
333,2,154235,-0.038279568041299,0.0748947951580767,0.609592718921089
334,2,155527,-0.0690800071106603,0.0812366498428296,0.395704040340633
335,2,159870,-0.0618286183901648,0.0729560145420582,0.397302960331315
336,2,161229,-0.054903668251103,0.0740935357137269,0.459183143784053
337,2,161451,-0.0679559481748684,0.158736807453264,0.668836084373709
338,2,161451,-0.11884101915641,0.159161508818601,0.45576018133295
339,2,162696,-0.0600005645656493,0.0737629850765085,0.416523449371262
340,2,163284,-0.0644894359729469,0.0727728041448489,0.376126554793975
341,2,164166,0.0355840793217279,0.0735057576471262,0.628615654664825
342,2,165270,0.0183021019457357,0.0729052807119235,0.801929668705609
343,2,165675,0.00796511554194368,0.0741155441749701,0.914478055239738
344,2,166404,-0.318273546336565,0.191341114507009,0.0971233035982583
345,2,168012,0.0666101392305591,0.0895207829062452,0.457326356531726
346,2,168062,0.0249955874306541,0.0734387085453801,0.733788007207346
347,2,168518,0.0241780856686452,0.0730188566324545,0.740749469338758
348,2,168980,0.0325569144132203,0.072974953930592,0.655770952535052
349,2,169651,0.0439380546094008,0.0729927425829519,0.547593173627468
350,2,169902,0.260975898530809,0.121275176336705,0.0320804272190037
351,2,169960,-0.164725410017926,0.113363502093112,0.147091931099609
352,2,170725,-0.0516895926121497,0.0731084477553666,0.480016617650366
353,2,171254,-0.0328269075154922,0.0732577554279706,0.654354865457374
354,2,172242,-0.00587890126708962,0.0724117084945334,0.935339118086987
355,2,173254,0.0185346282160045,0.0718507202770245,0.796587924509505
356,2,173340,0.0223352377611732,0.0718389608621349,0.756054809137021
357,2,173385,0.0188433088485942,0.071907971650739,0.79343761809743
358,2,173973,0.0267605134605599,0.0717097783547862,0.709239942046204
359,2,174714,0.161397840103836,0.183703907715841,0.380228850575667
360,2,177341,0.00681272563423435,0.0714786192775476,0.924121587811926
361,2,180314,-0.0144514285554904,0.0714993850115449,0.839939641752773
362,2,180339,-0.0100424508951658,0.0716821759569559,0.888663328885671
363,2,182758,0.000883583595276849,0.0714270731828896,0.990137065033008
364,2,183619,-0.00847551255863599,0.0717069395964773,0.905979154299174
365,2,183913,0.00376418739232115,0.0735242894715552,0.959197886143307
366,2,184146,-0.00529748829393323,0.0740171601474135,0.942983785350457
367,2,187176,-0.0670880600852631,0.0720102806083472,0.3521564470405
368,2,191066,-0.0556388434704141,0.0725773386015189,0.443823093467825
369,2,191124,0.0893054659014987,0.0916510607806058,0.330521573759198
370,2,191128,-0.0695400996177304,0.0844017109026469,0.410542400079546
371,2,191599,-0.0723756830833069,0.0715276114712494,0.312299693332268
372,2,191762,-0.0656135850533643,0.07438468958847,0.37833133408262
373,2,191763,-0.0706852097682465,0.0718164893829504,0.325667885614561
374,2,191959,-0.0826342840566394,0.0716045477993463,0.249265787415596
375,2,192390,-0.0524902749885433,0.0736661706281195,0.476599629832628
376,2,195759,-0.0207162609092901,0.0723470855204014,0.774781505572908
377,2,196912,-0.0465909292308341,0.0711419477105913,0.512958033860827
378,2,197598,0.34083470490173,0.231766751008848,0.142291835592516
379,2,198110,-0.0384986374792423,0.0715824241404597,0.591038507001521
380,2,198283,-0.0317064635268122,0.0738449008722876,0.667919091329871
381,2,198805,-0.0219162246032586,0.0719107368121432,0.760721048684545
382,2,198891,-0.0214089843459447,0.0713508858143449,0.764314016474498
383,2,199248,-0.0217925258280384,0.0715135490508465,0.760749227800066
384,2,201782,-0.0465288390890565,0.0713921231056454,0.514995386125985
385,2,203285,-0.0254051774821819,0.0711452617517634,0.721238689560337
386,2,203783,-0.0400548539333809,0.0709728748302807,0.572861795510517
387,2,204179,-0.0377448759403948,0.0711483421094855,0.59609224962364
388,2,205406,-0.0284206770972627,0.0718920792488709,0.692842445631502
389,2,205834,-0.0232353073358381,0.0715528994326152,0.745578475674905
390,2,205965,-0.0365928519544369,0.0781723297461115,0.639998450283576
391,2,207192,-0.0675376877869723,0.0714062448552345,0.344885695293999
392,2,207561,-0.0719691921760888,0.0710775006442153,0.311970897056396
393,2,208682,-0.0637454792051179,0.0709798556386086,0.369755855356291
394,2,210102,-0.0625183232432945,0.0711666684066486,0.380282145635515
395,2,212519,0.0334716737483061,0.151623561429541,0.825410755643914
396,2,214801,-0.0706559168120308,0.0711417006416308,0.321306627687198
397,2,215016,-0.0744019051219773,0.071090169538891,0.296007112958392
398,2,218876,-0.0633093200937992,0.071857518438161,0.378895845649801
399,2,227511,-0.0307529462637258,0.0724271434473042,0.671383128865769
400,2,230378,-0.0360188286315001,0.0715069832843583,0.614778923897727
401,2,231943,-0.032759367578669,0.0717165722854341,0.648103401430683
402,2,232156,-0.0435636534902365,0.0716708622936976,0.543691500546463
403,2,232789,-0.033199998746254,0.0714325867699838,0.642379958157547
404,2,238524,-0.0341872188810979,0.0715318566093615,0.632995862040876
405,2,241518,-0.0272633875778479,0.0721616053674026,0.705798695514945
406,2,250396,-0.0150694011062467,0.0716796815056764,0.833607479919003
407,2,250466,-0.0198400002070168,0.0716510723253717,0.782020907275245
408,2,252305,-0.0312906634588241,0.0718294914130854,0.663375673772163
409,2,254571,0.0121769718890322,0.0728550543440693,0.86735583306808
410,2,254742,-0.000944696877489881,0.0727921293978779,0.989652669568297
411,2,254908,-0.0204788693143175,0.0733400745914895,0.780230587827826
412,2,255033,0.016411361374176,0.0859640853745729,0.848706240353775
413,2,255862,0.0320676947170872,0.0728863558691031,0.660229234114591
414,2,255975,0.0210904758991732,0.0726344466845385,0.771707784723651
415,2,258311,0.00929653948583103,0.0714418959774101,0.896539848163321
416,2,259284,0.0205074744025928,0.0716758583352683,0.774958557514599
417,2,266330,0.0312173766429314,0.0719732184049169,0.664745102215852
418,2,267100,0.0181346830898273,0.0719806758874161,0.801235435689887
419,2,268086,-0.0124754014085698,0.0719893323092235,0.862518769832785
420,2,274614,-0.0204274019733074,0.0715467355569718,0.775419897513529
