SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
120,1,175121,-0.199249690520109,0.138519579070507,0.151200174517939
121,1,175281,-0.206419103652499,0.138608289934853,0.137320662495937
122,1,175315,-0.223082258350939,0.138491205031329,0.108116107235872
123,1,175523,-0.202649069418811,0.13937007758139,0.146824912628797
124,1,175541,-0.215356753251547,0.138743648703789,0.121512396127042
125,1,175653,-0.192851181190975,0.13927913076987,0.167037736431818
126,1,175805,-0.244024084975362,0.146983113371852,0.0977584894187118
127,1,175818,-0.263251884070819,0.143483410222587,0.0673885692701555
128,1,175856,-0.221937039337335,0.141470105297727,0.117592548531154
129,1,175876,-0.187212722544467,0.139431226066303,0.180235565042511
130,1,175989,-0.170070731859642,0.139893100420114,0.224904290721976
131,1,176001,-0.183680637388692,0.140576580417361,0.19219129598452
132,1,176451,-0.128315331119667,0.142446365639214,0.368310135846785
133,1,177692,-0.226454992993133,0.138475697406708,0.10286890432798
134,1,178191,-0.208986870764259,0.138691937050895,0.132745446241459
135,1,178224,-0.226454992993133,0.138475697406708,0.10286890432798
136,1,178960,-0.197105429638746,0.139716111384566,0.159197024346244
137,1,179139,-0.378692425106294,0.276960325808278,0.172396106500945
138,1,179139,-0.675364319281102,0.558124458412584,0.227065377916945
139,1,180955,-0.163014724450988,0.160668994908514,0.310991556796524
140,1,183802,-0.22145513007348,0.138516168803225,0.110766952668761
141,1,183954,-0.229276778742294,0.139496089206265,0.10114768019776
142,1,184450,-0.155123918903984,0.138557026998446,0.263659381272989
143,1,184641,-0.132974694037498,0.14266662404822,0.351939509926676
144,1,184718,-0.216913552971954,0.139113193348381,0.119831048466387
145,1,185296,-0.151527464914815,0.138765085879033,0.275590508129813
146,1,185438,-0.127544044209568,0.138839958754976,0.358910769937857
147,1,185469,-0.133817522756174,0.139024107112457,0.336432761253348
148,1,185503,-0.109424009510341,0.138724185482379,0.430765194441542
149,1,185705,-0.121356845247793,0.14024952852723,0.387466009739593
150,1,185749,-0.179822000569425,0.140071581366459,0.200058706615612
151,1,185806,-0.183673144468432,0.140245350600422,0.191163993939866
152,1,185879,-0.168880314642882,0.140978726088616,0.231754403163717
153,1,185916,-0.119874337863179,0.141056513763004,0.395994506639108
154,1,185941,-0.133741851789123,0.14163706327107,0.345683939897737
155,1,185954,-0.179108341733965,0.141910156969889,0.207737085493128
156,1,186055,-0.12976281938577,0.139220159579053,0.351937814786142
157,1,186896,-0.214579177510233,0.141215560499565,0.129528023044684
158,1,187697,-0.268684776830444,0.288582425554735,0.352463803875104
159,1,189392,-0.0471570244410149,0.290440562985993,0.871112299973221
160,1,189416,-0.139040628598293,0.280861337217248,0.620872259542726
161,1,190132,0.271608252275307,0.138817489185582,0.0511843120774022
162,1,190148,0.285142626560791,0.138782925369271,0.0406539009142542
163,1,190165,0.286643031778135,0.139853381481958,0.0411423440988237
164,1,190169,0.294965745140666,0.139627809319211,0.0353441287952293
165,1,190933,0.156377773778431,0.139119457674928,0.261753947047897
166,1,192149,0.222871170017203,0.140006017729937,0.112309312185982
167,1,192302,-0.0394849341775361,0.185511283370439,0.831571626965712
168,1,192303,0.0303342599936016,0.167498440967862,0.856391650078354
169,1,192305,-0.0458485760140794,0.174051475928296,0.79238085422929
170,1,192315,-0.086859925927496,0.197411272422069,0.660210171965203
171,1,192795,0.262300871508075,0.138402025642375,0.058881384883712
172,1,194020,0.0998645666080003,0.146422406985618,0.495666839666857
173,1,194187,0.0697814124592529,0.139170066643181,0.616394395336102
174,1,194867,-0.0715600048548518,0.139091715087717,0.607237891063501
175,1,197325,-0.125906787404193,0.142381556960807,0.377140816150313
176,1,197392,-0.154448485069488,0.144137133150278,0.284659423399675
177,1,198857,-0.827468269002131,0.665739560472111,0.214718240959168
178,1,206666,-0.0977061759223354,0.156402480156311,0.532565053374584
179,1,206675,0.103060796507772,0.20366100372919,0.613143812117486
180,1,223051,-0.157732097482042,0.16102990884794,0.327993685180815
181,1,223059,-0.242089465773018,0.166942751892205,0.147908889790182
182,2,7366,0.0814223940273386,0.201763196136863,0.686784877871349
183,2,8180,0.417478572085077,0.276959967776804,0.132612611985669
184,2,8187,0.560325156742886,0.287393297828016,0.0520056552300577
185,2,8250,0.605324701022818,0.282832628174825,0.033021722704536
186,2,8253,0.626991120238133,0.282698883144972,0.0271993691018634
187,2,8285,0.367015207230891,0.15308942319539,0.0170313834527446
188,2,8302,0.294912343789855,0.143608073696928,0.040751506930304
189,2,8306,0.294912343789855,0.143608073696928,0.040751506930304
190,2,8314,0.296046178610239,0.140619720856031,0.0359716219054709
191,2,8317,0.29234502218799,0.143887960278581,0.0429270406066561
192,2,8328,0.275293905053885,0.143332363478627,0.0555788468567741
193,2,8331,0.270185018638144,0.143087672316171,0.059812454346148
194,2,8498,0.272606255292543,0.140545587446483,0.053221170204842
195,2,8651,0.275519766070704,0.140662502416384,0.0509314935010272
196,2,9418,0.0885641824923367,0.359649404109322,0.805630727811217
197,2,9812,0.282459505856386,0.141468581957,0.0466336411692535
198,2,9932,0.235555008027054,0.141148736803886,0.0960352252913207
199,2,10135,0.267698494642974,0.14044086161963,0.0574453048895535
200,2,11616,0.245709784704457,0.14040419503874,0.080984164187052
201,2,12133,0.28102730952382,0.140780150750099,0.0466784005097236
202,2,12194,0.299089322000517,0.141225615242504,0.0348895557455095
203,2,12359,0.271251645258633,0.140967073385365,0.0551306662171993
204,2,13061,0.289442524589578,0.140854061271166,0.040623153596713
205,2,14298,0.26709049466709,0.141428358700258,0.0597756545282754
206,2,15222,0.265099211756113,0.142831864617311,0.0642834550524989
207,2,17986,0.260843168119746,0.140326838727183,0.0638838564491985
208,2,19770,0.24772174044736,0.141373386332867,0.080598798559207
209,2,19836,0.239449558775285,0.141022084429035,0.0903969786468208
210,2,19851,0.263272130523697,0.141318358530352,0.0632965920878567
211,2,21595,0.268406045747004,0.140701460114152,0.0572505607360241
212,2,22385,0.261994441926616,0.140870165564916,0.0637413399493732
213,2,23441,0.218835053785227,0.142458200024574,0.125401029887939
214,2,24209,0.255671820861435,0.141101955154765,0.0708411891369117
215,2,24341,0.294827034916828,0.14122278054298,0.0375438655459784
216,2,26815,0.291626726186466,0.141070302342623,0.0394396352473735
217,2,28209,0.253807676599631,0.141325238947168,0.0733635703456572
218,2,28695,0.145243522830577,0.148116358641398,0.327459542948489
219,2,35849,0.29745265008517,1.52047382616587,0.845011125239493
220,2,35850,-0.215576633904187,1.85963327057826,0.907778476632043
221,2,41245,0.240395074356602,0.140844860944808,0.0887372344332372
222,2,43214,0.209154935102234,0.143285938895893,0.145261010008357
223,2,47104,0.0571233804641582,0.139678149318163,0.682813844583831
224,2,50915,0.120235081621141,0.140938723847204,0.39418132037401
225,2,55834,0.109530406071409,0.140310956699629,0.435545541285287
226,2,56422,0.135201598938088,0.140498914430119,0.336559446502748
227,2,57715,0.147458524515007,0.139999504190257,0.292933605779552
228,2,59046,0.14692725766762,0.140711515175901,0.297119572359922
229,2,59191,0.125288187421156,0.139962979189366,0.3713156260127
230,2,59383,0.120702449333388,0.140014790211901,0.389234635832177
231,2,59477,0.109148655229281,0.142152362664284,0.443102301104371
232,2,59755,0.566246716159138,0.318235756649696,0.0760458569595599
233,2,60471,0.120000013229145,0.14020547332232,0.392640979923945
234,2,60478,0.123708880973969,0.140356675270767,0.378706837456529
235,2,60786,0.138886129872279,0.140085090593839,0.322149291492196
236,2,61035,0.152478026086889,0.140034908510087,0.276959641927704
237,2,61071,0.13649285444203,0.139444444655718,0.328332736524793
238,2,61675,0.138032424129631,0.139842701262633,0.324291787807095
239,2,62776,-0.019309635643157,0.146159137793139,0.894969569476366
240,2,62939,0.0731895917387116,0.139739207084805,0.600775214142803
241,2,63527,0.111192789122437,0.140193372277141,0.428229782498316
242,2,63857,0.074682026423854,0.140294575609019,0.594837209925981
243,2,65527,0.0100296881513706,0.139887140350024,0.942882510875484
244,2,67007,0.0263485217385796,0.15400938918565,0.86425584521702
245,2,67023,-0.0374794406481707,0.318489203903134,0.906389060971093
246,2,67024,0.064612737910366,0.319641182554946,0.839922575333919
247,2,67976,0.00277909199348569,0.141902947720611,0.984385928864972
248,2,69628,0.137479993811294,0.144068147832718,0.340599702642556
249,2,71825,0.360037219961454,0.278289344523202,0.196597178899113
250,2,72389,0.25879479305801,0.140353648804896,0.0660390531623063
251,2,72392,0.219343517421775,0.141506121673848,0.122022248022146
252,2,73646,0.216492542873216,0.138597716357631,0.119179068696636
253,2,74564,0.190804181986141,0.138430792367727,0.168972435589697
254,2,74739,0.248626936485645,0.138629035105232,0.0737537335726048
255,2,79931,0.242802807031911,0.156431067129319,0.12152495362413
256,2,80748,0.181251368910267,0.144509005578898,0.210578658925566
257,2,80873,0.240364965386165,0.139003961993619,0.0846484337073612
258,2,81501,0.238024866452492,0.138992015258518,0.0876813435903149
259,2,83526,0.200480204110004,0.138942544753105,0.14993537546326
260,2,83845,0.244251021674411,0.138876972704956,0.0794850030648651
261,2,84412,0.196423501241654,0.351359577062748,0.576489980456377
262,2,84412,0.291157527836348,0.175337767959788,0.0976913383371732
263,2,84447,0.275392320383342,0.140502488132632,0.0507759364370275
264,2,87391,0.303812429769353,0.137923517797681,0.0282574068848275
265,2,87562,0.298552256352516,0.13830979438252,0.0315566170900619
266,2,87849,0.288606268201342,0.138356321235066,0.0376994687608179
267,2,87878,0.285288165656392,0.138977578264198,0.0408322222461252
268,2,88125,0.208722397639039,0.15506688755535,0.179161370172854
269,2,89785,0.235237467049405,0.139258493823444,0.0920613278888172
270,2,93441,0.208158020460113,0.14356730666855,0.147974703062195
271,2,93588,0.22704337627395,0.148559508628029,0.127333810188546
272,2,93721,0.190936872708084,0.139027053181466,0.170506107106591
273,2,93952,0.219163505447374,0.138508928832732,0.114475248297256
274,2,95085,0.237459548326186,0.13861826852709,0.0875820103779539
275,2,103188,0.118595190167117,0.142432408159114,0.405609688826914
276,2,107124,0.161352595523595,0.138997446593114,0.246494895457206
277,2,111645,0.214838819771088,0.138881738325274,0.12277875989755
278,2,111916,0.201929372956852,0.139266049650316,0.147959214726158
279,2,111931,0.198958340240853,0.139492363561076,0.154664754616348
280,2,111999,0.227109336800167,0.138866261180823,0.102845298214767
281,2,114528,0.167905665103473,0.139908379631183,0.23090080361276
282,2,116024,0.234694902218642,0.139970558562947,0.0944776863654278
283,2,119244,-0.141342829073052,0.152972196081029,0.356129317515493
284,2,119246,-0.116318441957775,0.154666958962427,0.452517652558024
285,2,119247,-0.0954708772124622,0.155825624756314,0.540483993021571
286,2,120090,-0.110548540774,0.139848123498646,0.429772401659644
287,2,120291,-0.12233221117247,0.141422719636351,0.387620193541261
288,2,120726,-0.130396304312871,0.140583361317589,0.354281409023742
289,2,121716,-0.0677586115143771,0.140548449564859,0.630032654876038
290,2,123100,-0.105749430890799,0.140676100567177,0.452718678133399
291,2,124677,-0.114209627353108,0.140463239338494,0.416712994857014
292,2,127636,-0.244200461342424,0.177345262656199,0.169391751101552
293,2,127887,-0.0753127539963683,0.141501894685718,0.594895660397252
294,2,128935,-0.0546893111607138,0.141394881269891,0.699149005162692
295,2,129053,-0.0568271827996749,0.141823088047842,0.688890312809178
296,2,130040,-0.0151030451832199,0.142718889438104,0.915782317641146
297,2,130976,-0.0905916555582345,0.141476518750882,0.522373511495121
298,2,132199,-0.0516816569519145,0.142188155067164,0.716468619475781
299,2,133355,-0.0159411137254857,0.14317426697186,0.911409513430743
300,2,133435,-0.068024331587798,0.143440490446044,0.635626387057416
301,2,133943,0.0488766545712357,0.167970523669903,0.771234813799327
302,2,135183,-0.0750301580930866,0.143510094705533,0.601426484753583
303,2,135402,-0.0781997395126104,0.143483605108344,0.586092046891861
304,2,135898,-0.0708830905189031,0.144255901331241,0.62346981179998
305,2,135912,-0.0686250983681427,0.144365618572551,0.634827076326955
306,2,135925,-0.0865063609011825,0.143683890061015,0.547520525907274
307,2,136002,-0.101198815026423,0.14354906138022,0.481289310674033
308,2,136173,-0.0742514097449471,0.144612390029023,0.607956923579704
309,2,138209,-0.0997518908359873,0.148814109859837,0.503097167982401
310,2,138318,-0.100441910243049,0.148389400448837,0.498925007045779
311,2,138695,-0.148969929081793,0.145725168240679,0.307354930929704
312,2,138818,-0.200777925422133,0.145280585279897,0.167845261429203
313,2,139728,-0.166350266323722,0.145142119898475,0.252521897460815
314,2,140174,-0.220082960449156,0.144939343037754,0.129796394470917
315,2,140863,-0.21890824860984,0.144885375482844,0.131706914314546
316,2,141152,-0.197757072520866,0.145382024633814,0.174616271351732
317,2,141292,-0.213954465202572,0.144265747514568,0.138951243396061
318,2,141545,-0.137014967661996,0.145236464792726,0.346125475058445
319,2,145823,-0.0049915986728335,0.150963362054665,0.973641466994987
320,2,145934,-0.131140310932799,0.248642309604039,0.598229420070104
321,2,145980,0.00469153629861374,0.15235554957785,0.975451754072482
322,2,146723,-0.0551435556975164,0.145127471232575,0.704198897610659
323,2,147946,-0.0862936468299913,0.146414813324882,0.555984841730851
324,2,150394,-0.131419536951737,0.159421003922812,0.410294404183656
325,2,151274,-0.402478673804568,0.249051964665568,0.106978348167907
326,2,151397,-0.115389934044295,0.146724569914739,0.432137922849865
327,2,153035,-0.119466405366906,0.145115161726466,0.410920288235294
328,2,153228,-0.121821199597293,0.146170580807531,0.405172556826123
329,2,153455,-0.146793687177512,0.147211463369948,0.319368887829533
330,2,153732,-0.0509466909385965,0.152392159096942,0.738341860447315
331,2,153815,-0.0983592408319038,0.146759707929848,0.503164660898452
332,2,154160,-0.150189351576379,0.145094313296158,0.301323626734743
333,2,154235,-0.163226422954665,0.146508067918598,0.265989055624651
334,2,155527,-0.0244428640752938,0.159291777375023,0.878133370668744
335,2,159870,-0.104670976558349,0.142950072455838,0.464519845805373
336,2,161229,-0.103695494371937,0.145149510239444,0.47544909769262
337,2,161451,0.258133567052051,0.310726081474683,0.406680258575057
338,2,161451,-0.177005823610338,0.311884764575544,0.570710850996709
339,2,162696,-0.0259894455467464,0.144622788738901,0.857487237782243
340,2,163284,0.04732843406806,0.142690632650609,0.740323479123086
341,2,164166,-0.00131949639154394,0.144037938170582,0.99269605141687
342,2,165270,0.0586773419759239,0.142792493095639,0.681375138860434
343,2,165675,0.0867714989825024,0.145113576736201,0.550252877097677
344,2,166404,-0.336507380967976,0.375856988232985,0.371233094966183
345,2,168012,0.109586168196651,0.175402457193676,0.532525733253873
346,2,168062,0.119284976384345,0.143742284956982,0.407182704281308
347,2,168518,0.0205281102438211,0.143054417279044,0.885978287656866
348,2,168980,0.0436709585850821,0.142971779746748,0.760202265645421
349,2,169651,0.108456592940407,0.142942077809118,0.448511394100769
350,2,169902,0.0794272281885693,0.239081305450206,0.73992146909575
351,2,169960,0.0807461944566104,0.222689035714945,0.717123558236231
352,2,170725,0.0907191694602476,0.143231879930183,0.526900389054885
353,2,171254,0.109974102722422,0.143425774464835,0.443732745540139
354,2,172242,0.194475172572666,0.141470199336375,0.170105025581995
355,2,173254,0.0998559953933227,0.140661012767535,0.478231553297497
356,2,173340,0.0992941748770362,0.140645092758642,0.480659375507085
357,2,173385,0.105971134108036,0.140761012232157,0.452045207362977
358,2,173973,0.083686345743781,0.140429113542253,0.551601881863621
359,2,174714,0.218281005366613,0.36006277445367,0.544751393908836
360,2,177341,0.212273636123142,0.139564448934322,0.129162042839225
361,2,180314,0.139382169621186,0.139871398222027,0.319688736414034
362,2,180339,0.157395531731249,0.140171751874192,0.26225317173618
363,2,182758,0.213018005101208,0.139458152491795,0.12753993468115
364,2,183619,0.216790355870789,0.13999453786796,0.122382849123213
365,2,183913,0.173037353305555,0.143732238386888,0.229439967069261
366,2,184146,0.178148496919783,0.144682634655284,0.219028387487083
367,2,187176,0.0389863052032515,0.141218752778317,0.782655613545624
368,2,191066,0.0935872512457678,0.142202574558296,0.51088595787162
369,2,191124,0.161069649590512,0.179571702248952,0.370348551862844
370,2,191128,-0.177902084285776,0.16522200591034,0.282329199266384
371,2,191599,0.0209718975036193,0.140313793734666,0.881272663296856
372,2,191762,0.0147910230738795,0.145870277697647,0.91929171978062
373,2,191763,0.0119711136001583,0.140872528511318,0.932326785013718
374,2,191959,0.0164294218961429,0.140527521772512,0.906995891003596
375,2,192390,0.00896314891632177,0.144407349632522,0.950543402756242
376,2,195759,0.110860355910202,0.141614034102435,0.434249136819678
377,2,196912,-0.00555234056779139,0.139444030003458,0.968260974533865
378,2,197598,-0.390842767686759,0.454920294177677,0.390843231854485
379,2,198110,0.0206172770896395,0.140275701771203,0.883234218763643
380,2,198283,0.0412797023731525,0.144675599194995,0.775561773915126
381,2,198805,0.0163730804159724,0.140881522493889,0.907545231039236
382,2,198891,0.0385936812594796,0.139771725190499,0.782617962617477
383,2,199248,0.0409236430164615,0.140089129020628,0.770362083860772
384,2,201782,0.0112126331693843,0.139932617268405,0.936180221802264
385,2,203285,0.0886093721290872,0.139311561260317,0.525154811684987
386,2,203783,0.0846173930805725,0.139018286279712,0.543129270357338
387,2,204179,0.0933052829579092,0.139339312083504,0.503533730970175
388,2,205406,0.0869555548904197,0.140784255078895,0.537203567936628
389,2,205834,0.0492267878262615,0.140161166406282,0.725636136047861
390,2,205965,0.0154189864193619,0.153176819930189,0.919876435519791
391,2,207192,0.0813815753596688,0.139987570051938,0.56137655974339
392,2,207561,0.11895255846818,0.139291698408927,0.393694282738693
393,2,208682,0.0784037059623374,0.139138375514332,0.573455988893369
394,2,210102,0.0609467169641796,0.139522731342999,0.662506905869594
395,2,212519,0.663282492744147,0.294929996653152,0.0251318203848025
396,2,214801,0.122846218941974,0.139400538693022,0.378784104627326
397,2,215016,0.109151401310284,0.139353122363942,0.433992577626024
398,2,218876,0.069122467738753,0.140868081886847,0.623951061509468
399,2,227511,0.108434787630442,0.141796093852835,0.444947195816657
400,2,230378,0.0906196757108202,0.140042072671585,0.517994939808196
401,2,231943,0.083281777458508,0.140456924904001,0.553604552716702
402,2,232156,0.0408562678062853,0.140452415068767,0.771305930046262
403,2,232789,0.0925316433088125,0.139885176951202,0.508734249254508
404,2,238524,0.115282054040712,0.140034465027943,0.410927000994252
405,2,241518,0.108015044331894,0.141268755268425,0.445016569189928
406,2,250396,0.0275937337020766,0.140414182026744,0.844318839525447
407,2,250466,0.0498906222836953,0.140347153911437,0.722442259393378
408,2,252305,0.019155502179157,0.140740657837335,0.891815887242879
409,2,254571,0.0154163918679004,0.142718794527703,0.914041710380918
410,2,254742,0.0451050764868586,0.142572066140227,0.751911062226305
411,2,254908,0.0588839556894545,0.14364729081697,0.682112990066374
412,2,255033,0.0593607261668802,0.1683737931821,0.724633800821485
413,2,255862,0.034571268182194,0.14280411005087,0.808851978075984
414,2,255975,0.0370270970273536,0.142286701998654,0.794839016507773
415,2,258311,-0.153453377876707,0.139712101576963,0.272798425601562
416,2,259284,-0.0862847714183815,0.140346744416627,0.539084810288439
417,2,266330,-0.0623574079202198,0.140986584778753,0.658547912858323
418,2,267100,-0.0812689685464634,0.140949009623169,0.564587862370329
419,2,268086,-0.0826941965232435,0.140956945469893,0.557805173064187
420,2,274614,-0.0151296597226157,0.140166513562337,0.914104123645806
421,2,274729,-0.0345769220359544,0.14092347673465,0.806320621057757
422,2,275746,-0.0304380252478391,0.140864653796167,0.829050246977208
423,2,277029,-0.0388946082335465,0.140204042124666,0.78162438108644
424,2,277741,-0.0257093332603556,0.140267698667636,0.854677573309093
425,2,278218,-0.0344104632195611,0.140009035675798,0.806000669150251
426,2,278379,-0.0210261276778532,0.143481812168525,0.883577100612606
427,2,279910,-0.0517543824196642,0.139944739527289,0.711738278731748
428,2,280616,-0.0390422453423047,0.14607426921002,0.789412226244835
429,2,283431,0.00186999848686287,0.142021837688404,0.989502012995032
430,2,283573,-0.0143928410112145,0.14031614242324,0.918359022858696
431,2,286762,-0.101283161974159,0.1405740827051,0.471696065468062
432,2,287187,-0.114777433114607,0.139887685986897,0.412486523194696
433,2,288379,-0.170268762373427,0.138664071331661,0.220294116627967
