SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
134,1,178191,-0.0246062039190021,0.115676739971671,0.831671872709922
135,1,178224,-0.0242163634673047,0.115562215202446,0.834137756079288
136,1,178960,-0.0601316256549869,0.116448464758604,0.605912548688287
137,1,179139,-0.121776337884942,0.230793609528332,0.598079512157833
138,1,179139,-0.597505160150034,0.463919133762203,0.1986066306657
139,1,180955,-0.0914446997772853,0.133692543558268,0.494428651112001
140,1,183802,0.0308538218243532,0.115572288971322,0.789651562516643
141,1,183954,0.024977838349078,0.11641784936159,0.830239464764223
142,1,184450,0.0491954163228597,0.115376356106292,0.67008300431362
143,1,184641,-0.0104118120445401,0.118763175529753,0.930189716185252
144,1,184718,0.065818894164067,0.116008888183979,0.570829713733388
145,1,185296,0.0553107591185849,0.115531901861425,0.632413746278707
146,1,185438,0.0409633827511491,0.115554292791555,0.723179859042341
147,1,185469,0.0358124955336237,0.115725960619337,0.757154616185378
148,1,185503,0.0436518436530123,0.115418919773058,0.705506729123795
149,1,185705,0.0213359771574812,0.116727005528499,0.855071438784939
150,1,185749,-0.0185795958593201,0.116728340595722,0.873626331755606
151,1,185806,0.029234966608158,0.116878042044855,0.802630590183816
152,1,185879,0.0267738614827534,0.117444573211096,0.819801406638122
153,1,185916,0.0346052632661644,0.1173853501904,0.768319559132846
154,1,185941,0.0429346749322884,0.117889063546564,0.715930024097115
155,1,185954,0.0637027507152839,0.118206945637183,0.590289553674824
156,1,186055,0.0378233146571334,0.115877934912872,0.74431022978687
157,1,186896,0.0267118992756189,0.117786907398143,0.820724868686421
158,1,187697,0.0128523060566792,0.240232135764119,0.957364169695074
159,1,189392,-0.221136015656176,0.241205637686282,0.359876215978564
160,1,189416,-0.178909907411107,0.233405952748872,0.443880330132527
161,1,190132,-0.0293917900166368,0.116031887940322,0.800177775311113
162,1,190148,-0.0306807560878108,0.116065943932808,0.791672971227195
163,1,190165,-0.0418502595297791,0.116948186381618,0.720667200509517
164,1,190169,-0.0192808588163997,0.116819026837803,0.86899992164413
165,1,190933,0.0506314074644998,0.115844826523407,0.662333404125367
166,1,192149,0.0955408877599872,0.11671280830134,0.413567989619103
167,1,192302,-0.0147097223635404,0.154249226536829,0.924080340354164
168,1,192303,-0.00859918940653603,0.139270454167854,0.950801218046054
169,1,192305,-0.032134049189608,0.144717301878884,0.824405667102161
170,1,192315,-0.0719703976533994,0.164135740462783,0.661305891036455
171,1,192795,0.0446246869714562,0.11563241042241,0.699789502849459
172,1,194020,0.0381179937574492,0.121804590799962,0.754508151689328
173,1,194187,0.0815642283461133,0.115671183920732,0.481188932745653
174,1,194867,0.0417969967271937,0.11566823533667,0.718052189386727
175,1,197325,0.0791002532556611,0.118437823806058,0.504657384070777
176,1,197392,0.0453772447994064,0.120011678498399,0.70557844245391
177,1,198857,-0.911023033018849,0.552608477842224,0.100121977767919
178,1,206666,0.136694493668477,0.129907410799876,0.293406666023426
179,1,206675,0.137866253516169,0.169234101833697,0.415822965084407
180,1,223051,-0.069465849873251,0.134017385294069,0.604549560572556
181,1,223059,-0.0152354685758693,0.139213177085125,0.912915817836333
182,2,7366,0.376688660903593,0.16659036654702,0.0243570590674246
183,2,8180,0.1282387553085,0.230914378277068,0.579005697024194
184,2,8187,0.257931359678363,0.239840531896807,0.282917383598733
185,2,8250,0.0587754550259252,0.236658199103949,0.804003484878863
186,2,8253,0.0916747952139811,0.236628572557362,0.698678301978416
187,2,8285,0.249340058314213,0.127628427679268,0.0515332715788206
188,2,8302,0.178544079818087,0.119735958687288,0.136815591317234
189,2,8306,0.178544079818087,0.119735958687288,0.136815591317234
190,2,8314,0.132915127874018,0.117435546747777,0.258481150573377
191,2,8317,0.158506840778744,0.120035431424138,0.187523486887454
192,2,8328,0.179844937394114,0.119410143723687,0.132932964646307
193,2,8331,0.177403013987659,0.119194578478794,0.13755191437803
194,2,8498,0.21258045779015,0.116929995722152,0.0699093529475729
195,2,8651,0.222401142796635,0.116988793057206,0.0581101069924651
196,2,9418,0.329854085941633,0.298536442173274,0.269953746917154
197,2,9812,0.20442179194014,0.11778333332122,0.0835116872621256
198,2,9932,0.200207568489924,0.117335731261092,0.0888355508110456
199,2,10135,0.216245925160153,0.116801694740171,0.064947920970179
200,2,11616,0.198321387418568,0.116766690725477,0.0903056417666461
201,2,12133,0.219624623199586,0.11712705345793,0.0616047190469257
202,2,12194,0.224023886028527,0.11756096132579,0.0575145944284761
203,2,12359,0.222015470742267,0.117224525654079,0.0590511482809005
204,2,13061,0.186883078863051,0.117389275893509,0.112280997160267
205,2,14298,0.215792820102908,0.117622153788257,0.0674023419654779
206,2,15222,0.181710136989983,0.1189414698906,0.127475761516578
207,2,17986,0.218941030045192,0.116662276193083,0.0613828294280536
208,2,19770,0.20881675677285,0.117529095282737,0.0764748029998753
209,2,19836,0.202898736937914,0.117232752942668,0.0843730448389855
210,2,19851,0.202190474152519,0.117582358110156,0.0863881420766012
211,2,21595,0.139811220546088,0.117350428210629,0.234297281489593
212,2,22385,0.139779960862097,0.117462020192149,0.23484558038392
213,2,23441,0.139511398732489,0.11860832544511,0.240293137711532
214,2,24209,0.101652705894079,0.117737738362735,0.388513412964204
215,2,24341,0.134528059257595,0.117923586052425,0.25472358757696
216,2,26815,0.135581101856906,0.117778331257499,0.250447645976017
217,2,28209,0.110750977103564,0.117891621322044,0.348152153026127
218,2,28695,0.0563449419995257,0.123280864752191,0.647919603276953
219,2,35849,0.44239954884674,1.26403047469862,0.726554024545868
220,2,35850,-1.55274739777972,1.54399081199401,0.315262522053326
221,2,41245,0.0410280084366357,0.117565849179783,0.727313166159649
222,2,43214,0.0169239010400002,0.119489131248701,0.887448732781826
223,2,47104,-0.124116983954146,0.115973374537276,0.285251669540036
224,2,50915,-0.002693410871345,0.117302599648017,0.981694179834443
225,2,55834,-0.0325851423075152,0.116747771096755,0.780326012106866
226,2,56422,-0.0262509492423437,0.116961052221936,0.822543401215687
227,2,57715,-0.0191014930608595,0.116579382269482,0.869943261949487
228,2,59046,0.0715932434412716,0.11711160254166,0.541377951971125
229,2,59191,0.026989681901654,0.116493826966752,0.816918195156961
230,2,59383,0.0421349432368321,0.116514654426038,0.717846513540937
231,2,59477,-0.02354218849944,0.118283038743912,0.842351780759402
232,2,59755,0.077392777904727,0.265745604094916,0.771047370640781
233,2,60471,0.00466424755072814,0.116692927015291,0.968139426289924
234,2,60478,0.0241762359289502,0.116819265500841,0.836164964173659
235,2,60786,0.0116312437869034,0.116632615242607,0.920618879726598
236,2,61035,0.0175528912522671,0.116622104487005,0.880447562554794
237,2,61071,0.00909658995481333,0.116095775680635,0.937590711390531
238,2,61675,-0.0427606436098553,0.116408772376153,0.713591659534424
239,2,62776,-0.00747117642421624,0.121524761464855,0.951012822255476
240,2,62939,-0.0383825949159764,0.116211808052685,0.74138329916323
241,2,63527,-0.0234575419708505,0.116659371353476,0.840754004014431
242,2,63857,-0.0691564729164221,0.116635124866791,0.553607612866597
243,2,65527,-0.0869260453466877,0.11621641457752,0.454978051984525
244,2,67007,0.0154537282811216,0.128052079951326,0.904010667825718
245,2,67023,-0.168033016026513,0.264658471380461,0.52590159849016
246,2,67024,-0.0975752079450949,0.265726781623689,0.713688937474334
247,2,67976,-0.0793735004458251,0.117908049907097,0.501272399618274
248,2,69628,-0.119087850333371,0.119770679829034,0.320758460274426
249,2,71825,-0.106549600139211,0.231859181929599,0.646126118803103
250,2,72389,-0.217250210063078,0.116684589881538,0.0634538426648487
251,2,72392,-0.0863063291455854,0.117964029226222,0.464878258003706
252,2,73646,-0.115181576756806,0.115470487007868,0.319206125707357
253,2,74564,-0.143343324249578,0.115153601483898,0.214030660065576
254,2,74739,-0.129830482051586,0.115579140448896,0.26207187727111
255,2,79931,-0.0560769131201959,0.130471824845262,0.667602687921913
256,2,80748,-0.0561639210040082,0.120380744002679,0.641107968722077
257,2,80873,-0.0709360222790535,0.116000343632566,0.541251892040829
258,2,81501,-0.0611376704110343,0.115996799754672,0.598480609203067
259,2,83526,-0.0885141919131629,0.115766599213907,0.445025467622438
260,2,83845,-0.0862277583995044,0.115881686653327,0.457309981931372
261,2,84412,-0.390182900315217,0.29152458069128,0.181620332590415
262,2,84412,0.0685591546059846,0.146305438019818,0.639642731755722
263,2,84447,-0.0182703159887963,0.117449192684853,0.876469310967075
264,2,87391,-0.132700829716306,0.115244203141436,0.250316137986556
265,2,87562,-0.127816171543407,0.115552536331402,0.269423345921037
266,2,87849,-0.155539968897642,0.115445210791653,0.178746028124169
267,2,87878,-0.130549163019162,0.11603114999744,0.261301892458686
268,2,88125,-0.201038013461717,0.128815449327146,0.119498393562338
269,2,89785,-0.0965479080547482,0.116138340220249,0.406355891854503
270,2,93441,-0.156000490893551,0.119434095479495,0.192347318889211
271,2,93588,-0.172164028090082,0.123586893963393,0.164478104613208
272,2,93721,-0.191310114300002,0.115452772061437,0.0983994076996326
273,2,93952,-0.168352823610621,0.115221508428485,0.144871154947403
274,2,95085,-0.165829615867333,0.115393640125578,0.151581695365044
275,2,103188,-0.257850364078027,0.117742966409273,0.0291822698205603
276,2,107124,-0.1903440623785,0.115344209264603,0.0997860687932909
277,2,111645,-0.187274880326016,0.115432865844714,0.105616763011509
278,2,111916,-0.183990870296627,0.115721907703614,0.112743528810177
279,2,111931,-0.165704323385856,0.115978248813307,0.153959352203467
280,2,111999,-0.179069468214369,0.115502858529686,0.121954387009562
281,2,114528,-0.178842701117691,0.116173031464374,0.124590093184808
282,2,116024,-0.186548841014725,0.116416859345884,0.109956909420105
283,2,119244,-0.231141797091074,0.126745094245687,0.0690467426977026
284,2,119246,-0.267357316621396,0.127910012157873,0.0373150382904716
285,2,119247,-0.167200018066413,0.129322539079159,0.196894107321436
286,2,120090,-0.14404138653071,0.116125256655695,0.215652508568882
287,2,120291,-0.187117610535521,0.117286839293551,0.111521128982906
288,2,120726,-0.129816970846407,0.116824692278886,0.26723349284827
289,2,121716,-0.148272143129811,0.116629234513122,0.204454721121245
290,2,123100,-0.154582420152339,0.116767673595615,0.186410824603509
291,2,124677,-0.176254865377035,0.116518894208865,0.131257743142095
292,2,127636,0.0458378388133869,0.1478271107607,0.756685114303181
293,2,127887,-0.047716042583356,0.117669987471624,0.685350291746668
294,2,128935,-0.0532967620789451,0.117551905862896,0.650547104288373
295,2,129053,-0.0650972295289416,0.117893157285606,0.581180347667393
296,2,130040,-0.0372320364283683,0.118647385511261,0.753855182394861
297,2,130976,-0.11050800033561,0.117550333544292,0.347813765888894
298,2,132199,-0.0705901073513957,0.118183192376348,0.550694062470664
299,2,133355,-0.109758715303551,0.11889933259829,0.356573614735782
300,2,133435,-0.156415564011008,0.119009169903197,0.189593503449854
301,2,133943,-0.126433712686388,0.139511790347866,0.365417343676977
302,2,135183,-0.15181090450485,0.119092287520458,0.203242084068883
303,2,135402,-0.140365030850269,0.119113988704022,0.239427222173056
304,2,135898,-0.150233189568394,0.119714248157734,0.210333784661325
305,2,135912,-0.146889011349292,0.119814815753915,0.221028315968862
306,2,135925,-0.155122520515911,0.119240212542719,0.194132822170482
307,2,136002,-0.161255232561571,0.119127498146757,0.17671870791275
308,2,136173,-0.132927488754442,0.120073012590729,0.269023743524528
309,2,138209,-0.003868040525568,0.123808404033405,0.975094083241737
310,2,138318,-0.0891831135411216,0.123365489575791,0.47020905763884
311,2,138695,-0.0321666569426142,0.121328721880196,0.791071855559687
312,2,138818,-0.0334209124546967,0.121105216947969,0.782735729372474
313,2,139728,-0.0464005410082033,0.120875916971862,0.701306506839122
314,2,140174,-0.0509083638319336,0.120870776722118,0.67387991432417
315,2,140863,0.0151449150029772,0.120849552151206,0.900341236713437
316,2,141152,-0.0342685047348283,0.121178941360574,0.77750159820163
317,2,141292,-0.0293873766019459,0.120311106530461,0.807170174699329
318,2,141545,-0.0556739384918135,0.12087107350212,0.645364947289899
319,2,145823,0.00524875159952942,0.125516710672363,0.966668102195661
320,2,145934,0.0179116447053671,0.206810156568036,0.931031325673707
321,2,145980,-0.00860219276962537,0.126673688911535,0.945897092427472
322,2,146723,-0.0263871662594481,0.120681140932602,0.82704754202639
323,2,147946,-0.0989901938623108,0.121680854814051,0.416466554862231
324,2,150394,-0.076711416616142,0.132613525956881,0.563323496478711
325,2,151274,-0.151784024453335,0.207679023665271,0.465350270592016
326,2,151397,-0.0635827236879081,0.122052446375672,0.602731072271485
327,2,153035,-0.0401710547209078,0.120751247757843,0.739576264148753
328,2,153228,-0.0401668901864141,0.121632643612067,0.741421193228639
329,2,153455,-0.0925365251796051,0.122470620577227,0.450404070125474
330,2,153732,-0.0754160558694834,0.126661254266819,0.551947384012089
331,2,153815,-0.0123921152084141,0.122097572560288,0.919216307028597
332,2,154160,-0.109388795950652,0.120679654190683,0.365321620681542
333,2,154235,-0.0882524610562114,0.121936058251449,0.469692337512235
334,2,155527,-0.0537499229634271,0.132414913184734,0.685046982465144
335,2,159870,-0.107668180280143,0.11880636432516,0.365422098459172
336,2,161229,-0.111921384065742,0.12062317240072,0.354114318866506
337,2,161451,0.0377326653164154,0.258594405531673,0.88407219564423
338,2,161451,0.0380733146363053,0.259423522153282,0.883404268459264
339,2,162696,-0.108704522317626,0.120111258161185,0.366065746589391
340,2,163284,-0.0890713181180389,0.118562299372779,0.452995697213165
341,2,164166,-0.142527666283877,0.119518269728239,0.233859256347584
342,2,165270,-0.0260172045223108,0.118743566863501,0.826695572481049
343,2,165675,-0.117974532672108,0.120550755453687,0.328433248885766
344,2,166404,-0.00161495847766702,0.312856753509496,0.995884274704595
345,2,168012,-0.00393326221538359,0.145916902525836,0.978510463590541
346,2,168062,0.0201638400053257,0.119624648116628,0.866239879898672
347,2,168518,0.0133773692579309,0.11894236006348,0.910515203860646
348,2,168980,0.0138917214456364,0.11888572318813,0.907045873696486
349,2,169651,-0.0335079910831231,0.11893111987161,0.778305799567049
350,2,169902,0.258188468936652,0.198337101616564,0.193845287452417
351,2,169960,-0.204484832963571,0.184866728884263,0.269427724773239
352,2,170725,0.0033851531821214,0.119156084092786,0.977351679106466
353,2,171254,-0.00926559060248811,0.119348029563025,0.9381623437059
354,2,172242,0.00782822282090945,0.117937524614027,0.947116042210681
355,2,173254,0.0535200551615491,0.11699983382488,0.647638365900119
356,2,173340,0.0299435582883072,0.117009489259685,0.798171634754876
357,2,173385,0.0446119721422045,0.117104042330671,0.703461994092092
358,2,173973,0.0582916184731058,0.11677575206041,0.617966552984888
359,2,174714,0.722525429731744,0.297047083008731,0.015497167072701
360,2,177341,0.107605046469154,0.11627797104143,0.355383766395407
361,2,180314,0.0532630319929819,0.116423484042601,0.647597540747551
362,2,180339,0.0652364583758126,0.116700570924316,0.576511266850632
363,2,182758,0.120622834934091,0.116156217836308,0.299769736691962
364,2,183619,0.145658567617431,0.11653401787985,0.212155636775443
365,2,183913,0.196096703673587,0.119293957796184,0.101105568266213
366,2,184146,0.14856756630489,0.120293220562516,0.217635076883163
367,2,187176,0.105211068304525,0.117293856894591,0.370337161920667
368,2,191066,0.144469387483286,0.118055129213064,0.221864584315887
369,2,191124,-0.122325210301886,0.149331100116311,0.41325107986573
370,2,191128,0.0921919482298037,0.137509904539791,0.503016610239308
371,2,191599,0.0105574730211832,0.116664698914687,0.927945866396864
372,2,191762,0.0836979962466253,0.121202163928448,0.490292631456994
373,2,191763,0.0751673348796473,0.117059765680095,0.521206958773196
374,2,191959,0.00485480889658263,0.116842038896126,0.966880772488893
375,2,192390,0.13365648663663,0.11985562957887,0.265546602534799
376,2,195759,-0.043072994647147,0.117823290457684,0.714902805951585
377,2,196912,-0.0812510917363247,0.115858784175636,0.483581492735302
378,2,197598,-0.171542011052735,0.378523623699144,0.650692480183318
379,2,198110,-0.120677254882302,0.116457267815521,0.300801211715568
380,2,198283,-0.134237852383762,0.120090455615891,0.264409946982531
381,2,198805,-0.0752201716401557,0.117068195366972,0.520944297299767
382,2,198891,-0.111136265648991,0.116073589802873,0.338988463288362
383,2,199248,-0.106021398132447,0.116352886656998,0.362808882750486
384,2,201782,-0.094808365321949,0.116237012591384,0.415252092551235
385,2,203285,-0.0815390559477072,0.11581413510022,0.481865194273669
386,2,203783,-0.0445816097642127,0.115621519585127,0.70003830760787
387,2,204179,-0.0474343040247592,0.115898201220453,0.682585647292006
388,2,205406,-0.0466880007245127,0.117090388911361,0.690329783545454
389,2,205834,-0.079823722620425,0.11647836112676,0.493598436654913
390,2,205965,-0.077065287714948,0.127292941530885,0.54529110277334
391,2,207192,-0.0635997242604028,0.116397617519203,0.585135801229831
392,2,207561,-0.0357261281279554,0.115916526007165,0.758107641508914
393,2,208682,-0.052999960985209,0.115702707681891,0.64718386377278
394,2,210102,0.00342806581242261,0.116035846077315,0.976448090973358
395,2,212519,-0.0696199917069329,0.246938979243081,0.778160890984604
396,2,214801,0.0064906905338793,0.116029953090382,0.95542142543227
397,2,215016,0.0246037554015538,0.11595686888833,0.832088889313039
398,2,218876,0.0780965148723567,0.117089397532642,0.505219394508828
399,2,227511,0.0957789843374713,0.117882243036373,0.417054030487266
400,2,230378,0.0589086916313605,0.116463281014008,0.613303336667495
401,2,231943,0.0119228761813399,0.116837782141016,0.918777778677396
402,2,232156,0.0376433088012749,0.116774424743315,0.747371429184455
403,2,232789,0.0259463480526385,0.116369859047379,0.823692092280655
404,2,238524,0.0147479770335225,0.116539185974556,0.899369009387763
405,2,241518,0.032408314765712,0.117540919867167,0.782924907903431
406,2,250396,-0.0683589534288095,0.116695507724453,0.558391592574136
407,2,250466,-0.0499981707560939,0.116680639749265,0.668545259278845
408,2,252305,0.00687154399820167,0.117019771001244,0.953207382533291
409,2,254571,-0.00386182509649435,0.118663755300047,0.974056406777713
410,2,254742,-0.00157980638622468,0.118556750612623,0.989375777033201
411,2,254908,0.00785869082884072,0.119461650995167,0.947586864162141
412,2,255033,0.0721001331235179,0.139964584880536,0.6067837188611
413,2,255862,-0.0407729945459143,0.118722930626585,0.731479577971395
414,2,255975,0.0109119174396048,0.118312635086454,0.926568003177578
415,2,258311,-0.0702303183095685,0.116300358507099,0.546317818617396
416,2,259284,-0.00251281650458568,0.116752136788792,0.982840888242355
417,2,266330,-0.0207699485277064,0.117249010224804,0.859496945747099
418,2,267100,-0.0109302878984394,0.11724423167638,0.925776385015356
419,2,268086,-0.0515619141217898,0.117222100886749,0.660303977309194
420,2,274614,-0.0678204744033121,0.116485913084615,0.560789902170975
421,2,274729,-0.0868371789836579,0.117088080339927,0.458798735347615
422,2,275746,-0.0830511219068414,0.117044671564303,0.478440653228938
423,2,277029,-0.0905029897407629,0.116484259080426,0.437705839241186
424,2,277741,-0.0909599820857171,0.116529059706119,0.435574042886034
425,2,278218,-0.102902888389079,0.116290028090157,0.376822905573645
426,2,278379,-0.0486389428426737,0.119271911972959,0.683668607101336
427,2,279910,-0.128732133366807,0.116176181488197,0.268583059678426
428,2,280616,-0.055829985474156,0.121427779643605,0.645957650819782
429,2,283431,-0.105332043259239,0.117949363518379,0.372450752754563
430,2,283573,-0.131495891873505,0.116455932614565,0.259602475950314
