SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
37,1,51248,-0.0848076710129312,0.0621655339090982,0.173366415658983
38,1,51462,-0.0850081636357051,0.0622495003089486,0.172932816433455
39,1,52124,-0.0959886296345191,0.062119457864827,0.123187491224761
40,1,52667,-0.116604850600929,0.0619190496282463,0.0604976530251865
41,1,55470,0.000847216454412186,0.0639228072598064,0.989432840084249
42,1,59265,0.0176042146858582,0.062190852552571,0.777290949357988
43,1,60165,-0.0302656125447881,0.0621300300564063,0.626466151522073
44,1,62308,-0.025929836164783,0.0620672151975572,0.676369100457894
45,1,62869,-0.0206130084739714,0.0620650636355809,0.739996256428984
46,1,65431,0.00741223379879069,0.0648297007518582,0.909038096746446
47,1,65451,0.0125294552480182,0.0639081733384352,0.84468068504533
48,1,65719,0.00466721872539089,0.0666475464060735,0.94421073655678
49,1,66841,-0.014075965540243,0.06209949592465,0.820813150516895
50,1,66948,-0.0150494686421832,0.062480020420311,0.809796874683278
51,1,68621,-0.000369791154750831,0.0623158778505826,0.995268621051061
52,1,69417,0.0242438508992513,0.0621375128381219,0.696650240313478
53,1,69820,-0.146324574576516,0.243073668176627,0.547576388401245
54,1,69821,0.0345515784661465,0.150883978847264,0.819005919530933
55,1,70906,-0.0653340335965757,0.0997776001046946,0.513025144650786
56,1,74327,-0.00159236191503231,0.0624925531170255,0.979685839717128
57,1,74572,-0.0222530331356041,0.0623149804306648,0.721226082240161
58,1,75211,-0.0136191933542797,0.062208397033341,0.826832240126014
59,1,76030,0.0106676160111956,0.0622100292027079,0.86394663002382
60,1,80108,0.0182880413177658,0.0621902935452351,0.768880421260992
61,1,81262,-0.0456953961681604,0.0621268089725445,0.46251239128999
62,1,81999,-0.0957887086617722,0.062117362789907,0.123954922716129
63,1,82431,-0.0581879727817412,0.0625446400384597,0.35282926781492
64,1,83284,-0.102817684723348,0.0619242484301396,0.0977263142069806
65,1,83613,-0.0792966356897531,0.0620152844656456,0.201855836753638
66,1,84112,-0.0928832642008766,0.0619687027699984,0.134800111604751
67,1,84701,-0.107006062716894,0.066324463143536,0.107557167056912
68,1,84858,-0.0791269922528645,0.0621986175947069,0.204151385751095
69,1,85751,-0.075927218012969,0.0624666907777446,0.224994103657237
70,1,87445,-0.0703208553108361,0.0626178426143229,0.262193788863268
71,1,87467,-0.0864447961430522,0.0628899143520467,0.170145587285076
72,1,89070,-0.0727404779068053,0.0625436173955517,0.245600500760662
73,1,89616,-0.0958146086373284,0.0621172496320744,0.12385296873926
74,1,89679,-0.0664159264360234,0.0622338134147488,0.286610837525873
75,1,89880,-0.0847049290161301,0.062186712359521,0.17403278448913
76,1,91472,-0.0783865310886199,0.0626740209841327,0.211871532308879
77,1,93789,-0.107951160031695,0.0618994947792073,0.0820339567726418
78,1,94351,-0.111961107550555,0.0620436763469207,0.0719967956226544
79,1,99148,-0.100716661493526,0.0619340291049064,0.104801026509112
80,1,101281,1.58498358405271,0.674634216014671,0.0193543215701222
81,1,106011,-0.0749523054688076,0.0646652663488434,0.247206481122305
82,1,106800,-0.038003484072287,0.0622165684256875,0.54170801612084
83,1,107970,-0.0620234043610581,0.0619771620397563,0.317635059221213
84,1,109000,-0.0630663683093845,0.0620837198897242,0.310407130261438
85,1,112549,0.0061058034309127,0.0621031646973558,0.921736298356211
86,1,112742,0.0161057931322215,0.062340078784897,0.796284472750617
87,1,113050,-0.00829783284744004,0.0622395215485377,0.894015520337985
88,1,113135,-0.0138953305761528,0.062078151754885,0.823014336347419
89,1,114076,-0.00124545938246237,0.0620825216991193,0.98400576418061
90,1,114628,-0.00429724832235097,0.0622391947793011,0.944993621323488
91,1,116283,-0.0693647172887123,0.0624767982899823,0.267648040073626
92,1,126880,-2.1184182183802,1.16886276909947,0.0707776591808494
93,1,127853,-0.0420306496199054,0.062429189428929,0.501226771930706
94,1,128302,-0.0745262776220038,0.0621027540789789,0.230925509664026
95,1,128704,-0.0905868451300973,0.0621043737397013,0.145558178803537
96,1,128911,-0.0885784355666198,0.0621194940943232,0.154770468256801
97,1,130267,-0.120657580910125,0.0619365689011386,0.0521972693155234
98,1,130271,-0.116829462706381,0.0620316318307696,0.0604700555172646
99,1,130613,-0.110757777369469,0.062648361957728,0.0779367565157798
100,1,132012,-0.0900007274781842,0.062608553062801,0.151457571698739
101,1,133231,-0.0856901991349041,0.0621789280644503,0.169038263815046
102,1,137074,-0.0790783993451521,0.0621148680818486,0.203820549347322
103,1,137304,-0.0943298513050625,0.0620762403244027,0.129511551647172
104,1,139686,-0.11540933310937,0.062057521865658,0.0637574783820842
105,1,149562,-0.128854552695655,0.0621256491082432,0.038794901834275
106,1,150447,-0.164366644856192,0.0625879012392954,0.0090111128659824
107,1,151446,-0.236685727412707,0.12633241179198,0.0618232806457138
108,1,154084,-0.114111230472288,0.0630999750422313,0.0713920520254487
109,1,156633,-0.107176868416911,0.0640069928338201,0.0949267724469598
110,1,157269,-0.114526225844705,0.0619418805235578,0.0653038177685274
111,1,160054,-0.108681967487945,0.0625655901683464,0.0832438169554816
112,1,166222,-0.0891279132539533,0.0621870318518186,0.152679051880651
113,1,166416,-0.0915468011775206,0.0620500717630898,0.141004519705691
114,1,167326,-0.094960918910181,0.0623903875133637,0.128893303044664
115,1,168836,-0.0988159120532108,0.0620757348527209,0.112311105206772
116,1,171200,-0.0246528035864484,0.062377639327023,0.692920279473953
117,1,171431,-0.0135306020882609,0.062776821130618,0.829474706997188
118,1,173339,-0.0112931490332908,0.0622898255490999,0.856236112583589
119,1,173845,-0.00121052464420554,0.0622410551429718,0.98449393070659
120,1,175121,0.00287244422914502,0.0621174934530285,0.96314342484428
121,1,175281,-0.00811260262655647,0.0621689808464217,0.896250903750447
122,1,175315,-0.0112152610704126,0.0621480428752576,0.85689469128896
123,1,175523,-0.0180839774717878,0.0624956418044126,0.772472853981144
124,1,175541,-0.00969157694748049,0.0622458287081062,0.876359741723168
125,1,175653,0.00488824905883026,0.0624443968895012,0.93764838520403
126,1,175805,-0.0520701498505321,0.0659185923190871,0.430107125678045
127,1,175818,-0.0296260102804813,0.0644417946488627,0.645990993989058
128,1,175856,-0.00372113604475131,0.0634755198770468,0.95328542866922
129,1,175876,0.0102292540725677,0.0625006820120259,0.870087528433802
130,1,175989,0.0108407993186357,0.062678729039118,0.862783421911361
131,1,176001,0.00930700090822935,0.0630060501160073,0.882651249780986
132,1,176451,-0.0246648041899041,0.0637518672537973,0.699072579100324
133,1,177692,-0.0170596220335984,0.0621442765410773,0.783848398143251
134,1,178191,-0.00434053465354167,0.0622121912139462,0.944416359158669
135,1,178224,-0.0170596220335984,0.0621442765410773,0.783848398143251
136,1,178960,-0.0266714081605816,0.0626312134870626,0.670477770747997
137,1,179139,-0.066711443447252,0.124114335055876,0.591261016252365
138,1,179139,0.260962291300182,0.249685892351738,0.296663111022099
139,1,180955,-0.0516455983177284,0.0718922683057335,0.473001379553509
140,1,183802,-0.0422989735769275,0.0621179511162824,0.49635205243879
141,1,183954,-0.0572518560899355,0.0625370733262477,0.360561157465955
142,1,184450,-0.0334891640495227,0.0620374680077918,0.589660445791487
143,1,184641,-0.0346871324965744,0.0638424628596461,0.587249774346103
144,1,184718,-0.048138180295109,0.0623630852782665,0.440689006804335
145,1,185296,-0.0394638896447743,0.0621154059983218,0.52562368829364
146,1,185438,-0.0427878844735144,0.0621121075961181,0.49135032964236
147,1,185469,-0.041406473865279,0.0622045167242225,0.506069170527879
148,1,185503,-0.0316298205174554,0.0620597274517176,0.610602968647798
149,1,185705,-0.0408470374411868,0.0627387583010552,0.515427825256266
150,1,185749,-0.0608268357417434,0.0626928788015478,0.332593598912536
151,1,185806,-0.0383821803032749,0.0628270352591658,0.541646887355381
152,1,185879,-0.0416083605390615,0.063125153014254,0.510235133012187
153,1,185916,-0.0264608287300855,0.0631195497768729,0.67531206730881
154,1,185941,-0.038689051240399,0.0633768417255015,0.541949695409415
155,1,185954,-0.0599029366776864,0.0635154998590302,0.346262948131924
156,1,186055,-0.0477319832579216,0.0622744360438561,0.443904219516076
157,1,186896,-0.0424850259081036,0.0633076820368848,0.502603342939691
158,1,187697,-0.138749775430529,0.12898131292437,0.282780249960554
159,1,189392,-0.0758977034138519,0.129807055911943,0.559125462799407
160,1,189416,-0.00497761890142723,0.125625184227512,0.968416266133203
161,1,190132,-0.126784846911157,0.0620393777950946,0.0417331213472953
162,1,190148,-0.129569252852304,0.0620420159589216,0.0374768611294605
163,1,190165,-0.126763324835267,0.0625409209195459,0.0434252814263398
164,1,190169,-0.130791198376998,0.0624384938514411,0.0369082315086318
165,1,190933,-0.0715677395332943,0.0621993510478621,0.250667946192558
166,1,192149,-0.0980981830729049,0.0626080190778106,0.118042696168388
167,1,192302,0.152841744049885,0.0825533652123217,0.064942750071566
168,1,192303,0.0537591724356952,0.0748425890489409,0.473049602647955
169,1,192305,0.132321482796345,0.0775122054955683,0.0886818603744688
170,1,192315,0.0552631214471608,0.088243940754331,0.531553088393952
171,1,192795,-0.0792240934645343,0.0620548123616764,0.202554707974194
172,1,194020,-0.0112987655712328,0.0655103944105218,0.863164631907208
173,1,194187,-0.000188740361327426,0.0622494392541637,0.997582529633969
174,1,194867,0.0591474171618417,0.0621358655961057,0.341796673052269
175,1,197325,0.024545805455869,0.0637203254516026,0.7003126902875
176,1,197392,0.00215875775787389,0.0645528421441138,0.973341245267456
177,1,198857,0.161127500117831,0.298200322093572,0.58930808256025
178,1,206666,0.0837325064383113,0.0698290100632263,0.231290346933155
179,1,206675,0.09608119289474,0.0909525681126077,0.291513450496824
180,1,223051,-0.0844366242696947,0.0719590867643853,0.241427493236833
181,1,223059,-0.0913615772599077,0.0747092433869069,0.222185061683932
182,2,7366,0.236829978554351,0.0893506747688853,0.00839749813508552
183,2,8180,-0.123035806230977,0.124062654143576,0.322011888456321
184,2,8187,0.00818881705887442,0.129191818429099,0.949495846787305
185,2,8250,-0.0905127713763072,0.127189954505671,0.477161087765565
186,2,8253,-0.07249374545406,0.127222660166657,0.569163681369233
187,2,8285,0.00671998541960804,0.0690051405763779,0.922476847651624
188,2,8302,-0.000276409312789772,0.0645940789918504,0.996588140649235
189,2,8306,-0.000276409312789772,0.0645940789918504,0.996588140649235
190,2,8314,0.00620940696950076,0.0632681080500212,0.921873380004891
191,2,8317,-0.00486556980981845,0.0647113717070915,0.940107094132957
192,2,8328,-0.016961583086416,0.0644160534584613,0.79246298375638
193,2,8331,-0.0212751884287459,0.0642912951435159,0.740902276476624
194,2,8498,-0.0148516582739289,0.0631713661676434,0.814266578241353
195,2,8651,-0.00703328404995529,0.0632343557803825,0.911500603680117
196,2,9418,0.0246527211170156,0.160818942547201,0.878253326376646
197,2,9812,0.0331981338876723,0.0635866503388498,0.601933158584649
198,2,9932,0.0156584320798356,0.0633550038334811,0.804932852682548
199,2,10135,0.0122678283107248,0.0631144599065067,0.845994631610669
200,2,11616,-0.0302895121115269,0.0630302294271271,0.631130256298557
201,2,12133,-0.00940175102676227,0.0632995206475958,0.882010901651699
202,2,12194,0.0026098440157078,0.0635461271939331,0.967263252509128
203,2,12359,-0.00230515677714305,0.063360366452078,0.970998583851471
204,2,13061,-0.0054767413322625,0.0633551518135379,0.93116162214872
205,2,14298,-0.00159023746820419,0.0635556337447823,0.980052201439898
206,2,15222,-0.0221596461587832,0.064164610694166,0.730032302876607
207,2,17986,-0.0309598234378385,0.0630293067974425,0.623592173993301
208,2,19770,-0.0462438377678077,0.0634390433070691,0.466516101519202
209,2,19836,-0.0400174398779705,0.0632765154133983,0.527520785431231
210,2,19851,-0.0358202945684554,0.0634690934185985,0.572858171741582
211,2,21595,-0.0550489229799059,0.0631675488472933,0.384087302090137
212,2,22385,-0.0440208072298499,0.0632519190927321,0.486911815119165
213,2,23441,-0.0386866008088501,0.0638768785762887,0.545140865364599
214,2,24209,-0.0359819718953213,0.0633548757297362,0.570434585525204
215,2,24341,-0.0272848652569025,0.0635171380425893,0.667772738901547
216,2,26815,-0.0369435724018334,0.0634271307343773,0.560630779877973
217,2,28209,-0.0870765093177336,0.0633095417220112,0.169876877190676
218,2,28695,-0.0313430247379788,0.0662966071594632,0.636669692885533
219,2,35849,0.250021187159261,0.679757956089331,0.713235992249148
220,2,35850,-0.46415895633019,0.831148880775825,0.576888011494375
221,2,41245,-0.0178228911940034,0.0632283481562349,0.778199682572952
222,2,43214,0.0104059691153645,0.0642582999874688,0.871445998816072
223,2,47104,-0.0434238712993649,0.0624264881323931,0.48713697872794
224,2,50915,-0.0175287094135611,0.063076135868243,0.781253625446963
225,2,55834,-0.0263960748453996,0.0627758206583979,0.674389549385339
226,2,56422,-0.0482527837560754,0.0628513486613659,0.443161612769767
227,2,57715,-0.0263184214876196,0.0626807898227477,0.674828424445567
228,2,59046,-0.0181454247661796,0.0630062016740594,0.773520140979851
229,2,59191,-0.0155113949628411,0.0626473695808937,0.80458902136
230,2,59383,-0.0138743380375048,0.0626665016269115,0.824909323327663
231,2,59477,-0.0197911909761381,0.0636050956579184,0.755864695333727
232,2,59755,-0.0455564495327914,0.142909261026975,0.750082754848434
233,2,60471,-0.029510696063629,0.0627356008787084,0.638361252989221
234,2,60478,-0.0252533407479667,0.0628124924696103,0.687895489457581
235,2,60786,-0.0230510222342629,0.0627115672912896,0.713412604471351
236,2,61035,-0.0187550866181401,0.0627110993853958,0.765061678980023
237,2,61071,-0.0308396125902013,0.0624129446584495,0.621527312831587
238,2,61675,-0.027112541932567,0.0625976381933478,0.665189186224517
239,2,62776,-0.0313206918641444,0.0653326674082784,0.631948658650771
240,2,62939,-0.0558829563369087,0.0624352306195532,0.371367656991261
241,2,63527,-0.0668545688927407,0.0626396803216721,0.286571244997024
242,2,63857,-0.085811107744292,0.0625888392513718,0.171236948387587
243,2,65527,-0.11135131039637,0.0622669502509898,0.0745868848638024
244,2,67007,-0.0630794229686123,0.068783374237317,0.359730140413633
245,2,67023,-0.207123965392403,0.141981929222206,0.145507956954562
246,2,67024,-0.179188637780385,0.142611279580129,0.209771779680799
247,2,67976,-0.0811869833377251,0.0633019606379267,0.200496552802989
248,2,69628,-0.094645860470261,0.0643033892085338,0.141948478837425
249,2,71825,-0.203813248065858,0.124253880916151,0.101834198313201
250,2,72389,-0.0276846883056628,0.0630407743700051,0.660817723731968
251,2,72392,0.0453916039999339,0.0634407869397306,0.47477583776247
252,2,73646,-0.0763891037513755,0.0620521140093524,0.219124649736644
253,2,74564,-0.108200473972863,0.0617953014600818,0.0808231472760821
254,2,74739,-0.0956947393099321,0.0620584760811718,0.123967304640254
255,2,79931,-0.0588654876082701,0.0701135224381565,0.401715537708005
256,2,80748,-0.0644126547207429,0.0646674964953733,0.319903663266119
257,2,80873,-0.0849527520649902,0.0622517009889334,0.17322743918289
258,2,81501,-0.0671193971516112,0.062302960250576,0.282078924621603
259,2,83526,-0.0907532975422755,0.0621209770698143,0.144929021046046
260,2,83845,-0.0812613186395611,0.0622175541913913,0.192374602314746
261,2,84412,0.271394086630872,0.15650819575164,0.0837810581338155
262,2,84412,-0.181036867056177,0.0781125416497711,0.0210400957758691
263,2,84447,-0.0754926381716697,0.0630360569993152,0.231872266664319
264,2,87391,-0.0652622754829356,0.0619950730348887,0.293198098682737
265,2,87562,-0.0600545347895696,0.0621673221308881,0.334698261729588
266,2,87849,-0.0594020353416528,0.0621631948277449,0.339937353185982
267,2,87878,-0.0488501959548409,0.0624569179480837,0.434655281262117
268,2,88125,-0.0570073541944722,0.069446699979902,0.412269060303634
269,2,89785,-0.0564438048601197,0.0624457579016002,0.366672628365697
270,2,93441,-0.0609189240829865,0.0643025931215134,0.344093781156958
271,2,93588,-0.0721396275811704,0.0665342971053272,0.278995160619868
272,2,93721,-0.0784484972472128,0.062189184027496,0.207979999403766
273,2,93952,-0.0493000167880454,0.0620954934827395,0.427764484800443
274,2,95085,-0.0670993162952513,0.0621351004472723,0.280926697340293
275,2,103188,-0.0284065042137417,0.0637305563834781,0.656066859514346
276,2,107124,-0.0125117265386175,0.0622650512599401,0.840858869045649
277,2,111645,-0.0125155041746475,0.0623049272505928,0.840911980857287
278,2,111916,0.00521592823118783,0.0624547407500109,0.933489128224913
279,2,111931,-0.00144571600850615,0.0625508110160483,0.981573461519884
280,2,111999,-0.015179946488362,0.0623209983346681,0.807700124314072
281,2,114528,-0.0118961008824111,0.06268169895613,0.849586010367676
282,2,116024,-0.0176943924168068,0.0628268870709994,0.778386693774698
283,2,119244,0.0221353338876803,0.0684711738988758,0.746674922096935
284,2,119246,0.00315836791102153,0.0692116052141207,0.963628170332203
285,2,119247,-0.0380500173487285,0.0696821167626545,0.585375531353285
286,2,120090,0.0169166972751124,0.0625793084103231,0.787068876282158
287,2,120291,0.00537000164023582,0.0633008532969997,0.932442244776319
288,2,120726,0.032971529578932,0.0629112940769342,0.600540988866266
289,2,121716,-0.00831906593931747,0.0628627283068147,0.894793128919975
290,2,123100,0.00953813302411094,0.0629489580713695,0.879650751566769
291,2,124677,-0.00372663434700421,0.0628639747497042,0.952761901754434
292,2,127636,0.0555020244591306,0.0794543879987032,0.485299829201905
293,2,127887,0.0197166392977959,0.0632865990030191,0.75557006259521
294,2,128935,0.0141531505956558,0.0632309768166132,0.823017088762244
295,2,129053,0.0106156199199905,0.0634254358208833,0.867173469328821
296,2,130040,0.0461484014988603,0.0637677985716769,0.469732640125569
297,2,130976,0.0225436992223929,0.063283925006891,0.721880350509287
298,2,132199,0.00902151452301347,0.0635868489405532,0.887258059295136
299,2,133355,0.0283871044614632,0.0640009798388201,0.657645680340193
300,2,133435,0.00408113811674038,0.0641567841000591,0.949315221742893
301,2,133943,0.0838921841500011,0.0749810433307508,0.263966933297858
302,2,135183,0.0270645633011495,0.0641765208523856,0.673485636418125
303,2,135402,0.0143821722924488,0.0641784236580513,0.822811713206513
304,2,135898,0.0183800969769947,0.064515958407509,0.775893754905846
305,2,135912,0.0177633317702222,0.0645641127024888,0.783379618713919
306,2,135925,0.00643100472868641,0.064277621075415,0.920361071748344
307,2,136002,0.00754127155728723,0.0642291832049526,0.906600415688984
308,2,136173,0.0276536309903306,0.0646681103591204,0.669185690300024
309,2,138209,0.000482793837823015,0.0665817664361291,0.994218572595832
310,2,138318,-0.011416192481026,0.0663898003052284,0.863569853255444
311,2,138695,-0.0167168189891785,0.065248585543302,0.797944093149912
312,2,138818,-0.0204884231328339,0.0651258554362372,0.753253234123496
313,2,139728,-0.0111267007668079,0.0650155157030036,0.864212400625719
314,2,140174,-0.0471988131481235,0.0649696633521376,0.468029282305885
315,2,140863,-0.0448131289414617,0.0649481320768368,0.490658025628713
316,2,141152,-0.0454383209542303,0.0651301026438623,0.485852429816375
317,2,141292,-0.0630451769821512,0.0646193052852359,0.329911019462659
318,2,141545,-0.0261952706632732,0.0650066227200756,0.687219304687999
319,2,145823,-0.014649361606856,0.0674960362255282,0.828302305107658
320,2,145934,-0.047883346758774,0.111190336834472,0.666990746423995
321,2,145980,-0.059710179807836,0.0680488460262173,0.380833312303016
322,2,146723,-0.0438742054637249,0.0648622722044668,0.499216321563459
323,2,147946,-0.0854652720209118,0.0653406911300627,0.191726251537527
324,2,150394,-0.0324719647313454,0.0713297554650413,0.649218401354085
325,2,151274,-0.0390646010453573,0.111750746138872,0.726870599704462
326,2,151397,-0.0644966123254131,0.0655727923076398,0.325991779513394
327,2,153035,-0.0669393661147601,0.0648499848017224,0.302676355345502
328,2,153228,-0.0634518334073206,0.0653344749318249,0.332121361895505
329,2,153455,-0.0671504731729263,0.0658185164933082,0.308314860018632
330,2,153732,-0.0627664099398915,0.0680681506859221,0.357100327061948
331,2,153815,-0.04143499473081,0.065625541073523,0.528197322662346
332,2,154160,-0.0817080908933431,0.0648288818660952,0.208370010386434
333,2,154235,-0.0874380847997425,0.0654581771026887,0.182479955582258
334,2,155527,-0.0250860790908829,0.0712141894043733,0.724851718078835
335,2,159870,-0.0520602322360026,0.063905921418359,0.415828427764732
336,2,161229,-0.0869414203882327,0.0647827228134961,0.18044349760841
337,2,161451,-0.0171962000638435,0.139068072681288,0.901660313261564
338,2,161451,0.0453525944369613,0.139496145646627,0.745284984667008
339,2,162696,-0.0158489238726909,0.0646628225349259,0.806520634938536
340,2,163284,0.0110666576658052,0.0638086621290383,0.862408895512899
341,2,164166,0.0291718813741121,0.0643851507004047,0.650766623211136
342,2,165270,-0.0120914183558414,0.0638590106725458,0.849930832704922
343,2,165675,0.0120802629038226,0.06491448152412,0.852477125643738
344,2,166404,0.101386179483942,0.168161541267817,0.546956080912519
345,2,168012,-0.0276985956117788,0.0784574180381657,0.724269281060216
346,2,168062,0.044292383890328,0.0642911208999818,0.491316918272665
347,2,168518,0.0367010180743719,0.063936130948441,0.566315602498374
348,2,168980,0.0337444791525749,0.0639103651203079,0.597833180900653
349,2,169651,0.0462812542824214,0.0639185164486469,0.469504512659223
350,2,169902,0.112294929563757,0.106750242145229,0.293546294034136
351,2,169960,-0.100400804332484,0.0994462932431221,0.313379328400374
352,2,170725,0.0201596061689944,0.0640708441640312,0.75321668055867
353,2,171254,-0.0159443491579263,0.0641779167112432,0.803938606751029
354,2,172242,0.0105414155869594,0.0634223521442041,0.868087015326771
355,2,173254,0.0151753139477641,0.0629336297239468,0.809592784870718
356,2,173340,0.0116851185405133,0.0629281225520686,0.85279457969384
357,2,173385,0.021758193336697,0.0629785058379259,0.729934805110059
358,2,173973,-0.00455096044567527,0.0628213536971735,0.9422904807248
359,2,174714,0.0300642673804452,0.161071152112549,0.852040644399656
360,2,177341,-0.0018831964281335,0.062607689284536,0.976020795918781
361,2,180314,-0.0129841509011871,0.0626249630295996,0.835870235520342
362,2,180339,-0.00298110423788478,0.0627868008938203,0.962157686159298
363,2,182758,-0.0706141688951927,0.0624488334116937,0.258926974747451
364,2,183619,-0.0339338935239037,0.0627822149888231,0.589191953900185
365,2,183913,-0.0287588681923127,0.0643807786828025,0.655365889619153
366,2,184146,-0.0576683666156715,0.0647582015076437,0.373794146068409
367,2,187176,-0.0765981685841011,0.0630183940240471,0.224991901683724
368,2,191066,-0.0413444600192718,0.0635841423763374,0.515965159182818
369,2,191124,0.069627329700968,0.0802980944040517,0.386470439351804
370,2,191128,-0.0598111987833319,0.0739286297045849,0.419037246231339
371,2,191599,-0.0822632328638038,0.0625877022135059,0.1895759855732
372,2,191762,-0.0648233417828243,0.0651327903061452,0.320296918367927
373,2,191763,-0.0653197181948023,0.0628931352096138,0.29970974874679
374,2,191959,-0.0858120335192593,0.0626692496653037,0.171780882240584
375,2,192390,-0.0831779801702726,0.0644174408872248,0.197467507023891
376,2,195759,-0.0790842457198474,0.0632350599982775,0.211894466255444
377,2,196912,-0.0686305077939497,0.0622428274512656,0.270941136561551
378,2,197598,0.136339167985172,0.203492284884205,0.503297905457142
379,2,198110,-0.112444611256028,0.0624373911060905,0.0725692077150469
380,2,198283,-0.132102925480915,0.064313236835445,0.0407063834873257
381,2,198805,-0.0791513980402204,0.0628527080446497,0.208748399350144
382,2,198891,-0.0885206438200963,0.0623252248003314,0.156402376664804
383,2,199248,-0.10453405811361,0.0623982381613303,0.0947663013688648
384,2,201782,-0.0781711072126468,0.0624303259542617,0.211350172586162
385,2,203285,-0.071742116611805,0.062209155836925,0.249591966851739
386,2,203783,-0.0695822823887517,0.0620816614668264,0.263126996251708
387,2,204179,-0.0509010571880121,0.0622836231238623,0.414338947357155
388,2,205406,-0.0490855731383228,0.0629288358590242,0.43590344577002
389,2,205834,-0.0746454979291903,0.0625553469990912,0.233564521528767
390,2,205965,-0.0809058015716231,0.0683556208473837,0.237367364013504
391,2,207192,-0.0594451318099124,0.0625427935234385,0.342523106866082
392,2,207561,-0.0578474311609779,0.062269901094686,0.353534759519311
393,2,208682,-0.0546198367239019,0.0621731593735152,0.380263765187836
394,2,210102,-0.0512084273308,0.0623422796609485,0.411968495742304
395,2,212519,-0.122928984637723,0.132652527170972,0.354715895866325
396,2,214801,-0.0556493625027345,0.0623285238270365,0.37255142642945
397,2,215016,-0.0524878367206018,0.0623006534859661,0.400082752186455
398,2,218876,-0.0481972376587153,0.0629557548783476,0.444441872977472
399,2,227511,-0.0348378442894356,0.0634268611163012,0.583174242700338
400,2,230378,-0.0478515798587426,0.0626025258029022,0.445156592796478
401,2,231943,-0.0611285056625823,0.0627496545633418,0.330641786226493
402,2,232156,-0.0417953951361253,0.0627687819426591,0.505933694568645
403,2,232789,-0.0516478996934184,0.0625253857344345,0.409344503463123
404,2,238524,-0.0633731577086276,0.062583030079608,0.311932757409245
405,2,241518,-0.0525996036224017,0.0631559378943346,0.405490842782747
406,2,250396,-0.0665760998410047,0.062686930321392,0.288943038217764
407,2,250466,-0.0462327632233678,0.0627165726106296,0.461508776395305
408,2,252305,-0.0381945043398103,0.0628983527404004,0.544080900385615
409,2,254571,-0.0088404696338783,0.0638133513387853,0.889895528112781
410,2,254742,-0.0125486802515798,0.063753962956377,0.844073999020884
411,2,254908,4.07434015370356e-06,0.0642444764360304,0.999949434538245
412,2,255033,0.0566053071484146,0.0752381385249371,0.452342835232496
413,2,255862,-0.00942513408215456,0.0638555085057831,0.882741969664549
414,2,255975,-0.00778394256874493,0.0636255826707448,0.902699511698996
415,2,258311,-0.0248782330710342,0.0625622882866382,0.691124559147084
