SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
36,1,45634,-0.0235845920919546,0.188328980004079,0.900412108049997
37,1,51248,-0.181693480640205,0.121925892685321,0.137065656688773
38,1,51462,-0.17800039798753,0.122107674533596,0.14580317692863
39,1,52124,-0.181486296538594,0.121926766815034,0.137515536394691
40,1,52667,-0.220140761410189,0.12154935862294,0.0709718084485741
41,1,55470,-0.180742746872113,0.125066553154488,0.149296549988952
42,1,59265,-0.0731804367757302,0.121989017011837,0.548961991317857
43,1,60165,-0.0573604313051545,0.121920734453204,0.638307571746727
44,1,62308,-0.208020832828184,0.12132065970875,0.0872895686367321
45,1,62869,-0.189343957608353,0.121391922498819,0.119709356827444
46,1,65431,-0.177107765528255,0.126868190847256,0.163592362669942
47,1,65451,-0.161703944465008,0.125118398765442,0.197061448464989
48,1,65719,-0.0814807648974587,0.130711704515903,0.533448937666057
49,1,66841,-0.124574502118034,0.121686426565064,0.306662082865713
50,1,66948,-0.169115022869427,0.122284014992626,0.167548456673641
51,1,68621,-0.250205612824042,0.121555369784846,0.0402884331766608
52,1,69417,-0.175342132154348,0.121601358107571,0.150205259612428
53,1,69820,-0.951945349444961,0.47453184415402,0.045611023630872
54,1,69821,-0.56697111982438,0.294560436529943,0.0550572431955688
55,1,70906,0.0163015902824153,0.195910892688781,0.93373235540297
56,1,74327,-0.0517878386825877,0.122598492124778,0.672976945003435
57,1,74572,0.00255601611037354,0.122302919818808,0.983337984036628
58,1,75211,0.0224241985481928,0.122074213625358,0.854359641174568
59,1,76030,0.023409011397378,0.122073689896775,0.848039431113851
60,1,80108,-0.0852178359234664,0.121966876019376,0.485201742431712
61,1,81262,-0.140922898535023,0.121774265440578,0.247953941026304
62,1,81999,-0.21287177506833,0.12177706401335,0.0813256417172605
63,1,82431,-0.214830370888108,0.122348804941266,0.0799753647973597
64,1,83284,-0.178973141971505,0.121615259263636,0.142010672104115
65,1,83613,-0.151512003151833,0.121707442279507,0.213999127550911
66,1,84112,-0.151433241702214,0.121721191689089,0.214288502025991
67,1,84701,-0.155516799050692,0.130365186586355,0.23369721393105
68,1,84858,-0.0611283980560684,0.122288766313469,0.617478563641265
69,1,85751,-0.120532159699297,0.122667216660098,0.326479908692334
70,1,87445,-0.054041361590018,0.123060910350721,0.660826462989896
71,1,87467,-0.11219167792411,0.123594759631598,0.364635847068103
72,1,89070,-0.0963111639713657,0.122857587488364,0.433609665662566
73,1,89616,-0.0629947278636011,0.12225702826284,0.606690596741115
74,1,89679,-0.0905566761725831,0.122223485355368,0.459240209253436
75,1,89880,-0.08707868033746,0.122261659878498,0.476791521706724
76,1,91472,-0.0479613432785557,0.123231212307325,0.697364344641702
77,1,93789,-0.028495601367083,0.12197832378475,0.81542161817714
78,1,94351,-0.0866428521292826,0.122221835010105,0.478855485902501
79,1,99148,-0.0357718411424019,0.121972893529256,0.769482788116776
80,1,101281,1.57997414172403,1.33149413799058,0.236176547782866
81,1,106011,-0.0276596490855337,0.127125599626693,0.827884155281216
82,1,106800,-0.0394845257733724,0.122134220616531,0.746668581734724
83,1,107970,-0.0383660033484245,0.12177328603536,0.752901558358339
84,1,109000,-0.0385720357685903,0.121987767926379,0.752040679308174
85,1,112549,-0.0709670823594279,0.121808381568638,0.560526164455252
86,1,112742,-0.0741058579154446,0.122278128015099,0.54487539957729
87,1,113050,-0.0858570781977197,0.122050393773612,0.482235350477814
88,1,113135,-0.10218839544389,0.12170335191766,0.401672136245749
89,1,114076,-0.0422937639881743,0.121804025447006,0.728626984957097
90,1,114628,0.0219586696056602,0.122127427918996,0.857411733864071
91,1,116283,0.0520786802100591,0.122781027036327,0.671708211388731
92,1,126880,-5.05946473909104,2.28852132565495,0.0276902561566531
93,1,127853,0.00488138687890263,0.122583373416696,0.968258382167388
94,1,128302,0.0593751023420144,0.122071887001359,0.626989268382842
95,1,128704,0.0426777503387274,0.122213232742274,0.727141916904943
96,1,128911,0.106881134091396,0.122115437437074,0.382034820183638
97,1,130267,-0.0370496258928191,0.122174008380501,0.761875757087401
98,1,130271,-0.0364425826509084,0.122319567273336,0.765932398944538
99,1,130613,0.0296190520939344,0.123468094646268,0.810552947188078
100,1,132012,-0.149301262388323,0.122959552254745,0.225471323662689
101,1,133231,-0.180790978167458,0.121962718133635,0.139140342097696
102,1,137074,-0.123372003750351,0.121991132062728,0.31255625237324
103,1,137304,-0.14453974615815,0.121967815683199,0.236789079329607
104,1,139686,-0.0876172395239927,0.122281906537602,0.474145059955529
105,1,149562,-0.102864537185171,0.122527708499942,0.401745417915974
106,1,150447,-0.0843701667265301,0.123929099926086,0.496448262850619
107,1,151446,-0.105460613305603,0.249068766433514,0.672246961280212
108,1,154084,-0.0769389211782108,0.124326135952967,0.536415953656544
109,1,156633,-0.0654873608700641,0.126050794926086,0.603715740877645
110,1,157269,-0.0987752289535463,0.122022710757281,0.418783051591669
111,1,160054,-0.0706497730820607,0.123238947262595,0.566823711509472
112,1,166222,-0.0543418195512191,0.12235018858554,0.657206387717658
113,1,166416,-0.0447340914244446,0.122112701762101,0.714334976377845
114,1,167326,-0.0912944883027662,0.122733803795463,0.457467233460472
115,1,168836,-0.0687449960906282,0.122193100138514,0.574069087554832
116,1,171200,-0.0411976459601618,0.122411306354705,0.736655391634827
117,1,171431,-0.119622213041214,0.123030654797519,0.331569078123738
118,1,173339,-0.0547804259145093,0.122202461118107,0.654229061944722
119,1,173845,-0.052028488848709,0.12210451436493,0.670296137007259
120,1,175121,-0.0587862024990332,0.121853585781579,0.629797327165706
121,1,175281,-0.0533246396292688,0.12196433816522,0.662222772850921
122,1,175315,-0.0587115997132997,0.121918912413109,0.630415028037031
123,1,175523,-0.0527339400424828,0.122617846826628,0.667409027625887
124,1,175541,-0.0561763789911971,0.122112807685184,0.645773066927001
125,1,175653,-0.0983279174248197,0.12242411710666,0.422414399128681
126,1,175805,-0.0541077594768488,0.129434528428494,0.676177984119296
127,1,175818,-0.10265555087539,0.126374156926119,0.417158693274353
128,1,175856,-0.0948798084476514,0.124456435911627,0.446358095600231
129,1,175876,-0.0642788888988841,0.122602240714099,0.600407260231597
130,1,175989,-0.0739374242193816,0.122936937021991,0.547942561852903
131,1,176001,-0.0691288891141712,0.123586061438216,0.576271928689857
132,1,176451,-0.0491221018472438,0.125099720590368,0.694804985435947
133,1,177692,-0.0719831633782809,0.121898759381069,0.555222641993869
134,1,178191,-0.0903852118759275,0.121985224925438,0.459215062421257
135,1,178224,-0.0719831633782809,0.121898759381069,0.555222641993869
136,1,178960,-0.0959307037416255,0.122826941263028,0.435312244365148
137,1,179139,-0.0303862184753658,0.243644281853389,0.900819775541742
138,1,179139,0.152068807628337,0.490650278255497,0.7567946467872
139,1,180955,-0.0372192857432203,0.141163640272426,0.792195325733686
140,1,183802,-0.0581143998460142,0.121935085076,0.633941056097853
141,1,183954,-0.039219450057957,0.122844584132815,0.749717662300768
142,1,184450,0.00298758127859795,0.121786479814704,0.980442674705319
143,1,184641,-0.0179216697568358,0.125327036079934,0.886372378012361
144,1,184718,-0.0429176696941755,0.122457238766942,0.726194542711907
145,1,185296,-0.0199247173539113,0.121954342249981,0.870313925665878
146,1,185438,0.000811399722384587,0.12196470363976,0.994695676961002
147,1,185469,-0.0076638241438521,0.122140049795704,0.950004119765768
148,1,185503,-0.0176545090198902,0.121821200863479,0.884855572989127
149,1,185705,-0.0221392242057406,0.123180750042103,0.857467995740791
150,1,185749,-0.0399344629069593,0.12316804762971,0.745957866908157
151,1,185806,-0.0601887652831012,0.123309267600133,0.625773374455708
152,1,185879,-0.0722057668682438,0.123887325351648,0.560377059981471
153,1,185916,0.0126617684027631,0.123888714666354,0.918653768766484
154,1,185941,-0.0125892997716731,0.124428428502358,0.919467366965507
155,1,185954,-0.00695614086234646,0.124793073836648,0.955579352547568
156,1,186055,0.00119175541722211,0.122302979033644,0.992230810853718
157,1,186896,-0.0467404411708523,0.124283216774519,0.707083287135013
158,1,187697,-0.329304447531489,0.252908406016006,0.193741422001349
159,1,189392,-0.251674466677152,0.254491877825088,0.323375111852877
160,1,189416,-0.199996906111402,0.246285365824433,0.417308163171211
161,1,190132,0.00810248862534366,0.122457376588261,0.947283292328059
162,1,190148,0.0219334960809,0.122489505730272,0.8579899538734
163,1,190165,-0.00417384535346998,0.123436149863389,0.973044742399401
164,1,190169,0.0238839948087795,0.123275868133364,0.846487551825436
165,1,190933,-0.085479742246658,0.122198011409499,0.484688881629037
166,1,192149,0.0125765246483296,0.123280605066482,0.918802346201436
167,1,192302,0.0995090088994131,0.162693200790081,0.541172356686023
168,1,192303,0.082040514137641,0.14690629058313,0.576887950123468
169,1,192305,0.0789185848467655,0.152671261719879,0.605536831285325
170,1,192315,0.0967424692684968,0.173181038792782,0.576774951835878
171,1,192795,0.0978647479571723,0.121939983418196,0.422766270303784
172,1,194020,-0.0271232524612961,0.128548592742289,0.833012060351956
173,1,194187,0.0236139606792801,0.122145833728659,0.846814883688551
174,1,194867,0.00424354513540559,0.122085614512367,0.972291747972962
175,1,197325,0.00387986930655559,0.125064731033131,0.975268817855034
176,1,197392,-0.0221215085777798,0.126667002591919,0.861460259260249
177,1,198857,-0.907637388619226,0.58340482499456,0.120661440282332
178,1,206666,-0.0584090217338058,0.137269305423313,0.670726562658299
179,1,206675,-0.0704928442826613,0.178719062445421,0.693498959613966
180,1,223051,-0.166463840556262,0.141202997069666,0.239233049429315
181,1,223059,-0.28103364803008,0.146148971368634,0.0552935925982903
182,2,7366,-0.080242283436303,0.177017805873674,0.650610792590826
183,2,8180,0.0352401246847851,0.243780283950367,0.885143216023779
184,2,8187,0.283893360270243,0.253064311247657,0.262700218616328
185,2,8250,0.153628736078107,0.249630388218772,0.538670764794643
186,2,8253,0.11105954023062,0.249694313462919,0.6567498803871
187,2,8285,0.0875962534967531,0.13533056779687,0.517873908873357
188,2,8302,0.0949491050182364,0.126652412689219,0.453945237356869
189,2,8306,0.0949491050182364,0.126652412689219,0.453945237356869
190,2,8314,0.114055341393786,0.124004428521601,0.358321941920023
191,2,8317,0.0881104887116938,0.126897747938273,0.487924205601872
192,2,8328,0.0581529254847755,0.126378369510563,0.645692320930507
193,2,8331,0.0571950756546283,0.126141878920991,0.650525934588457
194,2,8498,0.0383322373511626,0.123954313959224,0.757317702579718
195,2,8651,0.0442958547417421,0.124064778523667,0.721276613115027
196,2,9418,-0.135784837588472,0.315503329280033,0.667185300095372
197,2,9812,0.042786071498325,0.124803703408632,0.731932714858547
198,2,9932,0.0166710462691473,0.124329341550232,0.893409571020092
199,2,10135,0.00984745416635324,0.123855249990686,0.936673808254872
200,2,11616,0.0345062186814761,0.123711264400392,0.780465378759037
201,2,12133,0.0314493636444885,0.1242054792987,0.800257724308908
202,2,12194,0.0331819080991538,0.124684584269711,0.790296934759056
203,2,12359,0.0134615254520659,0.124330443333054,0.913841322369755
204,2,13061,0.0339656210605758,0.124310213349598,0.784834092859395
205,2,14298,0.0248376275032614,0.124708552382019,0.842248039312489
206,2,15222,0.0441438056357816,0.125909795575736,0.726098585144766
207,2,17986,0.0328166349334402,0.123712566745696,0.7909600319007
208,2,19770,0.0446875410690644,0.12455761457005,0.719981601989834
209,2,19836,0.0352320798626028,0.124223903238683,0.776869749012883
210,2,19851,0.0458356845148677,0.124577922411584,0.713147564199887
211,2,21595,0.0193348607642043,0.124082910441542,0.876262311688018
212,2,22385,-0.00789304326773721,0.124203882121185,0.949365242115966
213,2,23441,0.00931159754070454,0.125409955758603,0.940854099518894
214,2,24209,0.0474992423456798,0.124352591435085,0.702711770782537
215,2,24341,0.0509590672827056,0.124642974516961,0.6829048060825
216,2,26815,0.0746996548594008,0.124459592531297,0.548763369077989
217,2,28209,0.0615852371717124,0.124521846624306,0.62120868645175
218,2,28695,0.0121007193332205,0.130133656301974,0.925966756041221
219,2,35849,0.662936351288008,1.33368038293163,0.619447097499332
220,2,35850,-1.73509397493403,1.62907125752573,0.287566930918916
221,2,41245,-0.0635627415143852,0.124041050879011,0.608668395662785
222,2,43214,-0.0940563235967442,0.125999566376533,0.455873563629615
223,2,47104,-0.0320894808224823,0.122571749778195,0.793627095861602
224,2,50915,-0.041352750200786,0.12376849794651,0.738492170606754
225,2,55834,-0.0946555128239656,0.123113025030532,0.442496146822191
226,2,56422,-0.0569309524307083,0.123399152200136,0.644827285145942
227,2,57715,-0.0545211888862861,0.122995222246012,0.65783554957852
228,2,59046,-0.0765210882088099,0.123584727240011,0.536197727621232
229,2,59191,-0.0774432918640128,0.122874716759699,0.528930810889221
230,2,59383,-0.0654365764404265,0.122929911030324,0.594847564059468
231,2,59477,-0.102513013532263,0.124710322178359,0.411626610303398
232,2,59755,0.138030361179956,0.28037548362763,0.622809506695835
233,2,60471,-0.0843775750247298,0.123062955164978,0.493386642566884
234,2,60478,-0.0777974877188123,0.123215839671627,0.528192917210556
235,2,60786,-0.0639587525041404,0.123035596805633,0.603501330202661
236,2,61035,-0.0631975368931096,0.123027831043932,0.607793698934421
237,2,61071,-0.0758727220946361,0.122448920851361,0.535902769357802
238,2,61675,-0.0987174113555718,0.122755811774163,0.421835939006594
239,2,62776,-0.179555924336662,0.12788767215406,0.16119421014221
240,2,62939,-0.1089066292881,0.122518779255073,0.374663521332585
241,2,63527,-0.0974638915081991,0.123006898155235,0.428691739268868
242,2,63857,-0.123470448609608,0.122969398104471,0.316030427466585
243,2,65527,-0.159197310464336,0.122446061372192,0.194400437076448
244,2,67007,-0.229334358746318,0.1345821520269,0.0892522419973657
245,2,67023,-0.310038804675948,0.278962570325694,0.267152904070476
246,2,67024,-0.216593756464671,0.280234699781344,0.440098019505724
247,2,67976,-0.0535026307526243,0.124474171395916,0.667582165618691
248,2,69628,-0.0376515671129106,0.126553509661192,0.766248369679541
249,2,71825,-0.248657708059579,0.244393198403588,0.309636525658847
250,2,72389,0.0669219274670401,0.1236876495856,0.588810347762171
251,2,72392,0.0348558161471247,0.124566507464944,0.779781861524392
252,2,73646,0.0828172692379399,0.121946544497067,0.497502020844701
253,2,74564,0.144613537425341,0.121543112152229,0.234919637348017
254,2,74739,0.178298683635622,0.121817944283607,0.144179819826606
255,2,79931,0.263374145078678,0.137006045613188,0.0553657132079539
256,2,80748,0.183197420320304,0.126700823852888,0.149090942494358
257,2,80873,0.227059872986426,0.121880850546625,0.0632974330792633
258,2,81501,0.234065881423298,0.121822787504637,0.0554908386516525
259,2,83526,0.159829989818742,0.12197187462455,0.190917941622914
260,2,83845,0.2353284674737,0.121741742140274,0.0540339977020651
261,2,84412,0.270935346670581,0.308084571328125,0.379772527063778
262,2,84412,0.166836127288494,0.154186835905415,0.279973921770431
263,2,84447,0.251588639406959,0.123221458450633,0.0419183054469315
264,2,87391,0.21053774251949,0.121327575209181,0.0835633245635488
265,2,87562,0.21378783737389,0.121621164917929,0.0796452217532844
266,2,87849,0.197918557490158,0.121685619546141,0.104741066239247
267,2,87878,0.220080028016988,0.122105019078535,0.0723380296628674
268,2,88125,0.196146914792512,0.136005419611923,0.150132798886133
269,2,89785,0.146470664890652,0.122431307676585,0.232363015648558
270,2,93441,0.11372532149502,0.126196438026726,0.368108665986511
271,2,93588,0.136207474456208,0.130576618342271,0.297605163061616
272,2,93721,0.0973266004758549,0.122199054872687,0.426300309240767
273,2,93952,0.0749671573455308,0.121893664035909,0.538937137636788
274,2,95085,0.13407711598946,0.121920497030308,0.272208164173111
275,2,103188,0.123709801294883,0.124920479427988,0.322701714020076
276,2,107124,0.120545951933918,0.122021357514954,0.323874055385799
277,2,111645,0.233988006662063,0.121632253796374,0.0551918974658335
278,2,111916,0.209209780626513,0.12204947270065,0.0873809621285866
279,2,111931,0.221247742063173,0.122177591671837,0.0710109521956925
280,2,111999,0.231693349279012,0.121679700826085,0.0577067390322153
281,2,114528,0.212764626228072,0.122484416101316,0.08324619066359
282,2,116024,0.252312832918834,0.122565764639503,0.0402668226211733
283,2,119244,0.113471756940882,0.134245333518063,0.398540117318421
284,2,119246,0.133586338070332,0.135628343014387,0.325326122752008
285,2,119247,0.12640630252919,0.136629657238658,0.35550706919517
286,2,120090,0.147020657372892,0.122562764946385,0.23111710699438
287,2,120291,0.177626160827262,0.123856462128301,0.15242064411701
288,2,120726,0.142045667429878,0.123267448714781,0.249962310743795
289,2,121716,0.183478594142416,0.122971668669992,0.136581905607889
290,2,123100,0.082186649740393,0.123451507801994,0.506011862366852
291,2,124677,0.0323894901351318,0.123346771164069,0.793020655050163
292,2,127636,-0.247288333461505,0.155465202998531,0.112586953698662
293,2,127887,0.000366632612989415,0.124204591061304,0.997646439860107
294,2,128935,-0.0101600542167035,0.124085999470488,0.934789232643282
295,2,129053,0.0207546852087667,0.124459996681796,0.867656040336687
296,2,130040,0.00317703184979379,0.125224458415448,0.979773619452616
297,2,130976,-0.0696395625843774,0.124149274597962,0.575198333965073
298,2,132199,-0.0174905434930646,0.124776786933546,0.888601940849061
299,2,133355,-0.0346586205125166,0.125610799002119,0.782770427036623
300,2,133435,-0.00959393659686225,0.125894773889871,0.93929838380804
301,2,133943,-0.0356819112270859,0.147383991581984,0.808841969451305
302,2,135183,0.00282452723793658,0.125965447641249,0.982123177603279
303,2,135402,-0.000957279006670975,0.125946498857903,0.993939886890614
304,2,135898,0.0614943483749704,0.12657213917053,0.627379018538438
305,2,135912,0.045594825150592,0.126684731871692,0.71913129900574
306,2,135925,0.0475763289415585,0.126108574308435,0.706203517586428
307,2,136002,0.0199315191709413,0.126035153383465,0.874434907145796
308,2,136173,0.0400614377389714,0.12691341856348,0.752447441544822
309,2,138209,0.027470752975612,0.13064546774949,0.83357867766384
310,2,138318,0.027863154571601,0.130273959036559,0.830763162053457
311,2,138695,-0.0232313249819183,0.128043467338711,0.856131760511688
312,2,138818,-0.0342204620908921,0.127801636113407,0.789038664186715
313,2,139728,-0.0317630197361403,0.127574271588214,0.803523610991574
314,2,140174,-0.03320890103587,0.127573228568957,0.794774535968885
315,2,140863,-0.0298351641020533,0.12752397936909,0.815153764183809
316,2,141152,-0.0151563912008139,0.127890569665925,0.905730486191647
317,2,141292,-0.027671100052765,0.126965001292785,0.827599656535129
318,2,141545,-0.0356656710181555,0.127577943176151,0.77997894138367
319,2,145823,0.209878800281057,0.131984669488002,0.112690378261709
320,2,145934,-0.041285690278658,0.218235441568353,0.850060790440295
321,2,145980,0.0662999035999905,0.133631457192384,0.6201044526873
322,2,146723,0.0994592024621135,0.127251869502543,0.434977549368321
323,2,147946,0.102418091753629,0.128412959060318,0.425657279139968
324,2,150394,0.102941686268486,0.139904470972631,0.46234114689719
325,2,151274,-0.21551398469281,0.219026683808607,0.325808000286607
326,2,151397,0.0781241944300013,0.128782818063068,0.544482954950131
327,2,153035,0.0526793103880669,0.127416417729274,0.679533788647813
328,2,153228,0.0158616082236562,0.128374464969101,0.901736086997772
329,2,153455,0.0147689202978365,0.129343802129005,0.909157294173622
330,2,153732,0.0724856631162472,0.133675486928991,0.587987763930617
331,2,153815,0.0415300031361143,0.128830968062445,0.747370507947286
332,2,154160,0.0225282311133972,0.127494223369019,0.859845363877117
333,2,154235,0.0091137120994913,0.128772130863704,0.943617744276367
334,2,155527,0.100260098933615,0.139666513068298,0.473322401155814
335,2,159870,0.0319410607322086,0.125509128480232,0.79926372166676
336,2,161229,-0.0148551797455738,0.127444811044101,0.907273700247604
337,2,161451,-0.409472390123327,0.272028051704217,0.133152003869218
338,2,161451,0.282020235333968,0.273362964896528,0.30293327559215
339,2,162696,0.0356963607460861,0.126884661940852,0.778622749388654
340,2,163284,0.0779485038625973,0.125148552635856,0.533786690212336
341,2,164166,0.0626276294672994,0.12633597745119,0.620398445802249
342,2,165270,0.0137445024321319,0.125314994085912,0.912725778483015
343,2,165675,0.0231672232509113,0.127382200626402,0.855787768947573
344,2,166404,-0.718219959363827,0.327933321495369,0.029167829562014
345,2,168012,0.000963973733906887,0.153984441878263,0.995008650273107
346,2,168062,-0.0302159762305605,0.126233239008533,0.810960522202541
347,2,168518,-0.0609461745696338,0.125478719404698,0.627474662799596
348,2,168980,-0.0189644428362641,0.125456990531419,0.879933559770555
349,2,169651,-0.0319679077016566,0.125509109117399,0.799098594693066
350,2,169902,0.348747312295714,0.208981733501325,0.0960449871276444
351,2,169960,0.183481800060184,0.195181196100931,0.347830215932021
352,2,170725,0.0575812587360665,0.125706723143364,0.647190963418662
353,2,171254,0.0794678036757165,0.125876524833569,0.528242814164688
354,2,172242,-0.04924066353025,0.124431181948335,0.692546173303636
355,2,173254,-0.033851477978974,0.123491915186051,0.784153523022302
356,2,173340,-0.0342193990871676,0.123476679966003,0.781840593155077
357,2,173385,-0.0284601275096386,0.123594557877024,0.81801530122825
358,2,173973,-0.0058398293620634,0.123275092504356,0.962243264582465
359,2,174714,-0.269494920362654,0.315760474285819,0.393972514271308
360,2,177341,0.0566688058440208,0.12281842094664,0.644793575491405
361,2,180314,-0.0278321126408611,0.122887743885569,0.820956061145832
362,2,180339,-0.0311849712429728,0.123195977611701,0.800312765012497
363,2,182758,0.0539122094179488,0.122731762753562,0.660735693440112
364,2,183619,0.00762096797675338,0.123248067075245,0.950729718666802
365,2,183913,-6.59374766095455e-05,0.126370334796833,0.999583974783791
366,2,184146,0.00816262329285478,0.127217168306204,0.948876830972098
367,2,187176,-0.0809812119186308,0.123844749269245,0.513606495691459
368,2,191066,-0.00432300453283307,0.124845878387126,0.972396958176736
369,2,191124,0.0782286850011182,0.157681996109895,0.620120773930741
370,2,191128,-0.0856770608134627,0.145133228060857,0.555344552861112
371,2,191599,-0.0916635769854814,0.123019529502852,0.456698593002882
372,2,191762,-0.0759396039656739,0.127925665029325,0.553144541762656
373,2,191763,-0.0884533028814726,0.123514149092122,0.47437898140416
374,2,191959,-0.120761167610366,0.123134612906351,0.327400137590776
375,2,192390,-0.0680436637850349,0.126652976279977,0.591436950312402
376,2,195759,0.031916331333707,0.124349384426759,0.797585697399685
377,2,196912,0.0154689897983625,0.122346705426511,0.899459038276692
378,2,197598,0.362849417903166,0.399100461628048,0.363881701582316
379,2,198110,-0.0518679820694405,0.123051718060249,0.673636582459436
380,2,198283,0.00406187675209116,0.126953870431536,0.974494198050598
381,2,198805,-0.02040232591755,0.123608062285267,0.868993915945149
382,2,198891,-0.00816205811727927,0.122649196702337,0.946979222063437
383,2,199248,-0.0269652597018414,0.12292169351113,0.826489084672119
384,2,201782,-0.0248638333082182,0.122771875381572,0.83962643102224
385,2,203285,0.0960474021186098,0.122196109866258,0.432388737918935
386,2,203783,0.0577690968622949,0.122000903404362,0.636139441935763
387,2,204179,0.0852450955468224,0.122250779653074,0.486075956007022
388,2,205406,-0.00395089019063022,0.123591675020094,0.974516207722365
389,2,205834,0.0173128680557292,0.122996454822066,0.888140555761315
390,2,205965,-0.0729567908477553,0.134344272119314,0.58743229780753
391,2,207192,-0.0252050849281862,0.122877567442525,0.837593813292347
392,2,207561,-0.00535713280581512,0.122341393048028,0.96509783907263
393,2,208682,-0.041717530569393,0.12211572668582,0.732837962649376
394,2,210102,-0.0111788097271496,0.122449890672093,0.927311615176552
395,2,212519,0.247407688994146,0.260288088442064,0.342501040827698
396,2,214801,-0.0571238156956301,0.122407755537177,0.641025110296034
397,2,215016,-0.0724432706444502,0.122314886009349,0.554049881098292
398,2,218876,-0.108568558881804,0.123505712255064,0.379968363682165
399,2,227511,-0.142155242656278,0.124285841321691,0.253491307333823
400,2,230378,-0.145677859859336,0.122702046134078,0.235927798222145
401,2,231943,-0.162580637401406,0.122995252372775,0.187075788037925
402,2,232156,-0.161248060228757,0.122949556822884,0.190542037251285
403,2,232789,-0.157829229798703,0.122524679538897,0.198540132044179
404,2,238524,-0.14720530430152,0.122735320706504,0.231187762239385
405,2,241518,-0.175193351251793,0.123701881514126,0.157582781194332
406,2,250396,-0.286554972950741,0.122259506793285,0.0196412143781193
407,2,250466,-0.273207999966481,0.122302215360584,0.0261170349775947
408,2,252305,-0.265980461177048,0.122675976468329,0.0308145359733794
409,2,254571,-0.154242311408073,0.124955183385681,0.217882041777452
410,2,254742,-0.161591268262367,0.124815525361361,0.196290378832808
411,2,254908,-0.181384990840615,0.125696968823516,0.14989768087119
412,2,255033,-0.121735345147302,0.14761626110343,0.410113391256635
413,2,255862,-0.144177200149793,0.125072570646427,0.249793690506482
414,2,255975,-0.0977299865329736,0.124746955462381,0.433902399791449
415,2,258311,-0.211285338103525,0.122277671282669,0.0848781462621261
416,2,259284,-0.185480499416082,0.122811012927655,0.131863500405938
417,2,266330,-0.118226867149629,0.123576814615736,0.339369642846232
418,2,267100,-0.131854043463285,0.12352871372059,0.286522530160993
419,2,268086,-0.097876725729846,0.12362721097636,0.429062275965729
420,2,274614,-0.0853510937470653,0.122901214406128,0.487844887973647
421,2,274729,-0.129485774088277,0.12346562035996,0.295006204607386
422,2,275746,-0.043827131721361,0.123581826678527,0.723070633902492
423,2,277029,-0.0516247342999521,0.122998762797028,0.674947160825696
424,2,277741,-0.0601763666490771,0.123036068611065,0.625077953872577
425,2,278218,-0.0729527086975899,0.122794075910203,0.552821696609391
426,2,278379,-0.0818175809250637,0.125820472644746,0.515939258854157
427,2,279910,-0.115893614415209,0.12265730618922,0.345378151961105
428,2,280616,-0.0842694594210587,0.128101092299356,0.511072518521272
429,2,283431,-0.0810658457159434,0.124536297269353,0.515507730528512
430,2,283573,-0.0804979881223339,0.123041660450779,0.513387316441953
