SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
64,1,83284,0.0156286387261283,0.16016059476813,0.922320355338438
65,1,83613,0.0420536586872168,0.160129463313975,0.792994475530683
66,1,84112,-0.00371715558510183,0.160162632697789,0.981496966672087
67,1,84701,-0.020368462659515,0.171503071996478,0.905529553596217
68,1,84858,0.0911195362748528,0.160541546197623,0.570683662899246
69,1,85751,0.0358882772226228,0.16126363985693,0.824019026289776
70,1,87445,0.0400444807550996,0.161601821601262,0.804435387131196
71,1,87467,-0.010820363733702,0.162460921831175,0.946935565822508
72,1,89070,0.0272509020017631,0.161438628734203,0.866050338578037
73,1,89616,0.0419362399164824,0.160561136834497,0.79410177727338
74,1,89679,0.0353495821433786,0.160585963128625,0.825898157664802
75,1,89880,0.0442854051298388,0.160620382352924,0.782928511911894
76,1,91472,0.0577636423261335,0.161800847899937,0.72130170313566
77,1,93789,0.105227177617838,0.16006480083406,0.511349847527071
78,1,94351,0.0210448001000257,0.160580368370842,0.895806751323507
79,1,99148,0.0587459179048571,0.160132231660337,0.713944155461844
80,1,101281,1.45767533583792,1.74993770993366,0.405415297323602
81,1,106011,0.113186364038628,0.166810890840879,0.497879636367935
82,1,106800,0.0516698250174986,0.160355215341237,0.747475984950088
83,1,107970,0.0845983037770418,0.159840242378279,0.596952310875195
84,1,109000,0.0204967109609226,0.160181740061661,0.898254206902734
85,1,112549,-0.162427314656743,0.159770402289503,0.310025956593189
86,1,112742,-0.163997925763033,0.160390159267692,0.30724750368036
87,1,113050,-0.138850773808951,0.160186892958463,0.38663775321317
88,1,113135,-0.159159107739627,0.159724358106799,0.319708720793555
89,1,114076,-0.00961703455480301,0.159948021358665,0.952089308061733
90,1,114628,0.0463918825856188,0.160334470850761,0.772487693005512
91,1,116283,0.0795330726627281,0.161189777587051,0.622027882399374
92,1,126880,-0.492892826087736,3.02531035368195,0.870672240195265
93,1,127853,0.0216072401196044,0.160941022833073,0.893276940628397
94,1,128302,0.0626714188307697,0.16029221330024,0.696046186185349
95,1,128704,0.0305668400109996,0.160478264029182,0.849047679575869
96,1,128911,0.136657041847497,0.160339381981918,0.394626215081219
97,1,130267,0.146491938719842,0.160238608250127,0.361229870347719
98,1,130271,0.138547869544274,0.160449231431349,0.388449079836815
99,1,130613,0.264374207402576,0.161507758102047,0.102539720394594
100,1,132012,0.0143963147453389,0.161773641128631,0.929139938292728
101,1,133231,-0.0491497778724548,0.16060619711696,0.759764750321831
102,1,137074,-0.0294867717141336,0.160391376849117,0.854242473977973
103,1,137304,-0.101790535187776,0.160363315628433,0.526002977626322
104,1,139686,0.0090772688356936,0.160664943238763,0.954976950331873
105,1,149562,-0.0164159746428316,0.161029832050765,0.918859256135162
106,1,150447,0.0244734781555117,0.162813202579116,0.880600926075247
107,1,151446,0.0474847923170909,0.327085931048532,0.884655336967634
108,1,154084,0.0111543310111656,0.163320358302214,0.945587683717173
109,1,156633,-0.0298946851305421,0.165552904655385,0.85680494932389
110,1,157269,-0.0748751515552957,0.160307751192853,0.640737019145123
111,1,160054,-0.0218497895549481,0.16187662596709,0.89270616790249
112,1,166222,-0.0311329654433244,0.160674946964773,0.846472392751959
113,1,166416,-0.0239656690207801,0.160352205677497,0.881278833627831
114,1,167326,-0.0544421720777718,0.161242481365641,0.735833965353453
115,1,168836,-0.084023778507728,0.16044195687818,0.600814426788399
116,1,171200,-0.195899446139663,0.16040612022429,0.222798213443002
117,1,171431,-0.277213925488501,0.161073816266566,0.0861203946117483
118,1,173339,-0.285298783623576,0.15977033431704,0.0750093339651347
119,1,173845,-0.293921610619781,0.159592375433925,0.0663574830102389
120,1,175121,-0.336242463426856,0.159035556533131,0.0351938128996601
121,1,175281,-0.298879943658714,0.159383469093548,0.0615870373828759
122,1,175315,-0.309975797810029,0.15927272800789,0.0524244765844673
123,1,175523,-0.299504636243322,0.160241236881852,0.0624387397228575
124,1,175541,-0.305285053816252,0.159549742438928,0.0565034216927163
125,1,175653,-0.319948786073988,0.159978683810054,0.046271848129369
126,1,175805,-0.197088740034454,0.169658004207678,0.246149313374856
127,1,175818,-0.313286768318416,0.165237644118034,0.0587795217094638
128,1,175856,-0.296611732221984,0.16277467252082,0.0692671456994727
129,1,175876,-0.299335159072018,0.160242133984197,0.0625879036635685
130,1,175989,-0.295416081889996,0.160724386930183,0.0668982736734538
131,1,176001,-0.287042780779786,0.161612614552131,0.0765750852601769
132,1,176451,-0.260562455686932,0.163698047050034,0.112341325037244
133,1,177692,-0.282832569252514,0.15941576051351,0.0768949585607764
134,1,178191,-0.288010226073526,0.159549220663381,0.0719032091032163
135,1,178224,-0.282832569252514,0.15941576051351,0.0768949585607764
136,1,178960,-0.273721182967445,0.160744987483981,0.0894803813350024
137,1,179139,-0.222656409344324,0.319678095254505,0.486572918278519
138,1,179139,-0.978197895739078,0.642175553905023,0.128589940615437
139,1,180955,-0.122776634904387,0.185242592028148,0.507898632673756
140,1,183802,-0.309884474022715,0.159293502295933,0.0525242758943696
141,1,183954,-0.283247931810148,0.160604989723016,0.0786591606752866
142,1,184450,-0.213830503758733,0.159493085216532,0.180883817431413
143,1,184641,-0.22406578255416,0.164119075921719,0.173039665310059
144,1,184718,-0.287302544005977,0.160078423809255,0.073547171758375
145,1,185296,-0.233856066759098,0.159640445872589,0.14384033830389
146,1,185438,-0.201674216874496,0.159772335061463,0.207688562343491
147,1,185469,-0.204548583059637,0.159993621945539,0.201920300320205
148,1,185503,-0.19765227252861,0.15960251186262,0.216389486409598
149,1,185705,-0.206803804953591,0.161361510333692,0.200817881401014
150,1,185749,-0.204562790647017,0.16136960237537,0.205752723316761
151,1,185806,-0.265787569442228,0.161333428456397,0.100356910749825
152,1,185879,-0.231994143323608,0.162265895218068,0.153682975269292
153,1,185916,-0.145347311615912,0.162476947980743,0.371625514258174
154,1,185941,-0.165017014510602,0.163133324951963,0.312447573239298
155,1,185954,-0.17943940281529,0.163568110040392,0.273375317889841
156,1,186055,-0.182007403244942,0.160284176822676,0.256923932604242
157,1,186896,-0.244281232605867,0.162690545176957,0.134118043887986
158,1,187697,-0.584241691688877,0.33139458791355,0.0787692524572289
159,1,189392,-0.912804273085268,0.331049430256188,0.00613100954255279
160,1,189416,-0.772092116063439,0.321040688356646,0.0166881021220037
161,1,190132,0.0972221333241045,0.160697048403455,0.545565976904139
162,1,190148,0.108388434729758,0.160725332012265,0.500517131429301
163,1,190165,0.0790322559908524,0.162010078540087,0.625978000884811
164,1,190169,0.11884850631248,0.161738928074198,0.462938846921387
165,1,190933,-0.0524356431460642,0.160525714623564,0.744126594456313
166,1,192149,0.0852202664742022,0.161799015108646,0.598729625374064
167,1,192302,0.139609169724049,0.213590560792532,0.513775834430614
168,1,192303,0.153253607136993,0.192792038727747,0.42719610146126
169,1,192305,0.110808326823594,0.200437501733109,0.580728148382376
170,1,192315,-0.0502501220116462,0.227461289693106,0.825284591500408
171,1,192795,0.0391752342575745,0.160232469715254,0.806993406040988
172,1,194020,-0.144839232014999,0.168611256806971,0.390916378515093
173,1,194187,-0.149889789580337,0.160180249810442,0.350038024637245
174,1,194867,-0.319675920392133,0.159385923097022,0.0456539690745265
175,1,197325,-0.278412083413093,0.163532866472904,0.0895450105803576
176,1,197392,-0.324831763208778,0.165412441116544,0.0503414089076725
177,1,198857,-0.628572070033491,0.767869319806158,0.413571201214726
178,1,206666,-0.322998315713201,0.179451157641164,0.0727264626733226
179,1,206675,-0.232364473349528,0.234373255305211,0.322155171246683
180,1,223051,-0.278219067455604,0.185164658720009,0.133849280990432
181,1,223059,-0.349085567103986,0.191990441876383,0.0698741636842755
182,2,7366,-0.409707787451972,0.231456641854298,0.0775690097069342
183,2,8180,0.434189553366307,0.319243327436908,0.174679402229147
184,2,8187,0.522092051766036,0.331688340852897,0.116373064672174
185,2,8250,0.223582949514055,0.32770982707428,0.495522682413668
186,2,8253,0.246116508822503,0.327664077610772,0.453078181553868
187,2,8285,0.127799459372238,0.177656328256382,0.472393003476384
188,2,8302,0.201450397182644,0.166073739875947,0.225934125793368
189,2,8306,0.201450397182644,0.166073739875947,0.225934125793368
190,2,8314,0.215173101008945,0.162602689932388,0.186590120201777
191,2,8317,0.198714182068972,0.166387214370408,0.233167378208669
192,2,8328,0.176914797351885,0.165709817082737,0.286422397868901
193,2,8331,0.185071481184315,0.165371991877016,0.263848906107163
194,2,8498,0.146794976017907,0.162579147977842,0.367187287479353
195,2,8651,0.153347542686807,0.162714603478544,0.346615738733189
196,2,9418,-0.312306104047724,0.414012450203668,0.451148071695495
197,2,9812,0.150362385573414,0.163691690690405,0.358947390271252
198,2,9932,0.114081448425793,0.163128315440956,0.484802830890234
199,2,10135,0.108403051560987,0.162513736925285,0.50518279827116
200,2,11616,0.167788162391375,0.162197857298279,0.301626537759683
201,2,12133,0.166290394058518,0.162848969217273,0.307890907122411
202,2,12194,0.176583379070674,0.163449965584283,0.280723337657226
203,2,12359,0.14827144034805,0.163050412382845,0.363780851138994
204,2,13061,0.144420089377839,0.163048178023778,0.376354689056864
205,2,14298,0.133248419202252,0.163590545873318,0.415894000310427
206,2,15222,0.17262428157251,0.165085468149578,0.296430701173548
207,2,17986,0.160926540920621,0.162217552920875,0.321856805881242
208,2,19770,0.144559528686423,0.163385580785263,0.376880077055437
209,2,19836,0.130237215545866,0.162969917351339,0.424741506515467
210,2,19851,0.135245118584359,0.163436409878257,0.408507616568558
211,2,21595,0.0952495413945458,0.162840281201537,0.558971045609738
212,2,22385,0.0802041943369046,0.163017452619062,0.623026860174244
213,2,23441,0.0250163989022743,0.164651808986365,0.879324873892654
214,2,24209,0.0746628539242706,0.163253027989316,0.647704879099467
215,2,24341,0.0798125313238078,0.16363251506206,0.626026380962388
216,2,26815,0.14243699495037,0.16331562707088,0.383715127783477
217,2,28209,0.139003404450683,0.163379077459786,0.395455551016173
218,2,28695,0.0708524286169065,0.170818319274193,0.678553181989513
219,2,35849,-0.889458990068592,1.75101688147524,0.611793662616867
220,2,35850,-2.02505407434188,2.13959579753355,0.344558519445008
221,2,41245,0.0885077894847796,0.162851056678884,0.587136076368726
222,2,43214,0.00224093424889771,0.165560507730014,0.989208258001579
223,2,47104,0.0395634550309392,0.160931355652581,0.805948531764126
224,2,50915,0.0775938870993692,0.162473981223526,0.633246653653542
225,2,55834,0.0600792493053067,0.161743849425982,0.71052755302402
226,2,56422,0.109239865975558,0.161960348099714,0.500444334419241
227,2,57715,0.0864088588886176,0.161464956892603,0.592879293655813
228,2,59046,0.129104781843416,0.16220208912899,0.426595916818176
229,2,59191,0.130006644490551,0.161269652548622,0.42070226896111
230,2,59383,0.148863044828467,0.161270002990164,0.35660269687958
231,2,59477,0.132436244963128,0.163742312302065,0.419169833985971
232,2,59755,0.0803309226922533,0.368218071845713,0.827429520458423
233,2,60471,0.0690567589913305,0.161640202702501,0.669475818519963
234,2,60478,0.0724868528654659,0.161820499524421,0.654466922475017
235,2,60786,0.0687427121112431,0.161558907674222,0.670734226077373
236,2,61035,0.0824994922523857,0.161529006441898,0.609851654339462
237,2,61071,0.0714620282088122,0.16081067249919,0.65703577238775
238,2,61675,-0.000677010448173032,0.161318733949705,0.996653877966998
239,2,62776,0.0337968751448051,0.168367566941089,0.841023198056794
240,2,62939,0.0525289371205773,0.161015620705838,0.744439855772763
241,2,63527,0.0745924347288124,0.161595621202371,0.644652974647644
242,2,63857,0.059200190294349,0.161651280099152,0.714419114100123
243,2,65527,0.0197408485036414,0.161145519634163,0.902570190970395
244,2,67007,-0.0067410357603705,0.177423371225128,0.96971388838387
245,2,67023,0.207876872059678,0.366734856894152,0.57118889802027
246,2,67024,0.278454154187733,0.367944531547247,0.449684694830359
247,2,67976,0.0826763465092794,0.163410800868722,0.613213341716116
248,2,69628,0.0711977296717937,0.166134944132304,0.668509495587003
249,2,71825,-0.0466413443758196,0.321334478660907,0.884676155131294
250,2,72389,0.141774162296666,0.162286606134003,0.382928072005489
251,2,72392,-0.017096745974057,0.163564114532242,0.916811089862275
252,2,73646,0.1438415949561,0.160030186023172,0.369350378136732
253,2,74564,0.180839774484458,0.159608675793489,0.257974934195026
254,2,74739,0.223568665429843,0.159982467996821,0.163153768715528
255,2,79931,0.296129624584559,0.18013175862723,0.101074486326583
256,2,80748,0.282333567366575,0.166164515048516,0.0901774714980514
257,2,80873,0.366251385520753,0.159621219479289,0.0223480391602139
258,2,81501,0.36601535531939,0.159595762410862,0.0224127013076859
259,2,83526,0.378575051542412,0.15926134308778,0.017983228187847
260,2,83845,0.406900724449781,0.159217312622501,0.0110179574938674
261,2,84412,0.320991875266849,0.40457923946833,0.428079636133684
262,2,84412,0.287912218515081,0.202193836825669,0.155346699547811
263,2,84447,0.407738368744653,0.161281505961026,0.0119030896971565
264,2,87391,0.407570595061161,0.158496344788052,0.0105351336869621
265,2,87562,0.414789185501025,0.158852019866828,0.00940824735635102
266,2,87849,0.407834832949444,0.158887691919813,0.0106753949264923
267,2,87878,0.415861072345298,0.159524478470061,0.00952457269307034
268,2,88125,0.316644557538863,0.178297687388042,0.0766055087523913
269,2,89785,0.325733540544276,0.160134895070788,0.042686751959373
270,2,93441,0.304536762476862,0.165085172584138,0.0659151211097711
271,2,93588,0.308185581353416,0.170918155747598,0.0722223411986261
272,2,93721,0.268662455923863,0.159946349713068,0.0938997643888025
273,2,93952,0.249830891255114,0.159571873982059,0.118330685689297
274,2,95085,0.347965175085005,0.159275277909441,0.0295696874205711
275,2,103188,0.2224658534965,0.163813555386998,0.175317399532903
276,2,107124,0.224818398558904,0.159981318503685,0.160817753364245
277,2,111645,0.27784329569973,0.159848335427019,0.0830531682343063
278,2,111916,0.251380671989605,0.16035209519546,0.117851920894694
279,2,111931,0.257011887040996,0.160573744052325,0.110363450933304
280,2,111999,0.272807268024087,0.159918818022526,0.0889042563619594
281,2,114528,0.219155004782802,0.161078916903911,0.174525820966958
282,2,116024,0.297179138352477,0.161110128895484,0.0659375518963581
283,2,119244,0.0374411708337734,0.176423262325821,0.832055123336214
284,2,119246,0.0777586330725164,0.17826853500823,0.662966822221929
285,2,119247,0.0595014277386541,0.179576147800278,0.740581490126549
286,2,120090,0.077986576709319,0.161191918200812,0.628819321348922
287,2,120291,0.105229133988774,0.162993109364243,0.518954751492277
288,2,120726,0.0820775394133958,0.162088178518897,0.612908934954649
289,2,121716,0.147572998508227,0.161772315082123,0.362272039502304
290,2,123100,0.0263968468488706,0.162180215181866,0.870798619080658
291,2,124677,0.000711442114714744,0.161962878304324,0.996497685264612
292,2,127636,-0.229173635995559,0.204483395646364,0.263158522974923
293,2,127887,0.0626727999023029,0.163039215228412,0.700911076400626
294,2,128935,0.0761118646926181,0.162868804361645,0.640559218588921
295,2,129053,0.110114335942647,0.163309971674371,0.500583621461964
296,2,130040,0.15220796299209,0.164212799958716,0.354614524818992
297,2,130976,0.0524775663456901,0.163049414100384,0.747756315760349
298,2,132199,0.14364447578782,0.163650660791573,0.38067605213024
299,2,133355,0.132349743805645,0.164786891037537,0.422424448786613
300,2,133435,0.124952589771085,0.165159958283064,0.449821138714973
301,2,133943,0.0621434363010261,0.19349432250966,0.748276075555654
302,2,135183,0.13873641304697,0.16522042429547,0.401642153129469
303,2,135402,0.153772255268469,0.165157701524766,0.352457190556197
304,2,135898,0.210091735186005,0.165860827256736,0.206106716954689
305,2,135912,0.198825304280907,0.166023205588154,0.231885892024987
306,2,135925,0.200668817629743,0.165261757560662,0.225464588888443
307,2,136002,0.149255910661586,0.165291825905225,0.367150027226613
308,2,136173,0.157956309121999,0.166441187441237,0.343258795513224
309,2,138209,0.0984694732708726,0.171460486651437,0.566131703360107
310,2,138318,0.196159523406815,0.170734215102893,0.251367900784517
311,2,138695,0.156082175903097,0.167916017703046,0.353252145918237
312,2,138818,0.152728713619183,0.167616082216474,0.362821417177775
313,2,139728,0.134141821962611,0.167360011660965,0.423371848837109
314,2,140174,0.152047590695911,0.16731663596839,0.364106530058404
315,2,140863,0.129681224046038,0.167302156960026,0.438780700857579
316,2,141152,0.123694225712357,0.16778703491123,0.461484560079855
317,2,141292,0.144962446294186,0.16653016441855,0.384625549885523
318,2,141545,0.167019406327576,0.167284858859949,0.318762946156338
319,2,145823,0.389309898310203,0.172668827712675,0.0247669040553014
320,2,145934,0.275394733502949,0.28616969850408,0.336533750428485
321,2,145980,0.226115955698375,0.175098309275913,0.197421845147799
322,2,146723,0.29764769392651,0.166466604451362,0.0746283639164124
323,2,147946,0.275605456426722,0.168111739015051,0.102017023177226
324,2,150394,0.274926359002689,0.183243839856841,0.134422613646465
325,2,151274,0.0707405404931229,0.287938648483816,0.806073341926424
326,2,151397,0.158350446648862,0.168962315192351,0.349299586591328
327,2,153035,0.205323339101981,0.166973532511,0.219637415351153
328,2,153228,0.159887394959812,0.168336813083764,0.342860409100482
329,2,153455,0.129394765672554,0.169684248296127,0.446233881335254
330,2,153732,0.219871139766535,0.175190720078297,0.210294927547657
331,2,153815,0.166283336266702,0.16894072491004,0.325656764783272
332,2,154160,0.152516600999291,0.167202892322417,0.362304461212476
333,2,154235,0.136022386079533,0.168916368643524,0.421209020687158
334,2,155527,0.258379478881544,0.182991704467672,0.158838592363042
335,2,159870,0.188453300146378,0.164495707194576,0.252719107801747
336,2,161229,0.275300670591301,0.166687982608463,0.0995068358082429
337,2,161451,-0.341851820309059,0.357838986535183,0.340068123721499
338,2,161451,0.70674977389971,0.357476488065838,0.0488134400176547
339,2,162696,0.35064508310729,0.165562216500418,0.0348816136177628
340,2,163284,0.343972807506441,0.163380408325946,0.0359669913521898
341,2,164166,0.15244151481884,0.165730954920625,0.358298518677416
342,2,165270,0.208166325621957,0.164160562916156,0.205610313512877
343,2,165675,0.161105335886166,0.167033232820015,0.335450234676386
344,2,166404,-1.02877945807097,0.43000028755722,0.0172559033255146
345,2,168012,0.203532105340357,0.201882103795307,0.314061928396225
346,2,168062,0.102052147253172,0.165661256438216,0.538272358168787
347,2,168518,0.0811570507234449,0.164744612058373,0.622584973358739
348,2,168980,0.140063437443286,0.164554214870911,0.39525252769658
349,2,169651,0.114583202519301,0.164688348814069,0.487038319517715
350,2,169902,0.448202136653286,0.274426029385414,0.103311202621005
351,2,169960,0.0458390837170324,0.25657041375554,0.85830651777031
352,2,170725,0.254907437653673,0.164536166207476,0.122217991629634
353,2,171254,0.332222521301319,0.16441363346242,0.0440705787346614
354,2,172242,0.182094329850975,0.163119394416442,0.265042149058433
355,2,173254,0.142461117190528,0.161977511678002,0.379722214013709
356,2,173340,0.129420288180135,0.1619888718578,0.424859206410762
357,2,173385,0.12593094059377,0.162146109062013,0.437884787259979
358,2,173973,0.191053328226226,0.161533720379688,0.237705905930696
359,2,174714,0.0927807724842328,0.414973100722251,0.82321142383271
360,2,177341,0.338418805380723,0.16029314629347,0.0354534121187627
361,2,180314,0.208550610407702,0.16097386291105,0.195975132895173
362,2,180339,0.18897072522308,0.161450778209545,0.242607838918432
363,2,182758,0.342353885560927,0.160150349034842,0.0332273181321641
364,2,183619,0.276048676517917,0.161149949844261,0.0875919439353845
365,2,183913,0.248376296945357,0.165389335922041,0.134051183773263
366,2,184146,0.302895684845271,0.166249809383813,0.0693115289089967
367,2,187176,0.20467194556142,0.162334227484205,0.208211482864624
368,2,191066,0.278412145022544,0.163244400937158,0.0889822515433521
369,2,191124,0.642636581794655,0.204255296985561,0.00179439665978576
370,2,191128,-0.547171742118148,0.188407893725739,0.00391388294304463
371,2,191599,0.211289693136166,0.161252716413346,0.190945764761193
372,2,191762,0.229970223849178,0.167596327229655,0.170882628444279
373,2,191763,0.188016381722049,0.161975750672395,0.246520350634244
374,2,191959,0.162220120634133,0.161658206999574,0.316318641184474
375,2,192390,0.170989640788342,0.166106761205946,0.303998415986745
376,2,195759,0.256064164547093,0.162708873272084,0.116439530543701
377,2,196912,0.279348028455122,0.159948115943737,0.0815953845068318
378,2,197598,-0.439690777765184,0.524086363435169,0.402056012911273
379,2,198110,0.237307382921031,0.161105976026565,0.141644994813076
380,2,198283,0.256726180404172,0.166122201830785,0.123144183657905
381,2,198805,0.227115486926906,0.161845589377202,0.161410870148384
382,2,198891,0.246960593064448,0.160494845201484,0.124762503656614
383,2,199248,0.231158800127358,0.160930346673529,0.151776922632562
384,2,201782,0.242731097044962,0.16068309405108,0.131779901708521
385,2,203285,0.410235540760559,0.159085226832421,0.0103211734476477
386,2,203783,0.359465864889733,0.159084524804236,0.0244558573009304
387,2,204179,0.336185757199729,0.159618801120081,0.0358943821507422
388,2,205406,0.266313605206236,0.161648580281998,0.100348212797152
389,2,205834,0.281607305796613,0.160794591807499,0.0807544537104792
390,2,205965,0.102632423743572,0.176375233427774,0.561006705284618
391,2,207192,0.255964090652251,0.160764427621698,0.112241844850399
392,2,207561,0.281703671006717,0.159926191256969,0.079026144603777
393,2,208682,0.208477348306956,0.159972912820626,0.19335448605779
394,2,210102,0.172007265988361,0.160510538035902,0.284620151755436
395,2,212519,0.47829679198043,0.341231745283021,0.161890267850367
396,2,214801,0.158570515377039,0.1605420691971,0.323966618316316
397,2,215016,0.167140965720315,0.160425569520021,0.29818965459381
398,2,218876,0.0218318070463634,0.162328976078906,0.893090874343181
399,2,227511,-0.0081510991151047,0.163481529480349,0.960262590641816
400,2,230378,0.0533291834724586,0.161396947171643,0.741276759661862
401,2,231943,0.0292776518332052,0.161877208838125,0.856578643051456
402,2,232156,0.0243755001202207,0.161813149360724,0.880345906457198
403,2,232789,0.0436707721029777,0.161228598693394,0.786655141579636
404,2,238524,0.0506913506970909,0.161449727691587,0.753724679728619
405,2,241518,-0.000169800189487646,0.162874075107111,0.999168774960983
406,2,250396,-0.0616244230067808,0.161730507592556,0.703409065876087
407,2,250466,-0.0427545350716155,0.161690623569609,0.79160918568337
408,2,252305,-0.0576997345413097,0.162106176930923,0.722099680697969
409,2,254571,0.0130584150320605,0.164411040528657,0.936739260764398
410,2,254742,-0.0319294796852898,0.164255254800473,0.845982813455966
411,2,254908,-0.017702377186436,0.165516104689076,0.914887343418987
412,2,255033,-0.125649334326879,0.193882785038205,0.51736191735932
413,2,255862,-0.0590993948319781,0.164491657147985,0.719596667539675
414,2,255975,-0.0428198863514657,0.163911906579473,0.794061943380732
415,2,258311,-0.232787115545939,0.16074411481415,0.148453096664406
416,2,259284,-0.0962979287872738,0.161682544286602,0.551824939216104
417,2,266330,0.000143105537717458,0.162459310630965,0.999297665074536
418,2,267100,-0.0355237002156334,0.162436465754366,0.827015669229029
419,2,268086,0.0306940306318957,0.162451096529265,0.850245914232642
420,2,274614,-0.00443585258748025,0.161472097240115,0.978099333592792
421,2,274729,-0.0241275292937488,0.162350378355127,0.881943132450569
422,2,275746,0.0343873827001658,0.162274261870691,0.832300298089076
423,2,277029,0.0173222547140931,0.161527811248518,0.91465944509674
424,2,277741,0.00100163211954774,0.161593848710144,0.995057881926983
425,2,278218,0.0091997407078469,0.16130124890274,0.954549959508968
426,2,278379,0.0447138709742401,0.165276670709797,0.786903327450854
427,2,279910,-0.00675540189499868,0.161244951580624,0.966605867835769
428,2,280616,0.0182552296649678,0.168289467392431,0.913680402537288
429,2,283431,0.0069419599713807,0.163606532110748,0.966179246033505
430,2,283573,-0.0169362800245977,0.16164187065614,0.916612613343461
431,2,286762,-0.024574867548617,0.16205286842306,0.879551814235747
432,2,287187,-0.00668557966779459,0.161301599611128,0.966962422289196
433,2,288379,0.0896733584800578,0.160008436187089,0.575542399342178
434,2,294941,0.19653998448308,0.159833412772437,0.219645189725591
435,2,296073,0.12209086212423,0.164479578988728,0.458407793248491
436,2,296082,0.115437270486178,0.165706329421415,0.486488049510257
