SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
67,1,84701,-0.0582179864061462,0.0524096739224342,0.267399647575851
68,1,84858,-0.038310574746515,0.0491247461109372,0.435994049464849
69,1,85751,-0.0454662483876726,0.0493097916826702,0.35713061032096
70,1,87445,-0.0318299007316422,0.0494444840381322,0.520155389588898
71,1,87467,-0.0343351276397239,0.0496989073283523,0.490105783546302
72,1,89070,-0.0169224120110583,0.0494130267145126,0.732202063871252
73,1,89616,-0.0387501784290974,0.0491120858711292,0.430632767229453
74,1,89679,-0.0256654840919875,0.049142615637657,0.601813190423053
75,1,89880,-0.0370076297836789,0.049134589134779,0.451838402480049
76,1,91472,-0.0212462810258379,0.0495261544743836,0.66819136202585
77,1,93789,-0.00760112479042385,0.0490270034167926,0.876878744846122
78,1,94351,-0.0254857822759963,0.0491389884036139,0.60433198273024
79,1,99148,-0.00353433913387918,0.0490283117367001,0.94257292579783
80,1,101281,0.347971930249629,0.535893386167106,0.516547024421083
81,1,106011,0.0119947617541374,0.0510930864781554,0.814528870273846
82,1,106800,0.029773525448904,0.0490692246831716,0.544396411763238
83,1,107970,0.0172372428802619,0.048940757723429,0.724893732202079
84,1,109000,0.027533139010036,0.049013719089614,0.574647253849503
85,1,112549,0.023680638818732,0.0489638935767298,0.628944995664851
86,1,112742,0.0087105125473208,0.0491687538413655,0.859487893725113
87,1,113050,-0.00341680219244178,0.049087883044185,0.944546820386565
88,1,113135,-0.015864549685686,0.0489559081995316,0.746086107745465
89,1,114076,0.00476521900803349,0.0489625326823004,0.922524501886566
90,1,114628,0.00859231938070174,0.0490849274395899,0.861140661193309
91,1,116283,0.0108968361594813,0.0493566675225521,0.825393409916146
92,1,126880,-2.7735461249369,0.914295542269042,0.00259610963092979
93,1,127853,0.0147950206284274,0.0492618786589819,0.764099138802777
94,1,128302,0.0195087255229679,0.0490679403742625,0.691175701367896
95,1,128704,0.0214206032255944,0.0491145490608169,0.663004954845369
96,1,128911,0.0348602951313334,0.0490981713691078,0.478165399073472
97,1,130267,0.0132019299397838,0.049104900164204,0.788200960736579
98,1,130271,0.0156661666700596,0.0491611435897882,0.750165462394187
99,1,130613,-0.00669394195387737,0.0496264098221037,0.892778343733771
100,1,132012,-0.00753762439709865,0.0495207240191034,0.879107071131588
101,1,133231,-0.0508155384877412,0.0490964991031712,0.301371132076889
102,1,137074,-0.0210553647790886,0.0490882178140123,0.66823646721262
103,1,137304,-0.0223412299376025,0.0491036793717688,0.649402760123163
104,1,139686,-0.0247932184995829,0.0491649174923887,0.614374468227197
105,1,149562,0.0178577164994338,0.0492856619759441,0.717321618322869
106,1,150447,0.0146264645011072,0.049835536870784,0.769316545221379
107,1,151446,-0.0185202780639857,0.100124967425466,0.853357517032927
108,1,154084,0.015024091173888,0.0499892061894972,0.763937104306123
109,1,156633,0.00927148184668676,0.0506786316015167,0.854944968662822
110,1,157269,0.0218509803709394,0.0490744408128071,0.656403396087244
111,1,160054,-0.00512537749264314,0.0495538469711723,0.917680068265078
112,1,166222,-0.00831094278902592,0.0491860902512751,0.865917511603022
113,1,166416,-0.00542289310347097,0.049087371348872,0.912096009993988
114,1,167326,0.00340343133114079,0.049366833446014,0.945075094838137
115,1,168836,0.00254089887662923,0.0491330311409565,0.958785292870734
116,1,171200,0.00326913362575304,0.0492064900711952,0.947067491452686
117,1,171431,-0.000463147275635928,0.0495139924274252,0.992542087138339
118,1,173339,-0.0207086412913342,0.0491165793448217,0.67355741415033
119,1,173845,-0.0200404922808201,0.0490766298417245,0.683263569505322
120,1,175121,0.0148590154621271,0.0489845075898933,0.761808608914269
121,1,175281,0.00654650593258424,0.0490312947042302,0.893860691451495
122,1,175315,0.00278561348280984,0.0490168734657824,0.954713020123176
123,1,175523,-0.00212765840732257,0.0492946959225029,0.965596788187786
124,1,175541,0.0046785774628488,0.0490930125273722,0.924130401612939
125,1,175653,0.00388050954951766,0.0492485592946816,0.937240822913773
126,1,175805,-0.0169757321392162,0.0520266713469388,0.744399043765295
127,1,175818,-0.00988804999450901,0.0508363586060206,0.845890461352505
128,1,175856,-0.0058603451982184,0.0500610616150676,0.906875958103324
129,1,175876,0.00646944071794103,0.0492936233675088,0.895657883438643
130,1,175989,0.00305437629359154,0.0494352049222232,0.950768659331055
131,1,176001,0.00142525289949366,0.0496930067103576,0.977135093041076
132,1,176451,-0.00243869655013956,0.0502902303035868,0.961351204479454
133,1,177692,-0.0140512965458699,0.0490113920354773,0.77451444571358
134,1,178191,-0.0123453943010768,0.0490613676142508,0.801472197691509
135,1,178224,-0.0140512965458699,0.0490113920354773,0.77451444571358
136,1,178960,-0.0169339701992831,0.0494003682339208,0.731960207801871
137,1,179139,-0.0305595844743252,0.0979128702344826,0.755141212121694
138,1,179139,0.164901054515655,0.197031009854212,0.403198450229409
139,1,180955,-0.00372464054036747,0.0567409840177745,0.947699323836587
140,1,183802,0.00599846147308254,0.0490222303391008,0.902681908679024
141,1,183954,-0.00823522528462053,0.0493782281207775,0.867639851810429
142,1,184450,0.0241469672584605,0.0489309441860783,0.62197277044548
143,1,184641,0.0146645136315014,0.0503661914068724,0.771101574271961
144,1,184718,0.0314802583126001,0.0491974045782949,0.522668024516724
145,1,185296,0.0294479840859039,0.0489920325673615,0.548174465004716
146,1,185438,0.0216289143512356,0.0490058926500615,0.65922742862066
147,1,185469,0.0226666684739811,0.0490753302942115,0.644455470233951
148,1,185503,0.0260125049572147,0.0489436111928831,0.595421116998021
149,1,185705,0.0241294656033272,0.0494937613640173,0.626188679452469
150,1,185749,0.013764809444547,0.0495050002699111,0.781137629129215
151,1,185806,0.0191070590158245,0.0495660994602435,0.700109242890865
152,1,185879,0.000172490677126408,0.049816090051197,0.99723924665586
153,1,185916,0.00496932315106208,0.0497927315184937,0.920559624764005
154,1,185941,0.00746939739038369,0.0500087611366713,0.881353466959422
155,1,185954,0.024616801345388,0.0501392771234764,0.62375386943267
156,1,186055,0.0210377746828933,0.0491426184248653,0.668842055564575
157,1,186896,0.00904710521252401,0.0499589389021979,0.856400218957211
158,1,187697,0.090870813876391,0.101776558092491,0.372547791453031
159,1,189392,0.016013828491845,0.102422074019665,0.875845468626115
160,1,189416,0.0700580377583835,0.0990079336484098,0.479660445124094
161,1,190132,0.044186036205802,0.0491615065095974,0.369375392074807
162,1,190148,0.0438477635356402,0.0491772250059141,0.373200003125117
163,1,190165,0.0499111316612202,0.0495397106203707,0.314385884559286
164,1,190169,0.0427965344099623,0.0494966344648379,0.387826195684624
165,1,190933,0.0421169938424197,0.0490960581264561,0.391558027503129
166,1,192149,-0.105430383024431,0.0492302394562655,0.0329115643232914
167,1,192302,0.0496760038958741,0.0653699824042449,0.447809190494825
168,1,192303,-0.0216930390008923,0.0590585909891868,0.713605026373129
169,1,192305,0.0237357467544954,0.0613710442636393,0.699168359240863
170,1,192315,0.0181912160665929,0.0696280347521601,0.794042204856246
171,1,192795,-0.0379683767254276,0.0490125227794572,0.439055110603384
172,1,194020,-0.0469011343212409,0.051608491247336,0.364082518137141
173,1,194187,-0.0204055478503501,0.0490827920181338,0.677854849122296
174,1,194867,0.0083461751934108,0.0490660779259789,0.865028371911088
175,1,197325,-0.00818730922434906,0.0502635351609818,0.87070010002671
176,1,197392,-0.0279062680508866,0.0508898605858449,0.583787257369868
177,1,198857,-0.229329151187447,0.234964652127778,0.329725136762488
178,1,206666,-0.0868431302120516,0.0549907855162648,0.115178805217559
179,1,206675,-0.0179425710998,0.0718393006755301,0.802918369170839
180,1,223051,-0.0279688144436571,0.0568436820283914,0.623003755745367
181,1,223059,-0.0415231542739816,0.0590048909186908,0.482068629050303
182,2,7366,0.184285897171389,0.0704875931772023,0.0093201983337535
183,2,8180,-0.0994204200955418,0.0978387889293147,0.310246453972195
184,2,8187,-0.0156292322118023,0.101888017699643,0.878173511412009
185,2,8250,0.0279497169795118,0.100372912425985,0.780823257973567
186,2,8253,-0.0114417533151361,0.100382088451608,0.909316845076988
187,2,8285,0.0431599772229218,0.0543751122021586,0.427877087502849
188,2,8302,0.00348292773101216,0.0509436374086747,0.945531198664293
189,2,8306,0.00348292773101216,0.0509436374086747,0.945531198664293
190,2,8314,-0.000335547516653267,0.049898885934614,0.994638425004906
191,2,8317,0.00175260349031103,0.0510368030641994,0.972625442552129
192,2,8328,0.00445321917810176,0.0508080045647079,0.930206162064207
193,2,8331,0.00184833103105214,0.0507129430156055,0.970946596673131
194,2,8498,-0.00838338743077605,0.049823812509082,0.866474586002427
195,2,8651,-0.000131143781388121,0.0498724620503602,0.99790338407897
196,2,9418,0.00897539195093877,0.126837794387523,0.943626645188673
197,2,9812,0.00594044291641216,0.0501677980891025,0.905808986100918
198,2,9932,-0.00353302633670949,0.04997071045941,0.943675011228272
199,2,10135,0.00435736747692039,0.0497791528144478,0.930296709046739
200,2,11616,-0.0295900280443294,0.0497019101073109,0.551991067838335
201,2,12133,-0.0125340488194513,0.0499200853088869,0.801896586054275
202,2,12194,-0.0060610274222096,0.0501165576107326,0.903808459535845
203,2,12359,-0.0163215532151298,0.0499635127838678,0.744111510908842
204,2,13061,-0.00794069596883873,0.0499655993390423,0.873820217485113
205,2,14298,-0.00367394508977947,0.0501246367614866,0.941611934243665
206,2,15222,-0.0125798932366975,0.0506093804206647,0.803839193939138
207,2,17986,-0.0338232008841007,0.0496942594016078,0.496554403497941
208,2,19770,-0.0150752164404446,0.0500642349031726,0.763502197891385
209,2,19836,-0.01907609547191,0.0499227791356534,0.702608189298843
210,2,19851,-0.0159971459316226,0.0500720610604702,0.749549665762489
211,2,21595,-0.0108004121055854,0.0498691494771733,0.828664659287194
212,2,22385,-0.0323015429734402,0.0498900391384757,0.517758501712255
213,2,23441,-0.0444436156472459,0.0503489628457995,0.377992803208134
214,2,24209,-0.0389097357511508,0.0499465478112588,0.436485420322688
215,2,24341,-0.021190682976077,0.0500950094665245,0.672545646590638
216,2,26815,-0.0498060772933738,0.0499774027342194,0.319654963529271
217,2,28209,-0.0458454538269711,0.05000499896434,0.359864253091167
218,2,28695,-0.0360864993153406,0.0522679939023996,0.490388231527062
219,2,35849,0.558827665330694,0.535387772776845,0.297300919466837
220,2,35850,-0.233429896241525,0.6556812112108,0.722044798004911
221,2,41245,-0.0618743231074451,0.0497636122449904,0.214558574937364
222,2,43214,-0.0430875128849448,0.0506291211890082,0.395322895450179
223,2,47104,-0.089205871355129,0.0490388596664977,0.0697455041020886
224,2,50915,-0.0786176646070687,0.0495759694271965,0.113679624021882
225,2,55834,-0.0788545141348617,0.0493441813213244,0.110926341376034
226,2,56422,-0.0943696224279445,0.0493559674948596,0.0566828216204502
227,2,57715,-0.0819922686677017,0.0492543954746659,0.0968660933916155
228,2,59046,-0.0815061708925753,0.0495077839550819,0.100585711307888
229,2,59191,-0.0655146169317058,0.0492897460927352,0.184649199761757
230,2,59383,-0.0588844488927837,0.0493277010896882,0.233381301047916
231,2,59477,-0.0815371518490722,0.0499828138429562,0.103718034601362
232,2,59755,0.0291886836646515,0.112715004359777,0.795817000827543
233,2,60471,-0.0662115826403379,0.0493681146577165,0.180723936907183
234,2,60478,-0.0647198077970363,0.0494303338181966,0.19127973591805
235,2,60786,-0.0565632631205112,0.049377047802987,0.25276255603029
236,2,61035,-0.0605407280037678,0.0493601094159489,0.220823834683219
237,2,61071,-0.0663908733981705,0.0491138250776006,0.177312611193572
238,2,61675,-0.0503532743876065,0.0493097620782291,0.307876824190034
239,2,62776,-0.0964987378431604,0.0512867169226644,0.0607192310119092
240,2,62939,-0.0784992794399962,0.0491198072768206,0.110911267624674
241,2,63527,-0.080867352992114,0.0492946760310645,0.101794333312914
242,2,63857,-0.101916232202987,0.0491955814658816,0.0390236138465175
243,2,65527,-0.0948812417974983,0.0490713944332739,0.0539696204189041
244,2,67007,-0.114734741868225,0.053968165149395,0.0341993224420032
245,2,67023,-0.206788582417927,0.111774576897782,0.0651418262146006
246,2,67024,-0.227068361567103,0.112075971146187,0.0435142471653225
247,2,67976,-0.0834559628154014,0.0498435573348299,0.0949459450628028
248,2,69628,-0.0957427707664392,0.0506142130727877,0.0593601953396155
249,2,71825,-0.139676665555796,0.0980878207247905,0.155330962628643
250,2,72389,-0.0872319165528362,0.0495152972113838,0.0789827876514042
251,2,72392,-0.0610675630316201,0.0499650575782229,0.222445430265403
252,2,73646,-0.0850574062667324,0.0488347262999004,0.0824249771938071
253,2,74564,-0.0576501326203055,0.0488515501409071,0.238751669961872
254,2,74739,-0.0583914789605079,0.0490103238965988,0.234292385460027
255,2,79931,-0.0329694114116069,0.0553244006869653,0.551604605167868
256,2,80748,-0.0306755557456945,0.0510473949589632,0.548276896339225
257,2,80873,-0.0474696052321266,0.0491610469352975,0.334908487889301
258,2,81501,-0.0441753709592121,0.049161533661976,0.369491082959521
259,2,83526,-0.0635008688157153,0.0490250117199679,0.196071840690935
260,2,83845,-0.0487701946673772,0.0491195388238649,0.321444695094852
261,2,84412,0.0875284460218002,0.123871716387773,0.480277757168735
262,2,84412,-0.101342730519389,0.0618378395787532,0.102136134118692
263,2,84447,-0.0354037621154393,0.0497804392241754,0.477431053631125
264,2,87391,-0.0608983006866435,0.0488634947102235,0.213482755748948
265,2,87562,-0.0552750741534895,0.0490065781351013,0.260123401859789
266,2,87849,-0.0528282910442756,0.0490095651436356,0.281806404788665
267,2,87878,-0.0429390276098561,0.0492481037103638,0.383859919413223
268,2,88125,-0.0469371407955456,0.0547664342834831,0.392003060592867
269,2,89785,-0.0618687388338153,0.0491965164439011,0.209373655561237
270,2,93441,-0.0492351448062355,0.0507108521665756,0.332263071144601
271,2,93588,-0.0693907885725391,0.0524315688017668,0.186540827090442
272,2,93721,-0.0627710060328075,0.0490440430468768,0.201424131164257
273,2,93952,-0.0498573656282727,0.0489452149045068,0.30907335342785
274,2,95085,-0.0550349724202792,0.0489980289301554,0.262112525291515
275,2,103188,-0.0511312398208547,0.0502033655589685,0.30914632065739
276,2,107124,-0.0361519498824306,0.0490722173548133,0.461788586175147
277,2,111645,-0.00900087287672346,0.0491390413516091,0.854768600633998
278,2,111916,-0.0094476948033155,0.0492546427369371,0.847998752552514
279,2,111931,-0.0109207205663481,0.0493291044324643,0.824920727944373
280,2,111999,-0.00748199503507882,0.0491537602999429,0.879103435654691
281,2,114528,-0.00921208781378158,0.049435810624343,0.852281710132463
282,2,116024,0.00250816997183678,0.049555613642678,0.959662342081482
283,2,119244,0.00796004598259947,0.0540080870839389,0.882911351889686
284,2,119246,-0.00843059916490047,0.0545840345581169,0.877341826963584
285,2,119247,0.021531045480088,0.05496806137889,0.695515491534413
286,2,120090,0.0436577130364581,0.0493053504593737,0.376513557710148
287,2,120291,0.0411118332397923,0.0498765667739802,0.410341890258013
288,2,120726,0.0476661801686656,0.0495712181920942,0.33692400288546
289,2,121716,0.0353623836220678,0.049543985771365,0.475848882859634
290,2,123100,0.0184605574130999,0.0496383924740446,0.710189861262453
291,2,124677,-0.0273975757004532,0.0495582747000119,0.58072593587417
292,2,127636,0.0354114763683355,0.0626789469897485,0.572455720519643
293,2,127887,-0.00643671636508469,0.0499184776823561,0.897474948661959
294,2,128935,0.00137502731842754,0.0498724088409124,0.978019969309804
295,2,129053,-0.00504167139783951,0.0500235544709443,0.919777599400645
296,2,130040,-0.0281565909961411,0.0503072816306468,0.576044392451777
297,2,130976,-0.0211555139933766,0.0499069526209872,0.671897564782636
298,2,132199,-0.024572334540919,0.0501339661172637,0.624343944832878
299,2,133355,-0.0191132898674767,0.0504800226160947,0.70518968391619
300,2,133435,-0.0222555273531035,0.0505855111269878,0.66023638587097
301,2,133943,0.0075390990281423,0.0592393534315412,0.898803088174381
302,2,135183,0.00293740355350058,0.0506271614841853,0.953765280646346
303,2,135402,0.00592181526800284,0.0506187739051621,0.906935684527162
304,2,135898,-0.00293036626279231,0.0508879715484858,0.954112055079219
305,2,135912,-0.00194244950011435,0.0509256938615561,0.969595373379475
306,2,135925,-0.00940918164059423,0.0506926348459852,0.852855334798602
307,2,136002,-0.00976685139719036,0.0506545096384414,0.847216251543621
308,2,136173,0.0194217363954584,0.0510050948088426,0.703595309378429
309,2,138209,-0.0086319304471919,0.0525096141511647,0.869520096518647
310,2,138318,-0.0050343844435019,0.0523617278395719,0.923458968720803
311,2,138695,-0.012660733081213,0.0514605411166194,0.805803562232305
312,2,138818,-0.0136011405191997,0.0513654730782117,0.791324631334928
313,2,139728,-0.00449644125366366,0.0512779202207059,0.93017464288788
314,2,140174,-0.00680158577391843,0.0512772008232691,0.894550930128168
315,2,140863,-0.00810295925840632,0.0512559228097721,0.87447765186621
316,2,141152,-0.000992396104447457,0.0514020970931913,0.984607482877016
317,2,141292,-0.0129541202148331,0.0510278773929835,0.799748743025235
318,2,141545,-0.0183881081153072,0.0512717882570782,0.720078900562532
319,2,145823,-0.00346445013115837,0.0532359175759259,0.948149286806164
320,2,145934,-0.100774938490829,0.0875523369886575,0.250500959043227
321,2,145980,-0.0404309265999973,0.0536840591768719,0.451875443495374
322,2,146723,0.0117184316994969,0.0511848338819001,0.81904546071626
323,2,147946,-0.0290169805943712,0.051634446890026,0.574493489903908
324,2,150394,-0.0301157382733768,0.0562499355382746,0.592716282815072
325,2,151274,-0.00986658715877731,0.0881491210808248,0.910942024241212
326,2,151397,-0.00751575091877066,0.0517851374558027,0.884688412230093
327,2,153035,-0.0295333250195766,0.0511988060056341,0.564417766833997
328,2,153228,-0.00730515154087208,0.0515952370197197,0.887487972113382
329,2,153455,-0.0276373232273501,0.0519653217279137,0.595170202589454
330,2,153732,-0.0253713234778264,0.0537315502021731,0.637085293682742
331,2,153815,-0.0325751586949421,0.0517576507835492,0.529508318455248
332,2,154160,-0.0413657438702058,0.051196751589357,0.419648568095059
333,2,154235,-0.0400926405304727,0.051711771402332,0.438675711921235
334,2,155527,-0.0472070080231634,0.0561187653013891,0.400806337265539
335,2,159870,-0.0608236149563504,0.0503446155100274,0.227800084796116
336,2,161229,-0.05572304280621,0.0511369964900849,0.276596744347925
337,2,161451,0.0890844228814407,0.109579866937939,0.416786989169985
338,2,161451,-0.0924211879295163,0.109924098338794,0.401044390533596
339,2,162696,-0.0300719672989037,0.0509774084139584,0.555629912163574
340,2,163284,-0.0189167975527756,0.0503166034377002,0.707175907039339
341,2,164166,-0.00633386948740411,0.0507928403741383,0.900832002427181
342,2,165270,-0.0202004587990166,0.0503553213037161,0.688546245700905
343,2,165675,-0.0178070222987302,0.0511904062220211,0.728153722831665
344,2,166404,0.0388660787868167,0.132677565560595,0.769742942222786
345,2,168012,-0.00411908564038677,0.0618882279950402,0.94697217567568
346,2,168062,0.00713136367318545,0.0507376936837645,0.888302801801527
347,2,168518,-0.00448745296439379,0.0504480274069779,0.929170500919799
348,2,168980,-0.00354172043705714,0.0504242900313892,0.944043700280036
349,2,169651,-0.00304643146844596,0.05044833222389,0.951881458568335
350,2,169902,0.170644346446192,0.0838329349348839,0.0425441398482982
351,2,169960,-0.00263822427011018,0.0785441999130147,0.973223846415942
352,2,170725,0.005715428788302,0.0505374791454678,0.910021211615492
353,2,171254,-0.0218098804925791,0.0506068682036559,0.666755546176207
354,2,172242,-0.0154802243406764,0.0500150285180532,0.75711511663541
355,2,173254,-0.00437807001419732,0.0496379530920114,0.929767690881155
356,2,173340,-0.00802439809937733,0.0496306552386437,0.871648549776958
357,2,173385,0.000892713358245367,0.0496781792996236,0.985672995033812
358,2,173973,0.00573729375737636,0.0495452899758857,0.907877709189095
359,2,174714,0.0765747032289776,0.126974259153066,0.5468476216358
360,2,177341,-0.0065210716019295,0.0493761935624921,0.895004846017021
361,2,180314,-0.0329517149758936,0.0493628339159528,0.504862796858666
362,2,180339,-0.0276013449002738,0.0494969735334427,0.577445714774122
363,2,182758,-0.034164395296123,0.0493076630021931,0.488839152711104
364,2,183619,-0.0201411009848487,0.0495238788438761,0.684478670459538
365,2,183913,-0.02635095704334,0.0507707286384319,0.604072938367614
366,2,184146,-0.0397892479692636,0.051086873537924,0.436587141999399
367,2,187176,-0.0617820233486676,0.0496964907668444,0.214624046378111
368,2,191066,-0.0419622883052959,0.0501277505093204,0.40309881370049
369,2,191124,-0.138182152753858,0.0629687488112602,0.0288536655808805
370,2,191128,0.113408965956513,0.0580469682519393,0.0515208641712827
371,2,191599,-0.0754225904176872,0.0493191214560438,0.127091403924321
372,2,191762,-0.0719406117341598,0.0512981590352132,0.161674205789683
373,2,191763,-0.0657243296628965,0.049554885541463,0.185599910003712
374,2,191959,-0.0630267611478258,0.0494433210175509,0.203244133717017
375,2,192390,-0.0518551445467988,0.0508496547749549,0.308534146934896
376,2,195759,-0.0207288851909829,0.0499703323527037,0.678522854609919
377,2,196912,0.0015208670040928,0.0491739878744775,0.975344213189423
378,2,197598,0.0141523255856337,0.160590273248212,0.929825776034936
379,2,198110,-0.0401836259171898,0.049422485016472,0.416729599540472
380,2,198283,-0.0339125458048495,0.050992767137217,0.506455198860714
381,2,198805,-0.0218495527717886,0.0496682033759675,0.660271309948905
382,2,198891,-0.029659743742171,0.0492695423272684,0.54756762259019
383,2,199248,-0.0248375960113693,0.0493897157911215,0.615355193807148
384,2,201782,-0.0160690081938939,0.0493392774459962,0.744856495606614
385,2,203285,0.00701437491641863,0.049153955639796,0.88660683891322
386,2,203783,0.0216022205897863,0.0490360504231932,0.659817482746628
387,2,204179,0.0323404920621816,0.0491380747914751,0.51086723290828
388,2,205406,0.0138136266997957,0.0496679431846908,0.781083407914489
389,2,205834,0.0184638553412382,0.0494257033552639,0.708950083155278
390,2,205965,0.0212498613555178,0.0540056480112653,0.694206379026141
391,2,207192,0.012213621987938,0.0493849672502496,0.804808561696928
392,2,207561,0.0208056520712126,0.0491584684142628,0.672380543512775
393,2,208682,0.00981724892356617,0.0490854388547948,0.841593181335105
394,2,210102,0.0464492255325369,0.0491528597707343,0.345307597983068
395,2,212519,0.114458501598722,0.10457009965223,0.274454673100514
396,2,214801,0.00434250509880085,0.0492121088416956,0.929735501333792
397,2,215016,0.00747612193424757,0.0491829623424015,0.879268776481963
398,2,218876,-0.00081378449594649,0.0496930457345955,0.986943498670159
399,2,227511,-0.00531670734386447,0.0500439847939664,0.915451737921105
400,2,230378,-0.0320782308345514,0.0493846157722232,0.516399438508176
401,2,231943,-0.0438054179912643,0.0495009156068402,0.376790521017889
402,2,232156,-0.0350946717484911,0.0495002496119884,0.478805042786147
403,2,232789,-0.0545313178860713,0.0492746692189251,0.269185654334129
404,2,238524,-0.0399244845437821,0.0493838414213157,0.419374708216342
405,2,241518,-0.0260164272143554,0.0498394236990498,0.601994258210812
406,2,250396,-0.0543582987228405,0.049434177969844,0.272251583113644
407,2,250466,-0.036393577569672,0.0494633685120776,0.462360327483484
408,2,252305,-0.0368020331114271,0.0495938257474048,0.458539078947311
409,2,254571,0.0144299806403355,0.0503237378252757,0.774477320801643
410,2,254742,0.0224922080326473,0.0502698984267496,0.654839801704687
411,2,254908,0.0108463793061818,0.0506649604429525,0.83060789761707
412,2,255033,0.0817012787800146,0.0592268486812046,0.168625116489988
413,2,255862,0.033841570158702,0.0503308127802172,0.501779928284779
414,2,255975,0.0421151533055452,0.0501311151325621,0.401420912970668
415,2,258311,0.0310946714571924,0.0493248361832238,0.528836885971206
