SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
38,1,51462,-0.024611184890676,0.0509537435618043,0.629387816823053
39,1,52124,-0.0319534652733528,0.05087313579015,0.530343943900531
40,1,52667,-0.0311651185541109,0.0507929011694763,0.539893137043163
41,1,55470,-0.0201824182336926,0.0521919497147352,0.699214274877515
42,1,59265,-0.0223214483355075,0.0507804456725149,0.660519148802468
43,1,60165,-0.0177818506540485,0.0507471331529915,0.72624670440187
44,1,62308,-0.0901659541967789,0.0504724979841295,0.0748865797895076
45,1,62869,-0.0963753183350643,0.0504335809720846,0.0568226272235297
46,1,65431,-0.0622800067012028,0.0528407192892751,0.239336768506205
47,1,65451,-0.0522823851969832,0.0521196478008656,0.316488935534245
48,1,65719,-0.0442205036155354,0.0543776327502816,0.416645085547359
49,1,66841,-0.0460757615635073,0.0506583364463626,0.363685967562127
50,1,66948,-0.0663959147758601,0.0509064080880551,0.192989877738534
51,1,68621,0.0280291391051334,0.0508688118098367,0.581976527803584
52,1,69417,0.0150876708461405,0.0507496048385777,0.766415161425622
53,1,69820,-0.285182467589759,0.198028741739968,0.150723559987225
54,1,69821,0.0127364920851329,0.123227702395365,0.917738032217301
55,1,70906,0.0164445731754288,0.0815288202666525,0.840265430522463
56,1,74327,-0.0956112049854763,0.05078066235968,0.060545929830192
57,1,74572,-0.0753035291183706,0.0507410903689705,0.138681648886479
58,1,75211,-0.0726748542424874,0.0506588935398295,0.152288646411486
59,1,76030,-0.0696094607626812,0.0506710871018488,0.170390707787212
60,1,80108,-0.0776664750819974,0.0506258538524729,0.125894224367424
61,1,81262,-0.129568537318212,0.0503046382447728,0.0104105574673553
62,1,81999,-0.109768276139993,0.0505627232269542,0.0306021073618212
63,1,82431,-0.0702523418629784,0.0510032028201493,0.169258103849677
64,1,83284,-0.0763000862902187,0.0506052566358605,0.132512883691733
65,1,83613,-0.0605110766423182,0.0506600760688499,0.233102803522708
66,1,84112,-0.0714921895771938,0.0506251414343284,0.158775713883172
67,1,84701,-0.0886967543962122,0.0541582880902477,0.102368688372063
68,1,84858,-0.0664992727153776,0.0507880458336677,0.191267787595794
69,1,85751,-0.0693689210864886,0.0509869795138675,0.174532786110901
70,1,87445,-0.0494118810789786,0.0511609985964947,0.334799704568596
71,1,87467,-0.047159451299959,0.0514355250640886,0.359839159055378
72,1,89070,-0.0653609987580442,0.0510560504892815,0.201322003336337
73,1,89616,-0.0711682456746136,0.0507579956514373,0.161761415364772
74,1,89679,-0.0555471108846997,0.0508196593334137,0.275128582431832
75,1,89880,-0.0701496465895899,0.0507814084138894,0.168028479624291
76,1,91472,-0.0670548158891509,0.0511721327382642,0.190920098579828
77,1,93789,-0.101705194311611,0.0504785212868777,0.0446812001462987
78,1,94351,-0.0950147332923677,0.0506497172871809,0.06149153305562
79,1,99148,-0.0858785281811065,0.0505617580832992,0.0902968950111396
80,1,101281,0.0431723749555202,0.555230510686917,0.938066385900494
81,1,106011,-0.117561820188965,0.0525384264639751,0.0258682559536716
82,1,106800,-0.0797478997395999,0.0506589155627495,0.116334111641748
83,1,107970,-0.0529428831796948,0.0506074233864474,0.296208253927791
84,1,109000,-0.055701461089833,0.0506885128475229,0.272561854205177
85,1,112549,-0.0379982128114131,0.0506773211662509,0.453870340466812
86,1,112742,-0.0625563950991339,0.0508062748730192,0.219040449657214
87,1,113050,-0.047385426632285,0.050766994251281,0.351256414651136
88,1,113135,-0.0649992060293465,0.0505819669726225,0.19962527247794
89,1,114076,-0.0398141800827247,0.0506558324923929,0.432409834241578
90,1,114628,-0.0293645605298043,0.0508043650985509,0.563637454788651
91,1,116283,-0.0699181066706883,0.050975447060543,0.171058031059161
92,1,126880,-2.6389656095851,0.948648683527886,0.00569589473419829
93,1,127853,-0.0608895396220432,0.0509128971654046,0.232516794334642
94,1,128302,-0.0592878875630614,0.0507219144767897,0.243240264332045
95,1,128704,-0.0558793784924055,0.0507835496751325,0.271932017663194
96,1,128911,-0.0522945567978265,0.0508000030314092,0.303987010328546
97,1,130267,-0.0822297715761117,0.0506633895602835,0.105469026757595
98,1,130271,-0.0834063708396084,0.0507185264473056,0.100964167827679
99,1,130613,-0.0987979538512448,0.0511184545972827,0.0540696269302123
100,1,132012,-0.000232944341760633,0.0512791313149732,0.996378049619158
101,1,133231,-0.0482916087256718,0.0508503387589992,0.342924009211998
102,1,137074,-0.0308250202744886,0.0508163671430842,0.544508767248312
103,1,137304,-0.0398737554787289,0.0508162199507387,0.433175732358302
104,1,139686,-0.033103131177557,0.0508968690729192,0.515859391741865
105,1,149562,-0.014302445552821,0.0510378617040122,0.779463614182577
106,1,150447,-0.0146872635755823,0.0516038058933884,0.776105322725033
107,1,151446,-0.166609967470906,0.103301962464964,0.107671968885699
108,1,154084,-0.0204123535010261,0.0517577723505065,0.693536903403217
109,1,156633,-0.0189219634021397,0.0524692570747512,0.718592114490784
110,1,157269,-0.0034831070980178,0.0508292650259775,0.945406021906601
111,1,160054,-0.0265628654090388,0.0512930449037398,0.604876957903467
112,1,166222,-0.0269187082926772,0.0509128496024226,0.597331064227858
113,1,166416,-0.0222408124427493,0.0508158170836818,0.661889566179889
114,1,167326,-0.020357102868739,0.0511069603267962,0.690632553636528
115,1,168836,-0.0398165559519156,0.0508320400193899,0.433978258357225
116,1,171200,-0.0217496074440633,0.050939235455912,0.669660301010905
117,1,171431,-0.0280509260636018,0.0512487433196808,0.584485162018033
118,1,173339,-0.0357768106633422,0.0508361216743469,0.482041525038832
119,1,173845,-0.0503738558442495,0.0507588425229916,0.321674712245004
120,1,175121,-0.0225624670352819,0.0507146061233722,0.656671259527626
121,1,175281,-0.0357810718866259,0.0507362106180406,0.481127611345007
122,1,175315,-0.0287126534564021,0.0507329459047614,0.571782767335612
123,1,175523,-0.0328369162371683,0.0510136084557489,0.520194867573136
124,1,175541,-0.032336359361873,0.0508060764672587,0.524884969428291
125,1,175653,-0.0298136785354481,0.0509713847151131,0.558981826468263
126,1,175805,-0.0637813431500908,0.053773368958262,0.236375030788968
127,1,175818,-0.0521672578630166,0.0525693019182833,0.32170551767168
128,1,175856,-0.027472977369039,0.0518173346844276,0.596314280076841
129,1,175876,-0.032778194706012,0.0510137154384546,0.520941727731597
130,1,175989,-0.0296264478717876,0.0511648811345036,0.562932335642227
131,1,176001,-0.0381085189733732,0.0514159124109032,0.459076218946376
132,1,176451,-0.0233961425953964,0.0520595368170991,0.653410807977129
133,1,177692,-0.0256467318133803,0.0507375987744643,0.613538725135999
134,1,178191,-0.0216176619254171,0.0507933240676503,0.670658362552994
135,1,178224,-0.0256467318133803,0.0507375987744643,0.613538725135999
136,1,178960,-0.0244804228059914,0.0511447434099349,0.632484091678389
137,1,179139,-0.0385043137678096,0.10137956286505,0.704319673038269
138,1,179139,-0.182888934393083,0.203990795685749,0.370567510717727
139,1,180955,-0.0343206302283907,0.0587258007713677,0.559309960474912
140,1,183802,-0.069659480382762,0.0506267694652497,0.169712018499758
141,1,183954,-0.0671542468941294,0.0510068353753499,0.188835778171361
142,1,184450,-0.0596410082095581,0.0505847188117851,0.239179457167327
143,1,184641,-0.0654748326618647,0.0520426255546948,0.209187091539848
144,1,184718,-0.0471608951646122,0.0509103536111354,0.354896096167743
145,1,185296,-0.0469410010418963,0.05069442935967,0.35509949967372
146,1,185438,-0.0772984716643847,0.0505913434453586,0.127433096932096
147,1,185469,-0.073708666419737,0.050679992217382,0.146725717786324
148,1,185503,-0.089198715292115,0.0504773664285094,0.0780749639000578
149,1,185705,-0.0881967924408345,0.0510514152290406,0.0849333042028059
150,1,185749,-0.0856096786420135,0.0510638895217645,0.0945215273805036
151,1,185806,-0.0793647542971719,0.0511611476056383,0.121733042303462
152,1,185879,-0.0811292096165175,0.051402242900876,0.115387676452831
153,1,185916,-0.0847465436948376,0.0513621550646656,0.0998364358342184
154,1,185941,-0.0867463367726838,0.0515782006111371,0.0934840352489408
155,1,185954,-0.0757390957963095,0.0517789851861927,0.14442880362405
156,1,186055,-0.0850087995367127,0.0506976397429711,0.0944707454839204
157,1,186896,-0.079525252465345,0.0515601685611769,0.123877792276552
158,1,187697,0.0119370974746467,0.105504053913201,0.909981108454529
159,1,189392,0.0540104029799178,0.106020158953377,0.610765506913244
160,1,189416,0.137566219973078,0.102331268025694,0.179707397328907
161,1,190132,-0.0121536825078842,0.0509595985222472,0.811634469844309
162,1,190148,-0.0118022813176558,0.0509752040440891,0.817037348518183
163,1,190165,0.00156192008135586,0.0513707424260554,0.975761354081317
164,1,190169,-0.0149563969736211,0.0513005734222443,0.770806205457958
165,1,190933,0.0202282868934113,0.0508792928680718,0.691184488874373
166,1,192149,0.00324924666193077,0.0513064578675925,0.949539437370063
167,1,192302,-0.0471027835867339,0.0676978932535328,0.487024951558353
168,1,192303,-0.08245515060743,0.0610077074485775,0.177383803737873
169,1,192305,-0.0679847318742146,0.0634585377112229,0.28475513635461
170,1,192315,-0.0334044901174231,0.0720831059614426,0.643351551579353
171,1,192795,-0.0629036872410269,0.0506838815908934,0.215393505171028
172,1,194020,-0.0825116455788831,0.0533212105042662,0.122651976479184
173,1,194187,-0.0497838001794163,0.0507673213028003,0.32744836567993
174,1,194867,-0.00383989048432898,0.0508083467714335,0.939799260970439
175,1,197325,-0.00959766411033028,0.0520460612383547,0.853799979042001
176,1,197392,-0.0242672377941016,0.0527017706934279,0.645467141460462
177,1,198857,-0.0198759907101538,0.243625687434402,0.935023655753835
178,1,206666,-0.0197744003526985,0.0571326601257505,0.729463411589996
179,1,206675,0.0592955595212139,0.0743273686052317,0.425544857395489
180,1,223051,-0.0255573030659646,0.0588646521445619,0.664429788031491
181,1,223059,-0.04686821597867,0.0610899964527674,0.443475717425445
182,2,7366,-0.00586253494108391,0.0736907141600709,0.936635509588897
183,2,8180,-0.127607310661761,0.101230056242372,0.20829732447924
184,2,8187,0.00229199121150891,0.105505896405769,0.98268053591652
185,2,8250,-0.0890563480082545,0.103836881720573,0.391664233730979
186,2,8253,-0.10358606455987,0.103798693222302,0.318986443327585
187,2,8285,-0.0160004760008404,0.0563478335096561,0.776608261541762
188,2,8302,-0.0338330265115989,0.0527204451953827,0.521455938817823
189,2,8306,-0.0338330265115989,0.0527204451953827,0.521455938817823
190,2,8314,-0.0450281586909771,0.0516134186312319,0.383576741636892
191,2,8317,-0.04007054661443,0.0528043470848351,0.448449044029704
192,2,8328,-0.0280312135159292,0.0525898100729746,0.594357856387452
193,2,8331,-0.026881993524949,0.0524925656080486,0.608893922895593
194,2,8498,-0.0218617171118075,0.0515802366064995,0.671941364217674
195,2,8651,-0.0203799866571188,0.0516302730590789,0.693280990697035
196,2,9418,0.173692160201145,0.131012477050303,0.185773811416103
197,2,9812,-0.0056949942397817,0.0519476261919881,0.912765479618195
198,2,9932,0.00050022727284782,0.0517437591277546,0.99229211735691
199,2,10135,0.00888099767010075,0.0515434385756662,0.863299460826177
200,2,11616,-0.00435534060475196,0.0514903730112456,0.932638851501474
201,2,12133,0.00698305233825325,0.051694258006022,0.892622678430861
202,2,12194,-0.0100376823836166,0.051892745641417,0.846732437769739
203,2,12359,0.00864440378223408,0.0517417204020466,0.867411931566713
204,2,13061,-0.000677047828723021,0.0517399454878563,0.989566898283023
205,2,14298,0.0139353418162781,0.0518978815502111,0.788460046814607
206,2,15222,0.00187566990960297,0.0524092170811989,0.97147088748744
207,2,17986,0.0145033035113935,0.0514851082253505,0.778339387809272
208,2,19770,0.0135481043486371,0.0518418844587943,0.793986502576996
209,2,19836,0.00978002144319778,0.0517018374189568,0.850074585142167
210,2,19851,0.0130259384371553,0.051851206109064,0.801792008254456
211,2,21595,0.0121190147796748,0.0516376378639821,0.814582753550041
212,2,22385,-0.00545517548236008,0.0516897157365809,0.916009687658521
213,2,23441,-0.0204379786784477,0.0521812404129614,0.695536236334726
214,2,24209,-0.00678686624457492,0.0517615578587154,0.895756742404339
215,2,24341,-0.00131292306294073,0.0518852064583783,0.979826477390568
216,2,26815,-0.0215371394562007,0.0518103977415245,0.677888377427628
217,2,28209,-0.021313899457449,0.0518281013346149,0.681144541153071
218,2,28695,-0.0534036205553299,0.0540840681922668,0.3241137350492
219,2,35849,0.673382165929006,0.554077302752097,0.225055624381607
220,2,35850,-0.785881115287483,0.67777362103053,0.247034563849874
221,2,41245,-0.0768372597838558,0.0514794774259174,0.136440233604231
222,2,43214,-0.0587476510844117,0.05238568699528,0.262860903641248
223,2,47104,-0.0765344096959356,0.0508530481237001,0.13321540013999
224,2,50915,-0.0763657047652757,0.0513565949604971,0.137915429852612
225,2,55834,-0.0821611550173116,0.0510923317048622,0.10870908165942
226,2,56422,-0.0887005623485627,0.0511534136929839,0.0837892475021023
227,2,57715,-0.0870129913947078,0.0509915886720483,0.0888096770991657
228,2,59046,-0.0711186962121007,0.0513210776432739,0.166695043202546
229,2,59191,-0.0800241459670251,0.0509882504631163,0.117436122696761
230,2,59383,-0.0733553637889838,0.0510314351164112,0.151474722163435
231,2,59477,-0.0824781489867981,0.0517648457416671,0.111982598969362
232,2,59755,-0.0230634826941509,0.11671815065462,0.84347192854653
233,2,60471,-0.0917415620695675,0.0510163596090803,0.0729873300691964
234,2,60478,-0.0861880686654841,0.0511025042944781,0.0925691195241127
235,2,60786,-0.0704527524246937,0.0510861856821411,0.168738311749476
236,2,61035,-0.0915439705228724,0.050987653937075,0.0734428946125561
237,2,61071,-0.0911405230134711,0.0507562934642919,0.0734053716558545
238,2,61675,-0.0881900877996343,0.0509184700804783,0.0841495731756356
239,2,62776,-0.103771729092918,0.0530851716075291,0.0513937600773387
240,2,62939,-0.115338504686962,0.0506754988200165,0.0234432316812893
241,2,63527,-0.114118401445794,0.0508762994965616,0.0255130729933189
242,2,63857,-0.129494111368298,0.0507839373653396,0.0111972324216256
243,2,65527,-0.124535156077297,0.0506486626913475,0.0144193869566765
244,2,67007,-0.126291635142753,0.055836132774693,0.0243158566646238
245,2,67023,-0.327665967614116,0.114984432743546,0.00463352549661988
246,2,67024,-0.293083938252674,0.11567755139829,0.011720849983267
247,2,67976,-0.126865980016228,0.0513744267343037,0.0140050542318812
248,2,69628,-0.142826364091736,0.0521232600979741,0.00645290192862729
249,2,71825,-0.115161647045271,0.101674157172442,0.2581283028568
250,2,72389,-0.0612202967903194,0.051393542497079,0.234373044436566
251,2,72392,-0.0781828097892763,0.0516796376588938,0.131216104766836
252,2,73646,-0.0931090291480901,0.050541561029409,0.0662804936192561
253,2,74564,-0.10939477449016,0.0503486736872745,0.0304643188032057
254,2,74739,-0.10274595633714,0.050555967021639,0.0428693833197254
255,2,79931,-0.0138303770485542,0.0573110916395914,0.809446352396505
256,2,80748,-0.0534760874416301,0.0528086614865563,0.311926411187481
257,2,80873,-0.0470370447810639,0.0509106781947269,0.356162648969762
258,2,81501,-0.0421051381446146,0.0509144077050731,0.408807705005553
259,2,83526,-0.0504814462498812,0.0508136590668053,0.32116528717762
260,2,83845,-0.0726239359666183,0.0507861183289712,0.153602699306235
261,2,84412,-0.0334579980187693,0.128344336944588,0.794484109232357
262,2,84412,-0.0245097372117343,0.0642614021464374,0.703130863858466
263,2,84447,-0.00632502204570531,0.0515821964534312,0.902477594402236
264,2,87391,-0.0397526466414466,0.0506639394149593,0.43319445461399
265,2,87562,-0.0394097515856631,0.0507931309699996,0.438334964843503
266,2,87849,-0.0440372400469737,0.0507775417592801,0.386389690741575
267,2,87878,-0.0344244644089839,0.0510171482163964,0.500268282128588
268,2,88125,-0.0899083340818161,0.0565661670362114,0.112857051586196
269,2,89785,-0.0654790861346542,0.0509366423415125,0.199460090492588
270,2,93441,-0.0750300490003477,0.0524279907825399,0.153284316885754
271,2,93588,-0.0993010558123033,0.0541688512281974,0.0676183128361355
272,2,93721,-0.0890818176379128,0.0506802525180271,0.079661463324371
273,2,93952,-0.0810114120618769,0.0505724788562143,0.110074973216945
274,2,95085,-0.0917758036204841,0.0505915262078176,0.0705181540691119
275,2,103188,-0.116659303928858,0.0516890297019655,0.0246223937626646
276,2,107124,-0.0554056809489679,0.0507665028502823,0.275848888119357
277,2,111645,-0.0766145877941795,0.0507209900304832,0.131807814810594
278,2,111916,-0.0709102083840046,0.0508647578767532,0.164166363837682
279,2,111931,-0.0608254233734956,0.0509798884125618,0.233621378880608
280,2,111999,-0.0636988935744798,0.0507860991036942,0.210577977348861
281,2,114528,-0.070609967662381,0.0510539047291031,0.167524505261935
282,2,116024,-0.0665184690078756,0.051191481282727,0.194652941845711
283,2,119244,-0.0491453237121592,0.0558645162479979,0.379607636645312
284,2,119246,-0.0586093331919135,0.0564361421256359,0.299744855248679
285,2,119247,-0.0466551667177777,0.0568762153210713,0.412602596517923
286,2,120090,-0.0356432405233303,0.0510758825755839,0.485731194017056
287,2,120291,-0.0382117190741887,0.0516555717083619,0.459949121982606
288,2,120726,-0.0104129580009945,0.0513939275377754,0.839556076653229
289,2,121716,-0.0158162339130072,0.0513316407001004,0.758173810851555
290,2,123100,-0.0354193525581789,0.0513747848299922,0.491005221089301
291,2,124677,-0.0656480926472788,0.051219501007803,0.200788713304593
292,2,127636,-0.0102551548358569,0.0649294972414481,0.874592081108515
293,2,127887,-0.094188163153572,0.0514468613479019,0.0679754259270171
294,2,128935,-0.0904751535937058,0.0514166568776982,0.0793338904475243
295,2,129053,-0.098531365276771,0.0515327044280511,0.0566833781762159
296,2,130040,-0.0939842497626342,0.051874390687742,0.0708720552694396
297,2,130976,-0.0933548798407579,0.0514511637587897,0.0704592585332213
298,2,132199,-0.0990842305638429,0.0516616296125121,0.055924368899364
299,2,133355,-0.0941932000892587,0.0520404634847461,0.0711461875687459
300,2,133435,-0.0916066871927004,0.0521670120848595,0.0799509743308849
301,2,133943,-0.0692510410456759,0.0612314148891286,0.258834488229788
302,2,135183,-0.122660872460514,0.052015279010492,0.0189100059379719
303,2,135402,-0.125724546156749,0.0519865684888629,0.0160941609839956
304,2,135898,-0.145132774669395,0.0521241727877185,0.00565226333582774
305,2,135912,-0.142319430715616,0.0521854738209427,0.00670676823327886
306,2,135925,-0.146075439348876,0.0519145390976967,0.00517071163815416
307,2,136002,-0.158466010596596,0.0517716880260523,0.00237607858764766
308,2,136173,-0.139394828257357,0.0523017184103901,0.00804756786480373
309,2,138209,-0.17364298594458,0.0535832511873551,0.0013061382793674
310,2,138318,-0.162459849061432,0.0535260160752489,0.00258253471875638
311,2,138695,-0.154901381760763,0.0526490307101128,0.00347475202869619
312,2,138818,-0.158004928416736,0.0525239285751246,0.00281620965158298
313,2,139728,-0.165484665992593,0.0523619376756105,0.00171173652566379
314,2,140174,-0.16206208227123,0.0523922543278905,0.00213760760182943
315,2,140863,-0.148978651315186,0.0524804369617745,0.00479118317305867
316,2,141152,-0.156523188521595,0.052569572517154,0.00310734664387108
317,2,141292,-0.163800306947342,0.0521187495428478,0.00181486762476055
318,2,141545,-0.16251017000482,0.0523911030793011,0.0020779479027652
319,2,145823,-0.165901117629472,0.0544129656308786,0.002469980540711
320,2,145934,-0.334537779438278,0.0890658075317425,0.000201832466524469
321,2,145980,-0.191282991274422,0.0546936186795226,0.000529903080837784
322,2,146723,-0.157181988356687,0.0523401456514284,0.00286317380124192
323,2,147946,-0.191584376241766,0.0525091265841676,0.000303461170564686
324,2,150394,-0.160185075570132,0.05764190910803,0.00574495058046955
325,2,151274,-0.0669095647050231,0.0912082945024794,0.463685097521218
326,2,151397,-0.142875042700018,0.0530818531298886,0.00744961296071347
327,2,153035,-0.15927348998723,0.0523582072192679,0.0025260484052379
328,2,153228,-0.135693304513093,0.0529366747301613,0.0107815397012294
329,2,153455,-0.16428856162816,0.0531153711527605,0.00213896732980356
330,2,153732,-0.150887511074659,0.0550727502242926,0.00646021435983969
331,2,153815,-0.175527020965864,0.0528037064161856,0.000979914122077476
332,2,154160,-0.164685665315021,0.0523329484929126,0.00179057570898834
333,2,154235,-0.169853523856604,0.0528237809308301,0.00142252503428883
334,2,155527,-0.146290203789799,0.0576442849742713,0.0115842930333106
335,2,159870,-0.188783176840955,0.0512627795523522,0.000266947331712747
336,2,161229,-0.154147332601861,0.0524016532564075,0.00348023594934214
337,2,161451,-0.0371136235262082,0.11355615572784,0.743989738928727
338,2,161451,-0.0862537089610544,0.113844994006702,0.449170997151884
339,2,162696,-0.150396605637743,0.0522016439792597,0.00420549262327489
340,2,163284,-0.135558558466589,0.0516101035275616,0.00900030156967672
341,2,164166,-0.120170380570571,0.0522055034741906,0.0219240031325266
342,2,165270,-0.116696848424124,0.0517823640024144,0.0248342645046046
343,2,165675,-0.118322351977796,0.0526400716901674,0.0252082128489395
344,2,166404,-0.0086965820752587,0.137400162199724,0.949568355725683
345,2,168012,-0.178868734410844,0.0633729887488721,0.00503540342593749
346,2,168062,-0.0900945623575351,0.0523197720268146,0.0859457901203685
347,2,168518,-0.0815850920585712,0.0520574420403046,0.117960899589388
348,2,168980,-0.0875343278737855,0.0520051597049098,0.0932233271296052
349,2,169651,-0.0971289578551267,0.0519818030304119,0.0625179499093115
350,2,169902,0.0839338733823638,0.0872004802794285,0.336437742546433
351,2,169960,-0.054456107487125,0.0812789889947518,0.503302216857478
352,2,170725,-0.0812275122574997,0.052152333178871,0.120246726326103
353,2,171254,-0.0863023498111497,0.0522142516016331,0.099250369783175
354,2,172242,-0.0831689234289459,0.0516068146778747,0.107945328991254
355,2,173254,-0.0642304295806083,0.0512855890510381,0.211250700546742
356,2,173340,-0.0686940949450462,0.0512629634841053,0.181096329675814
357,2,173385,-0.064092237593546,0.05132727997554,0.212603279875888
358,2,173973,-0.0602374686638274,0.051203584481674,0.240215522986801
359,2,174714,0.0925052282306914,0.1314541570305,0.482079083183429
360,2,177341,-0.0756046523958398,0.0509704572761166,0.138886077717537
361,2,180314,-0.0815324561249114,0.0509617828046643,0.110521007609265
362,2,180339,-0.079792529321289,0.0510992462753933,0.119296981420319
363,2,182758,-0.0910190265619425,0.0508613461286618,0.0743830592252056
364,2,183619,-0.0633427006910866,0.0511818112922,0.21668631107116
365,2,183913,-0.0376828704119828,0.0525535954438914,0.473825457162612
366,2,184146,-0.0514032766963365,0.0528738541684715,0.33162318452752
367,2,187176,-0.0728502329989208,0.0514260113429543,0.157480941832836
368,2,191066,-0.0301776241730138,0.0519326724036005,0.561549745320918
369,2,191124,-0.064854869460687,0.0655549602441709,0.323183965239598
370,2,191128,0.0560554904816075,0.0603565646625926,0.353659028720155
371,2,191599,-0.042890310663726,0.0511867068441036,0.402643211854368
372,2,191762,-0.0336648630423657,0.0532355602622589,0.527550927786997
373,2,191763,-0.0155494840002818,0.0514338564725331,0.76258617624595
374,2,191959,-0.0287880220943304,0.0512921209095444,0.574978994036487
375,2,192390,-0.0417311755353816,0.0526842260394485,0.428834337095286
376,2,195759,-0.0483882431086967,0.0516914993000082,0.349863343314344
377,2,196912,-0.024652495912738,0.0509015737958528,0.628461283766185
378,2,197598,0.0291383469800746,0.166281740162827,0.860995613041971
379,2,198110,-0.038204184173952,0.0511832472570607,0.455910730331009
380,2,198283,-0.0469905832154489,0.0527755517000675,0.373865380102704
381,2,198805,-0.030182500015074,0.0514191682675291,0.557586134889443
382,2,198891,-0.0332693876050676,0.0510128146525024,0.514711384679697
383,2,199248,-0.0327441915812341,0.0511304174948163,0.522324593334534
384,2,201782,-0.017432682875163,0.0510888171037086,0.733138672244436
385,2,203285,-0.0224438292678386,0.0508851191522885,0.659433335037152
386,2,203783,-0.018087963885675,0.0507804136378222,0.721903870077265
387,2,204179,-0.0170384496624532,0.0509043580343919,0.738038916248385
388,2,205406,0.0109235983505501,0.0514322401620024,0.831926816090482
389,2,205834,-0.00459183694102577,0.0511885906019771,0.928573068995984
390,2,205965,-0.0218415223868846,0.0559216549137969,0.696348034323645
391,2,207192,-0.0101189990456853,0.0511384714575663,0.843257159750812
392,2,207561,-0.009707257601689,0.0509126356273443,0.848897667971329
393,2,208682,-0.0153292666663628,0.0508230544886176,0.763119112359683
394,2,210102,-0.00996809466586651,0.0509581123558642,0.845025243404999
395,2,212519,-0.017217453672691,0.108459399663414,0.873960080608903
396,2,214801,-0.0307256260639488,0.0509322011706606,0.54671966723782
397,2,215016,-0.0174356150298918,0.0509209177429599,0.73224934375831
398,2,218876,-0.0146024099153168,0.0514500344576675,0.776716787931218
399,2,227511,-0.0386911457727297,0.0517791670558597,0.455419857897174
400,2,230378,-0.0395040539937979,0.0511238463995945,0.440209392968006
401,2,231943,-0.0518294929565342,0.0512395592392597,0.312463664355507
402,2,232156,-0.0380537605797241,0.0512527253472169,0.458294620911448
403,2,232789,-0.0544797448827997,0.0510287831526028,0.28641804241135
404,2,238524,-0.0388656643334049,0.0511412102777934,0.447781183845269
405,2,241518,-0.0307013326751937,0.0516015036384439,0.552244892401133
406,2,250396,-0.0842747025431492,0.0510788581179617,0.0998540951205522
407,2,250466,-0.0799798432199821,0.0510802458929205,0.11829878454892
408,2,252305,-0.0864147740455169,0.0511869605006735,0.0922524790862155
409,2,254571,-0.0822840067988158,0.0519306734948422,0.113976036821149
410,2,254742,-0.0785031241018652,0.0519000403441064,0.131280323654655
411,2,254908,-0.0856450840979104,0.05226728099312,0.102187865607249
