SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
62,1,81999,0.00348542181239997,0.0498153427039099,0.944259676304209
63,1,82431,-0.00651196413691618,0.0500503023311315,0.896554782805176
64,1,83284,-0.0127425981026706,0.0496826563270956,0.797729781094029
65,1,83613,0.0072787631739699,0.0496802995965989,0.883600802291165
66,1,84112,0.00204223322873168,0.0496871664214022,0.967237956437464
67,1,84701,-0.0347358196832738,0.0531743239413331,0.514024090342794
68,1,84858,0.00960390111930302,0.0498248961042853,0.847263214653256
69,1,85751,-0.0103276967858785,0.0500293025079428,0.836571743556222
70,1,87445,-0.00158286632691898,0.0501380162735321,0.97483266443007
71,1,87467,-0.000443778457786564,0.0504005566977501,0.992979666504503
72,1,89070,0.00522008276482705,0.0500843502536986,0.917049330962194
73,1,89616,-0.00636059515974768,0.0498145377686404,0.89847055627913
74,1,89679,0.00360205754539353,0.0498216275224238,0.942404847527402
75,1,89880,-0.0018193776244454,0.0498345260650253,0.970897636263914
76,1,91472,-0.0163010382993053,0.0501970342021431,0.745569413981209
77,1,93789,-0.0338392301496932,0.0496546315173373,0.496007122074299
78,1,94351,-0.0377463514969597,0.0497775273073383,0.448776740893302
79,1,99148,-0.0385388780945982,0.0496449275254001,0.438097387047377
80,1,101281,0.600796200784468,0.542474742074486,0.268827571810075
81,1,106011,-0.0761758402252213,0.051624506327567,0.140949362673359
82,1,106800,-0.043917287882036,0.0496993693816281,0.377481816171607
83,1,107970,-0.0222912207472332,0.0495927134168146,0.653357102792322
84,1,109000,-0.0358119613614279,0.0496577592763049,0.471278873420092
85,1,112549,0.0182608967759244,0.0496285570880714,0.713130007909395
86,1,112742,0.0115244303738466,0.0498276880491052,0.817226877540033
87,1,113050,-0.0147031921882107,0.049741476887989,0.767715333023019
88,1,113135,-0.0175425138614191,0.0496121374074754,0.72385486241228
89,1,114076,-0.00677228093923862,0.04961961342681,0.89151651411419
90,1,114628,0.0047748580766967,0.0497458056603133,0.923586842690969
91,1,116283,0.00433910475115429,0.0500226063984578,0.930925076550438
92,1,126880,-2.99253711941749,0.924963838480628,0.00132999412566826
93,1,127853,-0.0125535673509833,0.0499255312202982,0.801615740684669
94,1,128302,-0.0224852022617722,0.0497238133306081,0.651401297541535
95,1,128704,-0.00274056500323849,0.0497875103364146,0.956133569887861
96,1,128911,-0.00119157687706384,0.049793193944117,0.980921553732305
97,1,130267,-0.0916730789019638,0.0495298797741693,0.0650242972970684
98,1,130271,-0.0942730139356145,0.0495754246203875,0.0580363914093581
99,1,130613,-0.124052691506495,0.0498590649305451,0.0133046061498029
100,1,132012,-0.0513017735556293,0.0501132597998522,0.306670197826329
101,1,133231,-0.0624108911963975,0.049720623519346,0.210225057090115
102,1,137074,-0.0678070421553863,0.0496295443362874,0.172725922008924
103,1,137304,-0.0806257063528009,0.049592571786603,0.104892734948451
104,1,139686,-0.0677768629913148,0.0497125908022018,0.173633498155779
105,1,149562,-0.0412157243084563,0.049908826517077,0.409463782332945
106,1,150447,-0.047349191600236,0.0504482424115822,0.348593456262531
107,1,151446,-0.26341571652052,0.100501672466286,0.00914606643439601
108,1,154084,-0.0351156325720048,0.0506327192924925,0.488429095494487
109,1,156633,-0.0468687014884413,0.0513012287514179,0.361551670241579
110,1,157269,-0.0230988121559158,0.0497324386517304,0.642603332303303
111,1,160054,-0.06019208553051,0.0501179843907632,0.230553446783342
112,1,166222,-0.0563865807544519,0.049758408887515,0.257896367654303
113,1,166416,-0.04861529756804,0.0496802941204609,0.328466103334603
114,1,167326,-0.0517263048706886,0.0499545177211247,0.301159216844535
115,1,168836,-0.00514380234981848,0.0497924816772539,0.91777972919163
116,1,171200,-0.0461489017628547,0.049807274485735,0.354793551478944
117,1,171431,-0.0318234164600038,0.0501505357901092,0.526127853213238
118,1,173339,-0.066728067048634,0.0496620713286873,0.179927081297718
119,1,173845,-0.0699740221504871,0.0496080257917424,0.159261374334449
120,1,175121,-0.0684872715241385,0.0495150009600312,0.167489361923732
121,1,175281,-0.0698931982471894,0.0495517547094605,0.159270010426618
122,1,175315,-0.0662712911740064,0.0495501680879032,0.181934136785701
123,1,175523,-0.0726819210185964,0.0498070095483501,0.145379824335056
124,1,175541,-0.068272981623109,0.0496202515779663,0.169721924667091
125,1,175653,-0.0616798132760538,0.0498024811845176,0.21635784239041
126,1,175805,-0.101481981607967,0.052456155966696,0.0538374353413912
127,1,175818,-0.0735776682470011,0.0513729681182918,0.152964218334936
128,1,175856,-0.0594223847647108,0.0506358507370154,0.241376934840891
129,1,175876,-0.0564418681142557,0.0498666085232193,0.258462865718147
130,1,175989,-0.0687446116598127,0.0499657609641304,0.169745204491074
131,1,176001,-0.0691865507478174,0.0502257899613295,0.169227214803753
132,1,176451,-0.0601616462863572,0.0508652701405363,0.237698417970582
133,1,177692,-0.0400113011657303,0.0496298863179511,0.420673951670893
134,1,178191,-0.0388044268798543,0.0496819672643722,0.435292707093465
135,1,178224,-0.0400113011657303,0.0496298863179511,0.420673951670893
136,1,178960,-0.0488379219115005,0.0500047901291549,0.329403918301409
137,1,179139,-0.108963225926514,0.0990722429962587,0.272153035792361
138,1,179139,-0.126147853583831,0.199762977752814,0.528130424373866
139,1,180955,-0.0845725111951909,0.0573270970802539,0.141033362808021
140,1,183802,-0.0639941630905828,0.0495649167350892,0.19750757686698
141,1,183954,-0.0606985844051358,0.0499391182224237,0.225006138465869
142,1,184450,-0.0577664934806893,0.0495099710478825,0.244092949130968
143,1,184641,-0.068350565126202,0.0509191085773211,0.180349634512113
144,1,184718,-0.0602513237956562,0.0497840122217596,0.226991023436548
145,1,185296,-0.0520304881903908,0.049598303534743,0.294878468181426
146,1,185438,-0.07444584558313,0.0495196278543695,0.133640234874358
147,1,185469,-0.0721941208315985,0.0496009819337658,0.14642021830317
148,1,185503,-0.0682928272749887,0.0494876121053824,0.16846050350031
149,1,185705,-0.0806440096832894,0.0499915786166491,0.107605086733921
150,1,185749,-0.0702823158522881,0.0500358682275808,0.161008050434614
151,1,185806,-0.0776316184937616,0.0500723119442046,0.121943952721813
152,1,185879,-0.081125852036804,0.0503002923436292,0.107674912193381
153,1,185916,-0.0642179679235285,0.0503464314248966,0.202963378734778
154,1,185941,-0.0606092929327523,0.0505793726752622,0.231603900819088
155,1,185954,-0.0678326892655284,0.0507017739058612,0.181798078423406
156,1,186055,-0.084162377730466,0.0496138766927604,0.0907016745547796
157,1,186896,-0.0878786423973635,0.0504158972646604,0.0821913935047707
158,1,187697,-0.0512324324203739,0.10322413232326,0.619975982215569
159,1,189392,-0.0837620977153133,0.103705743077676,0.419812948566536
160,1,189416,-0.00883042027394865,0.100407963377554,0.929969927290154
161,1,190132,0.00206929012412793,0.0498787573613007,0.966931588722668
162,1,190148,0.000562384613775058,0.0498939131728066,0.991013116139806
163,1,190165,0.0127504638368802,0.0502727385582422,0.799932311438122
164,1,190169,0.0041032595138239,0.0502141471862885,0.934919496064468
165,1,190933,-0.048033815514675,0.0497417550157776,0.334873495538886
166,1,192149,-0.129593938158521,0.0497386322205365,0.00956230425177971
167,1,192302,0.083592152218289,0.0661528304329027,0.207199703623833
168,1,192303,0.0383158470184393,0.0598286276196652,0.522310754547633
169,1,192305,0.062902425211611,0.0621184748717832,0.311935155194544
170,1,192315,0.100294168595732,0.0703680005073387,0.15495959738631
171,1,192795,-0.131611681003534,0.0492171175829173,0.00784131393453808
172,1,194020,-0.119129346380204,0.0519775975488622,0.02249741512548
173,1,194187,-0.0758532767153453,0.0495902374183152,0.12701111055714
174,1,194867,-0.0640401479156844,0.0496102765314173,0.197595410544632
175,1,197325,-0.0388175332489232,0.0508987357363709,0.446186009038386
176,1,197392,-0.0631329537350228,0.0514859007940949,0.220933879312795
177,1,198857,-0.447227853949161,0.237250941250683,0.0602454193356532
178,1,206666,-0.0711053404604391,0.0557978095959723,0.203381470014644
179,1,206675,-0.0822812919602613,0.0726789417053751,0.258352380137436
180,1,223051,-0.0553770891931353,0.0575516013974709,0.336599611552534
181,1,223059,-0.0859100918533575,0.0596644898344359,0.150785757568652
182,2,7366,0.120393007707038,0.0718375399477601,0.0946419185609057
183,2,8180,-0.120929215083242,0.0990891723965394,0.223124880207211
184,2,8187,-0.0752639598176152,0.103182410686279,0.466224671474499
185,2,8250,-0.0858396597436197,0.101629771259416,0.398888938823129
186,2,8253,-0.093040407126912,0.10161181763081,0.360477909071882
187,2,8285,-0.00954136321030538,0.0551523608013804,0.86275051152932
188,2,8302,-0.0351198554233284,0.0515944663283607,0.496513672234748
189,2,8306,-0.0351198554233284,0.0515944663283607,0.496513672234748
190,2,8314,-0.0236993681845304,0.0505534572305309,0.639503284129011
191,2,8317,-0.0312339050000743,0.051695755080372,0.546107399523631
192,2,8328,-0.032255836106269,0.0514624510574893,0.531206034916699
193,2,8331,-0.0296004265765518,0.0513701241683086,0.564834560930913
194,2,8498,-0.0287727041374084,0.0504719035575244,0.568990359463593
195,2,8651,-0.0344351431711287,0.0505091681397938,0.495837611909423
196,2,9418,0.136686357002927,0.128336507627143,0.287575761218053
197,2,9812,-0.0240004107150611,0.0508266727197803,0.637075028468271
198,2,9932,-0.040948944750014,0.0505954152170049,0.418864204190657
199,2,10135,-0.0502426848294171,0.0503774694363038,0.319290171833317
200,2,11616,-0.042346713216788,0.0503444205128613,0.400838847983339
201,2,12133,-0.0545411538248151,0.0505118423431383,0.280981966478198
202,2,12194,-0.0521654023665505,0.0507148911831848,0.304371348040236
203,2,12359,-0.0505145709059336,0.0505709160913892,0.318534227439873
204,2,13061,-0.0479649715554593,0.050574216516659,0.343570801503492
205,2,14298,-0.0545551603842336,0.0507153020530422,0.282789849315015
206,2,15222,-0.0351532545218129,0.0512595800000417,0.49329633367291
207,2,17986,-0.0624719480945536,0.0502850351070429,0.214929686592015
208,2,19770,-0.0458104162141839,0.0506846609495087,0.366700897856803
209,2,19836,-0.0454088452660903,0.0505461163672888,0.36960350790171
210,2,19851,-0.0481324362400775,0.0506873270968117,0.342967703614599
211,2,21595,-0.0467258314887908,0.0504811867788612,0.355281655760228
212,2,22385,-0.0266237174084889,0.0505703851403569,0.59889332842806
213,2,23441,-0.0498635053840464,0.0510126039591778,0.329003826220059
214,2,24209,-0.0621677543346082,0.0505528108152578,0.219606493324442
215,2,24341,-0.0793604089592965,0.0506048348386011,0.117721605189643
216,2,26815,-0.0631606773972992,0.0506084303462093,0.212848432423647
217,2,28209,-0.0556614834928452,0.0506504593994627,0.272546035886788
218,2,28695,-0.0654728620928335,0.0528911991290152,0.216583909766325
219,2,35849,0.374802981191861,0.543050118886463,0.490533757976509
220,2,35850,-1.10950166845066,0.661979674196228,0.0946165783358292
221,2,41245,-0.0929955062228747,0.0502994648605339,0.0653173593276137
222,2,43214,-0.0529806911157458,0.0512843761537898,0.302275272420986
223,2,47104,-0.124320867325819,0.0494896081356865,0.0124483621022196
224,2,50915,-0.0855125936763286,0.0502147354340503,0.0894598587076663
225,2,55834,-0.0634942798775864,0.0500736835977775,0.205627583181105
226,2,56422,-0.0719094645328594,0.0501314287610624,0.152338062987084
227,2,57715,-0.0703551160682029,0.0499714771835647,0.160039084122305
228,2,59046,-0.0687673604876406,0.0502319132350442,0.171870525060919
229,2,59191,-0.0671523596652603,0.0499489965829293,0.179676349995325
230,2,59383,-0.0783554711088043,0.0499172200614372,0.117378907568143
231,2,59477,-0.0614924945476711,0.0507393689205797,0.226350270134417
232,2,59755,-0.102124383917371,0.114110594481853,0.371418450561475
233,2,60471,-0.0754351161035308,0.0499976450414831,0.132251189503563
234,2,60478,-0.0793910940662372,0.0500377312711899,0.113493021247498
235,2,60786,-0.0576376284851055,0.050039316766441,0.250163526744624
236,2,61035,-0.0755783334811482,0.0499679917954007,0.131292562858522
237,2,61071,-0.0679205039133461,0.0497711276751541,0.173230214328992
238,2,61675,-0.0688897440744886,0.0499114066533097,0.168386052316026
239,2,62776,-0.103109053889055,0.0519465599747256,0.0479285860752369
240,2,62939,-0.0911258920897118,0.0497234122255133,0.0676959510556444
241,2,63527,-0.089240675191954,0.0499214791513376,0.0746949311001784
242,2,63857,-0.0941770653893489,0.0499075067736598,0.0599763341130962
243,2,65527,-0.0741314742368552,0.0498372875422038,0.137783386826919
244,2,67007,-0.0436851958148049,0.0549930264473325,0.427509700852505
245,2,67023,-0.232460304340965,0.113149458840118,0.04066760506429
246,2,67024,-0.267413415230282,0.113349878997648,0.0188591496465516
247,2,67976,-0.0581976896982871,0.0506186167806265,0.25103386083396
248,2,69628,-0.0670547923245304,0.0514297577580326,0.193146913696366
249,2,71825,-0.229571949471461,0.0989389015497619,0.0208919740336115
250,2,72389,-0.0877425180516586,0.0501837342637298,0.0812596697729573
251,2,72392,-0.0202149066691144,0.0507318662619809,0.69052786800735
252,2,73646,-0.0794340054980544,0.049522797252758,0.109610844933934
253,2,74564,-0.0595775909336571,0.0495038906455613,0.229592021489365
254,2,74739,-0.0556734143519561,0.0496801600948173,0.263204320335153
255,2,79931,-0.000376094672365213,0.0560957776472733,0.994654402766863
256,2,80748,-0.0373580838008767,0.0517213733321378,0.470591408990884
257,2,80873,-0.0100001444777453,0.0498843511901266,0.841231149843013
258,2,81501,-0.0203944817622302,0.0498670660899245,0.682804573005398
259,2,83526,-0.0171143232976421,0.049793172027857,0.731270346239707
260,2,83845,-0.0279493895764228,0.0498266318749418,0.575199259523222
261,2,84412,0.099915083652971,0.125511850497803,0.426531614660749
262,2,84412,-0.00132036811110359,0.0629064378274182,0.983265973834373
263,2,84447,-0.00193005592247344,0.0504851766433698,0.96952579244677
264,2,87391,-0.0120940927357704,0.0496245414853341,0.807595507158364
265,2,87562,-0.00710378621746338,0.049752871065336,0.886544263914244
266,2,87849,-0.00216751464772028,0.0497494617753035,0.96527291157895
267,2,87878,-0.00710714031747624,0.0499619441349652,0.886962843200907
268,2,88125,-0.0426442069556476,0.0555134573466611,0.442895118150155
269,2,89785,-0.0191663184520883,0.0499585309739366,0.701472869152206
270,2,93441,-0.0164896301874972,0.0514531498138144,0.748795222509088
271,2,93588,-0.0271196691801255,0.0532479957143995,0.610854059493231
272,2,93721,-0.0340823584578204,0.0497850155864035,0.4940514608222
273,2,93952,-0.0432122542381742,0.0496222828630594,0.384442305117413
274,2,95085,-0.0586048971153482,0.0496469938226433,0.238623264167676
275,2,103188,-0.0753093135220624,0.0507945497328069,0.139066024607328
276,2,107124,-0.0912834104420637,0.0495319185154619,0.0661788302560487
277,2,111645,-0.0824102807680751,0.0496079678899178,0.0975549477050289
278,2,111916,-0.0761334490358316,0.0497541523846228,0.1268646072557
279,2,111931,-0.0707695230940865,0.0498531288694187,0.156618187210844
280,2,111999,-0.0680076827060564,0.0496840082173023,0.171930861234373
281,2,114528,-0.0701147073669414,0.0499631822863746,0.161398211852666
282,2,116024,-0.0920186135777629,0.0499821040419088,0.0664559848951863
283,2,119244,-0.0192740838075813,0.0547256591745777,0.72490246390148
284,2,119246,-0.0018340973951555,0.0553190566064769,0.97356980720027
285,2,119247,-0.00920144880221607,0.0557164117512282,0.868922099421494
286,2,120090,-0.0255363778920832,0.0500046713802442,0.609894463942922
287,2,120291,-0.00899811376304838,0.050592923119251,0.858940273438137
288,2,120726,-0.00344107540724858,0.0503025358576593,0.945499909206799
289,2,121716,-0.0235661629148242,0.0502300807209033,0.639241802143004
290,2,123100,-0.0236746125109852,0.050299268956693,0.63816347896268
291,2,124677,-0.0292045693644013,0.0502216896515844,0.561265844505133
292,2,127636,0.0525091050784758,0.0634881545231086,0.408756492261004
293,2,127887,-0.0696605092976261,0.0504541885686252,0.16825445781353
294,2,128935,-0.0613334462358854,0.0504368771854424,0.224780827604399
295,2,129053,-0.0624111850561802,0.0505873150673393,0.21812361955255
296,2,130040,-0.0843767643299225,0.0508075947142187,0.0976592843326862
297,2,130976,-0.0766032127547014,0.0504256727359756,0.129624589016565
298,2,132199,-0.0872692557099348,0.0506120190749892,0.0855328737068404
299,2,133355,-0.069596169275719,0.051034262936222,0.173526389907991
300,2,133435,-0.0675430798641392,0.0511529219384141,0.187552004972409
301,2,133943,9.37189896396129e-05,0.0600365054501149,0.998755357851975
302,2,135183,-0.0978220886021077,0.0510426350884885,0.0561114989803291
303,2,135402,-0.100585181045654,0.0510196268243356,0.0494473179724195
304,2,135898,-0.0965252681974071,0.0513152678965461,0.0607914939098683
305,2,135912,-0.0928528465386864,0.0513727303678375,0.071545722515563
306,2,135925,-0.0898652160328015,0.051152975018845,0.079819985535649
307,2,136002,-0.0945070446435838,0.05109064483507,0.0651792128652217
308,2,136173,-0.0901600705167676,0.0514776872816344,0.0807386463736038
309,2,138209,-0.0910902194458263,0.0529957184582668,0.0865234647535884
310,2,138318,-0.0920238902450299,0.0528392874039359,0.0824529225891352
311,2,138695,-0.0813962431656079,0.0519760539060368,0.118236739624952
312,2,138818,-0.0829765756904368,0.0518729823421615,0.110579576166425
313,2,139728,-0.0774527030092793,0.0518035477888928,0.135775618341107
314,2,140174,-0.0635971441892222,0.0518569560756635,0.220867255813717
315,2,140863,-0.0658363804130166,0.0518279708530486,0.20481915563911
316,2,141152,-0.0555265425760385,0.0520087184187976,0.286412916419397
317,2,141292,-0.0598091006759678,0.0516200045280598,0.247385401234585
318,2,141545,-0.0702769712168081,0.0518352166844574,0.176036976636046
319,2,145823,-0.0468526315381192,0.0538937083076389,0.385245055993366
320,2,145934,-0.114468596530818,0.0886857685171413,0.197645100642669
321,2,145980,-0.054210374607168,0.0543723977003424,0.319437683343985
322,2,146723,-0.0455270285222371,0.051819637515457,0.380233660007091
323,2,147946,-0.0266924181715955,0.0523321851242182,0.610330010719158
324,2,150394,-0.00190317648347404,0.0570286032638955,0.973396548802617
325,2,151274,-0.0834495520293927,0.0892243505473806,0.350284527246485
326,2,151397,-0.0306120493369164,0.0524570469478362,0.559886286489275
327,2,153035,0.0151155526210665,0.051904784499771,0.771056444607183
328,2,153228,-0.00592985135926161,0.0522888591021803,0.909773438676788
329,2,153455,-0.0143397785442123,0.0526789495117006,0.785619092666644
330,2,153732,0.0217324298798207,0.0544582488872703,0.690085958285097
331,2,153815,-0.00775040331698107,0.0524807228914377,0.882678877367398
332,2,154160,0.0218136725981157,0.0519194632146968,0.674635576310682
333,2,154235,0.00282422898769763,0.0524508124480964,0.957088888700964
334,2,155527,0.0297282183290202,0.0569076021670438,0.601723360401462
335,2,159870,0.0213302357162881,0.0511136730495407,0.676705518906446
336,2,161229,0.0272663114126392,0.0518907295224064,0.599595911792942
337,2,161451,0.283856337459542,0.110124261389091,0.0103539053863854
338,2,161451,-0.105901712739652,0.11136967268872,0.342304413025294
339,2,162696,0.0682299451791311,0.0515599264555642,0.186587610660432
340,2,163284,0.0322561719288579,0.0509738214468215,0.52727475195076
341,2,164166,0.0472896806658105,0.0514147136466121,0.35832135998724
342,2,165270,0.00103270382803822,0.0510433565945881,0.983869815398724
343,2,165675,0.00127052901534785,0.0518869048217853,0.980478382916226
344,2,166404,0.0494442355247973,0.134450441229314,0.713279576750503
345,2,168012,0.0128959222207969,0.062716223562363,0.837203637182542
346,2,168062,0.00966314542952418,0.0514181306253167,0.851037432175734
347,2,168518,0.00997468064663187,0.0511235230726193,0.845419542109867
348,2,168980,0.0180075544392349,0.051093018582799,0.724713782929275
349,2,169651,0.0148154943617054,0.051120198113003,0.772126520744493
350,2,169902,0.151567448066483,0.0850746118381095,0.0756769548319134
351,2,169960,0.0263084440427956,0.0795871111192025,0.741171753725796
352,2,170725,-0.00866691650801044,0.051215210419488,0.865716250079295
353,2,171254,-0.010412943646489,0.0512971778255898,0.839257828923522
354,2,172242,0.00242066428172194,0.0506936046788237,0.96194178707104
355,2,173254,0.000563675535591002,0.0503052957350127,0.991066145934173
356,2,173340,0.00878381868577716,0.0502970440825691,0.861463526342255
357,2,173385,0.00443474070572203,0.0503449866745454,0.929857449116348
358,2,173973,-0.00148226340293478,0.0502117342005764,0.976466344026942
359,2,174714,-0.00967068213595254,0.128745175299967,0.940165835155415
360,2,177341,-0.0337926413069896,0.0500083770581561,0.499648416820905
361,2,180314,-0.0182653727384315,0.050048059605773,0.715362310249124
362,2,180339,-0.0224231391077063,0.0501697727137759,0.655188717992776
363,2,182758,0.00595801716024058,0.0500029863679075,0.905221741375937
364,2,183619,0.00165682401636658,0.0502008231628109,0.973690113781632
365,2,183913,0.0138982318926361,0.0514670555189769,0.787286260644259
366,2,184146,0.0300032765618642,0.051792987636487,0.562761476037852
367,2,187176,-0.0162371842370018,0.0504668075273471,0.747840202036107
368,2,191066,-0.00740331078474854,0.0508499988904018,0.884327237738004
369,2,191124,-0.0421900893073337,0.0642091734089327,0.511562390884326
370,2,191128,0.0552489129413463,0.0590707801796662,0.350272985948848
371,2,191599,-0.00416723893535331,0.0501464405855427,0.93381802323012
372,2,191762,-0.017839882735575,0.0521232319398708,0.732356248375306
373,2,191763,-0.0158489162030652,0.0503384725222128,0.753063857872526
374,2,191959,-0.0110235597883948,0.0502192715258928,0.826380789135925
375,2,192390,-0.011117687896353,0.051605188572915,0.82955073025481
376,2,195759,0.00490620428708027,0.0506532632389359,0.922893652183265
377,2,196912,0.0167232700199139,0.049826670621391,0.737350122444323
378,2,197598,0.0629466922644921,0.162714819213494,0.699098248284417
379,2,198110,-0.00288755331483537,0.0501330294270078,0.954101573712095
380,2,198283,0.0151637743615717,0.0517038294321946,0.769479365694149
381,2,198805,0.0133586713145718,0.05034418198995,0.79089714581899
382,2,198891,0.0131336537657407,0.0499521230676337,0.792761901967187
383,2,199248,-0.00433078240222784,0.0500705743828557,0.931123112068439
384,2,201782,0.00737132955747666,0.0500080353473687,0.882898168116651
385,2,203285,0.0249648382882255,0.0497979640301091,0.616456677863649
386,2,203783,0.016385944211973,0.0497007696038769,0.741828277216522
387,2,204179,0.0204107667613969,0.0498168579091442,0.682262762522748
388,2,205406,0.0276559594334032,0.0503191326641894,0.582933605510931
389,2,205834,0.0372447029353327,0.0500603157333067,0.457373494793163
390,2,205965,0.0650079730035311,0.0546336640045359,0.234889842529184
391,2,207192,0.0221531174875447,0.0500388120435372,0.658240377222988
392,2,207561,0.0165322488000738,0.0498236938766819,0.740225878790738
393,2,208682,0.0526648664503344,0.0496685992514288,0.289721628926356
394,2,210102,0.0396634309612197,0.0498314123729704,0.426594642718903
395,2,212519,0.0184729236777557,0.106149943528267,0.86194424130627
396,2,214801,0.0146840183496725,0.0498676116568234,0.768579484423648
397,2,215016,0.0163877403184931,0.0498376468276084,0.742484833156547
398,2,218876,0.082459386707183,0.0501689951530309,0.101142468262177
399,2,227511,0.0592209608763341,0.050619005203663,0.242816296385138
400,2,230378,0.0310703975763816,0.0500505987374217,0.535145157052857
401,2,231943,0.0300500757978689,0.0501960125005574,0.549787159346405
402,2,232156,0.0438249066955324,0.050146680507751,0.382748157379959
403,2,232789,0.0304150694392697,0.0499969386477586,0.543354122639656
404,2,238524,0.0402353239413213,0.0500477401303216,0.421973324630756
405,2,241518,0.0407044325447278,0.0504819513636431,0.420603222827467
406,2,250396,0.0373572413624508,0.0501445611309764,0.456772933349263
407,2,250466,0.0459959693901755,0.0501064736134262,0.359264161937096
408,2,252305,0.0456054843518764,0.0502406136413168,0.364634136111139
409,2,254571,0.060394277675142,0.0509042953860383,0.236251238323598
410,2,254742,0.052448183451639,0.0508831120205016,0.303359944130226
411,2,254908,0.0468395138625526,0.0512883324467919,0.361729836982305
412,2,255033,0.13664018867463,0.0597429929685628,0.0227792807042685
413,2,255862,0.0919236896298165,0.050804528689955,0.0712455754228809
414,2,255975,0.0706217814776986,0.0507161985057298,0.164650664136615
