SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
43,1,60165,0.14379427530866,0.0732530181739401,0.0504332683581997
44,1,62308,0.112899029238592,0.0733249331477886,0.124527294633598
45,1,62869,0.0586072890163082,0.0734953340144112,0.425738151033609
46,1,65431,0.0825504936517457,0.0767019183522276,0.282550148722931
47,1,65451,0.0880161102760659,0.0755932881626853,0.245073510510146
48,1,65719,0.125367642660257,0.0786986452745732,0.112053189186918
49,1,66841,0.109541217854718,0.0733648687729093,0.136303769200123
50,1,66948,0.13222334849122,0.0737126545843572,0.0737060620270037
51,1,68621,0.128248643484271,0.0735310883240204,0.0820048010881828
52,1,69417,0.100662168365,0.0734566139808403,0.171444682072621
53,1,69820,-0.328468735467489,0.287670763410882,0.254302052885879
54,1,69821,0.0867489555082912,0.178758251900283,0.627774210852381
55,1,70906,0.130983435649572,0.118107345645378,0.268176433403906
56,1,74327,0.0994805085877857,0.0738671506229621,0.178925097550426
57,1,74572,0.104101107708757,0.0736513926261185,0.158410452775824
58,1,75211,0.122988699924044,0.0734336865797224,0.0948538537559206
59,1,76030,0.083549917172353,0.073590636418331,0.25700586941926
60,1,80108,0.0114999920963962,0.0737048992409749,0.876100523451378
61,1,81262,0.0474438347873482,0.0736362909751846,0.519799589108777
62,1,81999,0.031073198302644,0.0738409927917152,0.674148222568424
63,1,82431,0.0248487933557077,0.0741973566301067,0.737898433517203
64,1,83284,0.0156499622064683,0.0736644253220655,0.831879080854139
65,1,83613,0.0272622357978009,0.0736467237047841,0.711473499504338
66,1,84112,0.0458109775582252,0.0736287730048001,0.534219576604684
67,1,84701,-0.0342484985888853,0.0788657869731698,0.664362731971679
68,1,84858,0.000953085565654266,0.0738770340774655,0.989714086977913
69,1,85751,-0.0038443280086483,0.0741804232695853,0.958698226395639
70,1,87445,-0.0265057818225413,0.0743241305506673,0.721586245972999
71,1,87467,-0.0182661375837768,0.0747203540304485,0.807016610241124
72,1,89070,-0.0102450899134327,0.0742569856128829,0.890344350649619
73,1,89616,0.00944972926345893,0.0738577991859154,0.898265428934183
74,1,89679,-0.001977601482892,0.0738687897071463,0.978656862590174
75,1,89880,0.0179008350898121,0.0738814382609227,0.808695103272251
76,1,91472,0.0193457188188301,0.0744289107929557,0.795075396685593
77,1,93789,-0.0108995965836183,0.0736668503380087,0.882460426320126
78,1,94351,-0.0269134208476808,0.0738491272265914,0.715749248950415
79,1,99148,-0.0312957545262074,0.0736503008357758,0.671151225926125
80,1,101281,0.441888700578978,0.805356046261888,0.583566866230266
81,1,106011,0.00409287998281171,0.0767767498500692,0.957515987049139
82,1,106800,0.0763025370567734,0.0736566310339392,0.300947569338272
83,1,107970,0.0658115345367281,0.0734664987880759,0.370968256018753
84,1,109000,-0.0174342396340313,0.0736737322896838,0.81307242133607
85,1,112549,0.0310676351572748,0.0735775916185758,0.673104592932467
86,1,112742,0.0494326039648834,0.0738360393815296,0.503619625497024
87,1,113050,-0.00425529606550384,0.0737582609517846,0.95402623685244
88,1,113135,0.0197577220322945,0.0735632255492131,0.788408637522704
89,1,114076,0.0129784052976156,0.0735674985716646,0.860069140265995
90,1,114628,0.0217245789820563,0.0737477985153736,0.768488391278832
91,1,116283,0.00229599405479253,0.0741669900097824,0.975321257073829
92,1,126880,-2.09340197775694,1.38711905444503,0.132149209355221
93,1,127853,0.0236874825030393,0.0740182633802155,0.749140884736831
94,1,128302,0.0357033044443635,0.0737201551914705,0.62846722282034
95,1,128704,0.0255250076841372,0.0738055479263186,0.729667992872632
96,1,128911,0.0177006703802428,0.0738202089781144,0.810639347344238
97,1,130267,-0.0359444617030956,0.073766421317674,0.626366596556131
98,1,130271,-0.0332624404068344,0.0738575910156282,0.65272797512739
99,1,130613,-0.0373931859928018,0.0745426354084214,0.616237086413737
100,1,132012,0.0167098529239956,0.0744056040321512,0.822437609436206
101,1,133231,-0.0316382265874661,0.0738637083492034,0.668670293596672
102,1,137074,-0.0214023972566366,0.073769029477353,0.771889329626779
103,1,137304,-0.0328607093182034,0.0737827413193298,0.656324506591588
104,1,139686,-0.0185990451320684,0.0738938268021855,0.801419751351094
105,1,149562,-0.0328455277750467,0.0740484158706881,0.657626496607182
106,1,150447,-0.0206297878000767,0.0748825926092393,0.783097077996257
107,1,151446,-0.102975207678918,0.150352448784891,0.493861449829234
108,1,154084,-0.0314014669547306,0.0751034210468151,0.676121161391751
109,1,156633,-0.0104347551339114,0.0761499021417655,0.891085887085802
110,1,157269,-0.0127806778578794,0.0737554717903901,0.862527149761871
111,1,160054,-0.0209686097858934,0.0744510108403045,0.778382258174785
112,1,166222,-0.0282469248606572,0.0738933618376546,0.702494058764576
113,1,166416,-0.023384342709138,0.0737481068800857,0.751367336508437
114,1,167326,-0.0326853120638714,0.0741573424358221,0.659659268755854
115,1,168836,-0.0315968623188226,0.073807063400107,0.668838811294679
116,1,171200,-0.0831808791981001,0.0738041107619946,0.260487124787624
117,1,171431,-0.104239990203469,0.0741912120901792,0.160895304670562
118,1,173339,-0.0933942631007389,0.073652246563122,0.205618064204004
119,1,173845,-0.0849387454061833,0.0736199322292921,0.249384630008708
120,1,175121,-0.0463996376069677,0.0735709279933033,0.528658538097138
121,1,175281,-0.0467301517306861,0.073632940055049,0.526076604754705
122,1,175315,-0.0466539735091416,0.0736098714251635,0.526621481924396
123,1,175523,-0.0363625199633198,0.0740437597824703,0.62366443164215
124,1,175541,-0.0468232536240285,0.0737246492073427,0.525768199287424
125,1,175653,-0.0590741815280633,0.0739333536490699,0.4248164586403
126,1,175805,-0.095439281052036,0.0780204434459236,0.222047503577847
127,1,175818,-0.0682146746922466,0.0763030767144273,0.371932933040369
128,1,175856,-0.0454255048415398,0.075182968529847,0.546099185923634
129,1,175876,-0.0437766770179145,0.0740323927548841,0.554685911337258
130,1,175989,-0.0526406343788346,0.0742275215734263,0.478681229714664
131,1,176001,-0.0493697977876826,0.074621180666707,0.508655582978216
132,1,176451,-0.0412644492600814,0.0755330440149128,0.58519805098516
133,1,177692,-0.0515278840475871,0.0736006627913411,0.484325480333221
134,1,178191,-0.0545485032240817,0.0736676829934329,0.45950877522333
135,1,178224,-0.0515278840475871,0.0736006627913411,0.484325480333221
136,1,178960,-0.0561650976689511,0.0741797777170081,0.449466056161383
137,1,179139,-0.0434948843618672,0.147123270833804,0.767682165542222
138,1,179139,-0.399379813487614,0.295583600024602,0.177510519497816
139,1,180955,-0.0775961013481348,0.0851578708066973,0.362810270583472
140,1,183802,-0.213770552441805,0.0727769861650657,0.00352782027416127
141,1,183954,-0.216840581595976,0.0732941824713008,0.00329993877842338
142,1,184450,-0.221005969264988,0.0726008898150018,0.00250872842626323
143,1,184641,-0.203821774711057,0.074906460511081,0.00683051717725567
144,1,184718,-0.215346601081161,0.0730720697404458,0.00342155242278811
145,1,185296,-0.218150088829192,0.072730769416438,0.00289698503843866
146,1,185438,-0.199148954930344,0.0728885400285678,0.00660685836236704
147,1,185469,-0.197737667725838,0.0730068237260154,0.00708840379449651
148,1,185503,-0.206939502732691,0.072741595269493,0.00470226577927409
149,1,185705,-0.218502178391267,0.0734783510078302,0.00314465519123397
150,1,185749,-0.205351134953756,0.0735857238611131,0.00554624940546422
151,1,185806,-0.195990783779238,0.0737583250325462,0.00823722998344689
152,1,185879,-0.212426532622584,0.0739934592221917,0.00434018262193047
153,1,185916,-0.196406893962874,0.0740843445860671,0.0083839083332427
154,1,185941,-0.193190512886426,0.074437326367469,0.00984392008698344
155,1,185954,-0.185519036215245,0.0747139561115843,0.0134898468851393
156,1,186055,-0.199498911848994,0.0730922712333873,0.00666258265189084
157,1,186896,-0.213385984673134,0.0742063119464517,0.00427763419498099
158,1,187697,-0.0311795654781593,0.153090240118915,0.838730397897766
159,1,189392,0.267854649610956,0.153240183856358,0.0813438307934233
160,1,189416,0.372709500177073,0.147544476181226,0.0119709586304042
161,1,190132,0.0631307028152342,0.0738768282404419,0.393385434609806
162,1,190148,0.0686782869302874,0.0738851384635743,0.353250842360028
163,1,190165,0.0669137773344343,0.0744588251767265,0.369441995948161
164,1,190169,0.0802661999561865,0.0743283206730549,0.280929692346974
165,1,190933,0.0422900801739967,0.0738129298243139,0.567052831657046
166,1,192149,-0.0588506848362736,0.0743850729882168,0.429380384042911
167,1,192302,0.0537923776365803,0.0982617444600996,0.584422646265923
168,1,192303,0.0612747316195672,0.0886968327234051,0.490124276503971
169,1,192305,-0.0032706452166682,0.0922338139542802,0.971732689426767
170,1,192315,0.155287006012331,0.104304332675884,0.137436104711342
171,1,192795,-0.0863270750327503,0.0735640897797252,0.241388621291056
172,1,194020,-0.149166886583372,0.0772291402015073,0.0542233899633475
173,1,194187,-0.120713781137211,0.0734881793010506,0.101350253622275
174,1,194867,-0.0809745119160926,0.0736022852215955,0.272010780076849
175,1,197325,-0.106635607568692,0.0753138884509787,0.157691656706017
176,1,197392,-0.0889961742067522,0.076351474054158,0.244558443604366
177,1,198857,-0.0880298911539619,0.353496424055108,0.803485299500305
178,1,206666,0.0296337152892934,0.0829040104874951,0.720971479106568
179,1,206675,0.108614885452223,0.107798394426638,0.314349049921135
180,1,223051,-0.159039833752239,0.0850206869108112,0.0622275714831292
181,1,223059,-0.128971099965942,0.088455342072623,0.145719630647448
182,2,7366,-0.0150073352783036,0.106930239553286,0.888465900868939
183,2,8180,-0.0440119872380471,0.147206094104305,0.765129640201016
184,2,8187,-0.276092369742196,0.152392372277558,0.0708790976472627
185,2,8250,-0.163816848459522,0.150581921924763,0.277385057083228
186,2,8253,-0.190478563292948,0.150493041881175,0.206456378198271
187,2,8285,-0.0235936194280931,0.0817657836178519,0.773094165198514
188,2,8302,-0.101011161346379,0.0763579796994697,0.18673717944869
189,2,8306,-0.101011161346379,0.0763579796994697,0.18673717944869
190,2,8314,-0.108046741474745,0.0747558301060655,0.149252744638009
191,2,8317,-0.101647941472315,0.0764955446357104,0.184769401399032
192,2,8328,-0.102281949676231,0.0761491951445368,0.180077133755385
193,2,8331,-0.104841760464097,0.0759954225865582,0.168589286349675
194,2,8498,-0.0947140279444219,0.0746969787375323,0.205641945893668
195,2,8651,-0.086466116203223,0.0747955407019777,0.248449445717696
196,2,9418,0.217108799268177,0.190233690936275,0.254529471354634
197,2,9812,-0.0960016687046243,0.0752088764054454,0.202629516853745
198,2,9932,-0.093360065760874,0.0749205425243687,0.213546307655079
199,2,10135,-0.11146593870489,0.0745619422019292,0.135822415930961
200,2,11616,-0.114523209389075,0.0744691597247362,0.124978475829727
201,2,12133,-0.105558678180102,0.0748045543112411,0.159088074638145
202,2,12194,-0.105244912367836,0.0750966920509547,0.161955536142262
203,2,12359,-0.105923953705405,0.0748731916314252,0.158034615862958
204,2,13061,-0.107049473374621,0.0748631151415973,0.153619814354691
205,2,14298,-0.0999005771725839,0.0751285487155756,0.184466317711664
206,2,15222,-0.095310976272075,0.0758815380122142,0.209928645541307
207,2,17986,-0.0799920708512962,0.0745968069608821,0.284306323154232
208,2,19770,-0.0990198092139468,0.0750499801801006,0.187895590832982
209,2,19836,-0.0930200885486764,0.074864576001275,0.214872695361827
210,2,19851,-0.0804956332196541,0.07512571070761,0.284686046766041
211,2,21595,-0.0801424089072389,0.0748154901404509,0.284811010226295
212,2,22385,-0.0716909371667475,0.0749107799542091,0.339213315341965
213,2,23441,-0.0616583166005974,0.0756652809099601,0.415688968376666
214,2,24209,-0.0678135768808578,0.0750260238565611,0.366682128465494
215,2,24341,-0.0599647869246013,0.0752227809340324,0.425892462353102
216,2,26815,-0.0766016685767341,0.0750896301939775,0.30836238112428
217,2,28209,-0.141143412808892,0.0748494950651105,0.0601567917630416
218,2,28695,-0.0608034908344228,0.0785227960961794,0.439246951430309
219,2,35849,-0.819969103176128,0.804516531418132,0.308802577466012
220,2,35850,-1.01178605510477,0.983912779414879,0.304499183508781
221,2,41245,-0.115035737393715,0.0746864419025657,0.124395508920579
222,2,43214,-0.0768159659142907,0.0760420949649757,0.313102471632335
223,2,47104,-0.140674655172027,0.0736493877586323,0.0569358030553717
224,2,50915,-0.0735099122581004,0.0746538991680539,0.325457596408964
225,2,55834,-0.104090486860114,0.074204388904705,0.161569154276623
226,2,56422,-0.0940877881488836,0.0743755518568509,0.206692695752264
227,2,57715,-0.088178013615914,0.0741498432390635,0.235165472805529
228,2,59046,-0.108920601853316,0.0744487020941842,0.144349268568037
229,2,59191,-0.106673160778303,0.0740291139776701,0.150481759640726
230,2,59383,-0.0960800905944631,0.0740916298123101,0.195555999153161
231,2,59477,-0.0983958717388333,0.075203224839235,0.191589057734889
232,2,59755,-0.049030879419738,0.169358445881411,0.772361473842234
233,2,60471,-0.165458513986884,0.0738446653844779,0.025671556842061
234,2,60478,-0.16558374342208,0.0739293346175479,0.0257287208727733
235,2,60786,-0.157033605976023,0.0738589645392765,0.0341861443416889
236,2,61035,-0.176118214223493,0.073731527899264,0.0174355767712913
237,2,61071,-0.192579208076776,0.0732744081920122,0.0089588391596196
238,2,61675,-0.172189972831354,0.0736326888040037,0.0199189905135864
239,2,62776,-0.172830926780647,0.0768992340586583,0.0252251871456341
240,2,62939,-0.189348136948851,0.0733838010450138,0.0102764485298865
241,2,63527,-0.189099059663737,0.0736662581391153,0.010670628879026
242,2,63857,-0.22712368667009,0.0733788447918878,0.002123800665939
243,2,65527,-0.193234996183945,0.0734057437128517,0.00885017033853932
244,2,67007,-0.157148553617806,0.0811788077560642,0.0536864087056151
245,2,67023,-0.397039069652128,0.167433344735568,0.0182604980934435
246,2,67024,-0.384064945622855,0.16814050605614,0.0229534957805236
247,2,67976,-0.172426754636012,0.0746281949800268,0.0214377141782055
248,2,69628,-0.139490806736472,0.0760745805013905,0.0675543017166789
249,2,71825,-0.145840947384816,0.147602802382977,0.323798294083965
250,2,72389,-0.0799893671855034,0.0746053014407949,0.284377321435698
251,2,72392,-0.128300904707817,0.0749242513194953,0.0876996424425528
252,2,73646,-0.113501061150848,0.0734443132566842,0.123144814190719
253,2,74564,-0.13010567056507,0.0732209207324973,0.0764470852727942
254,2,74739,-0.133121202027597,0.0734485200245864,0.0707673236751114
255,2,79931,-0.102680500212044,0.0829909766592501,0.216817064487195
256,2,80748,-0.0761949903894391,0.0766344022539332,0.320774368413236
257,2,80873,-0.0655923000852524,0.0738830898811941,0.375260897432647
258,2,81501,-0.0595680834920861,0.0738852087829613,0.420656072907874
259,2,83526,-0.0807309890151625,0.0737133504751215,0.274174943338943
260,2,83845,-0.080247057524479,0.0737851391982895,0.277523684151228
261,2,84412,0.162427596761982,0.186057076835311,0.38325720562528
262,2,84412,-0.129994284487642,0.0930116595106978,0.163107078959497
263,2,84447,-0.0632376499800835,0.0747765761844778,0.398299711588545
264,2,87391,-0.0668505061189724,0.0734962200589851,0.363665998405242
265,2,87562,-0.0693432900470061,0.073676119887595,0.347250692496672
266,2,87849,-0.0764527748260986,0.0736491925164209,0.29994952508519
267,2,87878,-0.0631850131617279,0.0740021064282327,0.393779752735581
268,2,88125,-0.0609722862297104,0.0823121597251567,0.459340758128863
269,2,89785,-0.120709292362021,0.073807641933854,0.102844408473472
270,2,93441,-0.120681429239603,0.0760275485966466,0.113331365795928
271,2,93588,-0.144341025267678,0.0786028995373848,0.0671493383972531
272,2,93721,-0.116208360013748,0.0736035969396471,0.115268224728411
273,2,93952,-0.113341096039112,0.0734042753853612,0.123468155001483
274,2,95085,-0.117101486721937,0.0734907139295986,0.11196123891596
275,2,103188,-0.112056152009532,0.0753091502055945,0.137657159130616
276,2,107124,-0.0743556273544221,0.0736850240904941,0.313617411554287
277,2,111645,-0.0889826023619562,0.0736864361222734,0.228015569153686
278,2,111916,-0.0871788134403012,0.0738669352008572,0.238709677192969
279,2,111931,-0.0870701075313911,0.0739806932595444,0.240016365641625
280,2,111999,-0.0805586356971544,0.0737349514543508,0.275339376234756
281,2,114528,-0.0984405987433826,0.0740995360162413,0.184874001177673
282,2,116024,-0.0980891724051735,0.0742779225311292,0.187500411505273
283,2,119244,-0.00570274143132221,0.0811529949900189,0.944017370519197
284,2,119246,0.041990820417551,0.0819887840840631,0.608864045261041
285,2,119247,0.0159797828355923,0.0826070658466838,0.846723070399
286,2,120090,-0.030951685923821,0.0741487925743854,0.676620091078346
287,2,120291,-0.0329146955013502,0.07499478532231,0.661007489588492
288,2,120726,-0.0337221876302133,0.0745602334523563,0.651344263134666
289,2,121716,-0.014950587284063,0.0744928789709585,0.841050144253759
290,2,123100,0.0366475261043527,0.0745743884442002,0.623433118448743
291,2,124677,0.00372945995062157,0.074496864475473,0.960101317612058
292,2,127636,0.0615926678490029,0.0941651839909326,0.513478599959951
293,2,127887,0.00575038877656475,0.0750072731511915,0.938933945596751
294,2,128935,0.00651436128693295,0.0749361879467826,0.93077476232715
295,2,129053,-0.0199415778866179,0.0751576039919626,0.79091002236384
296,2,130040,-0.0323761296809085,0.0756042340785238,0.668743600494465
297,2,130976,-0.00910167426466657,0.0750063332268714,0.903486497313198
298,2,132199,-0.0253351603420022,0.0753434803630754,0.736872988239296
299,2,133355,-0.0190702175372398,0.0758585035409676,0.801657367033837
300,2,133435,-0.0162178820414017,0.0760243333434257,0.831196715638269
301,2,133943,0.096948248179629,0.0888637773558029,0.276027544871844
302,2,135183,-0.082993961148435,0.0759429814703117,0.275206792389223
303,2,135402,-0.0764914374280325,0.0759508136849542,0.314567874924922
304,2,135898,-0.102024853297488,0.0762701602329535,0.181862862385198
305,2,135912,-0.101598703540968,0.076328392444334,0.184023853616603
306,2,135925,-0.105399606046634,0.0759662222855272,0.166178762866175
307,2,136002,-0.0990884335753237,0.0759331495040575,0.192762263162635
308,2,136173,-0.0989654992963833,0.0764733984094243,0.196471127058692
309,2,138209,-0.114873479952646,0.0786652763094397,0.145102025069422
310,2,138318,-0.119655390077361,0.0784201445971352,0.127948975151467
311,2,138695,-0.11120944398755,0.0771029565087708,0.150090334309039
312,2,138818,-0.100048327915175,0.0770041107752657,0.194702790389398
313,2,139728,-0.0761827974477487,0.0769428636420339,0.322792835068019
314,2,140174,-0.0815494158583474,0.0769272791710633,0.289830948794927
315,2,140863,-0.0752395180809233,0.0769142852102828,0.328632706083752
316,2,141152,-0.0845002640968271,0.0771043596443656,0.273860589842279
317,2,141292,-0.105228960788098,0.0764752674718641,0.169698040372033
318,2,141545,-0.0824315035475349,0.0769286036053545,0.284662081636041
319,2,145823,-0.122482473051474,0.079725218108004,0.125358718472882
320,2,145934,-0.10896019301037,0.131672720248257,0.40850840265883
321,2,145980,-0.151417216478625,0.0803256938216498,0.060245494191889
322,2,146723,-0.153628358090377,0.0764787583758614,0.0453224382926166
323,2,147946,-0.150423416553717,0.0772051810783422,0.0521641205431568
324,2,150394,-0.143968057316957,0.0842059873569161,0.0881977645093397
325,2,151274,0.145066416882653,0.13222755874025,0.273346952457281
326,2,151397,-0.0466478922923965,0.0777736240815932,0.549030567506212
327,2,153035,-0.0170537354999292,0.0769608136371228,0.824761311013312
328,2,153228,-0.0458967178920955,0.0774892894675425,0.554030530144569
329,2,153455,0.00306983093094026,0.0781127686140571,0.968673432182346
330,2,153732,-0.00253170912751932,0.0807609294996019,0.97500957402725
331,2,153815,-0.0166375168263053,0.0778082053913071,0.830805203124418
332,2,154160,-0.0386553091486781,0.0769704379638007,0.61583306167083
333,2,154235,-0.0138052990731321,0.0777633416628823,0.859194199489623
334,2,155527,-0.00384439002326942,0.0844067377772854,0.963697857543904
335,2,159870,0.0181727445884385,0.0757964963536484,0.810657760341788
336,2,161229,0.0780636770589949,0.0768539357276708,0.310448514710381
337,2,161451,0.268057670299268,0.164187035163068,0.103437210983635
338,2,161451,0.0103324725723146,0.165333307712187,0.950204170429077
339,2,162696,0.0944166882910908,0.0764700544617813,0.217767736456944
340,2,163284,0.10020290494282,0.0754311729454858,0.184903568838138
341,2,164166,0.0995685670822331,0.0761373939651436,0.191809634614251
342,2,165270,0.0711877380767948,0.0755848581653358,0.346926132239838
343,2,165675,0.0835254040761421,0.0768019207901263,0.277538829328023
344,2,166404,0.124578196267582,0.199271605061124,0.532264833302848
345,2,168012,-0.0279605966912171,0.0929802232905361,0.763808463068939
346,2,168062,0.0737252186935792,0.0761381456591554,0.33355324425889
347,2,168518,0.0475350257778936,0.0757604338382621,0.530777363046215
348,2,168980,0.0478946495390947,0.0757237846036283,0.527475230074624
349,2,169651,0.0481585767831137,0.0757593182322425,0.525397813866542
350,2,169902,0.0695189735630848,0.126648130011148,0.583411268711433
351,2,169960,-0.0791612874928704,0.11794330927199,0.502544287980579
352,2,170725,0.0190778780952561,0.0759308122031048,0.801764362075171
353,2,171254,0.022231434184231,0.0760512852585258,0.770212471389449
354,2,172242,0.0021412508626274,0.0751613159870008,0.977288451077411
355,2,173254,0.014368084599667,0.0745815238799513,0.847344352017711
356,2,173340,0.00861931513930747,0.0745750072253397,0.90805181568282
357,2,173385,0.0206907167034376,0.0746369755917848,0.78177494918342
358,2,173973,0.00762073106826155,0.0744456985915854,0.918524052495791
359,2,174714,-0.25104491289342,0.190418060796404,0.188228523351916
360,2,177341,-0.0282172546737611,0.074177940728068,0.703877647756143
361,2,180314,-0.084558585684026,0.0740814521555819,0.254465897526072
362,2,180339,-0.0798623480406108,0.0742840263195143,0.283066699418417
363,2,182758,-0.0769136971148234,0.0740255944651118,0.299508945172924
364,2,183619,-0.0364995405331339,0.0744052925091598,0.624049310016484
365,2,183913,-0.0570762208358347,0.0762553151159975,0.454664006842734
366,2,184146,-0.0719438623086941,0.0767321730991911,0.349092543886191
367,2,187176,-0.0952158117706121,0.0746640760957315,0.203057280622827
368,2,191066,-0.0631125648864512,0.0753204335924648,0.402642111847028
369,2,191124,-0.119250540327631,0.0950466066502454,0.21043470271476
370,2,191128,0.0797932382122726,0.0875871753564238,0.362909096030276
371,2,191599,-0.0827608161082635,0.0742200313958937,0.265577334552472
372,2,191762,-0.0796233629109545,0.0771773586968269,0.302922147640954
373,2,191763,-0.0729058135958132,0.0745441714861823,0.328733391941194
374,2,191959,-0.0851784154454773,0.0743248291910608,0.252559407090786
375,2,192390,-0.101048581814751,0.0763285066989568,0.186404773384536
376,2,195759,-0.133440204787163,0.0747657642510698,0.0751561493216603
377,2,196912,-0.0880921991065345,0.0737386670012219,0.233024276692823
378,2,197598,-0.10759933043994,0.241233210852354,0.655842804207178
379,2,198110,-0.0900800207091095,0.0741755804626064,0.225400632066785
380,2,198283,-0.0828219512698667,0.0765414818614295,0.279967522856754
381,2,198805,-0.0880772753981773,0.074503190444002,0.237924174585795
382,2,198891,-0.0833717298659626,0.0739360080398525,0.260246248930915
383,2,199248,-0.0964599099241074,0.0740604683183346,0.193612380342341
384,2,201782,-0.0268891393725135,0.0741331649595181,0.717035588708528
385,2,203285,-0.0221798982397873,0.073850076828659,0.764097034494606
386,2,203783,-0.0137666761958677,0.0736968290653715,0.851923603785964
387,2,204179,0.0161898404359595,0.0738737807069191,0.826655631127757
388,2,205406,0.0276093040082652,0.074623393667738,0.711617860227326
389,2,205834,0.0296369148959242,0.0742636296313675,0.690077701099532
390,2,205965,0.0526786418816473,0.0811167518965037,0.516490853414776
391,2,207192,0.075454769704995,0.0741021740390852,0.309255046500607
392,2,207561,0.056286435826044,0.0738221381125441,0.446294609296528
393,2,208682,0.0602292699141094,0.0736889134593496,0.414282562809865
394,2,210102,0.0516613560682693,0.0738979574824316,0.484955865745831
395,2,212519,0.0849768104370296,0.157325566120192,0.589445552820118
396,2,214801,0.0489709077177533,0.073899625367943,0.507975723599372
397,2,215016,0.0368572511640529,0.0738773438959002,0.618162065257772
398,2,218876,-0.000652881340247047,0.0746674236003064,0.993028439053805
399,2,227511,0.0439409172702139,0.0751595383920412,0.55916644978152
400,2,230378,0.0023549627959803,0.0742481924593484,0.974715309892151
401,2,231943,-0.00830418757999979,0.0744598600335536,0.911262877499674
402,2,232156,0.0142106865156639,0.0744268060546503,0.848686239110917
403,2,232789,0.00799608970543697,0.0741658696084417,0.914204802987787
404,2,238524,-0.005365630768082,0.0742709155052958,0.94244861499769
405,2,241518,0.0258004777546519,0.074903658239914,0.730713879998199
406,2,250396,0.00195833740903673,0.0744054680480767,0.979017130784909
407,2,250466,0.0144828804199903,0.0743752700142049,0.845718619408878
408,2,252305,-0.0333597460757259,0.0745552784823388,0.654824751510723
409,2,254571,-0.0664395684468158,0.0755411463566272,0.379720450504578
410,2,254742,-0.0729027362436637,0.0754558798567616,0.334623689333742
411,2,254908,-0.0918013896108325,0.0759757640758225,0.227741341518354
412,2,255033,-0.091731351782768,0.0890985072905761,0.30392628813768
413,2,255862,-0.0486359076821476,0.0756298188704851,0.520590691206316
414,2,255975,-0.0232697284823211,0.0753907250722352,0.757766008600953
415,2,258311,0.00390241958027626,0.0741555584643465,0.958060644094739
416,2,259284,-0.0396076365444517,0.0743756710665289,0.594690658720729
417,2,266330,-0.0312750844140041,0.0747069251817943,0.675736020820287
