SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
46,1,65431,-0.0280164343684025,0.110843857863838,0.800603999122991
47,1,65451,-0.00330324361343837,0.109281929856976,0.975903252884902
48,1,65719,-0.128355017869913,0.113755994129399,0.259944190320806
49,1,66841,-0.00815741632494632,0.106190317176644,0.938811188125671
50,1,66948,-0.0251742653340863,0.106834510837444,0.813850268540627
51,1,68621,-0.000242001397798286,0.106553472089146,0.998189150397958
52,1,69417,-0.0842009705458502,0.106176851444366,0.428295535804773
53,1,69820,-0.210328107937143,0.415692472850818,0.613193213370475
54,1,69821,0.376398085486542,0.257235646802947,0.144290906845502
55,1,70906,-0.142446841253303,0.170544133527528,0.404142393262882
56,1,74327,-0.012371302672483,0.106853632808285,0.907894299763035
57,1,74572,0.0063402366320095,0.106570643472709,0.952592886964773
58,1,75211,-0.00729409545640458,0.106376199557028,0.945371624635332
59,1,76030,-0.035347927236747,0.106360269646623,0.739828696198747
60,1,80108,-0.131529551130762,0.106121098009897,0.216010098824692
61,1,81262,-0.0932364597933752,0.106195666021402,0.380557931664916
62,1,81999,-0.177322097478523,0.106152446581991,0.0957172014926506
63,1,82431,-0.171995588147416,0.106683613383802,0.107811536411152
64,1,83284,-0.159018656853634,0.105958993137369,0.134312419052392
65,1,83613,-0.138810268255769,0.106027676569297,0.191321879260077
66,1,84112,-0.153356335623617,0.105982634895933,0.148785756816849
67,1,84701,-0.111352973871832,0.113670673550963,0.327949355184947
68,1,84858,-0.0350917004269714,0.106580121566595,0.74216061263056
69,1,85751,-0.0499768416499485,0.107001567212656,0.64074049692194
70,1,87445,-0.0880443215900684,0.107158473777045,0.411843651309301
71,1,87467,-0.0870456008869825,0.107722822604526,0.419605066479363
72,1,89070,-0.0580008309768615,0.107103097145481,0.588475642722068
73,1,89616,-0.0386780098189102,0.106551292811505,0.716822913784423
74,1,89679,-0.0270838786985608,0.106574924514534,0.7995431406193
75,1,89880,-0.0297696445589417,0.106599904198422,0.780204848670904
76,1,91472,-0.0247931275846778,0.107394927550661,0.817557782366717
77,1,93789,-0.0510310773772471,0.106261777435384,0.631354729014873
78,1,94351,-0.0626825625293748,0.10652400613054,0.556615965964841
79,1,99148,-0.0575754884640979,0.106252302764126,0.588246343492274
80,1,101281,-0.195299819105784,1.16248942656783,0.866678409291949
81,1,106011,-0.0860588124225008,0.110686144268484,0.437382797733794
82,1,106800,-0.0069124083230942,0.106439230220525,0.948256703103394
83,1,107970,-0.0294350718150213,0.106112958014269,0.781640153620974
84,1,109000,-0.0300916901593227,0.106299484790071,0.777278330709483
85,1,112549,0.0917368278346751,0.106078893352093,0.387736895618729
86,1,112742,0.146065173368267,0.106321075080834,0.170371793186838
87,1,113050,0.161479799735796,0.106077973183543,0.128835574100741
88,1,113135,0.123690453932159,0.105950176898598,0.243820764011887
89,1,114076,0.0308898270150445,0.106141781571346,0.771203729004855
90,1,114628,0.0841909740400592,0.106328685608247,0.429009473948604
91,1,116283,0.168212241243657,0.106639810732275,0.115602217135771
92,1,126880,-4.26542935965053,1.9950314481124,0.0332008888926675
93,1,127853,0.188451336456923,0.106343755537068,0.0772411672572095
94,1,128302,0.248110469668707,0.10558280672343,0.0193279068952742
95,1,128704,0.23036467893042,0.105803282325224,0.0301206266428641
96,1,128911,0.231656383762478,0.105807160557056,0.0292204954335976
97,1,130267,0.0538768931662074,0.106434025912826,0.613032310676378
98,1,130271,0.0609465795982884,0.106549650028414,0.567684899553498
99,1,130613,0.079602401494707,0.107511730316157,0.45954545133607
100,1,132012,0.0497697916249216,0.107334115286977,0.643155409379427
101,1,133231,0.0222805067343204,0.106598329755113,0.834558137654296
102,1,137074,0.0306550973761944,0.106440807076958,0.77351471342843
103,1,137304,0.0381989280229404,0.106470903024821,0.7199790936463
104,1,139686,0.00538126472316647,0.106629873167374,0.959778977080239
105,1,149562,0.0230181636778304,0.106866495227852,0.829586278094999
106,1,150447,0.0206019069958087,0.10805342254721,0.848898382865786
107,1,151446,-0.129509082525416,0.216976726995269,0.550970076979798
108,1,154084,0.0409387984718399,0.108370928959925,0.705831842012237
109,1,156633,0.0259825095391834,0.109870179485487,0.813194495467283
110,1,157269,0.0532907571130636,0.106387782429701,0.616746301784619
111,1,160054,-0.00293122444068772,0.107436601939709,0.9782491983754
112,1,166222,-0.0165710485477775,0.106638438324479,0.876598977652449
113,1,166416,-0.00113360596264955,0.106425568664527,0.991507405374021
114,1,167326,-0.00411083268432921,0.107030130012624,0.969383949449711
115,1,168836,0.0690289258303206,0.106459763536113,0.517145303756682
116,1,171200,0.0874350951876801,0.106581118085273,0.412563400401219
117,1,171431,0.0695174848476083,0.107284909476188,0.517425084484834
118,1,173339,0.0711294829278843,0.106446577965291,0.504431343633172
119,1,173845,0.0292879830172633,0.106414168782163,0.783303371183613
120,1,175121,0.0784766984469646,0.106132413172441,0.460141875799389
121,1,175281,0.0489917602181926,0.106272867821888,0.645082718208215
122,1,175315,0.0655962763836321,0.106214023434018,0.537246573053822
123,1,175523,0.0792728113847618,0.106790198744974,0.458385364056687
124,1,175541,0.0574576336902629,0.106393402928718,0.589503881305158
125,1,175653,0.0578082608417976,0.106729807747317,0.588413848792921
126,1,175805,0.0534351406838289,0.112777440332447,0.635927921652602
127,1,175818,0.0608417399704593,0.110173959184066,0.581137919394485
128,1,175856,0.0557624008041029,0.108496272820623,0.607603742942913
129,1,175876,0.075640131995018,0.106797662606007,0.479253431660497
130,1,175989,0.0472306724117565,0.10714896058869,0.659631601069057
131,1,176001,0.0397922798045443,0.107716098220484,0.712037585628417
132,1,176451,0.0487737543017369,0.10900105606717,0.654816473329192
133,1,177692,0.0791142458245246,0.106187933177288,0.456743352433652
134,1,178191,0.0907531206913983,0.106267185628016,0.393679229031379
135,1,178224,0.0791142458245246,0.106187933177288,0.456743352433652
136,1,178960,0.0392253213870776,0.107099815628179,0.714397845253002
137,1,179139,0.0347092295004927,0.212300990577939,0.870225685406294
138,1,179139,-0.137955537738882,0.427533118402987,0.747130139851901
139,1,180955,0.0965654846915405,0.122910477725093,0.432595444529189
140,1,183802,-0.0951638885142661,0.106164013351115,0.370657755373218
141,1,183954,-0.0964510264265963,0.106935404084861,0.367695254592855
142,1,184450,-0.0839991253324157,0.106026973520169,0.428751090484381
143,1,184641,-0.0469336246948662,0.109180826158144,0.667552077549693
144,1,184718,-0.0774397160816076,0.106644523740446,0.468229182674857
145,1,185296,-0.0567233649513047,0.106228496022516,0.593694900376942
146,1,185438,-0.0548999310939109,0.106236229392708,0.605638786654814
147,1,185469,-0.0625769464363048,0.106377657721274,0.556738840637156
148,1,185503,-0.0874217267152812,0.10605248960622,0.410311504079406
149,1,185705,-0.0964404665080225,0.107218138246368,0.369010731001079
150,1,185749,-0.0834196138117622,0.107249072425776,0.437200849186613
151,1,185806,-0.061041739106878,0.107435153763515,0.57027882459177
152,1,185879,-0.068679224860073,0.107941767135531,0.525018112024535
153,1,185916,-0.0746710349967692,0.107881340969005,0.489292549351159
154,1,185941,-0.069614508488341,0.108361461096282,0.521011903196791
155,1,185954,-0.0703486118945953,0.108676953997114,0.51784650549041
156,1,186055,-0.0810806094443433,0.106483766430203,0.446904869205352
157,1,186896,-0.0593932057245073,0.108272238800857,0.583658094441844
158,1,187697,-0.181216813810687,0.220694745066694,0.41213224740742
159,1,189392,0.177119506003645,0.221863404362694,0.425217604319174
160,1,189416,0.200211631928818,0.214541587808195,0.351351154960641
161,1,190132,-0.0878660867912104,0.106603831267611,0.410365384154489
162,1,190148,-0.0908691486912305,0.106628914412725,0.394680955817003
163,1,190165,-0.0826619630595558,0.107468728050589,0.44230540171606
164,1,190169,-0.0906626823982619,0.107316186467533,0.398784483568084
165,1,190933,-0.125433020342771,0.106344120293499,0.238992963343634
166,1,192149,-0.0707168276278483,0.10735866262268,0.510519770497344
167,1,192302,-0.0608054340138802,0.141804169958217,0.668331325660592
168,1,192303,-0.0970175115947791,0.127962144728939,0.448852969516992
169,1,192305,-0.0659502551057276,0.13303721862369,0.620394909827697
170,1,192315,-0.0204268031189692,0.150967556679874,0.892447130443552
171,1,192795,-0.115576354192636,0.106173701770582,0.277090961196748
172,1,194020,-0.131006551519127,0.111803245155492,0.242083749479181
173,1,194187,-0.12899715999182,0.106218197690404,0.225386032020827
174,1,194867,-0.064331780563684,0.106326822819717,0.54554241051262
175,1,197325,-0.119590649404456,0.108791773263746,0.272402987795017
176,1,197392,-0.151102821142057,0.11008522968599,0.170748625037438
177,1,198857,-0.379339567730864,0.509701656213457,0.457227361585697
178,1,206666,0.100939259441243,0.119522361033952,0.398949778681335
179,1,206675,0.152632287366123,0.155552777926066,0.327153769334497
180,1,223051,0.134021213018999,0.123075506663562,0.276925451095631
181,1,223059,0.0789868440346515,0.127946051155416,0.537405254597962
182,2,7366,0.140553919938588,0.154111452801923,0.362376530735565
183,2,8180,-0.0549142977012416,0.212409038249063,0.796147886967678
184,2,8187,0.0705414416290289,0.220873501700302,0.749631196532139
185,2,8250,0.242098148321363,0.217255335521782,0.26588785633732
186,2,8253,0.205841959539578,0.217361192905439,0.344284452201332
187,2,8285,0.0689749816091689,0.117935849155409,0.559021065817303
188,2,8302,0.0954036608995859,0.110332163305605,0.387793475853269
189,2,8306,0.0954036608995859,0.110332163305605,0.387793475853269
190,2,8314,0.0901893817456246,0.10807660332671,0.404566495359873
191,2,8317,0.0921532899683501,0.110541629068372,0.40504064442502
192,2,8328,0.0971187640910964,0.110034010229729,0.378039585049752
193,2,8331,0.0893691653822765,0.109845328929195,0.416427759866126
194,2,8498,0.102964651100281,0.107885616717363,0.340540771284988
195,2,8651,0.0776739458300653,0.1080467975684,0.472683246994896
196,2,9418,0.0519899440219209,0.274978373398901,0.850147229900307
197,2,9812,0.0570837821068548,0.108725879774572,0.599895541541496
198,2,9932,0.0966069761717672,0.108217547080798,0.372620203115374
199,2,10135,0.110010236706819,0.107765782342898,0.308035428474027
200,2,11616,0.0867547900885259,0.107711251096458,0.421108870541241
201,2,12133,0.110373271866716,0.108079236599959,0.307846973570545
202,2,12194,0.0868716243408847,0.108558900320117,0.424118231881924
203,2,12359,0.11682152887502,0.108161062809488,0.280848348994149
204,2,13061,0.0943075389293191,0.108215311300171,0.384084133867837
205,2,14298,0.128666791938616,0.108457421995564,0.236288031565321
206,2,15222,0.0965684800357784,0.109612697060101,0.378918764479786
207,2,17986,0.0836465945616334,0.107718215784749,0.437955193771703
208,2,19770,0.0861755536394742,0.108458631118705,0.427410510383061
209,2,19836,0.117143858454381,0.108077636046111,0.279155001681688
210,2,19851,0.106539318420326,0.108426115278197,0.326478141205492
211,2,21595,0.103465140325835,0.107985535710912,0.338648488662091
212,2,22385,0.0904684851039572,0.108121004794478,0.40330836456998
213,2,23441,0.136786854072511,0.10903655466678,0.210488672068923
214,2,24209,0.11463142346002,0.108207655422684,0.290157824466702
215,2,24341,0.119665372276401,0.108449009725101,0.270594188696295
216,2,26815,0.120807574657099,0.108315010384638,0.265465396286359
217,2,28209,0.0721796395579956,0.108474196409832,0.506223854369302
218,2,28695,0.0517668442634562,0.113362492058153,0.648204361268068
219,2,35849,-0.372781356175913,1.16236657155786,0.748620740731961
220,2,35850,-1.6200936309584,1.41918590628191,0.254408473162853
221,2,41245,0.0292729746224603,0.108114635008469,0.786734895830614
222,2,43214,0.0225900438062516,0.109872303794443,0.837219773701445
223,2,47104,-0.00958803777499084,0.106814511570858,0.928526111108325
224,2,50915,-0.0205178777537109,0.107859696042522,0.849240226738867
225,2,55834,-0.0279386342189646,0.107356500287344,0.794829098870105
226,2,56422,-0.0117924078941181,0.107556917536482,0.91275816452768
227,2,57715,0.01440191020153,0.107201447948053,0.893206837635666
228,2,59046,-0.00790279227563795,0.107745682031035,0.941571757855367
229,2,59191,0.0107604605268594,0.107128053255897,0.920048192445602
230,2,59383,0.00293602821701511,0.107160322067761,0.978157405872627
231,2,59477,-0.00397505562354206,0.108772599702452,0.970868740824732
232,2,59755,-0.0731434077492459,0.244363670334229,0.76487056844902
233,2,60471,0.00519971988288892,0.107304407631751,0.961378916293722
234,2,60478,0.00860368208293993,0.107426236316637,0.936211691275634
235,2,60786,-0.015846771072443,0.107247256487037,0.882617154009887
236,2,61035,-0.028939841887792,0.107231775868932,0.787409340061523
237,2,61071,-0.0316913449925951,0.106743015568691,0.766722168170303
238,2,61675,-0.000460892025343052,0.107063682050767,0.996567676915305
239,2,62776,0.000108649305842756,0.111748214147666,0.999224791039736
240,2,62939,0.0333251176877539,0.106863901922499,0.755341403306807
241,2,63527,0.0372261535681505,0.107261510727398,0.728753240442465
242,2,63857,0.00442055328446311,0.107304506576558,0.967162659293516
243,2,65527,0.0508842020203297,0.106916700796247,0.634423070734812
244,2,67007,-0.0327933115551666,0.117739278550859,0.780772596462554
245,2,67023,-0.084552339042947,0.243462981508563,0.728580178256911
246,2,67024,-0.193496069048187,0.2441775884099,0.42863643837463
247,2,67976,0.075403039768946,0.108417200517787,0.487206090818319
248,2,69628,0.0530738458452387,0.110252591473846,0.630541793743719
249,2,71825,-0.156189993122501,0.213106879586364,0.464094488599638
250,2,72389,0.0584114840992849,0.107777574087008,0.588185754198086
251,2,72392,0.00849242144783857,0.108554630589577,0.937688012160512
252,2,73646,0.063440801774266,0.106276344693962,0.550928844467307
253,2,74564,0.066403301468807,0.106062322020611,0.531668295113637
254,2,74739,0.100989122998489,0.106334358834451,0.342898302759316
255,2,79931,0.128333618195821,0.119811693961182,0.284843825554936
256,2,80748,0.117914661286578,0.110551765019358,0.28688082440157
257,2,80873,0.0821125150902116,0.106634620966008,0.441793440877807
258,2,81501,0.133244738764276,0.106470431246105,0.21159109847001
259,2,83526,0.100523740115042,0.106406403665686,0.345450490912187
260,2,83845,0.0824902116680815,0.106551667488181,0.439342315336813
261,2,84412,0.405767814998335,0.267880438083207,0.130734450879812
262,2,84412,0.111894363155481,0.134444585183686,0.405818536906207
263,2,84447,0.142869130351048,0.107735621022747,0.185661134203809
264,2,87391,0.247550421401542,0.10535046166581,0.0193347267414239
265,2,87562,0.257337879280441,0.10555493893223,0.0152634942968346
266,2,87849,0.25295760568448,0.105574766599699,0.0170948862329212
267,2,87878,0.235076477434047,0.1061523035778,0.0274312198375475
268,2,88125,0.0870072311352652,0.118769444504733,0.464305333464861
269,2,89785,0.201419501629203,0.106360126187719,0.0590755931537248
270,2,93441,0.200700505646199,0.109570746681988,0.0678389522601398
271,2,93588,0.140587443261395,0.113709856980086,0.21714310334749
272,2,93721,0.17045055791402,0.106189407469549,0.109353700690985
273,2,93952,0.156184531104891,0.105945762100606,0.141320783387604
274,2,95085,0.131795531695397,0.106188262678192,0.215374596395124
275,2,103188,0.100338332293378,0.108872173975544,0.357358369372576
276,2,107124,0.115787607156575,0.106294145442149,0.276758912142202
277,2,111645,0.100249290524025,0.106407137154641,0.346770706720171
278,2,111916,0.0993780922229527,0.106660892831581,0.352118007749377
279,2,111931,0.116021557838337,0.106776843356279,0.277963974112499
280,2,111999,0.123439610749761,0.106368466497571,0.246633324310004
281,2,114528,0.124993139852077,0.106977791119237,0.243432840273529
282,2,116024,0.0937469170989271,0.107323381459932,0.382984719034567
283,2,119244,0.0762839160628437,0.117025280845651,0.514916689364443
284,2,119246,0.0919002364462626,0.118243644300541,0.437554940821074
285,2,119247,0.0585842646970491,0.119158466393111,0.623272329860383
286,2,120090,0.087819476903458,0.106912853721621,0.411966167604552
287,2,120291,0.0868444662714823,0.108140032845208,0.422472256116841
288,2,120726,0.0903314482838818,0.107505954779459,0.401339215189475
289,2,121716,0.00427171523638958,0.107490949066172,0.968322692518492
290,2,123100,0.0614433979605474,0.107589776424425,0.568302327286201
291,2,124677,0.0113568876951601,0.107489489924322,0.915915465400457
292,2,127636,-0.0260176743153986,0.135945296239814,0.848335249396511
293,2,127887,-0.0264846793677465,0.108218992258901,0.806805939211475
294,2,128935,-0.050653971067526,0.108092243829287,0.639631957556823
295,2,129053,-0.0477219312159658,0.10842524891871,0.660107472393454
296,2,130040,-0.0352411400345944,0.109100830188919,0.746875582430443
297,2,130976,-0.0277780282721622,0.108218073690518,0.797570975206192
298,2,132199,-0.131529303583001,0.108504189907399,0.226244688081369
299,2,133355,-0.0580955477921208,0.109421620488556,0.595799095949596
300,2,133435,-0.0530066960155928,0.109665564595434,0.629147905615441
301,2,133943,0.018937138665896,0.128432715450349,0.882862652041889
302,2,135183,-0.0890355415460817,0.109660261510144,0.4173837435764
303,2,135402,-0.0736519104569022,0.109675992086924,0.502315256812076
304,2,135898,-0.0964921120418052,0.110208451507533,0.381874501910864
305,2,135912,-0.0907855238978019,0.110303757406079,0.41103513477309
306,2,135925,-0.0941832164962155,0.109795020752231,0.391579670640311
307,2,136002,-0.127754181858163,0.109616464756322,0.24461761793815
308,2,136173,-0.0976294796807831,0.110482038589444,0.377476701764065
309,2,138209,0.00476354505741883,0.113847405669267,0.966648715709916
310,2,138318,-0.0462150032189181,0.113497540782643,0.684115637438293
311,2,138695,-0.0870199952000039,0.111482285443388,0.43557713979413
312,2,138818,-0.102919592635036,0.111239043471803,0.355488190414699
313,2,139728,-0.0562143542733708,0.11113390212931,0.613294917587203
314,2,140174,-0.0594768363611116,0.111129091447008,0.592845156688441
315,2,140863,-0.0829934872714007,0.111041375263827,0.455313395741078
316,2,141152,-0.0607805469218694,0.111395275808643,0.585665268248223
317,2,141292,-0.0839762584739554,0.110550636411962,0.447989908700238
318,2,141545,-0.0749029209234418,0.111108415118582,0.500661841508613
319,2,145823,-0.0174807531800161,0.115414932974677,0.879699331153109
320,2,145934,-0.196046322114354,0.189887008807694,0.302574389947081
321,2,145980,-0.0156212429430487,0.116480085513756,0.893391349762991
322,2,146723,-0.0547089062327282,0.110941175534149,0.622224276320812
323,2,147946,0.0275538412409166,0.111986388875057,0.805789361684798
324,2,150394,0.00343536593440996,0.12200189150777,0.97755180749822
325,2,151274,-0.37543772883236,0.190067325991444,0.0490141059765812
326,2,151397,-0.00850500668887699,0.112275067816898,0.93965970139055
327,2,153035,-0.0720943071671596,0.110987427141062,0.516391272787102
328,2,153228,-0.038309410918179,0.111845509261138,0.732162866223204
329,2,153455,-0.0356209821141857,0.112692460655539,0.752120862251529
330,2,153732,0.0246965932949097,0.116521915284486,0.832269881760115
331,2,153815,-0.0803319428882205,0.112194539479585,0.474461129914464
332,2,154160,-0.0595721820402089,0.111054317612265,0.592003548619025
333,2,154235,-0.0502365435076699,0.112177123531007,0.654548910448116
334,2,155527,-0.0311230931458093,0.121778760507967,0.798431131637286
335,2,159870,0.0299892581177861,0.109363291134343,0.784078369926397
336,2,161229,0.0875784809069353,0.110955869669047,0.430461176836444
337,2,161451,0.236155380551088,0.237464217306295,0.320666409214691
338,2,161451,0.0706870855990136,0.238529487096171,0.767140687302652
339,2,162696,0.0755777655385774,0.11050270658524,0.494458668664686
340,2,163284,0.0476738996935917,0.109081108430316,0.662342314462462
341,2,164166,-0.00167182637605134,0.110123673184084,0.987896074483887
342,2,165270,-0.0527404375128127,0.1091615177465,0.629294925487727
343,2,165675,-0.0475154797751363,0.110973432601286,0.668788572379532
344,2,166404,-0.234097905125612,0.287416262162749,0.415912955870289
345,2,168012,-0.123004781830823,0.134017636100139,0.359336980712219
346,2,168062,-0.0322447043006542,0.109991412714555,0.769574745373273
347,2,168518,-0.0417575566448949,0.109352355054156,0.702793173135108
348,2,168980,-0.0405375620513211,0.109301719778722,0.710951149490729
349,2,169651,-0.0225130649482759,0.109368374750778,0.837029709021106
350,2,169902,0.334013463813859,0.181950903955278,0.067238008010532
351,2,169960,0.0126116974673494,0.17028649468273,0.941003286020245
352,2,170725,-0.00769522402630152,0.109568867848486,0.944048895723141
353,2,171254,0.00215298689464927,0.109746887882041,0.984359388614512
354,2,172242,-0.0501708953243853,0.108416782929913,0.643821902160738
355,2,173254,-0.125030733413555,0.107412671329222,0.245201147547083
356,2,173340,-0.0965867428849723,0.107482726020157,0.369464586965144
357,2,173385,-0.0964339350593317,0.107582327108016,0.370664244704688
358,2,173973,-0.0955037197127759,0.107298238335154,0.374030611050681
359,2,174714,-0.311947921563663,0.274927090492989,0.257288987741897
360,2,177341,-0.102067449525137,0.106914642951881,0.340401449020469
361,2,180314,-0.133178066563759,0.106853637731738,0.213458831862428
362,2,180339,-0.117969157501942,0.107175272116888,0.271771829845045
363,2,182758,-0.120984820487292,0.106780030801964,0.257971235919529
364,2,183619,-0.131570168042055,0.107166713287723,0.220372057650727
365,2,183913,-0.0946781315306264,0.10999997071456,0.389981717296916
366,2,184146,-0.0989807415805667,0.110728633720995,0.371982426596005
367,2,187176,-0.12002814577974,0.107790805941138,0.266239117622293
368,2,191066,-0.0745199903761502,0.108714826526679,0.493501695564055
369,2,191124,0.024849524297565,0.137440911709347,0.856627136057826
370,2,191128,-0.0174686017500205,0.126523754325077,0.8902671466306
371,2,191599,-0.108724161841479,0.107123621730444,0.310829060995589
372,2,191762,-0.0211131542314504,0.111520567341794,0.849950262599491
373,2,191763,-0.074647896905599,0.10763138823223,0.488419699192036
374,2,191959,-0.103487336604305,0.107300619356095,0.335474747051799
375,2,192390,-0.125663413142759,0.110203954777865,0.254942555982735
376,2,195759,0.0140273995738082,0.108361878187498,0.897075646139362
377,2,196912,0.00320760305129322,0.106611542526812,0.976014809321556
378,2,197598,0.369419849353323,0.347615513477229,0.288632952046825
379,2,198110,-0.00783267594979464,0.107249762768426,0.941821932925121
380,2,198283,0.055562840382208,0.110584435704282,0.615666272551529
381,2,198805,0.0669587167324197,0.107653556020195,0.534354342628723
382,2,198891,0.0062549463453872,0.106872999021563,0.953362045254417
383,2,199248,-5.0329320492315e-05,0.107117593392579,0.999625378471096
384,2,201782,-0.0417445424555842,0.106962886860342,0.696571353085266
385,2,203285,-0.0154330384659867,0.106568012087429,0.884936684143694
386,2,203783,-0.0514864798040945,0.106306385947431,0.628457994796453
387,2,204179,-0.0440069218725037,0.10657328182153,0.679911233594334
388,2,205406,-0.0326799300812023,0.107680203182621,0.761694798191939
389,2,205834,-0.0225442516915903,0.107171728264411,0.833510937887915
390,2,205965,0.0355022254883131,0.117097231411738,0.76192681911529
391,2,207192,-0.0671009519854871,0.107018647462284,0.531062948508466
392,2,207561,-0.102049517098838,0.10646646649408,0.338460044327785
393,2,208682,-0.0773054649444239,0.106346018946316,0.467754346386264
394,2,210102,-0.0700071432377928,0.10663535761086,0.511923982212722
395,2,212519,0.00519548474057885,0.227097161622726,0.981760670680178
396,2,214801,-0.111029681042533,0.106531579345773,0.29802146808282
397,2,215016,-0.131279985236076,0.106405309575925,0.218108368524821
398,2,218876,-0.16042792277342,0.107398015610054,0.1361290616247
399,2,227511,-0.165645947757776,0.108140667531122,0.126476425942133
400,2,230378,-0.17280277468696,0.1067366242282,0.106348019213414
401,2,231943,-0.16944561914869,0.107060114747101,0.114381996447507
402,2,232156,-0.169610620105438,0.107015177406316,0.113879646251561
403,2,232789,-0.158186667435148,0.106683266294446,0.139027927154913
404,2,238524,-0.12831455070665,0.106947742686894,0.231026561217738
405,2,241518,-0.141980708937966,0.107831458047133,0.188796412757949
406,2,250396,-0.188245538767083,0.106890489480452,0.0790861298728436
407,2,250466,-0.198628471037921,0.106799148155979,0.0637409401367363
408,2,252305,-0.150973016503621,0.107305149768954,0.160321928323646
409,2,254571,-0.158562928754064,0.10879009613322,0.145863972159694
410,2,254742,-0.131110989919188,0.108794847875829,0.228963735774377
411,2,254908,-0.133234953055975,0.109622035240418,0.225024657656275
412,2,255033,-0.0209997318468471,0.128747397696268,0.870526729141764
413,2,255862,-0.0861723662598861,0.109093069982431,0.430117785221276
414,2,255975,-0.0776797854243074,0.108716640299606,0.475380354913711
415,2,258311,-0.048383107369095,0.106967767257904,0.651320022486711
416,2,259284,-0.0333916135711103,0.107344326610175,0.755930919635295
417,2,266330,-0.079695614246508,0.107737187893301,0.459960083155541
418,2,267100,-0.0250633971242875,0.107804545753555,0.816292774471066
419,2,268086,-0.00377840528998385,0.107820470325074,0.972064871512537
420,2,274614,0.0104027504561832,0.107164150234988,0.922723476516764
421,2,274729,0.00359929742531517,0.107751562194427,0.973371563894021
422,2,275746,0.00826896815753408,0.107703795708742,0.938845966250622
423,2,277029,0.0163614062988331,0.107200651469492,0.878781893457632
424,2,277741,0.0198567141618247,0.107241068010993,0.853210187063866
425,2,278218,0.00567204504151586,0.107052145323573,0.957774670435053
426,2,278379,-0.0110211384931231,0.109700280224907,0.920031480265322
427,2,279910,-0.0275110104963311,0.107004962442391,0.79725112020679
428,2,280616,-0.0606541510702574,0.111645201211565,0.587282721845374
429,2,283431,0.0129237729648297,0.1085801414074,0.905323096713297
430,2,283573,0.0317011367540625,0.107266539546579,0.767758125615114
