SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
30,1,37255,-0.0831058492691126,0.152438991999348,0.585977798787466
31,1,37409,-0.0284828554216116,0.0759485881682996,0.707864781331868
32,1,37478,-0.04498421487596,0.0759913093404764,0.55425279362865
33,1,39144,0.0185502522809647,0.0756756379659225,0.80649941026388
34,1,41499,0.102961295553884,0.0752729344933778,0.172232441111758
35,1,45359,-0.0296967497595162,0.127049671455412,0.81532135074507
36,1,45634,0.298196838119001,0.115623722251343,0.0103120121392196
37,1,51248,0.110742660086214,0.0755638611158522,0.143660898431896
38,1,51462,0.107974503454271,0.0756782819642425,0.154533873822757
39,1,52124,0.0900136798933537,0.0756418269575455,0.234846593253595
40,1,52667,0.114365898450512,0.0754267074810936,0.130350591295283
41,1,55470,0.0551068730673623,0.0776759218672733,0.47851606522957
42,1,59265,0.0478756200044932,0.0755908168111004,0.526913703900349
43,1,60165,0.11252886891593,0.0753389052250516,0.136164173578887
44,1,62308,-0.0627249606992126,0.0754196271908727,0.406152086209016
45,1,62869,-0.0591879265670748,0.0754182351760912,0.433099564220434
46,1,65431,-0.00574118721689232,0.0788349245598406,0.941986280844395
47,1,65451,-0.0226589385801114,0.0777083364850912,0.770771742280216
48,1,65719,-0.0155399652254944,0.081040931702296,0.848044747970325
49,1,66841,-0.0564780257995691,0.0754597248544396,0.45468559314469
50,1,66948,-0.0692924821145081,0.0758934893189035,0.361853723962556
51,1,68621,-0.084750730435318,0.0756428297822312,0.263302188452789
52,1,69417,-0.0327342271991718,0.0755565149308963,0.665103850994145
53,1,69820,-0.374108661132702,0.295062441865068,0.205670523660762
54,1,69821,0.0305216858931914,0.183484009887802,0.867980526867782
55,1,70906,-0.195794428785372,0.120956894475714,0.106402229924211
56,1,74327,-0.08701961696893,0.0758508394373704,0.252056684009514
57,1,74572,-0.0803973795301446,0.0756689022885103,0.288740050753685
58,1,75211,-0.0864181229699863,0.0755116860143452,0.253219189602395
59,1,76030,-0.031418538009651,0.0756331567890823,0.678096415518982
60,1,80108,0.0235506466528689,0.0756233662188768,0.755665005245265
61,1,81262,-0.0425528184692608,0.075571229522091,0.573736336448274
62,1,81999,0.0185050178658705,0.0757833990734706,0.807230952778583
63,1,82431,0.0867427149461424,0.0760084805033401,0.254550248454058
64,1,83284,0.0471744641504942,0.0755527366326216,0.532774030994556
65,1,83613,0.0993252164230229,0.0754010173674777,0.188594897123447
66,1,84112,0.0897989374573242,0.0754432010307969,0.234734111550419
67,1,84701,0.0892547118228993,0.080809009635999,0.270122367612793
68,1,84858,0.105216311009585,0.0756006681203349,0.16487810667607
69,1,85751,0.0167218012903212,0.0761141838097036,0.826236751784206
70,1,87445,0.0246256787529402,0.0762690368367655,0.746977962114269
71,1,87467,0.00745425933410882,0.0766786026339724,0.922611355891545
72,1,89070,0.040215153570925,0.0761696470720621,0.597853109513674
73,1,89616,-0.0213124301325589,0.0757813097444092,0.778694194654139
74,1,89679,0.0125099573018148,0.0757964720574146,0.869001701597097
75,1,89880,0.0099412673856532,0.0758167560451222,0.895753256803737
76,1,91472,0.0367867269432038,0.0763562880601726,0.63026269675236
77,1,93789,0.0253023374922199,0.0755824498539567,0.738001403185694
78,1,94351,0.0223624747401703,0.0757840516152225,0.768105063972279
79,1,99148,0.0432919366334546,0.0755593212118768,0.567041319436835
80,1,101281,-1.16046017046324,0.824445623512958,0.160140091654755
81,1,106011,0.0969312892661722,0.0786144911995193,0.218398025807886
82,1,106800,0.147547102391166,0.0752879498441964,0.0508091007274247
83,1,107970,0.0815665806054147,0.0753471869435427,0.279750168583707
84,1,109000,0.127275680457582,0.0753010658280075,0.0918678807466118
85,1,112549,0.099603201806834,0.0753332728634001,0.186968463151896
86,1,112742,0.0678093655668218,0.0757278442449346,0.371164748262891
87,1,113050,0.0800932101278134,0.0755661115969125,0.289910626132535
88,1,113135,0.0714263887067937,0.0753977011798448,0.344119467900302
89,1,114076,0.0863254442244837,0.0753535342139748,0.252734355726596
90,1,114628,0.0780317346172942,0.0755704269733943,0.302512208842306
91,1,116283,0.058264446851,0.0760422092224239,0.444062278005326
92,1,126880,1.06839698214248,1.42682262471479,0.454479694343026
93,1,127853,-0.0808472694411507,0.0758417424114538,0.287152359129217
94,1,128302,-0.145289529695245,0.0752757714973504,0.054395718678986
95,1,128704,-0.140414016298207,0.0753776729862784,0.0633199395374088
96,1,128911,-0.124425277784331,0.0754656166515365,0.10008485165415
97,1,130267,-0.0820805627332965,0.0755935954166306,0.278302349606254
98,1,130271,-0.075714032420355,0.0757024135690537,0.317921326802087
99,1,130613,-0.0503464437910621,0.0764710989062552,0.510728164377575
100,1,132012,-0.00215617275128982,0.0763555311996546,0.977487814486671
101,1,133231,-0.078253031042267,0.075699306942371,0.301967690667638
102,1,137074,-0.0539197657474446,0.0756515618739298,0.476478567498264
103,1,137304,-0.0611080615422322,0.0756624175494687,0.419841228827865
104,1,139686,-0.0708456035459838,0.0757380071754489,0.350219801443806
105,1,149562,-0.0853423759575367,0.0758689590330617,0.261410296445666
106,1,150447,-0.0935678326262785,0.0766863404401187,0.223227479766845
107,1,151446,-0.380144177201552,0.15305274489012,0.0134642385877826
108,1,154084,-0.120503245129622,0.0768180126986338,0.117617336734761
109,1,156633,-0.0980424023413011,0.0779676954398512,0.209413074420353
110,1,157269,-0.122972191082806,0.0754027242664099,0.103809173578864
111,1,160054,-0.142476650769336,0.0760280871219401,0.0617562367391158
112,1,166222,-0.11807803116955,0.0755793820675273,0.119112225247033
113,1,166416,-0.127773026154671,0.0753801078991158,0.0909478539773141
114,1,167326,-0.13418091960384,0.0757805670441971,0.0774817585733929
115,1,168836,-0.122839552207112,0.0754729755935228,0.104502663305357
116,1,171200,-0.100271544792606,0.0756811450983254,0.186054325501639
117,1,171431,-0.080858623970616,0.0762213403097727,0.289488025462302
118,1,173339,-0.127028872149906,0.0754467141259813,0.0931256468772384
119,1,173845,-0.12822126555833,0.0753779517190099,0.0898152231854573
120,1,175121,-0.100505320605356,0.0753465392660728,0.183094105464652
121,1,175281,-0.100098912134998,0.0754124362053862,0.185249800167704
122,1,175315,-0.110337352014673,0.0753480872530774,0.143983314683949
123,1,175523,-0.1138473697269,0.0757628816452746,0.133815613052701
124,1,175541,-0.105515407544424,0.0754859998253768,0.163046597654093
125,1,175653,-0.092340537157195,0.0757749243773632,0.223803736045575
126,1,175805,-0.154920242399797,0.0798041351999549,0.0530228114775181
127,1,175818,-0.14173497808234,0.0780219633032254,0.0701258100722526
128,1,175856,-0.0849475146007763,0.0770551928541343,0.271028303804514
129,1,175876,-0.0770350384944487,0.0758941385032234,0.310785398689777
130,1,175989,-0.0875068238823385,0.0760792353897586,0.250837471155132
131,1,176001,-0.0927926096299619,0.0764594887677869,0.225705027987801
132,1,176451,-0.0897591835758425,0.0773925139364854,0.246917532967058
133,1,177692,-0.108441941462274,0.0753558821452672,0.151018470476222
134,1,178191,-0.101023417900058,0.0754603165477878,0.181509622237399
135,1,178224,-0.108441941462274,0.0753558821452672,0.151018470476222
136,1,178960,-0.119914477550586,0.0759123876699677,0.115084241197722
137,1,179139,-0.224355242709487,0.150514020896653,0.1369612079424
138,1,179139,-0.39716102871333,0.303356246003214,0.191310318233059
139,1,180955,-0.108789339185189,0.0872943180162605,0.213504096231099
140,1,183802,-0.0807128987457394,0.0754639392685152,0.285550069094823
141,1,183954,-0.102017204857941,0.0759425385792372,0.180022493182202
142,1,184450,-0.062944056796194,0.07539538910167,0.404365201207516
143,1,184641,-0.0770413245635469,0.0775576911803876,0.321223648185226
144,1,184718,-0.0952172840854507,0.0757291970826638,0.209462066448426
145,1,185296,-0.0978181218750133,0.0753970592049069,0.19535004298188
146,1,185438,-0.102436227469621,0.0753832613765805,0.175054652198337
147,1,185469,-0.10378886606453,0.0754873893385333,0.170029342580407
148,1,185503,-0.0842324592844024,0.075360244024847,0.264442138793249
149,1,185705,-0.115616223847444,0.0760887964994329,0.12953414340961
150,1,185749,-0.152896039991944,0.0759022250228299,0.0447275426177084
151,1,185806,-0.116148698310801,0.0761887657927874,0.128282756618817
152,1,185879,-0.144826492965881,0.0764207459744969,0.0588932983989312
153,1,185916,-0.109091838420578,0.0765537050687793,0.155030133327795
154,1,185941,-0.128714370284432,0.0768030877178702,0.094643020777012
155,1,185954,-0.140529173264126,0.0769706518401071,0.0687326111651949
156,1,186055,-0.101712857409894,0.0755962053759691,0.179335273868457
157,1,186896,-0.0811151808066392,0.0769112689689697,0.2923025081647
158,1,187697,-0.179463483611064,0.156809767794003,0.253205750450567
159,1,189392,0.0904045191233513,0.157850760446917,0.567197901970771
160,1,189416,0.174117211542716,0.152481415384299,0.254273152037256
161,1,190132,0.0974197071446271,0.0757085861860916,0.199016874743218
162,1,190148,0.0932106103606242,0.0757465322704102,0.219307032698122
163,1,190165,0.105662973393797,0.0762851060800213,0.166894673633793
164,1,190169,0.100714639093402,0.0762084429195232,0.18716791095215
165,1,190933,0.122826220080069,0.0754946879764065,0.104639593787835
166,1,192149,0.0538659803041699,0.0763429240642524,0.480915202073571
167,1,192302,0.108579235681662,0.100706885232354,0.28169368216001
168,1,192303,0.0444196860921462,0.0910457007240393,0.625935316660974
169,1,192305,0.0848513107086406,0.0945366632538531,0.370037648547164
170,1,192315,0.229941343340688,0.106665967002557,0.0317813352469938
171,1,192795,0.0396859924254188,0.0756042526741382,0.599970075074628
172,1,194020,0.0854652387008352,0.0795351738386767,0.283306148084955
173,1,194187,0.0596296955586422,0.075629851191611,0.430967799813128
174,1,194867,0.0524821751749276,0.075603634453538,0.488028863884041
175,1,197325,-0.0241760741222986,0.0774906385360594,0.755234576201479
176,1,197392,-0.0441428465670475,0.078462347722325,0.574065008364993
177,1,198857,0.00964085882660992,0.362766402891989,0.978812979441954
178,1,206666,-0.050081497351541,0.0850443026667499,0.556313614255849
179,1,206675,0.104262971563296,0.110635520501942,0.346632122756272
180,1,223051,-0.0186984047955141,0.0876683531427637,0.831227263962998
181,1,223059,-0.0567569419961689,0.0909898555322884,0.533180064141273
182,2,7366,0.18446030901707,0.109287773143882,0.0923251463844937
183,2,8180,-0.235134236333702,0.150553123257298,0.11923056321164
184,2,8187,-0.181445094919318,0.156803307580825,0.247993109394563
185,2,8250,-0.0691408063234271,0.154732372596592,0.655263706095392
186,2,8253,-0.0779915855058042,0.154720451378175,0.614519167095239
187,2,8285,0.0392780924723719,0.0838865468609616,0.639909993300417
188,2,8302,0.0128336930860937,0.0785445688097718,0.870301912742729
189,2,8306,0.0128336930860937,0.0785445688097718,0.870301912742729
190,2,8314,-0.000900855187123462,0.0769361676086678,0.990664298214867
191,2,8317,0.00617444002282513,0.0786901107875422,0.93750242196763
192,2,8328,-0.0129226164220944,0.078335727495413,0.869066326577134
193,2,8331,-0.0198543471781178,0.0781843306770085,0.799687603672351
194,2,8498,0.0202642605246187,0.0768159353057711,0.792085791682742
195,2,8651,0.0136202515596092,0.0768920196986253,0.859504108624583
196,2,9418,0.234281239673267,0.195167230583032,0.230784004548291
197,2,9812,0.0397939045570795,0.0773233311849427,0.607124637868683
198,2,9932,0.0221797752532371,0.0770384208457849,0.773588131078068
199,2,10135,0.0265307786012088,0.0767394101708097,0.729754886392659
200,2,11616,0.00690181110462051,0.0766700551316914,0.928322658545137
201,2,12133,0.011781796526257,0.076973182032982,0.878435533935726
202,2,12194,0.0478301150436252,0.0772314481169474,0.536112441443226
203,2,12359,0.0233615705595954,0.0770374312933184,0.761878288481387
204,2,13061,0.0385359812791705,0.0770144877889861,0.617124163855783
205,2,14298,0.0132242903618844,0.077281632533406,0.86422890460888
206,2,15222,0.0354412284665287,0.078015674569879,0.649904039829169
207,2,17986,0.0251596525021979,0.0766592399723391,0.742954148676277
208,2,19770,0.0158606573126252,0.0771964169817591,0.837332375826907
209,2,19836,0.0272224580338296,0.0769752993324973,0.723810922761503
210,2,19851,0.0335792608648615,0.0771936599681819,0.663828071506312
211,2,21595,0.0176477386769495,0.0768896998765689,0.818597558484125
212,2,22385,0.0173091719644939,0.0769626837605519,0.822184529807888
213,2,23441,0.00180887288151876,0.0777156948712762,0.981443653282089
214,2,24209,0.0173843638321232,0.0770702803946602,0.821670237726709
215,2,24341,0.0212446257415599,0.077249867771009,0.783468058819844
216,2,26815,0.0232736588253032,0.0771556178772645,0.763099804499618
217,2,28209,0.031705660651399,0.0771730784220578,0.681440343707845
218,2,28695,-0.0599075201565276,0.0805802989543337,0.457703075620721
219,2,35849,-0.183059040426228,0.826698601777159,0.824882686715987
220,2,35850,-1.78816793039241,1.00664886024695,0.076535307157671
221,2,41245,0.023567663429339,0.0768852050228513,0.759381452759513
222,2,43214,0.000477768620301688,0.0781421220153825,0.995125139461688
223,2,47104,0.0125180824878253,0.0759607948389448,0.869198389033684
224,2,50915,0.0787267488051446,0.0765955530000499,0.304736376654998
225,2,55834,0.0737509959528386,0.0762546509385395,0.33412261616766
226,2,56422,0.066952305349903,0.0764090749690076,0.381498169852909
227,2,57715,0.0813420992610827,0.0761169496552121,0.285959286113175
228,2,59046,0.12582911169628,0.0763324159333258,0.100152888728475
229,2,59191,0.102714174636944,0.075990521343349,0.177346113191322
230,2,59383,0.0844572987033597,0.0760761682411328,0.267682462298495
231,2,59477,0.0874193603024165,0.0772154623939478,0.25834051757462
232,2,59755,0.137924493726733,0.173650089215454,0.427573781927985
233,2,60471,0.0469772342378947,0.0762705281686994,0.538338284209628
234,2,60478,0.05340561833416,0.076345684395474,0.484685475082623
235,2,60786,0.0428838424493757,0.0762388025919626,0.574136756396213
236,2,61035,0.0546367873686469,0.076212000531744,0.473906594780062
237,2,61071,0.0376819825700358,0.0758949859293329,0.619849584759944
238,2,61675,0.0191125282403665,0.0761332576613372,0.801928890230395
239,2,62776,-0.0245107245680236,0.0794608231011984,0.757911994532321
240,2,62939,0.0159461573786105,0.0760037035213496,0.833938849614765
241,2,63527,-0.00422920569840535,0.0762934215095662,0.955824527893746
242,2,63857,-0.0146054821561842,0.0763075415045543,0.84832001860506
243,2,65527,-0.0361287335185947,0.0760356019937566,0.634970010165422
244,2,67007,0.0608412000815691,0.0836787384073663,0.46765839295109
245,2,67023,-0.107202256895374,0.173078148404656,0.536061365097061
246,2,67024,-0.066562385986292,0.173769077618996,0.701912652235175
247,2,67976,-0.0103939792872678,0.0771534520823075,0.892911410206365
248,2,69628,-0.0615173505075227,0.0783652551484822,0.432975411106716
249,2,71825,-0.208786340407876,0.151261989741617,0.168368937037081
250,2,72389,-0.0780854009966414,0.0765669159853871,0.308506506258232
251,2,72392,-0.0894298279837691,0.0770541567559819,0.24658481072794
252,2,73646,-0.097428372941815,0.0754402491090523,0.197387792117786
253,2,74564,-0.0912552286917574,0.0753133299308807,0.226447519496651
254,2,74739,-0.0583334342019015,0.0756542526526674,0.441191336961299
255,2,79931,-0.0546115802352382,0.085294846743984,0.522413600532925
256,2,80748,-0.0770092146446992,0.0786405006792066,0.328123939068382
257,2,80873,-0.0536561225695975,0.0758448363389482,0.479756171602226
258,2,81501,-0.0267232331587114,0.0758726072988345,0.724889551492353
259,2,83526,-0.042924112967125,0.075733766561163,0.571226289759906
260,2,83845,-0.0415296725641033,0.0758080079134038,0.584156933999609
261,2,84412,-0.0118797941308646,0.1911245412523,0.950472708807078
262,2,84412,0.0520776503063276,0.0956660342929186,0.586531072335639
263,2,84447,-0.0148685253348476,0.0768044438600785,0.846608752126602
264,2,87391,-0.0195067369402336,0.0754982007314187,0.796269217727823
265,2,87562,-0.0139957103870667,0.0756927493019198,0.85341240183513
266,2,87849,-0.0250941328430514,0.0756774603030345,0.740393214614199
267,2,87878,-0.0231880256924412,0.0760044725498877,0.760479205098301
268,2,88125,-0.049484634160499,0.0844879302020761,0.558450968704906
269,2,89785,0.00356108928026237,0.0760227284641186,0.962665301473434
270,2,93441,0.0219499614024498,0.0782837104973616,0.779342636490455
271,2,93588,0.00711260213050481,0.0810406017399418,0.930112499692188
272,2,93721,-0.00850671218330682,0.0757920453585176,0.910698865588889
273,2,93952,0.00652068038922068,0.0755758029528844,0.931292753279742
274,2,95085,-0.0303249370881756,0.0756648656802197,0.688824839559101
275,2,103188,0.0263023589794105,0.077506641655819,0.734543215093988
276,2,107124,0.0304604560036136,0.0757023700647428,0.687654376996274
277,2,111645,0.0305751839788561,0.0757507399887495,0.68673005791159
278,2,111916,0.0332166220557134,0.0759262337521109,0.662026866744835
279,2,111931,0.0290533660548325,0.0760472243590128,0.702658810128879
280,2,111999,0.0379340605256774,0.0757629010836825,0.616898245181786
281,2,114528,0.0348771014741275,0.0762033309797889,0.647460532816765
282,2,116024,0.0455247528128692,0.0763687537944167,0.551478761553067
283,2,119244,-0.0133153992268378,0.083271461203016,0.87304853811796
284,2,119246,-0.0461539344178011,0.0841269203625021,0.583611246859073
285,2,119247,0.020688650304271,0.0847633075767095,0.807314109562735
286,2,120090,-0.000613534550820749,0.0761054095354363,0.99357236409713
287,2,120291,-0.0214094067676938,0.0769673015372285,0.781050578632375
288,2,120726,0.00897408058728966,0.0765295080485214,0.906718324506388
289,2,121716,-0.0216166451892931,0.0764354214977609,0.77748881499794
290,2,123100,0.0152025594311864,0.0765452535413965,0.842683120430705
291,2,124677,-0.0001901314983348,0.0764440795259514,0.998016910779153
292,2,127636,0.196078848996286,0.0961197918345488,0.0421000274934049
293,2,127887,0.0340116496566497,0.0769469064085706,0.658749370843131
294,2,128935,0.0249881762089539,0.0768839343236263,0.745364771289477
295,2,129053,0.0170958222735555,0.0771241389859282,0.82470184487572
296,2,130040,0.0537984750406298,0.0775474208242201,0.48829564560438
297,2,130976,0.0611971141913477,0.076899246594901,0.426677861967111
298,2,132199,0.0586832771954101,0.0772618243682806,0.448037820779187
299,2,133355,0.0258257541640208,0.0778358650881106,0.74023899532843
300,2,133435,0.0038707629996162,0.0780159537382764,0.960457238833371
301,2,133943,0.130876088959921,0.0910737898904472,0.151594212536535
302,2,135183,0.0180144884671313,0.0780535465092699,0.817606573836401
303,2,135402,0.0122671819354351,0.0780449127309023,0.87519201987579
304,2,135898,-0.025989747099246,0.0784493646353166,0.740619551035497
305,2,135912,-0.0171431248518122,0.0785142129304029,0.827287091729235
306,2,135925,-0.0223018549086897,0.0781548131652624,0.775539651646353
307,2,136002,-0.0239994446871075,0.0780948963548283,0.758787648423452
308,2,136173,-0.00980530618854825,0.0786561944157569,0.90086343192808
309,2,138209,0.0552009528441511,0.0809112801734699,0.495534302880532
310,2,138318,0.032132098734304,0.0807164307666412,0.690807279584052
311,2,138695,0.0203620872498217,0.0793434035802392,0.797612073272049
312,2,138818,0.0250961815625081,0.0791940237078082,0.751510688043382
313,2,139728,0.0131725246686828,0.0790601824960402,0.867769257062196
314,2,140174,0.0116178865831432,0.0790608729719476,0.883256459896852
315,2,140863,-0.00368487203964474,0.0790310676626417,0.962837983490223
316,2,141152,-0.0102311012918519,0.0792520621602115,0.897355438453696
317,2,141292,-0.00969603932362606,0.078682392850908,0.901995020671925
318,2,141545,-0.00666752241786606,0.079066580075024,0.932843495588906
319,2,145823,-0.0116059534227252,0.0820795197429442,0.887635485503403
320,2,145934,-0.124616278278098,0.135082182308787,0.356886482006644
321,2,145980,0.00377417110652156,0.08283854420441,0.963686261484712
322,2,146723,-0.0368176204322,0.0789004335330506,0.641049650425532
323,2,147946,-0.0723267764206347,0.0795546582616043,0.363893513659355
324,2,150394,0.00624989096741357,0.0867630579724062,0.942615637437152
325,2,151274,-0.00710541021015931,0.135913866674819,0.958336137852932
326,2,151397,-0.0488355698726259,0.0798045428164435,0.540971570409568
327,2,153035,0.0363976977281821,0.078953881403011,0.645082881049171
328,2,153228,0.0332573238887154,0.0795342458045315,0.676090981732001
329,2,153455,0.000287985775164201,0.0801543869953088,0.997135325445444
330,2,153732,-0.0160121283262817,0.0828673156589858,0.846893026389489
331,2,153815,0.0473839773538357,0.0798070217732684,0.553071681729602
332,2,154160,0.011441675630926,0.0790078920761305,0.884938109470341
333,2,154235,0.000909747834069496,0.0797992014462484,0.990910383952504
334,2,155527,0.0539350251286019,0.0865653416216533,0.5336502735212
335,2,159870,0.035483474428986,0.0777608075363763,0.648443622881347
336,2,161229,0.00787557243982961,0.0789765321749793,0.920622900996932
337,2,161451,0.512829543019144,0.166895603420507,0.0022857822868411
338,2,161451,-0.257943103761105,0.169098760844641,0.128054991909814
339,2,162696,0.0473319229475401,0.0785974577834925,0.54742310782374
340,2,163284,0.099467734091257,0.0774149496594574,0.199682025288194
341,2,164166,0.11051139494676,0.0780950456876949,0.157924120235818
342,2,165270,0.122292777804199,0.0773843631913256,0.114927056700062
343,2,165675,0.101476552607712,0.0787560404714408,0.198418498321349
344,2,166404,0.131612640904733,0.204472693958785,0.520208344368198
345,2,168012,0.121508768283527,0.0952030309644614,0.202684322254678
346,2,168062,0.170593210485301,0.0777029791462384,0.0287815390290712
347,2,168518,0.127113602457912,0.0774889474827981,0.101810781545101
348,2,168980,0.134282259947443,0.0774176027325388,0.0836990556254983
349,2,169651,0.125365756398294,0.0774970135532086,0.106623674204769
350,2,169902,-0.0681198696609666,0.129962913838961,0.60050418693579
351,2,169960,-0.0201451589967681,0.121098160909762,0.867973642849679
352,2,170725,0.0775340766072515,0.0778128474485098,0.3197298996
353,2,171254,0.0445734672885015,0.0780122338200466,0.5681157813486
354,2,172242,0.0617000354377471,0.0770557680033361,0.423832786244442
355,2,173254,0.121189828036453,0.0762624070466809,0.112929358667054
356,2,173340,0.142489741690499,0.0761487145520635,0.0621438801196978
357,2,173385,0.141288686202529,0.0762258727798178,0.0646372939150666
358,2,173973,0.106680462459344,0.076181131670723,0.16228602565646
359,2,174714,0.411231029175067,0.194648287805315,0.0353291776056595
360,2,177341,0.0808200017737552,0.0760105276694077,0.288384628169486
361,2,180314,0.0862007080522998,0.0760193697779516,0.257593032491094
362,2,180339,0.103640528334167,0.0761505666031212,0.174383530156637
363,2,182758,0.0594634612584127,0.0760104233579635,0.434558811081879
364,2,183619,0.0356524272806799,0.0763522862537071,0.640826279892024
365,2,183913,0.0383224714025502,0.0782837159393225,0.624768373764243
366,2,184146,0.0191694116415761,0.0788289142625387,0.808009208108919
367,2,187176,-0.0257744170536119,0.0767794175158189,0.737300790362317
368,2,191066,0.0154580781946512,0.0773613516841249,0.841739115751308
369,2,191124,-0.0651227631644828,0.0976863563376726,0.505430197953499
370,2,191128,0.058933268307692,0.0899271345834666,0.512672711279022
371,2,191599,-0.0355271843259242,0.0762703169760473,0.641641518322854
372,2,191762,-0.0149095004602139,0.0793096931011917,0.850991803214622
373,2,191763,-0.0238068491794381,0.0765854364922361,0.756095486723355
374,2,191959,-0.052957109740922,0.0763570217106607,0.488423041949711
375,2,192390,-0.0190954325963212,0.0785109358223272,0.807976219307555
376,2,195759,0.0157059802981524,0.077060579501564,0.838616749948645
377,2,196912,0.0182129931396549,0.0758124051077595,0.810285487797272
378,2,197598,-0.286634076101847,0.247137050658933,0.246906649773844
379,2,198110,0.0310120506780835,0.0762550996564715,0.684483455313671
380,2,198283,0.0590440338605396,0.0786092169467993,0.453087914780245
381,2,198805,0.0470478085827138,0.0765605497158085,0.539269192517972
382,2,198891,0.0585598246177748,0.0759408782184221,0.441149348445988
383,2,199248,0.0662130318162464,0.0760968302693954,0.384828574021694
384,2,201782,0.0684203818297226,0.0759975782490106,0.368576059077846
385,2,203285,0.0943390176006219,0.0756232874686812,0.213046181134288
386,2,203783,0.0961641301061821,0.0754532040767335,0.203329193729545
387,2,204179,0.109107294739518,0.0755868480897464,0.149775153976771
388,2,205406,0.102801373582573,0.0763927929656872,0.179264687064269
389,2,205834,0.113525345140906,0.0759817912906488,0.136039534544468
390,2,205965,0.122479494794823,0.083030898548577,0.14107500027378
391,2,207192,0.0802992349997929,0.0760303632690978,0.291623357237853
392,2,207561,0.108690026667209,0.075592765089126,0.151366371899203
393,2,208682,0.0984846442809605,0.0755045246844036,0.192962640352257
394,2,210102,0.107560619873047,0.0756654602915909,0.156045982145369
395,2,212519,0.259653617045359,0.160911524635578,0.107498603503635
396,2,214801,0.112637639777376,0.0756409072186484,0.137351225768356
397,2,215016,0.0859049928773761,0.0756968569021138,0.257205876230081
398,2,218876,0.217094711892197,0.0757425416380078,0.00440313959068723
399,2,227511,0.242697964497024,0.0760721896505384,0.0015482670374366
400,2,230378,0.180448089455411,0.0755809687525145,0.0174898593349686
401,2,231943,0.173089629196914,0.0758497534113617,0.0230835401006545
402,2,232156,0.173772279784427,0.0758137790638162,0.0224882384740425
403,2,232789,0.197010817619196,0.0753795850520092,0.0093432655054714
404,2,238524,0.172911993005835,0.0756548046419454,0.0228735306459375
405,2,241518,0.149816754332256,0.0764594738368261,0.0508494560334856
406,2,250396,0.188265399845979,0.0756896957035627,0.0133316413440345
407,2,250466,0.18867919016558,0.075659577131277,0.0130957064436389
408,2,252305,0.12926429587115,0.0762155379468765,0.0907607184208304
409,2,254571,0.0974739260708898,0.0774266496320251,0.208891260874953
410,2,254742,0.0943569710173565,0.0773673673012278,0.223432107417712
411,2,254908,0.113842857066253,0.0778870794023332,0.14472953822298
412,2,255033,0.161892894902613,0.0911578829562889,0.0766006189144528
413,2,255862,0.155698682341736,0.0772083572962853,0.0444936998621808
414,2,255975,0.145743493820632,0.0769816268158967,0.0591456719661507
415,2,258311,0.116097754479242,0.0758425707315825,0.126721152798403
416,2,259284,0.112580623512988,0.0761146028470663,0.14000709111695
417,2,266330,0.122793572583241,0.0763993481291772,0.108891521559147
418,2,267100,0.121982280977509,0.0763974206124257,0.111231698054482
419,2,268086,0.105208479458456,0.0764736462706879,0.169771877026765
420,2,274614,0.0818059674902181,0.0760880398499713,0.283042409053564
421,2,274729,0.0876517424159774,0.0764872269435296,0.252585574743212
