SNP,Chr,Pos,Effect,SE,ERG11_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
35,1,45359,-0.303853265368656,0.222950508135988,0.173791230500284
36,1,45634,-0.231413690185144,0.204955019893557,0.259624465211433
37,1,51248,-0.137056054403586,0.133143948830036,0.304004750738129
38,1,51462,-0.129474105122542,0.13334650191118,0.332233075152887
39,1,52124,-0.0758319949878584,0.133282535450779,0.569747318101899
40,1,52667,-0.14816960389121,0.132896145940977,0.265639846525784
41,1,55470,-0.0602476380923743,0.136715353284431,0.65971486647191
42,1,59265,0.155310392242155,0.132805755810047,0.243009282405059
43,1,60165,0.107656593665694,0.132838696489517,0.418238542447477
44,1,62308,-0.0293300787887897,0.132806816098135,0.825338709415275
45,1,62869,-0.0170754275959662,0.132796199538383,0.897760285539555
46,1,65431,-0.00105948200796879,0.138695634514688,0.993909414468778
47,1,65451,0.0220036738196636,0.136724040865077,0.872236713233449
48,1,65719,0.046775720055858,0.142561329772306,0.74302343497547
49,1,66841,0.0208198681902826,0.132857275272995,0.875564151823668
50,1,66948,-0.00976576427137821,0.133676275196261,0.941803465503735
51,1,68621,-0.14957371208911,0.133077240143968,0.261793050520882
52,1,69417,-0.0659705066649002,0.132915849564543,0.619968481745623
53,1,69820,-0.714637858019922,0.518892996640487,0.169312106026138
54,1,69821,-0.211312752523047,0.322620833261495,0.512902096171824
55,1,70906,-0.151578818864312,0.213435854682492,0.478058671474459
56,1,74327,0.0141215671069691,0.133691123686274,0.915937260871524
57,1,74572,0.0180418252882964,0.133333844581883,0.892441396670796
58,1,75211,0.0798541541032345,0.133026360431358,0.548699356404783
59,1,76030,0.0732933238888146,0.133037058583631,0.58203419738887
60,1,80108,-0.0309348190113176,0.133052584260107,0.816283882833841
61,1,81262,-0.0905610159890984,0.132925104114645,0.496132456128725
62,1,81999,-0.135637494418486,0.133141723663673,0.309021633588649
63,1,82431,-0.155390796809102,0.133712946713163,0.24597089877157
64,1,83284,-0.0621196013594179,0.132952513441129,0.640622536958515
65,1,83613,-0.0266631633716658,0.132971390187775,0.841190920976976
66,1,84112,-0.046189629678452,0.132970893597167,0.728523033988173
67,1,84701,0.00252483510884494,0.142413007149195,0.985865090356999
68,1,84858,0.0979247569509181,0.133267086178335,0.462948694306817
69,1,85751,0.0080766935102166,0.133916458069212,0.951941726254565
70,1,87445,-0.00397696214764387,0.134200072612458,0.976375237490625
71,1,87467,-0.0614609412373694,0.134863116268648,0.64886556547813
72,1,89070,-0.0148332031764296,0.134056144872752,0.911957424614401
73,1,89616,0.00842915165064458,0.1333365476983,0.949629398310262
74,1,89679,-0.0210893028497647,0.133349463164804,0.874428529175353
75,1,89880,-0.0236841021245437,0.133382019522553,0.859165730090432
76,1,91472,0.0118325877210319,0.13437661027535,0.929882566856386
77,1,93789,-0.0527652682315127,0.132963962128581,0.691726093281062
78,1,94351,-0.113653624613428,0.133206351641329,0.394118785378475
79,1,99148,-0.104341323191385,0.132877615593817,0.43283734366089
80,1,101281,1.264078429822,1.45295833901666,0.384889849880649
81,1,106011,-0.0784723192312211,0.138541356704522,0.571469586702007
82,1,106800,-0.162620861398619,0.132891437925478,0.221877024561978
83,1,107970,-0.095352164912424,0.132681440887091,0.472829003432726
84,1,109000,-0.0568976980542271,0.132977988720319,0.66900446154982
85,1,112549,-0.257739739515415,0.132151796120868,0.0519278294390701
86,1,112742,-0.233552246058781,0.132799002286919,0.0794966607085166
87,1,113050,-0.228886698442053,0.132596686483751,0.0851887232800176
88,1,113135,-0.25162500737467,0.132139034224645,0.0576911373905643
89,1,114076,-0.136781729704907,0.132616313840685,0.303054951383742
90,1,114628,-0.0985659677761223,0.133048603735207,0.459290977781623
91,1,116283,-0.0475764175731622,0.133868621960393,0.722504958792609
92,1,126880,-2.9926831984625,2.50715290327225,0.233413327153191
93,1,127853,0.00220117051993629,0.133643225212402,0.986868342808754
94,1,128302,-0.0310357926129136,0.133119683844077,0.815786252129701
95,1,128704,-0.0482458281456242,0.133237710668669,0.717491434388191
96,1,128911,0.0100861313749946,0.133276121219061,0.939717785233153
97,1,130267,-0.0585707627734049,0.133177545860942,0.660355026723544
98,1,130271,-0.0546374329916582,0.133340426904285,0.682231327794333
99,1,130613,0.0230657555525625,0.134612891940772,0.864047701813677
100,1,132012,-0.196277783004758,0.13392591818169,0.143655656215916
101,1,133231,-0.23973136899841,0.132767806222244,0.071825772639873
102,1,137074,-0.236161130939491,0.132595388881432,0.0757614707024877
103,1,137304,-0.274207145284156,0.132434377105046,0.0391308691539689
104,1,139686,-0.186898393353786,0.133039840542369,0.160951103781897
105,1,149562,-0.275898758585424,0.132906801222575,0.0386283763753776
106,1,150447,-0.252467744774255,0.134529346050465,0.0613874906735708
107,1,151446,-0.292427677903802,0.271162645138089,0.281581965997094
108,1,154084,-0.237696952666626,0.13502508315446,0.0792074798463066
109,1,156633,-0.22092739042957,0.136971953331712,0.10765137768298
110,1,157269,-0.302784583530337,0.132176321243441,0.0225660101952999
111,1,160054,-0.222906348986307,0.133895631325106,0.0968445608922118
112,1,166222,-0.217895574458989,0.132921039356066,0.10204460893034
113,1,166416,-0.217375536388301,0.132651549804409,0.102167563317627
114,1,167326,-0.236434019657933,0.133319208197766,0.0770174528083301
115,1,168836,-0.243119201054806,0.132647543894148,0.067671290615285
116,1,171200,-0.319632759182328,0.132388198425255,0.0162709297622909
117,1,171431,-0.402349388507857,0.13259187194107,0.00258805978808137
118,1,173339,-0.37377237771861,0.131772366686091,0.00482424185667138
119,1,173845,-0.369440472126109,0.131695276063778,0.00530595372438036
120,1,175121,-0.380081145899063,0.131342352821496,0.00404229720550571
121,1,175281,-0.372592175758604,0.131517359591183,0.00487578311030458
122,1,175315,-0.37819636675467,0.131429680010361,0.00425150787339999
123,1,175523,-0.362362666406433,0.132317352977186,0.00648329173262379
124,1,175541,-0.376450000460794,0.131653914179536,0.004496817642743
125,1,175653,-0.40925128624497,0.131803474242841,0.00205656354488939
126,1,175805,-0.360671380897623,0.13983567234229,0.0103054706936431
127,1,175818,-0.438972310655613,0.135910861649306,0.00135484382186964
128,1,175856,-0.3817965171434,0.134267628090714,0.00472118883789806
129,1,175876,-0.367559348280123,0.132276741598589,0.00574934785624213
130,1,175989,-0.357760609660957,0.132738253761119,0.00737047193913516
131,1,176001,-0.364413661749297,0.133393097551272,0.00661396148951757
132,1,176451,-0.361396309269376,0.135053208608947,0.00779900703802968
133,1,177692,-0.397616520551642,0.131267207450918,0.00263384160137464
134,1,178191,-0.401366671561898,0.131368628224071,0.0024196548857616
135,1,178224,-0.397616520551642,0.131267207450918,0.00263384160137464
136,1,178960,-0.394922530264506,0.132365607319728,0.00304733733716186
137,1,179139,-0.595453327439039,0.263734557927205,0.0245700337591816
138,1,179139,-0.57890665155545,0.534102017635687,0.279154301774751
139,1,180955,-0.261764657855748,0.153282855300989,0.0885669626730062
140,1,183802,-0.342216270235022,0.131725633752809,0.00977103380669993
141,1,183954,-0.33398632547011,0.132762289807985,0.0123238103376495
142,1,184450,-0.277702138642346,0.131949038011056,0.0360311981441936
143,1,184641,-0.261765491350609,0.135925966375481,0.0549329290090472
144,1,184718,-0.312031767091059,0.132491856525642,0.0190643851881826
145,1,185296,-0.265340095178668,0.132210072812797,0.0455161602617608
146,1,185438,-0.218704176081766,0.132457998581869,0.0996031921041614
147,1,185469,-0.225099574562747,0.132620326844106,0.0905169441353999
148,1,185503,-0.243548536008554,0.132181896263982,0.0662367253083237
149,1,185705,-0.242697900833428,0.133677723324631,0.0702885708163078
150,1,185749,-0.254959711952373,0.133613049789389,0.0571770502209261
151,1,185806,-0.260286901931747,0.13376423731664,0.0524645048358408
152,1,185879,-0.259437338175554,0.134422171210423,0.0544054065533231
153,1,185916,-0.167893419629948,0.134772157332825,0.213679646284863
154,1,185941,-0.206911401026593,0.135208705708594,0.126835324250992
155,1,185954,-0.221353086056943,0.135541572335439,0.103339333590556
156,1,186055,-0.221736113141454,0.132813979741525,0.0959001101462356
157,1,186896,-0.217993659348568,0.135025738629752,0.107321139876628
158,1,187697,-0.573415938434646,0.274697174476176,0.0375643870823391
159,1,189392,-0.48255472176189,0.276646800559832,0.0819773655453078
160,1,189416,-0.570228749161815,0.267036972321831,0.0334168426267596
161,1,190132,-0.0128353097975907,0.133504691997654,0.923462936145397
162,1,190148,0.00904788033223025,0.133545836397035,0.946022111120788
163,1,190165,-0.026047592026519,0.13456576777054,0.846625688990034
164,1,190169,0.00460494116887111,0.134404870777405,0.972687820042621
165,1,190933,-0.13308491245023,0.133126837881857,0.318147706934944
166,1,192149,0.0775467169574333,0.1343417059936,0.564148760091345
167,1,192302,0.180226041944383,0.17720607860288,0.309829953399504
168,1,192303,0.195034131914837,0.159894458097567,0.223367180293095
169,1,192305,0.167211091897097,0.166270397443905,0.315269143246508
170,1,192315,0.122594000091428,0.188776317731834,0.516493085138555
171,1,192795,0.0997929536428362,0.132956721135839,0.453413174013199
172,1,194020,0.0356667486973579,0.140142364535618,0.799254648310803
173,1,194187,0.0708504124785088,0.133119609705348,0.594900684904072
174,1,194867,-0.0498164262111935,0.133074124776588,0.708367993967983
175,1,197325,-0.132461048649345,0.136165995909491,0.331323321580649
176,1,197392,-0.163499050591391,0.137826552335566,0.236314796985279
177,1,198857,-0.603040947508111,0.637409451400827,0.344754436837444
178,1,206666,0.0125766808468115,0.149690766515411,0.933089948055247
179,1,206675,0.0713723872234722,0.194849192528354,0.714364005248621
180,1,223051,-0.196186410846791,0.153891378239567,0.203205438719799
181,1,223059,-0.369404768573756,0.158955663998715,0.0206954078014858
182,2,7366,-0.24931841002268,0.192588077340689,0.19631538288668
183,2,8180,0.229964921578718,0.265500285210698,0.386992404499114
184,2,8187,0.362157156222663,0.275714430356522,0.189859964883733
185,2,8250,0.159068372802324,0.272166620363136,0.559289462229084
186,2,8253,0.12704792384765,0.272214295551167,0.640987953825508
187,2,8285,0.0695997485306384,0.147581281336345,0.637501664295209
188,2,8302,0.136578012934196,0.137997674913868,0.322992606633019
189,2,8306,0.136578012934196,0.137997674913868,0.322992606633019
190,2,8314,0.150284136398911,0.135117585859604,0.266788833859825
191,2,8317,0.123608250851211,0.138284627664953,0.372001350264323
192,2,8328,0.0737437945489718,0.137765776152171,0.592790643653178
193,2,8331,0.0691344120906731,0.137513352817677,0.615455734769669
194,2,8498,0.0732744719425317,0.135099628448642,0.587903392291858
195,2,8651,0.055877762613608,0.135249760380879,0.679751225525359
196,2,9418,-0.194097745156548,0.34390347487017,0.572843096024775
197,2,9812,0.0351067159117195,0.136073447363289,0.796558577848014
198,2,9932,0.0292257934634159,0.135540993812534,0.829405941243925
199,2,10135,0.0236725064596206,0.135024933659281,0.860929094862656
200,2,11616,0.0539354196593207,0.134856938026363,0.689438591729734
201,2,12133,0.064817703579243,0.135379776725197,0.63238855436398
202,2,12194,0.0603006663449173,0.135909506060104,0.657543991755133
203,2,12359,0.0609150590312433,0.135511139553353,0.653331978218455
204,2,13061,0.0498389149629983,0.135513983980224,0.713259998990935
205,2,14298,0.0514492453185549,0.135939952057017,0.705308701841587
206,2,15222,0.0492883949055025,0.137268343999076,0.719760391125226
207,2,17986,0.056335889648454,0.134854157767576,0.676380833464989
208,2,19770,0.0340539432168452,0.135807996835232,0.80215278626968
209,2,19836,0.0501164770911808,0.135420678101964,0.711544863405485
210,2,19851,0.0490556796885455,0.135818421050334,0.718176654027845
211,2,21595,0.0159223147114596,0.135279801180521,0.906372997894827
212,2,22385,0.00116706490867702,0.135410449453887,0.993128209238345
213,2,23441,0.0154678829755563,0.136723165031824,0.909989532624152
214,2,24209,0.0589201138424202,0.135563561881862,0.664095923222301
215,2,24341,0.0692331132962045,0.135870606162981,0.610683888575217
216,2,26815,0.108451206900374,0.135634915154433,0.424490855706206
217,2,28209,0.117863698624528,0.135658397654745,0.385532003473106
218,2,28695,0.0649049253513707,0.141834127927816,0.647513119796305
219,2,35849,-0.463477345140744,1.45430602596085,0.750147702324456
220,2,35850,-1.41482326846442,1.7773046998918,0.426538018818773
221,2,41245,-0.0174798354248349,0.135279256463026,0.897262718670792
222,2,43214,-0.0865230644550994,0.137398607674935,0.529283192905528
223,2,47104,0.0320812493734095,0.133632367978002,0.810414604333692
224,2,50915,-0.00419484574919404,0.134956173536183,0.9752208958229
225,2,55834,-0.059843074928811,0.134294982867458,0.656152753224606
226,2,56422,-0.00489269651967517,0.134572657225838,0.971018023685802
227,2,57715,-0.00997948724005693,0.134128246693018,0.940732201932056
228,2,59046,-0.0286592198535799,0.134799189004783,0.831756410149709
229,2,59191,-0.0352389093004943,0.134022833493942,0.792756283169271
230,2,59383,-0.0179229669329282,0.134071163504241,0.893729831151158
231,2,59477,-0.029038590535073,0.136083108316726,0.831147021840804
232,2,59755,-0.101723368945347,0.305728239544428,0.739539530238586
233,2,60471,-0.0984443688223385,0.134152849954469,0.463544074708576
234,2,60478,-0.085973986904971,0.134330419883468,0.5225755892274
235,2,60786,-0.0895773658954722,0.134102606629758,0.504585200165634
236,2,61035,-0.0717093448325188,0.134123360820399,0.593226994942856
237,2,61071,-0.0733261332720017,0.133511942353435,0.583208383257437
238,2,61675,-0.114550742340094,0.13381468308485,0.392556263650558
239,2,62776,-0.0738298009302878,0.139759357155099,0.597648229799181
240,2,62939,-0.0593629598306866,0.13368462993426,0.657276895177817
241,2,63527,-0.0459871942082208,0.134201592593824,0.732048814402328
242,2,63857,-0.054693304606695,0.134223571477264,0.683903114002714
243,2,65527,-0.128819923656823,0.133636743960495,0.335727934084787
244,2,67007,-0.130145437742322,0.147163604301364,0.377104463173322
245,2,67023,-0.249219117287456,0.304373612069691,0.413456683587335
246,2,67024,-0.214618718485139,0.305562734841446,0.482910063623495
247,2,67976,-0.0561041367199092,0.135707022409405,0.679549204726707
248,2,69628,0.0367657612509706,0.13797472383039,0.790034871237017
249,2,71825,-0.226120334548158,0.266561457182645,0.396853585234782
250,2,72389,0.134766838436733,0.134711953452557,0.317798640980695
251,2,72392,0.0500944070862674,0.135793918380858,0.712423253540754
252,2,73646,0.138757833569019,0.132830363288483,0.296911429707276
253,2,74564,0.183769424910982,0.132413539521775,0.166059708406715
254,2,74739,0.231703217721984,0.132638794984707,0.0815289582129281
255,2,79931,0.360259483674874,0.148917282547661,0.0160599404771541
256,2,80748,0.257359380380776,0.137861511744285,0.0627588335263403
257,2,80873,0.284341399547818,0.132668283046727,0.0327760227696771
258,2,81501,0.301022181315712,0.132541584417991,0.0237393896896759
259,2,83526,0.252937936282275,0.13261777056122,0.0572970019674587
260,2,83845,0.315128649946705,0.132367603099794,0.017809369948637
261,2,84412,0.558241226338086,0.334932709940149,0.0964557670781682
262,2,84412,0.221019869361589,0.167964832798397,0.18907161100423
263,2,84447,0.319667495187482,0.134054135029386,0.0176244337548481
264,2,87391,0.317916586298025,0.13175473051692,0.0163332843506518
265,2,87562,0.336343754633109,0.131964303504183,0.0112336920915129
266,2,87849,0.325513183649671,0.13202850067131,0.014158166060005
267,2,87878,0.313972085415413,0.132684402994526,0.0185059190915539
268,2,88125,0.238430580247394,0.148169709291091,0.108472590701279
269,2,89785,0.282074427519099,0.132902210316273,0.0344981944673341
270,2,93441,0.26089399609749,0.137038456086519,0.0577490275560806
271,2,93588,0.241409107878908,0.141996468545705,0.0899917345241528
272,2,93721,0.236850122751838,0.13274640035826,0.0752450847054686
273,2,93952,0.20426254519304,0.132517002622903,0.124113855181523
274,2,95085,0.259104818743203,0.132431675760173,0.0511923831194482
275,2,103188,0.313017570373209,0.135358554661371,0.0213244189330509
276,2,107124,0.339285880887378,0.131984364190914,0.0105599539569445
277,2,111645,0.367589785371146,0.131855717163438,0.00559368679930604
278,2,111916,0.331514274067351,0.132443352889003,0.0127634642969354
279,2,111931,0.343301674964854,0.132564500435797,0.0100037901569379
280,2,111999,0.36409569796071,0.131921552698138,0.00608281478457132
281,2,114528,0.335076771524865,0.132913434005611,0.0121415651026902
282,2,116024,0.367489466327974,0.13299283955294,0.00602320467008069
283,2,119244,0.0404531825448453,0.146489304404567,0.782593615647025
284,2,119246,0.0627972988592276,0.148030190204295,0.67166412186328
285,2,119247,0.0461504443956984,0.149116785435434,0.757129942100224
286,2,120090,0.0927106915552891,0.133801610443269,0.488829991081593
287,2,120291,0.119325344161854,0.135274720266933,0.378324930826336
288,2,120726,0.0959541464994534,0.134544402859419,0.476206637279024
289,2,121716,0.132618048880407,0.134303022216748,0.324096491790545
290,2,123100,0.0717642061219573,0.134619723368557,0.594307871574317
291,2,124677,0.00150180523561794,0.134488358105606,0.991096672290376
292,2,127636,-0.22852600605753,0.169662332206123,0.178861673934721
293,2,127887,0.0444639965742565,0.135389781667398,0.742792843893924
294,2,128935,0.00993585872746627,0.135281421972362,0.941492933808149
295,2,129053,0.0424947489473,0.135675404071161,0.754306904692736
296,2,130040,0.0680497621129785,0.136474414340575,0.61835307165525
297,2,130976,-0.0295973885876963,0.135401300133678,0.827095657213534
298,2,132199,0.0378106254248782,0.136023181704844,0.781196649328268
299,2,133355,0.0584206615881273,0.136923004487769,0.66988126425703
300,2,133435,0.0588741544975921,0.137218489306936,0.66814558571881
301,2,133943,0.0544340605675921,0.160668352409444,0.734963608641076
302,2,135183,0.0612140927292655,0.137291628908106,0.655965159240425
303,2,135402,0.0643682774213536,0.137266790812082,0.63941038221182
304,2,135898,0.133309892564434,0.137855263868098,0.334192117157605
305,2,135912,0.126501947686017,0.137975518611244,0.359850637346984
306,2,135925,0.131548525137926,0.137335576964189,0.338787929611021
307,2,136002,0.095709717675706,0.137316589787773,0.486261295433362
308,2,136173,0.0839329882409596,0.138311083589236,0.544345802289893
309,2,138209,0.125585437874808,0.142284441504824,0.378033371220683
310,2,138318,0.108885673891306,0.141918335582564,0.443450638918911
311,2,138695,0.108203474978994,0.139483352354585,0.438419122713074
312,2,138818,0.104210410896256,0.139235753343294,0.454689693340875
313,2,139728,0.100295467897793,0.138993899028679,0.471029299268678
314,2,140174,0.111873082302689,0.138968864537398,0.421348492911546
315,2,140863,0.0836415873317049,0.138968820468795,0.547645009554307
316,2,141152,0.113500012561709,0.139300840221875,0.41574564970446
317,2,141292,0.0959118492838844,0.138335073328488,0.488558442698289
318,2,141545,0.129267609410396,0.138933301716789,0.352784722368432
319,2,145823,0.267557845064655,0.143703036878381,0.06345078616335
320,2,145934,0.135282637214922,0.237827964558238,0.569836205726733
321,2,145980,0.177373123420324,0.145432524515637,0.223421365202487
322,2,146723,0.214974372802931,0.13838042992722,0.121199144103112
323,2,147946,0.191405331392553,0.139753776423787,0.17168563073235
324,2,150394,0.15916430874023,0.152408466413229,0.297048648163533
325,2,151274,-0.134546608256846,0.239007486722137,0.57383385752696
326,2,151397,0.178029837713326,0.140154961437762,0.204837278518784
327,2,153035,0.190207089009268,0.138576390423067,0.170754583029768
328,2,153228,0.154990347268323,0.139716251737826,0.268046346179323
329,2,153455,0.16973497696345,0.140726263938564,0.228572914453558
330,2,153732,0.210637300728359,0.145364835727304,0.148218299727275
331,2,153815,0.168222877985397,0.14018927463938,0.230955839405494
332,2,154160,0.149540579316304,0.138774977368045,0.281958862842247
333,2,154235,0.155339088418652,0.140147420541364,0.268444675936239
334,2,155527,0.279183073716635,0.151652225723121,0.0664689744616294
335,2,159870,0.177941923106805,0.136517120344484,0.193273934044084
336,2,161229,0.224499253594349,0.138430955204871,0.105751455030986
337,2,161451,-0.117986673102923,0.297454708804272,0.69186212727003
338,2,161451,0.241517392565877,0.298198079763495,0.418530236326238
339,2,162696,0.282311052855473,0.137529439577307,0.0408353632482662
340,2,163284,0.260327834723394,0.135809554415601,0.0560628296788519
341,2,164166,0.172468113812769,0.137475949974272,0.210478356261334
342,2,165270,0.204827209284166,0.136187723844781,0.133473858305609
343,2,165675,0.194838910936808,0.138493552935015,0.160353254975543
344,2,166404,-0.550110635556848,0.358747838997921,0.126068451568155
345,2,168012,0.162000614887951,0.167655515540602,0.334570254612171
346,2,168062,0.149247673114279,0.137403875807798,0.27813302772206
347,2,168518,0.101270352618231,0.136739054516501,0.459422090422626
348,2,168980,0.130921730195098,0.136602667040015,0.338510647856249
349,2,169651,0.108575350914374,0.136723174603014,0.427655932702081
350,2,169902,0.428644084299648,0.227592613345328,0.0604703510150388
351,2,169960,0.321923122323282,0.212366745208639,0.130443893435661
352,2,170725,0.183827185733084,0.136739245693878,0.179694292698707
353,2,171254,0.228526999071479,0.136770905538511,0.0956327849949314
354,2,172242,0.0912893688292796,0.135600560117077,0.501246159465365
355,2,173254,0.0134022904515705,0.13464592682197,0.920768185305548
356,2,173340,0.0348013459603312,0.134618778864794,0.796158006235081
357,2,173385,0.0284798560070614,0.134746984847418,0.832729878967302
358,2,173973,0.0322391976612454,0.134386575882471,0.810547843597017
359,2,174714,-0.245667324372245,0.344355565650479,0.476062348029397
360,2,177341,0.0897211280678111,0.13385444539969,0.503112003306874
361,2,180314,0.0573544841191902,0.133949761019397,0.668781878168291
362,2,180339,0.0583347571653983,0.134287151163451,0.664261142794132
363,2,182758,0.113170826497574,0.133705708009049,0.3978934030809
364,2,183619,0.0793679095713569,0.134301947636967,0.554921270675642
365,2,183913,0.0504852717083842,0.137745395197368,0.714203010603038
366,2,184146,0.0901153904395925,0.138612687589094,0.516035199679466
367,2,187176,0.0115330621035273,0.135098506920756,0.932017389489098
368,2,191066,0.0249519159204192,0.136103358902045,0.854643848918275
369,2,191124,0.419279478722238,0.170514055328759,0.0144150441728751
370,2,191128,-0.374362151177494,0.157046422038258,0.0176644086228365
371,2,191599,-0.0581130912865753,0.134188268889485,0.665227445466368
372,2,191762,-0.0254682756114073,0.139530266269943,0.855272627115088
373,2,191763,-0.0488660952307305,0.134730408926876,0.717049522265332
374,2,191959,-0.104569810711157,0.134311444561639,0.436759230831714
375,2,192390,-0.0892744453248148,0.138054435624701,0.518271475937843
376,2,195759,0.167512493204137,0.135287499930256,0.216466076427849
377,2,196912,0.142262662535173,0.133172890854497,0.286135289159923
378,2,197598,0.184205660641058,0.435506514571825,0.672575588669115
379,2,198110,0.138754800654119,0.133983952399943,0.301094148949928
380,2,198283,0.134717833975391,0.138222129251505,0.330402623724711
381,2,198805,0.111747021922515,0.134634003035261,0.407096385646784
382,2,198891,0.133757989196595,0.133525923601991,0.317156330111532
383,2,199248,0.0994144611146173,0.133916460472513,0.458361854957947
384,2,201782,0.126130060280053,0.133687812313708,0.346087273002514
385,2,203285,0.254033689014965,0.132650001399457,0.0562917811553385
386,2,203783,0.187252007575351,0.132676386562123,0.159024000034875
387,2,204179,0.206158918597186,0.132919996217024,0.12179772764017
388,2,205406,0.164381220997396,0.134458092724359,0.222316797030684
389,2,205834,0.153179806896815,0.133849015787828,0.25322390877322
390,2,205965,0.0167112380491878,0.1465234253524,0.909261691238352
391,2,207192,0.111857428730947,0.133839345784215,0.403855869161561
392,2,207561,0.0915046842557245,0.133290578250387,0.492845232922843
393,2,208682,0.0745889901862324,0.133095949227445,0.575551774188669
394,2,210102,0.0941955960163849,0.13340485250869,0.480599010396637
395,2,212519,0.242428959250784,0.283841339700243,0.393628676831758
396,2,214801,0.104268819492598,0.133377265784758,0.434880500429203
397,2,215016,0.0760331953447713,0.133355116311039,0.568934718977061
398,2,218876,-0.0225175556038339,0.134790498420973,0.867421674959187
399,2,227511,-0.0431869428467326,0.135730429452939,0.750535243784631
400,2,230378,0.00682962916728047,0.134038679241887,0.959392051036915
401,2,231943,0.00439231092198344,0.134423265828998,0.973952045364412
402,2,232156,-0.0127376462044616,0.13436665679299,0.924529323884668
403,2,232789,0.0362110241891879,0.133878697389087,0.786951863002343
404,2,238524,0.0466987921897424,0.134057954177664,0.727786659732928
405,2,241518,0.007037775217419,0.135244486000163,0.958528304731776
406,2,250396,-0.12265086458135,0.134164315821228,0.361244192357958
407,2,250466,-0.146535383825581,0.134048904119567,0.275073948086143
408,2,252305,-0.129248077917385,0.134455656127317,0.337074820960446
409,2,254571,-0.0644563538441902,0.136479356067227,0.637019380984886
410,2,254742,-0.0756448699110317,0.13633975403746,0.579364906304291
411,2,254908,-0.10851977439293,0.137319661938942,0.429899964614403
412,2,255033,-0.154012820456489,0.160880610359638,0.339065339843126
413,2,255862,-0.11868454738494,0.136467035767469,0.385058683290588
414,2,255975,-0.0861398996786955,0.136042706469417,0.527024274977021
415,2,258311,-0.194438581020625,0.133471667522743,0.146066598405512
416,2,259284,-0.130202536817952,0.134144155249972,0.332403844819384
417,2,266330,-0.0558504068682035,0.134867842888891,0.67904350936728
418,2,267100,-0.0316238315232988,0.134880264136946,0.814764936316566
419,2,268086,-0.0244759157005431,0.134894308312798,0.856122334323972
420,2,274614,-0.0717792079114968,0.134026554439881,0.592600206308466
421,2,274729,-0.0924035326530629,0.134724623172379,0.493245500769155
422,2,275746,-0.0410399359728811,0.134737805920717,0.760857093040697
423,2,277029,-0.043627980389801,0.134109196612541,0.745134016350843
424,2,277741,-0.0525366098658243,0.134152817210901,0.695577047251934
425,2,278218,-0.0693917998789744,0.133888669770473,0.604587724223197
426,2,278379,-0.0563462889643165,0.137221495809155,0.681598198205768
427,2,279910,-0.0925846491185821,0.133801857681076,0.489421472532731
428,2,280616,-0.0604931425863456,0.139706991820506,0.665279132902647
429,2,283431,-0.0752158711840247,0.135794559916661,0.580001679615082
430,2,283573,-0.0654620405506848,0.13417868255461,0.625943287670548
431,2,286762,-0.0648927871682756,0.134523153759616,0.629827044370495
432,2,287187,-0.109094373986124,0.133813680978959,0.41546709277147
