SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
252,2,73646,0.0110962002953281,0.0792539737886,0.888733420803623
253,2,74564,0.0158200527549805,0.0790960721023584,0.841587464102992
254,2,74739,0.0320737964075565,0.0793422789966707,0.686276660830917
255,2,79931,0.0178862141452607,0.0894451178370651,0.841620293238766
256,2,80748,-0.0304423824818385,0.0825197824516322,0.712415887894187
257,2,80873,0.00814923627155137,0.0795487992506549,0.918463036797506
258,2,81501,0.00268415087510901,0.0795365996675453,0.973097680323312
259,2,83526,-0.0166938501340189,0.0794083740463153,0.833611148858148
260,2,83845,-0.0427239176377166,0.0794562846008407,0.591120618479534
261,2,84412,0.352499139963242,0.199439906551287,0.078017585009559
262,2,84412,-0.0200774409509669,0.10030480918549,0.841467358156519
263,2,84447,-0.0110925716336153,0.0805015303501722,0.890482342426423
264,2,87391,-0.0212895967114038,0.0791297063547513,0.78805082720135
265,2,87562,-0.0237630375047288,0.0793280050343835,0.76469351885893
266,2,87849,-0.0381471423176597,0.0793045863476488,0.630799844034283
267,2,87878,-0.0280270307895508,0.0796575005191878,0.725165034660999
268,2,88125,-0.0215557286141239,0.0885881410434451,0.807894808110439
269,2,89785,-0.0422056229243978,0.0796486753350729,0.59651621974004
270,2,93441,-0.0149581527672892,0.0820551289570083,0.855456694854662
271,2,93588,-0.0291941600040176,0.0849260900227139,0.73123173650455
272,2,93721,-0.0493886089592593,0.0793962316821904,0.534309037205763
273,2,93952,-0.0541653806358049,0.0791600285600653,0.49426522931583
274,2,95085,-0.0490629159174344,0.0792800658525705,0.536410611270241
275,2,103188,-0.0158640588213388,0.0812442645162484,0.845298824523122
276,2,107124,-0.0243928054749353,0.079351902139829,0.758719908334848
277,2,111645,-0.00831396668610332,0.0794121119878597,0.916678132826164
278,2,111916,-0.0119544231026503,0.0795979900029693,0.880704445773703
279,2,111931,-0.00988186465357938,0.0797205152926747,0.901420381674463
280,2,111999,-0.00429698613133991,0.0794356347917095,0.95689092448306
281,2,114528,-0.0461290839208629,0.0798553503100598,0.563863292980454
282,2,116024,-0.0857681369500855,0.079952835320411,0.284123210775888
283,2,119244,-0.146247343365396,0.0869329300381787,0.0933948051425937
284,2,119246,-0.167700786651557,0.0877590118021173,0.0568241279144056
285,2,119247,-0.125885162903328,0.088595679272213,0.156229996501242
286,2,120090,-0.0968088789860043,0.0796001722106403,0.22472543050548
287,2,120291,-0.118535801541748,0.0804318970345898,0.141442453478961
288,2,120726,-0.0697287779716415,0.0801269188320926,0.384766579278323
289,2,121716,-0.0653599280514877,0.0800461651755718,0.414748946325769
290,2,123100,-0.0253342647014652,0.0802209132365223,0.752336217771855
291,2,124677,0.00754326065633698,0.0801207159486635,0.925044457133863
292,2,127636,0.113594259138362,0.101155562421976,0.262215097258051
293,2,127887,0.0331011886950141,0.0806518134626628,0.68174622190044
294,2,128935,0.0279855484859216,0.0805810273595257,0.728575177056584
295,2,129053,0.0267492415893016,0.0808275853459159,0.74088466255364
296,2,130040,0.00182795454117424,0.0813334741890683,0.982081902665303
297,2,130976,0.00401156326243113,0.0806707714144512,0.960367592309639
298,2,132199,0.038213917639384,0.0810194245906613,0.637458279891368
299,2,133355,-0.0110267760029565,0.0815910734465679,0.892572802589785
300,2,133435,-0.0140089915721187,0.0817661020632319,0.864062410060779
301,2,133943,0.0327365470076712,0.0957181951937255,0.732547149933562
302,2,135183,-0.0300158537258831,0.0817991906731937,0.713879456799848
303,2,135402,-0.0512020000068866,0.0817570241113611,0.531542383421729
304,2,135898,-0.0407932365692698,0.0822075927799945,0.620046447291019
305,2,135912,-0.0543654526693864,0.0822461179584643,0.509037487816764
306,2,135925,-0.0515686257613773,0.0818782122003524,0.52921907873685
307,2,136002,-0.0359557744565183,0.0818405334510701,0.660684415551954
308,2,136173,-0.0373765732577129,0.0824180677491849,0.650467576457269
309,2,138209,-0.00240209141895176,0.0848596287864496,0.97743357654578
310,2,138318,-0.0178511664216565,0.0846132638674201,0.833029594373515
311,2,138695,-0.0378076228579221,0.0831439381328997,0.649586640439122
312,2,138818,-0.0351732470071737,0.0829946566417173,0.671968820053451
313,2,139728,-0.0358236533888878,0.082845001464892,0.665701822973133
314,2,140174,-0.0177052066417773,0.0828615818452902,0.830926142817369
315,2,140863,-0.0570425006809274,0.0827777629022697,0.4912104078544
316,2,141152,-0.0648720170165478,0.0829949624957543,0.434951273959852
317,2,141292,-0.0702280945807086,0.0823847397182616,0.394547587955043
318,2,141545,-0.071795716162977,0.082783072624116,0.3863803293332
319,2,145823,-0.0349850124398918,0.0860105587614754,0.684436259087
320,2,145934,-0.039523172532836,0.141735795356852,0.780522437182534
321,2,145980,-0.0935242331464499,0.0866812611691054,0.281349338357928
322,2,146723,-0.0328994996624201,0.0827032138285844,0.691016635990671
323,2,147946,-0.0514309512457725,0.0834346151094456,0.538013198385797
324,2,150394,-0.0231279667828397,0.0909294708940894,0.799372799853273
325,2,151274,-0.0969641245936792,0.142359570173378,0.496241348781713
326,2,151397,-0.0428566563240833,0.0836571145955129,0.608768824292963
327,2,153035,0.0275860446675869,0.0827641506766242,0.739098854414942
328,2,153228,-0.00495456665127914,0.0833807777804041,0.952650435730218
329,2,153455,-0.0161182134466282,0.0840061487117921,0.847954790474806
330,2,153732,-0.0160215245386695,0.0868543792962201,0.853755226880841
331,2,153815,0.0317190722892313,0.0836711765089945,0.704847480966792
332,2,154160,0.00594231238856002,0.0828107318104723,0.942835328911086
333,2,154235,-0.00454361832612904,0.0836379201428435,0.956707074973008
334,2,155527,0.0174226967919047,0.0907750444726813,0.847905303958196
335,2,159870,0.0335058115032902,0.0815063226289275,0.681261587164866
336,2,161229,0.0420571034363308,0.0827469011571368,0.611587100627835
337,2,161451,0.406616445395456,0.175922521181536,0.0213895908244997
338,2,161451,-0.223621201658742,0.1774183071305,0.208351182646719
339,2,162696,0.043109289659631,0.0823890573954298,0.601135205704009
340,2,163284,0.0184606249222761,0.0813228742944377,0.820551968031046
341,2,164166,0.0381118471468136,0.0820588796410241,0.642615176586684
342,2,165270,0.0189979113389438,0.0813873670458234,0.815566081915415
343,2,165675,0.00992901539301383,0.0827371032198311,0.904546028770789
344,2,166404,0.224692327259023,0.214101637871768,0.294681788147778
345,2,168012,0.0435100380923688,0.0999862977937263,0.663712220002361
346,2,168062,0.0842185155778967,0.0818727004698077,0.304347550825451
347,2,168518,0.0593628632974492,0.0814645815690207,0.46667117467945
348,2,168980,0.0748773712037381,0.0813896113219975,0.358207882231417
349,2,169651,0.078956133307406,0.0814174468548586,0.332825528037447
350,2,169902,-0.145221288032609,0.136048897801561,0.286511758383606
351,2,169960,-0.0325962242582598,0.126917179569322,0.797459119268934
352,2,170725,0.118566803020428,0.0814267748088119,0.146249460163831
353,2,171254,0.0858284420384182,0.0816754658531281,0.294047584365014
354,2,172242,0.052002643781123,0.0807887496590045,0.5201965804525
355,2,173254,0.113974339983003,0.0799870021747473,0.155066512416851
356,2,173340,0.116876018825564,0.0799654023625535,0.144745295444823
357,2,173385,0.121168651774419,0.0800214069525615,0.130869204348466
358,2,173973,0.124919019984511,0.0797910643383865,0.118343760406506
359,2,174714,0.0128332748170452,0.205297219167609,0.950191513099612
360,2,177341,0.15154559387321,0.0793860691680296,0.0570766539357827
361,2,180314,0.15103186749993,0.0794157525553246,0.0580128343259353
362,2,180339,0.159153729993589,0.0795736103727913,0.0462571511929134
363,2,182758,0.181151553015734,0.0791511463271944,0.0226882477352341
364,2,183619,0.153268357187602,0.0796334785154595,0.055073784050325
365,2,183913,0.164914528927895,0.0816070165333257,0.0440511158441239
366,2,184146,0.152752145764112,0.0822272519776606,0.0640465823583611
367,2,187176,0.111530855788303,0.080266827774297,0.165556153626985
368,2,191066,0.152589863897853,0.0806799661804799,0.059403043148442
369,2,191124,-0.159826551895311,0.102096594719941,0.118374704244452
370,2,191128,0.194699808331162,0.0937396902238553,0.0385219153691368
371,2,191599,0.134017015204351,0.0796453866996467,0.0933229429567976
372,2,191762,0.12856334520806,0.0828472509687235,0.121603307334557
373,2,191763,0.127743537431072,0.0799924333754772,0.111172673649905
374,2,191959,0.124285555445736,0.0798113115999406,0.120309013096549
375,2,192390,0.113043445697902,0.0820746671229678,0.169284640658106
376,2,195759,0.0379551261120055,0.0807473662091473,0.63861108470394
377,2,196912,0.0622485503587182,0.0793970557905872,0.433556566416497
378,2,197598,-0.0141163667029618,0.259518525624247,0.956651674212629
379,2,198110,0.0450438281119735,0.0799064140292163,0.573311280681909
380,2,198283,0.0667906181337058,0.0823801675002361,0.418049267487339
381,2,198805,0.0586055127311633,0.0802260879594346,0.465566447879327
382,2,198891,0.0772693164455723,0.0795550908147912,0.332079864209848
383,2,199248,0.0581559160602212,0.079783229351462,0.466531436190491
384,2,201782,0.0242165691900879,0.0797347174551353,0.761524541831474
385,2,203285,0.0822582361226183,0.0793152195970394,0.300396670483354
386,2,203783,0.0697152266641437,0.0791780186070469,0.379194524387908
387,2,204179,0.0943071144752216,0.0792980113626666,0.235130952129147
388,2,205406,0.0731744207449414,0.0801785427997051,0.362052969727417
389,2,205834,0.0581185507612832,0.0798286982266721,0.467071243866712
390,2,205965,0.0728865995513067,0.0872069881844281,0.403839243572918
391,2,207192,-0.0243662195983869,0.0798033684583773,0.760296151620831
392,2,207561,0.0092617247864919,0.079459590032228,0.907275868499022
393,2,208682,0.0227969933150758,0.0793181626638841,0.773965506049567
394,2,210102,0.0104775700790302,0.0795303563845349,0.895262604819343
395,2,212519,0.118255570998898,0.169156621507181,0.484956629531962
396,2,214801,0.0154323855431772,0.0795242847867257,0.846241482120912
397,2,215016,0.000637996375431715,0.079483142161455,0.993600132316888
398,2,218876,-0.0444079226739597,0.0802700915119055,0.580455273400284
399,2,227511,-0.043984364106113,0.0808393783517578,0.586719060162137
400,2,230378,-0.0641973077929161,0.0797809683879154,0.421552062062709
401,2,231943,-0.0675883390746236,0.0800022116171401,0.398777488384057
402,2,232156,-0.0597334399592088,0.0799870632837708,0.455688173846953
403,2,232789,-0.0427423775022042,0.0797343181461504,0.592254708446359
404,2,238524,-0.0656373970496915,0.0798025880408425,0.411349274563695
405,2,241518,-0.0876884640755663,0.080437193783097,0.276391450097882
406,2,250396,-0.015853846904117,0.0800187700613501,0.843060060892079
407,2,250466,-0.0243639134191672,0.0799844473548663,0.760844124175983
408,2,252305,-0.0653155528597013,0.0801316238430161,0.41556276088335
409,2,254571,-0.0619368005842599,0.0812666977305798,0.446483910716637
410,2,254742,-0.0463665140766732,0.0812226062699093,0.568459627204498
411,2,254908,-0.0491146410804497,0.0818390591606255,0.54880004726806
412,2,255033,-0.0734769970600113,0.0958895623392518,0.444029614083459
413,2,255862,-0.0778967165739002,0.0812818915012499,0.338540868989372
414,2,255975,-0.0586619302617598,0.0810335971551487,0.469593648830827
415,2,258311,-0.104201327601313,0.0795616068170262,0.191151231405397
416,2,259284,-0.0879252589301834,0.0798862638874444,0.271807462775676
417,2,266330,-0.0845738183200319,0.0802411387399238,0.292605751427378
418,2,267100,-0.0889063718995626,0.0802220019829928,0.268506565397186
419,2,268086,-0.105688349833448,0.0801701933564445,0.188258051777395
420,2,274614,-0.0302941501745949,0.0798627445405118,0.704672621019683
