SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,-0.0385013902342399,0.136074977960038,0.777386783433004
79,1,99148,-0.0330241808746812,0.135721800266527,0.807896835939841
80,1,101281,2.00781861521857,1.48062555354565,0.175946535387163
81,1,106011,0.0349782742942543,0.141447188182872,0.804828659110721
82,1,106800,-0.0514135477389126,0.135888719818466,0.705397758341411
83,1,107970,-0.0262140331454431,0.135506415690807,0.846715991382741
84,1,109000,0.0304858800531657,0.135742721660961,0.822431497517658
85,1,112549,-0.0401823446171989,0.135581879839022,0.767122141455302
86,1,112742,-0.0155640631117197,0.136124519033134,0.90903569183029
87,1,113050,-0.0142586064608823,0.135895915924934,0.916496504161487
88,1,113135,-0.0332964726845706,0.135540310128942,0.80609025810334
89,1,114076,0.0329562455956748,0.135540545687981,0.808032930357521
90,1,114628,0.0797739508577146,0.135828470898998,0.557368361816841
91,1,116283,0.0747325307145411,0.136592748675596,0.584642473564115
92,1,126880,-3.97187453893025,2.55522710784308,0.120982341914767
93,1,127853,0.113721396621649,0.13626185608917,0.404518761546405
94,1,128302,0.105409015865152,0.135756424913925,0.437999191190005
95,1,128704,0.0746140321375532,0.135949563135148,0.583464881422562
96,1,128911,0.110773482358065,0.135894769660563,0.415540872156382
97,1,130267,0.115520986289981,0.135819028518887,0.395595466974273
98,1,130271,0.108209700777529,0.135997595749825,0.426756468250902
99,1,130613,0.130858549360596,0.137214872592088,0.340900182403266
100,1,132012,-0.0532923118877088,0.137070552703643,0.697662384511823
101,1,133231,-0.0682000295229267,0.13607863383232,0.616556107513433
102,1,137074,-0.0282037909202134,0.135925150005691,0.835742935797224
103,1,137304,-0.101375985215301,0.135873594682333,0.456100480881591
104,1,139686,-0.0442864240965588,0.136138982601095,0.745144457164756
105,1,149562,-0.060109797636294,0.13643250589728,0.659784829792823
106,1,150447,-0.0140911712169383,0.137981734883075,0.918716670661874
107,1,151446,0.121151697347454,0.277128885298844,0.662257310917675
108,1,154084,-0.0495204385650943,0.138384973381247,0.720672817490343
109,1,156633,-0.0502093139323866,0.140282201306849,0.720619723753087
110,1,157269,-0.100146425046345,0.135793461827545,0.461313879559635
111,1,160054,-0.0834682970684747,0.137117226329451,0.543090453096409
112,1,166222,-0.0705649291923832,0.136122686575904,0.604509482583013
113,1,166416,-0.0822861558015028,0.135827444106094,0.54502765047781
114,1,167326,-0.0977768998935435,0.136571163581215,0.474501083276757
115,1,168836,-0.0970510687518829,0.135924491276896,0.475694546026768
116,1,171200,-0.126130481455821,0.13606079569902,0.354551798672558
117,1,171431,-0.150407279914205,0.136842820653341,0.272462869685263
118,1,173339,-0.162356687642812,0.135735989804789,0.232452087799804
119,1,173845,-0.131591070962342,0.135717432516518,0.332911803312937
120,1,175121,-0.150809460645442,0.135390857759853,0.266087601283282
121,1,175281,-0.138629756935118,0.135543185780399,0.307116115366118
122,1,175315,-0.154525028260878,0.135451672465921,0.254721119336741
123,1,175523,-0.13342050465097,0.136285129323807,0.328259985549992
124,1,175541,-0.146991779119181,0.135687689573743,0.279410404921965
125,1,175653,-0.133977415717219,0.136156520020629,0.325791619920764
126,1,175805,-0.0804596118149469,0.143991026727319,0.576664711997524
127,1,175818,-0.152953092636919,0.14050956622027,0.277090587621436
128,1,175856,-0.124201354286593,0.138436240550665,0.370237698274587
129,1,175876,-0.105191086018686,0.136355118164449,0.440956643236193
130,1,175989,-0.106803384820182,0.136741276189224,0.435289645204021
131,1,176001,-0.10521832669812,0.137458482306202,0.444511937988194
132,1,176451,-0.0995533919502338,0.139125332534872,0.474732256197359
133,1,177692,-0.198334726586727,0.135289923057356,0.143539085236708
134,1,178191,-0.186462560537528,0.135472844901499,0.169575431215815
135,1,178224,-0.198334726586727,0.135289923057356,0.143539085236708
136,1,178960,-0.216390074679428,0.136299221449451,0.113269719360583
137,1,179139,-0.118756444511899,0.27103009655473,0.661533235330819
138,1,179139,-0.286071936711664,0.545798081198963,0.600513508205309
139,1,180955,-0.042783520802556,0.157068744154708,0.785483545187286
140,1,183802,-0.264385832839423,0.134986739601263,0.050946009613524
141,1,183954,-0.245769059751671,0.136079016292552,0.0717580848788393
142,1,184450,-0.151950912548799,0.135267788076287,0.262059030387916
143,1,184641,-0.142901699351577,0.139245199671838,0.305472032921541
144,1,184718,-0.236779258308415,0.135695311031835,0.0818667123236922
145,1,185296,-0.191080240489457,0.135319496485672,0.158811051073611
146,1,185438,-0.161015179345929,0.135436675562293,0.235294088962704
147,1,185469,-0.167344701575218,0.135611213698376,0.218022555332669
148,1,185503,-0.138684058644492,0.135350770803199,0.306240834838418
149,1,185705,-0.166504793975913,0.13678008108995,0.224296572739593
150,1,185749,-0.149240017348642,0.136836520184382,0.276173176844336
151,1,185806,-0.208641082960723,0.136799915302439,0.128115833934019
152,1,185879,-0.163402437294755,0.137638607693516,0.235953085957908
153,1,185916,-0.0767592283916488,0.137789827140447,0.577829413313559
154,1,185941,-0.0717089583007796,0.138398260044918,0.60468879442584
155,1,185954,-0.116598125995067,0.13871646406202,0.401169044227648
156,1,186055,-0.147765380595708,0.135856490015493,0.277488240124429
157,1,186896,-0.174000821690653,0.138004600823808,0.208201540186348
158,1,187697,-0.682657772836526,0.279730917535277,0.0151618273048665
159,1,189392,-0.333888831016392,0.283002273602967,0.238870381022854
160,1,189416,-0.244830829367565,0.273982624627415,0.37214484547373
161,1,190132,0.0160157865226197,0.136253900770824,0.906496073936261
162,1,190148,0.0429335253467144,0.136278504349042,0.752915505071005
163,1,190165,0.0317060048033561,0.137334637313908,0.817552050351627
164,1,190169,0.0571331796482281,0.137140023540848,0.677220767065676
165,1,190933,0.0034001163505189,0.136061217503713,0.980077373814371
166,1,192149,0.214294639580795,0.136698726716998,0.117860692131839
167,1,192302,0.213819992204781,0.180763274534978,0.237655555891047
168,1,192303,0.127427030418963,0.163390998139524,0.435978121056377
169,1,192305,0.135368192174112,0.16978554870905,0.425819014568585
170,1,192315,-0.17753645590201,0.192548294515192,0.357139548414899
171,1,192795,0.233666034509178,0.135233085456677,0.0848849832182071
172,1,194020,0.0520058769822215,0.143015524327629,0.716346041669066
173,1,194187,0.0419306682603382,0.135897946059409,0.75784946321238
174,1,194867,-0.108055410475595,0.135720502819346,0.426473379468544
175,1,197325,-0.145642385760319,0.138940985743981,0.295248895161402
176,1,197392,-0.195844313599896,0.140559796505124,0.164400727462645
177,1,198857,-0.301012953388318,0.651166753408643,0.644174590955791
178,1,206666,-0.196230466425858,0.152418383269184,0.198782265384065
179,1,206675,-0.0945334592885656,0.198837071579641,0.634773314003582
180,1,223051,-0.338298697337759,0.156389425404151,0.0311979326245728
181,1,223059,-0.402078220315841,0.162059443845885,0.0135645647875283
182,2,7366,-0.35500129353008,0.196113149588503,0.0711171555987408
183,2,8180,0.26134018119275,0.270900301568801,0.335350590955351
184,2,8187,-0.0134718628301602,0.282079858708246,0.961935290331097
185,2,8250,0.175278926009893,0.277750769966549,0.528406087125028
186,2,8253,0.179620169444606,0.277742912813692,0.518237470284977
187,2,8285,0.0850711152379919,0.15060073073291,0.572515198222459
188,2,8302,0.0959162374744333,0.14094316413978,0.496614205276118
189,2,8306,0.0959162374744333,0.14094316413978,0.496614205276118
190,2,8314,0.0967251259816328,0.138046366363541,0.483969747772121
191,2,8317,0.0876030174098841,0.141215862098094,0.535428788793312
192,2,8328,0.0630803551927478,0.140620619740455,0.65400600793444
193,2,8331,0.0709132222691199,0.140345513018748,0.613680303758716
194,2,8498,0.060413917563913,0.137902530533148,0.661587957661167
195,2,8651,0.0620823978148285,0.138029621953804,0.653148094379838
196,2,9418,-0.390054573101851,0.350531702574568,0.266572487631374
197,2,9812,0.0923180964878514,0.138802602866578,0.506418594744785
198,2,9932,0.0525178714457984,0.138313898727649,0.704395996246544
199,2,10135,0.0495957548432727,0.137787056895273,0.719103555495666
200,2,11616,0.0861633569798914,0.137589657436495,0.531566024995657
201,2,12133,0.0860456932921307,0.138137451958748,0.533753037401214
202,2,12194,0.101798913110435,0.138641972620665,0.463279228288273
203,2,12359,0.075095826716387,0.138284389509137,0.587435670539771
204,2,13061,0.0937350408622241,0.138241965151385,0.498183847136055
205,2,14298,0.0657158669473323,0.138724266536093,0.635995477787496
206,2,15222,0.0759239029202345,0.140063262925205,0.588113226035172
207,2,17986,0.102638542722359,0.137557631876697,0.456073779101906
208,2,19770,0.0750865263478577,0.13856025577864,0.588225685711436
209,2,19836,0.0664594803023943,0.138191782223023,0.630869814087777
210,2,19851,0.0604306598407327,0.138604470437839,0.663107890645329
211,2,21595,0.0722538143478462,0.138015599643142,0.600941493954842
212,2,22385,0.082266186751722,0.138130431628887,0.551844905910351
213,2,23441,0.0716943892210142,0.139489899589834,0.607590713699625
214,2,24209,0.118343988865631,0.13824966299469,0.392569346101935
215,2,24341,0.129890872304881,0.138548043992369,0.34913467893956
216,2,26815,0.154282276870928,0.138310636702301,0.265405041137464
217,2,28209,0.172715800620686,0.138295618219595,0.212533442257363
218,2,28695,0.0828041592262074,0.144731642552011,0.567603471571698
219,2,35849,-0.946460143305866,1.48362212314411,0.523927105084233
220,2,35850,-1.08401595130501,1.8146261891175,0.550638695646277
221,2,41245,-0.0373776647820935,0.138054834240422,0.786745352385292
222,2,43214,-0.105203429373076,0.140195877771421,0.453511809016059
223,2,47104,0.0316297770562284,0.136385833009028,0.81673923347891
224,2,50915,0.0834958104343514,0.137664641225391,0.544561997363139
225,2,55834,0.0690169016390419,0.137050677063714,0.614865930707821
226,2,56422,0.100749164129742,0.137240284688619,0.463370356542429
227,2,57715,0.0791784930962243,0.136827372737145,0.563177941279234
228,2,59046,0.120000590142993,0.137436425071422,0.383182903978838
229,2,59191,0.119960634357399,0.136647907056798,0.380605274845314
230,2,59383,0.154452124132498,0.136589229826066,0.258916129714666
231,2,59477,0.126695615488042,0.138731480556688,0.36173782614625
232,2,59755,0.0572204216687942,0.312060063223055,0.854618096424501
233,2,60471,0.0854165592436835,0.136945242843865,0.53320917122718
234,2,60478,0.0937776538518811,0.137086206404455,0.494374759377734
235,2,60786,0.104939083769796,0.136837544038959,0.443660630774276
236,2,61035,0.147588076060295,0.136716122767916,0.28109208572967
237,2,61071,0.166772689305989,0.136031089414502,0.221019857101959
238,2,61675,0.105471205928472,0.136597540874228,0.440553415534264
239,2,62776,0.087470329445947,0.142618692646265,0.540062369383547
240,2,62939,0.119190662728074,0.13632900724144,0.382556456407911
241,2,63527,0.115131202071509,0.13685169430111,0.400758131588604
242,2,63857,0.10927755651961,0.136897184812659,0.425264743855386
243,2,65527,0.0355004617937497,0.136555876685265,0.795038305200597
244,2,67007,0.0289782420464825,0.150353438396614,0.847278013177356
245,2,67023,0.226615862939537,0.310704291269178,0.466263997241204
246,2,67024,0.277652768656073,0.311724830700323,0.373697719877017
247,2,67976,0.0656685277723861,0.138491908606013,0.635672775751671
248,2,69628,0.103063710473981,0.140724181785421,0.464422069091645
249,2,71825,0.0528598406901839,0.272315027407325,0.846199191688008
250,2,72389,0.190761257093601,0.137306795867343,0.165615213294556
251,2,72392,0.0775132291548309,0.13855647019357,0.576220190408545
252,2,73646,0.127317787200077,0.135606734770178,0.348436832319119
253,2,74564,0.140889691169876,0.135301702219438,0.298448883134101
254,2,74739,0.197987434956453,0.135545903563256,0.144996303553331
255,2,79931,0.265150318557805,0.152588355414444,0.0831386531291878
256,2,80748,0.194625046146659,0.141014202432888,0.16840451402057
257,2,80873,0.243030938636751,0.13566399643616,0.0740827321516771
258,2,81501,0.238870655855302,0.135662122031066,0.0791421144266199
259,2,83526,0.255379172569728,0.135364472458235,0.0600340957551199
260,2,83845,0.27405192385063,0.135391030997189,0.0437073169581442
261,2,84412,0.497291269833466,0.342152237036522,0.146995294056581
262,2,84412,0.0719144731077532,0.171802059692129,0.675770998943453
263,2,84447,0.256925307572692,0.137233471959093,0.0620087605271748
264,2,87391,0.269216447524311,0.134813834340854,0.0465980251574189
265,2,87562,0.285019893468424,0.135067024665006,0.0355433564922047
266,2,87849,0.275963975193613,0.135107341499407,0.041839168791261
267,2,87878,0.260883745143888,0.135779242849855,0.0554885691250461
268,2,88125,0.292593004769697,0.150974452506543,0.0534166807925984
269,2,89785,0.236521019786125,0.135920876630785,0.0827063513221877
270,2,93441,0.238867188316311,0.140001445548907,0.0888547515451162
271,2,93588,0.272055261845558,0.144791336360663,0.0610754817874899
272,2,93721,0.24288374652225,0.135475021071273,0.0738560819646769
273,2,93952,0.226892059415535,0.135162727392221,0.0941035683573489
274,2,95085,0.281554535904236,0.135061713596809,0.0378206768875432
275,2,103188,0.286746541231399,0.138350050612626,0.0389333755732156
276,2,107124,0.315592833459024,0.134916506181463,0.0198837393118313
277,2,111645,0.346432386930735,0.134789867786136,0.0105744932621813
278,2,111916,0.327932051799394,0.135244249951845,0.0158206927471549
279,2,111931,0.328721400339487,0.135449073648948,0.0157283495255413
280,2,111999,0.347502531763865,0.13482117642749,0.0103566491351327
281,2,114528,0.303613164608162,0.135909727640057,0.0261132856597443
282,2,116024,0.359135358473815,0.135854337513312,0.00857048072075572
283,2,119244,0.0835376080261738,0.14945689464476,0.576556292681956
284,2,119246,0.115043766981397,0.150993897862549,0.446622442103116
285,2,119247,0.123947025078233,0.152066088873579,0.415572343243337
286,2,120090,0.145354948304252,0.136431475539572,0.287420298892345
287,2,120291,0.184073947860736,0.137865671183863,0.18268146231543
288,2,120726,0.131665243972358,0.137235994386889,0.338010150279465
289,2,121716,0.178790549639717,0.136928467920839,0.192497318185487
290,2,123100,0.161376891632971,0.137179440697348,0.240230683059809
291,2,124677,0.0772979357444732,0.137197064386736,0.57351473515298
292,2,127636,-0.256510559248892,0.1730639665331,0.139186680265023
293,2,127887,0.176479940961823,0.137880231456526,0.201402882349298
294,2,128935,0.187024759941823,0.137709863339691,0.175297044382606
295,2,129053,0.220786346139155,0.137989982629015,0.110489334959602
296,2,130040,0.192991287867069,0.138955579911551,0.165747782991671
297,2,130976,0.0804857144582994,0.138133403037754,0.560489787767788
298,2,132199,0.171539493641463,0.138539821628023,0.216466109909887
299,2,133355,0.219867308114692,0.139288816762785,0.115346588310712
300,2,133435,0.193524434322146,0.139702388562052,0.166847032225959
301,2,133943,0.14345289151454,0.163826826522492,0.381822629404871
302,2,135183,0.194928687569772,0.13977465610921,0.164015749276076
303,2,135402,0.213087897820645,0.139678311000066,0.128014452592117
304,2,135898,0.23570052801414,0.140321546706344,0.0938970930005826
305,2,135912,0.231178964519898,0.14044731401804,0.100649825441877
306,2,135925,0.227011456988847,0.139825547903957,0.105368027949084
307,2,136002,0.184535394275137,0.139897247298864,0.187998017834301
308,2,136173,0.189140622811907,0.140874559075469,0.180258645919885
309,2,138209,0.203649930382133,0.144970892829444,0.160970716802163
310,2,138318,0.26621458983605,0.144268323665634,0.0658350600471853
311,2,138695,0.236378112998014,0.141921330328771,0.0966887697013197
312,2,138818,0.211850990008235,0.141768903675927,0.135980030752827
313,2,139728,0.209883743604722,0.14152144005859,0.138952659332441
314,2,140174,0.207313864312004,0.141532170340518,0.143870264510855
315,2,140863,0.20196647456533,0.141496484532452,0.154360028919151
316,2,141152,0.175623321726922,0.141996616774274,0.216978557945002
317,2,141292,0.204822763942417,0.140859537497322,0.146809242295544
318,2,141545,0.226545864256546,0.141456002461873,0.110154309124744
319,2,145823,0.346377618698547,0.146223986094543,0.0183829198957727
320,2,145934,0.250800023629495,0.24247108492752,0.301680540076025
321,2,145980,0.216978380108598,0.148291709251289,0.144306255969448
322,2,146723,0.300777191930862,0.140805788697671,0.0333575755503192
323,2,147946,0.228242939963687,0.142494154043406,0.110100806784532
324,2,150394,0.235542266401351,0.155282816859249,0.130197068737532
325,2,151274,0.0289303192613417,0.244035462604835,0.905699586445228
326,2,151397,0.20729548890155,0.14294340720031,0.147892702881844
327,2,153035,0.300110009858647,0.140905378442818,0.0338736783485709
328,2,153228,0.267305385632423,0.142132342410509,0.0608385599652856
329,2,153455,0.222082573821287,0.143434537029497,0.122441283208684
330,2,153732,0.251750533476877,0.148195280628313,0.090242562864782
331,2,153815,0.25659358951205,0.142716619155174,0.0730434768092559
332,2,154160,0.257380361631853,0.141203435729822,0.0691851096441143
333,2,154235,0.199733723598322,0.14288811812939,0.163040982119574
334,2,155527,0.32064662548755,0.154578097533696,0.0387726449912816
335,2,159870,0.279598074547848,0.138869061757126,0.0448318277293939
336,2,161229,0.326967452015847,0.140735977934979,0.0207323337428035
337,2,161451,-0.122982548015909,0.30357912782931,0.68564299759927
338,2,161451,0.6281146892207,0.302783345295176,0.0387600446631791
339,2,162696,0.441298053562042,0.139230407744603,0.0016601887110146
340,2,163284,0.400943135208601,0.137682652198645,0.00381859741150442
341,2,164166,0.286457294704451,0.139791290338717,0.0411834517884339
342,2,165270,0.268815475039503,0.138701719561875,0.053410152337772
343,2,165675,0.2485706154397,0.14112331741019,0.0790411936468194
344,2,166404,-0.629475987639246,0.365824186418057,0.0861804108003063
345,2,168012,0.263773185883773,0.170759070984581,0.12331249411286
346,2,168062,0.185987448753986,0.140119202706675,0.185250211101675
347,2,168518,0.158123114228025,0.139410349949568,0.257468589699179
348,2,168980,0.184847121209244,0.139250724945323,0.185220686156857
349,2,169651,0.23342402724291,0.139110466889679,0.0942368492154679
350,2,169902,0.503171450542249,0.231903695075943,0.0306929129991641
351,2,169960,-0.0241199353355412,0.21744185214428,0.911738139970705
352,2,170725,0.207035272347806,0.139478152015802,0.138606792635036
353,2,171254,0.24435906936045,0.139534355490116,0.0807719546319626
354,2,172242,0.0776101814728586,0.138421018760945,0.575369992072456
355,2,173254,0.121041921989089,0.137270359824852,0.378497128311408
356,2,173340,0.102109452719405,0.137297303275878,0.457546327416745
357,2,173385,0.0977623560748839,0.137432900593164,0.477339584077964
358,2,173973,0.164920334789054,0.13688486060103,0.22908352656486
359,2,174714,-0.10743804608799,0.351655797018369,0.760149858946463
360,2,177341,0.220538313732884,0.136193755272442,0.106276124783093
361,2,180314,0.119519278619037,0.136596471163707,0.382179331334668
362,2,180339,0.104060106553868,0.136978061412169,0.447950242589031
363,2,182758,0.163653644319081,0.136320345301767,0.230747154156077
364,2,183619,0.131888955798723,0.136956468171243,0.336207179336651
365,2,183913,0.100667162434782,0.140507467193698,0.474184667425071
366,2,184146,0.164326314358879,0.141282204723103,0.245571750169221
367,2,187176,0.0566149018813416,0.137849922394968,0.681542035934929
368,2,191066,0.0811520836108381,0.138846426639534,0.559275004605331
369,2,191124,0.455935790106222,0.173824826453,0.00909482137330437
370,2,191128,-0.409628776797283,0.160088552453385,0.0109210058217075
371,2,191599,0.0618596523506915,0.136949246377004,0.65176421140275
372,2,191762,0.0776892655350455,0.142351156429237,0.585577088627216
373,2,191763,0.0634759771130617,0.137489865122449,0.644596982211929
374,2,191959,0.0362964552554321,0.137182194745725,0.791483007677975
375,2,192390,0.0899450165683613,0.140900374813603,0.523653956805544
376,2,195759,0.150023948240292,0.138143247769691,0.278218820637684
377,2,196912,0.133924077518179,0.135948922730163,0.325246797701945
378,2,197598,0.605986252326843,0.443418746857136,0.17261330267301
379,2,198110,0.0672691240902302,0.136904676490863,0.623479056585071
380,2,198283,0.0940416598288427,0.141170373772275,0.505745733350802
381,2,198805,0.0789488621245988,0.137477170155001,0.566151607561924
382,2,198891,0.0618453917253257,0.136430308394791,0.650603165988963
383,2,199248,0.0673790308516355,0.136734659416685,0.622479965340631
384,2,201782,0.070792615725488,0.136561623381823,0.604508741924465
385,2,203285,0.170116177923576,0.135782394536506,0.211086361854159
386,2,203783,0.146120922309414,0.135568021082099,0.281840215157209
387,2,204179,0.129422462383071,0.135945084742385,0.341738150161873
388,2,205406,0.102278408230197,0.137410242317087,0.45717274662063
389,2,205834,0.100402415760339,0.136755014125313,0.463328109651637
390,2,205965,-0.00229333972174872,0.149544397783383,0.987773175955832
391,2,207192,0.0959275378033881,0.136636048119475,0.48310058553645
392,2,207561,0.0812890127837853,0.136058265610053,0.550585115013239
393,2,208682,0.0524648785527199,0.135869342671006,0.699624030504397
394,2,210102,0.0238134621332091,0.136243105873548,0.861347564303258
395,2,212519,0.276795985140465,0.289612949307765,0.339855384162439
396,2,214801,0.0393501111189368,0.136226418182251,0.772859486025561
397,2,215016,0.0396440690159864,0.136148430524648,0.771082602169139
398,2,218876,-0.112117304066299,0.137443031049344,0.415200904389543
399,2,227511,-0.133480480731144,0.138363959569159,0.335352723647506
400,2,230378,-0.109970895599744,0.13667499887123,0.421582852991057
401,2,231943,-0.118737824297836,0.137046848911577,0.386857606870445
402,2,232156,-0.110228752063989,0.137010695208338,0.42163439777947
403,2,232789,-0.107621221114461,0.136530543310324,0.431075134313462
404,2,238524,-0.0969365135012991,0.136745659030937,0.478865697884803
405,2,241518,-0.167153828694658,0.137743931073486,0.225745699413159
406,2,250396,-0.318174799410795,0.136039992959642,0.0199014846940249
407,2,250466,-0.286713614599158,0.136189275436034,0.0359749430657579
408,2,252305,-0.230594215051019,0.136855588754702,0.0928828815372634
409,2,254571,-0.121597073631488,0.139184333359694,0.38290798236139
410,2,254742,-0.164302391775925,0.138933959486804,0.237766223599225
411,2,254908,-0.131762602940463,0.140096839170214,0.347598704996777
412,2,255033,-0.16802953790142,0.164164198164559,0.306750873824484
413,2,255862,-0.202374161745774,0.139010599523208,0.146331652138659
414,2,255975,-0.171407588628736,0.138624023430189,0.21709754484764
415,2,258311,-0.308208327419264,0.135641586669008,0.0236738263867459
416,2,259284,-0.231383926763312,0.136535701419489,0.0910186193031075
417,2,266330,-0.156474972843505,0.137427320771318,0.255641466221933
418,2,267100,-0.184526529142655,0.137318633845983,0.17988146050201
419,2,268086,-0.137400909680007,0.137485082226184,0.318291446711286
420,2,274614,-0.148681507041978,0.136613948798569,0.277190485546719
421,2,274729,-0.155433854772124,0.137342495369879,0.258518530563851
422,2,275746,-0.103886340604852,0.137420172768207,0.450167811099713
423,2,277029,-0.118116916590015,0.136747822051981,0.38830779218837
424,2,277741,-0.130623047203545,0.136769408726504,0.340200715173218
425,2,278218,-0.117873949486032,0.136554607139727,0.388613554735739
426,2,278379,-0.103399864608104,0.139973444732886,0.460573626693357
427,2,279910,-0.133853158126953,0.136464812126287,0.327332522817424
428,2,280616,-0.116522003493004,0.142487801274679,0.414041143490434
429,2,283431,-0.144277069561328,0.138439221640734,0.298046530709188
430,2,283573,-0.130740025002986,0.136811967278279,0.339919055590248
431,2,286762,-0.117531780727084,0.137196930337826,0.392211330212243
432,2,287187,-0.0941519104447048,0.136606768253171,0.491138555841955
433,2,288379,-0.0198891003278698,0.135658583312533,0.883522415228083
434,2,294941,0.0740956714989904,0.135686568406695,0.585356144851732
435,2,296073,0.0757378652026678,0.139442050229329,0.587369744045757
