SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
40,1,52667,-0.0355129482089203,0.0506040104099543,0.483277988442856
41,1,55470,0.000744384883787141,0.052017390699123,0.988590500193214
42,1,59265,0.00485465612806413,0.0506130929228764,0.92364091965354
43,1,60165,-0.0106357915350785,0.0505723371284402,0.833548251721177
44,1,62308,-0.00398921977670702,0.0505194370875203,0.937105954095582
45,1,62869,-0.0390211633207645,0.0504708240130167,0.439955161469686
46,1,65431,-0.000861317016270124,0.0527563372711032,0.986983280945674
47,1,65451,0.0175383565000658,0.0519999378325592,0.736108933126944
48,1,65719,-0.0416805123467452,0.05418964461247,0.442312603925768
49,1,66841,-0.00478987751713006,0.0505367016645289,0.92454321015532
50,1,66948,-0.00768841939694831,0.0508458517085344,0.879896154447983
51,1,68621,0.00921919174451669,0.0507073772268461,0.855834899623507
52,1,69417,-0.0512905156903437,0.0505017750202147,0.310506884287216
53,1,69820,0.0206046828089299,0.197900453149847,0.917136104599473
54,1,69821,0.126659165172469,0.122606254667767,0.302284772812371
55,1,70906,-0.112284475561932,0.0810235352572496,0.166675072676971
56,1,74327,-0.0469773176052974,0.0507920602713338,0.355652404125124
57,1,74572,-0.0245747103896119,0.050701308576232,0.628192776807214
58,1,75211,-0.0395139838889091,0.0505820193232589,0.435216473441304
59,1,76030,-0.0238884917285925,0.050609753802115,0.637208727126757
60,1,80108,-0.0351278235180549,0.0505792080851447,0.487818554038405
61,1,81262,-0.0683822499754487,0.0504635367521077,0.176257806970053
62,1,81999,-0.0449771392647724,0.0506616500523352,0.375255748762537
63,1,82431,-0.0414620676772743,0.0509104572382562,0.415958249575182
64,1,83284,-0.0443999934186671,0.0505322207123896,0.380190281694769
65,1,83613,-0.0446993901502336,0.0505258923779882,0.376929893758847
66,1,84112,-0.0199769940760328,0.0505762728807499,0.693090695696323
67,1,84701,-0.0445630900634837,0.0541184217672293,0.410815701403153
68,1,84858,-0.0132201563081475,0.0507253415175676,0.794535739359791
69,1,85751,-0.0313063986633119,0.0509114757700583,0.539004846629165
70,1,87445,-0.0270325642305675,0.0510261358733889,0.59659835444221
71,1,87467,-0.0313200998192145,0.0512865626100693,0.541798993228748
72,1,89070,-0.00926993821101091,0.0509901041982687,0.855844997807038
73,1,89616,-0.0095994134281988,0.0507156036958738,0.849982708726296
74,1,89679,0.00269268746872713,0.0507243973399192,0.957694480719758
75,1,89880,-0.0177241619485001,0.0507286815277399,0.727003869271569
76,1,91472,0.00501184580122033,0.0511133692456068,0.921945446866161
77,1,93789,-0.00782445025574724,0.0505857339977418,0.877164351464399
78,1,94351,-0.00077827172048392,0.0507205685028899,0.98776616736017
79,1,99148,-0.0110974895081168,0.05058399983048,0.826475126376653
80,1,101281,0.216182687097808,0.55314157731764,0.696160849770315
81,1,106011,-0.0632349335956651,0.0526140730186244,0.230222079226943
82,1,106800,-0.0312108857719407,0.0506284392524705,0.537982079718108
83,1,107970,-0.0393491121980373,0.0504621678440349,0.436046109298867
84,1,109000,-0.0611139983218868,0.0504899481350393,0.226927955014052
85,1,112549,-0.00500423788235668,0.0505366428222838,0.921177033981118
86,1,112742,-0.0250694823260855,0.0507166889186697,0.621398682016708
87,1,113050,-0.0486959961862113,0.0505825302281882,0.336355164214552
88,1,113135,-0.0267824355934628,0.0504997682900175,0.596204337317809
89,1,114076,0.0123948953546293,0.0505155756524993,0.806314250071561
90,1,114628,0.0294634690053218,0.050623406392424,0.560929589490822
91,1,116283,0.00395534784851348,0.0509289518418062,0.938139306332725
92,1,126880,-2.2395019796735,0.948117711618018,0.0187163492628211
93,1,127853,0.0806197996369232,0.0506531379018716,0.11236850494365
94,1,128302,0.0766124512835971,0.0504748571129346,0.129951310748839
95,1,128704,0.0640588797871602,0.050574910656766,0.206128523689027
96,1,128911,0.0771153129010059,0.0505288902944118,0.127864775148605
97,1,130267,0.0116032892309004,0.0506675226085082,0.818994992384037
98,1,130271,0.00875182355711285,0.0507292878772824,0.863127503194606
99,1,130613,0.0277860588204691,0.0511841478718477,0.58756566294999
100,1,132012,0.0317870611547588,0.0510688032403022,0.53405707276485
101,1,133231,0.0155256909804006,0.0507275080743855,0.759738938324036
102,1,137074,0.00977863131784831,0.0506594101870639,0.847048873599789
103,1,137304,-0.000611862965968324,0.0506796825655379,0.990374081302931
104,1,139686,-0.0328525192293091,0.0507161599456342,0.517553363250486
105,1,149562,-0.0312555157200362,0.0508348508080932,0.539053704149001
106,1,150447,-0.0314678101560679,0.0513989576956952,0.540781979496332
107,1,151446,-0.129034628703566,0.103084737006887,0.21149575739892
108,1,154084,-0.0167875417443751,0.0515773800368466,0.745008658243236
109,1,156633,-0.0384468962354266,0.0522522894236703,0.462344980881682
110,1,157269,-0.0117947364836832,0.0506449980993475,0.815981449336382
111,1,160054,-0.0500657844731139,0.0510606084842491,0.32750259844168
112,1,166222,-0.0645529782470561,0.0506354905522108,0.203198557403916
113,1,166416,-0.0606643420398517,0.0505458656944697,0.230872693437597
114,1,167326,-0.0487016355395861,0.0508707048239429,0.33904021330458
115,1,168836,-0.0347830292273171,0.0506615018487908,0.492799980984643
116,1,171200,-0.0293734894994139,0.0507471600662989,0.563079525011321
117,1,171431,-0.0256009183302792,0.0510700296869082,0.616479183561183
118,1,173339,-0.0410723127424304,0.0506437494300565,0.417909497630266
119,1,173845,-0.0429963833169892,0.050597162458895,0.396024182777658
120,1,175121,-0.0162989970638155,0.0505410213558045,0.747272081564276
121,1,175281,-0.0232026548833495,0.0505763560419792,0.646685365025233
122,1,175315,-0.0226678877892366,0.0505611127085909,0.654192613654201
123,1,175523,-0.0229055798967647,0.0508474502257148,0.652643463868011
124,1,175541,-0.0229996342100061,0.0506396914204376,0.649976997906627
125,1,175653,-0.0195411686654979,0.0508041274975059,0.700737685165827
126,1,175805,-0.0358696244258651,0.0536549023090386,0.504235669205967
127,1,175818,-0.0368064461046827,0.052418823465469,0.483041570112275
128,1,175856,-0.0425656314266001,0.0516039552839439,0.410012590276667
129,1,175876,-0.0298653280344257,0.0508372182898479,0.557263839438047
130,1,175989,-0.0180916964055282,0.0509980913257894,0.722986917111944
131,1,176001,-0.0262170892342932,0.0512539719595232,0.609311474978573
132,1,176451,-0.0357242740919925,0.0518544386298764,0.491317498510882
133,1,177692,-0.0273868680054383,0.0505544951072391,0.588346532636027
134,1,178191,-0.0247106199744455,0.0506086355653376,0.62566258520013
135,1,178224,-0.0273868680054383,0.0505544951072391,0.588346532636027
136,1,178960,-0.0246418670909327,0.0509625699633207,0.629020149219505
137,1,179139,-0.0449757287934442,0.101011405619366,0.65640914852189
138,1,179139,-0.0400615153656481,0.203485671048366,0.844037606945739
139,1,180955,0.0303857963137972,0.0585229732982697,0.603938682884828
140,1,183802,-0.0287731554191289,0.0505586851837752,0.569647410562436
141,1,183954,-0.0283619187206436,0.0509277569571814,0.57794529321861
142,1,184450,-0.0127970777887521,0.0504994317881445,0.800098665039967
143,1,184641,-0.0130502149065577,0.0519690889777684,0.801871351971075
144,1,184718,0.0048096280651375,0.0507903300129264,0.924610228152486
145,1,185296,0.00189325013677868,0.0505754049115606,0.970159959536215
146,1,185438,-0.0233711984846859,0.0505625942353005,0.644206103137651
147,1,185469,-0.0239588854840323,0.0506348322904562,0.636384329193949
148,1,185503,-0.0226294445074131,0.0505055236639334,0.654385623360867
149,1,185705,-0.0229730042813353,0.0510698775926969,0.653105718430652
150,1,185749,-0.00683667519877817,0.0510832169779596,0.893610046926122
151,1,185806,-0.0200256201641732,0.0511416191575211,0.695610831028275
152,1,185879,-0.0158451187023708,0.0513929818476212,0.758026114962615
153,1,185916,-0.0128627569253371,0.0513719621425283,0.802435468187463
154,1,185941,-0.0161951030656262,0.051593127148413,0.753782105481301
155,1,185954,-0.00682499122142374,0.0517497477469905,0.895150761262615
156,1,186055,-0.0303109712980824,0.0506925122428576,0.5502648204518
157,1,186896,-0.0156713135629408,0.0515429364083592,0.761273616589633
158,1,187697,0.0136912993459042,0.105128336209488,0.896455359524474
159,1,189392,0.185535631840741,0.105219671977669,0.0787121662784576
160,1,189416,0.206222434664239,0.101637176479363,0.0432077384247082
161,1,190132,-0.00117370392180899,0.0507824744596102,0.981573688388422
162,1,190148,-0.00111365814055775,0.0507977940251247,0.982521480463552
163,1,190165,0.00899799887664182,0.051185930749293,0.860559353654354
164,1,190169,-0.00425593155328235,0.0511238367169294,0.933701931232686
165,1,190933,-0.020716066269423,0.0506977626943651,0.68306709635207
166,1,192149,0.00541484742927478,0.0511235262012288,0.915708416192947
167,1,192302,0.13678374255593,0.0671097095807096,0.0422737871219045
168,1,192303,0.0541367259374912,0.0608797436581839,0.374479484689894
169,1,192305,0.111252392665294,0.063058230081092,0.0785496404245584
170,1,192315,0.0563328701218495,0.0717860865994259,0.433136773374117
171,1,192795,-0.0299432190178359,0.0505886549152927,0.554299165749071
172,1,194020,-0.0760336456791031,0.0531577232269377,0.153503848414156
173,1,194187,-0.0757421696276011,0.0504950159129579,0.134510045796381
174,1,194867,-0.0313009085008339,0.0506006995965912,0.53658775693863
175,1,197325,-0.0884978755088432,0.0516491828237848,0.0875092157156675
176,1,197392,-0.103624691743989,0.0522398236452494,0.0480710010325387
177,1,198857,-0.292354223822429,0.242262607447543,0.228330426619979
178,1,206666,0.00772194498589496,0.0569377121853675,0.892198268567006
179,1,206675,0.104266267881467,0.0739218294842625,0.159274562684045
180,1,223051,0.0185924758664182,0.058662683865244,0.751477459776754
181,1,223059,0.0663468505366938,0.0608211046970725,0.276081842014686
182,2,7366,0.175648303976002,0.0728318164398483,0.0163882298576916
183,2,8180,-0.145937567252455,0.100798095237905,0.148554752157484
184,2,8187,0.0101769472674036,0.105129466367899,0.922937025832147
185,2,8250,-0.0383668287625873,0.103555324257545,0.711235204107553
186,2,8253,-0.0676809037509614,0.103512794820163,0.513639980849328
187,2,8285,-0.0166869152094492,0.0561468882846912,0.766487817543821
188,2,8302,-0.0242923525244816,0.0525477394654103,0.644157381154595
189,2,8306,-0.0242923525244816,0.0525477394654103,0.644157381154595
190,2,8314,-0.0142805360254579,0.0514797208607308,0.781634446494213
191,2,8317,-0.0253630214777086,0.0526422056024365,0.630246499605671
192,2,8328,-0.0273464368559408,0.0524037118711964,0.6021078968954
193,2,8331,-0.0241809317272308,0.0523095348194504,0.644175195761476
194,2,8498,-0.0435230287028523,0.0513577131795277,0.397319256013021
195,2,8651,-0.0270350009504092,0.0514379424900802,0.599506706460474
196,2,9418,0.178258888589269,0.130526924952224,0.172906846973008
197,2,9812,0.00787427018148656,0.0517621214158137,0.879175902232682
198,2,9932,-0.0167001690082664,0.0515521391907227,0.746169890866458
199,2,10135,-0.00945525655493573,0.0513598804569459,0.854042203809793
200,2,11616,-0.0273037888085981,0.0512872446409886,0.594804705317533
201,2,12133,-0.00362005798388254,0.0515114405136111,0.944013161683728
202,2,12194,-0.013817735357756,0.0517057616842136,0.789442113421576
203,2,12359,-0.0114471419622713,0.051556201547533,0.824417136954124
204,2,13061,-0.0272474390094402,0.0515356059796032,0.597338243711069
205,2,14298,-0.00682704319208871,0.0517173735718457,0.89505414870398
206,2,15222,-0.0324633908957384,0.052194389719391,0.534362511706539
207,2,17986,-0.00582054254744224,0.0513068940639008,0.909741762034497
208,2,19770,0.00695172454409865,0.0516612430668024,0.893033586749031
209,2,19836,-0.0121854593427086,0.051516550610351,0.813154864873799
210,2,19851,-0.00222412595365462,0.0516713423850554,0.965691032287417
211,2,21595,-0.0076399731102732,0.0514564581902036,0.882053068474918
212,2,22385,-0.0150877105098042,0.0515004955313352,0.769723003736937
213,2,23441,-0.0188896407067867,0.0519972985519975,0.716612288046295
214,2,24209,-0.0219855587959146,0.0515655104233191,0.670104180897838
215,2,24341,0.00244819724417011,0.0517006217713208,0.962258393219286
216,2,26815,-0.0206625675050589,0.0516271185807364,0.689231410648296
217,2,28209,-0.00915321046916184,0.0516539092666719,0.859450832176558
218,2,28695,-0.0210293443558307,0.0539545487969555,0.696948808627153
219,2,35849,0.17931957150448,0.55317890966691,0.746007392458004
220,2,35850,0.74433819312364,0.675488052382813,0.271244360695345
221,2,41245,-0.0388865414856527,0.0514164243508889,0.449970281609004
222,2,43214,-0.0246989168957723,0.0522758169167276,0.636881108045693
223,2,47104,-0.0633146301906342,0.0507227414217199,0.212767035070079
224,2,50915,-0.0193151000479308,0.0513237305599896,0.706891289125451
225,2,55834,-0.0115732253720701,0.0510931072072259,0.820933976812557
226,2,56422,-0.0229022137766375,0.0511736553171024,0.654760336746079
227,2,57715,-0.0286199932811746,0.0509966871945782,0.575008564919184
228,2,59046,-0.0168502457472938,0.051269681499061,0.742608278879776
229,2,59191,-0.0211419108058134,0.0509715083753638,0.678555659233959
230,2,59383,0.00353291623933849,0.0509982638607732,0.944809770615037
231,2,59477,-0.0142896288050721,0.0517603640887905,0.782653702128013
232,2,59755,0.0379861073516441,0.116292041223139,0.744130681368426
233,2,60471,-0.00606434334996853,0.0510662776961797,0.905537513638484
234,2,60478,-0.00515258968580667,0.0511248362056351,0.919778769897558
235,2,60786,-0.0100242330200474,0.051038718930401,0.844406611577378
236,2,61035,-0.0223087724787299,0.05102401259749,0.662218397225102
237,2,61071,-0.000553282127257804,0.0508062899759708,0.991317335134911
238,2,61675,0.0225190391729089,0.0509384667597939,0.658699735451172
239,2,62776,0.0116677820278321,0.0531783493116089,0.826458660075518
240,2,62939,-0.00128552641739421,0.050864446171642,0.979851031865014
241,2,63527,-0.00574773734055178,0.0510545046677083,0.9104272052714
242,2,63857,-0.0243664593443683,0.0510508272328455,0.63344528588657
243,2,65527,-0.0066003828482265,0.0508977242662023,0.896893995970403
244,2,67007,-0.00933420038017364,0.0560371307682302,0.867802428869525
245,2,67023,-0.114095079129072,0.115726784623977,0.324857271608382
246,2,67024,-0.172216169886228,0.115947869133588,0.138359578348099
247,2,67976,-0.0133929954270042,0.0516271336662553,0.795464149249384
248,2,69628,-0.0333866866091714,0.0524573252245778,0.524892873467208
249,2,71825,-0.102150570980022,0.101350882152154,0.314197493431508
250,2,72389,-0.0320591993724216,0.0512852688689595,0.532299352681612
251,2,72392,-0.0115481840859026,0.0516589115787348,0.823239280231835
252,2,73646,-0.0460682684756492,0.0505439458632911,0.362680424558453
253,2,74564,-0.0764554835535964,0.0503398173631606,0.129711098409529
254,2,74739,-0.0522108313552003,0.0505938265322117,0.302797115822292
255,2,79931,-0.0480815883572172,0.0570546795327418,0.399951087838058
256,2,80748,-0.0178010476849334,0.0526887673945468,0.73567494271167
257,2,80873,-0.0277899479387462,0.0507694336051602,0.584466628140725
258,2,81501,-0.024587670966954,0.0507656478193267,0.628447232006544
259,2,83526,-0.0327432500866481,0.0506737763968321,0.518597085060188
260,2,83845,-0.0456981929734579,0.0506936065801896,0.367959111525252
261,2,84412,0.160844109224473,0.127613516636187,0.208357519204231
262,2,84412,-0.0830282693994189,0.0638934849646262,0.194627456336315
263,2,84447,-0.00882956246128661,0.0513977525792385,0.863701944989723
264,2,87391,-0.0351498450402095,0.0504931714482339,0.486805085745759
265,2,87562,-0.0417613480224133,0.0506068954528839,0.409809326106696
266,2,87849,-0.026821236707314,0.050630766172014,0.596623925431874
267,2,87878,-0.0176466029159683,0.0508598691262036,0.728824239728067
268,2,88125,-0.0306817950754708,0.0565428142439188,0.587727389102877
269,2,89785,-0.0619102184592296,0.0507673842144725,0.223473193524693
270,2,93441,-0.0813538581190545,0.0522136895502663,0.120106923868704
271,2,93588,-0.088723591060122,0.0540265948597933,0.101434774180302
272,2,93721,-0.0873441156187914,0.0505070876472744,0.0846218017506382
273,2,93952,-0.0646963604037424,0.0504581456090515,0.200621355676186
274,2,95085,-0.0668232915783194,0.0505210532470213,0.186797369495464
275,2,103188,0.00318815104808712,0.0518752625377975,0.951029225772627
276,2,107124,0.00834410279309711,0.0506693400181348,0.869292045079503
277,2,111645,0.00980870944128581,0.0507010476297041,0.846708688879465
278,2,111916,0.0118032629441837,0.0508193681526328,0.816471335865548
279,2,111931,0.00893568059199767,0.0508987429948723,0.86074187569838
280,2,111999,0.0050673491216332,0.0507174601145154,0.920469870217781
281,2,114528,0.00969446067902535,0.0510074294004111,0.849371534218348
282,2,116024,0.0153307259038568,0.0511248166847409,0.764453903779051
283,2,119244,-0.070004691141111,0.0556021871925698,0.208852274305787
284,2,119246,-0.0613258971995924,0.056226673636028,0.276153030728031
285,2,119247,-0.0559097918839611,0.0566498891782597,0.324350196417494
286,2,120090,-0.0277088498738358,0.0509080292282753,0.586583959289052
287,2,120291,-0.0301272949185293,0.0514868368649772,0.558823680161119
288,2,120726,-0.0396633934479472,0.0511706563861523,0.438787736802283
289,2,121716,-0.070898342629218,0.0510166511886765,0.165492819737791
290,2,123100,-0.0288254761575801,0.0512036056662795,0.573820899124611
291,2,124677,-0.0322559080621067,0.0511272026914326,0.528517288261898
292,2,127636,0.0625389511215073,0.0646152607336794,0.333773654202108
293,2,127887,-0.0251792912272659,0.0514893181628426,0.625131438569463
294,2,128935,-0.00776757704200581,0.0514564040693357,0.880097813125034
295,2,129053,-0.00904918815058653,0.0516124558613652,0.860921227245063
296,2,130040,-0.035848819663737,0.0518946692269925,0.490145438308152
297,2,130976,-0.0491626470741153,0.0514402467015804,0.33986603891604
298,2,132199,-0.0107982751878177,0.0517422890780651,0.834807946558504
299,2,133355,-0.0360262320427105,0.0520602161503177,0.489385460896087
300,2,133435,-0.0478043581636205,0.0521460545248315,0.359904929805807
301,2,133943,-0.0173096005493643,0.0611172173379829,0.777174438940157
302,2,135183,-0.0580454572820637,0.052145567668626,0.266404573033786
303,2,135402,-0.0592307377947174,0.0521338864690968,0.256673964210017
304,2,135898,-0.0946239170949041,0.0522640095571628,0.0710686103250872
305,2,135912,-0.0976469448531245,0.0522872292788715,0.0626588671563509
306,2,135925,-0.106197401997981,0.0520005718535003,0.0418708898154489
307,2,136002,-0.111515827145889,0.0519296306130362,0.0324386466898548
308,2,136173,-0.0911099318308306,0.0524136647741787,0.0830324182109819
309,2,138209,-0.0843486190560423,0.0539948174219666,0.119145997976165
310,2,138318,-0.0943621835020059,0.0537932306386177,0.0802700117797511
311,2,138695,-0.0883885900770394,0.0528923818722505,0.095587688994072
312,2,138818,-0.0879586640120766,0.052796651269304,0.0966026018753453
313,2,139728,-0.0738160190407553,0.0527627101296771,0.162685398156491
314,2,140174,-0.0817752915696686,0.0527294546038274,0.121834518251588
315,2,140863,-0.0671440021308278,0.0527665018255126,0.204042265457875
316,2,141152,-0.0801155137146718,0.0528646640371216,0.13054497579636
317,2,141292,-0.0811217727563922,0.0524776980687564,0.123040836544699
318,2,141545,-0.103321689639387,0.0526249631261866,0.0503891711958548
319,2,145823,-0.0813573871544431,0.0547578355916396,0.138233266821799
320,2,145934,-0.201079717531954,0.0898702485138286,0.0258807945807507
321,2,145980,-0.113786437778953,0.0551035158538351,0.0396567659168058
322,2,146723,-0.0792617671104612,0.0526473285877966,0.133083907703332
323,2,147946,-0.114580706714241,0.0529498523230537,0.0311385948923091
324,2,150394,-0.157691516053288,0.0574520286652339,0.00636532026147043
325,2,151274,-0.0616663220535667,0.0908940327674898,0.497936043831799
326,2,151397,-0.089901971405085,0.0532184615222663,0.0920448459147713
327,2,153035,-0.0606857667842593,0.0527526772970481,0.250764986638594
328,2,153228,-0.0347719088674205,0.053204944613562,0.513829452450169
329,2,153455,-0.0318303438398537,0.0536121786887327,0.553083131797129
330,2,153732,-0.0091114507500103,0.0554552302298974,0.869586798448224
331,2,153815,-0.0460567118347912,0.0533768839439204,0.388800962843862
332,2,154160,-0.0372091652672972,0.0528361772838774,0.48174980996303
333,2,154235,-0.034099488169999,0.0533704095758194,0.523288514291956
334,2,155527,-0.0300138406671442,0.0579389451796533,0.604765114323065
335,2,159870,-0.0227641176070583,0.0520384090461669,0.662053716831583
336,2,161229,0.00339602719181276,0.0528511593536656,0.948802411371574
337,2,161451,0.0629541473972157,0.113119933876591,0.578204173488726
338,2,161451,-0.0083572714228044,0.113531566089341,0.941360915621058
339,2,162696,-0.00558306224129601,0.0526232209783383,0.915567218414234
340,2,163284,-0.00269909366467536,0.0519265203946131,0.958574749867672
341,2,164166,0.009023146254032,0.0524066582488116,0.863398169815882
342,2,165270,0.00889418636247097,0.0519659608303411,0.864200676124738
343,2,165675,0.00350659963707023,0.0528266324464551,0.947113356649629
344,2,166404,0.0751841280981322,0.136853948427522,0.583095540470377
345,2,168012,-0.0181983679623059,0.0638489034296688,0.775794125321507
346,2,168062,0.0316263809325645,0.0523252003751005,0.545952928840911
347,2,168518,0.0327503083946128,0.0520233172826558,0.529408481788129
348,2,168980,0.018048709526389,0.0520189309668895,0.728824924755753
349,2,169651,0.0146268958636704,0.0520466899965019,0.778848878671486
350,2,169902,0.0174142657024241,0.0869994707838645,0.841466654200903
351,2,169960,-0.0871939715030656,0.080908506944014,0.281909769351422
352,2,170725,-0.00909446877653286,0.0521429223990336,0.861639900782346
353,2,171254,-0.0255233803852553,0.05221188489834,0.625256881129997
354,2,172242,0.0421533159908218,0.0515633774354687,0.414191351022182
355,2,173254,0.0596967952901604,0.0511180122898212,0.243666295097459
356,2,173340,0.0404004387806531,0.0511653010174874,0.43028784074795
357,2,173385,0.0550489679049999,0.0511738192710321,0.282784837226105
358,2,173973,0.0584011178629646,0.051026873357667,0.253184784935331
359,2,174714,-0.0210770024985423,0.131073842585251,0.872340934765379
360,2,177341,0.0814449781327551,0.0507625237614998,0.109513295115974
361,2,180314,0.0356708149308631,0.050928994946198,0.484137101850768
362,2,180339,0.0277542385576294,0.0510717680435549,0.587172636524161
363,2,182758,-0.0262112579062419,0.0508907740991917,0.606840926167882
364,2,183619,0.0183897622881142,0.0511009954735698,0.719158866847103
365,2,183913,0.0152858740746333,0.052398557948873,0.770669640184537
366,2,184146,0.0105023844264711,0.0527533957126537,0.842311250091766
367,2,187176,-0.0253864350636431,0.0513708591458237,0.621486657105948
368,2,191066,0.0226476212354053,0.0517587459868016,0.661971960154473
369,2,191124,-0.0498446838723217,0.0653585674226838,0.44619083942611
370,2,191128,0.0573038806331185,0.0601381207668469,0.341307360268496
371,2,191599,-0.00800638050383817,0.0510536427907521,0.875474075560976
372,2,191762,0.00851089614489009,0.0530743973322606,0.8726909158185
373,2,191763,0.00747325104473151,0.0512560848693328,0.884160742935995
374,2,191959,0.022413186264666,0.051118644010632,0.661325239970815
375,2,192390,0.0156233044368064,0.0525369708855302,0.766353367794179
376,2,195759,0.00513126516464568,0.0515708884713824,0.920798357076285
377,2,196912,-0.0208978775340295,0.0507252588994095,0.680602903556217
378,2,197598,0.0634260088757133,0.165663373438896,0.702053425130795
379,2,198110,-0.044206431897278,0.0509872482976787,0.386525725878943
380,2,198283,-0.0369943511876124,0.0526101044797496,0.48240734437035
381,2,198805,-0.0345069721175743,0.0512284447990763,0.501012752245506
382,2,198891,-0.0421028268366386,0.0508126739450316,0.407896848568431
383,2,199248,-0.0486561031968935,0.0509124001633601,0.339886543152131
384,2,201782,-0.0401852958491796,0.0508706321371791,0.430086827806161
385,2,203285,-0.00679287974594062,0.0507168885634423,0.893528534211169
386,2,203783,0.0157370525238443,0.0506020350579763,0.75598689556119
387,2,204179,0.00525784761139303,0.0507306545951594,0.917511982324655
388,2,205406,0.0112880178524559,0.0512491361015599,0.825797772085877
389,2,205834,0.00359539572722811,0.0510068223001967,0.943844748230871
390,2,205965,0.0374778468347163,0.0556991684106369,0.501475401221268
391,2,207192,-0.00247388900780959,0.0509593147889893,0.961308276463251
392,2,207561,-0.0163193804305868,0.0507268023309307,0.74786190766962
393,2,208682,-0.0172951670741988,0.0506405228534993,0.732909183774305
394,2,210102,0.00398700732560509,0.0507792496709473,0.937461719056467
395,2,212519,0.0587515817062023,0.108032404764366,0.586899729157963
396,2,214801,-0.00589854128367828,0.0507763059184162,0.9075860891726
397,2,215016,0.0172971800352058,0.0507399526963516,0.733382703417671
398,2,218876,-0.0157633722047062,0.0512660984292212,0.758658297828973
399,2,227511,0.00997087381830064,0.0516331386391484,0.84698390444656
400,2,230378,0.0128490420893899,0.0509805640949571,0.801158328596225
401,2,231943,-0.00349616089169558,0.0511309892850335,0.945524598705521
402,2,232156,0.00998357829584662,0.0511076061711785,0.845235827261232
403,2,232789,-0.01709822419968,0.0509212555834655,0.7372379576341
404,2,238524,0.00574453134046726,0.0510001423733063,0.910381935467503
405,2,241518,0.0366161024525695,0.0514068909580681,0.476761884383998
406,2,250396,-0.023384476678886,0.0510779652445098,0.647363963002102
407,2,250466,0.00539163039161683,0.0510742772568738,0.915987854431774
408,2,252305,-0.00285896733789537,0.0512102397626738,0.955510381482773
409,2,254571,0.00361788855904788,0.0519293773488703,0.944496247389545
410,2,254742,0.0132235181845306,0.0518780680642746,0.798951769268591
411,2,254908,0.00900478969604501,0.0522769552243715,0.863338436589426
412,2,255033,0.0416073743792258,0.0612343164047178,0.497280306119911
413,2,255862,0.0149927610837711,0.0519581042786845,0.77309144355318
414,2,255975,0.0277591823614904,0.0517555384842278,0.592053183171906
415,2,258311,0.00340642602423924,0.0509213449285896,0.946702498572709
