SNP,Chr,Pos,Effect,SE,MID2_TPO4_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
71,1,87467,0.0285939451854058,0.0510387540555435,0.575671196202415
72,1,89070,0.0278102632250032,0.0507202679819656,0.583827901173099
73,1,89616,0.0253929154949223,0.0504507963748524,0.615052935857782
74,1,89679,0.0421643342015306,0.0504253732682323,0.403623251082126
75,1,89880,0.0305325467261719,0.050461916038874,0.545527100130008
76,1,91472,0.0372084267750616,0.0508242691567781,0.464593553781342
77,1,93789,0.0322278936204889,0.0503095761193157,0.522203648220734
78,1,94351,0.0152315613661541,0.0504647812432728,0.762962774395567
79,1,99148,0.00343783747249041,0.0503384771670657,0.945589927396534
80,1,101281,0.770896260474376,0.549010855329685,0.161151934236505
81,1,106011,-0.00138191029570223,0.052462431977973,0.979000277338944
82,1,106800,0.0256562955764019,0.050388210829752,0.610949380579636
83,1,107970,0.0163666576291413,0.0502498238145699,0.74483995860715
84,1,109000,0.031735474557057,0.0503176014815152,0.528642685417713
85,1,112549,0.0135989552384421,0.0502837434359885,0.786976460204082
86,1,112742,0.0091357225935762,0.0504825365560822,0.856496566642061
87,1,113050,0.0170195471475972,0.0503918068841927,0.735756619240568
88,1,113135,-0.0100592693548725,0.0502687257148408,0.841509867414161
89,1,114076,-0.0169876474424215,0.0502634452823988,0.735585036815244
90,1,114628,0.00173252366104636,0.0503986707338089,0.972596451214497
91,1,116283,-0.00610925161925702,0.0506780246615059,0.904115812834341
92,1,126880,-2.99873683914601,0.937393542226978,0.00150382512500616
93,1,127853,-0.019372772747767,0.0505741990216602,0.701908480206277
94,1,128302,-0.0240645608132072,0.0503741247831237,0.633147523860543
95,1,128704,-0.0102710989788048,0.050437602894754,0.838752397999768
96,1,128911,-0.0117781330915404,0.0504422527304778,0.815510560732428
97,1,130267,-0.0426953055386946,0.0503710021974694,0.397225768186515
98,1,130271,-0.0435128777434106,0.0504289279583211,0.388802753548232
99,1,130613,-0.0419580298441481,0.0509048708678725,0.410357550405489
100,1,132012,-0.014050592208915,0.050840178249035,0.782427262421931
101,1,133231,-0.0354055698633672,0.0504496956009571,0.48326666648929
102,1,137074,-0.0360787046581699,0.050376492631574,0.474352883392963
103,1,137304,-0.0288996821924679,0.0504071378829764,0.566789578941909
104,1,139686,-0.00895992337709225,0.0504946228493817,0.859262113582555
105,1,149562,-0.00885645524879081,0.0506098800361038,0.861184211960172
106,1,150447,0.0010612956690928,0.0511734462486577,0.983465426591042
107,1,151446,-0.0153203973680824,0.10280224028504,0.881616753924912
108,1,154084,-0.00308293646785179,0.0513313145665099,0.952142180603856
109,1,156633,-0.0115899045851269,0.0520316687903219,0.823861151981212
110,1,157269,-0.00506601403036311,0.0503992269571535,0.919990401166858
111,1,160054,-0.0276418114808607,0.0508575130222443,0.587118463309913
112,1,166222,-0.0265231480905704,0.0504827419314828,0.599641672680047
113,1,166416,-0.0269039035160014,0.0503796020228903,0.593661238882235
114,1,167326,-0.0421748039120953,0.0506366174818792,0.405469127424926
115,1,168836,-0.00700458438252149,0.0504447703481236,0.889642725071405
116,1,171200,-0.0158163653475482,0.050514680723213,0.754386306370958
117,1,171431,-0.0230682554499719,0.0508222756333753,0.650179389943487
118,1,173339,-0.0547569430537049,0.0503574966995416,0.277617738383289
119,1,173845,-0.0366957445287859,0.0503620900493331,0.46670608632973
120,1,175121,-0.0320269721478033,0.0502711266452563,0.524482538534377
121,1,175281,-0.0280980324389463,0.0503205549578237,0.57693836372057
122,1,175315,-0.0295857577921481,0.0503022840268876,0.556801446191461
123,1,175523,-0.0305740373758035,0.0505859079101923,0.545967116236149
124,1,175541,-0.0289231746684726,0.0503820041996411,0.566280971645809
125,1,175653,-0.0269320167313599,0.0505446946688364,0.594482596811584
126,1,175805,-0.0458127616813984,0.0533693014637853,0.391248388738289
127,1,175818,-0.0320871672562775,0.0521696511090908,0.538915152893921
128,1,175856,-0.02242766124748,0.0513859206422748,0.662773194806426
129,1,175876,-0.014936613286357,0.0506058310846275,0.768048253958528
130,1,175989,-0.0255784691454885,0.0507382184992824,0.614487138394829
131,1,176001,-0.0403380742587455,0.0509757626856088,0.429289406915572
132,1,176451,-0.016212955367614,0.0516270392771751,0.75367616481224
133,1,177692,-0.0306362261736664,0.050300502660194,0.542873774513923
134,1,178191,-0.025192312433707,0.0503590484195295,0.617207998813638
135,1,178224,-0.0306362261736664,0.050300502660194,0.542873774513923
136,1,178960,-0.0488390117326079,0.0506622351370927,0.335699741711483
137,1,179139,-0.0531730497161202,0.100503314378315,0.597091060585762
138,1,179139,-0.048823474010617,0.202479976087369,0.809596356473753
139,1,180955,-0.0268379895094699,0.0582400490369265,0.645213860777206
140,1,183802,-0.048844028107591,0.0502660806772752,0.331860440172711
141,1,183954,-0.0486533444373077,0.0506335276121078,0.337264256649716
142,1,184450,-0.0287884641978916,0.0502324324709838,0.56693840812911
143,1,184641,-0.0230402568517905,0.0517037376948023,0.656144411278125
144,1,184718,-0.0208905769624151,0.0505291041551352,0.679537867249326
145,1,185296,-0.0240622882820529,0.050310627317711,0.632750933781644
146,1,185438,-0.0303320991932913,0.0503034021853333,0.546907156805397
147,1,185469,-0.0319931883815486,0.0503731638550975,0.525759225190812
148,1,185503,-0.0233440706063683,0.0502562203490135,0.642575111925298
149,1,185705,-0.0411226287015564,0.0507862892694969,0.418647108603053
150,1,185749,-0.0201029065813372,0.0508221694807957,0.692673104196148
151,1,185806,-0.0204047854155189,0.0508897207643844,0.688691538732029
152,1,185879,-0.0223279752158334,0.051133461299714,0.662624369821248
153,1,185916,-0.0151692101539746,0.0511176312908984,0.766831115710457
154,1,185941,-0.00743457074486683,0.0513451856996392,0.884954679381987
155,1,185954,-0.0118543580486689,0.0514927998310267,0.818058915463492
156,1,186055,-0.0368718192639268,0.0504307259657574,0.465179906598633
157,1,186896,-0.0425455674375664,0.051246310160826,0.406977119754425
158,1,187697,-0.0238692053771672,0.104606426809284,0.819637602746836
159,1,189392,-0.0364995071998191,0.105144677962185,0.728695980912777
160,1,189416,0.0670618600674668,0.101663037263198,0.509909614525228
161,1,190132,-0.0608191322639944,0.0504291275240855,0.228612931619551
162,1,190148,-0.060045061183157,0.050447026264257,0.234744188482144
163,1,190165,-0.0546173912074348,0.0508535603242835,0.283550399450745
164,1,190169,-0.0589657050046737,0.0507761620118025,0.246309795586586
165,1,190933,-0.0492414853632404,0.0503924035469357,0.32915868565517
166,1,192149,-0.017406107536261,0.0508646250222758,0.73240059139309
167,1,192302,0.137324105020845,0.0667728303649541,0.0404605856951818
168,1,192303,0.0324422241169007,0.0606237470700531,0.592889630150245
169,1,192305,0.0853738417022756,0.0628603192984908,0.175282985793577
170,1,192315,0.018448211375139,0.071488793563904,0.796512999711315
171,1,192795,-0.0336351872361909,0.0503331579893237,0.504410037101544
172,1,194020,-0.0421982059727469,0.0530019496862293,0.426472225424122
173,1,194187,-0.0147564908693535,0.0504005916814627,0.769859222945255
174,1,194867,-0.00413249239017027,0.0503787990140138,0.934670618509256
175,1,197325,-0.0152921750549797,0.0516021909173387,0.767139064112811
176,1,197392,-0.0485389621955254,0.0522081008255409,0.353150947894474
177,1,198857,-0.272670836279123,0.241132294620941,0.258909690835169
178,1,206666,-0.0320074816232458,0.0566337212351956,0.572319529386046
179,1,206675,0.0310397159239768,0.0737469943492832,0.674088139152834
180,1,223051,-0.0556280655574852,0.058307536317232,0.340713254679093
181,1,223059,-0.0713648941346152,0.0605049820514182,0.238998260524779
182,2,7366,0.134771574767357,0.0727155237710577,0.0646580172980644
183,2,8180,0.0263770539072432,0.100590241596023,0.793302637884933
184,2,8187,-0.141204013723543,0.104343832162131,0.176839523871616
185,2,8250,0.0169823417524224,0.103062417176976,0.869213626264036
186,2,8253,0.00439094913842908,0.10306611573422,0.966041910169888
187,2,8285,0.0772450352688981,0.0557264590795872,0.166577116535769
188,2,8302,0.0302793250517587,0.0522804583088263,0.562843194680874
189,2,8306,0.0302793250517587,0.0522804583088263,0.562843194680874
190,2,8314,0.0163605264840979,0.0512248792555641,0.749622495804925
191,2,8317,0.0243062731024718,0.0523847165953907,0.642936964327004
192,2,8328,0.0241936076359323,0.0521503608891566,0.642990841708075
193,2,8331,0.0248646003872678,0.0520513637586626,0.633163993711459
194,2,8498,0.0230730063660218,0.0511425064953503,0.652157550653822
195,2,8651,0.0249516048223137,0.0511879225745725,0.626241324842107
196,2,9418,0.142801019861107,0.13000607423702,0.272770604158432
197,2,9812,0.0419213112909034,0.0514610492614568,0.415837843174357
198,2,9932,0.0436516040210736,0.0512537521633933,0.394971199732773
199,2,10135,0.0332574114851382,0.0510792370422683,0.515409076173722
200,2,11616,0.0189062067961809,0.0510457326471775,0.711323139256647
201,2,12133,0.0278403652260631,0.0512371967010531,0.587223275517558
202,2,12194,0.0324938427442868,0.0514277588678633,0.527903861035554
203,2,12359,0.0250902215079766,0.0512890015612607,0.625008867820263
204,2,13061,0.0258552511123759,0.0512841480848365,0.614465724108663
205,2,14298,0.0245133356367505,0.0514479106485079,0.634035059323637
206,2,15222,0.0184047743275462,0.0519570706109212,0.723377716893842
207,2,17986,0.00618888007726348,0.0510545875291377,0.903585088230731
208,2,19770,0.0101162957522213,0.051405825534198,0.844102947236849
209,2,19836,0.0147790452314744,0.0512613729483232,0.773280472305245
210,2,19851,0.0121162154039123,0.0514134672265603,0.813831396476011
211,2,21595,-0.000852265392122908,0.0512051271846584,0.986729912582779
212,2,22385,0.00739130716648906,0.0512520892381083,0.885413191585395
213,2,23441,-0.00243858445713196,0.0517512390662912,0.962443216830042
214,2,24209,0.00311313386618806,0.0513250076405797,0.951668054886852
215,2,24341,0.00607856107508487,0.0514456581074773,0.906012058445643
216,2,26815,0.00706152279886774,0.0513836501093224,0.890771304943081
217,2,28209,-0.00884416311971881,0.0514001597175453,0.863485111529995
218,2,28695,-0.0194136551550077,0.0536909703721227,0.717881209442061
219,2,35849,0.329430626906535,0.550262664572693,0.549771020628289
220,2,35850,-0.624360504755722,0.672502520624339,0.353827437403894
221,2,41245,-0.0570447337878602,0.0511150534511863,0.265178442672445
222,2,43214,-0.0324349851906409,0.0520066806632968,0.53324738310728
223,2,47104,-0.0459293409408581,0.0505256059694554,0.363953988087372
224,2,50915,-0.0146697257292944,0.051075750045557,0.774116162351988
225,2,55834,-0.0157568817235463,0.0508387612414299,0.756790729485846
226,2,56422,-0.0183767182228697,0.0509271884489665,0.718432676423554
227,2,57715,-0.0136284838276245,0.0507634887500454,0.788494236577549
228,2,59046,0.0169286048987892,0.0510175390185889,0.740222619617294
229,2,59191,0.0146337512074342,0.0507273615055451,0.773149832001369
230,2,59383,0.0252842054146932,0.0507301046999199,0.61850806898765
231,2,59477,0.0218524043845353,0.051498388280564,0.671582327928522
232,2,59755,-0.0343878183232071,0.115723477461556,0.766522903018494
233,2,60471,0.00326656236296119,0.0508160033543729,0.948781945848077
234,2,60478,0.00900836241429859,0.0508720289355395,0.859547981276496
235,2,60786,0.0213303175403152,0.0507779473479045,0.674689524268024
236,2,61035,0.0230031673581974,0.0507722144494495,0.650779522876082
237,2,61071,0.0253250471993142,0.0505386124000468,0.616611004711463
238,2,61675,0.0182084038451875,0.0506928697036193,0.719667240647224
239,2,62776,-0.00810548149728607,0.0529188261296776,0.87835314944869
240,2,62939,0.00437294527584031,0.0506139568661397,0.931199011825306
241,2,63527,0.00362469437315194,0.0508041163073049,0.943162415363377
242,2,63857,-0.00745506288261322,0.0508147515995052,0.883444198670851
243,2,65527,-0.0264117682272195,0.0506292550012596,0.602227200384705
244,2,67007,0.0229234050673275,0.0557505492546473,0.681191451858735
245,2,67023,-0.133218043209326,0.115098228548685,0.247879639691754
246,2,67024,-0.108975379890072,0.115592521971619,0.346451201157927
247,2,67976,-0.0156897122879215,0.051371494938637,0.76022882155963
248,2,69628,-0.0652654103213517,0.0521137925054585,0.211266525517365
249,2,71825,-0.10819232214574,0.100833452909849,0.284012847163384
250,2,72389,-0.0439394973037327,0.0510078548340329,0.389588164263288
251,2,72392,0.00868616531778954,0.0514065664527776,0.865917052010813
252,2,73646,-0.028913058260145,0.0503311480430813,0.566024777165018
253,2,74564,-0.0384881772715117,0.0502140284022894,0.443901489563339
254,2,74739,-0.020209262512447,0.0504095664871969,0.688735313212841
255,2,79931,0.00201823835837522,0.0568312354901682,0.971690883888283
256,2,80748,-0.00408983645509402,0.0524378250948852,0.937877004826326
257,2,80873,0.00133889089829625,0.0505412860440246,0.97888065469696
258,2,81501,0.0043974462273787,0.0505323736036006,0.930703083234447
259,2,83526,-0.0048911090338434,0.0504538537326694,0.92282728841145
260,2,83845,-0.0063378289795058,0.0505013494484757,0.900200583715452
261,2,84412,0.152464090164645,0.127012746440353,0.230795100188756
262,2,84412,-0.0363706095828786,0.0637019315859245,0.56839691213325
263,2,84447,0.0073975206421501,0.0511457537948874,0.885080761627466
264,2,87391,0.0171895663542743,0.0502711478872784,0.732601768389334
265,2,87562,0.0177940773453715,0.0503978128714102,0.724244896463786
266,2,87849,0.0166269294399892,0.0503941672594191,0.74164283678899
267,2,87878,0.0158460051654884,0.0506114940008015,0.754396397736409
268,2,88125,0.00663421262084318,0.0562872585729164,0.906242859310493
269,2,89785,0.0108141568544217,0.0506208904684413,0.830958689112918
270,2,93441,0.006865713145671,0.0521341312665776,0.895301951694474
271,2,93588,-0.00234370422605137,0.0539658827909548,0.965383822048185
272,2,93721,-0.0012977176447172,0.0504712452817995,0.979501565651781
273,2,93952,-0.00382928452359333,0.050326512798915,0.939391546169713
274,2,95085,-0.00659917131227731,0.0503959403977467,0.89589223451303
275,2,103188,0.0158878729527122,0.0516136437580008,0.758398470544015
276,2,107124,0.0183833611736324,0.0504127413894326,0.715585783980415
277,2,111645,0.0236893139643727,0.0504387685370132,0.638884508191096
278,2,111916,0.024594192282925,0.0505565097609065,0.626936311600345
279,2,111931,0.0265349938229998,0.0506310916089077,0.600548347139835
280,2,111999,0.0297325472478778,0.0504440795908386,0.555959284429091
281,2,114528,0.030505121138292,0.0507333497632489,0.548037162657236
282,2,116024,0.0370799649473903,0.0508417257868132,0.466288639603764
283,2,119244,-0.0268139880621705,0.0554346213836873,0.628895356087469
284,2,119246,-0.0145463055938956,0.0560391668976149,0.795343782749139
285,2,119247,-0.0377797598687641,0.0564133480126,0.503489790423022
286,2,120090,0.0352033268378169,0.0506444194587698,0.487445094302461
287,2,120291,0.0433341717934891,0.0512067021691352,0.397981149227265
288,2,120726,0.0387312734581103,0.0509207549499584,0.447392656287564
289,2,121716,0.0261651209653225,0.0508855329555951,0.607436935615506
290,2,123100,0.0282931071153717,0.0509525575555405,0.579052571709326
291,2,124677,-0.0315949918407262,0.0508768021199758,0.534993960770565
292,2,127636,0.00332699743146336,0.0643826894049412,0.958816614882687
293,2,127887,0.00511476823111923,0.0512528760600106,0.920563921694448
294,2,128935,0.00530903752363077,0.0512043675954886,0.917479564319586
295,2,129053,0.00836702068666872,0.0513590849380063,0.870680798852672
296,2,130040,-0.0271371339114022,0.0516543087044003,0.599662427695605
297,2,130976,-0.0261938852225136,0.0512346341142808,0.609493193884016
298,2,132199,-0.0205553038847059,0.051479526581215,0.689920368427307
299,2,133355,-0.00717762960197965,0.0518380581930928,0.889953819562134
300,2,133435,-0.0163274835584255,0.0519442186346959,0.75345819016255
301,2,133943,-0.0145207006173758,0.0608188238101522,0.811435356583839
302,2,135183,-0.0262719027008871,0.0519614497439734,0.6134504203052
303,2,135402,-0.0298040210536243,0.0519481945814922,0.566518693890766
304,2,135898,-0.039601364833268,0.0522055053250243,0.448617889607346
305,2,135912,-0.0387555101597705,0.0522459263104988,0.458707769014704
306,2,135925,-0.0411690322101146,0.0520036324161746,0.429092412284968
307,2,136002,-0.055249398094217,0.0519276344052876,0.288069963021392
308,2,136173,-0.0430149992395938,0.0523287399071925,0.411623336319192
309,2,138209,-0.065142481117674,0.0538032317359882,0.226799684048219
310,2,138318,-0.043339092627414,0.0537121254778693,0.420280499738459
311,2,138695,-0.0360698514911655,0.0528053050444057,0.495009090592706
312,2,138818,-0.0360886434915664,0.0527083035816996,0.493991308208504
313,2,139728,-0.0481886378739993,0.0525862240608689,0.36009647551811
314,2,140174,-0.0370329906565467,0.0526118253731299,0.481964701922288
315,2,140863,-0.0410877034636157,0.0525819827147263,0.435089430145744
316,2,141152,-0.0411466524907069,0.0527302256149575,0.43572319896604
317,2,141292,-0.0446509965587438,0.0523422953703417,0.39420576771171
318,2,141545,-0.0553642786247648,0.052568930414156,0.292981189525406
319,2,145823,-0.0693881522753301,0.0545338964810939,0.204073574479936
320,2,145934,-0.214728218395033,0.0893323155999563,0.0167450005795538
321,2,145980,-0.0841040105118551,0.0549809337394493,0.12698805432016
322,2,146723,-0.0743216311147212,0.0524074103292389,0.157028805683454
323,2,147946,-0.0890272439893054,0.0528258324794871,0.0928149240770556
324,2,150394,-0.0987157486257884,0.0575370853360062,0.0870964053226085
325,2,151274,0.0213628382951949,0.0904990926849976,0.813526250963884
326,2,151397,-0.0739609395439156,0.0530245950813223,0.163940500397862
327,2,153035,0.0100643962937903,0.0525889740988994,0.848339132676529
328,2,153228,0.0146347609462054,0.0529697347931462,0.782490603814716
329,2,153455,-0.0129518270544573,0.0533708514714258,0.80839730761666
330,2,153732,-0.0442024104560577,0.055134603994191,0.423255384279964
331,2,153815,-0.021231039730099,0.0531585094488063,0.689846520148359
332,2,154160,-0.0125282640726925,0.0526091813616528,0.811911955312594
333,2,154235,-0.0252129776073751,0.0531218444944879,0.635347470636921
334,2,155527,-0.015106999887555,0.0576704790356576,0.79350986590973
335,2,159870,-0.0204604157201072,0.0517852237311661,0.693006674105509
336,2,161229,0.000546088734369343,0.0525916941950221,0.991721136587177
337,2,161451,0.122758223006572,0.112423615151638,0.275610486839518
338,2,161451,-0.0445733043705241,0.11294951061865,0.693354035578562
339,2,162696,0.0288585851247807,0.0523428797589833,0.581751238754112
340,2,163284,0.0175618392393431,0.0516630429434448,0.734111110515058
341,2,164166,0.0115513422331668,0.052147643757518,0.824821677503137
342,2,165270,-0.0142646106372608,0.0517071187916752,0.782806852918438
343,2,165675,-0.0480176662592162,0.0525051524455614,0.361061382505617
344,2,166404,0.038422972329788,0.136224163036936,0.778065130838979
345,2,168012,-0.0172261247257643,0.0635357799820462,0.786453531959625
346,2,168062,0.00151455219992691,0.0520948942951557,0.976822839787692
347,2,168518,-0.00720112244121118,0.0517952547279881,0.889505295145385
348,2,168980,-0.0065304821157115,0.0517709155999014,0.899691408017157
349,2,169651,-0.00645437108495561,0.0517955335896071,0.900901259774616
350,2,169902,0.155825670219164,0.0861786063123417,0.0714307811960521
351,2,169960,-0.057224746773878,0.0805856381226618,0.478104150003593
352,2,170725,-0.039263205220555,0.0518467756544035,0.449379475305068
353,2,171254,-0.0380829396395743,0.0519333043346219,0.463859268683479
354,2,172242,-0.0486652205602692,0.0512931325976197,0.34338830737536
355,2,173254,-0.015447919487369,0.0509583001371604,0.761955460619301
356,2,173340,-0.0196057727161261,0.0509480798116582,0.700603502186652
357,2,173385,-0.0165882788814569,0.0509980536737178,0.745167330258775
358,2,173973,-0.00483861474155955,0.0508695463358997,0.924274990221327
359,2,174714,0.00871513927187811,0.130433563684337,0.946765461575519
360,2,177341,-0.0162795154896145,0.0506894644672293,0.748277903978889
361,2,180314,-0.0543420166548958,0.0506313340651121,0.283874944746886
362,2,180339,-0.0545064190453325,0.0507591666546905,0.283634985052394
363,2,182758,-0.0159018981022579,0.0506525984444402,0.753751731125065
364,2,183619,-0.0104184677735751,0.050856136740191,0.837798357102198
365,2,183913,0.00147965404198191,0.0521472431176693,0.97737946452831
366,2,184146,0.00931651952758228,0.0524947165011096,0.859236797765726
367,2,187176,-0.0375111998859197,0.0510970593230745,0.463364998332483
368,2,191066,-0.00171009955046364,0.0515182356737542,0.973538593466497
369,2,191124,-0.069035712521976,0.0649870917216249,0.288826238046099
370,2,191128,0.0824270337576434,0.0597586288988942,0.168665389024222
371,2,191599,-0.0159725421319705,0.0507973692975634,0.753375369285608
372,2,191762,-0.00135603939755902,0.052815409694257,0.979531015640554
373,2,191763,-0.000984236591722198,0.0510056688570569,0.984615388983141
374,2,191959,-0.0153865780240703,0.0508746528760202,0.762494073712712
375,2,192390,0.00639851970758076,0.0522841893161289,0.902668011286314
376,2,195759,-0.00614978491768098,0.0513170920723811,0.904678924422977
377,2,196912,-0.00143276331198985,0.0504880188878852,0.977376481083968
378,2,197598,0.17444544984235,0.164621730153716,0.290017232631806
379,2,198110,-0.0480271218777317,0.0507262707941784,0.3443934917162
380,2,198283,-0.047991261487221,0.0523258690784516,0.359684307887112
381,2,198805,-0.0489847154656504,0.0509427333077256,0.336926682744897
382,2,198891,-0.0430318273576418,0.0505602258752777,0.395290560145622
383,2,199248,-0.0548727071517635,0.0506435181118862,0.279322073182108
384,2,201782,-0.0318562072876963,0.0506369459579854,0.529683968956216
385,2,203285,-0.0151963364332857,0.0504624146806984,0.763483761674939
386,2,203783,-0.013031319873699,0.0503554461164809,0.795950650567185
387,2,204179,-0.00255537972326003,0.0504818970762332,0.959657175353109
388,2,205406,0.000307915972378225,0.0510007469592915,0.995186227931841
389,2,205834,0.0161459409482489,0.0507492042916881,0.750558072149362
390,2,205965,0.00508515489638828,0.0554602770338187,0.926996322239788
391,2,207192,0.00877057288122085,0.0507068691317397,0.862777152435151
392,2,207561,0.00549557103685866,0.050484030897709,0.913377279353557
393,2,208682,0.0286298650674487,0.0503769071385768,0.570183600549863
394,2,210102,0.0364167302448835,0.050492921346187,0.471248813162469
395,2,212519,0.0853462145045825,0.107450471755901,0.42756363107163
396,2,214801,0.0527134003546538,0.0504497501449555,0.296798306505894
397,2,215016,0.054593168425437,0.0504152087854576,0.27960479375564
398,2,218876,0.0275802567630739,0.0509998335910567,0.588992641302254
399,2,227511,0.0109652817051018,0.051378759723009,0.831122182218282
400,2,230378,-0.0054505289342599,0.0507337282888079,0.914505691593289
401,2,231943,-0.0150798123489394,0.0508736852836129,0.767086153005085
402,2,232156,0.00126898516291041,0.0508591149533779,0.980108155923916
403,2,232789,-0.0108405163445945,0.0506757832242912,0.830733676707863
404,2,238524,-0.0132536626740953,0.0507454846072744,0.794106663661799
405,2,241518,-0.0159720859107132,0.0511839127241661,0.755184595090963
406,2,250396,-0.0623533332748629,0.0507335717094667,0.219877346370928
407,2,250466,-0.0446220464971597,0.0507685265503325,0.380036422165148
408,2,252305,-0.0174409224022202,0.0509503094556619,0.732319530530752
409,2,254571,0.000337597622493302,0.05167449537281,0.994791021978698
410,2,254742,-0.00626413638930789,0.0516267601436986,0.903494683584305
411,2,254908,-0.00521625572839568,0.0520214580764867,0.920185918341785
412,2,255033,0.0651339407935484,0.0608745497165937,0.285363880517669
413,2,255862,-0.0180590578243204,0.0516998920469655,0.727068230996667
414,2,255975,-0.00789124088065174,0.0515204276801702,0.878353920907263
415,2,258311,-0.023125173833618,0.0506564356239607,0.648303975255008
416,2,259284,-0.0150344881192921,0.0508357055573019,0.767597484177308
