SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
232,2,59755,0.129548763383276,0.118126034376867,0.27352035744376
233,2,60471,0.0513100883699205,0.0518812761770041,0.323345203275136
234,2,60478,0.050181046023199,0.0519437677104487,0.334673125725864
235,2,60786,0.0408736617315468,0.0518812747235421,0.431324421862293
236,2,61035,0.0284267998685566,0.0519010722534257,0.584236345964789
237,2,61071,0.0293461181408905,0.0516639716935097,0.570383174513402
238,2,61675,0.0603855559256953,0.0517366470533667,0.243928810267696
239,2,62776,0.0412041837468517,0.0540599963732732,0.446453423884528
240,2,62939,0.0318150009798975,0.0517190665480777,0.538851796630022
241,2,63527,0.0378273969611502,0.0519019853321185,0.466592759709325
242,2,63857,0.010523086166043,0.0519500843596079,0.839594493727139
243,2,65527,0.0148925843616406,0.0517757548634138,0.773793975502971
244,2,67007,-0.00966283353727213,0.0570090631318941,0.865503257560266
245,2,67023,-0.0785654045830215,0.117821964209106,0.505326177586775
246,2,67024,-0.0836120505975941,0.118243389292636,0.479959568495123
247,2,67976,0.00080614164006787,0.0525276390590254,0.98776401699698
248,2,69628,0.00881382799421193,0.0533957926697641,0.868986547424579
249,2,71825,-0.125421196923327,0.103041144432898,0.224343014429991
250,2,72389,-0.014946011920952,0.0521976647973899,0.774789618990095
251,2,72392,-0.0694716758059063,0.0524284711888015,0.186003204896509
252,2,73646,-0.021228712519854,0.0514687433661492,0.680253887663561
253,2,74564,-0.0273745727620821,0.0513593977429735,0.594368778563836
254,2,74739,-0.00603704622770307,0.0515479999692424,0.90683549323441
255,2,79931,0.0290027097982074,0.0580821916730617,0.61785157070296
256,2,80748,0.0240001551479086,0.0535961441007925,0.654574894600069
257,2,80873,0.0276294959075766,0.0516510575845118,0.593037786065359
258,2,81501,0.0369116227957132,0.0516260111337639,0.475093298883348
259,2,83526,0.0329531159423421,0.0515534081310768,0.523105150758757
260,2,83845,0.0309812257200441,0.0516059202804435,0.548663233066647
261,2,84412,-0.116344548108329,0.129971452232945,0.371314396652988
262,2,84412,0.0297689716810299,0.0651377933833076,0.647941119241267
263,2,84447,0.0443481171495946,0.0522381749362944,0.396478937082626
264,2,87391,0.0626758272700996,0.0512959097244689,0.222580245501839
265,2,87562,0.0600143617502789,0.051435261538974,0.244081129508554
266,2,87849,0.0618310455341043,0.0514242747414348,0.230025812630396
267,2,87878,0.0728256078737939,0.0516055352673313,0.159067085679298
268,2,88125,0.0245739988386746,0.0575327180828821,0.669544428565331
269,2,89785,0.0225876254739858,0.0517427024645632,0.662713742298162
270,2,93441,0.0163919138407116,0.0532945835393705,0.758589524407053
271,2,93588,-0.00208201161590105,0.0551731803770869,0.969919554603984
272,2,93721,-0.00233323154041018,0.0516002277034233,0.963959540851519
273,2,93952,0.0148634693968471,0.0514466983968454,0.772819783001
274,2,95085,-0.0120399711373763,0.0515206054782253,0.815359294370603
275,2,103188,-0.00722675799156033,0.0527739637578314,0.89115791521899
276,2,107124,0.0183717495767405,0.0515409480588213,0.721716855985731
277,2,111645,0.0213919378102242,0.0515706675955514,0.678534266145101
278,2,111916,0.0249520783914569,0.0516877647403603,0.629575100946681
279,2,111931,0.0322598417135369,0.0517554117610785,0.533481108638121
280,2,111999,0.0273139446874854,0.0515774430356673,0.596741935003384
281,2,114528,0.0291582730896202,0.0518716408021726,0.57438857010852
282,2,116024,0.0389340134424824,0.0519769518663676,0.454318058426993
283,2,119244,-0.0356044287571714,0.0566618383557288,0.530169896160603
284,2,119246,-0.0439972206344926,0.0572504045989318,0.442701061957321
285,2,119247,-0.0385201676049254,0.0576755597781157,0.504648662289289
286,2,120090,0.0232008609457124,0.0517980832119256,0.654493170054593
287,2,120291,0.000419703186536502,0.0524053121277256,0.993614501802337
288,2,120726,0.0155261505579116,0.0520959842976595,0.765855831129393
289,2,121716,-0.0133755790150435,0.0520384943663195,0.797303513536818
290,2,123100,0.0295527090635869,0.0520914119971848,0.570854664355136
291,2,124677,0.0181905988389018,0.0520343571492924,0.726856208037481
292,2,127636,0.0151482247032568,0.0658182943749844,0.818106823535002
293,2,127887,-0.0476837597022318,0.0523386868488687,0.362884704973324
294,2,128935,-0.0384687114024588,0.0523105939999676,0.462590042683826
295,2,129053,-0.0434668371752801,0.052459014621441,0.407898244798069
296,2,130040,-0.0427632239576878,0.0527814482125058,0.418374399439718
297,2,130976,-0.0476371873934407,0.0523388069888619,0.363354160685984
298,2,132199,-0.0702509564198408,0.0525100944857209,0.181804539819747
299,2,133355,-0.0500321113004876,0.0529322156871578,0.3451976960193
300,2,133435,-0.0560791669556748,0.0530297517909408,0.29100483281205
301,2,133943,-0.0392340150193818,0.0621493393744082,0.528262014338994
302,2,135183,-0.0825692345112414,0.0529610782231839,0.119879410426672
303,2,135402,-0.0767616600455006,0.0529777684952184,0.148241787402152
304,2,135898,-0.0784603231294474,0.0532533832383716,0.14155058692997
305,2,135912,-0.0811484068234622,0.0532815559260396,0.128651210673842
306,2,135925,-0.0898171580804528,0.0529990105088317,0.091015218718586
307,2,136002,-0.0986221512661305,0.0529146369473204,0.0631802287622241
308,2,136173,-0.0701790266359243,0.0534201272781254,0.189793993409959
309,2,138209,-0.0925062425255578,0.0549006133793113,0.0928769067581716
310,2,138318,-0.0849185785276878,0.0547781796337845,0.121983239646848
311,2,138695,-0.0714977444107379,0.0538880725680383,0.185438306752075
312,2,138818,-0.0639850343019419,0.0538155531562294,0.235250981739442
313,2,139728,-0.0605370691350158,0.0537300074726658,0.260638841640936
314,2,140174,-0.0580348277886076,0.0537378283901921,0.280896288874365
315,2,140863,-0.0641642914014449,0.0536962659815445,0.232909227210479
316,2,141152,-0.073127886149462,0.0538157525597451,0.175059656641621
317,2,141292,-0.0730205934992774,0.0534271935085452,0.17257950926377
318,2,141545,-0.0691283366358686,0.0537034202752728,0.198859555718378
319,2,145823,-0.0480621827872616,0.0558229891138079,0.389836379254259
320,2,145934,-0.221530467285457,0.091317081303353,0.0157689961092362
321,2,145980,-0.0726717438090412,0.0562641049082733,0.19733443909383
322,2,146723,-0.0611115463284837,0.053633682880423,0.255298619527913
323,2,147946,-0.0808331582438906,0.0540534783329702,0.135695862428032
324,2,150394,-0.112073547256957,0.058767026727356,0.0573214450570665
325,2,151274,0.0891006065136306,0.0924093285794941,0.335608255095081
326,2,151397,-0.0381862063210476,0.0543219787123425,0.482543687378938
327,2,153035,0.012349965300646,0.0537642040750283,0.818453202126803
328,2,153228,0.0205516963707062,0.0541495193818489,0.704518034100553
329,2,153455,0.0228022286113918,0.0545558554407313,0.676229643412955
330,2,153732,0.0246160415654482,0.0564040909140744,0.66279666997094
331,2,153815,0.0149720168988658,0.0543541460509048,0.783129335943613
332,2,154160,0.00201120820122713,0.0537903060150038,0.970195349274626
333,2,154235,0.0131340799044928,0.0543230528608473,0.80909313636265
334,2,155527,0.049356029024376,0.0589078011590925,0.402680659560981
335,2,159870,0.0361713349514663,0.0529204000336387,0.49473645491979
336,2,161229,0.0699591054048407,0.05363913596118,0.192996452722888
337,2,161451,0.0268721777362968,0.115123686400447,0.815570536267695
338,2,161451,0.199458840933517,0.11501283911946,0.0837500815951845
339,2,162696,0.108426276776193,0.0532249237237112,0.0423822063916677
340,2,163284,0.0906518656075403,0.052606632878581,0.085727657754696
341,2,164166,0.0728908150958041,0.0531766019795147,0.171329759358804
342,2,165270,0.078616691748467,0.0527037037602471,0.136677987196481
343,2,165675,0.0966751374216852,0.0534964031336939,0.0715927513436318
344,2,166404,0.0328259512460098,0.13927634526658,0.81381041348006
345,2,168012,0.0773357677008808,0.0648333578664649,0.233733523247273
346,2,168062,0.114089276973712,0.052913068521818,0.0317458965356065
347,2,168518,0.0993642227347267,0.0526906596484947,0.0601423071658153
348,2,168980,0.0951614176589788,0.0526873761821604,0.0717461834135294
349,2,169651,0.115919007097642,0.0525947657974573,0.028169110275326
350,2,169902,0.209106469899247,0.0878110720084868,0.0177801876897841
351,2,169960,-0.104887089953484,0.0822580123605723,0.203112861383702
352,2,170725,0.0980156239012183,0.052792538914752,0.0641983214512627
353,2,171254,0.0786563267832154,0.0529703422697662,0.138459413903597
354,2,172242,0.11013474153387,0.0521791888163968,0.0355007535841265
355,2,173254,0.0807585677943367,0.0519274645234815,0.120790037151398
356,2,173340,0.0751089709142684,0.0519451545853249,0.149084545452763
357,2,173385,0.0877865159309774,0.0519369872639247,0.0918628479386429
358,2,173973,0.0911236740725282,0.0517815684478365,0.0793128720018706
359,2,174714,0.15775562225934,0.133087710279472,0.236676118322182
360,2,177341,0.0937178371158289,0.0515904205892219,0.0701302928316797
361,2,180314,0.062523804562105,0.0517414858767494,0.227706808428263
362,2,180339,0.0689228534026209,0.0518497726821465,0.18461413877838
363,2,182758,0.060567793373595,0.0516925457749128,0.242110559112548
364,2,183619,0.0939768086080164,0.051755782418925,0.0702533021642589
365,2,183913,0.0953629709012515,0.0530717211517234,0.0732110211958142
366,2,184146,0.0941154803709832,0.0534371877601893,0.0790642441328843
367,2,187176,0.0626532664927958,0.0521735445476321,0.230609606897225
368,2,191066,0.116560502401291,0.052304181458278,0.0264756484377284
369,2,191124,0.0127392719762547,0.0665435676033329,0.848288933834476
370,2,191128,-0.00748128885224508,0.0612586062193303,0.902868462789185
371,2,191599,0.0781758590061198,0.0517740931794813,0.131952880900182
372,2,191762,0.0948732123601039,0.0537603568204206,0.0784716772377328
373,2,191763,0.0906302838258373,0.0519231482143429,0.0817732144587244
374,2,191959,0.085110194443666,0.051821885271801,0.101405884578408
375,2,192390,0.0606993110601216,0.0533572464452804,0.256058262350237
376,2,195759,0.0759614238938192,0.0523101566031526,0.147352212498387
377,2,196912,0.0785078019705122,0.0514481273713797,0.127915183874702
378,2,197598,0.129917310565788,0.168430052428876,0.441019770773978
379,2,198110,0.0826964427716047,0.0517399875489346,0.11086909769823
380,2,198283,0.0761460848349747,0.0534065863504477,0.154815308355668
381,2,198805,0.0827491493003872,0.0519642172769396,0.112184138373706
382,2,198891,0.0813562133658751,0.0515628092917506,0.115505400698185
383,2,199248,0.0735898541879472,0.051714367180034,0.155617562410062
384,2,201782,0.0792843763000678,0.0516265736262606,0.125500887626179
385,2,203285,0.0667014841536486,0.0514756490192824,0.195895459202333
386,2,203783,0.0732417035400216,0.0513390342078639,0.154570992198354
387,2,204179,0.0733108476125125,0.0514636968675376,0.155180661147497
388,2,205406,0.0786267370991706,0.0519734685522156,0.131218991286522
389,2,205834,0.0615763426698596,0.0517883449294661,0.23523886652849
390,2,205965,0.12188354718125,0.0563293231188055,0.0311525507091239
391,2,207192,0.0743721788343551,0.0516920793893795,0.151106315379598
392,2,207561,0.0728698827075657,0.0514683396373179,0.157710035972264
393,2,208682,0.0746831153304419,0.0513738870223412,0.14691312030398
394,2,210102,0.0874817891257611,0.051450250090473,0.0899518971917122
395,2,212519,0.135432319207461,0.109715811554256,0.217877974075222
396,2,214801,0.0824864348146597,0.0514711518081705,0.109922680433943
397,2,215016,0.0881060528129465,0.0514151664451358,0.0874764626093469
398,2,218876,0.0425828112148379,0.052113074516188,0.414409061798484
399,2,227511,0.027808930197865,0.0525106779570038,0.596731764960682
400,2,230378,0.034920193224199,0.0518362216764751,0.500965839427615
401,2,231943,0.0249382393874065,0.0520013070764761,0.631830539173242
402,2,232156,0.0376375096679673,0.0519583183438479,0.469312970194822
403,2,232789,0.0121157834891839,0.0518087874289195,0.815232520479906
404,2,238524,0.0139557266796654,0.0518803985407491,0.788088325589872
405,2,241518,0.0474677863962684,0.0522751402069481,0.364477904120245
406,2,250396,0.0190934818511808,0.0519694456970977,0.713542164086325
407,2,250466,0.0361225418211575,0.0519254428322382,0.487098438182806
408,2,252305,0.0365693354642637,0.0520623840811278,0.482884072875718
409,2,254571,0.0557617727180599,0.0527470689340875,0.291164241065162
410,2,254742,0.0665123174293836,0.05266394494159,0.207438085773345
411,2,254908,0.0429427368379547,0.0531368450190182,0.419546394542554
412,2,255033,0.0850644333392689,0.0621725699886068,0.172120098537056
413,2,255862,0.0488889765105039,0.052801517789418,0.355130005351343
414,2,255975,0.0640972426789528,0.0525641395362296,0.223502726650604
415,2,258311,0.0509227077792206,0.0517339986492724,0.32563333030356
416,2,259284,0.0542229679737871,0.0518992009187443,0.296842059465554
417,2,266330,0.0373549190562138,0.0521650053617468,0.474408265634993
