SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
71,1,87467,-0.17315480163611,0.144234552590504,0.230746913996656
72,1,89070,-0.14259438540985,0.143423464497579,0.320797098304131
73,1,89616,-0.0932903260862361,0.142765185327346,0.513889738770546
74,1,89679,-0.122516037488462,0.142720704895089,0.39123639723684
75,1,89880,-0.110914295185727,0.142783810672515,0.437797682794882
76,1,91472,-0.0548728139930487,0.143936926778018,0.70326327905543
77,1,93789,-0.0974560593866269,0.142388850000981,0.494148972444676
78,1,94351,-0.167925812457284,0.142578422671739,0.239678306676045
79,1,99148,-0.0987505960250751,0.142386323315858,0.488426888398589
80,1,101281,1.90879489580503,1.55498597910534,0.220440691614883
81,1,106011,-0.0538816864343213,0.148466631690228,0.716880968870877
82,1,106800,-0.10013981962317,0.142575902582201,0.482916643554405
83,1,107970,-0.0579980524310051,0.142219297405614,0.68366245227892
84,1,109000,-0.091077205900498,0.142421018790104,0.522917220048404
85,1,112549,-0.250010713881827,0.141718829270538,0.078574650665051
86,1,112742,-0.204353520022615,0.142482201859112,0.1523893411605
87,1,113050,-0.19989463603717,0.142259056081267,0.160857506847299
88,1,113135,-0.196870992684744,0.141906660324289,0.166217194292775
89,1,114076,-0.111170016983538,0.142169919894942,0.434767103926562
90,1,114628,-0.0700522524904355,0.142604238496327,0.623565223996733
91,1,116283,-0.0648290256521517,0.143404888144018,0.651496323386104
92,1,126880,-4.22050491836031,2.68207410517002,0.116476353632064
93,1,127853,-0.00232869740167826,0.14317925907514,0.987032799231663
94,1,128302,-0.0264161408666913,0.142622409134218,0.853164954355194
95,1,128704,-0.0489996395311668,0.142747494233552,0.731606498539393
96,1,128911,0.0181998812651736,0.142783831677965,0.898645283678783
97,1,130267,0.0487895181325558,0.142695807549943,0.73262000416697
98,1,130271,0.0462061211589625,0.142867657920882,0.74656942136545
99,1,130613,0.12503097868343,0.144070500289141,0.386068337459539
100,1,132012,-0.148763854096845,0.143700008330381,0.301265971365131
101,1,133231,-0.160431264023762,0.142641391019474,0.261472962817055
102,1,137074,-0.172709762782879,0.14239711577321,0.225989017517231
103,1,137304,-0.212653036926588,0.14229367669404,0.135947260331653
104,1,139686,-0.129463375631799,0.142764504577397,0.365114408411499
105,1,149562,-0.219224451948505,0.14278080154468,0.125583431973794
106,1,150447,-0.178616977154463,0.144533490809931,0.217348261462674
107,1,151446,-0.497146598740754,0.289783902781084,0.0871169561471892
108,1,154084,-0.202966949991521,0.144891148786106,0.162145252203842
109,1,156633,-0.203839452063791,0.146885130256906,0.166089323251143
110,1,157269,-0.24447959294421,0.142061652959631,0.0861379230079405
111,1,160054,-0.204808931271645,0.143598540421434,0.154676923665869
112,1,166222,-0.171509947486824,0.142654781241531,0.230063755314961
113,1,166416,-0.176521262043658,0.142346629254583,0.215769335634069
114,1,167326,-0.194315288197666,0.143093730931807,0.175344323284293
115,1,168836,-0.20997655025983,0.142349076757992,0.141081851261459
116,1,171200,-0.206768454336347,0.14257685016137,0.147883823495849
117,1,171431,-0.298925025456058,0.143011424076808,0.037313293918163
118,1,173339,-0.263099083080093,0.142086317429882,0.0649059650432462
119,1,173845,-0.252172551531626,0.142023553186475,0.0766655443031254
120,1,175121,-0.263356154611418,0.141681815060597,0.0638895557217612
121,1,175281,-0.243301566990408,0.14190487673371,0.0873073240455765
122,1,175315,-0.261318988217056,0.141769024401311,0.0661273313410799
123,1,175523,-0.258151824817169,0.142596333115207,0.0710889102070933
124,1,175541,-0.253022104768816,0.142035106683361,0.0757059340635237
125,1,175653,-0.273520624167061,0.142381252718602,0.0555312996656486
126,1,175805,-0.245274479760322,0.150654091472812,0.10440349388947
127,1,175818,-0.31557229387838,0.146786733645263,0.0322445246340495
128,1,175856,-0.271041134559097,0.144769377277073,0.0620017845384619
129,1,175876,-0.251171192831385,0.142631645026667,0.0791079143701462
130,1,175989,-0.239059921283676,0.143100946786866,0.0956932951024455
131,1,176001,-0.240603784113074,0.143845187808917,0.0952806573969588
132,1,176451,-0.273180453656259,0.145424964693503,0.0611370738124678
133,1,177692,-0.276419838247248,0.141687870190406,0.0518589884635349
134,1,178191,-0.27600032616895,0.141832384811987,0.0524526716199557
135,1,178224,-0.276419838247248,0.141687870190406,0.0518589884635349
136,1,178960,-0.295212653263422,0.142725090047439,0.0393301675649675
137,1,179139,-0.389585865363721,0.283829567969733,0.170746625545857
138,1,179139,0.0358056474853851,0.573160773799553,0.95022349994103
139,1,180955,-0.0750947760458878,0.164848774539167,0.649002770739413
140,1,183802,-0.261285153578298,0.141787224523363,0.066196895832749
141,1,183954,-0.258621776368345,0.142843101926716,0.0710636776301435
142,1,184450,-0.179452493977964,0.141927306223846,0.206921670957893
143,1,184641,-0.209129492842087,0.145964075820868,0.152815325804781
144,1,184718,-0.231383515211799,0.142525467477081,0.105385048159902
145,1,185296,-0.201193293719926,0.142046594306714,0.157543335244362
146,1,185438,-0.174318706847034,0.142153929326024,0.220915489895469
147,1,185469,-0.176049689367128,0.142353924972581,0.217019089701601
148,1,185503,-0.178535313778145,0.141975349132783,0.209400578996901
149,1,185705,-0.177578539322223,0.143572550623073,0.216962848376653
150,1,185749,-0.215860995238934,0.143423879511471,0.13320385533793
151,1,185806,-0.214101174169317,0.143624080342357,0.136931894817996
152,1,185879,-0.215863838354362,0.144315009300158,0.13560386137636
153,1,185916,-0.129164736254045,0.144542391333865,0.372138638453043
154,1,185941,-0.164955346745957,0.145070716271644,0.256280892111255
155,1,185954,-0.174379653574039,0.145464798898053,0.231419334031566
156,1,186055,-0.158338110654496,0.14260270064493,0.267606410065379
157,1,186896,-0.175410979648003,0.144893032041431,0.226849491407252
158,1,187697,-0.699162705764339,0.293761258688693,0.01784131257576
159,1,189392,-0.210176055354808,0.297451058625312,0.480287196622096
160,1,189416,-0.173665951400881,0.28778470447252,0.546591671393394
161,1,190132,0.278091839857384,0.142264813691926,0.0514018093917907
162,1,190148,0.305163304197637,0.142150939738176,0.0324936506059496
163,1,190165,0.263130495050893,0.143493450452758,0.0675335018884947
164,1,190169,0.293309346761025,0.143146738974219,0.0411998423383218
165,1,190933,0.022694038807371,0.142822666248674,0.873841192030893
166,1,192149,0.129580900756296,0.143830225672864,0.368240017939252
167,1,192302,0.128315295670311,0.190005762592904,0.499912576912892
168,1,192303,0.0819227467875345,0.171608874290828,0.633386560327059
169,1,192305,0.0877808961499378,0.178328325256728,0.622853455713625
170,1,192315,-0.13927160249531,0.202231309348777,0.491480305614268
171,1,192795,0.193293192980577,0.142185675040673,0.174874303061766
172,1,194020,0.102812105093933,0.15005616968969,0.493694216024052
173,1,194187,0.0780649660540235,0.142614978290078,0.584461767761699
174,1,194867,-0.0634316944150175,0.142557874223692,0.65662571511432
175,1,197325,-0.0306881156688274,0.146068316568811,0.833715309903445
176,1,197392,-0.0808713356991892,0.147892490315825,0.584844343772945
177,1,198857,-0.0557796821090069,0.683750200565755,0.935027707021499
178,1,206666,-0.24199370277275,0.15985541371892,0.130964119960492
179,1,206675,-0.097576329714542,0.208727608360349,0.640443756419989
180,1,223051,-0.292603957504035,0.164515812259864,0.0761697820651226
181,1,223059,-0.341193004130051,0.170632014212103,0.0463112132920656
182,2,7366,-0.267183846932383,0.206329807727159,0.19618870022019
183,2,8180,0.300158328853435,0.284298485971242,0.291788082492737
184,2,8187,0.289784255080415,0.295706900637431,0.32777145757327
185,2,8250,0.13908064536513,0.291634017976373,0.633727491504225
186,2,8253,0.162257375878584,0.291600095427267,0.578264023232756
187,2,8285,0.123589915504432,0.15802480615573,0.434684865365262
188,2,8302,0.149274192474672,0.147836059877377,0.313317288807102
189,2,8306,0.149274192474672,0.147836059877377,0.313317288807102
190,2,8314,0.159360821621431,0.144763982496768,0.27171987056972
191,2,8317,0.140425877973214,0.148130980018383,0.343785837055005
192,2,8328,0.0839711174581399,0.147588204570006,0.569748164150126
193,2,8331,0.0865272485285847,0.147306296726907,0.557312762543805
194,2,8498,0.082598068117232,0.144733125411039,0.568571392771819
195,2,8651,0.0914232355029455,0.144853747967977,0.528356342203025
196,2,9418,-0.465641023206928,0.367774592384765,0.206310610892089
197,2,9812,0.105042524045999,0.145689395645467,0.471384752483051
198,2,9932,0.051730966917323,0.145195899291704,0.721840782692042
199,2,10135,0.056588830053903,0.14463449776634,0.69584552720275
200,2,11616,0.0742263697673405,0.144458293154247,0.607695402217725
201,2,12133,0.0591403429667303,0.145052656134469,0.683729073153216
202,2,12194,0.0941132609161031,0.145561678602666,0.518341782084586
203,2,12359,0.0500034511411084,0.145197613755536,0.730764057837103
204,2,13061,0.0641218375172427,0.145171204539532,0.658978173647943
205,2,14298,0.0380470728767381,0.145655335530423,0.794080553803261
206,2,15222,0.0428219512517829,0.147072239386106,0.771097888026222
207,2,17986,0.0800089530562674,0.144449547915127,0.580005793062274
208,2,19770,0.0575690900497443,0.145479188231513,0.692550320231682
209,2,19836,0.0458318460564786,0.145091177237009,0.752277947733316
210,2,19851,0.0425391618509827,0.145518935474671,0.770208102445045
211,2,21595,0.0552858595611551,0.144905580392533,0.703039390382564
212,2,22385,0.0297903056042124,0.145063931356969,0.837409365871764
213,2,23441,-0.0145594026055049,0.146479570521431,0.920880717445919
214,2,24209,0.0403153729702772,0.145259626768681,0.781527878842293
215,2,24341,0.0463336634500005,0.145598212964618,0.750498952830517
216,2,26815,0.0930134808159289,0.145360316609311,0.522664253020232
217,2,28209,0.0634801148210388,0.145454299251377,0.662794100202281
218,2,28695,0.0246271806597278,0.151994030471199,0.871377066689633
219,2,35849,-1.08737057031237,1.55722619281859,0.485465582171094
220,2,35850,-1.9815357887815,1.90291112758833,0.298440598065146
221,2,41245,-0.000513554278514183,0.144935451827532,0.997174838367862
222,2,43214,-0.0571652195880266,0.147253831706298,0.698095600786451
223,2,47104,-0.00449141685930199,0.143179113157754,0.974992817627967
224,2,50915,0.0676273781889908,0.1445412778921,0.640162076348709
225,2,55834,0.0383555276512869,0.143903502378991,0.789981721615635
226,2,56422,0.0842034444394283,0.14410560497878,0.55937986653791
227,2,57715,0.0581215819614691,0.14366671285272,0.686047127772248
228,2,59046,0.0518009055187842,0.144400632137301,0.720011190588155
229,2,59191,0.0257409015571333,0.143593476529069,0.857834569702662
230,2,59383,0.0705364046158562,0.14359229708007,0.623571212927437
231,2,59477,0.0345635529396099,0.145791034063124,0.812735365942579
232,2,59755,0.262279848617912,0.327297084916056,0.423467534357752
233,2,60471,-0.0125669780628769,0.143833274586307,0.930425492258866
234,2,60478,-0.00374163275677131,0.143998825159675,0.979284963997672
235,2,60786,-0.0128098448881429,0.143760573003296,0.929048669247141
236,2,61035,0.0183979389654372,0.143748486347376,0.898232134015511
237,2,61071,0.0145917579760595,0.143097598569432,0.918837853289139
238,2,61675,-0.0203398598480852,0.143507595436104,0.887371222647133
239,2,62776,-0.00973645506565612,0.14979007937995,0.948210263633586
240,2,62939,-0.00216822424051732,0.143263566437156,0.987933417158226
241,2,63527,-0.00939567442535971,0.143800509110903,0.947941670132944
242,2,63857,0.00783549002230921,0.143834225223878,0.956586875572584
243,2,65527,-0.0667426919740105,0.143316609279323,0.641716714935775
244,2,67007,-0.115668851985048,0.157718825680197,0.463809515676862
245,2,67023,0.273201718139619,0.326077461614928,0.402685804246362
246,2,67024,0.385114239626898,0.326952758475312,0.23963411428732
247,2,67976,0.0362779453782117,0.145412690340545,0.803132557255632
248,2,69628,0.0151770604698592,0.147832486847262,0.918288016561808
249,2,71825,0.00363057461779448,0.285872655855869,0.989874335557113
250,2,72389,0.0512351794459731,0.144502962873758,0.723129880747035
251,2,72392,-0.0678678338549682,0.145466609905394,0.64110775864221
252,2,73646,0.0555096717438803,0.142497560821539,0.697105552553726
253,2,74564,0.10129817733451,0.142146116877513,0.4765429500813
254,2,74739,0.142501491734487,0.142514369979026,0.318039162895664
255,2,79931,0.205190651729571,0.160489144425436,0.20190154209942
256,2,80748,0.101008052925474,0.148328414775875,0.49633328565005
257,2,80873,0.150958695505981,0.142830734802077,0.29127713188209
258,2,81501,0.187289301255132,0.142684924450371,0.190168000079273
259,2,83526,0.159588676925816,0.142558002795955,0.263702998942451
260,2,83845,0.218219203474763,0.142473918044772,0.12650617548388
261,2,84412,-0.0144272516648103,0.360239982988391,0.968076700678249
262,2,84412,0.139152308655395,0.180238557039946,0.440604220649981
263,2,84447,0.210309779378562,0.144338239122774,0.145988188939613
264,2,87391,0.153597697957107,0.142080343139562,0.280407411524608
265,2,87562,0.172561122189941,0.142379565981142,0.226330807310332
266,2,87849,0.162332958778246,0.142400100739319,0.255068432955766
267,2,87878,0.168369657924181,0.142994487191754,0.239806962696574
268,2,88125,0.180947580969343,0.159032082025507,0.255973371495719
269,2,89785,0.12352991494106,0.143140064580702,0.388723257738618
270,2,93441,0.146884018156094,0.147361324124919,0.319563304034062
271,2,93588,0.173034798014199,0.15247219385668,0.257203424492345
272,2,93721,0.109243625228772,0.142739913270813,0.444584413815427
273,2,93952,0.0901240021142749,0.142368873564522,0.527122852397145
274,2,95085,0.144992725315926,0.142439569943108,0.309410989812892
275,2,103188,0.287109622259139,0.145309996186038,0.0489510130212507
276,2,107124,0.296388312570734,0.141844919786461,0.0373760773993385
277,2,111645,0.313268313787701,0.141834144035407,0.0278378531105429
278,2,111916,0.300639553521662,0.142250300174351,0.0352630784789126
279,2,111931,0.282326117675147,0.142576666978542,0.0484605050135308
280,2,111999,0.277377694063032,0.142086582785671,0.0517078221030603
281,2,114528,0.232415250091937,0.143140031664419,0.105334267597
282,2,116024,0.314548069431755,0.143038757301049,0.0285231335810956
283,2,119244,0.0906089952502733,0.156884806372178,0.563935407379909
284,2,119246,0.0933584061264765,0.158555374666215,0.556367786209404
285,2,119247,0.132341271006823,0.159623259566129,0.407616495031471
286,2,120090,0.156789035582823,0.143203450499508,0.274320453723853
287,2,120291,0.189662801476093,0.14473519817103,0.190908333332385
288,2,120726,0.154481987154893,0.144014020154099,0.284144281428551
289,2,121716,0.222913095490307,0.143595407177728,0.121469953464554
290,2,123100,0.165758119906838,0.144013494058885,0.250515303643276
291,2,124677,0.0707038967679714,0.144035568344778,0.623817730102426
292,2,127636,-0.213973467650985,0.181878781087836,0.240203052904154
293,2,127887,0.10802061987679,0.144958625568238,0.456657302470145
294,2,128935,0.0982271796444157,0.144841129721231,0.498107025720935
295,2,129053,0.127176060250663,0.14521896833764,0.381759415995204
296,2,130040,0.0991278713803219,0.146168756564177,0.498105585071661
297,2,130976,0.0142633538888982,0.145070610088582,0.921733939199883
298,2,132199,0.087890595318036,0.145669890242591,0.546660306286327
299,2,133355,0.0929014177620198,0.146647546567812,0.526816533750757
300,2,133435,0.0682138413103539,0.147003132156473,0.642912383160843
301,2,133943,-0.0283134378303215,0.172154134747274,0.869458736144662
302,2,135183,0.116391379410134,0.146998927228044,0.429018434619933
303,2,135402,0.0957890009898694,0.147018804155007,0.51512028957926
304,2,135898,0.149277275670952,0.147673759575767,0.312776534492286
305,2,135912,0.142993884487616,0.147800753948052,0.333967819964751
306,2,135925,0.143525139140569,0.147127982192106,0.329974280626391
307,2,136002,0.118757683094397,0.147080172520853,0.419959618839393
308,2,136173,0.103194086303834,0.148155686447476,0.486558716093211
309,2,138209,0.0410444845192757,0.152589542108874,0.788097429413442
310,2,138318,0.0910761267375191,0.152094326057091,0.549681365361965
311,2,138695,0.0960804021980146,0.149475974304982,0.520783117213493
312,2,138818,0.0746378239020304,0.149236284818192,0.617293848917408
313,2,139728,0.0518310561068134,0.148995972067283,0.728146027267339
314,2,140174,0.051566577269222,0.148996232036131,0.729478883615544
315,2,140863,0.0601269906410598,0.148926850988997,0.686652018963649
316,2,141152,0.0568504193676764,0.1493501889936,0.703690594734009
317,2,141292,0.0726071551289251,0.148256409195784,0.624621806620516
318,2,141545,0.133876712105472,0.148858764676714,0.369077256024462
319,2,145823,0.217579321635748,0.154276963485987,0.15932683924453
320,2,145934,0.0423000272002128,0.254904842708385,0.868295719094954
321,2,145980,0.100027700023154,0.156046915478005,0.521931838710068
322,2,146723,0.19179343452218,0.148409747478226,0.19709038782977
323,2,147946,0.123511949136565,0.149979100242451,0.410763973079017
324,2,150394,0.095669048036124,0.163456232716737,0.558727719901122
325,2,151274,0.00647146319525405,0.256176403494695,0.979860460816938
326,2,151397,0.0953311373736963,0.15041285361095,0.526624103542702
327,2,153035,0.107094102294472,0.148750907790696,0.472028527863619
328,2,153228,0.0473469864093721,0.14992512697263,0.752337754131094
329,2,153455,0.0632680087255784,0.151040517377797,0.675557832054887
330,2,153732,0.099927837079157,0.156109163059148,0.522513004170145
331,2,153815,0.0837229680666773,0.15043242538076,0.578188466273906
332,2,154160,0.0513223069063768,0.148896459487166,0.730536810427751
333,2,154235,0.0292668315500448,0.150400541768197,0.845823843132458
334,2,155527,0.211559218070549,0.162862556309948,0.1947901649811
335,2,159870,0.0670080502419375,0.146566373048063,0.647818802499042
336,2,161229,0.0670098092585807,0.14881734654026,0.652783349800803
337,2,161451,-0.501125924226149,0.317632529091036,0.115532337888572
338,2,161451,0.629925508498084,0.318010018632102,0.0483855282048978
339,2,162696,0.152921503136492,0.147995923359315,0.302179387962931
340,2,163284,0.155917458334087,0.146019828073033,0.286348185264989
341,2,164166,0.0292926528194346,0.147605201964542,0.842805120690212
342,2,165270,0.0132139736219405,0.14637036427569,0.928117776205874
343,2,165675,0.00415587696040509,0.148790890597239,0.97773297480649
344,2,166404,-0.939383662813574,0.382369015787552,0.0145008210021902
345,2,168012,-0.00318559980442767,0.179855781833898,0.985878639860723
346,2,168062,-0.068132545452692,0.147409449642746,0.644223139257355
347,2,168518,-0.0897520909319924,0.146531913047252,0.540595517019087
348,2,168980,-0.0688494074908215,0.146494330868572,0.638659505012805
349,2,169651,-0.0683135329164797,0.146564665780538,0.64143265844693
350,2,169902,0.345491204563862,0.244363457874966,0.158289725530468
351,2,169960,-0.0144077123619457,0.228258094259985,0.949706459708729
352,2,170725,0.108688134977031,0.146756763769444,0.459428018840135
353,2,171254,0.130333697673407,0.14694476354238,0.375705887570208
354,2,172242,-0.0153979675797448,0.145367179513286,0.915702303081411
355,2,173254,-0.0295210598448402,0.144246973506055,0.837958571542005
356,2,173340,-0.0372061977097747,0.14422447874566,0.79657713322108
357,2,173385,-0.0426327880647526,0.144353076439851,0.767910176375002
358,2,173973,-0.00419999424444872,0.143987212278584,0.976746115946104
359,2,174714,0.00466198591360872,0.369192632019067,0.989932101109601
360,2,177341,0.0704114740412728,0.14344783569127,0.623837028248644
361,2,180314,0.0189788858274161,0.143541373782257,0.894886465165977
362,2,180339,-0.00369902755124607,0.14390744543866,0.979507788330011
363,2,182758,0.186687950909401,0.143046797595076,0.192714633499018
364,2,183619,0.172747473394373,0.14366221968167,0.229992921274019
365,2,183913,0.112420922473817,0.147480879879304,0.446405181895833
366,2,184146,0.171532324256329,0.148311452606803,0.248230875376299
367,2,187176,0.104127515283334,0.14463372974593,0.472038732844042
368,2,191066,0.154082948612667,0.14559107974724,0.29063012043731
369,2,191124,0.425468727730052,0.182841832535168,0.0205316589575753
370,2,191128,-0.347444175691857,0.168589983089803,0.0400463516490453
371,2,191599,0.126307946626941,0.143644150217494,0.379830601044388
372,2,191762,0.0878382603699085,0.149420297473824,0.557001939643477
373,2,191763,0.112568624935523,0.144246533420844,0.435684025939392
374,2,191959,0.0717208849424728,0.143968051025955,0.618672881188011
375,2,192390,0.154058552543956,0.14776547547983,0.297852507293678
376,2,195759,0.214642040694194,0.144805315286259,0.139157922356956
377,2,196912,0.198062437839695,0.142516444137233,0.165480186311335
378,2,197598,0.516458815809289,0.465889814373176,0.268382145067925
379,2,198110,0.221901876561222,0.143276222245638,0.122333118863008
380,2,198283,0.230055077988169,0.147777588730055,0.120422189523659
381,2,198805,0.230241386524471,0.143860415557251,0.110393353804698
382,2,198891,0.245501901955785,0.142659604964766,0.086146496507065
383,2,199248,0.233330381275453,0.14304585992376,0.103748819874075
384,2,201782,0.211900314548326,0.142963313572595,0.139179056043665
385,2,203285,0.362494593813712,0.141542602105208,0.0108513952399386
386,2,203783,0.317232362642151,0.141540370541426,0.0256286253477403
387,2,204179,0.339267196897627,0.141743243972134,0.0172085658707633
388,2,205406,0.264928507426352,0.143666582755498,0.066013549871149
389,2,205834,0.257994958203573,0.143007757771838,0.0720737987610482
390,2,205965,0.156818689244355,0.156759359482719,0.31781262483661
391,2,207192,0.220783127814536,0.143049318500685,0.123628346362725
392,2,207561,0.242891721851604,0.142310753541457,0.088744231362223
393,2,208682,0.176226160075556,0.142347665071026,0.216539445325791
394,2,210102,0.138944338394589,0.142833451712797,0.331332882241087
395,2,212519,0.348546619486271,0.30384291699608,0.252105753939558
396,2,214801,0.174305880129229,0.142716741596983,0.222771804749837
397,2,215016,0.164394352553522,0.142668299483343,0.249984270301376
398,2,218876,0.0686000584490356,0.144367938090783,0.634956001355002
399,2,227511,0.0740679812746151,0.145382804436022,0.610742102991016
400,2,230378,0.074226244199822,0.143549103684369,0.605424755971798
401,2,231943,0.0709446093197749,0.143965664581834,0.622468488191192
402,2,232156,0.0542854915451795,0.143927143125284,0.706271383779063
403,2,232789,0.0848027998897268,0.143375365165756,0.554581446642439
404,2,238524,0.0663185590344171,0.14360488896752,0.644500122933822
405,2,241518,0.00632908153341116,0.144894939667636,0.965183790892892
406,2,250396,-0.138642091874358,0.143718263994085,0.335365660151749
407,2,250466,-0.140024682701875,0.143663577090641,0.330391048987246
408,2,252305,-0.093361252602527,0.144152452868638,0.517628222978333
409,2,254571,0.0159567437220007,0.146261480718063,0.913187245794175
410,2,254742,-0.00951621280015957,0.146130993157171,0.948114433898248
411,2,254908,-0.0139952873574773,0.147246223540737,0.924331557338622
412,2,255033,-0.0370546285471631,0.172572473290264,0.830110217232034
413,2,255862,-0.0780081037609913,0.146302207980791,0.594231774564764
414,2,255975,-0.0435552296315984,0.145814270185715,0.765342064285379
415,2,258311,-0.266079432904745,0.142723751135043,0.0631098698227065
416,2,259284,-0.207825606892194,0.143481832085482,0.148380156413907
417,2,266330,-0.118532438682305,0.144388588109889,0.412242093424779
418,2,267100,-0.148794530357627,0.144298655606932,0.303173296090104
419,2,268086,-0.133896525928689,0.144350537150722,0.354259777111295
420,2,274614,-0.0605260276254229,0.143612135920619,0.673679507748649
421,2,274729,-0.0935913665255861,0.144348033933661,0.517165266300357
422,2,275746,-0.0369092735869458,0.144357543504516,0.798347194744695
423,2,277029,-0.0339852857042656,0.143688629224633,0.813166098318422
424,2,277741,-0.0427833802803357,0.143738393156693,0.766147274037431
425,2,278218,-0.0471019218874255,0.143474880359752,0.742884135883596
426,2,278379,-0.0572316988427743,0.147016405838758,0.697297965205548
427,2,279910,-0.0468982410177268,0.143424674227881,0.743870274551981
428,2,280616,-0.0412837795762567,0.149699318733807,0.782879946953242
429,2,283431,-0.047016846051509,0.14552579297302,0.746824011525147
430,2,283573,-0.0571814394746475,0.143769168626325,0.691068972263457
431,2,286762,-0.0720242623750251,0.144118493651466,0.617557375781181
432,2,287187,-0.0497905502357389,0.143472308518654,0.728768485127215
433,2,288379,-0.0465606224307686,0.142387761681645,0.743862631679479
434,2,294941,0.00583520545141358,0.142494177598692,0.967358522452
