SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
79,1,99148,-0.00784709220191097,0.0772344337489269,0.919131107109833
80,1,101281,-0.555375001972273,0.844187098594919,0.511043114505855
81,1,106011,-0.0621161085466092,0.0804260223459288,0.440430780183216
82,1,106800,-0.0182711480060828,0.0773336306298644,0.813364897715973
83,1,107970,0.0223205764900783,0.0771014627265088,0.772371683284965
84,1,109000,-0.0766920391917277,0.0771385850959648,0.320801103805049
85,1,112549,-0.046364639902974,0.0771195939293947,0.548089708747618
86,1,112742,0.0196454343347001,0.0774526203799682,0.799917847875101
87,1,113050,0.0355640387578964,0.07730619807774,0.645769850498283
88,1,113135,0.00414109226225388,0.0771320917446602,0.957213861027312
89,1,114076,-0.00511399723761281,0.0771319263918034,0.947174963833372
90,1,114628,0.000563598931087587,0.0773275322517459,0.994188815797158
91,1,116283,0.0225487945257389,0.0777483634943667,0.771969117355862
92,1,126880,-2.96733426849263,1.45038188964277,0.041506979831471
93,1,127853,0.0804152979876168,0.0774947445892111,0.300126021578178
94,1,128302,0.0701446866613686,0.0772245335020035,0.364328196976508
95,1,128704,0.0997203230692872,0.0772094750329016,0.197356147865415
96,1,128911,0.0892902284818708,0.0772542140642539,0.248545664345969
97,1,130267,0.014121546392229,0.0773599135388693,0.855261038480398
98,1,130271,0.0209072270425599,0.0774473912257698,0.787353447812259
99,1,130613,0.0240144549888695,0.0781687525104681,0.75886242635163
100,1,132012,0.0490118840782876,0.07796963197972,0.530016021099232
101,1,133231,0.0589133432676526,0.0773961851977181,0.447050694231741
102,1,137074,0.0234752837101868,0.0773394222020485,0.761660387082372
103,1,137304,0.0561772539099678,0.0773186076183205,0.467971925938225
104,1,139686,0.00986980591836581,0.077476303580624,0.898703249582427
105,1,149562,0.0218240634842082,0.0776461501671582,0.778820790977775
106,1,150447,0.00963575350044926,0.078514530745542,0.902394124687148
107,1,151446,-0.157278872529499,0.157513638582901,0.318716298034164
108,1,154084,0.00788073863060304,0.078757662990461,0.920351006447143
109,1,156633,0.0323474032585198,0.0798199857207521,0.685535985164916
110,1,157269,0.0576522254699703,0.0772684635653198,0.456086202340366
111,1,160054,0.0152676568752611,0.0780598308745389,0.84504427948459
112,1,166222,0.00993269324481283,0.0774848751612386,0.898072560204441
113,1,166416,0.0217468574248137,0.077320705721169,0.778679390005727
114,1,167326,0.0147063462281807,0.0777648568987528,0.850112927668931
115,1,168836,0.0795738918381626,0.0772842906493189,0.303890701404541
116,1,171200,0.0809494119428845,0.0773963358176077,0.296319368110202
117,1,171431,0.0746052407793575,0.0778989644484825,0.338860432914501
118,1,173339,0.0649701409961394,0.0773162313459565,0.401299487321202
119,1,173845,0.0425198428728708,0.0772962459102296,0.582605969357897
120,1,175121,0.0654191566874846,0.0770974601743409,0.396720425056396
121,1,175281,0.0581342338515043,0.0771796453181787,0.451812142923982
122,1,175315,0.0590332931463331,0.0771533768378588,0.444698195904881
123,1,175523,0.0447108774511023,0.0776183665879803,0.564958746959892
124,1,175541,0.0587485237129462,0.0772746760170427,0.447609144148163
125,1,175653,0.0440443084929099,0.0775472109012493,0.570418000425262
126,1,175805,0.048422575578961,0.0819301847186052,0.554883636902845
127,1,175818,0.0592952640311769,0.0800253207927279,0.459212547241913
128,1,175856,0.0465902686964794,0.0788244350311103,0.554855950819308
129,1,175876,0.0488607625820345,0.077611280102364,0.529391385514095
130,1,175989,0.0361626643684665,0.0778526111871803,0.642574750441943
131,1,176001,0.0356984444160445,0.0782591272584494,0.648557633046201
132,1,176451,0.0543618731210692,0.0791703227346034,0.492757524442736
133,1,177692,0.100090206675803,0.077033344312915,0.19468545533505
134,1,178191,0.0975273325667773,0.0771195002802538,0.206839676374403
135,1,178224,0.100090206675803,0.077033344312915,0.19468545533505
136,1,178960,0.0861006754292062,0.0776990262540874,0.268559828818504
137,1,179139,0.206911876113539,0.153871214616672,0.179582876525038
138,1,179139,-0.204238071875157,0.310503310717176,0.511118124774954
139,1,180955,0.0779791814664603,0.0892890124656904,0.38307444390055
140,1,183802,0.112553186952558,0.0769943522279982,0.144675533699192
141,1,183954,0.090541123674255,0.0776398756522511,0.244333885558486
142,1,184450,0.0849558122459875,0.0769754995054177,0.270486620278555
143,1,184641,0.0971045326277837,0.0791836106290467,0.220895254005126
144,1,184718,0.108598714301888,0.0773305836191281,0.161095777024872
145,1,185296,0.100982856155233,0.0770300439569567,0.190725425031415
146,1,185438,0.092257316574139,0.0770646954174709,0.232054862260117
147,1,185469,0.0861802853368188,0.0771962655780368,0.265019288063593
148,1,185503,0.0913771531218896,0.0769789216427585,0.236009565614089
149,1,185705,0.0861196796592322,0.0778596613805161,0.26944142804186
150,1,185749,0.0834960056430311,0.077867756739219,0.284326987332679
151,1,185806,0.0925581917414591,0.0779430821878953,0.235824947021945
152,1,185879,0.0625812738448006,0.0784052740795515,0.425304506891757
153,1,185916,0.0565211419858987,0.0783825942139239,0.471329572913717
154,1,185941,0.0601776838944128,0.0787168640214221,0.445090345699587
155,1,185954,0.0783403832313408,0.0789019802738866,0.321447387744868
156,1,186055,0.0847172398529119,0.0773037644684317,0.273869387793861
157,1,186896,0.110533682707947,0.0784844931500969,0.159907398278693
158,1,187697,0.217766778457822,0.160091962051731,0.17461549188979
159,1,189392,0.199318022960156,0.161003405370151,0.216548441456438
160,1,189416,0.310978217757063,0.155199066810864,0.0458619413934825
161,1,190132,-0.00808626590586622,0.0775321879704414,0.916994002629795
162,1,190148,-0.00889582111577725,0.0775553208855368,0.9087458204764
163,1,190165,-0.0012851529354691,0.0781527007950281,0.986889366365865
164,1,190169,-0.00419259173258119,0.0780549538349999,0.957193944768091
165,1,190933,-0.0182722391868392,0.077416183695965,0.813549308341671
166,1,192149,-0.0192434253837643,0.0780485527009017,0.805394317854435
167,1,192302,0.116214575012211,0.102876673925038,0.259391005326607
168,1,192303,-0.0014330499566273,0.0930535821892721,0.987721551113033
169,1,192305,0.0744835609617103,0.0966178601143469,0.441276651390902
170,1,192315,0.14489511297841,0.109425211209059,0.186310821772814
171,1,192795,-0.0332863782288384,0.0772554121249506,0.666832090580515
172,1,194020,0.0638951435968646,0.0813235620307404,0.432575921800941
173,1,194187,0.0237588754086477,0.0773294059780246,0.758840018634851
174,1,194867,0.0844508673099622,0.0771668567432255,0.274528839927217
175,1,197325,0.0335186819428621,0.0791637355399057,0.672254329213433
176,1,197392,0.0431814105122033,0.0801687193286804,0.590480529526029
177,1,198857,-0.425488156944824,0.369949743044945,0.250871272355945
178,1,206666,0.131790299312058,0.0866497854128932,0.129166701207821
179,1,206675,0.135401811304179,0.112949790647728,0.23141810730691
180,1,223051,0.0932295810491663,0.0894398163742967,0.297952480583521
181,1,223059,0.0772735843586287,0.0929254468995957,0.40621645732001
182,2,7366,0.174121190129662,0.111726308069053,0.120019855684477
183,2,8180,0.127979718619244,0.15420171649418,0.407127955442588
184,2,8187,-0.0482897993809601,0.160490408880386,0.763676278997445
185,2,8250,0.0195374003004414,0.158132817927469,0.901741446123489
186,2,8253,-0.00620181715489121,0.158135892441061,0.968738532667071
187,2,8285,0.0134364115360482,0.0857313089918988,0.875549598700599
188,2,8302,0.0368206813551171,0.0802288332707605,0.646555590045423
189,2,8306,0.0368206813551171,0.0802288332707605,0.646555590045423
190,2,8314,0.0268351301769978,0.0785934502468283,0.732973774254135
191,2,8317,0.0380942562558017,0.0803735635989185,0.635817882240996
192,2,8328,0.0437746207782953,0.0800055229484702,0.584624854987258
193,2,8331,0.0364270863006443,0.0798654384054052,0.648594403742034
194,2,8498,0.0202265299584304,0.0784839225251746,0.796776589614848
195,2,8651,0.0131561722674298,0.078561676669469,0.867101669465169
196,2,9418,0.404745002059991,0.1986461119294,0.0423435028988611
197,2,9812,0.0108878594765685,0.0790294884210553,0.890501076289116
198,2,9932,0.0319284757167443,0.0787017810054909,0.685216640356346
199,2,10135,0.0332171732364724,0.0783987239222046,0.672046070472691
200,2,11616,0.00945785469081284,0.0783338042155627,0.903967375519767
201,2,12133,-0.00498859639001115,0.0786463917051281,0.949459436335047
202,2,12194,0.00384377740178643,0.0789506941779156,0.961197229314943
203,2,12359,0.00550699246794506,0.0787195802709973,0.944267429292728
204,2,13061,0.00402406156360413,0.0787140413744727,0.95925679222182
205,2,14298,0.00932496562611973,0.0789610919254436,0.906058997693481
206,2,15222,0.00549356275202417,0.0797321152672725,0.94510803067024
207,2,17986,0.00327156099540626,0.0783352281216,0.966710765751608
208,2,19770,-0.00184744947634374,0.0788769659248769,0.981326959359073
209,2,19836,0.019982047822536,0.0786531344143398,0.79960269521805
210,2,19851,0.0180015862910035,0.0788848122160036,0.819622180459541
211,2,21595,0.0332957693708393,0.078544807806309,0.671891132616295
212,2,22385,0.00969279736159168,0.0786374452565483,0.901971908319696
213,2,23441,0.0293091734561045,0.0793875982340526,0.712206839212964
214,2,24209,0.0259759725102066,0.0787369736743385,0.741665022872238
215,2,24341,0.0218678509736896,0.0789267959049211,0.781892384665224
216,2,26815,0.0450080269598044,0.0788043837738156,0.568270827873697
217,2,28209,0.0361429783131351,0.0788438503017603,0.646938456195386
218,2,28695,0.10373179012551,0.0822088981452029,0.207851227609863
219,2,35849,-1.76930375960965,0.839438823874314,0.0357596808214947
220,2,35850,-0.121434917768978,1.0330691032053,0.906492884304581
221,2,41245,-0.0148261969170538,0.0785608341226949,0.850418768532336
222,2,43214,-0.0147694019657926,0.0798346813782881,0.853335417329372
223,2,47104,-0.041452064943086,0.0775814851969225,0.593467852660234
224,2,50915,-0.00144275115089554,0.0783753797518821,0.985323595850091
225,2,55834,-0.0119010204119266,0.0780106869611983,0.878835362569675
226,2,56422,-0.0270868078042007,0.0781394321962045,0.729062997925665
227,2,57715,-0.0105307650169777,0.0778930888032034,0.892534666283438
228,2,59046,-0.0233328318199508,0.0782793034500202,0.765823931145907
229,2,59191,-0.00263916364586136,0.0778407707751704,0.972972352515592
230,2,59383,-0.0138353757536999,0.0778598324170958,0.859063699893996
231,2,59477,-0.0212934299621693,0.0790267441674384,0.787744020311334
232,2,59755,0.0753119443428139,0.177533162533084,0.671668602270131
233,2,60471,-0.0293107002818984,0.0779525754948006,0.707137693246998
234,2,60478,-0.0304513765465411,0.07804032721919,0.696623619828283
235,2,60786,-0.0355830598038385,0.077905791664097,0.6481354562985
236,2,61035,-0.0266987182418298,0.0779102301505363,0.732038919633316
237,2,61071,-0.0256515705136909,0.0775576816510228,0.741035719902384
238,2,61675,-0.0017107812504944,0.0777929614562243,0.982467188598865
239,2,62776,-0.0402965398200008,0.0811684861493247,0.619882088521449
240,2,62939,0.00728565877783172,0.0776575781795964,0.92530716300821
241,2,63527,0.0210679383230498,0.0779419858934884,0.787085260671203
242,2,63857,0.00752397167765029,0.0779671560160068,0.923176799669868
243,2,65527,-0.000268456636232151,0.0777111338625203,0.997245628473732
244,2,67007,-0.0119526829421625,0.0855569897243092,0.888973269490712
245,2,67023,-0.0273184647823923,0.176925677369661,0.877377513425572
246,2,67024,-0.0390182547169253,0.17756626553741,0.826201349540842
247,2,67976,0.0180775868980702,0.0788245680082107,0.81873787641987
248,2,69628,-0.0652328806699556,0.0800611313363975,0.415742795493681
249,2,71825,-0.174871009372119,0.154682539598557,0.259026592562953
250,2,72389,-0.0864741577796521,0.0782089924695967,0.269617822313215
251,2,72392,-0.0973778047940707,0.0787065625911594,0.216825582293902
252,2,73646,0.00399836021886568,0.0772596022214548,0.958755355718922
253,2,74564,0.0115050084076537,0.0771057630740042,0.881472548429366
254,2,74739,0.00905537960371927,0.0773602302759212,0.906883265418844
255,2,79931,0.0844553012295174,0.0870812007948197,0.332787602943596
256,2,80748,0.0164463826194734,0.0804520438937593,0.838139463218431
257,2,80873,-0.00899400975956346,0.0775448248882172,0.907730655932044
258,2,81501,0.0399868869914541,0.0775041663340229,0.606224834539397
259,2,83526,0.0277915236584005,0.0773989738054427,0.719758615271029
260,2,83845,0.0339190128563908,0.0774656450247322,0.661756451772319
261,2,84412,0.136758829086909,0.195139115538076,0.483872460369573
262,2,84412,-0.016967962589298,0.0977797422254461,0.862332354298355
263,2,84447,0.0405880411486735,0.0784462544759986,0.605201471484569
264,2,87391,0.0308513630574674,0.0771270433953357,0.689393248230265
265,2,87562,0.0234427089081075,0.0773296793300431,0.761951994893328
266,2,87849,0.0324777367496442,0.0773130977614624,0.674682110194524
267,2,87878,0.0231155792018084,0.0776549821260098,0.766129947389736
268,2,88125,-0.0466177189414861,0.0863284038044495,0.589534486536715
269,2,89785,0.0198914300527469,0.0776661684865903,0.798011629586717
270,2,93441,0.0453210411479414,0.0799557371077943,0.571192207904513
271,2,93588,0.0123753155624321,0.0827982349660032,0.881273248426986
272,2,93721,0.0278316038620584,0.0774246638874923,0.719460772880075
273,2,93952,0.0112545691096638,0.0772150053693971,0.88419701378426
274,2,95085,0.00809020574868011,0.0773238984671328,0.91673081907206
275,2,103188,0.0562274029524479,0.0791456272185334,0.477906800602195
276,2,107124,0.0420551821863041,0.0773311763736265,0.586900260978227
277,2,111645,0.0101689699972173,0.0774112150746059,0.895562986187096
278,2,111916,0.00635361999138043,0.0775948435487546,0.934786965559622
279,2,111931,0.00451892034092577,0.0777138597744924,0.953663490367931
280,2,111999,0.00821501799706501,0.0774339221278451,0.915570662167108
281,2,114528,0.0395243954702424,0.0778523467636775,0.611991981001759
282,2,116024,0.0279349466404855,0.0780517837678998,0.720630015466307
283,2,119244,-0.0198526455282261,0.0850757613750909,0.815622915898489
284,2,119246,-0.0302993590131037,0.0859747853250288,0.72473252896965
285,2,119247,-0.0788372823342238,0.0865090778187761,0.362749723757962
286,2,120090,-0.0273758570418449,0.0777439729908964,0.724952130758908
287,2,120291,-0.0246686019189185,0.0786358793305472,0.753929106951036
288,2,120726,-0.0186454483798377,0.0781861492609032,0.811651015100438
289,2,121716,-0.0615320497455041,0.0780349479480033,0.430922327811659
290,2,123100,0.022007767425959,0.0782026089341177,0.778553277656792
291,2,124677,0.0151065650416981,0.078099503060149,0.846735694748587
292,2,127636,0.149968483351852,0.0984606505527353,0.128621213197201
293,2,127887,0.011878747003144,0.0786365959000644,0.880015646061171
294,2,128935,-0.00444335975462551,0.0785644412955612,0.954930181952415
295,2,129053,-0.0247554881995168,0.07879293238518,0.753566799509581
296,2,130040,-0.0315034239269953,0.0792671971533122,0.691288168959048
297,2,130976,0.00541850126405796,0.0786386086552688,0.945105184409722
298,2,132199,-0.0561707849525825,0.0789470283412899,0.477244555978162
299,2,133355,-0.0308803501226604,0.0795210577708032,0.69800650937548
300,2,133435,-0.0195495288524057,0.0797031261941051,0.806382692765415
301,2,133943,0.00350953097463721,0.0933225471665864,0.970022712231684
302,2,135183,-0.0384236842623378,0.0797278406936083,0.630150358124463
303,2,135402,-0.0399294752550465,0.0797136927701247,0.616745863544011
304,2,135898,-0.0838671686150376,0.0800405448403582,0.295443699121451
305,2,135912,-0.0812684875462399,0.0801074382431215,0.311042090852164
306,2,135925,-0.0777542679777097,0.0797534224737692,0.330260956569724
307,2,136002,-0.0598773606250005,0.0797373062004999,0.453193371598214
308,2,136173,-0.0779660301845193,0.0802583410812674,0.33199520075455
309,2,138209,-0.0708887356761032,0.082636215622681,0.391562309086152
310,2,138318,-0.0617505727910008,0.0824217489402391,0.454234171781536
311,2,138695,-0.0387271834017935,0.0810472629066798,0.633063712337338
312,2,138818,-0.0238812689614523,0.0809148106845222,0.768059768227814
313,2,139728,-0.00838018363579551,0.0807784830131279,0.917432397872723
314,2,140174,-0.0269032765986865,0.080767022208399,0.739258588827294
315,2,140863,-0.0482982137557677,0.0807061101385153,0.549926461038264
316,2,141152,-0.0281240604958874,0.0809606580526093,0.728513368507886
317,2,141292,-0.0504595700685249,0.080347402763188,0.53039859074
318,2,141545,-0.0478087739035773,0.0807438024011724,0.554159614314064
319,2,145823,-0.0505380124263595,0.0838206499046732,0.54694219166995
320,2,145934,0.0273327515285722,0.138173358242164,0.843303735925997
321,2,145980,-0.0174792176571648,0.084632061982032,0.836494548575417
322,2,146723,-0.0766194573107937,0.0805349969314412,0.342061995587839
323,2,147946,-0.0366958339913979,0.081353411684866,0.652218266723942
324,2,150394,-0.0495296212210614,0.0886080844784954,0.576533849977996
325,2,151274,-0.0522257937842525,0.138837200490626,0.707019683067912
326,2,151397,0.0701918530762076,0.0814947073264733,0.389654382137618
327,2,153035,0.0681998674730406,0.0806105219736803,0.398102587999864
328,2,153228,0.0470675100201599,0.0812424015243102,0.56272484577716
329,2,153455,0.0852912275141511,0.0817685822442517,0.297624740610932
330,2,153732,0.00896812962731208,0.0846694543326504,0.915706541895857
331,2,153815,0.053811862160116,0.081530002896692,0.509668029715903
332,2,154160,0.0733733763702331,0.0806309922876739,0.363448834632193
333,2,154235,0.0760706879084574,0.0814310220364287,0.350853059787261
334,2,155527,0.00585041257617624,0.0884927011870693,0.947326235141739
335,2,159870,0.0520075765200423,0.0794241615374035,0.513017813259899
336,2,161229,0.00447309183455813,0.08069185731864,0.955823878994888
337,2,161451,0.156722684359392,0.172582771020553,0.364444093464979
338,2,161451,-0.1959464637912,0.173024260556252,0.258201458415963
339,2,162696,0.0072548029043038,0.0803440794948488,0.92810267833285
340,2,163284,-0.0165349597168347,0.0792754411667048,0.834899493391523
341,2,164166,0.0257028192805653,0.0800047486098057,0.748198819677315
342,2,165270,-0.00590054170203591,0.0793429096180876,0.94076001337537
343,2,165675,-0.0304455304554796,0.0806385129113737,0.7059875763487
344,2,166404,0.25149671619002,0.208605221900763,0.228775081225876
345,2,168012,0.00969430774463831,0.0974926492511735,0.920848311414629
346,2,168062,0.0264647708105064,0.0799176322604211,0.740727232462405
347,2,168518,-0.021590672799745,0.0794640746911463,0.786008788526107
348,2,168980,-0.0192624308871006,0.0794280375332204,0.808522558272345
349,2,169651,-0.0386569873184823,0.0794457450282747,0.626855490171846
350,2,169902,0.0772800204824966,0.132772306296153,0.560905049494997
351,2,169960,-0.0928654687946029,0.123633226117815,0.453070760958176
352,2,170725,-0.0202396158226221,0.0796065612108096,0.79945387898557
353,2,171254,-0.0294256454916947,0.0797273056105439,0.712290386049574
354,2,172242,0.0215023810288658,0.0787917624653845,0.785088600261135
355,2,173254,0.0334120348310856,0.0781760085966778,0.669352238610245
356,2,173340,0.0593240822840698,0.0781229871905984,0.448139346623776
357,2,173385,0.0573495934668693,0.0781992250184237,0.463814653165402
358,2,173973,0.0496401485806216,0.0780061491383876,0.524952907146165
359,2,174714,-0.0698928567705687,0.200092789329998,0.7270707034993
360,2,177341,-0.0114183679417594,0.0777825651733556,0.883374828860142
361,2,180314,-0.0359717041408123,0.0777874799552282,0.644053841070101
362,2,180339,-0.0217891731612752,0.0779989988943952,0.780138334343992
363,2,182758,-0.0118257566181241,0.0777253137430163,0.879157071171073
364,2,183619,0.0104096447624182,0.0780319767330454,0.893951247327011
365,2,183913,0.0185994713564793,0.0800042353029447,0.816299105005412
366,2,184146,-0.0101495311082941,0.0805451837043988,0.899795427370672
367,2,187176,0.0155434086937436,0.0784544178630678,0.843065027608309
368,2,191066,0.0199937091234367,0.0790381331579087,0.80044418925622
369,2,191124,-0.0930343876000812,0.0997470522566384,0.351610767144367
370,2,191128,0.0882942515859679,0.091815093560181,0.336882237224503
371,2,191599,0.0126925032381963,0.0779471242592035,0.870741694890715
372,2,191762,-5.45333588376495e-05,0.0810355217518472,0.999463438793276
373,2,191763,-0.00836468746949715,0.0782575095181268,0.91493957848804
374,2,191959,0.0230534519332017,0.0780581843265389,0.767910265781516
375,2,192390,-0.0211173647939407,0.0802142146577152,0.792502145700712
376,2,195759,-0.0219543816773867,0.0787294862524771,0.780516755396933
377,2,196912,0.00818690074105012,0.0774633596030482,0.915890411542329
378,2,197598,-0.138083449124745,0.252876139606696,0.585375316028471
379,2,198110,0.00243122223433334,0.0779287011890644,0.975129239651463
380,2,198283,-0.0137067107104728,0.0803766264307365,0.864690213619757
381,2,198805,0.0183507248995202,0.0782583743574,0.81474135032915
382,2,198891,0.0140746289001133,0.0776512248608572,0.856271894758913
383,2,199248,0.0160612926677391,0.0778274902567805,0.836620542550724
384,2,201782,0.0125196110694443,0.0777336837702225,0.872140061659244
385,2,203285,0.030489952398692,0.0774181499585645,0.693940883069893
386,2,203783,0.0143342682437966,0.07726465040552,0.852926424846102
387,2,204179,0.03591776636428,0.0774317896681548,0.6430315864151
388,2,205406,0.00769194250883765,0.0782501159512522,0.921750316471816
389,2,205834,0.0193583439039365,0.0778695839708924,0.803815119390012
390,2,205965,0.0613316968776895,0.0850318816667498,0.471215407824645
391,2,207192,-0.00853180635788214,0.0778022534666749,0.91274122280528
392,2,207561,-0.0278367524443483,0.0774455072027193,0.719483390364481
393,2,208682,0.018391512597128,0.077323172837663,0.812133467644785
394,2,210102,0.00814858825446818,0.077527864213086,0.916351962040262
395,2,212519,0.108610099330405,0.164908780053762,0.510577413232662
396,2,214801,0.0140790591405062,0.0775217660429852,0.85598968590143
397,2,215016,-0.0118258185120944,0.0774785968521439,0.878774621177058
398,2,218876,0.0465023114975699,0.0782430519260367,0.552671114390235
399,2,227511,-0.0484250274610218,0.0787941160715509,0.539230228057765
400,2,230378,-0.0378554351129823,0.0778166849461451,0.626936282367426
401,2,231943,-0.0318415578208535,0.0780475458258263,0.683538325927052
402,2,232156,-0.0319544701523974,0.0780154072140198,0.682353852519484
403,2,232789,-0.0300973275373823,0.0777411232497224,0.698879876274012
404,2,238524,-0.0119282071646518,0.0778644644792194,0.878334456946281
405,2,241518,-0.0196150683642449,0.0785361089576534,0.802919317656538
406,2,250396,-0.0170403560368082,0.0780023473493444,0.827197329211337
407,2,250466,-0.0232070828141658,0.0779702882353818,0.766152969894706
408,2,252305,-0.0650191931006102,0.0781101468480178,0.405743769219704
409,2,254571,-0.0725913836171201,0.0791907335158794,0.359943962202766
410,2,254742,-0.0632997082766003,0.0791416559144159,0.424348385062027
411,2,254908,-0.0832725237669797,0.0796952624070403,0.296790299494941
412,2,255033,-0.0539203218834643,0.0935080051983893,0.564551153333236
413,2,255862,-0.0166383015584775,0.0793326567392086,0.834000742094496
414,2,255975,-0.0189592570755577,0.0790447223313459,0.810582029784095
415,2,258311,0.00951642098181493,0.0777441904274001,0.902646474933079
416,2,259284,-0.0299274959068913,0.0779913553815725,0.701410794924428
417,2,266330,-0.0486371468715955,0.0783002542861307,0.534893892198882
418,2,267100,-0.0375069274788922,0.0783118846472204,0.632275730441684
419,2,268086,-0.0517978612665125,0.0782945115557677,0.50867384551952
