SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
106,1,150447,-0.0961391350440344,0.056828601987095,0.0915783480561352
107,1,151446,-0.222129064278832,0.114016939087704,0.0521818931847127
108,1,154084,-0.0904382833642468,0.0570320166584952,0.113692338521836
109,1,156633,-0.0938625921849182,0.0578039868057293,0.105309319058229
110,1,157269,-0.0812456578680117,0.0560293993767389,0.147931342938223
111,1,160054,-0.085051299473005,0.0565490302345563,0.133468415854797
112,1,166222,-0.0829944674976829,0.0561368106051252,0.140183857665502
113,1,166416,-0.0746450147791353,0.056055406057124,0.183841290125319
114,1,167326,-0.0822375583301142,0.0563456036605985,0.145311234292046
115,1,168836,-0.099509904007258,0.0559976211268892,0.0764230128173968
116,1,171200,-0.0657151217381668,0.0562230790632962,0.243261545797702
117,1,171431,-0.0772125957520065,0.0565342801174703,0.172881987728365
118,1,173339,-0.0601912507527985,0.0561513275975388,0.28447611298451
119,1,173845,-0.049975887451319,0.0561330346761503,0.373905008302215
120,1,175121,-0.0392653985666968,0.0560456496039233,0.484016237879471
121,1,175281,-0.0439445051730056,0.0560835210248755,0.433826862370339
122,1,175315,-0.0448008207073162,0.0560639157441215,0.424768264541243
123,1,175523,-0.047429451428888,0.0563760530728796,0.4007466750631
124,1,175541,-0.0444974837202453,0.0561523081435699,0.42863485175566
125,1,175653,-0.0542613231693616,0.0563060562153751,0.335863377445968
126,1,175805,-0.0899526468167108,0.0593762210306618,0.130677213773781
127,1,175818,-0.0870298180563197,0.0580157769547509,0.134480769043724
128,1,175856,-0.0508926241415948,0.057246791544383,0.374606353200802
129,1,175876,-0.0412635383194084,0.0563897914194135,0.464803339424981
130,1,175989,-0.0425048759829178,0.0565483198807626,0.452758886383001
131,1,176001,-0.048493689536301,0.0568298640892819,0.394064119625577
132,1,176451,-0.0578211648958659,0.0574899586232397,0.315219413260565
133,1,177692,-0.0391274262741517,0.0560759443810056,0.485788021451372
134,1,178191,-0.0397357539500586,0.0561304892214611,0.479463656189873
135,1,178224,-0.0391274262741517,0.0560759443810056,0.485788021451372
136,1,178960,-0.0345639175561597,0.0565328559109072,0.541331492015628
137,1,179139,-0.0795446899644947,0.11202580249404,0.47813766742938
138,1,179139,-0.192512696049113,0.225551467684057,0.393949776667388
139,1,180955,-0.00111088880141685,0.0649572492325144,0.986365028898422
140,1,183802,-0.000392409828476201,0.0561216637962778,0.994425084645448
141,1,183954,-0.0185348876240038,0.0565216410884372,0.743162400164055
142,1,184450,-0.0194150105472765,0.0560257637374067,0.729145514336098
143,1,184641,-0.0192297461859438,0.0576568788527642,0.73893950242286
144,1,184718,0.00109718572411553,0.0563536397963731,0.984477447064533
145,1,185296,0.0103508555061577,0.0561118972154503,0.853752172329396
146,1,185438,-0.0189279395724608,0.0561082075379275,0.736055776192744
147,1,185469,-0.0148148293325016,0.0561927075499985,0.79220864405135
148,1,185503,-0.0230633697803354,0.056039444899874,0.680914652789262
149,1,185705,-0.0276684576056902,0.0566602222072713,0.62562467014514
150,1,185749,-0.0231725647681595,0.0566659360114792,0.682836897610814
151,1,185806,-0.00538842883964712,0.0567543144570868,0.924413917021268
152,1,185879,-0.0210223418200538,0.0570183088598835,0.712576406231282
153,1,185916,-0.00977657578397682,0.0570009736683047,0.863916372947014
154,1,185941,-0.0303733964371969,0.0572288348708809,0.595935548307218
155,1,185954,-0.0294991865333815,0.0573973927953566,0.607610991871767
156,1,186055,-0.0325779538005535,0.0562461786200925,0.56282164446503
157,1,186896,-0.0543328871587232,0.0571223209398871,0.342170212101883
158,1,187697,-0.0624826904514277,0.116597515801846,0.592376521966939
159,1,189392,-0.0411690275358874,0.117236015691705,0.725675069262502
160,1,189416,-0.0221098993182416,0.113418186182206,0.845550977491948
161,1,190132,-0.0058215529062326,0.0563434290425267,0.917765565677064
162,1,190148,-0.00403168718334129,0.0563608656423706,0.94301371348875
163,1,190165,-0.000209488986051387,0.0567943664285885,0.997059051388637
164,1,190169,0.00326745800901118,0.0567232772889293,0.954097072371039
165,1,190933,0.00843127488659151,0.0562617608982846,0.88096223458396
166,1,192149,-0.00709473631867596,0.0567222869604519,0.900532634964321
167,1,192302,0.0769507038469346,0.0747844454706207,0.30419984245591
168,1,192303,0.0562291636374672,0.0675567295534696,0.405788174252136
169,1,192305,0.0507710079644106,0.070220264338698,0.47014329251632
170,1,192315,0.0252384999629669,0.0797063176826023,0.751701174128612
171,1,192795,-0.0175787756339446,0.0561492430577376,0.754410580974277
172,1,194020,-0.0674999524846293,0.0590410880810381,0.253700917904547
173,1,194187,-0.0357753561155635,0.0561712981599341,0.524604455723009
174,1,194867,-0.0505602242944162,0.0561084797346962,0.368141256946354
175,1,197325,-0.0181954712452876,0.0575355314235054,0.752001529190091
176,1,197392,-0.0299501420032947,0.0582615390659612,0.607529108609075
177,1,198857,-0.397341479132689,0.268517879800989,0.139829713266178
178,1,206666,-0.1095859281714,0.0629054241267747,0.0823664047141741
179,1,206675,-0.0549303013265732,0.0821966669872051,0.504392279616209
180,1,223051,0.0983123453309489,0.0648861118031081,0.130628716204867
181,1,223059,0.0736701096027796,0.0674821369233999,0.275710434474096
182,2,7366,0.112981885124171,0.0812492343323933,0.165235104314468
183,2,8180,-0.0333866062317068,0.112155125449916,0.766120697921406
184,2,8187,0.0253766110082196,0.116637113056283,0.827890704868635
185,2,8250,-0.0724438463661112,0.114854474281628,0.528615632820601
186,2,8253,-0.0668864626889079,0.114864023004947,0.560729661180228
187,2,8285,0.0284670618607716,0.0622855374654271,0.647922501521803
188,2,8302,0.00675433577631324,0.0583193757113886,0.907863967729238
189,2,8306,0.00675433577631324,0.0583193757113886,0.907863967729238
190,2,8314,0.00766520262973108,0.0571226165362646,0.89332993089428
191,2,8317,0.00566786469095326,0.058426072110468,0.92277416694498
192,2,8328,-0.00301018898497918,0.0581652378438827,0.958755279444088
193,2,8331,-0.00340521776994396,0.0580558258016029,0.95326073200183
194,2,8498,-0.0133205263896444,0.0570360069673445,0.815472895433579
195,2,8651,-0.0219706039629061,0.0570818437038387,0.700545866151764
196,2,9418,-0.107682954227261,0.145091336232667,0.458475719228013
197,2,9812,-0.0257575382229304,0.0574166955185619,0.653990345269429
198,2,9932,-0.0373532926587674,0.0571721421747457,0.513957412237315
199,2,10135,-0.04318303900917,0.0569412502417555,0.44873025002502
200,2,11616,-0.033915596021908,0.0568985032889344,0.551509242449903
201,2,12133,-0.0413904872178371,0.0571109683419136,0.4690928958301
202,2,12194,-0.0421508581500403,0.0573305692340793,0.462690758396822
203,2,12359,-0.0434578509471777,0.057159919035652,0.447591511149373
204,2,13061,-0.0382534374974782,0.0571662434099458,0.503829992380128
205,2,14298,-0.0442321646426037,0.0573346313258313,0.440942269219444
206,2,15222,-0.0345253897198228,0.0579133652352431,0.551453212509435
207,2,17986,-0.0330062598197108,0.0569000181799869,0.562234325178209
208,2,19770,-0.035899196936888,0.0572888662686605,0.531303682878323
209,2,19836,-0.0297126131014133,0.0571413612380572,0.603400417903847
210,2,19851,-0.0356146350241544,0.0572992605837431,0.534635783845808
211,2,21595,-0.0399893219854682,0.0570541336419939,0.483826301801901
212,2,22385,-0.0333513779620745,0.0571202683772223,0.559674002906174
213,2,23441,-0.0293936808723128,0.0576816828642156,0.61066113422621
214,2,24209,-0.0248477977931789,0.0572124795973535,0.664330643026375
215,2,24341,-0.032101063616981,0.0573376740187663,0.575930095984897
216,2,26815,-0.023399708374146,0.057280845904183,0.68314813896381
217,2,28209,-0.0364527691540688,0.0572808138226039,0.524936587030924
218,2,28695,-0.0633440785986819,0.0597816085582294,0.29005499816557
219,2,35849,-0.0154176962557155,0.613854594492053,0.979976468533046
220,2,35850,0.0288615178141329,0.750754724121183,0.969355939198433
221,2,41245,-0.011156992437492,0.0570907321166592,0.845172189409827
222,2,43214,-0.00930897782290707,0.0580173546260041,0.872617117677787
223,2,47104,-0.0628036293417451,0.0563028900985711,0.265412077941337
224,2,50915,-0.0639516526505608,0.0568543965033978,0.261424422666334
225,2,55834,-0.0683070176245233,0.0565763190278916,0.228108461273515
226,2,56422,-0.0655815391962954,0.0566870022254103,0.248093001146655
227,2,57715,-0.060371256755483,0.0565158772020375,0.286152304883228
228,2,59046,-0.050780548417708,0.0568292724685585,0.372164411793441
229,2,59191,-0.0574095782750539,0.0564851681245913,0.310151445107383
230,2,59383,-0.0694675300200535,0.0564631172672188,0.21939767917454
231,2,59477,-0.0473788692503936,0.057380041947627,0.409530306208448
232,2,59755,-0.18310248536781,0.128679484896007,0.15563825758613
233,2,60471,-0.0749080329923092,0.0565198090075777,0.185915140514673
234,2,60478,-0.0740317480413909,0.0565878926719214,0.191635919396271
235,2,60786,-0.0814641987033862,0.0564654117964363,0.149983984058006
236,2,61035,-0.0631153171290791,0.0565278282361298,0.264952474340367
237,2,61071,-0.0694257339817735,0.0562494304472354,0.217931629514473
238,2,61675,-0.0727613568733488,0.0564001560452743,0.197863390993678
239,2,62776,-0.0621022157621366,0.0589138846253924,0.292549629134642
240,2,62939,-0.0630744916055221,0.0563352993100762,0.263634202142785
241,2,63527,-0.0969929391066828,0.0564113552921309,0.0864205547984912
242,2,63857,-0.0948462511037322,0.0564349245965639,0.0937193176516467
243,2,65527,-0.119050137394661,0.0561168533828863,0.0345787574229133
244,2,67007,-0.114113792887116,0.0618794749391364,0.0660020177660988
245,2,67023,-0.298767893418005,0.127590880251025,0.0197564204894198
246,2,67024,-0.254049395174612,0.128337640023703,0.0485317883240239
247,2,67976,-0.111712034648675,0.0569774698501167,0.0507076373542976
248,2,69628,-0.11358026546004,0.0579212866827721,0.0506717206231039
249,2,71825,-0.131724191294124,0.112394196989872,0.241993886437554
250,2,72389,-0.022694554033059,0.0569207709325016,0.690352190116377
251,2,72392,-0.0134463723996404,0.0573162530152567,0.814655503515755
252,2,73646,-0.0508973557819197,0.0560801433072008,0.364717999322926
253,2,74564,-0.0581050886709321,0.0559498857800867,0.299738741736094
254,2,74739,-0.0505241247394269,0.056155189769645,0.368880944207999
255,2,79931,0.00616824856874698,0.0633661803633948,0.922509323267745
256,2,80748,-0.0442606995944566,0.0584212847455368,0.449188388606855
257,2,80873,-0.0414147805185174,0.0563105429757951,0.46254096639376
258,2,81501,-0.0404110004789406,0.0563032130731377,0.473393063352915
259,2,83526,-0.0391131265281228,0.0562183444237346,0.487051949674222
260,2,83845,-0.0443490949092055,0.0562608451150755,0.431064096436684
261,2,84412,-0.122687638588534,0.141757838662036,0.387366811314535
262,2,84412,-0.0338108465200775,0.0710377527700465,0.634400130693554
263,2,84447,-0.0641685123700063,0.0569269260821371,0.260419980506555
264,2,87391,-0.0117597372438379,0.0560581975361356,0.833962510442858
265,2,87562,-0.0134904562477104,0.0561989758721975,0.810432318909001
266,2,87849,-0.0235988834874862,0.0561842014692327,0.674721244351242
267,2,87878,-0.0300095685007621,0.0564171252357119,0.595113901232561
268,2,88125,-0.0499770965538249,0.062705222711257,0.425977195079614
269,2,89785,-0.0234451345536929,0.0564322266179212,0.678060183648787
270,2,93441,-0.0403402010802173,0.0580914015877619,0.487871634191934
271,2,93588,-0.0233194611747424,0.0601594034491865,0.698525065679172
272,2,93721,-0.0353051136529205,0.0562441898172929,0.53059892243878
273,2,93952,-0.0417693186032551,0.0560705457222988,0.456802301352236
274,2,95085,-0.059338383765911,0.0561040945177264,0.290939176183636
275,2,103188,-0.0393894537569747,0.057518823470233,0.493913342078219
276,2,107124,-0.0313111762889752,0.0561961673268997,0.577760040152598
277,2,111645,-4.55987617113129e-05,0.0562568756568725,0.999353736125161
278,2,111916,0.000756238384845703,0.0563894664943751,0.989307477704591
279,2,111931,0.00393973698428721,0.0564753168181621,0.944423920058027
280,2,111999,0.00429544117727154,0.0562724348293415,0.939197452299261
281,2,114528,0.0114740869802454,0.0565934312779463,0.839450440387116
282,2,116024,-0.00706499261063775,0.0567300524679225,0.900960964373573
283,2,119244,-0.0186278638848725,0.0618222215323107,0.763352934948344
284,2,119246,0.00659938428909235,0.0624887357077472,0.915952424519761
285,2,119247,-0.0274290422163608,0.0629239847699958,0.663170228680201
286,2,120090,0.0166626153441103,0.056500281004126,0.768234411040584
287,2,120291,0.0177974282068599,0.0571455910825164,0.755649925210149
288,2,120726,0.0381833960571765,0.0567868753908079,0.50177006855109
289,2,121716,0.0475541066111527,0.0567022322636766,0.402225568575792
290,2,123100,0.0463884170286655,0.0567833369532877,0.414515342753372
291,2,124677,-0.00411635441253133,0.0567582712471376,0.942225734779919
292,2,127636,-0.0443002177309308,0.0717483395265233,0.537343331264215
293,2,127887,-0.0142433479518463,0.0571428156539691,0.803305592403022
294,2,128935,-0.0192658119099239,0.0570846112926831,0.735943833372113
295,2,129053,-0.0178964460837685,0.0572596915445044,0.754808059649595
296,2,130040,-0.0069275138526117,0.0576159679322904,0.904364599675254
297,2,130976,-0.0131247424756485,0.0571435744956224,0.81847337863654
298,2,132199,-0.0109704934149113,0.0574097453415488,0.848564051283355
299,2,133355,-0.0013556798022365,0.0578010415641891,0.981301187783402
300,2,133435,0.00345448375506385,0.0579256990849725,0.952478924279823
301,2,133943,0.0492944521952952,0.0677677902183417,0.467461646103371
302,2,135183,-0.0739470680268568,0.0578242830645854,0.201799186237547
303,2,135402,-0.0620187264881973,0.0578552279457952,0.284468478173179
304,2,135898,-0.0554701097888015,0.0581817856293511,0.341043340281696
305,2,135912,-0.0511560661201036,0.058236060897544,0.380310128442453
306,2,135925,-0.0456093121733547,0.0579847902855497,0.432059172036626
307,2,136002,-0.0435047108051856,0.0579459129348999,0.453284425276837
308,2,136173,-0.0591653348971306,0.0583174843507373,0.311020717450021
309,2,138209,-0.042536169998874,0.0600724767599803,0.479362327327297
310,2,138318,-0.0316572224030718,0.0599206221381364,0.597609700154397
311,2,138695,-0.0227562082710384,0.058904446906872,0.699489392579561
312,2,138818,-0.0123345511711688,0.0588051886917041,0.833981641472404
313,2,139728,-0.0123904248047075,0.0586997183292609,0.832945474547856
314,2,140174,-0.00953980524642373,0.0587012267966037,0.870993635293483
315,2,140863,-0.0069261119800792,0.0586785199907859,0.906107156110846
316,2,141152,0.00626137690261719,0.0588440280214683,0.915320416468778
317,2,141292,-0.000648003013231646,0.0584218573302689,0.991156478759802
318,2,141545,-0.0112015301661721,0.0587034286144261,0.848779758224109
319,2,145823,0.0228946326355111,0.0609324740349082,0.707337537856245
320,2,145934,0.0932437868048455,0.100294807254823,0.35316327773198
321,2,145980,0.0309455401431316,0.0614846208237489,0.615063493764783
322,2,146723,0.0286185893233393,0.058580768725359,0.625476299628946
323,2,147946,0.0195564316900441,0.0591282085427926,0.741032412946276
324,2,150394,-0.0107858245487509,0.0644183108962183,0.867124340159876
325,2,151274,-0.0935842978452399,0.100791593734713,0.353786295841746
326,2,151397,0.00695519707323422,0.0592840568471505,0.906673312069213
327,2,153035,0.0471588213304321,0.0585860876349959,0.421390846969301
328,2,153228,0.031901100639014,0.0590433148983539,0.589330899381769
329,2,153455,0.0284986074575209,0.0594942148200071,0.632224711649403
330,2,153732,0.0107673612269452,0.0615284443252031,0.861181451887783
331,2,153815,0.0405014359561007,0.0592460083470662,0.494667038607521
332,2,154160,0.040653680749188,0.0586241140538913,0.488474784263168
333,2,154235,0.0311527080157028,0.0592266319207167,0.59922436200521
334,2,155527,0.0500845914767183,0.0642536513680378,0.436217863219245
335,2,159870,-0.0361901665446542,0.0577212415842785,0.531076471669455
336,2,161229,-0.0469467061491462,0.0585865702329469,0.423484315003468
337,2,161451,0.0825806775880338,0.125487075449719,0.510914926935299
338,2,161451,-0.145924536894221,0.125726992736583,0.246570181784622
339,2,162696,-0.0408604185224881,0.0583470003137991,0.484201106899324
340,2,163284,-0.0464202543247758,0.0575608012877765,0.42052293678608
341,2,164166,0.0419445934567619,0.0581058750676303,0.470855409966353
342,2,165270,0.0603748656147094,0.0575701207175351,0.295025052229792
343,2,165675,0.054344030724043,0.0585412288781129,0.353884437121054
344,2,166404,-0.0228051863416638,0.151902423131046,0.880747403090405
345,2,168012,0.0419269806839702,0.0708147190107752,0.55418547152235
346,2,168062,0.0889685713093626,0.057892619673525,0.125241526269253
347,2,168518,0.071787906426295,0.0576268413844742,0.213687034880068
348,2,168980,0.0890197104778856,0.0575311804369918,0.122679757582616
349,2,169651,0.102627794676747,0.0574944779861014,0.0751194468656195
350,2,169902,0.0208317518933612,0.0965268783149744,0.829258187670458
351,2,169960,0.117617936244173,0.0896990827126299,0.190625539100029
352,2,170725,0.0663582367485389,0.057748272433406,0.251294900451318
353,2,171254,0.0698877187928875,0.0578302977142786,0.227665209848084
354,2,172242,0.0577031473056803,0.0571823806379711,0.3136144551676
355,2,173254,0.0723312238159238,0.0566954242129257,0.202870058373921
356,2,173340,0.0836721398109721,0.0566443080606761,0.140527006799511
357,2,173385,0.0766573253250921,0.0567248874980738,0.177436618088114
358,2,173973,0.0722739514361621,0.0565897585473276,0.202386567670523
359,2,174714,-0.0999710535697346,0.145337180671832,0.491995185833444
360,2,177341,0.0315347501460171,0.0565021661323783,0.577119127427407
361,2,180314,0.0537711580654537,0.0564735841338779,0.341673883548629
362,2,180339,0.0581567585721802,0.0566043430939844,0.304923534814476
363,2,182758,-0.0747516949405806,0.0563453173205857,0.185475142990289
364,2,183619,-0.0556466741570711,0.0566306465300647,0.326465151657378
365,2,183913,-0.0629042895306989,0.0580478513295039,0.279253998494272
366,2,184146,-0.0728993768674256,0.0584055643111338,0.212800420198567
367,2,187176,-0.0991641163959489,0.056771962923586,0.0815575211524096
368,2,191066,-0.0598475035833331,0.057354617871345,0.297447305428777
369,2,191124,-0.117228166450015,0.0723077395328911,0.105859114865463
370,2,191128,0.106254023929021,0.0665704991605033,0.111358432762756
371,2,191599,-0.0559240368961943,0.0565688231188279,0.323535171192776
372,2,191762,-0.0997910912973122,0.0586493111230353,0.0897319519557072
373,2,191763,-0.0704814453619913,0.0567475736489957,0.215054862998455
374,2,191959,-0.0674798904812051,0.0566188663894642,0.234129747477231
375,2,192390,-0.0855931410908647,0.0581199188091853,0.141723285803142
376,2,195759,-0.0813833090147665,0.0570556142474187,0.154640851725018
377,2,196912,-0.0709071387550393,0.0561676368861651,0.207631116686013
378,2,197598,-0.0419053998679679,0.183831674436448,0.819812991714315
379,2,198110,-0.0614257920081676,0.0565371915284941,0.278013774854901
380,2,198283,-0.0617186262068988,0.0583204599967058,0.290657296579213
381,2,198805,-0.0738307176140874,0.0567396552869791,0.194032153599774
382,2,198891,-0.0666085493184748,0.0563210749108553,0.23774081101942
383,2,199248,-0.0764526423370344,0.0564148611897293,0.176224763510224
384,2,201782,-0.025390115837725,0.0564757514943949,0.653292456448007
385,2,203285,-0.0177456015727985,0.0562649722676064,0.752649338155932
386,2,203783,-0.027063844454438,0.0561332487933766,0.630008335074343
387,2,204179,-0.0109961561378381,0.0562845567150947,0.845217897008672
388,2,205406,-0.0123923153336223,0.0568620913452924,0.827604648105581
389,2,205834,-0.0154751117746811,0.0565875613543124,0.784650370343186
390,2,205965,-0.0178948905289591,0.0618316978793197,0.772435334183689
391,2,207192,-0.0494139846789156,0.0564794326979493,0.382221952209187
392,2,207561,-0.0473751666560016,0.0562342154080694,0.400100052839096
393,2,208682,-0.0162482029802533,0.0561893674901587,0.77262207928722
394,2,210102,-0.0285264249558366,0.0563206906142801,0.612821950429619
395,2,212519,0.0257643417959121,0.119906618342265,0.829992710410928
396,2,214801,-0.0248248852556584,0.0563229749336963,0.659656929988034
397,2,215016,-0.0512474727838832,0.0562402200889502,0.362798863795026
398,2,218876,-0.0182178804035921,0.0568801820907044,0.748941643305289
399,2,227511,-0.0408664329248385,0.0572497897714205,0.475805994559422
400,2,230378,-0.0519559830196843,0.0565014810980823,0.358435465740291
401,2,231943,-0.0445885497430952,0.0566816383977496,0.43201519355126
402,2,232156,-0.053151938059398,0.0566374349042852,0.34864998754363
403,2,232789,-0.0330914883943888,0.0564797854271234,0.55831733841781
404,2,238524,-0.0268353718083951,0.0565687337265916,0.635518537591023
405,2,241518,-0.0211531244034214,0.0570669098384914,0.711103933375884
406,2,250396,-0.00397123391559118,0.0566885200752123,0.944190679807282
407,2,250466,-0.0150573770810997,0.0566632270486357,0.790598781473957
408,2,252305,0.0111625424238933,0.0568159976787133,0.844356701902186
409,2,254571,0.012091690796959,0.0576135532785865,0.833885685153387
410,2,254742,0.0154054788212652,0.0575592798065492,0.789128562295692
411,2,254908,-0.00270494040075397,0.0580046555758966,0.962831973091434
412,2,255033,0.0641079637687502,0.067899515594859,0.345733979056297
413,2,255862,-0.000789103827258719,0.0576554079764632,0.989087783068669
414,2,255975,0.0120601495112872,0.057443681090489,0.833829874200888
