SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
43,1,60165,0.10728400422624,0.0622306405586143,0.0855880513525042
44,1,62308,0.0553769876274694,0.0623537170384814,0.375086077399739
45,1,62869,0.0601861794825253,0.0623332404573932,0.334927855083218
46,1,65431,0.0687483286318586,0.0650839910802967,0.291552777788567
47,1,65451,0.0627292079838559,0.0641756850288334,0.329010523817897
48,1,65719,0.0730568050990865,0.0669009460518196,0.275571450174237
49,1,66841,0.0463608577643185,0.0623961431287721,0.457970781451495
50,1,66948,0.0555322367358217,0.062758585036251,0.376837246452655
51,1,68621,0.0402043351900985,0.062621393744013,0.521275362750211
52,1,69417,0.0220488295700216,0.0624810471675439,0.724382815043557
53,1,69820,-0.257195346183229,0.244149897429319,0.292863505989098
54,1,69821,0.0510159512945008,0.151699177311359,0.736846863378208
55,1,70906,-0.0631407614913186,0.100329938995852,0.529539314970047
56,1,74327,0.0130556956872021,0.062831801431365,0.835514311529344
57,1,74572,0.00889726446731472,0.062666566090247,0.887178494973908
58,1,75211,0.0242355253235354,0.0625408152980326,0.698608276612793
59,1,76030,0.041438390847609,0.0625152227022115,0.507857405494768
60,1,80108,0.0383545196058544,0.0625059994710813,0.539866011706095
61,1,81262,-0.0086501408916543,0.0625139878492511,0.89002588859542
62,1,81999,-0.0199770146312003,0.0626593346371028,0.750051989598288
63,1,82431,0.0147687670341774,0.062960103898093,0.814675839623024
64,1,83284,-0.0400840804135277,0.0624704041723026,0.521517442461824
65,1,83613,-0.0167108875344326,0.0624936071483519,0.789316165949701
66,1,84112,-0.0312887971980949,0.0624846357992769,0.616863474829729
67,1,84701,-0.00125013952824934,0.066933921212664,0.985109153513263
68,1,84858,-0.00437014746274634,0.0626828059421381,0.944457241671853
69,1,85751,-0.0275704026868322,0.0629237736354201,0.661541504029035
70,1,87445,-0.0274511229737297,0.0630570097915896,0.663583039765616
71,1,87467,-0.0512974726762194,0.0633453168294312,0.418596724980073
72,1,89070,-0.0128225876705291,0.0630036066134578,0.838844723756373
73,1,89616,-0.0135040290462805,0.0626642335100053,0.829503378245128
74,1,89679,0.00684173833007635,0.062675233301812,0.913136222238577
75,1,89880,0.0160347256466638,0.0626863625779483,0.798259753883328
76,1,91472,0.0147104215449822,0.0631526689387277,0.815947440898386
77,1,93789,0.00324129750547054,0.0625065859599107,0.958673326043017
78,1,94351,0.0189268388232226,0.0626632341603978,0.762799010983246
79,1,99148,0.0370131732305417,0.0624757721156705,0.553934994977008
80,1,101281,-0.43488804129992,0.683228251634083,0.524850455852444
81,1,106011,0.0477223538567176,0.0650943000965001,0.463967865655177
82,1,106800,0.0814776472303439,0.0624407268268298,0.192783748196066
83,1,107970,0.0860892240581073,0.0622372594371754,0.167464720911621
84,1,109000,0.0392575706964424,0.0624807551333405,0.5302041683275
85,1,112549,0.0244242607195754,0.0624313823380307,0.695872366742709
86,1,112742,0.0602246846183262,0.062606195130965,0.336727932714919
87,1,113050,0.0457361481887319,0.0625353797132201,0.465041831246526
88,1,113135,0.0328454350535664,0.0623988554096338,0.598955604033759
89,1,114076,0.0621787939332671,0.0623355508225165,0.319212278541989
90,1,114628,0.0356821698195062,0.0625524355838854,0.568744831350375
91,1,116283,0.0462802691124497,0.0628811019698653,0.462221620837637
92,1,126880,-0.199497367535009,1.18068651336828,0.865919170105824
93,1,127853,0.0149780887606576,0.0628071035414645,0.811649046290436
94,1,128302,0.0278267314347542,0.0625533605966849,0.65670230629082
95,1,128704,0.00343163123275851,0.0626329100380472,0.956337092330153
96,1,128911,0.00252990739172491,0.0626399636324109,0.967806571985941
97,1,130267,-0.0301675400622741,0.0625898238773773,0.630113211358455
98,1,130271,-0.0255770291371217,0.0626699425370566,0.683430994151229
99,1,130613,-0.014283572783391,0.0632659441973911,0.821510716040729
100,1,132012,-0.0637506968960837,0.0630449706484936,0.312616184880921
101,1,133231,-0.0874143831773995,0.0625153087048275,0.162904568147212
102,1,137074,-0.0558927037434568,0.0625283183663707,0.371996056254951
103,1,137304,-0.0519835218330273,0.0625596501474337,0.406567336356655
104,1,139686,-0.109447849825598,0.0624319148652451,0.080457091931457
105,1,149562,-0.0668254195772498,0.0627454163571294,0.287592675128057
106,1,150447,-0.0764132259264138,0.0634129603539046,0.229006804104225
107,1,151446,-0.192658729986363,0.127243343055936,0.130896135535681
108,1,154084,-0.0653261639774563,0.0636446612401849,0.305396400241913
109,1,156633,-0.0657114775822825,0.0645186984281915,0.309143935420125
110,1,157269,-0.0738182899718301,0.0624592893365171,0.238055815271448
111,1,160054,-0.0872938572323754,0.0630062516314181,0.166780729345152
112,1,166222,-0.0828652134793894,0.0625547631564346,0.186133326881045
113,1,166416,-0.084456855562536,0.0624210925459232,0.176915800578038
114,1,167326,-0.0724891123324406,0.0628200022495987,0.249314557908879
115,1,168836,-0.0384562090941496,0.0626066587001455,0.539445083150484
116,1,171200,-0.00504422205650822,0.06273334183268,0.93595884380128
117,1,171431,-0.00676286786241888,0.0631245415017139,0.914742490285309
118,1,173339,-0.0313188877688386,0.062612476040954,0.617244507851192
119,1,173845,-0.0409481751882539,0.062544779740733,0.513086168581061
120,1,175121,-0.0216721877266795,0.062448004439241,0.728765276340329
121,1,175281,-0.0351815664091999,0.0624836934766181,0.573756940113534
122,1,175315,-0.0334313554792959,0.0624667294658229,0.592857821184069
123,1,175523,-0.0367715345132389,0.0628156617533078,0.558660883176644
124,1,175541,-0.0344025845816429,0.0625628666589601,0.58274377259183
125,1,175653,-0.0420040612384682,0.0627478959930156,0.503671643422967
126,1,175805,-0.0660316833551436,0.0662458231396423,0.319560145194977
127,1,175818,-0.0624136775046748,0.0647297367336709,0.335595934763874
128,1,175856,-0.026576961010827,0.0638085817884785,0.67728943294682
129,1,175876,-0.0317793160908519,0.0628233780179771,0.613276456669566
130,1,175989,-0.0394241664894971,0.0629905141065815,0.531801610218167
131,1,176001,-0.0392218429644754,0.0633194566917258,0.536034034882755
132,1,176451,-0.0216782635221551,0.064105018972229,0.735437648974589
133,1,177692,-0.0109093904947114,0.0624893695016826,0.861509794111731
134,1,178191,-0.00644985034637258,0.0625531745061788,0.917934314357852
135,1,178224,-0.0109093904947114,0.0624893695016826,0.861509794111731
136,1,178960,-0.0216881852803679,0.0629806036914969,0.730778418102301
137,1,179139,-0.073987859644959,0.124784556681487,0.553611129769474
138,1,179139,-0.0816031463729224,0.251407098004834,0.745686920222059
139,1,180955,-0.0725696672353981,0.0722365277442068,0.315771953228481
140,1,183802,-0.00686447435563378,0.0624988682639925,0.912603773030827
141,1,183954,-0.0240682706341388,0.0629419190369135,0.702403284149774
142,1,184450,-0.0070935903431744,0.0624026024717502,0.909560377394907
143,1,184641,0.0125366908117087,0.0642162745444016,0.845328290958069
144,1,184718,0.000541259598280251,0.0627582991704957,0.993123593622324
145,1,185296,0.0102833285408136,0.0624896702422861,0.869384147875215
146,1,185438,0.0185017631523637,0.0624872587146951,0.767336550864979
147,1,185469,0.0137504530053385,0.0625809312636797,0.826214104844379
148,1,185503,0.00520462247507153,0.0624227248228095,0.933598998857552
149,1,185705,0.00353457564792285,0.0631207264414064,0.955375823124516
150,1,185749,0.00297735669432518,0.0631208078665982,0.962405065829628
151,1,185806,0.0413872265847468,0.0631668928922603,0.512762895027582
152,1,185879,0.00858044717049727,0.0635090643133301,0.89260517623334
153,1,185916,0.0177585598958869,0.0634747839639143,0.779815177889719
154,1,185941,0.000307636098145794,0.0637583547759499,0.996152922011829
155,1,185954,0.0127678250936203,0.0639409479181862,0.84184465043439
156,1,186055,0.0118183888425141,0.0626651983210719,0.850518055730152
157,1,186896,0.00763265309984396,0.0636944867023406,0.904684211682531
158,1,187697,0.0390503738776515,0.12988508620473,0.763855912553804
159,1,189392,0.230899306915904,0.130003188955538,0.0765769411385083
160,1,189416,0.266619808267015,0.125515390868019,0.0343481185816384
161,1,190132,-0.00599128788956706,0.0627470393862421,0.92398521652559
162,1,190148,-0.01024446103245,0.0627644056974093,0.87043793530826
163,1,190165,-0.000335386778943229,0.0632490863222354,0.995772125090964
164,1,190169,-0.00378683629681791,0.063169894502935,0.952231887739829
165,1,190933,-0.12017809703954,0.0623305990833676,0.0546475763263808
166,1,192149,-0.0785348554370423,0.063031768898916,0.213606568846832
167,1,192302,0.20119546063985,0.082718283026184,0.0154998009212601
168,1,192303,0.117695007731488,0.0750474008059883,0.117712758551063
169,1,192305,0.167380334432139,0.0777500043230788,0.0320114292755701
170,1,192315,0.0825859223203345,0.0886687184293333,0.352283954429851
171,1,192795,-0.134320800024968,0.0621293538033848,0.0312931963406917
172,1,194020,-0.0117654269305887,0.0658697915893989,0.858341359854547
173,1,194187,-0.0471978737601832,0.0625407069507526,0.450947510077976
174,1,194867,0.0055371985633608,0.0625563816036206,0.929517297670146
175,1,197325,-0.0401966595780319,0.0640478396181284,0.530669361233237
176,1,197392,-0.0505160822484782,0.0648515753362571,0.436531506352447
177,1,198857,-0.0768697620171581,0.299933263216677,0.79787655634333
178,1,206666,-0.0136843089799316,0.0703513950423104,0.845885577286942
179,1,206675,0.0419078309875272,0.0915691019444338,0.647475814369595
180,1,223051,0.0864440360544339,0.0723489042422551,0.232958874445283
181,1,223059,0.034674907510834,0.0752556613351213,0.645253494608533
182,2,7366,0.181411025840675,0.0902155220477656,0.0450999156584371
183,2,8180,-0.233827374527458,0.124295807895492,0.0607652246260288
184,2,8187,-0.224979969624973,0.129348627645586,0.0828483950915897
185,2,8250,-0.213415558677543,0.127474742061843,0.0949811196737392
186,2,8253,-0.233872361092009,0.127373030722859,0.067180546336318
187,2,8285,-0.109439186929565,0.0691399234107094,0.114347652651713
188,2,8302,-0.0955493362202034,0.0647492388895802,0.140920476631365
189,2,8306,-0.0955493362202034,0.0647492388895802,0.140920476631365
190,2,8314,-0.11048153425691,0.0633439099282922,0.0820026670158023
191,2,8317,-0.0992361672572418,0.0648523760161774,0.126866422739102
192,2,8328,-0.0825992547863414,0.0646266452828557,0.202054277396258
193,2,8331,-0.0872487052059322,0.0644872427957199,0.176934057275573
194,2,8498,-0.0771728367098551,0.0633901604280229,0.224255339184852
195,2,8651,-0.0763106255271636,0.0634527160514847,0.22992261103614
196,2,9418,-0.176880837489392,0.161432807632813,0.273960012196469
197,2,9812,-0.0749077888169501,0.0638359863256989,0.241409988049083
198,2,9932,-0.0648516752434756,0.0636147071829497,0.308690064348914
199,2,10135,-0.0556370074558456,0.063395178428133,0.380745761706702
200,2,11616,-0.0844604251476214,0.0632373600641964,0.182537421109394
201,2,12133,-0.0584992643222799,0.0635727702099732,0.358099928347706
202,2,12194,-0.0670266301151165,0.0637954267370772,0.294138344528007
203,2,12359,-0.0616815049834415,0.0636236380637754,0.33297219482427
204,2,13061,-0.0731964635422832,0.0635843550028606,0.250441040952802
205,2,14298,-0.0597630186150033,0.0638253455455381,0.349731890000069
206,2,15222,-0.0845454288204228,0.064370626834647,0.18989575911081
207,2,17986,-0.0895278741698946,0.0632176086213097,0.157602911963141
208,2,19770,-0.0893440305761673,0.0636578971239794,0.161346034871387
209,2,19836,-0.0827906521054231,0.0635071941787398,0.193205177825391
210,2,19851,-0.0811492409072599,0.0637000117703967,0.203526967793539
211,2,21595,-0.0667819834111495,0.063483145156518,0.293535639763559
212,2,22385,-0.0670319500071843,0.0635426573242124,0.292186771260285
213,2,23441,-0.0494204736206016,0.0642070138937707,0.441989522794123
214,2,24209,-0.0417686263061977,0.0636929543793154,0.512392250814209
215,2,24341,-0.0282727891303216,0.0638647595627149,0.658255470628056
216,2,26815,-0.0422055994118102,0.0637663767860354,0.508480867487143
217,2,28209,-0.0726949699969809,0.0637100218589196,0.254631426296975
218,2,28695,-0.0308463456433475,0.0666614073388053,0.643841813026476
219,2,35849,-0.305070113300551,0.683427368494672,0.655594570194355
220,2,35850,-0.646489151457262,0.835371936972074,0.439511576893691
221,2,41245,-0.0542710700432568,0.0635169272136031,0.393443630799002
222,2,43214,-0.0453756664042325,0.0645682740512781,0.482671726522136
223,2,47104,-0.0261393358601019,0.062796753050511,0.677477855340222
224,2,50915,-0.0112962916216602,0.0634264597599429,0.858746118833955
225,2,55834,-0.0235774967239713,0.0631237413169209,0.708991371715671
226,2,56422,-0.023643108439446,0.0632365691632956,0.708715468670532
227,2,57715,-0.0150107443692535,0.063035529482661,0.811917280241424
228,2,59046,-0.0048826834052248,0.0633589632869919,0.938616438976125
229,2,59191,-0.00963231799728592,0.0629946357345416,0.878559014964992
230,2,59383,-0.0125428991553844,0.0630113276814742,0.842332098912195
231,2,59477,-0.0206014795521432,0.0639536061444975,0.747543660151015
232,2,59755,-0.0342752925688194,0.143702818149342,0.811620002432129
233,2,60471,-0.0494507132988021,0.0630448189559175,0.433346755561582
234,2,60478,-0.0464172906310905,0.063123411885989,0.462619557238444
235,2,60786,-0.0556143858384537,0.0629983658814565,0.377950015079054
236,2,61035,-0.0504902006173655,0.0630060364151458,0.423465242044344
237,2,61071,-0.0459980458247776,0.0627294826495698,0.463876577525902
238,2,61675,-0.0313079407251089,0.0629359141624437,0.619176201659031
239,2,62776,-0.0499370295235761,0.0656588979224824,0.447432185865517
240,2,62939,-0.0473720742611237,0.062798548953701,0.451142113690606
241,2,63527,-0.0614030887102863,0.0630003492378925,0.330402903960617
242,2,63857,-0.0862066826426754,0.062932693654798,0.17161267959673
243,2,65527,-0.0637774239781598,0.0628000297471661,0.310532803189382
244,2,67007,-0.00793278236173807,0.0692419904564058,0.90885421459934
245,2,67023,-0.099340714052726,0.14309332354037,0.487990068913189
246,2,67024,-0.0888173163925308,0.143636628013904,0.536745214098237
247,2,67976,-0.011145478543525,0.0637948017992512,0.861409039645539
248,2,69628,-0.078771874793627,0.0647187987187391,0.224363812793721
249,2,71825,-0.0353339881937593,0.125397059702778,0.778279740064727
250,2,72389,-0.0215948944371694,0.0633937107855406,0.733571779206166
251,2,72392,0.000827030420885722,0.0638352475876679,0.989670453817296
252,2,73646,0.0127439369376703,0.0625228370015926,0.838604963961589
253,2,74564,0.033123388262835,0.0623788365019108,0.595750197071786
254,2,74739,0.039985370145501,0.0625727509160561,0.523222980729903
255,2,79931,0.000750099517244238,0.0705687288403301,0.99152517228381
256,2,80748,0.00924528059467593,0.0651119199325151,0.887168433039801
257,2,80873,0.0200682035696951,0.0627492156013965,0.749297012596891
258,2,81501,0.036112829596522,0.0627184040073583,0.56512186361434
259,2,83526,0.041718513782011,0.0626111498119217,0.505647393000042
260,2,83845,0.0490596757602757,0.062655665064837,0.434149374287604
261,2,84412,0.305653631448077,0.15719656279947,0.0526407818048434
262,2,84412,0.0221975010917224,0.0791278059358709,0.779237401346915
263,2,84447,0.0550104627558194,0.0634431804922913,0.386485895203492
264,2,87391,0.0808540293833144,0.062284652804422,0.195087677279341
265,2,87562,0.0808887604553168,0.0624428957680866,0.196027476134605
266,2,87849,0.0700792235478263,0.0624739635626347,0.262737639410671
267,2,87878,0.0774530480944961,0.0627188137093527,0.217679661888865
268,2,88125,0.0300922222661878,0.0698761675970731,0.666985176302807
269,2,89785,0.0459035297859094,0.0628136557932858,0.465392794595767
270,2,93441,0.00178753749948747,0.0647376352109616,0.977987190329897
271,2,93588,0.00446618180449068,0.0670103990460735,0.946898799726361
272,2,93721,0.0268113162233095,0.0626550821955533,0.668970853069659
273,2,93952,0.031128997245816,0.0624700998049643,0.61858127506069
274,2,95085,0.0106078095108621,0.0625767373284341,0.865487244669215
275,2,103188,0.00363843576121024,0.0640981225549079,0.954765680896868
276,2,107124,0.0738685599075587,0.0624868505836486,0.237943591605069
277,2,111645,0.0792972533548826,0.0625081859005026,0.205423292078035
278,2,111916,0.0800741965786778,0.0626533979284532,0.202071435553552
279,2,111931,0.0769614388379386,0.0627606771960792,0.22091503305559
280,2,111999,0.0799516305607118,0.0625237104157055,0.201828318631165
281,2,114528,0.0905279523031508,0.0628445450099115,0.150610599576
282,2,116024,0.101815944695885,0.0629460129672227,0.106660951543574
283,2,119244,0.0313429787160403,0.0688370041707694,0.649157774794552
284,2,119246,0.0213299881577452,0.0695824647148749,0.75937229601283
285,2,119247,0.10526790133222,0.0698699142043006,0.132800619295288
286,2,120090,0.11865197992186,0.062611650181082,0.0589031002318273
287,2,120291,0.102380436769432,0.0634152842294898,0.107324578057447
288,2,120726,0.121119216913001,0.0629520178624453,0.0551592544011717
289,2,121716,0.0865974700222857,0.0630410926362589,0.170416792264176
290,2,123100,0.106329337776845,0.063043046364839,0.0925609271590951
291,2,124677,0.0662143464596897,0.0631110379109539,0.294816639895628
292,2,127636,0.0418013233362227,0.0799147608816307,0.601251015340891
293,2,127887,0.0601586530682634,0.063562141564636,0.344564405985328
294,2,128935,0.0508573722260884,0.0635249296782269,0.423907989614769
295,2,129053,0.0330640625673433,0.0637518352460735,0.604338834318136
296,2,130040,0.0478990012024992,0.0641147123326172,0.455510879623715
297,2,130976,0.0437358127758519,0.0636001524184461,0.492113229012705
298,2,132199,0.0126988948190484,0.0639341389535031,0.84267072899502
299,2,133355,0.022338269400972,0.0643592411624831,0.72873263301775
300,2,133435,0.00841336674170373,0.0645077677896187,0.896305201812301
301,2,133943,0.0185668775675755,0.0755197234742109,0.805937610528891
302,2,135183,0.0155787128717148,0.0645397246202595,0.809399390988011
303,2,135402,0.00559176223538149,0.0645346144068487,0.931000845212898
304,2,135898,-0.0305393256168362,0.0648571902166507,0.638024182150952
305,2,135912,-0.0272700996839256,0.0649092508952264,0.674648615104639
306,2,135925,-0.0341698963078102,0.0646057756868129,0.597208276785593
307,2,136002,-0.0334268147563298,0.0645584994931369,0.604939186540455
308,2,136173,-0.0126366425942708,0.0650364471836437,0.846052020448575
309,2,138209,-0.0617910836988381,0.0668664200632844,0.356066860857571
310,2,138318,-0.0534312463072089,0.0666964198346474,0.423606176573251
311,2,138695,-0.0384490970503462,0.0655809246741733,0.55805886246492
312,2,138818,-0.039712924699589,0.0654584045022489,0.544446992758527
313,2,139728,-0.013427687754417,0.0653712029702464,0.837372728826556
314,2,140174,-0.0302370654509717,0.0653552975808703,0.643895528955529
315,2,140863,-0.0271035320946384,0.0653327417595864,0.678500987613352
316,2,141152,-0.0210652633528614,0.0655231538377624,0.748026767159178
317,2,141292,-0.0320449974608915,0.0650391956900876,0.622528877766357
318,2,141545,-0.0182460005630351,0.0653712745650212,0.780321228485251
319,2,145823,-0.0947401593414711,0.0676834853601631,0.162465503844391
320,2,145934,-0.196230523836513,0.111341257386577,0.0788630339187025
321,2,145980,-0.0646616685519796,0.0684104415255296,0.345202402804356
322,2,146723,-0.0947953184055918,0.0650652361591296,0.146025384419324
323,2,147946,-0.112315353125082,0.0655865057119411,0.0876870462883463
324,2,150394,-0.0792756373088357,0.0716181608074465,0.269081868031818
325,2,151274,-0.14125027588863,0.112131870027541,0.208617023117307
326,2,151397,-0.0457979661478664,0.0659780070485017,0.488051040860639
327,2,153035,-0.0493090559615256,0.0652515336753676,0.450347070817787
328,2,153228,-0.0402643092000256,0.0657458953867124,0.540652116827187
329,2,153455,-0.0334074037550988,0.0662534500609687,0.614409810800815
330,2,153732,-0.0730480381992404,0.0684137819583492,0.286368076454556
331,2,153815,-0.0319100416855547,0.06600117155189,0.629056911210459
332,2,154160,-0.0506433843310437,0.0652756128789188,0.438363359157901
333,2,154235,-0.036688561378215,0.0659547231359997,0.578379479035111
334,2,155527,-0.0953998007766354,0.0714374556806034,0.182595741104782
335,2,159870,-0.052671706784672,0.0642559585850423,0.412930525727611
336,2,161229,-0.0518469362439562,0.065245960716085,0.427357876171733
337,2,161451,-0.00942871188240479,0.139833570325121,0.94627907456203
338,2,161451,-0.14788996472927,0.140061854242202,0.291740400585255
339,2,162696,-0.0201718618930272,0.065014436309461,0.756540698527992
340,2,163284,-0.00735776010980954,0.0641604577724508,0.908765958163544
341,2,164166,-0.000865996226206561,0.0647573774697382,0.989337814014628
342,2,165270,0.0534209073784733,0.064149823954937,0.405547543819896
343,2,165675,0.0656198457066468,0.0651805051221614,0.314749140680926
344,2,166404,0.0762799143312156,0.169122920083861,0.652243141285329
345,2,168012,0.0652258764748671,0.0788255993882778,0.408529332410194
346,2,168062,0.079378025451374,0.0645493563009118,0.219618671889991
347,2,168518,0.0806736310652474,0.064173596747291,0.209542887686099
348,2,168980,0.0869493227554365,0.0641197602048038,0.175951420259152
349,2,169651,0.091643027658706,0.0641318627328747,0.153894812332795
350,2,169902,0.136421897746456,0.107258829960912,0.20424794309504
351,2,169960,-0.0818759965844189,0.100041563203694,0.41366964184049
352,2,170725,0.102732686552781,0.0641991408435769,0.110444557712735
353,2,171254,0.073907016562267,0.0644158454527591,0.25201724397854
354,2,172242,0.0890441278314143,0.0635966364044196,0.162349998121588
355,2,173254,0.0695550066734849,0.0631759203509737,0.271658407921637
356,2,173340,0.0731162838798187,0.0631568546256235,0.247771820543803
357,2,173385,0.0806277902887516,0.0631893583764358,0.202804688239671
358,2,173973,0.0808260102972395,0.0630200001805955,0.200492934925962
359,2,174714,0.147641366669196,0.161772548730438,0.362050657292585
360,2,177341,0.0453097177991645,0.0629052253325459,0.471825937326424
361,2,180314,0.0152715728768304,0.0629673106480785,0.808508999778573
362,2,180339,0.0248577440353621,0.0631177856047171,0.693943558616553
363,2,182758,-0.00649575046994585,0.0629042922113514,0.917812065452459
364,2,183619,0.00552177648878308,0.0631522704903639,0.930374601301887
365,2,183913,0.0281893224172262,0.0647350853280836,0.663497144776066
366,2,184146,-0.00363539176477386,0.0651864824951201,0.95555729886053
367,2,187176,-0.00764580282465946,0.0634954704620403,0.904222969332509
368,2,191066,0.0135827119399821,0.06396735837389,0.831965773854813
369,2,191124,-0.0342315908220405,0.0808042671836425,0.672089356735762
370,2,191128,0.0358480766289283,0.0743788537699466,0.630128798468594
371,2,191599,-0.0116359755877767,0.0630820203711908,0.853760191171998
372,2,191762,0.00129608450816665,0.0655820984703799,0.984243775903741
373,2,191763,0.0062028774258127,0.0633340508311986,0.922036269855926
374,2,191959,-0.00217457433228616,0.063180270588071,0.972562832101171
375,2,192390,-0.0209307606544306,0.0649142639549968,0.747312537215909
376,2,195759,0.0234346375182717,0.0637106668912995,0.713221116081655
377,2,196912,0.0228111224702338,0.0626804143682155,0.716130070673616
378,2,197598,-0.226265051867133,0.204384855241051,0.269024431814273
379,2,198110,0.0126267833929056,0.0630642876019197,0.84142318241069
380,2,198283,-0.00470439712733384,0.0650510875023513,0.942389398831379
381,2,198805,0.033008878209621,0.0633151482430113,0.602455106360242
382,2,198891,0.0313907563519546,0.0628239314206271,0.617624105841849
383,2,199248,0.00886628908687875,0.0629879030941933,0.888138429164288
384,2,201782,0.0169883287365117,0.0629057669994791,0.787271938670894
385,2,203285,0.0265747645795111,0.0626523913405099,0.671706029717087
386,2,203783,0.00679903228113675,0.0625323657502356,0.913479842366372
387,2,204179,0.0122618060803458,0.062681328840618,0.845019103777755
388,2,205406,0.00671765150298362,0.0633277602181079,0.915581104523438
389,2,205834,-0.000992783446139851,0.0630254321049306,0.987441054601469
390,2,205965,-0.0149897691412381,0.0688624628496039,0.827806613239857
391,2,207192,-0.0405785371662097,0.0629294681692311,0.519458989255096
392,2,207561,-0.0479612496416802,0.0626362044988183,0.444359774627977
393,2,208682,-0.0093737688002228,0.0625807523517609,0.881018390438966
394,2,210102,-0.00874497300896035,0.0627426390584045,0.889230569512578
395,2,212519,-0.0044890770750079,0.133542611510937,0.973202907937875
396,2,214801,-0.0337989489100011,0.0627155843825431,0.590278834941859
397,2,215016,-0.0462414063964137,0.0626572615925278,0.461001404107168
398,2,218876,0.000480620976466076,0.0633538545138779,0.993951356494075
399,2,227511,0.00301885765157203,0.0638020667148982,0.96228814530365
400,2,230378,-0.0396909158690916,0.0629628031249779,0.528849456677758
401,2,231943,-0.0424532611041606,0.0631384332931142,0.501779244838319
402,2,232156,-0.0303408205993978,0.0631323039979972,0.631104878969466
403,2,232789,-0.0274488348097724,0.0629123692099408,0.662883862689571
404,2,238524,-0.0367146340353058,0.0629875842945822,0.560341641307752
405,2,241518,-0.00642872705069325,0.063564051919229,0.91949850812552
406,2,250396,-0.0351978055991908,0.0631038486539239,0.577350971973965
407,2,250466,-0.0396891626948961,0.063073991004669,0.529593922344045
408,2,252305,-0.0396537140714714,0.0632414286471618,0.531050683818539
409,2,254571,-0.0127725690612142,0.06416177727198,0.842324011255994
410,2,254742,-0.0165551158068776,0.0641013818122131,0.796353238456208
411,2,254908,-0.0335799685016546,0.0645723958907413,0.60336447158092
412,2,255033,0.0202467892340594,0.0757040930311517,0.78928164586944
413,2,255862,-0.0284329920084032,0.0641901676277667,0.658073699828455
414,2,255975,-0.00551793745871915,0.0639755171258775,0.931315975214119
415,2,258311,-0.0106788511434489,0.062917224803841,0.86532082338736
416,2,259284,0.0106902376023935,0.0631290865047437,0.865626733737474
417,2,266330,-0.00879219942899925,0.0634013754496064,0.889785879634691
