SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
142,1,184450,-0.110162917644046,0.0923730583908869,0.233832144302575
143,1,184641,-0.105212366323725,0.0950877456061832,0.269273746726165
144,1,184718,-0.082039538151393,0.0929823841210081,0.378208146829167
145,1,185296,-0.0489771473244911,0.0926532991367455,0.597410552120575
146,1,185438,-0.0902661269305676,0.0925697489595293,0.330171087365375
147,1,185469,-0.0882195536017155,0.0927092863939161,0.341965204350357
148,1,185503,-0.111852178651976,0.0923964313206655,0.226870866294122
149,1,185705,-0.121675041741599,0.0933985711267883,0.19350914450795
150,1,185749,-0.102732760338772,0.093463014090024,0.272438251428801
151,1,185806,-0.0656717472305091,0.0936826515334075,0.483763453133313
152,1,185879,-0.122290314299796,0.0939757011200866,0.194005433638928
153,1,185916,-0.121072578747165,0.0939372234696115,0.19828835931951
154,1,185941,-0.105877570099366,0.0944001065086082,0.262802080005867
155,1,185954,-0.0784027711845034,0.0947524935870887,0.408542136008405
156,1,186055,-0.0956608005860232,0.0928118871762837,0.30338926889532
157,1,186896,-0.104732783663836,0.0943107497923291,0.267536310834441
158,1,187697,-0.110359948739419,0.192584260853293,0.566977308295782
159,1,189392,0.0387001350461995,0.193673034431432,0.841734846533762
160,1,189416,0.180552923386481,0.187107348929696,0.335220585167296
161,1,190132,0.0263109284999837,0.0930588102881505,0.777546145632167
162,1,190148,0.0190666953586476,0.0930918845013226,0.837834031953452
163,1,190165,0.0394179206639814,0.0937893357887021,0.674535552360753
164,1,190169,0.0238684815161667,0.0936871992040815,0.799050803603165
165,1,190933,-0.099345237286967,0.0927854542122381,0.285036581010328
166,1,192149,-0.0340771242952602,0.093678255359081,0.71624924648211
167,1,192302,0.341231317866889,0.122373482078059,0.00558316910284617
168,1,192303,0.180526238930595,0.111285457577456,0.105655260019651
169,1,192305,0.317558782319359,0.114838362782284,0.0059864705461724
170,1,192315,0.249552441855181,0.13100578899996,0.0576060286061755
171,1,192795,0.0128711935935637,0.0927575287880424,0.88971757596124
172,1,194020,-0.0426043499506911,0.0976779943553357,0.662978987694859
173,1,194187,-0.00974813839368478,0.0928354583326819,0.916431897629298
174,1,194867,0.0786509381064097,0.0926919054525344,0.396723436936669
175,1,197325,0.0494015200443504,0.0950141379944714,0.603432250840549
176,1,197392,0.0262901130485156,0.0962621144316968,0.78492863095525
177,1,198857,-0.112116061272884,0.444870680974841,0.801172701146865
178,1,206666,-0.0934838911184741,0.104234037882494,0.370402034656227
179,1,206675,-0.127518559602366,0.135688473832001,0.347968328439183
180,1,223051,0.115864573493972,0.107349682446479,0.281182368752339
181,1,223059,0.0355378384847327,0.111638816845792,0.750423869988392
182,2,7366,0.31588353153403,0.133519998274812,0.0185301842650853
183,2,8180,-0.0799889363110653,0.185231895757605,0.666127642232739
184,2,8187,-0.311020372186414,0.191961367940133,0.106077152797196
185,2,8250,-0.236223025536437,0.189406380588736,0.213159916306255
186,2,8253,-0.250901785278194,0.189352900561072,0.186012092146549
187,2,8285,-0.17642954000567,0.102484224208879,0.0860310046770398
188,2,8302,-0.165510246563136,0.0959300084993072,0.0853444710643286
189,2,8306,-0.165510246563136,0.0959300084993072,0.0853444710643286
190,2,8314,-0.171398880026682,0.093915373737224,0.0688406443141861
191,2,8317,-0.165836522237372,0.0961048500908196,0.0852982828679786
192,2,8328,-0.15412295498435,0.0957267291094717,0.108285028047317
193,2,8331,-0.160456106643682,0.0955159027175192,0.0938636579224562
194,2,8498,-0.128581371032907,0.0939703384131122,0.172082603521193
195,2,8651,-0.146324368781767,0.0939853083548908,0.120393720262797
196,2,9418,0.369153610217743,0.239042301606781,0.123411060917028
197,2,9812,-0.102725550479308,0.0947101025944194,0.278825148960447
198,2,9932,-0.0954911612053989,0.094357103842471,0.31222223602527
199,2,10135,-0.0774277845832649,0.0940417566792605,0.41087390534896
200,2,11616,-0.0931727378375942,0.0939012387689088,0.321759219081461
201,2,12133,-0.0675126111628929,0.0943375054001208,0.474680751130786
202,2,12194,-0.0751393461742681,0.0946865535013822,0.427985423129353
203,2,12359,-0.0815126011940437,0.0943942385644688,0.388430470214066
204,2,13061,-0.0912678555977769,0.0943619799583658,0.334101219668879
205,2,14298,-0.066870081438437,0.0947181639225064,0.480659987493037
206,2,15222,-0.0781095774469841,0.0956189651969289,0.414545825042448
207,2,17986,-0.131388648740465,0.0937716990535558,0.162046360507087
208,2,19770,-0.110413217516978,0.0944996751817882,0.243434791730597
209,2,19836,-0.0951506907604995,0.0942861905707417,0.313584873593019
210,2,19851,-0.0912072728707958,0.0945740492101116,0.335505302338077
211,2,21595,-0.0875223002232308,0.0941923134864924,0.353426981867845
212,2,22385,-0.0862600192341656,0.094284954320487,0.360875800847406
213,2,23441,-0.0947350897415988,0.0951800370767074,0.320259899454237
214,2,24209,-0.107311568458042,0.0943559683685774,0.25618195647357
215,2,24341,-0.0923467779888113,0.0946247019197686,0.329769073781458
216,2,26815,-0.0966988396612981,0.0944986718617741,0.306875016281322
217,2,28209,-0.0735474223838363,0.0945896034197963,0.437359639374679
218,2,28695,-0.102713997855754,0.098752818905245,0.298999708461593
219,2,35849,-1.40330835100135,1.01120976701171,0.166087919375711
220,2,35850,-1.39727694080565,1.23786541901372,0.259757447502505
221,2,41245,-0.0613310245452656,0.0942509218957494,0.515650127004969
222,2,43214,-0.056833307887009,0.0957886693955974,0.553347146510679
223,2,47104,0.107760346602218,0.0929880222992927,0.247295515698125
224,2,50915,0.118079996754045,0.093869953461726,0.209255594225347
225,2,55834,0.0648418177430962,0.0935817629594009,0.488834512769801
226,2,56422,0.070616993246408,0.0937374755976744,0.45174262821687
227,2,57715,0.0916508809767622,0.0933762189388541,0.327007252050665
228,2,59046,0.0458359687212989,0.0939448866571887,0.625921623002712
229,2,59191,0.0698064876950193,0.0933645826447928,0.455153194594446
230,2,59383,0.0522421263285543,0.0934240199760976,0.576384103010997
231,2,59477,0.049385957185837,0.0948352784148671,0.602863855483709
232,2,59755,0.24453382649211,0.212763456200686,0.251201139389367
233,2,60471,0.0547215364448159,0.0935459434949572,0.558941848645955
234,2,60478,0.0545844527543944,0.0936530208451443,0.560375108511939
235,2,60786,0.0436389129562049,0.0935151672899725,0.641037712243064
236,2,61035,0.0473085667434878,0.0935033631944783,0.613203504497977
237,2,61071,0.0370530861766652,0.0930920512339308,0.690851394604228
238,2,61675,0.0716080380144265,0.0933031922130367,0.443311097990531
239,2,62776,0.0775287640145107,0.097379462936256,0.426479308171071
240,2,62939,0.0940504755940005,0.0930850899984474,0.313009622854515
241,2,63527,0.0918803381819727,0.0934416267663002,0.326137543787024
242,2,63857,0.0716273625276363,0.093513595058879,0.444213942761799
243,2,65527,0.0545294326051546,0.0932375560947086,0.559026183581636
244,2,67007,0.0592228069961213,0.102655162413795,0.564367854657866
245,2,67023,0.0764002149150445,0.212345885152546,0.719218314926171
246,2,67024,0.0467652267312975,0.213146637031292,0.826462157752195
247,2,67976,0.12042759284303,0.0944089682647621,0.202937553421015
248,2,69628,0.0820730745532495,0.0960946906708392,0.393636880267519
249,2,71825,-0.18789639505354,0.185744272882554,0.312428683217755
250,2,72389,-0.0308570615843227,0.0940284168894117,0.742979657393641
251,2,72392,-0.0229018321566684,0.0946743810352664,0.808997303232711
252,2,73646,0.0693569490534576,0.0926675605980416,0.454687710466593
253,2,74564,0.0824703796103526,0.0924548204714861,0.372996622810369
254,2,74739,0.0851756072762313,0.0927525769124867,0.359083678259311
255,2,79931,0.105519850262376,0.104518723226754,0.313388810044305
256,2,80748,0.105794560496219,0.0964142689449579,0.273261916107561
257,2,80873,0.112575150396963,0.092891813272581,0.226363025280392
258,2,81501,0.103018828863889,0.0929076877847191,0.268258403412852
259,2,83526,0.0945005091959297,0.092788747914176,0.309162624318364
260,2,83845,0.135453076021173,0.0927334622258339,0.144995228114469
261,2,84412,0.224056731841782,0.234100004716327,0.339172625348573
262,2,84412,0.0677227973493957,0.117322274083817,0.564147092777511
263,2,84447,0.0933697872113294,0.0940696601834997,0.321604269788542
264,2,87391,0.143389855864652,0.0922875385966002,0.121145054936357
265,2,87562,0.131908638455525,0.0925710540607039,0.155056689342457
266,2,87849,0.13227794557655,0.0925607433107002,0.153861702975348
267,2,87878,0.130504822655232,0.0929678845789089,0.161268714008779
268,2,88125,0.0577188588912367,0.103623959568922,0.57787833944572
269,2,89785,0.0910063801778873,0.0931114965808831,0.329044731638618
270,2,93441,0.0968335740144227,0.0958823363216429,0.313224937516599
271,2,93588,0.110154473111628,0.0992192317199882,0.267662972542833
272,2,93721,0.0956025881928709,0.0928164771955667,0.303707043972869
273,2,93952,0.10232559964366,0.0925298202979589,0.26953754105039
274,2,95085,0.0614571729137579,0.0927616707102846,0.508065440036601
275,2,103188,0.0739365159916612,0.0949910637755472,0.436882735146955
276,2,107124,0.0751687074213032,0.0927792792874249,0.418377664459006
277,2,111645,0.0339787037319779,0.0929073704519139,0.714788099901501
278,2,111916,0.03289903133117,0.0931275469438094,0.724098008261673
279,2,111931,0.0493895524151209,0.0932493888584928,0.596687463897309
280,2,111999,0.0496795148701641,0.0929138215078539,0.593205138815496
281,2,114528,0.00301647401410943,0.0934861971015137,0.974277746432495
282,2,116024,0.0141418837154111,0.093705598409568,0.880126417706126
283,2,119244,-0.126575692361791,0.101908487132827,0.215041739444557
284,2,119246,-0.109041708944548,0.103057082769172,0.290746581854566
285,2,119247,-0.146889493072969,0.103671279778944,0.157400692157101
286,2,120090,0.0283614117180136,0.0933263160406923,0.761386847231583
287,2,120291,0.00553758892438688,0.0944054558962431,0.953258094437667
288,2,120726,0.0148278159587864,0.0938571550219095,0.874560686369178
289,2,121716,-0.0319688647733666,0.0937384313132957,0.733273874736035
290,2,123100,-0.00926086416338034,0.093881906861388,0.921477115256661
291,2,124677,-0.030838683547772,0.0937395039056311,0.74236378770841
292,2,127636,-0.0509341483979735,0.118546718313996,0.667709018248969
293,2,127887,0.00511620555953496,0.0943962774011056,0.956807094617558
294,2,128935,-0.00010474713288644,0.0943074336362172,0.999114418335598
295,2,129053,-0.0152773685832801,0.0945910105063114,0.871784347128955
296,2,130040,-0.0328579392846149,0.0951557950887523,0.730069435214714
297,2,130976,0.00509698250397428,0.0943962803469887,0.956969225724819
298,2,132199,-0.0629193728923543,0.0947750352967173,0.507199652916362
299,2,133355,-0.0176524466904855,0.0954710714622651,0.853414922902016
300,2,133435,-0.00370666636675543,0.0956818076597006,0.969119971736772
301,2,133943,-0.0206361548943797,0.112017148048391,0.853944161164296
302,2,135183,-0.0544983811326631,0.0956910516142021,0.569362601964971
303,2,135402,-0.0431909935431087,0.0956929350391405,0.652014564741672
304,2,135898,-0.0655223879957127,0.0961649706764658,0.496094256788642
305,2,135912,-0.0566545020037856,0.0962520409036566,0.556502223045138
306,2,135925,-0.0607754218911079,0.0958084430450929,0.526267822510449
307,2,136002,-0.0584897310465728,0.0957407077058208,0.541646965497512
308,2,136173,-0.0410791793164065,0.0964442355525578,0.670413256364092
309,2,138209,-0.0971352801556853,0.0991633343458047,0.327979954965643
310,2,138318,-0.0801805812537963,0.0989238523192437,0.418182702943049
311,2,138695,-0.112333213741036,0.0971349549147824,0.248272885763651
312,2,138818,-0.11122117939032,0.0969597803809393,0.252123069426394
313,2,139728,-0.0893179112287199,0.0968495670974472,0.357036699574339
314,2,140174,-0.0859002427096072,0.096858324735875,0.375755480875203
315,2,140863,-0.105280550642676,0.096764839282796,0.277335537477153
316,2,141152,-0.118055147552635,0.0969966738370217,0.224377280336099
317,2,141292,-0.113275595379579,0.0963125776636135,0.240337626700384
318,2,141545,-0.156623288235804,0.0966122018117175,0.105877394346479
319,2,145823,-0.159515850137246,0.100309575623046,0.112676871913529
320,2,145934,-0.26885213842413,0.165251020801906,0.104643851407848
321,2,145980,-0.158434690085756,0.101246017591791,0.11851440062225
322,2,146723,-0.15082364976805,0.0964628319365785,0.118821269080602
323,2,147946,-0.160246706229549,0.0973098982259508,0.100495899376435
324,2,150394,-0.206346078458583,0.105841950430596,0.0520191503109392
325,2,151274,0.0740374471404142,0.166643898846714,0.657108517417002
326,2,151397,-0.160800007838934,0.0975524596537544,0.100171800790426
327,2,153035,-0.128113700648871,0.0966208186645926,0.18571591095788
328,2,153228,-0.118767989656979,0.0973629273826092,0.223336789255906
329,2,153455,-0.0977964886553313,0.0981664305352846,0.319820084711646
330,2,153732,-0.195306047984543,0.101103957940223,0.0541923360849898
331,2,153815,-0.141300353904526,0.0976379554880649,0.148732075714044
332,2,154160,-0.143979102248342,0.0965976147676073,0.136984829233557
333,2,154235,-0.151814769472895,0.0975346024620667,0.120480040076491
334,2,155527,-0.221383556058625,0.105569784987869,0.0367014792997291
335,2,159870,-0.0765180623527362,0.0953099065036091,0.422610714024167
336,2,161229,-0.185402008514476,0.0963571595165124,0.0551441804139627
337,2,161451,-0.149073307469155,0.207254534539634,0.47244648993761
338,2,161451,-0.234645259500635,0.207696279802325,0.259347881972188
339,2,162696,-0.202211289408746,0.0958419545825473,0.0355754252614724
340,2,163284,-0.139135799924423,0.0948777702582312,0.143409407360768
341,2,164166,-0.103006860450259,0.0958933606568595,0.283475111075058
342,2,165270,-0.126183300346891,0.0950051201508735,0.184978820065275
343,2,165675,-0.122609453610507,0.0965960323857914,0.205169897757401
344,2,166404,0.0211880293252946,0.250917529629516,0.932752721041151
345,2,168012,-0.134273533510324,0.116811228362425,0.251131508840457
346,2,168062,-0.0646726820225717,0.0958844804744153,0.500444240536124
347,2,168518,-0.126675569067448,0.0951583241035289,0.183979501591765
348,2,168980,-0.110041868147991,0.0951715403211094,0.248361801305485
349,2,169651,-0.128531792658059,0.0951512724966621,0.177619844296424
350,2,169902,-0.0505628581989086,0.159430669316135,0.751320031224461
351,2,169960,-0.106503883274486,0.148416911507729,0.473478941671628
352,2,170725,-0.121314197007704,0.0953483150873312,0.20409455587486
353,2,171254,-0.159239079690851,0.0953453883847905,0.0957802936864851
354,2,172242,-0.112059170418896,0.0944016291546672,0.236007290212247
355,2,173254,-0.0933336087662643,0.093733472934039,0.320061447822987
356,2,173340,-0.0596108149021893,0.0938000142357152,0.525507823650981
357,2,173385,-0.058166262691228,0.0938890650513713,0.535972735185651
358,2,173973,-0.0643005076627131,0.0936280112576666,0.492681270934228
359,2,174714,0.0434622695803758,0.24021729827994,0.856527158505934
360,2,177341,-0.110128021797869,0.0931871451994952,0.238082899318699
361,2,180314,-0.157440061592024,0.0930259836082661,0.0914461914410975
362,2,180339,-0.138683319929975,0.0933472270979908,0.138258523529739
363,2,182758,-0.127210294167006,0.0930568053118985,0.172489680930887
364,2,183619,-0.0876970031205839,0.0935538410837915,0.34919575288603
365,2,183913,-0.0595608306500871,0.0959903224133677,0.535337017946122
366,2,184146,-0.0870563675230118,0.0965757291792683,0.367973753408534
367,2,187176,-0.0866113406499951,0.0940672851046974,0.357815932798098
368,2,191066,0.0298759860054137,0.0948708893263456,0.75301449634932
369,2,191124,-0.0871261468415505,0.119791864445987,0.467516490091189
370,2,191128,0.0833502633689078,0.110267861749294,0.450219858548836
371,2,191599,-0.039633610790288,0.0935457251471118,0.672056011336974
372,2,191762,-0.0241358580962227,0.0972647536211868,0.804165745425495
373,2,191763,-0.0409380981095117,0.0939148195147442,0.66317087723326
374,2,191959,-0.00879391515445593,0.0937097135430209,0.925287838692319
375,2,192390,-0.0620867556616325,0.0962400931874096,0.519266147615262
376,2,195759,-0.104512256403478,0.0943516978039467,0.268750710314829
377,2,196912,-0.147611547179162,0.0926542634391988,0.112022967439472
378,2,197598,-0.230835284529316,0.303426423694713,0.447307113045058
379,2,198110,-0.111663978250643,0.0933550147632935,0.232451791300647
380,2,198283,-0.0987886351716814,0.0963429146422987,0.305883426902513
381,2,198805,-0.13861600008174,0.0936567845590708,0.139753868622868
382,2,198891,-0.126335746166643,0.0929722952086295,0.17506055304894
383,2,199248,-0.128818151552448,0.0931761049386341,0.167685054807643
384,2,201782,-0.123825901129522,0.0930801787834421,0.184273498630561
385,2,203285,-0.0909034637038713,0.0928254313457514,0.32810499621622
386,2,203783,-0.132892116110905,0.0924811990733161,0.151614069912762
387,2,204179,-0.12296373634987,0.0927450885798675,0.185755045574925
388,2,205406,-0.129688875954509,0.0936770147176854,0.167102619995503
389,2,205834,-0.113848614135324,0.0932844971378365,0.223110799933107
390,2,205965,-0.0477955727550577,0.102113882332147,0.640029496428696
391,2,207192,-0.12836193340711,0.09314345793543,0.169042206640589
392,2,207561,-0.135645771443756,0.0927001553279191,0.144282115927413
393,2,208682,-0.0968690067440726,0.0926811556166197,0.296652389881755
394,2,210102,-0.0679751771013685,0.0929938264611712,0.465285791290592
395,2,212519,-0.15928915742236,0.197892886993951,0.421404107813394
396,2,214801,-0.0969285004046886,0.092916639570299,0.29758019907284
397,2,215016,-0.123220900111671,0.0927751306681905,0.184980907312356
398,2,218876,-0.0661931224346307,0.0939021290731295,0.481327288465409
399,2,227511,-0.132866167891578,0.0943686917665,0.160026633159871
400,2,230378,-0.108802957135654,0.0932611007818029,0.24413973985829
401,2,231943,-0.107015415818863,0.0935353566910323,0.253350231376912
402,2,232156,-0.110350153489651,0.093485891212398,0.238638460037667
403,2,232789,-0.118119323161826,0.0931265556095378,0.205500175458315
404,2,238524,-0.112132886302231,0.0932791406288629,0.230122136390262
405,2,241518,-0.0943875147734209,0.0941473871552815,0.316764492905962
406,2,250396,-0.033386559488527,0.0936217481226822,0.72159598863517
407,2,250466,-0.0375505104385681,0.0935842028839361,0.688480040127165
408,2,252305,-0.0960965575679208,0.0937141873220787,0.305866432450403
409,2,254571,-0.132741791653372,0.0949092604606726,0.162805527417565
410,2,254742,-0.0951025817643979,0.0949510995837456,0.317225133030206
411,2,254908,-0.115680271950736,0.0956142093169449,0.227140328812615
412,2,255033,-0.0103858053133524,0.112296420167408,0.926364671393612
413,2,255862,-0.0759025042302173,0.0951493634134829,0.425569555609534
414,2,255975,-0.0460094260706347,0.0948596532246811,0.627958546180625
415,2,258311,0.00913879077860968,0.0933231086050629,0.922046360693495
416,2,259284,-0.00787318895157713,0.093637672997983,0.93303935554603
417,2,266330,-0.0683079552458031,0.0939709312271609,0.467765821824494
418,2,267100,-0.0279350780943535,0.094022625613244,0.766557155949455
419,2,268086,-0.00503444058658653,0.0940408537796435,0.957336237556814
420,2,274614,0.0041405824775626,0.0934696169561578,0.964691355931139
