SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
31,1,37409,0.0783776560256062,0.115086270803023,0.496296510231773
32,1,37478,0.0623414072095164,0.115213079577283,0.588782287887093
33,1,39144,-0.00954320120446036,0.114733760813202,0.933758007839916
34,1,41499,0.0209497898490712,0.114411202597226,0.854817144958456
35,1,45359,-0.375695510026276,0.191582923900494,0.0506640346027661
36,1,45634,-0.186071526451791,0.176653187238353,0.292916898376009
37,1,51248,-0.0945301043017689,0.114793439125186,0.41079105734376
38,1,51462,-0.0783685040126818,0.114983825801831,0.495963409884135
39,1,52124,-0.0427974584595567,0.114881065513026,0.709716564907201
40,1,52667,-0.0856302725366592,0.114628927818479,0.455547861473338
41,1,55470,-0.115077006844866,0.117682212331354,0.328812063681938
42,1,59265,0.00487337545024141,0.114661331016764,0.966122272476237
43,1,60165,0.0301041857531525,0.114563774135066,0.79287938576884
44,1,62308,0.0072887361068448,0.114448313342715,0.94925643303893
45,1,62869,0.0168518608111672,0.114431081312324,0.88300577493527
46,1,65431,0.0323617624818567,0.119503120720979,0.786701089688325
47,1,65451,0.0726256395026522,0.117757475534382,0.537804376705296
48,1,65719,0.116089830971449,0.122709901950343,0.344769673971954
49,1,66841,0.0349114802853996,0.11447344848049,0.760565323939136
50,1,66948,0.0378476340409556,0.115173542891116,0.742642348758072
51,1,68621,-0.164186443574902,0.114546244940021,0.152638982594516
52,1,69417,-0.0634678557593834,0.114525169354512,0.579804786580098
53,1,69820,-0.447179047192031,0.447703167725047,0.318561565517361
54,1,69821,-0.177607249244558,0.278014065701717,0.523339567431105
55,1,70906,-0.282092461937632,0.183437892939263,0.124991143272483
56,1,74327,-0.0318277819688836,0.115192447501386,0.782478626236441
57,1,74572,-0.0461052571080698,0.114871982895917,0.688396426725792
58,1,75211,0.00218083644600958,0.114688682901414,0.984839665857373
59,1,76030,-0.000143498975815504,0.11468874138532,0.999002390930074
60,1,80108,-0.0435338006893809,0.114638210449594,0.704359747726339
61,1,81262,-0.00946331145931847,0.114617170101652,0.934244611625501
62,1,81999,-0.0623877258031314,0.114850198563695,0.587328367607456
63,1,82431,-0.0998958472403138,0.115319582694232,0.38694023626369
64,1,83284,-0.0639006691236342,0.114551555272697,0.577311827803913
65,1,83613,-0.0111869699234491,0.114587858741244,0.922283192010904
66,1,84112,-0.0460819118953847,0.114575785064757,0.687783274470621
67,1,84701,0.0375842433206931,0.122702572870656,0.759554054712035
68,1,84858,0.06049523579212,0.114880362775573,0.598806728794593
69,1,85751,0.0292001548422618,0.115387383828456,0.800367658286324
70,1,87445,0.0570914600628958,0.115601863141765,0.621710222777534
71,1,87467,0.00703343846803173,0.116246580306662,0.951788090494861
72,1,89070,0.0603759419317796,0.115474923806644,0.601407381416424
73,1,89616,0.113827570449791,0.114738353114794,0.321846765475271
74,1,89679,0.0836070552353799,0.114826546874552,0.467025232904013
75,1,89880,0.109961425438959,0.114792756230722,0.338762437561976
76,1,91472,0.0983213239983753,0.115676734941525,0.395919941301195
77,1,93789,0.102986621170315,0.114470870562073,0.368906355396529
78,1,94351,0.0864814369576336,0.114811414355967,0.451803135330887
79,1,99148,0.0987206070936179,0.114481517480701,0.389092536605841
80,1,101281,0.609924337281497,1.25295097524568,0.626709076167051
81,1,106011,0.125410757010487,0.119250153053181,0.293674404571402
82,1,106800,0.107414371838552,0.114614119917459,0.349305318410692
83,1,107970,0.138580957765143,0.114178642515874,0.22566591376013
84,1,109000,0.0864045657908522,0.114525979351824,0.451079749196027
85,1,112549,0.0051235894694121,0.114488203606607,0.964330196553017
86,1,112742,0.0603662440681917,0.114889658031378,0.59961556389822
87,1,113050,0.0910185825990266,0.114638910181903,0.427752755611716
88,1,113135,0.0617826527084139,0.114401720358736,0.589503059407257
89,1,114076,0.126946682628244,0.114249350383754,0.267265609708966
90,1,114628,0.120094839476226,0.114560321172729,0.295212575332002
91,1,116283,0.10179173493729,0.11524939575884,0.377713062978937
92,1,126880,-3.2456795268849,2.15789269130156,0.133450588159458
93,1,127853,0.0552637053958905,0.115124282313364,0.631499690267927
94,1,128302,0.0636515023178229,0.114669463220057,0.579186874373195
95,1,128704,0.0442851688963281,0.114809499632854,0.699930923651444
96,1,128911,0.0736526400531365,0.11477947804721,0.521492079021211
97,1,130267,-7.5769215758914e-05,0.114791962817066,0.99947372375597
98,1,130271,-0.00151398733590002,0.114928177648708,0.989496945634134
99,1,130613,0.104673287505096,0.115868343706739,0.366939646204374
100,1,132012,-0.108971042698881,0.11561058366101,0.346545623176774
101,1,133231,-0.115463136614974,0.114770160527435,0.315086421867165
102,1,137074,-0.113312760583056,0.114612545315012,0.323507030576369
103,1,137304,-0.133039456981831,0.114592439892613,0.246434785197123
104,1,139686,-0.105450926712445,0.114824798594856,0.359055547734759
105,1,149562,-0.0773933788865668,0.115150499827228,0.50195566545609
106,1,150447,-0.0727388571943419,0.116437905353925,0.53257098677683
107,1,151446,-0.108974346782713,0.233976492447138,0.641682315047507
108,1,154084,-0.0475728190358166,0.116834747465519,0.684122291768227
109,1,156633,-0.0966488644296604,0.118352605854745,0.414697532381036
110,1,157269,-0.133387768557766,0.114521374101241,0.24491026201935
111,1,160054,-0.116931115369142,0.115664039476339,0.312730508441822
112,1,166222,-0.121330934332378,0.114793138049722,0.291255890393986
113,1,166416,-0.10191902167037,0.114612922151007,0.374476750319732
114,1,167326,-0.134847621054311,0.115169824702929,0.242445252227054
115,1,168836,-0.154701660780454,0.114550854604117,0.177718745332251
116,1,171200,-0.162160756495896,0.114694103495802,0.158285964222842
117,1,171431,-0.231621312627657,0.115078014211974,0.0449016718035564
118,1,173339,-0.193415880400112,0.114374061136159,0.0917038378393659
119,1,173845,-0.21214615801083,0.114184291844162,0.064011684826429
120,1,175121,-0.229180243117595,0.11386220036443,0.0448960606806742
121,1,175281,-0.239426273287976,0.113900398521544,0.0362554304851261
122,1,175315,-0.240253027694985,0.113859161301472,0.0355538684234763
123,1,175523,-0.23995669980746,0.114514155313459,0.0368445210493696
124,1,175541,-0.240513721866107,0.114037650942621,0.0356421238839396
125,1,175653,-0.25085970334182,0.114340083771043,0.0288882732313974
126,1,175805,-0.211764412897217,0.121104678429472,0.0812283196471984
127,1,175818,-0.258525074402209,0.118034450140617,0.029159728050998
128,1,175856,-0.252680211938667,0.116242057723561,0.0303886330823631
129,1,175876,-0.228791554913574,0.114578872176018,0.046613930411854
130,1,175989,-0.238508515852398,0.11485348675457,0.0385584837396446
131,1,176001,-0.239568433227695,0.115453026826049,0.038707755356541
132,1,176451,-0.256014315779492,0.116758819203839,0.0289828517732208
133,1,177692,-0.225008296126216,0.113947362781111,0.0490847123699694
134,1,178191,-0.222246090817823,0.114077092467265,0.0521820668264344
135,1,178224,-0.225008296126216,0.113947362781111,0.0490847123699694
136,1,178960,-0.219272582298466,0.114898873767586,0.0571509197841968
137,1,179139,-0.310203524616186,0.228301712995374,0.175095369248028
138,1,179139,-0.379658274259632,0.460563609787894,0.410306403631772
139,1,180955,-0.0558089087215072,0.132596713005181,0.674090006454618
140,1,183802,-0.147367889704074,0.114320644752334,0.198216079035751
141,1,183954,-0.133070520490472,0.115206142396274,0.248845304313389
142,1,184450,-0.0944093186430041,0.114302647531526,0.40938513632857
143,1,184641,-0.0676553959279695,0.117687475049135,0.565743137874016
144,1,184718,-0.128883939219552,0.11485844407686,0.262577862953513
145,1,185296,-0.0979562094237708,0.114456293704333,0.392667145171766
146,1,185438,-0.0795824012475568,0.114502068879517,0.487493582524871
147,1,185469,-0.0873468623519595,0.114651533008648,0.446660355797974
148,1,185503,-0.0948979905463454,0.114337462053668,0.407110123199349
149,1,185705,-0.0955990378331161,0.115616185463984,0.408871853148938
150,1,185749,-0.109997780601998,0.115579912273376,0.341898659801669
151,1,185806,-0.121457741149001,0.115702171881493,0.294553647874178
152,1,185879,-0.121786859041212,0.116262024548646,0.295576260433848
153,1,185916,-0.0597423191096151,0.11634618134752,0.607931529739444
154,1,185941,-0.0567926396365838,0.116857546357367,0.627269485507985
155,1,185954,-0.085373113264455,0.117149932810231,0.46663727179498
156,1,186055,-0.087603196849823,0.114803545107511,0.445931000555897
157,1,186896,-0.10578838693485,0.116646093340439,0.365069067691701
158,1,187697,-0.284041354978095,0.237685703537919,0.232877876835221
159,1,189392,-0.350197580645553,0.238688031240321,0.143218269990398
160,1,189416,-0.265750359619172,0.23115774736244,0.251066608291588
161,1,190132,0.0133750601074874,0.115041735780211,0.907510477660499
162,1,190148,0.0222452780193022,0.115072543965794,0.846823262369988
163,1,190165,-0.00356602787400639,0.115962771119968,0.975485107214974
164,1,190169,0.0211713136799331,0.115812836698531,0.855054966153103
165,1,190933,-0.0647884929536873,0.114827336156731,0.572959091955927
166,1,192149,-0.0274758748687337,0.115809085603566,0.812599344839948
167,1,192302,0.0819862892136642,0.152861677114952,0.592059345073834
168,1,192303,0.0756196379279626,0.138014163654283,0.584098511961188
169,1,192305,0.055008861556078,0.143452216692026,0.701606075122091
170,1,192315,0.103124755501405,0.162675161033844,0.526536697801393
171,1,192795,-0.0641462829346277,0.114610783120473,0.576047208153595
172,1,194020,-0.0626711638182482,0.120727192386828,0.604006613962092
173,1,194187,-0.109709470528682,0.114607961378061,0.33909181566266
174,1,194867,-0.129186855371834,0.114487875883884,0.259921990809126
175,1,197325,-0.152742755726272,0.117211282409507,0.193376194027024
176,1,197392,-0.154556735306129,0.118718456950877,0.193807597176531
177,1,198857,-0.27065170147827,0.549769815764356,0.622813283840752
178,1,206666,0.0538020235074907,0.128959647168426,0.676785401514903
179,1,206675,0.0392579115695657,0.167922556493136,0.815286783750799
180,1,223051,-0.184368631419166,0.132552041570613,0.165127294425704
181,1,223059,-0.253542630995514,0.137356340688075,0.0657475025098588
182,2,7366,-0.16563459693689,0.166114934193288,0.31939489531916
183,2,8180,-0.0550832387509015,0.229008679774008,0.810059779110112
184,2,8187,0.190082561310323,0.237951029167631,0.424925782164047
185,2,8250,0.108877484328049,0.234570785292348,0.642821951385071
186,2,8253,0.0985904042763757,0.234583672310912,0.674537942220381
187,2,8285,-0.00225093292302472,0.127212380987237,0.985892731433759
188,2,8302,0.0514250114654381,0.119047494959763,0.66602655269154
189,2,8306,0.0514250114654381,0.119047494959763,0.66602655269154
190,2,8314,0.0764164855631078,0.116565184775898,0.512528691443492
191,2,8317,0.0502415825864633,0.119266162020233,0.673824558728595
192,2,8328,0.027350989403009,0.118753502178733,0.817978609728265
193,2,8331,0.0287780691830162,0.118529257395697,0.80830680148181
194,2,8498,-0.0072060519174304,0.116464671886929,0.950698758890628
195,2,8651,-0.0059860543445156,0.116573914857619,0.959075781320998
196,2,9418,-0.0949766347199095,0.296435911436684,0.748858356434297
197,2,9812,-0.0521817629872152,0.11723411688872,0.656515017183924
198,2,9932,-0.0594566884063183,0.116761950649976,0.610921172704484
199,2,10135,-0.0580102011179284,0.116316534403213,0.618282315417549
200,2,11616,-0.0397668802009601,0.116214730375102,0.732415682040722
201,2,12133,-0.0507935136865785,0.116664765613285,0.663552657735692
202,2,12194,-0.0490337816959874,0.117118262759283,0.675712692641743
203,2,12359,-0.0505221459144782,0.116773870019132,0.66553368840885
204,2,13061,-0.0574450512942823,0.116756204494095,0.623019119776782
205,2,14298,-0.0550945332329318,0.117127984768541,0.638374821178974
206,2,15222,-0.051018094265773,0.118276044179412,0.666478908596816
207,2,17986,-0.0452502537019042,0.116209048404606,0.697224935363919
208,2,19770,-0.0679212731569019,0.116981791594975,0.561871061823702
209,2,19836,-0.0687955340025168,0.116658643343254,0.555757948302481
210,2,19851,-0.0694849886666178,0.116999384831979,0.55296478770088
211,2,21595,-0.0685529918850774,0.116517235067996,0.556673187618317
212,2,22385,-0.083014752864204,0.116600971151992,0.476962320908631
213,2,23441,-0.0855474112330343,0.11772994531856,0.467927438850518
214,2,24209,-0.0171291915740213,0.116844278156641,0.883532651701191
215,2,24341,-0.0163237225485033,0.117120994017449,0.889233416875177
216,2,26815,-0.00835860075479,0.116983015660949,0.943078962928005
217,2,28209,0.0438139834804879,0.116999987745138,0.708273181521437
218,2,28695,-0.0744072659902297,0.122192082809515,0.542957947253562
219,2,35849,-1.40895845322429,1.25112601232509,0.260866068762929
220,2,35850,-0.995067948078115,1.53198147107888,0.516418264805149
221,2,41245,-0.134353143089267,0.116354818625974,0.249000582291409
222,2,43214,-0.16522898739988,0.118137471682131,0.162806026140114
223,2,47104,-0.0900677965554191,0.115062032816032,0.434283474417545
224,2,50915,-0.100646741822869,0.116169904488533,0.386872836103076
225,2,55834,-0.122915021972801,0.115570961924048,0.288261457551406
226,2,56422,-0.0851838012700362,0.115874260628935,0.462742364773588
227,2,57715,-0.0884384653732863,0.115484772374882,0.444305889268585
228,2,59046,-0.0967227170163936,0.116051223804713,0.405155416523924
229,2,59191,-0.08982234224108,0.115401244173165,0.4368852101693
230,2,59383,-0.0747440639756064,0.115464978709922,0.517838458978654
231,2,59477,-0.0918440044522615,0.11716991660477,0.433651934145664
232,2,59755,0.105390695545589,0.263430911967353,0.689347250459917
233,2,60471,-0.116345170256523,0.115523248609772,0.314569460442387
234,2,60478,-0.115318387826672,0.115658366389188,0.319418116143609
235,2,60786,-0.1054430460077,0.115494396748799,0.361880851255003
236,2,61035,-0.113366361657509,0.11546478193714,0.326857851057517
237,2,61071,-0.106498674806669,0.114958160260705,0.354864588903956
238,2,61675,-0.142977227949499,0.115178057532285,0.215297689445153
239,2,62776,-0.119774411959493,0.120310961548684,0.320155472833102
240,2,62939,-0.102705464189742,0.115099919598667,0.372831606813262
241,2,63527,-0.0743204716734983,0.115594529015794,0.520679728628723
242,2,63857,-0.0950216309439722,0.11557849681067,0.411552552512084
243,2,65527,-0.107682446643295,0.115165161090938,0.350413960039894
244,2,67007,-0.111907082912172,0.126813066374451,0.378130225466398
245,2,67023,-0.00913718231374894,0.262530518767398,0.972255489880601
246,2,67024,0.118196376111797,0.263415516582664,0.653918377579953
247,2,67976,-0.0476671143068311,0.116940993004937,0.683802113062434
248,2,69628,-0.00176245139378906,0.118906226801906,0.988182405296513
249,2,71825,-0.222287655000949,0.229628294008108,0.333690893139691
250,2,72389,0.0348386285390409,0.116232393262252,0.764557600376058
251,2,72392,0.0133959115553097,0.117035464896568,0.908938009672639
252,2,73646,0.100929621657243,0.114512204616811,0.378707864769879
253,2,74564,0.127400081279589,0.114211931575134,0.265407491284044
254,2,74739,0.1638473316082,0.114457500656422,0.153168169991401
255,2,79931,0.278204543233862,0.128532901101867,0.0310988361349972
256,2,80748,0.16464174871445,0.119059660071101,0.167584719947009
257,2,80873,0.199825806210645,0.114570510533304,0.0820069472152574
258,2,81501,0.225815187702691,0.114414391912937,0.0491998129349352
259,2,83526,0.231201470401182,0.114204417563538,0.0436761270689332
260,2,83845,0.265989267514297,0.114099701555805,0.0203051948942563
261,2,84412,0.671847648276703,0.287533521213246,0.0200194350060178
262,2,84412,0.08006707487253,0.145029053306129,0.581245561708135
263,2,84447,0.285713122745028,0.115445326314257,0.0137972078066337
264,2,87391,0.246415744791433,0.113713097139515,0.0309035356819446
265,2,87562,0.274623972500864,0.113821930904039,0.0163417259487734
266,2,87849,0.260580224476202,0.113904478275891,0.0227453734687031
267,2,87878,0.270616233883456,0.114335157245652,0.0184783586616958
268,2,88125,0.245467844119699,0.127479133731648,0.0549632120544439
269,2,89785,0.243051791356368,0.114523356104696,0.0345092438427757
270,2,93441,0.225653766367578,0.118082983535594,0.0568173782518193
271,2,93588,0.249006341346809,0.122142879787378,0.0422298665387069
272,2,93721,0.204718621813414,0.114385853771192,0.0743560290102228
273,2,93952,0.192676122608507,0.114115109734787,0.0922106042057957
274,2,95085,0.249079227885251,0.113966406674509,0.0295052409398585
275,2,103188,0.278883931179047,0.116578928765733,0.0172686741302145
276,2,107124,0.270373797177125,0.113886377379261,0.0181277198836704
277,2,111645,0.35851338406904,0.113269431943736,0.00168486904015835
278,2,111916,0.342050477191728,0.11368777549483,0.00281227013294241
279,2,111931,0.341594307554535,0.113869949316606,0.00289287172383454
280,2,111999,0.358409149020166,0.113303543934542,0.00169544248020096
281,2,114528,0.311385664438347,0.11436473928665,0.00679570820891613
282,2,116024,0.372142604492374,0.114128119078747,0.00121942342595704
283,2,119244,0.0997290885175037,0.12613340775625,0.429671214105517
284,2,119246,0.139648353725696,0.12737504449622,0.273670526618841
285,2,119247,0.0905582910404894,0.128422555042665,0.481176459629567
286,2,120090,0.190371199554557,0.114930891431921,0.0985299775316772
287,2,120291,0.21025264710347,0.116158281256168,0.07113783249061
288,2,120726,0.19665505453769,0.115548758551255,0.0896503077177367
289,2,121716,0.193958149336533,0.11542937670637,0.0937799599683902
290,2,123100,0.207148216391076,0.115525028092372,0.0738124949706968
291,2,124677,0.194941509655926,0.115424683840019,0.0921203871573004
292,2,127636,-0.0705477925835565,0.146526977139249,0.630483494406979
293,2,127887,0.153359867100186,0.116398806802763,0.18851278680535
294,2,128935,0.154169953386035,0.116285195226949,0.185765974271388
295,2,129053,0.147965522961234,0.116663688707282,0.205523687482521
296,2,130040,0.14966419613132,0.11737288152279,0.203106296137541
297,2,130976,0.121731955564623,0.116504634070444,0.29679898786534
298,2,132199,0.128853890425186,0.117024680316761,0.271610750614692
299,2,133355,0.166762296343265,0.11768421021584,0.157355508385287
300,2,133435,0.157238073585692,0.117977017467764,0.183461760508654
301,2,133943,0.115289786626852,0.138336131078473,0.405180864488002
302,2,135183,0.172646058278572,0.117981681772504,0.144267114159787
303,2,135402,0.182867936661521,0.117920108510192,0.121850890841326
304,2,135898,0.186977353914367,0.118531571400711,0.115588237616185
305,2,135912,0.180705153219792,0.118647275639896,0.128642730221439
306,2,135925,0.176127602341827,0.118125859657318,0.136850204556836
307,2,136002,0.168407705383919,0.118068830307563,0.154650568117308
308,2,136173,0.160481605667469,0.11893999468309,0.178116537532867
309,2,138209,0.104848733746704,0.122616330803255,0.39307798839277
310,2,138318,0.128426527671788,0.122203462737974,0.294012489552769
311,2,138695,0.103380969639229,0.120170808730628,0.390216655540632
312,2,138818,0.0805155556695203,0.119999614248056,0.502681529190164
313,2,139728,0.077967704572258,0.11978898322514,0.515550348159568
314,2,140174,0.032072883983044,0.119848684937893,0.789154684670129
315,2,140863,0.0378048471756225,0.119795462088168,0.752509105602124
316,2,141152,0.0414268506328193,0.120129623255592,0.730411575701851
317,2,141292,0.0302565896776925,0.119275090370336,0.799897691543937
318,2,141545,0.102746243301025,0.119742223885266,0.391440490712288
319,2,145823,0.156887707837292,0.124156514768636,0.207197273274593
320,2,145934,0.132823363523207,0.204910910485586,0.517276650654571
321,2,145980,0.164623132447051,0.125278502720034,0.189680185863767
322,2,146723,0.119033371327816,0.119482983663961,0.319817399803712
323,2,147946,0.132758496210575,0.120539949211983,0.271488178995605
324,2,150394,0.172039972852593,0.13121563164343,0.190668082697832
325,2,151274,-0.129762424586978,0.205931969794309,0.529021927795877
326,2,151397,0.0785153626981505,0.120976585937808,0.516752068471997
327,2,153035,0.108395393984489,0.11959192117083,0.365354481557197
328,2,153228,0.0420882437748609,0.120583866451962,0.727269555759848
329,2,153455,0.0833501585585994,0.121433950420633,0.492922428569347
330,2,153732,0.10361268040753,0.125513335589093,0.409638889031858
331,2,153815,0.0819425512523178,0.120970147140171,0.49860966091477
332,2,154160,0.0770628603952646,0.119710167145767,0.520158603539546
333,2,154235,0.076700815559545,0.120907612502633,0.526246750037854
334,2,155527,0.097659141855529,0.131203253362745,0.457169180349544
335,2,159870,0.00353302912456255,0.117920875551039,0.976115076465686
336,2,161229,0.0285859641199622,0.119721333071098,0.811421833123882
337,2,161451,-0.165576737207834,0.25622553371729,0.518560131521108
338,2,161451,-0.00250517117803284,0.257199107303664,0.992234068579073
339,2,162696,0.101118759445174,0.119094276272033,0.396420653568311
340,2,163284,0.129213210920953,0.117434845235056,0.271952485968534
341,2,164166,0.0610692747817041,0.118683800891186,0.607186423581524
342,2,165270,0.0365386203000797,0.117713771076861,0.756438262966457
343,2,165675,0.0699977490177033,0.119617478605658,0.558800602690254
344,2,166404,-0.41080186096003,0.30939314046834,0.185113191224707
345,2,168012,-0.059631212138628,0.144626678840384,0.680361555323014
346,2,168062,-0.0302408934577367,0.11858918023239,0.798867351903697
347,2,168518,-0.0423335560579021,0.117899497013436,0.719761307034908
348,2,168980,-0.0128024829045759,0.11786307290955,0.913564294445408
349,2,169651,-0.00473352061435572,0.117920756348916,0.968002978432358
350,2,169902,0.249108630355222,0.196655447949851,0.206088323044951
351,2,169960,0.229825882873252,0.183185413413814,0.21045114635407
352,2,170725,0.0310944983433652,0.118119339185545,0.792514208088197
353,2,171254,0.0516625741315897,0.118290146667499,0.662563658008003
354,2,172242,0.0401530784726571,0.116903920191669,0.731448808121157
355,2,173254,-0.0107404453990696,0.11602606651532,0.926298289977971
356,2,173340,-0.0112647444178571,0.116011884068187,0.922702151832017
357,2,173385,-0.00980790466407466,0.116119102754903,0.932735262920725
358,2,173973,0.0117996874682516,0.115810097697622,0.91890323170846
359,2,174714,0.0978423874840985,0.296903075516945,0.741940605118507
360,2,177341,0.0332145465170458,0.115403658426033,0.773659623737723
361,2,180314,-0.001670044246459,0.115455889187161,0.988467347985173
362,2,180339,-0.0096368332834682,0.115746474888489,0.933693496596559
363,2,182758,0.00036704918867736,0.115332505440883,0.997462510262049
364,2,183619,-0.0181141349253003,0.115782656323642,0.875768183170855
365,2,183913,-0.0257595625318271,0.118711357032263,0.828338966866172
366,2,184146,-0.0128174316195063,0.11951358613232,0.914654234272932
367,2,187176,-0.0766397331681565,0.116345555524396,0.510501760881661
368,2,191066,-0.0383070156689627,0.117269591836608,0.74412038764969
369,2,191124,0.125039689834341,0.148037293285123,0.398878403390523
370,2,191128,-0.125853431754731,0.136248896619007,0.356272242776265
371,2,191599,-0.0499812308470073,0.115631594740913,0.665826950477707
372,2,191762,-0.0692433105385231,0.120183914296424,0.564884606845642
373,2,191763,-0.0738932785034692,0.116053653522249,0.524722179710992
374,2,191959,-0.075264671575261,0.115767658817648,0.516027535707229
375,2,192390,-0.0606771407592213,0.118989618997798,0.610414676348423
376,2,195759,0.0845150441560567,0.116744952656047,0.469588867213047
377,2,196912,0.12177311250245,0.114758977181207,0.289360554836738
378,2,197598,-0.0200003923741701,0.375374233886017,0.957537993063779
379,2,198110,0.093394473905561,0.115523774129408,0.419379668986709
380,2,198283,0.114009365275343,0.119113185873928,0.339145844125449
381,2,198805,0.100305335481875,0.116005942055735,0.38781433285747
382,2,198891,0.139481110001194,0.11498474873054,0.225925602129758
383,2,199248,0.104629329247184,0.115352956331469,0.365006298530359
384,2,201782,0.0854246559586873,0.115255736939761,0.459080184248078
385,2,203285,0.224260996749789,0.114276511934873,0.050496222016176
386,2,203783,0.17412694729941,0.114275584083739,0.128467553983771
387,2,204179,0.182623805808696,0.114516428821766,0.111665527958125
388,2,205406,0.141190482177692,0.115865573511023,0.223820634368131
389,2,205834,0.154590874566699,0.115259592962681,0.180704563535155
390,2,205965,0.0358142261134465,0.126248751534949,0.776822049350131
391,2,207192,0.0656131350823823,0.115392022479187,0.569981937032417
392,2,207561,0.0677130115536522,0.114878056605219,0.555947342882565
393,2,208682,0.0772883519276637,0.114667459058758,0.500738658245748
394,2,210102,0.0881881540540917,0.11494175214509,0.443450424159408
395,2,212519,0.283576786170116,0.244376082623084,0.246665540279468
396,2,214801,0.067905121555717,0.114975283452831,0.555162196031782
397,2,215016,0.0517132130575698,0.114933488369851,0.65302963172198
398,2,218876,-0.0284580468286938,0.116145140579463,0.806582223389061
399,2,227511,-0.0453121112978058,0.116952281034496,0.698663235779493
400,2,230378,-0.00670298126148694,0.115502448497001,0.95375498826712
401,2,231943,-0.019665123823895,0.11582942341657,0.865283096946408
402,2,232156,-0.00857385929268784,0.115785771071503,0.941013072366668
403,2,232789,0.00228999109594064,0.115376606036619,0.984175866882389
404,2,238524,-0.0069101828796686,0.115538452324857,0.9523419908063
405,2,241518,-0.0524620518315663,0.116508623087423,0.652781574422805
406,2,250396,-0.0309304743528842,0.115735903463998,0.789432388531376
407,2,250466,-0.0314714327669936,0.115694609467741,0.785764441459829
408,2,252305,-0.0709110467009162,0.115952024677675,0.541225825322437
409,2,254571,0.00418952715047394,0.117642670425326,0.971611622430862
410,2,254742,0.00948765894087744,0.117535566090169,0.935709103859957
411,2,254908,-0.0147515563054681,0.118431858837318,0.900944908053524
412,2,255033,-0.0552810427303859,0.138781209080611,0.690626043318848
413,2,255862,0.00054962572168793,0.117721029278138,0.996277421164622
414,2,255975,0.0209724166880518,0.117290707995418,0.858191713233534
415,2,258311,-0.089455295809566,0.115260886025232,0.43820285023891
416,2,259284,-0.00794793162443219,0.115746838323901,0.94529395403103
417,2,266330,0.0174747610554715,0.116241579022487,0.880589010140539
418,2,267100,0.0265959134294222,0.116228207128675,0.819137483929708
419,2,268086,0.0517675689061894,0.116212641417907,0.656263614296488
420,2,274614,0.0341942038649627,0.115524702690688,0.767411453967501
421,2,274729,0.0212292397905551,0.116165493905872,0.855099121235997
422,2,275746,0.0706109111075973,0.116059442385345,0.543311502207522
423,2,277029,0.0451506293324682,0.115555676932216,0.696235336202031
424,2,277741,0.0478339389939928,0.115598005246741,0.679275139417212
425,2,278218,0.0466930770174646,0.115390438427852,0.68597774124322
426,2,278379,0.0439338043482917,0.118250360878245,0.710464155852565
427,2,279910,0.0415992442673323,0.115355423878037,0.718600712615415
428,2,280616,0.0345477223353514,0.120404947249315,0.774334703199172
429,2,283431,0.0469214121121189,0.117039834061919,0.688735398921376
430,2,283573,0.0440637890921083,0.115638411465987,0.703396833444163
431,2,286762,0.0160470577221334,0.115955107712421,0.890010903329501
432,2,287187,-0.00135475345158997,0.115417175534167,0.990641369276077
