SNP,Chr,Pos,Effect,SE,HNM1_RBD2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
170,1,192315,-0.0959470316618494,0.201099899306807,0.633578119440403
171,1,192795,0.0247918826326434,0.141704220699211,0.861215182937076
172,1,194020,-0.0608968115805555,0.149228549220182,0.683464189631131
173,1,194187,-0.0821732308871351,0.141760315662257,0.562511560199702
174,1,194867,-0.209460601527294,0.141311499509172,0.139162861999844
175,1,197325,-0.259750301065211,0.144549882853806,0.0731967254499845
176,1,197392,-0.277726344052104,0.146331310026245,0.0585210924241309
177,1,198857,-0.90095332278781,0.678000358337503,0.184759394157664
178,1,206666,-0.123394281927982,0.159285247490933,0.43905036454968
179,1,206675,-0.040316459692169,0.207540552450616,0.846085435402293
180,1,223051,-0.284937097052972,0.163567884570467,0.0823774661200009
181,1,223059,-0.386222062314664,0.16933290059609,0.0231529739980285
182,2,7366,-0.241622651046156,0.205187832858799,0.239762131990472
183,2,8180,0.248160825174333,0.282746806885177,0.380715107724943
184,2,8187,-0.0612287428007763,0.294331458949412,0.835328245436629
185,2,8250,0.0705781739844893,0.28997028399616,0.807838509611252
186,2,8253,0.0342329950274167,0.28998889124851,0.906095711966463
187,2,8285,0.134769674548588,0.15705820432961,0.391426415408289
188,2,8302,0.0899588170746428,0.147091838745471,0.541207580711873
189,2,8306,0.0899588170746428,0.147091838745471,0.541207580711873
190,2,8314,0.12647358687507,0.143993386849472,0.380362569201801
191,2,8317,0.0894485115871718,0.147361274613356,0.544240146253633
192,2,8328,0.0588881025635384,0.146745076803612,0.688445571328092
193,2,8331,0.0642607294008304,0.146462674815583,0.661109962629408
194,2,8498,0.0265938472036132,0.143932572509537,0.853518673265762
195,2,8651,0.00562344914664675,0.14407399230599,0.968887200102885
196,2,9418,-0.0801790422692648,0.366393719408003,0.826906594134044
197,2,9812,0.0469097291552983,0.144908855278542,0.746342596475353
198,2,9932,-0.00731560950496285,0.144358624174375,0.959611856738911
199,2,10135,-0.0386909939518016,0.143791560158116,0.788027671149638
200,2,11616,0.055431414651699,0.143623368314104,0.699766323523638
201,2,12133,0.00264448668991413,0.144224686621496,0.985381262569405
202,2,12194,0.0213385502401463,0.144778003102812,0.882909867393082
203,2,12359,-0.0035472134265635,0.144359025827564,0.980410108123338
204,2,13061,0.0363632048266455,0.144335549994102,0.801237769734843
205,2,14298,-0.0275829474666304,0.144796457487168,0.849031055576752
206,2,15222,0.0680440166800498,0.146171087773844,0.641853762894078
207,2,17986,0.0893272491819038,0.143574969550379,0.534235353162792
208,2,19770,0.0262483706674093,0.144640132320832,0.856099980673108
209,2,19836,0.0589661932755332,0.144215337982614,0.682878593487258
210,2,19851,0.0554482765923519,0.144641720975248,0.701691683297795
211,2,21595,0.0440373589568566,0.144055236303897,0.760014993864643
212,2,22385,0.0545605337656479,0.144181388917014,0.705349111302616
213,2,23441,0.0186855748368607,0.145607885951317,0.897962452948836
214,2,24209,0.0747325633141032,0.144357514076666,0.604998256984906
215,2,24341,0.0446366292189176,0.144734385812317,0.757957032234376
216,2,26815,0.11489540801157,0.14445103302969,0.426919154658766
217,2,28209,0.137030489699485,0.144445054376855,0.343438180241108
218,2,28695,0.0527875137037361,0.151070434101758,0.726979977820139
219,2,35849,-1.25309563590246,1.54760597331567,0.418658418569988
220,2,35850,-0.805093202198015,1.89402316719087,0.671044340261469
221,2,41245,0.00330923559792945,0.144074195539338,0.981688004278874
222,2,43214,-0.0400170348963861,0.146394655918307,0.784743748453549
223,2,47104,-0.0810064011503093,0.142263276549412,0.569438797606498
224,2,50915,0.0849076784188268,0.143655947731854,0.554865964287883
225,2,55834,0.0928761427914629,0.142977447049694,0.516382157069071
226,2,56422,0.104776349750143,0.143210105745489,0.464881800229061
227,2,57715,0.0989734808824165,0.142749038170225,0.488552746514019
228,2,59046,0.0862047104996519,0.143495486322654,0.548392971645197
229,2,59191,0.11968091210065,0.142604597285147,0.40189700622295
230,2,59383,0.158590711644455,0.142538192979328,0.266629177631019
231,2,59477,0.127247375811024,0.144778010147129,0.38004594953858
232,2,59755,0.277020370017598,0.325314251304153,0.395042877010504
233,2,60471,0.020372161509376,0.142976106611922,0.886777052433893
234,2,60478,0.0212092752305926,0.143138924685445,0.882291109806835
235,2,60786,0.0607184737541543,0.142871463961586,0.671105295602365
236,2,61035,0.0941655637596662,0.142809783021948,0.51008328163758
237,2,61071,0.0918281666467423,0.142165472770868,0.518747898131979
238,2,61675,0.0210446151643946,0.142654589767446,0.882804654929959
239,2,62776,0.00904527824551821,0.148900196650793,0.951594874545586
240,2,62939,0.0501339829116848,0.142387394580889,0.724976629454715
241,2,63527,0.0392519198346017,0.142931698283652,0.783768756240231
242,2,63857,0.0474266603682306,0.142957933844261,0.740272988425032
243,2,65527,-0.0118781495754482,0.142507431687381,0.933619624119344
244,2,67007,-0.0060717218070383,0.156900784134573,0.969153169405043
245,2,67023,0.0248018968800761,0.324459483017847,0.939111827393533
246,2,67024,0.123831516035489,0.325581505758577,0.70392215073817
247,2,67976,0.0796229394093336,0.1444993149627,0.581964144980669
248,2,69628,0.0171410996962911,0.14695348447533,0.907209269423044
249,2,71825,-0.146151111738856,0.284067687532052,0.607228636239164
250,2,72389,0.194207066984641,0.143297631853245,0.176197913027595
251,2,72392,0.15196788156227,0.144420555621827,0.293400335748216
252,2,73646,0.0874705953313341,0.14160482682254,0.537165370149966
253,2,74564,0.11523338747511,0.141270069599165,0.415224246158542
254,2,74739,0.15852212259861,0.141616971857258,0.263742399429362
255,2,79931,0.306705805900238,0.159069096749642,0.0546408371039855
256,2,80748,0.20514715856157,0.147139344373782,0.1641228731349
257,2,80873,0.243098930439299,0.14161670673871,0.0869299128179994
258,2,81501,0.22735097592575,0.141667008213106,0.10942621479316
259,2,83526,0.238664193810733,0.141392834752315,0.0923038505299849
260,2,83845,0.245442028307092,0.141495452681339,0.0836795408386372
261,2,84412,0.495459719849249,0.357128094833415,0.166211956532286
262,2,84412,0.154830905221992,0.179129391590551,0.3879813354325
263,2,84447,0.227502512415043,0.143401133186711,0.113526613082352
264,2,87391,0.272952066974162,0.140721843714188,0.0532177517502783
265,2,87562,0.318003274200261,0.14081420264805,0.0245358286898437
266,2,87849,0.304032844608261,0.140888067508103,0.0316037664376118
267,2,87878,0.270886205043306,0.141692080253437,0.0567118599098725
268,2,88125,0.192158642935415,0.158046214864093,0.224858971703256
269,2,89785,0.181560893588326,0.142111426900737,0.202231729339043
270,2,93441,0.254481375924487,0.146065101993122,0.0823362954705333
271,2,93588,0.187562813987093,0.151513980259193,0.21656689154295
272,2,93721,0.26058281392843,0.141330574577656,0.0660528181277966
273,2,93952,0.166243372401326,0.141326561749431,0.240265012623328
274,2,95085,0.264247588016578,0.141101692775382,0.0619298715438548
275,2,103188,0.210501489096958,0.144810396281774,0.14693591884839
276,2,107124,0.153838357497565,0.141634971191013,0.278148991210366
277,2,111645,0.283871565212415,0.141155993659858,0.0450801736645413
278,2,111916,0.271407129412545,0.141561794160377,0.0560150444969355
279,2,111931,0.284844247896435,0.141705817438238,0.0451799297243952
280,2,111999,0.291118017421105,0.141154855161975,0.0399007511403302
281,2,114528,0.209562668117868,0.142383690692082,0.141961368154518
282,2,116024,0.240464647706287,0.142586236966563,0.092592560765536
283,2,119244,0.0277340351794985,0.156019339696239,0.859013234665432
284,2,119246,0.10416807816408,0.157593181330405,0.509047598748977
285,2,119247,0.124050384920333,0.158691961212487,0.434911627872754
286,2,120090,0.0692777092196562,0.142546408160296,0.627267940872636
287,2,120291,0.144558983312261,0.144019376796914,0.316188234855564
288,2,120726,0.120920391599376,0.143246969881387,0.399163284819421
289,2,121716,0.153342984706326,0.142995896799805,0.284291228363729
290,2,123100,0.137672005403612,0.143238896965685,0.337141868655521
291,2,124677,0.0780852008604123,0.143168312835009,0.585817115956489
292,2,127636,-0.139893431629671,0.180999137826654,0.440101391635637
293,2,127887,0.101438381988887,0.144109529517814,0.481960470246899
294,2,128935,0.0689086156502603,0.144027612951861,0.632633031255117
295,2,129053,0.0839125611439308,0.144443833668765,0.561654584960375
296,2,130040,0.0639645394760847,0.145355037571281,0.660164951113107
297,2,130976,0.0280379689753146,0.144202908872817,0.845947805289182
298,2,132199,0.0494577444546091,0.144855105631013,0.732983738438662
299,2,133355,0.132134874826799,0.14568941709342,0.365045185372165
300,2,133435,0.165759811596508,0.145907768265545,0.256702618377912
301,2,133943,0.290615557956329,0.170437367645962,0.0890524814869751
302,2,135183,0.109478170292578,0.146139095069684,0.454273675381831
303,2,135402,0.121157341416231,0.146090870501218,0.40747891824413
304,2,135898,0.156430139776696,0.146772689824625,0.28724307876579
305,2,135912,0.166380166459294,0.14685047378808,0.257987253324328
306,2,135925,0.181207465143242,0.146132881058649,0.215792221584395
307,2,136002,0.153243123650997,0.146113757058339,0.294990803178209
308,2,136173,0.107512876938759,0.147265436103107,0.465836579718867
309,2,138209,0.123834174562458,0.151555205626336,0.414428363894839
310,2,138318,0.155109669979257,0.151041959211813,0.305156121815792
311,2,138695,0.167328569003408,0.148407790913773,0.26030038770214
312,2,138818,0.150073897274745,0.148187010056141,0.311881285117375
313,2,139728,0.146962017495135,0.147929423875575,0.321166154773455
314,2,140174,0.152393626872266,0.147913854199709,0.303580991837257
315,2,140863,0.141899236590584,0.14788342893717,0.337946349070969
316,2,141152,0.160239112343118,0.148248150670364,0.28048642680036
317,2,141292,0.173261363325815,0.147136881727818,0.239768462298754
318,2,141545,0.151517984817552,0.147924068393264,0.306397045413532
319,2,145823,0.354617704739028,0.152629165991283,0.0207255042035833
320,2,145934,0.311594452816484,0.252856886228543,0.218658792828121
321,2,145980,0.241809103849116,0.154675471498747,0.118870551866783
322,2,146723,0.255606861713741,0.147249393182395,0.0834581288806251
323,2,147946,0.234241049971261,0.148709428827087,0.116115424309139
324,2,150394,0.267341829732606,0.161939924336122,0.0996543845709921
325,2,151274,-0.266836377277606,0.254258187379155,0.294679749614581
326,2,151397,0.171957153422565,0.149323986749403,0.250276812325058
327,2,153035,0.334417186877318,0.146901219328783,0.0234156884116035
328,2,153228,0.236301502413244,0.148523816557479,0.11250451365116
329,2,153455,0.246752440890297,0.14960504511787,0.0999636452557
330,2,153732,0.237024300437146,0.154758317275584,0.126522477919789
331,2,153815,0.241389347739469,0.149051505072478,0.106232103719176
332,2,154160,0.313964112235059,0.147090494074982,0.0334906067515476
333,2,154235,0.255353337533153,0.148895933288574,0.0872267536052353
334,2,155527,0.295664971162787,0.161516567902809,0.0680099131943439
335,2,159870,0.213264882009416,0.145295949849726,0.143049945490042
336,2,161229,0.172064592150941,0.147691944728769,0.244796132378629
337,2,161451,0.125428414399652,0.316786194102271,0.692388286761491
338,2,161451,0.121043501571257,0.317807266567227,0.703528242509047
339,2,162696,0.26235111536842,0.146675735998686,0.0745290811772813
340,2,163284,0.284312850376547,0.14459679016603,0.0500534430865093
341,2,164166,0.287048813665466,0.145938835936843,0.0499762820372294
342,2,165270,0.187335595653783,0.145160327259615,0.197706950178099
343,2,165675,0.167874677099868,0.14763686473184,0.256276810123755
344,2,166404,-0.419292635872932,0.382682644422395,0.2739716120619
345,2,168012,0.229502015881474,0.178369454617579,0.199053675820367
346,2,168062,0.163181637845123,0.146320387992411,0.265508325688494
347,2,168518,0.159864710517381,0.145490062629286,0.272603479529626
348,2,168980,0.19564790821472,0.145296793197925,0.178992445457951
349,2,169651,0.173392362277534,0.145446166191432,0.234006695300637
350,2,169902,0.240910305717173,0.243260643746833,0.322687182940881
351,2,169960,0.188766343909509,0.22668060764406,0.40555358784348
352,2,170725,0.186283421093092,0.145661031510044,0.2017783405625
353,2,171254,0.197432744188171,0.145856303086691,0.176726475305077
354,2,172242,0.00901994799821348,0.144504962173048,0.950263981089024
355,2,173254,0.108038619375743,0.143283078513698,0.451338571162393
356,2,173340,0.133442339145322,0.143205047567982,0.352062767747031
357,2,173385,0.109577636874184,0.143394555827148,0.445277178698347
358,2,173973,0.134983615142497,0.142951443426545,0.345681619789119
359,2,174714,0.139932388636437,0.366923532266773,0.703160661336743
360,2,177341,0.160557748353336,0.142387969415346,0.260251553304741
361,2,180314,0.19786074087149,0.142302897479347,0.165277481479785
362,2,180339,0.186297297666298,0.142708475160458,0.192593387620809
363,2,182758,0.198201866946997,0.142148603377702,0.164095319753956
364,2,183619,0.111412491659254,0.142977893430462,0.436367027504305
365,2,183913,0.148509371385883,0.146512150013129,0.311452739667759
366,2,184146,0.15015400856213,0.147492951554703,0.309355253950766
367,2,187176,0.0718066481565116,0.143829115782569,0.617914458309567
368,2,191066,0.0692491167593695,0.144908590188047,0.633030422352518
369,2,191124,0.227791636673853,0.182742415551576,0.213400960444684
370,2,191128,-0.185053122874435,0.168305517516467,0.272296191324614
371,2,191599,0.0379206597529895,0.142932716385263,0.790929938013993
372,2,191762,0.0106805456088254,0.148604099085274,0.942744091905904
373,2,191763,0.00682082315992211,0.143512653597188,0.962119548934305
374,2,191959,-0.0490625452596956,0.143139128618154,0.731982100259571
375,2,192390,-0.016680187455666,0.14711081150371,0.909789635703882
376,2,195759,0.0693198589937494,0.144345070616207,0.631356258973423
377,2,196912,0.0937782015759497,0.141968989265046,0.509329117055992
378,2,197598,0.178010804841848,0.463830329102763,0.701369366075645
379,2,198110,0.0568490807894488,0.142875973927578,0.690950964285745
380,2,198283,0.129471958419182,0.147241789375977,0.379828518512348
381,2,198805,0.119515315704054,0.143382516206458,0.405102902496402
382,2,198891,0.0935926628002127,0.142318441617501,0.511205465719833
383,2,199248,0.125526688992339,0.142574364118027,0.379225641750087
384,2,201782,0.0597475706492149,0.142519948027427,0.675308510615975
385,2,203285,0.177785863303267,0.141687108533854,0.210389486685542
386,2,203783,0.164146087099389,0.141427371917532,0.246573148852943
387,2,204179,0.161240710608713,0.141780336038158,0.256202135838181
388,2,205406,0.125549954964233,0.143343522435563,0.381697583497389
389,2,205834,0.152283245517406,0.1425817122451,0.286231446130508
390,2,205965,0.101974978376908,0.15595426761068,0.513616490592108
391,2,207192,0.145206153922895,0.142468887377951,0.308799825545089
392,2,207561,0.147836760604335,0.141829603096796,0.297960570955077
393,2,208682,0.0998514196857926,0.141709118550849,0.481509863884746
394,2,210102,0.126936736907997,0.142014354029152,0.372021662892185
395,2,212519,0.317096439922981,0.302129009020117,0.294647723347603
396,2,214801,0.124185717846398,0.142014470800584,0.382463320483217
397,2,215016,0.112078241667458,0.141961809233888,0.430352294888682
398,2,218876,0.0666457734505327,0.143512217233996,0.642653956864526
399,2,227511,-0.0123811172751436,0.144570615493129,0.931800658690706
400,2,230378,0.0266612525453362,0.142743166941191,0.851942162856316
401,2,231943,0.0291670039728506,0.143151074913848,0.838666424678514
402,2,232156,0.0434489517044751,0.143082122156904,0.761562459150359
403,2,232789,0.0603188073982307,0.14255794454029,0.672466951820152
404,2,238524,0.0467470543863868,0.142773081617861,0.743542780910994
405,2,241518,-0.0485561964317258,0.144011230976973,0.736189502001728
406,2,250396,-0.123456344613949,0.142901543491255,0.388215235593064
407,2,250466,-0.0798394721160115,0.142938865158503,0.576818366447822
408,2,252305,-0.100736216873261,0.143280782864084,0.482476426384719
409,2,254571,-0.0406523781205279,0.145378801277366,0.779924613288941
410,2,254742,-0.113791514133586,0.14513729835573,0.433550221567657
411,2,254908,-0.0626827147572553,0.146335189125891,0.668657382555385
412,2,255033,0.037620418685434,0.171546630286255,0.826542008771953
413,2,255862,-0.103566510359441,0.145387028383283,0.476718369120163
414,2,255975,-0.120019521193416,0.144825401482912,0.407823569867413
415,2,258311,-0.247797864602204,0.141961131713381,0.0817621649632783
416,2,259284,-0.186057627035666,0.142709360920645,0.193167703217817
417,2,266330,-0.134298805418135,0.143489699533064,0.349940136643595
418,2,267100,-0.203778725771187,0.143247137120305,0.155744620028631
419,2,268086,-0.147551168519574,0.143452823711298,0.304386370871825
420,2,274614,-0.0707960829896381,0.142745034616067,0.620230014987597
421,2,274729,-0.116901292715017,0.143440905986278,0.415633959958103
422,2,275746,-0.0158725632404793,0.143510626196663,0.911994810696601
423,2,277029,-0.0177565247321912,0.142843077233907,0.901142236912371
424,2,277741,-0.0507233960538027,0.142876779297623,0.722790387903206
425,2,278218,-0.0487782183173834,0.14262055006749,0.732543917852543
426,2,278379,-0.0820846393518171,0.14610895224314,0.574605873357585
427,2,279910,-0.0441206644969608,0.142574752235583,0.757156983378778
428,2,280616,-0.0543549903640068,0.148797770688373,0.71511044390058
429,2,283431,-0.109703502219081,0.144564652483291,0.448446135349824
430,2,283573,-0.0821915280595719,0.142880011745859,0.565489650524683
431,2,286762,-0.0658235993188176,0.143270039516564,0.646202975720174
432,2,287187,-0.066368403877693,0.142600432964202,0.641921173216501
433,2,288379,0.0173801348045019,0.141560161244807,0.902354659660853
434,2,294941,0.0183715306676547,0.141644492925733,0.896876315557041
