SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
40,1,52667,-0.221633146685765,0.161232574414936,0.170121972317581
41,1,55470,-0.212927661000969,0.165675907422827,0.199562908199266
42,1,59265,0.0202375767390646,0.161578383584249,0.900397500111115
43,1,60165,0.0291170724460982,0.161452433909233,0.856985542008215
44,1,62308,-0.0729687526681612,0.161235533279173,0.65114360752616
45,1,62869,-0.052084609114458,0.161238214956354,0.746864588613206
46,1,65431,-0.0675815345692659,0.168383721403061,0.688402125814151
47,1,65451,-0.0769255724312402,0.165983560036893,0.643325342553676
48,1,65719,-0.0299751231381379,0.173135393569871,0.862647600126766
49,1,66841,-0.0479275659275722,0.161317877988585,0.766564796887441
50,1,66948,-0.107452600298329,0.162227417420859,0.508174120426594
51,1,68621,-0.236170219638288,0.161399696682105,0.144285228128758
52,1,69417,-0.185217280601598,0.161158641014641,0.251216390930495
53,1,69820,-0.971954269949847,0.629675912602974,0.123586418170896
54,1,69821,-0.623061325618082,0.390600586535436,0.111576546371835
55,1,70906,-0.0410210886117763,0.259357236406181,0.874417673205622
56,1,74327,-0.0748606337109967,0.16229866438788,0.644901671570032
57,1,74572,-0.0270405809595536,0.161908948314862,0.867456994345378
58,1,75211,0.000264766566023339,0.161620187020291,0.998693829620555
59,1,76030,-0.0293754966634165,0.161612624875154,0.855871587860743
60,1,80108,-0.135364624942734,0.16142126905563,0.402272595007297
61,1,81262,-0.147768177426256,0.161329292235903,0.360322917968847
62,1,81999,-0.118435050010943,0.161792591803561,0.464643438794725
63,1,82431,-0.15585076094423,0.162470189291747,0.338085550311414
64,1,83284,-0.0552654952019758,0.161471208809287,0.73235724938344
65,1,83613,-0.0107281324667133,0.1614791931769,0.947067823516313
66,1,84112,-0.0568620241987908,0.161469638477798,0.724933631872948
67,1,84701,-0.0397525244685278,0.172923369128719,0.818314123179831
68,1,84858,0.0458592833361577,0.161935401465971,0.777193423891875
69,1,85751,-0.0261659908934348,0.162613504598829,0.872257050209241
70,1,87445,-0.0168654906913765,0.162960762034003,0.917629538674003
71,1,87467,-0.0789412476192956,0.163762463197668,0.630071107460679
72,1,89070,-0.0254995465769791,0.162785421371367,0.875614067908701
73,1,89616,-0.0116242898180545,0.161914162830346,0.942807368803029
74,1,89679,-0.00783601109933571,0.1619353115352,0.961432984920571
75,1,89880,-0.0117651037723603,0.161975669029301,0.942137706451148
76,1,91472,0.0197478367833909,0.163175813437527,0.903742595372012
77,1,93789,0.0383004790623223,0.161485132478574,0.812657448236178
78,1,94351,-0.0336183871565334,0.161913146127393,0.835635870916963
79,1,99148,0.0224387007009074,0.16149358278011,0.88957296662555
80,1,101281,1.1264165070795,1.76524212846452,0.523816595687143
81,1,106011,0.0762123066890386,0.168262325303703,0.650872053139559
82,1,106800,0.0147364541528976,0.161713938798053,0.927443621560041
83,1,107970,0.0534854080365545,0.161211601999886,0.7402587297306
84,1,109000,0.0456890497346143,0.161502581157073,0.777419457355703
85,1,112549,-0.167419591303105,0.161091780720094,0.299385493730612
86,1,112742,-0.148233257760548,0.161774345532186,0.360136977584116
87,1,113050,-0.126291931663512,0.161554366229267,0.434897133147815
88,1,113135,-0.130895642466603,0.161131757519978,0.417137392287855
89,1,114076,0.0108259841063893,0.161281271607532,0.946520298681639
90,1,114628,0.0916697742647359,0.161616685442633,0.570935499214994
91,1,116283,0.0813747182692524,0.162531924036395,0.616916011004094
92,1,126880,-0.316280526033203,3.05059998705098,0.917483653681112
93,1,127853,0.00937092812240559,0.162286131659984,0.953985817159336
94,1,128302,0.0644506761970734,0.161627130604139,0.690310053974977
95,1,128704,0.00266437823820592,0.161824391354823,0.986873023537138
96,1,128911,0.100486108430594,0.161753967391082,0.534850498212941
97,1,130267,0.157039557645082,0.161549566399624,0.331674962675188
98,1,130271,0.151349669521973,0.161757183318141,0.350088089209593
99,1,130613,0.272016712263327,0.162828736767563,0.0956930907236019
100,1,132012,0.00403838756699537,0.163124002793071,0.980263136922776
101,1,133231,-0.114499005975327,0.161851928432244,0.479765701496432
102,1,137074,-0.0904019581530275,0.161664680996718,0.576383757432744
103,1,137304,-0.150555426072653,0.161593923794845,0.352133572772575
104,1,139686,-0.0283357242420019,0.161998086117365,0.861247533572255
105,1,149562,-0.0917719554501093,0.162301210322972,0.572132227963172
106,1,150447,-0.0588709572662611,0.164145892868482,0.720071188111257
107,1,151446,-0.123513468760697,0.329757102734241,0.708213427487284
108,1,154084,-0.0712943888591061,0.164639291032014,0.665254631087862
109,1,156633,-0.0848975561228884,0.166879629924835,0.611255594450507
110,1,157269,-0.1443513438873,0.161511507917603,0.372063156239503
111,1,160054,-0.0981532612967377,0.163146749273458,0.547809559504231
112,1,166222,-0.104265257627925,0.161928010456019,0.520059162539031
113,1,166416,-0.0984579698315645,0.161609203702441,0.542760634678789
114,1,167326,-0.135066040258294,0.162453997566336,0.406303516595167
115,1,168836,-0.141615357407383,0.161666749484701,0.3816415654599
116,1,171200,-0.224771268109309,0.161642626845088,0.165239612011352
117,1,171431,-0.316358155557439,0.162225132503468,0.0519533019856731
118,1,173339,-0.309769926672594,0.160986215908093,0.0551329712396406
119,1,173845,-0.314420482081009,0.160825803470864,0.0513674683076711
120,1,175121,-0.347849194338843,0.160307981746276,0.0306824019607972
121,1,175281,-0.33262296863401,0.160537498685298,0.0389974233200306
122,1,175315,-0.334616601512494,0.160474607211216,0.0377720324531459
123,1,175523,-0.325455950629139,0.161448073286681,0.0445723626520114
124,1,175541,-0.334557559487536,0.160728640946373,0.0381078304445312
125,1,175653,-0.355789324388731,0.161114664123918,0.0278656670960864
126,1,175805,-0.234007124184028,0.170945971523735,0.171902449578017
127,1,175818,-0.351689129017277,0.166411950129173,0.0352708281767577
128,1,175856,-0.326975167967649,0.163980934720591,0.0469228748746315
129,1,175876,-0.331564330293974,0.161412859349246,0.0406982788456206
130,1,175989,-0.329514265843735,0.161890751647916,0.0425560079789884
131,1,176001,-0.333709277997156,0.162719969987745,0.0410223844414727
132,1,176451,-0.295340945802466,0.164906540759662,0.0741564384591627
133,1,177692,-0.32423118640989,0.16053499042577,0.0441705415320243
134,1,178191,-0.330742375048647,0.160658634676874,0.040259687472098
135,1,178224,-0.32423118640989,0.16053499042577,0.0441705415320243
136,1,178960,-0.343992155047691,0.161716299914008,0.0341019166669203
137,1,179139,-0.398398388583844,0.321866877776616,0.216622579586538
138,1,179139,-0.893521609518516,0.647910859393324,0.168742895131711
139,1,180955,-0.141418182371325,0.186751484931931,0.449403268161747
140,1,183802,-0.404609000179381,0.160037784839283,0.0118999903004071
141,1,183954,-0.368386056465299,0.161469733087485,0.023116432260295
142,1,184450,-0.290344179900212,0.160489386615995,0.0712833187035841
143,1,184641,-0.312726244623458,0.16508666364187,0.0590002902195897
144,1,184718,-0.356814685272833,0.161031741571958,0.027342388410709
145,1,185296,-0.3067516009768,0.160632274703505,0.0569884844719071
146,1,185438,-0.275168160501709,0.160801911303281,0.0879181314620324
147,1,185469,-0.281984794894175,0.161002495665306,0.0807401288869804
148,1,185503,-0.288970160398135,0.160547270438529,0.0727290341945007
149,1,185705,-0.305225615072262,0.162273696910824,0.060804241914212
150,1,185749,-0.296888760241204,0.162317506560838,0.0682338245737089
151,1,185806,-0.333882781455231,0.162332818374423,0.0404419225207191
152,1,185879,-0.3130586054646,0.16324354352879,0.0559506811973329
153,1,185916,-0.232259656393025,0.163550562806272,0.15645846688673
154,1,185941,-0.253722234912031,0.164177110619597,0.123141225333048
155,1,185954,-0.259311098075123,0.164635151790387,0.116137159770306
156,1,186055,-0.262206670640579,0.161312780282647,0.104958056342433
157,1,186896,-0.337475585181073,0.163586722726133,0.039845765417256
158,1,187697,-0.654448024966287,0.333812780158529,0.050720658398363
159,1,189392,-0.719798445794472,0.33520265898996,0.0324457126658353
160,1,189416,-0.642887628794309,0.324559654115817,0.0483895664945932
161,1,190132,0.116945242797588,0.162001201941438,0.470846856399889
162,1,190148,0.127125268811395,0.162028413757097,0.433222378705943
163,1,190165,0.089528383335593,0.163346289042185,0.583976881013638
164,1,190169,0.132238356677538,0.163060164464655,0.417924211866373
165,1,190933,-0.00962269009008587,0.161887635408866,0.952634851400677
166,1,192149,0.154163085442164,0.163005610099416,0.344921364461385
167,1,192302,0.144722979555909,0.215363804722668,0.502027688626027
168,1,192303,0.112895933617282,0.194480416799727,0.561947691747484
169,1,192305,0.10951926507076,0.202111939078936,0.588246968604284
170,1,192315,-0.0912226235193074,0.229322048873412,0.691023491388119
171,1,192795,0.125046036811759,0.161444845693407,0.43912799654291
172,1,194020,-0.0314429699692215,0.170186312835223,0.853526392481661
173,1,194187,-0.0225582874761919,0.161711383700802,0.88913681085021
174,1,194867,-0.194486192553697,0.161296013522371,0.228713053937126
175,1,197325,-0.172874256558457,0.165315934677437,0.296405638044419
176,1,197392,-0.231260456073196,0.167247716152714,0.167618042156774
177,1,198857,-0.521658950527614,0.774507920402636,0.501047114869523
178,1,206666,-0.158191322098732,0.181580546651957,0.384242016041363
179,1,206675,-0.105868332330178,0.236588883590935,0.65480439379502
180,1,223051,-0.190769989578347,0.187029030372589,0.308426038506868
181,1,223059,-0.229588424814361,0.194111199025545,0.237697297086991
182,2,7366,-0.319660529521707,0.233801535884612,0.172423112875932
183,2,8180,0.333309781034062,0.322259169547062,0.301708151428041
184,2,8187,0.383325020435992,0.335004533948621,0.25330010854121
185,2,8250,0.184714562755849,0.330513482074799,0.576603781241077
186,2,8253,0.192916287393363,0.330500208512554,0.559788191705219
187,2,8285,0.123573927803873,0.179147973040017,0.490781407037151
188,2,8302,0.177074419879632,0.167542033739131,0.291282033567639
189,2,8306,0.177074419879632,0.167542033739131,0.291282033567639
190,2,8314,0.197257738601912,0.164028788825712,0.229944908794774
191,2,8317,0.166472726243398,0.167879302146488,0.322061418441277
192,2,8328,0.139327258683496,0.167196478760213,0.405230828329026
193,2,8331,0.145253733028431,0.16686721855588,0.384632463167151
194,2,8498,0.132959065308529,0.163971093381766,0.417987297009928
195,2,8651,0.126069774526945,0.164140305938927,0.44296440288634
196,2,9418,-0.0994596914576427,0.417766784774448,0.81196130823342
197,2,9812,0.120590689373175,0.165128811785709,0.465701865107005
198,2,9932,0.101751527266503,0.16451307311315,0.536643910387266
199,2,10135,0.0985176252296837,0.163887960662587,0.548140606722086
200,2,11616,0.150731803448371,0.163601192566929,0.357503831350436
201,2,12133,0.152065839113882,0.164249657773811,0.355171332364294
202,2,12194,0.154059008017479,0.16488109219905,0.350754701405878
203,2,12359,0.131771780136363,0.164452703394171,0.423511677158674
204,2,13061,0.125750361851094,0.164453935111092,0.444988454483976
205,2,14298,0.11394727962304,0.164997882458827,0.490271762572027
206,2,15222,0.154269273464417,0.166517043330071,0.354846502290677
207,2,17986,0.150463012010106,0.163601893491101,0.358362850841179
208,2,19770,0.127436028578577,0.164790738617364,0.43985035752266
209,2,19836,0.120535101676615,0.164351981613752,0.463803650554909
210,2,19851,0.126459969993932,0.164821336931177,0.443442869597558
211,2,21595,0.0864323640129521,0.164212975496416,0.598980393349571
212,2,22385,0.082329713917228,0.1643744467007,0.616776979934826
213,2,23441,0.0365426673093725,0.166018513019462,0.825911165356287
214,2,24209,0.0925054616512472,0.164589171110227,0.574446435896665
215,2,24341,0.0854015095881921,0.164989674234291,0.605049525857536
216,2,26815,0.15133262139016,0.164657599033425,0.358684118141386
217,2,28209,0.146903025206662,0.164724496987456,0.373102032916361
218,2,28695,0.0279500912130566,0.172277942077137,0.871210977031076
219,2,35849,-1.40413513915999,1.76467812649171,0.426747490189207
220,2,35850,-1.74360034017295,2.15817450574468,0.419689260409486
221,2,41245,0.120797527885282,0.164151537096019,0.462286139316408
222,2,43214,0.0475805794297347,0.166921585341607,0.775774919979711
223,2,47104,0.103947808600383,0.162192563989302,0.522009127162821
224,2,50915,0.0687437618951602,0.163840561694746,0.675049589148139
225,2,55834,0.0356142523501253,0.163113130547276,0.827289752373121
226,2,56422,0.0955758597556133,0.163336581943064,0.558822935526073
227,2,57715,0.0773214271296252,0.162825088344177,0.635170329867322
228,2,59046,0.113931283810413,0.163588684466676,0.486605599132445
229,2,59191,0.10226181349316,0.162672710637954,0.529994365856387
230,2,59383,0.12240742062785,0.162680207327215,0.452286747342133
231,2,59477,0.11193644854323,0.165152887743223,0.498358550947078
232,2,59755,0.150577477132067,0.371226357276326,0.685266298798803
233,2,60471,0.0535940594579197,0.163004938227386,0.74251093781632
234,2,60478,0.0643188753769949,0.163180027105302,0.693701661367041
235,2,60786,0.0542510932677119,0.162921975537096,0.739340877065081
236,2,61035,0.0665478210002609,0.162897306199656,0.683135091187668
237,2,61071,0.0597550305888838,0.162165482930328,0.712734887772437
238,2,61675,-0.0024679429073734,0.162663566020915,0.987903475794587
239,2,62776,0.012585083553374,0.169779580395773,0.940952102329004
240,2,62939,0.0214821323070469,0.162378422868842,0.894824979759408
241,2,63527,0.0284711577127853,0.162984935580659,0.861426653547086
242,2,63857,0.0276649018872189,0.163023245760005,0.865343972030003
243,2,65527,-0.0139434220764531,0.162490715790956,0.931665647769219
244,2,67007,-0.0248254403203973,0.178897999588939,0.88971206976297
245,2,67023,0.201151376058037,0.369805557867799,0.58682736464594
246,2,67024,0.277758773883012,0.371018442090488,0.454573503570739
247,2,67976,0.0671990128556547,0.164794045987585,0.683685529699924
248,2,69628,0.0222214308740489,0.167559375638704,0.894570862180402
249,2,71825,-0.00605339641811931,0.324022886771752,0.98510534038646
250,2,72389,0.092552303849851,0.163742272685034,0.572275310548885
251,2,72392,-0.0125795702201495,0.164928908157672,0.939245367970076
252,2,73646,0.0926846238265081,0.161473540170256,0.566338326563236
253,2,74564,0.128091095880729,0.161087470030918,0.427051928940426
254,2,74739,0.180302303285371,0.161476906934981,0.2649322826022
255,2,79931,0.348260382448342,0.181382792439659,0.0556597089868393
256,2,80748,0.278852558415487,0.16757758917073,0.0969957137399936
257,2,80873,0.367455314199986,0.160963939487979,0.0230336877467359
258,2,81501,0.364375264507796,0.160956562730958,0.0241921626265577
259,2,83526,0.369781231050618,0.160668262665478,0.0219440872873938
260,2,83845,0.426709950598441,0.160423396096166,0.00817288923835291
261,2,84412,0.482191317194641,0.40750834586501,0.237499477046402
262,2,84412,0.304800788153199,0.203819574706783,0.135692008245731
263,2,84447,0.445120894507716,0.162372438662918,0.00643003354126573
264,2,87391,0.415829678201629,0.159782070218163,0.0096452547726351
265,2,87562,0.424419594270888,0.16013033524371,0.00840003026168294
266,2,87849,0.415952928293108,0.160177798347752,0.00980254205428617
267,2,87878,0.419660720603158,0.160851943221036,0.00946721908791211
268,2,88125,0.363818063382557,0.179544285771538,0.0434813076612374
269,2,89785,0.360960849012698,0.161273169691352,0.0258313476315385
270,2,93441,0.324052301098058,0.166370258723336,0.05223394627228
271,2,93588,0.322262620568872,0.17228318497451,0.0622361176342054
272,2,93721,0.289596024314735,0.161187742228858,0.0732479056189624
273,2,93952,0.254689667240881,0.160889811394083,0.114315393940434
274,2,95085,0.352063888042968,0.160595697216615,0.0290148047458572
275,2,103188,0.280081142028386,0.164937877372897,0.0903699747757033
276,2,107124,0.261524503059703,0.161165663414532,0.105544945283964
277,2,111645,0.286228695589032,0.161150747474776,0.07656868825537
278,2,111916,0.25969388349449,0.16166096447272,0.109077843752216
279,2,111931,0.273795103883695,0.161844141014749,0.0915817268579282
280,2,111999,0.289466770599148,0.161180676909596,0.0733630986974289
281,2,114528,0.229670469039039,0.162387649571971,0.158145077800977
282,2,116024,0.304459892463011,0.162427968837153,0.06169681268505
283,2,119244,0.126144617526853,0.177778679492379,0.478445519968506
284,2,119246,0.157646395932073,0.179607272997289,0.380688144644114
285,2,119247,0.163013939992788,0.180893436838096,0.368117635162429
286,2,120090,0.167639767829997,0.162344611674631,0.302490214372572
287,2,120291,0.206563808099569,0.164081025642111,0.208893480873003
288,2,120726,0.176423340219157,0.163228956133997,0.280508992927329
289,2,121716,0.226154873978389,0.162868935389343,0.165839164211306
290,2,123100,0.10712390939308,0.16343899290163,0.512613562506968
291,2,124677,0.0695321877369024,0.1632711964936,0.67046263668778
292,2,127636,-0.226807694175468,0.206201583079378,0.272111343000291
293,2,127887,0.0948198353903282,0.164355379237917,0.564361507238985
294,2,128935,0.0908171451268681,0.16420627156322,0.580567297806376
295,2,129053,0.1293805927447,0.164633506071254,0.432470623514091
296,2,130040,0.166792780506207,0.165545323053557,0.314367657395556
297,2,130976,0.0718335332935541,0.164388389651971,0.662397029463982
298,2,132199,0.149141851945103,0.165004131824532,0.366682138608129
299,2,133355,0.0882965368151964,0.166246022816957,0.59566985146307
300,2,133435,0.0878347166192714,0.166606247676611,0.598386276039391
301,2,133943,0.0394359859396595,0.195124658859043,0.839949794427441
302,2,135183,0.0976816864515557,0.166683073093834,0.558228228877942
303,2,135402,0.102705881148247,0.166649312744447,0.538094114802636
304,2,135898,0.155871379465456,0.167417795693845,0.3524731299711
305,2,135912,0.151705767451302,0.167552592864796,0.365859535496257
306,2,135925,0.156310936538225,0.166779778375389,0.349281264701049
307,2,136002,0.0848660861452357,0.166801062323918,0.611219907044134
308,2,136173,0.0951741859929947,0.16796636745057,0.571328087597485
309,2,138209,0.0705094701506916,0.17292995033656,0.683715931962548
310,2,138318,0.143068130720447,0.172311001567181,0.40693592011335
311,2,138695,0.0988309498655957,0.169441353153426,0.560080463346917
312,2,138818,0.0856458305359011,0.169150692874778,0.612942078370867
313,2,139728,0.0630916939699326,0.168875364232194,0.708926831251425
314,2,140174,0.0865936937546732,0.168845855457979,0.608372484954011
315,2,140863,0.0582998755247348,0.168811910046055,0.730033923800911
316,2,141152,0.0568089646112424,0.169289029743015,0.737391626189943
317,2,141292,0.0704088342368554,0.168056844920591,0.675501312438423
318,2,141545,0.110825598572272,0.168814452679843,0.511934340109397
319,2,145823,0.316169017617651,0.174548199199255,0.0709354971429523
320,2,145934,0.114941814397524,0.288868933947391,0.690942214902409
321,2,145980,0.149497243922878,0.1767956540268,0.398352387653681
322,2,146723,0.229116459014003,0.168171246539092,0.173940382538266
323,2,147946,0.2144809159078,0.169773989197054,0.20730362752314
324,2,150394,0.192690490060442,0.185075746106697,0.298521295158547
325,2,151274,-0.077578607156596,0.29033459449978,0.789468023550629
326,2,151397,0.105116321985053,0.170490971926538,0.537928552380398
327,2,153035,0.160435332977862,0.168509556379798,0.34170558276043
328,2,153228,0.127493579590893,0.169821438513974,0.453302795685562
329,2,153455,0.0913369093019218,0.171170720114715,0.593953268758374
330,2,153732,0.149398629475764,0.176866269629715,0.398851452368431
331,2,153815,0.108684572186789,0.170484633713523,0.524210115644429
332,2,154160,0.104656449188424,0.168703472603606,0.535422787785187
333,2,154235,0.102931408627378,0.170392908997411,0.546176682054071
334,2,155527,0.231221819650994,0.184627884738005,0.211265342930038
335,2,159870,0.120273973596409,0.166051796469794,0.469351527990336
336,2,161229,0.272090932255991,0.16810312445508,0.106427450505854
337,2,161451,-0.064806405023468,0.361271882159507,0.857739092375462
338,2,161451,0.520354970040232,0.361387146925301,0.150786927034847
339,2,162696,0.302880026687768,0.167224553165041,0.0709570626168631
340,2,163284,0.315495648793969,0.16492087858407,0.056555301072092
341,2,164166,0.16168352738835,0.167091309416618,0.33388878987293
342,2,165270,0.1999546849869,0.165564017798503,0.22796418993573
343,2,165675,0.137850222281001,0.168487864783432,0.413817112652147
344,2,166404,-1.18692664461727,0.432496927926342,0.00637277460935704
345,2,168012,0.218707907803785,0.20352538903378,0.283288864010359
346,2,168062,0.133017526918756,0.166982085678831,0.42622019758873
347,2,168518,0.103414457618903,0.166083962560393,0.533907554112022
348,2,168980,0.149266284832339,0.165906142366008,0.368891561377696
349,2,169651,0.135701376438056,0.166018107576515,0.41425749219219
350,2,169902,0.444537457268561,0.276747823730659,0.109104176085987
351,2,169960,0.109702053244934,0.258655190580226,0.671733221599252
352,2,170725,0.280656529180852,0.165799389093989,0.0913858175072548
353,2,171254,0.347065988611222,0.165713942524015,0.0369398076781632
354,2,172242,0.137732743922769,0.164606200928065,0.403304294012419
355,2,173254,0.0840451050019246,0.163445537828669,0.607427893041401
356,2,173340,0.086069751874393,0.163422757980668,0.598754025752308
357,2,173385,0.0770628167482281,0.163586103503509,0.637871645315915
358,2,173973,0.129587511089456,0.163057000029174,0.427300211518047
359,2,174714,0.0556011140476554,0.418451808221708,0.89436921505442
360,2,177341,0.272092849607341,0.162000711202723,0.0939242116962091
361,2,180314,0.152034805111291,0.1624999521416,0.350119243874215
362,2,180339,0.135368635426893,0.162953149391053,0.406692651992595
363,2,182758,0.288299317659985,0.161801402520443,0.0756398204847551
364,2,183619,0.224212351386243,0.162730415180641,0.169133328663365
365,2,183913,0.19888120565993,0.166964828654429,0.234392534955139
366,2,184146,0.26962234760257,0.167809647473569,0.109010902873303
367,2,187176,0.160042285353522,0.163834427508452,0.329310488674796
368,2,191066,0.245331726982163,0.164765513167088,0.137386793792177
369,2,191124,0.559794318183241,0.206689446215767,0.00709046117814891
370,2,191128,-0.456145050446871,0.190695555153341,0.0172791379222054
371,2,191599,0.167811573923032,0.162747074135815,0.303191039462902
372,2,191762,0.187236595950954,0.169150325208946,0.269080413570159
373,2,191763,0.1538905671563,0.163432395875657,0.347033183897609
374,2,191959,0.119788847077827,0.163113688982259,0.463199418633784
375,2,192390,0.160617643406998,0.167524781864411,0.338331106231705
376,2,195759,0.267213957820821,0.164024445736712,0.104181647865634
377,2,196912,0.227160081215291,0.161525010493994,0.160501033514365
378,2,197598,-0.568207091503864,0.528116945411551,0.282701629237503
379,2,198110,0.200395566774948,0.162598107649252,0.218597743505155
380,2,198283,0.223244469361875,0.167652285726103,0.183853451287391
381,2,198805,0.183383589094288,0.163358088316185,0.262376089699837
382,2,198891,0.214115470875486,0.161974281094436,0.187054002101354
383,2,199248,0.190074746452233,0.162430780832452,0.242714258627895
384,2,201782,0.194436045916326,0.162215758422762,0.231477407406263
385,2,203285,0.377665451746614,0.160662766503594,0.0192891882312349
386,2,203783,0.31464496454338,0.16069642138878,0.0510163668966686
387,2,204179,0.312509969158774,0.161101252846305,0.0531958952924003
388,2,205406,0.263121038382818,0.163021216586374,0.107414546181688
389,2,205834,0.287947780776537,0.162115153242641,0.0765624247200652
390,2,205965,0.0849554949166591,0.177873449568443,0.633217981944907
391,2,207192,0.259608025992735,0.162097856703329,0.110149341913284
392,2,207561,0.277268794448138,0.161292904222804,0.0864839385350287
393,2,208682,0.228564692966423,0.161235860083354,0.157195550396856
394,2,210102,0.188729212838601,0.161800217946363,0.244226597632289
395,2,212519,0.464765019297402,0.344144818405818,0.177723171128566
396,2,214801,0.174055630976309,0.161839085385615,0.282891828325869
397,2,215016,0.173918043545464,0.161746860280996,0.282997930232405
398,2,218876,0.0268697424653719,0.163680225162319,0.86969915843548
399,2,227511,-0.0268624196421701,0.164838821385643,0.870641816423942
400,2,230378,0.0440132749513191,0.162750787127911,0.786984766817855
401,2,231943,0.0267495519094157,0.16322809944161,0.869920697474827
402,2,232156,-0.000728261377079709,0.163167391941835,0.996441352690614
403,2,232789,0.0419846410258548,0.162574264829232,0.796365245805697
404,2,238524,0.0657900200479637,0.162780772479869,0.686337364164088
405,2,241518,0.0192406408567904,0.164228730100413,0.906801808786054
406,2,250396,-0.040858520894939,0.16309785683482,0.802334557553944
407,2,250466,-0.0357085557702955,0.163043673788625,0.826767108596145
408,2,252305,-0.0271050591235448,0.163480587255661,0.86840936939846
409,2,254571,0.041296703533652,0.165768611307013,0.803410853685282
410,2,254742,0.00576586181585204,0.16563319720868,0.972250102846417
411,2,254908,0.013601882370698,0.166897112283734,0.935091620097978
412,2,255033,-0.0823515367268186,0.195566299637264,0.673943676390965
413,2,255862,-0.0226081303130664,0.16588894982182,0.891673885225756
414,2,255975,-0.0146547091252665,0.165292541772478,0.929403013134848
415,2,258311,-0.198768261330354,0.162220372317368,0.221279960408006
416,2,259284,-0.0643206433543508,0.163076424346908,0.69350897800807
417,2,266330,0.00871820959792879,0.163813043409076,0.957586339471941
418,2,267100,-0.00809020915740644,0.163801194429787,0.960636098928431
419,2,268086,0.0708368464521391,0.163770307477391,0.665614717670457
420,2,274614,-0.00433412336430528,0.162818267475554,0.978778347684694
421,2,274729,-0.0403876985870674,0.16369486748721,0.805264085540299
422,2,275746,0.0301743618464032,0.163629634881056,0.853800493510048
423,2,277029,0.0202826936507882,0.162873510868797,0.900966262377103
424,2,277741,-0.00176257135853264,0.162941005196671,0.991375373196641
425,2,278218,-0.00276499890080428,0.162646667003317,0.986446192743735
426,2,278379,0.0195430308993867,0.166668578793252,0.906723211299534
427,2,279910,-0.0304170756916712,0.162581561497117,0.85169903855961
428,2,280616,0.0153208186431962,0.169693330982538,0.92811168256163
429,2,283431,0.00115590766110574,0.164970895281958,0.994413436556841
430,2,283573,-0.0276840209772203,0.162985319718654,0.86522075093337
431,2,286762,-0.00980464953045335,0.16340835908018,0.952188867134067
432,2,287187,-0.0186335023248211,0.162643709852965,0.908853958766889
433,2,288379,0.0671796599718298,0.161374546560192,0.677446041360763
434,2,294941,0.095910407535394,0.161430021217837,0.55280577113113
435,2,296073,0.0105950700530845,0.165979238971027,0.949138770098183
