SNP,Chr,Pos,Effect,SE,ERG11_HYR1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,0.0455365900422878,0.0798421022246909,0.568814656275935
79,1,99148,0.0619687350966198,0.0796009022350031,0.436800017389727
80,1,101281,0.0524612390517278,0.871316069226336,0.952023094526437
81,1,106011,0.032956280029587,0.0830117272581761,0.69160183505217
82,1,106800,0.080368325723815,0.0796619062619478,0.313729106105147
83,1,107970,0.0722860813879037,0.0794472146934022,0.36351558801787
84,1,109000,0.0487883701170528,0.0796381718526832,0.54051848115091
85,1,112549,0.0449527886012666,0.0795543270936708,0.572393412722656
86,1,112742,0.0936927247989529,0.0797446122024086,0.240822727329852
87,1,113050,0.0873971838643751,0.0796302153823024,0.273154389923067
88,1,113135,0.0719157776864974,0.0794706713139792,0.366117115385941
89,1,114076,0.0792208308007937,0.0794509908545168,0.319397456716026
90,1,114628,0.0915003385756871,0.0796152655635739,0.251218083832647
91,1,116283,0.12514793916376,0.079930655237272,0.118313342418775
92,1,126880,-4.6591112046704,1.48435479371772,0.00183923279134826
93,1,127853,0.055599084053836,0.0800036689781611,0.48753963105439
94,1,128302,0.0485413705280295,0.0797090033603003,0.542927890421518
95,1,128704,0.0449924777554075,0.079794323613034,0.57321043098153
96,1,128911,0.0407077099556424,0.0798096801904991,0.610328325782041
97,1,130267,0.00662766146867999,0.0798004599689157,0.933856533610918
98,1,130271,0.0136428619304514,0.0798926534224561,0.864506455666617
99,1,130613,0.0615591711747556,0.0805759887271968,0.445384129079398
100,1,132012,-0.0239805262288582,0.0804612821446256,0.765849438663704
101,1,133231,-0.0279751867074563,0.0798865065430402,0.726407492173246
102,1,137074,-0.0110152754504196,0.079784592567337,0.890269592857332
103,1,137304,0.00114450720136869,0.0798144560182587,0.988567149250818
104,1,139686,-0.043931525324458,0.0798851550181506,0.58271273962409
105,1,149562,-0.0358890439372027,0.0800789117309745,0.654304751317867
106,1,150447,-0.0363716079545211,0.0809670603248211,0.653552326346438
107,1,151446,-0.103823757619562,0.162612212848789,0.523578827069087
108,1,154084,-0.0252796833060006,0.0812292743167286,0.755821681415858
109,1,156633,-0.026608661010944,0.0823420332352746,0.746774518872963
110,1,157269,-0.038776596319166,0.0797392613134049,0.627061623082219
111,1,160054,-0.010157881924229,0.0805219925375615,0.899684688138878
112,1,166222,0.00834660312588315,0.0799269981995133,0.916889144174408
113,1,166416,0.00167131165106371,0.0797659165371679,0.983295222215601
114,1,167326,-0.0205917092883644,0.0802117523676213,0.797546910746447
115,1,168836,-0.0189191278460165,0.0798327342683116,0.812806212110805
116,1,171200,0.0577803186038663,0.0798994862484472,0.470058890851382
117,1,171431,0.0300253037521773,0.0804419632337736,0.709183273813237
118,1,173339,0.0192992520066879,0.0798255336531662,0.809100394817807
119,1,173845,0.0113525144997241,0.0797636775488361,0.886903022253438
120,1,175121,0.0388890477040388,0.0795808989054596,0.625376569366124
121,1,175281,0.0230034559316713,0.0796660695305633,0.772943352124095
122,1,175315,0.0268298505356045,0.0796375939721985,0.73639301255674
123,1,175523,0.0283461494329107,0.0800874814176417,0.723595287565533
124,1,175541,0.0249872721873697,0.0797636935477553,0.754263409904926
125,1,175653,0.00436815271404023,0.0800268758565306,0.956501105757314
126,1,175805,-0.0137848887001576,0.0845503710369706,0.870582133073312
127,1,175818,-0.0060175826023177,0.0826104120929409,0.941972382110442
128,1,175856,0.0223566096360198,0.0813396622492835,0.783588465327846
129,1,175876,0.0235729265916019,0.0800918642771829,0.768683629013496
130,1,175989,0.0182074846669258,0.0803243885930972,0.820808119787354
131,1,176001,0.0165925894771121,0.0807439798299312,0.837302837256215
132,1,176451,0.0231054358781243,0.0817101928021813,0.777516595983741
133,1,177692,0.0179231033527588,0.0796446831957178,0.822079701228532
134,1,178191,0.0210730160567433,0.0797215926094368,0.791677899959162
135,1,178224,0.0179231033527588,0.0796446831957178,0.822079701228532
136,1,178960,-0.0126633040501802,0.0802837222168726,0.874758248304324
137,1,179139,0.00671463798812333,0.159125194534171,0.966365350253941
138,1,179139,0.338808509972719,0.319975543463557,0.29038867708793
139,1,180955,0.0114486413751773,0.0921998841871156,0.901249789780301
140,1,183802,-0.00128824901515431,0.0796603961311917,0.987106498885367
141,1,183954,-0.000564450016797599,0.0802403708588069,0.99439130971057
142,1,184450,0.0080348230501738,0.0795366732683285,0.919591653574125
143,1,184641,0.0305727346073267,0.0818362580717843,0.70893793741039
144,1,184718,-0.000388524243979213,0.0799897326335866,0.996127292877265
145,1,185296,0.0111093398740191,0.0796482012247831,0.889150315642727
146,1,185438,0.0277081598519872,0.0796405033136299,0.728111068725147
147,1,185469,0.0229150769476095,0.0797597890919306,0.774050340531927
148,1,185503,-0.000815370746024141,0.0795627860953206,0.991829097889592
149,1,185705,0.012818194818356,0.0804491296334309,0.873497708006823
150,1,185749,0.00172890422866231,0.0804519698172109,0.982867007630618
151,1,185806,0.0323699763727424,0.0805410227874337,0.687995919971988
152,1,185879,0.00693107486017225,0.0809478804352582,0.931813925567159
153,1,185916,0.0226935166304282,0.0809028887092504,0.779255813606712
154,1,185941,-0.00689175647298388,0.0812635406830779,0.932462519894595
155,1,185954,0.0021110741695238,0.0815016183826478,0.979349952805355
156,1,186055,0.0318355508754808,0.0798571127849556,0.690387413175495
157,1,186896,0.0353711374892216,0.081162781646039,0.663244668279574
158,1,187697,-0.177929387333244,0.165297521672211,0.282475029124522
159,1,189392,0.00230020999114888,0.166436598687658,0.988981124468603
160,1,189416,0.146666285568276,0.16080776556511,0.362359720086121
161,1,190132,-0.115506217341886,0.0797397688542891,0.148353843573439
162,1,190148,-0.126867026674191,0.0797150488243975,0.112390688270436
163,1,190165,-0.130645036078788,0.0803148205999265,0.104701278117656
164,1,190169,-0.125804838986339,0.0802358308271026,0.117791450569311
165,1,190933,-0.154244187841173,0.0794387344530246,0.0529718374632064
166,1,192149,-0.0962051359409578,0.0803517547767058,0.231993132288312
167,1,192302,0.11122875200638,0.106144922314412,0.295403846092539
168,1,192303,0.0424816276891113,0.0959590365292208,0.658249652827506
169,1,192305,0.0710772413817291,0.099674318410304,0.476258208384403
170,1,192315,0.0745855497677326,0.113083444962352,0.50996497186088
171,1,192795,-0.162600667206551,0.0792394264328807,0.0409051611794314
172,1,194020,-0.0571466430099565,0.0839042171941467,0.496258672088479
173,1,194187,-0.0835380002890027,0.0796526682147406,0.294997620891083
174,1,194867,-0.0417229457029488,0.0797023233097076,0.600965470753655
175,1,197325,-0.0484613221880752,0.0816381290219856,0.553152240380908
176,1,197392,-0.0622818241640429,0.0826623175229983,0.451682492184438
177,1,198857,0.00571402815087207,0.382320817175129,0.988083994252603
178,1,206666,0.0134120853968209,0.0896696086175955,0.881187518909519
179,1,206675,-0.0239227915601896,0.116738734331253,0.837748121031725
180,1,223051,0.0717189496400538,0.092321000902849,0.437771477559276
181,1,223059,-0.0245067831540755,0.0959384389029611,0.798529891339081
182,2,7366,0.112226210505933,0.115488158494358,0.331837765661091
183,2,8180,-0.270626783538839,0.158562730712039,0.0887481351352804
184,2,8187,-0.145822928522787,0.165386568260192,0.378533821470309
185,2,8250,-0.101466050628261,0.163029582081524,0.534095049041544
186,2,8253,-0.143890000145013,0.162939121940852,0.377788340397522
187,2,8285,-0.0728529211004671,0.0883506734992399,0.410162265494307
188,2,8302,-0.0244389467978991,0.0827712571841986,0.7679697289566
189,2,8306,-0.0244389467978991,0.0827712571841986,0.7679697289566
190,2,8314,-0.0210781980446439,0.0810755025194742,0.795028974191557
191,2,8317,-0.0326698143137882,0.0829142263059649,0.693804620479999
192,2,8328,-0.0336785922283451,0.0825419692455764,0.683507973613071
193,2,8331,-0.0409982838762096,0.0823773207500568,0.619013164997378
194,2,8498,-0.0215869039959266,0.0809563621465539,0.789895394940552
195,2,8651,-0.035302067146433,0.0810185374448799,0.663300215258302
196,2,9418,-0.0283213044207802,0.206101186755504,0.890781464959886
197,2,9812,-0.0544263177204348,0.0814703625942949,0.504537897388108
198,2,9932,-0.0294546766980531,0.0811854101148754,0.716965815347135
199,2,10135,-0.0172909030136005,0.0808843408993703,0.830847357444936
200,2,11616,-0.0533468265843463,0.0807538174451126,0.509292942581406
201,2,12133,-0.0236371838051347,0.0811151942741431,0.770914531919021
202,2,12194,-0.0316815814958304,0.0814211926869666,0.69743137656133
203,2,12359,-0.0329495943004753,0.0811816049038809,0.685080263907522
204,2,13061,-0.0452948732336123,0.0811587712057713,0.577128515949042
205,2,14298,-0.0328000071109378,0.0814320017772939,0.687346440413422
206,2,15222,-0.0648755138757124,0.082172457797051,0.430347256069618
207,2,17986,-0.0840628703839982,0.080679752261996,0.298155950279926
208,2,19770,-0.0620853215804359,0.0812952584746304,0.445555193561151
209,2,19836,-0.0484111267824124,0.0810979366582132,0.550925790048018
210,2,19851,-0.0539866246289367,0.0813256761091145,0.507230864777833
211,2,21595,-0.0562965077829548,0.0809849099861828,0.487419809162976
212,2,22385,-0.0606541162657913,0.0810527396335912,0.454760012212939
213,2,23441,-0.0306577434025261,0.0818886014290667,0.708343788792061
214,2,24209,-0.0340805405749367,0.0812101881424572,0.67499027996668
215,2,24341,-0.0237200745998078,0.0814127906913992,0.770950474266486
216,2,26815,-0.0400025037373469,0.0812971315623861,0.622987677052958
217,2,28209,-0.0509441876714721,0.0813071722108481,0.5313497195391
218,2,28695,-0.0660703449590987,0.0849174865996797,0.437058665872237
219,2,35849,-0.32323295462247,0.871150683283383,0.710829284253214
220,2,35850,-2.18052667996481,1.05930257853934,0.0402799839231532
221,2,41245,-0.0665112012959218,0.0809629667331191,0.411915128360078
222,2,43214,-0.0691562931901882,0.0822719134353773,0.401151118786526
223,2,47104,-0.0507702720260075,0.0800127621944901,0.526147845251137
224,2,50915,-0.0662682951236518,0.0807679981489209,0.412497858351415
225,2,55834,-0.0958661243014058,0.0803094771632308,0.233393511772843
226,2,56422,-0.0753967300323588,0.0805153287643009,0.349693559338554
227,2,57715,-0.0548710471315947,0.0802964351938958,0.49483021843589
228,2,59046,-0.0551073416483999,0.0807027112399569,0.495153464433144
229,2,59191,-0.0702858384723394,0.0802064190259906,0.381456435338498
230,2,59383,-0.0790855009287573,0.0802063585794082,0.324796035008862
231,2,59477,-0.0932615163446657,0.0813739514930002,0.252536041151142
232,2,59755,-0.0867244848509019,0.183115619921669,0.636074327537266
233,2,60471,-0.0974352567740325,0.0802575360929471,0.225546901474491
234,2,60478,-0.0899835275910051,0.0803741177822267,0.263663130536903
235,2,60786,-0.107853647390987,0.0801790603664612,0.179437154288746
236,2,61035,-0.090157994003599,0.0802351289381806,0.261915640397833
237,2,61071,-0.108107241574264,0.0798067095939661,0.176407108830564
238,2,61675,-0.0993046429255355,0.0800699634558814,0.215716507222165
239,2,62776,-0.109745992750051,0.0835513417568834,0.189862337094886
240,2,62939,-0.0875858782602548,0.0799697567423272,0.274159288330155
241,2,63527,-0.0840297595860582,0.080281723892184,0.295960560574717
242,2,63857,-0.102380759727557,0.0802400940468192,0.202819101655384
243,2,65527,-0.076426080283314,0.0800564852092719,0.340407007290567
244,2,67007,-0.0260062184200565,0.0882444186163404,0.768391207553025
245,2,67023,-0.169977807447198,0.182282279966759,0.351716721626625
246,2,67024,-0.12169481636182,0.183059233507413,0.506622825468366
247,2,67976,0.0144359111507067,0.0813107052028051,0.859185996574123
248,2,69628,-0.0276824683095963,0.0826482930120366,0.737867015362357
249,2,71825,-0.220890660731499,0.159412115512798,0.166726197943912
250,2,72389,-0.0108352149178333,0.0808108239047313,0.893414749680375
251,2,72392,-0.0422111785494286,0.0813313655066082,0.604084246079602
252,2,73646,0.0102895628097264,0.079692421901344,0.897339435117797
253,2,74564,0.0521070946096983,0.0794894561462404,0.512558647111826
254,2,74739,0.0846480405494762,0.0796720640759677,0.288755147495443
255,2,79931,0.0502317649881256,0.089904921765622,0.576706409780532
256,2,80748,0.0482213507522952,0.0829522511965948,0.56139946510381
257,2,80873,0.0540203326908132,0.0799380441920423,0.499624378399431
258,2,81501,0.086780633976403,0.079842920469131,0.27782612508111
259,2,83526,0.0717655009708205,0.0797609343808868,0.36886267642424
260,2,83845,0.0792662826808335,0.0798168097653003,0.321340193927619
261,2,84412,0.377332395215222,0.20042409802267,0.0605673190534806
262,2,84412,0.0163430434562409,0.100861268581663,0.871371093912215
263,2,84447,0.0759661429315776,0.0808476802774422,0.348054721421392
264,2,87391,0.126353881667694,0.0792906045266004,0.111930868089297
265,2,87562,0.126467237807479,0.0794921900366671,0.112518377382625
266,2,87849,0.113261174944006,0.0795410037943092,0.155348774374686
267,2,87878,0.110004015450083,0.0798976540931812,0.169443055989223
268,2,88125,0.104860578505539,0.0889103267775285,0.239034363701645
269,2,89785,0.0967452976396655,0.0799551837055133,0.227090809079287
270,2,93441,0.0868974283125534,0.0823828875982427,0.292238435794262
271,2,93588,0.0771825293057126,0.0853110051667073,0.366231049740634
272,2,93721,0.0989686763998701,0.079705007052255,0.215176432010654
273,2,93952,0.0913128504171547,0.0795019816254248,0.251514868831373
274,2,95085,0.0603873818745001,0.079696775835882,0.449127585951778
275,2,103188,0.140541333605622,0.0813546283781743,0.0849498848769243
276,2,107124,0.123522208111362,0.0795299616450156,0.121282618688832
277,2,111645,0.151353143603115,0.0794449630726329,0.0575752808306924
278,2,111916,0.149090220931156,0.0796462407759514,0.062046415516487
279,2,111931,0.145821568133566,0.0797863508431916,0.0684460143068972
280,2,111999,0.147354565553955,0.0794891100479809,0.0646060578381904
281,2,114528,0.170437123159251,0.0798209145538076,0.0334290615767136
282,2,116024,0.167435411773251,0.0800311082849312,0.0371408940521351
283,2,119244,0.0915167543976751,0.0876279354609903,0.297024841987703
284,2,119246,0.0690169710887807,0.0886232962560959,0.436638220542618
285,2,119247,0.172927340761203,0.0888644583778211,0.0524519285989728
286,2,120090,0.205430230423879,0.0794589624934109,0.0101279751793557
287,2,120291,0.186965264041587,0.0805123095204483,0.0207907500286664
288,2,120726,0.207031168468572,0.0798999822095541,0.00996299847731032
289,2,121716,0.191141523866497,0.0799197207491771,0.0172947803628632
290,2,123100,0.164334067064772,0.0802002276372747,0.0411963351162212
291,2,124677,0.105357052883471,0.080369244826537,0.190739462555542
292,2,127636,0.0811439285708477,0.101804704158958,0.425954973492219
293,2,127887,0.0882247661163204,0.0809809767290014,0.276698436355962
294,2,128935,0.064207056783822,0.0809682358840999,0.428315902059359
295,2,129053,0.0676501595873897,0.0812072230647824,0.405376460553371
296,2,130040,0.0385911356365637,0.0817573481055738,0.63720387774607
297,2,130976,0.0220375003771702,0.0811085241744915,0.786008553766618
298,2,132199,-0.0329980184357692,0.0814740404182643,0.6857135258086
299,2,133355,-0.0473559137864403,0.0820055070653057,0.563988535576722
300,2,133435,-0.0632838034754704,0.0821525044130643,0.441624695330133
301,2,133943,-0.0575648958571146,0.0962145010954072,0.550025122106991
302,2,135183,-0.0196182494576149,0.0822604366387672,0.811639851665452
303,2,135402,-0.0354700370184204,0.0822329685098471,0.666487397364683
304,2,135898,-0.0540231461474752,0.082640856487794,0.513724320806419
305,2,135912,-0.0531970775020578,0.0827034894244951,0.520494744346646
306,2,135925,-0.0541782937356454,0.0823265956660686,0.510909362065418
307,2,136002,-0.0721447937196824,0.0822258340965299,0.380867168002713
308,2,136173,-0.0458181861575184,0.0828619367516833,0.580650296765412
309,2,138209,-0.104950230703662,0.0851457967843518,0.218547417034249
310,2,138318,-0.113849751837688,0.0848703226567245,0.18063500768355
311,2,138695,-0.102800867208219,0.0834488562350478,0.218805417290377
312,2,138818,-0.0912133494534457,0.0833333860039221,0.274455951588882
313,2,139728,-0.0820684620671912,0.0832104599169531,0.324673320833583
314,2,140174,-0.0956308848288492,0.0831694255640913,0.250991379789664
315,2,140863,-0.107183180885485,0.0830957304689229,0.197938133043329
316,2,141152,-0.0818789726571914,0.0834121814094348,0.326959925460672
317,2,141292,-0.0911117203603935,0.0827834688838866,0.271819494651111
318,2,141545,-0.0831231611501557,0.0832118057716584,0.318510573999919
319,2,145823,-0.103087308599885,0.0863321128542486,0.23324908842246
320,2,145934,-0.360454867666917,0.141237961110262,0.0111278405463174
321,2,145980,-0.0840612469861413,0.087189317031126,0.335644142395589
322,2,146723,-0.0651970234541248,0.0831066218447229,0.433273767304848
323,2,147946,-0.123195143743829,0.0836844932705493,0.14187452388505
324,2,150394,-0.150845931697291,0.091087355115454,0.0985987059066116
325,2,151274,-0.144585605879175,0.14303370171932,0.312780637904758
326,2,151397,-0.0907821804989568,0.0840120021154355,0.280619080380797
327,2,153035,-0.139722047630206,0.0829018852755965,0.0927969815215947
328,2,153228,-0.124143269761058,0.0835813587843003,0.138357226466847
329,2,153455,-0.143101982762279,0.0841308727803404,0.0898339766976231
330,2,153732,-0.1442293620963,0.0870007050219099,0.0982471358405039
331,2,153815,-0.133392036687124,0.0838508015529641,0.112543850218614
332,2,154160,-0.147837296728115,0.0828965102248154,0.0753809430150575
333,2,154235,-0.120687748643655,0.0838549505679456,0.150967482024191
334,2,155527,-0.183326455965032,0.0907586050806246,0.0441451926292388
335,2,159870,-0.0988252871502016,0.0818075824324115,0.227847819404127
336,2,161229,-0.0716392039503724,0.083147385210414,0.389496413738348
337,2,161451,-0.0379887331520674,0.178217088041169,0.831325310300129
338,2,161451,-0.192120277698645,0.178507427137421,0.282546313097889
339,2,162696,-0.0818500917453788,0.0827620474029894,0.32334984021274
340,2,163284,-0.130994122181027,0.0814806468669515,0.108801140472747
341,2,164166,-0.136343178856361,0.0822180763578329,0.0981428893838535
342,2,165270,-0.0832562335550571,0.0817235433426992,0.309017197592585
343,2,165675,-0.072781429027962,0.083105938633909,0.381752299076395
344,2,166404,-0.452536792419459,0.214271281714606,0.0353902022364207
345,2,168012,-0.105623904060028,0.100408730359524,0.29354689113836
346,2,168062,-0.0683965186596762,0.0823681810126987,0.406887759253819
347,2,168518,-0.0782169752656789,0.0818707295496229,0.340043564810855
348,2,168980,-0.066212874945506,0.0818617650785627,0.419153354981463
349,2,169651,-0.0887019774248217,0.0818404449982943,0.279175301672687
350,2,169902,0.195423992562218,0.136626221342851,0.153499711475897
351,2,169960,-0.169917604924292,0.127309881510605,0.182842206704861
352,2,170725,-0.0137092675249237,0.0821191878143023,0.867510065736112
353,2,171254,-0.00975483314879955,0.0822536879799101,0.90566409755539
354,2,172242,-0.0656780842993172,0.0812078086580379,0.419194715011159
355,2,173254,-0.0940157356434538,0.080504778580373,0.243664313106129
356,2,173340,-0.0771084185147064,0.0805458934131033,0.33905953776888
357,2,173385,-0.0773073941750403,0.0806197249844275,0.338258309017478
358,2,173973,-0.0833514378278266,0.0803878909836521,0.300508239823684
359,2,174714,-0.0160247450988895,0.206431486088799,0.938168405801813
360,2,177341,-0.0667303038678481,0.0801572438634463,0.405693864414544
361,2,180314,-0.117363647892252,0.0800193640591405,0.143350529408482
362,2,180339,-0.110081430950906,0.0802519942021173,0.171028922658541
363,2,182758,-0.0540661258006462,0.0801253581315432,0.500264087889701
364,2,183619,-0.03358349511306,0.0804728925334765,0.676693080383711
365,2,183913,-0.0548470436189111,0.0824797896218196,0.506500328883105
366,2,184146,-0.0168756881955137,0.0830801227174514,0.839154005400816
367,2,187176,-0.0308407331429293,0.0809143155184129,0.703319026155377
368,2,191066,-0.0216531065780667,0.0815278165213712,0.790708763406559
369,2,191124,-0.0831949010344895,0.102921509627589,0.419443052903483
370,2,191128,0.124785323179642,0.0945992388999442,0.187992583544695
371,2,191599,-0.0475648335319047,0.0803663419739995,0.554329774119772
372,2,191762,-0.0438794801206257,0.0835562648561868,0.599809361672154
373,2,191763,-0.0338772880502825,0.0807045182786322,0.674909276770816
374,2,191959,-0.057321279882978,0.0804698786871042,0.476729678154378
375,2,192390,-0.0296162223623235,0.0827348188463293,0.720582978024351
376,2,195759,0.00542709090067436,0.0812186311620415,0.946762223105017
377,2,196912,-0.0297024698443977,0.0798898028099422,0.710270045739267
378,2,197598,0.0780719532119756,0.260921155502895,0.764950834196576
379,2,198110,-0.0298634018636129,0.0803685778885687,0.710428091576282
380,2,198283,-0.0448683514973095,0.0828782570558057,0.588589512546984
381,2,198805,-0.0112187382835203,0.0807283226306534,0.88955385302759
382,2,198891,0.0109008058484525,0.0800995897220695,0.891827188535038
383,2,199248,-0.0380515207421636,0.0802590766837044,0.635715565415287
384,2,201782,-0.0470567783577903,0.0801468425287584,0.557490365222644
385,2,203285,0.00573672172220188,0.0798745037192593,0.942784486828044
386,2,203783,-0.0347016453588022,0.0796816907317532,0.663463256457574
387,2,204179,-0.00668570225046444,0.0798951608033736,0.933357544415228
388,2,205406,-0.0340107093615231,0.0806965292405408,0.673672568321773
389,2,205834,-0.00607110528950253,0.0803295843213542,0.939798089007124
390,2,205965,-0.0692958081767274,0.0876982675016751,0.429963846309627
391,2,207192,-0.0629401657313677,0.0801851713654976,0.433018010717844
392,2,207561,-0.0611246164952494,0.0798341203196128,0.444399023750709
393,2,208682,-0.0249327063568662,0.0797549267110344,0.754756634776154
394,2,210102,-0.0478109746859652,0.0799314704401936,0.550123706612535
395,2,212519,-0.210191524083445,0.169841372341015,0.216696042030066
396,2,214801,-0.0519389172431527,0.0799203653161478,0.51619023546311
397,2,215016,-0.0926925742515267,0.0797701176538625,0.246022044359924
398,2,218876,-0.124742465444006,0.0804753934512293,0.122020843911812
399,2,227511,-0.0832301690085151,0.0811995895033909,0.306061644691406
400,2,230378,-0.1439114538655,0.0799293663375063,0.0726379500671126
401,2,231943,-0.138107634869847,0.0801895459169438,0.0858974693354038
402,2,232156,-0.145513408214427,0.0801192738683368,0.0701863142220659
403,2,232789,-0.116347976849205,0.0799683056941252,0.146578354298356
404,2,238524,-0.128725374683614,0.0800278475788172,0.108618079585672
405,2,241518,-0.137340205096435,0.0806874446035565,0.0896121372278475
406,2,250396,-0.117482120630673,0.0802222642080843,0.143958892817391
407,2,250466,-0.138709970888177,0.0800976473179115,0.0841897597418925
408,2,252305,-0.0952362279175204,0.0804909338580409,0.237529294862755
409,2,254571,-0.0818421366839243,0.0816670557395975,0.31696057787074
410,2,254742,-0.0681519147331296,0.0816287404265559,0.404338150222125
411,2,254908,-0.0946057763457,0.082179316182763,0.250424379962318
412,2,255033,-0.047603581289783,0.0964665304809765,0.621985624105871
413,2,255862,-0.0744147933028811,0.0817415752285344,0.363250443853903
414,2,255975,-0.0461344202395673,0.0815050336490027,0.571731980206915
415,2,258311,-0.0300521342973059,0.0801796076720485,0.708026707416139
416,2,259284,0.00137474739985166,0.0804655554182993,0.986378523232276
417,2,266330,0.0121550687086361,0.0808089828796482,0.88052130738507
418,2,267100,0.0309697503734639,0.0807888681586318,0.701697103751066
