SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
32,1,37478,-0.129159982110962,0.149301972140443,0.387575661777194
33,1,39144,-0.0856392569325379,0.148708288959541,0.565058123031375
34,1,41499,-0.136261584785948,0.148188085966952,0.358452694973557
35,1,45359,-0.227451772018866,0.249483884901919,0.362554499730318
36,1,45634,-0.260195144420805,0.229009691865469,0.256653975126596
37,1,51248,-0.201627616328983,0.148609989235161,0.175725480122416
38,1,51462,-0.199488564173136,0.148820722203965,0.180957152716176
39,1,52124,-0.161705498352071,0.148748175215191,0.277730316289572
40,1,52667,-0.241931971683152,0.148199812712956,0.103471858091897
41,1,55470,-0.115984237999534,0.152681760974746,0.447972633777986
42,1,59265,0.0384643683095263,0.148669035620176,0.795998368281999
43,1,60165,0.0165800161008925,0.148568154988509,0.911205013900395
44,1,62308,0.00790341732466651,0.148406784170838,0.957558783669969
45,1,62869,-0.00852778421311413,0.148388046708782,0.954203731994494
46,1,65431,-0.00242161744524483,0.154977200110743,0.987541880529631
47,1,65451,-0.00810492489410203,0.152779195580602,0.957722137690165
48,1,65719,0.0842955256219539,0.159257836963484,0.596928511602448
49,1,66841,0.0596454721840636,0.148424728649212,0.688032679966465
50,1,66948,0.0467905384134996,0.149349021138329,0.754240374617717
51,1,68621,-0.127248646311427,0.148811094525204,0.393074738166128
52,1,69417,-0.120081576597622,0.148433240005971,0.419063608978811
53,1,69820,-0.363824224588178,0.581039377156392,0.531613983519369
54,1,69821,-0.231891595148872,0.360501359125446,0.520481152612166
55,1,70906,-0.148414015415428,0.238530837165557,0.534211685900796
56,1,74327,0.0414410562006367,0.149371322623461,0.781607365545591
57,1,74572,0.0475639152147379,0.148968380147813,0.74969648934899
58,1,75211,0.0856887287808512,0.14864834525047,0.564676656155509
59,1,76030,0.133624806351873,0.148548135596636,0.368978969848509
60,1,80108,0.0550906823370321,0.148654215229943,0.711160618163146
61,1,81262,0.0338253198049716,0.148616017167092,0.820087342762318
62,1,81999,-0.00940725277858723,0.148989048059097,0.949690309228974
63,1,82431,-0.0310951878935954,0.14968601881574,0.835554832794278
64,1,83284,0.0472717042992487,0.148584558721769,0.750561703648933
65,1,83613,0.0739781873570498,0.148537305538059,0.618762816278608
66,1,84112,0.032438130245674,0.148595829732043,0.827323297328727
67,1,84701,0.045775771979114,0.159112417622409,0.773749402999521
68,1,84858,0.1200612760103,0.148888201211867,0.420563567673318
69,1,85751,0.0515666508492919,0.149612630938451,0.730549409753622
70,1,87445,0.0913077868992338,0.149875356393729,0.542767319422542
71,1,87467,0.0295037315785551,0.150730964493546,0.844928102348081
72,1,89070,0.0802754615568779,0.149734768346068,0.592214856407861
73,1,89616,0.092072010412954,0.148909275240359,0.536770116263992
74,1,89679,0.0755473626015825,0.148954493653496,0.612342287108362
75,1,89880,0.105377456692918,0.148940946051859,0.479715400443821
76,1,91472,0.124001856842873,0.150007731286001,0.409001549951881
77,1,93789,0.169601943180995,0.148331435313069,0.253647985987776
78,1,94351,0.10271782661253,0.148896627883193,0.490735502248946
79,1,99148,0.189320103598973,0.148263838286115,0.202472075036549
80,1,101281,0.111754729080132,1.6252512056414,0.945218388098176
81,1,106011,0.217850165995044,0.154440535249116,0.159250167584852
82,1,106800,0.141284042562742,0.148616187148087,0.342425451515414
83,1,107970,0.184539113370419,0.148039977655954,0.213389385504583
84,1,109000,0.109404353529609,0.148512808815276,0.461814710696661
85,1,112549,-0.0818397016248469,0.148394758846621,0.581639928800508
86,1,112742,-0.0096257359926219,0.149036189605747,0.948539738616154
87,1,113050,0.0166004839576613,0.148783723694922,0.911224129135418
88,1,113135,-0.0338237702311871,0.148396460915397,0.819833856354504
89,1,114076,0.0398458091599275,0.148392226342029,0.788458380514026
90,1,114628,0.0656783399181013,0.148741752806413,0.659078322247828
91,1,116283,0.0751056959420326,0.149556925507588,0.615848374949224
92,1,126880,-3.79234154672385,2.79985169499581,0.176449790312405
93,1,127853,0.0887125090922608,0.149257116324854,0.55265186569163
94,1,128302,0.0899514176054874,0.148681113463391,0.545570636055627
95,1,128704,0.0514858429504951,0.148881036624395,0.729684992340821
96,1,128911,0.11249238645105,0.14880232587149,0.450162128000953
97,1,130267,0.0526489889822792,0.148825763306744,0.723727997801711
98,1,130271,0.0499402209359933,0.149005104189691,0.737705143580346
99,1,130613,0.141248231686133,0.150233491760308,0.347762318800053
100,1,132012,-0.15975927088466,0.149861152197836,0.287130256374305
101,1,133231,-0.207860806611149,0.148625877168552,0.162825714803477
102,1,137074,-0.192606768861291,0.148471617843499,0.195387818509438
103,1,137304,-0.269649314187097,0.148183445205232,0.0696516830596244
104,1,139686,-0.199346377860574,0.148694421009964,0.180897967429039
105,1,149562,-0.18105860258661,0.149101470848844,0.225432916632615
106,1,150447,-0.136561490421659,0.150894938208553,0.36607712292832
107,1,151446,-0.174554885208048,0.303351149834706,0.565372625484353
108,1,154084,-0.157846484288373,0.151303552705797,0.297549334322038
109,1,156633,-0.175882782504696,0.153328659872034,0.252118584040319
110,1,157269,-0.232696265142166,0.148269972035209,0.117448518982801
111,1,160054,-0.168194763860099,0.149932922603479,0.262709946913184
112,1,166222,-0.152502758967817,0.148867901286841,0.306340004116665
113,1,166416,-0.153876650397086,0.148560763834969,0.30101261259024
114,1,167326,-0.17543185094942,0.149340215704215,0.240901480240353
115,1,168836,-0.17199566334173,0.14864110330637,0.248005540016529
116,1,171200,-0.217346293657887,0.14869644899634,0.144719140622011
117,1,171431,-0.281721243112837,0.149325936038563,0.0600320017332647
118,1,173339,-0.262356744831588,0.148253617673203,0.0776490309915043
119,1,173845,-0.258281679675711,0.148149919207554,0.0821378053345479
120,1,175121,-0.277683132452418,0.147753996482167,0.0610187769601637
121,1,175281,-0.260460165278614,0.147969588399393,0.079235217215989
122,1,175315,-0.280451777032748,0.147819017132149,0.0586089006826998
123,1,175523,-0.255237191029373,0.148793704299303,0.0871537720713421
124,1,175541,-0.271219098724231,0.148100928258126,0.0678965472964566
125,1,175653,-0.297397554418037,0.148432034372863,0.0458774040614231
126,1,175805,-0.22278615464299,0.157270184054111,0.157486950463501
127,1,175818,-0.305315383714524,0.153233956449962,0.0470883019981012
128,1,175856,-0.253006513820395,0.151139257028831,0.0950171430674872
129,1,175876,-0.241762035817077,0.148857443589415,0.105243207256132
130,1,175989,-0.25454081536584,0.149225140501748,0.0889342323650173
131,1,176001,-0.255650291592237,0.150003752261227,0.0892063757832673
132,1,176451,-0.243627963074501,0.151877603621097,0.109584702469703
133,1,177692,-0.267619364273781,0.147886394071356,0.0712039028132669
134,1,178191,-0.270192443542143,0.148021352914944,0.0687913668165506
135,1,178224,-0.267619364273781,0.147886394071356,0.0712039028132669
136,1,178960,-0.306957492001449,0.148863543958088,0.0399386566753204
137,1,179139,-0.303904978189134,0.296373689956378,0.305871236511553
138,1,179139,-0.448858747449299,0.597315443559686,0.45287647406619
139,1,180955,-0.144146558267072,0.171811705236491,0.4020483999058
140,1,183802,-0.273225749216696,0.147876147868904,0.0654871035341615
141,1,183954,-0.258983831872242,0.149035157233046,0.0831293558542768
142,1,184450,-0.197038117121933,0.147989669881955,0.18390620681059
143,1,184641,-0.179854383078813,0.152377815496046,0.238668228269718
144,1,184718,-0.247746037262534,0.148619919933909,0.0964058401743742
145,1,185296,-0.205371492490094,0.148168122619409,0.166600236636713
146,1,185438,-0.201477253367065,0.148190300852343,0.174829215567047
147,1,185469,-0.211065941336371,0.148367528587268,0.155738538259996
148,1,185503,-0.201044434031797,0.148021111694702,0.175263012799168
149,1,185705,-0.220917120948523,0.14960467867002,0.140654955263925
150,1,185749,-0.2327641371807,0.149553782649608,0.120511243859563
151,1,185806,-0.256948750429896,0.149642785725327,0.086841535943416
152,1,185879,-0.24678042643481,0.150420142416724,0.101769596796882
153,1,185916,-0.160427742413908,0.150682112664299,0.287749945179933
154,1,185941,-0.200905422798763,0.151203659527763,0.184802779934388
155,1,185954,-0.208259519046377,0.151619337324771,0.170447423057848
156,1,186055,-0.195239285706793,0.148627060335566,0.189827666130669
157,1,186896,-0.151529971367325,0.151217606871126,0.316998277377204
158,1,187697,-0.636460746764202,0.306969284477946,0.0388628229431706
159,1,189392,-0.575914387349933,0.308934979157269,0.0631244999001087
160,1,189416,-0.462952659165715,0.299293103585433,0.122802589562883
161,1,190132,-0.0513773802751777,0.149153816944371,0.730706214210148
162,1,190148,-0.0254773296805723,0.149217712189592,0.86452656996483
163,1,190165,-0.0491616281560536,0.150347777468631,0.743872230138258
164,1,190169,-0.011727486284747,0.150181733083415,0.937801792877863
165,1,190933,-0.115552565199665,0.148838122391756,0.438053947286927
166,1,192149,0.0616658436424907,0.15014716152046,0.681539737031301
167,1,192302,0.228188494449159,0.197926073316041,0.249732503284504
168,1,192303,0.146251925124233,0.178871439826076,0.414115964201904
169,1,192305,0.1847702775579,0.185794894358116,0.320667892099432
170,1,192315,0.0220360478312047,0.211059650610567,0.916905877808927
171,1,192795,0.0337372112319652,0.148672287367568,0.82061471265808
172,1,194020,-0.0715010283584134,0.156561924432808,0.648171261163981
173,1,194187,-0.0595792057836704,0.148772519575341,0.689051271247203
174,1,194867,-0.192185618521916,0.148373148144068,0.196068128730269
175,1,197325,-0.297505609443491,0.151529349109497,0.0503898534589543
176,1,197392,-0.35573638378312,0.1531468153124,0.0207553294692158
177,1,198857,-0.998409185893024,0.711155292034743,0.161220120592081
178,1,206666,-0.229275086696596,0.166819031756294,0.17019128559963
179,1,206675,-0.227864264703885,0.217426103477088,0.295352000980614
180,1,223051,-0.249871466705772,0.171838338535431,0.146804940998123
181,1,223059,-0.39334946609302,0.177740412714703,0.0275329721549034
182,2,7366,-0.171820025256755,0.21551245208746,0.425834446367914
183,2,8180,0.0191072982391294,0.296980948579505,0.948737144612315
184,2,8187,0.0627011103751958,0.308814744297224,0.839222357007993
185,2,8250,0.0113472652838098,0.304263012735433,0.970271459715298
186,2,8253,0.0488686541792802,0.304252494476143,0.872485565791518
187,2,8285,-0.0480910396586335,0.164938063677272,0.770786452249799
188,2,8302,0.0701779088273209,0.15436595449262,0.649661806960225
189,2,8306,0.0701779088273209,0.15436595449262,0.649661806960225
190,2,8314,0.0951036734492705,0.15115875524778,0.52964852322343
191,2,8317,0.060951489598539,0.154658738630768,0.693742882236197
192,2,8328,0.0224464649290994,0.153996054287261,0.884194049949957
193,2,8331,0.025376833393064,0.153705236199571,0.868959272153222
194,2,8498,0.0165562111411766,0.151019412594104,0.912765360139353
195,2,8651,0.0136329439414558,0.151161644292164,0.928189088543429
196,2,9418,-0.265683197814158,0.384187803645595,0.489677600240162
197,2,9812,-0.0166948836698653,0.152058971215146,0.912636593741113
198,2,9932,-0.0404046891621073,0.151446979778155,0.78978587708467
199,2,10135,-0.0396880695332629,0.150867414000224,0.792653275161199
200,2,11616,-0.0046282361522707,0.150721852100846,0.975520455316466
201,2,12133,-0.00430041517260515,0.151321067711532,0.977343915568641
202,2,12194,0.00589280788722313,0.151906060891043,0.969077795628173
203,2,12359,-0.0264255990202702,0.151455717020803,0.861590317209739
204,2,13061,-0.0122166137550872,0.151449705315325,0.935754487587256
205,2,14298,-0.0345035654202819,0.151917782358097,0.820461914287142
206,2,15222,-0.0152323349519741,0.153408265020761,0.920962163431737
207,2,17986,0.0160124479038848,0.150719643845406,0.91545232001969
208,2,19770,0.0053804777860631,0.151763864829235,0.971738596578315
209,2,19836,0.00504353060655127,0.151346948095485,0.973434812975872
210,2,19851,0.0019760695092399,0.151790272439997,0.989620451499674
211,2,21595,-0.0186159361441941,0.151160138515462,0.90205544565037
212,2,22385,-0.055083900641744,0.151278013724907,0.715983689802397
213,2,23441,-0.0389981905385208,0.152761890052172,0.798649782543909
214,2,24209,0.000785234386703193,0.151518010980228,0.995867949814321
215,2,24341,0.0271020520154093,0.15186955369249,0.858467146860928
216,2,26815,0.0389344995739587,0.151680249028068,0.797569175361481
217,2,28209,0.042380460264644,0.151728681480482,0.780164834775408
218,2,28695,0.00984300260313131,0.158530300641922,0.950527022492321
219,2,35849,-0.339729066125709,1.62516150099483,0.834535042257274
220,2,35850,-1.88664777122394,1.98518783074218,0.342578379211676
221,2,41245,-0.0763335825846819,0.151108777548776,0.613764148874076
222,2,43214,-0.171211500689182,0.153343637197822,0.264958289367774
223,2,47104,-0.0460073013750444,0.149311703817536,0.758165733527022
224,2,50915,-0.0931688950483139,0.150717451523279,0.536862402237871
225,2,55834,-0.150348162810693,0.149888733781954,0.316516515011836
226,2,56422,-0.100678206789856,0.150275036738819,0.503321540811895
227,2,57715,-0.0988919457293941,0.149782405149646,0.509532073753953
228,2,59046,-0.119658316570392,0.150498335348859,0.42710083671473
229,2,59191,-0.106199689365568,0.14966385789623,0.478428046483052
230,2,59383,-0.0741948092822015,0.149761635675176,0.62061241051678
231,2,59477,-0.147988453601923,0.151863705588838,0.330484549767189
232,2,59755,-0.173651958461874,0.341546485702192,0.611470476002348
233,2,60471,-0.110605430313998,0.149899914450396,0.461088608133134
234,2,60478,-0.101919764578734,0.15008865369416,0.497542449973216
235,2,60786,-0.120735774190926,0.14980193696304,0.420803108204653
236,2,61035,-0.0771652362870165,0.149872627288897,0.606964621923464
237,2,61071,-0.0750117830390158,0.149195344880781,0.615435557232254
238,2,61675,-0.127179499820954,0.149525288588696,0.395593081387233
239,2,62776,-0.129057755679397,0.156076467695314,0.408859139159951
240,2,62939,-0.0863962538854471,0.149348929631922,0.563304981538016
241,2,63527,-0.0683448471904615,0.149936458380167,0.648795810225083
242,2,63857,-0.0828763050233776,0.149950601456365,0.58082501430811
243,2,65527,-0.151069386907641,0.149304536866791,0.312316928141751
244,2,67007,-0.153702264723146,0.164417940632672,0.350516702688596
245,2,67023,-0.194342106490256,0.340269935998532,0.568267507775588
246,2,67024,-0.0686835471727951,0.34165196180982,0.840788031195365
247,2,67976,-0.0341381816413735,0.151663614995552,0.822038386026823
248,2,69628,0.0412960909516212,0.154171539616727,0.788965014809627
249,2,71825,-0.191801832759088,0.2979819634426,0.52020787334636
250,2,72389,0.0532068473831017,0.150712540410951,0.724272691739527
251,2,72392,-0.0708317243724493,0.151717302362363,0.640883418000958
252,2,73646,0.0746573546103767,0.148599557726014,0.615695006061712
253,2,74564,0.0878320913260393,0.14828712489528,0.554021566583831
254,2,74739,0.162053665101165,0.148598504120088,0.27621606375267
255,2,79931,0.310393103377292,0.166957163367001,0.063842309241312
256,2,80748,0.209283068993214,0.154402445970184,0.176144391666393
257,2,80873,0.277435702526916,0.148471240642365,0.0625043578788501
258,2,81501,0.276535399282053,0.148451018043344,0.0633200501719205
259,2,83526,0.283678935530284,0.148180215905701,0.0563748785038038
260,2,83845,0.311407801736193,0.148164840445847,0.0362819982695268
261,2,84412,0.458981279539132,0.374925461450974,0.221695672799686
262,2,84412,0.212486838300399,0.187801892820582,0.25863740448694
263,2,84447,0.305685242939377,0.150113389668465,0.0424599648236498
264,2,87391,0.402938522681989,0.146873169115752,0.00639014768376928
265,2,87562,0.417700281906967,0.147136192207909,0.00478939374300741
266,2,87849,0.400358403721899,0.147258459161125,0.00687659880881138
267,2,87878,0.388284343186127,0.14799563145878,0.00907758748495062
268,2,88125,0.387581543599531,0.164884179513696,0.019291374152709
269,2,89785,0.289121347276206,0.148653887717351,0.0525772306897333
270,2,93441,0.364372513792617,0.152682885443209,0.017537399924499
271,2,93588,0.352611801774308,0.15820451190065,0.0264539214537985
272,2,93721,0.329231473360783,0.147962940717364,0.0267063805607253
273,2,93952,0.298044388824137,0.1477214644709,0.0443881323736706
274,2,95085,0.402971624659779,0.147224027509877,0.00651143649000032
275,2,103188,0.392317953527907,0.150952391296001,0.00974304428195292
276,2,107124,0.36534832230666,0.14757652819771,0.0137678160546107
277,2,111645,0.421609965425359,0.147247384290569,0.00444328995149296
278,2,111916,0.393954030884279,0.147818804443796,0.0080497037370031
279,2,111931,0.396421013488727,0.148030723033916,0.007753316368093
280,2,111999,0.415539579599654,0.147339160090797,0.005069017510954
281,2,114528,0.369517485838073,0.148550983324183,0.0133262205903263
282,2,116024,0.451910562931475,0.148265215813376,0.00247750616669859
283,2,119244,0.130563334624822,0.163555934172544,0.425245073618824
284,2,119246,0.176047986013156,0.165184200102309,0.287257066221998
285,2,119247,0.0986836130249411,0.166561550018661,0.553911641564031
286,2,120090,0.225323437437717,0.149128895751689,0.131700719111617
287,2,120291,0.261298167246647,0.150680786493618,0.0837702833248901
288,2,120726,0.239703713832202,0.149905030458592,0.110706978609321
289,2,121716,0.27514956701673,0.149560812088571,0.0666492978842747
290,2,123100,0.237474001331621,0.149951642519759,0.114164162384465
291,2,124677,0.229751499637847,0.149777735436603,0.125937786316654
292,2,127636,-0.0498604171251589,0.190047171555532,0.793198401890808
293,2,127887,0.255498958954775,0.150694076281524,0.0908659584026236
294,2,128935,0.246878636632145,0.150591198224024,0.10202162135413
295,2,129053,0.273262272263463,0.15092434431533,0.0710542531628274
296,2,130040,0.297275332633902,0.151726197310529,0.0508657759405896
297,2,130976,0.219027437293538,0.150856660788783,0.147420079631093
298,2,132199,0.269136957788892,0.151331237596133,0.0761884941123021
299,2,133355,0.27524431786385,0.15233315771916,0.0716358562872004
300,2,133435,0.278023985884912,0.152651111302771,0.0694070536409711
301,2,133943,0.276689626940054,0.17895360934534,0.12296367215928
302,2,135183,0.188328774288143,0.15312387548082,0.219549399469382
303,2,135402,0.214711462155135,0.153002238817675,0.161399742192612
304,2,135898,0.270988181040885,0.153566274534874,0.0784901317461425
305,2,135912,0.268620490251702,0.153692480558988,0.0813717623678142
306,2,135925,0.267233717526622,0.152997105597004,0.0815663282636724
307,2,136002,0.22151784997807,0.153088510758593,0.148786578363628
308,2,136173,0.234246942783849,0.15412468306012,0.129442945627419
309,2,138209,0.247658441331921,0.158615908832979,0.119332032959715
310,2,138318,0.25106676330378,0.158146864753498,0.113282397777175
311,2,138695,0.221770105678043,0.155542996856417,0.154815514522791
312,2,138818,0.208323409575311,0.155308863962665,0.180669455920429
313,2,139728,0.201999967755974,0.155052715650849,0.193498244716069
314,2,140174,0.177326372277502,0.155138191154679,0.253804046297461
315,2,140863,0.166480640577685,0.155109262276253,0.283864290126084
316,2,141152,0.176168471285127,0.1555173798932,0.258071441728289
317,2,141292,0.181909864300457,0.154376245126593,0.239449229863276
318,2,141545,0.208866777594266,0.155034991840731,0.178772421222909
319,2,145823,0.321837614707861,0.160447172302235,0.0456317873739467
320,2,145934,0.150081386799505,0.265748542732242,0.57260277922488
321,2,145980,0.235034815295913,0.162365809395399,0.148626677137175
322,2,146723,0.259849695350579,0.154535045084194,0.0935515094136347
323,2,147946,0.253406610182344,0.155991955344705,0.105164831351887
324,2,150394,0.244056585378682,0.170067345786552,0.152155831023014
325,2,151274,0.092904536918736,0.267138881237851,0.72821556756165
326,2,151397,0.162771187537019,0.156726120405125,0.299715203048733
327,2,153035,0.163143956244336,0.155013641204174,0.293313470800423
328,2,153228,0.109783751166125,0.156280355860525,0.482843125122032
329,2,153455,0.0974038374510711,0.157484623360838,0.536646357385903
330,2,153732,0.140108724035023,0.162740935362374,0.389860403826963
331,2,153815,0.145331518921533,0.156774673887755,0.354555274282833
332,2,154160,0.11490780537773,0.155200270583232,0.459559149194066
333,2,154235,0.0871465495809445,0.156803135532016,0.578719855586776
334,2,155527,0.209904630821941,0.169899396765836,0.217479363266071
335,2,159870,0.164135608466369,0.152659877223744,0.28303210450897
336,2,161229,0.235866167688166,0.154748273378167,0.128355978838242
337,2,161451,-0.27489701410464,0.332125125278637,0.408404650435582
338,2,161451,0.499941238882792,0.3324500782313,0.133524819635599
339,2,162696,0.301671560476265,0.153752508565296,0.0505409006173151
340,2,163284,0.318174257263102,0.151597162454788,0.0365432578844134
341,2,164166,0.254037381307195,0.15336155666335,0.0985171186433512
342,2,165270,0.224949181728106,0.152191494160889,0.140281601960835
343,2,165675,0.223886342583133,0.154726475468244,0.148789525841105
344,2,166404,-0.589722387507493,0.400967809182907,0.142250229535131
345,2,168012,0.148816638639189,0.187417036511242,0.427705556039042
346,2,168062,0.144194875413165,0.153598585490292,0.348486951381869
347,2,168518,0.120160066977823,0.152775831544276,0.43209510628155
348,2,168980,0.151855267604995,0.152623182021388,0.320433086236962
349,2,169651,0.165278386916481,0.152656384377675,0.279688399511454
350,2,169902,0.358092515592498,0.254872810149713,0.160905070259528
351,2,169960,0.101750852988598,0.238006168005453,0.669266012915568
352,2,170725,0.185151910835659,0.152864507645499,0.226622928523588
353,2,171254,0.221954607112179,0.152974247154913,0.147687963901215
354,2,172242,0.136024938894183,0.151443116090185,0.369695611930452
355,2,173254,0.0887090297547611,0.150380143100404,0.555636054239359
356,2,173340,0.0929301724866317,0.150354703623378,0.536925820826348
357,2,173385,0.0907258048056248,0.150497133168555,0.547001723165656
358,2,173973,0.126913513464449,0.150022581552542,0.398146609774229
359,2,174714,-0.0483471563780176,0.385048467946289,0.900150738287594
360,2,177341,0.165827297299533,0.149402414274975,0.267781612169918
361,2,180314,0.108134089936371,0.149602440256195,0.47027544101734
362,2,180339,0.0989844961819586,0.149998850599041,0.509747236832895
363,2,182758,0.0469540825856714,0.149532190383595,0.753701571496878
364,2,183619,0.0238833182595408,0.150136610321101,0.873698989653961
365,2,183913,-0.00401074335034368,0.153944586840157,0.979229656932871
366,2,184146,0.0422077918994054,0.154960970670206,0.785491468696316
367,2,187176,-0.0405054154779635,0.150944006347803,0.788588754123573
368,2,191066,0.0230569975888448,0.152082944309442,0.879582695384568
369,2,191124,0.582368199182111,0.189639190988246,0.00229945889195002
370,2,191128,-0.540093027903006,0.174537593610084,0.00212936836260569
371,2,191599,-0.0171438039985522,0.149977802661955,0.909057881586225
372,2,191762,0.0375044836428082,0.155904429509545,0.810035236074305
373,2,191763,0.00361291028435529,0.150574459591219,0.980870810758199
374,2,191959,-0.0695869933195506,0.15016151672486,0.643353025823352
375,2,192390,-0.0300191883056105,0.15434384445836,0.845899776952095
376,2,195759,0.118059132732,0.15136657119575,0.435939925991431
377,2,196912,0.168924019286743,0.148775085432732,0.256964611551864
378,2,197598,0.395684065836281,0.486298505415005,0.416385390519619
379,2,198110,0.12530124309576,0.149791315627953,0.403436547176004
380,2,198283,0.168270212414,0.154396281701685,0.276518576449681
381,2,198805,0.139543510707283,0.150402264581172,0.354144265564116
382,2,198891,0.136118599056722,0.149236818700186,0.362339615142404
383,2,199248,0.130977751271792,0.149591447452306,0.38185933384825
384,2,201782,0.15319704243908,0.149347348000392,0.305699208186445
385,2,203285,0.277743810827643,0.148254698493648,0.0618360309664176
386,2,203783,0.224522058136374,0.148188016214299,0.130637879144176
387,2,204179,0.232056992766204,0.148516111783575,0.119065366028179
388,2,205406,0.161667370734598,0.15031389549752,0.282871265042708
389,2,205834,0.164023922534884,0.149584329654644,0.273593748538276
390,2,205965,0.0280688627021646,0.163720143662195,0.863972768807679
391,2,207192,0.0965045436764281,0.149610610002548,0.519321488665327
392,2,207561,0.103146432936146,0.148935922300433,0.489043708376534
393,2,208682,0.0841082240202007,0.148718986338618,0.572058094423083
394,2,210102,0.0930504229766879,0.149088361271569,0.532945768317017
395,2,212519,0.34482926304803,0.316958345474614,0.277367174015449
396,2,214801,0.0908702879473643,0.149085067943618,0.542572119718487
397,2,215016,0.0544709026016645,0.149050196560674,0.714991859265715
398,2,218876,-0.00872693385172707,0.150618914666216,0.953828814026984
399,2,227511,0.0133939789220048,0.151684019384219,0.929686844366413
400,2,230378,0.0367741305239141,0.149761362439728,0.806172118820006
401,2,231943,0.0276884879176099,0.15019633236359,0.853845824817244
402,2,232156,0.03433117965151,0.150130872123206,0.819253931666834
403,2,232789,0.0518474537403047,0.149584887526947,0.729091675258911
404,2,238524,0.019661724649813,0.149817228535558,0.895661739822419
405,2,241518,-0.0503055572907014,0.151097817451646,0.739381962658021
406,2,250396,-0.152804338415263,0.1498708324266,0.308628999496213
407,2,250466,-0.138796001839098,0.149856363769207,0.3549781599011
408,2,252305,-0.152530132814184,0.150216822536665,0.31061072897541
409,2,254571,-0.066119088509716,0.152508366361161,0.664884418156408
410,2,254742,-0.0998149103113459,0.152318593576061,0.512699169031147
411,2,254908,-0.112894298783514,0.153457821014234,0.462420139531323
412,2,255033,-0.0918420526735577,0.17993334380463,0.610074421289736
413,2,255862,-0.130799935431702,0.152491471013141,0.391611149689529
414,2,255975,-0.0636070113806979,0.15206150134127,0.675983660532088
415,2,258311,-0.175340251544853,0.149296266031099,0.241008504736605
416,2,259284,-0.12071597796772,0.149953759275479,0.421349235800034
417,2,266330,-0.0189474949052928,0.150733328725795,0.9000393048745
418,2,267100,-0.0383951750268486,0.150711861024394,0.799057737700483
419,2,268086,-0.0104842019897401,0.150735669380295,0.944588387005473
420,2,274614,-0.0586987980238274,0.14978830508924,0.695384550997096
421,2,274729,-0.0742903669641606,0.150588439224287,0.622083518234749
422,2,275746,-0.0131670853532699,0.150572951487538,0.930366152251809
423,2,277029,-0.013225658582133,0.149873205313781,0.929731474974197
424,2,277741,-0.0238964876615886,0.149928302878367,0.873455842859702
425,2,278218,-0.0200618080861227,0.149659083288556,0.893439386951505
426,2,278379,0.000734025126369442,0.153366661570295,0.996183978722972
427,2,279910,-0.0483634448106561,0.149588193482395,0.746651488080354
428,2,280616,-0.0509654675150729,0.156125209945605,0.744285154557363
429,2,283431,-0.102999082025667,0.151702509342654,0.497611671515747
430,2,283573,-0.0822507177336219,0.14991667378947,0.583597369853628
431,2,286762,-0.102404220464115,0.150265668997355,0.496009723550052
432,2,287187,-0.126028495401429,0.149512496203292,0.399838645435879
433,2,288379,0.029816152964218,0.148520230145158,0.841005904027322
434,2,294941,0.03991703967817,0.148602372710039,0.788381778177116
