SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
38,1,51462,0.0295141107043608,0.057832674378554,0.610134865487454
39,1,52124,0.0321164802413854,0.0577503675723569,0.578477060618064
40,1,52667,-0.0147794649387826,0.057677703402265,0.797913044558464
41,1,55470,0.0394150801554118,0.0592157156866815,0.506089622091959
42,1,59265,0.103462654192603,0.0573903785766698,0.0722743498888543
43,1,60165,0.100377442531445,0.0573621422273135,0.0810061740929898
44,1,62308,0.0387190612668407,0.0575101299784036,0.501224739160687
45,1,62869,0.0532789527213403,0.0574698936098939,0.354520546299332
46,1,65431,0.0465253097413809,0.060043560471859,0.438941534402349
47,1,65451,0.0604243466074594,0.0591551515308738,0.307738259659151
48,1,65719,0.005215756228312,0.0617783353863079,0.932764842906379
49,1,66841,0.0515092491443387,0.0575016127623581,0.370976487190405
50,1,66948,0.0434791627267244,0.0578739779525372,0.452988865541208
51,1,68621,0.0737365426272243,0.0576298412234717,0.201566494551664
52,1,69417,0.022707119751701,0.057597721864394,0.693644553673968
53,1,69820,-0.408954610723934,0.22437796206431,0.0692075714101191
54,1,69821,0.014061399288428,0.139869354402938,0.919978749095934
55,1,70906,-0.0777752733756154,0.0924517508344409,0.400775959517183
56,1,74327,-0.0261913856126722,0.0579103618089465,0.651348973167201
57,1,74572,-0.0381007118138349,0.057737315762188,0.509749911171782
58,1,75211,-0.0344088892621802,0.0576385145725165,0.550905175668452
59,1,76030,-0.00663717518069312,0.0576665205819094,0.908434617759446
60,1,80108,-0.0581360513153926,0.0575708734446447,0.313274607243508
61,1,81262,-0.0806673286775482,0.0574720206412932,0.161319134329404
62,1,81999,-0.0587261063400565,0.0576883016645475,0.309379960571847
63,1,82431,-0.0863890531783563,0.0578640010868834,0.136339000469149
64,1,83284,-0.0866604817436403,0.0574391068234729,0.132260595087017
65,1,83613,-0.0569343206824574,0.0575379123871127,0.323091605488732
66,1,84112,-0.0527954580619799,0.0575554487938919,0.359613147656504
67,1,84701,-0.0332096869115596,0.0616799808097755,0.590627001059688
68,1,84858,-0.049661267421503,0.0577261544679518,0.390212780326784
69,1,85751,-0.0445407243267725,0.0579757065560757,0.44284321803832
70,1,87445,-0.0325474278465042,0.0581210036405173,0.575838542539836
71,1,87467,-0.0348282787762815,0.058421813657588,0.551455787137586
72,1,89070,-0.0316920138185165,0.0580608902783287,0.585520015129249
73,1,89616,-0.0324672753756464,0.0577470675262859,0.574314489182987
74,1,89679,-0.0130583830430596,0.0577760530770508,0.821318832388298
75,1,89880,-0.0289445900251346,0.0577743374924479,0.616687671600657
76,1,91472,-0.0171365073409656,0.0582167279596518,0.768658059780362
77,1,93789,-0.035986297142555,0.057592163505341,0.532475080671376
78,1,94351,-0.0403545000444669,0.0577357228014261,0.485042267140158
79,1,99148,-0.0515774963034365,0.0575585771683816,0.370816923735618
80,1,101281,-0.266023111952451,0.630059077549413,0.673121983476131
81,1,106011,-0.0123494143517982,0.0600514261070978,0.837184960511319
82,1,106800,-0.00264882175089587,0.0577015603481554,0.963411490221757
83,1,107970,0.0201771893793525,0.057520758613706,0.725961892937509
84,1,109000,0.0215468361017083,0.0576207601490897,0.708671788500207
85,1,112549,0.00824806226149878,0.0575652577892032,0.886149266096654
86,1,112742,0.00256673695405502,0.0577910510301122,0.964599443392766
87,1,113050,-0.0165606343369808,0.0576872575908948,0.774222469209655
88,1,113135,-0.0282389969103142,0.0575274103273233,0.623817057405128
89,1,114076,-0.00554107723034858,0.0575462857154424,0.923345648235589
90,1,114628,-0.00772568815023173,0.0576911599311363,0.893546425019492
91,1,116283,-0.000678116729133371,0.0580134945762301,0.990680384353681
92,1,126880,-2.49905759388576,1.0803419635349,0.0212852926647957
93,1,127853,0.0054499341211466,0.0579047646194515,0.925068087262363
94,1,128302,-0.0111366040870814,0.0576800218129083,0.847010810190675
95,1,128704,0.0024520449492596,0.057740339083719,0.966150621825199
96,1,128911,-0.0122279851750155,0.0577432094099251,0.832412662345657
97,1,130267,-0.057509533581963,0.0576382850556607,0.31907618856448
98,1,130271,-0.0583087726632366,0.0577046148436343,0.312962358303447
99,1,130613,-0.090476152925054,0.0581289094248952,0.120491413349683
100,1,132012,-0.030524319647076,0.0581815498563128,0.600163359372452
101,1,133231,-0.0523279676682479,0.0577240613264451,0.365279491884865
102,1,137074,-0.07650249446033,0.0575651931989976,0.184715758900529
103,1,137304,-0.0698220387853325,0.0576093410401236,0.226326191035764
104,1,139686,-0.0634876465527705,0.0577060943600282,0.271999201856193
105,1,149562,-0.0612753866090487,0.0578449513122908,0.290185656103974
106,1,150447,-0.068448021541257,0.0584660734096045,0.242496788979324
107,1,151446,-0.263725112193733,0.116843706958601,0.0246141394573135
108,1,154084,-0.0615858263557648,0.0586689503680501,0.294566117995795
109,1,156633,-0.0703318029971959,0.0594483038225655,0.237575584766122
110,1,157269,-0.0402740027857546,0.0576541561908817,0.485296577543196
111,1,160054,-0.0691328930141921,0.0581257821901163,0.235094631902963
112,1,166222,-0.0770672021668741,0.0576656539571446,0.182263358090707
113,1,166416,-0.0738207021518599,0.0575600464529284,0.20050917605069
114,1,167326,-0.0826738982652944,0.0578547435288606,0.153891155685058
115,1,168836,-0.0839408475580253,0.0575737899223755,0.145737948942406
116,1,171200,-0.0871983407064417,0.0576468332908761,0.131268357633286
117,1,171431,-0.0905399851868643,0.0579945469690633,0.119377083320926
118,1,173339,-0.106648538963923,0.0574621719015246,0.0642898428965928
119,1,173845,-0.116809659538951,0.057358030377918,0.0424460160674761
120,1,175121,-0.0863125813134227,0.0573960442756927,0.133525157957866
121,1,175281,-0.112668651406589,0.0573156854454311,0.050110285685551
122,1,175315,-0.102007841594721,0.0573539938030436,0.0761715703279121
123,1,175523,-0.106530495675286,0.0576586978362436,0.0654959828098753
124,1,175541,-0.107638180194458,0.0574152487978875,0.0616551944514835
125,1,175653,-0.0934533018210397,0.0576688385305675,0.106014291123764
126,1,175805,-0.141657635582966,0.0606902683796985,0.02015056547126
127,1,175818,-0.130464054080185,0.0593469465542064,0.0285743090931314
128,1,175856,-0.102516570367011,0.0585849791229957,0.081008246292499
129,1,175876,-0.10115727136108,0.0576861055718468,0.0803701660796286
130,1,175989,-0.101734333062179,0.057849258553193,0.079510097084007
131,1,176001,-0.113393574011826,0.0580922019009795,0.0517334638616409
132,1,176451,-0.0758429473248202,0.0589689207291297,0.199233252170545
133,1,177692,-0.0781929421810161,0.0574598792695315,0.174436601016056
134,1,178191,-0.0668711060657351,0.057557662887949,0.246097323840829
135,1,178224,-0.0781929421810161,0.0574598792695315,0.174436601016056
136,1,178960,-0.102663742902326,0.0578128708309772,0.0766283096287873
137,1,179139,-0.175562901632607,0.114714133935596,0.126803899730089
138,1,179139,-0.32544893091225,0.231154506105136,0.160032379177835
139,1,180955,-0.123127716102202,0.0663660064816185,0.064389295809918
140,1,183802,-0.116143925127567,0.0572850809488314,0.0433650147631202
141,1,183954,-0.113027199625498,0.0577245007012109,0.0510120095930711
142,1,184450,-0.0876992956398918,0.0573392990729795,0.12704114449442
143,1,184641,-0.0945197241207122,0.0589889822659984,0.109977410463484
144,1,184718,-0.0855450099855008,0.0576764045553009,0.138916442625171
145,1,185296,-0.0668346133298232,0.0575004714312541,0.245886027109875
146,1,185438,-0.0766930867419434,0.0574683324358406,0.182891107201076
147,1,185469,-0.0798693593237228,0.057539448742931,0.165988095969014
148,1,185503,-0.0824870002939624,0.0573793246115249,0.151440923516784
149,1,185705,-0.0869551322961051,0.058005867378134,0.134747986527401
150,1,185749,-0.0702457547564845,0.0580699733842601,0.227213376141281
151,1,185806,-0.0671842677021434,0.0581580819540036,0.248789520352886
152,1,185879,-0.0607872726733429,0.0584600067558683,0.299140065235097
153,1,185916,-0.0709336260962611,0.0584009314555892,0.225331494536772
154,1,185941,-0.0697625494876144,0.0586603738186355,0.235135947625376
155,1,185954,-0.067252541627443,0.0588406522729069,0.25382956240672
156,1,186055,-0.0866822211816961,0.0575884052670641,0.133166210519049
157,1,186896,-0.11324907326589,0.0584098961956297,0.0533141299952173
158,1,187697,0.0140426402374216,0.119751904289473,0.906717191811799
159,1,189392,0.0954701242218938,0.120274806016571,0.427864565631922
160,1,189416,0.127886237339052,0.116248639198931,0.272034041738602
161,1,190132,0.0470064041210907,0.057792072046013,0.416553561825708
162,1,190148,0.0405226768004149,0.0578234378676835,0.483889385019301
163,1,190165,0.0504895727062217,0.0582463278266617,0.386624844363607
164,1,190169,0.0436493086778768,0.0581892155091156,0.45367781342563
165,1,190933,-0.0246053944960432,0.0577484718382141,0.670310174903303
166,1,192149,0.0148915936086035,0.0582301805829936,0.79830311540685
167,1,192302,0.0998531465468697,0.0767090786370032,0.193863606138799
168,1,192303,0.048469784880586,0.0693776073749664,0.48523873045844
169,1,192305,0.0629427564929983,0.0720676032821546,0.383047058173913
170,1,192315,0.10920987555828,0.0816359256334926,0.181833489599567
171,1,192795,-0.0307549209048632,0.0576307250523337,0.593916153359087
172,1,194020,0.0137766559523279,0.060722585455604,0.820649461699244
173,1,194187,0.0178201914640998,0.0576939367827541,0.757599134193335
174,1,194867,0.0757542819133721,0.0575292106556912,0.188760961093775
175,1,197325,0.000755309640954466,0.0590775600757861,0.989806505316571
176,1,197392,-0.0380157999720559,0.05980273177693,0.525392548129169
177,1,198857,-0.085032883793136,0.276492186422783,0.758612434303812
178,1,206666,0.0584634299238646,0.0647845735298874,0.367444762393531
179,1,206675,0.134592858330115,0.0841366601739938,0.110561210416327
180,1,223051,-0.032539652697317,0.0668095425797096,0.626524500704143
181,1,223059,-0.00615000313149494,0.0693970333707505,0.929433732040318
182,2,7366,0.198197690052017,0.0829752963249526,0.0174359010269805
183,2,8180,0.012306231832353,0.115157337031814,0.914957179180957
184,2,8187,0.0438043383660958,0.119731539112646,0.714692695561257
185,2,8250,-0.0192048309223041,0.117978051428038,0.870782373952308
186,2,8253,-0.0422998971770485,0.11796099637055,0.720114519753825
187,2,8285,0.0260343512304906,0.0639497358668494,0.684176536194167
188,2,8302,0.0123025302335093,0.0598715020904191,0.837313818021804
189,2,8306,0.0123025302335093,0.0598715020904191,0.837313818021804
190,2,8314,0.00831206927302422,0.0586451119948727,0.887370123842948
191,2,8317,0.00877586896039861,0.0599824665455487,0.883762367910187
192,2,8328,0.0136398869429912,0.0597115119672251,0.819444416774879
193,2,8331,0.0142935889578684,0.0595988050440888,0.810601153001188
194,2,8498,0.00785367222053268,0.0585593985449365,0.893388358645369
195,2,8651,0.00906410434764565,0.058613735829606,0.877192486447405
196,2,9418,0.249544356748355,0.148482226298667,0.0937185181801971
197,2,9812,0.0170755261118702,0.0589569991211712,0.772271811811376
198,2,9932,0.0303112963242059,0.0587094467417255,0.605972806680741
199,2,10135,0.0335583242048825,0.058479417672692,0.566435786266946
200,2,11616,0.00883563587123898,0.0584426963016632,0.87991645427927
201,2,12133,0.0325398317425875,0.0586513662418065,0.57938219468049
202,2,12194,0.0203929921872134,0.0588938282419461,0.729348324495088
203,2,12359,0.0359306203905854,0.0587004654771658,0.540864913238248
204,2,13061,0.000916277955976708,0.0587272665779885,0.987560518768941
205,2,14298,0.0267957834145396,0.058895287262257,0.649408127723836
206,2,15222,-0.00108682263752546,0.0594870071289062,0.985433848731783
207,2,17986,0.0150418158518493,0.058439104678903,0.797025387304587
208,2,19770,0.00503993672677056,0.058848058725926,0.931798600915196
209,2,19836,0.00915940125372705,0.0586849674814791,0.876061174820534
210,2,19851,0.0121392219337813,0.0588552730616093,0.83671026833925
211,2,21595,0.00795661576026879,0.0586141913539616,0.892099811143174
212,2,22385,0.0102290557234211,0.0586686589407652,0.861688011724353
213,2,23441,0.013317965810693,0.0592367904945209,0.822244788531184
214,2,24209,0.00530244731945179,0.0587525564693651,0.928139344937635
215,2,24341,0.0111157178700965,0.0588892322055988,0.850392238145508
216,2,26815,-0.000992679630609006,0.0588216072755808,0.986544989582474
217,2,28209,0.0412581248551504,0.058800433410799,0.483351302502286
218,2,28695,0.00123460034260392,0.0614726461870123,0.983987922081521
219,2,35849,0.264721002157976,0.63006063117667,0.674630311092483
220,2,35850,-0.619370052526031,0.77006326554836,0.421758946045066
221,2,41245,-0.00222941493800738,0.0586156010798053,0.969681677005086
222,2,43214,0.0327673332935343,0.0595405081818782,0.582436452483139
223,2,47104,-0.0520329049136456,0.0578392267633565,0.368939645161203
224,2,50915,-0.0469995389600451,0.0584208961804454,0.421650457816582
225,2,55834,-0.0540292523108051,0.0581331458090491,0.353314201094553
226,2,56422,-0.0577772271398877,0.0582271375446232,0.321743954325183
227,2,57715,-0.053613931386143,0.0580459769072431,0.35630159798095
228,2,59046,-0.0357815304643793,0.0583790131845111,0.540325428189198
229,2,59191,-0.0538783580661907,0.0580047904926654,0.353596101335224
230,2,59383,-0.0413448464032003,0.0580506640257721,0.476798985617479
231,2,59477,-0.0458478507769842,0.0589159196431781,0.436977577108371
232,2,59755,-0.107483730634403,0.1323643511866,0.417322063561645
233,2,60471,-0.0813430093445973,0.058009262221878,0.161721832388173
234,2,60478,-0.0781622271817504,0.058088199006803,0.179302156536365
235,2,60786,-0.0666180276804965,0.0580330041202099,0.251773375155748
236,2,61035,-0.0985787143489945,0.0578997845368127,0.0895279786567263
237,2,61071,-0.0835184634962774,0.0577023245160649,0.148671827635993
238,2,61675,-0.0656860977218989,0.0579345161723775,0.257648260888494
239,2,62776,-0.0668968048377001,0.0604746956551074,0.269395430376193
240,2,62939,-0.066036894299255,0.0578328772869796,0.254287286059073
241,2,63527,-0.068491837029512,0.0580427048486406,0.238784898410096
242,2,63857,-0.0901514920037856,0.0579723655326637,0.120823796113456
243,2,65527,-0.0915909792173756,0.0577735142607238,0.113783244262613
244,2,67007,-0.0714798640632059,0.0637207557017847,0.262723840179661
245,2,67023,-0.333498894037759,0.130806524338172,0.0112080929338573
246,2,67024,-0.344626424763093,0.131212031949433,0.00900301453254672
247,2,67976,-0.0675738619625908,0.0587038397711583,0.250471089431408
248,2,69628,-0.078745549104418,0.0596411658904091,0.187582940403046
249,2,71825,-0.000566130963495226,0.115614465887774,0.996095769240635
250,2,72389,-0.0272546489027857,0.0584332123269316,0.641199786553945
251,2,72392,-0.0202187409881974,0.058838829922821,0.731329727900815
252,2,73646,-0.00183214267400165,0.0576420758508271,0.974661620439382
253,2,74564,-0.00667797521533884,0.0575278792646891,0.907653233533301
254,2,74739,0.00141444456518396,0.0577180874120731,0.980462774143659
255,2,79931,0.0586439585550739,0.0649812302132671,0.367419791613165
256,2,80748,0.0333572012952948,0.0600010517456621,0.578601600701561
257,2,80873,0.0372557164178522,0.0578218505142813,0.519787049013517
258,2,81501,0.0394879307534349,0.0578080082357904,0.494999589411904
259,2,83526,0.0365475834563701,0.0577236999268753,0.527047658582827
260,2,83845,0.0288268694760039,0.0577909935539605,0.618222171939817
261,2,84412,0.356510106639123,0.14444991644668,0.0140584123401477
262,2,84412,-0.00522932165012049,0.0729542117863306,0.942897561751421
263,2,84447,0.0752158973166671,0.058412441797786,0.198704705588437
264,2,87391,0.0759866036890015,0.0574138092827521,0.186528988689925
265,2,87562,0.0836799206587069,0.0575295864428614,0.146681210033071
266,2,87849,0.0909539535901897,0.0574928179760043,0.114543840085393
267,2,87878,0.0932206605611857,0.057731378381738,0.10726234633103
268,2,88125,0.0231372839078551,0.0644228308029595,0.719699646799532
269,2,89785,0.0745250295779396,0.0578147447663436,0.198231183558896
270,2,93441,0.0479086357676327,0.0596261178238008,0.422235700560155
271,2,93588,0.0242075890349042,0.0617627265837168,0.695335402343765
272,2,93721,0.0323303035963921,0.0577500295867504,0.575949226989587
273,2,93952,0.0432664764591613,0.057564356530155,0.452780901165183
274,2,95085,0.00646873620618743,0.0576897770127119,0.910784318288347
275,2,103188,-0.0145257313733173,0.059086208013392,0.805949255103395
276,2,107124,0.0205944603339166,0.0577090950460555,0.721404750882023
277,2,111645,-0.0330980252240275,0.0577295948231367,0.56678730683019
278,2,111916,-0.0260486196565656,0.0578760030460696,0.652931664435995
279,2,111931,-0.0181132643341738,0.0579731148588197,0.754888749304519
280,2,111999,-0.0165004037774865,0.0577662419629789,0.77532067773804
281,2,114528,-0.000258741431267723,0.0581053748380981,0.996449571937224
282,2,116024,-0.00091297462313561,0.0582435158271851,0.987502424302922
283,2,119244,0.00477984974533885,0.0634778150450699,0.940019048794367
284,2,119246,0.0113966410339976,0.0641525899942962,0.859100564460424
285,2,119247,0.01903477154874,0.0646107374165307,0.768467335404246
286,2,120090,0.031294859134557,0.0579895890775353,0.589769428585377
287,2,120291,0.0280815417059246,0.0586578928432999,0.632424094268373
288,2,120726,0.029148278765031,0.0583172854789593,0.61751162737265
289,2,121716,-0.00909191549626687,0.0582696523980034,0.876097190480392
290,2,123100,0.00299582077249128,0.0583518260938011,0.959083114612449
291,2,124677,-0.0344953472654856,0.0582427305292722,0.554049826853258
292,2,127636,0.0219800811948798,0.0736913528284026,0.765670916393738
293,2,127887,-0.0519833778875137,0.0586059109138461,0.375683405993555
294,2,128935,-0.0439206057273535,0.0585690884793086,0.453818059016564
295,2,129053,-0.0562913559017235,0.0587177590015081,0.338377706288768
296,2,130040,-0.0616993383082484,0.0590617732801139,0.296896021532844
297,2,130976,-0.0651994548739748,0.0585684689013725,0.266372416839756
298,2,132199,-0.068737368961833,0.0588294665923611,0.243426944446455
299,2,133355,-0.0462610854506299,0.0592907366347437,0.435771672754757
300,2,133435,-0.0690280819233006,0.0593564780654435,0.24563898988149
301,2,133943,-0.0471015894756032,0.0695811934900559,0.498893787493778
302,2,135183,-0.0500431016916677,0.0594433684823244,0.400435278466674
303,2,135402,-0.0676951399881612,0.0593848201666754,0.25508411905816
304,2,135898,-0.0900567143704853,0.0596171641029996,0.1317891642173
305,2,135912,-0.0875194071349942,0.0596721804460177,0.143356082460598
306,2,135925,-0.0953562524682759,0.0593660341607963,0.109114747221737
307,2,136002,-0.104093112158299,0.0592796677664812,0.0799613354362938
308,2,136173,-0.0765818863065991,0.0598205225178886,0.201317454660437
309,2,138209,-0.108667681109094,0.061445951327948,0.0778395505652997
310,2,138318,-0.111898218071428,0.0612533300999615,0.0685725952795739
311,2,138695,-0.0990508885626106,0.0602572112827217,0.101107523707807
312,2,138818,-0.0986458963648076,0.060147747580799,0.101883521343101
313,2,139728,-0.102535892603037,0.0600206287157646,0.0884515711788305
314,2,140174,-0.100104175162009,0.0600322563434632,0.09630058304709
315,2,140863,-0.102758350446066,0.059995072177635,0.0876311455896294
316,2,141152,-0.106527124623899,0.0601469019291035,0.0774042838452432
317,2,141292,-0.108713107426841,0.0596994172865965,0.0694520714561103
318,2,141545,-0.110959672534033,0.0599813014494507,0.0651629057526785
319,2,145823,-0.13303313407173,0.0621672758125165,0.0330461562237851
320,2,145934,-0.293851827986763,0.101900995024847,0.00417135866466885
321,2,145980,-0.154526234592044,0.0626083026944484,0.0140549605158285
322,2,146723,-0.102128442723773,0.0599165679402789,0.0891655836559214
323,2,147946,-0.132553140055737,0.0603024405617322,0.0285878980322803
324,2,150394,-0.168485649372095,0.0655273079033465,0.0105427370139798
325,2,151274,-0.109461073486279,0.103440651271776,0.290687078061909
326,2,151397,-0.137099522192136,0.060426527187798,0.0238797938508882
327,2,153035,-0.0680879852916098,0.060093770525131,0.257971031540912
328,2,153228,-0.0498576798284968,0.0605841523661875,0.411092463049858
329,2,153455,-0.0627371297891918,0.0610086370310376,0.304497810210667
330,2,153732,-0.0721256230722951,0.0630545453093036,0.253456443977842
331,2,153815,-0.0812163533520198,0.0607118325593289,0.181843973187162
332,2,154160,-0.073284553784407,0.0601013503438586,0.223525673743242
333,2,154235,-0.0722996712639511,0.0607073687013873,0.23447191996951
334,2,155527,-0.109224974440131,0.0657667119476278,0.0976426830935419
335,2,159870,-0.0473300910538084,0.0592393159968388,0.424848421912905
336,2,161229,-0.0231168750044632,0.0601903686113116,0.701163219554048
337,2,161451,0.215857974504488,0.128398092824402,0.0936159812319348
338,2,161451,-0.144664579213718,0.129095028955305,0.263217686713119
339,2,162696,0.00810966360477894,0.0599423485197338,0.892458868481712
340,2,163284,-0.00449512139718178,0.0591490798912697,0.939464956717172
341,2,164166,-0.0266655661250829,0.059681894458527,0.655297139590848
342,2,165270,-0.00100323016516946,0.0591966958625832,0.986488151861423
343,2,165675,-0.0223236030038098,0.0601632963810451,0.71082272524237
344,2,166404,0.184513740484557,0.15564701994318,0.236631939091361
345,2,168012,-0.0456923458253893,0.0726977883658645,0.530066817833527
346,2,168062,0.0189905856723966,0.0596257400826879,0.750296752828414
347,2,168518,0.0241193720949531,0.0592789554406686,0.684343327215142
348,2,168980,0.0093748036696838,0.0592626044406481,0.874396842806352
349,2,169651,-0.00183662677548213,0.0592927736122383,0.975306537486247
350,2,169902,0.209053128853764,0.0984798620968511,0.0344661033863755
351,2,169960,0.0613345591086363,0.0922563761945339,0.5065950332642
352,2,170725,0.00508941134684482,0.0593977817854766,0.931766575690876
353,2,171254,0.0207924607695212,0.0594842290939453,0.726888049519599
354,2,172242,0.0216155739790079,0.0587799986123676,0.713289818482979
355,2,173254,0.00311854921730764,0.0583405060499883,0.957400202938728
356,2,173340,-0.00181901548972324,0.0583336015449364,0.975141236845558
357,2,173385,0.00720400951130101,0.0583861453894522,0.901871981880864
358,2,173973,0.00286029774085955,0.05823209823351,0.96085230544519
359,2,174714,-0.0328059279604827,0.149301063565444,0.826208418804451
360,2,177341,-0.0455807900375862,0.0579831535700354,0.432333912668044
361,2,180314,-0.0654754344492207,0.0579486629288681,0.259291052884397
362,2,180339,-0.0656374120626024,0.0580950754898805,0.259316060792314
363,2,182758,-0.0149784100924637,0.0579858196271169,0.796316970660484
364,2,183619,-0.00312673551236131,0.0582194234328797,0.957199739933511
365,2,183913,0.00909622755644199,0.0596922649193587,0.878970059634119
366,2,184146,0.00211058279709508,0.060094496910678,0.972003054638996
367,2,187176,-0.0232753376513094,0.0585235132317937,0.691084973047192
368,2,191066,-0.000298581043817803,0.0589742106443597,0.995963260516155
369,2,191124,-0.0222692515530061,0.0745016197245972,0.765184890982328
370,2,191128,0.0320190518362224,0.0685700144483701,0.64082077010399
371,2,191599,-0.0609711428651745,0.058066460247107,0.294425667372071
372,2,191762,-0.050049549558293,0.0604003679667259,0.407873787000725
373,2,191763,-0.0448339256669184,0.0583386211051928,0.442696942120881
374,2,191959,-0.050390285534123,0.0581831595331438,0.387043822945011
375,2,192390,-0.0882931586916522,0.0596674215790627,0.139830542281876
376,2,195759,0.0309614159402277,0.0587219438988716,0.598347988968977
377,2,196912,0.0126920346135648,0.05779092553526,0.826294168652261
378,2,197598,-0.141005599083561,0.18859654128912,0.45516459778298
379,2,198110,0.0103034444691089,0.0581386356659641,0.85943566928148
380,2,198283,-0.00951244842230306,0.0599678257716177,0.874054356146936
381,2,198805,0.0161456721308447,0.0583853281433934,0.78229789978546
382,2,198891,0.013449519423414,0.0579323952953673,0.81654915384944
383,2,199248,0.000232213542462167,0.0580691316039309,0.996811594574429
384,2,201782,0.0155430031090667,0.0579918735036426,0.788840188042741
385,2,203285,0.00308842147661267,0.0577726836311324,0.957397105020577
386,2,203783,-0.00251713223320785,0.0576483605684706,0.965197280016668
387,2,204179,-0.0056071079637173,0.0577872390027471,0.922757468981504
388,2,205406,0.0423482876124498,0.0583382160953713,0.468375019385291
389,2,205834,0.0355849963094074,0.0580712428285841,0.540415242977988
390,2,205965,0.0645957790520219,0.0633942619218455,0.308923071799579
391,2,207192,0.0315038532937292,0.0580235673029218,0.587507385665427
392,2,207561,0.0113319131138891,0.0577880651030485,0.844649154045712
393,2,208682,0.0498246996540377,0.0576330116664474,0.387891206020232
394,2,210102,0.0476251568568693,0.0577874218128417,0.410414235656793
395,2,212519,0.0783873106759958,0.123040200377016,0.524481134189918
396,2,214801,0.0441993959245585,0.0577923766897797,0.444903819420497
397,2,215016,0.055718277158978,0.0577311156592215,0.335138288537351
398,2,218876,-0.00516042561305491,0.0584042267523428,0.929642995149709
399,2,227511,-0.036424421750444,0.0587862952279047,0.535916028765343
400,2,230378,-0.0449862734963559,0.0580276481319658,0.438707514637674
401,2,231943,-0.0569731502487755,0.0581645441838966,0.327995494412783
402,2,232156,-0.0441337944189603,0.058172254008715,0.448553663787509
403,2,232789,-0.0592997569439289,0.0579275859084921,0.306683812547587
404,2,238524,-0.0431953661494288,0.0580496377864188,0.457304436631542
405,2,241518,-0.021654142659932,0.0585881592213701,0.7119026931216
406,2,250396,-0.080140111956244,0.0580435065496701,0.16824773125246
407,2,250466,-0.0632216343093401,0.0580820768047388,0.277122378788255
408,2,252305,-0.0509012783913552,0.0582707359561867,0.38296771405276
409,2,254571,-0.0327292515088305,0.0591273426651884,0.580245255096163
410,2,254742,-0.0328731064878062,0.0590736783517673,0.578237827897764
411,2,254908,-0.038963644467137,0.0595148984085598,0.513095486654961
412,2,255033,0.0034165528808108,0.0697971813868346,0.960987044423791
413,2,255862,-0.0451638501599993,0.0591434637558295,0.445596559036069
414,2,255975,-0.0385912119909561,0.0589428122699043,0.513072516038248
415,2,258311,0.00670990191652829,0.0580036133954478,0.907971335003861
416,2,259284,0.00296129475364837,0.0581998082862143,0.959448709454731
417,2,266330,-0.00620002732075292,0.0584493371188915,0.915582911004383
