SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
77,1,93789,-0.0499101743247001,0.162604599290528,0.759068534287888
78,1,94351,-0.0928596416496974,0.16297937717589,0.56920076715507
79,1,99148,-0.0387543748002805,0.162613215211188,0.811769317080343
80,1,101281,1.8719595322177,1.77580695063824,0.292537126052178
81,1,106011,-0.0143218901670088,0.169485396645688,0.932705050201368
82,1,106800,-0.120607667534524,0.16271908890443,0.459063931741274
83,1,107970,-0.0405080693923146,0.162348891687754,0.803109539674082
84,1,109000,-0.0489944546695863,0.162628440403289,0.763388884254742
85,1,112549,-0.225010510087324,0.162023216723492,0.165782925605016
86,1,112742,-0.187720209459889,0.162791870288817,0.249637191891659
87,1,113050,-0.151402545266862,0.162624282282757,0.352491928299519
88,1,113135,-0.181906129966335,0.162120246294586,0.262606156414213
89,1,114076,-0.0608131144202754,0.162376835159711,0.708243542286995
90,1,114628,0.0125761149050325,0.162818582588747,0.938476344558775
91,1,116283,0.0396039260988634,0.163711976621825,0.808988662080146
92,1,126880,-2.5124864787297,3.06904761801737,0.413536454691071
93,1,127853,0.0329035284388099,0.163411323863879,0.840537733211346
94,1,128302,0.069673523402894,0.162750741298412,0.668839695684144
95,1,128704,0.0841276226017608,0.162893502379258,0.605858071920773
96,1,128911,0.168135323137126,0.162727186532221,0.302201572365935
97,1,130267,0.100221844716988,0.1628084529521,0.53856755039093
98,1,130271,0.100433247312931,0.163001523943951,0.538193203306718
99,1,130613,0.226165907626329,0.164172487280744,0.169196022641292
100,1,132012,-0.152262137498851,0.164063770435836,0.354007055985294
101,1,133231,-0.180127010063318,0.162816171193925,0.269340815327749
102,1,137074,-0.057166091866741,0.162837808069118,0.72575160555578
103,1,137304,-0.121086430917044,0.162795322602449,0.45749497999009
104,1,139686,-0.0500357691750002,0.163115208551617,0.759213696033641
105,1,149562,-0.0560547561551472,0.163481896184064,0.731892444348542
106,1,150447,-0.0173857446183552,0.165320213469743,0.916305359590366
107,1,151446,0.161582262082859,0.332015549083217,0.626793685723344
108,1,154084,-0.0392165203710813,0.165820428136725,0.813181930400453
109,1,156633,0.0151794051864948,0.168105177409008,0.928102360401007
110,1,157269,-0.0821047503346005,0.162765159805967,0.614269121275921
111,1,160054,0.00358884109108903,0.164370660462872,0.982592844297288
112,1,166222,0.00917735620655652,0.163154311772726,0.95517483442065
113,1,166416,0.00634932081292844,0.162823462370991,0.968916321596211
114,1,167326,-0.0389567685912133,0.163735938225795,0.812077800101192
115,1,168836,-0.0510873278037942,0.162950382760708,0.754074882769782
116,1,171200,-0.135335518119956,0.163058106473771,0.407109123138408
117,1,171431,-0.207783022329777,0.16386333602266,0.205624244686238
118,1,173339,-0.131330535094942,0.162808911299426,0.420408713511145
119,1,173845,-0.128488180998677,0.162680133373362,0.430162547634737
120,1,175121,-0.124788971092989,0.162365186697347,0.44266264294573
121,1,175281,-0.11829173624336,0.162517190064867,0.46717436788862
122,1,175315,-0.121079301472778,0.162460136633098,0.456594643925116
123,1,175523,-0.104601455545138,0.163414307708525,0.522522997995536
124,1,175541,-0.120022270949559,0.162716455970615,0.461237817497127
125,1,175653,-0.138714897380511,0.163190162851711,0.395890131156157
126,1,175805,0.00831140405408176,0.17259600269084,0.961619745366823
127,1,175818,-0.109434315720686,0.168530738316949,0.516538736284863
128,1,175856,-0.130461890743521,0.165908670443384,0.43219140187574
129,1,175876,-0.116088818150352,0.163392332250509,0.477868698299273
130,1,175989,-0.115419940453585,0.163860521641634,0.481661090108115
131,1,176001,-0.107254644250865,0.164731177660868,0.515412689847535
132,1,176451,-0.0736251843073467,0.1667653583832,0.659128838950326
133,1,177692,-0.11446704321722,0.162473715280536,0.481569470303294
134,1,178191,-0.120562669432877,0.162622786926637,0.4589657170696
135,1,178224,-0.11446704321722,0.162473715280536,0.481569470303294
136,1,178960,-0.123102528775138,0.163755440959305,0.452704621857621
137,1,179139,0.08571290550206,0.324786145859915,0.792006601844222
138,1,179139,-0.439533351913216,0.653774251799561,0.501831634268076
139,1,180955,0.0830862293642201,0.188156937276898,0.659063954522706
140,1,183802,-0.130099672391125,0.162460873169716,0.423782503807607
141,1,183954,-0.107772844516964,0.163691738248753,0.510717351009237
142,1,184450,-0.0413371087245879,0.162343203322861,0.799158779154707
143,1,184641,-0.00291338059319141,0.167082784232297,0.986098043086899
144,1,184718,-0.110385300017062,0.163174849944144,0.499175921895832
145,1,185296,-0.0632974027528481,0.162552995256144,0.697218415614976
146,1,185438,-0.0404480956241796,0.162581326988659,0.803670347638362
147,1,185469,-0.0492301246777116,0.162809154134347,0.762540989850371
148,1,185503,-0.0445437267150976,0.162391786673766,0.784016142132564
149,1,185705,-0.0683613158466329,0.164183926901304,0.677392078915207
150,1,185749,-0.0413664514271583,0.16420947911668,0.801255151716676
151,1,185806,-0.0904810185819197,0.164372991177525,0.582350975278525
152,1,185879,-0.0971469341339925,0.165157215428697,0.556768256326422
153,1,185916,0.00870932030277964,0.165162331579429,0.957975365664927
154,1,185941,0.0310561165540955,0.165874220117365,0.851590295971675
155,1,185954,0.00823157915857124,0.166366327813218,0.960565844764438
156,1,186055,-0.0335971140263994,0.163036752572184,0.836854403829441
157,1,186896,-0.047990805371406,0.165699966739703,0.772273395583747
158,1,187697,-0.296777962895212,0.33760072393436,0.379956032782387
159,1,189392,-0.347827509519179,0.339237227573792,0.305913210152003
160,1,189416,-0.238272409693028,0.328393698800811,0.468583542581563
161,1,190132,0.289030190429472,0.162526963753724,0.0762066524895397
162,1,190148,0.317071514315816,0.16242827756833,0.0517200778251601
163,1,190165,0.280028197440392,0.163881119574585,0.0883804051786062
164,1,190169,0.309664229270381,0.163523758303847,0.0590828510426574
165,1,190933,0.0156140104497257,0.163017353216627,0.923748637504952
166,1,192149,0.133084109386389,0.16419955599586,0.418197645915993
167,1,192302,0.287784105031725,0.21646585494964,0.184552618392537
168,1,192303,0.18455578451543,0.195686212010176,0.346264010787548
169,1,192305,0.249824504768833,0.203173969933915,0.219662539138552
170,1,192315,-0.0626961762818521,0.230951842322919,0.786189323461304
171,1,192795,0.164174621574238,0.162476055277277,0.312969808332858
172,1,194020,-0.0113592684398776,0.171382530747714,0.947192268389412
173,1,194187,-0.00393591777511887,0.162845526192846,0.980730951436583
174,1,194867,-0.128125777272731,0.162614110193792,0.43127632785733
175,1,197325,-0.137123192983452,0.16656874168621,0.410937071697901
176,1,197392,-0.190499734210056,0.168567007307562,0.259195985839188
177,1,198857,-0.593227250356247,0.779780991259442,0.447307476091488
178,1,206666,-0.199993691647028,0.182735846180911,0.274507609521691
179,1,206675,-0.246394390940005,0.23794824689603,0.301146299563592
180,1,223051,-0.0701259772472704,0.188576104652764,0.710212052048236
181,1,223059,-0.194923718712471,0.195579306157675,0.319618097237838
182,2,7366,-0.281777990927337,0.235580627948681,0.232460324936069
183,2,8180,0.628666498299776,0.323274904813667,0.0526073088339013
184,2,8187,0.122884030909921,0.337906764638611,0.716327721875573
185,2,8250,0.300948539439514,0.332584306590679,0.366146673415616
186,2,8253,0.280914977979007,0.332633947579886,0.398952625622549
187,2,8285,0.148835337622246,0.18034722490613,0.409775094898055
188,2,8302,0.218167425208708,0.168579839747601,0.196459984054913
189,2,8306,0.218167425208708,0.168579839747601,0.196459984054913
190,2,8314,0.234754664973693,0.165040479051137,0.155791276819444
191,2,8317,0.211463659660515,0.168912913093976,0.211431768041272
192,2,8328,0.182152319512067,0.168251017330315,0.279715024354598
193,2,8331,0.181496417716599,0.167935669603772,0.280546288065233
194,2,8498,0.175192570720711,0.165007118102054,0.289085313755453
195,2,8651,0.148106512570503,0.16523719002407,0.370689114165314
196,2,9418,-0.275533994291957,0.420463591753791,0.512695004882414
197,2,9812,0.107394270881365,0.166309838839552,0.518862005049774
198,2,9932,0.125631078168776,0.165617245671542,0.448620312160396
199,2,10135,0.11232193702986,0.165009142488532,0.496506754474615
200,2,11616,0.168889531101332,0.16469701888761,0.305850302820174
201,2,12133,0.162855543502425,0.165370855781124,0.325401790105113
202,2,12194,0.176606151610213,0.165972250606433,0.288024155699224
203,2,12359,0.148157451073192,0.165564490452116,0.371470353565364
204,2,13061,0.161034205951583,0.165518211146824,0.331264579063431
205,2,14298,0.14236497754377,0.166090079062872,0.391940646460703
206,2,15222,0.185230660454896,0.167594411712032,0.269811914525122
207,2,17986,0.134499520444508,0.164786725305854,0.414934123082453
208,2,19770,0.172591124280874,0.165828306497475,0.298689019707724
209,2,19836,0.174402452671756,0.165365935050547,0.292308750516785
210,2,19851,0.168366840100284,0.165869293511981,0.31077371988858
211,2,21595,0.132110538300141,0.165275608688958,0.424633850047461
212,2,22385,0.133698222938549,0.165428666710393,0.419524026970307
213,2,23441,0.143329844310736,0.167015731212449,0.391374450278854
214,2,24209,0.18040222930819,0.165534962832453,0.276538716407498
215,2,24341,0.167167044706491,0.16596708463444,0.314514123228643
216,2,26815,0.226299198644121,0.165568703191188,0.172558044709794
217,2,28209,0.182177447747897,0.165778769418316,0.27255230372761
218,2,28695,0.0918925629424007,0.173419065285411,0.596523178299264
219,2,35849,-1.78560227470879,1.77605886867543,0.315405754749937
220,2,35850,-2.40774123723381,2.17148261094556,0.268271056520245
221,2,41245,0.062147313393362,0.165392043270305,0.707322833456972
222,2,43214,-0.0549566439445102,0.16808166914829,0.743888954081297
223,2,47104,0.129760786074143,0.163274702318997,0.427299290470477
224,2,50915,0.0898006023926099,0.164957131296639,0.586518542353581
225,2,55834,0.0470816479704506,0.164244688158096,0.774544263987237
226,2,56422,0.102573146110473,0.16446688774204,0.533246785849884
227,2,57715,0.0853596821385801,0.163952085305692,0.60294539035669
228,2,59046,0.0903705711596136,0.164774536866073,0.583729735527972
229,2,59191,0.109795229758286,0.163796669798344,0.503095813669585
230,2,59383,0.124257550547417,0.163814635533627,0.44864269290658
231,2,59477,0.107250989919141,0.166316963460974,0.519437423570329
232,2,59755,-0.0679817825321507,0.373889511291358,0.855825849423257
233,2,60471,0.0769246128919714,0.164117833420258,0.639562146885661
234,2,60478,0.0841699756522467,0.164295166009823,0.608754795484981
235,2,60786,0.0980527169225404,0.164002972407406,0.55030898269155
236,2,61035,0.132861582982706,0.163921692825186,0.41818825764263
237,2,61071,0.13966338817322,0.163160600529548,0.392585506908332
238,2,61675,0.0754103030146237,0.163750878528304,0.645427682624127
239,2,62776,0.115030514880989,0.170857407961119,0.50122594076538
240,2,62939,0.159714981547012,0.163295810898292,0.328708764201032
241,2,63527,0.142507685959805,0.163955362440597,0.38533605993164
242,2,63857,0.152064550163252,0.163969266575993,0.354354270143585
243,2,65527,0.0709250315412572,0.163584105314492,0.664866130504704
244,2,67007,0.0211064189474778,0.180149273015687,0.906799321866662
245,2,67023,0.338637626519601,0.372108958453183,0.363417289713355
246,2,67024,0.351573424046615,0.37343849048212,0.347118448656429
247,2,67976,0.137585992019368,0.165822834258171,0.407259657460111
248,2,69628,0.188247907128529,0.168436485522011,0.26448957298956
249,2,71825,0.0160753364963,0.326285696794651,0.960733846381121
250,2,72389,0.214038819636224,0.164567010960105,0.194237665584353
251,2,72392,0.0383271090229533,0.166070016149505,0.8176125390635
252,2,73646,0.180335649112515,0.162394124468093,0.267547499298847
253,2,74564,0.260178213958785,0.161766474598565,0.108651017404297
254,2,74739,0.304865882937895,0.162081751428742,0.0608031439057378
255,2,79931,0.204129224644282,0.183279535579071,0.26614039178026
256,2,80748,0.187519620362121,0.169114649027739,0.268257820508812
257,2,80873,0.228625060227344,0.162826526768331,0.161167644899018
258,2,81501,0.257056207641837,0.162679062210595,0.114969679090819
259,2,83526,0.251816115929972,0.162448168281884,0.122005865384077
260,2,83845,0.307946425059715,0.162329679920408,0.0586381922614626
261,2,84412,0.418014643960978,0.410565996072728,0.309307583178867
262,2,84412,0.14434283255098,0.205749279035818,0.483423829389548
263,2,84447,0.244640239846375,0.164724307665288,0.138396650445221
264,2,87391,0.28097973812937,0.161744694233658,0.0832275489551397
265,2,87562,0.307851852136577,0.162019230970836,0.0582353327044959
266,2,87849,0.31398469352725,0.161970382648276,0.053355274918117
267,2,87878,0.295881215427433,0.162769889175055,0.0699440372182403
268,2,88125,0.251016173772768,0.181355689040616,0.167199284584287
269,2,89785,0.250719906923013,0.163002847308776,0.124912180759565
270,2,93441,0.25221413214763,0.16789465944992,0.133935201746948
271,2,93588,0.252122376872532,0.173827314989417,0.147829767892334
272,2,93721,0.244444850415449,0.162534402938623,0.133486422312383
273,2,93952,0.196469623763396,0.16225127725128,0.226744866160636
274,2,95085,0.286436923387045,0.162099476206206,0.0780848757498317
275,2,103188,0.289894396316531,0.166051883741535,0.0817146344427855
276,2,107124,0.305834501401766,0.162080461048842,0.0599900917969317
277,2,111645,0.438507509221578,0.161320536102533,0.00688696631721124
278,2,111916,0.393934461053988,0.162033418019364,0.0155463398628707
279,2,111931,0.406586489368755,0.162196905585848,0.0126336524188749
280,2,111999,0.437052303462674,0.161378629785083,0.00709343606852544
281,2,114528,0.338288928683546,0.16299334777954,0.0386660490197765
282,2,116024,0.377612331376275,0.163141391214317,0.0212063173334083
283,2,119244,0.108626296045845,0.179055024704914,0.544463662712819
284,2,119246,0.12089123015089,0.180944977816687,0.504499688784928
285,2,119247,0.151592035826958,0.182188076778837,0.405935668021626
286,2,120090,0.153404642996431,0.163521829953708,0.348819314756641
287,2,120291,0.191013191915735,0.165285489372838,0.248603428443252
288,2,120726,0.153619985485385,0.16443794914434,0.350832886017418
289,2,121716,0.217094073178387,0.164047685512002,0.186572305096021
290,2,123100,0.112495298598561,0.164572083746854,0.494699927897145
291,2,124677,0.0397888804853627,0.164440477219849,0.808947598735629
292,2,127636,-0.261883795545696,0.207530160830716,0.207815340815666
293,2,127887,0.178282212645878,0.165309529553414,0.281558172019882
294,2,128935,0.159133627387886,0.165208145416049,0.336090919250688
295,2,129053,0.216633561332358,0.16552757250259,0.191471762361544
296,2,130040,0.199616317325133,0.16660299317501,0.231660245790485
297,2,130976,0.0952386353145832,0.165504037999899,0.565356332028798
298,2,132199,0.175167637396685,0.166087618071692,0.292297568766089
299,2,133355,0.137937820917764,0.167313369716871,0.410253139838055
300,2,133435,0.134844475010521,0.167682746021175,0.421843324667443
301,2,133943,0.0521953033523182,0.196479616932055,0.790661918318558
302,2,135183,0.162688184003237,0.167705832936615,0.332670496517872
303,2,135402,0.178792022967927,0.167633973170256,0.286898581682513
304,2,135898,0.248474498405727,0.168275432932143,0.140676004865661
305,2,135912,0.239285464684718,0.168438190531149,0.156311999633704
306,2,135925,0.25009514793,0.167626110541386,0.136596976054084
307,2,136002,0.192979803064214,0.167713758536976,0.250655183029625
308,2,136173,0.183781062578133,0.168933803696377,0.277386750489619
309,2,138209,0.193515976265754,0.17387431940861,0.266480913919338
310,2,138318,0.218719823610628,0.173293621214526,0.207733704542987
311,2,138695,0.16199394063829,0.170489468588411,0.342676065496633
312,2,138818,0.165414945994651,0.170166693487142,0.331678386367954
313,2,139728,0.161709115077891,0.169870915766228,0.341772205077928
314,2,140174,0.147625847694714,0.169907237140672,0.385513266623826
315,2,140863,0.128759353787417,0.169881846864351,0.448995733639654
316,2,141152,0.132710311568285,0.170352572426269,0.436482077769423
317,2,141292,0.147111938583568,0.169091844497969,0.384885041568995
318,2,141545,0.172495768686949,0.16984965568248,0.310525403906742
319,2,145823,0.354109490547777,0.175573926235811,0.0444659575905645
320,2,145934,0.175732926462275,0.290801949098381,0.546029403363942
321,2,145980,0.245719482772098,0.177730508884259,0.167680080875949
322,2,146723,0.231594591348114,0.169342774102311,0.172304769405646
323,2,147946,0.2765570578625,0.170712726394566,0.10612216190227
324,2,150394,0.268240293296184,0.186107881451371,0.150381869259327
325,2,151274,0.0980078443403958,0.292346033068941,0.737638646027027
326,2,151397,0.202451655978574,0.17143620971093,0.23843139182499
327,2,153035,0.190833034837023,0.169600700562739,0.26127293210645
328,2,153228,0.154164427395468,0.170947543936583,0.367765798776837
329,2,153455,0.103897600410358,0.172347404679869,0.547003413941358
330,2,153732,0.151299987474766,0.178099879426685,0.39616597338
331,2,153815,0.142586712783062,0.171606785231675,0.406596251294294
332,2,154160,0.129712045386778,0.169834424069173,0.445522882090963
333,2,154235,0.120882221659936,0.17155140852945,0.481498064390928
334,2,155527,0.158660299758116,0.186138891630244,0.394583437099759
335,2,159870,0.155129457684482,0.16713229410282,0.353946547900013
336,2,161229,0.145083245491853,0.169728999651249,0.39324523283111
337,2,161451,-0.525726975341483,0.362734811598246,0.148129746640887
338,2,161451,0.373888597433731,0.364436152650277,0.305623701407587
339,2,162696,0.180419364010679,0.168900747239437,0.286161351780895
340,2,163284,0.230180200023414,0.166481554022155,0.167656431154005
341,2,164166,0.160512431065381,0.168264946848011,0.340773487609351
342,2,165270,0.22833581057884,0.166622186815816,0.171438954767795
343,2,165675,0.183320712529978,0.169545261132339,0.280324298587175
344,2,166404,-1.07071564869696,0.436435106353428,0.0146372309175672
345,2,168012,0.187896933298075,0.205038507259744,0.360083662720792
346,2,168062,0.0879168228629095,0.168234701996276,0.601591344433367
347,2,168518,0.0528023180836046,0.167312518062865,0.752499496720324
348,2,168980,0.133049025524097,0.167106698241294,0.426455523165181
349,2,169651,0.16466155462605,0.167106458226425,0.325117654819109
350,2,169902,0.537900273027465,0.278228831535152,0.0539984055881393
351,2,169960,0.135936505588822,0.260428143786404,0.602016376237759
352,2,170725,0.207204673885208,0.167270825064963,0.216265727343171
353,2,171254,0.303071941566353,0.167128613185154,0.0706184064490761
354,2,172242,0.053177845697688,0.165896369380355,0.748742179140694
355,2,173254,0.0262667458360494,0.164643136443613,0.873336699776798
356,2,173340,0.0519171691728544,0.164605954270083,0.752642261676232
357,2,173385,0.0338765065155596,0.164770896901122,0.837223738993971
358,2,173973,0.0859255188575974,0.164279372755824,0.601271024423987
359,2,174714,-0.0959777990282439,0.421354874232526,0.819946226883776
360,2,177341,0.147751786509781,0.163594152756552,0.367056574909177
361,2,180314,0.0689374203736264,0.163796919711703,0.674105189677572
362,2,180339,0.0555741863639366,0.164225295224096,0.73526136649284
363,2,182758,0.13503955888416,0.163504978328478,0.409415889481251
364,2,183619,0.0108929824955103,0.164306334919261,0.947179070503677
365,2,183913,-0.0385672723682047,0.168456370061944,0.819044113009316
366,2,184146,0.0691714175427361,0.169558845006601,0.68355819009349
367,2,187176,-0.054442357197328,0.16517647251907,0.741896835146486
368,2,191066,-0.0179857664016473,0.166434097846929,0.914005215137109
369,2,191124,0.385960225052778,0.209279059138562,0.0659863519892035
370,2,191128,-0.351141672441941,0.192673537026192,0.0692296379164672
371,2,191599,-0.0279025187320779,0.164123996845269,0.865100630747891
372,2,191762,-0.0285651994588999,0.170620671839581,0.867135980309946
373,2,191763,-0.0451321884344078,0.164763252005437,0.784305201854977
374,2,191959,-0.0713457811886995,0.164334835677293,0.664445581849564
375,2,192390,0.0148089875298388,0.168912851548841,0.930186805209372
376,2,195759,0.128828039048325,0.165648287470989,0.437254827342398
377,2,196912,0.11260496135863,0.162998374279358,0.490123330696668
378,2,197598,-0.154166627508156,0.532614663944922,0.772405079744203
379,2,198110,0.110368092148962,0.163980802613098,0.50135270746917
380,2,198283,0.115080700545266,0.169136182348104,0.496695575424789
381,2,198805,0.13248651867235,0.164641811119018,0.421537064997404
382,2,198891,0.123033310116086,0.163377936211222,0.451916074993296
383,2,199248,0.112826523126885,0.163772476752553,0.491324665312419
384,2,201782,0.0800230267591362,0.163625723397945,0.625101944611272
385,2,203285,0.25164998713112,0.16249548208481,0.12235990232734
386,2,203783,0.174802591524429,0.162429235332293,0.282583101060808
387,2,204179,0.178319209501881,0.162812753900746,0.274157750996101
388,2,205406,0.08316722671156,0.164705310524828,0.613912107834366
389,2,205834,0.125594195118694,0.163839323676326,0.443849970327048
390,2,205965,-0.0589214836432189,0.179146572223574,0.742425570429233
391,2,207192,0.100139082176402,0.163735578950069,0.541202565287053
392,2,207561,0.0791622763528755,0.163043758802278,0.627603211420296
393,2,208682,0.0383079109734314,0.162811046583692,0.814119616264325
394,2,210102,0.0345810938358494,0.163233940713375,0.832346401256219
395,2,212519,0.284698589586771,0.347112677710434,0.412660880437254
396,2,214801,-0.00396847577870518,0.163236411709413,0.980618102952427
397,2,215016,-0.0232695651531949,0.163138708100758,0.886658498614413
398,2,218876,-0.167242226967111,0.164589531433063,0.310269584722143
399,2,227511,-0.194776526670701,0.165672667757773,0.240518744512981
400,2,230378,-0.138890565244738,0.163738023950688,0.396874290667257
401,2,231943,-0.140463149031526,0.164204635092945,0.3929015282862
402,2,232156,-0.174231600709537,0.164045456066362,0.288919342482434
403,2,232789,-0.13176395284563,0.163575276715336,0.421059125841732
404,2,238524,-0.133573730698931,0.163801743433531,0.415359051660269
405,2,241518,-0.239894826570263,0.164885688153231,0.14658115401118
406,2,250396,-0.298346686276069,0.163482542707037,0.0688542819687186
407,2,250466,-0.307132395051255,0.163378151391208,0.0609469051000884
408,2,252305,-0.287726152397323,0.163915324627626,0.0800695711556675
409,2,254571,-0.151379859525379,0.166746873961281,0.364580903948807
410,2,254742,-0.18516356736722,0.166499255436045,0.266852617222512
411,2,254908,-0.169606330351229,0.167822097827154,0.312884966156034
412,2,255033,-0.190158846809549,0.196721880922205,0.334386806007482
413,2,255862,-0.22880155376346,0.166607853430423,0.170532602145829
414,2,255975,-0.212501663578963,0.166064487290138,0.201514488345994
415,2,258311,-0.409826859273826,0.162240954896375,0.0119724345294212
416,2,259284,-0.291071806416862,0.16351968974219,0.0759293063759226
417,2,266330,-0.218796610983588,0.164546606272686,0.184477746936389
418,2,267100,-0.217864726604128,0.164538055569105,0.186326785066909
419,2,268086,-0.158980403464488,0.164741009871774,0.335189253878876
420,2,274614,-0.144688471021907,0.163774997006445,0.37758967461267
421,2,274729,-0.173161627962682,0.164594890956962,0.293497428269182
422,2,275746,-0.0956568684738753,0.164702089110706,0.561754467128717
423,2,277029,-0.0863910285596398,0.163950554981091,0.598570785888409
424,2,277741,-0.120955464891286,0.163953066590624,0.461159877943354
425,2,278218,-0.133181924505472,0.163629588355726,0.416237615969631
426,2,278379,-0.10608575784279,0.167741264356174,0.527510879903504
427,2,279910,-0.148924466375036,0.163533562143543,0.363092762132854
428,2,280616,-0.109648721940756,0.170781171978299,0.521262488401895
429,2,283431,-0.150711669607479,0.1659296870533,0.364346618475189
430,2,283573,-0.143555143541499,0.163952773804909,0.381849234633746
431,2,286762,-0.126769790888933,0.164412451420758,0.441194626730313
432,2,287187,-0.149505382860073,0.163589639442982,0.361390580346101
433,2,288379,-0.0713776932299596,0.162497463647393,0.660746116018652
434,2,294941,0.00868459512203185,0.162638443942645,0.957444870115818
435,2,296073,-0.0801448168375274,0.167085367333212,0.631763458276348
436,2,296082,-0.075560642359506,0.168322720968703,0.653776792900738
