SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
136,1,178960,-0.117660942890369,0.0635640659920795,0.0649959457707355
137,1,179139,-0.259981113224743,0.1258335360761,0.0395508421191975
138,1,179139,-0.139181610610359,0.254852238022136,0.585323830816475
139,1,180955,-0.0976954538580286,0.0731665103267755,0.182655508433706
140,1,183802,-0.0754679031762879,0.0632462800193272,0.233577289901868
141,1,183954,-0.0722313796432337,0.0637192088221223,0.257736364637556
142,1,184450,-0.0759205541367236,0.0631470097970976,0.230059903217888
143,1,184641,-0.109938528741114,0.0648541144872466,0.0909256507181679
144,1,184718,-0.0512408993094072,0.0635772153826775,0.420806636327837
145,1,185296,-0.0434382302047401,0.0633235319285529,0.493180445639675
146,1,185438,-0.0850221134835009,0.0632069304353596,0.179443825819213
147,1,185469,-0.0868382055407582,0.0632916334474138,0.170924459788022
148,1,185503,-0.084458749402496,0.0631362059842857,0.181847964608632
149,1,185705,-0.109951186345898,0.0637353529472802,0.0853809293424395
150,1,185749,-0.082630367826226,0.0638521751699291,0.196480831570108
151,1,185806,-0.0657268279868732,0.0639933705507213,0.305082261516511
152,1,185879,-0.0810434355137896,0.0642539792522029,0.20803427838684
153,1,185916,-0.0773055916820785,0.0642376763596195,0.229616126372851
154,1,185941,-0.0908747525484931,0.0644685309414853,0.159538620990398
155,1,185954,-0.0882906555099706,0.0646680068177901,0.173030992270731
156,1,186055,-0.102339574692961,0.0633105904015649,0.106886344437973
157,1,186896,-0.0979140573280468,0.0643756694536892,0.129160254959271
158,1,187697,0.0133889319323499,0.131715849900659,0.919092109188673
159,1,189392,-0.0898907478391529,0.132321894044273,0.497371513510513
160,1,189416,-0.0835291080164637,0.128003782303158,0.514469935298617
161,1,190132,-0.0360149292596044,0.0635962001337561,0.571545421308398
162,1,190148,-0.0407821652736077,0.0636072456659168,0.521837394500655
163,1,190165,-0.0387318069804916,0.0641001884759658,0.546073172129981
164,1,190169,-0.03415566662807,0.0640275507536468,0.594055993278975
165,1,190933,-0.0231321998035727,0.063521989224022,0.715956183667969
166,1,192149,-0.0172277671260522,0.064046790058293,0.788096672977533
167,1,192302,0.121467654775423,0.0843271686159561,0.150631201663289
168,1,192303,0.0348825751224373,0.0763386480461162,0.647991529499846
169,1,192305,0.0865975574169533,0.0792188399844111,0.275076237263769
170,1,192315,-0.00701923084448275,0.0900179647603069,0.93789141195645
171,1,192795,-0.0118130505612201,0.0634105264545543,0.85232060577598
172,1,194020,-0.060393590055833,0.0667162965815841,0.365960990700891
173,1,194187,0.00268060407090417,0.0634660199510034,0.96633377512549
174,1,194867,0.00786814822622445,0.0634302590253349,0.901350974297819
175,1,197325,0.0073950167970282,0.0649782770215569,0.909455073278684
176,1,197392,0.00441882614194641,0.0658142891888418,0.946507599092199
177,1,198857,-0.344823315399853,0.303600479060701,0.25681922519854
178,1,206666,-0.107039633291315,0.0711108981283084,0.133154215562917
179,1,206675,-0.0461731475674556,0.0928442868523063,0.619274341079814
180,1,223051,0.135894353359026,0.0731518443179909,0.0640437859297957
181,1,223059,0.0860796247713511,0.0761930776131229,0.259345930657098
182,2,7366,0.161816056220498,0.0915951699944994,0.0781520201317954
183,2,8180,0.110196673879964,0.12652782621328,0.384385161418757
184,2,8187,0.0249859768220091,0.131711064042157,0.849650946194222
185,2,8250,0.0201164835828704,0.129764603333242,0.876891874468142
186,2,8253,0.0346896707361015,0.129755884918668,0.789359172284439
187,2,8285,0.0924704313131664,0.0701825131078373,0.188501851117602
188,2,8302,0.0652017913139937,0.0657651507078011,0.322152911177931
189,2,8306,0.0652017913139937,0.0657651507078011,0.322152911177931
190,2,8314,0.049945252811106,0.0644508407232392,0.438896471694706
191,2,8317,0.057531581934605,0.0659056647327988,0.383290089101105
192,2,8328,0.0497802856916757,0.0656281304330065,0.448645548995007
193,2,8331,0.0516936440666995,0.0655003512445413,0.430518030288057
194,2,8498,0.0613566364641194,0.0643283293871764,0.340835387961537
195,2,8651,0.0547731471839115,0.0644055315820931,0.395656049417739
196,2,9418,0.0065697540352847,0.163967426973821,0.968062016116853
197,2,9812,0.0483443784460326,0.064803488957858,0.456154817268932
198,2,9932,0.0339396328121767,0.0645736801314986,0.599499312414795
199,2,10135,0.0176066353533845,0.0643447279150157,0.784529157796694
200,2,11616,0.0328031259495999,0.0642595337849054,0.610035167979911
201,2,12133,0.017322431856489,0.064532216669753,0.788524565979902
202,2,12194,0.017227878494444,0.0647818784614507,0.790443218919201
203,2,12359,0.0171316705198582,0.0645925065833886,0.790989484235507
204,2,13061,0.0102292918791511,0.0645918936622554,0.874257351077037
205,2,14298,0.00903472778418024,0.0647961782779849,0.889187485414782
206,2,15222,0.0178422448108687,0.0654229441739063,0.785226756390457
207,2,17986,0.0309139502347038,0.0642621870281784,0.630772086242708
208,2,19770,0.0093061421084687,0.0647258026097939,0.885757871152869
209,2,19836,0.0156564024910555,0.0645444892891329,0.80848124933528
210,2,19851,0.0118247097712225,0.0647358016980554,0.855168834032359
211,2,21595,0.0119075987294054,0.0644683618894403,0.853566858236358
212,2,22385,0.0116064854709661,0.0645295249899415,0.857363185974055
213,2,23441,0.0175000780690167,0.0651525986856326,0.788393354035346
214,2,24209,0.00859748327558096,0.0646211077100256,0.894233992887117
215,2,24341,0.00192637581237232,0.0647754996452676,0.976291802379671
216,2,26815,0.00784788331643904,0.0646966090767964,0.903520178723604
217,2,28209,-0.00625662666583437,0.0647188708837993,0.923040216848197
218,2,28695,-0.0381010989240662,0.0675834316251755,0.573272790985095
219,2,35849,-0.795119241948076,0.691884366173227,0.251248158559215
220,2,35850,-0.666519922214083,0.847026370896962,0.431871922050152
221,2,41245,0.0241679154321441,0.0644586434708681,0.707932652780557
222,2,43214,0.0546522508155977,0.0654521332508255,0.404284875739712
223,2,47104,0.0491942128698983,0.0636364509908481,0.440009607997408
224,2,50915,0.0297994782536103,0.0642965094987993,0.6433134224282
225,2,55834,0.0167773980652739,0.0640126478585211,0.793401039528552
226,2,56422,0.024845917712421,0.0641196935957244,0.698624967102203
227,2,57715,0.0213332658666279,0.0639118322330291,0.73873462793693
228,2,59046,0.0368492693311933,0.064215335709814,0.566442130551837
229,2,59191,0.0179949145602898,0.0638702530925017,0.778306660018931
230,2,59383,0.028444031910977,0.0638778920232764,0.656384882263334
231,2,59477,0.0299676595194655,0.0648376104422286,0.644225780786093
232,2,59755,0.0361885840659495,0.145710835192129,0.804001142410818
233,2,60471,-0.0106632779269504,0.063979370221748,0.867727151159296
234,2,60478,-0.00323338196567918,0.0640546674206359,0.959769651708347
235,2,60786,-0.0117731417084677,0.0639465049783736,0.854033482448029
236,2,61035,-0.00212700571602881,0.0639448628034476,0.973483562391396
237,2,61071,-0.0057596038329793,0.0636541450576631,0.927954898658768
238,2,61675,-0.0148572598453684,0.0638332426497253,0.81608954902601
239,2,62776,-0.0120149806482558,0.0666282844500075,0.856998136507133
240,2,62939,-0.00937554237864863,0.0637258399673253,0.883118856724197
241,2,63527,-0.0334733587077388,0.0639421919899665,0.600958944940403
242,2,63857,-0.0400703525350621,0.0639463321077049,0.531310279726558
243,2,65527,-0.0729497662615198,0.0636526384130588,0.25254647785393
244,2,67007,-0.0239711394453103,0.0701997251937935,0.732952538440593
245,2,67023,-0.18397417993007,0.14486225985584,0.204923319228469
246,2,67024,-0.180103492680639,0.145407933648823,0.216313553750985
247,2,67976,-0.0569308063073576,0.0646184617928285,0.378901015917995
248,2,69628,-0.10099542667694,0.0655410746657111,0.12422521707613
249,2,71825,-0.0128376034366049,0.127162609125897,0.919644107312644
250,2,72389,-0.0208201861911591,0.0642809861786518,0.746210568692779
251,2,72392,0.0191457928153915,0.0647196758631219,0.767536555948514
252,2,73646,-0.00686663143139779,0.0633996011633409,0.913813569944455
253,2,74564,-0.0456531373210641,0.0632294945955232,0.470758461213805
254,2,74739,-0.043459420575067,0.0634420687441098,0.493777526297502
255,2,79931,0.0061374222717181,0.0715545654416644,0.931695803236159
256,2,80748,-0.0336463170276358,0.0659997972279361,0.610514186385153
257,2,80873,-0.0399232816014763,0.0636001977394396,0.530591527663269
258,2,81501,-0.0509929962333898,0.0635671680736619,0.422982316490164
259,2,83526,-0.06871380356125,0.0634210192265874,0.279346109007679
260,2,83845,-0.0619040222237093,0.0635013366980709,0.330304222388167
261,2,84412,-0.247380381057387,0.159703670639892,0.122278667539543
262,2,84412,0.00726048715202665,0.0802420474550035,0.927955256486616
263,2,84447,-0.0669805428092982,0.0642998511817415,0.298268104232946
264,2,87391,-0.023261265592753,0.0632938692150553,0.713457275225706
265,2,87562,-0.0256427879063353,0.0634515034429942,0.68636032782755
266,2,87849,-0.0277583558097401,0.0634429690309975,0.661992837994798
267,2,87878,-0.0350371479367795,0.0637055775722074,0.582677088639075
268,2,88125,-0.0254707154036867,0.0708586990644519,0.719467537823067
269,2,89785,-0.0408074814534159,0.0637029538542109,0.522204645880411
270,2,93441,-0.0359914743101065,0.0656147989249522,0.583676988222277
271,2,93588,-0.000621507610413463,0.0679476428413797,0.992707130024836
272,2,93721,-0.028883949966418,0.0635288955245324,0.649634431245408
273,2,93952,-0.0497651942073637,0.0633103401716127,0.432364579888782
274,2,95085,-0.055222463258245,0.0633860521231814,0.384232463344262
275,2,103188,-0.0489070466474158,0.0649423813042809,0.451901583697564
276,2,107124,-0.033627948509934,0.0634604920943972,0.596511841076556
277,2,111645,-0.0174623312490986,0.0635195831759144,0.78354424686347
278,2,111916,-0.0180476322510095,0.0636688771622141,0.776989779532278
279,2,111931,-0.00616581231670271,0.063772645800482,0.923031992125016
280,2,111999,-0.0100192180992143,0.0635422389981447,0.874800630106798
281,2,114528,0.0353713592212518,0.0638824138629648,0.580138287103183
282,2,116024,0.021800154672651,0.0640516017325276,0.733793158204436
283,2,119244,-0.0332879757911145,0.0697973752710754,0.633712039142883
284,2,119246,0.000604925857850658,0.070564630159611,0.993164941549582
285,2,119247,-0.016684465483811,0.0710685882312018,0.814526722835385
286,2,120090,0.0314724194696432,0.0637871087863025,0.622038347238757
287,2,120291,0.0400559630080112,0.0645035794814425,0.535008132001878
288,2,120726,0.0401786026180689,0.0641302756696629,0.531381904021888
289,2,121716,0.0560880393250321,0.0640234856846644,0.381596343547274
290,2,123100,0.055428951620858,0.0641136178629891,0.387877010124912
291,2,124677,-0.00574431378967788,0.0640923166270559,0.928635551486713
292,2,127636,-0.0210142508202713,0.0810556727680315,0.795588074603015
293,2,127887,0.00858331187768024,0.0645308647502545,0.894260507362371
294,2,128935,-0.00119902697476348,0.064471445507836,0.985172466015502
295,2,129053,-0.00852429001902022,0.0646661365325112,0.895201767912775
296,2,130040,-0.0224933078295226,0.0650514131381227,0.729715995271732
297,2,130976,-0.0179672472689023,0.0645253957889588,0.780828185603006
298,2,132199,-0.0296616621961322,0.0648123539270821,0.647482274017691
299,2,133355,-0.0108828012798039,0.0652675659670822,0.867669047075828
300,2,133435,-0.0091872085741791,0.06540935284538,0.888378950062308
301,2,133943,0.00221694003291231,0.0765819754317006,0.976921953578304
302,2,135183,-0.0776237118435743,0.0653168744375504,0.235467900914497
303,2,135402,-0.0724778835781226,0.0653237185048369,0.26796178060002
304,2,135898,-0.0806442122867594,0.0656443836871803,0.220077233776004
305,2,135912,-0.0793723995414017,0.0656974665348758,0.227798281462056
306,2,135925,-0.0739606928654286,0.0654165978064894,0.258986641014169
307,2,136002,-0.0660886291456262,0.0653913587996019,0.312869979769078
308,2,136173,-0.0822823695109698,0.0658036290534109,0.211973311985516
309,2,138209,-0.0273706911634919,0.0678675588396788,0.686974906801602
310,2,138318,-0.0264709152815632,0.0676756397174191,0.69592683325149
311,2,138695,-0.011264429165365,0.0665274309058274,0.865641876876671
312,2,138818,0.00770337867999094,0.0664068605136257,0.907716322533115
313,2,139728,0.00283627884167048,0.0662889001953954,0.965895810694998
314,2,140174,0.00342744747258195,0.0662888210731977,0.958793191304391
315,2,140863,0.0414624700518378,0.0662255003239823,0.531666990519978
316,2,141152,0.0303090604591212,0.066429327334126,0.648483437295363
317,2,141292,0.0339885676689171,0.0659463265076568,0.606597935105247
318,2,141545,0.0146091272967306,0.0662879370655597,0.825695673594703
319,2,145823,-0.0355555059694308,0.0687938947601103,0.605590805497719
320,2,145934,-0.0438444663137809,0.113369445508558,0.699181943046758
321,2,145980,0.0213513570846005,0.0694452658284329,0.758677691401257
322,2,146723,0.0100888478704269,0.0661707484627131,0.878905814951421
323,2,147946,-0.0155818758501711,0.0667739434878089,0.815622844741565
324,2,150394,-0.0149172795148385,0.0727409929247623,0.837632582879929
325,2,151274,-0.0392441562195547,0.113935623111263,0.730719394661463
326,2,151397,0.0130936208252539,0.0669424133426002,0.845039485154609
327,2,153035,0.0462281822181985,0.0661715348378099,0.485254966272173
328,2,153228,0.0207685764987937,0.0666912876619033,0.755670017450869
329,2,153455,0.0281654300204455,0.0671871593642924,0.675318721939528
330,2,153732,-0.0193856635255187,0.0694744950019797,0.780383046036
331,2,153815,0.0209919586250369,0.0669367167021136,0.754003232521287
332,2,154160,0.0319316566077763,0.0662227864146404,0.629973127419349
333,2,154235,0.011932257419913,0.0669030797615551,0.858549330113417
334,2,155527,0.00267847464876736,0.072618776908604,0.970598305761895
335,2,159870,-0.0379072017619104,0.0651850395239372,0.561252951516085
336,2,161229,-0.0543464271621721,0.0661540552185176,0.411908515421934
337,2,161451,0.168832216262723,0.141504360794243,0.233622197962915
338,2,161451,-0.339655010202009,0.141090599908503,0.0165811908466792
339,2,162696,-0.0601771412937679,0.0658545023923492,0.361451264961982
340,2,163284,-0.0461575384327584,0.0650122496263012,0.478183924862675
341,2,164166,0.0335448844636854,0.0656384427547253,0.609631703208136
342,2,165270,0.0328848303103915,0.0650869885182623,0.61370255329886
343,2,165675,0.0203302225677611,0.0661777137938446,0.758867364730266
344,2,166404,-0.0162864012348631,0.17153452215801,0.924412125729709
345,2,168012,0.0398907149256216,0.0799769058815083,0.618246503206884
346,2,168062,0.0779352148243422,0.0654605251049857,0.234623170897
347,2,168518,0.0483375752400604,0.0651654895966132,0.45872206097556
348,2,168980,0.0434128846939333,0.0651443292624577,0.505583855862631
349,2,169651,0.0361426135235722,0.0651878787852229,0.579630460732017
350,2,169902,0.121617015067339,0.108814901966506,0.264476419014065
351,2,169960,0.121302504489658,0.101330895266843,0.232073598874899
352,2,170725,0.00148987749931251,0.065332297406216,0.981819016568672
353,2,171254,-0.0218826917959608,0.0654277058134549,0.738234079102556
354,2,172242,-0.0288788831088257,0.064646278012225,0.655350082430967
355,2,173254,0.0130238072287536,0.0641652832652481,0.839273234144144
356,2,173340,0.0209331093499727,0.0641515874840225,0.744385492729682
357,2,173385,0.0166365110422305,0.0642142465367655,0.795725921348947
358,2,173973,0.0161836098347857,0.0640439565299851,0.800650724819667
359,2,174714,0.0557998002870769,0.164200728717982,0.734189106860237
360,2,177341,-0.0242749580928012,0.0638184363471376,0.703895609722395
361,2,180314,-0.0357782423044186,0.0638245288068243,0.575444968680003
362,2,180339,-0.0362915489943697,0.0639850995873802,0.570947296385331
363,2,182758,-0.147590238160823,0.0632991069768541,0.0202821623363967
364,2,183619,-0.130403994368084,0.0636585954420458,0.0412511827088427
365,2,183913,-0.108229603103231,0.0654045418136425,0.098859553494574
366,2,184146,-0.124378676252693,0.0657657524205455,0.0594111113323838
367,2,187176,-0.161110501802658,0.0638108885703847,0.0120135256141967
368,2,191066,-0.127497000009,0.0645098455931987,0.0488880226155823
369,2,191124,-0.0913160272879492,0.0818105149935562,0.265100296726579
370,2,191128,0.0964384101101841,0.0752686873686744,0.200945013551961
371,2,191599,-0.120637242796932,0.0636439347935797,0.0588424903088034
372,2,191762,-0.145570160688423,0.0660460872783762,0.0281643782802041
373,2,191763,-0.123334147244733,0.0638839728271393,0.0543336682079354
374,2,191959,-0.126655880104427,0.0637079908194003,0.0475761042544411
375,2,192390,-0.122453249056214,0.0655080532567232,0.0624109080623851
376,2,195759,-0.108788139558929,0.0643537781752867,0.0918208032181533
377,2,196912,-0.0836550463238602,0.063412501926431,0.187950605426451
378,2,197598,-0.0985393679293063,0.207535399806501,0.635217787294166
379,2,198110,-0.0673380597836026,0.0638490625343042,0.292309264847829
380,2,198283,-0.0698423111453545,0.0658561775523226,0.289629592311534
381,2,198805,-0.0818421188824879,0.0640771310619601,0.202355621459837
382,2,198891,-0.0665068213079618,0.0636263598607516,0.296612736646827
383,2,199248,-0.0718375992984606,0.0637557356620995,0.260608095994144
384,2,201782,-0.0181870519728148,0.0637844515158288,0.775709466319061
385,2,203285,-0.0116289977220732,0.0635414621724439,0.854891847028025
386,2,203783,-0.00970934763733788,0.0634055417150273,0.878382544427561
387,2,204179,0.00187816372252569,0.0635609978932274,0.976443440914562
388,2,205406,0.0146409365438676,0.0642093952098866,0.819763798416856
389,2,205834,0.0125853015429765,0.0639030572695396,0.843984974827342
390,2,205965,0.0117356472666582,0.0698270720397931,0.866626585111003
391,2,207192,0.00227685465758964,0.0638466944477704,0.971572604251264
392,2,207561,0.00603893473412184,0.0635637867050569,0.924364047701443
393,2,208682,0.0210545805649493,0.0634477699916122,0.740206150557079
394,2,210102,0.00843432372775216,0.0636199656530557,0.894606200223371
395,2,212519,0.0176052035334866,0.135406549574415,0.896626739574975
396,2,214801,0.0373219418346424,0.0635875013870997,0.55762030947256
397,2,215016,0.0230634198375414,0.0635703716165174,0.716970377579395
398,2,218876,0.0119283693954937,0.0642364271863285,0.852790775130774
399,2,227511,-0.00523729621381303,0.0646936422576318,0.935523342915194
400,2,230378,0.00591235679464314,0.0638781911472816,0.926308222029661
401,2,231943,0.00763416012122409,0.064060821818254,0.905208067140109
402,2,232156,0.00378741488679235,0.0640355332123272,0.952869670630792
403,2,232789,0.00818069738875193,0.0638076143404599,0.898056748920871
404,2,238524,0.0015495773626274,0.0638988439834928,0.980666518642703
405,2,241518,-0.0019032817240684,0.0644535495485169,0.976458971463802
406,2,250396,-0.0328198115556874,0.063990410813071,0.608351585546132
407,2,250466,-0.0255594126744967,0.063977180293288,0.689760336834687
408,2,252305,0.0031044148083389,0.0641610490962122,0.961436994745299
409,2,254571,-0.0083963277178547,0.0650608939549633,0.897388915535224
410,2,254742,-0.00116125396578104,0.0650036483415384,0.985757087674326
411,2,254908,-0.0144906503840477,0.0654956711633701,0.825028874021575
412,2,255033,0.05350341685502,0.0767174001936276,0.486005841563399
413,2,255862,0.00322471817332104,0.0651054240304654,0.960524373375885
414,2,255975,0.0133020943347543,0.0648667328123406,0.837637155114827
415,2,258311,0.00285581163428389,0.0637992474614721,0.964321953419309
416,2,259284,0.0212454051588944,0.0640042608234419,0.740133559486044
417,2,266330,-0.0103696698887807,0.0642871265739147,0.871947484771568
