SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
66,1,84112,-0.0262775649519461,0.051908662385577,0.613013327077991
67,1,84701,-0.0272683865736481,0.0555863923116956,0.624043414879641
68,1,84858,-0.0131302140446156,0.0520693666639126,0.801058176150535
69,1,85751,0.00850421750895022,0.0522861350870006,0.870888925556887
70,1,87445,0.00770040998925889,0.0523970247170118,0.883245332003437
71,1,87467,-0.001646706976283,0.0526728639212907,0.975077538095672
72,1,89070,-0.0191355484595771,0.0523333637796947,0.714847350940144
73,1,89616,-0.0175274766564943,0.0520533339898622,0.736526947479746
74,1,89679,-0.0173702211895521,0.0520600770547297,0.738836335364958
75,1,89880,-0.0319108017417984,0.052053777045792,0.540247770261127
76,1,91472,-0.0274953856325281,0.0524476551165335,0.600437630737269
77,1,93789,0.0213576740802583,0.0519150569730175,0.681031457760369
78,1,94351,0.0261936076389969,0.0520454957211543,0.615079281992858
79,1,99148,0.0169195125772506,0.0519196917185513,0.744709356359122
80,1,101281,0.230883166561507,0.567784064859524,0.684519547810753
81,1,106011,0.0102819255723305,0.0541154307844439,0.849418431565909
82,1,106800,0.036771277610639,0.0519606996555418,0.47961419124153
83,1,107970,0.0282031489104065,0.0518217585274302,0.586624236501348
84,1,109000,0.0148467307161549,0.0519288486001978,0.775118390027226
85,1,112549,0.067926949480554,0.0517499336573921,0.190170611753334
86,1,112742,0.0736078174320034,0.0519306076355429,0.15724030906007
87,1,113050,0.0774584807053097,0.0518268522416676,0.135921965567287
88,1,113135,0.0449119767816897,0.0518030230855306,0.386544100929147
89,1,114076,0.0266369569909324,0.0518387628300069,0.607683634391425
90,1,114628,0.0189980158946444,0.0519795039673638,0.714964187749979
91,1,116283,0.0182224567651661,0.0522695000026993,0.727578657217406
92,1,126880,-1.21061418030303,0.978775545706482,0.216959063992819
93,1,127853,-0.0103746239951412,0.0521782391165066,0.842509825232916
94,1,128302,0.0112096908540233,0.051977300885917,0.829373348744851
95,1,128704,0.00800938849759164,0.0520307216825372,0.877748356307933
96,1,128911,0.0250116299091107,0.0520211962590664,0.63095870446458
97,1,130267,-0.00995117310807703,0.0520108630857707,0.848378042459166
98,1,130271,-0.0094980179341827,0.0520728392957187,0.855374552631144
99,1,130613,0.0324769010234578,0.0525335030562034,0.536833522661094
100,1,132012,-0.00314797469631878,0.0524500984630464,0.952174887437152
101,1,133231,-0.00129929618342622,0.0520781334409273,0.98010975831176
102,1,137074,-0.00783531249047548,0.0520024412960941,0.88032051170571
103,1,137304,0.00325222064273781,0.0520219012823071,0.950187005387402
104,1,139686,0.00427128236882365,0.0520900583813857,0.934694750329268
105,1,149562,0.0109946743475207,0.0522061110260114,0.833319918450246
106,1,150447,-0.00128241954137842,0.0527884665722873,0.980632180422824
107,1,151446,-0.096836288458567,0.105924692410845,0.361236097220993
108,1,154084,0.0358240439028827,0.0529172592459398,0.498860619695843
109,1,156633,0.0141650847918556,0.0536722635548578,0.791996988807954
110,1,157269,0.015352573030713,0.0519841471057209,0.76791403894706
111,1,160054,-0.011651365223313,0.0524808577454533,0.824433148545659
112,1,166222,-0.0157243546009135,0.0520896095586152,0.762927993028645
113,1,166416,-0.00334992826280489,0.0519902632161627,0.94866131962329
114,1,167326,-0.0167914935194807,0.0522783688396206,0.748253532847238
115,1,168836,-0.0147456379487756,0.0520323081005073,0.777041042739994
116,1,171200,-0.021817525875476,0.052103219062072,0.675663286803105
117,1,171431,-0.0223495041873955,0.0524280287369729,0.670156929794098
118,1,173339,-0.0440895492986988,0.0519807595641331,0.396907047971911
119,1,173845,-0.0512383923144628,0.0519189940482766,0.32437198645243
120,1,175121,-0.0571986940737336,0.0517980980209725,0.270231451498632
121,1,175281,-0.0477781371447094,0.0518692900414775,0.357613870242461
122,1,175315,-0.0463230003292706,0.0518566630373986,0.372310868847619
123,1,175523,-0.0525050365782259,0.052134546136617,0.314573463968526
124,1,175541,-0.0471825494435696,0.0519356347233622,0.364243833729684
125,1,175653,-0.0472000714087195,0.0521003147003729,0.365582380136074
126,1,175805,-0.0882581569337573,0.0549104997163904,0.1088805822778
127,1,175818,-0.0730817996097771,0.0537042705078256,0.174439009759611
128,1,175856,-0.0586127604435305,0.052930104788565,0.268891654246185
129,1,175876,-0.0469956178593972,0.0521494376714801,0.368111246351724
130,1,175989,-0.0495043526279499,0.0522920132480826,0.34444408955482
131,1,176001,-0.0580830331181962,0.0525403040703758,0.269698122488961
132,1,176451,-0.0512453978423071,0.0531939450457466,0.336021842780423
133,1,177692,-0.0527135508628424,0.0518393729606351,0.309914939896105
134,1,178191,-0.05274891208636,0.0518908939969072,0.310070878551347
135,1,178224,-0.0527135508628424,0.0518393729606351,0.309914939896105
136,1,178960,-0.0538624202633414,0.0522512949051564,0.303324346992353
137,1,179139,-0.153596715875025,0.103393600263876,0.138289778077785
138,1,179139,-0.0898128059241546,0.208832734595071,0.667406757933842
139,1,180955,-0.0247311818336498,0.0600817532606524,0.680863749325209
140,1,183802,-0.0468989894528014,0.0518617411522954,0.366448819705524
141,1,183954,-0.0520912266748469,0.0522262432497817,0.319246433943565
142,1,184450,-0.0555913773022567,0.0517573625191603,0.283521944993597
143,1,184641,-0.065258533739655,0.0532373197290202,0.221089490802559
144,1,184718,-0.0394115987991907,0.052094203107723,0.449827231113519
145,1,185296,-0.0464387366746106,0.0518563697902413,0.371116119651671
146,1,185438,-0.0652711557693618,0.0518013312382242,0.20849142022125
147,1,185469,-0.0638586841456499,0.0518814067762529,0.219195180545316
148,1,185503,-0.0630960516026032,0.0517492935949104,0.223558080451156
149,1,185705,-0.0663108546489066,0.0523188241968434,0.205834245346687
150,1,185749,-0.0659826591682366,0.052319999645309,0.208092507061944
151,1,185806,-0.0581731115094969,0.0524163835396416,0.267829090546075
152,1,185879,-0.0577304076151684,0.052671927337826,0.273809546511141
153,1,185916,-0.0619010231067844,0.0526344649826019,0.240365434063384
154,1,185941,-0.062698353356202,0.0528619827764079,0.236389816183566
155,1,185954,-0.0667226800433487,0.0530030604145451,0.208917886166513
156,1,186055,-0.0711602296707066,0.0519237410889296,0.171409282843511
157,1,186896,-0.0891439837622885,0.0527020825293301,0.0916296611206488
158,1,187697,-0.0327338593708628,0.107901695201984,0.761788582512699
159,1,189392,-0.0618727671612938,0.108431555585225,0.568623094051499
160,1,189416,0.0778691966168275,0.10485425726842,0.458192227832825
161,1,190132,-0.00609467071894171,0.0521267234736035,0.906989724845849
162,1,190148,-0.0103329263642687,0.0521405538599418,0.843022641711796
163,1,190165,-0.0027538574636628,0.052543932455394,0.958231197731877
164,1,190169,-0.00558003193138101,0.0524777729612352,0.915379866871133
165,1,190933,-0.0145132835819022,0.0520473118283988,0.780524837753384
166,1,192149,-0.0316192429134587,0.0524516218355915,0.547011000072061
167,1,192302,-0.0416462970493017,0.06925613834505,0.548001332105973
168,1,192303,-0.0794020676980436,0.0624194891834696,0.204184982786821
169,1,192305,-0.0415579123218857,0.0649757495343628,0.522853310266323
170,1,192315,-0.0331196384828312,0.0737308636923923,0.653565640912183
171,1,192795,-0.049961736919876,0.0518864043418768,0.336253771260833
172,1,194020,-0.0308495121087631,0.0546991181916116,0.573122099283589
173,1,194187,-0.0145111736513407,0.0519918086723592,0.780327692804691
174,1,194867,0.0145681146794862,0.0519634628750375,0.779370888051558
175,1,197325,0.028264233964953,0.0532161166693771,0.595668468164346
176,1,197392,0.0125048704423686,0.0539175762476355,0.816730129956569
177,1,198857,-0.386862360281559,0.248340381577318,0.120178905922235
178,1,206666,0.067177943013554,0.0583380362846176,0.250293986784902
179,1,206675,0.044215145379038,0.0760571342443555,0.561381531297152
180,1,223051,0.00662674456148404,0.0602241823807367,0.912444453193945
181,1,223059,0.0284806942497946,0.062519011116657,0.648991866058834
182,2,7366,0.117134842384595,0.0751162332938981,0.119802230443232
183,2,8180,-0.0574792314357442,0.10372986760279,0.579844695438484
184,2,8187,-0.0445918629591411,0.10788965796366,0.679630541021917
185,2,8250,-0.0188852354471845,0.106314400727069,0.859110954554664
186,2,8253,-0.0374990904275414,0.106300416885825,0.724474997195648
187,2,8285,0.00710966858734763,0.0576401776810777,0.901903544976702
188,2,8302,-5.36373964394876e-05,0.0539560454584392,0.999207389186079
189,2,8306,-5.36373964394876e-05,0.0539560454584392,0.999207389186079
190,2,8314,0.00442627091371511,0.0528486440288633,0.933299714276777
191,2,8317,0.000379996925910064,0.0540544489042959,0.994394975181066
192,2,8328,-0.0070571261361575,0.0538113107850305,0.895734698770726
193,2,8331,-0.00753783865514912,0.0537099567319536,0.888468709987956
194,2,8498,-0.0172993635086467,0.0527637365089763,0.743208381034002
195,2,8651,-0.00961712139476667,0.0528186998456768,0.855626053829308
196,2,9418,0.303323824569849,0.133364440524905,0.0235416065910216
197,2,9812,0.0169854005197455,0.0531273413445711,0.74937648038083
198,2,9932,0.01995741101593,0.0529149510300115,0.706281227379459
199,2,10135,0.0102073128705373,0.0527201263893632,0.846590112987614
200,2,11616,-0.0027664169640691,0.0526667589796248,0.958138643501786
201,2,12133,0.00488980735875577,0.0528756989862536,0.926371203393723
202,2,12194,0.00813367043967572,0.0530790415412315,0.878298977233668
203,2,12359,0.00405708652535486,0.0529251711139352,0.938939815675015
204,2,13061,0.00281564607497908,0.0529215045249708,0.957599308847649
205,2,14298,0.0128783501395686,0.0530842429007166,0.808454529648664
206,2,15222,-0.000216701449411216,0.0536063578767848,0.996776877466249
207,2,17986,-0.0128855046286152,0.0526624992192647,0.806845729420503
208,2,19770,-0.0111918790936774,0.0530277547922996,0.832964576491615
209,2,19836,-0.0120485419680352,0.0528815174344084,0.819902289850287
210,2,19851,-0.0102580786453657,0.053037436259194,0.846747527315861
211,2,21595,-0.00889091641496376,0.0528190602810037,0.866421803523462
212,2,22385,-0.0133337109688778,0.0528663977591653,0.801021488461842
213,2,23441,-0.0231595615916262,0.0533704413486259,0.664597206436353
214,2,24209,-0.0293534113414078,0.0529220432506592,0.579482742165804
215,2,24341,-0.026860905317581,0.0530510704636205,0.612946942021239
216,2,26815,-0.0333958443961746,0.0529769237244224,0.528850758575281
217,2,28209,-0.0549912039561335,0.0529437287751306,0.299667920675773
218,2,28695,-0.0901693650220927,0.0551874280082938,0.103176579291672
219,2,35849,0.546698904780661,0.567171112681076,0.335753550337643
220,2,35850,0.230502878453196,0.69446477049655,0.740150857130194
221,2,41245,-0.101977358242301,0.0525415745637083,0.0530674897008508
222,2,43214,-0.0867739275762687,0.0534784970956948,0.105568774495448
223,2,47104,-0.0771168679616481,0.0520194818149065,0.139109764263545
224,2,50915,-0.0561541187437091,0.0526090252080978,0.286527152086466
225,2,55834,-0.0528041928076896,0.0523750139250233,0.314051743529393
226,2,56422,-0.0582458404288169,0.0524526035519539,0.267562245801611
227,2,57715,-0.0555161383201657,0.0522875048547452,0.289076084479418
228,2,59046,-0.0406965527421564,0.052591270306342,0.439550936909781
229,2,59191,-0.0413354475104848,0.0522882190619924,0.429748606716549
230,2,59383,-0.0386550805135633,0.0523091099730949,0.460413759517096
231,2,59477,-0.0451411437578958,0.0530828770950457,0.395684764344348
232,2,59755,-0.00686597603886963,0.119390077023479,0.954172461887827
233,2,60471,-0.0383440074493836,0.052380318862763,0.46463547903805
234,2,60478,-0.0388404915869058,0.0524391467942815,0.459381440745388
235,2,60786,-0.0327225523277531,0.0523646326392048,0.532441742286715
236,2,61035,-0.0403811551960153,0.0523457044273026,0.440966949372337
237,2,61071,-0.0304852795412769,0.0521269015723326,0.559036881574133
238,2,61675,-0.00523935689078636,0.0523015469520572,0.920261511417802
239,2,62776,-0.0117253092072865,0.0545871892262148,0.830047561408335
240,2,62939,-0.00340543269107996,0.0522115691139093,0.948032797844168
241,2,63527,0.00600937706128901,0.0524068943892928,0.908773725687782
242,2,63857,-0.0216442751123911,0.0524074014932022,0.679857105546068
243,2,65527,-0.0289199334424909,0.0522245617456461,0.580092907604793
244,2,67007,-0.0130778858663962,0.0575195936581362,0.82027232072393
245,2,67023,-0.113197194284199,0.118803132165762,0.341336680204108
246,2,67024,-0.095100996873831,0.119283289168103,0.425830131720176
247,2,67976,-0.0183153800087646,0.0529908129636072,0.729824334841353
248,2,69628,-0.088231160928411,0.0536727483958918,0.101092802629975
249,2,71825,-0.224926511521609,0.103495137104524,0.030421730661954
250,2,72389,-0.118528722132439,0.0522937782550292,0.0240197105845445
251,2,72392,-0.0631674484998821,0.052924419154192,0.233459185008647
252,2,73646,-0.0812636515662387,0.0517634717964701,0.117333478535148
253,2,74564,-0.0992511701206472,0.0515720206939058,0.0550934587052422
254,2,74739,-0.0769894073245988,0.0518506585095786,0.13848131120535
255,2,79931,-0.0164930286140575,0.0586183595338915,0.778596966489461
256,2,80748,-0.0162652761595184,0.0540862992910373,0.763798794981137
257,2,80873,-0.0331888188681993,0.0521064853671896,0.524575341128857
258,2,81501,-0.0173290495121199,0.0521195724281816,0.739719352727846
259,2,83526,-0.0353879986439951,0.0520127763116566,0.496715392956267
260,2,83845,-0.0105788391936037,0.0520932897145644,0.839193499272114
261,2,84412,0.0531618582722482,0.13125790783633,0.685709369347675
262,2,84412,-0.0683927207329954,0.065641841272854,0.298167650641337
263,2,84447,-0.0163749713804345,0.0527542764772298,0.756439345058238
264,2,87391,-0.0413564405878425,0.0518195615297608,0.425357437293979
265,2,87562,-0.0415341335297809,0.0519505319720135,0.424541722083803
266,2,87849,-0.0442956302023073,0.0519391395582493,0.394327870439315
267,2,87878,-0.0396847310773281,0.0521733014499413,0.447384107917649
268,2,88125,-0.0590957935886351,0.0579795712065365,0.308781382875899
269,2,89785,-0.0258852236242528,0.0522036825554768,0.620308437956376
270,2,93441,-0.0162506561509666,0.0537738481856811,0.762674756757175
271,2,93588,-0.0315652781659086,0.0556438359702206,0.57088888629184
272,2,93721,-0.0196661134452088,0.0520536419398658,0.705802706406978
273,2,93952,-0.0145101437341957,0.0519094969121392,0.780003571019044
274,2,95085,-0.0232370706957783,0.0519729836344494,0.655077755280113
275,2,103188,-0.0164497089102478,0.0532425158875827,0.757535632109469
276,2,107124,-0.0248707770773975,0.0519967126207587,0.632722532015267
277,2,111645,-0.00369624439638794,0.0520464966929496,0.94342355045443
278,2,111916,-0.00106339629726712,0.0521695193899891,0.983748979520102
279,2,111931,0.00455571485260833,0.0522487599962435,0.930567713865378
280,2,111999,0.0033934181624144,0.05206137962498,0.948066703514532
281,2,114528,0.0104098916672111,0.0523583546950396,0.842517958604131
282,2,116024,0.0225867308554233,0.0524720183827617,0.667128932168609
283,2,119244,-0.0139528583907418,0.0571982632403104,0.807420164870472
284,2,119246,0.00198260897506397,0.0578131816120432,0.972662592489431
285,2,119247,-0.0486438520058574,0.0581731221200581,0.403613019252051
286,2,120090,0.00514241925728542,0.052277781043332,0.921696545930549
287,2,120291,-0.00234002095574493,0.0528761928080422,0.964726389515485
288,2,120726,-0.00229567089973115,0.0525706972775274,0.965193530085085
289,2,121716,-0.0297747045277131,0.0524872143958345,0.570887666002891
290,2,123100,0.00245969285124725,0.0525834060385692,0.962717429387711
291,2,124677,-0.033164238224652,0.0524814570124857,0.527846245702965
292,2,127636,0.017081447863486,0.0664086331802535,0.797160911426543
293,2,127887,-0.0167440857843562,0.052863649389067,0.751627358346419
294,2,128935,-0.0123956219622097,0.052817059637413,0.81458562247999
295,2,129053,-0.012674197056771,0.0529776729670018,0.811060982934867
296,2,130040,-0.0351884256840389,0.0532724316738561,0.509339927860603
297,2,130976,-0.0311829355840383,0.0528451043657815,0.555513324821649
298,2,132199,-0.0579567004268084,0.0530265613937763,0.275150142901097
299,2,133355,-0.059413196495095,0.0533819370142048,0.266472991401895
300,2,133435,-0.0641739247874857,0.053482116078806,0.230977544065469
301,2,133943,-0.0271246148691448,0.0627267176149284,0.66569643484128
302,2,135183,-0.0569968700514774,0.0535348723560417,0.287753863303762
303,2,135402,-0.0602643299697541,0.0535166196644766,0.260893986681765
304,2,135898,-0.0698989769381819,0.0537684288253272,0.194449045960529
305,2,135912,-0.0729377523771588,0.0537969076414351,0.176030081542173
306,2,135925,-0.0766019534379343,0.0535374446507527,0.153369075781802
307,2,136002,-0.0799962751443613,0.0534830785286689,0.135617347344874
308,2,136173,-0.0635308152217298,0.0539259619469546,0.239545606440969
309,2,138209,-0.082802898377172,0.0554414915482998,0.136194758066784
310,2,138318,-0.0694390146171697,0.055335062374921,0.210351492942581
311,2,138695,-0.0881220147056918,0.0543056591968829,0.105545374910534
312,2,138818,-0.0888502416880879,0.0542019595681936,0.102053301026779
313,2,139728,-0.0631877670802385,0.0542060963941792,0.24452487293455
314,2,140174,-0.0658077823797045,0.0541972643528226,0.225472727100884
315,2,140863,-0.049689170858181,0.0542239023196761,0.360098333924249
316,2,141152,-0.0521532345867175,0.054370470406923,0.338104526433889
317,2,141292,-0.0565793827189995,0.0539658856507141,0.295158428455709
318,2,141545,-0.0658804892166474,0.0541998263127815,0.224983520687977
319,2,145823,-0.0338923994591425,0.0563549741460799,0.547953492235691
320,2,145934,-0.0936743157963225,0.0927688509667463,0.313301710859867
321,2,145980,-0.0528170397047885,0.0568343182661285,0.353360401016387
322,2,146723,-0.0421776823971038,0.0541686730449261,0.436715749414817
323,2,147946,-0.0643794587446247,0.05460439171586,0.239185814371014
324,2,150394,-0.0646504308067022,0.059500490010507,0.277975831738728
325,2,151274,-0.0158236554420181,0.0933588102526934,0.865506044092964
326,2,151397,-0.0600457205176281,0.0547553898594879,0.273556154702403
327,2,153035,-0.0276398873208659,0.0542315449471755,0.610605081564329
328,2,153228,-0.0343122339150099,0.0546168411979705,0.530255972730068
329,2,153455,-0.0190730147377796,0.0550504669508683,0.729200325740375
330,2,153732,-0.051406663098666,0.0568606144492016,0.366568442855447
331,2,153815,-0.0368408221103742,0.0548135172855502,0.501952062369454
332,2,154160,-0.0204309549998349,0.0542629895122,0.706758556206509
333,2,154235,-0.0361867631319652,0.0547820031537365,0.509325784451296
334,2,155527,-0.0545323578012868,0.0594255004128445,0.359423851801329
335,2,159870,-0.0168658691008601,0.0534238327900246,0.752417288080565
336,2,161229,-0.0845403113317209,0.0540645727676418,0.118786047889158
337,2,161451,0.0775401385543599,0.116094056792856,0.504628820109683
338,2,161451,-0.179273342042357,0.116148617231508,0.123609750194088
339,2,162696,-0.0579548149035998,0.0539299187475087,0.283273519658154
340,2,163284,-0.0492936955486765,0.0532376394374515,0.355121099042317
341,2,164166,-0.0625915171274007,0.0536939117283283,0.244518846815441
342,2,165270,-0.0888690036752087,0.0531346267087064,0.0953068078391785
343,2,165675,-0.082496831611433,0.0540482763684808,0.127817053500204
344,2,166404,0.0699990095287841,0.140489835115364,0.618618381933053
345,2,168012,-0.061898285600126,0.0654649453665911,0.34504121483764
346,2,168062,-0.0505451671317849,0.053671690899848,0.346966088695385
347,2,168518,-0.0506214311764943,0.0533633999022477,0.343464376526094
348,2,168980,-0.0589097636463018,0.0533138875090726,0.269929069779582
349,2,169651,-0.0533188362006531,0.0533559575171479,0.318331824635587
350,2,169902,0.0569798171790001,0.0892576324845552,0.523643703837225
351,2,169960,0.0610076486973821,0.0831248747357809,0.463479980214023
352,2,170725,-0.0484077590817378,0.0534644403247292,0.36586062183977
353,2,171254,-0.0438323154041231,0.0535623233220693,0.413713818623836
354,2,172242,0.0101842816806662,0.0529765895193811,0.847663838778407
355,2,173254,0.00700754407439608,0.0525720614588178,0.894036770634565
356,2,173340,-0.000858397479147621,0.0525670022981726,0.986980678415103
357,2,173385,0.00785923381421516,0.0526137710128606,0.881342264884718
358,2,173973,0.00929097664660949,0.0524733299491962,0.859562077073953
359,2,174714,0.0803496036930682,0.134482912783975,0.550576205924329
360,2,177341,0.010693410527057,0.052293763905376,0.838090564646737
361,2,180314,-0.0234544878272901,0.0522995113558283,0.654092960338014
362,2,180339,-0.0182071178034791,0.052437621541442,0.728636873423761
363,2,182758,-0.0304116074596685,0.052233412752345,0.560786692308606
364,2,183619,-0.0243947054968148,0.0524482042027341,0.642132357315809
365,2,183913,-0.00273983654082233,0.0537928720905213,0.959407655372272
366,2,184146,-0.0238425294401597,0.0541389932420399,0.659920760779382
367,2,187176,-0.0628097281044799,0.0526438629367219,0.233629003112385
368,2,191066,-0.0626947185918721,0.0530393676432655,0.237984979709455
369,2,191124,0.0181013610784326,0.0671382388351262,0.787615313049206
370,2,191128,0.00496490105253677,0.0618099436715656,0.936024071581791
371,2,191599,-0.084510406134104,0.0522144861332293,0.106442785910516
372,2,191762,-0.0949690063171844,0.0542473276345863,0.0808719631050109
373,2,191763,-0.0883270970821198,0.0524049884446619,0.0927814088693962
374,2,191959,-0.0707859371039805,0.0523516608197777,0.177201273317192
375,2,192390,-0.0698385939263717,0.0538071791800094,0.195154727177997
376,2,195759,-0.00588134037984767,0.0529368091194635,0.911599278312165
377,2,196912,-0.0306634500364867,0.0520559008698708,0.556205501943712
378,2,197598,-0.0923445974078785,0.170016041133489,0.587367771882554
379,2,198110,-0.0697678359771244,0.0522618310536221,0.182747349800432
380,2,198283,-0.0673176559442143,0.0539226404251288,0.212707679606824
381,2,198805,-0.0691374072930411,0.0524904339900075,0.188645042085575
382,2,198891,-0.0544284591077542,0.0521289578143643,0.297148155261251
383,2,199248,-0.0572560551807687,0.0522398143995898,0.273815740581999
384,2,201782,-0.0513555156132954,0.0521927951768001,0.325810104095411
385,2,203285,-0.0375357294700691,0.0520233463348628,0.471069094375936
386,2,203783,-0.0351921232321191,0.0519158106554287,0.498298768028406
387,2,204179,-0.0385243670970601,0.0520349096853978,0.459576034300732
388,2,205406,-0.0445292792837329,0.0525569199190679,0.397425299792937
389,2,205834,-0.0601571562065504,0.0522603606376271,0.250468188659034
390,2,205965,-0.0430860313506249,0.0571653036524844,0.45152611491051
391,2,207192,-0.0843759430928651,0.0521162602683964,0.106341481291612
392,2,207561,-0.0794049201179527,0.0519064078411535,0.126969004373976
393,2,208682,-0.0469087725322475,0.0519305857742774,0.366983968908169
394,2,210102,-0.0614319092964454,0.0520221865243618,0.238445812237549
395,2,212519,0.0381286692315665,0.110922047048908,0.731244276045365
396,2,214801,-0.0641924129041613,0.0520102575952733,0.217939723548772
397,2,215016,-0.0615819010396204,0.051989399762861,0.237008623599987
398,2,218876,-0.00866512473997683,0.0526291544523253,0.869317683489676
399,2,227511,-0.0239824869977591,0.0529883185941049,0.651115178621267
400,2,230378,-0.0032466138131485,0.0523354534154718,0.950570312694795
401,2,231943,-0.0111036912015,0.0524824604755866,0.832564951986717
402,2,232156,-0.000506836754358808,0.0524642662855939,0.992297526530874
403,2,232789,-0.0137300292409224,0.0522733897044716,0.7929673379107
404,2,238524,-0.0141893558024048,0.0523466203748222,0.786499194614367
405,2,241518,0.0111341476111403,0.0528032319863793,0.833117327986821
406,2,250396,-0.0184400771671388,0.0524373909326868,0.725303875881005
407,2,250466,-0.00193915489203034,0.0524279518996597,0.970516244414373
408,2,252305,-0.0166426185833657,0.0525595584211672,0.751701639165775
409,2,254571,-0.0187305595536018,0.0532960208008405,0.725465054755239
410,2,254742,-0.0123414358553278,0.0532531585207228,0.816866238837716
411,2,254908,-0.0230682685051495,0.0536499703229225,0.667474526813513
412,2,255033,-0.00314932669267637,0.0628972710867607,0.960094161039321
413,2,255862,-0.0280675693856087,0.0533198318326037,0.598940768392706
414,2,255975,-0.0260137493599477,0.0531301387821977,0.62470466860149
