SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
69,1,85751,-0.0835618135133982,0.0550737576106033,0.130093298072525
70,1,87445,-0.0650793415449151,0.0552613992534526,0.239724078197859
71,1,87467,-0.0536246821420446,0.0555864872905124,0.33535192313958
72,1,89070,-0.0634861891432126,0.0552080465753549,0.250945191626946
73,1,89616,-0.0496171357627027,0.0549503883604458,0.367171226288063
74,1,89679,-0.0548265667971374,0.0549433381043521,0.319023650748611
75,1,89880,-0.0718656789441847,0.0549016331492564,0.191389270676714
76,1,91472,-0.0397455450346285,0.0554028560943854,0.473606924942128
77,1,93789,-0.00578953164113799,0.05487114348718,0.916029947168175
78,1,94351,-0.00945566687841434,0.0550141201705111,0.863632648750237
79,1,99148,-0.0189351745735312,0.0548627528049345,0.730196819370756
80,1,101281,0.724324911105718,0.598880743680557,0.227293879569397
81,1,106011,-0.0417452526634571,0.0571437479384325,0.465550518751377
82,1,106800,-8.97103253922615e-05,0.0549460245065281,0.998698217434545
83,1,107970,-0.029452641925712,0.054760806350924,0.591025297560295
84,1,109000,-0.0655497113162851,0.0547687753345756,0.232170305905272
85,1,112549,-0.0810948698146997,0.0546474707618876,0.138710844762097
86,1,112742,-0.07490400507545,0.0548866316693108,0.173215365439022
87,1,113050,-0.0941659663840387,0.054709560065819,0.0860911291798446
88,1,113135,-0.0996015681586561,0.0545416953606935,0.0686715239632428
89,1,114076,-0.0701126962523164,0.0546715108896007,0.200531350952247
90,1,114628,-0.0662653256353357,0.05482402147763,0.227590416297611
91,1,116283,-0.0517898133633661,0.0551740941396839,0.348546228492977
92,1,126880,-1.91695215977279,1.03148117188676,0.0639378854917178
93,1,127853,0.0061559962805896,0.0551390787467272,0.911168433271494
94,1,128302,0.00140332533258491,0.0549282001099825,0.979632013070048
95,1,128704,0.0164352131329021,0.0549759689230527,0.765152071418568
96,1,128911,0.0186715311429378,0.0549800324187395,0.734355465027358
97,1,130267,-0.0233929415314273,0.0549488432662442,0.670569734271018
98,1,130271,-0.0180576597830351,0.0550197874035549,0.742952761934335
99,1,130613,-0.0313439405493366,0.0555173570995785,0.572718641515299
100,1,132012,-0.0683749305096456,0.0553049157142993,0.217159220848862
101,1,133231,-0.0257457633393796,0.0550141678931405,0.640084665232856
102,1,137074,-0.0578496565999266,0.0548666384534125,0.292435350596138
103,1,137304,-0.0349978945376593,0.0549404972374617,0.524528280558569
104,1,139686,-0.0463740875661414,0.054988940957885,0.399612310296449
105,1,149562,-0.0426927995513123,0.0551230676102387,0.439153781992724
106,1,150447,-0.0595074275986786,0.0556918511836568,0.286019628149405
107,1,151446,-0.0401744005478601,0.112043091653757,0.720137084027371
108,1,154084,-0.0492040117915034,0.0558928582836701,0.379280933636215
109,1,156633,-0.0474694562918428,0.0566650039243762,0.402754315821204
110,1,157269,-0.0171869510298044,0.0549310366698105,0.754554825191537
111,1,160054,-0.0328239621342041,0.0554330914884252,0.554138189549352
112,1,166222,-0.050616054905907,0.0549844551948859,0.357912985694748
113,1,166416,-0.0406769822645505,0.054895977011208,0.459196404852672
114,1,167326,-0.0398149414452055,0.0552101897268865,0.471293306692641
115,1,168836,0.00370269427971737,0.0549886600643754,0.946352660471853
116,1,171200,-0.0265521353262811,0.0550532271889743,0.629892229974564
117,1,171431,-0.0359243440917508,0.0553821798629067,0.516978290102944
118,1,173339,-0.0388613014562459,0.0549453141708259,0.47986389506294
119,1,173845,-0.0281921198375357,0.0549181577118064,0.608029129483291
120,1,175121,0.00975198198026489,0.0548272679773658,0.858929160490824
121,1,175281,0.001857783645623,0.0548762398276475,0.97301265928879
122,1,175315,0.00531076947768966,0.0548583260546037,0.922933163377463
123,1,175523,0.00217650048719609,0.0551697611804687,0.968553146971439
124,1,175541,0.00359489335073199,0.0549443904492201,0.947870387540149
125,1,175653,0.00749128912740954,0.0551171444783634,0.891965342767185
126,1,175805,-0.0204812998238961,0.0582258913256264,0.725231226858524
127,1,175818,-0.00286201585653401,0.0568979832835755,0.959911110809763
128,1,175856,-0.0296376310639202,0.0560063169046989,0.597010614831921
129,1,175876,-0.00892793122519858,0.0551678363449999,0.871530598809545
130,1,175989,-0.00408280524424121,0.0553268647781079,0.941215888942794
131,1,176001,-0.00778794786498038,0.0556140395733759,0.888711694012101
132,1,176451,0.0125369959494224,0.0562801532749378,0.823850737196721
133,1,177692,0.00694725908650523,0.0548578081035974,0.89929648296019
134,1,178191,-0.000624486509483047,0.0549135146431428,0.99093293100271
135,1,178224,0.00694725908650523,0.0548578081035974,0.89929648296019
136,1,178960,0.0067548239694224,0.0552960362782758,0.902843819400425
137,1,179139,0.0510533174721051,0.109563751899218,0.641525039204094
138,1,179139,0.0182189566427308,0.220730105011693,0.934264476404782
139,1,180955,-0.00197424522705769,0.0635037896048798,0.975216434269063
140,1,183802,0.0537299987595549,0.0547913823728935,0.327447501615347
141,1,183954,0.0446972312762003,0.055214174519451,0.418758796634357
142,1,184450,0.0298288771637584,0.0547585093026184,0.586279741681329
143,1,184641,0.0352477830479928,0.0563444798859679,0.531996977529639
144,1,184718,0.0499323789855488,0.0550286351743617,0.364820122140384
145,1,185296,0.0451235546902498,0.0548064571756716,0.410878775249152
146,1,185438,0.0293293343155409,0.0548394308410005,0.593109657725843
147,1,185469,0.0302084457642444,0.054917289317721,0.582618084036041
148,1,185503,0.0393225831510049,0.05475873901355,0.47316687479396
149,1,185705,0.0321177224779371,0.0553847980252101,0.562351043013185
150,1,185749,0.0359232284454915,0.0553781756547836,0.516961012306624
151,1,185806,0.0398841192877391,0.0554445385755515,0.472400240292551
152,1,185879,0.0386948463390763,0.0557152209358786,0.487818501490417
153,1,185916,0.0194645710678523,0.0557182853687164,0.72704310984585
154,1,185941,0.0335608062610693,0.0559421638610214,0.548944648239697
155,1,185954,0.0433058014056084,0.0560867917434135,0.44055925058275
156,1,186055,0.0232660986200008,0.0549998711741097,0.672537551979519
157,1,186896,0.0149322544351335,0.0559100946324418,0.789566467609701
158,1,187697,0.0983807303185351,0.113914754159261,0.388375034889432
159,1,189392,0.0776890474015275,0.114558311065379,0.498113528791545
160,1,189416,0.0803606837113406,0.110803935252377,0.468778450259472
161,1,190132,-0.0147563942225652,0.0550779950207413,0.7889188085763
162,1,190148,-0.0168160633346323,0.0550929377592226,0.760370246894174
163,1,190165,-0.0138699680533725,0.0555187027487329,0.802867890376542
164,1,190169,-0.0191357724922161,0.0554450177756215,0.730201741695371
165,1,190933,-0.0536130651796953,0.0549306026173654,0.329725645267563
166,1,192149,-0.0578866509701055,0.0553687167405489,0.296518508926158
167,1,192302,0.114576562524378,0.0729663323618696,0.117249092727289
168,1,192303,0.049971161794117,0.066056419915565,0.449858760811448
169,1,192305,0.0828727640853968,0.0685581740521625,0.227550747218597
170,1,192315,0.15360452190985,0.0775039704904468,0.0482665457312154
171,1,192795,0.0118871192378726,0.0548968950949772,0.828695542886335
172,1,194020,-0.0196193630867403,0.0578173948228043,0.734560501433983
173,1,194187,-0.0184982474157119,0.0549372029577272,0.736530922714047
174,1,194867,-0.00574610760877903,0.0549152709607201,0.916724170968095
175,1,197325,-0.0514346629836542,0.056189509627236,0.360617891073549
176,1,197392,-0.0506990338357634,0.0569153379367853,0.373654028822369
177,1,198857,-0.307927058519678,0.262812264600807,0.24212311813648
178,1,206666,0.0219317645646129,0.0617506921811589,0.72267712696195
179,1,206675,0.0778280886779612,0.0803015856606607,0.333110287098892
180,1,223051,-0.0724630909840909,0.0635232623874049,0.254754311584302
181,1,223059,-0.091828877573775,0.0659025282438765,0.164374223625882
182,2,7366,0.234798295254153,0.0786620451176713,0.00303448830836277
183,2,8180,-0.103383884421177,0.109521306709343,0.345835003018828
184,2,8187,-0.181852735894889,0.113623527133905,0.110385597976572
185,2,8250,-0.0938766477462369,0.11223673259596,0.403486504515614
186,2,8253,-0.10312777417974,0.112213730077895,0.35870747397302
187,2,8285,-0.0196105322649713,0.060900987148336,0.747638144423861
188,2,8302,-0.0448264502453666,0.0569656389630696,0.431866442424487
189,2,8306,-0.0448264502453666,0.0569656389630696,0.431866442424487
190,2,8314,-0.0430476860854366,0.0557989190114213,0.44093926564032
191,2,8317,-0.0448718952736609,0.0570696160446639,0.432239189399573
192,2,8328,-0.0550966339176537,0.0567883584659803,0.332606117479575
193,2,8331,-0.0606245843161046,0.0566653246409586,0.285408400737089
194,2,8498,-0.0499773902081728,0.0557006714187499,0.370197404844017
195,2,8651,-0.0579545842248741,0.0557310647431272,0.29909933934374
196,2,9418,0.00788068103167383,0.141954965732797,0.955759300612117
197,2,9812,-0.0736372319748351,0.0560110550461242,0.189467250038305
198,2,9932,-0.06671381579675,0.0558138809879464,0.232775836113769
199,2,10135,-0.0823373111431986,0.0555399101613726,0.139102373323946
200,2,11616,-0.10617520860342,0.0553657471939596,0.0559549965593503
201,2,12133,-0.105897074444165,0.0555896421753417,0.0575953015056807
202,2,12194,-0.0937880164242699,0.0558681446444085,0.0940879135962296
203,2,12359,-0.111662712349117,0.0556100343208763,0.0454090790076874
204,2,13061,-0.105755874270903,0.0556385989272469,0.058147182604022
205,2,14298,-0.100213880512519,0.0558448745118936,0.0735881763097296
206,2,15222,-0.102995838559733,0.0563801854647677,0.0685727781997372
207,2,17986,-0.128806223961473,0.0552295317694569,0.0202520026176919
208,2,19770,-0.107371762854956,0.0557460241708062,0.054896118817894
209,2,19836,-0.108162867209246,0.0555869139954582,0.0524681099812783
210,2,19851,-0.109279646311887,0.0557452376813992,0.0507422016489848
211,2,21595,-0.116446637048474,0.0554711935946004,0.0365065975164101
212,2,22385,-0.109803283982315,0.0555626668589814,0.0489096078275853
213,2,23441,-0.0789761904098394,0.056254982737379,0.16122871798958
214,2,24209,-0.0909184658420998,0.0557376397204188,0.103742853179116
215,2,24341,-0.0979166392646129,0.0558369563842466,0.0803640106843385
216,2,26815,-0.0777067116405574,0.0558595344753137,0.165068476480815
217,2,28209,-0.0731775812640932,0.0558957534037649,0.191325053370427
218,2,28695,-0.0908923178928969,0.0583366353636211,0.120113700741422
219,2,35849,-0.263742695100891,0.599956116430207,0.66049344286195
220,2,35850,0.161248649769004,0.733908168373071,0.826222223306423
221,2,41245,-0.0976992708089763,0.0555736117824473,0.0796115069254108
222,2,43214,-0.053105297625003,0.0566508335137338,0.34918642775705
223,2,47104,-0.00272262221656605,0.0551398618151686,0.960647053462361
224,2,50915,0.0190700107971529,0.0556725666259813,0.732149363698628
225,2,55834,0.0248239718121027,0.0554087719303361,0.654417064245538
226,2,56422,0.0157438557358464,0.0555172869565938,0.776894875140164
227,2,57715,0.0241611888176788,0.0553256372940894,0.662589596815838
228,2,59046,-0.00949869000334802,0.0556182346854474,0.864491663456215
229,2,59191,0.0106573462140646,0.055299159507668,0.847287781798686
230,2,59383,0.0101377303353594,0.0553153632669425,0.854690204407506
231,2,59477,0.00179706172389738,0.0561502452694429,0.974486532970144
232,2,59755,0.23735214735686,0.125526498087962,0.0594626481293241
233,2,60471,0.0115374421524999,0.0553890957471625,0.835116363901502
234,2,60478,0.0114523587122282,0.055452359174655,0.83649905914342
235,2,60786,0.00506834820829949,0.0553638678876728,0.927110575659561
236,2,61035,0.0115067205249282,0.0553571444333114,0.835455550643217
237,2,61071,0.00971558282949803,0.055106968633938,0.860156165753773
238,2,61675,0.0271314952257198,0.0552491815890808,0.623678516806739
239,2,62776,0.0291562522233447,0.0576654052959726,0.613445453451221
240,2,62939,0.0201095283683039,0.0551621343766055,0.715663298864862
241,2,63527,0.00652528522807716,0.0553785281515466,0.906268899119855
242,2,63857,-0.00813678601512335,0.055390806646616,0.883296570602836
243,2,65527,-0.0124155525248509,0.0552059241657779,0.82219085874425
244,2,67007,0.00890380643075213,0.0607837996289691,0.883623556485937
245,2,67023,0.0138176891132016,0.125698947520456,0.912529856187452
246,2,67024,-0.0598796697081703,0.126120325375264,0.635235905861196
247,2,67976,0.0379185006566605,0.0559687135758962,0.498535981453868
248,2,69628,0.0385602163190182,0.0568958904383676,0.498385030566377
249,2,71825,-0.120274170401702,0.109906704789203,0.274556553096544
250,2,72389,-0.0915175178161067,0.05544616540954,0.0997167533345763
251,2,72392,-0.0696042267993746,0.0559155962627286,0.214027811319692
252,2,73646,-0.0643306519984438,0.0547823983256937,0.241068801587531
253,2,74564,-0.0453833610536785,0.0547282396210102,0.407523667603973
254,2,74739,-0.0524329980464217,0.0548907486690773,0.340117768218036
255,2,79931,-0.0568260812962087,0.0618753346944206,0.359038485433405
256,2,80748,0.00212639939549619,0.0571604287788552,0.970346128101178
257,2,80873,-0.0477243245237526,0.0550341852192841,0.386434666117645
258,2,81501,-0.0438415511161114,0.0550341476159316,0.426204576112932
259,2,83526,-0.0371076433540611,0.0549626706404961,0.500027114191407
260,2,83845,-0.0396434952673383,0.055009961982527,0.471595506262473
261,2,84412,0.193643286241391,0.138349634661163,0.162491522624132
262,2,84412,-0.148366362865648,0.0690203125955181,0.0322656602921857
263,2,84447,-0.0371662266518635,0.055718168942005,0.50518259818435
264,2,87391,-0.0317266920692966,0.0547813079713786,0.56285614385298
265,2,87562,-0.0435882143784068,0.0548970253020953,0.427729108932661
266,2,87849,-0.0193795427250662,0.0549311374884734,0.724451164220705
267,2,87878,-0.0314603625685247,0.0551514952494839,0.568745364659096
268,2,88125,-0.0316721775151096,0.0613341835357368,0.605907442326497
269,2,89785,-0.0530166587040611,0.0551108651991538,0.336708043258204
270,2,93441,-0.0270272854437454,0.0568121926046659,0.634560746090249
271,2,93588,-0.061778704542533,0.0587339009396662,0.293592159509632
272,2,93721,-0.0474444076961275,0.0549584389562763,0.388570823126352
273,2,93952,-0.0483888489254268,0.0547985651883061,0.377820304922697
274,2,95085,-0.0669874125741353,0.0548197978521764,0.222539397906541
275,2,103188,-0.0437858461310101,0.0562209157084584,0.436608850944941
276,2,107124,-0.10988143977004,0.0546509087946392,0.0451271902403223
277,2,111645,-0.0792515060063104,0.0548361496739884,0.149277056753139
278,2,111916,-0.077776184528506,0.0549721394125266,0.158000093071672
279,2,111931,-0.0821016980768524,0.0550388793688949,0.136669946614953
280,2,111999,-0.0832338727835441,0.0548351490667556,0.129936496634648
281,2,114528,-0.0668956091375925,0.055215714258087,0.226501929779847
282,2,116024,-0.082949983402927,0.0552859489446151,0.134409614423304
283,2,119244,-0.0543201800504829,0.0603775575863142,0.368906536210035
284,2,119246,-0.081652869383138,0.0609367566100049,0.181119961339914
285,2,119247,-0.052125712470743,0.0614700568959681,0.397020694776446
286,2,120090,-0.0252844819182164,0.0552265140906954,0.64735460957509
287,2,120291,-0.0324225968010614,0.0558479953808499,0.561913680667018
288,2,120726,-0.0253018232840412,0.0555355016566378,0.648959720735971
289,2,121716,-0.0477516310576165,0.0554304988763448,0.389564828015787
290,2,123100,-0.0127475679549462,0.0555611361397614,0.818665129827507
291,2,124677,-0.0485786280545266,0.0554284631394086,0.381397620748852
292,2,127636,-0.0163725850065748,0.0701754476187433,0.815656463454392
293,2,127887,-0.0421425974040113,0.0558241338667556,0.450802038172031
294,2,128935,-0.0535556150296206,0.0557435303923958,0.33733533138798
295,2,129053,-0.0445917729234924,0.0559359390828443,0.425874476439605
296,2,130040,-0.0822014930331794,0.0561578097080676,0.144149732862465
297,2,130976,-0.0730521614028432,0.0557337167284959,0.190799232887456
298,2,132199,-0.0832266226009803,0.0559530501335806,0.137792183336123
299,2,133355,-0.0919115253876788,0.0562956547035074,0.103432682334324
300,2,133435,-0.0904960638254124,0.0564247052098574,0.109644158907502
301,2,133943,-0.121917269214106,0.0659828313296647,0.065480445608808
302,2,135183,-0.0773634471112337,0.0565114639659072,0.171873853371027
303,2,135402,-0.083587110130412,0.0564777655574634,0.139765063569576
304,2,135898,-0.0927086871005627,0.0567390115374285,0.10316092053604
305,2,135912,-0.0979007252866464,0.0567565456724567,0.0854164587780459
306,2,135925,-0.0932760266724155,0.0565194320836956,0.0997637501765876
307,2,136002,-0.0921828971236429,0.0564819003994478,0.103554649807721
308,2,136173,-0.100668496150603,0.056843743323738,0.0774287598262695
309,2,138209,-0.101254675215453,0.058522445590158,0.084471174561681
310,2,138318,-0.111804130925437,0.0583001609029503,0.0559515448662183
311,2,138695,-0.121224352237087,0.0572361301852464,0.0348761688780143
312,2,138818,-0.104774613324826,0.0572219302643916,0.0679400186834073
313,2,139728,-0.0840229703576583,0.0572154428422659,0.142849053089678
314,2,140174,-0.0778747678355782,0.0572400792560346,0.174541809095299
315,2,140863,-0.102887188183015,0.0571047683636941,0.0724415136748778
316,2,141152,-0.0764363844618519,0.0573843014913077,0.183716699511774
317,2,141292,-0.0916582108229469,0.0569059659062308,0.108139780562255
318,2,141545,-0.136952704498756,0.0569281443381769,0.0166546665430197
319,2,145823,-0.130716228835191,0.0591734388956438,0.0278139178609111
320,2,145934,-0.328775963368644,0.0965985182899282,0.000741625838976792
321,2,145980,-0.146625578843276,0.0596219028140829,0.0144015364511985
322,2,146723,-0.0902099984464684,0.0570878427912654,0.114957509135015
323,2,147946,-0.0750456514518802,0.0576760449713114,0.194052981943018
324,2,150394,-0.12526690531194,0.0626255626910014,0.0462386915589594
325,2,151274,-0.021004428819559,0.0986503274551796,0.831513839868338
326,2,151397,-0.0553854297499545,0.0578837086415058,0.339303009140094
327,2,153035,-0.0662876780185075,0.0572191131886709,0.247447928834104
328,2,153228,-0.0666124396566179,0.0576371596002704,0.248577183331768
329,2,153455,-0.0584747736149138,0.058098647980633,0.314877055726979
330,2,153732,-0.0481960602236275,0.0600996526368039,0.423129635921666
331,2,153815,-0.0670275061923631,0.0578488245338533,0.24737530917265
332,2,154160,-0.075014343190912,0.0572122973770843,0.190656740610104
333,2,154235,-0.0626178586547215,0.0578281793383116,0.279624731337041
334,2,155527,-0.0461879528223577,0.0628219510015119,0.462693716444636
335,2,159870,-0.0196700009295956,0.0564514507076274,0.727716716506895
336,2,161229,-0.00667596242583324,0.057326681475202,0.907358396496659
337,2,161451,0.0671470632280968,0.122702533983514,0.584563410784921
338,2,161451,-0.112290132789161,0.123003081198659,0.36191554597241
339,2,162696,-0.0105287698746046,0.0570783627224331,0.853757221721441
340,2,163284,-0.0510054558561164,0.0562592497500379,0.365229085673262
341,2,164166,-0.00666726340022494,0.056846578021214,0.906700739100096
342,2,165270,-0.0161763759163505,0.0563630391300352,0.774278215282068
343,2,165675,-0.0350560554388166,0.0572708148264295,0.540858846178712
344,2,166404,0.0573062063587226,0.148477067662076,0.699758811933844
345,2,168012,-0.0129233181830912,0.0692612110442497,0.852090778027401
346,2,168062,-0.00645425713763093,0.0567852642219736,0.909571322443159
347,2,168518,-0.0231843190851151,0.0564476717659146,0.681525352303166
348,2,168980,-0.0212683570593404,0.0564229986138398,0.706441105794176
349,2,169651,-0.0656989969575117,0.0563527701444168,0.244461348846583
350,2,169902,0.0739445970008106,0.0942912426931811,0.433439937205095
351,2,169960,-0.054617472658947,0.087857316881151,0.534566028797195
352,2,170725,-0.057019994624244,0.0564801845044767,0.313398829495413
353,2,171254,-0.0665437237151578,0.0565423771850849,0.24003543088219
354,2,172242,-0.0498472211538086,0.0559206138717512,0.373325763202685
355,2,173254,-0.0514629127681625,0.0554869505111825,0.354312236761959
356,2,173340,-0.0384164237929667,0.0555101483155683,0.489353807572918
357,2,173385,-0.0380381380866628,0.0555620771203545,0.494041736259184
358,2,173973,-0.0492078180139595,0.0553893644544144,0.374931480713084
359,2,174714,0.0533876800204267,0.142152097844638,0.707464180300327
360,2,177341,-0.0227206850731648,0.055249080081023,0.681145403141358
361,2,180314,-0.0518196877073137,0.0552120087407993,0.34859931459301
362,2,180339,-0.0488277649257894,0.0553595492907849,0.378370721892617
363,2,182758,-0.0425447057726281,0.0551753156041724,0.441173997360788
364,2,183619,0.00255072128747846,0.0554390520527789,0.963328720554992
365,2,183913,-0.011841951730977,0.0568398687453611,0.83508457068566
366,2,184146,-0.0417410869739703,0.0571814735239902,0.465889164444452
367,2,187176,0.00751835970591386,0.0557396065939882,0.892780768995759
368,2,191066,0.0237029792053607,0.0561435615614625,0.673146878967153
369,2,191124,-0.0768751081079229,0.0708344881911499,0.27853917150083
370,2,191128,0.0782669499051751,0.0651824468255013,0.230658490895482
371,2,191599,-0.00628777076898357,0.0553786059903688,0.909665798215708
372,2,191762,-0.0247353202326304,0.0575566346783645,0.667635210922159
373,2,191763,-0.026292439882561,0.0555813363022995,0.636473870761928
374,2,191959,0.0133285169484836,0.0554587540637282,0.810212346675986
375,2,192390,0.0107722178656822,0.0569909021055497,0.850188551819232
376,2,195759,-0.00173694874620017,0.0559394505658403,0.975246802017522
377,2,196912,0.00714903194047278,0.0550334021125337,0.896716759604708
378,2,197598,0.00448428419026392,0.179731564597997,0.980109024730097
379,2,198110,0.0213893850716568,0.055352819149689,0.699419139200957
380,2,198283,-0.01686294898434,0.0570988758971198,0.767916260897942
381,2,198805,0.0141468275424133,0.0555978966571523,0.799296882675498
382,2,198891,0.0120916432152753,0.0551661289371186,0.826631838716249
383,2,199248,0.00699238259737645,0.0552946263773712,0.899442323604177
384,2,201782,-0.000115311016426145,0.0552279273407951,0.998335268386369
385,2,203285,0.016628664601794,0.0550066902054095,0.762599447826635
386,2,203783,0.0365246619136863,0.0548609173878269,0.505993988631148
387,2,204179,0.0548583362118656,0.0549506635585562,0.318808135160531
388,2,205406,0.0608948531307151,0.0554990000663266,0.273291242496226
389,2,205834,0.0701413589311575,0.055201196078664,0.204690222834819
390,2,205965,0.0903909347356794,0.0602636692967539,0.134527864182937
391,2,207192,0.0506908202251158,0.0552096714976519,0.359166672154412
392,2,207561,0.0351811691361978,0.0549993649183888,0.522805318367547
393,2,208682,0.064829615406125,0.0548301871164918,0.237854383634946
394,2,210102,0.070330272200447,0.0549531903332942,0.201448398788886
395,2,212519,0.08974433462825,0.117134057114364,0.444088531757109
396,2,214801,0.0641558247546505,0.0549719629917205,0.243972095461722
397,2,215016,0.0473951234214917,0.054988657417412,0.389323668457621
398,2,218876,-0.0261696225747765,0.0555981396654558,0.638151111855454
399,2,227511,-0.0241200771212845,0.0559945086152609,0.666907309653409
400,2,230378,-0.0213883998758205,0.0552916774993619,0.699116220191564
401,2,231943,-0.0155307036348626,0.0554557925179045,0.779598909510742
402,2,232156,-0.016480664211135,0.0554322783569386,0.766403441158141
403,2,232789,-0.0308187834302602,0.0552185501148483,0.577113697015532
404,2,238524,-0.00779869794352572,0.0553190933332637,0.887968837748516
405,2,241518,-0.00420651955047935,0.0558004621693034,0.939951072546113
406,2,250396,-0.0210134638253734,0.0554092300174322,0.704736768317606
407,2,250466,-0.00540387720424418,0.055400198136029,0.922350895903403
408,2,252305,0.00443037193714479,0.0555472930047146,0.936474481992206
409,2,254571,-0.00759142851398553,0.0563265321091565,0.8928663024552
410,2,254742,0.00407193506291015,0.0562767001131299,0.942359887133178
411,2,254908,-0.00410627755970649,0.056706572281006,0.942314467176786
412,2,255033,0.0551084126829909,0.0663992946375847,0.407125265080263
413,2,255862,-0.0191575218656042,0.0563561769199553,0.734106521838222
414,2,255975,-0.0333911017609676,0.0561337749503642,0.552325723077776
415,2,258311,-0.000162168795627693,0.0552345346156635,0.997659069854197
