SNP,Chr,Pos,Effect,SE,ERG11_PIS1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
175,1,197325,-0.150835476411151,0.140112266361643,0.282424133276307
176,1,197392,-0.192559702888273,0.141776059751135,0.175268848340439
177,1,198857,-1.11492729454292,0.654224841291287,0.0892244620893494
178,1,206666,0.0127044391220656,0.154075311932539,0.934330813870698
179,1,206675,0.0335397783785893,0.200586553342999,0.867301733817662
180,1,223051,-0.142193151749061,0.158582630365246,0.370516661202603
181,1,223059,-0.297254948553885,0.164097431552733,0.0709203841760597
182,2,7366,-0.165047074600425,0.198504761793848,0.406280696167424
183,2,8180,0.0784786860475393,0.273535222335342,0.774353214226953
184,2,8187,0.195996899743196,0.284291549476562,0.491010558683298
185,2,8250,0.185944747350792,0.280099181621585,0.507217591581355
186,2,8253,0.157480053048463,0.280148610791729,0.57438393166654
187,2,8285,-0.00572886384639235,0.151951522965495,0.969946658725479
188,2,8302,0.112700558325566,0.142110063513658,0.428280683439377
189,2,8306,0.112700558325566,0.142110063513658,0.428280683439377
190,2,8314,0.140125033867887,0.139118934663898,0.314513246682367
191,2,8317,0.101678671447307,0.142393216884138,0.475656007302689
192,2,8328,0.0560387247166565,0.141827157023622,0.692993091288993
193,2,8331,0.0570502324098219,0.141559262446429,0.687182585570586
194,2,8498,0.0577311357215298,0.139080728195488,0.678327578765716
195,2,8651,0.0449180075220332,0.139224395146761,0.74716625344531
196,2,9418,-0.163987491255589,0.354028614372019,0.643503550682349
197,2,9812,0.0272315074012175,0.140064786092052,0.8459582460503
198,2,9932,0.00999947339915752,0.13951920332793,0.942904366310454
199,2,10135,0.015039446884102,0.138983601061195,0.913890413023404
200,2,11616,0.038344503217734,0.138823383986346,0.782547883018451
201,2,12133,0.0372583963539241,0.139376222408328,0.789376997973839
202,2,12194,0.0185378673216507,0.139925858936537,0.894677358481613
203,2,12359,0.0327489210695904,0.139509329914096,0.814543855375932
204,2,13061,0.0104154353410473,0.139508849429637,0.940529207925717
205,2,14298,0.0206300326135826,0.139945753337424,0.88288902500113
206,2,15222,0.023534742646891,0.141309223848814,0.867821212246583
207,2,17986,0.045661315769182,0.138817112452808,0.74240255150944
208,2,19770,0.0238795915836738,0.139792525877331,0.864461864865011
209,2,19836,0.0283199242859378,0.139406080393966,0.839137198577508
210,2,19851,0.0334484853427723,0.139811079625334,0.811057871702784
211,2,21595,0.00401570497499892,0.139244756382732,0.977009147807472
212,2,22385,-0.0316215489981775,0.139366515720751,0.820636821228425
213,2,23441,-0.0315510557163754,0.140720360286932,0.82272282204884
214,2,24209,0.0115001263762291,0.139570248330889,0.934377969522337
215,2,24341,0.0151077755127784,0.139899409990237,0.91406476114135
216,2,26815,0.0646243106414588,0.139691730718303,0.643921177935557
217,2,28209,0.0682382521937565,0.13973389684148,0.625609199216629
218,2,28695,-0.0543373304247561,0.146003147874263,0.709992972394026
219,2,35849,-0.585761473145298,1.4967937676397,0.695778987107958
220,2,35850,-1.89858514362701,1.82821317745519,0.299751764843904
221,2,41245,-0.081385821206148,0.139177526835885,0.559080873123974
222,2,43214,-0.177276633333851,0.141187535682111,0.210087488473175
223,2,47104,-0.0825347959785351,0.137487568403972,0.548686617827467
224,2,50915,-0.0957562834410889,0.138815742850117,0.490767829729512
225,2,55834,-0.15678590494607,0.138015347248363,0.256725789645072
226,2,56422,-0.0877133785584481,0.138435894771304,0.526750342182716
227,2,57715,-0.0974002884814211,0.137960620850322,0.480653402531256
228,2,59046,-0.103290891096974,0.138647429382882,0.456773721951591
229,2,59191,-0.122503057161662,0.137807750842024,0.374639762696328
230,2,59383,-0.104391642608941,0.137889745263329,0.449515315670003
231,2,59477,-0.115110866934777,0.139944008551318,0.411319532983505
232,2,59755,-0.177153672410233,0.31459118403653,0.573708319325747
233,2,60471,-0.14566312331183,0.137969854523151,0.291799664592407
234,2,60478,-0.135218786609829,0.138157871336503,0.32838534297392
235,2,60786,-0.150303264226559,0.137885849584125,0.276432121280792
236,2,61035,-0.148973244331958,0.137879960875315,0.280676746247006
237,2,61071,-0.132079863818675,0.137301398766973,0.33672301389537
238,2,61675,-0.176837246322533,0.137555414967007,0.199435561741415
239,2,62776,-0.123155638231669,0.143760440117199,0.392206991927994
240,2,62939,-0.119346985868051,0.137492060570763,0.38596861635285
241,2,63527,-0.0771699462885838,0.138094302483841,0.576638452664001
242,2,63857,-0.0943384778323552,0.138096256042869,0.494969224951209
243,2,65527,-0.156772264257015,0.137478938916685,0.254919199877433
244,2,67007,-0.139613318183691,0.151459602317335,0.357269848688571
245,2,67023,-0.334459310977852,0.313080489727015,0.286121796317744
246,2,67024,-0.257743948386176,0.31443334028629,0.412934928969324
247,2,67976,-0.0738622586648651,0.139660414829285,0.597227737940755
248,2,69628,0.00118707676231389,0.142030314282031,0.993336150612781
249,2,71825,-0.368404647622926,0.273947786307489,0.179553628067957
250,2,72389,0.07741239775827,0.13879298414237,0.577365634536441
251,2,72392,0.0440210633987819,0.139778667958183,0.75299779668675
252,2,73646,0.12856152345745,0.136761093792384,0.347837502615381
253,2,74564,0.179386398172137,0.136329371142685,0.189084695501391
254,2,74739,0.232726564034361,0.136551999262496,0.089203643092413
255,2,79931,0.374584621743207,0.15325312445093,0.0150052153193131
256,2,80748,0.271760595697079,0.141862748434417,0.056216161379337
257,2,80873,0.313591349644536,0.136422548714936,0.0221069925344147
258,2,81501,0.318032489938529,0.136370346433687,0.0202559887698617
259,2,83526,0.292349414238169,0.136318522410912,0.0326666456310301
260,2,83845,0.34607360142341,0.13609325582112,0.0114194481296073
261,2,84412,0.654031343011517,0.344341750939679,0.0583311827267852
262,2,84412,0.193237330815585,0.173002616209071,0.264770283111777
263,2,84447,0.354644780936712,0.137800739042558,0.0104719194064697
264,2,87391,0.338538691091774,0.135535196841763,0.0129514490798552
265,2,87562,0.352491849605387,0.135783695269785,0.00982606322856788
266,2,87849,0.343507954197368,0.135835806563826,0.0118787856363382
267,2,87878,0.336697018814626,0.136478152581849,0.0140975812999275
268,2,88125,0.270074976596307,0.152391534542447,0.0772165578267032
269,2,89785,0.289944282989421,0.136797313458569,0.0347443104837469
270,2,93441,0.281636863690782,0.140979955043254,0.0465152427084954
271,2,93588,0.269222484810846,0.146051483169238,0.066117557549166
272,2,93721,0.260570332852545,0.136546807020095,0.0571652385830672
273,2,93952,0.237677524182314,0.136270807607495,0.0820023477485473
274,2,95085,0.286810358419728,0.13619489095368,0.0359203585678192
275,2,103188,0.301699423192006,0.139453128503846,0.0311773695126559
276,2,107124,0.333953334411,0.135958955280863,0.0145193064086793
277,2,111645,0.379209989677513,0.135711064362894,0.00548610356691809
278,2,111916,0.354590577531166,0.136225991822595,0.00963207346498599
279,2,111931,0.369453045065797,0.136326528619751,0.00705546793071355
280,2,111999,0.384291746681182,0.13571008405313,0.00489543146363035
281,2,114528,0.339543696220486,0.136844398839048,0.0135576371146416
282,2,116024,0.378394903011391,0.136887132508857,0.00600415476230892
283,2,119244,0.104458792963006,0.150693779128503,0.488648756416037
284,2,119246,0.154575661394999,0.152182647575292,0.310456205509009
285,2,119247,0.107889615343125,0.153397840071567,0.482312468412788
286,2,120090,0.178947777004728,0.137484810746296,0.193908045814455
287,2,120291,0.20764067315107,0.13895152428369,0.135980393881902
288,2,120726,0.19096787694309,0.138211745583978,0.1679360763087
289,2,121716,0.204676672670561,0.137998265823782,0.138918058900703
290,2,123100,0.130585328590834,0.138444184790459,0.346206080129846
291,2,124677,0.120129713534488,0.138279845539328,0.385577714887592
292,2,127636,-0.0781110794046427,0.175030616119942,0.655675159844155
293,2,127887,0.126426203279775,0.13921414823206,0.364422806461253
294,2,128935,0.10791961766583,0.139126397699742,0.438448592980927
295,2,129053,0.134400655598429,0.139485472611431,0.335933232369935
296,2,130040,0.154795209797965,0.140279516123968,0.270571774365542
297,2,130976,0.0667105201824783,0.139331443979747,0.6323843682525
298,2,132199,0.0918054333580409,0.139937381227815,0.512221566390105
299,2,133355,0.116660529627081,0.140833044086582,0.408026080311687
300,2,133435,0.106974345362421,0.141159703359739,0.449061381439229
301,2,133943,0.103974812364806,0.165308657914159,0.52977301695204
302,2,135183,0.0773939061275897,0.141292695133216,0.584205704764989
303,2,135402,0.0900223089594163,0.141250134289152,0.524325992069688
304,2,135898,0.140818335851657,0.141883084704749,0.321635656416688
305,2,135912,0.133812148991413,0.142007371115778,0.346688522667277
306,2,135925,0.135676537621165,0.141357431594501,0.337806863647179
307,2,136002,0.103995955749647,0.141327507355753,0.462310180092108
308,2,136173,0.10108377319014,0.142334849830225,0.478059627411172
309,2,138209,0.139092672315127,0.146426484293402,0.34280547953704
310,2,138318,0.106772698099078,0.146086418751012,0.465332873338328
311,2,138695,0.111308808967092,0.143569003286593,0.438682447369797
312,2,138818,0.10111055308503,0.143326681007359,0.480992251357886
313,2,139728,0.0951183232222641,0.143081008173705,0.506621109917996
314,2,140174,0.0898805244758596,0.143090600336966,0.530320251560215
315,2,140863,0.085732880697857,0.143039870181536,0.549314974885263
316,2,141152,0.107115729185641,0.143402481372084,0.45558572352417
317,2,141292,0.104167305170688,0.142375957913213,0.46487648828868
318,2,141545,0.125685933889545,0.143021582292287,0.380112942804878
319,2,145823,0.268845193393737,0.147946273412041,0.070037136912636
320,2,145934,0.149849888468816,0.244776278974116,0.540805372416345
321,2,145980,0.208894246266335,0.14959474196717,0.163471194986108
322,2,146723,0.19052843506063,0.142559474972569,0.182251968287707
323,2,147946,0.225665482835764,0.143727900734059,0.117290483672768
324,2,150394,0.203515937726354,0.156740859459036,0.194989633881426
325,2,151274,-0.200132043641403,0.245887874680993,0.416241831502827
326,2,151397,0.150154911880142,0.144368421526613,0.299013925064089
327,2,153035,0.140126180026348,0.142820852494356,0.327199352638268
328,2,153228,0.112439856453904,0.143934671181023,0.435216254531101
329,2,153455,0.128845631688213,0.144984247139038,0.374776423847425
330,2,153732,0.230051286409888,0.149566578909273,0.124915229008391
331,2,153815,0.124948235467676,0.144436440791707,0.387585577270891
332,2,154160,0.118510414836446,0.142935367556117,0.407597413217791
333,2,154235,0.117495905321667,0.144367800530837,0.416270916603285
334,2,155527,0.233151898348382,0.156349996200433,0.13679737311755
335,2,159870,0.145196767931064,0.140641325125345,0.302596006384681
336,2,161229,0.15931682588461,0.142763849966203,0.265204085263742
337,2,161451,-0.244120528914147,0.305959703657906,0.425473880848322
338,2,161451,0.150863452773365,0.307112492814957,0.623567709684281
339,2,162696,0.203732787942023,0.141986625332454,0.152208626963501
340,2,163284,0.185146999303698,0.140167116577111,0.187389740027293
341,2,164166,0.107066301240675,0.141703220433499,0.450412604534768
342,2,165270,0.121969146613236,0.140475193923355,0.385841307835765
343,2,165675,0.126541855629176,0.142790386834705,0.376109252609295
344,2,166404,-0.651005207903853,0.368859600758059,0.0784429976572496
345,2,168012,0.045564826004866,0.17277724439876,0.792149514311998
346,2,168062,0.0754580581180921,0.141607685145186,0.594460957651729
347,2,168518,0.0445284780892889,0.140833547296668,0.752054229391825
348,2,168980,0.0603761625769998,0.140749938344547,0.668213639630643
349,2,169651,0.0400813844985199,0.140837331554125,0.776122495813155
350,2,169902,0.287449092375116,0.234935275011585,0.22194769784851
351,2,169960,0.306552601655641,0.218689520459621,0.161862334032559
352,2,170725,0.133317271266105,0.140925689767731,0.34479000243796
353,2,171254,0.178881582298527,0.14101150867328,0.205433892198858
354,2,172242,0.0786711734754688,0.139599130816079,0.573417826374204
355,2,173254,0.0425498660962194,0.138573187638871,0.758981049986568
356,2,173340,0.0511186134602745,0.138548208049838,0.712379454502872
357,2,173385,0.0478282738136031,0.138679178770835,0.730386736332698
358,2,173973,0.0671845861522504,0.138287850286951,0.627388102026132
359,2,174714,-0.135466675961384,0.354623981446053,0.702690566544204
360,2,177341,0.175193031405842,0.137547029650235,0.203609363209343
361,2,180314,0.134699193055172,0.13772251219533,0.328720502361816
362,2,180339,0.125847043212363,0.138095054688999,0.362755322741574
363,2,182758,0.158739853682599,0.137502245009264,0.249095511408367
364,2,183619,0.143721918681317,0.138092349198748,0.298696133657433
365,2,183913,0.119277928559316,0.141664795131127,0.400373135280196
366,2,184146,0.165087600178949,0.142487417132691,0.247397671366753
367,2,187176,0.0751560812071669,0.138999472497728,0.589060009244663
368,2,191066,0.0937412385064239,0.140007664814363,0.503586458133157
369,2,191124,0.23342626456058,0.176568595550221,0.187019299104582
370,2,191128,-0.18931314345189,0.162630355959632,0.245181738741659
371,2,191599,0.0147777867488801,0.138153132380382,0.914876150916258
372,2,191762,0.0565672957812007,0.143592367286548,0.693860529654847
373,2,191763,0.0372463563535034,0.138688373397512,0.788424030358325
374,2,191959,-0.0226634776883005,0.138358854201975,0.869980643001574
375,2,192390,0.00908370530215796,0.142181411752348,0.949095461553925
376,2,195759,0.12584275292615,0.139391347208905,0.367246742558447
377,2,196912,0.110439779380039,0.137169061182036,0.42128304185013
378,2,197598,0.266289133957848,0.448152149371194,0.552763246643868
379,2,198110,0.0768081487678873,0.138057207139956,0.578324001325353
380,2,198283,0.101626835143729,0.14235927407288,0.475775739420882
381,2,198805,0.0663074011143227,0.138667728673123,0.632821853803894
382,2,198891,0.0809718449120325,0.137564655918188,0.55649978050537
383,2,199248,0.0593978342876161,0.137910238234785,0.666949931792399
384,2,201782,0.0630801941558209,0.137736038202081,0.647249410279443
385,2,203285,0.193454507208038,0.136856002576925,0.158371640771469
386,2,203783,0.123686325680234,0.13678895081829,0.366499217445519
387,2,204179,0.133220093543338,0.137095404740886,0.331848890689445
388,2,205406,0.0999700458449707,0.138586984428455,0.471170251033954
389,2,205834,0.0910450861950392,0.137939743389349,0.509661664585642
390,2,205965,-0.0338423548289846,0.150807163619886,0.822569572089225
391,2,207192,0.03381521136112,0.137884022911908,0.80641012068708
392,2,207561,0.00116209231799347,0.137286240044633,0.99325097702853
393,2,208682,0.0108882350211743,0.137054073973046,0.936723844253884
394,2,210102,0.00909134376910237,0.137408402270848,0.947285557474275
395,2,212519,0.185135614244329,0.292290809597404,0.526885707034765
396,2,214801,0.0166404553763823,0.137399860431618,0.903673056729679
397,2,215016,0.0038329153026937,0.137324164563671,0.977748556045752
398,2,218876,-0.102532372620428,0.138636670728638,0.460048763195047
399,2,227511,-0.142694330040787,0.139519484826716,0.307123811553872
400,2,230378,-0.0665892430048765,0.137919689975736,0.629528706891994
401,2,231943,-0.0747139007321534,0.138303616234256,0.589388360823649
402,2,232156,-0.0863467129282034,0.138227679359083,0.532591072884058
403,2,232789,-0.0509100837242786,0.137787683132332,0.711989949499648
404,2,238524,-0.0321463244955359,0.137997661061346,0.815936541227385
405,2,241518,-0.0711265414674647,0.139154887699669,0.609578036929896
406,2,250396,-0.133847635561254,0.138073742115847,0.333013165634298
407,2,250466,-0.142912237722005,0.137999103948665,0.301096460447515
408,2,252305,-0.127579665864102,0.138408450871486,0.357282216161649
409,2,254571,-0.0645723876390012,0.140479217430959,0.646044722399352
410,2,254742,-0.0672947360704101,0.140348666556036,0.631892301312569
411,2,254908,-0.0645136463377098,0.141425094940088,0.648549470207519
412,2,255033,-0.121441971083987,0.165681630891742,0.464054690850808
413,2,255862,-0.0820177353068359,0.140546824539857,0.559887940022147
414,2,255975,-0.0519690561397554,0.140079628316028,0.710862661411371
415,2,258311,-0.126670543853203,0.137628400116498,0.358002305374754
416,2,259284,-0.0216264497787054,0.138252611434816,0.875785829871533
417,2,266330,0.0316634071176916,0.138841651062139,0.81973622738485
418,2,267100,0.0404760612598234,0.13882504324893,0.770793042186117
419,2,268086,0.0556839636227187,0.138820244747165,0.688572419863456
420,2,274614,0.0102979017289836,0.138007179096582,0.940560445978349
421,2,274729,-0.0161933093012973,0.138760439624586,0.90716434913208
422,2,275746,0.0514249912870876,0.138675532568005,0.710986893636865
423,2,277029,0.0393338976544478,0.138042112639338,0.775856218778269
424,2,277741,0.0305775505996247,0.138102597673934,0.824899794737075
425,2,278218,0.0235448401458327,0.137857037587481,0.864485393787896
426,2,278379,0.00896805990455407,0.141273677285217,0.949420176259419
427,2,279910,-0.00430736284720212,0.137814133445109,0.975083944854947
428,2,280616,-0.0110931693245337,0.143836023813145,0.938568816874718
429,2,283431,0.0014269155674056,0.139832729907244,0.991863935757761
430,2,283573,0.0189559187629046,0.138151687330231,0.890942313157142
431,2,286762,0.0422024772636805,0.138490794432334,0.760750402479235
432,2,287187,-0.0189150603170568,0.137859057360112,0.8909463604204
433,2,288379,0.0660864891633758,0.136772751877676,0.62926420433008
434,2,294941,0.050572125812848,0.136873355431452,0.711990657690189
