SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
284,2,119246,-0.0279327366989345,0.0572897838083133,0.626157643963049
285,2,119247,-0.0080114505331923,0.0577212854308493,0.889690952479122
286,2,120090,-0.00439775614119925,0.0518220325989273,0.932418676584673
287,2,120291,-0.0114038901197538,0.0524116747521442,0.827879733570991
288,2,120726,0.0212588271394471,0.0521000680927951,0.683492877895194
289,2,121716,-0.0269268194685118,0.0520334345639445,0.605137770863268
290,2,123100,-0.0204064546035144,0.0521136550598053,0.695607820258347
291,2,124677,-0.022881927487111,0.0520389186267136,0.660417699254926
292,2,127636,0.0809949121886416,0.0656943409732508,0.218431460159213
293,2,127887,-0.0295856148298043,0.0523863944654711,0.572597346726191
294,2,128935,-0.0282244869964728,0.0523389565865838,0.590045030718893
295,2,129053,-0.0387042427064307,0.0524794798845472,0.46130103170777
296,2,130040,-0.0383905737531723,0.0528009300902948,0.467658001607457
297,2,130976,-0.0362373143267521,0.0523745549020644,0.489462629962125
298,2,132199,-0.0410244523163751,0.052607673025788,0.436020071105931
299,2,133355,-0.0390325896983108,0.0529684163593342,0.461670758570439
300,2,133435,-0.0470243162755561,0.0530646990301774,0.376129501883632
301,2,133943,0.024052763129795,0.0621829492856592,0.69913260600969
302,2,135183,-0.0512391826660371,0.053083104295115,0.335073659367647
303,2,135402,-0.0535565685673736,0.0530685829981539,0.313572194058817
304,2,135898,-0.0732953972281548,0.0532843166394627,0.169832306428474
305,2,135912,-0.0704536172976806,0.0533347355125667,0.187366829523002
306,2,135925,-0.0759899395592977,0.0530703013893104,0.153064948623175
307,2,136002,-0.075890962286643,0.0530307634322734,0.15329359820854
308,2,136173,-0.060606135734074,0.0534634198634834,0.25773163550076
309,2,138209,-0.0813536124036216,0.0549610325734913,0.139710383603167
310,2,138318,-0.0967906903375434,0.0547327695457613,0.0778538354998966
311,2,138695,-0.0982006088279924,0.0537790583099375,0.0686947294158769
312,2,138818,-0.0921102694482646,0.0537100784019265,0.087231419152083
313,2,139728,-0.0947436758856598,0.053599984244839,0.0779905928289359
314,2,140174,-0.09719090398676,0.0535875703341648,0.0705754354500043
315,2,140863,-0.110334889962215,0.0534935155523915,0.039883273959894
316,2,141152,-0.110959537159043,0.0536423640644732,0.0393202251407545
317,2,141292,-0.12152723141851,0.0531865862162199,0.0229100482318058
318,2,141545,-0.120585091837894,0.0534555392478212,0.0246946902257084
319,2,145823,-0.069400043290097,0.0557699068897582,0.214178166243788
320,2,145934,-0.135981481285708,0.091807659075558,0.139456986476065
321,2,145980,-0.0827878746223647,0.0562351568655305,0.141865171095994
322,2,146723,-0.0866785814909024,0.0535439604944242,0.106376865609857
323,2,147946,-0.0596048269874424,0.0541417762752245,0.271689135534824
324,2,150394,-0.0599711965227416,0.0589938279659501,0.310055546537458
325,2,151274,-0.0154325391864942,0.0925447208644202,0.867656229657125
326,2,151397,-0.0520532815634237,0.0542995939753327,0.338400706995475
327,2,153035,-0.0516122417076651,0.0537081447965621,0.337221973492339
328,2,153228,-0.0417194860110733,0.0541252402795512,0.441343804528156
329,2,153455,-0.0526793046517855,0.054507566790389,0.334476423515118
330,2,153732,-0.0335695559023697,0.0564016406367556,0.552099442959131
331,2,153815,-0.0497631121855672,0.0543056761612364,0.360107915552109
332,2,154160,-0.058642651597432,0.0537099304453451,0.27564805317674
333,2,154235,-0.0496286293436402,0.0542735436637431,0.361122150021905
334,2,155527,-0.0552525274670032,0.0589040899893418,0.348881459944728
335,2,159870,-0.050892609016106,0.05289607305433,0.336645643041272
336,2,161229,-0.0165386981397294,0.0537711464569504,0.758586597763012
337,2,161451,0.0816557445782391,0.115072216390621,0.478417969871343
338,2,161451,-0.0729354353095721,0.115458271289355,0.527989274283353
339,2,162696,0.0130145102766692,0.0535424739904867,0.80809320289896
340,2,163284,0.0108538700062776,0.0528342259212584,0.837352601784763
341,2,164166,0.0244887394711859,0.0533120484151702,0.646267608047941
342,2,165270,0.0255529753014607,0.0528620150457752,0.629118459071494
343,2,165675,0.02903397414458,0.0537311978010531,0.589292312049214
344,2,166404,0.181029764582844,0.138979945808712,0.193574050849981
345,2,168012,-0.0141595658314428,0.0649717583640979,0.827606332263037
346,2,168062,0.0730126432101865,0.0531284640221882,0.17023098187747
347,2,168518,0.0686416180468793,0.0528392307513322,0.194769329883621
348,2,168980,0.0733486941931944,0.0527960975255147,0.165622576623713
349,2,169651,0.0615644080177354,0.0528639269720631,0.244974432984865
350,2,169902,0.0412844122558602,0.0885029743705535,0.641163381940022
351,2,169960,0.0198345164588014,0.0824560041913923,0.8100461344029
352,2,170725,0.0526036553797946,0.0529857445850139,0.321492903413067
353,2,171254,0.0494503608218853,0.0530803175709585,0.35217281325244
354,2,172242,0.0853151856793781,0.0523206341515556,0.103861937828442
355,2,173254,0.0572004437488832,0.0520258736215669,0.27231608357204
356,2,173340,0.0655101193472827,0.0519917837708605,0.208498433877057
357,2,173385,0.0702873252190093,0.0520222206430892,0.177528085491179
358,2,173973,0.0563092107709302,0.0519315947203504,0.278973657213352
359,2,174714,0.198783674161093,0.132957135391027,0.135782812401499
360,2,177341,0.0188988610803265,0.0518310049129466,0.715609959230725
361,2,180314,-0.00565088385952361,0.0518572862741023,0.913288272115634
362,2,180339,0.00199552629568223,0.0519890644754796,0.969403552235446
363,2,182758,-0.000416298780345659,0.0518027200894333,0.993592621581304
364,2,183619,0.0182033958370807,0.0519976910501514,0.726486807673943
365,2,183913,0.0249509390142177,0.0533073852048213,0.640032089394459
366,2,184146,0.00242010117412114,0.0536814174128451,0.964066913245299
367,2,187176,-0.0159373937568645,0.0522829731839101,0.760675637148164
368,2,191066,0.0324637151652611,0.052652402092476,0.537918017591431
369,2,191124,-0.0519679115894029,0.0665020616433255,0.435062757570686
370,2,191128,0.0294872407706384,0.061251336998659,0.630520697220282
371,2,191599,0.00773276826953279,0.05194917545366,0.88175496639939
372,2,191762,0.00378952468699884,0.0540067800897759,0.944100016599886
373,2,191763,0.0128806135787688,0.0521520531438379,0.805065800809602
374,2,191959,0.0142154569352558,0.0520237974045333,0.784821516775208
375,2,192390,-0.00936365350805274,0.0534627110356485,0.861067188921728
376,2,195759,0.00244508064047477,0.0524758875495872,0.962862871922633
377,2,196912,-0.0216657128422014,0.0516143804512235,0.674915289887898
378,2,197598,-0.261530207963115,0.168028099696543,0.120493122968606
379,2,198110,-0.0280930482687173,0.0519151198409038,0.588756391215349
380,2,198283,-0.0414567079724863,0.0535247722693227,0.439134064562385
381,2,198805,-0.0383125089345012,0.0521204781824855,0.462781318545226
382,2,198891,-0.0343668743464792,0.0517217225017346,0.506831493408983
383,2,199248,-0.0480031926296674,0.0518092921443187,0.354800333915554
384,2,201782,-0.0289338727437659,0.0517856150561507,0.576704254008941
385,2,203285,-0.0209681386147263,0.0515955789603969,0.684699319600989
386,2,203783,-0.0252468780331464,0.051478986689016,0.624133819982089
387,2,204179,-0.0133919235600467,0.0516162077480387,0.795437827021702
388,2,205406,0.000360792519663256,0.0521514977047271,0.994484057207226
389,2,205834,-0.00108273592101595,0.0519016878613824,0.983368096251089
390,2,205965,0.0146563033725621,0.0567069610036171,0.796204963915889
391,2,207192,-0.0282670994023302,0.0518313560013855,0.585845710624686
392,2,207561,-0.0316823362160244,0.0515964418216623,0.539583679567129
393,2,208682,-0.0158074926840726,0.0515302757494085,0.759205960926379
394,2,210102,-0.00827235892527237,0.0516683661346776,0.872890011668033
395,2,212519,0.0237664259727217,0.10996578854466,0.829014652124277
396,2,214801,-0.0215416892024682,0.051655060131497,0.676910247904305
397,2,215016,-0.0347514543144306,0.0516051659809788,0.501126899805991
398,2,218876,-0.0270441934043608,0.0521523027028888,0.604391233832115
399,2,227511,-0.0446697977998954,0.0524876099891328,0.395316208400958
400,2,230378,-0.04854856349137,0.0518149123953878,0.349419084608332
401,2,231943,-0.0583968214995765,0.0519351204806918,0.261599448086155
402,2,232156,-0.0537344609721801,0.0519280174870334,0.301476551669649
403,2,232789,-0.0515476610718828,0.0517498838806128,0.319887601918742
404,2,238524,-0.039587230443028,0.0518526988247997,0.445701700833987
405,2,241518,-0.0176965224248003,0.052337540966555,0.735471556369421
406,2,250396,-0.0109668262178951,0.0519858961064762,0.833041989006669
407,2,250466,-0.00590760609671714,0.0519698616705155,0.909561089205121
408,2,252305,-0.00994570317889987,0.0521058806650792,0.848733359376177
409,2,254571,-0.00963059005516115,0.0528379659776516,0.85547822785547
410,2,254742,0.00379000504447569,0.0527923521949362,0.942809053529364
411,2,254908,-0.00925871200505896,0.0531937153823951,0.861920832899556
412,2,255033,0.0350763087126502,0.0623209896470672,0.573905895431848
413,2,255862,-0.0143897145054448,0.0528700074669654,0.78564920170601
