SNP,Chr,Pos,Effect,SE,MID2_TPO4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
52,1,69417,0.0651287404463876,0.096502122144199,0.500184655739121
53,1,69820,-0.224116140529073,0.377670955190873,0.553282537321667
54,1,69821,0.123554739855873,0.234354799344598,0.598377318909071
55,1,70906,-0.225274615195241,0.154655276474769,0.146109038569038
56,1,74327,0.0386059887133469,0.0970735201523723,0.691092864366988
57,1,74572,0.0475263947748323,0.09680372192663,0.623762445881182
58,1,75211,0.00566115269572987,0.0966597719645549,0.95332947785545
59,1,76030,0.0954924779224756,0.0965265247132022,0.323200141083743
60,1,80108,0.0852810615306105,0.096530728658175,0.377588922015631
61,1,81262,0.111339626665737,0.0964189156444926,0.248974411572446
62,1,81999,0.189865079106686,0.0963080382288707,0.04945469942678
63,1,82431,0.219867856762969,0.0965888374151441,0.0234246820093624
64,1,83284,0.161380968907098,0.0962044788148684,0.0943340572896688
65,1,83613,0.180910458729479,0.0960953110220738,0.0605747945446927
66,1,84112,0.180432095923282,0.0961085551178789,0.0612907178469582
67,1,84701,0.156000395731459,0.103094262522274,0.131128174476642
68,1,84858,0.177664363483321,0.0963970716977611,0.0661603327565244
69,1,85751,0.166102762634643,0.0968552349614047,0.0872303387804265
70,1,87445,0.0697941945899527,0.097392659018652,0.474078222691579
71,1,87467,0.0577603314178418,0.0979254588107947,0.555675418217756
72,1,89070,0.10115563402951,0.0972115380482286,0.298786259557365
73,1,89616,0.0296305799547165,0.0968239234725727,0.759765707537783
74,1,89679,0.081873515315834,0.0967509431045649,0.397997931484095
75,1,89880,0.0792706795892567,0.0967816460127906,0.413300647638614
76,1,91472,0.0744153461539928,0.0975122349608789,0.445890460172396
77,1,93789,0.0491761018716005,0.0965516938518835,0.610843319851697
78,1,94351,0.025342999091193,0.096831969905534,0.79368888246782
79,1,99148,0.124549249150978,0.0963594077393612,0.197012520240174
80,1,101281,-0.214551559766947,1.0562859636543,0.839159190773674
81,1,106011,0.172119488332433,0.100244218587929,0.0868560109157856
82,1,106800,0.152452426512834,0.0963764717436319,0.114580993951725
83,1,107970,0.0988291818842437,0.0962873366228504,0.305406576126196
84,1,109000,0.118190221893916,0.0963958134861605,0.220981004163643
85,1,112549,0.105118392361151,0.0963291595178883,0.275910822187159
86,1,112742,0.0552462621648343,0.0968227918960588,0.568639603088201
87,1,113050,0.113982185273041,0.0965139925202535,0.238401268929025
88,1,113135,0.138112697671402,0.0961776469548659,0.151883182250785
89,1,114076,0.0898174112696314,0.0963396271941136,0.351818837153151
90,1,114628,0.121015647022965,0.0964874380015626,0.210595042120009
91,1,116283,0.125479399590869,0.0970104122214856,0.196696652764044
92,1,126880,2.38512331325493,1.82007936575622,0.190895584010613
93,1,127853,-0.0910958456433415,0.096937802203722,0.347996086519407
94,1,128302,-0.165812551888634,0.0962825425242204,0.0859190983315958
95,1,128704,-0.191038540583522,0.0962468024129426,0.0479313081543707
96,1,128911,-0.165679218780241,0.096390595321319,0.0865217242231964
97,1,130267,-0.0589080199811277,0.0966964187330435,0.542779904186854
98,1,130271,-0.0637123138410284,0.0968026858236191,0.510859954301964
99,1,130613,-0.0984411658655212,0.0976267369283972,0.313980846681652
100,1,132012,-0.0697205329260591,0.0974891137624416,0.474981521992898
101,1,133231,-0.0984630949743193,0.0967255644111086,0.309392467592568
102,1,137074,-0.104758991153418,0.0965688317832621,0.278745411386094
103,1,137304,-0.124931292049082,0.0965345487885982,0.196455675818518
104,1,139686,-0.108447467292451,0.0967183665941976,0.262934852667388
105,1,149562,-0.0947475695560643,0.0969804649941498,0.329250166179648
106,1,150447,-0.109903048985469,0.0980142785502668,0.262923954748206
107,1,151446,-0.360308466770203,0.19632271296815,0.0673043900179959
108,1,154084,-0.0799845705079553,0.0983999805357856,0.416851081405717
109,1,156633,-0.0986373879909265,0.0997042166019551,0.323193971468705
110,1,157269,-0.117577381501614,0.0965017740222928,0.223887168546919
111,1,160054,-0.129701474201984,0.0973788583312425,0.183743686211391
112,1,166222,-0.128136606164025,0.0966608987426348,0.18581945542444
113,1,166416,-0.118395748272697,0.0964989395183269,0.22067317179572
114,1,167326,-0.106831264342471,0.0970876375344766,0.27192549207143
115,1,168836,-0.146125493772732,0.0964801464619291,0.130777350857575
116,1,171200,-0.114045344408651,0.0967478414874237,0.239275931417785
117,1,171431,-0.14736899279356,0.0972273888135312,0.130486406471772
118,1,173339,-0.155006256475389,0.0964324299795791,0.108858942759169
119,1,173845,-0.155663378154575,0.0963489066047477,0.107069503106425
120,1,175121,-0.127574766711845,0.0962735802348705,0.18598594105526
121,1,175281,-0.147363717386401,0.0962758054681837,0.126753712570897
122,1,175315,-0.160608480410784,0.0961852482609176,0.0958487987607032
123,1,175523,-0.136613706765011,0.0968388915782202,0.159204332413359
124,1,175541,-0.154420885202559,0.0963652948852397,0.109949808237442
125,1,175653,-0.144508881144746,0.0967158444012461,0.136027304974912
126,1,175805,-0.237055215820261,0.101729268686815,0.0203556544153719
127,1,175818,-0.212166979470206,0.0995150354868511,0.0336960326861443
128,1,175856,-0.101879869269076,0.0984737147584078,0.301568906921073
129,1,175876,-0.0920382926064648,0.0969878558021968,0.343286514377575
130,1,175989,-0.119507804881057,0.0971806221873592,0.219609965554082
131,1,176001,-0.136602274152531,0.0976256631476649,0.162617443455912
132,1,176451,-0.139174777746415,0.0987954671495099,0.159799291738135
133,1,177692,-0.176496821428138,0.0961063424226089,0.0671282752074971
134,1,178191,-0.159547768619377,0.0962865018296549,0.0984057685345327
135,1,178224,-0.176496821428138,0.0961063424226089,0.0671282752074971
136,1,178960,-0.179412147322213,0.0968660621734295,0.0648364973249864
137,1,179139,-0.395677603080891,0.191763377152393,0.0398087743343839
138,1,179139,0.0305407594934515,0.388535329930488,0.93739147174057
139,1,180955,-0.142075621618344,0.111525133824316,0.203525033374498
140,1,183802,-0.154620700235423,0.09622524389553,0.108978697180647
141,1,183954,-0.141885345777811,0.0969860606536818,0.144372005288994
142,1,184450,-0.137017122575759,0.0961517205941876,0.155037965392164
143,1,184641,-0.144240444299153,0.0989365948318932,0.145755003150067
144,1,184718,-0.164408703533436,0.096580149087349,0.0895788994883479
145,1,185296,-0.120571539638341,0.0963508856555333,0.211624641064409
146,1,185438,-0.141579984522518,0.0962744619480251,0.142293590909823
147,1,185469,-0.14753171215802,0.0963889735084838,0.126767115479525
148,1,185503,-0.151460480201088,0.0961207069916357,0.115983307967808
149,1,185705,-0.175481995275233,0.0970879927731507,0.0715428195152627
150,1,185749,-0.204847900390783,0.0969249135895877,0.0352617508635998
151,1,185806,-0.144306098904126,0.0973639759125283,0.13919775919695
152,1,185879,-0.149342335234321,0.0978159583741867,0.127714035029143
153,1,185916,-0.110926064943205,0.0979159204574901,0.258037479142067
154,1,185941,-0.171828608573829,0.0980956667347193,0.0807035865020106
155,1,185954,-0.201429088847622,0.098225441031349,0.0410359086877519
156,1,186055,-0.156117401950951,0.0964796093087211,0.106525814616575
157,1,186896,-0.16530547801359,0.0980303357460618,0.0926276305741608
158,1,187697,-0.113711229805926,0.200636232871975,0.57124203999989
159,1,189392,-0.408288930174497,0.200606297894524,0.0425698157065161
160,1,189416,-0.166653688801473,0.194983627614276,0.393293581903923
161,1,190132,0.0156910753988594,0.0969560063251614,0.871526755570085
162,1,190148,0.0185108965657685,0.0969838413632999,0.848740475240821
163,1,190165,0.0200352646885096,0.0977283131748606,0.837682607404943
164,1,190169,0.0215323083308273,0.0976055265793329,0.825527214886222
165,1,190933,0.0315877977222916,0.0968060805386555,0.744390957759685
166,1,192149,0.254521140940225,0.0966676607516628,0.00883672303926599
167,1,192302,-0.111890446600713,0.128747403339155,0.385399599260032
168,1,192303,-0.12496343777556,0.116178243409948,0.282832630998418
169,1,192305,-0.168310660643907,0.120595150408389,0.163692070211474
170,1,192315,0.0982957712563763,0.137081654648423,0.47381126026678
171,1,192795,0.150359527968395,0.0963054478508784,0.119354325390335
172,1,194020,0.179383229988429,0.101339542593022,0.0775701461204647
173,1,194187,0.157046578879318,0.0963555722376888,0.104021974592969
174,1,194867,0.0941984845187259,0.096534705528193,0.329832221736753
175,1,197325,0.140353386621457,0.0987414045592268,0.156076411046702
176,1,197392,0.072340064163317,0.100222490739124,0.47089853048788
177,1,198857,0.326139257760344,0.463182607445282,0.481818081058206
178,1,206666,0.0119172672922387,0.108712773764024,0.912771777036755
179,1,206675,0.195755162745307,0.141152912230475,0.166368564469456
180,1,223051,-0.155198073302505,0.111716262756529,0.16564262815832
181,1,223059,-0.120434450844625,0.11614520885543,0.300478262343625
182,2,7366,0.177887671792492,0.139879448579732,0.20430937212514
183,2,8180,-0.175259156085424,0.192799943955218,0.363959361059777
184,2,8187,-0.200198851000234,0.200444475206763,0.3185880362532
185,2,8250,0.122368371840806,0.197650463729976,0.536239929018411
186,2,8253,0.122011739762549,0.197651088302734,0.537429098026082
187,2,8285,0.08283701446316,0.107124582171996,0.439875747715998
188,2,8302,0.0563031733472432,0.100315585398523,0.574976097933181
189,2,8306,0.0563031733472432,0.100315585398523,0.574976097933181
190,2,8314,0.0862216477410774,0.098194324912301,0.380502112666226
191,2,8317,0.0499729175701483,0.100508189394208,0.619355830014594
192,2,8328,0.048508846716707,0.10006025724486,0.628121506612234
193,2,8331,0.0532887119338071,0.0998651196586242,0.593949393848041
194,2,8498,0.0370601676592024,0.0981377154804326,0.705929231231761
195,2,8651,0.0391047611302017,0.0982273936976884,0.690793864381346
196,2,9418,0.390319699353478,0.249008881134778,0.117895427617913
197,2,9812,0.0706901290162355,0.098761577871184,0.474609353450801
198,2,9932,0.0295100994187116,0.0984311579475515,0.764502776339407
199,2,10135,0.0700897192859302,0.0979957041530427,0.474938124273524
200,2,11616,0.0508753820416248,0.0979251643975717,0.603714512637091
201,2,12133,0.0778032691425151,0.0982648237791304,0.429025744217166
202,2,12194,0.0822674674991248,0.0986352162297675,0.404812478059788
203,2,12359,0.0672014314537436,0.0983786895006108,0.494998477026068
204,2,13061,0.0722204162896506,0.0983613638570585,0.463292569912756
205,2,14298,0.0406810436999178,0.0987232385385179,0.680537053620809
206,2,15222,0.0611163354285528,0.0996568307368385,0.540094146584822
207,2,17986,0.0826996241793735,0.097863657946355,0.398655650102379
208,2,19770,0.0697995966649719,0.0985699174042309,0.479336364469089
209,2,19836,0.0638833310255031,0.0983101221750442,0.516234758696413
210,2,19851,0.076877394094538,0.098572024752258,0.435965938324434
211,2,21595,0.0757068086050154,0.0981667776344458,0.441100738120519
212,2,22385,0.100701981106709,0.0981962399551542,0.305821207412877
213,2,23441,0.0151992427402525,0.0992942677859581,0.878428397328695
214,2,24209,0.0737359114053133,0.0984017052731522,0.454153947887899
215,2,24341,0.0979858048125098,0.0985750078224535,0.320892649139153
216,2,26815,0.0771109551459822,0.0985091201480015,0.434281204721112
217,2,28209,0.101833705388699,0.0984787144931934,0.301812182812587
218,2,28695,-0.0358224157296629,0.103020527922012,0.728256860589698
219,2,35849,0.435567841948552,1.05609326849548,0.680272353215583
220,2,35850,-2.25577938082287,1.28634193967519,0.0803602442475687
221,2,41245,0.154929215343177,0.0979027859256198,0.1144355038011
222,2,43214,0.130226959121434,0.0996014557950007,0.191900510830726
223,2,47104,0.0433072180573407,0.0970316071583371,0.65563923865021
224,2,50915,0.0557434690922749,0.0979676963545055,0.569719021333926
225,2,55834,0.0260409756056622,0.0975498675113454,0.789663236442852
226,2,56422,0.0681141879182084,0.0976668682821723,0.486003152292751
227,2,57715,0.0611574879895367,0.0973575561241177,0.530296136612494
228,2,59046,0.107186674354486,0.0977383778096316,0.273533565401318
229,2,59191,0.109927760710351,0.0971681749435814,0.258690744239896
230,2,59383,0.116625518689829,0.097174144071022,0.230878039216954
231,2,59477,0.106125015866578,0.0986757589052299,0.282888917529165
232,2,59755,0.186036972279217,0.221850350067841,0.402278313087601
233,2,60471,0.0592168672006034,0.0974523917647545,0.543810869383202
234,2,60478,0.0655126874498083,0.0975523117684426,0.502300105891511
235,2,60786,0.0457584164790423,0.0974236672114929,0.638870222556538
236,2,61035,0.0774396802952357,0.0973598696905826,0.42691750851067
237,2,61071,0.089080301243172,0.0968890797606089,0.358511611833943
238,2,61675,0.065026556164237,0.0972227024654148,0.504033889557532
239,2,62776,0.0702147815728154,0.101472127468943,0.489416534178992
240,2,62939,0.0628155473303851,0.097058560997685,0.517928166643168
241,2,63527,0.0398671887692461,0.0974575727585619,0.682734716822255
242,2,63857,0.0312411356729492,0.0974891664797159,0.748811145536653
243,2,65527,0.00863072209488719,0.0971808065550699,0.929282499602319
244,2,67007,0.148875825904406,0.106702694042803,0.163820739619803
245,2,67023,0.0470536800374814,0.22124823206746,0.831704240223721
246,2,67024,0.0850011453369204,0.222025121288422,0.702065325346224
247,2,67976,0.0859054796277482,0.0984755523900438,0.383608599149534
248,2,69628,0.0540651916647729,0.100173467558821,0.589733407035289
249,2,71825,0.233702879169957,0.193388959552059,0.227679152860486
250,2,72389,-0.019183042485775,0.0979683835275153,0.844872720686911
251,2,72392,0.0713878998481129,0.0985666949436442,0.469385950745504
252,2,73646,0.0488769394010727,0.0965825640451443,0.613127748971081
253,2,74564,0.00313185362111512,0.0964277390080093,0.974108608315278
254,2,74739,0.045276122911052,0.0967149272291282,0.639973411120206
255,2,79931,0.0852838043773776,0.108950128192791,0.434282074580667
256,2,80748,0.0496548032174626,0.100580783065679,0.621838630913521
257,2,80873,0.079590365667379,0.0968831922832817,0.411911168705313
258,2,81501,0.0654466822183204,0.096897010978451,0.499847859389331
259,2,83526,0.046683637940361,0.0967773005753099,0.629833506263241
260,2,83845,0.0645849983404534,0.0968402063808046,0.505256759885471
261,2,84412,0.25197984023259,0.243832957537766,0.302118716497553
262,2,84412,0.0704796062673875,0.122226413005179,0.564555886031081
263,2,84447,0.0849236205030011,0.0980342426783403,0.386933323043154
264,2,87391,0.0597185030745587,0.0964209365333008,0.536083995485645
265,2,87562,0.0699601552074396,0.0966457433815719,0.469617359576636
266,2,87849,0.0321014771263855,0.0966931945777017,0.740091474261547
267,2,87878,0.0451860094868822,0.0970940759441865,0.64194361132456
268,2,88125,0.0730546542186448,0.107932809002923,0.498942464616137
269,2,89785,0.107586954393723,0.0969657481957159,0.267954458957246
270,2,93441,0.0782961692941963,0.0999475401792367,0.433933576041886
271,2,93588,0.118455976453117,0.103354735118649,0.25252564797623
272,2,93721,0.051230587264218,0.096802968960452,0.596981753381447
273,2,93952,0.0607611061671525,0.096510192213152,0.529375184348678
274,2,95085,0.0703241803303107,0.0966266638004396,0.467222947842711
275,2,103188,0.0678667235586153,0.0989806426071271,0.493379765977722
276,2,107124,0.0517033330309592,0.0967080914919002,0.593240262760083
277,2,111645,0.00903490649270455,0.0968079980764706,0.925695855729263
278,2,111916,0.0277213951944371,0.0970261670277757,0.775267437342789
279,2,111931,0.0159311980122173,0.0971820658313814,0.869878919233553
280,2,111999,0.00990975926889676,0.0968353299725469,0.918547933335826
281,2,114528,0.0218027277209298,0.0973871079713031,0.822982571693232
282,2,116024,0.0525664946422684,0.0975854999301386,0.590453297771303
283,2,119244,-0.13403099123077,0.106160537144337,0.207591110730388
284,2,119246,-0.0835129089568546,0.107443032514323,0.437516425508879
285,2,119247,-0.126468289153243,0.108102007827554,0.242831412222414
286,2,120090,-0.0227415916703835,0.0972324976813556,0.815206895856411
287,2,120291,-0.005176089270298,0.0983516547455921,0.958057765575442
288,2,120726,0.0242035848609526,0.0977753122801071,0.804632009518718
289,2,121716,-0.00400055572965252,0.0976725104732941,0.967351840679764
290,2,123100,-0.0639006307452873,0.0977483247726929,0.513713897662172
291,2,124677,-0.120146007377261,0.0974631833583399,0.218496028664784
292,2,127636,0.189598438473072,0.123121345253416,0.124472947301704
293,2,127887,-0.135436490295713,0.0980778567146662,0.168180881963137
294,2,128935,-0.130672787721969,0.0980029625055798,0.183274955801705
295,2,129053,-0.125392136996378,0.0983222650230959,0.203035434843893
296,2,130040,-0.0709485197541431,0.0990780694836464,0.474411051907975
297,2,130976,-0.0813477941608722,0.0982470504204998,0.408234327077189
298,2,132199,-0.0982862764086663,0.0986596169805503,0.319827657003265
299,2,133355,-0.10529240095812,0.0993085351921806,0.28975336491628
300,2,133435,-0.133235674111366,0.0994289112910472,0.181104204010517
301,2,133943,-0.0852782545191688,0.116616726783099,0.46509969328256
302,2,135183,-0.106199965396965,0.0995763830851814,0.286918604247527
303,2,135402,-0.0988369334873593,0.0995827684029338,0.321628444768629
304,2,135898,-0.112200449770322,0.10007245341691,0.262968216931901
305,2,135912,-0.102728490320846,0.100175423721002,0.305836151081031
306,2,135925,-0.115120153779337,0.0996819298745804,0.248922849252258
307,2,136002,-0.152586470538633,0.0994643325951455,0.125905152885461
308,2,136173,-0.111736538577287,0.100325262907612,0.266147318948383
309,2,138209,-0.0606785217107597,0.103398201477451,0.55768419558369
310,2,138318,-0.0672582001655546,0.103092545896665,0.514563869469675
311,2,138695,-0.0462012570965196,0.101356844710206,0.648794165104402
312,2,138818,-0.0782286030000028,0.101115053019854,0.439650075631889
313,2,139728,-0.0903565892838853,0.100904773287692,0.371149311154799
314,2,140174,-0.0712462563142593,0.10094811515058,0.480796028663746
315,2,140863,-0.0667780664353179,0.100915881782715,0.508582337524239
316,2,141152,-0.0711155857020058,0.101192130349887,0.482657408372152
317,2,141292,-0.0747274913798504,0.100456094820155,0.457442654953039
318,2,141545,-0.0693823774389013,0.100957016250384,0.4923785318946
319,2,145823,-0.0782141998499899,0.104793470554887,0.455943600948175
320,2,145934,-0.192039385771043,0.172500126868683,0.266349560492455
321,2,145980,-0.0345504821102629,0.105827296062209,0.744254794791723
322,2,146723,-0.0626876609452536,0.100787105300517,0.534355893199124
323,2,147946,-0.136722865884283,0.101505553327765,0.17886052300065
324,2,150394,0.0107638463146746,0.110856653957224,0.922704483208026
325,2,151274,-0.0427501113374955,0.173643163827441,0.805674233464372
326,2,151397,-0.102891058796699,0.101873393937705,0.313192106463213
327,2,153035,-0.00808136784197333,0.100908965735326,0.936214457391662
328,2,153228,-0.0142470487961888,0.10164338903591,0.888607988127354
329,2,153455,-0.0308043943260907,0.102400285526068,0.76372632369942
330,2,153732,-0.019376019373927,0.105880299361435,0.854903635769792
331,2,153815,-0.00772751013583761,0.102019652581427,0.939664636582511
332,2,154160,-0.0228699285401597,0.100944189557682,0.820896934902403
333,2,154235,-0.0375115949143197,0.101940056270505,0.713110940317876
334,2,155527,0.0606795975585523,0.110618360051742,0.583661709223177
335,2,159870,-0.00891050861151954,0.0993832949120845,0.928609831013551
336,2,161229,-0.00476822773541574,0.10090956331203,0.962338717767512
337,2,161451,0.552070620430523,0.214068603155626,0.0103145215839015
338,2,161451,-0.300648354188628,0.216177277346239,0.16517759246911
339,2,162696,0.0569372803518617,0.100429977376242,0.57111858181888
340,2,163284,0.154420301883959,0.0988029891015885,0.118969490213599
341,2,164166,0.141724759695679,0.0997800791346734,0.156382239054003
342,2,165270,0.115963499694394,0.0990311378683837,0.242396586091184
343,2,165675,0.14181274252394,0.100580277046186,0.159436140035917
344,2,166404,0.368826939627461,0.260670276116274,0.15797419389927
345,2,168012,0.191254679990466,0.121495736563251,0.116344444323334
346,2,168062,0.195830633960528,0.0994118398078956,0.0496320875453329
347,2,168518,0.184152709711895,0.0988999272771897,0.0634323615784427
348,2,168980,0.171153555921037,0.0989186710601152,0.084460461897865
349,2,169651,0.161868908468973,0.0990102969036613,0.102967807918949
350,2,169902,-0.161846107073949,0.165894962322149,0.329933843741728
351,2,169960,-0.0489929530180326,0.154711434876211,0.751678833727522
352,2,170725,0.20640271803737,0.0989533937229217,0.0377091193068708
353,2,171254,0.137685897581214,0.099452825221867,0.167100035733332
354,2,172242,0.0699709422611842,0.0984732700619916,0.477827529336883
355,2,173254,0.212445861048817,0.0971325943249445,0.0293854792633272
356,2,173340,0.204608207265131,0.0971683403832926,0.0359355264832063
357,2,173385,0.204139297358176,0.0972617425506439,0.0365387088909794
358,2,173973,0.227090081399033,0.0968555081622761,0.0195997003187746
359,2,174714,0.387238032912013,0.24941975484593,0.121425402934653
360,2,177341,0.171127438759102,0.0968468300951489,0.0780938507375437
361,2,180314,0.146381913232501,0.0969944164685014,0.13214761886935
362,2,180339,0.136922758739988,0.0972800692772399,0.160155879618475
363,2,182758,0.127957836807547,0.0969639278762676,0.187809210656387
364,2,183619,0.109847119280605,0.0974102832545169,0.260223186757502
365,2,183913,0.151902131672845,0.0997300154616503,0.128620613633481
366,2,184146,0.137894612843524,0.10046054379331,0.170740516601407
367,2,187176,0.0283744130141378,0.0981052378566251,0.772579567513863
368,2,191066,0.17630958220765,0.0984039045393652,0.0740385806734028
369,2,191124,-0.226256347617197,0.12431065006528,0.0695923108125166
370,2,191128,0.190779070360102,0.114520656350155,0.0966219853157818
371,2,191599,0.111513864660277,0.0972998120205414,0.252536260082706
372,2,191762,0.136395417248986,0.10107885308779,0.178074555065957
373,2,191763,0.117123199371888,0.0976680051185942,0.231255607909129
374,2,191959,0.0376238885104826,0.0976074152513644,0.700127789871324
375,2,192390,0.052516448812722,0.100283025756373,0.600828115084816
376,2,195759,0.129635910987212,0.0982241948535224,0.187758356859086
377,2,196912,0.159567306438419,0.0965005633130721,0.0991104782387286
378,2,197598,-0.712253967125765,0.314089044747014,0.0239525309855409
379,2,198110,0.116491246704658,0.0972566704518875,0.231809696793531
380,2,198283,0.125721093259989,0.100296401901903,0.210854983646569
381,2,198805,0.0983450754144811,0.0977337957643004,0.314982396290741
382,2,198891,0.123232519965304,0.0968897359096668,0.20425155463458
383,2,199248,0.0880119252687179,0.0972204819307808,0.36593360975843
384,2,201782,0.0866134052495818,0.0971042959873986,0.373020549874574
385,2,203285,0.108971736218955,0.096662917171063,0.260365490102874
386,2,203783,0.107080943762241,0.0964600235210241,0.267708560813162
387,2,204179,0.101686355819068,0.0967107397830279,0.293771922178269
388,2,205406,0.0989162719926123,0.0977155286550283,0.31209364225537
389,2,205834,0.0951182689687888,0.0972568882385402,0.328738842469562
390,2,205965,0.0871854819733323,0.106313978477238,0.412726494783073
391,2,207192,0.0691400879027088,0.0972278817612066,0.4774833290155
392,2,207561,0.110439554528717,0.0966889199200347,0.254138732415145
393,2,208682,0.115787098389771,0.096507906029718,0.231034071602799
394,2,210102,0.116859765038764,0.0967545063461992,0.227934075116328
395,2,212519,0.229750344543421,0.205991192750498,0.265463199915494
396,2,214801,0.11887511841595,0.0967429271585825,0.219975370495197
397,2,215016,0.0993162485006209,0.0967499896516359,0.305347249248756
398,2,218876,0.165456692410121,0.0974991263320604,0.0905768107628757
399,2,227511,0.169520398196513,0.0981751832188664,0.0850940090969589
400,2,230378,0.10005130606585,0.0972007396759757,0.304030988387408
401,2,231943,0.0886219490633144,0.0975115828762483,0.364057245560462
402,2,232156,0.127523298604374,0.0973492535101076,0.191062330015418
403,2,232789,0.128564239097716,0.0969989691266778,0.18588951241056
404,2,238524,0.0899288586793421,0.0972591689266134,0.355789429527302
405,2,241518,0.0672891992987699,0.0981569268998882,0.493461524280925
406,2,250396,0.0485475534436297,0.0975184353897368,0.618914206576692
407,2,250466,0.049956828278979,0.0974819552529282,0.608640812964547
408,2,252305,0.00939361124959914,0.0977754200763079,0.923516842212258
409,2,254571,0.0152728671007476,0.0991466732173101,0.877663731402122
410,2,254742,0.00148522622639069,0.0990604421130227,0.988046130276619
411,2,254908,-0.0163622862095198,0.0998133536633789,0.869880989313932
412,2,255033,0.054144559646135,0.116956278212768,0.643687611437398
413,2,255862,0.0247682322938374,0.0992071133850809,0.802994074951557
414,2,255975,0.0517539215278348,0.098819283859589,0.600799926724965
415,2,258311,-0.0150883425222512,0.0972219762355707,0.876756470617397
416,2,259284,0.0353811746549498,0.0975344844580712,0.717004607632544
417,2,266330,0.0390637357192768,0.097950052409694,0.690272273953569
418,2,267100,-0.000215772868948916,0.0979649749061674,0.998243864022592
419,2,268086,-0.00102611229584926,0.0979721014419423,0.991649413216736
420,2,274614,-0.0315602053081347,0.0973623859229199,0.746014995471661
421,2,274729,-0.0418121882945502,0.097884192189771,0.66952339165408
422,2,275746,-0.0094387612599256,0.0978654565770374,0.92322085222604
423,2,277029,-0.020280133340692,0.0974059762055886,0.835191206180737
424,2,277741,-0.0198659146907827,0.0974444631248331,0.838573273397394
425,2,278218,-0.0103449218163429,0.0972726299714899,0.915365255606037
