SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
38,1,51462,-0.00781123038243208,0.0695182889191921,0.910600064117996
39,1,52124,-0.0287120685525734,0.0694085694382498,0.679368842311017
40,1,52667,-0.0619255739858375,0.0692357193464757,0.371708473903759
41,1,55470,-0.0779303854091647,0.0710795350607205,0.273658644988432
42,1,59265,-0.0516190562154389,0.069224661367124,0.456360375962876
43,1,60165,-0.0494628209197793,0.0691767310200424,0.475068632251677
44,1,62308,-0.109736648910828,0.0689035698296144,0.112142288101571
45,1,62869,-0.102804389464884,0.0689251388078292,0.136713667761649
46,1,65431,-0.0148247771089839,0.0722076061279192,0.8374500724591
47,1,65451,-0.0310606807158205,0.0711688133511556,0.6627867420075
48,1,65719,-0.0686576386521626,0.0741459077797148,0.355088912742119
49,1,66841,-0.0972810492968789,0.0689805236771199,0.159340991878331
50,1,66948,-0.0833860699289026,0.0694574554095063,0.230736831562218
51,1,68621,-0.0405763117488576,0.0693769549533285,0.559010591273315
52,1,69417,-0.0455873081236893,0.069184273142237,0.510372942710225
53,1,69820,-0.498141606645963,0.269585965490691,0.065467320159747
54,1,69821,-0.00568637541298322,0.168074371390004,0.973029845107648
55,1,70906,0.00155546350121138,0.111204750549733,0.988847948374233
56,1,74327,-0.0665763205822718,0.0695171586734138,0.338871401823281
57,1,74572,-0.105610651269764,0.0691941512524562,0.127831998629045
58,1,75211,-0.0479373619605936,0.0692485562901728,0.489235001861556
59,1,76030,-0.0750711724093037,0.0691802524936501,0.27859433343333
60,1,80108,-0.100798655606981,0.0690711159710422,0.145359186532828
61,1,81262,-0.146007906127008,0.0688155643232658,0.0345567952921312
62,1,81999,-0.180794354411954,0.0687519497836695,0.00892096425258187
63,1,82431,-0.135097997743518,0.069379096985802,0.052298199099699
64,1,83284,-0.182989746152403,0.0685547624620344,0.00795324132334191
65,1,83613,-0.148901641837334,0.0687804372889942,0.0310662399493482
66,1,84112,-0.156323051447044,0.0687414589447685,0.0235613911758704
67,1,84701,-0.109247602861037,0.0739190494750123,0.14031665173216
68,1,84858,-0.111419567633874,0.0691848857071222,0.108191028066689
69,1,85751,-0.1345347343129,0.0693553264181468,0.0532015393571016
70,1,87445,-0.0761314295711318,0.0697537876178778,0.275827761246657
71,1,87467,-0.109900182842761,0.0699931681161684,0.117274748234693
72,1,89070,-0.0525232548861272,0.0697415645219548,0.451884187253891
73,1,89616,-0.0790039016472024,0.0692946286703427,0.255011032140344
74,1,89679,-0.0548201058405608,0.069369549693179,0.429905442140621
75,1,89880,-0.044018021200535,0.0694089485850576,0.526371716002556
76,1,91472,-0.0383658482288066,0.0699341726933763,0.583627162470344
77,1,93789,-0.0756056701171439,0.0691261257630624,0.274816958911602
78,1,94351,-0.0907289333563919,0.0692572414900333,0.191038168077575
79,1,99148,-0.101286360447416,0.0690329805088822,0.143207395193353
80,1,101281,-0.387917731196834,0.757012149567173,0.608668727320274
81,1,106011,-0.0764324810431222,0.0720496022518761,0.289491790021133
82,1,106800,-0.0468486813382881,0.0692917053939457,0.499414749785809
83,1,107970,-0.0983623374048224,0.0689326169393295,0.154482642018143
84,1,109000,-0.0903319619474014,0.0690858736810996,0.191883183674055
85,1,112549,-0.0355207207785969,0.0691487341686415,0.607793078517345
86,1,112742,-0.0254342827306472,0.0694308824690021,0.714341875011428
87,1,113050,0.0129769472051396,0.0693238128874473,0.851616690679917
88,1,113135,-0.0516657268062623,0.0690959747997667,0.455115674994098
89,1,114076,-0.0148056108033656,0.0691461831467178,0.830576768571736
90,1,114628,-0.00429278652933415,0.0693252358640142,0.950659656523782
91,1,116283,0.0335136038882158,0.0696883695832514,0.630880739034946
92,1,126880,-2.48113553871295,1.30129790577872,0.0573760265218192
93,1,127853,-0.0189034652438357,0.0695741253363291,0.786009594782515
94,1,128302,-0.0754246301286239,0.0691977776446888,0.276462671010408
95,1,128704,-0.044114560651217,0.0693433840697411,0.525074311677375
96,1,128911,-0.0667391563901645,0.0692998246372893,0.336181960410831
97,1,130267,-0.0641009061651891,0.0692739474480921,0.355429086332024
98,1,130271,-0.0567729959885964,0.0693744527875276,0.41370604468245
99,1,130613,-0.0550794507387235,0.070027809207156,0.432080748788541
100,1,132012,-0.0271868906396106,0.0699254034860567,0.697659630339029
101,1,133231,-0.0955472057528635,0.069257621064004,0.168585814756339
102,1,137074,-0.118260451714357,0.0690590586517179,0.0876912293386886
103,1,137304,-0.120370816368877,0.0690729356871339,0.0822634032717657
104,1,139686,-0.129970697742579,0.0691152545681465,0.0608641393997891
105,1,149562,-0.121907339183152,0.0693160219205989,0.0794918451827112
106,1,150447,-0.168918388528204,0.069814758166066,0.0160455870504749
107,1,151446,-0.302201966788244,0.140495541709854,0.0321567038659183
108,1,154084,-0.0978527403311616,0.0704164057529165,0.165517099853374
109,1,156633,-0.126547397984313,0.0712591737414842,0.0766148827694609
110,1,157269,-0.13329939862571,0.0689632637408617,0.0540475225926214
111,1,160054,-0.169253188234505,0.0694037237220957,0.0152334760655724
112,1,166222,-0.154996123492382,0.0689767100099099,0.0252522559458255
113,1,166416,-0.155007432278616,0.0688345993890549,0.0249438690482656
114,1,167326,-0.149656952179861,0.069264700716833,0.0313944677347056
115,1,168836,-0.154989030333905,0.0688987207955208,0.0250951540197397
116,1,171200,-0.0793430779914417,0.0693662919279529,0.253470206620947
117,1,171431,-0.0995289447842299,0.0697276416385679,0.154349820715674
118,1,173339,-0.0734824115810535,0.0692744523157186,0.289531781602455
119,1,173845,-0.091278215938956,0.0691568182090057,0.187732714158568
120,1,175121,-0.0173275016492398,0.0691836500512543,0.802379970707166
121,1,175281,-0.0430233659932424,0.0692107352136671,0.534587413618887
122,1,175315,-0.038739374865922,0.0691960947174654,0.57593741078227
123,1,175523,-0.0420448529089208,0.0695830678409976,0.546072421356579
124,1,175541,-0.0409955693370747,0.0693005721875396,0.554522715885369
125,1,175653,-0.054643475965906,0.0694934796199548,0.432212927926083
126,1,175805,-0.0410669105982025,0.0734557926841718,0.576468629057666
127,1,175818,-0.0421329367597482,0.0717649673772273,0.557514427664806
128,1,175856,-0.042127510799257,0.0706670062859951,0.551462996813554
129,1,175876,-0.0341236728840476,0.0695953484216805,0.624215328997502
130,1,175989,-0.0375201868307312,0.0697891117994717,0.59117654763658
131,1,176001,-0.0432266999455743,0.0701437533611994,0.538120963872626
132,1,176451,-0.0810105022903627,0.0708940898086047,0.253938615628291
133,1,177692,-0.0602421698781065,0.0691525134715067,0.38426465367654
134,1,178191,-0.0379344069442752,0.0692661237195568,0.58427028305824
135,1,178224,-0.0602421698781065,0.0691525134715067,0.38426465367654
136,1,178960,-0.0684819260576107,0.0696844506299691,0.32640686967055
137,1,179139,-0.180192691937991,0.13796840644227,0.19238829629679
138,1,179139,0.154209738077728,0.278421725536469,0.580017757638563
139,1,180955,-0.0980517468281241,0.0799656209378484,0.220950612113137
140,1,183802,-0.0529910007105018,0.0691780535574552,0.444182943487259
141,1,183954,-0.0729961371346598,0.0696312732509059,0.295206559932348
142,1,184450,-0.0579497909958965,0.0690601244719134,0.401969380313305
143,1,184641,-0.0438027122409189,0.0711024607146272,0.538258167581006
144,1,184718,-0.0411906707760098,0.0694871623643526,0.553707262734731
145,1,185296,-0.0236759464955092,0.0692153375205082,0.732507686859831
146,1,185438,-0.0269291319922611,0.0692152377041494,0.697463656476089
147,1,185469,-0.0271483164784858,0.0693149298212449,0.695541182001572
148,1,185503,-0.0545767885607859,0.0690896344642579,0.430092083035631
149,1,185705,-0.0323388746054872,0.0699023400540108,0.643915103034405
150,1,185749,-0.0370576797937516,0.0698957042407675,0.596316747553362
151,1,185806,0.001523930980603,0.0700168481076691,0.982647548305972
152,1,185879,-0.0633338022583209,0.0702744236803487,0.368077609513781
153,1,185916,-0.0560496004502194,0.0702599219865857,0.425553967346089
154,1,185941,-0.0643849645735637,0.0705463821514612,0.362043496868223
155,1,185954,-0.0665488399523755,0.0707472214863329,0.347524116594516
156,1,186055,-0.0359196427976742,0.0693957648518893,0.605057618511581
157,1,186896,-0.00832158786386936,0.0705588565159102,0.906183666250928
158,1,187697,-0.0788551107091529,0.143839942946399,0.583891290163727
159,1,189392,0.170122192375752,0.144371955051983,0.239446684981871
160,1,189416,0.199872925305163,0.139522982799179,0.15287290568247
161,1,190132,0.0700664430700246,0.0694100452638044,0.313447031095459
162,1,190148,0.0582466388325943,0.069461972660046,0.40229496990252
163,1,190165,0.0682272781863289,0.0699712461335781,0.330190308835477
164,1,190169,0.0598022538087541,0.0699056146293292,0.39287049933795
165,1,190933,-0.0176816561060727,0.069404180981566,0.799054076395806
166,1,192149,-0.0170059018256051,0.0699721864746747,0.808117103995239
167,1,192302,0.155751524748485,0.0920248296091147,0.0914340734282111
168,1,192303,0.057218632516876,0.0833687327499215,0.492954305348928
169,1,192305,0.112162885660783,0.0864868471075591,0.195520220943009
170,1,192315,0.0770289863246978,0.0982596297489415,0.433604999781736
171,1,192795,0.0239696262626234,0.0692674120782435,0.729515213750398
172,1,194020,-0.0270666222720653,0.0729576236570247,0.710866771962761
173,1,194187,-0.0589168157549925,0.0692656090305596,0.395572272057116
174,1,194867,0.0724243461368203,0.0691915285266367,0.295943653467347
175,1,197325,0.0597163930483434,0.0709186305401328,0.400335120706969
176,1,197392,0.0428819874796498,0.0718660813179106,0.551094846591308
177,1,198857,-0.204171979956485,0.332110098785302,0.539101388747792
178,1,206666,-0.00813467583994454,0.0779361055281118,0.916930073618163
179,1,206675,-0.0144023982678547,0.101464655230475,0.887204442705729
180,1,223051,0.0306278774677817,0.0802912637594956,0.703091705440911
181,1,223059,-0.00259175067445439,0.0833908795740086,0.975223666220184
182,2,7366,0.306886268509846,0.0991726538305923,0.00212907297138526
183,2,8180,-0.138322341902477,0.138183611850986,0.317510567390255
184,2,8187,-0.120390856797741,0.143758425525906,0.402904872294827
185,2,8250,-0.144232537196464,0.141564158408963,0.308972302775137
186,2,8253,-0.169691720251617,0.141484168713834,0.23118893362322
187,2,8285,-0.0733194327863299,0.0767632986043561,0.340162263502693
188,2,8302,-0.111599148665105,0.0717025283195928,0.120504646758375
189,2,8306,-0.111599148665105,0.0717025283195928,0.120504646758375
190,2,8314,-0.103640404103441,0.0702559376884062,0.141054544966817
191,2,8317,-0.11003775109147,0.071841022181208,0.126496072507414
192,2,8328,-0.0913543811004757,0.0715919585898534,0.202779454009156
193,2,8331,-0.0989687994990579,0.0714280137179823,0.166751812873221
194,2,8498,-0.103858994075061,0.0701514948531263,0.13963293125983
195,2,8651,-0.106025731175249,0.0702084114367784,0.13189791992221
196,2,9418,0.205467817125126,0.178800060218776,0.251272779134033
197,2,9812,-0.0992470342447507,0.0706561627075587,0.16100529368418
198,2,9932,-0.0723704742776896,0.0704688986026676,0.305130912342827
199,2,10135,-0.0606920460441063,0.0702295683671406,0.388067585881129
200,2,11616,-0.113419662070488,0.0699692678380054,0.105912098971421
201,2,12133,-0.0769796606253166,0.0703892472497554,0.274863826825938
202,2,12194,-0.0883705565442909,0.0706245910653321,0.211663947882586
203,2,12359,-0.066633881239911,0.0704849248148452,0.345119915380284
204,2,13061,-0.0895671689758384,0.0704076962062475,0.204167197050909
205,2,14298,-0.0600334359414834,0.0707193753741395,0.396514139551324
206,2,15222,-0.107673206829775,0.0712517435040385,0.13164082626448
207,2,17986,-0.0956201288610987,0.070044549981829,0.173080621344103
208,2,19770,-0.0969338790457246,0.070526300536567,0.170178316883557
209,2,19836,-0.0690442207369826,0.0704246667167391,0.327561003275967
210,2,19851,-0.0729093350369407,0.0706204168714036,0.302586156591551
211,2,21595,-0.070672836281036,0.0703343256932422,0.31567523223986
212,2,22385,-0.0811031156060595,0.0703692106761419,0.249880381034824
213,2,23441,-0.0799085673596571,0.0710590680963435,0.261549268069567
214,2,24209,-0.0702502099728306,0.0705009987495318,0.319717608245207
215,2,24341,-0.0440262948275258,0.070728264167385,0.534034071583372
216,2,26815,-0.0813245754558085,0.070549608915334,0.249801654029541
217,2,28209,-0.104236035680563,0.0704880575763253,0.14009199863112
218,2,28695,-0.0624884570898498,0.0737929553455132,0.397675924502042
219,2,35849,-0.53622473257013,0.756755661815976,0.479050508761384
220,2,35850,-0.505134144694356,0.925793972190564,0.585669973919722
221,2,41245,-0.0746859561604256,0.0703225770502798,0.288939910157258
222,2,43214,-0.0330293954992676,0.0715551919026071,0.644657330959533
223,2,47104,0.0719125100469494,0.0694760486029513,0.301345202690131
224,2,50915,0.0342034172445368,0.0702414694180211,0.626602699998696
225,2,55834,0.00233470118944723,0.0699402634789224,0.973389339809622
226,2,56422,-0.00189096613763629,0.0700653410470576,0.978484069617614
227,2,57715,0.0285568228187998,0.069817904940667,0.682774041588641
228,2,59046,0.0119444358023432,0.0701848400854768,0.864961819920113
229,2,59191,0.0324120199835209,0.0697645230541306,0.64251027840319
230,2,59383,0.0212514557415603,0.0697967817719399,0.76094457423964
231,2,59477,0.0296044500396755,0.070838746340962,0.676264647167625
232,2,59755,0.134365303452197,0.159041721496897,0.398770666988676
233,2,60471,0.0145691018740405,0.0698956627957074,0.835005085729275
234,2,60478,0.0127465564812785,0.0699764397785754,0.855565666821956
235,2,60786,0.0209510043371028,0.069855763202342,0.764416194603508
236,2,61035,0.0275125778110895,0.0698442752617641,0.693883006628345
237,2,61071,0.00313347361065164,0.0695425131959099,0.964086246556787
238,2,61675,0.0269720907876935,0.0697281446345947,0.699124143049224
239,2,62776,0.0214933391232535,0.0727855057709006,0.767940642532856
240,2,62939,0.031866854561616,0.0696017047945465,0.647344853257298
241,2,63527,0.0293621445465108,0.0698662313884672,0.674549532496894
242,2,63857,-0.004777767477397,0.0698995015095822,0.945544167900724
243,2,65527,-0.0167185194047098,0.0696638316526334,0.810478460153643
244,2,67007,-0.0504534815994877,0.0766585730240815,0.510865362298224
245,2,67023,-0.00936718018050442,0.158621816254077,0.952942877423897
246,2,67024,0.0623204895125298,0.159167871635716,0.695634831082313
247,2,67976,-0.0232423111398571,0.0706621651361255,0.7424100132744
248,2,69628,-0.0148865493716492,0.0718394240709612,0.835957708126709
249,2,71825,0.0289075491262807,0.138918142942151,0.835278292848865
250,2,72389,0.0128609332885844,0.0702338270135144,0.854812175928944
251,2,72392,0.0240421402412554,0.0707031800503842,0.734026192758612
252,2,73646,0.0552479104683618,0.0692025227033592,0.425203533743316
253,2,74564,0.0628126609049763,0.0690480788176753,0.363604321084364
254,2,74739,0.0719719163143757,0.0692503989339168,0.299376725820003
255,2,79931,0.098205817088811,0.0779989579626281,0.208838527388081
256,2,80748,0.125664694931802,0.0718202927547838,0.0810372789526273
257,2,80873,0.0914340481158751,0.0693511998730362,0.188217685697126
258,2,81501,0.102539978361311,0.0692955683867045,0.139832381611602
259,2,83526,0.0665878936714921,0.0693117752832826,0.337360091242729
260,2,83845,0.0938779069578224,0.0692883571025779,0.176319944720437
261,2,84412,0.382173941650885,0.173881876853714,0.0286055014416191
262,2,84412,0.0108085918365454,0.0876632547900244,0.90194230770588
263,2,84447,0.0870221771049297,0.0702025986245123,0.21595191195347
264,2,87391,0.118243601219178,0.0688745964764551,0.086893719992394
265,2,87562,0.122530021042469,0.0690291716249725,0.0767517761344848
266,2,87849,0.1129631399949,0.0690687931939113,0.102832163722738
267,2,87878,0.123098068091304,0.0693189658844853,0.0766238490235736
268,2,88125,0.0716717935243394,0.0773329913603421,0.354666432673642
269,2,89785,0.0960473453085539,0.0694477726452272,0.167534265905235
270,2,93441,0.0872703885993086,0.0715638731671003,0.223477956204308
271,2,93588,0.0540473337316182,0.074176786526956,0.466711929492955
272,2,93721,0.0589248839761291,0.0693545151922503,0.396113028607185
273,2,93952,0.0776427757211989,0.0691033522161804,0.261957032850153
274,2,95085,0.0395856864631217,0.0692913990680817,0.56816463502736
275,2,103188,0.0809316953054167,0.0708754926801234,0.254275599167639
276,2,107124,0.106916892514768,0.069124067787409,0.122822204775598
277,2,111645,0.0745308891087214,0.0692888650658273,0.282816369089704
278,2,111916,0.078349650024663,0.0694408156666055,0.259962059521708
279,2,111931,0.0733001196472168,0.0695629744052131,0.292730374197572
280,2,111999,0.075533945910038,0.0693055889119329,0.276514702445172
281,2,114528,0.0817366879485243,0.0696859264526727,0.241614898875359
282,2,116024,0.0892500201043329,0.0698262116719987,0.202028031551102
283,2,119244,0.141506230214507,0.0759051815031812,0.063116466206749
284,2,119246,0.0994564734387784,0.0769096366041057,0.196801330916391
285,2,119247,0.205394900155091,0.0768748052847942,0.00789401403029685
286,2,120090,0.145251362792778,0.0692811881283508,0.0367448823786506
287,2,120291,0.133790298821224,0.0701478831961092,0.0572982537016146
288,2,120726,0.151678115565437,0.0696346140104791,0.0300524462646911
289,2,121716,0.0845884373220346,0.0698765149541274,0.226880991600464
290,2,123100,0.114094346076418,0.0698545368170967,0.103294681515759
291,2,124677,0.0861907405985154,0.0698709679151502,0.218183848780493
292,2,127636,0.0762825993236831,0.0884683213209144,0.389130435728675
293,2,127887,0.101963772753602,0.0702922997910261,0.147788121004315
294,2,128935,0.100404822332411,0.0702318167408376,0.153710466492138
295,2,129053,0.0806264089309858,0.0705187924609665,0.253675455193118
296,2,130040,0.0859790880136266,0.0709329887383511,0.226278226536688
297,2,130976,0.100933300234491,0.0702965127439972,0.151938444566066
298,2,132199,0.0118901631072899,0.0708254212621166,0.866773918666814
299,2,133355,0.0399166550696617,0.0712757140951934,0.575813066835952
300,2,133435,0.0188339890220979,0.0714544300556595,0.792257038353608
301,2,133943,0.0742446988318593,0.0835722375589412,0.374936210657583
302,2,135183,0.0542286449839391,0.0714427607444017,0.44832904391763
303,2,135402,0.0359560930674037,0.0714646200747262,0.615185685060539
304,2,135898,-0.00501977862995884,0.0718688823247237,0.94435551074615
305,2,135912,-0.0036759509159876,0.0719221986715598,0.959266694565071
306,2,135925,-0.0166313242783762,0.0715911887553814,0.816432138207351
307,2,136002,-0.0210688374953782,0.0715343014484592,0.76852777935472
308,2,136173,0.0144155348016981,0.0720451614661846,0.841525213667319
309,2,138209,-0.0296392193028798,0.0741453442932965,0.689586222661578
310,2,138318,-0.0355519783203588,0.0739271815412363,0.630881686451298
311,2,138695,-0.0476146663204045,0.0726397170285698,0.512578762995738
312,2,138818,-0.036484012050062,0.0725246286634657,0.615238022696852
313,2,139728,0.00271090828141807,0.0724204105721704,0.970160975030362
314,2,140174,-0.0154971770126231,0.07241585695871,0.830668636832005
315,2,140863,-0.0236197805691196,0.0723803443593153,0.744369090912851
316,2,141152,-0.00617211865299838,0.0725944355145456,0.932292159349679
317,2,141292,-0.0307126464912493,0.0720546684601387,0.670192114493618
318,2,141545,-0.022148987638515,0.0724147013661021,0.759889153285471
319,2,145823,-0.0491657518014734,0.0751399415561056,0.513330140255433
320,2,145934,-0.0790400062381309,0.123810465374817,0.523630401593272
321,2,145980,-0.025720066755901,0.0758664917787949,0.734798144155696
322,2,146723,-0.0280825184419204,0.0722782134451096,0.697855381493909
323,2,147946,-0.0440138792654339,0.0729182802009111,0.546493579496091
324,2,150394,-0.0578967670910422,0.0794142221744985,0.466455819459185
325,2,151274,-0.0597827989959363,0.124454472897095,0.63126983820631
326,2,151397,-0.0379300349185097,0.073110422464503,0.604221976039637
327,2,153035,-0.0976286304386114,0.0721552421172435,0.176910066886572
328,2,153228,-0.0696484784254805,0.0727756288483827,0.339206954096981
329,2,153455,-0.0607815675411869,0.073348672283949,0.40785324029469
330,2,153732,-0.129978268968519,0.0755930875555604,0.0864096783875945
331,2,153815,-0.0848255684490833,0.0729988080089543,0.246015207374202
332,2,154160,-0.114090294163667,0.0721167547617969,0.114540065221046
333,2,154235,-0.0793577536374868,0.0729725102298707,0.277556969580612
334,2,155527,-0.0909590740893413,0.0791880347504847,0.25147943574528
335,2,159870,-0.0340263151861688,0.0712254863711566,0.633140428448598
336,2,161229,-0.0892481204734135,0.0721859790582546,0.217145418984568
337,2,161451,0.108201987924474,0.154797275012823,0.485017589673382
338,2,161451,-0.14449435814676,0.155210662969631,0.352512355528271
339,2,162696,-0.0628134884929288,0.0719532034327698,0.383269072281726
340,2,163284,-0.043872328332762,0.0710379560107123,0.537243857270256
341,2,164166,-0.0318616671306144,0.0717162204637355,0.657116581677121
342,2,165270,-0.0696019371468979,0.0710364587634907,0.327852990635371
343,2,165675,-0.0249564692477287,0.0722963584774465,0.730152047082747
344,2,166404,0.0094400176170879,0.18740251984467,0.95985368274795
345,2,168012,0.0132582817438021,0.0874023945043617,0.879516182305928
346,2,168062,0.0199162278668605,0.071650968289944,0.781204459604374
347,2,168518,-0.0240629413707758,0.0712369950920371,0.735724379196947
348,2,168980,-0.0142471144799141,0.0712106446727109,0.841541034462072
349,2,169651,-0.0233398923916268,0.0712376765825233,0.743382554745353
350,2,169902,0.107478215586642,0.118952538624896,0.36685625458521
351,2,169960,-0.0763792373005092,0.110853571642922,0.491269485652453
352,2,170725,0.00725736337615812,0.0713742890334761,0.919068123082112
353,2,171254,2.71235994144803e-05,0.0714908395194984,0.999697497197744
354,2,172242,-0.00538631906090825,0.0706451869396402,0.93926763665092
355,2,173254,-0.0537945248037819,0.0700459203100992,0.443006905832912
356,2,173340,-0.0434639812070972,0.0700577460159828,0.535393326117447
357,2,173385,-0.034512542392114,0.0701364339651819,0.62297061788933
358,2,173973,-0.046974657038538,0.0699294211857751,0.502186170486281
359,2,174714,0.253404389976256,0.178910340950449,0.157547134646079
360,2,177341,-0.080834692822811,0.069602834982572,0.246275882763557
361,2,180314,-0.0723648073171141,0.0696526698305289,0.299544657162501
362,2,180339,-0.0547049147098365,0.0698746815250123,0.434210514635156
363,2,182758,-0.0159610775162263,0.0696793321788605,0.818951258579796
364,2,183619,0.0113907099044229,0.0699562914501234,0.870748530628713
365,2,183913,0.0173566051106269,0.0717248642654126,0.808929455966314
366,2,184146,0.0332495820232276,0.0721902288805083,0.645381517641697
367,2,187176,-0.0174294963319395,0.0703336743465092,0.804424307096362
368,2,191066,0.0785064042518082,0.0707423200275878,0.267861485098707
369,2,191124,0.221110203009588,0.0887584607217047,0.0131919091645644
370,2,191128,-0.171896815140375,0.0819123632659318,0.0365671150312718
371,2,191599,0.0134523072245518,0.0698800397195724,0.847456789055848
372,2,191762,0.0403057778546754,0.0726182101740172,0.579221028559612
373,2,191763,0.0209403813742656,0.0701516316713797,0.765495911682734
374,2,191959,0.0199640056593403,0.0699812295279491,0.77559956316892
375,2,192390,-0.0237590350769291,0.0719095141216589,0.741292365557751
376,2,195759,0.0955624818561763,0.0704067789056925,0.175555934298998
377,2,196912,0.0517620118119584,0.0693938106365496,0.456214074535118
378,2,197598,-0.0832197794508751,0.226760753678652,0.713843577470334
379,2,198110,0.0718815872425992,0.0697598296552464,0.30352063003538
380,2,198283,0.102887277044214,0.0718537741510172,0.153057833716232
381,2,198805,0.0715716395099926,0.0700621048413576,0.307695557091885
382,2,198891,0.0850687113841209,0.0694716535737881,0.221576568191928
383,2,199248,0.0640024640388541,0.0696948368839406,0.359076125760856
384,2,201782,0.0794848001732006,0.0695637676491975,0.253971686721225
385,2,203285,0.0577956103530126,0.0693539075843699,0.405214672303722
386,2,203783,0.0350674505304694,0.0692474602440214,0.612886569339314
387,2,204179,0.0630653575816525,0.0693590551742393,0.363833713716774
388,2,205406,0.0460474883506655,0.0701108569859264,0.511749595281192
389,2,205834,0.0701155810326823,0.0697178687982607,0.315246570236254
390,2,205965,0.0560226557539988,0.0762305631348878,0.46288182573011
391,2,207192,0.061911574547063,0.0696745124840703,0.374832415529002
392,2,207561,0.0644232850547565,0.0693593730744999,0.353610251172495
393,2,208682,0.0976399657529787,0.0691321982154685,0.158723202309561
394,2,210102,0.103292391868919,0.0692885308556003,0.136918202437397
395,2,212519,0.0786849132959482,0.147875380692715,0.594989485175637
396,2,214801,0.0953337560706946,0.069317522030496,0.169904493531416
397,2,215016,0.0588674206320101,0.0693926329363589,0.396832542430404
398,2,218876,-0.00461259254682322,0.0701810458719617,0.947634617197762
399,2,227511,0.00990703887953803,0.0706762425011901,0.888601709334345
400,2,230378,-0.0252455260749774,0.0697745862341216,0.717706398697398
401,2,231943,-0.0323019240674358,0.0699664872021059,0.644597276957329
402,2,232156,-0.0182105473283913,0.0699522038793659,0.794762229505246
403,2,232789,-0.0127298870121179,0.0697079016380194,0.855202936345793
404,2,238524,-0.0121887503125196,0.069806283058001,0.861487595198488
405,2,241518,-0.00836135297678398,0.0704139336957134,0.9055443605508
406,2,250396,-0.00389871390296659,0.0699350109580557,0.955574362623448
407,2,250466,-0.0224666663355375,0.0699003936596213,0.748090135708189
408,2,252305,-0.0090230968136209,0.0700942846748378,0.897646191648594
409,2,254571,0.00476333557984221,0.0710799990764183,0.946608714956539
410,2,254742,0.0435809722136464,0.0709783739819044,0.539608481343836
411,2,254908,0.0125496778362129,0.0715556103012713,0.860878813306065
412,2,255033,0.0558802646953797,0.0838184318262472,0.505410592081995
413,2,255862,-0.00834845499642123,0.0711262826070127,0.906629563680358
414,2,255975,0.0283877880453605,0.0708547672735402,0.688922015962471
415,2,258311,0.0532617121161751,0.0696429558993617,0.444912043671211
416,2,259284,0.0305977524766482,0.069916354517169,0.661919481094551
417,2,266330,0.0118088299974066,0.0702332126108324,0.866571474470117
