SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
52,1,69417,-0.112384555933732,0.151325906552644,0.458178034043537
53,1,69820,-1.80904191913475,0.584730817603171,0.00213369965585236
54,1,69821,-0.460228550546061,0.366871774933276,0.210502280978439
55,1,70906,-0.269270065627857,0.242854709314611,0.268284157217694
56,1,74327,-0.181394831802213,0.151970338050135,0.233428199100982
57,1,74572,-0.131896310035819,0.151708963855539,0.385217202164337
58,1,75211,-0.127148706880784,0.15144332221348,0.401712440887883
59,1,76030,-0.0300709019469072,0.151586003591189,0.842865725033053
60,1,80108,0.00664234281068599,0.15155819717724,0.965067076349953
61,1,81262,0.0471256657618017,0.151480548482446,0.755907894561206
62,1,81999,-0.0150226814920154,0.151869195849885,0.921259083616847
63,1,82431,-0.00817800679441311,0.152589598416972,0.957288328749072
64,1,83284,-0.0366387533800057,0.15146729089431,0.809004169840829
65,1,83613,-0.039834539421997,0.151448311707648,0.79268553765939
66,1,84112,-0.103041129457085,0.151380531137844,0.496522597873209
67,1,84701,-0.194369655448018,0.16187837511118,0.230667193366073
68,1,84858,-0.0502115537499726,0.151883856086478,0.741148988284236
69,1,85751,-0.0848554907650734,0.152464866215613,0.578182330107427
70,1,87445,-0.107866397863169,0.152746330936507,0.480542040653657
71,1,87467,-0.0878313783735321,0.153583255821826,0.567766432340013
72,1,89070,-0.143593857024489,0.152501319911416,0.347046040627797
73,1,89616,-0.0820083808346782,0.151808563389249,0.589393423237788
74,1,89679,-0.117632042479096,0.151761440167849,0.438792667167016
75,1,89880,-0.0936011565024084,0.151847315872995,0.538017122490413
76,1,91472,-0.140085937740646,0.152875039526483,0.360112719667132
77,1,93789,0.0201254236256656,0.151476056316748,0.894378161825534
78,1,94351,0.0319841107271343,0.151868971038907,0.83331832950867
79,1,99148,0.000941281125855759,0.151479835386825,0.995045564132056
80,1,101281,0.088079050638898,1.65668744608983,0.957629909150666
81,1,106011,-0.0909027588450761,0.157796258713938,0.564930386936385
82,1,106800,-0.0899366593634197,0.151608622055375,0.553416485174338
83,1,107970,-0.0739795055620019,0.151183519062528,0.624907910203259
84,1,109000,0.10727526512779,0.151393683323218,0.479049822024479
85,1,112549,0.0748372579403926,0.151277382666319,0.621118075817062
86,1,112742,-0.0302622887466808,0.151910855124332,0.842212516679515
87,1,113050,-0.00668188958728144,0.151663405057037,0.964883590631634
88,1,113135,-0.0697433329804289,0.151231975775016,0.644962164440287
89,1,114076,0.0528910107314381,0.151251330890162,0.726780221822539
90,1,114628,0.103737451597303,0.151559691675181,0.494130095164371
91,1,116283,0.031692036281705,0.152494421466171,0.835486057021927
92,1,126880,-0.22622312466386,2.86138129903468,0.937029052779021
93,1,127853,-0.247928520733485,0.151646751678993,0.102959672201038
94,1,128302,-0.201058186490825,0.15125702849421,0.184624420201064
95,1,128704,-0.188026902109557,0.151455772149001,0.215258645437682
96,1,128911,-0.161633858468047,0.151558880701937,0.286937524424773
97,1,130267,-0.0983649115990283,0.151640539052207,0.516972421555201
98,1,130271,-0.100200819438724,0.151817329759415,0.509678392772976
99,1,130613,-0.0752585225485226,0.15327824417913,0.623736600577286
100,1,132012,-0.0561886669034725,0.152975885140592,0.713612313187636
101,1,133231,-0.0517666749399535,0.151894406700381,0.733451633765472
102,1,137074,-0.0464907348921303,0.151683151364191,0.759405439913091
103,1,137304,-0.0843411142996565,0.151689654563693,0.578555590734212
104,1,139686,-0.0331646025546067,0.151945241071606,0.827347360232939
105,1,149562,-0.0812410375011536,0.152240761559856,0.593929758828178
106,1,150447,-0.00608433080121284,0.153991190146326,0.968505397921045
107,1,151446,0.378719084068958,0.308705450217096,0.22071631100238
108,1,154084,-0.0270680397678547,0.154460565673991,0.860989646002688
109,1,156633,-0.0414177083282477,0.156569490396173,0.791524059688397
110,1,157269,-0.101371417326221,0.151567819696128,0.504048167888821
111,1,160054,-0.113844735191677,0.152984800771437,0.457276465871928
112,1,166222,-0.138392570059911,0.151793736957073,0.362541148396452
113,1,166416,-0.111410982791633,0.151547854777416,0.462733951826456
114,1,167326,-0.10992502739881,0.15241340318235,0.471245781615095
115,1,168836,-0.118280226151901,0.151672251642228,0.436007073012482
116,1,171200,-0.0499735841001954,0.152006912956433,0.742533083761471
117,1,171431,-0.0152133033700844,0.152977172245491,0.920838871016857
118,1,173339,0.000137844339749615,0.151789646679058,0.999275932231507
119,1,173845,0.010662467203687,0.151662760264924,0.94399167458963
120,1,175121,-0.0789019305936812,0.151304846008162,0.60236184019466
121,1,175281,-0.0411510598206727,0.151475935984184,0.786036650380134
122,1,175315,-0.0515714006555829,0.151419204672614,0.733617177054443
123,1,175523,-0.0265935876687096,0.15229557843866,0.861479712152829
124,1,175541,-0.046493148628535,0.151660393583719,0.759358350849379
125,1,175653,-0.0499585534839565,0.152137312290337,0.742820541373896
126,1,175805,-0.0221488599011616,0.160762428790676,0.890497698817528
127,1,175818,-0.0388277373517196,0.157059722943238,0.804884481891101
128,1,175856,-0.0638704658417401,0.154635170582238,0.679828295292484
129,1,175876,-0.0438414478450311,0.152284279229237,0.773598248127079
130,1,175989,-0.0506564824912116,0.152712900008144,0.740304673057789
131,1,176001,-0.0413140697206054,0.153516813235073,0.787996446213366
132,1,176451,0.0712655347849018,0.155331786716484,0.646663334782237
133,1,177692,-0.066891250755682,0.15140222713698,0.658896118032533
134,1,178191,-0.0949146236683987,0.151510255381482,0.531420283170888
135,1,178224,-0.066891250755682,0.15140222713698,0.658896118032533
136,1,178960,-0.0826974564028625,0.152590172815809,0.588189403864128
137,1,179139,-0.139235525197165,0.302464279351666,0.645557718832089
138,1,179139,-0.418627415067091,0.60894661888929,0.49224331691797
139,1,180955,-0.0761644063118041,0.175262129420714,0.664137024826001
140,1,183802,-0.171465949551198,0.151187957646439,0.257511960429562
141,1,183954,-0.154034180196513,0.152345409129007,0.312668209890532
142,1,184450,-0.150767233394555,0.151016991823967,0.318795383518298
143,1,184641,-0.0839400016212052,0.155566809432275,0.589830165169936
144,1,184718,-0.152628655395859,0.151872178245334,0.315594378597999
145,1,185296,-0.170010923841511,0.151173508384994,0.261519340763358
146,1,185438,-0.154853335924045,0.151226799591973,0.306545553403221
147,1,185469,-0.15043246765785,0.151458320309202,0.321279756023429
148,1,185503,-0.121972833889154,0.151138163210525,0.420193368304635
149,1,185705,-0.150045378844134,0.152759651932758,0.32665840678487
150,1,185749,-0.170053954158077,0.152700253906147,0.266189005165888
151,1,185806,-0.223320918187952,0.152710637463969,0.144526926585933
152,1,185879,-0.171378877782888,0.153642133739703,0.265419865389778
153,1,185916,-0.152897381736391,0.153627275126152,0.320296930968573
154,1,185941,-0.133301122887915,0.154349847080183,0.388377720137467
155,1,185954,-0.151037621377698,0.154755414993752,0.329744540601658
156,1,186055,-0.171063109509232,0.151598136936226,0.259917972003756
157,1,186896,-0.209449313696175,0.153958108397806,0.174561766477301
158,1,187697,-0.348420435172207,0.314258806187813,0.268312083327985
159,1,189392,-0.382645792890267,0.315799952741941,0.226448613972754
160,1,189416,-0.476228239739486,0.305062298332847,0.119399684017874
161,1,190132,0.047537257632308,0.152042897586809,0.754725983371406
162,1,190148,0.0565131582741855,0.152080067321508,0.710412630521125
163,1,190165,0.0596041266848987,0.153245824619381,0.697551676798427
164,1,190169,0.0635691221551423,0.153050122513704,0.678139227604473
165,1,190933,-0.0398739720942359,0.151831238261664,0.792996418144688
166,1,192149,0.131711906669772,0.152926920905813,0.389672060574346
167,1,192302,-0.0942447733334157,0.202071124399884,0.641221142293669
168,1,192303,-0.0200022865337237,0.182500216691013,0.912787747907204
169,1,192305,-0.0835574904894907,0.189601068924116,0.65969881366531
170,1,192315,-0.223209545355692,0.214816528114135,0.299483073102433
171,1,192795,0.179771325972047,0.151256274176238,0.235426994937005
172,1,194020,0.16322528243445,0.159400346572046,0.306538476889993
173,1,194187,0.215735469940045,0.151248939603308,0.154648182979099
174,1,194867,0.0981346283821196,0.151511619881205,0.517597668409461
175,1,197325,0.143302542454997,0.155113523342071,0.35619241893738
176,1,197392,0.147218015421359,0.157101873341174,0.349354829009264
177,1,198857,0.734756888397195,0.725877060930592,0.312119854404108
178,1,206666,-0.00641227763525576,0.170499273258538,0.970020829365376
179,1,206675,0.0194385433062791,0.221973158075371,0.93026683536683
180,1,223051,-0.104948896286789,0.175596623560021,0.550443120244734
181,1,223059,-0.161687914871453,0.182227281258902,0.375528474161305
182,2,7366,-0.0176174892251364,0.219876080837211,0.936183540028392
183,2,8180,-0.275046292990393,0.302372059747245,0.363639028966029
184,2,8187,0.28903394608599,0.314429385654997,0.35860127744426
185,2,8250,0.154039130613874,0.310039578036638,0.619613279983613
186,2,8253,0.181047770518125,0.309998228819741,0.559574215492472
187,2,8285,-0.0182507464269816,0.168145345060893,0.913627839988568
188,2,8302,-0.00851370237923732,0.157396742145212,0.956893488459351
189,2,8306,-0.00851370237923732,0.157396742145212,0.956893488459351
190,2,8314,-0.0127794718616522,0.154166979348005,0.933983045166856
191,2,8317,-0.011410830784492,0.157683292359122,0.942352021216306
192,2,8328,-0.00879824457417189,0.156978308384511,0.955335662018974
193,2,8331,-0.00706065179208892,0.156683439064695,0.9640824417877
194,2,8498,0.0369582741459498,0.153930126414353,0.81039385835239
195,2,8651,0.0349999622879822,0.154075570660633,0.820430044283611
196,2,9418,-0.281405675051595,0.391596717810556,0.47285606627067
197,2,9812,0.0119137302727237,0.155001086874311,0.938776684201517
198,2,9932,0.0114989280648821,0.15439026031626,0.940670943953017
199,2,10135,-0.00835050485227185,0.153799567375628,0.956731068800101
200,2,11616,0.0669787940894662,0.15359559916362,0.66305079704994
201,2,12133,0.036190452152439,0.154235711950656,0.814621260405835
202,2,12194,0.0269778191953869,0.154837542268103,0.861782181684754
203,2,12359,0.0200285965958187,0.154387793136381,0.896854611161451
204,2,13061,0.0613815946929812,0.154345539027159,0.691099484535875
205,2,14298,0.031504423617607,0.154858054063153,0.838907849812881
206,2,15222,0.0713313732105614,0.156331215587176,0.648466638079464
207,2,17986,0.116485825516495,0.153511816493083,0.448474432805562
208,2,19770,0.0612839290028506,0.154664807925361,0.692169554479576
209,2,19836,0.0484219541771449,0.154252658072519,0.753772346345145
210,2,19851,0.0721567139965957,0.154678208453444,0.641148504017638
211,2,21595,0.0825596116260983,0.154024162672545,0.592284196944198
212,2,22385,0.0990871392587829,0.154142438474521,0.520752756404845
213,2,23441,0.165141606534386,0.155482379142783,0.288905367622702
214,2,24209,0.161180919627559,0.154209883528609,0.296643490528203
215,2,24341,0.170734395361268,0.154546706343291,0.270023384000684
216,2,26815,0.194854991672616,0.154279927563615,0.207424078671999
217,2,28209,0.122714610414111,0.154542192475147,0.427698349908289
218,2,28695,0.156072699148929,0.161383452513678,0.334159978075358
219,2,35849,0.377690655379295,1.65657211216491,0.819781899844673
220,2,35850,-0.295962459742052,2.02610654093557,0.883945971620062
221,2,41245,0.0935382171443224,0.154006382633524,0.543998637434523
222,2,43214,0.00370852974578839,0.15658488409614,0.98111818644166
223,2,47104,-0.0746096532114948,0.152167998482689,0.624218411966374
224,2,50915,-0.181611360498921,0.153411182262958,0.237280526657554
225,2,55834,-0.220307874606892,0.152555140015802,0.149592269898567
226,2,56422,-0.214273206367904,0.152853792094637,0.161848251936005
227,2,57715,-0.187430466658418,0.152447329111118,0.21971191233809
228,2,59046,-0.2459123572238,0.152987354206419,0.108859996591315
229,2,59191,-0.215229932790852,0.152236672798667,0.158306299298836
230,2,59383,-0.230659022464638,0.15221675885636,0.130583089440124
231,2,59477,-0.276634392946559,0.154307907590668,0.0738701323951821
232,2,59755,-0.628646060808364,0.346668361111396,0.0706202966460905
233,2,60471,-0.23325901968119,0.152411894743843,0.12680061876071
234,2,60478,-0.231090172851329,0.152596317048871,0.130822071952522
235,2,60786,-0.193500664896674,0.152492094991234,0.205304733454017
236,2,61035,-0.212599463557083,0.152408982570968,0.163914809569994
237,2,61071,-0.222256865847542,0.151674561721926,0.143714575966864
238,2,61675,-0.222381495882415,0.152113356971448,0.144645685759185
239,2,62776,-0.265873781671219,0.158618951687244,0.0945884877911153
240,2,62939,-0.216801266885593,0.151871687994044,0.154311432499643
241,2,63527,-0.183974905645658,0.152567239642108,0.228678661214151
242,2,63857,-0.198130357631977,0.152552663729143,0.194871663940081
243,2,65527,-0.33794594228026,0.151347472478188,0.0261810238692147
244,2,67007,-0.280421733093855,0.167139970615946,0.0942779259803975
245,2,67023,-0.505627266605096,0.345965734164307,0.144769169483548
246,2,67024,-0.407299635839292,0.347603992807211,0.242093856595316
247,2,67976,-0.271711351170185,0.153929981212489,0.0784011294072692
248,2,69628,-0.18905484700988,0.156846691854487,0.228876358835408
249,2,71825,-0.384113619873119,0.303234622327767,0.206090272997913
250,2,72389,0.126361532134611,0.153507124228292,0.410970506567782
251,2,72392,0.111456841306778,0.154585415433294,0.471383725692485
252,2,73646,-0.0333598134985016,0.151517162712209,0.825864595725898
253,2,74564,-0.0905873294753866,0.151153161603159,0.549351817682519
254,2,74739,-0.134989379953469,0.151557088648316,0.373705701372406
255,2,79931,0.00443514904966014,0.171017032231146,0.979324666485914
256,2,80748,-0.00408785444826813,0.157797422737727,0.979347183113634
257,2,80873,0.013620319135307,0.152087560070682,0.928691019684415
258,2,81501,-0.0222451948801236,0.152059338887036,0.883773712374039
259,2,83526,-0.0259141144738226,0.151821790720302,0.86456711373112
260,2,83845,0.00144764637479811,0.151972329804891,0.992405068398158
261,2,84412,-0.218486030812583,0.382810198190465,0.568537372308749
262,2,84412,0.061467583798452,0.191752812148826,0.74873628650791
263,2,84447,0.0548548151528557,0.153884970705752,0.721704307847025
264,2,87391,-0.0506432617570852,0.151277273998686,0.737996580877826
265,2,87562,-0.0418397818693385,0.151667824721968,0.782813497271592
266,2,87849,-0.0482946521603212,0.151648023210233,0.750320252135229
267,2,87878,-0.0612270801039509,0.152286688320931,0.687889503426371
268,2,88125,-0.0599543881154176,0.169353222793022,0.72353543315337
269,2,89785,-0.103385319801883,0.152239115950646,0.49752060954096
270,2,93441,-0.0689977141793805,0.156843202453457,0.660267717851596
271,2,93588,-0.117667056091174,0.162274079615316,0.468863054584573
272,2,93721,-0.117200668413254,0.151750354735424,0.44043843237453
273,2,93952,-0.130312804564085,0.151285173834411,0.389617937626679
274,2,95085,-0.129133760160812,0.151499618784357,0.394586579732944
275,2,103188,-0.135886229112535,0.155168461999675,0.381770396662285
276,2,107124,-0.119213641221737,0.151598161452117,0.432172938273369
277,2,111645,-0.0935128283893573,0.151746453480037,0.538130725942532
278,2,111916,-0.0934751334109334,0.152104590609415,0.539251064374143
279,2,111931,-0.0533588375552339,0.152392181942102,0.726441280713965
280,2,111999,-0.0621592061162926,0.151835260909544,0.682504819043059
281,2,114528,-0.0891402411182679,0.152671554400928,0.55968111018008
282,2,116024,-0.0832586348683271,0.153044302945272,0.586773512303528
283,2,119244,-0.182516651420365,0.166586460216265,0.273988901926707
284,2,119246,-0.149602766606978,0.1684614099888,0.375116596509936
285,2,119247,-0.0135776430296535,0.169865649690068,0.936336905607261
286,2,120090,-0.301702798216389,0.1516559720756,0.0474295807039959
287,2,120291,-0.323789406631584,0.153281992421282,0.0353559486890256
288,2,120726,-0.294927625591311,0.152551051683811,0.0539980669249144
289,2,121716,-0.228164913083422,0.152700246599493,0.136016331137543
290,2,123100,-0.296912330216565,0.15257747805638,0.0524507199369154
291,2,124677,-0.260511946604354,0.15255354986132,0.0885758073829995
292,2,127636,-0.506173067255195,0.191859216558776,0.00870240711483444
293,2,127887,-0.205591060356479,0.153843968448008,0.182292099006489
294,2,128935,-0.206807099016593,0.153693176759711,0.179300317649645
295,2,129053,-0.221140134856747,0.154107047809022,0.152178910807187
296,2,130040,-0.159888338012844,0.155266168486818,0.303823352492302
297,2,130976,-0.201318136136931,0.153859975631201,0.19157188931168
298,2,132199,-0.121319077448746,0.154812870999151,0.433771094523528
299,2,133355,-0.139037924845421,0.155819998928137,0.372840896308755
300,2,133435,-0.104058225172518,0.156234585744553,0.505821601316568
301,2,133943,-0.0918716632197019,0.182965810580851,0.615892825050284
302,2,135183,-0.233644907786772,0.15592419435749,0.134909575118711
303,2,135402,-0.243017450551601,0.15585989581561,0.119844036188374
304,2,135898,-0.224246284513062,0.156771423215744,0.153485992295661
305,2,135912,-0.228054334368375,0.156872341379825,0.14690202949432
306,2,135925,-0.222832547080882,0.156178811017735,0.154527662978552
307,2,136002,-0.230288972561488,0.156030611098332,0.140856331226304
308,2,136173,-0.251324032823474,0.157049949514463,0.11043083503352
309,2,138209,-0.248962153287702,0.161698795450856,0.124537655905797
310,2,138318,-0.255337227060336,0.161207996939028,0.11411209029014
311,2,138695,-0.266893809862043,0.158371211197708,0.0928256478825685
312,2,138818,-0.285138947534249,0.157988170494495,0.071956166961522
313,2,139728,-0.29480120805118,0.157651981763365,0.0623183824451445
314,2,140174,-0.310458572564494,0.157566814308053,0.0495817671331043
315,2,140863,-0.31769381699726,0.157461502119211,0.0443895794643055
316,2,141152,-0.337594422378707,0.157793144439847,0.0330826290558767
317,2,141292,-0.335277076541409,0.156657921135518,0.0330246849748577
318,2,141545,-0.278443571277614,0.157744429164583,0.0784020879891851
319,2,145823,-0.156433302594491,0.16426873526721,0.341595880752649
320,2,145934,-0.259117456084105,0.270659230169874,0.339042392860057
321,2,145980,-0.0921353416229347,0.165923957486569,0.579050390380412
322,2,146723,-0.236724321332551,0.157650615311164,0.134100695366695
323,2,147946,-0.148344873738635,0.159406615592771,0.352692995014754
324,2,150394,-0.140052681407111,0.173701457600135,0.42062203967153
325,2,151274,0.110909388827302,0.272287916582613,0.684016969101749
326,2,151397,-0.18599549712124,0.159694494523008,0.244928666688659
327,2,153035,-0.260614465527106,0.157650201645726,0.0991957784033674
328,2,153228,-0.321343800994922,0.158493911424807,0.0433638758131714
329,2,153455,-0.314656301636623,0.159741767867087,0.0496449209227095
330,2,153732,-0.213461249567799,0.165673246363785,0.198434134455023
331,2,153815,-0.26420602734707,0.159381884547852,0.0982680757714308
332,2,154160,-0.293897887188951,0.157549928753437,0.0629509531674738
333,2,154235,-0.335726936937804,0.158904030985309,0.0353224711519394
334,2,155527,-0.220615681909973,0.173161547181646,0.20348545751491
335,2,159870,-0.229081997727253,0.155389226318809,0.141306510408546
336,2,161229,-0.252615028874884,0.15768708419877,0.110049594677111
337,2,161451,-0.389742567513464,0.338241158700442,0.249993000800877
338,2,161451,-0.16312719571631,0.339852412249397,0.631528780550685
339,2,162696,-0.208016366391331,0.157188874335417,0.186574488206701
340,2,163284,-0.164042407559522,0.155244849171793,0.291385314244078
341,2,164166,-0.121909384038449,0.156799707983647,0.43739355526454
342,2,165270,-0.0859593705382469,0.155546868932717,0.580868731808709
343,2,165675,-0.0967905565895515,0.158101970014501,0.540797352250348
344,2,166404,-0.836458663207763,0.407548284930255,0.0408661862605314
345,2,168012,-0.169581706185808,0.190999003085768,0.375216867235165
346,2,168062,-0.0925557474880772,0.156687029895803,0.555096369661857
347,2,168518,-0.075539752008607,0.155814990006884,0.628115981271858
348,2,168980,-0.073793985020989,0.155743338771325,0.635922667755704
349,2,169651,0.0245593019248755,0.155861372604463,0.874884596767587
350,2,169902,-0.314342764878781,0.259989584635527,0.227449337798752
351,2,169960,0.152571401187586,0.242536012800768,0.529712065031843
352,2,170725,0.0176616006741195,0.156141477691881,0.91000542147442
353,2,171254,-0.0102266570935448,0.15639604537765,0.947900910193075
354,2,172242,-0.0519972558778472,0.154523491076018,0.736693307656005
355,2,173254,-0.147762532792469,0.153162193285581,0.335332753314486
356,2,173340,-0.153548819603859,0.153127482729079,0.316667619102504
357,2,173385,-0.146286105656947,0.153289030334907,0.34057697250968
358,2,173973,-0.120070473075209,0.152945443987813,0.432948309023499
359,2,174714,-0.456902466052043,0.391749855626804,0.244275775204583
360,2,177341,-0.0670545496698141,0.15251556727549,0.6604545269442
361,2,180314,-0.0926576279364743,0.15252879989822,0.54392545206425
362,2,180339,-0.0795223850318719,0.152935498886692,0.603408064900738
363,2,182758,-0.0507567786602041,0.152421436829985,0.739329789533926
364,2,183619,-0.0672631981783203,0.153003805937959,0.660482949314599
365,2,183913,-0.0169008236186822,0.156919392800086,0.914291799667753
366,2,184146,-0.0502366500552403,0.157951828683605,0.75063473843396
367,2,187176,-0.122198295027375,0.153741390435388,0.427246363943112
368,2,191066,-0.0254028712535581,0.155023325195161,0.869931332354646
369,2,191124,0.184600640831904,0.195625292732316,0.34599697482674
370,2,191128,-0.258876464321864,0.179782745674057,0.150770467689993
371,2,191599,-0.128986003952383,0.15272692751228,0.398932398845954
372,2,191762,-0.0536507172364997,0.158906936552311,0.735847602308291
373,2,191763,-0.0839193961379938,0.153421636876054,0.584734369478885
374,2,191959,-0.126733779577031,0.152963484043203,0.407934149782163
375,2,192390,-0.0835674195456084,0.157274347271936,0.595511786295511
376,2,195759,-0.0111941891436986,0.154425688564441,0.942253682545713
377,2,196912,-0.080984943181512,0.15186786046248,0.594189696153567
378,2,197598,-0.35503459934383,0.495808003154641,0.474419854371186
379,2,198110,-0.113550444403888,0.152719947579084,0.457661060283488
380,2,198283,-0.090141942356393,0.157573788588864,0.567644231997324
381,2,198805,-0.0525289587609359,0.153472342933042,0.73235150206273
382,2,198891,-0.0799955038101167,0.152242630006235,0.59960205560208
383,2,199248,-0.0855420669120775,0.152582067547954,0.575405526589264
384,2,201782,-0.0817573707570498,0.152400282782599,0.591975342405547
385,2,203285,-0.0531797988996902,0.151844922146431,0.726379164499414
386,2,203783,-0.0168312754983496,0.151541631466628,0.911626333134548
387,2,204179,-0.0238237555921906,0.151905682149642,0.875466478068501
388,2,205406,0.0286480580190429,0.153464182294447,0.852022022278166
389,2,205834,-0.00505390888296764,0.152736461980102,0.97362225289516
390,2,205965,0.000469863596575415,0.166893378830994,0.997755267450769
391,2,207192,-0.0154071701226787,0.152591672621254,0.919631656107931
392,2,207561,-0.00500150666868987,0.151919160713857,0.973755269458621
393,2,208682,-0.0717207119816692,0.151615774480992,0.63647519211383
394,2,210102,-0.0320528657544997,0.152045934020953,0.833156853439276
395,2,212519,0.294017256949344,0.323250834622729,0.36367320288652
396,2,214801,-0.0732606776726219,0.151998261759921,0.630116250297543
397,2,215016,-0.0409108766676362,0.151945911720272,0.787897448152894
398,2,218876,-0.0356878910352256,0.153520810371479,0.816313224840053
399,2,227511,-0.0166630675754382,0.154616698232481,0.914239234124613
400,2,230378,-0.0255390246607844,0.152664679427514,0.867238949059323
401,2,231943,-0.0368697899501126,0.15309586904773,0.809828147509802
402,2,232156,-0.0364510656592683,0.153033386834864,0.811871715719923
403,2,232789,-0.0552443384617528,0.152475401780506,0.717332417382145
404,2,238524,-0.0261629176815317,0.152712017115875,0.864068800507699
405,2,241518,-0.0158038257750759,0.154041878628654,0.918343185746308
406,2,250396,-0.12380560118459,0.15285208434576,0.418503089583773
407,2,250466,-0.0723176316438068,0.152891583107699,0.636505922213974
408,2,252305,-0.0776485619317251,0.153289715400703,0.612788405624537
409,2,254571,-0.0640698361432874,0.155461810098208,0.68049730926475
410,2,254742,-0.0514963547851564,0.155334611842059,0.740449318648198
411,2,254908,-0.0392065305414497,0.156531599560654,0.802369316006722
412,2,255033,-0.0848058046446006,0.183425332738206,0.644118700348472
413,2,255862,-0.0750303302707793,0.155551252104819,0.629855447562197
414,2,255975,-0.0688681300975915,0.154997391321212,0.657084959684112
415,2,258311,-0.0503796992411786,0.152457056676863,0.741254693231663
416,2,259284,-0.102581062007684,0.152896603797591,0.502711602439253
417,2,266330,-0.0924867929170838,0.153573023302018,0.547405466728249
418,2,267100,-0.122075388197348,0.153503248402892,0.426995175641336
419,2,268086,-0.137384198064781,0.153477805000365,0.371321945784308
420,2,274614,-0.219513193155039,0.152270794612681,0.150302488009941
421,2,274729,-0.253390121001998,0.152960263448458,0.0984939974910769
422,2,275746,-0.194091561807955,0.153138599836811,0.205839107586569
423,2,277029,-0.202656354402693,0.15239213433098,0.184431359441473
424,2,277741,-0.205369892162732,0.152441974188826,0.17877983031721
425,2,278218,-0.207330945622861,0.152157687866892,0.173875453367685
426,2,278379,-0.226943158293663,0.155865387174686,0.146275825419139
427,2,279910,-0.190073462166941,0.152167829965766,0.212454657424404
428,2,280616,-0.262229749662511,0.15855552428507,0.0990434621137031
429,2,283431,-0.174965726373043,0.154456839057815,0.258075176718505
