SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
137,1,179139,0.00784662612508935,0.123820183207992,0.949506836534595
138,1,179139,0.0996443923122539,0.2493222391061,0.689647880130889
139,1,180955,-0.0377737000698777,0.0717171701168585,0.598730156319953
140,1,183802,-0.0573337902419617,0.0619112516795062,0.355045323528509
141,1,183954,-0.0484161226598154,0.0623844898032385,0.438214149473179
142,1,184450,-0.0377960539214931,0.0618583078217916,0.541586092910101
143,1,184641,-0.0405195228548483,0.0636555627543643,0.524834896917664
144,1,184718,-0.0329864957415138,0.0622178912763002,0.596322535032845
145,1,185296,-0.0240449594667163,0.0619653923024205,0.698221420168596
146,1,185438,-0.0394900576484575,0.0619458851613658,0.524217137376597
147,1,185469,-0.0367854384694255,0.0620400984994405,0.553607629722388
148,1,185503,-0.036028091446655,0.0618807395464602,0.56079139392395
149,1,185705,-0.051184082054765,0.0625430752944904,0.413691602533513
150,1,185749,-0.0404362932488371,0.0625653724698391,0.518502012349698
151,1,185806,-0.0478498532251608,0.0626342135887282,0.445403120623293
152,1,185879,-0.0277589868576766,0.0629715463594436,0.65961465138369
153,1,185916,-0.029757536646008,0.0629403036070499,0.636655305242963
154,1,185941,-0.0275133932043763,0.0632175336028758,0.663670345131889
155,1,185954,-0.0296669097779926,0.0633995041846471,0.640119133532025
156,1,186055,-0.0545300902854304,0.0620856449337061,0.380376012244151
157,1,186896,-0.0719595559802445,0.0630562213752526,0.254561633068225
158,1,187697,-0.127210077988417,0.128656353706693,0.323458501964096
159,1,189392,0.0320834060268149,0.129498597307935,0.804471121284288
160,1,189416,0.294986391408693,0.124289448158475,0.0181607743258588
161,1,190132,-0.0520071807136964,0.0621706961064009,0.403426988434046
162,1,190148,-0.0536901925746835,0.0621854318478711,0.388510082057998
163,1,190165,-0.03547731397631,0.0627009818961384,0.571877322482287
164,1,190169,-0.043778785462261,0.0626078382211919,0.484853750255621
165,1,190933,-0.00681900895273907,0.0621420609212258,0.912683812386334
166,1,192149,0.00667747209394762,0.0626501756127482,0.915179990850853
167,1,192302,0.195632102009015,0.0820653104875309,0.0176601026858878
168,1,192303,0.118028930167092,0.0744249684512847,0.113662313930331
169,1,192305,0.146211157244607,0.07722461311111,0.0591324862430179
170,1,192315,0.149962821026028,0.0876856465372829,0.0881015953189831
171,1,192795,0.0183467656925212,0.0620177901080164,0.767533329923013
172,1,194020,-0.0192775428102379,0.0653234729767893,0.768084128806554
173,1,194187,0.00442024778724652,0.0620764182630054,0.943273690072888
174,1,194867,0.00694735697877455,0.0620419793788648,0.910904238217368
175,1,197325,0.00482716638983477,0.0635565066740641,0.939501280934882
176,1,197392,-0.013217468126695,0.0643701382467821,0.837428443500067
177,1,198857,0.157164720729734,0.297378935527996,0.59748456375579
178,1,206666,0.0823708889726997,0.0696392317085151,0.23767531666979
179,1,206675,0.174169810908804,0.0903694505115226,0.0547433866432488
180,1,223051,-0.10413510175012,0.0716854545843804,0.147204504128065
181,1,223059,-0.114732138998202,0.0744096170724117,0.123993995596265
182,2,7366,0.129079108498077,0.0897226276907397,0.151136841499866
183,2,8180,-0.0424826036212611,0.123870306320503,0.731832431679798
184,2,8187,-0.144606769812146,0.128604282816095,0.261593826807405
185,2,8250,-0.123944880493599,0.126756742829685,0.328834542211302
186,2,8253,-0.131145627876891,0.126736215556159,0.301474409117009
187,2,8285,-0.0356534308604464,0.0687885902141748,0.604570597757133
188,2,8302,-0.060607499853856,0.0643341818342545,0.346799497350379
189,2,8306,-0.060607499853856,0.0643341818342545,0.346799497350379
190,2,8314,-0.0561346811657562,0.0630227878327438,0.373694379743222
191,2,8317,-0.0656914628456759,0.0644376990790031,0.308684233660174
192,2,8328,-0.0727946439922422,0.0641268403652713,0.257075719809498
193,2,8331,-0.0713508216959046,0.0640104482781636,0.265748206526692
194,2,8498,-0.070236689647136,0.0628901572261074,0.264832887656644
195,2,8651,-0.0702935508293816,0.062949069636733,0.264893498251532
196,2,9418,-0.0372052066275845,0.160366211657219,0.81667126084669
197,2,9812,-0.0450499769546683,0.0633895119578812,0.477748717116674
198,2,9932,-0.0616958264864638,0.0630994428927349,0.328864861044012
199,2,10135,-0.059216795609746,0.0628638931692069,0.346844916864839
200,2,11616,-0.0707818865873373,0.0627630803863573,0.260185920906796
201,2,12133,-0.068805243140883,0.063019690580956,0.275663219995783
202,2,12194,-0.081619296537238,0.0632210317871012,0.197543319697534
203,2,12359,-0.0641935467687902,0.0630923841570479,0.309634722013261
204,2,13061,-0.0906489310663615,0.062995688509198,0.151044989355762
205,2,14298,-0.0749348052442388,0.0632538769585518,0.236945967787692
206,2,15222,-0.0923363373546172,0.0638085527738231,0.148760819977977
207,2,17986,-0.0775490372421589,0.0627404231476371,0.217269305897005
208,2,19770,-0.0903229220023023,0.0631279808955919,0.153374858400206
209,2,19836,-0.0849060977351098,0.0629748918549337,0.178441426663886
210,2,19851,-0.0836816138996187,0.063164850629929,0.186090151193231
211,2,21595,-0.0837220288136713,0.0629025155252116,0.184054398203054
212,2,22385,-0.0940994081738262,0.0629208073232029,0.13567188910641
213,2,23441,-0.0781766367810369,0.0635969056337124,0.219796007209998
214,2,24209,-0.0826131438912259,0.0630549686384549,0.190987998258855
215,2,24341,-0.0734768291812176,0.0632367884837441,0.246048213604277
216,2,26815,-0.088327270907877,0.063106810003261,0.162497160137517
217,2,28209,-0.100550514943941,0.063076340137247,0.111806722022508
218,2,28695,-0.126897567810253,0.0657879457014292,0.0545462393537041
219,2,35849,0.0753584281976671,0.677991460326773,0.911560946862462
220,2,35850,-1.10559396137763,0.827120125482671,0.182188348003004
221,2,41245,-0.0983187791972422,0.0628426524630604,0.118590775814498
222,2,43214,-0.0815339145862909,0.0639354288085025,0.203057973009023
223,2,47104,-0.0708622067289011,0.0621817943318994,0.255226782453947
224,2,50915,-0.0279918839268176,0.0628905035357582,0.656528094907
225,2,55834,-0.0349271332425968,0.0625898600958292,0.577176394350065
226,2,56422,-0.0438056890882811,0.0626860638143941,0.485130513001441
227,2,57715,-0.0326308679878194,0.0624984982718198,0.601923694168604
228,2,59046,-0.0178934069857836,0.0628316913492253,0.775977280135707
229,2,59191,-0.0261713572647753,0.0624635851942397,0.675481314210774
230,2,59383,-0.0076337613894043,0.0624957874137052,0.902850986253024
231,2,59477,-0.0208688776447892,0.0634277343929248,0.742337062172336
232,2,59755,0.0159767900650101,0.142531044278632,0.910813058986469
233,2,60471,-0.046138430845948,0.0625330824440911,0.461111378915424
234,2,60478,-0.0416602733670616,0.062613445286783,0.506256882789311
235,2,60786,-0.0398020618876722,0.0625137925942876,0.524737821360693
236,2,61035,-0.0487998295574216,0.0624912116825881,0.435380516103242
237,2,61071,-0.0393031279183213,0.0622262839123139,0.528046510072479
238,2,61675,-0.0348896433396287,0.0624130622911701,0.576508069851187
239,2,62776,-0.0496546751637388,0.065119141510517,0.446258676033778
240,2,62939,-0.0284026130516579,0.0623144164849731,0.648817499884373
241,2,63527,-0.0180195659384489,0.062559376436123,0.77348561185972
242,2,63857,-0.0683355423390284,0.0624755001868716,0.274789647757736
243,2,65527,-0.0900099663636086,0.0621907108265823,0.14869430578464
244,2,67007,-0.0632497527070209,0.0685917847415213,0.357096576855872
245,2,67023,-0.14478300381563,0.141805233030533,0.307954109324456
246,2,67024,-0.151363297781733,0.142305721743297,0.288214924662359
247,2,67976,-0.0780860460380121,0.0631367290140495,0.216992115741375
248,2,69628,-0.0675276965173444,0.0642210936933525,0.293753876083746
249,2,71825,-0.2406134543945,0.123719676820321,0.0525895481372882
250,2,72389,-0.0480084114495088,0.0628312384864386,0.445326967972888
251,2,72392,-0.00660229135003709,0.0633097908756554,0.917002033272753
252,2,73646,-0.0404430424674427,0.0619754019048488,0.514460812219615
253,2,74564,-0.0275370914816948,0.0618736532992412,0.656553804386021
254,2,74739,-0.0197433050222548,0.062085619536894,0.750672021475534
255,2,79931,0.0408943321185132,0.0699550654646592,0.55920358328518
256,2,80748,0.0100983989878695,0.0645765410954924,0.875823877586041
257,2,80873,-0.0109173988829934,0.0622399454430903,0.86085944355573
258,2,81501,0.00284861903496486,0.0622321029622214,0.963516179176264
259,2,83526,0.0137786549733826,0.0621314204943799,0.824624054753057
260,2,83845,-0.00542623101932088,0.0621941301341033,0.930524909719895
261,2,84412,0.111283425047734,0.156625682449525,0.477859795505126
262,2,84412,-0.0291876400566772,0.0784710307204576,0.710150029555662
263,2,84447,0.0137007230857061,0.06298465518205,0.827925077391469
264,2,87391,0.0535994060221284,0.0618544148311385,0.386781983749032
265,2,87562,0.0588441586436514,0.0619978055269217,0.343202340960508
266,2,87849,0.0592502750503336,0.0619908229636173,0.339831886625225
267,2,87878,0.0574026239830681,0.0622627970434546,0.357189035109463
268,2,88125,0.057365119784777,0.069252965887109,0.408036702692254
269,2,89785,0.0313958759252123,0.0623222616419626,0.614739614532417
270,2,93441,0.0518794380834652,0.0641463900632761,0.419194332608212
271,2,93588,0.0529992422711348,0.0664003403783758,0.425304258499317
272,2,93721,0.0340419591619768,0.0621299838000322,0.584096460620621
273,2,93952,0.0423035196880679,0.06193769479623,0.495054087724014
274,2,95085,0.00337995831389258,0.062064846568896,0.956600681047197
275,2,103188,-0.0415426135503137,0.0635332926546252,0.513620275530333
276,2,107124,0.0141189293787013,0.0620914358605578,0.820252662317857
277,2,111645,0.00483483566066273,0.0621352155798553,0.938022067478366
278,2,111916,0.0136423978861875,0.0622779781078461,0.826732612064231
279,2,111931,0.0243291141706331,0.0623640046338217,0.696687030461709
280,2,111999,0.0167117990215621,0.0621470814533704,0.788158174777281
281,2,114528,0.00773547198557129,0.0625097576906912,0.901585052567905
282,2,116024,0.00117844148167739,0.0626597175001737,0.985005692845548
283,2,119244,0.0299880367013136,0.0682728016797798,0.66075754600645
284,2,119246,0.0465019926957713,0.0689755395097991,0.500637539956954
285,2,119247,0.042367486295355,0.0694816940018884,0.542409963638691
286,2,120090,0.00464740366358124,0.0624117867874424,0.940683716216034
287,2,120291,-0.00978415434980312,0.063123857885801,0.87691044946216
288,2,120726,-0.000904138036993574,0.0627612684158021,0.988514221096396
289,2,121716,-0.00463788988829139,0.0626895211195271,0.941066691660518
290,2,123100,-0.00363423343481367,0.0627761861549638,0.953867481959455
291,2,124677,-0.0489903815225952,0.0626357562683831,0.434652390286212
292,2,127636,-0.0313531655938779,0.0792712957746042,0.692700104270848
293,2,127887,0.000900435270235311,0.0631198053655392,0.98862622681634
294,2,128935,0.00283227368328975,0.0630599740717221,0.964201279138987
295,2,129053,-0.00424432567135147,0.0632517058100089,0.946538368748066
296,2,130040,-0.0210469283678729,0.063628309318789,0.741007439186369
297,2,130976,-0.0301963105963996,0.0630993587503229,0.632553788219555
298,2,132199,-0.0204864010621799,0.0634029978328533,0.746800166101549
299,2,133355,0.0150923614084274,0.0638362762982603,0.813241606808051
300,2,133435,0.00236666652945605,0.0639791630273452,0.970512925534262
301,2,133943,0.0651989750972561,0.0748252089360994,0.384155078437499
302,2,135183,-0.00163294994637786,0.0640146632089449,0.979663385110713
303,2,135402,0.00282596361393939,0.064004875500071,0.964807954441399
304,2,135898,0.0036028679747464,0.0643442090782241,0.955378534008747
305,2,135912,0.000874868997272404,0.0643920056283236,0.989167463449351
306,2,135925,-0.0020872244281519,0.0641002348748584,0.974042368741913
307,2,136002,-0.00670764697724868,0.0640513744347142,0.916655150960445
308,2,136173,-0.00538165724429152,0.0645048942562514,0.933556754148858
309,2,138209,-0.0121614833802468,0.0663940295461685,0.854768741214926
310,2,138318,-0.0108024570304139,0.0662060221820756,0.870482469580672
311,2,138695,-0.0292398947137784,0.0650551318117956,0.653373313390056
312,2,138818,-0.0256468486650665,0.0649400638156958,0.693132284609877
313,2,139728,-0.0141230708060724,0.0648336033873758,0.827683023682124
314,2,140174,-0.0418302119552532,0.0647997247517169,0.519002695335056
315,2,140863,-0.00643055955420224,0.0648108310357599,0.921019562175666
316,2,141152,-0.00604990826815022,0.0649935041603759,0.925888988788549
317,2,141292,-0.00615568340275474,0.0645261512350807,0.924052618984118
318,2,141545,-0.0129872380089743,0.0648376266172835,0.841358157169644
319,2,145823,0.00929693686513222,0.0673115870815479,0.890225970262457
320,2,145934,0.0065858111185233,0.110910649527815,0.952683497652542
321,2,145980,-0.0160652991658679,0.0679287761608158,0.813180240567474
322,2,146723,0.00899995690248323,0.0647225858908667,0.889486499801472
323,2,147946,0.011155053574522,0.0653145569751708,0.864486978811314
324,2,150394,0.0350834975109662,0.0711283764393243,0.622148358775135
325,2,151274,-0.0498681535665053,0.111428616354109,0.654763661716422
326,2,151397,0.0204872524655797,0.0654714682462257,0.754527153179499
327,2,153035,0.0151052600894555,0.0647627340629978,0.81571023552419
328,2,153228,0.0222880650955484,0.0652295455091065,0.732790031844879
329,2,153455,0.0175003816061172,0.0657261445942407,0.790192810713588
330,2,153732,0.0218320631368006,0.0679512117720479,0.748180574867407
331,2,153815,0.0335479961186413,0.0654561982500566,0.608603546563206
332,2,154160,0.0304429749825094,0.0647741912920523,0.638655100328134
333,2,154235,0.0152916766133607,0.0654364144663782,0.81536300001726
334,2,155527,0.0162126532826583,0.0710239993901338,0.819568463229794
335,2,159870,0.0135631076925494,0.0637845447438739,0.831730970333635
336,2,161229,0.0224606552497859,0.0647566905373058,0.728913038969258
337,2,161451,0.295894962504608,0.137788422515256,0.0324372330785324
338,2,161451,-0.0851809720749301,0.13905635393286,0.54055880584041
339,2,162696,0.0635801759729326,0.0644001937138728,0.324188051807971
340,2,163284,0.00912039130059306,0.0636326229427575,0.886112245304422
341,2,164166,0.0187485932868521,0.0642175679221538,0.77049308995044
342,2,165270,0.0328274067906369,0.0636612338072862,0.606416288023904
343,2,165675,0.0258380274792669,0.0647230840023156,0.689980732094141
344,2,166404,-0.215831521238129,0.167387938796211,0.198100128171025
345,2,168012,-0.010923105139041,0.0782515597630249,0.889063853023592
346,2,168062,0.0179239041035265,0.0641488788731245,0.78009304616712
347,2,168518,0.0190904892106856,0.0637805365936819,0.764875644485747
348,2,168980,0.0301538589500311,0.0637381432349421,0.636441586137646
349,2,169651,0.050560932027926,0.063731839191845,0.428113456072284
350,2,169902,0.112008626845066,0.1064542207058,0.293438300854013
351,2,169960,0.019674894666565,0.0993081487452617,0.843065502726544
352,2,170725,0.0468173715557094,0.0638535751864123,0.463923740624591
353,2,171254,0.0391763929201391,0.0639716157376828,0.540665608574006
354,2,172242,0.0242963351209797,0.0632357781140183,0.701048091306882
355,2,173254,0.0451970209319225,0.0627182083782867,0.471610220467749
356,2,173340,0.0420276482855823,0.0627168509263784,0.50322113329609
357,2,173385,0.0478221747069071,0.062762934955757,0.446599036854009
358,2,173973,0.0623611195073018,0.0625596698804062,0.319531674297585
359,2,174714,0.12060905327796,0.160504215678766,0.452889453827976
360,2,177341,0.0280528224502171,0.0624163439734448,0.653385249362324
361,2,180314,-0.0191811242140209,0.06244680378492,0.758903151294312
362,2,180339,-0.016618764661544,0.062606686964902,0.790819992085385
363,2,182758,-0.0341315011920982,0.0623619329053282,0.584509513892018
364,2,183619,-0.0219905391463548,0.0626231269117908,0.725680178292709
365,2,183913,-0.0275219950441417,0.0642037286653232,0.668427319504894
366,2,184146,-0.0197689962947531,0.064642605658303,0.759922033834433
367,2,187176,-0.0247076675795095,0.0629613268996496,0.694980248007737
368,2,191066,0.00984081283934135,0.0634436658142938,0.876822433356561
369,2,191124,-0.0253119831578577,0.0801493937499112,0.752333333942752
370,2,191128,0.0256746636644545,0.0737793399007775,0.728053168795542
371,2,191599,-0.0454253901104781,0.0625199960863915,0.467968606397869
372,2,191762,-0.0331473382806347,0.0650193535772465,0.610505081468782
373,2,191763,-0.0367308170006196,0.0627840957786505,0.558898764362053
374,2,191959,-0.0355701684381634,0.0626326541033537,0.5704521579922
375,2,192390,-0.0258335605916571,0.0643756995862627,0.688446736562329
376,2,195759,-0.0472629801675984,0.0631492182337257,0.454697181441888
377,2,196912,-0.0697574410135598,0.0620661156868776,0.261810059477114
378,2,197598,0.251650980585018,0.202614894568745,0.215055121526993
379,2,198110,-0.110439800742427,0.0622728659187108,0.0770110039006967
380,2,198283,-0.105366044249973,0.0642728796392422,0.102030271940357
381,2,198805,-0.0919770135480937,0.0626280559256978,0.142825563696166
382,2,198891,-0.119352272576404,0.0620052155046435,0.0550483642059317
383,2,199248,-0.120131333257647,0.0621440542065119,0.0540220217193583
384,2,201782,-0.121964534941084,0.062056749613847,0.0501549899892261
385,2,203285,-0.12137197474785,0.0618168228382893,0.0503828225203796
386,2,203783,-0.112503274628118,0.0617298701967481,0.0692235820793156
387,2,204179,-0.114565156634288,0.0618699254571875,0.0649023504591938
388,2,205406,-0.0919413185494189,0.0626175109603434,0.142913126364869
389,2,205834,-0.0965952409272332,0.0622958189905498,0.121896146537649
390,2,205965,-0.0859232253392981,0.0681479678065652,0.208201615982866
391,2,207192,-0.0814310578925027,0.0622985791032324,0.19202635847502
392,2,207561,-0.0968838143418248,0.0619589166404852,0.118789139336604
393,2,208682,-0.0425649077915037,0.0620271764834542,0.493018576915
394,2,210102,-0.0529900944238625,0.0621648856545882,0.394563419068761
395,2,212519,0.00437015721838474,0.132445378486338,0.973696489250608
396,2,214801,-0.0669999825469459,0.0621236047361873,0.281549415883917
397,2,215016,-0.0575824977668378,0.0621148015606695,0.354542557496696
398,2,218876,-0.0604359816657077,0.0627509271433489,0.336152116866159
399,2,227511,-0.0543615232765415,0.0632118595281702,0.390378610849834
400,2,230378,-0.0427491903616932,0.0624391709912533,0.494011934036981
401,2,231943,-0.0466145481443017,0.0626106106142807,0.457060220444668
402,2,232156,-0.0315190152917313,0.0626115935661357,0.614993242293522
403,2,232789,-0.051798896947064,0.0623513543752448,0.406671790225161
404,2,238524,-0.0587439741211075,0.0624218533291201,0.347307278309522
405,2,241518,-0.0486568187320068,0.0629894823617533,0.440359243853432
406,2,250396,-0.0729825774338391,0.0624923237652971,0.243649541545543
407,2,250466,-0.0567543754196541,0.0625178880962706,0.364597832517263
408,2,252305,-0.043015034524661,0.0627149544755854,0.493237973309193
409,2,254571,-0.0145859121177097,0.0636334341400287,0.818832429676424
410,2,254742,-0.00179461438763873,0.0635806329169919,0.977498008344712
411,2,254908,-0.00515572264569863,0.0640657818691621,0.935904725551831
412,2,255033,0.00735591375751171,0.0750886629973753,0.922017241515011
413,2,255862,-0.0464964326857862,0.0636323397021953,0.46544440390027
414,2,255975,-0.0354137497542636,0.0634225339769384,0.576940260463368
415,2,258311,-0.0277435713421341,0.0623853439029061,0.656799738446626
416,2,259284,-0.0180818978744975,0.0626055382824778,0.772886626342866
