SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,-0.0451856059102428,0.0683907803230684,0.509237366634745
90,1,114628,-0.0254378102078077,0.0685928161294461,0.710969923540858
91,1,116283,-0.169999419366145,0.0683918237548025,0.0133930005287953
92,1,126880,-1.11256199338588,1.29305249848405,0.390144217931283
93,1,127853,-0.0983257821651059,0.0686601528677294,0.153010157388869
94,1,128302,-0.129126433631748,0.0682496446292054,0.059312861464757
95,1,128704,-0.121480896358298,0.0683579837877579,0.0764081669888267
96,1,128911,-0.118839026851563,0.0683787698418574,0.0830912993767922
97,1,130267,-0.139097967320395,0.068237697955266,0.0422514794051028
98,1,130271,-0.13438361455449,0.068346364749733,0.0500570860702509
99,1,130613,-0.111354327025954,0.0691081071353965,0.108006711991369
100,1,132012,-0.11926788910885,0.0689228421382502,0.0844229171071912
101,1,133231,-0.131104197259682,0.0683682344347319,0.0559660885096608
102,1,137074,-0.109803904912922,0.0683763681225812,0.109195518054142
103,1,137304,-0.116125498904953,0.0683707260662503,0.0903006054611516
104,1,139686,-0.112496634077073,0.0684784722236937,0.101314136655455
105,1,149562,-0.143017014405277,0.0684747645821929,0.03745893187551
106,1,150447,-0.185629441851712,0.068956572405775,0.00744136008989152
107,1,151446,-0.29040902910105,0.13908950747847,0.037520635743202
108,1,154084,-0.109842098892746,0.0696309961987662,0.115578843366598
109,1,156633,-0.136387606229255,0.0704610385660487,0.053709356650002
110,1,157269,-0.144340050391097,0.0681763185187296,0.0349453950935173
111,1,160054,-0.138594853760798,0.0688656762847047,0.0449222053893345
112,1,166222,-0.109842043968247,0.068498331979153,0.109702632149546
113,1,166416,-0.109682733135515,0.0683589804145947,0.109495727327182
114,1,167326,-0.130731340002141,0.0686459222336034,0.0576669154134952
115,1,168836,-0.0888829876324948,0.0685075450257994,0.195334314676631
116,1,171200,-0.0280852218205266,0.0687572832704184,0.683177020945952
117,1,171431,-0.0253948258537942,0.0691896867706283,0.713815106877169
118,1,173339,-0.0236006831842025,0.0686532295082531,0.731226532448007
119,1,173845,-0.00372408425974768,0.0686075148252707,0.956741996901574
120,1,175121,0.000911467697482155,0.0684717536356292,0.989386724037693
121,1,175281,-0.0162001664027316,0.0685245457420576,0.813248503200662
122,1,175315,-0.0167101996581316,0.0685026242709868,0.807422735837777
123,1,175523,-0.0329865608322651,0.0688741887447618,0.632278294087918
124,1,175541,-0.016501502022843,0.0686097608600787,0.810072627490796
125,1,175653,-0.0127792534280588,0.068829143002462,0.852813083149314
126,1,175805,-0.082278790083414,0.0725937006903537,0.257809193539003
127,1,175818,-0.0590315743280944,0.0709853824989097,0.406195899794127
128,1,175856,-0.0283804262559576,0.0699525373528187,0.685201677626647
129,1,175876,-0.00668312387373954,0.0688956444318507,0.922778605274027
130,1,175989,-0.00672135426859916,0.0690922097342339,0.922558510989878
131,1,176001,-0.0045194679769214,0.0694527414776833,0.948153060028776
132,1,176451,-0.0699877415254295,0.070189237845489,0.319384796294608
133,1,177692,-0.0342867262087816,0.0684840879345192,0.616927747609277
134,1,178191,-0.0221739810794788,0.0685662643600039,0.74658767782061
135,1,178224,-0.0342867262087816,0.0684840879345192,0.616927747609277
136,1,178960,-0.0495168847667169,0.0690052528030117,0.473490025904988
137,1,179139,-0.119775549793252,0.136717557184271,0.381582174017925
138,1,179139,0.225145085884468,0.275391473649646,0.414168161749124
139,1,180955,-0.0895215614104098,0.0791608490669666,0.258872589048407
140,1,183802,-0.0277538473490649,0.0685010987996469,0.685605951193758
141,1,183954,-0.0421368013298412,0.0689793991037485,0.541684949528896
142,1,184450,-0.0235994398632265,0.0684000400368815,0.730284180790703
143,1,184641,-0.0208526827100111,0.0703936519519882,0.767228950393423
144,1,184718,-0.0278336157591048,0.0687843168287027,0.685979432651168
145,1,185296,-0.0223953610181651,0.0684980271703165,0.743900245806954
146,1,185438,-0.0233782756955004,0.068500331948158,0.733090556357595
147,1,185469,-0.0197560056848575,0.0686024503524264,0.773532478520249
148,1,185503,-0.0197567353366823,0.0684249738732915,0.772953090274816
149,1,185705,-0.0215002272628574,0.069188424815999,0.756174921830015
150,1,185749,-0.0420953956044832,0.069161606061446,0.543146148143744
151,1,185806,-0.0157090185993978,0.0692852410888562,0.820765207052953
152,1,185879,-0.0335940863443916,0.0696021419532789,0.629637192418461
153,1,185916,-0.0223489510232534,0.0695832720339134,0.748261932458782
154,1,185941,-0.0424890854947629,0.0698600037853607,0.543443759340674
155,1,185954,-0.0456465555094022,0.0700586127613975,0.515116692831978
156,1,186055,-0.028529334283401,0.0686848749723312,0.678126643662234
157,1,186896,-0.0439225084198704,0.0697888549672371,0.529518666460596
158,1,187697,-0.179018384387521,0.142088696438672,0.20853561818812
159,1,189392,-0.162207687703923,0.142893866660852,0.257077621624053
160,1,189416,-0.0384292840435672,0.13846073031113,0.781523016937675
161,1,190132,-0.136385576617203,0.068404719244933,0.0469425582245991
162,1,190148,-0.140686771301939,0.0684009081455387,0.0404402257300682
163,1,190165,-0.140508000926125,0.0689338245375283,0.0422645611358726
164,1,190169,-0.148035145457563,0.0688021518616308,0.0321062691597178
165,1,190933,-0.122865479391119,0.0683782493855127,0.0732141145014838
166,1,192149,-0.125210610721623,0.0689304274377477,0.070145086894565
167,1,192302,0.164695994746483,0.0910174456039167,0.0712239422585605
168,1,192303,0.0799218679809863,0.0824489309290873,0.333034300115348
169,1,192305,0.134599428289508,0.0854933419589321,0.116294271783673
170,1,192315,0.157879498630642,0.09696109261058,0.104358327063105
171,1,192795,-0.100419085029091,0.0683515570601164,0.142681144498871
172,1,194020,0.00237570280200755,0.0722144599644751,0.973774614764683
173,1,194187,0.0138584513199006,0.0686130423619188,0.840048833337391
174,1,194867,0.0960882714905439,0.068388703533942,0.160891349266281
175,1,197325,0.0749358912514375,0.0701398043845409,0.286079659595105
176,1,197392,0.0535643406370354,0.0710990035956102,0.451725684028925
177,1,198857,0.01827931353432,0.328838041679067,0.955701800985629
178,1,206666,0.0747684610330019,0.0770257715789235,0.332365273805332
179,1,206675,0.0636115350267819,0.100357463938301,0.526589495731599
180,1,223051,-0.0108610213208872,0.0794723036644325,0.891374111655487
181,1,223059,-0.0210347997334797,0.0825179983942383,0.798939776925146
182,2,7366,0.246133150674127,0.0985992436913796,0.0130051259470638
183,2,8180,-0.0767901106614568,0.136882537254678,0.575158401218154
184,2,8187,-0.00601036928574139,0.142407449492039,0.966358786618369
185,2,8250,0.0265191370150317,0.140293793068032,0.850181280196966
186,2,8253,0.0304457380159588,0.140291534754385,0.828319968511352
187,2,8285,0.0487602955291093,0.0760204912234423,0.521672638026823
188,2,8302,0.0201167281331152,0.071193432688705,0.777676397113937
189,2,8306,0.0201167281331152,0.071193432688705,0.777676397113937
190,2,8314,0.0387797044245918,0.0697102771362373,0.57835944800864
191,2,8317,0.0209406629856509,0.0713226355921185,0.769232505379776
192,2,8328,0.0123342027885888,0.0710091840749059,0.862201825104206
193,2,8331,0.00692115710682606,0.0708777599130147,0.922266269410664
194,2,8498,0.012050225809532,0.0696357358062496,0.862713995250302
195,2,8651,0.0290066972805479,0.0696867925921114,0.677484548793891
196,2,9418,0.0721289720245881,0.177233624216473,0.684275829800446
197,2,9812,0.0685550649363698,0.0700230550920467,0.328232865462547
198,2,9932,0.0606892996134245,0.0697669650271836,0.384953874116943
199,2,10135,0.0529348405850503,0.0695171636309642,0.446888177349428
200,2,11616,-0.00552062099000683,0.0694997655972032,0.936732704440913
201,2,12133,0.0233648067359288,0.0697655991249555,0.737896112251705
202,2,12194,0.0429406130898885,0.0700092052301136,0.540035528501469
203,2,12359,0.0325516900192268,0.0698202094165357,0.641344449896724
204,2,13061,0.0182638578079001,0.0698297966876919,0.793822320118811
205,2,14298,0.0358324630605382,0.0700309104747541,0.609204433201829
206,2,15222,0.00851651862782554,0.0707385780688255,0.904239334460716
207,2,17986,-0.0143580768177679,0.0694961851415684,0.836439521039123
208,2,19770,-0.0163980707403925,0.0699754647427441,0.814856667025397
209,2,19836,-0.015614404360198,0.0697836970617761,0.823077906498225
210,2,19851,-0.0100572039020008,0.0699909297578198,0.885824923207988
211,2,21595,-0.0344352166660151,0.0696797921691194,0.621477759704033
212,2,22385,-0.0196298920532307,0.0697620248181774,0.778581038812687
213,2,23441,-0.0119801236667375,0.0704446049624834,0.865056866987858
214,2,24209,-0.0290238660046779,0.0698503384999585,0.678017369449094
215,2,24341,-0.0163819903786573,0.0700272485452078,0.815169213427343
216,2,26815,-0.0244592525435167,0.0699366380346854,0.726746545907694
217,2,28209,-0.071286749680529,0.0698693451826946,0.308291332299216
218,2,28695,-0.00251383842813047,0.0731011730632597,0.972586804087616
219,2,35849,0.0805174753018125,0.749422492857125,0.914501464709939
220,2,35850,-1.08009682237681,0.914768078007443,0.238503777307405
221,2,41245,0.0305577226994098,0.0696849147615224,0.661282885354569
222,2,43214,0.0636568650007489,0.0707529104512944,0.368889712691601
223,2,47104,0.0393481995578402,0.0688274546544982,0.567893565595921
224,2,50915,0.0371704362464992,0.0695077221161521,0.593147654672233
225,2,55834,0.0080609891513187,0.0692132289193389,0.907349446635143
226,2,56422,-0.00620303832400337,0.0693375145268602,0.928765881658128
227,2,57715,0.0141715635790465,0.0691056150938623,0.837634783593552
228,2,59046,0.00938091444974404,0.069457542700231,0.892641655413051
229,2,59191,-0.00122439565009613,0.0690616065934778,0.985865033823832
230,2,59383,0.0007043820569691,0.0690815159647142,0.991870359027773
231,2,59477,0.00523780309194888,0.0701203942223546,0.940497879330498
232,2,59755,0.0943441668269642,0.157470244782416,0.549474651130818
233,2,60471,0.0184504590220968,0.0691675974169195,0.789817384276257
234,2,60478,0.0177851886562557,0.0692470350598311,0.797454371039331
235,2,60786,0.0293544367326849,0.0691219782827212,0.671331692818259
236,2,61035,0.00902197079401984,0.0691329793919992,0.896243851799755
237,2,61071,-0.00330709282152347,0.0688207996853859,0.961700635467007
238,2,61675,0.0226897606269361,0.0690085888150893,0.742504719348621
239,2,62776,-0.00138504377173387,0.0720390232852896,0.984671440665488
240,2,62939,-0.0135021054480504,0.0688961046473009,0.844740326712237
241,2,63527,-0.0198144420173774,0.0691504390337526,0.774631828993993
242,2,63857,-0.0400358597189167,0.0691417398180015,0.562931220495767
243,2,65527,-0.0596399388151227,0.0688733983620997,0.387113538494106
244,2,67007,-0.0210694812541289,0.0759012872270381,0.781489174784085
245,2,67023,-0.0987608326390799,0.156888439141193,0.52943079845127
246,2,67024,-0.0784787581768169,0.157494906050146,0.618587188451939
247,2,67976,0.000285616671899525,0.0699395731021054,0.996743944082963
248,2,69628,-0.0467903560699643,0.0710545954461277,0.510637977638864
249,2,71825,-0.178302887806048,0.13715700835025,0.194452222861181
250,2,72389,-0.0106302852218418,0.0695059647532928,0.878532488292211
251,2,72392,0.0416005969182961,0.0699458707586764,0.552388845578212
252,2,73646,-0.0233681393048408,0.0685348784218499,0.733331190298931
253,2,74564,-0.0677153052949857,0.0683165682455624,0.322267413699194
254,2,74739,-0.0527471531704703,0.0685790733094203,0.442322402567989
255,2,79931,-0.0289740260856036,0.0773472685465629,0.708185413408022
256,2,80748,-0.0167371522338436,0.071376952483141,0.814740863491821
257,2,80873,-0.015061540316342,0.0687955976309751,0.826829742202527
258,2,81501,0.00604820831632938,0.0687880520868786,0.929985926193178
259,2,83526,-0.0480372038295881,0.0686344896104615,0.484451422523985
260,2,83845,-0.0320769873976399,0.0687261661046663,0.640976574477253
261,2,84412,0.328865801238224,0.172364335825018,0.0572063234493868
262,2,84412,-0.104692216174238,0.0865762529078495,0.227376612337615
263,2,84447,-0.00825081789608836,0.0696237199231189,0.905734268227641
264,2,87391,-0.00456763638068083,0.0684433698801865,0.946829659421979
265,2,87562,-0.00504737882106236,0.0686164811250806,0.941402738214342
266,2,87849,-0.0019560068624188,0.0686104293892681,0.977272391903257
267,2,87878,0.0220519988388319,0.068895339792027,0.749097292168836
268,2,88125,-0.00742265926865171,0.0766224933407807,0.922882138880994
269,2,89785,-0.00374670399510547,0.0689127283671896,0.956672073766137
270,2,93441,-0.0571048903175502,0.0709051185523538,0.421148058140731
271,2,93588,-0.0718139668980732,0.0733626828169296,0.328304915727291
272,2,93721,-0.0755580175274628,0.0685871209816543,0.271370667699321
273,2,93952,-0.0356511678244991,0.0684821142420677,0.602978134491074
274,2,95085,-0.0528073723967801,0.0685464122704881,0.441584707340904
275,2,103188,-0.0269233837562992,0.0702547816103217,0.701783672820049
276,2,107124,-0.0039182918392584,0.0686378235398251,0.954508604130349
277,2,111645,-0.0112457059101942,0.0686794870216822,0.870028082595609
278,2,111916,0.00887948352557064,0.0688423660485592,0.897444688416154
279,2,111931,-0.00342165963441762,0.0689490172071032,0.960448543576987
280,2,111999,-0.0192594931558841,0.0686940098758325,0.779360635802107
281,2,114528,0.00669898960384013,0.0690960871510894,0.922819697812333
282,2,116024,0.000278888963295532,0.0692613003929236,0.996789505001683
283,2,119244,0.0312928950998496,0.075467964134401,0.678649004738252
284,2,119246,0.00504593445223356,0.0762910923719404,0.947303373447654
285,2,119247,-0.0430931367916427,0.0768081759565585,0.575120215225295
286,2,120090,0.0530451707037608,0.068929961618317,0.442080482464707
287,2,120291,0.0287593833480577,0.0697598900146972,0.680397311854382
288,2,120726,0.0531407310145154,0.0693158559734225,0.443804348526441
289,2,121716,-0.00911145080815029,0.0692930511128561,0.895461378942824
290,2,123100,0.00635483361704481,0.0693895116202659,0.927082062470729
291,2,124677,-0.0267505189746721,0.0692801194031372,0.699639564220644
292,2,127636,0.0135936111477228,0.0876393944125289,0.876824467146472
293,2,127887,-0.0182232671076155,0.0697631058865161,0.794077967254185
294,2,128935,-0.0145234390025291,0.0696996058981785,0.835058774197252
295,2,129053,-0.0234632810480604,0.0699049167649117,0.737337493055428
296,2,130040,-0.00191162556987945,0.0703427311569247,0.978334810738526
297,2,130976,-0.0199259077506131,0.0697617870779196,0.775330714486943
298,2,132199,-0.0318281972890458,0.070072745170187,0.649952160339371
299,2,133355,-0.0131143852658778,0.0705639172158747,0.852668238149318
300,2,133435,-0.0436567300618691,0.0706816774937614,0.537202526633058
301,2,133943,0.0199107080137561,0.0827905778633376,0.81008625926337
302,2,135183,-0.00961774314040342,0.0707571775997467,0.891957227634022
303,2,135402,-0.0251705216045808,0.0707356551639393,0.722173517315606
304,2,135898,-0.032348794647773,0.0711027021988177,0.649418606832182
305,2,135912,-0.0328414190797828,0.0711546132521324,0.644688267501952
306,2,135925,-0.0471075690377554,0.07080928135294,0.506309727145717
307,2,136002,-0.0360296447328015,0.0707746676677871,0.611017402915091
308,2,136173,-0.00268118597848388,0.0713014038345171,0.970025032838477
309,2,138209,-0.0742596945912102,0.0732859936937167,0.31161744050097
310,2,138318,-0.0727605375504554,0.0730814186199593,0.320122001925579
311,2,138695,-0.0504344039642579,0.071879518849936,0.483358577129416
312,2,138818,-0.0460006973441054,0.0717559591591359,0.521892234335091
313,2,139728,-0.0327103395473405,0.0716478513399794,0.648280190423995
314,2,140174,-0.0711519106811389,0.0715688762001009,0.320819182786982
315,2,140863,-0.0720834709444764,0.071537204529656,0.314319375682368
316,2,141152,-0.0797446679545657,0.0717163254619231,0.266918161289626
317,2,141292,-0.0962632547907898,0.071140998211767,0.176878966938726
318,2,141545,-0.0660677943657224,0.0715863897340739,0.356684491956789
319,2,145823,-0.0905768411053058,0.0742489031014337,0.223314084667493
320,2,145934,-0.206110814034508,0.122104512394391,0.0922969802618985
321,2,145980,-0.130577776953213,0.0747690868694315,0.081608872520019
322,2,146723,-0.0723982076381009,0.0714395820992968,0.311554324575169
323,2,147946,-0.107236232772802,0.0719728331924867,0.137129182998815
324,2,150394,-0.109281995184445,0.078433861174268,0.16440540389718
325,2,151274,-0.0975265019068097,0.123093779360521,0.428721201460879
326,2,151397,-0.12571120338342,0.0720693608569513,0.0819756861247369
327,2,153035,-0.0954359844464963,0.0714109350787037,0.182268312429342
328,2,153228,-0.0999670465198867,0.0719172087548762,0.165395794252377
329,2,153455,-0.0800477714160843,0.072533033401876,0.270516548062203
330,2,153732,-0.0799357566204055,0.0750006545970358,0.287242130042486
331,2,153815,-0.065909183654403,0.0722942275798234,0.362559484551532
332,2,154160,-0.121046782202874,0.0713305459629083,0.0905811838284432
333,2,154235,-0.117586431539528,0.0720648493972255,0.103639666980626
334,2,155527,-0.0439276289180385,0.0784777469400825,0.57600749270259
335,2,159870,-0.0884936217656239,0.0703516243537386,0.20926803544966
336,2,161229,-0.131369518387923,0.0712490985741595,0.0660493498770686
337,2,161451,-0.0352234100681361,0.153285361845132,0.818388217619443
338,2,161451,-0.0524137549668682,0.153763082387461,0.733401626257575
339,2,162696,-0.056208337871219,0.071220516116012,0.43051579555966
340,2,163284,-0.0165594943826756,0.0703331981528732,0.814001055257724
341,2,164166,0.0260707931682924,0.0709782529820433,0.713610305978255
342,2,165270,-0.0196399942847714,0.0703870351568985,0.780386291181392
343,2,165675,0.0297849614406207,0.0715406061347818,0.677416849484191
344,2,166404,-0.0245737864681814,0.185453780688102,0.894659371088532
345,2,168012,-0.00821527910974407,0.0864970788818984,0.924386563300835
346,2,168062,0.0745860138859173,0.070803958938474,0.292870944604246
347,2,168518,0.0702011252018124,0.0704100463529622,0.319431541739186
348,2,168980,0.0599331658782265,0.0704034132304985,0.395189764672638
349,2,169651,0.06903530306959,0.0704133117483663,0.327545505619401
350,2,169902,0.150581938299022,0.117581303521734,0.201153116747665
351,2,169960,-0.05391466897344,0.109739405176934,0.623521533940649
352,2,170725,0.049381201200984,0.0705857115503447,0.484642864188855
353,2,171254,0.00178566544092673,0.0707488703681197,0.979878199772454
354,2,172242,0.031768695619815,0.0698921827318748,0.649720587849699
355,2,173254,0.0283592994454727,0.0693604743744721,0.68288425112924
356,2,173340,0.0224596778756742,0.0693581995680112,0.746264929896493
357,2,173385,0.0409811325403457,0.0693981159050314,0.55521842397535
358,2,173973,0.0101362359146782,0.0692458355032683,0.883704624750623
359,2,174714,0.0423070339330493,0.177541787925616,0.811791815213674
360,2,177341,0.0362741981196029,0.0689849787372251,0.599338239436008
361,2,180314,-0.0258257444714165,0.0690214597323961,0.708502654885149
362,2,180339,-0.0183924547543326,0.0692026325231505,0.790566259957615
363,2,182758,-0.0561931637242828,0.0688964632321329,0.415268899582865
364,2,183619,-0.00949440321031281,0.0692310665733302,0.890997695805039
365,2,183913,-0.018970194688134,0.0709792364749832,0.789421978322876
366,2,184146,-0.0457230339578275,0.0714210798064448,0.522464637036737
367,2,187176,-0.0779890340736777,0.0694859582905498,0.262467495556311
368,2,191066,-0.0544995161288939,0.0700701835065582,0.437216919876174
369,2,191124,0.064504513343115,0.0885395540559182,0.46676676504144
370,2,191128,-0.0409064053702171,0.0815373278449299,0.616198834972746
371,2,191599,-0.0930277708361413,0.0689810074061617,0.178330118036027
372,2,191762,-0.086264812602292,0.0717491990090495,0.230049144466631
373,2,191763,-0.0806392490355151,0.0692996027058838,0.245359017587802
374,2,191959,-0.0927906845091669,0.0690866716406005,0.180100712598352
375,2,192390,-0.10488702844869,0.0709549936219365,0.140240834073473
376,2,195759,-0.0728004386372854,0.0697501567409455,0.297323844899575
377,2,196912,-0.0476636694669264,0.0686809305814188,0.488146828417711
378,2,197598,-0.00590804013465451,0.224450101081938,0.979015151958091
379,2,198110,-0.0875903723224006,0.0689822802688606,0.20500946746302
380,2,198283,-0.127637598428749,0.0709899991282771,0.0730367703270251
381,2,198805,-0.0841140274688662,0.0692929622526571,0.225601285055544
382,2,198891,-0.0697039478702178,0.0687966023522354,0.311663936019596
383,2,199248,-0.0922467075419673,0.0688791407368618,0.181349467676938
384,2,201782,-0.0657661051348262,0.0688801652190431,0.340337188896387
385,2,203285,-0.063251524325518,0.0686191241284293,0.35727450512645
386,2,203783,-0.0641635606547903,0.0684686079672783,0.349335586318587
387,2,204179,-0.0453111010109274,0.0686772739279766,0.509832630420724
388,2,205406,-0.0356388509078229,0.0693997342556492,0.607901840834151
389,2,205834,-0.0516905266241438,0.0690383391553299,0.454523336028301
390,2,205965,-0.0915494760846858,0.0753397513158007,0.2251191004156
391,2,207192,-0.0578805971032626,0.0689597495535498,0.401847240337272
392,2,207561,-0.0532462907228497,0.0686649542466864,0.438592523470938
393,2,208682,-0.0413080480386273,0.0685725638464332,0.54729529254011
394,2,210102,-0.0359245932543714,0.0687584048057762,0.601666919788878
395,2,212519,-0.088061371631138,0.146324413790502,0.54767840674282
396,2,214801,-0.0349060148832726,0.0687566163458838,0.611998332397031
397,2,215016,-0.0440106499720499,0.0687025449625922,0.522200111102424
398,2,218876,-0.0611688273181425,0.0693768092105821,0.3785445107833
399,2,227511,-0.0457310061363679,0.0699023736975777,0.513400895254694
400,2,230378,-0.0611844409081149,0.0689864745613346,0.375733951917694
401,2,231943,-0.0808760671817781,0.0691274068824491,0.242807726844726
402,2,232156,-0.0534104618115747,0.069174523520945,0.44056484979269
403,2,232789,-0.0690900443809073,0.0688896814406553,0.316592002163854
404,2,238524,-0.084010225654208,0.0689399879805362,0.223810054112448
405,2,241518,-0.0518565626368657,0.069629914832538,0.456921132943496
406,2,250396,-0.0558605707687823,0.0691456649806109,0.419710625549986
407,2,250466,-0.039713609101577,0.0691528175153955,0.566138929345326
408,2,252305,-0.0395063650220425,0.0693366241716104,0.569191851292051
409,2,254571,-0.0106166324451433,0.0703405351044333,0.880115627130436
410,2,254742,-0.00579967144030302,0.0702786076527859,0.934276811896987
411,2,254908,-0.00702695372282436,0.0708151303146011,0.921012336703921
412,2,255033,0.0320022210867847,0.0829833204473974,0.699990839421136
413,2,255862,-0.018267795117918,0.0703828185309059,0.795362929109311
414,2,255975,-0.00898443941611071,0.07013377342727,0.898139365550078
415,2,258311,0.0200985968417893,0.0689690056087197,0.770905172786886
416,2,259284,-0.00616467189869518,0.0692087783269099,0.929073967755884
