SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
113,1,166416,-0.146117276126386,0.142714581831283,0.306610707486559
114,1,167326,-0.144915808645808,0.143531415606655,0.313356848413457
115,1,168836,-0.227562352990159,0.142543690694656,0.111285537971127
116,1,171200,-0.20412808810399,0.142859037589256,0.153923664772511
117,1,171431,-0.272805380186756,0.143432963462923,0.0579886882167036
118,1,173339,-0.229748453997693,0.1425212712124,0.107849250220302
119,1,173845,-0.234167325716887,0.142381867252152,0.100933660058616
120,1,175121,-0.266698383364991,0.141934889136856,0.0610656050626141
121,1,175281,-0.239077402754684,0.142195962132471,0.0935845786995301
122,1,175315,-0.253136886803292,0.142081869132799,0.0756697038305752
123,1,175523,-0.228608788376743,0.143011196392324,0.110818027264738
124,1,175541,-0.246800916549648,0.142337266359375,0.0838059939354939
125,1,175653,-0.238030330844865,0.14283367217418,0.0965036387713286
126,1,175805,-0.257627477798915,0.150883032616464,0.0886149485264981
127,1,175818,-0.321745597117376,0.147030261497465,0.0293030437565158
128,1,175856,-0.264201034709491,0.145081816379618,0.0694458666257994
129,1,175876,-0.239015687273385,0.142962988623683,0.0954358660116321
130,1,175989,-0.220172528315445,0.143459566111524,0.125744506199229
131,1,176001,-0.221092726613515,0.144208074521326,0.126134412823867
132,1,176451,-0.18177583470883,0.146106631874786,0.214276715230794
133,1,177692,-0.266733389955271,0.142011385774699,0.0611705448552575
134,1,178191,-0.265380674488537,0.142160971563325,0.0627636848598965
135,1,178224,-0.266733389955271,0.142011385774699,0.0611705448552575
136,1,178960,-0.211982022120977,0.143415995715085,0.140274863431541
137,1,179139,-0.398841636086949,0.284333223634703,0.16157740220542
138,1,179139,-0.428796166822609,0.573794944597748,0.45538081546197
139,1,180955,-0.223442033775274,0.1647806842697,0.175967042778715
140,1,183802,-0.185188471384523,0.14239648916091,0.194273627411687
141,1,183954,-0.178285470146803,0.143462900148424,0.214792659010314
142,1,184450,-0.128581990795728,0.142353118942662,0.367003462818807
143,1,184641,-0.139065316688953,0.146478012502549,0.3430698815408
144,1,184718,-0.175378945934866,0.143022992150216,0.220929844839695
145,1,185296,-0.135978606371817,0.142535617658393,0.340737774223777
146,1,185438,-0.100724927499718,0.142625260919815,0.48051667097987
147,1,185469,-0.102383962096606,0.142828046851065,0.473950704584645
148,1,185503,-0.0997740577132822,0.142463342206625,0.484170709169872
149,1,185705,-0.101914380201486,0.144053523103396,0.479737658461006
150,1,185749,-0.143461185522343,0.143953248363369,0.319650189445221
151,1,185806,-0.161541151742897,0.144091809024358,0.263007901177348
152,1,185879,-0.133218046415406,0.144872198300731,0.358432949271623
153,1,185916,-0.0711468752336539,0.144930178606177,0.623799037852793
154,1,185941,-0.0952113290565214,0.145522984774802,0.513363869434831
155,1,185954,-0.105552541749123,0.145928339429655,0.469963763760061
156,1,186055,-0.10323243380065,0.143016342804326,0.470881382453529
157,1,186896,-0.106371504667528,0.14535806980385,0.464782610643585
158,1,187697,-0.360345276833412,0.296048641921989,0.224347812967614
159,1,189392,-0.332064489658601,0.297700477231914,0.265424325782723
160,1,189416,-0.468087052665989,0.287400192352909,0.104269829912467
161,1,190132,0.20825814417984,0.142874066376893,0.145830397358355
162,1,190148,0.232581528876209,0.14281110517166,0.104290757847731
163,1,190165,0.197183107159183,0.144066361999139,0.1719645710126
164,1,190169,0.218498425806227,0.143798505292512,0.12953777298495
165,1,190933,0.0586651900060451,0.143064002649399,0.682008812825123
166,1,192149,0.204054390527752,0.143858611554168,0.156945426765725
167,1,192302,0.14205107454479,0.190338175205491,0.455977558864984
168,1,192303,0.0353992817927633,0.171978810721659,0.837038349920481
169,1,192305,0.111605431804923,0.178628376496368,0.532511761621596
170,1,192315,-0.160307067294867,0.20257048315581,0.429262785644209
171,1,192795,0.207570340420563,0.142399249708231,0.145822063846352
172,1,194020,0.17939049003754,0.150136783470118,0.232948962729711
173,1,194187,0.161225931268999,0.142687700264334,0.259276395570178
174,1,194867,0.00679386821279554,0.142867252470374,0.962098814669025
175,1,197325,-0.0332261502831886,0.146343212708015,0.820522009078537
176,1,197392,-0.0625679537151416,0.148197706219872,0.673141567097689
177,1,198857,-0.351678388275073,0.684794875775209,0.607885903359955
178,1,206666,-0.120621719706792,0.160548657446936,0.452967035335961
179,1,206675,0.0333023424131156,0.209179834946993,0.873598914270795
180,1,223051,0.0481479229288801,0.165544206032596,0.771339664009069
181,1,223059,-0.0328230518438053,0.171911509730128,0.848690256626919
182,2,7366,0.0811289077621105,0.207165697158413,0.695580019335856
183,2,8180,0.579700268293013,0.283612490078502,0.0416965293481266
184,2,8187,0.624103280513474,0.294803711732906,0.0349578046902271
185,2,8250,0.523974277151005,0.290946495545493,0.0725672834051207
186,2,8253,0.576450948090473,0.290665228432418,0.0481182515171883
187,2,8285,0.356159346915467,0.157323023486554,0.0241883175043056
188,2,8302,0.36758590448257,0.147033635088156,0.0128719833134604
189,2,8306,0.36758590448257,0.147033635088156,0.0128719833134604
190,2,8314,0.366548372831419,0.143970846003957,0.0113211777202388
191,2,8317,0.359268126482393,0.147364666637214,0.0152634559852227
192,2,8328,0.32202413332119,0.146939053600068,0.0290649582719126
193,2,8331,0.322783425091265,0.146654320666138,0.0283842252544339
194,2,8498,0.315335087867159,0.144099792051738,0.0293019112277806
195,2,8651,0.326982134727427,0.144163058022317,0.0239242333181392
196,2,9418,-0.118434917553547,0.369252486543373,0.74859542963575
197,2,9812,0.326732737750776,0.145033683516711,0.0248849647422988
198,2,9932,0.301326506655068,0.144610204551298,0.0379049449585704
199,2,10135,0.315519450676762,0.143963462717864,0.0290566176801385
200,2,11616,0.321236496998509,0.143772717819239,0.0260865162983323
201,2,12133,0.346773758282667,0.144184858586251,0.016683743132363
202,2,12194,0.360354197728637,0.14465752561466,0.0131940994009049
203,2,12359,0.329807029490949,0.144434035266701,0.0229978735743087
204,2,13061,0.339459339466883,0.144359879027849,0.019248014605679
205,2,14298,0.323307699847477,0.144927071157892,0.0263201455171328
206,2,15222,0.313372815473599,0.146421347495228,0.0330225116036396
207,2,17986,0.338966485463241,0.143657351502215,0.0188410145780799
208,2,19770,0.305020557073487,0.14488007980262,0.0359685625500106
209,2,19836,0.287531001856787,0.144578605048276,0.0475002599906089
210,2,19851,0.303232995245585,0.14491600785722,0.0371098477767568
211,2,21595,0.26857077504499,0.144504443520368,0.063921092903919
212,2,22385,0.276736088420901,0.14459890583659,0.0564517660140693
213,2,23441,0.225675470553629,0.146266467169659,0.123749440415222
214,2,24209,0.291752761668163,0.144719689040479,0.0445586967109401
215,2,24341,0.318375815556182,0.144907243699737,0.0286625986550686
216,2,26815,0.343246475747909,0.144570090632721,0.0181185295022733
217,2,28209,0.321641108033494,0.144760140081022,0.0269242596503759
218,2,28695,0.193176474741905,0.151939854241447,0.204423121085507
219,2,35849,0.464274918951631,1.56105478082769,0.76632766375949
220,2,35850,1.1888154888035,1.90838964669057,0.533725068917788
221,2,41245,0.245501945483438,0.144620639109605,0.090472533273545
222,2,43214,0.203546453849523,0.147165771677564,0.167505306387108
223,2,47104,0.0926962516013148,0.14336540845596,0.51832827571736
224,2,50915,0.235535511406498,0.144316244708487,0.103554552683736
225,2,55834,0.204703160165496,0.143778123847568,0.155404041891753
226,2,56422,0.232617523020501,0.143916548515922,0.106914946704557
227,2,57715,0.228240975952574,0.143458535888634,0.112507120219291
228,2,59046,0.269152009881309,0.143989407534706,0.0624160326807323
229,2,59191,0.256074027269141,0.143224736763015,0.0746469345529027
230,2,59383,0.279432881188967,0.143142632599054,0.0517131554472618
231,2,59477,0.253688266016532,0.145453194467578,0.0820080755764993
232,2,59755,0.472838763735415,0.3272483388421,0.149375076860498
233,2,60471,0.253024598260068,0.143476386775093,0.0786765694159884
234,2,60478,0.262707653647899,0.143592300138175,0.0681622716575664
235,2,60786,0.260644076589192,0.143364625508848,0.0699039336977286
236,2,61035,0.274595144109375,0.143280389918856,0.0561102295793482
237,2,61071,0.272977095139888,0.142632433344666,0.0564477384069721
238,2,61675,0.218372314159685,0.14331273552407,0.128467331205858
239,2,62776,0.1261415036087,0.149924199931528,0.400711104441933
240,2,62939,0.162823956676526,0.14327287548534,0.256534819595729
241,2,63527,0.201899503175951,0.143672203767113,0.160817831481643
242,2,63857,0.195281519909427,0.143731717573313,0.17512413091886
243,2,65527,0.127422225498613,0.143471730308277,0.375073039411851
244,2,67007,0.138305340825634,0.157966218361252,0.381876891345755
245,2,67023,0.0895222928147312,0.326984516550246,0.784412710637294
246,2,67024,0.214252302556281,0.328016457903547,0.514068355779195
247,2,67976,0.185041528861834,0.145367475580488,0.203883242687773
248,2,69628,0.25103440739809,0.147510588451098,0.0896722090087797
249,2,71825,0.321714664054248,0.285901421411972,0.261241552742713
250,2,72389,0.198172094739277,0.144417544732725,0.1708674667745
251,2,72392,0.233804796375291,0.145254750360627,0.108374938644846
252,2,73646,0.24863961729123,0.142183378819697,0.0812077850566902
253,2,74564,0.267363848538521,0.141805304800105,0.0601929369191684
254,2,74739,0.312029269446426,0.14201838778903,0.0286623138830498
255,2,79931,0.273788911924495,0.160504573892353,0.0889247049984651
256,2,80748,0.255474342654844,0.148083729709826,0.085366294617323
257,2,80873,0.293819806153649,0.142471567903589,0.0399100230625618
258,2,81501,0.3119279093712,0.142338433088857,0.0290719965457735
259,2,83526,0.255503455370495,0.142433371300599,0.0736935561674697
260,2,83845,0.301772220798368,0.142313570993112,0.0346630603753211
261,2,84412,0.624694711299542,0.359387787695701,0.0830441945934972
262,2,84412,0.253431687504509,0.18022798202818,0.160552458066755
263,2,84447,0.341529808771304,0.143902037650451,0.0181623739827331
264,2,87391,0.242209678888219,0.142000697494869,0.0889447929171419
265,2,87562,0.257535359296265,0.142286783097346,0.0711501330679132
266,2,87849,0.242349570697844,0.142348737398323,0.0895408909421096
267,2,87878,0.25461268691265,0.142905048461709,0.0756591770839049
268,2,88125,0.208631357437111,0.159238245832094,0.190985589548554
269,2,89785,0.234869038863448,0.143016864977877,0.101429286229495
270,2,93441,0.210599525809123,0.147422305823026,0.154019007042872
271,2,93588,0.219436526995438,0.152592844699413,0.151305070094175
272,2,93721,0.176887682105071,0.142818665010613,0.216336150927987
273,2,93952,0.182400697217441,0.142388669093052,0.201032595371717
274,2,95085,0.202065326367948,0.142513194885476,0.15711054895066
275,2,103188,0.220400567485249,0.145917040846371,0.13182293358846
276,2,107124,0.211432399200438,0.142546013230936,0.138898343837197
277,2,111645,0.24268502837478,0.142496862740344,0.089431367814035
278,2,111916,0.225622429931596,0.142914720321784,0.115295775996496
279,2,111931,0.22499680385578,0.14313758298561,0.116871479523837
280,2,111999,0.234549029306081,0.142576362118497,0.100844153776353
281,2,114528,0.138637551508571,0.143756202502582,0.335508857087876
282,2,116024,0.209166650088575,0.143857592686211,0.146839217294611
283,2,119244,-0.0256844709089126,0.15725001241491,0.870347946345436
284,2,119246,0.0145644075583081,0.158931536823449,0.927036442653853
285,2,119247,0.0780333568466229,0.16002708830816,0.626117530260316
286,2,120090,0.00862193429611335,0.143717130894469,0.952195643841978
287,2,120291,0.0202647772666689,0.145357378330161,0.889202929405312
288,2,120726,0.0177511595846839,0.144518446568908,0.902311843826412
289,2,121716,0.066407728775622,0.144314120599362,0.645683978979286
290,2,123100,-0.0410607857194462,0.144540008941426,0.77651637255699
291,2,124677,-0.0369268282510606,0.144344017612724,0.79823486919903
292,2,127636,-0.156182947316252,0.182390532387038,0.392406896408828
293,2,127887,0.0211822971636806,0.145342771105718,0.88420960133417
294,2,128935,0.0234841459379036,0.145204362459113,0.871609682321834
295,2,129053,0.043670563782114,0.145633212780198,0.764455265239345
296,2,130040,0.0761989725052334,0.146484615357333,0.603261317674944
297,2,130976,-0.0278355601154852,0.145339592799869,0.848227673047095
298,2,132199,0.0623288779314024,0.145983113766783,0.669669110957495
299,2,133355,0.0342023089463239,0.146997298425046,0.816150146393291
300,2,133435,-0.00820123255211036,0.147325598929618,0.955638266524762
301,2,133943,0.0327759301953077,0.172477719559826,0.849394899545761
302,2,135183,-0.0438165461908311,0.147389393582588,0.766424364792069
303,2,135402,-0.039665230855259,0.147370454505491,0.787969033296914
304,2,135898,0.0123328965977278,0.148165762054782,0.933710149701533
305,2,135912,0.0111084873493834,0.148275480052562,0.940322473037828
306,2,135925,0.00132287430427636,0.147604959228636,0.992854308062321
307,2,136002,-0.0286811660311002,0.147486633688765,0.845922721061466
308,2,136173,-0.00987323794022843,0.148537105608861,0.947041396862464
309,2,138209,0.00694091246324979,0.152893535516275,0.963816517971736
310,2,138318,0.00631685536565474,0.15245916640361,0.966974052691328
311,2,138695,0.0298146885018138,0.149838068997572,0.842393418445203
312,2,138818,-0.0136671585782464,0.149569907171081,0.927245349251612
313,2,139728,-0.024839030807233,0.149297675899456,0.867959049753848
314,2,140174,-0.0606096445419233,0.149268674686214,0.684956321381657
315,2,140863,-0.0694672643400427,0.149197331265312,0.641784238013804
316,2,141152,-0.0698470966593789,0.149617359422781,0.640903649531885
317,2,141292,-0.0688923470818881,0.148542184622627,0.643084221235433
318,2,141545,-0.019758022151688,0.149307540691553,0.894797852706932
319,2,145823,0.129890376663524,0.154849531225411,0.40213982143349
320,2,145934,0.0334541242652833,0.255390999702522,0.895856422011219
321,2,145980,0.109757277512036,0.156324081685739,0.483070948312861
322,2,146723,0.178758936382141,0.14873794064206,0.230231874561575
323,2,147946,0.136536690305324,0.150231546850714,0.364053779939909
324,2,150394,0.212315991988709,0.163454851205097,0.19481663369656
325,2,151274,-0.282981594560141,0.256219136095783,0.270149609489289
326,2,151397,0.186773824145019,0.150455171069559,0.215285282646406
327,2,153035,0.188921206614348,0.148802440824999,0.205059594349771
328,2,153228,0.179872751521322,0.149924716136514,0.231039575613564
329,2,153455,0.15130140240319,0.151149591965186,0.317510365743154
330,2,153732,0.267421345266981,0.155846729485673,0.0870531021783749
331,2,153815,0.179637863589799,0.150479784628549,0.233370579551543
332,2,154160,0.126867348337793,0.14905046943911,0.395251718184481
333,2,154235,0.11291480677527,0.150573365768505,0.453815066066351
334,2,155527,0.292887052611226,0.162815727670776,0.0728906539308729
335,2,159870,0.123268620194758,0.146740615763977,0.401452129058938
336,2,161229,0.118547785295017,0.149008264334225,0.426811651010102
337,2,161451,0.191926112193189,0.319190233164377,0.548032321745097
338,2,161451,-0.0239101981160283,0.320375162666423,0.940549889090372
339,2,162696,0.160563003227131,0.148253964341114,0.279535779837349
340,2,163284,0.201932289646422,0.146137547050979,0.167908161881853
341,2,164166,0.111012810387609,0.14777471381084,0.453014715634267
342,2,165270,0.158155569103883,0.146407267754068,0.280771037404951
343,2,165675,0.166630368980667,0.148808586795996,0.26357602051173
344,2,166404,-0.635084388320826,0.384872308661098,0.0998084326802746
345,2,168012,0.351088819325951,0.179224706413261,0.0509077741604884
346,2,168062,0.240849754240179,0.147175877713498,0.102631256742511
347,2,168518,0.147420267316707,0.146677497425727,0.315554491776059
348,2,168980,0.16458268610402,0.14655592003923,0.26219956178042
349,2,169651,0.185360673567548,0.146555521859376,0.20678410801548
350,2,169902,0.107024236553128,0.245452035912609,0.663082128670607
351,2,169960,0.181276766860501,0.228487737855987,0.428091534897243
352,2,170725,0.268487557075,0.146453156230995,0.067604984949864
353,2,171254,0.269038770243596,0.146689552122079,0.0674853691541084
354,2,172242,0.159444574997422,0.145397147710737,0.273557615536676
355,2,173254,0.0677933627891231,0.144483483007296,0.639207880447729
356,2,173340,0.0425487504080035,0.144493295549113,0.768572877751515
357,2,173385,0.0483849715213436,0.14462120187734,0.738153098523768
358,2,173973,0.0817526843767497,0.144194241761589,0.571100197516482
359,2,174714,0.435424679446922,0.369164674488883,0.238998892175929
360,2,177341,0.158009306994412,0.143522157013134,0.271672846067994
361,2,180314,0.103467843574563,0.143711107610004,0.472019218998385
362,2,180339,0.0967344412565204,0.144087964248455,0.502432308453651
363,2,182758,0.225078690825737,0.143162498901681,0.116802269468185
364,2,183619,0.215043517762265,0.143773711566982,0.135623178225446
365,2,183913,0.215636536122366,0.147435498510649,0.144471469154743
366,2,184146,0.208264317827225,0.148460150650533,0.16154650632823
367,2,187176,0.169271279220375,0.144733653697353,0.242976652943087
368,2,191066,0.221833410121288,0.145619962443684,0.128560926203909
369,2,191124,0.270848946462804,0.184023728016362,0.14196168575717
370,2,191128,-0.238304419030964,0.169448100277633,0.160498004205811
371,2,191599,0.200376861197319,0.143678242359762,0.1640068072774
372,2,191762,0.215289714139129,0.149337362162378,0.150292382393516
373,2,191763,0.219088033326025,0.144173326072131,0.129502758391988
374,2,191959,0.178181180883033,0.143979207085196,0.216706235164197
375,2,192390,0.184330365220794,0.147947940683518,0.213622343865078
376,2,195759,0.331465823148892,0.144456852507499,0.0223443739967242
377,2,196912,0.203917306784575,0.14276427960026,0.154075415650247
378,2,197598,-0.374168098273949,0.467158967429969,0.42370291013567
379,2,198110,0.209588703158627,0.143601625771104,0.145312765641539
380,2,198283,0.197513616059107,0.148192221230614,0.183450357513913
381,2,198805,0.235465127041368,0.144110733705114,0.10316755944273
382,2,198891,0.223691032373767,0.143033224906514,0.118734805027683
383,2,199248,0.227763979313031,0.14334397419784,0.112970718153576
384,2,201782,0.188465968401298,0.143328301360003,0.189388677111944
385,2,203285,0.314269071507767,0.142141043519266,0.0276786785338819
386,2,203783,0.293943211716481,0.141954138115079,0.039114113820421
387,2,204179,0.286669024026077,0.14234382789826,0.044776276523723
388,2,205406,0.256131717317002,0.143986183550794,0.0761226733280906
389,2,205834,0.204042231905094,0.143527110874568,0.156016997694135
390,2,205965,0.18186485172249,0.156980343207077,0.247435091968562
391,2,207192,0.249462897958715,0.143188514114652,0.0823445577088753
392,2,207561,0.253051626375801,0.142532230242094,0.0766935091325874
393,2,208682,0.203603090580297,0.142514911988663,0.153990770406141
394,2,210102,0.152880824732352,0.143064224883927,0.285972610868726
395,2,212519,0.600058494955549,0.303307934379008,0.0486628596421827
396,2,214801,0.198385038270415,0.142899046294835,0.165924817940299
397,2,215016,0.222676637222711,0.142715588178992,0.119589174694167
398,2,218876,0.114565255310109,0.144558855823395,0.428591955703529
399,2,227511,0.146537896861448,0.145502591857241,0.314569173061593
400,2,230378,0.120405910131967,0.143732426698159,0.402761119610557
401,2,231943,0.0931145813354745,0.144202582397177,0.51887981474961
402,2,232156,0.0921559686873793,0.144145147188114,0.523024499645397
403,2,232789,0.110077556102746,0.143598392499318,0.443852297650683
404,2,238524,0.109211812965154,0.14380268181453,0.448086666101393
405,2,241518,0.0798460655081816,0.14510732450677,0.582492331551711
406,2,250396,-0.0274647887743625,0.144172512008794,0.849027256488886
407,2,250466,-0.00804812467994354,0.144128368541311,0.955500879693508
408,2,252305,-0.101253007588851,0.144410519287557,0.483673197244188
409,2,254571,-0.0297097350221107,0.14653221643849,0.839445500336817
410,2,254742,-0.0588076363009791,0.146374961295603,0.688103629081292
411,2,254908,-0.0303585222619795,0.147517922980827,0.837069300904142
412,2,255033,-0.102132934320879,0.172824884244676,0.554924090439007
413,2,255862,-0.0878579935241475,0.146563516772199,0.549255145758885
414,2,255975,-0.0720626816129166,0.146058330886861,0.622048872293814
415,2,258311,-0.193267650857238,0.143327420420779,0.178383160049443
416,2,259284,-0.12112346279623,0.144035722942099,0.400958345556808
417,2,266330,-0.0565816215043489,0.144768543498162,0.696149831907093
418,2,267100,-0.087490912674951,0.144714406787411,0.545848895107953
419,2,268086,-0.0703721332946465,0.144751412892272,0.627156432392518
420,2,274614,-0.0294211418240033,0.143911595506221,0.838128280088265
421,2,274729,-0.0716997086739742,0.144656970399203,0.620447447046062
422,2,275746,-0.0266425289616703,0.144637177881344,0.853960373549773
423,2,277029,-0.0417851349058155,0.143954785472032,0.771783426259697
424,2,277741,-0.0498997352410585,0.144003996310617,0.729161177776763
425,2,278218,-0.0577772392093225,0.143735454040729,0.687949891086524
426,2,278379,-0.00889040668199559,0.147325485681965,0.951914740103361
427,2,279910,-0.0850199222062381,0.143646605541478,0.554317416527529
428,2,280616,-0.0403568625693056,0.149983397645858,0.788028758527226
429,2,283431,-0.0433617842585916,0.145804488429308,0.76633854279804
430,2,283573,-0.0433267216828953,0.14405506362204,0.763770762201384
431,2,286762,-0.124346768740502,0.144290602341062,0.389393564241279
432,2,287187,-0.0884992146937669,0.143691162389238,0.538358228841171
433,2,288379,-0.104402897379844,0.142570583236935,0.464477991749107
434,2,294941,-0.227442443235362,0.142250020196818,0.110739205973239
435,2,296073,-0.27559681695767,0.145979773991551,0.0598578455388908
