SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
41,1,55470,0.0212653851146836,0.0583267097299993,0.715635151944966
42,1,59265,-0.0147534813790213,0.0567580570315966,0.795064424410275
43,1,60165,-0.0031234220505972,0.0567203507827262,0.956116204323923
44,1,62308,0.00446628159911197,0.0566577154335554,0.937213155191333
45,1,62869,-0.003731379263554,0.056650749922515,0.947521501709352
46,1,65431,0.0614357751111835,0.0590760006499829,0.299077340257622
47,1,65451,0.0781145082488863,0.0581791287287754,0.180246393846039
48,1,65719,0.0567466989837094,0.0607497338246243,0.350887661780291
49,1,66841,0.0253110247097476,0.0566617845218131,0.655362984978282
50,1,66948,0.0180754547170007,0.0570175196750474,0.751419019185139
51,1,68621,0.0137353371507397,0.0568664528280529,0.809279395370401
52,1,69417,-0.0214160474055591,0.056709139881811,0.705919663119547
53,1,69820,-0.0659209169902808,0.221921678359163,0.766606206646887
54,1,69821,0.175419895169679,0.13739413905054,0.202524811052329
55,1,70906,0.0148662329773739,0.0911115745942926,0.870481780835345
56,1,74327,-0.0591128814461839,0.0569455902723684,0.299953116895008
57,1,74572,-0.049749586042732,0.0568189354900328,0.381853187990971
58,1,75211,-0.0531874579651704,0.0567062957127215,0.348913317531406
59,1,76030,-0.0671254346066694,0.0566643935529769,0.236967053351365
60,1,80108,-0.0865213777030363,0.0565763819938359,0.127089534907202
61,1,81262,-0.106648585407291,0.0564573924551117,0.0597099411104428
62,1,81999,-0.118763105376135,0.0565282781898003,0.0363540178358153
63,1,82431,-0.0786182687209689,0.0569964644862853,0.168659020751023
64,1,83284,-0.114362272585075,0.0564065175214703,0.0433657238487128
65,1,83613,-0.118121511261182,0.0563782766136072,0.0368689026820867
66,1,84112,-0.120114828949267,0.0563726363993413,0.0338021792589542
67,1,84701,-0.132899935225075,0.060339048301304,0.0282721703425618
68,1,84858,-0.0865172594761336,0.0567074512304652,0.12798573147043
69,1,85751,-0.101840125855838,0.0568702286932302,0.0741908117320239
70,1,87445,-0.0931160477671276,0.0570337945751457,0.103434924108367
71,1,87467,-0.112892568789771,0.0572338792741672,0.0493351409363883
72,1,89070,-0.0851413735918395,0.0570084191697147,0.136202831959514
73,1,89616,-0.0640785264224697,0.0567782610778422,0.259843568851955
74,1,89679,-0.0672553280023761,0.056775069048334,0.236975503039555
75,1,89880,-0.0698729157856269,0.0567805582937262,0.219300030743433
76,1,91472,-0.0500178679834633,0.0572627413195554,0.382995231038134
77,1,93789,-0.0513445302190623,0.0566681328694788,0.365523970717408
78,1,94351,-0.0409907158556413,0.0568414478149947,0.471299908035543
79,1,99148,-0.0175132638871781,0.0567263304337151,0.757707113885212
80,1,101281,0.920251027191123,0.618548063931626,0.137706932023594
81,1,106011,-0.0405920660209928,0.0590879744062995,0.492548416750239
82,1,106800,-0.0275549786890567,0.0567915821609549,0.627839163134047
83,1,107970,-0.0176632524125531,0.0566344043451553,0.755314316112813
84,1,109000,-0.0754771922216887,0.0565996434566121,0.183218530985469
85,1,112549,0.0347228737144388,0.056647658148465,0.540296029853207
86,1,112742,0.0211955430868735,0.0568874291755523,0.709679102967554
87,1,113050,0.0259807139659936,0.0567860599905375,0.647579351347387
88,1,113135,0.00240636448676264,0.0566580693564105,0.966146684768234
89,1,114076,0.0282923098234802,0.056638199563906,0.617719368595552
90,1,114628,0.043897198243329,0.056753477390894,0.439761026898477
91,1,116283,-0.00474530442671878,0.0571169154187834,0.933834586713019
92,1,126880,-1.13556872112648,1.06998151939418,0.289280279200766
93,1,127853,-0.0164692912156583,0.0570043882585245,0.772817781210608
94,1,128302,0.00160374327575771,0.0567920749311069,0.977487603992775
95,1,128704,-0.00366348172966746,0.0568483370527187,0.948653908741505
96,1,128911,0.00455333839176458,0.0568544467311332,0.936212937687987
97,1,130267,-0.0550235916882152,0.0567525005028065,0.332941654524968
98,1,130271,-0.0526422000589411,0.0568264286744386,0.354887529175533
99,1,130613,0.00476876732143075,0.0574265846458671,0.933865920101196
100,1,132012,-0.0235437194776948,0.0572915481891121,0.681361649246718
101,1,133231,-0.0133780255209929,0.0568941584208919,0.814237329496473
102,1,137074,-0.0186791501448563,0.0568089935512771,0.742497142995683
103,1,137304,-0.00853204644544095,0.0568356271316904,0.880757314201572
104,1,139686,-0.026814013149755,0.0568942373852638,0.637720673985798
105,1,149562,-0.0229311144675771,0.0570289115920994,0.687856507663123
106,1,150447,-0.0314975978733975,0.0576503245215518,0.585166431258186
107,1,151446,-0.125667938546805,0.115672940992308,0.27804008934327
108,1,154084,-0.0216566067361666,0.0578413953384028,0.708321416355561
109,1,156633,-0.0238763317317563,0.0586322637135466,0.684091967493523
110,1,157269,-0.0180973258847546,0.0567947267271789,0.750184573252888
111,1,160054,-0.0418814540061355,0.057299224061416,0.465309632620282
112,1,166222,-0.0346021476791621,0.0568886442272464,0.543417141904967
113,1,166416,-0.0307027295503162,0.0567793832768398,0.589029708308483
114,1,167326,-0.0496135982231352,0.0570646132599045,0.385203600541913
115,1,168836,-0.0631432790628841,0.0567555461623354,0.2666595995937
116,1,171200,-0.0376270233230254,0.0569048776785788,0.508898287974557
117,1,171431,-0.0460604233617074,0.0572431157550957,0.421565787840471
118,1,173339,-0.0328371790859098,0.0568231475786872,0.563710979196653
119,1,173845,-0.0465668352999627,0.0567487956571398,0.412440234445197
120,1,175121,-0.0368909291605696,0.0566562558010285,0.51538231971872
121,1,175281,-0.0548038781994281,0.0566634264873767,0.334114938620948
122,1,175315,-0.048872115382043,0.0566609176328581,0.388977892648159
123,1,175523,-0.0573643422768127,0.0569601999011654,0.314578865615977
124,1,175541,-0.05198272330522,0.0567417563598376,0.360225079334944
125,1,175653,-0.0658527434680198,0.0568810478437926,0.247758054534165
126,1,175805,-0.0822505621499964,0.0600528745529015,0.171671266743399
127,1,175818,-0.0728316469686411,0.0587010667583398,0.215532786301704
128,1,175856,-0.0701228559684804,0.0578093964558859,0.225940526633432
129,1,175876,-0.0563039609342205,0.0569631970885504,0.323620593994314
130,1,175989,-0.0596435741417298,0.0571165697718153,0.297087575682965
131,1,176001,-0.0619344568010367,0.0574082313370405,0.281394429516892
132,1,176451,-0.0761294165943741,0.0580527682819499,0.190580705192035
133,1,177692,-0.0314796035065628,0.0566958425472194,0.579084553296752
134,1,178191,-0.0305857380984853,0.0567535705018141,0.590280498733155
135,1,178224,-0.0314796035065628,0.0566958425472194,0.579084553296752
136,1,178960,-0.0309526488043949,0.0571498727325822,0.58843241088673
137,1,179139,-0.0935146810235246,0.113207064931074,0.409333749823396
138,1,179139,-0.0813188573398918,0.228181328615425,0.721770241182795
139,1,180955,-0.0878021780433254,0.0654922434831882,0.180896217577718
140,1,183802,-0.0674940121748496,0.0566138779627225,0.233990943810721
141,1,183954,-0.0814512379339063,0.0569760394632917,0.153724860931896
142,1,184450,-0.0710059308330451,0.0565142048729867,0.209792290011574
143,1,184641,-0.060867249448971,0.0581986108430201,0.296344063908893
144,1,184718,-0.0617235060169799,0.0568674308453188,0.278488346389006
145,1,185296,-0.0544768599263276,0.0566464356108461,0.336858759506744
146,1,185438,-0.07947639944853,0.0565653239664633,0.160889527874796
147,1,185469,-0.0750950010578053,0.0566643467002277,0.18594199091479
148,1,185503,-0.0961798226158757,0.0564264803049302,0.0891646819151525
149,1,185705,-0.099231343561682,0.0570474823905891,0.0828269898157203
150,1,185749,-0.099664968620088,0.0570453409399442,0.0814864280426187
151,1,185806,-0.0782135227609044,0.0572167094633496,0.172504613681288
152,1,185879,-0.115581688996197,0.0573159625269917,0.0444971992633051
153,1,185916,-0.0863048467096061,0.0574355422604559,0.133826372796976
154,1,185941,-0.0864143289529579,0.0576868723114385,0.135029638387318
155,1,185954,-0.0845441835793204,0.0578642391716493,0.144883482536793
156,1,186055,-0.0904378047880336,0.0566765635888468,0.111454522406803
157,1,186896,-0.0779842513415191,0.0576639488168367,0.177115714916437
158,1,187697,-0.125161852642124,0.117716259298395,0.288395244645144
159,1,189392,-0.101819263503007,0.118398807730561,0.390389979385148
160,1,189416,-0.0284671487917567,0.114639170208572,0.804031557646413
161,1,190132,0.022826940329992,0.0569397934784171,0.688739174707174
162,1,190148,0.0265922388035949,0.0569523463684691,0.640844551490043
163,1,190165,0.031547318183924,0.0573831403425178,0.58282731036097
164,1,190169,0.0179664018103922,0.0573281378961375,0.754165013628155
165,1,190933,-0.116428668440497,0.0565325275532668,0.0401793966039423
166,1,192149,-0.104262892838615,0.0570669299185526,0.0685397508323169
167,1,192302,0.0614722615354464,0.0756346020723271,0.416907392462911
168,1,192303,0.0369942536600179,0.0683248956305907,0.588541636566561
169,1,192305,0.0460407890085617,0.0709888417351586,0.517042072879451
170,1,192315,0.165196641000875,0.080097376905457,0.0398963636107385
171,1,192795,-0.149894229447136,0.0562000367872401,0.00800195936250298
172,1,194020,-0.115483946092406,0.0594722817669245,0.0529552426899125
173,1,194187,-0.116645938812792,0.0564702580281327,0.0395940328021636
174,1,194867,-0.0400804029360382,0.0567395106541086,0.48040963907818
175,1,197325,-0.0519007540164112,0.0580994735633172,0.372300580278412
176,1,197392,-0.069274186037296,0.0587972633802612,0.239515594964094
177,1,198857,0.134948820488072,0.272163406937663,0.62031762919656
178,1,206666,0.0191633257036421,0.0638493476317346,0.764252022343602
179,1,206675,0.0147266213915196,0.0831331703866242,0.859496131487217
180,1,223051,0.0347416986068155,0.0657737644551591,0.597692458937313
181,1,223059,0.0300545598666806,0.0683072123066581,0.660212881559344
182,2,7366,0.0402606537948604,0.0823234051979904,0.625106641365849
183,2,8180,-0.202199360072154,0.112868624364475,0.0740763782147974
184,2,8187,-0.0330556553859509,0.117891477468518,0.779342140124841
185,2,8250,-0.170309106717538,0.115805990183117,0.142278858085951
186,2,8253,-0.195942496131871,0.115691104656688,0.0912102297997919
187,2,8285,-0.0770367998745512,0.0628431760294137,0.22106935252919
188,2,8302,-0.0817249422705346,0.0587896000445579,0.165366585705097
189,2,8306,-0.0817249422705346,0.0587896000445579,0.165366585705097
190,2,8314,-0.0833921401940713,0.0575701217775324,0.148356095585644
191,2,8317,-0.0806243062431242,0.0589017063816689,0.171934049253405
192,2,8328,-0.0786545200953955,0.0586443660762825,0.180713959902517
193,2,8331,-0.0810314760075841,0.0585243678859326,0.167056485068814
194,2,8498,-0.0763839921997523,0.0575128903113815,0.18499669218728
195,2,8651,-0.0766203388472744,0.0575661189916869,0.184048971295995
196,2,9418,0.0452464411401752,0.146752826326783,0.758022730711455
197,2,9812,-0.0685628618639144,0.0579384820628522,0.237457491913292
198,2,9932,-0.0734624625823326,0.0576921394897216,0.203730654029617
199,2,10135,-0.0672986807320569,0.0574915622598231,0.24255581902591
200,2,11616,-0.0894842935498992,0.0573444512377825,0.119544903715283
201,2,12133,-0.0773552662176463,0.0576237534408934,0.180322590835684
202,2,12194,-0.084166058390503,0.0578207714865385,0.146381718913043
203,2,12359,-0.0783885885836652,0.0576737710987857,0.17495970403991
204,2,13061,-0.0969718330323497,0.0575894098226356,0.0930949866736697
205,2,14298,-0.0769629766786825,0.0578578065627191,0.184308165805163
206,2,15222,-0.089080567328063,0.0583760181949314,0.127910582447051
207,2,17986,-0.10702443154183,0.0572592508660005,0.0624339321024459
208,2,19770,-0.0852302764788622,0.0577618807292227,0.140957363232852
209,2,19836,-0.0778445279547728,0.0576318177663992,0.177649907027637
210,2,19851,-0.0775829170036679,0.0578024226444295,0.180390921764436
211,2,21595,-0.0959840245125878,0.0574838229999445,0.0958538945903597
212,2,22385,-0.101300758883412,0.0575128183624091,0.0790432291175258
213,2,23441,-0.0995652233169761,0.0580848012373397,0.0873816239021744
214,2,24209,-0.0889604096266745,0.0576516676935322,0.123710379956283
215,2,24341,-0.0816762020498322,0.0578194078358039,0.158651820898724
216,2,26815,-0.10339744226996,0.0576510446971113,0.073748024390492
217,2,28209,-0.112717026473213,0.0576211315179476,0.0512327880998485
218,2,28695,-0.120734204496707,0.060181113695659,0.0455994116187733
219,2,35849,0.668316764327169,0.619463848790475,0.28138533469174
220,2,35850,-0.694357436722361,0.757963420724942,0.360248730463242
221,2,41245,-0.0894737979046998,0.0575135655758944,0.120675741107385
222,2,43214,-0.0645410216366649,0.0585453405237679,0.271034104181205
223,2,47104,-0.122720422828045,0.0566357211793191,0.030915642341967
224,2,50915,-0.105601820097499,0.0572962532449552,0.066154930228931
225,2,55834,-0.124993736538329,0.0569177718080804,0.0287390601265266
226,2,56422,-0.123987830811075,0.0570271394049756,0.0303546913731178
227,2,57715,-0.113239392925587,0.0569001404363967,0.0473461891727134
228,2,59046,-0.0985619559092151,0.057268143097476,0.0861159901896397
229,2,59191,-0.0953731342060111,0.0569528687211006,0.0948988781979542
230,2,59383,-0.09366512275657,0.0569774278277714,0.101087397143529
231,2,59477,-0.0845082291823651,0.0578811812553644,0.145171358395085
232,2,59755,-0.0798999758932757,0.13037227237962,0.540363412273153
233,2,60471,-0.102431692492776,0.0570120607482418,0.0732432786353096
234,2,60478,-0.103984296347127,0.0570697594418199,0.0692925235675473
235,2,60786,-0.104707863462544,0.056971283973824,0.0669164467936413
236,2,61035,-0.114870326402924,0.0569116259319297,0.0443056701153522
237,2,61071,-0.110187237851956,0.0566768118574689,0.0526736284667903
238,2,61675,-0.111906108560089,0.0568322108507567,0.0497278611440332
239,2,62776,-0.0910994328548383,0.0594463436142677,0.126303451743622
240,2,62939,-0.105217343528254,0.0567691413014986,0.064655662910903
241,2,63527,-0.10633234594171,0.0569784408471976,0.0628444672352995
242,2,63857,-0.137405468318027,0.056803283352899,0.0160695536553808
243,2,65527,-0.133408400885462,0.0566399783072403,0.0190505688291029
244,2,67007,-0.133362976733223,0.0624461673435743,0.0333959128521443
245,2,67023,-0.33676031374548,0.12872463552759,0.00927521519966485
246,2,67024,-0.332415647631046,0.129236151235136,0.0105150235256215
247,2,67976,-0.111784227389879,0.0575990484980514,0.0530867906858777
248,2,69628,-0.102292810574825,0.0586124810145389,0.0818133472717346
249,2,71825,-0.222849328281145,0.11320912320154,0.0497955191550138
250,2,72389,-0.099199618002119,0.0573057068818111,0.084314845186171
251,2,72392,-0.05727039803151,0.0578595008494758,0.322940871831955
252,2,73646,-0.098725031694062,0.0565080788500167,0.0814903515470932
253,2,74564,-0.101482055493529,0.0563822992242672,0.0727313952342553
254,2,74739,-0.0809171921830956,0.0566632298406676,0.154165300754855
255,2,79931,-0.0441028638954201,0.06400831643107,0.491264738424717
256,2,80748,-0.067593267931359,0.058990576172675,0.252641002068662
257,2,80873,-0.0802217482355557,0.0568019923993563,0.158741086231556
258,2,81501,-0.0612755092451626,0.056859297288212,0.281917326194863
259,2,83526,-0.0874559959008349,0.0566735675395219,0.123689575204999
260,2,83845,-0.0738056948855419,0.0567827285479708,0.19452064170145
261,2,84412,0.200064534373731,0.14304486583436,0.162806737029007
262,2,84412,-0.0599953269228944,0.0717569246663359,0.403669235593225
263,2,84447,-0.045150817215426,0.0575950436409145,0.433603472018694
264,2,87391,-0.069736489798314,0.0565454240963503,0.218290930264433
265,2,87562,-0.0580499227507083,0.0567264362793408,0.306852120273498
266,2,87849,-0.0684409376682302,0.0566882161022293,0.228116451370617
267,2,87878,-0.055948134281533,0.056971464602094,0.326753782524699
268,2,88125,-0.0503375966681949,0.063382792767183,0.427621918910545
269,2,89785,-0.0613551164411764,0.0569620625433111,0.282161108376687
270,2,93441,-0.0538701078567017,0.0586888393283453,0.359301306506749
271,2,93588,-0.0198626300669708,0.0608128287583187,0.744149581110445
272,2,93721,-0.0712062714964766,0.0567569072720904,0.210460080117344
273,2,93952,-0.0645967140116141,0.0566162966759692,0.254661604072477
274,2,95085,-0.0770142950118924,0.0566516555911811,0.174876262071321
275,2,103188,-0.0512414027586535,0.0581146269874868,0.378522881661455
276,2,107124,-0.0163481358889883,0.0568213512391727,0.773736694787608
277,2,111645,-0.00190387999837791,0.05686431458387,0.973309857823079
278,2,111916,-0.00346016512178436,0.0569981445250345,0.951627208054092
279,2,111931,0.00771346612605914,0.0570841221649812,0.892590418001127
280,2,111999,0.00591384553011418,0.0568797305443464,0.91725136487416
281,2,114528,-0.0121094356778423,0.0572042947495368,0.83247298523005
282,2,116024,-0.0113030185959574,0.0573407954632783,0.843847066780783
283,2,119244,-0.0496051719025369,0.0624420947344508,0.42748543024654
284,2,119246,-0.0493891111620334,0.0631098384901321,0.434392738488907
285,2,119247,-0.0701738393449459,0.063510900273602,0.269951045103122
286,2,120090,-0.0110532303231693,0.0571144440166125,0.84665697671961
287,2,120291,-0.0276576066959125,0.0577518948857652,0.632303518508164
288,2,120726,-0.0141288002577833,0.0574319521176863,0.80581793277189
289,2,121716,-0.0481507829168587,0.0573143732469001,0.40141139870466
290,2,123100,-0.0216651791663118,0.0574392096020538,0.706263156111419
291,2,124677,-0.0421023498441491,0.0573278624343226,0.463184382864809
292,2,127636,0.0171061106436394,0.0725566028738791,0.813753856813212
293,2,127887,-0.0554171293204442,0.0576896418186756,0.337406833594093
294,2,128935,-0.0565177249621635,0.0576319355120465,0.327428710459969
295,2,129053,-0.0544895814583514,0.0578133603770809,0.346576957119769
296,2,130040,-0.0755444089229595,0.0581004029058634,0.194367361833636
297,2,130976,-0.0774621221413415,0.0576176744597285,0.179677194148351
298,2,132199,-0.0572429617468768,0.0579526934703874,0.32395005317858
299,2,133355,-0.0790885746656109,0.0582734518584177,0.175585627749247
300,2,133435,-0.0734264524951957,0.0584209742140921,0.209638644322348
301,2,133943,-0.0815564968111143,0.068413372539039,0.234017574777208
302,2,135183,-0.0855261522764408,0.0584068526334752,0.143997299587194
303,2,135402,-0.0806935929205354,0.0584174559926519,0.168052244583295
304,2,135898,-0.0933176484170537,0.0586759308274682,0.112641926481243
305,2,135912,-0.0966163256109686,0.0587044667620186,0.100693169339297
306,2,135925,-0.0996799472894953,0.0584219159503757,0.0888488756815662
307,2,136002,-0.0993086656544345,0.0583796348796622,0.0898078277141503
308,2,136173,-0.0901742383454315,0.058837717365056,0.126272009944294
309,2,138209,-0.138335882040044,0.060316585073174,0.02240651226196
310,2,138318,-0.136907263684104,0.0601518993344026,0.0234429586561459
311,2,138695,-0.142968729206928,0.0590649997631802,0.016001849037046
312,2,138818,-0.137707853740095,0.0589903497950367,0.0201343872855249
313,2,139728,-0.120143708537852,0.0589918030459492,0.0424342702641673
314,2,140174,-0.128579739721859,0.0589414014714335,0.0298068449421428
315,2,140863,-0.143286787629377,0.0588210358963325,0.0153455970597579
316,2,141152,-0.146585461224824,0.0589665450005225,0.0133841242603371
317,2,141292,-0.148794123457837,0.0585193282758262,0.0114279823297228
318,2,141545,-0.142998855728052,0.0588503136456998,0.015602050971645
319,2,145823,-0.107826048218912,0.061334901789633,0.0796161187918104
320,2,145934,-0.209575776356817,0.100887168303489,0.0384938766305502
321,2,145980,-0.119733799977344,0.0618434190065143,0.0536559570308687
322,2,146723,-0.120203710790411,0.0588868812345686,0.0419677604517474
323,2,147946,-0.126582274480838,0.0593951153713972,0.0337639440804342
324,2,150394,-0.0881377090097302,0.0649473658224826,0.175628066188259
325,2,151274,0.0285981311031742,0.101993035118365,0.779340271825086
326,2,151397,-0.0669559647115717,0.0598193865064641,0.263772318475312
327,2,153035,-0.0867933861734138,0.0590928043723513,0.142787353286826
328,2,153228,-0.0950994902120448,0.0594906668864047,0.11081273081228
329,2,153455,-0.08148501472995,0.0599997026719483,0.175302405505432
330,2,153732,-0.100302023520124,0.0619660605398437,0.106413382844259
331,2,153815,-0.0777789018495475,0.0597822837349169,0.194094724089753
332,2,154160,-0.0888174175133244,0.0591088243715359,0.133834083708685
333,2,154235,-0.0945308777814179,0.0596779692676926,0.114085442782854
334,2,155527,-0.103384804216442,0.0647700895781316,0.111343137695074
335,2,159870,-0.0638456783916758,0.0582780739613475,0.274029133916979
336,2,161229,-0.0600643343677378,0.059186819057861,0.310883742740791
337,2,161451,0.0798566526511637,0.126848829926415,0.529401579519333
338,2,161451,-0.11686124334871,0.127174988453834,0.358774729119108
339,2,162696,-0.0639558852561806,0.0589198050464909,0.278452730565254
340,2,163284,-0.0323135894567776,0.0582105830495902,0.579167335129366
341,2,164166,-0.0168196519690116,0.0587698883787292,0.774896607299913
342,2,165270,-0.00863977180515441,0.0582805988268118,0.882234544783843
343,2,165675,0.00820320144308451,0.0592440017715482,0.88995213970664
344,2,166404,0.0527659550738666,0.153522063381266,0.731274469878138
345,2,168012,-0.101749456177218,0.0714099344284719,0.155079975973407
346,2,168062,0.00229660895205175,0.0587131137979961,0.968820196250921
347,2,168518,-0.00126195986401112,0.0583770237519274,0.982765362188123
348,2,168980,0.00687311371595067,0.0583482011966464,0.906297258838742
349,2,169651,0.0244011329737286,0.0583626137585163,0.676131680335581
350,2,169902,0.0817006879129245,0.0974787837651305,0.40252025885988
351,2,169960,0.102971519795805,0.0907229100561138,0.257140710777391
352,2,170725,0.000851040849835005,0.0584809599430887,0.988397461187641
353,2,171254,0.00664242308544249,0.0585745491562258,0.909776967998874
354,2,172242,0.0214972728035362,0.0578719022911071,0.710515533800364
355,2,173254,0.0202686922751189,0.0574295244688509,0.724350391388916
356,2,173340,0.0282214047920687,0.0574130590216898,0.623342801005145
357,2,173385,0.0358870552536967,0.0574538556605876,0.53262139208506
358,2,173973,0.0400662031749197,0.0572932126945358,0.484813544592046
359,2,174714,0.248066649008128,0.146411001106481,0.0910870600001987
360,2,177341,-0.00393580880702799,0.0571371531210374,0.945121330855037
361,2,180314,-0.0311820031054167,0.0571326076079047,0.58555987300482
362,2,180339,-0.0238118524135655,0.0572870914165626,0.677912650274659
363,2,182758,-0.0325403147034009,0.0570693360905878,0.568912156318485
364,2,183619,-0.0271847344090923,0.0573021808085847,0.635500810796762
365,2,183913,-0.0328039885960608,0.0587462969957324,0.576924625297086
366,2,184146,-0.0447957048880686,0.059118368546006,0.449118732523102
367,2,187176,-0.0813805413310461,0.0574695133056928,0.15763835125949
368,2,191066,-6.53284288453793e-05,0.0580633423699559,0.99910291710176
369,2,191124,-0.0790668031978661,0.0732394034160013,0.281072351816607
370,2,191128,0.0636081634409602,0.0674468668200523,0.34628215391216
371,2,191599,-0.0175858509055278,0.0572511708327537,0.758894991239086
372,2,191762,-0.0291852998018848,0.0595050059766684,0.624107510519551
373,2,191763,-0.0205094624412767,0.0574752321303175,0.721424792896527
374,2,191959,-0.0115535275195584,0.0573420377151836,0.840435859035715
375,2,192390,-0.0414754351918314,0.0588864015724777,0.481691927760194
376,2,195759,0.00798067234577605,0.0578361711159185,0.890328922891647
377,2,196912,-0.0165332460899971,0.0568954137558146,0.771535448379515
378,2,197598,-0.325413061651656,0.185021686288899,0.0794807308180804
379,2,198110,-0.0402228999159249,0.0572031704318176,0.482420415863251
380,2,198283,-0.0424633859032504,0.0590004408039404,0.472177931079888
381,2,198805,-0.0223125175270029,0.0574775121736502,0.69810528813244
382,2,198891,-0.0200175608357184,0.0570320194499042,0.725806644877754
383,2,199248,-0.0270845980252966,0.0571540647036911,0.635873081768634
384,2,201782,-0.0234850131145234,0.057088301954956,0.681043210130157
385,2,203285,-0.00312586200548254,0.0568803581403126,0.956205376807871
386,2,203783,-0.0114276375396346,0.0567548625591751,0.840540248223293
387,2,204179,0.00275588289782441,0.0568952714120616,0.961394712166134
388,2,205406,-0.00966492552735274,0.0574777210509088,0.866560933142911
389,2,205834,-7.19492071326322e-05,0.0572047202895391,0.99899717184364
390,2,205965,0.00364069436578307,0.0625065447878861,0.953586424942005
391,2,207192,-0.0161610771320982,0.0571447553443776,0.777488667384733
392,2,207561,-0.0224536043562683,0.0568860618819923,0.693293910465352
393,2,208682,-0.0056838616851371,0.0568020885552909,0.920350075524885
394,2,210102,0.0256686335958395,0.0569332019011524,0.652370681058458
395,2,212519,-0.00608999396467969,0.121209006061118,0.959956571980067
396,2,214801,-0.00429634682974428,0.0569464223155991,0.939903058911877
397,2,215016,-0.00705468794392522,0.0569131502313614,0.901421199438982
398,2,218876,0.00769503567473728,0.0575013372744385,0.89361832973578
399,2,227511,-0.0266477388505446,0.0578924210749291,0.645586074781664
400,2,230378,-0.00238437582007911,0.0571798724819315,0.966761776001539
401,2,231943,-0.0186218034623876,0.0573353851467984,0.745534467268857
402,2,232156,-0.0130976594952295,0.0573162059454331,0.819377583875804
403,2,232789,-0.0116190927184034,0.0571141258479553,0.838911163304906
404,2,238524,-0.0213734954275966,0.0571865402918764,0.708814355410603
405,2,241518,-0.0101644387033821,0.0576918751072758,0.860249693788159
406,2,250396,0.0315599864168056,0.0572764826518369,0.581974527710632
407,2,250466,0.0291940856421414,0.0572597936544504,0.610472966014616
408,2,252305,0.0109128684411913,0.0574297675825871,0.849401807752758
409,2,254571,0.0237419022391457,0.0582256559909727,0.683699479978296
410,2,254742,0.0363423763476216,0.0581546167749853,0.532422862450382
411,2,254908,0.0228036127381042,0.0586186761850444,0.697498738232614
412,2,255033,0.0446307434307575,0.0686783120571356,0.516210437037499
413,2,255862,0.0450843111389195,0.0582286330626017,0.43929318087321
414,2,255975,0.0538614313780251,0.0579968439196671,0.353681294481541
