SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
92,1,126880,-1.39622701727618,2.62400863610836,0.594993568694825
93,1,127853,0.101397132102348,0.139542461464384,0.46792809140554
94,1,128302,0.127007421341121,0.138946036632299,0.361300136281471
95,1,128704,0.0121147662082223,0.139247360564111,0.930719438599594
96,1,128911,0.0650495594451227,0.139221221148507,0.640617298746972
97,1,130267,0.0231011070724788,0.139192821088241,0.868279673827912
98,1,130271,0.0197759689065498,0.139359486693836,0.887235086170019
99,1,130613,0.100264389095955,0.140564541441111,0.476132738178752
100,1,132012,-0.0436243051830193,0.140348023678924,0.756113704207663
101,1,133231,0.0189413179447623,0.139367539521464,0.891970605677799
102,1,137074,-0.0453589641198226,0.139152030148384,0.744642503231036
103,1,137304,-0.0639434607926283,0.139179740473624,0.64620762730228
104,1,139686,0.0111088538061391,0.139403050066715,0.936529969118459
105,1,149562,0.0455404208709476,0.139701306388897,0.744629457590845
106,1,150447,0.0548848681997839,0.141241962756746,0.697815542607321
107,1,151446,0.371718834116203,0.28311971083566,0.190056468348932
108,1,154084,0.103219588090898,0.141602092437184,0.466521016797116
109,1,156633,0.0341197708966257,0.143639951551261,0.812378196680332
110,1,157269,-0.00716994150374006,0.139136200217187,0.958930895028754
111,1,160054,0.0361049571813711,0.140445489146496,0.797271020923354
112,1,166222,0.0733929639826253,0.13936503219166,0.598785500010002
113,1,166416,0.0848383011752023,0.139063432354264,0.54220856684511
114,1,167326,0.0246329260550963,0.139921231519867,0.860356772224332
115,1,168836,0.0496814107016169,0.139239158738988,0.721450000074756
116,1,171200,0.0200379535457068,0.139468745320464,0.885840331879303
117,1,171431,-0.0398677898354775,0.140327517379733,0.776496267224996
118,1,173339,-0.0479976766594343,0.139228720234708,0.730495319201017
119,1,173845,-0.0464293272820182,0.139114776689666,0.738767629131411
120,1,175121,-0.068360266828529,0.13881317809662,0.622698663364624
121,1,175281,-0.0434943536406984,0.138959601071543,0.754465511867603
122,1,175315,-0.0592374475086819,0.138899353891013,0.670019905457803
123,1,175523,-0.0595876670598133,0.139686332724553,0.669943881451625
124,1,175541,-0.0515127221767747,0.139125084660867,0.711409396951459
125,1,175653,-0.116419897561424,0.139454825780576,0.404382797762939
126,1,175805,0.014344075432515,0.14748579460723,0.92257723245712
127,1,175818,-0.0801209722663729,0.144036294203923,0.578388669895785
128,1,175856,-0.0316036557661781,0.141886951196929,0.823868028650602
129,1,175876,-0.0378764049376373,0.139707788177357,0.786463648474061
130,1,175989,-0.0452339724312622,0.14010029819437,0.746985994847956
131,1,176001,-0.0424436540829752,0.140832991503179,0.763305405540232
132,1,176451,-0.0458809560196534,0.142523283788667,0.747704591286849
133,1,177692,-0.0475532048642607,0.138912077461187,0.732309360457507
134,1,178191,-0.0586074550115019,0.139038096614167,0.673631358915121
135,1,178224,-0.0475532048642607,0.138912077461187,0.732309360457507
136,1,178960,-0.062431844149522,0.140005358810146,0.655925039382858
137,1,179139,0.0146669391226126,0.277563571907241,0.957887903220089
138,1,179139,-0.210116543132449,0.558910932065688,0.707187902877847
139,1,180955,-0.0207119014857813,0.160825088892083,0.897600909130303
140,1,183802,-0.0108571764128949,0.13895142639932,0.937763754224365
141,1,183954,-0.0122422315243901,0.139962726458687,0.930349276603828
142,1,184450,0.0293586749967604,0.138729970649562,0.832522041099713
143,1,184641,0.0391964798432329,0.142760932131087,0.783814705184059
144,1,184718,-0.0343813942749904,0.139515046190892,0.805488733809998
145,1,185296,-0.000638100070690345,0.138935129037505,0.99633808987825
146,1,185438,0.0203224339445086,0.138937482598227,0.883791466393919
147,1,185469,0.0192848542881483,0.139138427859906,0.889843753492281
148,1,185503,0.0141595097164021,0.138780288578211,0.918792183845274
149,1,185705,-0.00572079541110046,0.140333089401384,0.967505623945079
150,1,185749,-0.0105394628074744,0.140332298557382,0.940174815358298
151,1,185806,-0.0485502254718944,0.140497041959668,0.729878884733698
152,1,185879,-0.0901693267144604,0.141118233121186,0.523261390515054
153,1,185916,0.0479767695900527,0.141112495364755,0.734066632029767
154,1,185941,0.054289682441741,0.141720950259815,0.701895102063365
155,1,185954,0.0187891198525708,0.14216086010611,0.894926694448729
156,1,186055,0.0254000715822033,0.139320505890876,0.855441005178542
157,1,186896,0.0161920939209779,0.14160866347025,0.909030151709448
158,1,187697,-0.481438613249715,0.287664227119518,0.0950924918893063
159,1,189392,-0.685010311701181,0.288018946495211,0.0179217580288154
160,1,189416,-0.761695179118849,0.27788752087721,0.00643650590483615
161,1,190132,-0.0603625047552687,0.139466800326864,0.665417748880096
162,1,190148,-0.0476370541644145,0.139522838039731,0.732984272656287
163,1,190165,-0.0659503687105014,0.140574359081774,0.639252511366361
164,1,190169,-0.046968214509591,0.140420573505969,0.738214190831993
165,1,190933,-0.095424671323889,0.139211299745959,0.493499536069118
166,1,192149,0.0611617680220263,0.140405091552995,0.663386440390224
167,1,192302,0.447395401034523,0.183902341300697,0.0154791714378069
168,1,192303,0.388157329888311,0.166149440573547,0.0200402579302001
169,1,192305,0.412057926723478,0.172600479430254,0.0174959218106314
170,1,192315,0.177537820320582,0.197147977158409,0.36845180194211
171,1,192795,0.0471260773608376,0.13901757510355,0.734816067782372
172,1,194020,-0.0302953629340975,0.146442380511526,0.836226250655248
173,1,194187,-0.0255830480453762,0.139148730983341,0.854233572152827
174,1,194867,-0.164123151078973,0.138805063572875,0.237842715621871
175,1,197325,-0.127720833389586,0.142311149030306,0.370076687961542
176,1,197392,-0.109526241371789,0.144186962084251,0.447993127061061
177,1,198857,0.0251135414075412,0.66688562058044,0.969981694981332
178,1,206666,0.0844191309080755,0.1563521731597,0.589586181854201
179,1,206675,0.124270105701711,0.203533431859195,0.541881419572633
180,1,223051,-0.248044874458978,0.160632599743427,0.123441876396565
181,1,223059,-0.337173572232074,0.166397088655313,0.0434836453519982
182,2,7366,-0.437084056803027,0.20037066550639,0.0298148031292895
183,2,8180,0.317162817455699,0.27720819438288,0.253344049629504
184,2,8187,0.243603853937081,0.288512056938559,0.399048224901457
185,2,8250,0.485680830259424,0.283353716942331,0.0873983979896886
186,2,8253,0.452019922566757,0.283511454679939,0.111749871243829
187,2,8285,0.0648077752078616,0.154220912903817,0.674575385827112
188,2,8302,0.190245017974689,0.144041248330906,0.187434447667626
189,2,8306,0.190245017974689,0.144041248330906,0.187434447667626
190,2,8314,0.177376899072985,0.141119060762412,0.209609719498713
191,2,8317,0.187261929165832,0.144316306645918,0.195279057065473
192,2,8328,0.139494929406829,0.143821372173666,0.332751486096867
193,2,8331,0.142566664815473,0.143541720553435,0.321289326437028
194,2,8498,0.141216570263244,0.141027216374286,0.317347069855425
195,2,8651,0.15340421306149,0.141123600588231,0.277769531162812
196,2,9418,-0.00871877516416397,0.359514067381911,0.980665658372687
197,2,9812,0.145354216592601,0.141988919913229,0.306677478072703
198,2,9932,0.12310160138038,0.141487451446176,0.384862605993733
199,2,10135,0.103115766894103,0.140989869388445,0.465038367305321
200,2,11616,0.147933787106263,0.140726791628802,0.293880011555544
201,2,12133,0.125267066484002,0.141350058941551,0.376103011551582
202,2,12194,0.142667675088938,0.141851312807823,0.31522232442542
203,2,12359,0.123728741751271,0.141485901763636,0.382443205164883
204,2,13061,0.14248652451699,0.141425462866165,0.31438339989063
205,2,14298,0.12550307250338,0.14191832952154,0.377118361370616
206,2,15222,0.169115961292446,0.143178231087766,0.238335558019656
207,2,17986,0.125352906771733,0.140788890265551,0.373878600325177
208,2,19770,0.107718271990527,0.141805533277433,0.447988940941616
209,2,19836,0.105345148566966,0.141420370759083,0.456823054965746
210,2,19851,0.116403449704771,0.141810588567744,0.412292802814601
211,2,21595,0.099704368779056,0.141259953933143,0.480764436394914
212,2,22385,0.0827332525468691,0.141424819535424,0.55892272136
213,2,23441,0.0272186230343439,0.142860271557663,0.849006346388205
214,2,24209,0.0737615624988821,0.141636829509935,0.602846864553674
215,2,24341,0.0802141762887008,0.141962189127577,0.572406133888263
216,2,26815,0.121197579341833,0.141709433132046,0.39299057270595
217,2,28209,0.158722692974789,0.141652220883438,0.263258346340392
218,2,28695,0.0123246800735211,0.148248085557115,0.933790913735867
219,2,35849,0.0507028255190809,1.51985239212093,0.973406073691428
220,2,35850,-1.48984871058841,1.85711860642843,0.422955791836531
221,2,41245,-0.07297428128423,0.141306228688017,0.605879916014244
222,2,43214,-0.149697776662713,0.143430299425408,0.297339797218872
223,2,47104,0.0214011683469797,0.139642138305908,0.878282991085925
224,2,50915,0.0347982468416717,0.141006688408199,0.805218560808398
225,2,55834,-0.0306469466598966,0.140357750725492,0.827283527731556
226,2,56422,0.0354692909056699,0.140605504456862,0.80098611368423
227,2,57715,0.0327731774754907,0.140143783498328,0.815233925791758
228,2,59046,0.00565571574883417,0.140863318443821,0.967995934934184
229,2,59191,0.00837880851712813,0.140056394034058,0.952329238764657
230,2,59383,-0.0163291158398858,0.140094742698271,0.907276871602993
231,2,59477,0.00699807292577848,0.142204900647337,0.960778822379369
232,2,59755,0.261444602992132,0.319209056234971,0.413316873264618
233,2,60471,-0.0175945009179953,0.140283002454031,0.900261286352669
234,2,60478,-0.0141681407258591,0.140444187161512,0.919702251191522
235,2,60786,-0.0303189938236024,0.140205993878366,0.828920859044092
236,2,61035,-0.0031931139245438,0.140205064830023,0.981842939089163
237,2,61071,-0.0246630961833012,0.139562968195487,0.859832328695185
238,2,61675,-0.0190410315790894,0.139967280837639,0.891867867788069
239,2,62776,-0.103671774971644,0.145991083533894,0.478096077388538
240,2,62939,-0.013792374803309,0.139727075925699,0.921425038848858
241,2,63527,0.0392523925566798,0.140237941220591,0.779719301612053
242,2,63857,-0.00301743815462607,0.140286036166152,0.982851630213244
243,2,65527,-0.0290454157237848,0.139815079621613,0.835550490425098
244,2,67007,-0.0692076537240157,0.153900647958564,0.653209648533304
245,2,67023,0.153058178673451,0.31824427329704,0.630853128508599
246,2,67024,0.289905266123865,0.319139419282992,0.364288298246936
247,2,67976,-0.00479913672348964,0.141837332420037,0.973027452828523
248,2,69628,0.114897131428207,0.144057564766603,0.425651645966993
249,2,71825,-0.382615393053705,0.278074959092616,0.169711488030646
250,2,72389,-0.0148060550884321,0.140960667979943,0.916406278469368
251,2,72392,-0.0837245667245889,0.141851407459305,0.555415942305271
252,2,73646,0.0272370745764181,0.139004162653867,0.844766502845426
253,2,74564,0.0719028519967411,0.138685978167234,0.604463595459443
254,2,74739,0.130393654118039,0.139021830280511,0.348918307137531
255,2,79931,0.240721254302122,0.156367527388521,0.124588389317512
256,2,80748,0.108388529006219,0.144648846141637,0.454162337083268
257,2,80873,0.225616824975584,0.13900933704835,0.105474885342823
258,2,81501,0.216076490400006,0.139028941952421,0.121036710018405
259,2,83526,0.176794754005821,0.138969178443383,0.204144153246123
260,2,83845,0.235189762435048,0.138856666970333,0.0911931527145213
261,2,84412,0.54622914673971,0.350148030043176,0.119657126638955
262,2,84412,0.0883277165067811,0.175877232569991,0.61583128519248
263,2,84447,0.207677300778536,0.140766499595102,0.141014708378335
264,2,87391,0.251969606466466,0.138154741220893,0.0690244356416715
265,2,87562,0.25422285182455,0.138495984427079,0.0672582952369883
266,2,87849,0.218048277758005,0.138657373166047,0.11671449865389
267,2,87878,0.241153083018357,0.139149410323832,0.0839598186329835
268,2,88125,0.231367856283192,0.154903883148132,0.136167707667416
269,2,89785,0.232763969668405,0.1392055111849,0.0953929062168461
270,2,93441,0.221986295487844,0.143441958442425,0.122622177935814
271,2,93588,0.245183775150613,0.148408785816984,0.0994066120436974
272,2,93721,0.172634966422732,0.139030382306041,0.215169169722227
273,2,93952,0.148845344529046,0.138709081801108,0.283970166772404
274,2,95085,0.174314986014372,0.138819345865168,0.210056489087631
275,2,103188,0.200828065083722,0.142104996152961,0.158467157190667
276,2,107124,0.168948440975713,0.138907498871453,0.224696337369277
277,2,111645,0.165937840356787,0.139007099404716,0.233382683225505
278,2,111916,0.132611419234831,0.139437185745289,0.342230847454497
279,2,111931,0.15108560917328,0.139597776781463,0.279861391394493
280,2,111999,0.171254030695136,0.139028590688987,0.218847446415286
281,2,114528,0.114466383814538,0.139996329896929,0.414115186832334
282,2,116024,0.152704174155779,0.140226680743803,0.276905196699326
283,2,119244,-0.0834179159886979,0.15302201521487,0.586003759455413
284,2,119246,-0.0469017601434363,0.154699268456277,0.761931108534967
285,2,119247,-0.026124670031102,0.155830326999224,0.866956071115733
286,2,120090,-0.0894091134762791,0.139826320507778,0.522958110156699
287,2,120291,-0.0778615004041529,0.141446519880716,0.58234795473598
288,2,120726,-0.0790648492290189,0.140626687894561,0.574314674681115
289,2,121716,-0.00575719855739765,0.140529518894153,0.967344651593972
290,2,123100,-0.0531256945759369,0.140695294680421,0.705959171628553
291,2,124677,-0.0153472301155188,0.14052747891968,0.913096718979844
292,2,127636,-0.252921995848815,0.177228362770096,0.154435980655243
293,2,127887,0.0206382279342003,0.141489092528625,0.88411165734096
294,2,128935,0.020880102403918,0.141355229406938,0.882653062391584
295,2,129053,0.0480461842995481,0.141766833956046,0.734879113434056
296,2,130040,0.0321239169609928,0.14264506683324,0.821952650991044
297,2,130976,0.0111108625533312,0.141492120640097,0.937453848629415
298,2,132199,0.0172713093185719,0.142146181527721,0.90336109494011
299,2,133355,0.069593970438879,0.143062786434849,0.62694467601251
300,2,133435,0.0911713010697308,0.143337867982977,0.525150318898129
301,2,133943,0.0611430262897617,0.167881631477556,0.715924338381154
302,2,135183,0.15447787630928,0.143263676695855,0.281646581259011
303,2,135402,0.145584654365316,0.143268349119585,0.310245544478646
304,2,135898,0.201101656621908,0.143840966972259,0.162965859566085
305,2,135912,0.169163490675585,0.14406411776861,0.241097019610379
306,2,135925,0.17040342361957,0.143404804004437,0.235526441079551
307,2,136002,0.145035130157035,0.143376150871821,0.312436164223857
308,2,136173,0.14183567635008,0.144402448733092,0.326661786445595
309,2,138209,0.116170066670516,0.148711610273817,0.435222064884292
310,2,138318,0.201367142508565,0.148029683579924,0.174597973476547
311,2,138695,0.157780305060831,0.145631460241634,0.279360681186749
312,2,138818,0.123367367266344,0.145457749755839,0.396939200292228
313,2,139728,0.102553090693908,0.145242311999343,0.480602414725778
314,2,140174,0.0987494532010498,0.145249778881664,0.497038971740761
315,2,140863,0.0808525520868715,0.1452223046113,0.578050880364499
316,2,141152,0.0514952817575978,0.145669522160464,0.723918966081866
317,2,141292,0.0764108118248807,0.144590548776933,0.597509830477102
318,2,141545,0.104773615157909,0.145245338069348,0.471167923403908
319,2,145823,0.163554672571696,0.150642642823082,0.278346867071501
320,2,145934,0.131067495139005,0.248527624884975,0.598263824020264
321,2,145980,0.053616703821592,0.152258728935894,0.724941852712648
322,2,146723,0.149803054054868,0.144870939096721,0.301823057007998
323,2,147946,0.114720644030923,0.146291887070489,0.43345448703077
324,2,150394,0.222905982271722,0.159058913473741,0.161971524127544
325,2,151274,0.111268319887859,0.249786033951024,0.65626436934064
326,2,151397,0.00861650786158163,0.146784588343948,0.953222905023073
327,2,153035,0.137725553152243,0.145002223066889,0.34285514920479
328,2,153228,0.0346118045904098,0.146235216967982,0.813037809388374
329,2,153455,0.0777728121539902,0.147292489053178,0.59781988678146
330,2,153732,0.0441726860667164,0.152327827167116,0.771998473015699
331,2,153815,0.112628419346779,0.146662846007701,0.443035600878125
332,2,154160,0.0702118023633367,0.145199231691947,0.629001584213491
333,2,154235,0.0152524501567521,0.146695471660303,0.917249378957786
334,2,155527,0.165072300022748,0.158981016461436,0.299834332661046
335,2,159870,0.08763266568466,0.142916503889879,0.540156242610827
336,2,161229,0.101542911836332,0.145086766481164,0.484464993760945
337,2,161451,0.0208191418753252,0.310884218037992,0.946645481300856
338,2,161451,-0.104609749650598,0.311833376146485,0.737472253369742
339,2,162696,0.209477489769678,0.144132096646052,0.147009025322995
340,2,163284,0.177299340116327,0.1423345499183,0.213718268933828
341,2,164166,0.0711035825935649,0.14392175989037,0.62158286822217
342,2,165270,0.054801918111179,0.142730953207804,0.701244756016935
343,2,165675,0.089082825099517,0.145042596191874,0.539489444689095
344,2,166404,-0.823623223352371,0.373546475827555,0.0281072810878507
345,2,168012,0.0454049864950257,0.175401799476545,0.7958920443308
346,2,168062,0.0291060937112606,0.143807708282503,0.839723813544789
347,2,168518,-0.0642763401390514,0.142951663782629,0.653248253500073
348,2,168980,-0.0198272208986172,0.142920812651747,0.889743632060957
349,2,169651,-0.0113245253151117,0.14299132385187,0.936920576245548
350,2,169902,-0.0735799511927357,0.238976281363512,0.758342709682971
351,2,169960,0.0252648740914339,0.222623691735318,0.909709057466719
352,2,170725,0.162309096879369,0.142986400924154,0.257088248806493
353,2,171254,0.122008022423362,0.143331914424774,0.395220223451465
354,2,172242,-0.0234002133728146,0.141777454378658,0.868999965675275
355,2,173254,0.0340717551133924,0.140684762142297,0.808777369385267
356,2,173340,0.0360684793621291,0.140666323700059,0.797782387677587
357,2,173385,0.041310353307326,0.140791814161707,0.769377801095318
358,2,173973,0.0734835138186396,0.140380446841694,0.600982800291816
359,2,174714,0.0428064926646599,0.360076762131898,0.905436801426459
360,2,177341,0.136113612218516,0.139768792335461,0.330798679329517
361,2,180314,0.112338058778601,0.139875644169155,0.422441130782019
362,2,180339,0.116827182179323,0.140219279429673,0.405309474454323
363,2,182758,0.172908122021861,0.139550596743035,0.216155609945682
364,2,183619,0.179031260136894,0.140080724266508,0.20206881403733
365,2,183913,0.202336067395965,0.143557187659415,0.159583760142527
366,2,184146,0.224142873441924,0.144434261427976,0.121589925237891
367,2,187176,0.0781060731124757,0.141107619393509,0.580256911083069
368,2,191066,0.177615001905939,0.141909618365016,0.211542030995687
369,2,191124,0.301865550509147,0.178973573139391,0.0925544001269915
370,2,191128,-0.218147154448668,0.165008772168702,0.187012958285159
371,2,191599,0.17706163559743,0.139936529756875,0.206598511615897
372,2,191762,0.187985976472359,0.145461403653122,0.197083835138644
373,2,191763,0.150245277304328,0.140581724782447,0.285917238517376
374,2,191959,0.141336053975512,0.140263835134035,0.314315451054248
375,2,192390,0.141856901478476,0.144143912578142,0.325723749207719
376,2,195759,0.217345730271047,0.141198433756684,0.124628717154745
377,2,196912,0.286787316808014,0.138541670063556,0.0391750919384716
378,2,197598,0.512932244246541,0.454366146718826,0.259708193007436
379,2,198110,0.264935248422753,0.139504424060973,0.0583641188640596
380,2,198283,0.322372944092042,0.143604113338087,0.025395021284478
381,2,198805,0.226613213351281,0.140301734667171,0.107164104413698
382,2,198891,0.29589396445142,0.138831927133434,0.0337539343984167
383,2,199248,0.273220873937517,0.139284347338574,0.0505940514230461
384,2,201782,0.202330093937996,0.139454153594589,0.147703595883808
385,2,203285,0.340340977826542,0.138144471828086,0.0142288786461712
386,2,203783,0.285080594391079,0.138196572539118,0.0398566292088968
387,2,204179,0.308350624615402,0.138393734271119,0.0265055437107069
388,2,205406,0.26158655611378,0.140105240622839,0.0627202515751493
389,2,205834,0.228584869881526,0.139591797592362,0.102412175490511
390,2,205965,0.122785416507874,0.152968817609775,0.422698266609809
391,2,207192,0.168388353650993,0.139702767911545,0.228882148889521
392,2,207561,0.214135855064259,0.1389043877825,0.124065268150311
393,2,208682,0.142281607920003,0.138930483488497,0.306479479875141
394,2,210102,0.122728240603766,0.13934302965845,0.379045151790441
395,2,212519,0.498146113160583,0.295712095908887,0.0929564909128386
396,2,214801,0.121713056464456,0.139338906342308,0.382982394706828
397,2,215016,0.0946980968321468,0.139318682299782,0.497125429802706
398,2,218876,-0.0371947794976397,0.140837195605093,0.79185875017591
399,2,227511,-0.1326751608279,0.14167215049376,0.349658988654891
400,2,230378,-0.0862557339819642,0.139985202491899,0.538174494232755
401,2,231943,-0.0982852571647546,0.140364578271861,0.484254826808339
402,2,232156,-0.0974047113788342,0.140308700542883,0.48800262761074
403,2,232789,-0.0702126387719146,0.139857356935513,0.615959158586115
404,2,238524,-0.117844808057593,0.139963694558758,0.400376489347365
405,2,241518,-0.197469446551398,0.140929090884142,0.162033640542516
406,2,250396,-0.147882486059826,0.140136213714053,0.292020485572514
407,2,250466,-0.152718638185445,0.14007186825597,0.276330101607751
408,2,252305,-0.200100345606709,0.140275699285752,0.15461392525716
409,2,254571,-0.14344177475812,0.14245087151551,0.314645598133471
410,2,254742,-0.139247289877119,0.142333669806554,0.328588097904411
411,2,254908,-0.190272078527516,0.143257685218995,0.184976537359362
412,2,255033,-0.225946216301617,0.16789560555318,0.179245496690059
413,2,255862,-0.203290298471573,0.142339425324252,0.154116155070607
414,2,255975,-0.151771576191364,0.142005130472167,0.285901236765205
415,2,258311,-0.267286914695866,0.13916079378795,0.0555741061375576
416,2,259284,-0.156282844899258,0.140110385612474,0.265426440143969
417,2,266330,-0.0880758134934143,0.140882616616431,0.532262347613258
418,2,267100,-0.118064336088474,0.140810166143131,0.402337225736626
419,2,268086,-0.0623095366543818,0.140921569091231,0.658645965861865
420,2,274614,-0.00603758085656847,0.14010379581956,0.965651263710667
421,2,274729,-0.0187617988362017,0.140866937453734,0.894120519486949
422,2,275746,0.043277930762067,0.140790139749303,0.758725378442741
423,2,277029,0.00544078300682105,0.14015433962993,0.969055892111822
424,2,277741,0.00825266307539141,0.140208973923064,0.953097134795002
425,2,278218,0.00967306411736402,0.139955473008276,0.944936978962353
426,2,278379,0.0499518883075621,0.143395338815922,0.727784363848496
427,2,279910,0.0105293975108126,0.139906153171724,0.940050135377443
428,2,280616,0.0158677407182151,0.146019213180357,0.913526888752471
429,2,283431,-0.0142543371777404,0.14195432795492,0.920071904337281
430,2,283573,0.00455469237824158,0.140253292729663,0.974111795764377
431,2,286762,0.0195100030819113,0.140608676254873,0.889723740686698
432,2,287187,0.0182777022253584,0.139953038924498,0.896167066074933
433,2,288379,0.133299415003435,0.138714473758115,0.337228758012878
434,2,294941,0.180320700092992,0.13864709793773,0.194252997335445
435,2,296073,0.140079490042796,0.142630110982978,0.32671472946215
