SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
56,1,74327,-0.0372957726275575,0.114352427662082,0.744505931850979
57,1,74572,-0.0605202212981114,0.114019675787684,0.595899799205521
58,1,75211,-0.0498369426535054,0.11382633390435,0.661775012889389
59,1,76030,-0.00908331726162745,0.113856210180304,0.936458355308684
60,1,80108,-0.123366363811047,0.1136407795763,0.278404838373348
61,1,81262,-0.0476416678354421,0.113759025421114,0.675620934401554
62,1,81999,-0.114504344271819,0.11390223897172,0.315447671460494
63,1,82431,-0.156548276578841,0.114301828212142,0.171681068527687
64,1,83284,-0.0890881136880103,0.113672304377188,0.43372554450092
65,1,83613,-0.0737228076511461,0.113690927826709,0.517115953336167
66,1,84112,-0.102385848259644,0.113640573020297,0.368222740489808
67,1,84701,-0.0102626077709946,0.121827929154428,0.932914522742026
68,1,84858,-0.00471697184130825,0.114091978665943,0.967045357802432
69,1,85751,-0.0712481777765396,0.114498423419823,0.53417040770235
70,1,87445,-0.050552728927786,0.114771843485262,0.65987153587117
71,1,87467,-0.103927527306779,0.115271736322611,0.367890894819727
72,1,89070,-0.0432903037447607,0.114658950668607,0.705986521142816
73,1,89616,0.00261658468047405,0.114065082230573,0.981711572329954
74,1,89679,-0.0333776657850049,0.114065778299706,0.769986303001597
75,1,89880,-0.00334184758366639,0.114108378118205,0.976652556192453
76,1,91472,-0.011237478552913,0.114953963434349,0.922181259923381
77,1,93789,-0.116843717089979,0.113601059948262,0.304398124147029
78,1,94351,-0.182815150435106,0.113654827575687,0.108617051161869
79,1,99148,-0.157968094613114,0.113460060553314,0.164714274606193
80,1,101281,3.24749412548927,1.23222061583288,0.00877238246991354
81,1,106011,-0.131302088703264,0.118364761818984,0.268055717268994
82,1,106800,-0.146564860823332,0.113657230472055,0.198056766189641
83,1,107970,-0.120597413556122,0.11340559847074,0.288319908783553
84,1,109000,-0.103585786764558,0.113653636311995,0.362697988301763
85,1,112549,-0.163429590101415,0.113325131258817,0.150152273619708
86,1,112742,-0.107541262538108,0.113957630834936,0.345970888041732
87,1,113050,-0.0628301148580621,0.11386023920029,0.581422301067452
88,1,113135,-0.124415313879154,0.113426069368697,0.273439518235684
89,1,114076,-0.065185563648405,0.113566219798773,0.566341962233788
90,1,114628,-0.0707341268348666,0.113844407436377,0.534788261111921
91,1,116283,-0.0568928427737403,0.114500143857318,0.619582908866401
92,1,126880,-5.04282427801167,2.13227507211928,0.0185704713649594
93,1,127853,0.0576471173949825,0.114285737438393,0.614286464551877
94,1,128302,0.0546083010143335,0.113850675534604,0.631774420203412
95,1,128704,0.00916151124471498,0.114000093756171,0.93599324563862
96,1,128911,0.0262686984567512,0.114005180859076,0.81790145329523
97,1,130267,0.082205104524717,0.113875685808965,0.470843327434419
98,1,130271,0.0845362266378195,0.114006211628147,0.458880053096427
99,1,130613,0.0625836992335067,0.115112992158208,0.587010453106569
100,1,132012,-0.0946599624601043,0.114806237423339,0.410201313587865
101,1,133231,-0.0813002334520884,0.114019207031718,0.476292213604026
102,1,137074,-0.0720357849626665,0.113874485709559,0.527411393087413
103,1,137304,-0.106710999303275,0.113837017276248,0.34919292699253
104,1,139686,-0.0716875837814471,0.114064603233343,0.530094466913709
105,1,149562,-0.0737303718087994,0.11432143359176,0.519385517221704
106,1,150447,-0.0665299018862192,0.115603377406269,0.56531893173204
107,1,151446,0.0932283965551663,0.23229850720482,0.688419898827604
108,1,154084,-0.0429503931582129,0.115992394183027,0.711391264373321
109,1,156633,0.00921178134476947,0.117604444611092,0.937611117249026
110,1,157269,-0.0769808001336822,0.113835624831837,0.499327772669878
111,1,160054,-0.0494431475007074,0.114961452453414,0.667396554450065
112,1,166222,-0.0304417270511031,0.114129560899104,0.789833140640918
113,1,166416,-0.0325638903884209,0.113896150742352,0.775115821008398
114,1,167326,-0.0541311867567367,0.114520396104016,0.636735563388506
115,1,168836,-0.0518975205577992,0.113980288510264,0.649158866340191
116,1,171200,-0.0548439420839131,0.114147179603358,0.631193047561908
117,1,171431,-0.0757283637918429,0.114826638803152,0.510003669954736
118,1,173339,-0.0532851683388193,0.113968557741154,0.640400134250119
119,1,173845,-0.044594598592154,0.113884606028737,0.695607013426203
120,1,175121,-0.0667086962372166,0.113628028015246,0.557525542412922
121,1,175281,-0.0567633125664186,0.113739997006763,0.618046557172844
122,1,175315,-0.0663162311572923,0.113689519609387,0.56005712392238
123,1,175523,-0.0479448143243947,0.114360299817044,0.675293175326315
124,1,175541,-0.0617142044788952,0.113874560115479,0.588195556203686
125,1,175653,-0.0726850374242599,0.114216911934396,0.524943016472265
126,1,175805,-0.0270177452849283,0.120737662471695,0.823063928123539
127,1,175818,-0.0631046572832312,0.117924397126485,0.592898223055874
128,1,175856,-0.0557655316276473,0.116131150431326,0.631386570829277
129,1,175876,-0.0302395173129817,0.11437744374808,0.791638659093877
130,1,175989,-0.0492557132118073,0.114685177044245,0.667831379787708
131,1,176001,-0.0484481597086414,0.115284045584034,0.674558273368823
132,1,176451,-0.0296500250042697,0.116688323360787,0.799569410288022
133,1,177692,-0.0492813321073892,0.113714050666265,0.66500383444401
134,1,178191,-0.0469257778054999,0.113829839168346,0.680410117977987
135,1,178224,-0.0492813321073892,0.113714050666265,0.66500383444401
136,1,178960,-0.0822689952695427,0.114569110827923,0.473187187189125
137,1,179139,0.00108573982822335,0.227238400967089,0.996190439495177
138,1,179139,-0.215210238323512,0.457520980171393,0.638371669539222
139,1,180955,-0.0243893222684147,0.131662000105503,0.853145673991514
140,1,183802,-0.068252079868776,0.113700604089126,0.548705507608885
141,1,183954,-0.0744828566732375,0.114518219667302,0.51585578893599
142,1,184450,-0.0508452263014908,0.11355129529459,0.654591556678676
143,1,184641,-0.0570489306198481,0.11684946147892,0.625692986208733
144,1,184718,-0.0892066255896035,0.114130170545216,0.434960807817892
145,1,185296,-0.0459574812112587,0.113717993687748,0.686357794305891
146,1,185438,-0.0478431078444524,0.113721162353057,0.674226215806811
147,1,185469,-0.0593108451052291,0.113870082927947,0.602787970054361
148,1,185503,-0.0348387238919972,0.113604072135473,0.759276963734575
149,1,185705,-0.0638869227692748,0.11483872518067,0.578345522941091
150,1,185749,-0.061648608101822,0.114842190858492,0.591735994865939
151,1,185806,-0.0709558844930811,0.114980459089077,0.537558322145416
152,1,185879,-0.0676321911706154,0.115542303459103,0.558689283118521
153,1,185916,0.0124196182027405,0.115543897507158,0.914462664174881
154,1,185941,-0.0183285997646278,0.116045022120046,0.874591339332094
155,1,185954,-0.0320174512497124,0.116375560115669,0.783383639211246
156,1,186055,-0.0353721652442631,0.114049629248382,0.756632096091711
157,1,186896,-0.0342177397409564,0.115920922108179,0.768028585441519
158,1,187697,-0.234976330879544,0.236108280423625,0.320317873451042
159,1,189392,-0.335730276865157,0.237006241060477,0.157497512323615
160,1,189416,-0.253159063692769,0.229515858040972,0.270772743802761
161,1,190132,0.00804156248360241,0.114209056086721,0.943906486856388
162,1,190148,0.0347147987637688,0.114229360815344,0.761379824454901
163,1,190165,0.0206756515097609,0.115116923694604,0.857565208546231
164,1,190169,0.0351959621765872,0.114963362581412,0.759671392018961
165,1,190933,-0.0472734611645385,0.114018458484144,0.678677549919103
166,1,192149,0.0366894182638826,0.114962039851502,0.749806266822843
167,1,192302,0.13422225249572,0.151647056466452,0.376707171499046
168,1,192303,0.115182293580887,0.136934633232792,0.400834451607539
169,1,192305,0.105453333659381,0.142331208540254,0.459246029120349
170,1,192315,0.013776119439787,0.161585986147063,0.932106476196675
171,1,192795,0.067944419007995,0.113772857429715,0.550761004009182
172,1,194020,0.0169410189873519,0.119894256001989,0.887713810052553
173,1,194187,0.0420195227843301,0.113902667431541,0.71241800254512
174,1,194867,-0.0653596588967117,0.113809469131547,0.566137229449141
175,1,197325,-0.0952044067656977,0.116530923419556,0.414486117583088
176,1,197392,-0.12021540897453,0.117966941381082,0.308872317368167
177,1,198857,-0.12362169661781,0.545931607219143,0.820988940378859
178,1,206666,-0.126379062178744,0.12787945103159,0.323698727551776
179,1,206675,-0.0723991732149392,0.166673467301554,0.664279859155568
180,1,223051,-0.255140700798424,0.131250488541835,0.0526991364738203
181,1,223059,-0.396727310190611,0.135380165079873,0.00360483132923566
182,2,7366,-0.054052105562441,0.165117595463136,0.743593280079571
183,2,8180,0.263841408040096,0.226932894374361,0.245760717076992
184,2,8187,0.130745486458434,0.2363368513785,0.580465240253095
185,2,8250,-0.00672075098320146,0.232940899747421,0.976999137410187
186,2,8253,-0.0103902469781598,0.232940517951166,0.964447600056909
187,2,8285,0.0215402749266753,0.126284930295878,0.864660515874184
188,2,8302,0.0876895005781251,0.118123451967356,0.458366129886787
189,2,8306,0.0876895005781251,0.118123451967356,0.458366129886787
190,2,8314,0.107138227540594,0.115649997796597,0.354870753042929
191,2,8317,0.0807992162594901,0.118353120878204,0.495246650406971
192,2,8328,0.0486678411283138,0.117872926298254,0.679942298471482
193,2,8331,0.0462128280932959,0.11765402495112,0.694714787996787
194,2,8498,0.040866409282212,0.115600456964997,0.72391397578688
195,2,8651,0.0340615623800897,0.115714973701409,0.76865780880106
196,2,9418,0.00198015663735696,0.294329488523549,0.994635923380777
197,2,9812,0.0412085852058246,0.116396150215308,0.723522262011028
198,2,9932,0.0196802540005931,0.115953248785941,0.865323033666162
199,2,10135,0.00471766190171885,0.115513629642493,0.967445951131114
200,2,11616,0.0188898956070838,0.115386914516422,0.870053789814324
201,2,12133,0.0202725494100668,0.115845001682335,0.861182173605842
202,2,12194,0.04333175323635,0.116275136201794,0.709620931258718
203,2,12359,0.0151935723016867,0.115955160107117,0.895826438067418
204,2,13061,0.0208547867562795,0.115944133207341,0.857358406186985
205,2,14298,0.0152143785155221,0.116312411508109,0.896003172013384
206,2,15222,0.0327023001024288,0.117436573426192,0.780816353962787
207,2,17986,0.047465814713933,0.115363635691555,0.680995802620067
208,2,19770,0.0226088758362871,0.116182870322707,0.845820141486681
209,2,19836,0.0248932306822448,0.115862314721288,0.830006907583924
210,2,19851,0.0224612180986966,0.11620299096088,0.84684072094445
211,2,21595,0.00550535125502538,0.11572880339483,0.962084933917631
212,2,22385,0.00997753692214065,0.115837463297019,0.93140877912015
213,2,23441,0.0101152744300577,0.116962529662067,0.9311314759711
214,2,24209,0.0169102766812512,0.115997184488716,0.884176864221662
215,2,24341,0.0270388649704667,0.116266147636833,0.816237801951121
216,2,26815,0.0764279750964358,0.116064453153748,0.510648732415521
217,2,28209,0.0442783497180343,0.116150888871108,0.703273767221795
218,2,28695,0.0410164113819708,0.12135023810871,0.735563917250877
219,2,35849,-1.26404200317521,1.2424641911225,0.309675667457811
220,2,35850,-0.418582246258949,1.52161992753852,0.783408125192432
221,2,41245,-0.0040939268589808,0.115728969219741,0.971800613880696
222,2,43214,-0.0551474218691036,0.117568832496719,0.639312754188599
223,2,47104,0.0733717971069354,0.114260200572612,0.521194808092395
224,2,50915,0.212063174703968,0.11489714959843,0.0657761476539136
225,2,55834,0.150001892312434,0.114639064210576,0.191564886719215
226,2,56422,0.198237240292594,0.114637652326764,0.0846384673908955
227,2,57715,0.195293906693257,0.114270908641248,0.0883218912695224
228,2,59046,0.215401473207619,0.114751854855556,0.0613280141954192
229,2,59191,0.210436861332839,0.114114492721735,0.0660085368592147
230,2,59383,0.232185541810445,0.114028157790399,0.0424750949808401
231,2,59477,0.210865783502398,0.115879377796346,0.0696514738306428
232,2,59755,0.228179307078229,0.261298210120634,0.383119122130215
233,2,60471,0.210920310464041,0.114300366777524,0.065828921790543
234,2,60478,0.218198442496031,0.114393389841119,0.0572750628865119
235,2,60786,0.220520210668529,0.114190721863333,0.0542640206305767
236,2,61035,0.232180876720941,0.114116897226031,0.0426393004990746
237,2,61071,0.222801157316979,0.11364633457796,0.0507260538108821
238,2,61675,0.193484303546702,0.114128635048534,0.0908969542245585
239,2,62776,0.143016510615845,0.119363780475597,0.231659845814764
240,2,62939,0.183902587772857,0.113974698617769,0.107521062722014
241,2,63527,0.192328277910538,0.114366418725777,0.0935143639886983
242,2,63857,0.168751644583112,0.114498596887606,0.141418133825816
243,2,65527,0.143439487657898,0.114216825242241,0.210000023683773
244,2,67007,0.0873850434951717,0.12594659619941,0.488247544781376
245,2,67023,0.111542786690721,0.260559966905176,0.66884758080609
246,2,67024,0.125751616583191,0.261494650849392,0.630888649347563
247,2,67976,0.201959540278046,0.115621881495457,0.0815549309380895
248,2,69628,0.286637384922584,0.117054167195503,0.0148207449451679
249,2,71825,0.0181460225987822,0.228263801897708,0.936683286826895
250,2,72389,0.173718060242481,0.115033389711529,0.13189887379655
251,2,72392,0.135647894449432,0.115964571160292,0.242896544186693
252,2,73646,0.174414560065347,0.113427758558239,0.125024952853404
253,2,74564,0.18938594942267,0.11313537882229,0.0950210095134894
254,2,74739,0.226550786150397,0.113317265371812,0.046346279766899
255,2,79931,0.265544184093064,0.127665011945724,0.0382458941738218
256,2,80748,0.175130671210305,0.118149054679266,0.139156401671001
257,2,80873,0.192551882266176,0.11376821800641,0.091434424363081
258,2,81501,0.235787071980915,0.113518268252572,0.0385164869044176
259,2,83526,0.190863195375732,0.113579294795896,0.0937563589346611
260,2,83845,0.224944470651392,0.113511404984638,0.04828924679338
261,2,84412,0.51676053101093,0.286329860407559,0.0719622157624964
262,2,84412,0.130575858753718,0.143871959924896,0.364717309836745
263,2,84447,0.207467500731407,0.115069750766181,0.0722453496493454
264,2,87391,0.240745335783945,0.112912316166355,0.033684863958689
265,2,87562,0.246780893047883,0.113164905881426,0.0298638951446611
266,2,87849,0.248422924067548,0.11314386464383,0.0287681691635107
267,2,87878,0.2458260597635,0.113652681303149,0.0312151953765618
268,2,88125,0.160976153076775,0.126928954724455,0.205548666980961
269,2,89785,0.204459491708247,0.113897395710959,0.0734898836786121
270,2,93441,0.200653850402287,0.117346694183904,0.0881587811434487
271,2,93588,0.170716573396953,0.121630138410411,0.161325604971425
272,2,93721,0.205565269738427,0.113544658690366,0.0710784273517346
273,2,93952,0.190361719638091,0.113292141387635,0.0937888821794551
274,2,95085,0.219610506089871,0.113301713854062,0.0533859935951483
275,2,103188,0.200892271048703,0.116177072475171,0.0846492812396808
276,2,107124,0.227389859509159,0.113315219829895,0.0455436087048155
277,2,111645,0.278412721272358,0.113065770385351,0.0142782420073717
278,2,111916,0.257086629931063,0.113479487576504,0.0240879748573777
279,2,111931,0.268652632456668,0.11357972425938,0.0185544400977193
280,2,111999,0.279330758707589,0.113092115017918,0.0139857651168414
281,2,114528,0.253141535397038,0.11392763419643,0.0269201486428237
282,2,116024,0.29455450474726,0.113920644297635,0.0101208101979721
283,2,119244,0.0716681793607191,0.125271695199774,0.567617059947771
284,2,119246,0.0696278554929021,0.126612444760875,0.582715841811021
285,2,119247,0.0346310242858823,0.127567925840345,0.786187297130799
286,2,120090,0.0738400817212975,0.114472732838013,0.519316922361031
287,2,120291,0.0934172400002801,0.115743280129137,0.420148172617122
288,2,120726,0.060475961238035,0.115135702506989,0.599733527664935
289,2,121716,0.101598212590795,0.114922721956702,0.377267273366779
290,2,123100,0.0495019599998924,0.115178446794037,0.667614329313557
291,2,124677,0.0134064684068397,0.115047660613987,0.907299022591423
292,2,127636,-0.0918677957564604,0.145430220112354,0.527993921219132
293,2,127887,0.0416564417594703,0.115817460555896,0.719306575726468
294,2,128935,0.0270506743111402,0.115720218117112,0.815307371809106
295,2,129053,0.0399925129746768,0.116061936084332,0.730616045557817
296,2,130040,0.0331402914795867,0.116776638193714,0.776736059073522
297,2,130976,-0.0050478700044827,0.115838369005114,0.965266352341922
298,2,132199,0.0365637155856625,0.116359300124552,0.753531120325084
299,2,133355,0.113449936393127,0.117007097953016,0.332910399881045
300,2,133435,0.098793727890948,0.117298184160538,0.400221476073198
301,2,133943,0.0249737792796902,0.137461795250684,0.855939735517815
302,2,135183,0.0886599692190313,0.117386204465756,0.450581996702371
303,2,135402,0.106046833215859,0.117327581385853,0.366689992948669
304,2,135898,0.125592406349403,0.117896867625888,0.287480280797818
305,2,135912,0.122119665482188,0.117994558170117,0.301396004391957
306,2,135925,0.12044422651246,0.117463326213867,0.305887332671329
307,2,136002,0.0977932680353002,0.117434813050529,0.405551532692948
308,2,136173,0.0924477206520695,0.118279451820989,0.434971099994378
309,2,138209,0.0733755194101771,0.121790755515923,0.547246811501098
310,2,138318,0.0760071276104062,0.121439748468388,0.531795855910663
311,2,138695,0.0496014982965667,0.119395368396944,0.678072934030737
312,2,138818,0.0527426479128055,0.119172487390097,0.658344930583764
313,2,139728,0.078038405605537,0.118919323457029,0.512103787960107
314,2,140174,0.0472843000014813,0.118965221263461,0.691266130520058
315,2,140863,0.034553817185206,0.118929488584526,0.771573486969845
316,2,141152,0.0392708819277756,0.119260443146104,0.742134257130024
317,2,141292,0.0425760332539096,0.118399442083215,0.719363871406118
318,2,141545,0.0843733296662559,0.118913221085351,0.478459694435816
319,2,145823,0.0729198110884326,0.123473838879326,0.55518719286855
320,2,145934,-0.0276509378456984,0.203540994096958,0.892017711360268
321,2,145980,0.0227264518629597,0.124668168483068,0.85545543550853
322,2,146723,0.0793882206525878,0.118708175367719,0.504080626030213
323,2,147946,0.0326791880299508,0.11985882910964,0.785283756224824
324,2,150394,0.0283022838046858,0.130572412536302,0.828524135774252
325,2,151274,-0.0860550906913709,0.204502600746167,0.674155785602808
326,2,151397,0.018369810409534,0.120167148951462,0.878589066335155
327,2,153035,0.0473838360894374,0.118836180315382,0.690331470191248
328,2,153228,-0.0323959424442886,0.119717860009121,0.786854983798271
329,2,153455,0.00407613604164725,0.120633766660139,0.973064229594777
330,2,153732,-0.0248602260961297,0.124716548068568,0.842116392708194
331,2,153815,0.0534806041996279,0.120137409481902,0.656475570033407
332,2,154160,-0.00759460698577219,0.118911306815804,0.949111619409788
333,2,154235,-0.0372900327945984,0.120083019304472,0.756337086459188
334,2,155527,0.0435165826386198,0.130333613245217,0.738663761750303
335,2,159870,0.0734187370482855,0.117000848299106,0.530733276332842
336,2,161229,0.104866478308211,0.118731820747419,0.377717784403576
337,2,161451,-0.312549183141178,0.253974060822221,0.219279065849855
338,2,161451,0.35084663978969,0.254650663868117,0.169151235677227
339,2,162696,0.194834446451555,0.117896310906147,0.0993031252135838
340,2,163284,0.152748561446231,0.116499845083053,0.190659942111945
341,2,164166,0.0944623495480541,0.117760230039475,0.423001060345577
342,2,165270,0.114247648487666,0.116717989877525,0.328331878656576
343,2,165675,0.0987918122001349,0.118691409986885,0.405778825309446
344,2,166404,-0.53874304869275,0.306577996937911,0.0797371228625528
345,2,168012,0.00949679852768348,0.143611799781755,0.947313146800518
346,2,168062,0.0243236127421638,0.117733122162646,0.83644170702296
347,2,168518,-0.0305407714553877,0.117054799927509,0.794314032605967
348,2,168980,-0.00267621633797621,0.117010422376538,0.981765612127911
349,2,169651,-0.00146818683263517,0.117066059978636,0.990000658661758
350,2,169902,0.410846413123914,0.194447185417186,0.0353113279379783
351,2,169960,0.0501792869345135,0.182242734976845,0.783213721870144
352,2,170725,0.0113107876373867,0.117272926372913,0.923219175933645
353,2,171254,0.0737630243939398,0.117398626621786,0.530205543527276
354,2,172242,-0.0205874453774817,0.116070574090704,0.859319448393954
355,2,173254,0.0253301717983586,0.115178373622071,0.826059609670701
356,2,173340,0.0362474914282637,0.115156164459934,0.753123675678498
357,2,173385,0.038873615173047,0.115259823174969,0.736114247971407
358,2,173973,0.0425688907314239,0.114949826304657,0.71136182598597
359,2,174714,-0.00692380922502316,0.294795603475331,0.981275227979537
360,2,177341,0.0513669890676418,0.11454778930763,0.6541159793409
361,2,180314,-0.0125330047380112,0.114616915095003,0.912989479027217
362,2,180339,-0.0133255589856767,0.114906240533767,0.907743073506695
363,2,182758,0.123670832939412,0.114306970624579,0.280027243628994
364,2,183619,0.0735872068425881,0.114880458843673,0.522227685868522
365,2,183913,0.0958256285483518,0.11774813918653,0.41629747365903
366,2,184146,0.0986606553732972,0.118532772984602,0.405774625610491
367,2,187176,0.08539187196693,0.115483605481267,0.46013824736028
368,2,191066,0.0848268258910092,0.11634940400537,0.46644246041419
369,2,191124,0.415905991879038,0.145437440799312,0.00449267639373946
370,2,191128,-0.350338484456131,0.134134573938824,0.00939002298686263
371,2,191599,0.0275016970904047,0.114814298427913,0.81083211614665
372,2,191762,0.0732832063295156,0.119304910518384,0.539444897402812
373,2,191763,0.0290341240146945,0.115268034132428,0.801277641328727
374,2,191959,0.00691497724845391,0.114996528590668,0.952084490461011
375,2,192390,0.0226352575150897,0.118164291451996,0.848198963531076
376,2,195759,0.0585313550601932,0.115942695285784,0.61399321796202
377,2,196912,0.0538250082877248,0.114072548943771,0.637326159287589
378,2,197598,0.258646214889787,0.372399870446999,0.487801142226306
379,2,198110,0.0328798527083714,0.114778996624576,0.774692132983092
380,2,198283,0.00646280483814987,0.118402450352088,0.956501265765546
381,2,198805,0.0283312543317156,0.115276916600225,0.806005485842847
382,2,198891,0.0266000829531048,0.114380005487345,0.816238756111103
383,2,199248,0.0279468306415142,0.114640356886739,0.807544145935661
384,2,201782,0.0133717084761307,0.114506905334904,0.907103624966477
385,2,203285,0.118844332384786,0.113889644471701,0.297428880158226
386,2,203783,0.103945514454668,0.113685014527256,0.361168060135537
387,2,204179,0.121494010222286,0.11391156961598,0.28689754974108
388,2,205406,0.0779715000218496,0.115192482238918,0.498925334111465
389,2,205834,0.066890275363358,0.114659877959496,0.560010072587959
390,2,205965,-0.05501468539277,0.125313515260296,0.660918264676187
391,2,207192,0.0803332925536596,0.114528082746774,0.483497625724024
392,2,207561,0.0600115764500171,0.114056572708606,0.599110066336499
393,2,208682,0.0585504397630043,0.113866701257824,0.607432799133026
394,2,210102,0.0382283111100509,0.114185389566796,0.737981128401021
395,2,212519,0.10496032783528,0.243002403933961,0.666055099700024
396,2,214801,0.032190948837341,0.11418522768935,0.778171068594697
397,2,215016,0.0281520556509907,0.114123086459956,0.805298105736008
398,2,218876,-0.0773191025015773,0.115239424643693,0.502695509639505
399,2,227511,-0.0788648531326789,0.116053162432298,0.497229742463089
400,2,230378,-0.0626771547757705,0.114617054021182,0.584834372976668
401,2,231943,-0.0799676616802332,0.11491554834739,0.48696062131768
402,2,232156,-0.0779609359957812,0.114872286115184,0.497788564999993
403,2,232789,-0.0689968213145095,0.114481292473239,0.547101381822583
404,2,238524,-0.0741903663047283,0.114633377094489,0.517925153383257
405,2,241518,-0.102613774073824,0.115568155382741,0.375195362743679
406,2,250396,-0.203684409759,0.114395888363183,0.07585051302541
407,2,250466,-0.182963769314301,0.114454316855045,0.110809808376988
408,2,252305,-0.142910209499199,0.114920876264599,0.214489312365342
409,2,254571,-0.090385932306526,0.116690835584043,0.439108682179213
410,2,254742,-0.121687924432648,0.116504606135466,0.296973357931547
411,2,254908,-0.129327964225073,0.117374132482682,0.27128025897186
412,2,255033,-0.154117876402673,0.137561638286406,0.263324142100253
413,2,255862,-0.103113019892163,0.116738609284138,0.377685491634871
414,2,255975,-0.0941920098388087,0.116337641797096,0.418690542978872
415,2,258311,-0.149498088836643,0.114246059577521,0.191533970154654
416,2,259284,-0.150772625140756,0.11462787382024,0.189255239241536
417,2,266330,-0.0978523950371173,0.115284926760103,0.396574809176376
418,2,267100,-0.117771518684881,0.115223720328284,0.307427962051091
419,2,268086,-0.11775612912388,0.115232188887658,0.307526583969006
420,2,274614,-0.0514674375283025,0.114668652431238,0.653825257712223
421,2,274729,-0.0651704095434462,0.115276563204921,0.572201911050268
422,2,275746,-0.0115896560351184,0.115276741924888,0.919974546877935
423,2,277029,-0.0199137486072671,0.11473779531519,0.862311732217736
424,2,277741,-0.0272949616985758,0.114778543865457,0.812169969615483
425,2,278218,-0.0394947915929921,0.114561127459501,0.730488662754657
426,2,278379,-0.010929063278134,0.117414543100913,0.925892015557495
427,2,279910,-0.0600817018838289,0.114495529356536,0.600085329091356
428,2,280616,-0.0365935326641902,0.119530070146954,0.759674728178818
429,2,283431,-0.0754312602455266,0.116148364070098,0.516477101314609
430,2,283573,-0.0406030968110586,0.114803290248031,0.723793315252367
431,2,286762,-0.00833867264540833,0.115116688533014,0.942295406218697
