SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
143,1,184641,-0.000910354320073525,0.0703548462066098,0.989683395676698
144,1,184718,0.0526725405354148,0.0686966313634997,0.443747843405991
145,1,185296,0.0533767405402657,0.0684031678537088,0.435722189692491
146,1,185438,0.0139707050640613,0.0684613328695187,0.838418667368598
147,1,185469,0.0143084256905231,0.0685599506952736,0.83480322217886
148,1,185503,0.0165041193447961,0.0683812031942401,0.809420413580563
149,1,185705,0.00491467979953634,0.0691506680950989,0.943380659753958
150,1,185749,0.028450046283668,0.0691345817283776,0.680943316563309
151,1,185806,0.0363305921572524,0.0692164935684401,0.599993693415771
152,1,185879,0.000903891415811306,0.0695780750111523,0.989642281814371
153,1,185916,-0.00615520223170947,0.069545675115811,0.92952478823755
154,1,185941,-0.0114043393301102,0.0698467636428369,0.870394123176326
155,1,185954,0.00489826426188036,0.0700529065735456,0.944295052701944
156,1,186055,-0.00623123412917024,0.0686544670317109,0.927732982625958
157,1,186896,0.014811670669971,0.0697763951527141,0.832016285754542
158,1,187697,0.1480680026976,0.142093271387802,0.298102580304105
159,1,189392,-0.0286641264359044,0.143049641295162,0.841299670580664
160,1,189416,0.0208122646736859,0.138377899835669,0.880533640430574
161,1,190132,-0.021811688154917,0.0687325533314413,0.751172144111658
162,1,190148,-0.0209220130535019,0.0687540718549625,0.761077001710387
163,1,190165,-0.0186050465477537,0.0692844048120577,0.788447078161721
164,1,190169,-0.0310954571662746,0.0691852801442854,0.653381516700485
165,1,190933,-0.0142168631540628,0.0686396915149514,0.836033177676985
166,1,192149,-0.0771618071521278,0.069083105472406,0.264778872060639
167,1,192302,0.105885112308845,0.0912028923920793,0.246432838717476
168,1,192303,0.0495394213282032,0.0824607014145414,0.548382711133918
169,1,192305,0.107242201412353,0.085544826782065,0.210803426802054
170,1,192315,0.16651243096346,0.0968541831287429,0.0864532394903628
171,1,192795,-0.0557099959599168,0.0684497194678353,0.416261199376578
172,1,194020,-0.0650781858808024,0.0720826354524422,0.367233093312697
173,1,194187,-0.0472605530429854,0.068524521432984,0.49084342859323
174,1,194867,0.00221592676845853,0.0685332562359842,0.974224289659236
175,1,197325,0.00356053131815458,0.0702054191631688,0.959580587988081
176,1,197392,-0.00900751630359994,0.0711064762641051,0.899268605394435
177,1,198857,-0.141783933910762,0.328530777985052,0.666317630905951
178,1,206666,0.00979798748579785,0.0770746598069537,0.898915167354545
179,1,206675,0.0402778212606236,0.10032385309692,0.688311158185855
180,1,223051,0.0086130230118262,0.0794194192249068,0.913700487909103
181,1,223059,-0.013477273877613,0.0824667492189699,0.870275955404692
182,2,7366,0.119324066182932,0.0991954572396961,0.229813979347026
183,2,8180,-0.00382560391134401,0.136850921286213,0.977714209460183
184,2,8187,0.0578352438628809,0.142278354358937,0.684626270201547
185,2,8250,0.0145948414199069,0.140204005353933,0.917151347222636
186,2,8253,-0.0099689369695497,0.140205153309104,0.943356443169542
187,2,8285,0.0682815962831239,0.0759264879562241,0.369099580076626
188,2,8302,0.0308537924585421,0.0711344531240213,0.664742873305678
189,2,8306,0.0308537924585421,0.0711344531240213,0.664742873305678
190,2,8314,0.0186665983116872,0.0696866538973196,0.788959874344063
191,2,8317,0.0320024472605481,0.0712628249656592,0.653652173857452
192,2,8328,0.0326256192630022,0.0709430198033095,0.645881999934132
193,2,8331,0.0351805548511673,0.0708061030096316,0.619598715276703
194,2,8498,0.0224901682279692,0.0695813712804915,0.746719177343755
195,2,8651,0.0255242646361568,0.0696435769809156,0.714212722281325
196,2,9418,0.149685085265832,0.176976262863207,0.398241806024592
197,2,9812,0.059706347218292,0.069998614345905,0.394257252864731
198,2,9932,0.0244917545747274,0.0697823683118638,0.725817677889229
199,2,10135,0.043812643970132,0.0694881381997674,0.528771952313478
200,2,11616,0.0383502293230624,0.0694234570517012,0.581016904156858
201,2,12133,0.0419996576734203,0.0696937251104917,0.547140567268158
202,2,12194,0.0326945811710847,0.0699775701639766,0.640634214615931
203,2,12359,0.017650752859363,0.0697882198691376,0.800478179595544
204,2,13061,0.0328211208924387,0.0697675399156137,0.638334502368271
205,2,14298,0.0225897848217352,0.0699992450269092,0.747102383379552
206,2,15222,0.0250314935422263,0.0706797087893813,0.72343501029072
207,2,17986,0.00683808295206856,0.0694525041213999,0.921625323899788
208,2,19770,0.0169536178873952,0.0699278323017462,0.808576560202509
209,2,19836,0.000990468755957319,0.0697415020359168,0.98867684815712
210,2,19851,0.00107697168824161,0.0699456915845698,0.987723951446594
211,2,21595,0.0132971621159066,0.0696532303562013,0.84870963392665
212,2,22385,0.0298143039761017,0.0697046767688922,0.669113504747566
213,2,23441,0.0016198311758131,0.0703998694259282,0.981656087925589
214,2,24209,0.0196599986938994,0.0698123999172108,0.778406169317337
215,2,24341,0.0281030833119058,0.0699694019824551,0.688186013562861
216,2,26815,0.0475983915603105,0.0698555981316431,0.496076167739811
217,2,28209,0.0414360537765566,0.0698902549858965,0.553645684172731
218,2,28695,-0.0156788801344974,0.0730471684688634,0.830171562860263
219,2,35849,-0.173455432779174,0.748871797857705,0.816965565972541
220,2,35850,-1.07915084352206,0.914151120504873,0.238598221877561
221,2,41245,0.0661743187779763,0.0695677236672513,0.342142740619842
222,2,43214,0.109620035897299,0.0705452961158257,0.12110534769249
223,2,47104,0.094554490363174,0.0686285364668037,0.169146427049639
224,2,50915,0.0525097794794133,0.0694326927622243,0.449992447757948
225,2,55834,0.0910836781478149,0.0689977217811774,0.187658031644931
226,2,56422,0.0690065482878323,0.0691940714695537,0.319306942851895
227,2,57715,0.0618274339508214,0.068984622363091,0.370730296319955
228,2,59046,0.0807605566342356,0.0692792147185787,0.244512435684691
229,2,59191,0.073979830032246,0.0689025875267136,0.283696271553868
230,2,59383,0.0789627874560269,0.068906831432427,0.252598056496369
231,2,59477,0.0750460641591904,0.0699596672787395,0.284136408725859
232,2,59755,0.0552466010323442,0.157416442146666,0.72582901922987
233,2,60471,0.0469544382034802,0.0690826697716929,0.497149542921317
234,2,60478,0.0460851308134504,0.0691632610182162,0.505639349412965
235,2,60786,0.0477941274860106,0.0690461035968924,0.489263035314165
236,2,61035,0.0494760325960126,0.0690377607696115,0.474062870050564
237,2,61071,0.0681897158863347,0.0686787230864958,0.321448633360501
238,2,61675,0.0779661613442015,0.0688476042397794,0.258215801784142
239,2,62776,0.0943990206091186,0.0718148740467329,0.189539052242278
240,2,62939,0.0739070774616417,0.0687408693048442,0.283039730957615
241,2,63527,0.0540790638421773,0.0690518185220873,0.434054510183737
242,2,63857,0.0389611517451375,0.0690967490141442,0.573204905733377
243,2,65527,0.0096010770109215,0.0688980601461425,0.889251532340882
244,2,67007,0.00920336420818962,0.0758567327700045,0.903502169955634
245,2,67023,-0.105804112173594,0.156769366497691,0.50017920352974
246,2,67024,-0.107409516625264,0.157340079175521,0.495270501342876
247,2,67976,-0.00226863290750934,0.0698922449017691,0.974124350869186
248,2,69628,-0.0119579911658797,0.0710473665418017,0.866435700102186
249,2,71825,-0.0921355340663208,0.137304555432271,0.502639977816418
250,2,72389,-0.043126556173584,0.0694233964645504,0.53486193143436
251,2,72392,-0.0159806229292992,0.0699284813871003,0.819368042326283
252,2,73646,-0.0321432270483339,0.0684785111847862,0.639079657987973
253,2,74564,-0.0454861289450445,0.0683224984248339,0.50600172150851
254,2,74739,-0.0331538905875052,0.0685674658200181,0.629024798753945
255,2,79931,-0.00313336179607115,0.0773102226190337,0.967693725055463
256,2,80748,-0.0454775927392147,0.0712932327326829,0.523955632853335
257,2,80873,-0.0517462607985902,0.0686986255897151,0.451810322058532
258,2,81501,-0.0568651299017839,0.0686756955458692,0.408216310445646
259,2,83526,-0.0714481525191561,0.0685302895461263,0.297857395564122
260,2,83845,-0.0835020107966362,0.0685570415079814,0.224040031094007
261,2,84412,0.040741100812967,0.173120253222893,0.81408588448444
262,2,84412,-0.0764911761347296,0.086601162732174,0.377697971347681
263,2,84447,-0.0424818906431569,0.0695413426741082,0.541667640842157
264,2,87391,-0.115853141118837,0.0681190667930531,0.0898716318507413
265,2,87562,-0.116545051262086,0.0682895259925199,0.0887700266892646
266,2,87849,-0.111987518957577,0.0683046068925634,0.10199355469965
267,2,87878,-0.118214417244807,0.0685707475535276,0.0855874354728361
268,2,88125,-0.159400903299609,0.0761003104893191,0.0369176260013391
269,2,89785,-0.124243006320102,0.0685482583626604,0.070759997320527
270,2,93441,-0.145739055652925,0.0704968396233983,0.0394330603605007
271,2,93588,-0.115335460518212,0.0731554776861159,0.115787922707385
272,2,93721,-0.135896317943598,0.0682764726798707,0.0473196146627146
273,2,93952,-0.150328289106714,0.0679929829405253,0.0276806437275582
274,2,95085,-0.164595364224347,0.0679956595985158,0.0159956854925102
275,2,103188,-0.1002964179905,0.0700187469126061,0.152907906733412
276,2,107124,-0.0787083753691623,0.0684637462399832,0.251072183809942
277,2,111645,-0.0504546144987716,0.0685831638208307,0.462419734418212
278,2,111916,-0.0514286839275298,0.0687430264687167,0.454880195082482
279,2,111931,-0.0528882892145267,0.0688451754963508,0.442869680653254
280,2,111999,-0.0579642983662864,0.0685859156230858,0.398608401568539
281,2,114528,-0.0508405507247655,0.0689973088521131,0.461704029912328
282,2,116024,-0.0260392030859447,0.0692006573834905,0.706930722392838
283,2,119244,-0.0825663410432584,0.075307256462787,0.273654269775999
284,2,119246,-0.0866507453291185,0.0761004282293542,0.255626829952627
285,2,119247,-0.0381561131930966,0.0767636681652041,0.619456499661346
286,2,120090,-0.0130090649807424,0.0689376975333317,0.850430465407074
287,2,120291,-0.00733703238405076,0.0697284727120831,0.916258700674227
288,2,120726,-0.00350892290945437,0.06932644264226,0.959661339312655
289,2,121716,-0.0343798501235575,0.0692237770645084,0.619746437560114
290,2,123100,-0.0224306990865468,0.0693332033034784,0.746492808977018
291,2,124677,-0.0512156404178482,0.0691942842014189,0.459687902715227
292,2,127636,-0.00630543525841865,0.0875825588098622,0.942647305189294
293,2,127887,-0.0566960710411014,0.0696574044744799,0.416235227508942
294,2,128935,-0.0471732047502385,0.0696115607650322,0.498429066902303
295,2,129053,-0.0494563262205956,0.0698192578983731,0.479196702214699
296,2,130040,-0.0974878906539877,0.0701035446788699,0.16521456753024
297,2,130976,-0.0822399943287421,0.0695852013902388,0.238056633537371
298,2,132199,-0.0780409310311297,0.069922625055351,0.265136725430889
299,2,133355,-0.0666236140565231,0.0704305094911094,0.344822053392048
300,2,133435,-0.0536353423595999,0.0706144281952998,0.448029246106269
301,2,133943,-0.0884774616699552,0.0826073337162501,0.284873921753748
302,2,135183,-0.134773726494271,0.0703464637625702,0.056190876627093
303,2,135402,-0.128368910384927,0.070369659051649,0.068965853785936
304,2,135898,-0.13560071038076,0.0707081338789353,0.0559490191188406
305,2,135912,-0.132762768148599,0.0707761493303451,0.0615061476723019
306,2,135925,-0.130478908927623,0.0704644213090685,0.0649039067761668
307,2,136002,-0.130518702589728,0.0704109765155411,0.0646205049977361
308,2,136173,-0.133641698059927,0.0708974754358012,0.0602511129593659
309,2,138209,-0.070825852050502,0.0732459993850064,0.334226713892073
310,2,138318,-0.0511098789620932,0.0730839285810201,0.484805551218742
311,2,138695,-0.0453762850384367,0.0718404712720592,0.528040323418349
312,2,138818,-0.0467064947430094,0.071706158203213,0.515238187849537
313,2,139728,-0.0522837293047395,0.0715665252193001,0.465531781224782
314,2,140174,-0.0531393487904379,0.0715647399357837,0.458256860903082
315,2,140863,-0.0110248125899249,0.0715892329847347,0.8776969606306
316,2,141152,-0.00151868457242532,0.0717932575442876,0.983135093816716
317,2,141292,-0.00910921266347453,0.0712754494312959,0.898377690420872
318,2,141545,-0.039837685335726,0.0715929162629627,0.578257675015045
319,2,145823,-0.0835413427426106,0.0742219377106628,0.261115918286657
320,2,145934,-0.11532301704585,0.122359677958069,0.346585372557161
321,2,145980,-0.0758385852106068,0.0749320538926283,0.312184393264408
322,2,146723,-0.0311160748318553,0.0714759368407649,0.663584342270219
323,2,147946,-0.0394067728223104,0.0721195481550013,0.585129987132904
324,2,150394,-0.0576879337947978,0.0785361314180543,0.463107313684199
325,2,151274,-0.0414063407981198,0.123100261152367,0.736797205657485
326,2,151397,0.0430009623966341,0.0722941959421922,0.552354767205983
327,2,153035,0.0010002838467833,0.0715430034784656,0.988852579456677
328,2,153228,0.0137881737449134,0.0720613329200504,0.848369684003601
329,2,153455,0.00965557080960644,0.0726071747681188,0.894282044898284
330,2,153732,0.0111269642036678,0.0750681708665016,0.882249997206602
331,2,153815,0.00815538718801512,0.0723291127221005,0.910289785934733
332,2,154160,0.031745237296293,0.0715526029210197,0.657558114466029
333,2,154235,0.0247039416348621,0.0722752963889642,0.732702245231355
334,2,155527,-0.0092095972608881,0.0784580213424873,0.906623723711874
335,2,159870,-0.0188101949464627,0.0704543935229551,0.789637391901476
336,2,161229,0.00642304009854366,0.0715422064953255,0.928513172186565
337,2,161451,0.103047272486442,0.153095102093833,0.501328407170781
338,2,161451,-0.232751942599672,0.153184441433456,0.129551220458275
339,2,162696,-0.0195770048199928,0.0712275680112417,0.78359111191329
340,2,163284,-0.00241966717241737,0.0702911073051744,0.97255888664559
341,2,164166,0.0465414474798993,0.0709006187341631,0.511973767189916
342,2,165270,0.0474490617912664,0.0703019175509213,0.500160352454794
343,2,165675,0.0539978609031374,0.0714520726344728,0.450320223859666
344,2,166404,-0.201602028070436,0.185022282494235,0.27662848157957
345,2,168012,0.116810956876848,0.0862158994981171,0.176326814169174
346,2,168062,0.114576629714003,0.0706044022493316,0.105525440833886
347,2,168518,0.104651600689881,0.0702410031530476,0.137145217165593
348,2,168980,0.0886713780543542,0.0702697462492037,0.207828220376252
349,2,169651,0.0991101087302356,0.0702637689838411,0.159259826163778
350,2,169902,-0.049449208144833,0.117745147438277,0.674764242524923
351,2,169960,0.205994465909653,0.109153533153777,0.0599537798731153
352,2,170725,0.107086908897624,0.0703564420298199,0.12888866027277
353,2,171254,0.0684083316542419,0.0706073465664297,0.333280522936445
354,2,172242,0.0828539762417334,0.0697261123722068,0.235522902269257
355,2,173254,0.0883382143731372,0.0691704365521274,0.202403010990525
356,2,173340,0.0882451239343819,0.0691623636567396,0.202825356159182
357,2,173385,0.0834941357004266,0.0692430451149857,0.228697360570715
358,2,173973,0.102167344434352,0.0689871961909436,0.139508980474922
359,2,174714,-0.0366604113709496,0.177425446214693,0.836422396954721
360,2,177341,0.0708578845569861,0.0688621945616819,0.304193166535306
361,2,180314,0.0383427254804507,0.0689583396643546,0.578544389860131
362,2,180339,0.035391802939445,0.0691371663243733,0.609036156325857
363,2,182758,-0.0403244970471653,0.068881356473911,0.558639654314447
364,2,183619,0.0058839886169485,0.0691854536570741,0.932272545058046
365,2,183913,0.0219197792035052,0.0709288907319746,0.757474330422095
366,2,184146,6.01294187951851e-06,0.0714142748015219,0.999932867246103
367,2,187176,-0.0171224591069585,0.0695568589628968,0.805697638955486
368,2,191066,0.0398187667970329,0.0700507922093734,0.57010642950504
369,2,191124,-0.0581279782608526,0.0884921965723475,0.511691725927579
370,2,191128,0.0781263368567342,0.0814051805668775,0.337852065472608
371,2,191599,0.0141111822109574,0.0691077012846745,0.838321784316652
372,2,191762,-0.0323527773967159,0.0718267723075927,0.652678492963226
373,2,191763,-0.00374653326601943,0.0693852158286032,0.956968791357774
374,2,191959,0.0298736199929112,0.0691979394168136,0.666213888238616
375,2,192390,0.0113001435815049,0.0711236644989139,0.873854101629803
376,2,195759,-0.0454573525721657,0.0697685912710555,0.515118909881815
377,2,196912,-0.0375199845927681,0.0686523214988212,0.585052634010507
378,2,197598,-0.0799724028614182,0.224258373661736,0.721598104203819
379,2,198110,-0.0476720523204883,0.0690463426708556,0.490374009234079
380,2,198283,-0.0457014973615398,0.0712246343883572,0.52151495833758
381,2,198805,-0.043430240574915,0.0693520376896098,0.531569626174463
382,2,198891,-0.0535270458427528,0.0687910724181719,0.437025174875463
383,2,199248,-0.0509041673639875,0.0689540722233043,0.460863409004659
384,2,201782,-0.0441889781332962,0.0688823382810118,0.521605159961554
385,2,203285,-0.0131011804052589,0.0686517268804633,0.848764252396009
386,2,203783,0.00656612247681382,0.0685065427090438,0.923696756283976
387,2,204179,0.0059098892839145,0.0686724826650689,0.931468259871451
388,2,205406,0.0121196396533992,0.0693757749917478,0.861419010800668
389,2,205834,0.0185513780468004,0.0690394214849403,0.788312111072559
390,2,205965,-0.00664763876138214,0.075445352384465,0.929837645361697
391,2,207192,0.00894838851353424,0.0689802729032611,0.896858776269521
392,2,207561,0.00888392930755968,0.0686753814552087,0.897145528885069
393,2,208682,0.0233786143547156,0.0685501824028097,0.73327350900833
394,2,210102,0.019119630830439,0.0687310065782339,0.781036614480424
395,2,212519,0.0338147630525247,0.146289536986339,0.817332527911731
396,2,214801,0.0132344453099306,0.06873165905432,0.847420260788923
397,2,215016,0.012834804070569,0.068692653035998,0.851890352440289
398,2,218876,0.0529011311782365,0.0693491255226747,0.446078211982034
399,2,227511,0.0617011595385559,0.0698203184681678,0.377452338853045
400,2,230378,0.0407566265189722,0.0689825609549936,0.555015720976259
401,2,231943,0.0398835717302529,0.069181974136574,0.564643081643676
402,2,232156,0.0367262062533102,0.0691585430130979,0.595722478609854
403,2,232789,0.0256097069780107,0.0689276984277539,0.710454929569201
404,2,238524,0.0299250955630239,0.069019818888311,0.664863742799194
405,2,241518,0.0302634194712244,0.0696189110253464,0.664044990533161
406,2,250396,0.00953070923922389,0.0691609631982082,0.890473300764436
407,2,250466,0.0194062324812755,0.0691306826121598,0.779091093559219
408,2,252305,-0.00501067083785511,0.0693211474552439,0.942418429432877
409,2,254571,-0.0113764454139526,0.0702926990201342,0.871521366527429
410,2,254742,-0.00522449442562223,0.0702312801429666,0.940742321175146
411,2,254908,-0.0120752210857538,0.0707653820641253,0.8646066457949
412,2,255033,-0.0180357104012741,0.0829391995740588,0.827977842666993
413,2,255862,0.0374786766692972,0.070313714456989,0.594354538067704
414,2,255975,0.0308447756082699,0.0700688160895351,0.660056688136758
415,2,258311,0.025982387273509,0.0689168519535901,0.70639222623778
416,2,259284,0.0211217130804192,0.0691536863561039,0.760217569691673
417,2,266330,-0.00374861633767726,0.0694599214487154,0.956991150938448
418,2,267100,0.00197514261865162,0.069455065559214,0.97732912283154
