SNP,Chr,Pos,Effect,SE,ALO1_ADE17_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
91,1,116283,0.0978436272374089,0.131548835507622,0.457503279545399
92,1,126880,-1.23309451081005,2.4692937530367,0.617828896701544
93,1,127853,0.203007823685813,0.130961775302721,0.122006276937198
94,1,128302,0.17070013781622,0.130586325129977,0.192001615411595
95,1,128704,0.14728800834908,0.130797588783616,0.26089837796651
96,1,128911,0.207020778086049,0.130582754268283,0.113779765797549
97,1,130267,0.16946175735917,0.130673778222311,0.195536492695031
98,1,130271,0.17197186319526,0.130820330282837,0.189509493125533
99,1,130613,0.234435300022727,0.131776214579316,0.0760934451746479
100,1,132012,0.0938225446647004,0.131990257413838,0.477659397845512
101,1,133231,-0.0534703792137712,0.131116535167268,0.683661819625837
102,1,137074,0.0786184676680644,0.130894031782854,0.54847398947388
103,1,137304,-0.00536410104903962,0.131006107921305,0.967362550489532
104,1,139686,0.0339951795993718,0.131166102484218,0.795650086676969
105,1,149562,-0.00670213820370807,0.131477360549751,0.959373790488457
106,1,150447,0.0121191148838503,0.132934665733085,0.927412441219672
107,1,151446,0.233878355168661,0.266773316492154,0.381249512285344
108,1,154084,0.0173475129438115,0.133343737793752,0.896564421898765
109,1,156633,0.0560031180577636,0.135142233461625,0.678831933819945
110,1,157269,-0.0263747870569101,0.130919264346336,0.840456182403318
111,1,160054,0.0216091245209324,0.132165696708159,0.870218142106708
112,1,166222,0.0565600849502532,0.131158589398567,0.666561228419102
113,1,166416,0.0600020942341718,0.130887835133249,0.64693011528974
114,1,167326,0.0326319802030167,0.131659331800715,0.804393312600426
115,1,168836,-0.0238542239054883,0.131040655467192,0.855658320893234
116,1,171200,-0.0867248556219113,0.13116186065964,0.508912282322038
117,1,171431,-0.165713755800054,0.131767554035242,0.209359878076941
118,1,173339,-0.146704290779995,0.130802559882714,0.262807465091315
119,1,173845,-0.158724115496167,0.130653951909418,0.225237727893081
120,1,175121,-0.12617038280679,0.130494523086136,0.334274245114811
121,1,175281,-0.13325822623927,0.130585790933157,0.308206838972114
122,1,175315,-0.136985237414693,0.130533633522075,0.294700563097393
123,1,175523,-0.127488394621443,0.131302628568475,0.332237587639935
124,1,175541,-0.135502007429901,0.130742492347061,0.300723260987277
125,1,175653,-0.142788694462012,0.131135559981952,0.276956993364351
126,1,175805,-0.125885513332592,0.138623244118923,0.364438276638581
127,1,175818,-0.184104782355276,0.135242121715692,0.174287942536199
128,1,175856,-0.14610325366226,0.133297485892858,0.273795743767889
129,1,175876,-0.124475822008259,0.131310816699046,0.34380442573343
130,1,175989,-0.101559348299071,0.131742124347627,0.441284820517664
131,1,176001,-0.0921943102730225,0.132449149026743,0.486840992642784
132,1,176451,-0.101078378606237,0.134025275012351,0.451247529020106
133,1,177692,-0.0937730352599138,0.130641791027947,0.4733631106341
134,1,178191,-0.0858100621656883,0.130787184609273,0.512184304557048
135,1,178224,-0.0937730352599138,0.130641791027947,0.4733631106341
136,1,178960,-0.0951100680046629,0.131684007218547,0.470612937832909
137,1,179139,-0.0630727894500982,0.261165050511026,0.809303598898324
138,1,179139,-0.49057174323539,0.525388565472362,0.351080762153541
139,1,180955,0.0557656141552294,0.151309853639699,0.712682286985733
140,1,183802,-0.111443975471325,0.13061894706977,0.394127421923546
141,1,183954,-0.0867442596560559,0.131624532963982,0.510307409936314
142,1,184450,-0.038757838915832,0.130536020195474,0.766707574913356
143,1,184641,-0.029623959249331,0.134342238645278,0.825600581551825
144,1,184718,-0.0977220247212723,0.131191018286183,0.456837776428355
145,1,185296,-0.0635313081192999,0.130693358372811,0.627191018297208
146,1,185438,-0.045808892309364,0.130720531697257,0.726222181431052
147,1,185469,-0.050357880590535,0.130904519934418,0.700697512531747
148,1,185503,-0.0636025081807893,0.130549429694364,0.626425368733845
149,1,185705,-0.0641097047395702,0.132008781086416,0.627518566035938
150,1,185749,-0.0892768675786158,0.131967354206073,0.499161688738261
151,1,185806,-0.0846495728699348,0.132152421594712,0.52223392038616
152,1,185879,-0.0878379677206879,0.132785872238253,0.508722711383679
153,1,185916,-0.020427977897312,0.132803267643887,0.877838498285703
154,1,185941,-0.0635449012108127,0.133343361901116,0.633976787764995
155,1,185954,-0.0792263992860216,0.133709317640985,0.553877013196233
156,1,186055,-0.0413734517326469,0.131087405568994,0.7524795251939
157,1,186896,-0.0351280144105657,0.133242220850602,0.792210960206671
158,1,187697,-0.183981540339072,0.271585578852484,0.498573816921757
159,1,189392,-0.407965036196936,0.272322572741734,0.135002284678614
160,1,189416,-0.283657509205566,0.263826904628222,0.283035089950852
161,1,190132,0.0568820090232526,0.131237290695063,0.664968087185715
162,1,190148,0.0655456948311583,0.131265447394828,0.617853053531681
163,1,190165,0.0303316853373469,0.132310980443884,0.818810941174013
164,1,190169,0.0522047710405484,0.132126609453764,0.692999088912638
165,1,190933,0.0478022628373894,0.131059425855033,0.715525910904376
166,1,192149,0.13840827721705,0.131950341910941,0.294922357586061
167,1,192302,-0.0237009578284111,0.174491068333594,0.892033841113359
168,1,192303,-0.0755893235411502,0.157498220525433,0.631568981004608
169,1,192305,-0.0585468322964742,0.163692231160084,0.72080846498995
170,1,192315,-0.0789395783324931,0.185680460923668,0.670996063035853
171,1,192795,0.124995072958052,0.130666710998271,0.339426562828076
172,1,194020,0.0267014094824364,0.137802392973943,0.846470611179885
173,1,194187,0.032517352384289,0.130932919914036,0.804007074636993
174,1,194867,-0.0519907955406792,0.130843838881567,0.691349553771232
175,1,197325,-0.118944223630746,0.133917041843612,0.375041561284057
176,1,197392,-0.124019848700271,0.135629343929941,0.361129401406596
177,1,198857,-0.380136691151748,0.62721022691333,0.544854202594234
178,1,206666,-0.183350541429888,0.146863292584454,0.212696013390987
179,1,206675,-0.165431297259277,0.191422395851131,0.388053235156411
180,1,223051,-0.214401262482951,0.151234016002937,0.157166634085592
181,1,223059,-0.255308833625642,0.156899278358324,0.104583713175022
182,2,7366,0.0937763173724235,0.189748462175935,0.621462558802785
183,2,8180,0.0146138278094341,0.261333239565612,0.955436952489997
184,2,8187,-0.02120705365828,0.271759715002165,0.93784359374975
185,2,8250,-0.0336106451171787,0.267735378100788,0.900170050180306
186,2,8253,-0.0417310439275127,0.267732141382711,0.876225662918865
187,2,8285,0.0381643116551235,0.14514299953427,0.792748040572444
188,2,8302,0.0456719777178001,0.135854663536196,0.736932896250847
189,2,8306,0.0456719777178001,0.135854663536196,0.736932896250847
190,2,8314,0.0756718265792782,0.133028028881984,0.569825621654112
191,2,8317,0.0404962136269008,0.136107161199015,0.766235526477788
192,2,8328,0.0153723603985347,0.135512758536917,0.909747426000739
193,2,8331,0.0130724867905585,0.135258673280748,0.923060744998021
194,2,8498,-0.00718243645386374,0.13289352226167,0.95692865044744
195,2,8651,-0.00709162598938473,0.133017965711383,0.957512445670559
196,2,9418,0.222446168680863,0.338093539141937,0.51100379199859
197,2,9812,-0.042887212755998,0.133789398295897,0.748735324198929
198,2,9932,-0.043867087275415,0.13326103711143,0.742213616269576
199,2,10135,-0.0442840599668324,0.132750146108088,0.738887379226974
200,2,11616,-0.0447558731035254,0.132608750304021,0.735938224802145
201,2,12133,-0.0290691130196503,0.133148419185566,0.827305071569707
202,2,12194,-0.0133950805752647,0.133670413000133,0.920234682039402
203,2,12359,-0.0412171886733026,0.133263433553173,0.757282608505521
204,2,13061,-0.0360624310474444,0.133257858048726,0.786840378019165
205,2,14298,-0.0370299321399699,0.133677582473133,0.781935110159299
206,2,15222,-0.0449757398134083,0.134974575789981,0.73916877737754
207,2,17986,-0.0483913251740387,0.132605133231731,0.715383691489224
208,2,19770,-0.0536545354032278,0.133516602769818,0.688032715535133
209,2,19836,-0.0666343980568243,0.133133007856434,0.617027937276336
210,2,19851,-0.0612916423363996,0.13353032853368,0.646510100879276
211,2,21595,-0.0568554514896373,0.132984075462151,0.669249807554253
212,2,22385,-0.0510035039212264,0.133116690195574,0.701840043895765
213,2,23441,-0.0491561632565884,0.13441207671948,0.714798743421884
214,2,24209,-0.00146595556124818,0.133330541232569,0.99123372932162
215,2,24341,0.00267973094556173,0.133645856352474,0.984014029806652
216,2,26815,0.00474312195447557,0.133485540146434,0.971674934937002
217,2,28209,-0.0581062997438454,0.13349487590756,0.663632545507656
218,2,28695,-0.101025895308225,0.139398223416476,0.469098567209484
219,2,35849,-2.26216761915665,1.42509664986148,0.113322259011115
220,2,35850,-0.346902780819261,1.74903190165865,0.84289332531716
221,2,41245,-0.0274689922212543,0.133010466307451,0.836505741219987
222,2,43214,-0.111464864838334,0.135044849812489,0.409706829472628
223,2,47104,-0.0785824847411345,0.131340174590989,0.550015045269791
224,2,50915,-0.0365209808227533,0.132683623404309,0.783286294625801
225,2,55834,-0.0945281859737955,0.13198883112634,0.474351732727152
226,2,56422,-0.033069725262417,0.132309122036131,0.802776899346532
227,2,57715,-0.0396341638632546,0.131867770056531,0.763927048546737
228,2,59046,-0.0447563541329983,0.132530401003016,0.735785241737976
229,2,59191,-0.0347394695017129,0.131779891583898,0.792228583475785
230,2,59383,-0.0320557538148059,0.131819776036056,0.80800826063203
231,2,59477,-0.0214311315545341,0.133809523037999,0.87284547888023
232,2,59755,0.0628096225318995,0.300640420186642,0.834631646687674
233,2,60471,-0.0351460860129877,0.131995118045374,0.790188216730268
234,2,60478,-0.0301905460755404,0.132149241212803,0.819422520708094
235,2,60786,-0.0420920207526229,0.131922683839081,0.74986531272427
236,2,61035,-0.02358472855381,0.131926217684317,0.858219202052098
237,2,61071,-0.039027489348471,0.131317264611637,0.766488642665232
238,2,61675,-0.054799730571904,0.131679493546419,0.677545868563311
239,2,62776,-0.0316830922009381,0.137464446663719,0.81785069693186
240,2,62939,-0.045340669383799,0.131461974711698,0.730378187963186
241,2,63527,-0.0431505147606771,0.13195768721054,0.743859689129277
242,2,63857,-0.0627984070387627,0.131966051269531,0.634462857943364
243,2,65527,-0.109326509291832,0.13144442769646,0.406122624428413
244,2,67007,-0.0557801434451265,0.144830599983135,0.700365210555161
245,2,67023,0.0152141552851148,0.299562883187306,0.959523296936041
246,2,67024,-0.0238837115586623,0.300656318863736,0.936728795383827
247,2,67976,0.0395915987127659,0.133451626712156,0.766890054432646
248,2,69628,0.0186609812175322,0.135675722547261,0.890681565946388
249,2,71825,-0.497112192532962,0.261030029196042,0.0576675026796072
250,2,72389,-0.191291369697613,0.132253860117052,0.148953659931836
251,2,72392,-0.226494123510537,0.133001931829065,0.0894597932049909
252,2,73646,-0.0850181550546581,0.130730873658569,0.515902371177819
253,2,74564,-0.0178759931036505,0.130548852020204,0.891164558625692
254,2,74739,0.0298766099470063,0.130971931040286,0.8196892260848
255,2,79931,-0.027432517767791,0.147626751629338,0.852689916881464
256,2,80748,-0.0061868182832589,0.13622147367849,0.963800333785007
257,2,80873,0.0649170601002585,0.13124861004955,0.621182127264387
258,2,81501,0.0669253682097271,0.131223869667495,0.610363809200748
259,2,83526,0.0243820286650814,0.131062143630957,0.852524872210207
260,2,83845,0.0911090241242488,0.131103481458163,0.487550210599903
261,2,84412,0.184458112670102,0.330475108058588,0.577088701201363
262,2,84412,-0.0901576584463721,0.165488937240916,0.586238053122867
263,2,84447,0.0776842334217376,0.132803798765325,0.558951742822372
264,2,87391,0.100080404901925,0.130505160115219,0.443671774623406
265,2,87562,0.0963167803187351,0.130843970782452,0.462146930265907
266,2,87849,0.0817331217850022,0.13085966859963,0.532646264108087
267,2,87878,0.108363461974635,0.131368038425255,0.40999421021836
268,2,88125,-0.028337702170586,0.146215686796844,0.8464380593619
269,2,89785,0.122806966493868,0.13134670719455,0.350436098106647
270,2,93441,0.079882357277737,0.135368348941666,0.555493760225884
271,2,93588,0.0431108815153735,0.140171814926375,0.758600500783344
272,2,93721,0.0777686924488706,0.131046771653886,0.553265257403336
273,2,93952,0.0869283138585179,0.130655200387799,0.506276412021429
274,2,95085,0.140869101419593,0.130704686951355,0.281874026588658
275,2,103188,0.16772611046654,0.133800190010881,0.21083280815373
276,2,107124,0.167050292295304,0.130682573991587,0.201986872243193
277,2,111645,0.183660426213086,0.130703534420034,0.160850741633333
278,2,111916,0.179191063603759,0.131030873510894,0.172323522759278
279,2,111931,0.17557319456981,0.131246146094519,0.181842459903651
280,2,111999,0.168807548642385,0.130797675454147,0.197686897929841
281,2,114528,0.102791443190988,0.131746811246566,0.435784471735047
282,2,116024,0.151591860417802,0.131927395787177,0.251311185145518
283,2,119244,0.0112967154212922,0.14405210597522,0.937537574035527
284,2,119246,-0.00713501469180566,0.145589504262836,0.96094083245787
285,2,119247,0.11058790863518,0.146523028443794,0.450903648548783
286,2,120090,0.106776622443621,0.131529152724116,0.417447993506684
287,2,120291,0.113349130486292,0.133020670064749,0.394727073229767
288,2,120726,0.109630306993165,0.132259420489313,0.407719089752503
289,2,121716,0.152636897758526,0.131987929581838,0.248280850900238
290,2,123100,0.0849632206427434,0.132342892382832,0.521294355871277
291,2,124677,0.0815748260542286,0.132166419636123,0.537492181215078
292,2,127636,-0.0638602621568269,0.167216637989702,0.702764322882761
293,2,127887,0.104991006335812,0.133027048183925,0.430498277822797
294,2,128935,0.0997643276621456,0.132912476562707,0.453392444509178
295,2,129053,0.106627085947919,0.133302657070269,0.424314110911824
296,2,130040,0.119139063545724,0.134087906313428,0.374869036896314
297,2,130976,0.0537217980567239,0.133113661079991,0.686767129268628
298,2,132199,0.0550188947634989,0.133729410163346,0.681014587990509
299,2,133355,0.0215272170163119,0.134661432054796,0.873081384733178
300,2,133435,-0.00162444007375928,0.134957283641357,0.990403136058771
301,2,133943,0.0454436964060654,0.157986733506642,0.773789213046309
302,2,135183,0.0947881024362529,0.134937778380582,0.482856621822596
303,2,135402,0.104273178550023,0.134897542560929,0.440051153008447
304,2,135898,0.0786116709233851,0.1356631706538,0.562646998254561
305,2,135912,0.080654555919899,0.135760078073921,0.552828259353843
306,2,135925,0.0746028681478399,0.135154325329092,0.581309391938952
307,2,136002,0.0498907621495237,0.135085373905308,0.712104967829373
308,2,136173,0.0602889382397875,0.136029521561719,0.657889094809073
309,2,138209,0.0426570552160142,0.140039198826779,0.760844255197211
310,2,138318,0.0787497173284342,0.139596721749364,0.573028679088213
311,2,138695,0.0294139046680049,0.137257021230772,0.83043841499606
312,2,138818,0.0368546532020684,0.137000182038144,0.788077831952093
313,2,139728,0.0577156634840783,0.13673408745114,0.673207890851167
314,2,140174,0.0469932718227288,0.136745717336757,0.731310778287288
315,2,140863,0.0390034660378742,0.136697506669667,0.775561099342531
316,2,141152,0.0453955923922402,0.137077081703814,0.740713819270839
317,2,141292,0.0428663593855432,0.136093492940607,0.75296500194321
318,2,141545,0.0621637632725784,0.136735632720847,0.649656770430173
319,2,145823,0.288068038031745,0.141160040537146,0.0420222626644782
320,2,145934,0.2791288252034,0.233482874680359,0.232694144707309
321,2,145980,0.145763966835021,0.143089509341437,0.309047439416693
322,2,146723,0.246128685028913,0.135899019805112,0.0709730281314749
323,2,147946,0.187263682639623,0.137418626445159,0.173838161808466
324,2,150394,0.123978711493451,0.149944100282074,0.408890336299768
325,2,151274,-0.0878904987224338,0.235066613595566,0.708706058932497
326,2,151397,0.0713281710929135,0.138071874373409,0.605757680252929
327,2,153035,0.0383730550073764,0.136605166181852,0.77894794327923
328,2,153228,-0.00324186617626765,0.137617238594679,0.981219184250566
329,2,153455,-0.0205087440704808,0.138651741171885,0.882493893782189
330,2,153732,-0.00571027209000152,0.143356286386789,0.968249001313378
331,2,153815,0.0323803969634935,0.138113305066401,0.814773071989056
332,2,154160,-0.0316732190220455,0.136666420304921,0.816862069791063
333,2,154235,-0.0125716772640865,0.138040017082226,0.927486480018132
334,2,155527,0.0980877017142099,0.14973743554856,0.512852757722586
335,2,159870,0.0462214877384228,0.134532648944924,0.731373638921362
336,2,161229,0.134132160437689,0.136433777155638,0.32621672325751
337,2,161451,-0.0929780489153966,0.292500111043776,0.75076881213044
338,2,161451,0.18597580854896,0.293313059146055,0.526457363685023
339,2,162696,0.186560952505568,0.135669696274388,0.16996899340427
340,2,163284,0.161667809421633,0.133953883920765,0.228282044623777
341,2,164166,0.0672179460518041,0.135429044854977,0.619968180330491
342,2,165270,0.0504284196869762,0.134310164019722,0.70754209558073
343,2,165675,0.0660875345945708,0.136511774971807,0.628603751785507
344,2,166404,-0.668234546051517,0.352125425424313,0.0585489857852143
345,2,168012,0.0618517026275942,0.165034835251396,0.708049382913228
346,2,168062,0.0544429370137303,0.135298982708733,0.687640692555883
347,2,168518,-0.0317348608464634,0.134544538543303,0.813671255644525
348,2,168980,0.0155424425739303,0.13448871643373,0.908061517735101
349,2,169651,0.017996436594115,0.134551731118014,0.893675647049426
350,2,169902,0.235081125828616,0.224557074834589,0.295877741573036
351,2,169960,0.0875761626648028,0.209439466158738,0.676095020746535
352,2,170725,0.114903500821864,0.134655850211212,0.394064746116224
353,2,171254,0.159224303508849,0.13474655673517,0.238136990868263
354,2,172242,-0.00795129358299285,0.13341617787735,0.952509797432884
355,2,173254,-0.01509092654736,0.13239204622186,0.909313173999877
356,2,173340,-0.0176318899828458,0.132375134124511,0.894113963150361
357,2,173385,-0.0165554458392272,0.132497444783745,0.900634915521239
358,2,173973,0.0108206938887843,0.132147130183475,0.934785617024243
359,2,174714,0.0301289125077461,0.338832978365355,0.929196186357631
360,2,177341,0.127017071812519,0.131524488828206,0.334840717082963
361,2,180314,0.0384494040120535,0.131726411894318,0.770543458288939
362,2,180339,0.0305316610718197,0.132065143816901,0.817303960274858
363,2,182758,0.159166867718684,0.131328527206809,0.226332616546454
364,2,183619,0.133799107173979,0.131927644293987,0.311188860204297
365,2,183913,0.0983385408453314,0.135364839201138,0.468031917086159
366,2,184146,0.119685908926739,0.136225709393311,0.380223787812272
367,2,187176,0.082757697504269,0.132765954542624,0.533466779726579
368,2,191066,0.0885867021142788,0.13374895547446,0.508188311837017
369,2,191124,0.186319461347217,0.168799216168832,0.270434626311748
370,2,191128,-0.182017473546945,0.155354373772327,0.24213678324155
371,2,191599,-0.00788021052405874,0.131977005548594,0.952421218652481
372,2,191762,-0.0149945436234193,0.137199377745052,0.913034441643856
373,2,191763,-0.0066057825552216,0.132499908290404,0.960266136388356
374,2,191959,-0.0378855004275234,0.132161697107068,0.77454067901284
375,2,192390,-0.0164039006364467,0.135821664684966,0.90393773894188
376,2,195759,0.0441467627684303,0.133291309356848,0.740686085868106
377,2,196912,0.0169043158690803,0.13115263985924,0.897517778766103
378,2,197598,-0.482240298283291,0.427557074885339,0.26012948448068
379,2,198110,0.0107597770537515,0.131940462449491,0.935050585974165
380,2,198283,-0.00631962342959563,0.136091309176649,0.962988490795091
381,2,198805,0.00239481035664313,0.132509952615455,0.985591080709385
382,2,198891,0.0305942816570921,0.131467760302665,0.816118996138283
383,2,199248,-0.0109819645188685,0.131776814948128,0.933630335329531
384,2,201782,0.0407973424963723,0.131598260388808,0.756733020730137
385,2,203285,0.166008318995771,0.130807824448487,0.20524123719235
386,2,203783,0.112558576403983,0.130686348325907,0.389664125666908
387,2,204179,0.146969411825171,0.130906642074851,0.262326242945215
388,2,205406,0.106512874930617,0.132366180390288,0.421543989637674
389,2,205834,0.0970830243563554,0.131751684136079,0.461694726352161
390,2,205965,-0.0634432591190331,0.144034430815073,0.659864259681593
391,2,207192,0.0675658557977926,0.13168058163961,0.608199410056002
392,2,207561,0.0954550085379118,0.131048972187047,0.466856640706671
393,2,208682,0.0662514866272827,0.130879296436298,0.61303016762335
394,2,210102,0.0664811989127768,0.131217217447208,0.612716750358796
395,2,212519,0.224283485707343,0.279124327986697,0.422211856218913
396,2,214801,0.0387154979675023,0.131242495361113,0.768173339687027
397,2,215016,0.0103137977572529,0.131182629310113,0.937378096344252
398,2,218876,-0.136927155784184,0.132339496601798,0.301533284481047
399,2,227511,-0.148451712167717,0.133244049654853,0.265979753481033
400,2,230378,-0.120696110560147,0.131639371499541,0.359837049693786
401,2,231943,-0.136637722116536,0.131973664146138,0.301218503895829
402,2,232156,-0.15341140925485,0.131867153682424,0.245461759497356
403,2,232789,-0.124414945826371,0.131485231434282,0.344679796336037
404,2,238524,-0.135809162821373,0.131638836990635,0.302928338939247
405,2,241518,-0.154898295768788,0.132725868771063,0.243976196383635
406,2,250396,-0.216298816341128,0.131572440274112,0.10107632804224
407,2,250466,-0.216939723407826,0.131522629028465,0.0999454519898875
408,2,252305,-0.191897548882382,0.1319838537404,0.146849450131309
409,2,254571,-0.135934370839978,0.134042644477248,0.311223474616568
410,2,254742,-0.138061107976484,0.133915088605801,0.303265388491982
411,2,254908,-0.127640446533092,0.134970134918873,0.344951550870496
412,2,255033,-0.197244966805619,0.158045183107849,0.212847639513754
413,2,255862,-0.182872112583606,0.133973836159258,0.173127487480632
414,2,255975,-0.185991731235895,0.133475376178869,0.164359415737115
415,2,258311,-0.239239789322941,0.131014586318794,0.0686866197957716
416,2,259284,-0.177866284737916,0.131735421894155,0.177823894018059
417,2,266330,-0.0945351577578981,0.132547567464716,0.476182810084999
418,2,267100,-0.104247600365948,0.132517257680768,0.432001767613908
419,2,268086,-0.0998982566452156,0.132536423788101,0.451506665959156
420,2,274614,-0.0389162765861958,0.131820873759453,0.767998701154071
421,2,274729,-0.0677532341295766,0.13250918111223,0.609453852874397
422,2,275746,-0.00825498916581413,0.132499646293241,0.950357619413598
423,2,277029,-0.00861662277303621,0.131883844720577,0.947944309967552
424,2,277741,-0.021158360562893,0.131931612361122,0.872678440249026
425,2,278218,-0.0391104601610992,0.131681667061608,0.766635371583326
426,2,278379,-0.0327352145163664,0.134946064061214,0.808471667329792
427,2,279910,-0.0488425967794344,0.131626205959148,0.71080764714501
428,2,280616,-0.014168255785717,0.13740339902867,0.917930806560558
429,2,283431,-0.0650143977433177,0.133535218555481,0.626652061604568
430,2,283573,-0.0595618692650836,0.131939592250365,0.651954808197961
431,2,286762,-0.0254754012477336,0.132308548992248,0.847425739780716
