SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
106,1,150447,-0.154567060169127,0.164993573041897,0.349498540911658
107,1,151446,-0.0635347178231438,0.331860054520168,0.848282861679421
108,1,154084,-0.180606283194527,0.165429872277914,0.275692298915158
109,1,156633,-0.1465596135229,0.16779955009499,0.383027536479005
110,1,157269,-0.300616756350241,0.161912782555504,0.0641926526354947
111,1,160054,-0.227396030054895,0.163800694693764,0.16593691859101
112,1,166222,-0.197846463493569,0.162691980215824,0.224767013611777
113,1,166416,-0.207994190558228,0.162324372754172,0.200912138683921
114,1,167326,-0.194347999633161,0.163298696228025,0.234791901172449
115,1,168836,-0.172722655690505,0.162590887112345,0.288819147177349
116,1,171200,-0.156419688723994,0.162881825957818,0.337548366684571
117,1,171431,-0.127414581238514,0.163972485729012,0.43765053071184
118,1,173339,-0.17551965786426,0.162568217693541,0.281027300102441
119,1,173845,-0.178872783101484,0.162422650261959,0.271525251845408
120,1,175121,-0.18666561373226,0.162074610554389,0.250212945952024
121,1,175281,-0.202481943932829,0.162159135091166,0.212616206206887
122,1,175315,-0.213689112080598,0.162067105111213,0.188183644491249
123,1,175523,-0.188490084201048,0.163077926672517,0.248533081901034
124,1,175541,-0.208672010115127,0.162339928550957,0.199494626398087
125,1,175653,-0.202644694268878,0.16287758639534,0.214268614360643
126,1,175805,-0.144720693696281,0.172294748636008,0.401499350849501
127,1,175818,-0.211255141487995,0.16812905200558,0.209763474287434
128,1,175856,-0.183610625388146,0.165641072459154,0.268407122973511
129,1,175876,-0.185790368715211,0.163086702813867,0.255387106551576
130,1,175989,-0.170868001176166,0.163599809662676,0.297002724608697
131,1,176001,-0.172113283460074,0.164451224519148,0.296004034982527
132,1,176451,-0.0882579145482717,0.166619809967799,0.596655418076917
133,1,177692,-0.250041735213655,0.161919704356983,0.123427899069696
134,1,178191,-0.239630243807202,0.16212610972004,0.140286490378165
135,1,178224,-0.250041735213655,0.161919704356983,0.123427899069696
136,1,178960,-0.244786153389528,0.163244199751374,0.134635411446957
137,1,179139,-0.31984546784212,0.324127299629998,0.324421645194485
138,1,179139,-0.386980962937807,0.653376404358499,0.554043113825433
139,1,180955,-0.23607557027743,0.187647224343461,0.209193678867754
140,1,183802,-0.194123492219905,0.162157325037296,0.232058969346136
141,1,183954,-0.214861681812547,0.163269087411643,0.189028887082309
142,1,184450,-0.123676096741513,0.162102483112771,0.446002735518055
143,1,184641,-0.0667634840517528,0.166919454572588,0.689417401589097
144,1,184718,-0.164381394991217,0.162923112273343,0.313689342559233
145,1,185296,-0.128901335042872,0.162320775148168,0.427662098514991
146,1,185438,-0.104997731930952,0.162377231137585,0.518292665215367
147,1,185469,-0.115807813917698,0.162591058905124,0.476771591233324
148,1,185503,-0.0954528802861029,0.162207481019015,0.556598795189406
149,1,185705,-0.117410730231303,0.163981774935867,0.474465546908203
150,1,185749,-0.136929332522111,0.163938888495591,0.404144051179525
151,1,185806,-0.138474635850091,0.164154552195877,0.399485146005668
152,1,185879,-0.1276672737501,0.164974059065337,0.439529927406356
153,1,185916,-0.0965371921872354,0.164958840564689,0.558773783201353
154,1,185941,-0.084459176603588,0.165696809031024,0.610565315546619
155,1,185954,-0.0980679144865928,0.166159898204475,0.555432811056387
156,1,186055,-0.0897995918771196,0.162853888821215,0.581700123477205
157,1,186896,-0.118692040770276,0.165474550625574,0.473674004748149
158,1,187697,-0.449982888621372,0.336865712601518,0.182477483782368
159,1,189392,-0.0015853566343047,0.339486635502594,0.996276638556963
160,1,189416,-0.278452608134049,0.328056873861397,0.396571315771025
161,1,190132,0.155377128221099,0.162920923047553,0.340889841496548
162,1,190148,0.166706991535854,0.162938466399079,0.306947715444908
163,1,190165,0.17409510164158,0.164172500750193,0.289669446025459
164,1,190169,0.188431545477926,0.163922218562934,0.251120659370922
165,1,190933,0.0343507072966701,0.162886683147872,0.833097021419253
166,1,192149,0.127463813192124,0.164088552350912,0.437797611401897
167,1,192302,0.181533443077334,0.216628631983344,0.402601237604753
168,1,192303,0.154082484477612,0.195613497433017,0.431407567288402
169,1,192305,0.150713787636728,0.203297380114328,0.458976313343006
170,1,192315,-0.218753425200406,0.230508483159578,0.343267921232987
171,1,192795,0.180075668137215,0.162305818838544,0.267976805658398
172,1,194020,0.119541853906563,0.171136548634406,0.485313607839262
173,1,194187,0.119126915320948,0.162599688748373,0.464264667983302
174,1,194867,-0.0564093406869244,0.162606992794386,0.72886865474459
175,1,197325,-0.0535028762171324,0.166578901450602,0.748259222956909
176,1,197392,-0.0918237336644027,0.168673954394675,0.586519605025656
177,1,198857,-0.430494585686644,0.779496711240207,0.581111172925173
178,1,206666,-0.107846418227706,0.182817943181031,0.555627346798234
179,1,206675,-0.0485986785258969,0.23811619563975,0.838395715594463
180,1,223051,0.043470791523236,0.188457071648315,0.817707285770981
181,1,223059,-0.169901889409335,0.195498042134518,0.385398213950427
182,2,7366,-0.214519866527713,0.235603607985293,0.363173960567448
183,2,8180,0.743809760542799,0.322335635867239,0.0216013401146066
184,2,8187,0.135967577001201,0.337638486359467,0.687411479534461
185,2,8250,0.494132222245424,0.33167846512082,0.137171615275514
186,2,8253,0.538812963001099,0.331481311499643,0.104954845264374
187,2,8285,0.267776013267367,0.179821519360508,0.13734834170629
188,2,8302,0.207127131856672,0.168492007580134,0.219778323999103
189,2,8306,0.207127131856672,0.168492007580134,0.219778323999103
190,2,8314,0.173004046878897,0.165131840071111,0.295506431965269
191,2,8317,0.203262038550758,0.168813933707807,0.229373282249639
192,2,8328,0.212148235369705,0.168024462909857,0.207565231276291
193,2,8331,0.206127302321738,0.167728421459372,0.219914835560881
194,2,8498,0.271803177445201,0.164511303561507,0.0993859196389297
195,2,8651,0.259626871898386,0.164722178238547,0.115886954187667
196,2,9418,-0.247301015280508,0.420196941418837,0.55654897251738
197,2,9812,0.213243474336252,0.165895165849215,0.199491353368821
198,2,9932,0.234473497474864,0.165156759327482,0.156576739871698
199,2,10135,0.263180831811194,0.164397606655237,0.110298022311458
200,2,11616,0.263476601566695,0.164220501960886,0.109518527283389
201,2,12133,0.292360647705125,0.164740121758521,0.0768128460970726
202,2,12194,0.295042541928797,0.165369334912648,0.0752592594291621
203,2,12359,0.277039479826339,0.164969921854104,0.093971935937027
204,2,13061,0.286930028537328,0.164909781450233,0.082744389033787
205,2,14298,0.270681768748566,0.165512028831657,0.102852246266186
206,2,15222,0.257497162767184,0.167197184252288,0.124436574811759
207,2,17986,0.318384825528273,0.163944704842342,0.0529291779079562
208,2,19770,0.260169472843695,0.16537899462599,0.116574997457443
209,2,19836,0.261248758684547,0.164916617799603,0.114060405441119
210,2,19851,0.274569028596327,0.165341766224214,0.0976787065872513
211,2,21595,0.256777666462765,0.164734829690593,0.119955566550048
212,2,22385,0.26358064422334,0.164861367320727,0.110759305156726
213,2,23441,0.250625434035616,0.166530799567102,0.133223569914265
214,2,24209,0.227855462757184,0.16524414717062,0.168798105873298
215,2,24341,0.257010122628456,0.165516176280358,0.12137188559891
216,2,26815,0.258249464574346,0.165311004166086,0.119136029988767
217,2,28209,0.243946324357739,0.165428527448807,0.141202583849213
218,2,28695,0.16720404887463,0.173129048294994,0.334816961362503
219,2,35849,-1.12680279551477,1.77625080795445,0.526249328901168
220,2,35850,-0.682481942112875,2.17332227199705,0.753686005178703
221,2,41245,0.188022218906867,0.164997575286199,0.255248420927253
222,2,43214,0.0945158446867386,0.167905424079363,0.573852686509016
223,2,47104,0.0768531330764662,0.16324663870332,0.638089141644852
224,2,50915,0.226901052192718,0.164459506778651,0.168559311755302
225,2,55834,0.157938943132126,0.16392494144498,0.335964590120971
226,2,56422,0.196058551660051,0.164102343866996,0.232993312052061
227,2,57715,0.198293522602967,0.163551567347911,0.226161685270621
228,2,59046,0.200461871871034,0.164374912939246,0.223453304817636
229,2,59191,0.200848365878352,0.163428438476235,0.219902318389368
230,2,59383,0.203034288350019,0.163468055293235,0.215045391791374
231,2,59477,0.175632118891946,0.166026862759659,0.290845540523096
232,2,59755,0.0945498872121453,0.373592092529687,0.800351230307174
233,2,60471,0.189305337191692,0.163735785873166,0.24839616523379
234,2,60478,0.19409362908597,0.163907471656868,0.237144149441985
235,2,60786,0.202000432787676,0.163609780868253,0.217782882706219
236,2,61035,0.253048872099263,0.163396685086055,0.122355148948752
237,2,61071,0.219591430248,0.162788056124359,0.178220689314132
238,2,61675,0.203825603275777,0.163317028570353,0.212844905863316
239,2,62776,0.151204371378682,0.170648905023918,0.376190918969505
240,2,62939,0.204926707719248,0.163029571364975,0.209587950042005
241,2,63527,0.238638669619968,0.163514784577272,0.14533560358003
242,2,63857,0.248048057462712,0.163513386635983,0.130164383576356
243,2,65527,0.137557505833392,0.163340668109646,0.400273629017207
244,2,67007,0.177040155559043,0.179770583067927,0.325391129099597
245,2,67023,0.187798663903809,0.372130986948151,0.614114348799481
246,2,67024,0.286693466833496,0.373314257307662,0.44301950695531
247,2,67976,0.146914305223706,0.165675268284725,0.375811518424754
248,2,69628,0.175447900021328,0.16834861079816,0.298046004642913
249,2,71825,0.0918121370347151,0.3260049540913,0.778393757693395
250,2,72389,0.359680839690924,0.163721419211184,0.0286765123694848
251,2,72392,0.177511217556587,0.165688559941196,0.2847419040407
252,2,73646,0.319279848691733,0.161664565345306,0.0490523463877411
253,2,74564,0.355634362039701,0.161128077814948,0.0279463032845631
254,2,74739,0.374470276144796,0.161544642502298,0.0210170337111821
255,2,79931,0.405629307119249,0.182188558181184,0.0266162798299847
256,2,80748,0.291426035276387,0.168569451947558,0.0847158698807278
257,2,80873,0.327674405959372,0.162223063017771,0.0441487854300721
258,2,81501,0.364396887068836,0.161973629079254,0.0250816754348322
259,2,83526,0.385976724865921,0.161576868656431,0.0174276479258146
260,2,83845,0.388295854970602,0.161717181719115,0.0168634592677723
261,2,84412,0.540635002458198,0.409850454011277,0.187989669042735
262,2,84412,0.381530678018889,0.204733290159576,0.0632150931955279
263,2,84447,0.387634420823143,0.163819857764142,0.0185100395724816
264,2,87391,0.427317826137871,0.160711137282505,0.00819622068499908
265,2,87562,0.426719588953574,0.161130462546812,0.00845324180845345
266,2,87849,0.416659248644522,0.161189474049458,0.010141212104409
267,2,87878,0.389086428236802,0.162089467235832,0.0168923704595804
268,2,88125,0.419859793732039,0.180331107114791,0.0204620047334993
269,2,89785,0.301736963154003,0.162634226185589,0.0643853652813177
270,2,93441,0.273768749635302,0.167671913760001,0.103410163517901
271,2,93588,0.269311152359731,0.173622780854042,0.121767070912895
272,2,93721,0.295183898047236,0.162172490813383,0.0695775738447124
273,2,93952,0.289802922807396,0.161731826418725,0.0740096404369832
274,2,95085,0.309620198936706,0.161855677945441,0.0565645755870494
275,2,103188,0.249465607937453,0.166112038885489,0.134044996872028
276,2,107124,0.21136899627551,0.162384143868951,0.193881343653206
277,2,111645,0.269072314028449,0.162246786329937,0.0981222258851988
278,2,111916,0.236363548545753,0.162776122249508,0.147368260391758
279,2,111931,0.238767174198711,0.163016586356409,0.143898193871388
280,2,111999,0.278331775297797,0.162249115488428,0.0871385191716136
281,2,114528,0.137196050587938,0.16369878402729,0.402541314795972
282,2,116024,0.209648921269593,0.163871723721788,0.201614899583282
283,2,119244,0.179013388717367,0.178759952698629,0.317310842453484
284,2,119246,0.212244048038233,0.180570240804214,0.240622943607056
285,2,119247,0.197529139187391,0.181926050770669,0.278323390066337
286,2,120090,0.142954134380233,0.163425463127998,0.382312324029894
287,2,120291,0.126039209340652,0.165337362126678,0.446380871517849
288,2,120726,0.112542482917944,0.164408270246872,0.494089382625091
289,2,121716,0.159281095058736,0.16411168325036,0.332429369040248
290,2,123100,0.122430045115196,0.164428121237045,0.457020485491354
291,2,124677,0.120580786553461,0.164205135623768,0.463235020164438
292,2,127636,-0.413317801623075,0.206673902578953,0.0462817824299104
293,2,127887,0.174782061987556,0.165195467105033,0.290764407191611
294,2,128935,0.169808249006312,0.165053515748142,0.304274684445398
295,2,129053,0.147958805705267,0.165616833071824,0.372262232295389
296,2,130040,0.203935784207135,0.166462430758726,0.221348353996252
297,2,130976,0.0847078025226066,0.165395755172385,0.608864752674599
298,2,132199,0.1299208016529,0.166080163540669,0.434575834587078
299,2,133355,0.163302960665942,0.167122624147359,0.329166759280373
300,2,133435,0.128853301689188,0.167569836894282,0.442435477797923
301,2,133943,0.0665015004017198,0.196319659079374,0.735006319058674
302,2,135183,0.104055092921597,0.167711588158704,0.535368037038127
303,2,135402,0.106770873464992,0.167681389832397,0.524701370105473
304,2,135898,0.117809809417273,0.168550853010744,0.485039118100555
305,2,135912,0.142482453272453,0.16862158688237,0.398692404344014
306,2,135925,0.131704212852277,0.167881130064531,0.433267795467077
307,2,136002,0.11045237912562,0.167798743956926,0.510810937471759
308,2,136173,0.132366596599029,0.168942739314799,0.433859052448158
309,2,138209,0.199038414627293,0.173725499864166,0.252692767124412
310,2,138318,0.199088099597921,0.173229862909054,0.251222238365387
311,2,138695,0.166876754922961,0.170347646543314,0.327942324169831
312,2,138818,0.121400289616326,0.170143577936186,0.475997519662241
313,2,139728,0.150151429728175,0.169772984692994,0.37706895677281
314,2,140174,0.10304999226527,0.16987245645406,0.544485392039558
315,2,140863,0.0658599491957874,0.169856065341753,0.698442328921788
316,2,141152,0.0625078323365138,0.170338311620862,0.71386660636404
317,2,141292,0.0794053753287467,0.169092998771345,0.638933706673288
318,2,141545,0.18167727804364,0.169694480185427,0.285074512539374
319,2,145823,0.204083460460158,0.176115251926251,0.247318468449824
320,2,145934,0.256642627520606,0.290412577272814,0.377450285274064
321,2,145980,0.253099804335652,0.177566836287643,0.154931660904053
322,2,146723,0.159569554615455,0.169450484974026,0.346996186978146
323,2,147946,0.16071233429461,0.17100355852463,0.34795322831971
324,2,150394,0.248432145468885,0.186045110486577,0.182627856749668
325,2,151274,-0.300489417595964,0.291734735958927,0.303710967592315
326,2,151397,0.261993453687831,0.171078040616163,0.126559660897141
327,2,153035,0.278175572239538,0.169130047252131,0.100912856458411
328,2,153228,0.257810109874482,0.170464329708979,0.13132707063373
329,2,153455,0.218998873898199,0.171911784934124,0.203536020232811
330,2,153732,0.210895040585944,0.177793864670944,0.236350063278584
331,2,153815,0.273090529025503,0.171028871326751,0.111215988496248
332,2,154160,0.21718620820429,0.169453106687542,0.200792915134937
333,2,154235,0.194892897306807,0.171229069565814,0.255808946352718
334,2,155527,0.189030788045888,0.185918267551685,0.309972843063706
335,2,159870,0.178501869673092,0.166940219955308,0.285684838432237
336,2,161229,0.220059073359843,0.169372371506667,0.194701983786287
337,2,161451,0.132028920798708,0.363471101118836,0.716639585038693
338,2,161451,0.415200416695329,0.364034602937612,0.254829597510456
339,2,162696,0.218973189741092,0.168644110230143,0.194985977544848
340,2,163284,0.251525107127667,0.166268177669795,0.131233455582811
341,2,164166,0.133195358429217,0.16820572606103,0.428974192578767
342,2,165270,0.2364017763335,0.166464391480761,0.15645118887687
343,2,165675,0.215332691590847,0.169310677237022,0.204274356784975
344,2,166404,-1.22832112848509,0.434923027250712,0.00500859525878512
345,2,168012,0.152742986425638,0.204966799723809,0.456641604725391
346,2,168062,0.209655052951334,0.167802650082588,0.212341328159469
347,2,168518,0.121553329152104,0.167085140383341,0.467406007233906
348,2,168980,0.153231416837976,0.16693185456834,0.359283321991152
349,2,169651,0.244142401691141,0.166704667357111,0.143941784016892
350,2,169902,0.529983033289403,0.278060566692092,0.0574623764703492
351,2,169960,-0.287674864316493,0.259882153108321,0.269072092400439
352,2,170725,0.242122628260979,0.167011544085907,0.148020033247333
353,2,171254,0.247230227123959,0.167262258868042,0.140272885841104
354,2,172242,0.143140442921277,0.165620667656617,0.388028243144078
355,2,173254,0.0913984717911351,0.164453385009468,0.578719275849053
356,2,173340,0.100850962952734,0.164417811348898,0.540018655189144
357,2,173385,0.100581491932005,0.164569860733346,0.541475049982802
358,2,173973,0.126311774026661,0.164081825936985,0.441927639880554
359,2,174714,-0.266433356359164,0.420830260026192,0.527069404655734
360,2,177341,0.236858009070236,0.163173688574455,0.147509374918865
361,2,180314,0.183343265088231,0.163423780072099,0.262672380441621
362,2,180339,0.202571616913658,0.163773959191745,0.216947340125253
363,2,182758,0.254476645994125,0.162978022888992,0.119321439094548
364,2,183619,0.180532233537573,0.163902447282029,0.271446316192391
365,2,183913,0.127848898415393,0.168204666819271,0.447714474327992
366,2,184146,0.215849940688585,0.169081482065421,0.202581593756045
367,2,187176,0.122358152383697,0.164949207711256,0.458706061283324
368,2,191066,0.104878826703412,0.166218047765068,0.528467566669278
369,2,191124,0.318394455341054,0.209442339966932,0.129355635680955
370,2,191128,-0.275247323967702,0.192876789420175,0.154445669834039
371,2,191599,0.0308744399018437,0.16399911999088,0.850781181414026
372,2,191762,0.109930078267551,0.170398776256988,0.519259288667625
373,2,191763,0.0768788692027065,0.164606059602516,0.640753948464732
374,2,191959,0.0139927859702398,0.164253465359833,0.93215847481527
375,2,192390,0.0715883520729576,0.168744719233468,0.671648815484955
376,2,195759,0.0325256983575799,0.165656486223075,0.844453714949215
377,2,196912,-0.0721281937644784,0.162940709963579,0.658278985461309
378,2,197598,0.119829890753711,0.532239285847739,0.821998394213198
379,2,198110,-0.0753808339163763,0.163913562210173,0.645884311249073
380,2,198283,-0.0575402415828404,0.169092113692521,0.733841060513318
381,2,198805,-0.068698118638583,0.164628288632927,0.676718285525571
382,2,198891,-0.0773181530111975,0.163334388270701,0.636239411559342
383,2,199248,-0.0772666792975698,0.163707713863782,0.637233062450506
384,2,201782,-0.123610675872187,0.163425745953327,0.44993060548048
385,2,203285,0.0652777593684123,0.162886960357292,0.688842980457562
386,2,203783,0.0100733761372109,0.162572305484806,0.950627813800988
387,2,204179,0.018722593721831,0.162963524756878,0.908599021922118
388,2,205406,-0.0126447087844255,0.164639567438494,0.938824277171866
389,2,205834,-0.0373332588834663,0.163840340625566,0.819884163962553
390,2,205965,-0.0454991275688988,0.179022971253964,0.799525757871419
391,2,207192,-0.0304503027165018,0.163691149553116,0.852533651165071
392,2,207561,-0.0154080234031007,0.162973540518076,0.924731390367063
393,2,208682,-0.0612653475064035,0.162668752586851,0.706677543652407
394,2,210102,-0.100958665988156,0.163033090593371,0.536149409235305
395,2,212519,0.336445883738804,0.346720000402443,0.332527657820316
396,2,214801,-0.0951536887057054,0.163035214250309,0.559836023163857
397,2,215016,-0.123898313418614,0.162887355980872,0.44738107918316
398,2,218876,-0.189701661802314,0.164396404033212,0.249310219464252
399,2,227511,-0.147513661049876,0.165686016249369,0.373900181079323
400,2,230378,-0.215677160936253,0.163378836104731,0.18765544543508
401,2,231943,-0.214939426459563,0.163852306717377,0.190444272805402
402,2,232156,-0.229594364417776,0.163728465103472,0.161708214318192
403,2,232789,-0.185148835669821,0.163305429433378,0.257665452425007
404,2,238524,-0.167316569882833,0.163590511450031,0.307113813548337
405,2,241518,-0.197101085040101,0.164921703365826,0.232842781470804
406,2,250396,-0.181457453389823,0.163844071695925,0.268831507090977
407,2,250466,-0.180229009671228,0.163789851018646,0.271921884714154
408,2,252305,-0.190583647186119,0.164192368706469,0.246534491688747
409,2,254571,-0.11254466302439,0.166708359487658,0.500054751867541
410,2,254742,-0.11994353886942,0.166542999236103,0.471881158883154
411,2,254908,-0.0863282714970401,0.167875523746983,0.607406138619511
412,2,255033,-0.036398623433167,0.196824481011592,0.853390651235486
413,2,255862,-0.112275729979047,0.166819761562158,0.501364658261699
414,2,255975,-0.0871040911563514,0.166259472561525,0.60067371270224
415,2,258311,-0.189682113980102,0.163265846420991,0.246102011252586
416,2,259284,-0.108510320680353,0.164026831371833,0.508697603056564
417,2,266330,-0.0742930878810764,0.16478675628592,0.652378931696238
418,2,267100,-0.085679889993151,0.164759078885754,0.603367671965842
419,2,268086,-0.0689633733391303,0.164793318985354,0.675847740909858
420,2,274614,-0.0339697890553706,0.163822745509799,0.835850647722788
421,2,274729,-0.0263269286574146,0.164722860549848,0.873109875703765
422,2,275746,-0.0365891518817867,0.164645393347293,0.824263329059422
423,2,277029,-0.0189061652958312,0.163888656126171,0.908225520806426
424,2,277741,-0.0157452235286458,0.163953945681848,0.923547724249025
425,2,278218,-0.0211807222187563,0.163656072699633,0.897097326429876
426,2,278379,0.0017138143076213,0.167710096302439,0.99185240442228
427,2,279910,-0.0293586720034915,0.163595025261006,0.857679924916366
428,2,280616,-0.00684264497056519,0.170752033304479,0.968057121003365
429,2,283431,-0.0783143117369616,0.165946266309505,0.637271385535393
430,2,283573,-0.0816706719166301,0.163949737009558,0.618692352247294
431,2,286762,-0.067942607297073,0.164387393735289,0.679632004782728
432,2,287187,-0.0904186983299323,0.163589183154955,0.580806296314938
433,2,288379,-0.0537084863380997,0.162394539942614,0.741045865900428
434,2,294941,-0.19230496037782,0.16219422552224,0.236559554962933
435,2,296073,-0.178604550647701,0.166743428235094,0.284840987165639
436,2,296082,-0.193557493776942,0.167928502640925,0.249846950441555
437,2,296198,-0.107081559912194,0.337106629402371,0.750939066760852
