SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
56,1,74327,-0.202325477010017,0.0868084871088964,0.0203313347452378
57,1,74572,-0.218308067716419,0.0864637522772968,0.0120122283608358
58,1,75211,-0.19811191741511,0.0864412055976743,0.0225013490575829
59,1,76030,-0.127493611422645,0.0868171642954734,0.142850832746472
60,1,80108,-0.178259104874402,0.086542842846623,0.0401524505608541
61,1,81262,-0.147119678505237,0.0866754672414873,0.0905095549391601
62,1,81999,-0.144211723091062,0.0869026757416867,0.0979107517129122
63,1,82431,-0.136143811490367,0.0873539353969167,0.120003491707605
64,1,83284,-0.0849499792557378,0.0868985720342136,0.328953417895263
65,1,83613,-0.0449898914320261,0.0869735738947701,0.605283073471954
66,1,84112,-0.0348726016947438,0.0869963224712249,0.688772011751209
67,1,84701,0.0105241462486959,0.0931774707232702,0.910136518699761
68,1,84858,0.0536990512492435,0.0872148874420851,0.538482914785194
69,1,85751,-0.0247698070645659,0.0876104559320663,0.777552127230033
70,1,87445,-0.0293579998081909,0.0877916934527061,0.738272400538842
71,1,87467,-0.0707563054326573,0.0881848871074616,0.422882752507394
72,1,89070,-0.047098329582605,0.0876770109915722,0.591481774302682
73,1,89616,-0.0520113329981548,0.0871970568829147,0.551236680525334
74,1,89679,-0.0696834091267661,0.0871731730447612,0.424614842546964
75,1,89880,-0.0571590492614007,0.0872211029878516,0.512678871226956
76,1,91472,-0.0565198283166744,0.0878704823515469,0.520500615024315
77,1,93789,-0.0162018528284471,0.0870118470966536,0.852392655332025
78,1,94351,-0.0279279779638405,0.0872324673065709,0.749039666067747
79,1,99148,-0.0355731218179634,0.0869955189988783,0.682855497314215
80,1,101281,0.00144015633263717,0.95167176713238,0.998793423744065
81,1,106011,-0.0877420379766002,0.0905667975236743,0.333303202498099
82,1,106800,-0.134794496925915,0.0868376305779355,0.12149631263265
83,1,107970,-0.108619247272373,0.0866827769704824,0.21101104053952
84,1,109000,-0.0740290887711582,0.086939212609346,0.395066702700129
85,1,112549,-0.0965723210607083,0.0867778426589742,0.266522200830887
86,1,112742,-0.0537279387730159,0.087221749892377,0.538296494412401
87,1,113050,-0.0216566130733169,0.0871141791991148,0.803814525659677
88,1,113135,-0.0718097505146951,0.0868158090964922,0.408710479187626
89,1,114076,-0.0324775997554547,0.0868827063858518,0.708770301625084
90,1,114628,0.00547220483984871,0.0871192553722416,0.949951119748687
91,1,116283,0.0104651912676685,0.0876025225255061,0.904977131855491
92,1,126880,-3.11106302520957,1.63534545842943,0.0579339285694349
93,1,127853,-0.00501075876014978,0.0874407772393796,0.954334978963806
94,1,128302,0.0290839342394432,0.0870915530746667,0.738618097402413
95,1,128704,0.0326982513833177,0.0871746454946448,0.707819531057893
96,1,128911,0.0507901107503942,0.0871597545277261,0.56045092334529
97,1,130267,0.0201154885486266,0.0871537551583482,0.817600308315062
98,1,130271,0.0222479106533756,0.0872557444092908,0.798891977789945
99,1,130613,0.0870327743878607,0.0879573587432153,0.323102057580302
100,1,132012,-0.0229008104102909,0.0878838452880991,0.794568020905177
101,1,133231,-0.0735311012999715,0.0871808148136548,0.399557961774892
102,1,137074,-0.0338941293266237,0.0871258269610197,0.697492172112739
103,1,137304,-0.0448226931949266,0.0871421417172033,0.60732008981465
104,1,139686,-0.0486527806659053,0.0872509338534348,0.577457993127358
105,1,149562,-0.0646517574231195,0.087420791745827,0.460066609029845
106,1,150447,-0.054264072803521,0.0884117720246963,0.539765775135977
107,1,151446,-0.170877676445443,0.177477586222211,0.336300592415381
108,1,154084,-0.0293014859602631,0.0887185197891785,0.741388303207424
109,1,156633,-0.0491600633877918,0.0899106680878646,0.584885205203789
110,1,157269,-0.0905279750008195,0.0869884628378927,0.298731949089623
111,1,160054,-0.0759275421928347,0.0878566380902732,0.388053416958473
112,1,166222,-0.0627598002716269,0.0872351047177544,0.472350272734419
113,1,166416,-0.0589998971395701,0.0870651922351588,0.498436300783275
114,1,167326,-0.0948905191440555,0.0874711931881932,0.278741607824689
115,1,168836,-0.103755323764052,0.0870266300267508,0.233973874375243
116,1,171200,-0.0775681538187555,0.0872346160649833,0.37450647976074
117,1,171431,-0.114121555574226,0.0876673059590962,0.193848213351519
118,1,173339,-0.102732934066516,0.087022468536382,0.238582970008439
119,1,173845,-0.0921239062204687,0.0869837162251366,0.290281261385214
120,1,175121,-0.0846664303368691,0.0868322118850646,0.330199263100779
121,1,175281,-0.0821263234922912,0.0869131210126088,0.345343817973323
122,1,175315,-0.0861173350746077,0.0868747452116687,0.322227091614193
123,1,175523,-0.0759227879349717,0.0873951164966418,0.385584899373009
124,1,175541,-0.084358838655775,0.0870156683732262,0.332975897706549
125,1,175653,-0.0988768324880759,0.087248569934266,0.25786688134494
126,1,175805,-0.0994714758729769,0.0921990107555436,0.281378796298442
127,1,175818,-0.0909063855409324,0.0900994149021045,0.313686610162594
128,1,175856,-0.0692142521176081,0.0887737255667528,0.436107282908516
129,1,175876,-0.0678537746525968,0.0874139170218054,0.438129797043991
130,1,175989,-0.0793737084186735,0.0876363400806906,0.365703523610876
131,1,176001,-0.0872143963239513,0.0880730395167619,0.322729833212025
132,1,176451,-0.0874336083841999,0.0891340324337755,0.327302593460128
133,1,177692,-0.113316565264299,0.086786258392571,0.192505873531313
134,1,178191,-0.110236213142566,0.0868840728080327,0.20535784228805
135,1,178224,-0.113316565264299,0.086786258392571,0.192505873531313
136,1,178960,-0.135358084489318,0.0873939505896766,0.122319419844297
137,1,179139,-0.182098185529357,0.173529346378269,0.294721268449083
138,1,179139,-0.744019579914367,0.347790314333115,0.0330987960242894
139,1,180955,0.0869136379282409,0.100598245633305,0.388192287276354
140,1,183802,-0.0224782061714646,0.0869983055224264,0.79626791915903
141,1,183954,-0.0230917612270181,0.0876313456662789,0.792311045089844
142,1,184450,-0.0103581473707987,0.0868708732922864,0.905156104247971
143,1,184641,0.00142736865115906,0.0894006499141105,0.987270555173381
144,1,184718,-0.0183394901750538,0.0873607563061825,0.833844786880995
145,1,185296,0.00174966366793295,0.0869955271000942,0.98396530227985
146,1,185438,-0.0124681538474769,0.0869971534378699,0.886121760510664
147,1,185469,-0.0142809700504311,0.0871219267788278,0.869888442167782
148,1,185503,-0.0225944906051982,0.086891579271822,0.794991582855163
149,1,185705,-0.0246155303474695,0.0878613598963404,0.77951631242583
150,1,185749,-0.0280224594808679,0.0878584687710064,0.749953065903263
151,1,185806,-0.0170181060795566,0.0879837973800334,0.846738806986303
152,1,185879,-0.0348859987694447,0.0883941309753322,0.693329071674821
153,1,185916,0.0152966711346968,0.0883696686928945,0.862673089399576
154,1,185941,0.00146320055076839,0.0887583522510228,0.986856610251682
155,1,185954,-0.0230665473456379,0.0890091329731429,0.795672032159558
156,1,186055,-0.015527236101712,0.0872370743211989,0.858833741669723
157,1,186896,-0.0252996332292082,0.0886610507914205,0.775541615956712
158,1,187697,-0.0907393275838881,0.18077244455683,0.616013297424416
159,1,189392,-0.0262065110347329,0.18177970651786,0.885451405576531
160,1,189416,0.067517545542886,0.175807198196185,0.701177709838812
161,1,190132,0.0806812873507118,0.0872460366883267,0.355724617883889
162,1,190148,0.0768832365004651,0.0872821254516774,0.37899352833675
163,1,190165,0.0613810335105071,0.087988801487271,0.48588626914289
164,1,190169,0.0756980715115572,0.0878472881434721,0.389437191975124
165,1,190933,-0.103483005770338,0.0870524274445427,0.235339697264656
166,1,192149,0.0347851266178388,0.087920140545634,0.692606251523655
167,1,192302,0.0224289365774748,0.116107410421853,0.846933772749148
168,1,192303,-0.0698631319728111,0.10477129005028,0.505325524064065
169,1,192305,-0.0203097174934221,0.108939081329461,0.852213188093661
170,1,192315,-0.0408016141104488,0.12356874729779,0.741449526738334
171,1,192795,-0.0881992382260584,0.0869347133928186,0.311017311113528
172,1,194020,-0.116259373020317,0.0914928602966734,0.204674533906513
173,1,194187,-0.144748063207985,0.0867922335396494,0.0962514444617388
174,1,194867,-0.164192935082415,0.0866464806762431,0.0589125543569378
175,1,197325,-0.201490695582844,0.0885641675650662,0.0235001409617501
176,1,197392,-0.23957264833879,0.0894535815583732,0.00774846615579448
177,1,198857,-1.02580309684514,0.413993007174778,0.0136856832331389
178,1,206666,-0.0888732542519719,0.0978275485375946,0.364250505506194
179,1,206675,-0.0362916654909284,0.127497071384626,0.77608147215752
180,1,223051,-0.241263091422784,0.100100507368217,0.016454152379284
181,1,223059,-0.26467703718871,0.103844174085066,0.0112323507550537
182,2,7366,0.037533824732793,0.126291021206561,0.766487828131055
183,2,8180,0.0160483346955971,0.173896034632304,0.926522407220845
184,2,8187,-0.0452064547392617,0.180820939405816,0.802727561186771
185,2,8250,-0.146441029372506,0.177990899636072,0.411208743114051
186,2,8253,-0.177051447908747,0.177912081325361,0.320338856407929
187,2,8285,-0.0479963399529166,0.0965572797374274,0.619444655961129
188,2,8302,-0.0100642048533026,0.0904138127168363,0.911431654799039
189,2,8306,-0.0100642048533026,0.0904138127168363,0.911431654799039
190,2,8314,-0.00329322545305394,0.0885604075007762,0.970357557950943
191,2,8317,-0.0178890055314544,0.0905752983176748,0.843546639812409
192,2,8328,-0.0381729071362065,0.0901521693171674,0.672241254588009
193,2,8331,-0.0402472119290915,0.0899800384295813,0.654939691731779
194,2,8498,-0.0474668487694323,0.0883947847766059,0.591614897714882
195,2,8651,-0.0557459512510228,0.0884639358397477,0.529001168568128
196,2,9418,-0.00127444329159765,0.225113386570819,0.99548612679508
197,2,9812,-0.0455987244499978,0.0890065265583358,0.60875609428448
198,2,9932,-0.0458581237308717,0.0886550849764336,0.605295528389487
199,2,10135,-0.054898802945754,0.0883006993357327,0.534523647862851
200,2,11616,-0.0544672901968759,0.0882076310241379,0.537309989628855
201,2,12133,-0.0469708252792582,0.0885708353750576,0.596223984260662
202,2,12194,-0.0385830843652781,0.0889250331340571,0.664638257898518
203,2,12359,-0.0472777294480491,0.088652972550769,0.594168555231211
204,2,13061,-0.0576780983855651,0.0886289996859168,0.515611018939877
205,2,14298,-0.0609558644150792,0.0889027360879997,0.493385978913657
206,2,15222,-0.0645879248339889,0.0897636199366093,0.472288405151678
207,2,17986,-0.0645676657936509,0.0881883225169056,0.464558782575385
208,2,19770,-0.0797224695562968,0.0887640863883835,0.369723735265624
209,2,19836,-0.0632492716517838,0.0885573408322078,0.475564211355137
210,2,19851,-0.0653980174898308,0.0888125895313916,0.462000839290303
211,2,21595,-0.078589101776217,0.0884147890629081,0.374679171267659
212,2,22385,-0.0806192028099539,0.0884934636575291,0.362907179847315
213,2,23441,-0.0734620575597118,0.0893724505826049,0.411645089500819
214,2,24209,-0.0333451215450062,0.0887035799233936,0.707204932048839
215,2,24341,-0.0254193173440298,0.0889208948449296,0.775149664766977
216,2,26815,-0.0368027117057355,0.0888030156683679,0.67881030094708
217,2,28209,-0.0410166022254415,0.0888276826039571,0.644541648502637
218,2,28695,-0.124427396159547,0.0925913419572954,0.179865166928084
219,2,35849,-0.519399228713896,0.951270162206481,0.585406695526426
220,2,35850,-1.9832461265778,1.15911583962892,0.0879597766346162
221,2,41245,-0.137221011888224,0.0882118456595997,0.1207029030978
222,2,43214,-0.171806935404251,0.0894827084774413,0.0556633063636472
223,2,47104,-0.105062936627552,0.0872621963042161,0.229399598167119
224,2,50915,-0.141824175422767,0.0879770743800447,0.107842914641981
225,2,55834,-0.170188735927894,0.0874242779432553,0.0523637763190449
226,2,56422,-0.148429505417617,0.0876943025389137,0.0914180381624873
227,2,57715,-0.128724279171623,0.0874913350847749,0.142106194615178
228,2,59046,-0.124694868403814,0.0879530815429696,0.15714789491411
229,2,59191,-0.120305003839857,0.087464036241069,0.169854979072773
230,2,59383,-0.116884862848846,0.0875024921623759,0.182478830866812
231,2,59477,-0.123324203106209,0.0888010187363105,0.165778245110247
232,2,59755,-0.0956739922641461,0.200000848207112,0.632684483788829
233,2,60471,-0.124979458317782,0.0875892854750819,0.154498183904683
234,2,60478,-0.117923912774662,0.0877174901092759,0.179695166674052
235,2,60786,-0.137239790514839,0.0874927647264609,0.117640722630951
236,2,61035,-0.121114762227429,0.0875538331046049,0.167441716138016
237,2,61071,-0.129602918674569,0.0871199029427368,0.137738968374645
238,2,61675,-0.172619300637198,0.0871612725826335,0.048427998727561
239,2,62776,-0.198991209552184,0.0908638163123386,0.0291785279289292
240,2,62939,-0.156991471184556,0.0870927503964186,0.0723073415287441
241,2,63527,-0.138674944059777,0.0875103720205997,0.113937047049397
242,2,63857,-0.173580035500266,0.0873543224489385,0.047686079279946
243,2,65527,-0.18866696326581,0.0869741429993799,0.0307321126394136
244,2,67007,-0.149656294420205,0.0960643078289185,0.120158665567935
245,2,67023,-0.253414371095833,0.198880162048227,0.203428499825114
246,2,67024,-0.232897221752111,0.199681276947225,0.244262436549381
247,2,67976,-0.104332842622101,0.0886391865412985,0.239968190497275
248,2,69628,-0.0942616096766624,0.0901447718834866,0.296429291730656
249,2,71825,-0.0877124011196564,0.174523191791713,0.615570823827409
250,2,72389,-0.00767889789575416,0.0882643181833721,0.93072172091121
251,2,72392,0.00925968536470556,0.0888640809035911,0.917069381020306
252,2,73646,-0.0189257375044497,0.0870377048869345,0.827988771192715
253,2,74564,-0.00182813419109502,0.0868725681677223,0.983222557671197
254,2,74739,0.0523711267251999,0.0871136815643813,0.548105002081691
255,2,79931,0.106987884744928,0.0980739859991508,0.2760655414035
256,2,80748,0.0809161618602752,0.090542909612206,0.372103333501769
257,2,80873,0.0846637006518108,0.0872499212197157,0.332532239055033
258,2,81501,0.10596247765312,0.0871693974143,0.224952473258329
259,2,83526,0.1242912803363,0.0869648973731668,0.153827621095124
260,2,83845,0.136670116038362,0.0869954442766782,0.117077791903667
261,2,84412,0.435794755535367,0.218776879792796,0.0471454726584995
262,2,84412,0.073374113812142,0.110097323674734,0.50556027332125
263,2,84447,0.146440673362094,0.0880694029384237,0.0972426370125765
264,2,87391,0.187082121648018,0.0863412747966349,0.030920468638417
265,2,87562,0.204838554194991,0.0864487267990352,0.0183504277528432
266,2,87849,0.189373164862908,0.0865402522220204,0.0293051165331928
267,2,87878,0.194943638878254,0.0868822661172002,0.0254667648267695
268,2,88125,0.216595060951543,0.0966152320301173,0.0255929479453469
269,2,89785,0.144307143536459,0.087171665015052,0.0987247135965077
270,2,93441,0.117186887790341,0.0899056478955574,0.193273029336443
271,2,93588,0.0838175400506552,0.0931794280978381,0.368984490518196
272,2,93721,0.0943148488005155,0.0871005957549031,0.279624449949039
273,2,93952,0.0807902712871294,0.086889240589908,0.353106137809703
274,2,95085,0.110749791215483,0.0869173393371853,0.203431907850294
275,2,103188,0.159758212342736,0.0888257223631883,0.0729427920856125
276,2,107124,0.174929193784905,0.0866616242825176,0.0442917631691819
277,2,111645,0.208218475464863,0.0865091776594397,0.0166017119251387
278,2,111916,0.200585027196528,0.086767390835754,0.0213662756306618
279,2,111931,0.213363210842406,0.0868158167647955,0.0144648687976928
280,2,111999,0.212615398938172,0.0865039291748769,0.0144563152327929
281,2,114528,0.211383110271872,0.087018722534006,0.0156319528366068
282,2,116024,0.212062900716693,0.0872244109047831,0.0155446226626022
283,2,119244,-0.017264488087976,0.0958521329667287,0.857164974518128
284,2,119246,0.0106864507285932,0.0968773837500977,0.912226978077932
285,2,119247,-0.0459530127038397,0.0975478927465542,0.637873482270805
286,2,120090,0.0514464092570495,0.0875614891430526,0.557212652585886
287,2,120291,0.042789192081429,0.0885768376887172,0.629342461784927
288,2,120726,0.0691648831335232,0.0880172270803621,0.4325055054987
289,2,121716,0.0582638251855562,0.0879394655405538,0.508054550128954
290,2,123100,0.0691675803348889,0.0880385712359063,0.432599066082887
291,2,124677,0.0260205543464783,0.0879832267783244,0.767599111596842
292,2,127636,0.0368742298264548,0.111275611617984,0.740556022821781
293,2,127887,0.129281782043557,0.0883298214067761,0.14418616725091
294,2,128935,0.113526194959942,0.0883071962082324,0.199431500094535
295,2,129053,0.120311285778305,0.0885518847786309,0.175124103595273
296,2,130040,0.11154784115984,0.089127477422053,0.211561191177623
297,2,130976,0.0722189868953829,0.0885140110155073,0.41510491641917
298,2,132199,0.0609543493428344,0.0889489218785122,0.493621022389265
299,2,133355,0.0889831807665649,0.0894849237094114,0.320712714219187
300,2,133435,0.0816864477507941,0.0896985029299059,0.363086515504152
301,2,133943,0.241088098341648,0.104354489892109,0.021448756092988
302,2,135183,0.0685672802877924,0.0897794041366192,0.445537935507309
303,2,135402,0.0665172047449536,0.0897701894430665,0.459202974326037
304,2,135898,0.0850891233963416,0.0902028105605224,0.346168024505609
305,2,135912,0.0805201875264199,0.0902814781973088,0.373065131768699
306,2,135925,0.0794727797272083,0.0898742268835461,0.377154169781237
307,2,136002,0.0662855642928626,0.0898371422579956,0.461101019321472
308,2,136173,0.0729077561920897,0.090459271190983,0.420800857798678
309,2,138209,0.0386042091653205,0.0931750122110715,0.67889190049735
310,2,138318,0.0353195557798993,0.0929138303073102,0.704075763411934
311,2,138695,0.015673119378079,0.0913362226858936,0.863851852487242
312,2,138818,0.0246206619751332,0.0911631104370616,0.787262188858841
313,2,139728,0.0167683696560117,0.0910047011563739,0.853916645626092
314,2,140174,0.00283911716493268,0.0910089519596213,0.975130843617104
315,2,140863,-0.000407591707010768,0.0909722628132755,0.996427704532314
316,2,141152,-0.00387884280525852,0.0912282899987599,0.966109815973442
317,2,141292,-0.00684406185821196,0.0905718442526542,0.939807984780475
318,2,141545,-0.00951951120614347,0.0910123697035367,0.916755954900202
319,2,145823,0.0656243419242304,0.0944191252102291,0.487492296616288
320,2,145934,-0.136509087617332,0.155509629657512,0.380639777009421
321,2,145980,0.0346373640598905,0.0953371962315265,0.716587602830166
322,2,146723,-0.00449583542520871,0.0908493055476195,0.960559396797577
323,2,147946,-0.0221808130116585,0.0916742325975259,0.808957439790906
324,2,150394,-0.0672856348044228,0.0998087180482573,0.50065979590271
325,2,151274,-0.0407321775047009,0.15643487220215,0.794724132727258
326,2,151397,-0.0967938730524547,0.0917665387673555,0.292245533261292
327,2,153035,0.00519312493100821,0.0909100702250338,0.954478930651309
328,2,153228,-0.0223229791676056,0.0915661523022349,0.807534521209651
329,2,153455,-0.0283336407511312,0.0922527050856224,0.758924971124921
330,2,153732,-0.0377308677485555,0.0953717611070406,0.69262520445427
331,2,153815,-0.015452935589725,0.0919073576942294,0.866572576816623
332,2,154160,-0.0187013827649287,0.0909425625079092,0.837191061108427
333,2,154235,-0.0149670532588584,0.0918527400472503,0.870654050177865
334,2,155527,0.00507369728484353,0.0996990329332802,0.959441849749201
335,2,159870,0.0173823400578188,0.0895314154205081,0.846171720339727
336,2,161229,0.0359490977866572,0.0908903529171045,0.692696904096494
337,2,161451,0.0630984471758076,0.194635423451833,0.745987795587261
338,2,161451,-0.0153969100500841,0.195286885997999,0.937202557633893
339,2,162696,0.0961996443802529,0.0903743953642884,0.287849362981332
340,2,163284,0.104283516407236,0.0891471941939071,0.242874609321711
341,2,164166,0.0801536621683632,0.0900481511845579,0.374007673121645
342,2,165270,0.0345310203897256,0.0893721303731984,0.699452875268821
343,2,165675,0.035622838352142,0.0908485540378736,0.695211844611526
344,2,166404,-0.111069012650476,0.235430641556628,0.637382741770301
345,2,168012,-0.0202506853160114,0.109834668173358,0.85382573635912
346,2,168062,0.0263224309834773,0.0900409126925351,0.770199522048659
347,2,168518,-0.00472774285086008,0.0895358417922395,0.957918901534141
348,2,168980,0.0215540709975335,0.0894863349336995,0.809800059930762
349,2,169651,0.00192068821453795,0.0895361370270384,0.982897578532464
350,2,169902,0.214881134391753,0.149219748521277,0.150744756373501
351,2,169960,0.0995214950461349,0.139299845002663,0.475426807895307
352,2,170725,0.0247313668310667,0.0896859165679521,0.782897373391939
353,2,171254,0.057934169083391,0.0897877962380993,0.519194480770902
354,2,172242,0.012089746955533,0.0887764171941785,0.891755060672756
355,2,173254,-0.0013662373124621,0.0880984122175651,0.987635598717593
356,2,173340,0.0102751316621544,0.0880860830403792,0.907204738105989
357,2,173385,0.0111287869042582,0.0881669156685467,0.899626420479063
358,2,173973,0.0184426706779378,0.0879292041514884,0.83398805784697
359,2,174714,-0.0469293031568104,0.225456223463546,0.835229847513982
360,2,177341,0.0338740988890178,0.0876165174597158,0.699272177231587
361,2,180314,-0.0242392204104808,0.0876549756478072,0.782302946556812
362,2,180339,-0.0207201034278781,0.0878790253393766,0.813740238385529
363,2,182758,-2.33489203980142e-05,0.0875707605679679,0.99978741130516
364,2,183619,0.00467863796710954,0.0879152492871356,0.957588641833897
365,2,183913,0.0170211230233834,0.0901377446433691,0.850330987644006
366,2,184146,0.0371955319834937,0.0907252911547499,0.682069498110351
367,2,187176,-0.0383068819757516,0.0883707190102647,0.664931335667774
368,2,191066,0.028579166486996,0.0890420336909283,0.748428635757767
369,2,191124,0.0481301457749952,0.112487524882483,0.669005980885798
370,2,191128,-0.021180401384103,0.103571170756359,0.838079916907777
371,2,191599,0.0132870242770468,0.0878182389994937,0.8798243762442
372,2,191762,0.0185396028842595,0.0912919456528049,0.839189214405062
373,2,191763,0.0206948234930399,0.0881620248320456,0.814549545493132
374,2,191959,-0.00772851448277734,0.0879528147378533,0.930028917800292
375,2,192390,0.0019549081500565,0.0903807781661713,0.982755571323289
376,2,195759,0.0835878010548175,0.0885973607515233,0.346092453943301
377,2,196912,0.0447000458228516,0.0872417095493259,0.608712421050442
378,2,197598,-0.0775085721644029,0.284989000109648,0.785803778211906
379,2,198110,0.0241694741744923,0.0877877285633736,0.783233610891996
380,2,198283,0.0389871366307815,0.0905348977884602,0.666999483026055
381,2,198805,0.0428056284785131,0.0881458804952711,0.627536071589491
382,2,198891,0.0653303715070639,0.0874193625530374,0.455367005421736
383,2,199248,0.0350048464816999,0.087668498844073,0.689923583043438
384,2,201782,0.0438576976625318,0.0875494229355658,0.616720020458916
385,2,203285,0.105105425534,0.0870614442862153,0.228141989244717
386,2,203783,0.0648307157407038,0.0869847208337122,0.456579364886424
387,2,204179,0.0894689405921278,0.0871337531217904,0.305217711909863
388,2,205406,0.0663948528140382,0.0880895011881673,0.451519574026183
389,2,205834,0.0814143686319295,0.0876310367495403,0.353493570015433
390,2,205965,0.0502633206436585,0.0958329428172296,0.60026768974372
391,2,207192,0.0183743695438117,0.0876506094760378,0.834075860369056
392,2,207561,0.0344437565497414,0.0872493577174393,0.693248282525041
393,2,208682,0.0413310233909716,0.0870940274047059,0.635396663059328
394,2,210102,0.0337889263735487,0.0873282871378476,0.699049721047896
395,2,212519,0.0759861089498042,0.185861761437185,0.682911369351447
396,2,214801,0.0283967809630475,0.087329568182007,0.7452465622012
397,2,215016,0.00511174090054978,0.0872923864131204,0.95333663007465
398,2,218876,-0.0580670323174746,0.0881411154950132,0.510456123387252
399,2,227511,-0.0499151848152783,0.0887797748202129,0.574312079891696
400,2,230378,-0.0385413382973535,0.0876762193775111,0.660505147617862
401,2,231943,-0.0519830698692435,0.087908125133964,0.55467506965336
402,2,232156,-0.0526995463939589,0.0878708457116478,0.54906515622721
403,2,232789,-0.0296062661197458,0.0875901199770167,0.735557184224214
404,2,238524,-0.00774422354236592,0.0877266087900029,0.929706742993457
405,2,241518,-0.0294057442233301,0.0884753332276714,0.739814006600476
406,2,250396,-0.0597710526650803,0.0878283478521059,0.496606206819863
407,2,250466,-0.0619274433963446,0.0877930564651098,0.481039142134406
408,2,252305,-0.0704016610499147,0.0880080470094622,0.424280230846234
409,2,254571,-0.0396707604940827,0.0893000449582911,0.657140410339548
410,2,254742,-0.0284932154831701,0.0892314574622324,0.74967422339802
411,2,254908,-0.055216906244596,0.0898780055178716,0.539377221043648
412,2,255033,0.0210324420333731,0.105392848244274,0.841937798459591
413,2,255862,-0.0510544586215178,0.0893430287156268,0.5680629638685
414,2,255975,-0.0417465527891561,0.0890339136287496,0.639442187806825
415,2,258311,-0.0214081300985437,0.0875836037440771,0.807039205188296
416,2,259284,-0.0198181586223996,0.0878796146629193,0.82170927280426
417,2,266330,-0.0102796344231266,0.0882621387961202,0.907348597899238
418,2,267100,0.00256173885242594,0.0882572958053725,0.976860414503094
