SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
131,1,176001,-0.152081591937382,0.130497993537692,0.244646370080946
132,1,176451,-0.171086254378296,0.132006754074901,0.195807853925298
133,1,177692,-0.160893723486734,0.128685619658038,0.212023564518831
134,1,178191,-0.167129484581962,0.128791465321937,0.19524632200402
135,1,178224,-0.160893723486734,0.128685619658038,0.212023564518831
136,1,178960,-0.197509600614277,0.129574568957658,0.128330918651213
137,1,179139,-0.18012427547527,0.257478376425209,0.484656299520398
138,1,179139,0.164075636636793,0.518854324868847,0.752017278768222
139,1,180955,-0.0393720795528032,0.149278972084824,0.792127750102161
140,1,183802,-0.194643542206477,0.128569769113188,0.130942531687161
141,1,183954,-0.191730429874331,0.129524158531903,0.13969374364665
142,1,184450,-0.130122841472108,0.128601604492557,0.312312823540315
143,1,184641,-0.139827375370256,0.132326670467511,0.291378785401278
144,1,184718,-0.179887698095194,0.129165327959365,0.164589068398374
145,1,185296,-0.1497865030829,0.128723596618242,0.245360334323734
146,1,185438,-0.126281801391996,0.128801076085476,0.327540152953142
147,1,185469,-0.128231561203983,0.128982018397066,0.320815408617879
148,1,185503,-0.138491878714135,0.128617347873469,0.282316353196626
149,1,185705,-0.122745355849239,0.130104311988987,0.346102144108301
150,1,185749,-0.160445015899157,0.12998802967982,0.217909933143369
151,1,185806,-0.154420963607308,0.130182987138501,0.236347447369095
152,1,185879,-0.15476329608984,0.130813402362608,0.237571869566997
153,1,185916,-0.081160229708491,0.130941644438263,0.535776277611237
154,1,185941,-0.127306157146811,0.131409014752682,0.333319273270464
155,1,185954,-0.137783926495086,0.131763950431541,0.296420805410691
156,1,186055,-0.107074323058645,0.129208437948238,0.407837254115858
157,1,186896,-0.158976767367998,0.131181840898004,0.226368525170808
158,1,187697,-0.615999350030203,0.266076932669692,0.0211794405020639
159,1,189392,-0.0571207481861249,0.269477726996878,0.832254063279384
160,1,189416,0.0939534535937216,0.260639223535581,0.718708897550191
161,1,190132,0.149879369801635,0.129252179355818,0.247000030994754
162,1,190148,0.169040431430527,0.129224345858772,0.191685133888778
163,1,190165,0.153841998162427,0.130275497436788,0.238438518262255
164,1,190169,0.171439823641654,0.130050068940011,0.188271305478321
165,1,190933,-0.081541083680035,0.129239722886135,0.528495256433555
166,1,192149,0.136139203353052,0.1301682713822,0.296336280616364
167,1,192302,0.102503190283612,0.172050915871311,0.551709060022621
168,1,192303,0.0735799097271146,0.155371032859851,0.636095414997383
169,1,192305,0.0849227975520508,0.161445996237974,0.599209024916392
170,1,192315,-0.0697025769086119,0.183180391364732,0.703793287858464
171,1,192795,0.132815070936783,0.128874040103771,0.303443178695377
172,1,194020,0.0594925024065788,0.135910399571632,0.661847362961685
173,1,194187,0.0228851820391871,0.129168957524644,0.85947453996262
174,1,194867,-0.0523564494778694,0.12907432469649,0.685260049553733
175,1,197325,-0.0537656295156762,0.132223781333498,0.684529104903763
176,1,197392,-0.0848789562574887,0.133878534145733,0.526491597674955
177,1,198857,0.0631984739207363,0.61904644687496,0.918743175933892
178,1,206666,-0.140816825859288,0.145004420281119,0.332153004837166
179,1,206675,-0.116651322480498,0.188933078698619,0.537354887361666
180,1,223051,-0.0619116930828451,0.149577965336829,0.679191986255944
181,1,223059,-0.159127602547074,0.155127225552,0.305694061249899
182,2,7366,-0.143829249356853,0.187092289166733,0.442549245557425
183,2,8180,0.431184121134788,0.25677905273778,0.0939973643023556
184,2,8187,0.417492236958198,0.267166822337897,0.119027434443604
185,2,8250,0.359007897609049,0.263430846959672,0.173809086427039
186,2,8253,0.366854696830189,0.26340022021244,0.164567319643417
187,2,8285,0.178404818056916,0.142880295342481,0.212627389500334
188,2,8302,0.251518276102833,0.133369924965101,0.06013336015746
189,2,8306,0.251518276102833,0.133369924965101,0.06013336015746
190,2,8314,0.275094400146908,0.130471346423883,0.0356948995244986
191,2,8317,0.247202963003066,0.133638431141975,0.0651795176394439
192,2,8328,0.198078776048496,0.133267437264512,0.138085645400631
193,2,8331,0.19851002266416,0.133013506734846,0.136486169005504
194,2,8498,0.168256905930041,0.130791831659975,0.199129778050706
195,2,8651,0.180481855724686,0.130868731352295,0.168735212766794
196,2,9418,-0.493065723483696,0.33269535047044,0.139223447478003
197,2,9812,0.191083169046436,0.131608116082098,0.147414754006091
198,2,9932,0.14537500295166,0.1312523742769,0.268789153848516
199,2,10135,0.144070641605886,0.130752064614369,0.271272669566017
200,2,11616,0.181977367215917,0.130478704696296,0.163986304979684
201,2,12133,0.177293277412136,0.131018462859452,0.176859895753425
202,2,12194,0.187907634250909,0.131485969405218,0.153857540500085
203,2,12359,0.159148436659652,0.131207102661851,0.225957728662475
204,2,13061,0.163088272744232,0.131183699480615,0.214617247590655
205,2,14298,0.152589792769854,0.131635017832809,0.247162896870783
206,2,15222,0.157377438543925,0.132907696958034,0.237165908147188
207,2,17986,0.183318848034221,0.13047338491073,0.160892137836998
208,2,19770,0.163614917923966,0.131454174751344,0.214084797197452
209,2,19836,0.159561405751823,0.131105590944525,0.224400115353765
210,2,19851,0.16603343881471,0.131468356000964,0.207453077947056
211,2,21595,0.158496087551694,0.130949369160275,0.226949987535716
212,2,22385,0.126835375891178,0.131171377287934,0.334234024531377
213,2,23441,0.126287039738172,0.132450227393028,0.341005484337021
214,2,24209,0.18803948937801,0.131147326045503,0.152513528818202
215,2,24341,0.201080906950369,0.131404645438044,0.126852452122782
216,2,26815,0.220345691106377,0.131158484897383,0.0938428604444611
217,2,28209,0.146922725129654,0.131493765540128,0.264610551564415
218,2,28695,0.144810400364151,0.137400576107504,0.292636436092604
219,2,35849,-1.14313589037557,1.40953315030622,0.417910291184938
220,2,35850,-1.37833238706429,1.72393038816798,0.424521389969559
221,2,41245,0.0626710472702243,0.131178409431607,0.633120797934944
222,2,43214,0.00385592930792422,0.13334810938568,0.976947714060708
223,2,47104,0.121940150106416,0.12946827252919,0.346911737879428
224,2,50915,0.144620029220661,0.13067800286384,0.269181603828768
225,2,55834,0.0916464882432444,0.130208284508622,0.481993136698594
226,2,56422,0.141544817732055,0.130314985278894,0.278142938935083
227,2,57715,0.12642769477865,0.129928142151959,0.331190482021335
228,2,59046,0.112059049050161,0.130624332313089,0.391544837111336
229,2,59191,0.0951887071664824,0.129912985104804,0.464220797200523
230,2,59383,0.122127946125481,0.12988662842688,0.347724233124014
231,2,59477,0.0902331301608434,0.131918546739521,0.494419897516467
232,2,59755,0.30252115862075,0.296158343537581,0.30772447803214
233,2,60471,0.0448922639757693,0.130202413271605,0.730458889298413
234,2,60478,0.0499279222579173,0.130345851524929,0.701919254873237
235,2,60786,0.0218170267938664,0.130153389045368,0.866973898623172
236,2,61035,0.0506073865828764,0.130121306027121,0.697566358907212
237,2,61071,0.0451459804856028,0.12953648884298,0.727657905503345
238,2,61675,0.0234117690666532,0.12992578747481,0.857104139817991
239,2,62776,0.0196138440192251,0.135612857917501,0.885084638206658
240,2,62939,0.0458411659002834,0.129684220475728,0.723937389959902
241,2,63527,0.0603080175642485,0.130154474636016,0.643393877536359
242,2,63857,0.0674464024034948,0.130174847017713,0.60469799893002
243,2,65527,0.0142490802550004,0.12979278981039,0.912643622671478
244,2,67007,0.0025382098135612,0.142903226876808,0.985838962533983
245,2,67023,0.34101352944362,0.294957581691353,0.248403997963818
246,2,67024,0.448386311818403,0.295634026571197,0.130238976770272
247,2,67976,0.139924512274354,0.131453699809764,0.287857202697497
248,2,69628,0.0980963148183671,0.133743835260842,0.463762179905332
249,2,71825,-0.0510129095289322,0.258807527317264,0.843856839939941
250,2,72389,0.11501753678687,0.130709261948447,0.379485371573235
251,2,72392,0.0137841390389685,0.131740263600734,0.916727897677787
252,2,73646,0.153639042168637,0.128781971894438,0.233664075645543
253,2,74564,0.193021312779009,0.128377544765883,0.133592874397401
254,2,74739,0.229881688737478,0.128630819406018,0.0747722319732639
255,2,79931,0.322456325604932,0.144623972006967,0.0264013137507981
256,2,80748,0.190104552601861,0.133999421313872,0.156869711612942
257,2,80873,0.235091202948266,0.128913870246047,0.0690534893941084
258,2,81501,0.273567463027622,0.128676935870227,0.0341966773245519
259,2,83526,0.225514076634143,0.128738900533599,0.0806909297386285
260,2,83845,0.288663328370017,0.128504914855316,0.025301208680414
261,2,84412,0.240252000638161,0.325901936029634,0.461495852180806
262,2,84412,0.183801743733367,0.163027788101202,0.260328220774327
263,2,84447,0.293691091509964,0.130137047422546,0.0246326255912982
264,2,87391,0.309396763487212,0.127791982650874,0.0159774277826728
265,2,87562,0.321010192543056,0.128039774521458,0.0126207839947011
266,2,87849,0.307272765902386,0.128122885398221,0.0169914163764508
267,2,87878,0.312658000254588,0.128645645123935,0.0155805920143076
268,2,88125,0.23414011251544,0.143707990794035,0.104146425187487
269,2,89785,0.256272488146876,0.129012905402862,0.0477607560118835
270,2,93441,0.247145691941693,0.132955617969141,0.0638792149336627
271,2,93588,0.269728339155895,0.137548817549174,0.0506690551865519
272,2,93721,0.231247837256606,0.128753246968122,0.0733408556340867
273,2,93952,0.218979185113753,0.1284425216208,0.089096485717298
274,2,95085,0.25029868336807,0.128461302772139,0.0521548350164288
275,2,103188,0.284199493627875,0.131417722368229,0.0312456650217647
276,2,107124,0.326249265659007,0.128042404705601,0.0112580497588925
277,2,111645,0.318636256295595,0.128180171832165,0.0133864240694339
278,2,111916,0.31597475668091,0.128506210929944,0.0144184298780464
279,2,111931,0.309961229865246,0.128747490472155,0.0165740983444139
280,2,111999,0.299603339166865,0.12834724459723,0.0201394095031512
281,2,114528,0.256454389864006,0.129360179554841,0.0482001233528717
282,2,116024,0.362952706319544,0.12894861105858,0.00515593789638013
283,2,119244,0.169645186771969,0.141819394171451,0.232419087890464
284,2,119246,0.175359576818835,0.143318819576987,0.221933301909983
285,2,119247,0.149744219695855,0.144439686056122,0.300573725860423
286,2,120090,0.2155110667806,0.129365120298689,0.0966177943397571
287,2,120291,0.230381208556299,0.130784277122849,0.0790133627231091
288,2,120726,0.221615405031223,0.130065146755147,0.0892835389877552
289,2,121716,0.270005141006595,0.129656585830274,0.0380197435613324
290,2,123100,0.223550946978184,0.130087518870666,0.0865884971072684
291,2,124677,0.151349324967291,0.130201622204672,0.245849064621553
292,2,127636,-0.115062340980382,0.164877152174069,0.485719724172477
293,2,127887,0.127667686038098,0.131169089907831,0.331067623414754
294,2,128935,0.121096697805076,0.131062425501789,0.356137258407581
295,2,129053,0.137207201798221,0.131417498198532,0.297174015801968
296,2,130040,0.114689769196992,0.132282824782327,0.386528641934995
297,2,130976,0.0524007135672695,0.131315362737517,0.690101482798739
298,2,132199,0.0941435702565838,0.131858566226922,0.475715148091301
299,2,133355,0.100738025749229,0.132738102838909,0.448404944555433
300,2,133435,0.0894051542240517,0.133048351193745,0.502039219907261
301,2,133943,-0.0114276109879427,0.155868686533849,0.941596478880309
302,2,135183,0.117264225889381,0.133060859156364,0.378764503393982
303,2,135402,0.128430251787744,0.133011503528871,0.334926676821159
304,2,135898,0.178838324578996,0.133554603362504,0.181411052800058
305,2,135912,0.165026122121644,0.133704078370383,0.217925613841186
306,2,135925,0.16216925108577,0.133105735981945,0.223904991768464
307,2,136002,0.144838846582711,0.133062372250842,0.277115516238965
308,2,136173,0.137031546648072,0.134030175512233,0.307294953121626
309,2,138209,0.0840488981147229,0.138092343425827,0.543152738358554
310,2,138318,0.122924152073781,0.13761675438346,0.372339684880157
311,2,138695,0.10383078103715,0.135298040810474,0.443343257159176
312,2,138818,0.0812880739582196,0.135093271561912,0.547748010015848
313,2,139728,0.0973930256462099,0.13482060313537,0.470533159215696
314,2,140174,0.0519777973513744,0.134891854233531,0.700225465244573
315,2,140863,0.0651966502176136,0.134820997345561,0.628984257853885
316,2,141152,0.0776175259510508,0.13518243824432,0.566219318548626
317,2,141292,0.0744056991501754,0.134214698208547,0.57967110410581
318,2,141545,0.147002452192761,0.134700147675614,0.275871562088389
319,2,145823,0.226998595527584,0.139549293656373,0.104702625485225
320,2,145934,0.0983538465843097,0.23073387843095,0.670174348938196
321,2,145980,0.110997985251476,0.14123954044009,0.432462268525276
322,2,146723,0.164615863801103,0.13439853907431,0.221454571499788
323,2,147946,0.128332476182242,0.135745837951487,0.345107510720961
324,2,150394,0.128701995558395,0.14790228836026,0.38479197024243
325,2,151274,-0.0823107847103941,0.231894321745298,0.722839359555953
326,2,151397,0.0848575376052843,0.136182494514595,0.533610438894866
327,2,153035,0.0610375854641381,0.134734905535837,0.650812774211564
328,2,153228,0.00310547665975114,0.135757405899076,0.981762754479971
329,2,153455,0.0657162025000937,0.136737431980489,0.63109752609139
330,2,153732,0.0802001807851098,0.141354767434229,0.570824776249149
331,2,153815,0.068751895858381,0.136208223870231,0.6140452859222
332,2,154160,0.0576761731718813,0.134794736811924,0.668998322823675
333,2,154235,0.0212674582300432,0.13617135970839,0.875979173589918
334,2,155527,0.200465644994467,0.147417933259853,0.174746633778941
335,2,159870,0.0364433064136334,0.132722511617549,0.783797478666938
336,2,161229,0.0262430877636788,0.134766827704537,0.84571667692436
337,2,161451,-0.674054450883951,0.286349698884883,0.0191223220892854
338,2,161451,0.630689590114931,0.287561126132619,0.0289421356413457
339,2,162696,0.120911400375703,0.134039762594975,0.367642081157426
340,2,163284,0.0965504236666024,0.132316152485409,0.466060608423021
341,2,164166,0.0461429437297026,0.133622819719633,0.730057739633289
342,2,165270,0.00766995103262036,0.132520843754226,0.953879098284059
343,2,165675,0.0207834055718634,0.134707031692013,0.877472426517371
344,2,166404,-1.01926284815094,0.34489349397316,0.00333350538203961
345,2,168012,0.00851883436304313,0.162836214969,0.958307010578705
346,2,168062,-0.0445745616756981,0.133479999104068,0.738621710754729
347,2,168518,-0.0782495445377377,0.132671330249462,0.555702093698433
348,2,168980,-0.0597551526230853,0.132635541862313,0.652611091438564
349,2,169651,-0.0321531943021354,0.132725652243494,0.808724771218694
350,2,169902,0.290398629088863,0.221326843821643,0.19034555622824
351,2,169960,0.0426663952898574,0.206647664718545,0.836543390993726
352,2,170725,0.106647330407256,0.132851757261023,0.422656853579714
353,2,171254,0.163948425635622,0.132901991001945,0.218171251276261
354,2,172242,0.049929388878948,0.131586944939556,0.70458908861147
355,2,173254,0.00940795583159781,0.130604267343178,0.942615596280732
356,2,173340,-0.000346961130389234,0.130589420355528,0.997881615425401
357,2,173385,0.00563923407797118,0.130709343620033,0.965611686063824
358,2,173973,0.0476622126136451,0.130337770694153,0.71482120501174
359,2,174714,0.0152697150371657,0.334256549289062,0.963589048067567
360,2,177341,0.104323656772416,0.12979956455365,0.422094466644549
361,2,180314,0.0651402923853491,0.129915611145299,0.616398905650797
362,2,180339,0.054070868440825,0.130258413634836,0.678317502664064
363,2,182758,0.170278057450674,0.129506211920464,0.189422124025069
364,2,183619,0.154279376568347,0.130075236826462,0.236389209070025
365,2,183913,0.110706686592323,0.133505258610926,0.407534128487637
366,2,184146,0.132482828561271,0.134346604956824,0.324746165360547
367,2,187176,0.0574948384802209,0.131008004018802,0.66102778879424
368,2,191066,0.106710156503367,0.131901129933988,0.419050739415955
369,2,191124,0.291447783133482,0.166082230071032,0.0801541608181146
370,2,191128,-0.240493154925591,0.153018075450768,0.116924117424927
371,2,191599,0.0320306979777888,0.130182887228624,0.805791293297391
372,2,191762,0.0380664874000995,0.135332310525589,0.778659235564159
373,2,191763,0.0393297341143415,0.130692925012744,0.763643223186375
374,2,191959,-0.0115784232083973,0.130389305398293,0.929292110965727
375,2,192390,0.0206110591848095,0.133984369669894,0.877830250199603
376,2,195759,0.136215304669767,0.131310368483549,0.300281076286373
377,2,196912,0.115581699838157,0.129236879139868,0.371749410595044
378,2,197598,0.273176787338213,0.42228791398352,0.518119011296893
379,2,198110,0.0858948156424933,0.130078255105817,0.509471542079428
380,2,198283,0.0973446593016507,0.134152489154314,0.468548289187038
381,2,198805,0.0901489277787169,0.130631107765545,0.490582827995827
382,2,198891,0.121806638607064,0.129538846208545,0.347701699583269
383,2,199248,0.0985605031623594,0.129891298474554,0.448483220523325
384,2,201782,0.0801547018358436,0.129767328416838,0.537184464750652
385,2,203285,0.178444111898316,0.128984860036549,0.167401170848057
386,2,203783,0.116554613832961,0.128906380902308,0.366516429661784
387,2,204179,0.148869017401554,0.129124969176405,0.249728850222113
388,2,205406,0.0904957643448177,0.130608229152422,0.488840760534683
389,2,205834,0.0810303844221834,0.129999514765615,0.533481387427572
390,2,205965,-0.0412178364631643,0.142109976019396,0.771954541658097
391,2,207192,0.0422684249702628,0.129929931501451,0.745133842289864
392,2,207561,0.0474570257465787,0.129350356158125,0.713922780998889
393,2,208682,0.0166247035348738,0.129154338998503,0.897652777596287
394,2,210102,-0.0164155028455951,0.129487980516723,0.899192714857092
395,2,212519,0.244570023077424,0.27529620079678,0.374936664599298
396,2,214801,0.011391327739094,0.129483346177646,0.929946245801394
397,2,215016,-0.0164360681420612,0.129407927764356,0.899005000004728
398,2,218876,-0.0545135474717847,0.130716596259338,0.676905455460437
399,2,227511,-0.0510921028061382,0.131646131130522,0.698174625597363
400,2,230378,-0.00992390706502555,0.130013783681357,0.939200076108364
401,2,231943,-0.0228135110468994,0.130381961708413,0.861200031960867
402,2,232156,-0.0247303257898359,0.130327521298634,0.849610022456086
403,2,232789,-0.00146095173519023,0.129872632212653,0.991031051538826
404,2,238524,-0.00111350092850049,0.130055409200425,0.993173637754904
405,2,241518,-0.0443294090337975,0.131163266633676,0.735585779809344
406,2,250396,-0.14926271338268,0.130047769357184,0.251847802087615
407,2,250466,-0.139965240652688,0.130030966829136,0.282483811651198
408,2,252305,-0.0949444027594317,0.130491610434441,0.467346844455228
409,2,254571,0.0385381706995993,0.132407707940519,0.771178776720654
410,2,254742,0.00780490810202061,0.132303364850977,0.952991451797463
411,2,254908,0.0200553064194879,0.133310355411988,0.880502838429121
412,2,255033,-0.0616503872325551,0.156218399786385,0.693345226101277
413,2,255862,-0.0868399265679483,0.132430931963492,0.512420188557047
414,2,255975,-0.0364291763798916,0.132018915089645,0.782756336069606
415,2,258311,-0.172876773611904,0.129526561412953,0.182840650009695
416,2,259284,-0.132779532401448,0.130098394127164,0.308138884900827
417,2,266330,-0.0614910682603713,0.130809483434232,0.638587342336239
418,2,267100,-0.0963694084730987,0.13074030587271,0.46154777845394
419,2,268086,-0.0757853364337094,0.130788233912177,0.562654691419675
420,2,274614,-0.00879403723002548,0.130054580446572,0.946127968415671
421,2,274729,-0.0353192965761018,0.130753259929601,0.787224455914254
422,2,275746,0.0139121634040438,0.130707590835088,0.915295859030302
423,2,277029,0.00599958565505743,0.130101885073908,0.963245051529557
424,2,277741,0.0167279987070194,0.130150308343976,0.897804092923096
425,2,278218,0.0138003036508871,0.129916198673706,0.915464447091527
426,2,278379,0.0069239395948224,0.133132910291447,0.958551956638416
427,2,279910,0.00686658005900376,0.129872141258479,0.957863922908204
428,2,280616,0.0118837983668755,0.135547015793834,0.930186381893162
429,2,283431,-0.0174212080591817,0.131771506028999,0.894895333359142
430,2,283573,-0.0212147583586909,0.130189153046343,0.870648411843286
431,2,286762,-0.0385748836601478,0.130511160239608,0.76773402290706
432,2,287187,-0.0530367836292835,0.129887603855127,0.683280243119398
433,2,288379,-0.0165323653286186,0.128930718082712,0.898042561065772
434,2,294941,-0.0134107599472131,0.129008875383712,0.917266294504957
