SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
50,1,66948,0.0768348970546255,0.149081057973774,0.606603076107604
51,1,68621,-0.0477431458755076,0.148711412959903,0.748365817382333
52,1,69417,-0.0358108525986275,0.148327128893712,0.809360821545952
53,1,69820,-0.306364933317025,0.580227407394946,0.597825270175477
54,1,69821,-0.184148241844833,0.360017371189044,0.609322038278443
55,1,70906,-0.028854915692734,0.238284931086255,0.903685346367638
56,1,74327,-0.00457386346039257,0.149154734780104,0.975553854863301
57,1,74572,0.0126870182287991,0.148756302846962,0.932081366332647
58,1,75211,0.0341578154662351,0.148475532948021,0.818180839096779
59,1,76030,0.127037175668876,0.148332636905451,0.392338526930402
60,1,80108,0.0370936161046013,0.14843842580251,0.802816015963725
61,1,81262,-0.00996657728021177,0.148394484747443,0.94649018659767
62,1,81999,-0.0640189883439081,0.148718806240603,0.667116466205372
63,1,82431,-0.0988169521446895,0.149369447494473,0.508684407868533
64,1,83284,0.000851229466391878,0.148374396683719,0.995425772277861
65,1,83613,0.0422396464901608,0.148341018380987,0.776005024481004
66,1,84112,-0.00481576455316307,0.148374182205851,0.974126038142905
67,1,84701,-0.000297397691637391,0.158883220390162,0.998507577482773
68,1,84858,0.0605942873826344,0.14875820536676,0.684009531212291
69,1,85751,0.00224321297166442,0.149404692802273,0.988029221540176
70,1,87445,0.0501003084332921,0.149696823599185,0.738066391214526
71,1,87467,-0.0111284718566244,0.15050320022914,0.9410986066531
72,1,89070,0.0469958670366696,0.149541487891122,0.753504355110854
73,1,89616,0.0593430170635256,0.148724300063837,0.690124462307071
74,1,89679,0.0481854318612501,0.148754566316712,0.746186098762545
75,1,89880,0.0606969394282836,0.148779299673388,0.683545748858087
76,1,91472,0.0784287528106586,0.149860859885439,0.601063385054552
77,1,93789,0.107644285200332,0.14826374625517,0.468299997718001
78,1,94351,0.0394493422331445,0.148750080503274,0.791005944167691
79,1,99148,0.102150316540167,0.148274757203366,0.491322464659458
80,1,101281,0.621266427783977,1.62239378303036,0.702000697344092
81,1,106011,0.175198323127917,0.154352550340002,0.257123230875675
82,1,106800,0.103994228312899,0.148471405155592,0.484118505056727
83,1,107970,0.164015332756358,0.147876924230623,0.268127401380898
84,1,109000,0.0634916466360032,0.148356950291557,0.668937264664736
85,1,112549,-0.149554526257845,0.148013564099056,0.312990516885188
86,1,112742,-0.106994546202529,0.148695934301821,0.472276609260223
87,1,113050,-0.0732938721422244,0.148503380868228,0.621930807332362
88,1,113135,-0.115834463019868,0.148047917815864,0.434497026164156
89,1,114076,-0.0363954949855984,0.148163570873367,0.806100566469921
90,1,114628,0.0167079051868312,0.148548431738855,0.910511147985305
91,1,116283,0.0869466606579294,0.149305619212566,0.560709322917627
92,1,126880,-2.79370214008767,2.79879874945056,0.31887630296473
93,1,127853,0.0262508646724957,0.14909264903508,0.860339269617595
94,1,128302,0.0247066017396518,0.148520661550161,0.867975754895123
95,1,128704,-0.0199379946848038,0.148670542773112,0.893393144859751
96,1,128911,0.037068615919428,0.148677694679483,0.80325674679873
97,1,130267,0.0512788808447678,0.148595240092264,0.730231484458667
98,1,130271,0.0461239097095306,0.148776443040874,0.756727479797839
99,1,130613,0.0793672682710532,0.150127773224354,0.597370231617316
100,1,132012,-0.182592898244609,0.149552970656828,0.222929439937172
101,1,133231,-0.273074938960232,0.148093432536936,0.066030230115595
102,1,137074,-0.24754031786658,0.148008057981756,0.0953159917018738
103,1,137304,-0.328210924738666,0.147614909663437,0.0268195770555521
104,1,139686,-0.250442052558366,0.148242217947866,0.0920236289482578
105,1,149562,-0.216159991263208,0.148735550985677,0.147023996006616
106,1,150447,-0.178000130855447,0.150536772370732,0.237828498339019
107,1,151446,-0.343867397217664,0.302467466446814,0.256362109701035
108,1,154084,-0.200335295989075,0.15092440743275,0.185238083694521
109,1,156633,-0.187869497171966,0.153048610072801,0.220446952350779
110,1,157269,-0.253979128265371,0.147938289157334,0.08689454791013
111,1,160054,-0.180247254655227,0.149658825398866,0.229246650517672
112,1,166222,-0.180758067767291,0.148545586323495,0.224473275678104
113,1,166416,-0.180806246881303,0.148242583143874,0.223406274461665
114,1,167326,-0.197706138461258,0.149027731744095,0.185485396940551
115,1,168836,-0.157602188361412,0.14845398478721,0.289132564904752
116,1,171200,-0.176027184325681,0.148618439826162,0.237042292405158
117,1,171431,-0.251253917742265,0.149245203348106,0.09316290671953
118,1,173339,-0.211619413156526,0.148250603237897,0.154335993667962
119,1,173845,-0.215329147363501,0.148111856298841,0.14688250419367
120,1,175121,-0.224012792962743,0.1477798691828,0.130451057402789
121,1,175281,-0.224454282176041,0.147904400143484,0.130019566543629
122,1,175315,-0.233897430581185,0.147816067742778,0.114464157741797
123,1,175523,-0.211423246946184,0.148754837465304,0.156116281962309
124,1,175541,-0.229821323083566,0.148066619951105,0.121522848103646
125,1,175653,-0.255208473021328,0.148420878000519,0.0864014357553256
126,1,175805,-0.165752233852065,0.157223605496147,0.292491707761273
127,1,175818,-0.262113210210737,0.153219394031372,0.0880141095991391
128,1,175856,-0.233969653046342,0.150988977041806,0.122138153437098
129,1,175876,-0.213086179078496,0.148748115506783,0.152877059945997
130,1,175989,-0.210317906838378,0.1491861107553,0.159488420952929
131,1,176001,-0.214207104903549,0.149952242061915,0.154031563705219
132,1,176451,-0.202844112974886,0.151809316083194,0.182352126755379
133,1,177692,-0.26032413960942,0.14769086253213,0.0788284667549664
134,1,178191,-0.259583781875368,0.147842484968504,0.0799875688696296
135,1,178224,-0.26032413960942,0.14769086253213,0.0788284667549664
136,1,178960,-0.277586936661237,0.14879241644559,0.0629268376431705
137,1,179139,-0.296685231873612,0.295931462443232,0.316766151978443
138,1,179139,0.0173022013044364,0.596861232202949,0.976890024637635
139,1,180955,-0.143830085074027,0.171544324515638,0.402349495047689
140,1,183802,-0.263118752153738,0.147695595479324,0.0756915144901935
141,1,183954,-0.235697444774289,0.148910657268191,0.114360010534448
142,1,184450,-0.173307880794345,0.147842238309312,0.241887709696166
143,1,184641,-0.178395871099657,0.15214441200801,0.241769772133504
144,1,184718,-0.212047163642237,0.148543217463172,0.154316498577589
145,1,185296,-0.161071571458039,0.148091438577608,0.277491954367309
146,1,185438,-0.164339545851046,0.148088282940013,0.267866327738326
147,1,185469,-0.17747418738885,0.148259863119807,0.232091072314512
148,1,185503,-0.180373459101089,0.147864905471544,0.223334936515288
149,1,185705,-0.188473317448736,0.149496124402149,0.208241033918654
150,1,185749,-0.190889036781595,0.149487441224538,0.202456744739151
151,1,185806,-0.218113015836843,0.149582570055545,0.145689801421978
152,1,185879,-0.201994088027245,0.150373512937243,0.180043493502297
153,1,185916,-0.122962589769434,0.15054659546464,0.414608290940445
154,1,185941,-0.159798665253228,0.151106031029589,0.290994418280427
155,1,185954,-0.156538630630889,0.151558360730037,0.302376324515142
156,1,186055,-0.162550630683847,0.148506032715229,0.274450229194707
157,1,186896,-0.14751190768953,0.150992684858664,0.329264228445593
158,1,187697,-0.51833575282898,0.307115125426478,0.0923411287751983
159,1,189392,-0.368392436067335,0.309347647941748,0.23450528121132
160,1,189416,-0.363976251330428,0.299211490427025,0.224625737757151
161,1,190132,0.0515822233979591,0.148921228969728,0.729269128528492
162,1,190148,0.079225636207466,0.148931771923114,0.595088832892481
163,1,190165,0.0447205576820259,0.150117471701193,0.765951881742315
164,1,190169,0.0872757046819324,0.149877149493251,0.560726293515797
165,1,190933,-0.0691922691889011,0.148687521565367,0.641965229801772
166,1,192149,0.148513328748966,0.14974062843437,0.321972578550874
167,1,192302,0.155094741830632,0.19781734078058,0.433548239959991
168,1,192303,0.0976727973862337,0.178686272789147,0.58498783020183
169,1,192305,0.138965750868023,0.185617894541973,0.454557262567961
170,1,192315,-0.00944322763701333,0.210733576465537,0.964283123687561
171,1,192795,0.111676289986527,0.148332510926078,0.452024992450836
172,1,194020,0.00975132717027233,0.156363389086607,0.950308865768516
173,1,194187,0.037893945454521,0.148560853270876,0.79881483053403
174,1,194867,-0.0811968781044271,0.148430786809786,0.584700136080305
175,1,197325,-0.198782908869616,0.151748773130072,0.191065448645858
176,1,197392,-0.264161946471504,0.153429596044214,0.0859973096454731
177,1,198857,-0.734001400244706,0.710954650207943,0.302583790265599
178,1,206666,-0.147944773769369,0.166818515146972,0.375757743787476
179,1,206675,-0.135173653403474,0.217305852352084,0.534314939963511
180,1,223051,-0.215886393741523,0.171699722360424,0.209458673888068
181,1,223059,-0.370737902714143,0.177597583540467,0.0375581097520833
182,2,7366,-0.195415914660217,0.215119135466803,0.364282526543634
183,2,8180,0.109642412174615,0.296462704797857,0.711726890967713
184,2,8187,0.272420077072908,0.308010675691667,0.377055289833854
185,2,8250,0.150004969084502,0.303684785025932,0.621649003272118
186,2,8253,0.156972866721659,0.303674808296807,0.605541953139242
187,2,8285,0.0221240841232945,0.16469678965486,0.893216438046994
188,2,8302,0.120906747000635,0.154036276203943,0.433024672965021
189,2,8306,0.120906747000635,0.154036276203943,0.433024672965021
190,2,8314,0.146019745491673,0.150807793442944,0.333582115636724
191,2,8317,0.109723560790887,0.154341375124837,0.477606515572616
192,2,8328,0.0722147487190212,0.15371278285809,0.638785750592384
193,2,8331,0.0775570377822247,0.153416238270676,0.613499727461556
194,2,8498,0.0642618063312637,0.150747967927615,0.67015900307617
195,2,8651,0.0558445824370948,0.15089867617678,0.711544820629146
196,2,9418,-0.304119602131221,0.383507733984181,0.428313562978723
197,2,9812,0.0524641337957729,0.151799048216676,0.729837419211607
198,2,9932,0.0171811149204808,0.151223578060069,0.909608379886548
199,2,10135,0.0321912670497908,0.150637456701791,0.83090416628955
200,2,11616,0.0652010482544464,0.150447282979442,0.665002443678736
201,2,12133,0.0699611894509282,0.151039662135459,0.643508268307524
202,2,12194,0.0626251821943413,0.151633157464302,0.679854039128054
203,2,12359,0.0470704908383892,0.151205589249338,0.755755365837259
204,2,13061,0.0414061065751823,0.151199153615901,0.784358956483083
205,2,14298,0.0406784837147489,0.151676798346973,0.788708286513858
206,2,15222,0.0429428182718181,0.153154414510494,0.779343297129945
207,2,17986,0.0624264885052576,0.150450616818736,0.678445140499863
208,2,19770,0.0659652836235454,0.151487079119053,0.663500830411009
209,2,19836,0.0531661404774226,0.151084963140688,0.725126497262044
210,2,19851,0.0522325820435257,0.151528392829837,0.730521499362898
211,2,21595,0.0511450017993902,0.150903395760845,0.734867410638536
212,2,22385,0.00237839275257157,0.15107070592221,0.987447858947874
213,2,23441,0.0170839463771022,0.152535330032782,0.910887120254727
214,2,24209,0.0439142406839801,0.151263968277478,0.771745524775721
215,2,24341,0.0700692161877294,0.151593987252476,0.644210945945774
216,2,26815,0.0876590582390786,0.151386259411917,0.562929884230499
217,2,28209,0.135103117661182,0.151338363210882,0.372614116705637
218,2,28695,0.090803281966467,0.158210450744561,0.566374013591492
219,2,35849,-0.787592344368553,1.62218918860443,0.627614388265564
220,2,35850,-1.63942064794921,1.98271081543038,0.408876013243401
221,2,41245,0.0116581325239413,0.150926671142487,0.938473450773795
222,2,43214,-0.0482840630370551,0.153353377336153,0.753057847836211
223,2,47104,0.0446421305477616,0.149080261866345,0.764772714173805
224,2,50915,-0.000601607175326646,0.150564132525231,0.996814168440826
225,2,55834,-0.0608937079831698,0.149833356509767,0.684687971302181
226,2,56422,0.00344612353984386,0.150136228762254,0.981700484734219
227,2,57715,-0.0146415697766344,0.149639396982274,0.922110360455944
228,2,59046,-0.0213591496138644,0.150394121725463,0.887144301834804
229,2,59191,-0.0209196659887272,0.149533144117877,0.888818898939012
230,2,59383,0.0198278795239286,0.149576631264714,0.894616890296701
231,2,59477,-0.0518760347375625,0.151805879408094,0.732760350508356
232,2,59755,-0.121801804051668,0.341077756394054,0.721223885632889
233,2,60471,-0.0451290125168241,0.149762554850498,0.76333488822725
234,2,60478,-0.0342748217185218,0.149941637953515,0.819321710709251
235,2,60786,-0.03246447813088,0.149696200164348,0.828435652439046
236,2,61035,-0.00574586264996491,0.149695063026569,0.969403389544516
237,2,61071,0.00884520602417194,0.149015553955894,0.952700870160192
238,2,61675,-0.0362691193790726,0.149432835396923,0.808369591733606
239,2,62776,-0.0274761399909434,0.155977368695145,0.860273454075515
240,2,62939,-0.00401252820620235,0.149186828453578,0.978557886132939
241,2,63527,0.00702823751417248,0.149746514247745,0.962592186660425
242,2,63857,-0.00454761597835873,0.149781620145021,0.975795794104426
243,2,65527,-0.0752193184959751,0.149234316086302,0.614551211652054
244,2,67007,-0.0631944349153412,0.164330516207673,0.700797294432595
245,2,67023,-0.0704375677949045,0.339876222540101,0.83593820858476
246,2,67024,0.0231041042155429,0.341137144191673,0.946041512878579
247,2,67976,0.0230187849647353,0.151433307526441,0.879268970965775
248,2,69628,0.0986917656134629,0.153857415709928,0.521646931892122
249,2,71825,-0.109187627352581,0.297635666458606,0.713950754326742
250,2,72389,0.0569727564708304,0.150473814795145,0.7051958972998
251,2,72392,-0.0355251511941803,0.151515962628817,0.814760135105921
252,2,73646,0.116724366459246,0.148291066759071,0.431733844902155
253,2,74564,0.0981865246804193,0.148037507785551,0.50760053517246
254,2,74739,0.16539598393465,0.148355830594838,0.265668844500538
255,2,79931,0.317083119886243,0.166658903633383,0.0579079198281422
256,2,80748,0.187076695907735,0.154241558376594,0.225986253385359
257,2,80873,0.249242377677125,0.148379519788876,0.0938882523358985
258,2,81501,0.24588983320456,0.148370448504771,0.0983534100501255
259,2,83526,0.220660407987746,0.148250997455776,0.137531777777675
260,2,83845,0.253067676029821,0.148246163570566,0.0886870169714229
261,2,84412,0.347538883240002,0.37467896573954,0.354267321146741
262,2,84412,0.170000129015437,0.187631043388201,0.365535795314714
263,2,84447,0.267870856776444,0.150081668829169,0.0751468664538715
264,2,87391,0.307760743080903,0.147291461271111,0.0373811451535208
265,2,87562,0.325119594198955,0.147563388938723,0.0282223016345017
266,2,87849,0.324129658852346,0.147555390922614,0.028694055718929
267,2,87878,0.306612828025266,0.148303666012106,0.0394185711150726
268,2,88125,0.27655405224764,0.16525657006187,0.0951181083744756
269,2,89785,0.213136005514804,0.148783644590323,0.152879115356699
270,2,93441,0.283333678869895,0.152928174897291,0.0647564151147
271,2,93588,0.284818911560081,0.158341668993714,0.0729104984218531
272,2,93721,0.247091929461012,0.148182442921672,0.0963049456366872
273,2,93952,0.215764017351682,0.14789418088872,0.145479624289554
274,2,95085,0.31315671418271,0.147608346055509,0.0345728744419083
275,2,103188,0.395344857883135,0.150690369719641,0.00907922710458911
276,2,107124,0.354877830844421,0.147415157980071,0.0165819872667869
277,2,111645,0.379834760937713,0.147334936988419,0.010341109752612
278,2,111916,0.347068605687023,0.147917008472333,0.0195095356474307
279,2,111931,0.351062291029113,0.148120053863765,0.0183192210194313
280,2,111999,0.376290173010383,0.14740344851572,0.0111065277724164
281,2,114528,0.329944226465334,0.148579666058721,0.0270086271874772
282,2,116024,0.413539070352182,0.14834562944764,0.00559614558315235
283,2,119244,0.0794204600795969,0.163393855630924,0.627220826721712
284,2,119246,0.11081550587279,0.165086727407216,0.502496270779454
285,2,119247,0.0577777490075169,0.166356372726667,0.728563081397479
286,2,120090,0.154523261245013,0.149150736178392,0.30090163113197
287,2,120291,0.214198478493697,0.150654806425252,0.155972089872479
288,2,120726,0.154298193923483,0.149987973527944,0.304307593556117
289,2,121716,0.209959832599465,0.149625304438491,0.161425027972505
290,2,123100,0.172742324126059,0.14996744041538,0.250155855256653
291,2,124677,0.167982728618737,0.149775414819413,0.2628101774799
292,2,127636,-0.179770266222439,0.189528300855524,0.343516685199974
293,2,127887,0.200000974003777,0.15069525095771,0.185304158132608
294,2,128935,0.199068802420691,0.150555582292431,0.186948337503084
295,2,129053,0.227227545218908,0.150903508199541,0.133017829101528
296,2,130040,0.237923103417419,0.151784028944561,0.117891291744805
297,2,130976,0.147791561965592,0.150865827405662,0.327943378435572
298,2,132199,0.223532397311155,0.151303903591373,0.140467110912847
299,2,133355,0.239383647530279,0.152265471906627,0.116812395087994
300,2,133435,0.236691600388173,0.152608704504294,0.121804802635845
301,2,133943,0.154843662170887,0.179089345111377,0.387836288632092
302,2,135183,0.194705215230384,0.152861730268166,0.203595651762296
303,2,135402,0.216618239835537,0.152754979097312,0.157050604011998
304,2,135898,0.27459197690165,0.153306816632949,0.0741295187331331
305,2,135912,0.275035279457016,0.153418834987306,0.073875602243981
306,2,135925,0.273497666337791,0.152725339192453,0.0741851245834259
307,2,136002,0.233466000494832,0.15279827272959,0.127423922358133
308,2,136173,0.244179409309903,0.153839313548338,0.113354332469654
309,2,138209,0.244363050878649,0.158381655878376,0.123757134616583
310,2,138318,0.257000321438071,0.157871743520836,0.104437031150686
311,2,138695,0.23721707417242,0.155234661665089,0.127378465167808
312,2,138818,0.213291922350372,0.155046598355849,0.169798128683507
313,2,139728,0.210329937621744,0.154778627910925,0.175043310481709
314,2,140174,0.177495558043135,0.154895117222616,0.252609428747511
315,2,140863,0.173437053197506,0.154845259847403,0.26344672928742
316,2,141152,0.18230065485323,0.155254224595438,0.241103520201218
317,2,141292,0.19023282249757,0.154106389677521,0.217865593226745
318,2,141545,0.205971747541827,0.154803269181054,0.184199693318653
319,2,145823,0.341030088788024,0.160081895471968,0.03383388646386
320,2,145934,0.162521892273436,0.265313500154563,0.540558090900157
321,2,145980,0.232010286077561,0.16212376184853,0.153295120528659
322,2,146723,0.276250092004405,0.154211689680753,0.0740905677390759
323,2,147946,0.22843309148096,0.15585657475177,0.143630483315518
324,2,150394,0.216924680116014,0.169905217181739,0.202533510971385
325,2,151274,0.0868733005011197,0.266728423910248,0.744844739067476
326,2,151397,0.194103176334119,0.156380024992069,0.215345928176994
327,2,153035,0.174002447605513,0.154737939733164,0.261566030410437
328,2,153228,0.132484928258091,0.155986673828896,0.396270587761866
329,2,153455,0.123361035346558,0.157187443737377,0.43309597288057
330,2,153732,0.174579146140154,0.162392344701902,0.283088640983524
331,2,153815,0.148658617324824,0.156521048833651,0.342880149698226
332,2,154160,0.131519858097775,0.154920744605268,0.396484840783145
333,2,154235,0.120711816175466,0.156495564514641,0.441019441400996
334,2,155527,0.259340858934378,0.169439820537818,0.126769350908253
335,2,159870,0.176213936774463,0.152383121612176,0.248304688801433
336,2,161229,0.26154194483895,0.154388537590268,0.0911377819356286
337,2,161451,-0.0728650255730043,0.33190680084142,0.826360522426913
338,2,161451,0.322163919365819,0.33255204641865,0.333327026049523
339,2,162696,0.334346730427487,0.153318549048141,0.0298629150702669
340,2,163284,0.333601953543069,0.151263969737304,0.0280680500194644
341,2,164166,0.258693444215105,0.153098750518751,0.091965156061533
342,2,165270,0.266151803606557,0.151764250937694,0.0803465577418016
343,2,165675,0.257477593212335,0.154335729345775,0.0961438064706547
344,2,166404,-0.399701859015933,0.401004110933342,0.319567405553386
345,2,168012,0.202271483855036,0.186982497389957,0.280094532746528
346,2,168062,0.168815742074866,0.153287560658174,0.271516043924191
347,2,168518,0.139385481395803,0.152491121737107,0.361311129925913
348,2,168980,0.158145858962063,0.152366674688697,0.300013336677451
349,2,169651,0.156315336745909,0.152444614264118,0.305880869010239
350,2,169902,0.47713617180089,0.253919585441465,0.061056763571534
351,2,169960,-0.0223608706020624,0.237694001005545,0.925103596334896
352,2,170725,0.181191188470063,0.152638893869556,0.236003037683955
353,2,171254,0.231567904290471,0.152694127799634,0.130275930527244
354,2,172242,0.158687764008621,0.151144122979418,0.294477624822408
355,2,173254,0.09208206213581,0.150139939860737,0.540067509669304
356,2,173340,0.0947900143374958,0.150116976186072,0.528160879637367
357,2,173385,0.0899963608341979,0.150263732839498,0.549608581154827
358,2,173973,0.124909006393596,0.149793218352672,0.404914628618497
359,2,174714,-0.0613803794851951,0.384443453585145,0.873239944815697
360,2,177341,0.164678210216248,0.149172511256852,0.270369056523408
361,2,180314,0.0874074124312891,0.149407515119209,0.558903399947458
362,2,180339,0.0674769230624656,0.149814532229724,0.652696338288689
363,2,182758,0.0908038080258858,0.149241906951807,0.543291148163152
364,2,183619,0.0781281578252091,0.149850457546624,0.602433077769122
365,2,183913,0.0572238236514993,0.153674784764663,0.709841113775485
366,2,184146,0.0999674516638461,0.154644368307797,0.518418072826087
367,2,187176,0.0316600610976402,0.150714860064844,0.833737387910286
368,2,191066,0.0805467120733345,0.151790487956697,0.595999164884694
369,2,191124,0.601183901767085,0.189169256541081,0.00161377132284961
370,2,191128,-0.55775590967007,0.174100679486472,0.00148055956904621
371,2,191599,0.0578197043733955,0.149715356165847,0.699583029293406
372,2,191762,0.0919088262518821,0.15559748725061,0.555110667424966
373,2,191763,0.0627963862443253,0.150302903037631,0.676348179225809
374,2,191959,0.0148396568531404,0.14997115655803,0.921234077384408
375,2,192390,0.0731025033521576,0.1540625845903,0.635437686001288
376,2,195759,0.164483700710962,0.151007423911694,0.276790010764287
377,2,196912,0.210600742692674,0.148391615807203,0.156716505877953
378,2,197598,0.295437498933719,0.485741737889302,0.543433168340617
379,2,198110,0.194112800801941,0.149349243155222,0.194543668506716
380,2,198283,0.233660211029065,0.15391331759676,0.129877040249824
381,2,198805,0.186207228977471,0.150023992089903,0.215362315874509
382,2,198891,0.19526002318755,0.148817414813415,0.190346462691029
383,2,199248,0.18203433755458,0.149206314902113,0.223272620214739
384,2,201782,0.207099315427559,0.14892945155431,0.16522682054523
385,2,203285,0.339502182126853,0.147656266813044,0.0220727020669329
386,2,203783,0.25922566337166,0.147794906480878,0.0803059333784286
387,2,204179,0.255703811393141,0.148172978762265,0.0852744223788504
388,2,205406,0.203775698244476,0.149933709049858,0.174980893115994
389,2,205834,0.202768336497351,0.149215717235817,0.175047801709702
390,2,205965,0.0455759123640951,0.163453953685767,0.780538345854956
391,2,207192,0.158515395665606,0.149227287019902,0.288852292989928
392,2,207561,0.153005885683026,0.148581935139311,0.303820934767666
393,2,208682,0.151951369625215,0.148334297060833,0.306355121557772
394,2,210102,0.148422046252464,0.148728614709249,0.318992636533535
395,2,212519,0.413861108448687,0.316228519297571,0.191473609847484
396,2,214801,0.170834608210151,0.14865335315471,0.251245544129837
397,2,215016,0.154057657263781,0.14862017471867,0.300638189973715
398,2,218876,0.0226046527857527,0.150380225865374,0.880600644646648
399,2,227511,0.0220755574376619,0.15144488411526,0.884189095842216
400,2,230378,0.0723392735765229,0.149491302577053,0.628754842610759
401,2,231943,0.0694715268078642,0.149924027678547,0.643378864299863
402,2,232156,0.0607846471956258,0.149873228621372,0.685301526450178
403,2,232789,0.0736769511800405,0.149325838252416,0.622038770982899
404,2,238524,0.0580522284673988,0.149555621001574,0.698128057742763
405,2,241518,0.00729561767428999,0.150885664917325,0.961463089231715
406,2,250396,-0.178028117670683,0.149557707036989,0.234703234292574
407,2,250466,-0.168387433468849,0.149536315610289,0.260903474054073
408,2,252305,-0.161118839440293,0.149956731009488,0.283361390990248
409,2,254571,-0.0793672826669658,0.152252775661513,0.602494230943002
410,2,254742,-0.0930165207923188,0.152093275517269,0.541212310557846
411,2,254908,-0.116209733947115,0.153211419392708,0.448662230490934
412,2,255033,-0.117750968322155,0.179610068781007,0.51251354957306
413,2,255862,-0.107483941857808,0.152305145604373,0.480831185103434
414,2,255975,-0.0443778702959878,0.151843916704135,0.770259699971709
415,2,258311,-0.215413860392042,0.148913956415881,0.148905870647549
416,2,259284,-0.138007763089145,0.149677444488759,0.357140336581372
417,2,266330,-0.0570167533026168,0.15047132900356,0.704974303830264
418,2,267100,-0.0426141763270924,0.15047386475299,0.777189647278744
419,2,268086,-0.0133835655697102,0.150500241885882,0.929190194231282
420,2,274614,-0.0542306409035117,0.149559684910587,0.717119216268123
421,2,274729,-0.0780979710946653,0.150348267426781,0.603774535580047
422,2,275746,-0.00950568998509749,0.150339208974158,0.949620510715025
423,2,277029,-0.010186026901699,0.14964044407023,0.945768441170648
424,2,277741,-0.0269851808169579,0.149693283501764,0.857044193410314
425,2,278218,-0.0215660251130982,0.149425381663694,0.885325106067961
426,2,278379,-0.00562959875368774,0.153127502586934,0.970693859326037
427,2,279910,-0.0581080356645901,0.149345298857465,0.697447767516446
428,2,280616,-0.042567448362687,0.155889106453778,0.784964952571781
429,2,283431,-0.104990985209595,0.151462047360467,0.48865024769522
430,2,283573,-0.0937868357767961,0.149663758800099,0.531293544058145
431,2,286762,-0.105389792526421,0.150025462786577,0.482843225906748
432,2,287187,-0.143411314206482,0.149234712204258,0.337220871478452
433,2,288379,-0.0298444124086676,0.148288865200118,0.840612274413663
434,2,294941,0.00892794802411451,0.148385324565748,0.95205641778631
