SNP,Chr,Pos,Effect,SE,HNM1_RBD2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
34,1,41499,-0.113534966439876,0.112027229634914,0.311535266159187
35,1,45359,-0.192118324125353,0.18859818945601,0.309059801987838
36,1,45634,0.0256360303166758,0.173482146275676,0.882606045902777
37,1,51248,-0.158801438978291,0.112350142376932,0.158404318719861
38,1,51462,-0.146879175905328,0.112549225857967,0.192735518862617
39,1,52124,-0.161568845402487,0.112338964265141,0.151255825536001
40,1,52667,-0.216625722414962,0.111894599473899,0.0536682210858444
41,1,55470,-0.19780261775603,0.115067683063571,0.0864890374811075
42,1,59265,-0.105194189915743,0.112290813875883,0.349501195430342
43,1,60165,-0.0831984361932321,0.112258045905021,0.459103951688318
44,1,62308,-0.0882270842278234,0.112123504911274,0.431883513198994
45,1,62869,-0.0825456523452749,0.112121655492009,0.462088766616812
46,1,65431,-0.0779313724673135,0.11711633388432,0.506217407573782
47,1,65451,-0.0489125274113092,0.115498772747219,0.672196003747837
48,1,65719,-0.0771937717014591,0.12040432790323,0.52185993190623
49,1,66841,-0.0286428845301152,0.112250231376116,0.798740452582309
50,1,66948,-0.0645734527601713,0.112897237694709,0.567708623116135
51,1,68621,-0.257191039139312,0.111808698190672,0.022015147964953
52,1,69417,-0.222790055853862,0.111717803659938,0.046896661955525
53,1,69820,-0.766954309717907,0.437711427410937,0.0806091165715449
54,1,69821,-0.451685830167587,0.271699928456642,0.0973114908746731
55,1,70906,0.0581488318797332,0.18044314479766,0.747449755509719
56,1,74327,-0.207850347386277,0.112420010066303,0.0653120961696415
57,1,74572,-0.201251051004374,0.112151912230706,0.0735968167518212
58,1,75211,-0.212022186055598,0.11188926530207,0.0589187332447992
59,1,76030,-0.112039437978213,0.11229868214713,0.319112389105622
60,1,80108,-0.241682315887592,0.111692015899498,0.0311478488301778
61,1,81262,-0.14557898841201,0.112120388920278,0.194991787629894
62,1,81999,-0.183167246436068,0.112239675457099,0.103586044852878
63,1,82431,-0.208913440006936,0.112648130078494,0.0644919054290432
64,1,83284,-0.168345346062317,0.112014087239616,0.133760329988551
65,1,83613,-0.103708938014693,0.112223828703637,0.356052075350879
66,1,84112,-0.113714059422255,0.1122087699693,0.311556046014606
67,1,84701,-0.101790897733824,0.120208743224892,0.397688961344783
68,1,84858,-0.0257739321093628,0.112680678123908,0.819207914264507
69,1,85751,-0.0923183135753924,0.113045473060986,0.414680619160125
70,1,87445,-0.0994658590617578,0.113267753717336,0.380460674893178
71,1,87467,-0.139888212181289,0.11374158479222,0.219562029492719
72,1,89070,-0.131491882821409,0.113055203162811,0.24558396960051
73,1,89616,-0.0887324066251209,0.112563242479107,0.431056510108565
74,1,89679,-0.126434498733089,0.112475408599782,0.261731073955301
75,1,89880,-0.102366597739805,0.112573318325796,0.363794978108111
76,1,91472,-0.132757563425819,0.113321595875646,0.24218332385215
77,1,93789,-0.203579298837993,0.111848258205814,0.0695846648891098
78,1,94351,-0.17251732886071,0.112292836063167,0.125356599217922
79,1,99148,-0.162910352873359,0.112036850836875,0.146813113300505
80,1,101281,1.57414592043084,1.22612165318161,0.200039451194461
81,1,106011,-0.198269642445942,0.116636162390626,0.0900308788126492
82,1,106800,-0.167648441532434,0.112169104275456,0.135911071001811
83,1,107970,-0.126275521717498,0.111988592658708,0.260265343569608
84,1,109000,-0.165887391666583,0.112040451063269,0.139604446391479
85,1,112549,-0.164331220734181,0.111919336385109,0.142913100921955
86,1,112742,-0.17634799620477,0.112306411263763,0.117255224555549
87,1,113050,-0.162247756347531,0.112176459092967,0.148963034870477
88,1,113135,-0.165995798608117,0.111873468819217,0.138759168501685
89,1,114076,-0.0524179341573275,0.112187110289066,0.640618822288457
90,1,114628,-0.0486239112192021,0.112475927000352,0.66578368044422
91,1,116283,-0.0548464268397166,0.113093773386971,0.628002576946036
92,1,126880,-5.37753544341468,2.1032844380103,0.0109837873482583
93,1,127853,-0.00116277070214835,0.112920787098649,0.991789965631947
94,1,128302,0.0518073676988874,0.112453256155475,0.645296570437454
95,1,128704,0.0561132903635384,0.112559414787424,0.618426983112118
96,1,128911,0.0978423957896852,0.112491017036904,0.385011878740426
97,1,130267,-0.0924220525354062,0.112450571203591,0.411694012698332
98,1,130271,-0.0935482284415288,0.112581655586154,0.406571061886731
99,1,130613,-0.0727042082845615,0.113678959884623,0.52287527891181
100,1,132012,-0.0573023865087138,0.113462384562522,0.6138499507668
101,1,133231,-0.0696188908517206,0.112637017846649,0.536919981395541
102,1,137074,-0.106488543981789,0.11239485426199,0.34405747108668
103,1,137304,-0.0973471233828396,0.112457492060114,0.3872783652783
104,1,139686,-0.0544716145442596,0.112687440876954,0.629120850394455
105,1,149562,-0.102121132982914,0.112851075299422,0.3661252475708
106,1,150447,-0.075595002959745,0.114164239311192,0.508300675815204
107,1,151446,0.00297489279383267,0.229493739448243,0.989664755196596
108,1,154084,-0.0853163419312367,0.114498035141353,0.456686730037755
109,1,156633,-0.0884084340488729,0.116063683557065,0.446733654796733
110,1,157269,-0.136778566930638,0.112272583148024,0.223934159632394
111,1,160054,-0.121316442063543,0.113393587341176,0.285408647209665
112,1,166222,-0.115897655069389,0.112568344871465,0.303914054993124
113,1,166416,-0.120237047422129,0.112326206355779,0.285158325392923
114,1,167326,-0.149521659084441,0.11286747597918,0.186109643352444
115,1,168836,-0.172564246019475,0.112236313853639,0.125064762382808
116,1,171200,-0.210069948719,0.112224537059601,0.0620510631151135
117,1,171431,-0.23619963500656,0.112785744550998,0.036951906094617
118,1,173339,-0.230857597739625,0.111929285745325,0.0398884019211817
119,1,173845,-0.217609818690899,0.111910606097954,0.0526295569192418
120,1,175121,-0.197892403300644,0.111790191620805,0.0775548306992221
121,1,175281,-0.19404944655727,0.111905120503525,0.0837816586826983
122,1,175315,-0.200181768084899,0.111838979643372,0.0743252868295059
123,1,175523,-0.181168821193616,0.112569657355767,0.108424314272939
124,1,175541,-0.197670463212577,0.112027847406882,0.078516633243914
125,1,175653,-0.199918188398316,0.112374197875593,0.0760936304127917
126,1,175805,-0.174060469531085,0.118900787629131,0.144107495533254
127,1,175818,-0.200700401630217,0.116030588346632,0.0845544720298902
128,1,175856,-0.183872120370502,0.114322182182607,0.108648607799617
129,1,175876,-0.182836941623483,0.112562016810768,0.105199673812421
130,1,175989,-0.19346859470728,0.112835361158607,0.0872945100265354
131,1,176001,-0.185478153546009,0.113465998978881,0.103012080127319
132,1,176451,-0.168667345884761,0.114913580693572,0.14305562238916
133,1,177692,-0.222522816837938,0.111719312471803,0.0471628103447367
134,1,178191,-0.224786402160776,0.111818661313017,0.0451622238969392
135,1,178224,-0.222522816837938,0.111719312471803,0.0471628103447367
136,1,178960,-0.217614469726258,0.112648752468698,0.0541847007648893
137,1,179139,-0.17319213583994,0.22425421390897,0.440451912210487
138,1,179139,-0.373768787026516,0.451597541990896,0.408422795169337
139,1,180955,-0.0931994096676311,0.129954363121678,0.473743291797645
140,1,183802,-0.279461111382571,0.111370617515063,0.0125446699500786
141,1,183954,-0.243050859390182,0.112435761462035,0.0313139894428507
142,1,184450,-0.182969868893795,0.111763087707017,0.1024959919066
143,1,184641,-0.205342892147055,0.114932803296862,0.0748546493407507
144,1,184718,-0.231465273239991,0.112149352062689,0.0397573928016277
145,1,185296,-0.222824965896739,0.111717606424903,0.0468619874857583
146,1,185438,-0.21921194671131,0.111743186731175,0.050577349771233
147,1,185469,-0.22375221468926,0.111880752576813,0.0462750385326379
148,1,185503,-0.215638101656449,0.11163334602284,0.0542011461228271
149,1,185705,-0.233816753682989,0.112791559965313,0.038897534849237
150,1,185749,-0.218953407158322,0.112876039300307,0.0532040798282142
151,1,185806,-0.256031944073513,0.112807445222914,0.023832263250851
152,1,185879,-0.239420168859887,0.113463270419723,0.0355519528623492
153,1,185916,-0.18976833875874,0.11367685154287,0.0959312871318472
154,1,185941,-0.206500591338068,0.114093659876091,0.0711582413260062
155,1,185954,-0.219732325373271,0.114360118951651,0.055485371923884
156,1,186055,-0.208897500914933,0.11211229662011,0.0632519963543904
157,1,186896,-0.199556872374113,0.114015677731837,0.0809425616679721
158,1,187697,-0.304479163665101,0.232968326159513,0.192078670611208
159,1,189392,-0.225640056834385,0.234448288980908,0.336492473363048
160,1,189416,-0.294337121360191,0.226542325302238,0.194703036931086
161,1,190132,-0.0197362960130887,0.112800293893535,0.861206105293709
162,1,190148,-0.0240484307999802,0.112831946652249,0.831344743553784
163,1,190165,-0.0484113762978797,0.113677091052803,0.670463950907165
164,1,190169,-0.0402811709238937,0.113544256437877,0.722979856481202
165,1,190933,-0.100682297237355,0.112516018468928,0.371489649231916
166,1,192149,-0.0438483841439831,0.11354051261837,0.699587487374067
167,1,192302,0.0857728945210461,0.149878539747378,0.567494748556029
168,1,192303,-0.107574400709706,0.135264817614465,0.426980774590066
169,1,192305,0.0429118588848434,0.140671392074933,0.760507578975849
170,1,192315,-0.116121136104967,0.159480560068722,0.467022259061975
171,1,192795,-0.0368332677798014,0.11241321760705,0.743363306365576
172,1,194020,-0.0693737721441856,0.118365441208755,0.558184081595638
173,1,194187,-0.0378023429917346,0.112505467170395,0.737067102939592
174,1,194867,-0.111056768250716,0.112306774809777,0.323404211788088
175,1,197325,-0.141748611477904,0.114959169225423,0.218383409974674
176,1,197392,-0.139749630664433,0.1164500126601,0.230912049960735
177,1,198857,-0.307998262577921,0.539007098639898,0.568080085676747
178,1,206666,-0.0382888275570774,0.126464846523356,0.762249107302333
179,1,206675,0.00765308157951328,0.164667028669748,0.962957062939341
180,1,223051,-0.113901041730346,0.130187182620572,0.382222042872176
181,1,223059,-0.181797832436674,0.134985467257376,0.178910089548593
182,2,7366,-0.100844853295905,0.163023222376581,0.536584153627624
183,2,8180,0.12209819650206,0.224476526256081,0.586837057475629
184,2,8187,0.0802206914088881,0.233492265751316,0.73137502131595
185,2,8250,0.0374467450344724,0.230067585608703,0.870797304417414
186,2,8253,0.00265102292649644,0.230076175304999,0.990813191040246
187,2,8285,0.100000313889478,0.124623279336694,0.422849458827286
188,2,8302,0.0556559002268727,0.116724098167422,0.633788289578162
189,2,8306,0.0556559002268727,0.116724098167422,0.633788289578162
190,2,8314,0.0888287196832982,0.114268617523375,0.437462574288746
191,2,8317,0.052727573556312,0.116940965454744,0.652345286753861
192,2,8328,0.0301221024161161,0.116440272718541,0.796024094543266
193,2,8331,0.0309734790935552,0.116220692070761,0.790005361412266
194,2,8498,-0.00458559950445059,0.114198629524963,0.967992578354646
195,2,8651,-0.00559221279656363,0.114305427591438,0.961007990807349
196,2,9418,0.0931451525287992,0.290667257769024,0.748814672032984
197,2,9812,0.0220826220371314,0.114978989551306,0.847807293718768
198,2,9932,0.00278026735826065,0.114531710988862,0.980646900588137
199,2,10135,0.00235487406307888,0.114093122105285,0.983544549069049
200,2,11616,0.0308215299658829,0.11396028435708,0.786965582394548
201,2,12133,0.0258437516018865,0.114416912950638,0.821430508775296
202,2,12194,0.0286291101526832,0.114857544263584,0.803306534927744
203,2,12359,0.0314557173761701,0.114519569117397,0.783726254747905
204,2,13061,0.00760488009718607,0.114522662634419,0.947092963714438
205,2,14298,0.00532332582310846,0.114884313806551,0.963068327569805
206,2,15222,0.0176831358230556,0.116001136155081,0.878927527878314
207,2,17986,0.0598188773792498,0.113927611722612,0.599870812510046
208,2,19770,0.037961445786466,0.114742298153911,0.740960951337957
209,2,19836,0.045987742449819,0.114418622343603,0.687982219121025
210,2,19851,0.0495025193976781,0.114749633850712,0.666443881346768
211,2,21595,0.0140796075484906,0.114303358635266,0.902036604859806
212,2,22385,0.00824155128863469,0.114413133632124,0.942616231716333
213,2,23441,0.026161553131299,0.115516833248462,0.820963904057602
214,2,24209,0.0498011699756304,0.114543312529364,0.66398761129675
215,2,24341,0.0590320750779847,0.114801993647839,0.607428501566764
216,2,26815,0.0669298205660948,0.114652028983044,0.559751369101828
217,2,28209,0.0593996926275983,0.114702393044905,0.604880882638922
218,2,28695,0.0226899894214319,0.119871055503274,0.849976951676478
219,2,35849,-1.40598211375561,1.22670045074729,0.252509650444059
220,2,35850,-0.683046730643652,1.50262680241499,0.649699139818307
221,2,41245,-0.0247890131797537,0.114298200287697,0.828427020559424
222,2,43214,-0.0480060824588647,0.116130925521822,0.679579984684529
223,2,47104,-0.00762017723232677,0.112920075686548,0.946235459023364
224,2,50915,0.138702948681543,0.113791059129578,0.223685972559679
225,2,55834,0.103726786732679,0.11336902195477,0.360843363187902
226,2,56422,0.118300037024032,0.11353182237609,0.298125278185846
227,2,57715,0.126847530385284,0.113130187027002,0.262942476992225
228,2,59046,0.135520122285717,0.113676164039274,0.233999505603106
229,2,59191,0.131632585640277,0.113035680724698,0.244998757533719
230,2,59383,0.154036059216363,0.112988156292854,0.173658780735633
231,2,59477,0.133797642578844,0.114769011576513,0.244482651186277
232,2,59755,0.308968872406297,0.25783921973195,0.231603932284439
233,2,60471,0.115476983728755,0.113271160971108,0.30867625713893
234,2,60478,0.118692425543683,0.1133913923013,0.295931152092528
235,2,60786,0.143003404664602,0.113124735723373,0.207020511820284
236,2,61035,0.138706703808769,0.113131695956508,0.220991849042648
237,2,61071,0.136029406114259,0.11262554607981,0.227931847066319
238,2,61675,0.095573853942044,0.113068560189107,0.398530726019193
239,2,62776,0.104122899807715,0.118005143623034,0.378183152848246
240,2,62939,0.117352339365064,0.112814513647952,0.298947887932169
241,2,63527,0.130508379210176,0.113198483631395,0.249724828022269
242,2,63857,0.121739308824682,0.113252583282205,0.283137442665939
243,2,65527,0.0761805799601259,0.112991073890551,0.500614199238119
244,2,67007,0.0521790755929352,0.124451381685922,0.675271818380325
245,2,67023,0.126720808262569,0.257333747378451,0.622716166151201
246,2,67024,0.182822628899872,0.25817979642967,0.479337198582433
247,2,67976,0.106802512889109,0.114551347017963,0.351790374953701
248,2,69628,0.085498405342801,0.116503510033962,0.463515242398631
249,2,71825,-0.0538404148128384,0.225440179194623,0.81138102775871
250,2,72389,0.142371053654296,0.113732857291524,0.21147074151122
251,2,72392,0.162478480151627,0.114433788330123,0.156534723022936
252,2,73646,0.12239886723941,0.112218343227669,0.276139754251265
253,2,74564,0.130003738787348,0.111972979401662,0.246415121825482
254,2,74739,0.17032357414892,0.112189780196781,0.129865677604643
255,2,79931,0.279974722519541,0.125987015035803,0.0268996611257183
256,2,80748,0.217443556267024,0.116485021476135,0.0627711850243262
257,2,80873,0.222738138006537,0.112199404326562,0.0478958789473287
258,2,81501,0.215825428263939,0.112218774475099,0.0552519982787456
259,2,83526,0.181362169357551,0.112215780267363,0.106946265505057
260,2,83845,0.204789344617471,0.112209079698418,0.068835516741899
261,2,84412,0.448732840552851,0.28310437884394,0.113851777688804
262,2,84412,0.0534364909598369,0.142239737113468,0.707381158073301
263,2,84447,0.211551582065685,0.113620055355771,0.0634450049327951
264,2,87391,0.277847990522028,0.111260919576098,0.0129703643804442
265,2,87562,0.291459302719561,0.111449006143649,0.00930051660677082
266,2,87849,0.302235424064402,0.111356898724439,0.00697145087348797
267,2,87878,0.303235925250738,0.111837705999098,0.0070277546159625
268,2,88125,0.264741852438978,0.124860568082861,0.0346778305555108
269,2,89785,0.21915703350422,0.112405268753286,0.0520028277039843
270,2,93441,0.219725108974994,0.115793384178527,0.0585695580793552
271,2,93588,0.168658431917815,0.120134037830106,0.161222177472305
272,2,93721,0.218844383226052,0.112063907918591,0.0516268747149044
273,2,93952,0.182717233007804,0.111923639790341,0.103462299116039
274,2,95085,0.209205263472971,0.111949754166335,0.0624866645186014
275,2,103188,0.164182405058987,0.114901353541346,0.153917596076599
276,2,107124,0.151703185306347,0.112268133227586,0.177478244678526
277,2,111645,0.212995014441917,0.112058209954946,0.058148654232544
278,2,111916,0.193928808240693,0.112422839484915,0.0854036821786351
279,2,111931,0.208923825655141,0.11252017627212,0.064177079783957
280,2,111999,0.208368786254709,0.112115083840341,0.0639265324396349
281,2,114528,0.165776066866598,0.112966542682849,0.143136094113691
282,2,116024,0.181359794656833,0.11316909723528,0.109927151333188
283,2,119244,0.0408706239427763,0.123769205323915,0.741432327529659
284,2,119246,0.0848904169213018,0.125027174405585,0.497598155515677
285,2,119247,0.0816464020820773,0.125937160505485,0.517205532688323
286,2,120090,0.0753567592049606,0.113060321921302,0.505515329664385
287,2,120291,0.0846148302468908,0.114336519475844,0.45976108367258
288,2,120726,0.0806697649226291,0.113683021448617,0.478419064642437
289,2,121716,0.0783462270453064,0.113558332867244,0.490697465890706
290,2,123100,0.0856280944660846,0.113700316869625,0.451889745686973
291,2,124677,0.0410602833667688,0.113613852077642,0.718015097557022
292,2,127636,-0.217072248121493,0.143257593412791,0.13060191828356
293,2,127887,0.0326539216169842,0.11440077335898,0.775478725108802
294,2,128935,0.0216634619494693,0.114299999522806,0.849785121567191
295,2,129053,0.0244188967450006,0.114646395040187,0.831455256166492
296,2,130040,0.00722375187965862,0.11535291226041,0.950102112661639
297,2,130976,-0.0447148675978281,0.114389219277,0.696106182301291
298,2,132199,-0.0449244100450394,0.114919391158347,0.696091416329272
299,2,133355,0.0070423343569922,0.115721204466468,0.951508298163122
300,2,133435,0.00370613532310127,0.115971710850978,0.974524215253972
301,2,133943,0.0947580599410081,0.135683790591187,0.485403007570539
302,2,135183,0.0364348515235053,0.116019904441321,0.753676420958485
303,2,135402,0.0410212193073251,0.115998036018628,0.723821912301469
304,2,135898,0.0520924616653611,0.116600911929228,0.65532331795449
305,2,135912,0.0497068166838146,0.116690035041901,0.670387053742862
306,2,135925,0.0502068340939178,0.116160555892535,0.665845937681272
307,2,136002,0.033913412351065,0.116090319264779,0.770359189597346
308,2,136173,0.0346652488078012,0.116911213914439,0.767015627894243
309,2,138209,0.0394855394316136,0.12033632404775,0.743010541591221
310,2,138318,0.0659024223690732,0.119961419221578,0.583103389057319
311,2,138695,0.0681321489258169,0.117899988576626,0.563712981135059
312,2,138818,0.0709021824150957,0.117678937691806,0.547224680412534
313,2,139728,0.0894627259041296,0.117431854124541,0.446672103744403
314,2,140174,0.0708891275433784,0.11746777219526,0.546578815674892
315,2,140863,0.0838001286855399,0.117396114496624,0.475807895886903
316,2,141152,0.0725643602663658,0.117748418114371,0.53811609172986
317,2,141292,0.084312588952451,0.116878541925859,0.47115984938223
318,2,141545,0.0850009108627476,0.117447320321673,0.469706856353213
319,2,145823,0.210229004906276,0.121501319600053,0.0844576216115097
320,2,145934,0.171171608941966,0.200836352987929,0.394628829033242
321,2,145980,0.137841781630406,0.122921917264731,0.262889769494006
322,2,146723,0.186799933456785,0.116900394353884,0.110950809652303
323,2,147946,0.163422830568347,0.118077204745139,0.167222543380793
324,2,150394,0.163917580440659,0.128679658839336,0.203557411463102
325,2,151274,-0.190449072113116,0.201783622559668,0.345902976551604
326,2,151397,0.17445230603511,0.118329397074249,0.141293720226951
327,2,153035,0.267884378547045,0.11653201961275,0.0220996307273768
328,2,153228,0.248415985370817,0.117516245986748,0.0352259204329808
329,2,153455,0.243903725282625,0.118440975403782,0.0401999754124481
330,2,153732,0.214183594967459,0.122660986046153,0.0816560438483778
331,2,153815,0.222922438167959,0.118098615661346,0.0599003268926417
332,2,154160,0.252911988324333,0.116675532907604,0.0308530614931946
333,2,154235,0.246488625473489,0.117894603643516,0.0372648518898962
334,2,155527,0.255325569342941,0.128031761248093,0.0468950613324314
335,2,159870,0.232894939083962,0.114959919226119,0.0435289139944906
336,2,161229,0.212106537492377,0.116856986879528,0.0703578125606232
337,2,161451,0.232534500159955,0.251083098876058,0.355013402694167
338,2,161451,0.328724374663291,0.251586408355155,0.192197086646965
339,2,162696,0.282731878870492,0.115923236544931,0.0152218007708737
340,2,163284,0.249964559565251,0.114577019321972,0.0297960538463161
341,2,164166,0.280689080998606,0.115455294993915,0.0155481624678334
342,2,165270,0.249899026129972,0.114670000030859,0.0299708445562608
343,2,165675,0.230497026338095,0.116703546825934,0.0490395930603914
344,2,166404,-0.411235738235418,0.30334032001107,0.176064184665056
345,2,168012,0.272965856043035,0.141100392054802,0.0538442293660738
346,2,168062,0.235133510863646,0.115616784021518,0.0427260976934927
347,2,168518,0.208557579921751,0.115092218198929,0.0708216860474118
348,2,168980,0.227794556889904,0.114933668458799,0.048258322040401
349,2,169651,0.20745369279922,0.115097869760452,0.0723336045872864
350,2,169902,0.321291712251648,0.192508261672995,0.0960086932013904
351,2,169960,0.0693831587470708,0.179982768880779,0.700100021136026
352,2,170725,0.184228112357425,0.115416331704385,0.111337867027794
353,2,171254,0.201886814067012,0.115520884142288,0.0813990420439
354,2,172242,0.10962567196116,0.114499553352796,0.339003910715542
355,2,173254,0.126308767666506,0.113570782120909,0.266826630892122
356,2,173340,0.128054270123743,0.113551451677266,0.26020400635669
357,2,173385,0.129450091083695,0.113651924230669,0.255473487762589
358,2,173973,0.137931440913716,0.113320552931904,0.224349061551964
359,2,174714,0.124693725702261,0.291094476835763,0.668649053201385
360,2,177341,0.167858379526149,0.112817978615272,0.13767815693924
361,2,180314,0.157266525898933,0.112899281710062,0.164502220569989
362,2,180339,0.154001509046873,0.11319879381836,0.174555033828205
363,2,182758,0.180353233476711,0.112679996939487,0.110364733765492
364,2,183619,0.17894106914358,0.113133281458467,0.114617327009381
365,2,183913,0.196957509970566,0.11593602508364,0.0902291944993045
366,2,184146,0.218302156507401,0.11661234119679,0.0620286890897566
367,2,187176,0.1197583366796,0.113973467493844,0.294089334121145
368,2,191066,0.110804073507336,0.114853592303293,0.335334538636088
369,2,191124,0.206115374088983,0.144888374407478,0.155740863941615
370,2,191128,-0.156600406971972,0.133498910424336,0.241568161271836
371,2,191599,0.0382406826646571,0.113393141733934,0.736136550356167
372,2,191762,0.0396877672598682,0.117881607111428,0.736562119594302
373,2,191763,0.0422924852802395,0.11383832417374,0.710477918909645
374,2,191959,0.00806417028816198,0.113581950955466,0.943439000062206
375,2,192390,0.0222254861067452,0.116711053663082,0.849080314114478
376,2,195759,0.10411189707755,0.114423942224227,0.363507370029365
377,2,196912,0.108406662269846,0.112557298867428,0.336144475239315
378,2,197598,0.457345566817918,0.36726513482587,0.213857185540922
379,2,198110,0.0637966851878018,0.113329642971794,0.573839726181839
380,2,198283,0.0709203637145153,0.116885771489356,0.544407304171157
381,2,198805,0.104257813862242,0.113733570453774,0.359933762008429
382,2,198891,0.106455365228999,0.11283972809215,0.346110856902719
383,2,199248,0.12201320014471,0.113053553794062,0.281212566048907
384,2,201782,0.0123756828548007,0.113098845278292,0.912928692719693
385,2,203285,0.0912050457691225,0.112557643719659,0.418315798644393
386,2,203783,0.0773150316606188,0.112344340219727,0.491780756253338
387,2,204179,0.0778067797646212,0.112615587138392,0.490078711992691
388,2,205406,0.0484769274577349,0.113820295054921,0.670434750559183
389,2,205834,0.0669501230346611,0.113248201795187,0.554777871858709
390,2,205965,0.0186776708295546,0.123802071245343,0.880166655102594
391,2,207192,0.0589082440400382,0.113154869766028,0.602972938599683
392,2,207561,0.0787084739509681,0.112620062288688,0.485084091919278
393,2,208682,0.0194064407278617,0.112503618947969,0.86314634592825
394,2,210102,0.0646841191699375,0.112746369538057,0.566527000455169
395,2,212519,0.0595069631966556,0.240056228230244,0.804365501282758
396,2,214801,0.0417977167166755,0.112771612053961,0.71112768827512
397,2,215016,0.0426456230104634,0.112706342260744,0.705377106711175
398,2,218876,-0.123274067623402,0.113705496190616,0.279037214510532
399,2,227511,-0.1591323394401,0.114387631023348,0.165050851828514
400,2,230378,-0.0762335337035646,0.113182607156435,0.501041639855819
401,2,231943,-0.102098995661256,0.11344994906786,0.368761715922773
402,2,232156,-0.0884952233497741,0.113435717660785,0.435833933133546
403,2,232789,-0.0953198778914902,0.113017627654979,0.399571901650849
404,2,238524,-0.0821000676591312,0.113206345420828,0.46879450503746
405,2,241518,-0.118060316458965,0.114101275770905,0.301518464984779
406,2,250396,-0.238090982705032,0.112785482562943,0.0354743549671586
407,2,250466,-0.211676126480422,0.112894307023535,0.0616190006846735
408,2,252305,-0.186825952665391,0.113320373870709,0.100108433906129
409,2,254571,-0.125943002581406,0.115158622642778,0.274855099551333
410,2,254742,-0.130268050753641,0.115040639620758,0.25824938715892
411,2,254908,-0.117317876117712,0.115961734223598,0.312376976259745
412,2,255033,-0.111601277102095,0.135981436302661,0.412365545200997
413,2,255862,-0.152360611878532,0.11514497766052,0.186623051732895
414,2,255975,-0.163513395949441,0.114683697099737,0.154816355568574
415,2,258311,-0.162901861838993,0.112781505832866,0.149512848869098
416,2,259284,-0.158669911205039,0.113180527753838,0.161818182576904
417,2,266330,-0.151205678879859,0.113698700355652,0.184416311022311
418,2,267100,-0.171556755432608,0.113608506433629,0.131920229889649
419,2,268086,-0.156929360865608,0.113676726900614,0.168309935604188
420,2,274614,-0.103285174269773,0.113157195295672,0.361992602616694
421,2,274729,-0.130071267398577,0.113699733228206,0.253403262393218
422,2,275746,-0.0796646983660356,0.11378159960221,0.484292001622253
423,2,277029,-0.100413041118605,0.113205378312527,0.37568342360575
424,2,277741,-0.108460607084703,0.113228895043802,0.3387747841943
425,2,278218,-0.118364721604332,0.112995695745637,0.295578667667272
426,2,278379,-0.150197990187889,0.115696019278444,0.195061944992175
427,2,279910,-0.131193255468598,0.112915742579803,0.246073814887463
428,2,280616,-0.143603618691039,0.117827995087802,0.223750517370993
429,2,283431,-0.162888367770485,0.114460496003597,0.155591251286312
430,2,283573,-0.144756190284874,0.113149398798098,0.201618748474187
431,2,286762,-0.153270495993037,0.113408681822201,0.177404528388767
432,2,287187,-0.135338599762048,0.112941701881961,0.231602214783217
433,2,288379,-0.0588689074239731,0.11226982667252,0.600362834803648
