SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
48,1,65719,0.102051842129463,0.0664514908921702,0.125499319248658
49,1,66841,0.0876616851268499,0.0619519582286784,0.157951613395218
50,1,66948,0.109074213663298,0.0622385172996428,0.0805526920474467
51,1,68621,0.0414996262397355,0.0623002074363623,0.50576730238279
52,1,69417,-0.017947456886314,0.0621669785706924,0.772982261619808
53,1,69820,0.117447176314784,0.243209675097459,0.629462513711714
54,1,69821,0.123226630501427,0.150809465387592,0.41442158106456
55,1,70906,-0.138533312569803,0.0996032350918334,0.165146546274889
56,1,74327,-0.0607229758997633,0.062432548229694,0.331409534509476
57,1,74572,-0.0426365046907552,0.0623083978344668,0.49424620029208
58,1,75211,-0.0268122836802905,0.0622196875120023,0.666782825734966
59,1,76030,-0.0243809180095735,0.0622225209920347,0.695417090764293
60,1,80108,-0.0468675068071664,0.062171312336951,0.451445083355483
61,1,81262,-0.0115699543348916,0.0621947646524968,0.852529824685099
62,1,81999,-0.0462353689369047,0.0623011266725226,0.458503691784981
63,1,82431,-0.0440199200831861,0.0626010271980506,0.482405792986039
64,1,83284,-0.0973215021659474,0.0619728991924219,0.117220740462242
65,1,83613,-0.0974559795920028,0.0619654237267131,0.116673071450036
66,1,84112,-0.0762774532000269,0.0620563398321114,0.219828823681584
67,1,84701,-0.0515080687509498,0.0665371646206997,0.439375147859816
68,1,84858,-0.0469589401719879,0.0623144119702772,0.451603345947615
69,1,85751,-0.0915060857267759,0.0624311643106704,0.143617010334748
70,1,87445,-0.0822135873315335,0.0626004781815519,0.189932840957237
71,1,87467,-0.0817929132928931,0.0629313444817509,0.19454621347818
72,1,89070,-0.080974117877319,0.0625386046447546,0.196240271635129
73,1,89616,-0.0488264575144862,0.0622955264235322,0.433690367408748
74,1,89679,-0.082574009110493,0.0622025326937098,0.185200419946377
75,1,89880,-0.0877913175889375,0.0621981337132954,0.158984412136562
76,1,91472,-0.0473005265176688,0.0627859353303231,0.451734678638123
77,1,93789,0.0116089257934941,0.0621859295254691,0.852018066092658
78,1,94351,0.0234621906396587,0.0623401634346666,0.706877209536
79,1,99148,0.0268582851096906,0.0621725668901043,0.666008246831943
80,1,101281,0.953622370426951,0.678247761736946,0.160601095525501
81,1,106011,-0.0402843829226718,0.0647771285423255,0.534414277150208
82,1,106800,0.000234233837051914,0.0622728836012224,0.997000960974635
83,1,107970,-0.00910656159134781,0.0620865005821474,0.883471975129796
84,1,109000,-0.0632224994457544,0.0621067209130897,0.309391520971356
85,1,112549,-0.0711127441809617,0.062012003749403,0.252258458353844
86,1,112742,-0.0427764721297298,0.0623278835933917,0.492965938153205
87,1,113050,-0.0779721363859244,0.0621260725962715,0.210286122219711
88,1,113135,-0.0786614218469056,0.0619646592435515,0.205114677035579
89,1,114076,-0.0508682562964459,0.0620468968459219,0.412863026375936
90,1,114628,-0.0514427249746252,0.0622028247229809,0.408786732185877
91,1,116283,-0.0446779987699427,0.0625641816503267,0.475628203421104
92,1,126880,-0.831714358436768,1.17389627305278,0.479097733129055
93,1,127853,0.00353921028146673,0.0624925013512509,0.95486866523281
94,1,128302,0.0178612208681737,0.0622454818265766,0.774320438774749
95,1,128704,0.0193869798194082,0.062306165078382,0.755865175654962
96,1,128911,0.0255003325430589,0.0623068248495105,0.682589525412783
97,1,130267,-0.0486477093347342,0.0622382279890507,0.434951793762474
98,1,130271,-0.0405381731835291,0.0623286626783834,0.51586097845237
99,1,130613,0.00387518727211758,0.0629484658204342,0.950947063352133
100,1,132012,-0.10092057349102,0.0625851048323281,0.107739539372075
101,1,133231,-0.0613968786986753,0.0622837862548671,0.324925958078247
102,1,137074,-0.0809920010837563,0.0621313868905288,0.193233098641527
103,1,137304,-0.0578340308171682,0.0622263098488691,0.353309460229327
104,1,139686,-0.0932748848147937,0.0621864227144617,0.134528006878408
105,1,149562,-0.0960299510529454,0.0623173408414882,0.124216888994345
106,1,150447,-0.0972548670588371,0.0630078830298715,0.123597011300169
107,1,151446,-0.0483389895965738,0.126980706224339,0.703669840963961
108,1,154084,-0.0904849043456769,0.0632323335260978,0.153317434608737
109,1,156633,-0.0664879380325221,0.0641874122410481,0.300985499257699
110,1,157269,-0.0612356154471052,0.0621791689206567,0.325384433569663
111,1,160054,-0.0602705280843743,0.0627741829406612,0.337653752492827
112,1,166222,-0.0822683913387235,0.0622373522771865,0.187074347102694
113,1,166416,-0.0656862432842988,0.0621662996763298,0.291406975643598
114,1,167326,-0.0698814346072005,0.0625077902279934,0.264342790904173
115,1,168836,-0.00915514270903989,0.062319700721047,0.883290019674522
116,1,171200,-0.0717776426761418,0.0622979079674062,0.250031816376574
117,1,171431,-0.0853518146175162,0.0626400843521753,0.173885143601921
118,1,173339,-0.068136976385838,0.0622105709741449,0.274147865447375
119,1,173845,-0.0671743462102976,0.0621617947765783,0.280596271448112
120,1,175121,-0.0487437487953641,0.0620868961628249,0.432927880893208
121,1,175281,-0.0589935197197764,0.06211458440801,0.342887492028242
122,1,175315,-0.0520529024065438,0.0621125596831039,0.402574467801484
123,1,175523,-0.0556669060290878,0.0624563561909766,0.373379164160653
124,1,175541,-0.0556781336372346,0.0622008561777645,0.371325133177014
125,1,175653,-0.0609119895538445,0.0623842726800197,0.329535035940808
126,1,175805,-0.0830707661014706,0.065853414196785,0.207979843251827
127,1,175818,-0.0806702893908221,0.0643422600800647,0.210755898361021
128,1,175856,-0.105907081910659,0.0632490487207316,0.0949287698303973
129,1,175876,-0.0830435637072569,0.0623701758807809,0.183895972037891
130,1,175989,-0.0745091854026675,0.0625794622027369,0.234597645770847
131,1,176001,-0.0716076494832946,0.0629163951691695,0.255833998742344
132,1,176451,-0.0529092144726951,0.0637272077580057,0.406961251333191
133,1,177692,-0.0418955243376105,0.0621343172808298,0.500578753323527
134,1,178191,-0.0577588551706635,0.0621600787257757,0.353422817667155
135,1,178224,-0.0418955243376105,0.0621343172808298,0.500578753323527
136,1,178960,-0.0215462323765034,0.0626604006271395,0.731158377263167
137,1,179139,-0.00373233091701319,0.124211719191095,0.976045642714634
138,1,179139,-0.276198864223717,0.249733805414423,0.269491337640412
139,1,180955,-0.0491586823263117,0.0719243215396097,0.494753294423226
140,1,183802,0.0302746462855665,0.0621612648009853,0.626536552217482
141,1,183954,-0.00213859629720382,0.0626347467592865,0.972781677457929
142,1,184450,-0.0198072261050779,0.0620774926799935,0.749860195062536
143,1,184641,0.0200528478484533,0.0638842915983822,0.753787529624573
144,1,184718,0.0133100996256262,0.0624351831768442,0.831307541766527
145,1,185296,0.00218445605345174,0.0621742085023111,0.971992397237103
146,1,185438,-0.0283975500981402,0.0621588793489782,0.648056784472531
147,1,185469,-0.0272071133189124,0.0622501463128362,0.662334328439669
148,1,185503,-0.0273739713736665,0.0620888468376027,0.659566954769452
149,1,185705,-0.0327605577644222,0.0627758474539281,0.602091175546986
150,1,185749,-0.03012756095816,0.0627795834699252,0.631599803249161
151,1,185806,-0.0210973317758161,0.0628738878961105,0.73740958364521
152,1,185879,-0.0399740118934973,0.0631519474819139,0.527155586134602
153,1,185916,-0.0578869563275511,0.0630838450589983,0.359444702683043
154,1,185941,-0.0312463569825146,0.0634123638699414,0.622496545511758
155,1,185954,-0.020692173163716,0.0636098902360904,0.74514822681889
156,1,186055,-0.0351418616624709,0.0623216477262066,0.573194608570545
157,1,186896,-0.0104557188842844,0.0633694683260561,0.869041449355579
158,1,187697,0.0610718852987162,0.129200327681666,0.636725473592934
159,1,189392,-0.093316309340171,0.129823837885434,0.472744732814671
160,1,189416,0.00995432644667993,0.125671660642699,0.936911269567145
161,1,190132,-0.065258645535357,0.0623320999963884,0.295838571776427
162,1,190148,-0.0672286209183093,0.0623450280183913,0.281622046973008
163,1,190165,-0.0624762097381262,0.0628395697349601,0.320797927552204
164,1,190169,-0.0666709378949539,0.0627487605829671,0.288732343574931
165,1,190933,-0.0472818075488789,0.0622885350312451,0.448312932956671
166,1,192149,-0.0838879915503427,0.062690219854362,0.181713676239028
167,1,192302,0.206523719929006,0.0822532212099557,0.0124910945645551
168,1,192303,0.135186495569119,0.0745791850728858,0.0707340736855082
169,1,192305,0.188264977321138,0.0772133361552167,0.0152513678768374
170,1,192315,0.270476152036228,0.0871451275560924,0.00206515603928349
171,1,192795,-0.0123773795241266,0.0622178482704677,0.842427217797046
172,1,194020,-0.0121935107310441,0.0655346151297241,0.85250290444149
173,1,194187,-0.0180299589366047,0.0622654903021517,0.772318404500738
174,1,194867,0.0136815922919909,0.0622347352643807,0.826123989027517
175,1,197325,-0.0641827699792562,0.0636661383819317,0.314089918325094
176,1,197392,-0.0489893474644853,0.0645245948925503,0.448218523210197
177,1,198857,-0.318133415842327,0.297955228540983,0.28637547635938
178,1,206666,0.0478650074329274,0.0699510582084777,0.494257296352372
179,1,206675,0.0684668199598999,0.091057640638495,0.452608405396328
180,1,223051,0.0522072715727278,0.0720728957932553,0.469319890422502
181,1,223059,-0.0230953985309952,0.0748854364215972,0.757952482937339
182,2,7366,0.211173031586783,0.0895669557262306,0.0189330105418678
183,2,8180,-0.10641862212427,0.124153017465331,0.391939687906068
184,2,8187,-0.306025501060363,0.128210719539276,0.0175172914561274
185,2,8250,-0.102844100003392,0.12721138065573,0.419375812843637
186,2,8253,-0.11726984153132,0.127176020400311,0.357102793038029
187,2,8285,-0.0507415309431979,0.0689792078805989,0.462458880662669
188,2,8302,-0.0545368626650638,0.0645531798232516,0.398774527397419
189,2,8306,-0.0545368626650638,0.0645531798232516,0.398774527397419
190,2,8314,-0.0536108309465888,0.0632284472890014,0.397073218062386
191,2,8317,-0.0509939115904949,0.0646793407289232,0.430985402414256
192,2,8328,-0.0662283018080603,0.0643501690245665,0.304096879408592
193,2,8331,-0.0747295717683089,0.0642023968913114,0.245222852583505
194,2,8498,-0.051421234184558,0.063140817585898,0.415970758617848
195,2,8651,-0.0625112532017522,0.0631717235195496,0.323074429985355
196,2,9418,0.0772861587441414,0.160832269800183,0.631141932166966
197,2,9812,-0.0764815946710996,0.0635048197554239,0.229263855853676
198,2,9932,-0.0574739261750226,0.0633104886775549,0.364597666844836
199,2,10135,-0.0721224160364184,0.0630248148084239,0.25325406739333
200,2,11616,-0.0932722991700394,0.0628789216726685,0.138870115490613
201,2,12133,-0.0924741763133313,0.0631337745976183,0.143883572426865
202,2,12194,-0.089671390900716,0.0633907955733942,0.158072936599009
203,2,12359,-0.10555802685548,0.0631348595009247,0.0954212321300046
204,2,13061,-0.0983629098546666,0.0631630877499205,0.120298966402172
205,2,14298,-0.0830533092538202,0.0634257699478417,0.191231282173772
206,2,15222,-0.0894938522477751,0.0640226708287758,0.1630369896499
207,2,17986,-0.113027045055019,0.0627870510014721,0.0726882334727139
208,2,19770,-0.10359440931647,0.06327088725557,0.102455646576981
209,2,19836,-0.0972513036737371,0.063124331298394,0.124302522999599
210,2,19851,-0.0914571447052933,0.0633348489572668,0.149618699364301
211,2,21595,-0.118288866529233,0.0629452014291728,0.0610359673895067
212,2,22385,-0.111312623369215,0.063041356512004,0.0783092855141643
213,2,23441,-0.0496050665225936,0.0638795894527042,0.437950127808876
214,2,24209,-0.0617863099017165,0.0633223513151281,0.329860262076473
215,2,24341,-0.0681206426432698,0.0634541663036371,0.283761803313667
216,2,26815,-0.0551262287765105,0.0634136603238269,0.385267419734632
217,2,28209,-0.0788191701310811,0.0633641424619104,0.214358762966155
218,2,28695,-0.114339105562152,0.0660628588057534,0.0843680267278323
219,2,35849,-0.628878836455083,0.679320140717415,0.355209727993022
220,2,35850,0.135908437207366,0.831797673002984,0.870303917035468
221,2,41245,-0.108685905259059,0.0629942296723073,0.0853429988110994
222,2,43214,-0.092109326117547,0.0640976802208833,0.15159947982693
223,2,47104,-0.0254474321964566,0.0624781059932972,0.684033368686276
224,2,50915,0.0199006283262259,0.0630979043035361,0.752649758843122
225,2,55834,0.0217669719446508,0.062804503964464,0.729111138345483
226,2,56422,0.0100690428377329,0.062925207623225,0.872959958550226
227,2,57715,0.0295352758512271,0.0627003500808476,0.637892851380671
228,2,59046,-0.0209826554058516,0.0630274422231645,0.739397578009091
229,2,59191,0.00444877614507588,0.0626759587146085,0.943453403931604
230,2,59383,-0.018119780915638,0.0626870377411518,0.772711661043416
231,2,59477,-0.0165415917013376,0.0636316857925711,0.795047412571698
232,2,59755,0.122610711097242,0.142834658729814,0.391248546161908
233,2,60471,0.0195216930669332,0.0627702966838769,0.755982605134524
234,2,60478,0.0160390392900119,0.0628447362156625,0.798704204811823
235,2,60786,0.00849859166218114,0.06274556036402,0.892337005921601
236,2,61035,0.00712420419569976,0.0627415196420343,0.909660279804081
237,2,61071,0.00853149598161662,0.0624563890630897,0.891425439144585
238,2,61675,0.0298980204472513,0.062617634602983,0.633323218254767
239,2,62776,0.0515629637704741,0.0653209188503516,0.430420385110536
240,2,62939,0.0241089353252498,0.0625164116109451,0.6999943371995
241,2,63527,0.0120833903695645,0.062761000258263,0.847437598119758
242,2,63857,-0.0108329835607922,0.0627762478411222,0.863092256484541
243,2,65527,-0.0371840498653992,0.0625406164210749,0.552519562625629
244,2,67007,-0.0239896287038044,0.0688793667516485,0.727834004496706
245,2,67023,-0.159045326297686,0.142211179830165,0.264167667306719
246,2,67024,-0.171353135263854,0.14269249823761,0.230612244758333
247,2,67976,0.0102571775278668,0.063470824106943,0.871709684214621
248,2,69628,0.0158584787214482,0.0645191761219083,0.805983921660891
249,2,71825,-0.154946985181221,0.124500646265184,0.214123736800363
250,2,72389,-0.0881835949621981,0.0629068905454369,0.161850246241131
251,2,72392,-0.0807712827598849,0.0633650163085129,0.203254438727467
252,2,73646,-0.0815596395967235,0.0620569471281672,0.189608399651284
253,2,74564,-0.0502385629558072,0.0620288369014309,0.418530234738245
254,2,74739,-0.0540330893350051,0.0622241644485082,0.385786255426407
255,2,79931,-0.0940542096824257,0.070031230730533,0.180124348534463
256,2,80748,-0.0107625207499862,0.0647801662974738,0.86814257284429
257,2,80873,-0.0329174325710759,0.062414616852682,0.598247555736262
258,2,81501,-0.029686989687998,0.062408800022014,0.634592361374699
259,2,83526,-0.0321027750879418,0.062308531678851,0.606719836243787
260,2,83845,-0.0215808946146293,0.0623806196687896,0.729582537728459
261,2,84412,0.483068208096446,0.155116145071391,0.00199501941751888
262,2,84412,-0.167159836222897,0.0782299444388656,0.0333032807800087
263,2,84447,-0.0335108033454307,0.0631625991519127,0.596065496801068
264,2,87391,0.0108341095489914,0.0621130168844003,0.86163087158818
265,2,87562,-0.00163273902080023,0.0622728242132342,0.979097376398841
266,2,87849,0.015286559077385,0.0622616711669266,0.806195589696995
267,2,87878,0.00222351773029858,0.0625344445386959,0.971655942177837
268,2,88125,-0.000183134633901627,0.0695391316127663,0.99790022284671
269,2,89785,-0.00750429021122127,0.0625402511346938,0.904558249243456
270,2,93441,-0.0131865837468394,0.0644047128434058,0.837888867917208
271,2,93588,-0.0335381511583629,0.0666461932741748,0.615118667735768
272,2,93721,-0.0173456815920479,0.0623458343763691,0.781008546065296
273,2,93952,-0.0201692567254834,0.0621650489906423,0.745791897892099
274,2,95085,-0.0477380388432833,0.0622092242235692,0.443369296310365
275,2,103188,-0.0371738365198896,0.0637417972753696,0.560135070923034
276,2,107124,-0.0784811440986885,0.06215185321365,0.207518942007364
277,2,111645,-0.0270261696803766,0.062315355026805,0.664771228289071
278,2,111916,-0.0373776584194385,0.0624471992800582,0.549858079198385
279,2,111931,-0.0297933627559195,0.0625543207600921,0.634169669297662
280,2,111999,-0.0250808054211456,0.0623354170292596,0.687668213451106
281,2,114528,-0.0393793057078576,0.0626734686044982,0.530197380091326
282,2,116024,-0.0632115589610123,0.0627675067065782,0.314588757418595
283,2,119244,-0.0194202169380513,0.0684993026902343,0.776952345033334
284,2,119246,-0.0494167583816552,0.0691879008935465,0.475550870545006
285,2,119247,-0.00849981570967451,0.0697363279060668,0.903059411987911
286,2,120090,0.00494136898361935,0.0626088044624361,0.937137391294083
287,2,120291,-0.0190089232321195,0.0633172567944121,0.76418828082681
288,2,120726,-0.000799955537668651,0.0629594544428164,0.989869621723424
289,2,121716,-0.0295747077411004,0.0628682608189211,0.638342992678224
290,2,123100,0.018857955507023,0.062966714936214,0.764741805158159
291,2,124677,-0.00623482538434611,0.062887088469402,0.92108087158759
292,2,127636,-0.00357415594931942,0.0795390023576441,0.964183817413448
293,2,127887,-0.00486463109489843,0.0633186083162581,0.938804038730728
294,2,128935,-0.0211927711253077,0.0632492226723741,0.737773044587349
295,2,129053,-0.0131708724816867,0.0634479685448985,0.83567240224199
296,2,130040,-0.0356275258847749,0.0638109512352192,0.576973472367702
297,2,130976,-0.0138495801970644,0.0633148467911938,0.826977884061068
298,2,132199,-0.0596774802863954,0.0635332615786951,0.348213456641909
299,2,133355,-0.0871977514998058,0.0638745365933861,0.17307810608241
300,2,133435,-0.0751467951237177,0.064056568161882,0.241533947681534
301,2,133943,-0.0895747284323415,0.0749907670114789,0.233093501629177
302,2,135183,-0.087965589632046,0.0640459589911544,0.170476069246073
303,2,135402,-0.0828229271816039,0.0640556571107418,0.196862232883998
304,2,135898,-0.105950471744738,0.0643008724764053,0.100297879822675
305,2,135912,-0.113088041637894,0.0643143105643035,0.0795519365209255
306,2,135925,-0.106697142511837,0.0640514829630172,0.0966398053889462
307,2,136002,-0.097703600297484,0.0640438504033849,0.12801154420949
308,2,136173,-0.113324705043806,0.0644274954218291,0.0794524720211497
309,2,138209,-0.0784256222517274,0.0664759238081238,0.238890213518968
310,2,138318,-0.0990017425923395,0.0662082312462881,0.135727329502026
311,2,138695,-0.127056806674865,0.0649280027745612,0.0511485910469594
312,2,138818,-0.113239695750692,0.0648801673238835,0.0817911314631685
313,2,139728,-0.0860739734787797,0.0648811604107443,0.185485214140683
314,2,140174,-0.093478295080397,0.0648521302105197,0.150356313102736
315,2,140863,-0.145717508983762,0.0645521443464496,0.0245961314833271
316,2,141152,-0.123782372645204,0.0648658157450306,0.05716552323228
317,2,141292,-0.137690678131379,0.0643145500007907,0.0329670365701979
318,2,141545,-0.169844867369902,0.0644148255720697,0.00874064410776643
319,2,145823,-0.101755465688537,0.0673084216016296,0.131484749453583
320,2,145934,-0.265574821249778,0.110359883581342,0.0166218914069896
321,2,145980,-0.121716124093789,0.0678400579322958,0.0736427630909011
322,2,146723,-0.0973617730625169,0.0647216161947952,0.133394145130635
323,2,147946,-0.0697142509324444,0.0654183631378071,0.287302124793108
324,2,150394,-0.080993272928036,0.0712472681727331,0.256396649573612
325,2,151274,0.0479810041423914,0.111783014839385,0.668015224286906
326,2,151397,-0.0236808266747139,0.0656752233764771,0.718633040099337
327,2,153035,-0.0507806663688759,0.0649160009945331,0.434590939081984
328,2,153228,-0.0501370320398384,0.0653919154011975,0.44376279722757
329,2,153455,-0.0438171655792501,0.0658990551097921,0.506540027838396
330,2,153732,-0.0192260491215586,0.0681680679695051,0.778078937032827
331,2,153815,-0.0494682915236584,0.0656345279068637,0.451535934205275
332,2,154160,-0.0658122858768233,0.0649046027675668,0.311284457397241
333,2,154235,-0.0540935967219931,0.0655849564926224,0.410049708571378
334,2,155527,-0.0518133116405324,0.0712001441386346,0.467271328564504
335,2,159870,-0.0192003388978472,0.0639818949806648,0.764285001582406
336,2,161229,-0.0325677641754789,0.0649491148210623,0.616377525041384
337,2,161451,-0.0297550148268062,0.139114448096805,0.830757305293683
338,2,161451,-0.156899901993275,0.139319517968843,0.260851191158066
339,2,162696,-0.0644057257263031,0.0646017949160006,0.319464422277638
340,2,163284,-0.067873645051391,0.0637331117486201,0.287618871040925
341,2,164166,0.0345554221355152,0.0644018688496348,0.591910038745119
342,2,165270,-0.00407919364293541,0.0638859367337469,0.949124851798585
343,2,165675,-0.0117291091907461,0.0649391147936779,0.85677184673173
344,2,166404,0.118290694832627,0.168193670233345,0.48233208443909
345,2,168012,-0.0112121696709666,0.0784985536979225,0.886503709929933
346,2,168062,0.029998806878385,0.0643387490892463,0.641314532381566
347,2,168518,0.000822456796236271,0.0639900407241032,0.989752422677632
348,2,168980,0.00745522410752919,0.0639584456173471,0.907272201983582
349,2,169651,-0.00673446775017539,0.0639890517918576,0.916241924126392
350,2,169902,-0.063546164425877,0.106904208970641,0.55261098272122
351,2,169960,-0.0433653388945023,0.0996005336673651,0.663543546053869
352,2,170725,-0.0503418091293392,0.064047940389811,0.432393600590998
353,2,171254,-0.043057070835158,0.0641667898894171,0.502647884745329
354,2,172242,-0.0386579945248163,0.0634153505755652,0.542519015195671
355,2,173254,-0.0246914087025463,0.0629488002271728,0.695113251746728
356,2,173340,-0.0053549071191421,0.0629542522457248,0.932261678815636
357,2,173385,-0.0032740463215114,0.0630126348856539,0.958591095670791
358,2,173973,-0.0203556965252663,0.0628361414893634,0.746168602318399
359,2,174714,0.0392268826219114,0.161126240664467,0.807794868129294
360,2,177341,-0.0113318066088302,0.06262844515748,0.856520818837524
361,2,180314,-0.00597835198127838,0.0626515556142576,0.924033594191601
362,2,180339,0.00978931187883225,0.062808487527762,0.876232704018969
363,2,182758,-0.0943449615336084,0.0623836197957381,0.131343258984385
364,2,183619,-0.0543315851868131,0.0627652630412928,0.387280227609109
365,2,183913,-0.0829017361944948,0.0642719436901462,0.197944046108829
366,2,184146,-0.097089281435236,0.0646491207396699,0.13404580767724
367,2,187176,-0.0650218194897436,0.0630790519146546,0.303340850790568
368,2,191066,-0.0208331744373044,0.0636365116282289,0.74357629277547
369,2,191124,-0.0854465525272197,0.0802851331782525,0.287925442810124
370,2,191128,0.0905918932827312,0.0738678062247693,0.220863498989681
371,2,191599,-0.0381079045928241,0.0627315140786689,0.543925475419349
372,2,191762,-0.0370404109902442,0.0652188826841367,0.570436780115995
373,2,191763,-0.0406745437040957,0.0629756761282802,0.518778617354426
374,2,191959,-0.00943042530934013,0.0628571228902261,0.880826993494813
375,2,192390,-0.02051462186061,0.064584478831512,0.750945741192273
376,2,195759,-0.0217849320859333,0.0633882633165263,0.731295669314473
377,2,196912,-0.0351057538471614,0.0623454114952886,0.57373460353794
378,2,197598,-0.140984813991459,0.203560058385612,0.489018697662268
379,2,198110,-0.0308061526798042,0.0627257643440952,0.623643665264014
380,2,198283,-0.0519371191319219,0.0646617437126663,0.422392428276836
381,2,198805,-0.0308494973835517,0.0629960653033874,0.624646740671821
382,2,198891,-0.0401952648720088,0.0624899829802446,0.520494218277074
383,2,199248,-0.0419590480120705,0.0626295865660822,0.503324043020263
384,2,201782,-0.0518419884269521,0.0625315303153709,0.407634328971821
385,2,203285,-0.0219397995209119,0.062338772904036,0.725089753456662
386,2,203783,-0.00369872832429097,0.0622151412358285,0.952626841681378
387,2,204179,0.0123006015114954,0.0623625603213806,0.843750614606379
388,2,205406,0.0116074249353386,0.0630037363665321,0.853935744960027
389,2,205834,0.0141171955817788,0.062700490262018,0.821990633227353
390,2,205965,0.0488003713366359,0.0684676705288102,0.476470982820955
391,2,207192,-0.0172133113396676,0.0626396577294613,0.783631474138504
392,2,207561,-0.040017931698837,0.0623330736867986,0.521288842100379
393,2,208682,-0.00165346769750524,0.0622644679358491,0.978829226031666
394,2,210102,0.0261342519361493,0.0624098335388425,0.675651947315971
395,2,212519,0.0173298530664852,0.132860605816952,0.896295504133258
396,2,214801,-0.00164615534093948,0.0624223004022217,0.978976110957315
397,2,215016,-0.0226761531804509,0.0623750694247894,0.716415323186206
398,2,218876,-0.0675107046006871,0.0629292253193643,0.284092050223186
399,2,227511,-0.0609277389123715,0.0633949701465777,0.337168990210521
400,2,230378,-0.0361516092802197,0.0626483676547562,0.56426952522327
401,2,231943,-0.0342547476197726,0.0628311636083036,0.585969049450491
402,2,232156,-0.0389304324493512,0.062797668777024,0.535700966698232
403,2,232789,-0.0467567998072537,0.0625598782779598,0.455324076207494
404,2,238524,-0.023936233693898,0.0626845207759801,0.702800622620486
405,2,241518,-0.0199027801481406,0.0632328950388779,0.753134719616933
406,2,250396,0.00285773736965977,0.0628104644570271,0.963736262823278
407,2,250466,0.00857905083931332,0.062786806522542,0.891394993196989
408,2,252305,0.0159962961199839,0.0629491400378034,0.799554971308105
409,2,254571,-0.00493893652883604,0.0638385792790165,0.938376207375171
410,2,254742,0.0119391632968243,0.0637783085004486,0.851613044016379
411,2,254908,0.01776319837805,0.0642617181703208,0.782387574156421
412,2,255033,0.0661138666693264,0.0752445580132181,0.380187059235952
413,2,255862,0.00469936762286272,0.0638810397026152,0.941398699565965
414,2,255975,-0.00740313028265494,0.0636496754640779,0.907472546146488
415,2,258311,0.0342433406947777,0.0625733294244412,0.584551848863098
