SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
41,1,55470,0.0349103443067573,0.0883062375169489,0.692836154155328
42,1,59265,0.0111426867942488,0.085940327972474,0.896912372117545
43,1,60165,0.0536027820187353,0.0858300268781522,0.532687935448966
44,1,62308,-0.0450334615010442,0.0857494913161391,0.599791458024407
45,1,62869,-0.0326186173074151,0.0857546377984122,0.703898466865692
46,1,65431,-0.000758966279858608,0.0895805174152952,0.993244831416069
47,1,65451,0.000402068398311528,0.0883103462517563,0.996369893759288
48,1,65719,-0.0168951795513582,0.0920869373487413,0.8545346851174
49,1,66841,-0.0259884882929494,0.0858014845986686,0.762151424109414
50,1,66948,-0.0225599526506908,0.0863309259128287,0.793998541957015
51,1,68621,-0.0456519953743512,0.0860710904941261,0.596169009266385
52,1,69417,-0.0146108147293474,0.0858739093559808,0.864995420028087
53,1,69820,-0.384740678480258,0.335416484229823,0.252136334030821
54,1,69821,0.0115742824077172,0.208499510609281,0.955761755668246
55,1,70906,-0.203167530181301,0.13752759459492,0.140490695954934
56,1,74327,-0.0605650667503062,0.0862893872030181,0.483214543344617
57,1,74572,-0.0404823713737549,0.0860927296967822,0.638489482982763
58,1,75211,-0.0477905128991102,0.0859250582603233,0.578434506499182
59,1,76030,-0.00114700643470012,0.0859626778059229,0.989361620385482
60,1,80108,-0.0107602849090373,0.0859404660175796,0.90043152945166
61,1,81262,-0.0367534184669091,0.0858876096508466,0.668966988157027
62,1,81999,0.0104301552246287,0.0861178987283486,0.90366898842021
63,1,82431,0.0267978642461868,0.0865155994972467,0.756936856917497
64,1,83284,0.054192444833323,0.0858492684975249,0.528284881356348
65,1,83613,0.103205371687988,0.0857124068914238,0.229361912506439
66,1,84112,0.103643365737096,0.0857203946707614,0.227438840982433
67,1,84701,0.121138247787682,0.0917552792628334,0.187613008291752
68,1,84858,0.0957345116868666,0.0859893025401149,0.266324050110923
69,1,85751,0.055938677575755,0.086442939786561,0.517976935640389
70,1,87445,0.0601342030747556,0.0866179275335519,0.487984197425752
71,1,87467,0.0553745074662648,0.087080936965729,0.525255598830009
72,1,89070,0.09290120011872,0.0864441726079502,0.283244916145384
73,1,89616,-0.010584503207263,0.0861178453787837,0.902250529638453
74,1,89679,0.0399426644674183,0.086104352689037,0.643014841301981
75,1,89880,0.0362997629917964,0.0861307505027387,0.67368338119262
76,1,91472,0.0441551514962256,0.0867600834305183,0.611116477227735
77,1,93789,-0.0012944070566643,0.0858976819336881,0.987985507436675
78,1,94351,-0.0307179073049319,0.086108256998778,0.721502663852291
79,1,99148,-0.0126884469290761,0.0858950547285521,0.882647814963568
80,1,101281,-0.912576211434237,0.9381835379185,0.331365781666542
81,1,106011,0.0489931416163081,0.0894835415832956,0.584374337695104
82,1,106800,0.0999180710222209,0.0858490126918298,0.245258123629398
83,1,107970,0.0383247860369897,0.0857344854435627,0.655136812122594
84,1,109000,0.0985790714072613,0.0857495124572886,0.251080054177419
85,1,112549,0.0831415892700755,0.0856984588986309,0.332628843743539
86,1,112742,0.0779477174395313,0.0860470024097631,0.365620588944305
87,1,113050,0.00297238962106466,0.086001890273737,0.97244860922641
88,1,113135,0.0411153858865801,0.0857550666632693,0.631914439577139
89,1,114076,0.0487573422581,0.0857437218670784,0.569961794310405
90,1,114628,0.0559169476188901,0.0859484871799332,0.515736498314258
91,1,116283,0.0617762814939847,0.0864157929956282,0.475160277473781
92,1,126880,0.803603147613424,1.62201690404191,0.620601709730452
93,1,127853,-0.0677567892698013,0.086241941093916,0.432594092088437
94,1,128302,-0.13162598441091,0.0856998781778891,0.125460015787514
95,1,128704,-0.178185258798927,0.0855472562819752,0.0379809004110017
96,1,128911,-0.145615601171874,0.0857312578891323,0.0902922544913959
97,1,130267,-0.0554806430403769,0.0859893789108315,0.519214476511972
98,1,130271,-0.059798789627476,0.0860833669244125,0.48772449525158
99,1,130613,-0.0945223581576827,0.0868015084692034,0.276919528745273
100,1,132012,-0.00133812179744441,0.0867625962124736,0.98770359019485
101,1,133231,-0.103768462596148,0.0859697313318786,0.228226918206257
102,1,137074,-0.0776665561332281,0.0859250623952987,0.366671690067988
103,1,137304,-0.124221270368055,0.0857999769840714,0.148560327777595
104,1,139686,-0.108364211545276,0.085974184064709,0.20834776835906
105,1,149562,-0.108067232570586,0.0861722585035201,0.210641370084505
106,1,150447,-0.120299726364279,0.0870869154065215,0.168037283559778
107,1,151446,-0.413721714687787,0.174038856186732,0.0179778523359216
108,1,154084,-0.0931668608117428,0.0874512823703964,0.287442421807517
109,1,156633,-0.123467109094126,0.0885491191086386,0.164093489218018
110,1,157269,-0.100066151940248,0.0858369620571064,0.244494532861343
111,1,160054,-0.0945320618918137,0.0866732088131974,0.276161049406409
112,1,166222,-0.0844851376375317,0.0860595904039348,0.32691750502078
113,1,166416,-0.0848719827016704,0.0858833181825765,0.323719680448145
114,1,167326,-0.071370282713493,0.0864072875805738,0.409376009082195
115,1,168836,-0.0307930869644932,0.0860652667153095,0.720716089402204
116,1,171200,-0.0632606132138206,0.0861440062390264,0.463217573334898
117,1,171431,-0.0802944681812661,0.0866426608736558,0.354699209634971
118,1,173339,-0.129136855363832,0.085798519764753,0.133188089656941
119,1,173845,-0.128802136451913,0.0857283676471972,0.13387630647093
120,1,175121,-0.129909030499782,0.0855525629082936,0.129790946531051
121,1,175281,-0.150684771070123,0.0855292682457884,0.0789700245586069
122,1,175315,-0.154293554677532,0.0854838729989506,0.0719355531624976
123,1,175523,-0.154010402110381,0.0859741156891851,0.0740924225041606
124,1,175541,-0.152918221674826,0.0856255875218905,0.0749747003942102
125,1,175653,-0.133564527457458,0.0859903563769934,0.121259463545922
126,1,175805,-0.258104851469757,0.0901229140677991,0.00443447496745409
127,1,175818,-0.214238151463342,0.0883366194055558,0.0157989414147877
128,1,175856,-0.142100824822388,0.0873814396620927,0.104796712119117
129,1,175876,-0.131568432700959,0.0860796389306896,0.127296368453247
130,1,175989,-0.130495793424195,0.086331473420074,0.131538760292551
131,1,176001,-0.134204235830437,0.086768200252057,0.122832004105144
132,1,176451,-0.146018166314804,0.0877648073564818,0.0970510534051792
133,1,177692,-0.181516310604464,0.085332265062791,0.0340987858142603
134,1,178191,-0.165388513046609,0.0855108030010713,0.0538968318895663
135,1,178224,-0.181516310604464,0.085332265062791,0.0340987858142603
136,1,178960,-0.194925030450983,0.0859393487155847,0.0239224600244267
137,1,179139,-0.306763753899055,0.170787288127991,0.0733217379413293
138,1,179139,-0.431655577228807,0.344773898039528,0.211400201241007
139,1,180955,-0.161627022291844,0.0990372902248149,0.103575107453382
140,1,183802,-0.148069472664482,0.0855259096861424,0.0842752002134675
141,1,183954,-0.159830866895984,0.086094272688581,0.0642205199361621
142,1,184450,-0.10239777700295,0.0855826957178746,0.232313220477718
143,1,184641,-0.14214073766443,0.0879267529047758,0.10686198227553
144,1,184718,-0.139946157678232,0.0859210408777009,0.104252446405094
145,1,185296,-0.112533836587342,0.0856683026898189,0.189834135513575
146,1,185438,-0.14784550723055,0.0855202196569856,0.0847231130320385
147,1,185469,-0.148820220962865,0.0856399042924997,0.0831280493615694
148,1,185503,-0.146949880816861,0.0854256798455521,0.0862711583348373
149,1,185705,-0.155035561529017,0.0863483445012576,0.073434587717142
150,1,185749,-0.176536288513855,0.0862313227847191,0.0413743144378972
151,1,185806,-0.166136854641577,0.0864062683392745,0.0553169414580362
152,1,185879,-0.168859881349151,0.0868132738560116,0.0525575002331609
153,1,185916,-0.148676403317925,0.0868779199616506,0.0878994543449869
154,1,185941,-0.164966359226221,0.0871765311929669,0.0592656757607671
155,1,185954,-0.170050850693957,0.087406104014468,0.052505189595199
156,1,186055,-0.150686590759357,0.0857454164714752,0.0797212453137938
157,1,186896,-0.186109823284908,0.0869692940885077,0.033044002885431
158,1,187697,-0.219825795083329,0.178128825213335,0.217992855753607
159,1,189392,-0.041152738977801,0.179435222365919,0.818732877483148
160,1,189416,-0.0398484036420728,0.173570857812382,0.818551088394057
161,1,190132,-0.146166497139229,0.0858772690055301,0.0896284013365785
162,1,190148,-0.145250336470426,0.0859077837391083,0.0917633619876561
163,1,190165,-0.141206676598026,0.0865921944564302,0.103843581319581
164,1,190169,-0.138787604838108,0.0864944909913016,0.109479817927941
165,1,190933,0.0261737701959344,0.0860941107188048,0.761296745633737
166,1,192149,-0.0467432265223432,0.086773693830597,0.590447418353838
167,1,192302,0.0720741737558486,0.114556938657621,0.529653933974141
168,1,192303,0.0742313143053499,0.103414345838228,0.47335240866522
169,1,192305,0.0536534993753763,0.10750626984164,0.618038680461325
170,1,192315,0.215758964056759,0.121457687774264,0.0765261658130797
171,1,192795,-0.0448704570883607,0.085909185394341,0.60178835088124
172,1,194020,0.039805804777493,0.0904984384330327,0.660314389701481
173,1,194187,-0.0112775841883163,0.0860114811989777,0.895757291381223
174,1,194867,-0.0204829644425004,0.0859598532347084,0.811798126797054
175,1,197325,-0.0625682325681433,0.0880014969394274,0.477559604303825
176,1,197392,-0.137745822106775,0.0888946435904059,0.122147961908176
177,1,198857,-0.527938797643527,0.411251782514189,0.20007628299346
178,1,206666,0.0826379340986498,0.0965829056103026,0.39279027966122
179,1,206675,0.145410896943609,0.125634646248422,0.247887115682572
180,1,223051,-0.0446253358677238,0.099595349021813,0.654380100304686
181,1,223059,-0.0323940345340139,0.103434056236412,0.754324782633166
182,2,7366,0.162938515120679,0.124381442535224,0.191050859550637
183,2,8180,-0.181130206421097,0.171392113700775,0.291317525953781
184,2,8187,-0.0887986042752686,0.178450088667425,0.619068558955199
185,2,8250,-0.00980044991250217,0.175870807118598,0.955592186981298
186,2,8253,0.00184711349402722,0.175871553198012,0.991626202329098
187,2,8285,0.0517016697861398,0.0953098733310385,0.587844845211916
188,2,8302,0.00849283893515757,0.0892521536240954,0.924245257694392
189,2,8306,0.00849283893515757,0.0892521536240954,0.924245257694392
190,2,8314,-0.00652330972804549,0.0874216301159857,0.940560168001937
191,2,8317,0.00258021731166808,0.0894159764992908,0.976995478218473
192,2,8328,-0.000915197846810156,0.0890160353503795,0.991802686261356
193,2,8331,0.00354180918132818,0.088848500459979,0.9682245134765
194,2,8498,0.0253828920146624,0.0872838317141967,0.7713684621111
195,2,8651,0.0416435043653781,0.0873479035720967,0.633831952128192
196,2,9418,0.449798697013725,0.220926689788451,0.0425002069483119
197,2,9812,0.101280768317287,0.0877297307156343,0.249091155609133
198,2,9932,0.0538926334834904,0.087501767183981,0.538355215407659
199,2,10135,0.0916106025894308,0.0870770803886612,0.293490135757404
200,2,11616,0.0245186919186586,0.0871111454364038,0.778519099777298
201,2,12133,0.0651173483777026,0.0873985712059049,0.456730043151981
202,2,12194,0.0675081422074514,0.0877319439382931,0.442121866928049
203,2,12359,0.0456259286407568,0.0875150834344995,0.60245037184252
204,2,13061,0.0322284361873607,0.0875255194634198,0.712931699143729
205,2,14298,0.0381295266361719,0.0877950427084693,0.664334788237769
206,2,15222,-0.00137485032730988,0.0886748219644151,0.987638529541119
207,2,17986,0.0436139387875942,0.0870899884039329,0.616829867364415
208,2,19770,0.0499871258211004,0.0876829128086384,0.568979508058558
209,2,19836,0.0271370214186182,0.0874703372257713,0.756559590982665
210,2,19851,0.0404820318793142,0.0877119365054958,0.644699880190214
211,2,21595,0.0633426190558734,0.0873109540697424,0.468636400050096
212,2,22385,0.0607481267060306,0.0873989111725744,0.487470380525878
213,2,23441,0.0165026517634371,0.0883037762084815,0.851858156474629
214,2,24209,0.0137775094581755,0.0875779355825935,0.875084863784664
215,2,24341,0.0451639753990434,0.087755244599688,0.607113813411039
216,2,26815,0.0188582011145166,0.0876772166228615,0.829823950852259
217,2,28209,0.0246782458050921,0.0877026307502561,0.77857963332271
218,2,28695,-0.0345727833177499,0.0916162945584966,0.706129143658762
219,2,35849,0.955370112820603,0.938062845029161,0.309161643116023
220,2,35850,-1.47465977187897,1.14626866040531,0.199116219510422
221,2,41245,0.0136586305011069,0.087372996173852,0.875865791479443
222,2,43214,0.0129315769485918,0.0887899615027724,0.884286876835645
223,2,47104,-0.0774178499853809,0.0862189027978941,0.369839148845211
224,2,50915,-0.0481266694411939,0.087127755402381,0.581045143223237
225,2,55834,-0.063342253496659,0.0866970994435849,0.465498607526167
226,2,56422,-0.0429670510608142,0.0868876489847993,0.621251707900442
227,2,57715,-0.0443226828908799,0.0865990953316562,0.609100785368561
228,2,59046,0.00324267326845767,0.0870692920293103,0.970312748150856
229,2,59191,-0.0614181491825216,0.0865091930192791,0.478197068934833
230,2,59383,-0.0361073445064446,0.0865745373138679,0.676883241090009
231,2,59477,-0.0589843451515931,0.0878427313179772,0.502356084934983
232,2,59755,0.297281530561781,0.196859381436615,0.131907069881164
233,2,60471,-0.0597366977634234,0.0866541862996368,0.491044061590225
234,2,60478,-0.05427070554187,0.0867633761949413,0.53204550310428
235,2,60786,-0.066000484872516,0.0865974836436005,0.446477950414493
236,2,61035,-0.0894275467053981,0.0865316455263608,0.302093191248791
237,2,61071,-0.0749939863284701,0.0861769284249878,0.384764592203576
238,2,61675,-0.082120621081991,0.0864072036880039,0.342563891963753
239,2,62776,-0.131511435756085,0.0900315383791356,0.14498004482306
240,2,62939,-0.149553004848501,0.0860005469001079,0.0829105252443096
241,2,63527,-0.136592697206281,0.0863869535588651,0.114734098676972
242,2,63857,-0.160312182815425,0.0862916709251736,0.0640306720602275
243,2,65527,-0.165724848941133,0.0859753254352384,0.0547086819356037
244,2,67007,-0.101565440838382,0.0950013578237242,0.285757541645322
245,2,67023,-0.466934562463714,0.195199221787938,0.0172751738977346
246,2,67024,-0.399409681935708,0.196346767041958,0.0426780493357612
247,2,67976,-0.136092396526488,0.0873717136965347,0.120218142362201
248,2,69628,-0.141870799907946,0.088803404289796,0.111030559823095
249,2,71825,0.0510792420461179,0.172320242387675,0.767083336238465
250,2,72389,-0.0395593186306863,0.0871053547734973,0.649996494417582
251,2,72392,-0.0361818119608823,0.0877021273391676,0.680184283090363
252,2,73646,-0.0628245373669835,0.0858596829122762,0.464830006357926
253,2,74564,-0.0968709470745223,0.0856009211711021,0.258546522094636
254,2,74739,-0.0758067270671927,0.0859433698517854,0.378347615002726
255,2,79931,0.00383756133167912,0.0969762868766664,0.968456592305867
256,2,80748,0.00154392461427433,0.089480184479916,0.986243432029169
257,2,80873,0.020352445528956,0.0862364958223095,0.813563850945425
258,2,81501,0.0111718600235513,0.0862268799996931,0.896985542258947
259,2,83526,-0.0206338659396297,0.0860881608880262,0.810715151846122
260,2,83845,-0.0623050220599934,0.0861131604011976,0.469836581404641
261,2,84412,0.220158748706972,0.216858993411521,0.31069813270565
262,2,84412,0.0125303820601819,0.108748559157507,0.908333541614485
263,2,84447,0.0109393440710876,0.0872753158154591,0.900323416735254
264,2,87391,0.00561514789507425,0.0857959367118399,0.947854584062918
265,2,87562,0.0173118689172288,0.0860086401567347,0.840595118040462
266,2,87849,0.0136779270877107,0.0860023481896576,0.873727270870526
267,2,87878,0.00771025860266224,0.0863740311990454,0.928921189913972
268,2,88125,0.0470987701792389,0.0960172628038527,0.624067927699382
269,2,89785,0.0128362004051788,0.0863819316125543,0.881955535805005
270,2,93441,0.0254879377269948,0.088953072290573,0.774638472791754
271,2,93588,0.0583591581141913,0.0920347609026971,0.526426840048448
272,2,93721,0.00984794912324823,0.0861221820760548,0.909026485114551
273,2,93952,0.0361212300442101,0.0858559077706216,0.674216141514326
274,2,95085,0.0298961454079932,0.0859825630519925,0.728272655074251
275,2,103188,-0.0142231697115146,0.088081642101466,0.871810011680233
276,2,107124,0.054068950685478,0.0859919262970967,0.529907753764736
277,2,111645,-0.0368158076109357,0.0860728638034997,0.669109692223503
278,2,111916,-0.0221435288218241,0.0862900553929782,0.797623644003243
279,2,111931,-0.0342671344360451,0.0864108166006903,0.691931053088174
280,2,111999,-0.022792525247905,0.0861111432612905,0.791404847980439
281,2,114528,-0.0267539810458615,0.0866035648477676,0.757561045383155
282,2,116024,-0.00353081536218125,0.0868210162395236,0.967583763368013
283,2,119244,-0.110173656064514,0.0944426301842279,0.244172769299333
284,2,119246,-0.118522486203001,0.0954255903444539,0.215046017745006
285,2,119247,-0.134020290389343,0.0960598992997273,0.163840453771722
286,2,120090,-0.0646793124713259,0.086409775621123,0.454645919320408
287,2,120291,-0.0693492782178019,0.0873893483198313,0.427980809018537
288,2,120726,-0.0685845309467418,0.0868852608106813,0.430426243090649
289,2,121716,-0.0579417124145495,0.0868083833648296,0.504910123362374
290,2,123100,-0.0817932389768784,0.0868739573284515,0.347084249587331
291,2,124677,-0.020788130146131,0.0868560983027429,0.810980929328329
292,2,127636,0.0812942742947618,0.109777241718475,0.459465583080919
293,2,127887,-0.0558195376250276,0.0874082215400713,0.523492467183539
294,2,128935,-0.020031453167027,0.0873695155211809,0.818789675375729
295,2,129053,-0.0375167923584334,0.0876192423775612,0.668781325082171
296,2,130040,-0.00575063183669411,0.0881763861152214,0.94803785037631
297,2,130976,-0.0302324064931965,0.0874438942972768,0.729747898573858
298,2,132199,-0.0177459849881141,0.0878589773374713,0.840046674534968
299,2,133355,-0.0309593071990863,0.0884430673676253,0.726511537051913
300,2,133435,-0.0962669384534205,0.0885013730768553,0.277449754937208
301,2,133943,-0.0822624847834068,0.103696700672671,0.42813655108406
302,2,135183,-0.0785678938363314,0.0886000376682979,0.375806246205734
303,2,135402,-0.0864631024254676,0.0885657883837483,0.329604929114553
304,2,135898,-0.110691311066146,0.0889607285039412,0.214225143504468
305,2,135912,-0.10608589009025,0.089042609362051,0.234294703752393
306,2,135925,-0.12514963834142,0.0885671556039845,0.158522745315858
307,2,136002,-0.132289041082867,0.088471091078115,0.135734842864935
308,2,136173,-0.0721341711412593,0.0892962323993423,0.419745386031046
309,2,138209,-0.0406886184554609,0.0919743104855772,0.658477132592717
310,2,138318,-0.0574485906581972,0.0916874167411439,0.531346074712236
311,2,138695,-0.00503817355869196,0.0901656478929474,0.955471515122343
312,2,138818,-0.0483220179540991,0.0899639398069199,0.59151861674955
313,2,139728,-0.0656211897033359,0.0897714283114734,0.465275795309355
314,2,140174,-0.0860656849756043,0.0897224842538576,0.338092772063566
315,2,140863,-0.0716919288670672,0.0897219030685929,0.424801030011074
316,2,141152,-0.0848682580990734,0.089942614791323,0.346028497036118
317,2,141292,-0.0787899228761131,0.0893100549450205,0.378265411428816
318,2,141545,-0.0789918774567504,0.0897455620663076,0.37936286733464
319,2,145823,-0.102552588737683,0.0931094637023053,0.271464510848065
320,2,145934,-0.270512571384927,0.153002387462524,0.0779198936581443
321,2,145980,-0.09393719246591,0.0939965520119562,0.318300768391464
322,2,146723,-0.0129110128434355,0.0896793056763337,0.885607341172367
323,2,147946,-0.0990129488155294,0.0903498936393035,0.273876893092113
324,2,150394,-0.0473786296818219,0.0985570335740928,0.631011203629157
325,2,151274,-0.0236054628503766,0.154433946452373,0.878602703350505
326,2,151397,-0.00454211028978824,0.0907293911959267,0.960101159282601
327,2,153035,0.0230369600286977,0.0897336492048513,0.797539867785848
328,2,153228,0.0344856977928316,0.0903782330718252,0.703009295134829
329,2,153455,-0.00476091604731899,0.0910788033859253,0.958341138890059
330,2,153732,0.034180438339626,0.0941492503692393,0.716788373240012
331,2,153815,0.0287864305464582,0.0907167757144955,0.751186873298812
332,2,154160,0.00908714151080137,0.0897777599797021,0.919434730857117
333,2,154235,0.00204552783544787,0.0906755094344431,0.982014979421703
334,2,155527,0.0214866485483287,0.0984113263663964,0.82729418026176
335,2,159870,-0.0327605299705663,0.0883681933123122,0.71106278402268
336,2,161229,0.00678446159844603,0.0897412993543626,0.939779990759483
337,2,161451,0.471528829072455,0.190516476375417,0.013792476435041
338,2,161451,-0.416929846579227,0.191497108367848,0.0301266527652409
339,2,162696,0.0973612180973842,0.08920549845664,0.275829765396069
340,2,163284,0.116296306839731,0.087954260226642,0.186945601562516
341,2,164166,0.055646889193725,0.088941171804091,0.531942591942575
342,2,165270,0.171968686270052,0.0877661085171844,0.0508529277690999
343,2,165675,0.214632310665101,0.0889700105703341,0.0163566802152202
344,2,166404,0.149871508545305,0.232341033714514,0.519313996169787
345,2,168012,0.268975350367561,0.10747893742122,0.0127804059066241
346,2,168062,0.288556232740947,0.0875576043822347,0.00108168733404371
347,2,168518,0.26565901400891,0.0872470607086913,0.00250237544757923
348,2,168980,0.240481710650106,0.0874112909819854,0.0062448670644387
349,2,169651,0.251107087264581,0.0873690594862126,0.00429727686504359
350,2,169902,-0.144155267356942,0.147534492905854,0.329191076127868
351,2,169960,0.0554508271942158,0.137577164309023,0.687153564671713
352,2,170725,0.231024353984175,0.0876847662194709,0.00879181813566694
353,2,171254,0.167521228263478,0.0882366667641483,0.0584397079704329
354,2,172242,0.198030498889887,0.0870015511262829,0.0234341008403796
355,2,173254,0.253054443053653,0.0859168172417954,0.00343996686209644
356,2,173340,0.229001841785875,0.0860971268333858,0.00817503729369879
357,2,173385,0.243253531101536,0.0860673132515627,0.00497674708665347
358,2,173973,0.236369737743328,0.085887959391142,0.00622773973405359
359,2,174714,0.338795514271228,0.221840444115429,0.12760589771172
360,2,177341,0.227185307204979,0.085659454813953,0.00835800035593481
361,2,180314,0.185045912003366,0.0859754333479866,0.0320502897338156
362,2,180339,0.178997779878264,0.086231662384013,0.0386380129738608
363,2,182758,0.149121278248253,0.0860800877391346,0.084083821387779
364,2,183619,0.223173718706743,0.0859688939349625,0.00982602050022188
365,2,183913,0.203917975863377,0.0883193206103285,0.021527728891554
366,2,184146,0.192065318314119,0.0889953317361522,0.0315899693833125
367,2,187176,0.152128581363698,0.0868816265125026,0.0808167721410006
368,2,191066,0.175743585624813,0.0874113539852455,0.045134725164088
369,2,191124,-0.179936500816657,0.110656862271869,0.104825780160614
370,2,191128,0.139573860010473,0.101975807108477,0.171964746654957
371,2,191599,0.129244195498463,0.0864189779366615,0.135663526016839
372,2,191762,0.12048254481127,0.0898954117187327,0.181025274558894
373,2,191763,0.137807429789357,0.0867260671203215,0.112956358133477
374,2,191959,0.121820923402777,0.0865808715585507,0.160301609220735
375,2,192390,0.127162883002535,0.088962091791654,0.153772149424099
376,2,195759,0.149983028713584,0.0872042078722047,0.0863260219335478
377,2,196912,0.16653761075611,0.0856952168812273,0.0527658673645157
378,2,197598,-0.44371226317952,0.280362625017045,0.11439972274862
379,2,198110,0.151503797733076,0.0862927604144292,0.0800077287233988
380,2,198283,0.18238343565473,0.0888661167460788,0.0408736752550208
381,2,198805,0.184399974136071,0.0864869047886017,0.033687329109378
382,2,198891,0.183102097536536,0.0858123895802122,0.0335522214377923
383,2,199248,0.176525300915743,0.0860498324757784,0.0409624890414299
384,2,201782,0.208617678513736,0.085738876788458,0.0154629201324128
385,2,203285,0.220784165981052,0.0853141899612903,0.0100552258862245
386,2,203783,0.214766938297182,0.0851705921033564,0.0121214549111927
387,2,204179,0.191376180090518,0.0855378453168736,0.0258885231789449
388,2,205406,0.22640628424448,0.0861889102237171,0.00899326630654987
389,2,205834,0.20497727209005,0.0859205442944547,0.0175752139149306
390,2,205965,0.213766293889427,0.0939516506330789,0.0234881178204166
391,2,207192,0.203350057976628,0.0858498679363774,0.0183899982312809
392,2,207561,0.202864604282635,0.0854676251538406,0.0181510146355187
393,2,208682,0.225969207245507,0.0851569044012717,0.0083247936660852
394,2,210102,0.204986618922242,0.0855310893299148,0.0170660790608699
395,2,212519,0.482584320374148,0.181709945529801,0.00827099588825776
396,2,214801,0.199710819988592,0.0855623052642062,0.0201510819180837
397,2,215016,0.207476126847851,0.0854603414794812,0.0156922798827436
398,2,218876,0.241452183248625,0.0861080088447281,0.00532539352283494
399,2,227511,0.319999081161826,0.0860077648910153,0.00023117285094778
400,2,230378,0.24506038123289,0.0855848107319687,0.0044421039153797
401,2,231943,0.229872879457093,0.085954822012134,0.00783578162823395
402,2,232156,0.257094200490267,0.0857000630783885,0.0028922552576963
403,2,232789,0.241763557796163,0.085515616693595,0.00496445296743407
404,2,238524,0.214502826770321,0.0858441597715056,0.0129172149278517
405,2,241518,0.210895442845215,0.0866276264432359,0.0154071367431935
406,2,250396,0.137585562500117,0.0864467442552294,0.112377684524612
407,2,250466,0.154379079442627,0.0863355927063076,0.0746129442171158
408,2,252305,0.0311284447726287,0.0869398109400716,0.720522950977216
409,2,254571,0.0248590627634371,0.0881669899602741,0.778143771607817
410,2,254742,0.00724011829411986,0.0880964512529846,0.934546980113762
411,2,254908,0.0116623146315226,0.0887680601180498,0.895549848973888
412,2,255033,0.0497586065697358,0.104010399785245,0.632661472758176
413,2,255862,0.00735965551062512,0.0882346245045168,0.933572767062145
414,2,255975,0.0463122642601776,0.0878823714333708,0.598538384271871
415,2,258311,-0.0442696031416593,0.0864331052935763,0.608842941001207
416,2,259284,-0.0246219971651109,0.0867464561224884,0.776700438263074
417,2,266330,-0.0419390171714166,0.0871007890774556,0.630459633198918
418,2,267100,-0.0498592203388584,0.087082611116715,0.567313342884202
419,2,268086,-0.0593326212328493,0.0870721392469565,0.496053110973184
420,2,274614,-0.0360630649819784,0.0865787479196998,0.677271833449532
