SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
76,1,91472,-0.167869077131097,0.0772162857137443,0.0303682143944179
77,1,93789,-0.104871799907559,0.0767278798033617,0.172557300058787
78,1,94351,-0.0836450588742031,0.0770045223491563,0.278115932651893
79,1,99148,-0.0511174021621281,0.0768825167347781,0.506563414887034
80,1,101281,0.422742591802818,0.841068708186622,0.615541005514653
81,1,106011,-0.0173402079774623,0.0801708489080862,0.828886102200375
82,1,106800,-0.0187656815348743,0.0770279368461291,0.807665292225968
83,1,107970,-0.0141149976645247,0.0768025123394379,0.854289199713966
84,1,109000,-0.106958225430425,0.0767306538954203,0.164211390192602
85,1,112549,-0.0558026950761217,0.0767970353659421,0.467936869496674
86,1,112742,-0.0993349187285196,0.0769725073720512,0.197713191343339
87,1,113050,-0.0982039637848819,0.0768465240755588,0.202116178980654
88,1,113135,-0.103359716296633,0.0766306789162519,0.178264764602616
89,1,114076,-0.104356106038249,0.0766268532928824,0.174106167894969
90,1,114628,-0.059894078999805,0.0769562551841713,0.436920991207576
91,1,116283,-0.10237813866305,0.0772587221201431,0.185983870168501
92,1,126880,-2.33194234587039,1.4478855583041,0.108164056467431
93,1,127853,-0.0460840112677714,0.077267517499591,0.551275933286476
94,1,128302,-0.0556761416772074,0.0769524570452184,0.469843617471477
95,1,128704,-0.0520257254384965,0.0770364001770683,0.49990221056806
96,1,128911,-0.0478077087172707,0.0770526785945142,0.53535872072114
97,1,130267,-0.0491470185265154,0.077013726348558,0.523783813340747
98,1,130271,-0.0502374946317039,0.077103246023141,0.515108151645671
99,1,130613,-0.0374059655724356,0.0778450996356207,0.63115681527198
100,1,132012,-0.0565215810318881,0.0776470114073833,0.467139058948919
101,1,133231,-0.0915759967681704,0.0769997604099868,0.235120064719511
102,1,137074,-0.0857011338535884,0.0769089950504898,0.26590058697941
103,1,137304,-0.07746633259083,0.0769605548132932,0.31483000764568
104,1,139686,-0.0809476857141321,0.0770518456086091,0.294178798916612
105,1,149562,-0.0913037824298658,0.0771954516035885,0.237699819111409
106,1,150447,-0.0878280808446682,0.078066395553279,0.261335029818122
107,1,151446,-0.216361730893784,0.156690593639268,0.168207459061196
108,1,154084,-0.101458497497134,0.0782617620018967,0.195684795403502
109,1,156633,-0.102425326617984,0.0793362739476614,0.197538902851997
110,1,157269,-0.0814839930587633,0.0769018806445211,0.290058418301891
111,1,160054,-0.104606291305075,0.0775562797044705,0.178272539008102
112,1,166222,-0.118834113948741,0.0769211689145408,0.123270844891134
113,1,166416,-0.105670604041631,0.076818460780062,0.169821241562146
114,1,167326,-0.0968614234465416,0.0772900216592897,0.210954994058152
115,1,168836,-0.10241109538359,0.0769017481004171,0.183813603033049
116,1,171200,-0.0854458392175227,0.0770760826885056,0.268361454927079
117,1,171431,-0.0891226357500043,0.0775472203351679,0.251223058188725
118,1,173339,-0.0801365229499605,0.0769698913228512,0.298522573673606
119,1,173845,-0.0728105692251667,0.0769265257075235,0.344543630406438
120,1,175121,-0.0418554135174292,0.0768390726416172,0.586293330422432
121,1,175281,-0.0561224094831562,0.0768786891240434,0.465866664001118
122,1,175315,-0.0591884904294288,0.076847935516563,0.441694770995077
123,1,175523,-0.0671670198171759,0.0772656027167909,0.385273517386277
124,1,175541,-0.0578179437345321,0.0769710958324158,0.453054213794749
125,1,175653,-0.0655494729983162,0.077197547403161,0.396393649101844
126,1,175805,-0.108121524794395,0.08144403814342,0.185182693885094
127,1,175818,-0.0966412608850958,0.0796053402221384,0.225557483992795
128,1,175856,-0.0872966779996344,0.0784145475788652,0.266349355166471
129,1,175876,-0.0760513298732766,0.0772422736687197,0.325503925248199
130,1,175989,-0.0693668046532138,0.0774810350036636,0.37125035584887
131,1,176001,-0.0800168356190215,0.0778567398880545,0.304773739021785
132,1,176451,-0.0746788078525134,0.0788102396054165,0.34399281501583
133,1,177692,-0.0856018524383073,0.0767774133424378,0.265636602101213
134,1,178191,-0.0961669423963762,0.0768185136582839,0.211445391696637
135,1,178224,-0.0856018524383073,0.0767774133424378,0.265636602101213
136,1,178960,-0.0711879942858452,0.0774341235960247,0.358547509375297
137,1,179139,-0.133179021620615,0.153492197762617,0.386170000959147
138,1,179139,-0.615095954788088,0.307730387964823,0.0463948226595401
139,1,180955,0.0118538607722869,0.0890302982013911,0.89415526948293
140,1,183802,0.0114394141161402,0.0769197546345533,0.881860441217756
141,1,183954,-0.006316817739625,0.0774814503756422,0.935069185927327
142,1,184450,0.0162134235866161,0.0767989278346153,0.832919175194208
143,1,184641,0.0152482368794054,0.0790346575774863,0.847123945907512
144,1,184718,0.0655516952945264,0.0771613151151626,0.396156151209969
145,1,185296,0.0546569162053972,0.0768574437710753,0.477462975662215
146,1,185438,0.00879755340949218,0.0769146855302983,0.909001063916881
147,1,185469,0.0138429672876257,0.077023592392801,0.857472583807793
148,1,185503,0.00871865260031043,0.0768264910160871,0.90971058564804
149,1,185705,0.00317197013209615,0.0776863671786068,0.967454139007418
150,1,185749,0.0195417569630936,0.0776795876286747,0.801520802673497
151,1,185806,0.0381992112317595,0.0777637097921368,0.623575009801738
152,1,185879,-0.00930217866005995,0.0781646075966175,0.905337067050854
153,1,185916,-0.0100666767791884,0.0781287875745104,0.897551922522804
154,1,185941,-0.0135350463092145,0.0784676661455114,0.863149586580634
155,1,185954,0.00378321947389809,0.0786998847618658,0.961686465860104
156,1,186055,-0.0108661882296287,0.0771272787843835,0.888040010257504
157,1,186896,0.00139784067410045,0.0783939235531876,0.985783762119589
158,1,187697,0.0841984772794966,0.159814479579726,0.59862771705074
159,1,189392,-0.0120146489419017,0.160714249346659,0.940449738786733
160,1,189416,0.0312021144048682,0.155454113944055,0.841036309635311
161,1,190132,-0.0405683374049884,0.0771970938683855,0.599554208688373
162,1,190148,-0.0390560374359381,0.0772226030198649,0.613341412477582
163,1,190165,-0.0371663412898104,0.0778190498927348,0.633230855464373
164,1,190169,-0.043425837191147,0.0777127512286335,0.576652947007634
165,1,190933,-0.0133877000057264,0.0771133414293319,0.862270946424528
166,1,192149,-0.0323726215956184,0.0777280201874538,0.677307631570617
167,1,192302,0.0955583053087299,0.102529501781085,0.351969438093586
168,1,192303,0.0512023322317177,0.092646170136883,0.580842336102106
169,1,192305,0.103065376678235,0.0961610553252048,0.284542282156193
170,1,192315,0.200545571627935,0.108740938691251,0.0659843535933799
171,1,192795,-0.0410741474238918,0.0769395912692621,0.593781800121884
172,1,194020,-0.017928208102801,0.0810676813836016,0.825102636644506
173,1,194187,-0.0138671777112702,0.0770308762368999,0.8572393543291
174,1,194867,0.0370737281069344,0.0769671991642092,0.630330217163691
175,1,197325,0.0198978274604197,0.0788641114287153,0.80095199043063
176,1,197392,0.00931776114712429,0.0798834863189665,0.907210168974418
177,1,198857,-0.0969677699677138,0.369142894356994,0.792947727976846
178,1,206666,0.0998994762644121,0.0864266292227902,0.248508824072232
179,1,206675,0.173122262605014,0.11235543573986,0.124250536643025
180,1,223051,0.0488781197376646,0.0891857784428643,0.584005086476606
181,1,223059,0.0356434629993019,0.0926297711823858,0.700621108736531
182,2,7366,0.223355908160287,0.111032810600125,0.045019470892734
183,2,8180,-0.20893633179014,0.153340003879991,0.173887050550342
184,2,8187,0.0155768472747262,0.159875150548715,0.922439167273505
185,2,8250,-0.110580968687252,0.157401924015963,0.482806183076878
186,2,8253,-0.1506810562586,0.157307618522356,0.338781295575824
187,2,8285,0.012106067176309,0.0853933868866799,0.887343972455458
188,2,8302,-0.028799153688334,0.0799212345409917,0.718805260115956
189,2,8306,-0.028799153688334,0.0799212345409917,0.718805260115956
190,2,8314,-0.0408643411451125,0.0782658785225238,0.601912830685859
191,2,8317,-0.0279175984534191,0.0800679360989535,0.727542016936093
192,2,8328,-0.0311801002403531,0.0797061750639219,0.695894275931693
193,2,8331,-0.0300270801523932,0.0795575206518631,0.706083830002535
194,2,8498,-0.0299196837084471,0.078165206558898,0.702117007522069
195,2,8651,-0.0294264967403007,0.0782389531282528,0.707060640311646
196,2,9418,0.132945595860486,0.198896122901607,0.504304129275639
197,2,9812,0.00952878911849775,0.0787179671443087,0.903720514398271
198,2,9932,-0.0173928964147727,0.0784038785928662,0.824568903576088
199,2,10135,-0.0064349427167536,0.0781083130492686,0.934387366282902
200,2,11616,-0.00956244874578649,0.078024498070766,0.902527646287297
201,2,12133,-0.00909806757049014,0.0783348501282941,0.907605020947054
202,2,12194,-0.0269111306986809,0.078626220170478,0.732353944300229
203,2,12359,-0.0297217200083024,0.0783933840365776,0.704815147874131
204,2,13061,-0.0130346527989964,0.0784005037310711,0.868049685669758
205,2,14298,-0.0257662006029127,0.078638954767304,0.743369132154758
206,2,15222,-0.0216611749007389,0.0794095027822845,0.785183280450505
207,2,17986,-0.0353356214164329,0.0780034884442089,0.650826667761926
208,2,19770,-0.0312269834900778,0.0785480432438707,0.691200250051959
209,2,19836,-0.0408868665070352,0.0783195503036479,0.601961653435763
210,2,19851,-0.0354201173626956,0.0785565573188293,0.65234794657752
211,2,21595,-0.0414612817957515,0.0782235068155717,0.596420132896551
212,2,22385,-0.017312728466939,0.0783232545513914,0.825187533181035
213,2,23441,-0.0128024077039695,0.079086510037052,0.871494128162997
214,2,24209,0.000363495547385906,0.0784382118794475,0.996305102971557
215,2,24341,0.00411503428496984,0.0786234400600289,0.958288567939171
216,2,26815,0.0228051004404015,0.0785201458848916,0.771653026033282
217,2,28209,-0.031042135568745,0.078538574565202,0.692899348571157
218,2,28695,-0.0726939931637682,0.0819775437049681,0.375814569471039
219,2,35849,0.205508211798613,0.841298516695464,0.807159746614578
220,2,35850,-1.24181277481213,1.02688585696334,0.227357021557501
221,2,41245,0.0406417448733319,0.0782247251946503,0.603702078256921
222,2,43214,0.0810297204778878,0.0794063203898132,0.308216666314713
223,2,47104,0.0681537087943962,0.077221286403322,0.378065629339145
224,2,50915,0.0198573063082262,0.0780588411100562,0.799343212898125
225,2,55834,0.0455901132564335,0.0776673709295926,0.557584407887703
226,2,56422,0.0258054514919864,0.0778320705073347,0.740423612404633
227,2,57715,0.0268796523971927,0.0775743887944787,0.729172205861924
228,2,59046,0.0470089625444159,0.0779399230089945,0.54680050743863
229,2,59191,0.0339586713627827,0.0775125161888673,0.661577663075096
230,2,59383,0.0259936514136401,0.0775435738762711,0.73766316866949
231,2,59477,0.0341783196015755,0.078701824390052,0.66435329459358
232,2,59755,-0.0922683862885831,0.176809151553415,0.602099966780968
233,2,60471,-0.00204638530690149,0.0776602942815997,0.978992688931616
234,2,60478,-0.00298111263420908,0.0777488286916865,0.969435991458144
235,2,60786,0.00401134222556165,0.0776208566642665,0.958813968398794
236,2,61035,-0.00649185108340666,0.0776147831255154,0.933388531356607
237,2,61071,0.0141484063791074,0.0772597873648212,0.854802964126839
238,2,61675,0.0193052089979373,0.0774790794809989,0.803376726696806
239,2,62776,0.0867773193094373,0.0807442672144309,0.283235033264566
240,2,62939,0.0559449186327923,0.0772946217713425,0.469675273060397
241,2,63527,0.0282376824109966,0.0776277617124328,0.716256845483532
242,2,63857,0.0104927398854491,0.0776583625882092,0.892598670198048
243,2,65527,-0.0343693513757301,0.0773827173170041,0.657207992631909
244,2,67007,-0.0329906543185807,0.0852034801628312,0.698842641426972
245,2,67023,-0.139988849242224,0.176075560723394,0.427118733608491
246,2,67024,-0.129907646372524,0.176742145947193,0.462820036375296
247,2,67976,-0.0286598894869097,0.078504403580873,0.715275056581314
248,2,69628,-0.0627621328922142,0.0797500760545141,0.431818545118915
249,2,71825,-0.183207705490975,0.154042200009182,0.235107431916406
250,2,72389,-0.044115744153973,0.0779996717264932,0.572032630355203
251,2,72392,-0.0027257935024354,0.0785654914190796,0.972342925387115
252,2,73646,-0.0840113282075882,0.0768248602909378,0.274900898814024
253,2,74564,-0.0946031536608642,0.0766385450466225,0.217872404988564
254,2,74739,-0.0859004313414709,0.0769205556362689,0.264864102280894
255,2,79931,-0.0734683989508585,0.0867648213789135,0.39770631785576
256,2,80748,-0.103213395299632,0.0799506574436348,0.197561073481616
257,2,80873,-0.112479310326837,0.0770077996815059,0.145008581219202
258,2,81501,-0.114699946512169,0.0769856106972238,0.137146582489844
259,2,83526,-0.116722859691458,0.0768568062606688,0.129731715850048
260,2,83845,-0.120264802869296,0.0769148696473543,0.118805364815361
261,2,84412,-0.0501280893558773,0.194485591766777,0.796752316049332
262,2,84412,-0.132245725249974,0.0971431979865526,0.174271964450918
263,2,84447,-0.107790757407216,0.0779553489369854,0.167623485217673
264,2,87391,-0.147367722857796,0.076438585759736,0.0546665836761202
265,2,87562,-0.148969019257494,0.0766252859625086,0.052674730323986
266,2,87849,-0.150441210419129,0.0766098018878354,0.0503455391930299
267,2,87878,-0.152775356003059,0.0769295627805356,0.0478162412318619
268,2,88125,-0.195639889274793,0.0853905433356656,0.0225451708948627
269,2,89785,-0.126847028532842,0.0770715923445945,0.100688017563362
270,2,93441,-0.190627146779234,0.0790276667621318,0.0163679253136083
271,2,93588,-0.168441901809383,0.081985233746521,0.0406592424523405
272,2,93721,-0.178966362490245,0.0765426872354368,0.019938631003103
273,2,93952,-0.190139577889784,0.0762437728187972,0.013094030847387
274,2,95085,-0.220178758872927,0.0761230560905403,0.00406011309593794
275,2,103188,-0.161762022067549,0.0784182767453436,0.0398616753284645
276,2,107124,-0.0993210626858763,0.0768765983350129,0.197218103141609
277,2,111645,-0.0845201478444191,0.076976147119555,0.27295094446396
278,2,111916,-0.0849426605250473,0.0771568949749011,0.271686727092705
279,2,111931,-0.0797535862281412,0.0772909438108628,0.302843215832595
280,2,111999,-0.0875080527360435,0.0769886909501038,0.256461847218509
281,2,114528,-0.0735384611908237,0.0774744876353907,0.343170394695959
282,2,116024,-0.0538894656073887,0.0777048257505692,0.48844246077443
283,2,119244,-0.132983712719319,0.084450328594467,0.116222083292163
284,2,119246,-0.138937591111769,0.0853305974475678,0.104368868935429
285,2,119247,-0.0840824596226131,0.0861526916344329,0.329747572586744
286,2,120090,-0.0545998513641411,0.0773961045387975,0.480989308268771
287,2,120291,-0.0615990511445441,0.0782677079235842,0.431792251858131
288,2,120726,-0.0299453747657659,0.0778674379870328,0.700788607030199
289,2,121716,-0.0593847028837986,0.0777310584096157,0.44539157711484
290,2,123100,-0.0382819729056643,0.0778759565301429,0.623324430898514
291,2,124677,-0.0654177760100196,0.0777173369322933,0.40050348842618
292,2,127636,-0.0234500915978395,0.0983857555477742,0.811749150590363
293,2,127887,-0.0913398168590589,0.0781776620577667,0.243449190489687
294,2,128935,-0.0867307786416719,0.0781183549907043,0.267647709196025
295,2,129053,-0.0885949122531891,0.0783510679467565,0.258930981482255
296,2,130040,-0.134327724974119,0.0786476176655055,0.0885211762502812
297,2,130976,-0.121984395387975,0.078059130010654,0.119014993476847
298,2,132199,-0.111146116210462,0.0784690406655381,0.157530676620102
299,2,133355,-0.112653752494908,0.0789968065963289,0.154736340458429
300,2,133435,-0.0939086266988507,0.0792377414619478,0.236755292835052
301,2,133943,-0.157290269047331,0.0925765441527888,0.090194693386999
302,2,135183,-0.168669914586668,0.0789303052016422,0.0332891934250177
303,2,135402,-0.159942687109404,0.0789696839476365,0.0435816260639701
304,2,135898,-0.174738041518222,0.0793049521717101,0.0282141410951126
305,2,135912,-0.169871728193209,0.0793942593102636,0.0330726417508097
306,2,135925,-0.165703403445767,0.0790550001026405,0.0367891684115745
307,2,136002,-0.154522417148438,0.0790592857725021,0.0514296430757304
308,2,136173,-0.165073992107301,0.0795646388343476,0.0387370412787709
309,2,138209,-0.14255156999425,0.0820456502662056,0.0831770297819387
310,2,138318,-0.115412628350427,0.0819316432437793,0.159820243453868
311,2,138695,-0.0864386387276841,0.0806222361780165,0.284387830693247
312,2,138818,-0.083729577024001,0.0804820189893692,0.298888719522716
313,2,139728,-0.070676026780351,0.0803728191095874,0.379808468129466
314,2,140174,-0.0685378561213634,0.0803780647298247,0.394407446068412
315,2,140863,-0.0509636042202994,0.0803825013672918,0.526482523253129
316,2,141152,-0.0478298729850606,0.0806146267612288,0.553350263503842
317,2,141292,-0.0586829777121685,0.0800139541940552,0.463795612983453
318,2,141545,-0.100698578043911,0.0802862612772145,0.210583144200542
319,2,145823,-0.109918161969588,0.083327587885722,0.187987733991786
320,2,145934,-0.132664191636414,0.137454244140306,0.335129584099735
321,2,145980,-0.0972548660284887,0.0841439639053466,0.248538469086727
322,2,146723,-0.0930944754935008,0.0801668459372495,0.24632120778902
323,2,147946,-0.0691764126327603,0.0809719157488467,0.393503788803072
324,2,150394,-0.103511471187179,0.0881252691301972,0.240948667143283
325,2,151274,0.0102423127320197,0.138315719068988,0.941012349278245
326,2,151397,0.044742163151184,0.0812233184376244,0.582082439142202
327,2,153035,-0.0139527697636246,0.0803702095364286,0.862274438318479
328,2,153228,-0.00361964816854909,0.0809598942727006,0.964364419444379
329,2,153455,-0.0182852682928822,0.0815653782953863,0.822747495399293
330,2,153732,-0.0112632352737998,0.084334393823127,0.893830994055829
331,2,153815,-0.011705006173184,0.0812558325936975,0.885542182811845
332,2,154160,-0.00217534911747452,0.080406727663549,0.978431698827877
333,2,154235,-0.0196174758823555,0.0812030213888498,0.809241600412307
334,2,155527,-0.0101077313789695,0.0881422411360431,0.908767750034783
335,2,159870,-0.0122930052757613,0.0791559270488718,0.876672685053864
336,2,161229,-0.0187227312395908,0.0803674626246881,0.815924326705468
337,2,161451,0.0158672045365593,0.172100025908446,0.926593366839881
338,2,161451,-0.232997905675591,0.172208012048981,0.176920651214798
339,2,162696,-0.0408974909376529,0.0799982007337692,0.609509525231097
340,2,163284,-0.0344873932284555,0.0789459952535578,0.662488745010026
341,2,164166,0.0253384905888472,0.0796891325841903,0.750698211417288
342,2,165270,0.0469814820616656,0.0789907177795878,0.552376799955891
343,2,165675,0.0526291915314676,0.080287522167867,0.512567078353186
344,2,166404,-0.249368885182203,0.20778552817267,0.230895075882026
345,2,168012,0.0482567500995783,0.0970751415278234,0.619422934737432
346,2,168062,0.117425538594119,0.0793687890459871,0.139900540170338
347,2,168518,0.0972859725936324,0.0789890947991661,0.218904175585828
348,2,168980,0.0970176039288713,0.078952369138421,0.219960915736296
349,2,169651,0.110371769231286,0.0789403519998031,0.162940853146161
350,2,169902,-0.15173196412742,0.132064881556143,0.251366922228969
351,2,169960,0.153447390036909,0.122972590969444,0.212924880426874
352,2,170725,0.122617360080506,0.0790305304314704,0.12167344087408
353,2,171254,0.0939473399141466,0.0792703162620013,0.236754759017421
354,2,172242,0.0970133311947774,0.0783189477725501,0.216281320485642
355,2,173254,0.0872181883360373,0.0777490576035401,0.262713827077102
356,2,173340,0.0886357821133902,0.0777350727887642,0.25496395987295
357,2,173385,0.0846846048564497,0.0778193923476217,0.277240490846927
358,2,173973,0.0864498950183157,0.0776064557110252,0.266057519508573
359,2,174714,-0.176904451677606,0.199114777347406,0.374901225550412
360,2,177341,0.0486831626174212,0.077434508224153,0.52995133205769
361,2,180314,0.0196036117179713,0.0774968210929423,0.80044620944752
362,2,180339,0.0219422010960177,0.0776908732354238,0.777779656093825
363,2,182758,-0.102273247369164,0.0772293959688521,0.186267270100051
364,2,183619,-0.0380315785862971,0.0776995074303912,0.624812995987517
365,2,183913,-0.0314139970094989,0.0796769422976523,0.693621926371116
366,2,184146,-0.0507914812116028,0.0801834419872523,0.52685586967266
367,2,187176,-0.0734029076327462,0.0780513120246786,0.347632824073551
368,2,191066,0.0174462488142639,0.078727754590004,0.82475165578449
369,2,191124,-0.0996206585405268,0.0993341927863152,0.316603856985074
370,2,191128,0.0904928084808527,0.0914455732513764,0.323056738720012
371,2,191599,-0.0106543568726712,0.0776402385656855,0.890929402997133
372,2,191762,-0.0642136934206998,0.0806432067918749,0.426410811334631
373,2,191763,-0.0239891836317633,0.077939357078104,0.758421420977021
374,2,191959,-0.00756689708228564,0.0777585773831806,0.922533298688627
375,2,192390,-0.0304197824332573,0.0798889717166949,0.703598705122289
376,2,195759,-0.0547576544634675,0.0783731326961929,0.48521276120866
377,2,196912,-0.0302756345602157,0.0771419311136248,0.694950321353047
378,2,197598,-0.304419621832661,0.251462700178914,0.226860386238408
379,2,198110,-0.0275710021472819,0.0776072776501329,0.72260467269
380,2,198283,-0.040631152173208,0.0800333897889143,0.611996569271216
381,2,198805,-0.0335978260852214,0.0779349726303277,0.66665824052458
382,2,198891,-0.0175015753783158,0.0773426521231268,0.821109795475535
383,2,199248,-0.0282097172152531,0.0775103671812834,0.716114977027109
384,2,201782,-0.0210783099839732,0.0774215125363968,0.785585962693378
385,2,203285,0.00118579141046127,0.0771294213439324,0.987742453250406
386,2,203783,0.0195827141922476,0.0769563079821909,0.799284236314999
387,2,204179,0.023470385749358,0.0771394816671567,0.761109817064595
388,2,205406,0.00857678779807297,0.0779409190345547,0.912438464446721
389,2,205834,0.0184533817419905,0.0775627304100822,0.812084608503305
390,2,205965,0.014632730339986,0.0847549912119221,0.863027522243379
391,2,207192,-0.0118400859764025,0.0774938524299574,0.878653211481298
392,2,207561,-0.0168203213506188,0.0771486776123869,0.827535804417133
393,2,208682,0.00722538829982067,0.0770231168890286,0.925314859110605
394,2,210102,0.0228926501825517,0.0772133839048428,0.767033684191246
395,2,212519,0.0698464389426166,0.164316570038783,0.671042889518446
396,2,214801,0.00654161104176254,0.0772185371121369,0.932535555497141
397,2,215016,-0.00800530164976609,0.0771740862840883,0.917442179275422
398,2,218876,0.0194815802306414,0.0779662409493879,0.80283168757891
399,2,227511,0.00811022561225061,0.0785238316786129,0.917796525934226
400,2,230378,0.00850082502002936,0.0775341260881328,0.912757357193299
401,2,231943,0.00360606711224376,0.0777575073363425,0.963036943960362
402,2,232156,-0.00443752124317853,0.0777255114145557,0.954504043853983
403,2,232789,-0.00467484037716603,0.0774502437345728,0.951903652462464
404,2,238524,0.00354159745705684,0.0775594090969245,0.963604653220165
405,2,241518,0.0223925043048541,0.078223885517582,0.774845597081878
406,2,250396,0.0207028050955366,0.0776918368446897,0.790030256502761
407,2,250466,0.0253851582720819,0.0776604584161179,0.743957177014234
408,2,252305,0.0151162925440403,0.0778739368399553,0.84619957084929
409,2,254571,0.0353848432494523,0.0789494569096725,0.654286595743027
410,2,254742,0.0396511623828273,0.0788723765859938,0.615470702296627
411,2,254908,0.0323259743514905,0.079484673676603,0.68447889454837
412,2,255033,0.0293733687890991,0.0931695814436803,0.752744622173904
413,2,255862,0.0637551982807919,0.0789514894647919,0.419908623556011
414,2,255975,0.0578556070710641,0.0786788370969055,0.462621410125895
415,2,258311,0.00123811716934441,0.0774388763497995,0.987252746092682
416,2,259284,-0.0230943291872521,0.0776899272301142,0.766440692402616
417,2,266330,-0.0659203502764133,0.0779548243106969,0.398336211158809
418,2,267100,-0.0589175599260929,0.0779650146629787,0.450337667185701
