SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
173,1,194187,0.0696955131207633,0.108026642238107,0.519236332220295
174,1,194867,-0.0839949737419803,0.107938948425275,0.436989396030053
175,1,197325,-0.0272660074440509,0.110658105714709,0.80551687167199
176,1,197392,-0.0393010100532391,0.112070613402648,0.726037023785365
177,1,198857,-0.743692710050799,0.516496442073767,0.150787690584982
178,1,206666,-0.129606618577377,0.121302231238603,0.286043035487187
179,1,206675,-0.103806332620064,0.158083521753303,0.511830629147986
180,1,223051,0.103135531116359,0.125073245744504,0.410154960266733
181,1,223059,0.0105267574661214,0.129998884949075,0.935507126468147
182,2,7366,-0.278825964171594,0.155980984427103,0.0747041513899895
183,2,8180,0.569041941787564,0.213586355858307,0.00807060944890807
184,2,8187,0.341637277110362,0.223592588824501,0.127421608694508
185,2,8250,0.365639419924969,0.220153310550795,0.0976334809580902
186,2,8253,0.41166806300569,0.219922997617456,0.0620508102687724
187,2,8285,0.169498497179425,0.119482464833196,0.156896291684434
188,2,8302,0.186228205425755,0.111722736146485,0.096425548296936
189,2,8306,0.186228205425755,0.111722736146485,0.096425548296936
190,2,8314,0.206167888394233,0.109311241915387,0.0601072031782922
191,2,8317,0.193340576588187,0.111893934214674,0.0848822441215767
192,2,8328,0.17127679393357,0.11149134679811,0.125376812969405
193,2,8331,0.172678823593526,0.111274204549426,0.121598585831887
194,2,8498,0.17169733973842,0.109318434640029,0.11716763089702
195,2,8651,0.171940614785024,0.109420422607198,0.116991224396344
196,2,9418,0.197670893522996,0.279058045524771,0.479195131306979
197,2,9812,0.172777015979421,0.11007140030379,0.117385181900163
198,2,9932,0.163391505086477,0.109675297199276,0.137176347377898
199,2,10135,0.166202786119374,0.109240620807024,0.12904529631612
200,2,11616,0.195370996072589,0.108986931492792,0.0738915240109536
201,2,12133,0.197540084482093,0.10941310693611,0.071855865687985
202,2,12194,0.194216441153464,0.109856884854468,0.0779407110922284
203,2,12359,0.19783820249233,0.10951447868351,0.0716913378551122
204,2,13061,0.200150465221976,0.109494440902989,0.0684008067122706
205,2,14298,0.18730506664186,0.109907286015684,0.0892218762587383
206,2,15222,0.197717575613625,0.110936639996548,0.0755667921447921
207,2,17986,0.196738668105719,0.108979961630763,0.0718837549245642
208,2,19770,0.17687389929186,0.109836124893832,0.108216676859274
209,2,19836,0.169110299405886,0.109566876968346,0.123619137922577
210,2,19851,0.175641131941104,0.109860809846694,0.110768461324626
211,2,21595,0.148156950500784,0.109518928590624,0.176986103304058
212,2,22385,0.144102384679478,0.109638405516861,0.18958443457862
213,2,23441,0.115260011738028,0.110804126866734,0.298952390038676
214,2,24209,0.142414941343852,0.109798717362729,0.195459475198909
215,2,24341,0.149094471983224,0.110034599900371,0.17629100541423
216,2,26815,0.169367633965779,0.109818814327784,0.123909754894403
217,2,28209,0.195096362564924,0.109735044443153,0.0762834097460587
218,2,28695,0.123556661881824,0.114966346516574,0.283234033031264
219,2,35849,-0.110481219649321,1.18054744091032,0.925492129313009
220,2,35850,-0.293628235710902,1.44376487998028,0.838957740306635
221,2,41245,0.134831374683023,0.109567688618421,0.219300820708362
222,2,43214,0.136395076177349,0.111346250435469,0.221405787055138
223,2,47104,0.0434502485924108,0.108447351198929,0.688914660004699
224,2,50915,0.114684197857168,0.109367567146768,0.295073907007142
225,2,55834,0.104938242540077,0.108888467727515,0.335844897437233
226,2,56422,0.115258713889615,0.109054137911926,0.291282504427008
227,2,57715,0.109042257951618,0.108711677556362,0.316528194609158
228,2,59046,0.115910596664712,0.109243150462442,0.289400259995366
229,2,59191,0.11990193612251,0.108603386965504,0.270329976312341
230,2,59383,0.10356631441412,0.108682357619332,0.341279282403619
231,2,59477,0.117175126263993,0.110283226031366,0.28873837838667
232,2,59755,0.309076238626218,0.247638446974253,0.212823590357733
233,2,60471,0.151141589201325,0.108671282432047,0.165157787959752
234,2,60478,0.145423565567311,0.108818043928671,0.182281934259558
235,2,60786,0.173069851145556,0.10852334887761,0.111658428424587
236,2,61035,0.175914323252484,0.108502507777122,0.105847714989032
237,2,61071,0.163381904315087,0.108062373843324,0.131448343348222
238,2,61675,0.160520725422529,0.108387600012405,0.139501801648838
239,2,62776,0.0890630318877684,0.113381922405861,0.43267946088877
240,2,62939,0.123256946149746,0.108337426172001,0.256011778587219
241,2,63527,0.149365444267105,0.108652828887613,0.170095317719146
242,2,63857,0.162922700196105,0.108623045273729,0.134536523665028
243,2,65527,0.104757010540085,0.10846615797398,0.334803633947541
244,2,67007,0.0796861692358058,0.119502831771108,0.505326510543458
245,2,67023,-0.13567346082781,0.247174872095392,0.583423385878251
246,2,67024,-0.044161643033318,0.248173112038293,0.858866725919206
247,2,67976,0.0536174758401884,0.110136749151406,0.626683500041981
248,2,69628,0.0812366420644677,0.111915409975741,0.468396138771823
249,2,71825,0.246553941722865,0.216177962795611,0.25484552206173
250,2,72389,0.228471022344161,0.108816942490217,0.0364743780515715
251,2,72392,0.160537136320823,0.109907186485318,0.144997975030057
252,2,73646,0.175943948230706,0.107571874844254,0.102815821336043
253,2,74564,0.168450545607756,0.107393096516474,0.117650702182972
254,2,74739,0.179354314106955,0.107698804456285,0.0967336385006117
255,2,79931,0.23858829845359,0.121203624117668,0.0497936187412181
256,2,80748,0.12147586179206,0.112260697808932,0.279952422861848
257,2,80873,0.155184847046972,0.108063803491267,0.151874153115793
258,2,81501,0.153830743756558,0.108051179291105,0.155421219803856
259,2,83526,0.147354434190957,0.107908206032013,0.172948630211623
260,2,83845,0.139916638793003,0.108039316741793,0.196148308852547
261,2,84412,0.10946906853818,0.272854618009452,0.688516179276264
262,2,84412,0.186580124320583,0.136301874490294,0.171909005781693
263,2,84447,0.178639442124511,0.109265437793957,0.10295875103041
264,2,87391,0.185008637786734,0.107366860895746,0.0857380659928521
265,2,87562,0.18219423369579,0.107654446581702,0.0914523792553271
266,2,87849,0.179615175346544,0.107656445825814,0.09612090322651
267,2,87878,0.174121977173722,0.108148152559269,0.108284722345053
268,2,88125,0.231665208335347,0.120071273215169,0.0544827503361872
269,2,89785,0.185307462004403,0.108107632609637,0.087387874169374
270,2,93441,0.196592817544612,0.111306534875396,0.0782217282089955
271,2,93588,0.198698529156027,0.115238525023667,0.0855405119439604
272,2,93721,0.18155883849373,0.107796529991876,0.0930127537566131
273,2,93952,0.174288313804976,0.107519797828228,0.105913052304154
274,2,95085,0.194095643064966,0.107574942039688,0.0720391898005499
275,2,103188,0.13308149486029,0.110466411906554,0.229117084713248
276,2,107124,0.136746837031581,0.107878358481556,0.205775587596302
277,2,111645,0.157056593375406,0.107869431402744,0.146284743858516
278,2,111916,0.146020360850895,0.108169027614771,0.177904157661308
279,2,111931,0.154899724885468,0.108300341802932,0.153521433303108
280,2,111999,0.160291409441639,0.10788686339594,0.13824144541368
281,2,114528,0.091973844398473,0.108736307550355,0.39821332099576
282,2,116024,0.111786220321815,0.108942903502657,0.305547464093354
283,2,119244,0.0705224817785082,0.118852113334802,0.553318031546786
284,2,119246,0.127628306752464,0.119987680742825,0.288201480822625
285,2,119247,0.0240623837304521,0.121040775382717,0.84253701937508
286,2,120090,0.00794419242626987,0.108673523448932,0.941766788615574
287,2,120291,0.0049336650801094,0.109916801104267,0.96422399445429
288,2,120726,0.00126035680339476,0.109282033156271,0.990804664558082
289,2,121716,0.0562252752713406,0.10911691065416,0.606683011529825
290,2,123100,0.00158622840962619,0.109308483182047,0.988430114568505
291,2,124677,-0.039531107497887,0.109137659523114,0.717409415325948
292,2,127636,-0.210930397620201,0.137603195995155,0.126198960508816
293,2,127887,-0.0053019514826631,0.109905987560721,0.961551625188761
294,2,128935,0.00335068852810916,0.109802306819887,0.975673059502144
295,2,129053,0.0175578975947801,0.110132725296118,0.873425307498207
296,2,130040,0.0301390980266911,0.110797299380428,0.785765555185208
297,2,130976,-0.0497095918951211,0.109874499371741,0.651243223734235
298,2,132199,-0.0146674612261648,0.110412987122685,0.894394178394476
299,2,133355,0.0243130514153507,0.111155128979775,0.826986151617974
300,2,133435,0.0126648595621144,0.111400837001125,0.909550315877519
301,2,133943,0.104675717393951,0.130309153109455,0.422349114199086
302,2,135183,-0.0211877586098328,0.111458872541746,0.849344065479087
303,2,135402,-0.0140481420604601,0.111445231413943,0.89976076641867
304,2,135898,0.0120578901156638,0.112036950330518,0.914354921578111
305,2,135912,0.0173004014690448,0.112117763996636,0.877456945455012
306,2,135925,0.0175590421866247,0.111609729670692,0.875078373522258
307,2,136002,-0.00373924765294831,0.111529952290012,0.973273406053962
308,2,136173,0.00437141477930059,0.112318947686308,0.968976446706186
309,2,138209,0.0787886496752699,0.115536922922873,0.495727356213709
310,2,138318,0.0855980864599983,0.115194431240284,0.457930587050679
311,2,138695,0.0651199877783091,0.11325555914488,0.565669274632365
312,2,138818,0.0393805903048507,0.11308136755127,0.727860002778886
313,2,139728,-0.00524317401257157,0.112897683195575,0.962984365962693
314,2,140174,-0.0348386155586033,0.112882799498395,0.757787767445073
315,2,140863,-0.0472818413209741,0.112824299717551,0.675416223223456
316,2,141152,-0.0422285817193346,0.113147932881893,0.709211950246952
317,2,141292,-0.0333686941216835,0.112342505084084,0.766621026205876
318,2,141545,-0.00450869624185257,0.112903606739257,0.968168294762577
319,2,145823,0.12566111147554,0.117017373705456,0.28361574511305
320,2,145934,0.0473853073259258,0.193105831337002,0.806300807428354
321,2,145980,0.127041389814659,0.118095812012276,0.28277444715666
322,2,146723,0.0998014851250266,0.112574967435871,0.375933646475599
323,2,147946,0.103557005263268,0.113598955492777,0.362600509866324
324,2,150394,0.0865299971807509,0.12380815130122,0.485072316830438
325,2,151274,-0.311107420996407,0.19337060090371,0.108539531110548
326,2,151397,0.0843332462772426,0.113928534771453,0.459652873659099
327,2,153035,0.169975885089457,0.112412271182578,0.131409260206342
328,2,153228,0.165768000150711,0.113255502438826,0.144175660764176
329,2,153455,0.130283563788422,0.114245805617491,0.254901393581373
330,2,153732,0.168645371428475,0.117995303409064,0.153815306596476
331,2,153815,0.13650158334757,0.113785213513483,0.231082752937242
332,2,154160,0.143974973265987,0.112561731508625,0.201710574114557
333,2,154235,0.13753100123727,0.113713527170267,0.22729879083628
334,2,155527,0.159346050740859,0.123387357128607,0.197399829827412
335,2,159870,0.066230285427433,0.111014945166604,0.551164275412759
336,2,161229,0.0801927726971852,0.112694930599091,0.477187647428511
337,2,161451,0.173982624311463,0.241306279242236,0.471384704433372
338,2,161451,0.228023125669967,0.241954043371404,0.346620483482058
339,2,162696,0.0704019901027981,0.112227942026674,0.530859956543427
340,2,163284,0.0853180324310254,0.110709385793849,0.441430724859835
341,2,164166,0.109163142661532,0.111680243378617,0.329010093206605
342,2,165270,0.115069151587066,0.110721555078923,0.299392338843014
343,2,165675,0.098245752165385,0.112602086665296,0.38352665762747
344,2,166404,-0.281098029213787,0.29176369667316,0.335984195156634
345,2,168012,0.16649992905145,0.135969512206397,0.221565638277986
346,2,168062,0.100851356501901,0.111581489074425,0.366698804530937
347,2,168518,0.0691488810424392,0.11100990378654,0.533747639498014
348,2,168980,0.0843675868621359,0.110927315544809,0.447423817419131
349,2,169651,0.155983966504829,0.110760182001643,0.159921288447239
350,2,169902,0.264884014471997,0.185116004099586,0.153341160635384
351,2,169960,-0.015906340846449,0.172926214203988,0.926763407137207
352,2,170725,0.148729566193305,0.110986663855917,0.181085489855899
353,2,171254,0.175656608356987,0.111055835082591,0.114614442487795
354,2,172242,0.122192250917897,0.109939075882204,0.267129302790072
355,2,173254,0.0952915841615294,0.109169592545821,0.38332369373444
356,2,173340,0.0891454118638924,0.10917106109063,0.414727016564369
357,2,173385,0.0883552923436726,0.109273610132427,0.419307492165365
358,2,173973,0.10390973233908,0.108943909591858,0.340842051358129
359,2,174714,0.146155641910308,0.279590550816018,0.601476963431488
360,2,177341,0.173573589008502,0.108319268918566,0.109955892325077
361,2,180314,0.151610646097753,0.108449197300506,0.162994543899724
362,2,180339,0.155212062150931,0.108710301945933,0.154245426247789
363,2,182758,0.179100757962177,0.108213696254462,0.0987999582689253
364,2,183619,0.142088341695027,0.108798005560922,0.192408741252211
365,2,183913,0.122581401383536,0.111632279852266,0.272917089110464
366,2,184146,0.170500581897149,0.112206408017244,0.12952522213264
367,2,187176,0.088892837935405,0.109552162219036,0.417671174831115
368,2,191066,0.0966548965788949,0.110354154785696,0.381701215870133
369,2,191124,0.0748213448850494,0.139521699560304,0.592109516573098
370,2,191128,-0.0484423663592279,0.128463218751746,0.70633232293996
371,2,191599,0.0687273415202816,0.10888185151444,0.528311549011625
372,2,191762,0.0798041110384098,0.113175867307254,0.481192079254045
373,2,191763,0.0627640468958566,0.109323727920896,0.566257754040369
374,2,191959,0.0551044447599047,0.109068458206887,0.613713955573359
375,2,192390,0.0439994366546159,0.112094228293339,0.69490955505573
376,2,195759,0.0832030433182798,0.109955598846931,0.449736296892775
377,2,196912,0.00706360260185684,0.108264138390998,0.948016535462683
378,2,197598,0.199980491822553,0.353409613363817,0.571848226669463
379,2,198110,0.00658314858568937,0.108913027978825,0.951836151549183
380,2,198283,0.0226495663897677,0.112332829522507,0.840322839395547
381,2,198805,0.0111548543312108,0.109381100585894,0.918829222316899
382,2,198891,0.00834197578714185,0.108529781334156,0.938775702572981
383,2,199248,0.0142923766709608,0.108775890126376,0.895539379061533
384,2,201782,-0.0306346757090424,0.108632640010846,0.778106852358684
385,2,203285,0.0764975574002829,0.108147045241977,0.479817173812305
386,2,203783,0.0727978880416369,0.107921093577983,0.50040491310235
387,2,204179,0.0559166105603921,0.108211014315219,0.605663500588247
388,2,205406,0.0553192759528934,0.109324507024425,0.613165592344725
389,2,205834,0.0287620500264162,0.108829579097555,0.791714373255225
390,2,205965,0.0548066815712098,0.118892632859353,0.645099517123176
391,2,207192,0.0484438552714266,0.108707995888964,0.656135648368267
392,2,207561,0.066098170500118,0.108200754968581,0.541669145089382
393,2,208682,0.0301033292060595,0.108063934807499,0.78073824094748
394,2,210102,-0.0184156529764697,0.108350492311989,0.865136031143495
395,2,212519,0.30074860735556,0.230062481113636,0.191979508561166
396,2,214801,0.00524110364895658,0.108349409932218,0.961446938838817
397,2,215016,0.0193175302771696,0.108283065897437,0.858512409929639
398,2,218876,-0.0786862099773317,0.109327290380562,0.472167046377279
399,2,227511,-0.0905214042951222,0.110076458588158,0.411432704480311
400,2,230378,-0.118740263576742,0.108609616758988,0.27501823738126
401,2,231943,-0.120591218771884,0.108916297926938,0.268964954679724
402,2,232156,-0.135414898128616,0.108822112624641,0.214189249295843
403,2,232789,-0.116007492323542,0.108498799886303,0.2857077464624
404,2,238524,-0.0783468545382695,0.108747360405634,0.471725794522516
405,2,241518,-0.0780881601484373,0.109693344580125,0.477011189914
406,2,250396,-0.0729878460939302,0.108954505671155,0.503364046830842
407,2,250466,-0.067602927444713,0.108925824267719,0.535241814604176
408,2,252305,-0.0826699283681087,0.109185495307192,0.449464364459549
409,2,254571,-0.0873440839553483,0.110711349715656,0.430679402240441
410,2,254742,-0.0797032389698542,0.110627545113532,0.471715745176681
411,2,254908,-0.0705605573789581,0.111491272743025,0.527221998051846
412,2,255033,-0.00492072613850109,0.130748408688311,0.969999916170273
413,2,255862,-0.0968697791572557,0.110762588192541,0.382401845471708
414,2,255975,-0.10646999955929,0.110336772110769,0.335228032954893
415,2,258311,-0.146681118861491,0.108377044094273,0.176783202713924
416,2,259284,-0.0921077087163011,0.108913461447301,0.398295076300029
417,2,266330,-0.065189829019374,0.109437526657058,0.551770233693273
418,2,267100,-0.0836261680659325,0.109394023278653,0.445110330111374
419,2,268086,-0.0562956943430886,0.109451510595854,0.607333568816849
420,2,274614,-0.0220358880372034,0.108820961059386,0.839645077421768
421,2,274729,-0.0224799230973685,0.10941598029821,0.837336058820463
422,2,275746,-0.0205819229136015,0.109369269015682,0.850837850734215
423,2,277029,-0.0183163917303312,0.108862122731501,0.86648051125968
424,2,277741,-0.0256015520750081,0.108900702840728,0.814274582631781
425,2,278218,-0.0223869822835128,0.108705989271729,0.836955988848938
426,2,278379,-0.0114062799214991,0.111401222199617,0.918505908275762
427,2,279910,-0.0314823903369988,0.108661426995226,0.772193504238251
428,2,280616,-0.0224418638286694,0.113417460917401,0.843261010343163
429,2,283431,-0.0334533731706639,0.110251611968425,0.761742828361403
430,2,283573,-0.0507230144027081,0.108909825114904,0.641693093683969
431,2,286762,-0.071547832798075,0.109155737848084,0.51259495490631
432,2,287187,-0.0910932335276473,0.108604350054661,0.402170331323389
433,2,288379,-0.0457657748490168,0.107861166252417,0.671603598141422
