SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
67,1,84701,-0.0837343608497255,0.0637083802952507,0.189585767819685
68,1,84858,-0.0650402913582935,0.0597080469164736,0.276762358874345
69,1,85751,-0.0858669739944029,0.0598799882829174,0.152461894170962
70,1,87445,-0.0587374793164087,0.0600998364095806,0.329074224177949
71,1,87467,-0.0523831923704735,0.0604318629171894,0.386632670952836
72,1,89070,-0.0526394488710544,0.0600521964178001,0.381320926684911
73,1,89616,-0.0180296703237641,0.0597864145424897,0.76315896812479
74,1,89679,-0.0404817225619083,0.059762859667059,0.498613276362727
75,1,89880,-0.0475136545612103,0.059763358252524,0.427130347568826
76,1,91472,-0.0283283548619394,0.0602419814401412,0.638471988987758
77,1,93789,0.00446561261112464,0.059639519040757,0.940355199261626
78,1,94351,0.0223226228608521,0.0597851499853325,0.709089226713025
79,1,99148,0.00520244128725172,0.0596393498553981,0.930536811427253
80,1,101281,1.15592864141966,0.649358421073567,0.0759182450771021
81,1,106011,-0.0174622422069747,0.0621491118772507,0.778895477267291
82,1,106800,0.00346832820367399,0.0597201547909921,0.953720678928807
83,1,107970,0.0138797580862603,0.0595389268150172,0.815802774307972
84,1,109000,-0.0457457013252551,0.0595987316058929,0.443260746276722
85,1,112549,-0.03858406066034,0.0595455207590873,0.517421785917273
86,1,112742,-0.0241522701476437,0.0597992350332026,0.686538703556014
87,1,113050,-0.0539890313961603,0.0596432457930627,0.365977141857661
88,1,113135,-0.0513983679109529,0.0594974782613222,0.388243309893632
89,1,114076,-0.0475609204409676,0.0595065181441634,0.424679651621431
90,1,114628,-0.0374762873526726,0.0596776888406273,0.53042426866933
91,1,116283,-0.0391731576244574,0.060006909804418,0.514303185167389
92,1,126880,-1.88395848238904,1.12210936789653,0.0940479084650418
93,1,127853,0.00499602729196483,0.059930737298883,0.933609878441275
94,1,128302,0.0225292848091217,0.0596890783990225,0.706070495074505
95,1,128704,0.0273743473924865,0.0597427862384617,0.647088262344196
96,1,128911,0.0380028845877988,0.0597329274252803,0.525049674290604
97,1,130267,-0.0362820481731287,0.0597076131972833,0.54380237729144
98,1,130271,-0.0332895621148417,0.059783485220805,0.577992734252169
99,1,130613,-0.016803889170115,0.0603620287402489,0.780879754673371
100,1,132012,-0.0619008731834205,0.0601503535975036,0.304136166970501
101,1,133231,-0.0342814417587312,0.0597852137415523,0.566732207587216
102,1,137074,-0.0840286896903467,0.0595603034678669,0.159179224309572
103,1,137304,-0.0610325592683859,0.0596603732768039,0.307008410720267
104,1,139686,-0.0969678603093195,0.0596042342474148,0.1046586949292
105,1,149562,-0.0896316615224095,0.0597736777999187,0.134633281652518
106,1,150447,-0.0934112158890139,0.0604246879519834,0.123021962305379
107,1,151446,-0.0716653362147568,0.121741266636783,0.556459666777596
108,1,154084,-0.0810465859660658,0.0606630182153361,0.182405636946088
109,1,156633,-0.0649792552132962,0.0615528907935265,0.291843081098455
110,1,157269,-0.0456533794705946,0.0596629675703015,0.444670947985066
111,1,160054,-0.0623536966251506,0.0601883166553823,0.300922141296387
112,1,166222,-0.0798094297444515,0.0596829249951703,0.182010611337302
113,1,166416,-0.0699670249950443,0.0595961919198487,0.241179107964641
114,1,167326,-0.0716345283354511,0.0599305880181309,0.232775506155369
115,1,168836,-0.0248208356522219,0.059752561782986,0.678106120525966
116,1,171200,-0.0721678988731129,0.059733296929523,0.227791135575668
117,1,171431,-0.0778445200765805,0.060087682229567,0.195989006756389
118,1,173339,-0.0783043611326422,0.0596164642379543,0.189878114286791
119,1,173845,-0.0715923189429032,0.0595907234339474,0.230401350800795
120,1,175121,-0.0357398088602868,0.0595636671608604,0.548873214920738
121,1,175281,-0.0343158487044202,0.0596167167917349,0.565247035917008
122,1,175315,-0.0291932026921288,0.0596056638436628,0.624599267423001
123,1,175523,-0.0327745928803249,0.0599383709373999,0.584858277450996
124,1,175541,-0.0318429461050523,0.0596949714208459,0.594073302497933
125,1,175653,-0.0348350672717128,0.0598792986771861,0.56110319620044
126,1,175805,-0.0572772986305763,0.0632229368317842,0.365576258050657
127,1,175818,-0.0525223850611723,0.061779016363091,0.395809366913935
128,1,175856,-0.0789660024320028,0.0607517941396183,0.194513027653698
129,1,175876,-0.0576118512952757,0.0598852959828153,0.336689702764047
130,1,175989,-0.0497251269139048,0.0600765680925758,0.408401962097654
131,1,176001,-0.0456485558914494,0.0603993321838481,0.450285642220555
132,1,176451,-0.018441147760653,0.0611669196046987,0.763219231203441
133,1,177692,-0.0177302022078077,0.0596184443788666,0.766340215251351
134,1,178191,-0.0318674745473387,0.0596610107885389,0.593579243985069
135,1,178224,-0.0177302022078077,0.0596184443788666,0.766340215251351
136,1,178960,0.00200757149701936,0.0601020404880648,0.97337232120459
137,1,179139,0.0267463701897555,0.119112167565696,0.822461027745537
138,1,179139,-0.216885884292139,0.239634402978748,0.366045655367132
139,1,180955,-0.0542537431540104,0.0689614771205147,0.431970493141547
140,1,183802,0.00299152707591076,0.0596332081353496,0.960018911732089
141,1,183954,-0.00659592351442934,0.0600665432659694,0.91262224295373
142,1,184450,-0.0124942518341419,0.0595379271864091,0.833902956374863
143,1,184641,0.00656193869290445,0.0612733526659847,0.914776147657536
144,1,184718,0.0172952346002705,0.059872864295151,0.772853486172697
145,1,185296,-0.000587870952861145,0.0596259043482566,0.992139096682648
146,1,185438,-0.0260618375314207,0.0596125913076594,0.662243217989846
147,1,185469,-0.0259350441530924,0.0596988272524081,0.664240639926045
148,1,185503,-0.0194910818536063,0.0595513017466233,0.743635751153171
149,1,185705,-0.0263543947504271,0.0602096692041137,0.661863965047124
150,1,185749,-0.00895420064966039,0.0602241206558156,0.881890014981906
151,1,185806,-0.0105924884252381,0.0603037892992202,0.860667969103682
152,1,185879,-0.0216105578910981,0.0605869154344375,0.721539338902452
153,1,185916,-0.0355977453240974,0.0605406314038934,0.556909885027505
154,1,185941,-0.0142543544363796,0.0608293937515786,0.814862065639286
155,1,185954,-0.000228476481290304,0.0610117857135077,0.997014210163371
156,1,186055,-0.0312790237679969,0.0597709346762566,0.601083440665914
157,1,186896,-0.0193801427814334,0.0607656658385103,0.74996636936371
158,1,187697,0.114196952538261,0.12379474279537,0.35691346164609
159,1,189392,-0.092320058852156,0.124496759735302,0.458855578587331
160,1,189416,-0.0279053530101159,0.120512541973235,0.817017367768285
161,1,190132,-0.0736111087057089,0.05974163071096,0.218710273902983
162,1,190148,-0.077191950634763,0.0597469253901672,0.197208578396382
163,1,190165,-0.0730097376364021,0.060222973931924,0.226199265218392
164,1,190169,-0.080473227840369,0.0601205797150019,0.181585016740129
165,1,190933,-0.0465916299607368,0.0597327285824455,0.435912544768579
166,1,192149,-0.0397206979399687,0.0602358700834955,0.510056477617671
167,1,192302,0.21217856396694,0.0787777405313584,0.00741068630304778
168,1,192303,0.12228282153752,0.0715590531847703,0.0883599497620445
169,1,192305,0.171987367194164,0.0741062194307807,0.0208656346573086
170,1,192315,0.170930093638614,0.084215903710799,0.0431402658796307
171,1,192795,0.0597010355921431,0.059586339007248,0.317066175326775
172,1,194020,0.0204249167475896,0.0628421578570041,0.745358973497073
173,1,194187,0.0258991257839504,0.0597045289929185,0.664707167756055
174,1,194867,0.050603185807752,0.0596271421955786,0.396645486052147
175,1,197325,-0.0238247367796428,0.0611312648968961,0.69697064910636
176,1,197392,-0.00834920114611643,0.0619287658988206,0.892831478552307
177,1,198857,0.171192448172087,0.286058582361572,0.549921900337342
178,1,206666,0.0114781363207923,0.0671255951929769,0.864325724825502
179,1,206675,0.0185680080216262,0.0873896786202451,0.831860134579754
180,1,223051,0.043927882881688,0.0691305926344236,0.525557529627129
181,1,223059,-0.00740558085204768,0.0718246209588095,0.91793704424678
182,2,7366,0.23280912126526,0.0856780528333358,0.0069070137230762
183,2,8180,-0.0826312482950673,0.119106898470044,0.488290851691728
184,2,8187,-0.219202024660602,0.123393532594645,0.076520547490796
185,2,8250,-0.156598304526016,0.121825331995623,0.199483677946596
186,2,8253,-0.164038461658922,0.121797592243861,0.178904801507286
187,2,8285,-0.0672764043879272,0.0661056579351252,0.309512683264373
188,2,8302,-0.0839403362880816,0.0618085670667777,0.175308968205594
189,2,8306,-0.0839403362880816,0.0618085670667777,0.175308968205594
190,2,8314,-0.0800821542372182,0.0605487119219997,0.18682230045002
191,2,8317,-0.0797003430004639,0.0619377534909528,0.199013719752225
192,2,8328,-0.085824992811992,0.0616360582198031,0.164663322779139
193,2,8331,-0.0887777561970483,0.0615076752582661,0.149805733297535
194,2,8498,-0.0812777214870266,0.0604550767131212,0.17967211816897
195,2,8651,-0.0839843140952869,0.0605014997028977,0.165971045278279
196,2,9418,-0.0874178409849078,0.154220336885317,0.571184959855049
197,2,9812,-0.105139966168421,0.0607697580719557,0.084479933968146
198,2,9932,-0.0938454379517808,0.0605807813350448,0.122254714454281
199,2,10135,-0.110732037228972,0.0602660594035306,0.0669932568199803
200,2,11616,-0.118430673555884,0.0601599565095939,0.0497815041789338
201,2,12133,-0.119512475077643,0.0603957030029106,0.048612640309982
202,2,12194,-0.12112977338433,0.060622740030768,0.0464735307201413
203,2,12359,-0.133317385835784,0.0603707714857531,0.0278648732032944
204,2,13061,-0.133799359694022,0.0603632463837221,0.0272894211236566
205,2,14298,-0.116866953432736,0.0606555158331128,0.0548154388929952
206,2,15222,-0.121227988381034,0.0612291689302644,0.0484903855135916
207,2,17986,-0.141774808941515,0.0600167709721077,0.0187062853178309
208,2,19770,-0.132387765555254,0.0604985436241917,0.0293041355062011
209,2,19836,-0.13705789970022,0.0603005244909973,0.0236318787462811
210,2,19851,-0.132060663900653,0.0605111438166352,0.0297372693532577
211,2,21595,-0.149965835688893,0.0601390249770426,0.0131007312344723
212,2,22385,-0.140619897624414,0.0602608008243982,0.0201816483675639
213,2,23441,-0.0998295418500212,0.0610829305669233,0.103081454165566
214,2,24209,-0.0957413133466838,0.0605948377802742,0.114996910861005
215,2,24341,-0.0994264263699216,0.0607224015701806,0.102439500178073
216,2,26815,-0.0916085753953579,0.0606839519113371,0.132039719086118
217,2,28209,-0.129006205510614,0.0605116870641623,0.0337032501169317
218,2,28695,-0.126518838979514,0.0632659522815166,0.0462884414813007
219,2,35849,-0.0808692792641308,0.652252266826452,0.901397983839473
220,2,35850,1.12173280967132,0.795496757487312,0.159389602438383
221,2,41245,-0.134935072087304,0.0602397993434538,0.0257150451356126
222,2,43214,-0.0962619147366515,0.0614367094191162,0.118046451207993
223,2,47104,-0.0341865842389457,0.0599036989951909,0.568571285449013
224,2,50915,0.0360881322400298,0.0604896805484707,0.551157002743654
225,2,55834,0.0458449782498134,0.0601910771071266,0.446773068123987
226,2,56422,0.0310349751584392,0.0603256032581021,0.607253913701169
227,2,57715,0.0365252132490075,0.0601178558954949,0.543869876380354
228,2,59046,0.00784993390727562,0.0604521138566131,0.896756094790855
229,2,59191,0.0290766622463453,0.0600874953141268,0.628753078325477
230,2,59383,0.0249097549218429,0.0601101122520386,0.678831375281749
231,2,59477,0.0214257268287657,0.0610187320343867,0.725697597418258
232,2,59755,0.159936002718196,0.136858555667918,0.243344304509453
233,2,60471,0.0393267204387699,0.0601693136026051,0.513794447834093
234,2,60478,0.0351310784054186,0.0602454024054419,0.560176158138508
235,2,60786,0.025395374646749,0.0601601227361258,0.673187327029664
236,2,61035,0.0194391686772709,0.060162069275289,0.746800703751516
237,2,61071,0.0290906930967844,0.0598779904827759,0.627387126674399
238,2,61675,0.0471481230079865,0.0600180086134212,0.43264858246903
239,2,62776,0.0442952564986021,0.0626544653791537,0.480047287557925
240,2,62939,0.0229777046070455,0.0599541409681538,0.701761642455433
241,2,63527,0.0156796546151854,0.0601859230116496,0.794614362619184
242,2,63857,-0.00802733597529759,0.060204194476954,0.894004298993202
243,2,65527,0.00963613520430429,0.0600050295858931,0.872509142089132
244,2,67007,0.000475829086039187,0.0660674788067918,0.994257619392909
245,2,67023,-0.0626923441103919,0.136582869389388,0.646512424625009
246,2,67024,-0.107142646486157,0.13700440701464,0.434716504427166
247,2,67976,0.0542462679760082,0.0608030179735918,0.372912745127479
248,2,69628,0.0522328813035929,0.0618174732066986,0.398709195739919
249,2,71825,-0.125717747190992,0.119472034045266,0.293391974377263
250,2,72389,-0.0127880944718055,0.0604923148040236,0.832696903049249
251,2,72392,-0.0128974831460338,0.0609036349310793,0.832409708454206
252,2,73646,-0.00396217888924513,0.0596584089103459,0.947085484693491
253,2,74564,0.0136403064420672,0.0595372146211202,0.81891955652309
254,2,74739,0.00185449748156685,0.0597373363767904,0.975251839107592
255,2,79931,0.0230257111376527,0.0673210005521993,0.732532865947899
256,2,80748,0.0800029625280342,0.0619812867842927,0.197631655046772
257,2,80873,0.0474317790853799,0.0598266994108613,0.428415463697216
258,2,81501,0.0471779775217437,0.0598172825774668,0.4308158781618
259,2,83526,0.0441372922070362,0.0597309107396248,0.460437186461055
260,2,83845,0.0505240379341242,0.0597734405018328,0.398538796617182
261,2,84412,0.491872667988396,0.148497862075369,0.00102095521152465
262,2,84412,-0.0990115361582644,0.0753229566411455,0.1895336077819
263,2,84447,0.0324039252026021,0.0605732842844861,0.593018423456543
264,2,87391,0.060797586635357,0.059481736165093,0.307423154987519
265,2,87562,0.0436350335982399,0.0596752641562853,0.465137167868359
266,2,87849,0.0670775701681728,0.0596079630253949,0.261221275721689
267,2,87878,0.0572376053284358,0.0598939589785422,0.339903553697051
268,2,88125,0.00439228762712163,0.0666884484022688,0.947524345799287
269,2,89785,0.0535539521770026,0.0599103016622244,0.371983242715613
270,2,93441,0.0376951250262208,0.0617359638212129,0.541866500690009
271,2,93588,0.0234041311615045,0.0639252809163438,0.714497102070841
272,2,93721,0.0345671040012554,0.0597686442009957,0.563397658427538
273,2,93952,0.0289944921440694,0.0596059386050524,0.626959714468294
274,2,95085,-0.00957573182515387,0.0597069543511598,0.872674396339771
275,2,103188,-0.0168142539263728,0.0611520383952505,0.783509216802854
276,2,107124,-0.0578069294142264,0.0596595491941367,0.333235138727661
277,2,111645,-0.039416739433905,0.0597402631248303,0.509811206507945
278,2,111916,-0.0406630754547963,0.0598788916883564,0.497526698033503
279,2,111931,-0.0358722672283472,0.0599792316966007,0.550171312610561
280,2,111999,-0.0420876250922168,0.0597521397027975,0.481666691918364
281,2,114528,-0.0257151972976686,0.0601226286640812,0.669121283161083
282,2,116024,-0.0396614748091265,0.0602442257590198,0.510745708620705
283,2,119244,-0.0361491798217659,0.065670948677288,0.582352594148749
284,2,119246,-0.0467382050193118,0.0663533352897558,0.481658307936132
285,2,119247,-0.0427215533915364,0.0668407129454428,0.523136842682628
286,2,120090,0.0175745828792547,0.0600358341154837,0.76989679883396
287,2,120291,0.0064814260134437,0.0607287769398982,0.915065852243503
288,2,120726,0.013375560685508,0.0603746852439513,0.824798124232699
289,2,121716,-0.00633569049556815,0.0603093656186429,0.916393278845548
290,2,123100,0.0229684296968286,0.0603811286943738,0.70388408289775
291,2,124677,-0.00736222192776748,0.0603090353693836,0.902909132405448
292,2,127636,0.00250998248804679,0.0762789541252899,0.973768697205498
293,2,127887,-0.0549292718076451,0.0606533890887376,0.365751673584873
294,2,128935,-0.0592304314097438,0.060584439438023,0.32891653272918
295,2,129053,-0.0516012731883171,0.0607890621124172,0.39653565819931
296,2,130040,-0.092256791502368,0.0610252450529999,0.131484328951822
297,2,130976,-0.076453748271464,0.0605873123358563,0.207826108414177
298,2,132199,-0.0888911560041543,0.0608215152191416,0.144765554072562
299,2,133355,-0.084176333685436,0.0612542989112126,0.170248033251952
300,2,133435,-0.081172704991002,0.0613988311077144,0.187005469558377
301,2,133943,-0.129698886498926,0.0717308278820599,0.0714367106032531
302,2,135183,-0.0943939059283105,0.0613794632907009,0.124975173368956
303,2,135402,-0.0950419775646725,0.061367295698349,0.122340300228901
304,2,135898,-0.107947493952552,0.0616347811807663,0.0807445625799832
305,2,135912,-0.114947866547768,0.0616448605867718,0.0630561146663119
306,2,135925,-0.109546654141812,0.0613908394083993,0.0752152117010968
307,2,136002,-0.104685342756878,0.061368532584677,0.0889161379981643
308,2,136173,-0.111746686237438,0.0617712376525641,0.0712952880552556
309,2,138209,-0.100925921530951,0.0636504919700193,0.113719377330266
310,2,138318,-0.0892869461548003,0.0635177288291852,0.160692414714284
311,2,138695,-0.122781811772406,0.0622615387242,0.0493861385333723
312,2,138818,-0.106892266313282,0.0622292231962889,0.0867250116747145
313,2,139728,-0.0864361057642826,0.0622068413410349,0.165557992239312
314,2,140174,-0.0920069720531982,0.0621842022690373,0.139875200255456
315,2,140863,-0.121136019283183,0.0620172540114356,0.0515781207204784
316,2,141152,-0.108910633768408,0.0622578529030882,0.0810999652459139
317,2,141292,-0.11358019705724,0.0617825005832515,0.0668452811948331
318,2,141545,-0.174402039138393,0.0616854406035946,0.00496213692556314
319,2,145823,-0.06645542842764,0.0646615352498469,0.304774525953151
320,2,145934,-0.174415222031257,0.106296444624329,0.101721762342279
321,2,145980,-0.0859012824539882,0.065195272123426,0.1884921290927
322,2,146723,-0.0481013361472296,0.0622147821121122,0.439951228335177
323,2,147946,-0.050787877400994,0.0627796574364599,0.419067988692762
324,2,150394,-0.0544393967087249,0.0683905831050201,0.426562816030423
325,2,151274,0.0583607933632475,0.107184217702823,0.58644773221348
326,2,151397,0.0142770461408952,0.0629903377167049,0.820823570471262
327,2,153035,-0.0210071213795839,0.0622991231786593,0.736168268141323
328,2,153228,-0.0289830312087787,0.0627448629520735,0.644424100689061
329,2,153455,-0.0180964572167182,0.0632302084493903,0.774893174326679
330,2,153732,0.00721392834336232,0.065380229030352,0.912203968185096
331,2,153815,-0.0298540668525125,0.062974877914089,0.635747986815574
332,2,154160,-0.0392724479652755,0.0622998150017888,0.528855004256314
333,2,154235,-0.0283596878133112,0.0629392346273996,0.652562867642142
334,2,155527,-0.0380003220898666,0.0683030481634266,0.578324895255411
335,2,159870,-0.00977737735680151,0.0613650209060075,0.873498871224196
336,2,161229,-0.033221343869114,0.0622840619988153,0.594103212984841
337,2,161451,-0.118961397294942,0.133270737695456,0.37266368751814
338,2,161451,-0.142081209986552,0.133635092276997,0.288416748647374
339,2,162696,-0.0480243374138341,0.0619883755998661,0.439017043996774
340,2,163284,-0.084403237206961,0.0610538746779544,0.16771105281305
341,2,164166,-0.0267952455500218,0.0617708802069427,0.664709977380041
342,2,165270,-0.0502766623574622,0.0612092638822641,0.411978688286647
343,2,165675,-0.062935849249413,0.0621901161976551,0.312235412924614
344,2,166404,0.0951957798433058,0.161333164189829,0.555529877901673
345,2,168012,-0.0518366198445075,0.0752326528929116,0.49126482787057
346,2,168062,-0.028178864739036,0.0617024003330714,0.648174813573657
347,2,168518,-0.0423095169838079,0.0613258959403404,0.490702368409589
348,2,168980,-0.0507209737795828,0.0612786572777175,0.408393814042991
349,2,169651,-0.0651684256168426,0.0612691248421132,0.288217880374558
350,2,169902,-0.0317419997683306,0.102559795959744,0.757125727949919
351,2,169960,0.00225068204063383,0.0955436698506015,0.981219617356414
352,2,170725,-0.0889903690156162,0.0612937316536977,0.147426664327196
353,2,171254,-0.0884492697406078,0.0613957290011606,0.150572195954495
354,2,172242,-0.0754243097317233,0.0607155115129501,0.214966151291398
355,2,173254,-0.0628160555606054,0.0602891729901281,0.298165196384893
356,2,173340,-0.0571543683933897,0.0602978122123005,0.343845068348912
357,2,173385,-0.0536342695668632,0.0603626367414136,0.37485849623369
358,2,173973,-0.0525590999166909,0.0602046094903483,0.383252226908928
359,2,174714,0.123472612611681,0.154395160758986,0.424411926665376
360,2,177341,-0.0558569418644764,0.0599905910276978,0.35244073490646
361,2,180314,-0.0768654482548712,0.0599449206033152,0.20059011016466
362,2,180339,-0.0740656226126537,0.0601070290110333,0.218683679031591
363,2,182758,-0.0922893793839162,0.0598187974190641,0.123771455573742
364,2,183619,-0.0423093128189485,0.0602143951404573,0.482740420528558
365,2,183913,-0.0431153494599084,0.0617400109881443,0.485426087243783
366,2,184146,-0.0656766812167376,0.0620987158861003,0.290953124926854
367,2,187176,-0.032418093262653,0.0605599645853017,0.592775561414198
368,2,191066,-0.0133472394292108,0.0610333040490021,0.827019626192928
369,2,191124,-0.0832981861129314,0.0769902854270425,0.280021667384649
370,2,191128,0.0732502986907573,0.0708837293326418,0.302130441277759
371,2,191599,-0.0548319298184903,0.0601209171599585,0.362376656283142
372,2,191762,-0.08514659426973,0.0624099309835917,0.173338658538846
373,2,191763,-0.0752462768088322,0.0602972416901129,0.212886631212783
374,2,191959,-0.02721749162592,0.06026524469167,0.651814109239885
375,2,192390,-0.0484267338225004,0.0618924909526256,0.434484626081083
376,2,195759,-0.0414950253523849,0.060760144623273,0.495097986528641
377,2,196912,-0.0372120196632669,0.0597840409095141,0.534053987462858
378,2,197598,-0.13323698540021,0.195220361787972,0.495373407817383
379,2,198110,-0.0246273636929277,0.0601610272556432,0.682525644734672
380,2,198283,-0.0650472849534695,0.0619713924050364,0.29460445345564
381,2,198805,-0.0231285399664538,0.0604219577905288,0.702110538789386
382,2,198891,-0.0304177264317196,0.0599418904042789,0.612153490685233
383,2,199248,-0.0306716672490144,0.0600785186567385,0.61000185251244
384,2,201782,-0.0280236042974575,0.060008304598029,0.640791251174628
385,2,203285,0.0100806402760762,0.059791708170705,0.866211020211799
386,2,203783,0.0284405159917767,0.0596461568224512,0.633784914591827
387,2,204179,0.0314836439906393,0.0597862566104149,0.598799783192424
388,2,205406,0.0286488869919664,0.0604049973957134,0.635593434968024
389,2,205834,0.0296084572489698,0.0601141836414285,0.622646000592004
390,2,205965,0.0768533850727146,0.0655810997520502,0.242034297230734
391,2,207192,0.0272210738568369,0.0600611324447299,0.650666786517614
392,2,207561,0.00403465411247839,0.0598126650052525,0.94625779749272
393,2,208682,0.0353151243155544,0.0596828368214529,0.554421384559638
394,2,210102,0.0458710833172484,0.0598168348593722,0.443677858856535
395,2,212519,0.124237084417066,0.127246281953414,0.329558968011216
396,2,214801,0.0261276892285233,0.059847635934935,0.662690044883059
397,2,215016,0.0244110194506794,0.059815524261454,0.683443950760976
398,2,218876,-0.0696880201821731,0.060334275944712,0.248858572577279
399,2,227511,-0.0420391105977259,0.0608348888105842,0.48999695839599
400,2,230378,-0.0311385309923691,0.0600860110280634,0.604620638647599
401,2,231943,-0.0325565643340703,0.060256288350972,0.589329822714915
402,2,232156,-0.0234907582094177,0.0602435158939233,0.696823423739614
403,2,232789,-0.0528658743201629,0.0599771545674012,0.378682981805611
404,2,238524,-0.0351038441667881,0.0600985823528847,0.559523168808801
405,2,241518,-0.0271778677618578,0.0606323574207988,0.654254752075197
406,2,250396,-0.0081040446591476,0.0602346176222483,0.893051220458378
407,2,250466,0.0119448197719627,0.0602115330994832,0.842861238293611
408,2,252305,0.00686109933425871,0.0603733938739158,0.909584278336628
409,2,254571,0.00026602093270478,0.0612224771549487,0.996535536170968
410,2,254742,0.0102037878681185,0.0611647841653723,0.867603615939614
411,2,254908,0.00531451450403808,0.0616337753002,0.93133461066411
412,2,255033,0.0242952735276835,0.0722277215075644,0.736791370817515
413,2,255862,0.0204306305984931,0.0612534979247492,0.738923024308289
414,2,255975,0.00870255057369396,0.061040210988166,0.886710514908407
415,2,258311,-0.0122574926212695,0.0600304751943681,0.838324388299471
416,2,259284,-0.0297013094480213,0.06021541456318,0.622142002614952
