SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
99,1,130613,0.0235391724998378,0.0657949342095852,0.720732459997441
100,1,132012,0.061907314737493,0.0655844612239476,0.345849663773971
101,1,133231,0.0320119768099521,0.0651789412816574,0.623632726878221
102,1,137074,0.01561455149504,0.0651031731781632,0.810591048123654
103,1,137304,0.0159612216651399,0.0651255676301015,0.806533957923638
104,1,139686,0.00425122465646705,0.0652163080637243,0.948062387915449
105,1,149562,0.0100134235833466,0.0653633091628659,0.878330931168842
106,1,150447,0.00818595926108301,0.0660890966160905,0.901494659399765
107,1,151446,-0.166866445148729,0.132475864750715,0.208646287026228
108,1,154084,0.0181266823097815,0.0662876974790479,0.784663633268004
109,1,156633,-0.033754034366564,0.0671795914141118,0.615667981546508
110,1,157269,0.0124350988992035,0.065088155049898,0.848596171661178
111,1,160054,-0.0266121504486874,0.0656946745523091,0.685657911998008
112,1,166222,-0.0463744116626112,0.0651772148881914,0.477236539684181
113,1,166416,-0.0415743292198396,0.0650538975773591,0.523188506564277
114,1,167326,-0.0293403799373259,0.0654427757367665,0.654185476274745
115,1,168836,-0.0163374501219135,0.0651453838858355,0.802126661647514
116,1,171200,-0.0277985421681783,0.0652319781423131,0.670259009487917
117,1,171431,-0.0124006022963399,0.0656527896497476,0.850294180809825
118,1,173339,-0.0557302357564157,0.0650779575016422,0.392378974658729
119,1,173845,-0.0504171123377305,0.0650361835428549,0.438730823216215
120,1,175121,0.000585523996926796,0.0649624540245208,0.99281364168889
121,1,175281,-0.00782907020443196,0.0650163428894203,0.904221366819458
122,1,175315,-0.0094663748081309,0.0649952582953453,0.884283066897207
123,1,175523,-0.0126638999139199,0.0653620066513496,0.846482946157918
124,1,175541,-0.00867228076766741,0.0650970760822776,0.894094718877867
125,1,175653,0.00410878755847871,0.0653043399146801,0.949867788637176
126,1,175805,-0.020790830780455,0.0689894673574538,0.76331561395642
127,1,175818,-0.0105168515530032,0.0674108594530844,0.876113343106159
128,1,175856,-0.0166363851880534,0.0663769015476219,0.80224201272664
129,1,175876,-0.00444403849457448,0.0653650540004354,0.945833689503303
130,1,175989,0.00612379173156147,0.0655511700907595,0.925622884193871
131,1,176001,-0.00788747311437091,0.0658922134330507,0.904786790260506
132,1,176451,-0.0225170997973581,0.0666748509570554,0.735778677994292
133,1,177692,0.0067627767507385,0.0649962144945353,0.917189728447369
134,1,178191,0.0152327528567361,0.065056696165757,0.815007522048367
135,1,178224,0.0067627767507385,0.0649962144945353,0.917189728447369
136,1,178960,-0.00032043045098204,0.0655163315926904,0.996100445806175
137,1,179139,0.036296977747746,0.129837084947576,0.779980468473909
138,1,179139,-0.186257120223829,0.261336411677769,0.476495952918983
139,1,180955,0.0528600584593815,0.0751870080767099,0.482489379130456
140,1,183802,-0.00184994086261439,0.0650053211017706,0.977312708981479
141,1,183954,-0.0171035026317464,0.0654723253793983,0.794065519314922
142,1,184450,0.00491085506584229,0.0649048217484227,0.939730546192873
143,1,184641,-0.00508923569704839,0.0667935939026205,0.939308341710437
144,1,184718,0.021378830032051,0.0652642039368286,0.74342827162833
145,1,185296,0.0161393967310492,0.0649915344939833,0.804022907851652
146,1,185438,0.00837630767624309,0.064998751055556,0.897534897007478
147,1,185469,0.0101987364145198,0.0650918251253667,0.87558481446376
148,1,185503,0.0224486459044512,0.0649147334024524,0.729685932185429
149,1,185705,0.0139097751484707,0.0656471888785677,0.832317605938251
150,1,185749,0.0331990271089995,0.0656275796060564,0.613263624979522
151,1,185806,0.0146106255524044,0.0657344263742225,0.824234202419381
152,1,185879,0.0153767929725167,0.06605161473485,0.816051903705684
153,1,185916,0.0168081391130513,0.0660205807547453,0.799188504135276
154,1,185941,0.030881167388198,0.0662938907686758,0.64163004084441
155,1,185954,0.0341668000222485,0.066483063336534,0.607631317034706
156,1,186055,-0.000784179991048593,0.0651805529407095,0.990407767475383
157,1,186896,-0.0169836315597394,0.0662430127438049,0.797803890680893
158,1,187697,0.0930482681089906,0.135018338662715,0.491179829048883
159,1,189392,0.326356992632947,0.134702147278403,0.015903769823083
160,1,189416,0.279931031401976,0.130531115183745,0.032670771997115
161,1,190132,0.0526309254102213,0.0652031010944184,0.420103791089473
162,1,190148,0.0493959118704229,0.0652299696953869,0.449400511209775
163,1,190165,0.0572479031924265,0.0657139768644283,0.384254595318177
164,1,190169,0.0512526579413754,0.0656458909766494,0.435476117825984
165,1,190933,0.00589731681187389,0.0651689818309195,0.927947023308667
166,1,192149,-0.0680578144478888,0.0656026144847873,0.300247779428559
167,1,192302,0.171897345654722,0.0862683891561789,0.0470762717941451
168,1,192303,0.0414652545867593,0.0782962078801089,0.596725892770134
169,1,192305,0.123959868507285,0.0811280837399339,0.127419825602118
170,1,192315,-0.0244218340538058,0.0923273171372857,0.79153853327281
171,1,192795,-0.0448075497479265,0.0650026304524108,0.491075378876201
172,1,194020,-0.076570666912857,0.068392116612161,0.263652605444059
173,1,194187,-0.0958686902990329,0.064899975362788,0.140520025036554
174,1,194867,-0.0597828152672138,0.0649869753659436,0.358242787828633
175,1,197325,-0.11848278278698,0.0663535103233351,0.0750176327357573
176,1,197392,-0.130329830819212,0.0671519202146649,0.053075806604762
177,1,198857,-0.108322658043598,0.311932551509112,0.728600631363938
178,1,206666,0.0314440065805153,0.0731563794393797,0.667589515858449
179,1,206675,0.146923754640779,0.0949466317821745,0.122654374400694
180,1,223051,0.0107157893643501,0.0753990335177324,0.887065474669483
181,1,223059,0.0637231621292358,0.078222503959581,0.415827779260393
182,2,7366,0.166798344263934,0.0939493914185195,0.0766923522924749
183,2,8180,-0.0750319528275689,0.129863532955202,0.563784132095602
184,2,8187,-0.0683833432168157,0.135060102822204,0.612949591542306
185,2,8250,-0.09970954814289,0.133004368633912,0.453952056457268
186,2,8253,-0.141079564010248,0.132898241795492,0.289160846598997
187,2,8285,-0.0109141438313503,0.0721639741945746,0.879872085948383
188,2,8302,-0.0593655229135603,0.0674783343066278,0.379581564255931
189,2,8306,-0.0593655229135603,0.0674783343066278,0.379581564255931
190,2,8314,-0.0604396432480049,0.066088231081406,0.361062885069726
191,2,8317,-0.0614187709905043,0.0675964770948927,0.364176429441214
192,2,8328,-0.0661828529084519,0.0672805556276702,0.32594429102954
193,2,8331,-0.0665587343295936,0.0671526701854407,0.322288587309995
194,2,8498,-0.0694674215107987,0.0659660359863007,0.293025257820369
195,2,8651,-0.0560042212126981,0.0660642219360121,0.397166151905843
196,2,9418,0.0802283617535489,0.168135289251223,0.633539545480232
197,2,9812,-0.00870095342554622,0.0665227617514818,0.896010691690977
198,2,9932,-0.033775021702507,0.0662377919734035,0.610436242742536
199,2,10135,-0.0269018537889958,0.0659928895954773,0.68377940501432
200,2,11616,-0.0562836049478396,0.0658702748465276,0.393428911739363
201,2,12133,-0.0254874943671488,0.0661865926604552,0.700406022096248
202,2,12194,-0.0257340787371783,0.0664423675409356,0.698756955580558
203,2,12359,-0.0237662204725679,0.066250106292029,0.720007927332421
204,2,13061,-0.041191647070432,0.0662210223397775,0.53432185659861
205,2,14298,-0.0232767039728172,0.066454778803154,0.726349627435389
206,2,15222,-0.0517581643722462,0.0670579070403934,0.440723918482561
207,2,17986,-0.0268296912327493,0.065922894249654,0.684264976022891
208,2,19770,-0.0272677382103053,0.0663783879429204,0.681474002550865
209,2,19836,-0.0329437850493528,0.06618862282445,0.618987230300505
210,2,19851,-0.0209543104302103,0.0663963363639354,0.752496904239268
211,2,21595,-0.0350965324679482,0.0661050466184302,0.5958076557244
212,2,22385,-0.0359952073742729,0.0661662793588586,0.586777087800979
213,2,23441,-0.0499617453685222,0.0667840012257104,0.454892227380521
214,2,24209,-0.0610182419286778,0.0662069726695863,0.35735176024389
215,2,24341,-0.0389732625293699,0.0664109799545263,0.557679782961329
216,2,26815,-0.0647471946878684,0.0662742096176303,0.329258414863537
217,2,28209,-0.00814632695824186,0.0663846606880919,0.902403414409696
218,2,28695,-0.0176421308674466,0.0693483573453498,0.799335696169568
219,2,35849,0.362833558700502,0.710762476250793,0.610030812727132
220,2,35850,1.06666474733539,0.867741349727895,0.219799555281688
221,2,41245,-0.0487674972724372,0.0660804759877731,0.461003795006515
222,2,43214,-0.0160097478600456,0.0671982066998652,0.811828030963293
223,2,47104,-0.0428725064728251,0.0652902754042394,0.511837303328662
224,2,50915,-0.00831675297529866,0.0659705399522597,0.899750121432844
225,2,55834,0.0130176444989391,0.0656635247665808,0.842965368228679
226,2,56422,-0.0104621661050498,0.0657822231210303,0.873726380171559
227,2,57715,-0.0130724963079539,0.0655640335806396,0.842076255198666
228,2,59046,-0.0132718677754569,0.0658956271935649,0.840496026107264
229,2,59191,-0.010823933116394,0.0655195635162518,0.868879914105114
230,2,59383,0.0132464113769951,0.0655371734867135,0.839938893801675
231,2,59477,-0.00491147222055238,0.0665266019718349,0.941189706068222
232,2,59755,-0.0224351242859031,0.149470763083562,0.880773752305319
233,2,60471,0.0022441438982691,0.0656291305274846,0.972741517660956
234,2,60478,0.00398033856786106,0.0657037886282274,0.951727947586375
235,2,60786,0.00351183762765184,0.0655958285552251,0.957333926319785
236,2,61035,-0.00913405018109381,0.0655895623580893,0.88932353824818
237,2,61071,0.00588088926034946,0.0652930652653286,0.928283366768727
238,2,61675,0.0427934653554081,0.0654421669509947,0.513593791334184
239,2,62776,-0.0408478039928351,0.0683123333717298,0.550252381327046
240,2,62939,-0.000408170845408229,0.0653685996381809,0.99502145476642
241,2,63527,-0.0168658860791391,0.0656078350750992,0.797273570395495
242,2,63857,-0.0283126773775871,0.0656119363932354,0.66635578834675
243,2,65527,0.00242469100347342,0.0654127422737719,0.970452087350028
244,2,67007,-0.0403141775797399,0.0719870889484479,0.575821300419073
245,2,67023,-0.110386582920862,0.148815194540934,0.458720185104471
246,2,67024,-0.165863915729386,0.149214612246244,0.267075453302065
247,2,67976,-0.0137512930100699,0.0663510010152864,0.835933558275558
248,2,69628,-0.0214797160824166,0.0674446161526216,0.750309715970036
249,2,71825,-0.0892162576081947,0.130352106621367,0.494155845329982
250,2,72389,-0.0263134697920271,0.0659309622881983,0.690056133026327
251,2,72392,-0.0223228109267104,0.0663836204561166,0.736867174235585
252,2,73646,-0.0590612510298199,0.0649570225063878,0.363846028900601
253,2,74564,-0.0597120867728972,0.0648274906498667,0.357631418689715
254,2,74739,-0.0362459256674015,0.0650901786299123,0.577977962182799
255,2,79931,-0.045554140144872,0.0733575991237626,0.535008712193915
256,2,80748,-0.0425740703705149,0.0676861013045622,0.529760583027692
257,2,80873,-0.0487750352703568,0.0652224784780254,0.455063286698516
258,2,81501,-0.0354317937861339,0.065235995052556,0.587381313604007
259,2,83526,-0.0328108530331222,0.0651386010460177,0.614780580322593
260,2,83845,-0.033041840100656,0.0652002211558171,0.612629119018298
261,2,84412,0.0537034087289818,0.164346527288289,0.744036005059083
262,2,84412,-0.055746173184605,0.0822555108228143,0.498393439174705
263,2,84447,-0.0118637930880886,0.0660536668404031,0.857563065911388
264,2,87391,-0.0221662054010047,0.0649252074237493,0.732997036197023
265,2,87562,-0.0263173997998938,0.0650851828280027,0.686197913699015
266,2,87849,2.60490745623704e-05,0.0650940884726772,0.999680932018212
267,2,87878,0.000576169964275439,0.0653737991962007,0.99297293874019
268,2,88125,-0.0414393305023442,0.072662943869426,0.568840276066651
269,2,89785,-0.0517686386944035,0.0653230071252295,0.428600080770328
270,2,93441,-0.0671658498451985,0.0672379041956507,0.318513643008804
271,2,93588,-0.0784404473757593,0.0695719540297278,0.260308643542764
272,2,93721,-0.0883316266172557,0.0650138935306671,0.175122623720583
273,2,93952,-0.0692031335425024,0.0648927629164239,0.286961297360172
274,2,95085,-0.101021856357877,0.0648654562275879,0.120270160397883
275,2,103188,-0.00956651639807587,0.0666660090125435,0.88597785355972
276,2,107124,-0.025389157614389,0.0651062818928218,0.696797769863754
277,2,111645,-0.0120969546622505,0.065158825328995,0.852823238706863
278,2,111916,-0.0101861445122011,0.0653133519707019,0.876155217647739
279,2,111931,-0.0135552056257417,0.0654114975903898,0.83594995695159
280,2,111999,-0.0135284992395365,0.0651765889908907,0.835686883586531
281,2,114528,0.007189416827447,0.0655545364072475,0.912732797678812
282,2,116024,0.0213149619131265,0.0657017337884539,0.74581217212821
283,2,119244,-0.0159939063302819,0.0716124621060741,0.823400312898434
284,2,119246,-0.0143479774287903,0.0723774476781478,0.842972788896984
285,2,119247,-0.0010576410775982,0.0729040713345148,0.988433452677879
286,2,120090,-0.00544776986944229,0.0654513606158943,0.9337127624085
287,2,120291,-0.0165522779450592,0.0661946309635215,0.802690514132582
288,2,120726,-0.0202189851015241,0.0658092126631987,0.75884461775354
289,2,121716,-0.0586819765476287,0.0656690263010468,0.372143663739968
290,2,123100,-0.00822633544223161,0.0658324924128551,0.900627463685348
291,2,124677,-0.042254471658172,0.0657047812459016,0.52057942792429
292,2,127636,0.0280630442590151,0.0831371247356033,0.735901979832347
293,2,127887,-0.00150666916423225,0.0661939612356877,0.981853435711759
294,2,128935,0.0105023826649815,0.0661290718773025,0.873904329897497
295,2,129053,0.010628324934794,0.0663303261466044,0.872788974384363
296,2,130040,-0.0081115123603821,0.0667362048748362,0.90332781728907
297,2,130976,-0.0354811129160142,0.0661670659716102,0.592133720063239
298,2,132199,0.00257290469624505,0.0665006667022085,0.969159490626113
299,2,133355,-0.00431553975926358,0.0669502626542431,0.94864132480194
300,2,133435,-0.026154170358059,0.0670808904238426,0.696853003999078
301,2,133943,0.0138688075207124,0.0785503685683428,0.859955722692193
302,2,135183,0.000958502493624058,0.0671324741972204,0.988616435194975
303,2,135402,-0.00933193607593608,0.067120514924189,0.889503714336686
304,2,135898,-0.0416609612596672,0.0674418850442078,0.537150794825492
305,2,135912,-0.0439377235221672,0.0674876641991074,0.515438930542261
306,2,135925,-0.0538871556213396,0.0671610580560411,0.422886224119575
307,2,136002,-0.0687979558730165,0.0670720937031233,0.305720552826273
308,2,136173,-0.0374306546504117,0.0676178635695001,0.580229335067951
309,2,138209,-0.068150933277785,0.0695364481156582,0.327720316069185
310,2,138318,-0.0667512284331604,0.0693421806287554,0.33638954112545
311,2,138695,-0.0748549368701696,0.068126695530358,0.2726212821158
312,2,138818,-0.0719359963683459,0.0680102581379325,0.29090514323479
313,2,139728,-0.0625169971148607,0.0679143625628787,0.357926126076696
314,2,140174,-0.0540143293664697,0.0679350242363684,0.427096517666076
315,2,140863,-0.0608179983485626,0.0678911980632895,0.370961681196784
316,2,141152,-0.0482717445806096,0.0681113422472042,0.478967160893388
317,2,141292,-0.0660361614256417,0.0675783641859603,0.329149706244361
318,2,141545,-0.0807620157396152,0.0678633405924568,0.234819264529387
319,2,145823,-0.105135743903039,0.0703696968993939,0.136056243892985
320,2,145934,-0.271699696014802,0.1154105485327,0.0191098682492281
321,2,145980,-0.129679782687772,0.0709076848252581,0.0682650850126368
322,2,146723,-0.116341185157925,0.067593651845768,0.0860934126401779
323,2,147946,-0.137813707919504,0.0681045982894785,0.0437685431987828
324,2,150394,-0.218808267936265,0.0737038893861737,0.0031944470988558
325,2,151274,-0.11414850353518,0.11673077940416,0.328804162795749
326,2,151397,-0.116974585956209,0.0683868921972225,0.0880552837680998
327,2,153035,-0.0567205041808394,0.0678550456146879,0.403772700005292
328,2,153228,-0.0261514012627033,0.068403634976685,0.702461423181757
329,2,153455,-0.0260499897034305,0.0689202452308603,0.705677852026205
330,2,153732,-0.0287685396126112,0.0712546743566773,0.686646557724718
331,2,153815,-0.0542677808497543,0.0686089386499209,0.429491165891053
332,2,154160,-0.040368385080835,0.0679162236604265,0.552635383585253
333,2,154235,-0.0351310581727589,0.0686032585531888,0.608908090125031
334,2,155527,-0.0268270622335871,0.0744749610679436,0.718901143954214
335,2,159870,-0.034741969798727,0.0668698276629993,0.603705464655644
336,2,161229,-0.010479146854782,0.0679198796891553,0.87747170649494
337,2,161451,-0.000373295086969705,0.145440068849322,0.997953554362649
338,2,161451,0.0176785631505281,0.145903403670644,0.903628323806535
339,2,162696,0.00702544569670893,0.0676288815521375,0.917321725218651
340,2,163284,-0.0261632081331651,0.0667191958373001,0.695192054897263
341,2,164166,-0.0337650776647827,0.0673293689787409,0.616338161440066
342,2,165270,-0.0443572754801489,0.0667451872277725,0.506755368810374
343,2,165675,-0.0667245525815687,0.0677977244395994,0.32570551650664
344,2,166404,-0.109093748894169,0.175857461970036,0.53542551924621
345,2,168012,-0.0563740156384549,0.082010115854694,0.492280064098873
346,2,168062,-0.023920250816799,0.0672685760547067,0.722357601453979
347,2,168518,-0.0513207062571448,0.0668395982622129,0.443108085607769
348,2,168980,-0.0636156318071428,0.0667778458587969,0.341421426125996
349,2,169651,-0.0667445715452764,0.0668009969288841,0.318403860793266
350,2,169902,0.210295601684068,0.111252255593948,0.0595422272481548
351,2,169960,-0.160013494118241,0.103801841878257,0.124084150762085
352,2,170725,-0.0877830302712528,0.0668513967807862,0.189999863086257
353,2,171254,-0.0869845665349205,0.0669630608569509,0.194794060567689
354,2,172242,0.0094963604336209,0.0663275510715229,0.886234696528701
355,2,173254,0.0169166063430259,0.0658150390003479,0.797303407831817
356,2,173340,0.010960420825245,0.0658106464676775,0.867823585477201
357,2,173385,0.0254338303204408,0.0658599320005819,0.699595547922751
358,2,173973,0.0143440697548805,0.0656944117099936,0.827286209543118
359,2,174714,-0.193879439640135,0.168139619633539,0.249655280310788
360,2,177341,0.0240718072838091,0.0654624572221842,0.713302944217878
361,2,180314,-0.0331454184408859,0.0654731993580687,0.613001342593378
362,2,180339,-0.0337975418435311,0.0656377887965516,0.606938300156558
363,2,182758,-0.0486600009731671,0.0653756688810107,0.4571819471891
364,2,183619,-0.0012089631135821,0.0656845601169791,0.985325691235909
365,2,183913,-0.00779627458955223,0.0673469493645531,0.907906321248776
366,2,184146,-0.00659879203306191,0.0677990276154289,0.922520592169826
367,2,187176,-0.00340524387770735,0.0660419459632425,0.958906995166619
368,2,191066,0.00578473052901141,0.0665351794241788,0.930766564686508
369,2,191124,-0.0893494881266168,0.0839302399965234,0.287798892116252
370,2,191128,0.115455195962553,0.0771415882747525,0.135373721598815
371,2,191599,-0.00796880426795588,0.0656126052042375,0.9034018697038
372,2,191762,-0.00792225869685392,0.0682098482624402,0.907603369942963
373,2,191763,0.00014503747093475,0.0658738423350222,0.998244505964524
374,2,191959,0.028530695451324,0.0656955652507709,0.66434575249248
375,2,192390,0.0154873924256498,0.0675214178527112,0.818714134662374
376,2,195759,0.0422315595386515,0.0662392325052208,0.524172719441551
377,2,196912,0.026754003634867,0.0651897872250673,0.681760233760217
378,2,197598,0.134631283267221,0.212826215020319,0.527412343854893
379,2,198110,0.0339539564081305,0.0655711959435441,0.604909504334045
380,2,198283,0.0375347275395286,0.0676298167456618,0.579244350590108
381,2,198805,0.0408886557805729,0.0658426786938715,0.534996873564203
382,2,198891,0.0459542489258284,0.0653197046485921,0.482190459106833
383,2,199248,0.0253721071180434,0.0655008432745203,0.698726536228606
384,2,201782,0.0222115350923633,0.0654235734656728,0.73443232382698
385,2,203285,0.077748633661864,0.0650490738029297,0.232799359445541
386,2,203783,0.10711515708829,0.0647898618769382,0.0991648649129686
387,2,204179,0.108587551944607,0.0649409209390288,0.0953911790696402
388,2,205406,0.108025110053307,0.0656160326762712,0.100587471008804
389,2,205834,0.10434381931613,0.0653162995199148,0.111045511382892
390,2,205965,0.137407734672956,0.0712534408909104,0.0546025208600414
391,2,207192,0.0845810461819133,0.0653357746147329,0.196318407449089
392,2,207561,0.0649273610890022,0.0651095638582477,0.319349730887298
393,2,208682,0.0671678754397499,0.0649932724064046,0.302096689094372
394,2,210102,0.077040340756527,0.0651306749658996,0.23766147869809
395,2,212519,0.185606876572329,0.138544451506324,0.18120734845857
396,2,214801,0.0824262314412835,0.0651088812587801,0.206356791218671
397,2,215016,0.111056845459678,0.0649508702928139,0.0881706500872793
398,2,218876,0.104780126673229,0.0656571275708152,0.111413036521176
399,2,227511,0.11239491556371,0.0660897466398954,0.0898911833613942
400,2,230378,0.11321243133275,0.0652460124425631,0.0835847910015174
401,2,231943,0.0998456230793373,0.0654962873444203,0.128292445961648
402,2,232156,0.106676207227284,0.0654387358315802,0.103957673891263
403,2,232789,0.0849921538288488,0.0652954901737155,0.193883408473766
404,2,238524,0.0995093310923983,0.0653297738194684,0.1286077468175
405,2,241518,0.123946195244239,0.0657831685702751,0.0603645164258991
406,2,250396,0.0478373873209983,0.0656130509695757,0.466434085786884
407,2,250466,0.073236330290866,0.0655234024088786,0.264449880692059
408,2,252305,0.0773428537801116,0.0656843631465203,0.239792203707947
409,2,254571,0.0843165796180285,0.0665865437958105,0.206251201827241
410,2,254742,0.0858916576433149,0.0665204349992042,0.197476771414168
411,2,254908,0.0762914056817121,0.0670638387509203,0.256061698732471
412,2,255033,0.141708825983486,0.0783848106555273,0.0714791906037948
413,2,255862,0.103042570006004,0.0665563540460145,0.122470099148086
414,2,255975,0.0985488219633444,0.0663337747345471,0.138264027796202
415,2,258311,0.0511396507064763,0.0653854531066383,0.434664942411264
416,2,259284,0.0374210864663419,0.0656322196721613,0.568929613674723
417,2,266330,0.0475566703056406,0.0658961717982558,0.470962263708128
418,2,267100,0.0514152339374085,0.0658831518290969,0.435678247138435
