SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,0.0661743465402421,0.151169358746063,0.661835431798357
79,1,99148,0.100162682102536,0.150719215099946,0.506762786611244
80,1,101281,2.3293628803402,1.6447399986464,0.157584134293532
81,1,106011,-0.015782929752999,0.157173683971778,0.920070179909387
82,1,106800,-0.0437152679483796,0.150998974553427,0.772363347460765
83,1,107970,-0.0520286213398445,0.150544023316349,0.729846179618365
84,1,109000,-0.0451963024932337,0.150815661255456,0.764598315918234
85,1,112549,-0.167797430776977,0.150399164704012,0.265317790952198
86,1,112742,-0.14030362416264,0.151066627557853,0.353651599492327
87,1,113050,-0.104493322290323,0.150894179221083,0.489082405041645
88,1,113135,-0.147425699707778,0.15040750280476,0.327670938094719
89,1,114076,-0.0704749821492117,0.150565325432168,0.640024010338548
90,1,114628,-0.0669104293564295,0.150951060588667,0.657849876941591
91,1,116283,-0.0194938742922818,0.151829327020217,0.897910818140033
92,1,126880,-5.33030457874255,2.83465734179982,0.0608760161216205
93,1,127853,-0.0582018291812795,0.151518512963771,0.701118155024749
94,1,128302,-0.00239650492030713,0.150967995164864,0.987343674547231
95,1,128704,0.0400368683226255,0.151103301385783,0.791192185851783
96,1,128911,0.105524798701709,0.151030654513706,0.485200911936251
97,1,130267,0.0458839450492225,0.151043669593215,0.761474989398105
98,1,130271,0.0564769976868531,0.15121282888507,0.709005437396134
99,1,130613,0.17929504092771,0.152357491251045,0.240066298281844
100,1,132012,-0.145162594675704,0.152135969529021,0.340653795090274
101,1,133231,-0.148599451765731,0.151044154045302,0.325880468662333
102,1,137074,-0.132292037268743,0.150871759052589,0.381163964183236
103,1,137304,-0.124606938083217,0.150942841598125,0.409631708804417
104,1,139686,-0.0482404445564519,0.151265238026129,0.749981139059513
105,1,149562,-0.107995167359309,0.151523178966288,0.476483487096686
106,1,150447,-0.0696211617122726,0.153269319846224,0.649934770113462
107,1,151446,0.0381866987831696,0.307995218377921,0.901397946357545
108,1,154084,-0.0842590089008635,0.153722365238143,0.583952801081438
109,1,156633,-0.0661931035749444,0.1558563620332,0.671309884533591
110,1,157269,-0.19274337597265,0.150647748416975,0.201585686372792
111,1,160054,-0.127793316767054,0.152279400669046,0.401923403272857
112,1,166222,-0.118232401466154,0.151172888719055,0.434679760880322
113,1,166416,-0.107491438222792,0.150888213204306,0.476693140920023
114,1,167326,-0.158576093848425,0.151619948289899,0.296332611458817
115,1,168836,-0.135383347664848,0.150963178812834,0.370438355250609
116,1,171200,-0.197653023096172,0.150995360633766,0.191385611071572
117,1,171431,-0.253470466829185,0.151707676459894,0.0956510330753414
118,1,173339,-0.186514913546407,0.150795499474865,0.216956384721731
119,1,173845,-0.18122527292995,0.150688242394843,0.229917687847858
120,1,175121,-0.261273872806942,0.150054256390425,0.082520431805342
121,1,175281,-0.245562885229484,0.150257976636885,0.103092534353523
122,1,175315,-0.251265835466101,0.150183598433403,0.0952018452699524
123,1,175523,-0.227433089623964,0.151148209581211,0.13329477235
124,1,175541,-0.249113296123154,0.150430129340385,0.0986090842383956
125,1,175653,-0.26966947452908,0.150809704815736,0.0746103311136686
126,1,175805,-0.163324551479881,0.1598232918866,0.307524700909288
127,1,175818,-0.22519244995315,0.155922341905573,0.149552735604
128,1,175856,-0.234637262593562,0.153484882136262,0.127226432398533
129,1,175876,-0.226486709824066,0.15115223518577,0.134922706081463
130,1,175989,-0.241647077021748,0.151519906323794,0.111647237559376
131,1,176001,-0.24833232565039,0.15228463749979,0.103843045150754
132,1,176451,-0.210795540540751,0.154287174551012,0.17272880103525
133,1,177692,-0.269801907916345,0.150092477854619,0.073099484777514
134,1,178191,-0.279661003793581,0.150191790564361,0.0634301944487823
135,1,178224,-0.269801907916345,0.150092477854619,0.073099484777514
136,1,178960,-0.291507307533354,0.151188072944566,0.0546432020974614
137,1,179139,-0.36629312074168,0.300592518553466,0.223821071328474
138,1,179139,-0.80502227345388,0.605158560847072,0.184289193798128
139,1,180955,-0.0648092764229099,0.174503715443122,0.710568422828729
140,1,183802,-0.255486411303042,0.15018248923259,0.0897910902194566
141,1,183954,-0.252562497625682,0.151298699646591,0.095945041498816
142,1,184450,-0.199983291752184,0.150188058269632,0.183866462380837
143,1,184641,-0.154726274571923,0.154727311520397,0.317998730340207
144,1,184718,-0.240473165636051,0.150878328747936,0.11187090880808
145,1,185296,-0.191355315956663,0.150433487286439,0.204201190897171
146,1,185438,-0.156377971772202,0.150555094203196,0.299666345146746
147,1,185469,-0.16511379410067,0.150746652508895,0.274129103416232
148,1,185503,-0.160441550934749,0.15036976154791,0.286709970362299
149,1,185705,-0.1925238307891,0.151950220553781,0.205983738510631
150,1,185749,-0.218927037789851,0.151848919627085,0.150261586752241
151,1,185806,-0.204130757982396,0.152111173008077,0.180463717664523
152,1,185879,-0.222043543330476,0.152779174553472,0.147011500621985
153,1,185916,-0.113636438305874,0.153046431329174,0.458280361899775
154,1,185941,-0.119064981576629,0.153702521831725,0.439067657973853
155,1,185954,-0.146027677458284,0.154086471981588,0.343930743784461
156,1,186055,-0.151374039869556,0.150988399053991,0.316762777426558
157,1,186896,-0.181173855528506,0.153379306530511,0.238312740533305
158,1,187697,-0.52996800741631,0.31214874424353,0.0904256820375614
159,1,189392,-0.228031774070341,0.314830011229944,0.469360565564723
160,1,189416,-0.123898004904403,0.304695534273637,0.684527000975298
161,1,190132,0.11440087734811,0.151272509921701,0.449999582186656
162,1,190148,0.138526261738324,0.151261077894531,0.360392252685697
163,1,190165,0.102943995002169,0.15250597631337,0.500107393882217
164,1,190169,0.135566285314024,0.152243180007646,0.373826041513391
165,1,190933,-0.043466811427094,0.15116038198894,0.773856699933145
166,1,192149,0.0350004986900468,0.15240268516266,0.8184905328871
167,1,192302,0.0448056298904791,0.201230040459273,0.823929881427761
168,1,192303,0.0592025192014938,0.181673148286168,0.744712928633201
169,1,192305,0.0442156984357673,0.188804251852964,0.814974761685337
170,1,192315,-0.196899927522463,0.213941823359958,0.358021884622527
171,1,192795,-0.00513409712324822,0.150891641667839,0.972876398434823
172,1,194020,-0.0708076071670576,0.158889969740034,0.656131036312571
173,1,194187,0.000241145728288455,0.151016899117353,0.99872683020299
174,1,194867,-0.147248594070063,0.150731103759439,0.329289690467934
175,1,197325,-0.130223176459541,0.154462320825787,0.399757911099873
176,1,197392,-0.166200755536489,0.15635515655894,0.288522430167395
177,1,198857,-0.482461797262388,0.723276228423821,0.505175637590484
178,1,206666,-0.0198201515119014,0.169746293210472,0.907113962368283
179,1,206675,-0.0948053154037414,0.220941464187303,0.668114404569536
180,1,223051,-0.312329298116593,0.174120847815637,0.0737088030780274
181,1,223059,-0.419135981459909,0.180252632945769,0.0206238296074697
182,2,7366,-0.256084508269152,0.218486082930757,0.241952903694685
183,2,8180,0.270762850195985,0.301049772309495,0.369055071429814
184,2,8187,0.0945539675765357,0.313380226104955,0.763041037788609
185,2,8250,0.0724960304870281,0.308759482702197,0.814501853620787
186,2,8253,0.0691391818933029,0.308761663806587,0.822945892771109
187,2,8285,0.0718472788646381,0.167364770312514,0.66797731073155
188,2,8302,0.0732568034038986,0.156656473696207,0.640339874255594
189,2,8306,0.0732568034038986,0.156656473696207,0.640339874255594
190,2,8314,0.0799092567611968,0.153431340798856,0.602822577953727
191,2,8317,0.0658157369376403,0.156951706149322,0.675224558272527
192,2,8328,0.0264126018088964,0.156282118944886,0.86588879301924
193,2,8331,0.0151601624132432,0.155992535859675,0.922634492917242
194,2,8498,0.053560159906052,0.153238972690093,0.726907014099205
195,2,8651,0.0265145501348968,0.153402498298802,0.862873885329648
196,2,9418,-0.0766590935436513,0.390137780442179,0.844337884726065
197,2,9812,0.0263068119910288,0.154314161919362,0.864733722872508
198,2,9932,0.0241573977505952,0.153706913267067,0.875204405539146
199,2,10135,0.00516551445753832,0.153123381320858,0.973108070749067
200,2,11616,0.0385825503818092,0.152947315553766,0.800986611737463
201,2,12133,0.0298265231404935,0.153560983910104,0.846105617763855
202,2,12194,0.0491850588289678,0.154140797284006,0.749845665180135
203,2,12359,0.0390477560455373,0.153698240218516,0.799601238143973
204,2,13061,0.0328540639321738,0.153691031479962,0.830852210097954
205,2,14298,0.0202781370178934,0.154182079613441,0.895438328878866
206,2,15222,0.0678579206044294,0.155647493263489,0.663123667927803
207,2,17986,0.038269993904541,0.15294753800786,0.802565503282565
208,2,19770,0.00607735502627005,0.154018323403499,0.968547027270748
209,2,19836,0.0344620907318289,0.153584567679641,0.822587472122356
210,2,19851,0.0402620108964269,0.154030319826486,0.793944079768542
211,2,21595,-0.0456490960529352,0.153389748083141,0.766182011637188
212,2,22385,-0.0304471405814927,0.153545597960345,0.842929347404355
213,2,23441,-0.0175695644771569,0.155042730594475,0.909840655327826
214,2,24209,-0.0115419667644794,0.153767661468113,0.94020863283738
215,2,24341,-0.0122629368718687,0.15413121805721,0.936630966420611
216,2,26815,0.0291032617714773,0.153940103167146,0.850157771187328
217,2,28209,0.0205487450344106,0.153995814382007,0.893923793565245
218,2,28695,-0.0927676751787325,0.160810438732009,0.56439094361551
219,2,35849,-0.163407360735873,1.64938319706201,0.921137498469927
220,2,35850,-1.62014667143135,2.01541055656578,0.422007732860604
221,2,41245,-0.129802490421978,0.153253345986904,0.39758022019326
222,2,43214,-0.216905056507635,0.155468125180484,0.163840562641957
223,2,47104,-0.131686282170449,0.15138801314611,0.384968356139927
224,2,50915,-0.0869622249274931,0.15296918929554,0.570060343160806
225,2,55834,-0.153815305780452,0.152111882176655,0.312614045096297
226,2,56422,-0.0886927976365963,0.15253133942765,0.561293074122455
227,2,57715,-0.0722317736732538,0.152052725756492,0.63504921101395
228,2,59046,-0.102455721010617,0.152773463451433,0.502889568648067
229,2,59191,-0.0751716257180715,0.151942803707781,0.621094020337869
230,2,59383,-0.0755391144057839,0.151986075318395,0.619489007272741
231,2,59477,-0.0975937327054304,0.15423943235444,0.527311936644688
232,2,59755,-0.227213971002278,0.346536258601013,0.512462562156661
233,2,60471,-0.133401950630553,0.152078358458509,0.380978838862986
234,2,60478,-0.126440601267257,0.152269103616437,0.406887500669939
235,2,60786,-0.12079085729939,0.1520312567734,0.427430482954248
236,2,61035,-0.103256094608816,0.152056872572276,0.497543349200633
237,2,61071,-0.141138215822321,0.151279519456358,0.351476684806823
238,2,61675,-0.161084857764904,0.151659822122643,0.288895559247572
239,2,62776,-0.181739595341097,0.158253034804717,0.251576363428368
240,2,62939,-0.110281181695397,0.151525760495105,0.467215524042352
241,2,63527,-0.0742924167221047,0.152157239835938,0.625668271314692
242,2,63857,-0.104628151757739,0.152142135726875,0.492093306182986
243,2,65527,-0.262790128033119,0.151096091965363,0.0828668792916223
244,2,67007,-0.225701962691044,0.166634410252899,0.176451547912331
245,2,67023,-0.106980620160172,0.345437399580921,0.756974794191347
246,2,67024,-0.0781330807047604,0.34672227266456,0.821839164967843
247,2,67976,-0.167048273194195,0.153670699902458,0.277754859287159
248,2,69628,-0.156877414934983,0.156254798235972,0.31607373115723
249,2,71825,-0.242378782916957,0.302310913509307,0.423235030669545
250,2,72389,-0.00620388714417719,0.15297808911009,0.967674311878742
251,2,72392,-0.0770270910683382,0.153964089056031,0.617180824514847
252,2,73646,-0.0566343169163958,0.150830864381049,0.707527343610107
253,2,74564,0.0234298444536201,0.150559600297076,0.876422768034258
254,2,74739,0.0779398064547434,0.151002861923365,0.606074286226117
255,2,79931,0.252473153049897,0.169733771897518,0.137784559947325
256,2,80748,0.2007365357621,0.156739687890565,0.201139832328461
257,2,80873,0.182038147371048,0.151109933122543,0.229136373754423
258,2,81501,0.21651711121726,0.150955768134405,0.152369563723041
259,2,83526,0.184775677013277,0.150839886200244,0.221399938169904
260,2,83845,0.270856713131793,0.15061545191809,0.072978517383923
261,2,84412,0.0883255772269793,0.381273009655007,0.81693659131147
262,2,84412,0.206881090747782,0.190619291429903,0.278524843860884
263,2,84447,0.238025507624933,0.152710990748021,0.119971383938385
264,2,87391,0.295911462906794,0.149810072796118,0.0490191196792249
265,2,87562,0.328967216991033,0.149998444528392,0.0289493348071635
266,2,87849,0.311454895519656,0.15008992307173,0.0386991309850469
267,2,87878,0.31734092222598,0.150707948972217,0.0359390675990987
268,2,88125,0.40418538170184,0.167260375783237,0.0161770040899728
269,2,89785,0.299741232112531,0.150826983741483,0.0476595633770737
270,2,93441,0.315774789134918,0.155289167444289,0.0427533454487314
271,2,93588,0.27539795177024,0.161014681007446,0.0880723469598452
272,2,93721,0.273372890090916,0.15050871329438,0.0701684519559586
273,2,93952,0.239117492694029,0.150239773592768,0.112375866682733
274,2,95085,0.324464273780968,0.149997436480735,0.031201752408001
275,2,103188,0.41219764421552,0.153089544085056,0.00742934047827683
276,2,107124,0.372815111564773,0.149754504894005,0.0132517222453117
277,2,111645,0.449416744555798,0.149255561566135,0.00279094415209854
278,2,111916,0.401569894310013,0.150001378613903,0.00777276016225204
279,2,111931,0.424305651555546,0.150058264645046,0.00495720715914814
280,2,111999,0.462583391972519,0.149185199867758,0.00208570252467992
281,2,114528,0.372020187428085,0.150778739236547,0.0140865383502605
282,2,116024,0.443021752668223,0.15060013325599,0.00347959210974392
283,2,119244,0.192498608165869,0.165819160330532,0.246469110484281
284,2,119246,0.215551760908441,0.167515174257353,0.19902127258708
285,2,119247,0.285592148690856,0.168435426348095,0.0908512402310083
286,2,120090,0.183110997340314,0.151519755325272,0.227665497313855
287,2,120291,0.186935782656033,0.153246538807911,0.223341060852118
288,2,120726,0.191761297701044,0.152340403099566,0.208945788150313
289,2,121716,0.246482934741396,0.151943215505161,0.105652360442588
290,2,123100,0.179200721771796,0.152420763418101,0.240508076855661
291,2,124677,0.0936316078342745,0.152427072978433,0.539431616786197
292,2,127636,-0.405526795053503,0.191677801904882,0.0350728321887458
293,2,127887,0.079555737184817,0.153495756587878,0.604578738224645
294,2,128935,0.0447481845914606,0.153390500113111,0.770666553257638
295,2,129053,0.0684249608369912,0.153832862364958,0.65673640895008
296,2,130040,0.037909555679935,0.154802001600256,0.806683431464413
297,2,130976,-0.00315527568129292,0.153554057557356,0.983617587639644
298,2,132199,0.0372473554977896,0.1542531075844,0.809331783205437
299,2,133355,0.0322174438752247,0.155299921166999,0.835775672374561
300,2,133435,0.0223714281831736,0.15564044632235,0.885789475000901
301,2,133943,0.0269750243591218,0.182220313241377,0.882399494006536
302,2,135183,0.00427250483736275,0.155731039528806,0.978128164266016
303,2,135402,0.0198087921585719,0.155704111518915,0.8988381291087
304,2,135898,0.109669686259042,0.156424585701824,0.483700881908274
305,2,135912,0.100999726980496,0.156556814416256,0.519261059319738
306,2,135925,0.106695958065679,0.155836032076238,0.494002671293913
307,2,136002,0.0757252930059455,0.15577065763557,0.6271743467249
308,2,136173,0.0602576609293064,0.156892436822551,0.701157889671826
309,2,138209,0.0598611160242655,0.161495693166269,0.711107937016661
310,2,138318,0.0625540705262759,0.161033728428667,0.697914839673493
311,2,138695,0.0171303433770025,0.158304905726028,0.913889743330267
312,2,138818,0.0223271571405883,0.158012750840639,0.88771377331144
313,2,139728,0.0519176055935271,0.157709725095791,0.742201841817873
314,2,140174,0.0215421743079371,0.157729764338814,0.891443434560626
315,2,140863,0.0248199043397406,0.15766459609225,0.875002139228299
316,2,141152,0.0196755708532717,0.158110800495184,0.901036419367889
317,2,141292,0.00329333280990429,0.15697730528839,0.983273722761328
318,2,141545,0.0557958296182026,0.15771412512764,0.723716267103459
319,2,145823,0.183248682347989,0.163465333177196,0.263039373830291
320,2,145934,0.0422095009971528,0.269808820434902,0.875773861612445
321,2,145980,0.118794038216955,0.165145181940738,0.472412973042784
322,2,146723,0.0635110216909192,0.157421277075036,0.686864245118704
323,2,147946,0.0971579046818367,0.158815763701276,0.54108713732828
324,2,150394,0.0682249396654548,0.173058405702438,0.693648759741465
325,2,151274,-0.155815435028945,0.271026943062049,0.565720050602916
326,2,151397,0.13085615573397,0.159144850388711,0.411492165958961
327,2,153035,0.0747732948909694,0.157512794558065,0.635285441991347
328,2,153228,0.00790031868543717,0.15871223784071,0.960327747896903
329,2,153455,0.0243880453962444,0.159905439241923,0.878867564466948
330,2,153732,0.0839094967147587,0.165271500676978,0.61197591169503
331,2,153815,0.0794166775567509,0.15924108939589,0.618287442282115
332,2,154160,-0.000217775928810671,0.157628090449518,0.998898438852959
333,2,154235,0.00630458991830785,0.159201773241431,0.968433414583255
334,2,155527,0.0852155427635889,0.172736174497174,0.622087810721121
335,2,159870,0.0735889546613497,0.155131744248394,0.635533476352263
336,2,161229,0.0520624438843627,0.157538695693637,0.741237883816972
337,2,161451,-0.444777899729833,0.336554356804195,0.187169460400487
338,2,161451,0.351133617391477,0.337951408739242,0.299512983344701
339,2,162696,0.137340070562157,0.156714714051119,0.38142490825394
340,2,163284,0.146614692189082,0.154609355618488,0.343629955595132
341,2,164166,0.0932829973273702,0.156164631208214,0.550665003726861
342,2,165270,0.0908816412204205,0.154854048713837,0.557655555926282
343,2,165675,0.0807960872527862,0.157431282242741,0.608122007723901
344,2,166404,-1.00720249987471,0.404633552306304,0.0132640507097771
345,2,168012,0.0478326364843595,0.190353966364819,0.801741852592581
346,2,168062,0.0255783862828102,0.156068892341735,0.869910246477956
347,2,168518,-0.0269518457059147,0.15517455064483,0.862210791479625
348,2,168980,0.0586636403183387,0.155076078998838,0.705442990378462
349,2,169651,0.0604738434203445,0.155147797108395,0.696932701849442
350,2,169902,0.296738025327989,0.258899982259694,0.252509747858367
351,2,169960,0.133817785024494,0.241499378410669,0.579852814828899
352,2,170725,0.0357051173114235,0.155445797897072,0.818461842611764
353,2,171254,0.0959335189452638,0.155625246451588,0.538001941983002
354,2,172242,0.00676923634922888,0.153867978488717,0.964934224632706
355,2,173254,-0.0472830598567294,0.152668573844383,0.756963864611422
356,2,173340,-0.0135483945300576,0.152669133563679,0.92933607922011
357,2,173385,-0.0176334757917135,0.152808556894181,0.908196968847181
358,2,173973,-0.0116776387393365,0.152404225409712,0.938967027763046
359,2,174714,0.0560270535023406,0.390765893236217,0.886073827553186
360,2,177341,0.0284905597155146,0.151878635632222,0.851307668784831
361,2,180314,-0.0427063966021131,0.151920163508763,0.778790127128032
362,2,180339,-0.0285940377583324,0.152313418105517,0.851194940978848
363,2,182758,0.0562336914249662,0.151745240081007,0.711172943174448
364,2,183619,-0.0133919360854321,0.152370754839452,0.930013574766695
365,2,183913,-0.048263375877818,0.15621053688062,0.75753145608499
366,2,184146,-0.0211580505997738,0.157275482532838,0.893061266130023
367,2,187176,-0.101034509255743,0.153107567825132,0.509753243425962
368,2,191066,-0.00185554110462505,0.154347201611282,0.99041496248952
369,2,191124,0.525428939663759,0.192994562113427,0.00680045060061467
370,2,191128,-0.482199415518284,0.177672689354769,0.00697431472114632
371,2,191599,-0.0532852365294119,0.152182186325853,0.726441639548981
372,2,191762,-0.020951941105929,0.158229502466795,0.894731587610755
373,2,191763,-0.0521468572269713,0.152786231460801,0.73307629993175
374,2,191959,-0.0775247864012221,0.152382730238533,0.611244956787305
375,2,192390,-0.0101311652966634,0.156644159804012,0.948468340042624
376,2,195759,0.10931051656198,0.153637379787561,0.47725433797488
377,2,196912,0.0842263023046782,0.151194223528145,0.577830209360206
378,2,197598,0.539086906706369,0.493151284250475,0.275074635452646
379,2,198110,0.0765441231783579,0.152112583176924,0.615132548822822
380,2,198283,0.113415383319056,0.156837183421187,0.470072186895912
381,2,198805,0.0703264921380932,0.152776708813179,0.645568479346268
382,2,198891,0.0868038577711958,0.151561762811947,0.567192623781956
383,2,199248,0.0608231850839242,0.151943976687956,0.689177654054304
384,2,201782,0.054143142976445,0.151764341129494,0.721486137911951
385,2,203285,0.20093942484449,0.150824492909894,0.183629872225258
386,2,203783,0.161590251144649,0.15063229004399,0.284117708569998
387,2,204179,0.194981189782076,0.150886237585786,0.197119428768259
388,2,205406,0.107734266914872,0.152688988294204,0.480914833131946
389,2,205834,0.14540973140062,0.15186771929845,0.33898222373595
390,2,205965,0.0589399464898016,0.166129585017919,0.722964054694055
391,2,207192,0.0829814537168852,0.151858387872971,0.585108928499037
392,2,207561,0.0904439524278613,0.151174462212447,0.550039893417073
393,2,208682,0.0480669501811193,0.150974964114765,0.750387290810895
394,2,210102,0.0702033470403279,0.151340478305487,0.643021882835654
395,2,212519,0.253043255993535,0.321924123843186,0.43237496943949
396,2,214801,0.0407909222834772,0.151363824244467,0.787710676394883
397,2,215016,0.00977568919942129,0.151292125528669,0.948517387396688
398,2,218876,-0.0292526548700249,0.152849227170434,0.848336024696894
399,2,227511,-0.0618851562188673,0.153903814686837,0.687851723463049
400,2,230378,0.00829221449340345,0.151998477335002,0.956524179558248
401,2,231943,-0.0122759464042708,0.152433506822047,0.935858890910245
402,2,232156,-0.0252836792655508,0.152366479382741,0.868299240842681
403,2,232789,0.0193204167379893,0.151829389829497,0.898814326554739
404,2,238524,0.0402014888995579,0.152031487012307,0.79160391601046
405,2,241518,-0.0270736186776607,0.1533597508731,0.859973585888092
406,2,250396,-0.11792672241183,0.15219164810138,0.438943037945582
407,2,250466,-0.110173313139915,0.152154274435427,0.469490387096522
408,2,252305,-0.114151331012958,0.152549895666546,0.454784415301674
409,2,254571,-0.0907632986923598,0.15473976172329,0.557877866588006
410,2,254742,-0.0812339732111794,0.154614912121822,0.599638159605759
411,2,254908,-0.0780638156577013,0.155801458262077,0.616650501356343
412,2,255033,-0.125326243379959,0.182551884276346,0.492833461813573
413,2,255862,-0.123102067210903,0.154779378133689,0.426950819462916
414,2,255975,-0.116534450288845,0.154234022462263,0.45041149218417
415,2,258311,-0.226689709216908,0.151329632382042,0.135030481075324
416,2,259284,-0.182583885545437,0.152010706188847,0.230507943514452
417,2,266330,-0.136165437146466,0.152804196342703,0.373476810797895
418,2,267100,-0.112495354368795,0.152847586885017,0.462221342904425
419,2,268086,-0.105905815027411,0.152872080788407,0.488906844488225
420,2,274614,0.0162990114827694,0.152044068702765,0.914691802135663
421,2,274729,-0.0136505188420319,0.152876449531499,0.928901139985706
422,2,275746,0.0589010174776528,0.152779277974961,0.700076893356991
423,2,277029,0.0407327722771163,0.152085868824171,0.788988556381983
424,2,277741,0.0416295501238146,0.152144900555844,0.784538391368566
425,2,278218,0.00817592027109548,0.151885582148001,0.957101481262173
426,2,278379,-0.00101652444200262,0.155644991557163,0.994792706374845
427,2,279910,-0.0107342741503989,0.151831797219049,0.943677782048292
428,2,280616,0.00993358813608192,0.158467555474487,0.950052572406922
429,2,283431,-0.00167848381023239,0.154056588066104,0.991313181395183
430,2,283573,-0.000436095541086867,0.152208609104481,0.997715588588932
431,2,286762,-0.0207076312841752,0.152594240592625,0.892132727584346
432,2,287187,-0.0725051443986802,0.151837172948866,0.633288080112508
