SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,0.0163030864526847,0.0639143237272356,0.798812023478945
90,1,114628,0.0442847087729958,0.0640385581359673,0.489685860680328
91,1,116283,0.0480203829644475,0.0643876301131937,0.456283742757429
92,1,126880,-1.85050185703297,1.20502915707839,0.125520270383149
93,1,127853,0.0300615089780998,0.0642984563624106,0.640408642171262
94,1,128302,0.018017694332072,0.0640641269514167,0.778687526391452
95,1,128704,0.0291714995075422,0.0641162857215142,0.649404751588628
96,1,128911,0.031145599217276,0.064120755785158,0.627457482620723
97,1,130267,-0.0350792720831781,0.0640845835968559,0.584456603869504
98,1,130271,-0.0316927252194171,0.0641656999606501,0.62166983676858
99,1,130613,-0.0146885277370796,0.0647829836027516,0.820761555836573
100,1,132012,0.0271853989044405,0.0646339885373399,0.674299248972137
101,1,133231,0.0152339429625828,0.0641863049989344,0.812531135475293
102,1,137074,0.0295705589379764,0.0640808075653025,0.644754740628634
103,1,137304,0.0465806081649611,0.0640744661901084,0.467722395170651
104,1,139686,0.040305939859494,0.0641708308072884,0.530342112477252
105,1,149562,0.0188813944558916,0.0643453094690692,0.769359398970899
106,1,150447,0.0126974318594466,0.0650634688323138,0.845384236567149
107,1,151446,-0.180880814136418,0.130361955360085,0.166156214381473
108,1,154084,0.0036026157876608,0.0652677200270236,0.956012337672685
109,1,156633,-0.00365936712497584,0.066162529899782,0.955923777831427
110,1,157269,0.0389661178248137,0.0640498687778529,0.543332323303138
111,1,160054,0.027640826202075,0.0646755521874233,0.669365525464915
112,1,166222,0.00238638550154019,0.0642136760117742,0.970375889716818
113,1,166416,0.0203006701750144,0.0640743280718231,0.75155987793612
114,1,167326,0.0264982847054736,0.0644321606347422,0.681132434765652
115,1,168836,0.0386212364493707,0.064109233650888,0.54727565075194
116,1,171200,0.0659057007685022,0.0641423925370059,0.304893080729451
117,1,171431,0.0582468201728258,0.0645648947029507,0.367595615792404
118,1,173339,0.0317964618838876,0.0641142714977133,0.620249440673483
119,1,173845,0.0309281759603954,0.0640622916345816,0.62954918607623
120,1,175121,0.0378525303635353,0.0639246377889742,0.554133869426776
121,1,175281,0.0386292444125694,0.063977711160967,0.546369594436409
122,1,175315,0.0392697341822245,0.063956445709463,0.539605893835558
123,1,175523,0.0408403293069855,0.0643164346372541,0.525845926671171
124,1,175541,0.0390590370827806,0.0640567932728713,0.542415502018429
125,1,175653,0.0407657306186534,0.0642567000028467,0.526217738080309
126,1,175805,-0.0149990593344846,0.0679250625527402,0.825362007632295
127,1,175818,0.0172497719582931,0.0663627945307134,0.795068253598581
128,1,175856,0.0184312183065876,0.0653473637219953,0.778070523740814
129,1,175876,0.0471528959510736,0.064304200598947,0.463875188119091
130,1,175989,0.0408150726912972,0.0645001945756404,0.527280533373087
131,1,176001,0.0229830823669976,0.0648615131025452,0.723295044972326
132,1,176451,0.0299222803813861,0.0656335312872139,0.648742728862528
133,1,177692,0.0372739923756937,0.0639598287986674,0.560418924926002
134,1,178191,0.0425327324344448,0.0640141110120168,0.506850549505669
135,1,178224,0.0372739923756937,0.0639598287986674,0.560418924926002
136,1,178960,0.0324569461247197,0.0644785347940291,0.615013907303857
137,1,179139,0.0527811165633487,0.127809557491072,0.679881590770991
138,1,179139,-0.0100396501407429,0.257473549134464,0.968918061769901
139,1,180955,0.0225127535884615,0.0740646890795433,0.761336934716996
140,1,183802,0.0889924937110314,0.0638231269462914,0.164085487238244
141,1,183954,0.0659430931902894,0.064368958796315,0.306321993261657
142,1,184450,0.0773371244953712,0.0637674338045751,0.226017404006275
143,1,184641,0.056266418830405,0.0656914645605121,0.392288200276605
144,1,184718,0.109355162651055,0.0639990901835536,0.0883857720862603
145,1,185296,0.116393376545333,0.0636900116351855,0.0684689648908825
146,1,185438,0.0854807310861264,0.063831674152549,0.181380709952829
147,1,185469,0.0849945350534747,0.0639261003005211,0.184516936872463
148,1,185503,0.0847814598351166,0.0637607356760759,0.184481870677766
149,1,185705,0.0825017943714728,0.0644852766199794,0.201600174891428
150,1,185749,0.082419540759244,0.0644855745851828,0.20205106474648
151,1,185806,0.0921324094956331,0.0645348783511414,0.154280270774357
152,1,185879,0.0932591008355826,0.0648439523146022,0.15126095100167
153,1,185916,0.0749018379231169,0.0648817143808056,0.249102069749925
154,1,185941,0.0719384341084329,0.0651748708434332,0.270442327600238
155,1,185954,0.0711842059354639,0.065368204863412,0.276908695189871
156,1,186055,0.0583505045995494,0.0640959080934708,0.363252613404257
157,1,186896,0.0797839465666697,0.0650847850500943,0.221073668763393
158,1,187697,0.312036845171494,0.131975793366601,0.0186024664315743
159,1,189392,0.184220453439593,0.133354093483474,0.168017980966282
160,1,189416,0.254179773139548,0.128634550487542,0.0489349131464436
161,1,190132,0.0521199323113428,0.0641925932823692,0.417378606520767
162,1,190148,0.0458213055238717,0.0642255960082252,0.476043037289579
163,1,190165,0.0593557238506781,0.0646886677796571,0.359475820088431
164,1,190169,0.0440953272777183,0.064642408770513,0.495596260931908
165,1,190933,0.0471149178720801,0.0641114198222182,0.462893684943615
166,1,192149,-0.0686447941242567,0.0645817348315189,0.288547797103827
167,1,192302,0.064440963070246,0.085339748980855,0.450686032180735
168,1,192303,0.0201121144722336,0.0771068091175763,0.794372249964283
169,1,192305,0.0290163276524247,0.0801204461365908,0.717450045850346
170,1,192315,0.143611871792168,0.0905845154913335,0.113772913561444
171,1,192795,-0.056769041071898,0.0639676608754929,0.375433016537422
172,1,194020,-0.0189137133015312,0.0674448453012981,0.779310131054303
173,1,194187,-0.0307647715850586,0.064071116115848,0.631406764276681
174,1,194867,-0.0138347694497167,0.0640529246290825,0.82912055988815
175,1,197325,-0.0164953628574232,0.065614374641755,0.801652223406571
176,1,197392,-0.0359940886122267,0.0664361088814717,0.588308411219385
177,1,198857,-0.168913075680147,0.307022455093609,0.582554003049512
178,1,206666,-0.0791780173111492,0.0719188756201643,0.27167503004068
179,1,206675,-0.14226729467371,0.0934865299687443,0.128955810300423
180,1,223051,0.0367121883020651,0.0742077196619809,0.621104160024619
181,1,223059,0.0146261035989164,0.0770794852862681,0.849611344065153
182,2,7366,0.138317000035747,0.0926142880854976,0.136206506025439
183,2,8180,-0.155974739853866,0.127643076322954,0.222538086597519
184,2,8187,0.0174843649235026,0.133013424869643,0.895495707304846
185,2,8250,-0.077526273688898,0.130983727535011,0.554311737682495
186,2,8253,-0.0799034178407245,0.130979680594451,0.542224915160651
187,2,8285,0.00990994323720654,0.0710467036312134,0.889146523769227
188,2,8302,-0.0196529812416523,0.0664978523968897,0.767752799991574
189,2,8306,-0.0196529812416523,0.0664978523968897,0.767752799991574
190,2,8314,-0.0439003345236079,0.0650998269676317,0.500527597935312
191,2,8317,-0.0267039329684933,0.0666122138330287,0.688746273420001
192,2,8328,-0.0222961073342013,0.0663186785635762,0.736922447809716
193,2,8331,-0.0259036848548091,0.0661902400160348,0.695773162194156
194,2,8498,-0.0134818666771978,0.0650423855710055,0.835912141190916
195,2,8651,-0.0180140655722278,0.0651001866202919,0.782162469028542
196,2,9418,0.231484347371044,0.165125719668835,0.16183355504149
197,2,9812,0.00116299953604282,0.0654940713280927,0.985842481006329
198,2,9932,-0.000775652107066538,0.065235955775642,0.990520134552951
199,2,10135,0.00594573537093646,0.0649853680074822,0.927152409414703
200,2,11616,-0.0122177168941077,0.0649139043806354,0.850816911558584
201,2,12133,-0.00266592496390849,0.0651750816741149,0.967395511608962
202,2,12194,-0.00601900065234129,0.0654264778371056,0.926753081807926
203,2,12359,-0.00740453589283818,0.0652347783978567,0.909693966642578
204,2,13061,-0.0012331984906353,0.0652311349550827,0.984927524197714
205,2,14298,0.00380102510059355,0.0654366390721116,0.953712110669627
206,2,15222,-0.0178514361509611,0.0660682247303189,0.787166596485714
207,2,17986,-0.00929600464767932,0.064915275913402,0.886212268798479
208,2,19770,0.0145687599611311,0.0653613946819337,0.823745766914537
209,2,19836,0.0256639647420073,0.0651720979008273,0.693975605639235
210,2,19851,0.0251671637918984,0.065363543333592,0.700444369381783
211,2,21595,0.0281851869883156,0.0650899619113071,0.665265457405859
212,2,22385,0.00813371459518308,0.0651674151481829,0.900742956924654
213,2,23441,-0.0247909331978584,0.0657885775450929,0.706528353576879
214,2,24209,-0.0130201954006415,0.0652563094973721,0.84196780706041
215,2,24341,-0.00340556357612842,0.0654140981644134,0.958509046446439
216,2,26815,-0.0306473941979676,0.065315594876511,0.639201945673824
217,2,28209,-0.0282250092380451,0.0653406781122089,0.666029210879225
218,2,28695,-0.0602372332374743,0.0682052945613034,0.377742609352464
219,2,35849,-0.279703757001519,0.699854711689858,0.689648852218158
220,2,35850,0.378285673352701,0.85589221513583,0.658775648756538
221,2,41245,-0.0431223256463772,0.0650667793551413,0.507929888638112
222,2,43214,-0.022379456610102,0.0661520935966398,0.735335925224305
223,2,47104,-0.0564835378131313,0.0642480629974871,0.379919240667717
224,2,50915,-0.0135421128705825,0.0649463067558361,0.834949130332019
225,2,55834,-0.00121655603045545,0.0646501500081193,0.984997302098173
226,2,56422,-0.00398653636419594,0.0647654165186979,0.95095326478672
227,2,57715,-0.00103374512484322,0.0645522445324951,0.987232202092996
228,2,59046,-0.00157553412369643,0.0648787648139745,0.980639573354094
229,2,59191,0.00710418529848272,0.0645062373261029,0.912367466504519
230,2,59383,0.0181029979025448,0.0645187284879704,0.779192967866598
231,2,59477,-0.00795017605505094,0.0654954330870202,0.90345500776438
232,2,59755,0.0929653804537836,0.147077373604587,0.527740586529664
233,2,60471,-0.00936992180944746,0.0646109045125147,0.88477725491914
234,2,60478,-0.00281279750655339,0.0646863870347661,0.965340616871676
235,2,60786,-0.00764739743833365,0.0645789154247564,0.905802698260687
236,2,61035,-0.0192860477580369,0.0645673815098129,0.765347421276519
237,2,61071,-0.015973612883756,0.0642769777695489,0.80388264799939
238,2,61675,0.00300808372791816,0.0644674659010345,0.962810204110355
239,2,62776,0.0296195060718322,0.0672699518911283,0.659983448348138
240,2,62939,0.0127479213090395,0.0643526529067529,0.843084977996009
241,2,63527,-0.00950993601685779,0.0645958193182782,0.883040718480819
242,2,63857,-0.0371968506476371,0.0645824909037532,0.565010070655826
243,2,65527,-0.0356139924580578,0.0643719077907772,0.580439955272199
244,2,67007,-0.00597444674691606,0.0709029769836761,0.932895664637144
245,2,67023,-0.008207353613785,0.146623958871814,0.95539297035371
246,2,67024,-0.0732855231944374,0.147108879285705,0.618673049483368
247,2,67976,-0.0500824012725782,0.0652729805266801,0.443430223255045
248,2,69628,-0.0915364406993869,0.066230677403421,0.167819447156478
249,2,71825,-0.160458988276097,0.128134145727105,0.211299278900795
250,2,72389,-0.15123861435426,0.0644235769005993,0.0194481865674193
251,2,72392,-0.096443767310365,0.0651641282486912,0.139761634080556
252,2,73646,-0.124518361395028,0.0636819309107192,0.0513343569936881
253,2,74564,-0.120619777002931,0.0635768305020509,0.0586136640353314
254,2,74739,-0.105736962247617,0.0638627654761709,0.09867321013638
255,2,79931,0.00658117563488503,0.072260087244094,0.92748368590385
256,2,80748,-0.0248677028522437,0.0666620302366606,0.709341468391542
257,2,80873,-0.0456452404909605,0.0642172736013887,0.477681377856454
258,2,81501,-0.0169804319420448,0.0642461489175387,0.791700905415462
259,2,83526,-0.0246495928214884,0.0641394157335618,0.700978091388891
260,2,83845,-0.0234499778570814,0.0642016707346118,0.715139855064278
261,2,84412,0.0497101122660109,0.1618041066653,0.75885400717708
262,2,84412,-0.0496727710583452,0.0809911345373444,0.540065545143023
263,2,84447,-0.00266716456669489,0.0650335000554372,0.96730938471339
264,2,87391,0.0129870151287618,0.0639265162270691,0.839130645525338
265,2,87562,0.0188101956932627,0.0640842165359265,0.769294862705234
266,2,87849,0.0208963039510425,0.0640763146997136,0.74452992569628
267,2,87878,0.0218583328667901,0.0643508365351615,0.734303737341603
268,2,88125,-0.00845963398697702,0.0715691334330617,0.905974622531462
269,2,89785,0.0331328406191005,0.0643443645914398,0.606924243712689
270,2,93441,0.029627503541888,0.0662713179859568,0.655103208919046
271,2,93588,0.022254446071568,0.0686074758914896,0.745847415904243
272,2,93721,0.00109263558214513,0.064174125515913,0.986425406723287
273,2,93952,0.00156380544726183,0.063990535310554,0.98051698713325
274,2,95085,-0.0344054427794444,0.0640537272714662,0.591513369509887
275,2,103188,0.0233218254703179,0.0656237179534611,0.722511839732528
276,2,107124,0.0410602499065258,0.0640745175676882,0.522055245274754
277,2,111645,0.0465111303316216,0.0641050514162011,0.468598175053439
278,2,111916,0.0468069813330891,0.0642557722788645,0.466822417985354
279,2,111931,0.0558896961376523,0.0643336401104652,0.385575455370801
280,2,111999,0.0498495168867669,0.0641162313299353,0.437392417357176
281,2,114528,0.0187710863894635,0.0645326494368603,0.771315945787246
282,2,116024,0.0150982214893843,0.0646888520698609,0.81558797715335
283,2,119244,-0.0193584388290152,0.0705008413632413,0.783796095460105
284,2,119246,-0.0218087437000269,0.0712510389161281,0.759721761483536
285,2,119247,-0.0172715642364383,0.0717691291283182,0.809962607863646
286,2,120090,0.0169388410546756,0.0644320304770073,0.792785090860523
287,2,120291,0.0170567121954396,0.0651689131139926,0.793681638485414
288,2,120726,0.0216811201499573,0.0647884013037668,0.738091578181168
289,2,121716,-0.00632027921524997,0.0647242095363114,0.922266129304671
290,2,123100,0.0256477457486801,0.0647999909353714,0.69249271546583
291,2,124677,0.0082929766109423,0.0647235786662686,0.898119737280875
292,2,127636,0.0164721757374893,0.0818580811126075,0.840635837097047
293,2,127887,0.0267204727965848,0.0651533329534987,0.681969097447811
294,2,128935,0.0116483895244502,0.0651042948147232,0.85810401846584
295,2,129053,-0.00118891354012129,0.0653054024007805,0.985485248881969
296,2,130040,0.00997611728263303,0.0657018804068327,0.879400548690267
297,2,130976,0.0111230234833852,0.0651661639589242,0.864567597336317
298,2,132199,-0.00231058421243124,0.0654707840393172,0.971866980538244
299,2,133355,-0.000850303329291258,0.0659137660952804,0.989714671635547
300,2,133435,0.00892990809624417,0.0660545069699483,0.892538714928458
301,2,133943,0.0893648635515583,0.0771908581329928,0.247763876172782
302,2,135183,-0.00975387874992673,0.0660907634768875,0.88275606371222
303,2,135402,-0.00721791178338504,0.0660817018242692,0.913084440701574
304,2,135898,-0.0180117097462227,0.0664263628910418,0.786431825039331
305,2,135912,-0.0160312291551488,0.0664768750756528,0.80957501665524
306,2,135925,-0.0191233340107915,0.0661733630921514,0.772759895269825
307,2,136002,-0.0157667591047819,0.0661263470974513,0.811682971356152
308,2,136173,-0.00477971828562951,0.0665990574095098,0.942826739790295
309,2,138209,-0.0376994764516771,0.0685232336333191,0.58255023644265
310,2,138318,-0.044810789592451,0.0683161948567739,0.512295064237296
311,2,138695,-0.0655471126773075,0.0670955639287203,0.329276921871292
312,2,138818,-0.0604745470716272,0.0669857064297631,0.367248849680305
313,2,139728,-0.0381369450964284,0.06691198447334,0.569069504382701
314,2,140174,-0.0519502162768857,0.0668856371590618,0.437854668383406
315,2,140863,-0.0500764592789642,0.0668625865020893,0.454388576457853
316,2,141152,-0.0400117528809734,0.067070380604567,0.551181109190389
317,2,141292,-0.0625330513882079,0.0665385026923296,0.347961502872437
318,2,141545,-0.0564686620633521,0.0668787246707527,0.3990489544216
319,2,145823,-0.0521706304209431,0.0694430758202859,0.452989595081366
320,2,145934,-0.202960655658812,0.114000994201932,0.0758801711644019
321,2,145980,-0.0300587774088528,0.0701212239536355,0.668425767225844
322,2,146723,-0.0336982632298575,0.0668014013926302,0.614256804182454
323,2,147946,-0.0640541765139362,0.0673513877307075,0.342232413067665
324,2,150394,-0.0722753045470816,0.073361898623171,0.32520621965799
325,2,151274,0.101261617448106,0.11495222641814,0.378970361945361
326,2,151397,-0.0591606590491209,0.0675328441280198,0.381610557699225
327,2,153035,-0.110221171454707,0.0666124204961509,0.0988814907472538
328,2,153228,-0.0926342093785479,0.0671775095705762,0.168784273104846
329,2,153455,-0.0815268290485029,0.0677277334775662,0.229495261641839
330,2,153732,-0.109287248417384,0.0699258208324206,0.118971517902303
331,2,153815,-0.102298303471078,0.0673866030681612,0.129889106581921
332,2,154160,-0.0788829614135886,0.0667659666955003,0.238205612043649
333,2,154235,-0.0761463015630237,0.0674442095922032,0.259653314156292
334,2,155527,-0.12457067499485,0.0730346956741876,0.0889553573334138
335,2,159870,-0.0266634061523721,0.0658440785034381,0.685761259396795
336,2,161229,0.0155744377081737,0.0668651106050548,0.815956013782212
337,2,161451,0.251118212110438,0.142562451612711,0.0790260461460899
338,2,161451,-0.0922764118912109,0.143562776246467,0.520797094115387
339,2,162696,0.0357075937622495,0.0665553907793096,0.591944474161516
340,2,163284,0.00746054994972201,0.0656990109087168,0.909653923980765
341,2,164166,0.00606804482690393,0.0663094508416454,0.927138465238571
342,2,165270,0.0424268970452782,0.0657138018706801,0.518937510660733
343,2,165675,0.023983301013011,0.0668270516611804,0.719894841869977
344,2,166404,0.0576230263186188,0.173201127565182,0.739562546472064
345,2,168012,-0.0053089546196019,0.0807935394675341,0.947645798720839
346,2,168062,0.0363745394503667,0.0662103386489543,0.5830930622194
347,2,168518,0.010963982900002,0.0658567849603872,0.867872801638636
348,2,168980,0.0119694702165382,0.0658250208834269,0.855814470355933
349,2,169651,-0.0216907445491539,0.0658492508098324,0.742048713098871
350,2,169902,0.118878563886046,0.109900220379716,0.28012628148039
351,2,169960,-0.00261632736195061,0.102537548795744,0.979657965646788
352,2,170725,-0.0175073423897995,0.0659700238058636,0.790869112808814
353,2,171254,-0.0162012322365486,0.0660777468253725,0.806456134491571
354,2,172242,0.0468094475211545,0.0652546784851318,0.473641975468704
355,2,173254,0.0176705491071228,0.0647949891410584,0.785231958926692
356,2,173340,0.0274464791017756,0.0647775025701162,0.672039841213222
357,2,173385,0.0305749825536293,0.064833224249574,0.63750770216336
358,2,173973,0.012265907020764,0.0646780649025796,0.849695892857001
359,2,174714,0.150451513245203,0.165653640808661,0.364376637071571
360,2,177341,-0.0242261770800482,0.064448074891306,0.707215359834548
361,2,180314,-0.0321853274139005,0.0644598422500443,0.617873323688481
362,2,180339,-0.0246187915737285,0.0646322286038434,0.703502269630855
363,2,182758,-0.0722349502077632,0.0642988307060247,0.262020234086545
364,2,183619,-0.0708466485574381,0.0645572924277933,0.273204606861306
365,2,183913,-0.051356613143331,0.0662488284007893,0.438735822411003
366,2,184146,-0.0626178303274498,0.0666666540978445,0.348235595326858
367,2,187176,-0.107223124826047,0.064768450084181,0.0987150747592699
368,2,191066,-0.0385540373157661,0.0654732915260207,0.556337594982916
369,2,191124,-0.0612392968525133,0.0826987277891406,0.45948239598188
370,2,191128,0.0654771684519107,0.0761077214457517,0.390195339422223
371,2,191599,-0.050137154235194,0.0645426604196441,0.437793190679947
372,2,191762,-0.0435556035007471,0.0671147296077624,0.516778239006749
373,2,191763,-0.0357474010191228,0.0648257291649368,0.581682014571346
374,2,191959,-0.0397282246332893,0.064660839198577,0.53934064718416
375,2,192390,-0.0847332038510173,0.0663275101446767,0.202266330682175
376,2,195759,-0.0312297894899972,0.0652297369315139,0.632401418371696
377,2,196912,-0.00662814528889744,0.0641945232639614,0.917822438414734
378,2,197598,0.164171807824799,0.209466698006385,0.433705982084408
379,2,198110,-0.031465113768571,0.0645584797452446,0.626284990568694
380,2,198283,-0.0342806458910003,0.066586473617494,0.606994738241356
381,2,198805,-0.0223278012893125,0.0648474742724642,0.730816245748398
382,2,198891,-0.0250141897066539,0.0643393832500821,0.697669564642263
383,2,199248,-0.0477443245906619,0.0644500473945689,0.459309734853944
384,2,201782,-0.00974492520945691,0.0644187754634367,0.879845507691193
385,2,203285,0.0129782870357674,0.0641673869794424,0.839832525174215
386,2,203783,-0.00128823875277445,0.0640328898887247,0.983960295394408
387,2,204179,-0.00285033283300196,0.0641876891903217,0.96460570996516
388,2,205406,-0.0101776812969883,0.064845092886911,0.87537101909676
389,2,205834,0.0124342646936127,0.0645333734426503,0.847320702730587
390,2,205965,0.0450040659636964,0.0704777826768425,0.523525371855377
391,2,207192,0.00346387205818072,0.0644761555267925,0.957186006805858
392,2,207561,0.0140540701092639,0.0641870675621615,0.826811754148882
393,2,208682,-0.0276714655448261,0.0640665110546241,0.666064864448492
394,2,210102,-0.0107726399699886,0.0642463792689267,0.866933412581058
395,2,212519,-0.0849030464846852,0.136670414543936,0.534852682422322
396,2,214801,-0.0420620215209868,0.0642068623970946,0.51282896878328
397,2,215016,-0.0270299248436942,0.0641931037574386,0.673958689631133
398,2,218876,-0.0606155596563571,0.0647927745411969,0.35015496992346
399,2,227511,-0.0666444389187693,0.0652358449097548,0.307673491553583
400,2,230378,-0.0655424878264425,0.0644145000975097,0.30960708021734
401,2,231943,-0.0764426985992428,0.0645657770447312,0.237229186325134
402,2,232156,-0.0675051718328807,0.0645674347925518,0.296507905584512
403,2,232789,-0.0862152266833806,0.0642747425196343,0.180667656607154
404,2,238524,-0.0716388010692023,0.0644162705483347,0.266842186318646
405,2,241518,-0.0648117873225218,0.0649977484306648,0.31938008614534
406,2,250396,-0.0453058609800142,0.0646005196435703,0.483563240248678
407,2,250466,-0.0328517299310603,0.0645990204553989,0.61138646369476
408,2,252305,-0.0774202913181373,0.0646628097811544,0.231995988948068
409,2,254571,-0.105557043907042,0.0654633826206636,0.107755650395404
410,2,254742,-0.0956220166751988,0.0654471052792246,0.144889047472347
411,2,254908,-0.116824043904147,0.0658532273090503,0.0769240561395613
412,2,255033,-0.0389441447439952,0.0774995709872651,0.615623647747498
413,2,255862,-0.0564958166702978,0.0656788758352046,0.390272293970029
414,2,255975,-0.042652114442707,0.0654709562669466,0.515169482981562
415,2,258311,-0.0488000435466712,0.0643761947725908,0.448929895629361
416,2,259284,-0.0704006283293258,0.0645368233240992,0.276078593376962
417,2,266330,-0.0895640732485803,0.0647482249604732,0.167457271606691
