SNP,Chr,Pos,Effect,SE,ADE17_PGM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
31,1,37409,0.263159233380896,0.101332869617911,0.00979812353654024
32,1,37478,0.25272431087326,0.101496795689967,0.0132347104484092
33,1,39144,0.164853093860193,0.101538638727937,0.105364418030945
34,1,41499,0.113098987810675,0.101455918101342,0.265711703248462
35,1,45359,0.112339684324645,0.170999783589662,0.511635966112855
36,1,45634,0.0566425021901886,0.157135491055222,0.718711893979187
37,1,51248,0.00637438160702253,0.102066381300292,0.950237202910865
38,1,51462,-0.0195391715956324,0.102200057694596,0.848490159229297
39,1,52124,-0.0479628510734916,0.102035015976795,0.638600516098459
40,1,52667,0.0525585542590533,0.101864965243218,0.606203263835179
41,1,55470,-0.131582530671824,0.104442039129259,0.208551520428608
42,1,59265,-0.0596119597397172,0.101802530365603,0.55854228979657
43,1,60165,-0.0643329400944047,0.101717378876966,0.527490860607923
44,1,62308,-0.0753402527881076,0.10158395033695,0.458789479246415
45,1,62869,-0.0753960030243243,0.101571054668751,0.458400362332682
46,1,65431,-0.155490984517273,0.105840539339384,0.142694603589202
47,1,65451,-0.0972867292971559,0.104530120915026,0.352642117189477
48,1,65719,-0.0741565198450072,0.109067811423776,0.49700578067564
49,1,66841,-0.0658563042156439,0.101637779496143,0.517437832013308
50,1,66948,-0.0732508767273017,0.102248033597799,0.47421574704441
51,1,68621,-0.085276750361698,0.101944153144922,0.403437006362528
52,1,69417,-0.0613610544063095,0.101722580461899,0.546749983206743
53,1,69820,0.06029550323679,0.398235722907752,0.879741498879618
54,1,69821,0.108264145932504,0.247030662155173,0.661464459874461
55,1,70906,-0.313977186999599,0.162633314825709,0.0543352360395489
56,1,74327,-0.126628429533277,0.102112365162085,0.215766119783586
57,1,74572,-0.103109475671573,0.101914446137788,0.312362135004027
58,1,75211,-0.159785067912036,0.101520455186267,0.116401758134098
59,1,76030,-0.097817063090662,0.101742931153121,0.3370022053648
60,1,80108,-0.11863499647484,0.101656045429098,0.243988607257579
61,1,81262,-0.113460193003727,0.101634206094646,0.265028093757234
62,1,81999,0.00216478766096459,0.10206203408212,0.983089715387375
63,1,82431,0.00507657312713872,0.10254487811418,0.960544160243097
64,1,83284,-0.0423881186035816,0.101774025122888,0.677302777547339
65,1,83613,-0.0801253404669986,0.101698432705323,0.431300342412912
66,1,84112,-0.0914027541217249,0.101682717828668,0.369317835605549
67,1,84701,-0.214737431824163,0.108408258779553,0.0483870739164833
68,1,84858,-0.131010774098977,0.101847912782059,0.199168374430131
69,1,85751,-0.102053512981615,0.102361922943486,0.319453707067179
70,1,87445,-0.0990677515747177,0.102587209061275,0.334858924676618
71,1,87467,-0.0767561817898887,0.103179539925269,0.45742644261778
72,1,89070,-0.133605624817032,0.102367416602254,0.192689236037853
73,1,89616,-0.13770514091203,0.101798592148284,0.177010430378717
74,1,89679,-0.134676349696886,0.101823026760814,0.186807627583973
75,1,89880,-0.129249794235354,0.101868870257638,0.205353411939821
76,1,91472,-0.15405470267818,0.102531422277651,0.133858931963471
77,1,93789,-0.187681256008802,0.101307732768202,0.0647762866790532
78,1,94351,-0.175491531070638,0.101638658425491,0.0851104665001417
79,1,99148,-0.164757681625372,0.101420628366181,0.105161928186966
80,1,101281,1.10925163973527,1.11178193882329,0.319096584979994
81,1,106011,-0.218697065340545,0.105453206868663,0.0388152818038629
82,1,106800,-0.202770508061984,0.101363417989653,0.046219294582304
83,1,107970,-0.224582830092988,0.100928971246953,0.0267021063594222
84,1,109000,-0.225368080451419,0.101104385042704,0.0264385990953916
85,1,112549,-0.101554467630481,0.101554459843642,0.317995454594017
86,1,112742,-0.123310435568389,0.101883244319432,0.226969278946729
87,1,113050,-0.119046157191722,0.101725526868471,0.242682488238663
88,1,113135,-0.0845127054952715,0.101563503785501,0.405905542543793
89,1,114076,-0.125356359640655,0.101443888561407,0.2173839355565
90,1,114628,-0.0738505609325947,0.101844430823182,0.468852027884751
91,1,116283,-0.121902480549327,0.102281541522451,0.234127512908258
92,1,126880,-1.17158367431347,1.92194032596494,0.542529708241358
93,1,127853,-0.216838655799538,0.101643178206723,0.0335866328338241
94,1,128302,-0.229795897361337,0.101166714580169,0.0237207515346483
95,1,128704,-0.224257404266291,0.101304057293043,0.0274877698495264
96,1,128911,-0.217392187943705,0.101357804894814,0.0326509673526769
97,1,130267,-0.204239922174509,0.10138663575956,0.0447186444225964
98,1,130271,-0.209578431486917,0.101477519798857,0.0396271013379619
99,1,130613,-0.285583815287192,0.10191550752493,0.00535615067741573
100,1,132012,-0.110508736776158,0.102655692540401,0.282439362077983
101,1,133231,-0.0945799833257232,0.10197023800963,0.354287562379925
102,1,137074,-0.0276061073409833,0.10193863119886,0.786694641622083
103,1,137304,-0.0414670627957516,0.101960771292203,0.684477565491699
104,1,139686,-0.0513239998107129,0.102082136106993,0.615438379547122
105,1,149562,-0.0200845389263466,0.102346064180892,0.844534118741077
106,1,150447,0.00210358482596767,0.103486897104315,0.983793950530317
107,1,151446,0.0479142579142193,0.207885526836194,0.817849321234772
108,1,154084,-0.00945737660941537,0.103805458066302,0.927459455148775
109,1,156633,-0.00766346688121677,0.105229062572841,0.941985410027093
110,1,157269,-0.0102442188817281,0.101921208775779,0.919995584174756
111,1,160054,0.0181792461039613,0.102886465608259,0.859851420325802
112,1,166222,0.0397840030927925,0.10210805327482,0.697047716479247
113,1,166416,0.0318484853366994,0.101908570028958,0.754829759439933
114,1,167326,0.0235555859150988,0.10249417931915,0.818361924202173
115,1,168836,0.0291201897373806,0.102004321498627,0.775443889380246
116,1,171200,0.0343656703313688,0.102152497964617,0.736757555446404
117,1,171431,0.0722776286415842,0.102734718126603,0.482185216333864
118,1,173339,-0.000220560657267499,0.102007224607959,0.998276031745777
119,1,173845,0.000150476298930224,0.101922666890212,0.998822855841598
120,1,175121,0.0119091958884616,0.101718607744714,0.906863387814453
121,1,175281,0.0195998681780805,0.101801698195244,0.847437883261038
122,1,175315,0.0141129651861744,0.101772222968392,0.889788361072889
123,1,175523,0.0103577109843116,0.102350162100152,0.91945012426878
124,1,175541,0.0169029164320884,0.101929959303833,0.868386663378581
125,1,175653,0.027014045600572,0.102246372766202,0.791775817883515
126,1,175805,-0.0902771199751305,0.10793320959524,0.403486454590489
127,1,175818,-0.0262652448744772,0.105548754784071,0.803625654113403
128,1,175856,-0.00641650170698557,0.103944050757069,0.950812513381486
129,1,175876,0.0160540903980268,0.102348079969712,0.875446625851803
130,1,175989,0.0299290849491014,0.102631311172501,0.770750395153562
131,1,176001,0.034017352890543,0.103162629115132,0.741788291992902
132,1,176451,0.0578252699545322,0.104373401004775,0.579913852856494
133,1,177692,0.0204466825238668,0.101769176473018,0.840882835929541
134,1,178191,0.0176268527311587,0.101871729014847,0.862727113190238
135,1,178224,0.0204466825238668,0.101769176473018,0.840882835929541
136,1,178960,0.0167707936183622,0.10258397266149,0.870231268257723
137,1,179139,0.026194405505823,0.203321349414324,0.897563528566406
138,1,179139,-0.161051714467015,0.409414638293948,0.694283195695186
139,1,180955,0.0530326759231192,0.117779126200661,0.652790527606558
140,1,183802,0.0658596359858249,0.101727434207913,0.517785658992347
141,1,183954,0.039540857221817,0.102507253497325,0.699923692654197
142,1,184450,0.0702457874853999,0.101562357504074,0.489610663584842
143,1,184641,0.0688720677989585,0.104524437921853,0.510383924321415
144,1,184718,0.0850806846055438,0.102108227845832,0.405272670446881
145,1,185296,0.0635811676587465,0.101718717943399,0.532329935859807
146,1,185438,0.0226900625029289,0.101772635199179,0.823704492533201
147,1,185469,0.025173620129393,0.101917882225629,0.805052544358837
148,1,185503,0.0407835359958907,0.101639887999647,0.688475011630289
149,1,185705,0.0464645791527142,0.10276953858591,0.651457319823302
150,1,185749,0.0367694123084928,0.102780660086842,0.720746903891001
151,1,185806,0.0262299239072052,0.102927088047974,0.798995193948842
152,1,185879,0.0250837302618131,0.103425340965993,0.808510497131566
153,1,185916,0.0424853147979771,0.10336218260083,0.681297415293965
154,1,185941,0.0486413566209421,0.103805003828841,0.639656290742954
155,1,185954,0.0371855780958446,0.104121723985809,0.721203673281472
156,1,186055,0.0407445314493608,0.102039057209517,0.689911209667995
157,1,186896,-0.0031712465810553,0.103735236048367,0.975629279590464
158,1,187697,0.192926194403579,0.211309448357303,0.3618640103098
159,1,189392,-0.163989156059008,0.212488789964341,0.440776237294876
160,1,189416,-0.0061706486319224,0.205717257042785,0.976087373847635
161,1,190132,-0.0153685539741195,0.102188290343907,0.880539300247854
162,1,190148,-0.0116241970062506,0.102220512247753,0.909526883327583
163,1,190165,-0.0130169804907455,0.103005555613895,0.899509700879807
164,1,190169,-0.0246856541929663,0.102871042596055,0.810495134795111
165,1,190933,0.0448096422485579,0.102017268956705,0.66075939448354
166,1,192149,0.0276782322891186,0.102868884930685,0.788038233916138
167,1,192302,-0.0507249014094899,0.135812897980903,0.709007207238635
168,1,192303,-0.112790521047431,0.122500734043347,0.357818408506427
169,1,192305,-0.10985479707593,0.12731850194123,0.388814279436788
170,1,192315,-0.150219931316409,0.144362554918494,0.298785440321769
171,1,192795,-0.0499673144180085,0.101817233842483,0.623904685304683
172,1,194020,-0.0750674870875715,0.107206400601833,0.484254515394919
173,1,194187,0.0621668001105137,0.101882628030368,0.542134806179321
174,1,194867,0.0431789501664803,0.101854944600443,0.671878054164521
175,1,197325,0.148319464217936,0.10406792905516,0.154977826814
176,1,197392,0.166907292512493,0.105334495670337,0.113965071191864
177,1,198857,0.376048468408328,0.488108556825232,0.441566245068691
178,1,206666,0.0434576089879324,0.114557540129606,0.704654733834972
179,1,206675,0.164930611936018,0.14891577225833,0.268813358241887
180,1,223051,0.242967048551012,0.117355571519102,0.0391462939024817
181,1,223059,0.157873594994694,0.122310422744074,0.197631088339941
182,2,7366,-0.0357644672399298,0.147752446575716,0.808876803153718
183,2,8180,0.0657432680432546,0.203411070604398,0.74673213867282
184,2,8187,0.28335808808883,0.211020539237526,0.180199974460359
185,2,8250,0.0454035040073748,0.208414784089147,0.827670576778675
186,2,8253,0.0655204663735942,0.208399618112338,0.753404351471025
187,2,8285,0.159181086325487,0.112682573950931,0.1586395718645
188,2,8302,0.0750082272141975,0.105700433899947,0.478401909329953
189,2,8306,0.0750082272141975,0.105700433899947,0.478401909329953
190,2,8314,0.0896575693372115,0.103495917756209,0.386919084245081
191,2,8317,0.0715135371180195,0.105900338193248,0.499933041501898
192,2,8328,0.0741995781824527,0.105420684957416,0.481994758071002
193,2,8331,0.0790840340546829,0.105212138894851,0.452754813119165
194,2,8498,0.0663956718138052,0.10339376393746,0.521184021591967
195,2,8651,0.0643920951859277,0.103494271285231,0.534224987061562
196,2,9418,0.100531562576392,0.263302875099356,0.702832338789104
197,2,9812,0.0828819483446936,0.104072830810419,0.426344069304816
198,2,9932,0.0666122409624741,0.103695138870981,0.521039967137511
199,2,10135,0.0603547029600886,0.103308452380744,0.559446510611486
200,2,11616,0.091659515592413,0.103133357232996,0.374743994058133
201,2,12133,0.0646959220829306,0.103601929223126,0.532724727822178
202,2,12194,0.0712395477809561,0.103990873992808,0.493758309758437
203,2,12359,0.0592312387763201,0.103707825796956,0.568271105198484
204,2,13061,0.107084573391015,0.103591421612483,0.301974523305725
205,2,14298,0.0774191725533544,0.10399378368256,0.457093760683189
206,2,15222,0.104252096287912,0.104943682961861,0.321190683567477
207,2,17986,0.0688065220301536,0.103183709191382,0.505313071443767
208,2,19770,0.0803863686842177,0.103874454355292,0.439519685983429
209,2,19836,0.0543650540361005,0.103636524469885,0.600208434263053
210,2,19851,0.0576599824131777,0.103935163273082,0.579404163483908
211,2,21595,0.0713564000638403,0.103481331742792,0.490925099702753
212,2,22385,0.0780990454888008,0.103565599156593,0.451290590389094
213,2,23441,0.10242700125014,0.104513593376296,0.327739921341005
214,2,24209,0.109909427201362,0.103628951916119,0.289594382404107
215,2,24341,0.0968093121351563,0.103911766983077,0.352154593558111
216,2,26815,0.107388590781874,0.103757452347275,0.30137909314476
217,2,28209,0.0704256761633535,0.103882126557941,0.498254911037956
218,2,28695,0.0332054844850269,0.10858374947658,0.759933165603327
219,2,35849,1.63696150071267,1.10993409102498,0.141150184174072
220,2,35850,-2.45645325385735,1.35535443940749,0.0707728515678247
221,2,41245,0.038803870593505,0.103530404454336,0.7080294375818
222,2,43214,-0.00829076076349389,0.105228927860476,0.937246012538538
223,2,47104,-0.0891418711797687,0.102186218712498,0.383611907321878
224,2,50915,-0.063346624054966,0.103246357323953,0.53990901928907
225,2,55834,-0.0524771935065624,0.102786114494849,0.60998706111819
226,2,56422,-0.0654000950418839,0.102949054666099,0.525666127771877
227,2,57715,-0.072211880554122,0.102596360656005,0.481993652291429
228,2,59046,-0.0763539990139991,0.103107638804487,0.459472501139498
229,2,59191,-0.0882720204018165,0.102489248642104,0.389668063488303
230,2,59383,-0.112218758685849,0.102452471242329,0.274121005263498
231,2,59477,-0.0796278446667487,0.104084324710931,0.444763608255275
232,2,59755,-0.242542510781584,0.233697945642409,0.30005207269502
233,2,60471,-0.0899326201104124,0.102653109744467,0.381580801861051
234,2,60478,-0.0865857930506652,0.102778646020729,0.400106950507971
235,2,60786,-0.0774072911943688,0.102630086159445,0.451210442000511
236,2,61035,-0.0722757699824522,0.102633273554633,0.481763920538943
237,2,61071,-0.0688503245694557,0.102173734455586,0.500844230227747
238,2,61675,-0.0797159850665983,0.102445945624122,0.437015211300529
239,2,62776,-0.0761509971656439,0.106943314686085,0.476892518326217
240,2,62939,-0.0498139845906045,0.102322189861908,0.626677670934165
241,2,63527,-0.0502773502683216,0.10270589238137,0.624772403032406
242,2,63857,-0.047666874653773,0.102733325359035,0.642943420534324
243,2,65527,-0.105615548365364,0.102271475916428,0.302452240025974
244,2,67007,-0.0830999006844731,0.112683291371582,0.46132997304359
245,2,67023,-0.295942306803618,0.232669206523724,0.204230152784911
246,2,67024,-0.333803078053603,0.233378936552942,0.1535140103974
247,2,67976,-0.0930217702959137,0.103783099450678,0.370698348154937
248,2,69628,-0.0149931351428583,0.105619387246912,0.887197017952704
249,2,71825,-0.172930358307609,0.204037954862465,0.39726839063707
250,2,72389,0.146349735444318,0.102966171036738,0.156101325244152
251,2,72392,0.117951680198077,0.103772807928743,0.25646241676152
252,2,73646,0.0547676299919096,0.101789368633271,0.590882545580887
253,2,74564,-0.00867326927497603,0.101630103948221,0.932038251885473
254,2,74739,-0.0234175435195634,0.101957704595351,0.818474241425759
255,2,79931,0.0288893089802943,0.114918431894075,0.801659116855743
256,2,80748,-0.043865359541337,0.106019028767693,0.679308556899742
257,2,80873,-0.0168845364352189,0.10220464215215,0.868878593210847
258,2,81501,-0.000641187164704654,0.102191558454065,0.994997357964298
259,2,83526,0.00950776067292361,0.102031782324304,0.925810007582704
260,2,83845,0.00461594070410115,0.102129711362503,0.963975965756069
261,2,84412,-0.458365248238007,0.256219838471743,0.0744796852312149
262,2,84412,-0.00309025549447572,0.128882328306753,0.980884231070011
263,2,84447,-0.0117655806921628,0.103432061866807,0.909499234677996
264,2,87391,-0.00725632010847455,0.101678298625789,0.943147300912055
265,2,87562,-0.0229618453374179,0.101929016813566,0.821897336138195
266,2,87849,-0.0134977364546874,0.10192415718193,0.894720258149764
267,2,87878,-0.0194229698672408,0.102359461260896,0.849612094845997
268,2,88125,-0.0582559791909265,0.11378844311165,0.60899392649102
269,2,89785,-0.0247716865877736,0.102367600548947,0.808930316519709
270,2,93441,-0.0554992816395116,0.105390867232842,0.598799150009198
271,2,93588,-0.0360127797279584,0.109117433234983,0.741567849675574
272,2,93721,-0.0487524430797299,0.102033955878299,0.633083975943348
273,2,93952,-0.0398720124406167,0.101752867215513,0.695404402218399
274,2,95085,-0.0579778360965605,0.101870310023522,0.569627287397098
275,2,103188,-0.00412844102665283,0.104390872683306,0.968475912270449
276,2,107124,0.00599609366305731,0.101967239241496,0.953141401838722
277,2,111645,0.0401512264736538,0.102010655192986,0.694115219623123
278,2,111916,0.0374581361503766,0.102254108909441,0.714342764116864
279,2,111931,0.0385750341782372,0.102409350678896,0.706641515765965
280,2,111999,0.041073790562275,0.102038683255311,0.687536512827627
281,2,114528,0.0747183039539566,0.102572359063218,0.466824288556862
282,2,116024,0.0546777163339369,0.10285233397774,0.595327904013786
283,2,119244,-0.0278781662778929,0.112131500533775,0.803799090560949
284,2,119246,0.0126857344513299,0.113335534507546,0.910941912198467
285,2,119247,-0.0317864049181058,0.114143340678712,0.780808533335875
286,2,120090,-0.0523981837683106,0.102449172002428,0.609351968180289
287,2,120291,-0.0346687755247554,0.103642713067749,0.738198850594971
288,2,120726,-0.032940797144405,0.103045318782612,0.749405404282689
289,2,121716,-0.023343204563953,0.102935686926424,0.820730240902961
290,2,123100,-0.086300819440302,0.102982801627826,0.402591032993659
291,2,124677,-0.153774717929131,0.102617306372698,0.13489030627026
292,2,127636,0.0154019551333016,0.130197557896828,0.905899773918662
293,2,127887,-0.044815084666998,0.103621536175768,0.665650764736312
294,2,128935,-0.0309378463880265,0.103537909607661,0.765263178648087
295,2,129053,-0.0366341958870823,0.103847908463109,0.724473084605807
296,2,130040,-0.0549060465697041,0.10445929126512,0.5994812503091
297,2,130976,-0.0557240268561193,0.103606542974247,0.591024539921571
298,2,132199,-0.0269234781839793,0.104119520435007,0.796108150748218
299,2,133355,-0.0377912288637585,0.104814472762581,0.718648880044298
300,2,133435,-0.0119128098725219,0.105058396383851,0.909784029047877
301,2,133943,0.0205045667692155,0.122997610465291,0.86769602018842
302,2,135183,-0.076855254151265,0.105038876747473,0.464846981653146
303,2,135402,-0.0687596346866166,0.105038883335421,0.513144364400864
304,2,135898,-0.05980113947002,0.105612065498348,0.571594532358441
305,2,135912,-0.0493113317227145,0.105705484074725,0.641147276868483
306,2,135925,-0.0430553435509156,0.105234127776361,0.682686074723973
307,2,136002,-0.0211183058707884,0.105174312082421,0.840975777312749
308,2,136173,-0.0504959224585229,0.105890350877532,0.633749827946941
309,2,138209,-0.0357719471775237,0.109014111532167,0.742999967370594
310,2,138318,0.00275015234550224,0.108720829797061,0.979833522892279
311,2,138695,0.00433948071235046,0.106857266969312,0.96762971733468
312,2,138818,-0.00582440763576142,0.106661105629061,0.956482717712765
313,2,139728,-0.0570693244303351,0.106426999865928,0.592137508336058
314,2,140174,-0.079298982090398,0.106386647217649,0.456535185004372
315,2,140863,-0.0748964873603279,0.106352588842032,0.481755008226117
316,2,141152,-0.083438654119687,0.10663462778818,0.434461565211064
317,2,141292,-0.0787855914966442,0.10587667292185,0.457295255927516
318,2,141545,-0.0855450833348441,0.106378444390649,0.421846913364323
319,2,145823,-0.0697286210866053,0.110472940531994,0.528329472251669
320,2,145934,-0.169962886041201,0.181902352468882,0.350755211214183
321,2,145980,-0.0721883003932264,0.111488411315888,0.517731846118899
322,2,146723,-0.0940182687206321,0.106165923293292,0.376447502415498
323,2,147946,-0.0826504275313247,0.107167137324503,0.441087000316337
324,2,150394,-0.124131174733689,0.116653118496087,0.288008453262034
325,2,151274,-0.0537729343294213,0.183006319291173,0.769059711772809
326,2,151397,-0.142865950023492,0.107256322475971,0.183717913000602
327,2,153035,-0.0927939326089744,0.106240262431705,0.383019956742171
328,2,153228,-0.110115175414667,0.106970634145683,0.303998288212376
329,2,153455,-0.137596870911022,0.107690927695059,0.202194279327597
330,2,153732,-0.0614124129092211,0.111551037787352,0.582302767551842
331,2,153815,-0.130785695491763,0.107299969856682,0.223703963340053
332,2,154160,-0.0945603591407451,0.106279792426627,0.374216621552676
333,2,154235,-0.112931676252968,0.107293133890732,0.293266005285554
334,2,155527,-0.0339548691040048,0.116623028964915,0.771107111194724
335,2,159870,-0.142134416100664,0.10447369285584,0.174546000628233
336,2,161229,-0.068183250141145,0.10629306879059,0.521637092609736
337,2,161451,-0.0234770997368052,0.227731918514859,0.917949328069337
338,2,161451,0.176264563323708,0.228272899149304,0.440532779959664
339,2,162696,-0.0610257481085801,0.105847554762046,0.564615135613149
340,2,163284,-0.00723898883182672,0.104493383133723,0.944808353786927
341,2,164166,0.0724705100061283,0.105393761307617,0.492145733931413
342,2,165270,0.0789321241020398,0.104492980926929,0.450523485260446
343,2,165675,0.0747872703608465,0.1062311366281,0.481893684735156
344,2,166404,0.1612930046586,0.275380283960334,0.558444634418161
345,2,168012,0.194372866878248,0.12808321138656,0.130022535285289
346,2,168062,0.189897740154936,0.104864483236885,0.0710083067923671
347,2,168518,0.166505746452479,0.104371661854011,0.111536528541637
348,2,168980,0.153992045240413,0.104376194180098,0.141008220477682
349,2,169651,0.168361956275421,0.1043632259705,0.107587971908885
350,2,169902,-0.11199470191043,0.174980746539717,0.522561695607315
351,2,169960,-0.106032479757779,0.162985179283753,0.515750425615171
352,2,170725,0.131212851927525,0.104701032294052,0.210957098235664
353,2,171254,0.0841261860724188,0.105008081072743,0.423589438644827
354,2,172242,0.0909367012287483,0.103748266670289,0.381347310855213
355,2,173254,0.0296010999750568,0.103053180046175,0.774096323576934
356,2,173340,0.0286839236632016,0.103041440684307,0.780889264581538
357,2,173385,0.01726039147364,0.1031435654751,0.86719570681108
358,2,173973,0.0146615855013169,0.102870683287108,0.88674709710818
359,2,174714,0.2261806975153,0.263499639931156,0.391269570859529
360,2,177341,0.0434638275367984,0.102497021728095,0.671787886788649
361,2,180314,0.0322176723571054,0.102543186835859,0.753565087586498
362,2,180339,0.0255071468763217,0.10280766142203,0.804197038987366
363,2,182758,-0.0866318506155027,0.102344078069311,0.397860478768324
364,2,183619,-0.0611193867363424,0.102799862399125,0.552526947346766
365,2,183913,-0.0553214873063252,0.105415187601686,0.600054307565926
366,2,184146,-0.068504276409123,0.106100975321681,0.518924399255307
367,2,187176,-0.128977507303168,0.103183163195242,0.212132714208388
368,2,191066,-0.189193057678052,0.103696540172407,0.0689235335448188
369,2,191124,-0.234182784876722,0.131040359676658,0.0747785299399622
370,2,191128,0.134928188211003,0.12096074675112,0.265407490300161
371,2,191599,-0.20443620711823,0.102162929717773,0.0461489461567789
372,2,191762,-0.231389954721953,0.106095084117467,0.0298453565963487
373,2,191763,-0.20896337464196,0.10254628332656,0.0423204492908406
374,2,191959,-0.200539876405305,0.102340880130907,0.0508375192122619
375,2,192390,-0.176448994849996,0.105317467873247,0.0947410918922663
376,2,195759,-0.170395976960698,0.103382457574165,0.100199342615175
377,2,196912,-0.145736015740052,0.101805815239569,0.153168932686867
378,2,197598,0.0344455324426445,0.333434816847299,0.917779454594373
379,2,198110,-0.131402145760931,0.102474363177012,0.200581366735235
380,2,198283,-0.169824941561656,0.105557124433631,0.108544394850134
381,2,198805,-0.154406054857082,0.102827273758812,0.13409283944188
382,2,198891,-0.120203830513815,0.102151493855744,0.240099659795963
383,2,199248,-0.113243112094994,0.102408177348579,0.269565523473385
384,2,201782,-0.0756108631836175,0.102380267958767,0.460683385671168
385,2,203285,-0.119059689090463,0.101865183824876,0.243274239758626
386,2,203783,-0.102334773988399,0.101696575599227,0.314972322065845
387,2,204179,-0.113132378440537,0.10191102745642,0.267707559118564
388,2,205406,-0.0919306162502075,0.103021524500196,0.372816577739865
389,2,205834,-0.105778747782251,0.102489152003692,0.30273326410704
390,2,205965,-0.0628386900901347,0.112107511360738,0.575479231458359
391,2,207192,-0.136335622681425,0.102290632633431,0.18344849674803
392,2,207561,-0.107947373014669,0.101932625503889,0.290320650280536
393,2,208682,-0.131814928365556,0.10168091576236,0.195698817144065
394,2,210102,-0.107148579640474,0.102026626424277,0.294343629148131
395,2,212519,-0.248242852728371,0.217087020303755,0.253598589971946
396,2,214801,-0.160810528085406,0.101821924744565,0.115155765587026
397,2,215016,-0.158968771762635,0.101771614094573,0.119180518217979
398,2,218876,-0.131655237360131,0.102940292920617,0.201755636197316
399,2,227511,-0.139992604883545,0.103641305454261,0.177643486185852
400,2,230378,-0.125852601018373,0.102380443902966,0.219791567815393
401,2,231943,-0.113506701727505,0.10271598677812,0.269888848678016
402,2,232156,-0.140435603072546,0.102579354402212,0.171856125173378
403,2,232789,-0.136637639974174,0.102228770820036,0.182218327818304
404,2,238524,-0.105182886328315,0.102478550540829,0.305410930899667
405,2,241518,-0.0859488344294635,0.103421212586715,0.406503670084871
406,2,250396,-0.127578939623257,0.102592151776029,0.214488762341482
407,2,250466,-0.119726325972691,0.102582580311337,0.243949132187734
408,2,252305,-0.108911139589936,0.102889586038861,0.2905402129897
409,2,254571,-0.130187694255756,0.104270177833735,0.212653048970833
410,2,254742,-0.122896855417391,0.104200691782509,0.239023433794336
411,2,254908,-0.126924206372894,0.10498618613431,0.227486959338054
412,2,255033,-0.0466292309947675,0.123279699520803,0.705480165058146
413,2,255862,-0.0867961160024694,0.104467486955426,0.406623730694226
414,2,255975,-0.110505928757378,0.104025907815275,0.288829170183209
415,2,258311,-0.126328288463824,0.102250759008505,0.217475253496685
416,2,259284,-0.152860683334713,0.10249421745986,0.136747512017367
417,2,266330,-0.133512256162513,0.103013904911986,0.195801364857925
418,2,267100,-0.174763246942903,0.102831346214664,0.0901034461766104
419,2,268086,-0.179707562912883,0.102814761233655,0.08135475059618
420,2,274614,-0.132538022139147,0.102388629948158,0.196352585933161
421,2,274729,-0.135140910155992,0.102941718615829,0.190106374266486
422,2,275746,-0.162596114218421,0.102783973997542,0.114563160414946
423,2,277029,-0.15550017016791,0.102334187300799,0.129523534641843
424,2,277741,-0.175758788996289,0.102281733473113,0.0866043197984314
425,2,278218,-0.167897588047003,0.102132922259749,0.101084555087891
426,2,278379,-0.142819372362528,0.104784950015166,0.173758846797129
427,2,279910,-0.13430861090267,0.102237513843517,0.189802990836894
428,2,280616,-0.177245349855495,0.106549310881377,0.0970987980122696
429,2,283431,-0.161420001669402,0.103632624950891,0.120219979175143
430,2,283573,-0.173401299610222,0.102325376958202,0.0910319406039452
