SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
90,1,114628,0.0789964690933637,0.145550665402302,0.587649905569502
91,1,116283,0.0573795040966536,0.146389404265663,0.695320698601782
92,1,126880,-4.69866899636987,2.73587537684901,0.086778039807031
93,1,127853,0.0886853126381728,0.146072391396607,0.544153222618481
94,1,128302,0.116686134472886,0.145454730095058,0.422967660200593
95,1,128704,0.0830680738612713,0.145665097274049,0.568859048380676
96,1,128911,0.145170796184664,0.145543354999417,0.319234105464434
97,1,130267,0.0659218987884422,0.145636962572934,0.651082171943859
98,1,130271,0.0596515807831177,0.14581756346432,0.682726361868143
99,1,130613,0.0950824334077877,0.147128093630175,0.518533409528983
100,1,132012,-0.121053201175233,0.146761265377706,0.410024715850085
101,1,133231,-0.191162898897095,0.14550490781073,0.189770043377824
102,1,137074,-0.155517416933415,0.145417375577947,0.285595190491408
103,1,137304,-0.186408518686323,0.145365200400424,0.200562673925477
104,1,139686,-0.101504302595517,0.145794804818276,0.486753317673809
105,1,149562,-0.111217991420356,0.146107837935738,0.447042938299771
106,1,150447,-0.0770791917290784,0.147792769863012,0.602320761300428
107,1,151446,-0.0517718705208674,0.297011363151017,0.861722241430167
108,1,154084,-0.0871317714131584,0.148233951242904,0.557043027146139
109,1,156633,-0.101268486923283,0.150243086013284,0.500732776782267
110,1,157269,-0.118341028538833,0.145478539086984,0.416502485037125
111,1,160054,-0.0617447797485861,0.146961548165052,0.674637037340958
112,1,166222,-0.0758912697329897,0.145855130037915,0.603167071972608
113,1,166416,-0.070432005829668,0.145566567375884,0.628794184377067
114,1,167326,-0.115504376277951,0.146313194105351,0.43038924364935
115,1,168836,-0.118595598863767,0.145611557003266,0.415927395751659
116,1,171200,-0.170388060367616,0.14568458300483,0.242963860653975
117,1,171431,-0.262836748127097,0.146210126934109,0.0730846576362615
118,1,173339,-0.194773659012307,0.14536645346525,0.181146106538113
119,1,173845,-0.204394561019387,0.14520788405299,0.160129617151292
120,1,175121,-0.276271751433556,0.144580283933429,0.0568331906088605
121,1,175281,-0.256981269230342,0.144805100533006,0.0768141463417264
122,1,175315,-0.254522157645932,0.144771417430679,0.0795976613121764
123,1,175523,-0.239748519113261,0.145669867133167,0.10068782781597
124,1,175541,-0.256469978424964,0.144989751107971,0.0777768087808671
125,1,175653,-0.306202995021773,0.145179845386672,0.0356372671552254
126,1,175805,-0.236856906413406,0.153839022675963,0.124543713198391
127,1,175818,-0.306971999240036,0.149920911543076,0.0413428673662501
128,1,175856,-0.291633258191719,0.147690103333067,0.0490891714141104
129,1,175876,-0.26531593475552,0.145544250686831,0.0691608012096692
130,1,175989,-0.271570485627993,0.145930826313164,0.0635819274930243
131,1,176001,-0.267281667177933,0.146720977741004,0.0693466128054918
132,1,176451,-0.245755836271419,0.1486064095556,0.0990700153630392
133,1,177692,-0.235839081511374,0.144861024568602,0.104409227523991
134,1,178191,-0.247084309252359,0.14495288270686,0.0891519942082961
135,1,178224,-0.235839081511374,0.144861024568602,0.104409227523991
136,1,178960,-0.275440926477787,0.145830129245204,0.0597409777888185
137,1,179139,-0.245997573103192,0.290192657712086,0.397177048657589
138,1,179139,-0.577223321256573,0.584243289275733,0.323836941918487
139,1,180955,-0.103260159755939,0.168227190009226,0.539733764310861
140,1,183802,-0.221603986334637,0.14494305140717,0.127183848913305
141,1,183954,-0.202299894038766,0.146084605185041,0.166984187950298
142,1,184450,-0.159623110351418,0.144949578074247,0.27154602935047
143,1,184641,-0.191330576896536,0.149076314423748,0.200179689766351
144,1,184718,-0.183936849375923,0.145694776937841,0.207609239203115
145,1,185296,-0.143800901490156,0.145202274426881,0.322681995321041
146,1,185438,-0.142201857820504,0.145213610087913,0.328122244594449
147,1,185469,-0.147719506540454,0.145408169677346,0.310374926228946
148,1,185503,-0.178016551252717,0.14493456831314,0.220169692466175
149,1,185705,-0.190764126971218,0.146515857140691,0.193764202546703
150,1,185749,-0.164673814826698,0.146605480438698,0.262096955519603
151,1,185806,-0.177503396240564,0.146759575004769,0.227286244902181
152,1,185879,-0.17523659623766,0.147479346419509,0.23554905381389
153,1,185916,-0.11939256754426,0.147570011964757,0.419027263645726
154,1,185941,-0.130817517593286,0.148186716070117,0.377951365815602
155,1,185954,-0.127553190699237,0.14862847763141,0.391363503709124
156,1,186055,-0.145930690385789,0.145607019493664,0.316922450610972
157,1,186896,-0.187349535265475,0.147868766138927,0.20599102028999
158,1,187697,-0.442175636171609,0.301332066899155,0.143156784559121
159,1,189392,-0.156665708120046,0.303719944132501,0.606301013149202
160,1,189416,-0.056988385451282,0.293888757956149,0.846356780202477
161,1,190132,0.102676049635146,0.145896682345268,0.482047046443124
162,1,190148,0.120925213970298,0.145901136613363,0.407768518185522
163,1,190165,0.089792647238647,0.147087636046353,0.541943074505813
164,1,190169,0.118115113637656,0.14684723445636,0.42174196209313
165,1,190933,-0.0681597640900087,0.145744665012162,0.640312333565443
166,1,192149,0.130547794505785,0.146817411587436,0.374509363681697
167,1,192302,0.163989056006977,0.193875068959159,0.3982099114511
168,1,192303,0.13087777100974,0.175085802049315,0.455255541501432
169,1,192305,0.158552237856942,0.181893395360999,0.383977224307139
170,1,192315,-0.00275906148465666,0.206563856644602,0.989350564608908
171,1,192795,0.127118144859731,0.14535643585188,0.382425854190831
172,1,194020,0.0529609682363218,0.153243999289739,0.729849980888579
173,1,194187,0.0748984022763393,0.145579797236468,0.607235951953052
174,1,194867,-0.046891151628081,0.145533713765748,0.74749093010954
175,1,197325,-0.115549686577128,0.148979988440908,0.438501288577758
176,1,197392,-0.142855088989444,0.150831961253525,0.344228486021323
177,1,198857,-0.591599565586939,0.697226085112346,0.39673199294972
178,1,206666,-0.0670184237408979,0.163660503261862,0.682423609180621
179,1,206675,-0.124844790765954,0.21301863435781,0.558199986642986
180,1,223051,-0.0537674974069801,0.168654092048576,0.750064153644637
181,1,223059,-0.183155238661937,0.174882793802653,0.295676503996533
182,2,7366,-0.241727575394449,0.210715999469437,0.252087304859637
183,2,8180,0.10718786241724,0.290596234247983,0.712456964468832
184,2,8187,0.218998604262385,0.3020248804904,0.468870325052809
185,2,8250,0.307265198280621,0.297328527548456,0.302114933251195
186,2,8253,0.271033816150118,0.297428325859885,0.362781522150646
187,2,8285,0.146736493699668,0.16125267224679,0.363454664142237
188,2,8302,0.201778577338346,0.1507376252985,0.181559817044452
189,2,8306,0.201778577338346,0.1507376252985,0.181559817044452
190,2,8314,0.231419366925366,0.147506221877693,0.117572129423911
191,2,8317,0.193851311016354,0.151043354374407,0.200188592412217
192,2,8328,0.163116551164896,0.15046776443312,0.279076675067106
193,2,8331,0.169340908230787,0.150164427894911,0.260211187834788
194,2,8498,0.126813371555949,0.147648615979932,0.390986098439844
195,2,8651,0.126440997532018,0.147788052443535,0.39282358811277
196,2,9418,-0.128378822179176,0.376191046882558,0.733111163767217
197,2,9812,0.1171618290878,0.148689528683203,0.431247210154244
198,2,9932,0.081575841348642,0.148170088990748,0.582286727038384
199,2,10135,0.0816678723354437,0.147602018479237,0.580409754246334
200,2,11616,0.122255536380323,0.147365683757949,0.40732192766444
201,2,12133,0.114185742716556,0.147970933560996,0.440822116301742
202,2,12194,0.0779889146303412,0.1486104001766,0.600060172879985
203,2,12359,0.103325238934416,0.148131640633492,0.485934649819817
204,2,13061,0.0724055000126445,0.148172674425683,0.625388532856809
205,2,14298,0.095385689961889,0.148603680238569,0.521367868503833
206,2,15222,0.102387599060919,0.150041391236549,0.495436316019371
207,2,17986,0.133120545965469,0.147339012188773,0.366877631151263
208,2,19770,0.136399759214603,0.148351613065716,0.358495601009925
209,2,19836,0.131255715903724,0.147956243604223,0.375615486143224
210,2,19851,0.139050090216529,0.148370290487666,0.349305253104752
211,2,21595,0.0987113962573289,0.14784787821078,0.504789997032921
212,2,22385,0.0823973779507534,0.148016229287494,0.578100190346749
213,2,23441,0.0748637255557576,0.149466327069792,0.616772300318582
214,2,24209,0.12203546266242,0.148145949473446,0.410636908166503
215,2,24341,0.125966548289455,0.148487734192617,0.396829275663533
216,2,26815,0.169180029690165,0.148187571824261,0.254368638853913
217,2,28209,0.182016011824557,0.148194539087927,0.220181361248432
218,2,28695,0.0586706812626943,0.155120499733859,0.705489698609606
219,2,35849,-0.857626686337152,1.58996301816057,0.58995066102803
220,2,35850,-2.73890015293787,1.93988600565509,0.158864064125565
221,2,41245,-0.0243561186101049,0.147935519090859,0.869321502071662
222,2,43214,-0.118354001785969,0.150207706095324,0.431263135365044
223,2,47104,0.051834318202084,0.146122595445908,0.723002421142952
224,2,50915,-0.00160665136640581,0.14758456289283,0.991320302295912
225,2,55834,-0.0425130799134824,0.146885198065,0.772421749903731
226,2,56422,0.0163327497749752,0.147162690762806,0.911691862650689
227,2,57715,0.00374644705727745,0.146680002080858,0.979637371965098
228,2,59046,0.0161841342692301,0.147419632891551,0.912644046918998
229,2,59191,-0.0101219873937078,0.146577071650509,0.944984355720283
230,2,59383,0.0308699712096179,0.146611067814856,0.833354537456912
231,2,59477,-0.00318990709967915,0.148826271845441,0.982911750580207
232,2,59755,-0.0144244037961441,0.334387594083494,0.965616890493307
233,2,60471,-0.0452620262055277,0.146797983186759,0.758014121658106
234,2,60478,-0.0371988235160342,0.146971950688961,0.800337098433772
235,2,60786,-0.0414775235416965,0.146726995633103,0.777583984846423
236,2,61035,-0.048144100449851,0.146710643035492,0.742987641384218
237,2,61071,-0.0278505329601803,0.146059858113581,0.848886784977585
238,2,61675,-0.0708155364844208,0.146439398345919,0.628981994156189
239,2,62776,-0.0656197178775993,0.152857521316729,0.667976400003229
240,2,62939,-0.0437149431902071,0.146216174781767,0.76513524992868
241,2,63527,0.0079604052784733,0.146782992581997,0.956780625200348
242,2,63857,-0.00108042228607769,0.146817737705332,0.994132628822731
243,2,65527,-0.0663584941155561,0.146291083926666,0.650391257558483
244,2,67007,-0.0604172641377457,0.161080184456086,0.707829414387446
245,2,67023,-0.116609667243075,0.333112786599627,0.726501978741393
246,2,67024,0.00085766254751718,0.33438847230093,0.997954981887334
247,2,67976,0.019037136401776,0.148437958767288,0.898024335096662
248,2,69628,0.0202727774979828,0.150896706393866,0.89320340447732
249,2,71825,-0.385996672173657,0.29107716719966,0.185664832691802
250,2,72389,0.0304257858484486,0.147517111893061,0.836712518089208
251,2,72392,0.00523945967574424,0.14852888074265,0.971879841557298
252,2,73646,0.141340746712155,0.145289379265783,0.331307764797212
253,2,74564,0.170631761553619,0.144914046461434,0.23980171768815
254,2,74739,0.236755290997248,0.145129732898895,0.103711327790666
255,2,79931,0.384497422139249,0.162915997520095,0.0188136639297838
256,2,80748,0.260791131098568,0.150866746465135,0.0847516848237741
257,2,80873,0.316560540418389,0.145048022743429,0.0297347089005981
258,2,81501,0.33640053751661,0.144896947331357,0.0208202425013674
259,2,83526,0.308694040487888,0.144843627164131,0.0337612211411483
260,2,83845,0.358005475324956,0.144661511301481,0.0138009200631918
261,2,84412,0.66838459412133,0.365986769900696,0.0686566074095149
262,2,84412,0.231963238909109,0.183717319607346,0.207562980377847
263,2,84447,0.358402425902387,0.146537576089108,0.0149405839295804
264,2,87391,0.405450287730195,0.143654918192052,0.00503671359105279
265,2,87562,0.414333737231573,0.143955009832652,0.00424282812355452
266,2,87849,0.409509150163838,0.143980163186445,0.00471168795643638
267,2,87878,0.41210751909004,0.144592100691408,0.00462664801640596
268,2,88125,0.303885543962773,0.16182125930795,0.0612178646034609
269,2,89785,0.381636964568969,0.144845292354136,0.00878990335836999
270,2,93441,0.38953924638561,0.149195196991345,0.00941446274545479
271,2,93588,0.39091087188516,0.154523449507135,0.0118477006799513
272,2,93721,0.363580129409613,0.144531220969603,0.0123268898049105
273,2,93952,0.316298368076316,0.144425994043517,0.0291753305810839
274,2,95085,0.408751545330528,0.143972316130818,0.00478602339120202
275,2,103188,0.40778190190909,0.14755372569824,0.006016184513826
276,2,107124,0.412378362729577,0.144016286662626,0.00444139492794764
277,2,111645,0.449882965113207,0.143792452264277,0.00190194233032925
278,2,111916,0.426576831018701,0.144341367883174,0.00333312850232013
279,2,111931,0.445288661822858,0.14440760690534,0.00220655499418862
280,2,111999,0.448049570605806,0.143850754862543,0.00199207420314362
281,2,114528,0.415771572923104,0.144973913290455,0.00438026861136137
282,2,116024,0.486308733143397,0.144705143454111,0.000862528444120193
283,2,119244,0.1633857027866,0.159977825531832,0.307810700314855
284,2,119246,0.206700196717889,0.161548860980884,0.201564793795452
285,2,119247,0.156558156254323,0.162879158198705,0.337113524384827
286,2,120090,0.207237564089148,0.1460052073358,0.156669302082144
287,2,120291,0.2633984115066,0.147430637311987,0.0748614935540937
288,2,120726,0.218859875965083,0.146778534313961,0.136831138457024
289,2,121716,0.248985408008622,0.1464745547258,0.0900392034974562
290,2,123100,0.202621918637744,0.146880314277181,0.16861279370495
291,2,124677,0.186949916110758,0.146735835966064,0.203481136029647
292,2,127636,-0.0882128905204576,0.185955010915895,0.635523977656383
293,2,127887,0.189565091660927,0.147737059346299,0.200290107272512
294,2,128935,0.178514556851117,0.147635775698695,0.227412480307343
295,2,129053,0.21234610713344,0.147960503014429,0.15212863160461
296,2,130040,0.184362800045609,0.14897442227222,0.216706731238722
297,2,130976,0.117703796073706,0.147948607214796,0.42681537444582
298,2,132199,0.159713395621055,0.148524449594714,0.282959630749645
299,2,133355,0.164262933729705,0.149518470388253,0.272685651669105
300,2,133435,0.175541463552047,0.149806441217328,0.242072254928788
301,2,133943,0.0563459291199862,0.175705494342066,0.748639680013737
302,2,135183,0.128481584225796,0.150024875087929,0.392356497257606
303,2,135402,0.135509152921507,0.149984646133697,0.366883702094252
304,2,135898,0.19469971782715,0.150598186884553,0.196911099003148
305,2,135912,0.179902846009498,0.150762037521256,0.233557158381628
306,2,135925,0.185319513510622,0.150057662575884,0.217656093724048
307,2,136002,0.12302690848782,0.150126232577602,0.413059990509661
308,2,136173,0.11865771609844,0.151200259017891,0.433113651037304
309,2,138209,0.102200567523586,0.155674976435248,0.51193041838157
310,2,138318,0.124004058098535,0.155187079238083,0.42479192083509
311,2,138695,0.100971139473316,0.15257052696367,0.508531326104662
312,2,138818,0.0757888520414405,0.152331782851773,0.619128725790851
313,2,139728,0.0824138229267408,0.152048732815312,0.58814503058736
314,2,140174,0.0614780245230422,0.152076793491884,0.68626896166755
315,2,140863,0.0521365520421888,0.15202514068063,0.731842535091716
316,2,141152,0.0644642050690323,0.152440164688162,0.672638832624689
317,2,141292,0.0584200170813161,0.151350490824513,0.699735421479533
318,2,141545,0.0949445534219322,0.152035892332175,0.532710711461774
319,2,145823,0.229107399293878,0.157447961791368,0.146521686814452
320,2,145934,0.0800547339315023,0.260166447257518,0.758487648572424
321,2,145980,0.128046939785648,0.159229987271188,0.421843790260899
322,2,146723,0.0954022583104202,0.151760552499686,0.529993447964585
323,2,147946,0.133327522018422,0.15307203107332,0.384339753779151
324,2,150394,0.0738246521036539,0.166880755051166,0.658485416013646
325,2,151274,-0.261456225432346,0.261118804916229,0.317371425523733
326,2,151397,0.0643710275748839,0.153581312030569,0.675373713118405
327,2,153035,0.0638952049641817,0.151909151957678,0.674292482504799
328,2,153228,0.0145644821680646,0.153054003390414,0.924242445474157
329,2,153455,0.0503186685884356,0.154187925442595,0.744355708033486
330,2,153732,0.127043707027267,0.159295637533028,0.425677029774901
331,2,153815,0.0402328920190669,0.153604597000585,0.79353199574703
332,2,154160,0.0569803787317191,0.151979667012689,0.707944320336878
333,2,154235,0.0384501019049475,0.153514217503343,0.802372656791357
334,2,155527,0.134856571217308,0.166482282251036,0.418465445551457
335,2,159870,0.0699272402589284,0.149603937174153,0.640490840859295
336,2,161229,0.190962168585624,0.151606896959944,0.208650335334782
337,2,161451,-0.187810010288341,0.325207237075076,0.563964018204094
338,2,161451,0.427561794525717,0.325609863839477,0.18999858531966
339,2,162696,0.236361896717811,0.150769476474683,0.117846192856891
340,2,163284,0.240367928216728,0.1487393846973,0.106980248797906
341,2,164166,0.15303517107816,0.150454396945338,0.309777181135783
342,2,165270,0.143000451044107,0.149213601280988,0.338536820784394
343,2,165675,0.131116266934016,0.151716343275324,0.388054019523389
344,2,166404,-0.814990904833782,0.391223869005189,0.037953740247648
345,2,168012,0.0142927291172703,0.183584227088216,0.937988462724117
346,2,168062,0.0218136394258266,0.150507545728145,0.884845808204197
347,2,168518,0.0479271445539641,0.149628483526115,0.748924656692024
348,2,168980,0.061735606137103,0.149543084837187,0.679983101722345
349,2,169651,0.0678980400475151,0.149606585077986,0.650220059143709
350,2,169902,0.599419714883982,0.248093476457992,0.016194480474017
351,2,169960,0.280280767601991,0.232515078082037,0.228844565957611
352,2,170725,0.125481261186508,0.149767773889727,0.402688124720213
353,2,171254,0.178625059204452,0.149857945103441,0.234076635212239
354,2,172242,0.0626554103793155,0.148346757155324,0.673021006788561
355,2,173254,0.0464657981773046,0.147226404276847,0.75248674076688
356,2,173340,0.0424543181557487,0.147212014318052,0.773218286187775
357,2,173385,0.0414005773866944,0.147348470823166,0.778897617212583
358,2,173973,0.0901675798447577,0.146895094560577,0.539727682905129
359,2,174714,-0.0813855870651509,0.376824323464294,0.829130007337114
360,2,177341,0.11698263782614,0.146340292977161,0.424603169870426
361,2,180314,0.0154498539101641,0.146519527584926,0.916082047780298
362,2,180339,-0.00445360270681949,0.146891816735471,0.975829833783018
363,2,182758,0.147578312461126,0.146154292045682,0.313309928627691
364,2,183619,0.092426965070788,0.146859206530807,0.529522026494667
365,2,183913,0.107751969770937,0.150554067620131,0.474648012646993
366,2,184146,0.122929396262358,0.151532582405857,0.417774102090248
367,2,187176,0.00110283317599558,0.147741550974628,0.99404837428251
368,2,191066,-0.00283923339196535,0.148845925091969,0.984792065908402
369,2,191124,0.154425473138207,0.187879980228246,0.411667666305458
370,2,191128,-0.0944586496072981,0.173045430972412,0.58550668013766
371,2,191599,-0.0476170730660108,0.146761722650761,0.745788348261089
372,2,191762,-0.0466323138714987,0.152573502588476,0.760060171846853
373,2,191763,-0.057461925746128,0.147333206211628,0.69676185284818
374,2,191959,-0.0821335245095469,0.146940368768587,0.576544664084524
375,2,192390,-0.0274370408185923,0.151054897857085,0.855972472929671
376,2,195759,0.0939566416286569,0.148183285923325,0.526454310734117
377,2,196912,0.117546158798953,0.145735218472362,0.420455337602502
378,2,197598,0.233790607647941,0.476216156453569,0.6237783262297
379,2,198110,0.0693912139306009,0.146697117334828,0.636488620696531
380,2,198283,0.0917862379118961,0.15128033281734,0.544420464496596
381,2,198805,0.0950798458117259,0.14728875587692,0.519000799707485
382,2,198891,0.0967732410591861,0.146136960765347,0.508269238305512
383,2,199248,0.0641848497807491,0.14652183580123,0.661613222000146
384,2,201782,0.0763004874457671,0.146325207258078,0.602384083871011
385,2,203285,0.21115996876585,0.145380256407204,0.147260174776811
386,2,203783,0.168301816296568,0.14522404601008,0.24727563248034
387,2,204179,0.162792984595041,0.145594528699215,0.264273659492369
388,2,205406,0.130694785662471,0.1471863693951,0.375169894294851
389,2,205834,0.145598288309562,0.146440013816735,0.32078119618387
390,2,205965,-0.00292940857590429,0.160236892747664,0.985424426155411
391,2,207192,0.0948948451103823,0.146420702443578,0.517343415893728
392,2,207561,0.0657627679302607,0.145818204522272,0.652272595149311
393,2,208682,0.0417716045039817,0.145597855252494,0.774359423994242
394,2,210102,0.0488108691796014,0.145967772349596,0.738280222644355
395,2,212519,0.319073816688875,0.310257258172941,0.304457901419111
396,2,214801,0.0298930319374897,0.145975271465144,0.837860882600558
397,2,215016,0.0311616352842107,0.145891219408385,0.830986209312222
398,2,218876,-0.0241489821489034,0.147403430820892,0.869959384525851
399,2,227511,-0.102016277932481,0.148353041410213,0.492119231085503
400,2,230378,-0.0417355111922169,0.146564745374358,0.775996390565058
401,2,231943,-0.0609640271553582,0.146966019049338,0.678527738519736
402,2,232156,-0.0614260126870668,0.146905201153866,0.676103626027742
403,2,232789,-0.0429889798947926,0.146403378849374,0.769210308820624
404,2,238524,-0.021650580829346,0.14662278491132,0.882694003453731
405,2,241518,-0.0902476390181105,0.147822222401884,0.541913770911219
406,2,250396,-0.187523316800717,0.146552531417101,0.201538942599876
407,2,250466,-0.191218801552178,0.146487002991077,0.192619232491049
408,2,252305,-0.157604728432228,0.146990193117178,0.284357049264483
409,2,254571,-0.0526137324062466,0.149270976713782,0.724695200762585
410,2,254742,-0.0842620555420955,0.149094990285269,0.572326078481534
411,2,254908,-0.0897781624467219,0.150225836073929,0.550475808758087
412,2,255033,-0.141703057398395,0.176001346569094,0.421289594657477
413,2,255862,-0.135088167895071,0.149223303604255,0.365937017013414
414,2,255975,-0.0923908085521827,0.148775802849809,0.534995818198291
415,2,258311,-0.270327567181217,0.145690319345423,0.0643590337812442
416,2,259284,-0.162850281968126,0.146636059434661,0.267507405084563
417,2,266330,-0.11880868517104,0.147388019790221,0.420731010648416
418,2,267100,-0.117003464688365,0.147381348298256,0.427797208402675
419,2,268086,-0.0750735176072976,0.147469486813141,0.611015387589429
420,2,274614,-0.128514486230108,0.146467680710697,0.380852301341329
421,2,274729,-0.168886688220189,0.147155016772497,0.251878402915811
422,2,275746,-0.0659829945662417,0.147323093284894,0.654514898277927
423,2,277029,-0.0844842092979925,0.146611196687798,0.564815705207973
424,2,277741,-0.101044099438843,0.146639135226287,0.491234145770351
425,2,278218,-0.0999746489122421,0.146376004271693,0.495055541724181
426,2,278379,-0.104564398091412,0.149994300573275,0.486184994127584
427,2,279910,-0.128577776562933,0.146261242508848,0.379946856980106
428,2,280616,-0.123267836119136,0.152679417465987,0.420000581966292
429,2,283431,-0.0931157253614188,0.148483052586949,0.530990234920157
430,2,283573,-0.0791039002106514,0.146723208805302,0.590132238521402
431,2,286762,-0.0710027897108211,0.147110795414276,0.629644572536898
432,2,287187,-0.0995623258815335,0.146376800403918,0.496837396335812
433,2,288379,-0.010043136763967,0.145361699064907,0.944956570067495
434,2,294941,0.0618757162589652,0.145412350273174,0.670717681332397
